Hybridization REF	TCGA-AA-A017-01A-01R-A00A-07
IMPDH1	-0.205
ACP6	0.284333333333333
PRKACA	-0.342
PPP1R1A	-1.503
TRPV3	-0.427
ASXL1	0.592875
C17orf55	-0.573833333333333
FXYD1	-0.4275
LMOD2	0.78
ANKRD33	0.669
LCE2C	0.558875
ZNF620	-0.9045
DKFZP566E164	-0.274
VSIG2	0.00499999999999999
KIAA1128	1.357
USO1	0.0356666666666667
NUDT4	2.31864285714286
CLDN1	2.1685
OR4Q3	0.322
FASTK	-0.189166666666667
ICOS	0.3385
LDB1	-0.436
GSTA5	-1.51125
ABCC1	-0.628666666666667
FAM54A	-2.07125
PCBP2	-0.733833333333333
NUP205	-1.46375
ACTA1	-2.70833333333333
GABBR2	-1.451
PIP5K1B	3.57783333333333
AGXT	-0.6145
RNF181	-0.075
ATP8A2	-2.2495
AFTPH	1.2370625
FGF21	0.1655
FCER1G	0.795375
SNTB1	0.423
SLC24A3	0.305875
TXNL4B	-1.0777
RPL10L	0.226166666666667
LOC389517	0.1543
TSGA13	0.6925
SHOX2	-2.877
ITGA7	-0.0744
KCNIP2	-0.0736666666666667
KLF13	-0.4658
ZFAND2A	-0.49625
CEACAM1	3.45785714285714
PFKFB4	-2.66183333333333
MED19	0.20975
LRRC57	0.0135
RNF11	-0.8095
ANKRD32	-3.1645
P117	0.88375
OBFC2A	0.3095
POLD3	-0.757833333333333
RAB18	0.404125
TPH2	-0.545
PHB	0.5003
JDP2	0.268
MORF4L1	-1.5288
POU2F1	-0.21925
CNNM2	-0.572083333333333
LOXHD1	0.027
ZC3H15	-0.0975
ELK3	-0.6425
FAM111B	-0.84025
CBLC	4.80616666666667
SBNO1	0.23375
ANKMY2	0.00225
PLEKHA5	0.0535
DHX58	-0.7205
ARCN1	-0.343
TREML1	0.4877
KNCN	0.0375
SEC24A	-0.962875
PSCA	-0.47125
MGC24125	0.657
DNA2L	-1.959
CIB4	-0.005125
HIGD2A	0.783333333333333
TBX6	0.398166666666667
TTLL5	-0.761666666666667
SGK3	-0.272833333333333
GCN1L1	-0.4355
AMOT	0.9678
LDOC1	-2.019
NRK	0.196
ASB9	-1.09825
NAT1	-0.3277
TRAFD1	-0.2295
PEAR1	0.0468333333333333
FAM36A	-0.0025
OR1S2	0.308833333333333
LOC388323	-1.094
PGS1	-0.8905
LEPREL1	-3.82375
TFF1	-4.3515
HAP1	0.43375
EPHB2	3.443
ACTG1	-0.0136666666666666
ZFP42	-0.8546
HAVCR2	-1.0702
NME1	-1.7735
SNX26	0.0239166666666667
LACTB	-0.715166666666667
ZKSCAN2	-0.7785
C5orf35	-0.4525
ANKS3	0.183
RBM28	-0.4765
DKFZP586P0123	-0.7505
HNRNPA1	-0.614666666666667
BCAS3	-1.50583333333333
FLJ20184	0.614
POLA2	-1.52866666666667
TMC7	1.64183333333333
HSD17B6	-0.6165
ZNF658B	-0.172833333333333
TTTY10	0.0391666666666667
RANBP9	-0.713666666666667
CPNE7	0.473833333333333
EVL	-1.40188235294118
LNX1	0.93425
IFNA21	0.3595
CFD	-0.55
PYCARD	1.81083333333333
MYBPC2	-1.327
ENPP3	1.22583333333333
ACSL4	-0.4795
LOC440258	0.288166666666667
TMEM176B	5.2585
SOX2	-5.02725
SCO1	-0.780833333333333
COMT	0.371
AOC2	-0.05725
PDLIM5	0.924785714285714
SPHK2	1.48883333333333
NXPH2	-0.181
GPR108	0.325166666666667
RAD51L1	-0.472333333333333
TMEM54	1.78425
LETMD1	0.130333333333333
SLC6A17	0.54875
KRT75	-0.965
STT3B	0.00183333333333333
CD3EAP	0.974166666666667
TMEM63A	2.433
DUSP13	-2.65075
CD1C	-1.62516666666667
LASS2	-0.357666666666667
AVP	0.7585
PITPNM1	0.0985
FLJ22795	-1.6055
MCTP1	-2.5655
TRIM68	1.78633333333333
UCK2	-0.934833333333333
ABHD1	-0.6945
FAM50A	0.72125
RNASEH1	-1.50833333333333
PCP2	-0.298833333333333
OR52H1	0.228
C20orf149	1.26175
RBP5	-1.18066666666667
HYAL3	-1.3995
CLPB	-0.88525
SMNDC1	-0.805
DONSON	-2.022
FLJ27523	0.0025
BARHL2	0.023
SLC30A9	-0.231666666666667
TMPRSS11B	0.05375
E2F8	-0.941
CCDC25	-1.06341666666667
C14orf48	0.1775
C20orf116	0.4815
TSPAN11	0.985
YIF1B	-1.2745
FAM12B	0.392
OR1L6	0.671
HPN	-2.7478
NBN	0.0125
C14orf94	-0.972333333333333
OCLM	-0.168
ZSCAN18	-0.3687
L3MBTL	1.5732
TSTA3	1.41733333333333
RAC1	0.564375
C19orf15	0.183
NFE2	-4.4325
KLK14	0.9505
ARSF	0.3105
MAST2	0.588833333333333
AMICA1	2.9405
GTF2A1	-0.544875
ATP1A3	0.62425
TC2N	0.0195
PNKP	0.2025
ODZ2	-2.488625
MATR3	-0.278625
S100P	2.51025
KRT82	-0.2815
CA13	1.3194
PROZ	-1.27683333333333
AASDH	-0.3245
C19orf40	-1.95116666666667
DCK	-0.529846153846154
FAM5C	-1.8195
SLC6A4	1.195
MID1IP1	-0.259375
TESSP5	0.236
TMOD4	-0.156166666666667
DOCK2	-1.89733333333333
TUG1	0.43925
NUP214	-0.91725
DPYSL2	-0.354636363636364
GOLM1	1.49191666666667
MPFL	0.7015
SOX13	-0.2385
SDCCAG8	0.3811
KEL	-2.499
NUP210L	-2.26725
GK	0.56275
DNAJB1	1.08325
ALPK3	0.2365
CHID1	-0.7953
CYLC2	0.547833333333333
IKZF5	-0.31125
C8orf51	-0.160333333333333
PPM1J	-0.78025
GIMAP8	1.69566666666667
GPR101	-0.4185
NR2F1	-1.5125
ACAD8	0.318
RBM35A	1.19925
GNAI2	-1.46866666666667
METTL8	-0.958666666666667
SLC39A7	1.26475
FBXO8	0.1355
CAMK1	-1.2995
RFC3	-1.79175
FAM129A	-1.68
ILF2	-1.12675
FGFBP3	-1.234125
NOM1	-0.657333333333333
PSMA3	-0.99225
ASCC3	0.1534
ZYG11A	-4.61325
SOX21	-0.807
LYRM1	0.3975
DEFB1	3.1265
LOC91431	-2.16166666666667
OR7C2	2.8025
FAM46B	-1.999
TMEM18	-0.610625
ARHGAP30	-0.607333333333333
TMEM86A	0.627416666666667
EPHA2	0.288
C10orf46	0.47465
TCHH	-1.44033333333333
C3orf30	0.025
LOC285636	-0.251166666666667
PAIP2	-0.5095
CYP2U1	-0.786625
C12orf34	1.281
SARS2	-0.422666666666667
ZCWPW1	0.4195
SAMD12	1.594625
KIAA1430	-0.15325
ACAT1	-1.38475
MEOX1	0.585
ADAMDEC1	3.81175
PHKA2	0.3505
CARD11	-0.938166666666667
CALML4	2.84
TSSC1	-0.63375
TMEM45A	-2.448
MPP7	1.6835
POU1F1	0.28475
SLC2A13	-0.5976
FBN2	-0.685642857142857
ZC3H7A	-0.6663
LAIR2	-0.039
ST3GAL1	-1.93083333333333
LCT	-2.36075
GEMIN8	0.585
KLF16	0.9986
HIF3A	0.5613
FAM44A	0.116428571428571
AQP10	-0.8737
PLA2G2A	-1.321
FOLH1	-0.702333333333333
C20orf186	0.519
MAPKAP1	-0.642875
SPRR2D	-0.785
UBQLN4	-0.330833333333333
RSHL1	0.4235
PIAS3	-1.251375
MRPL24	-0.2325
GREB1	-4.467625
FAM27E3	-2.7055
NUP62CL	-0.11375
NEUROG3	1.1795
REEP3	0.0816666666666667
MARK1	-1.797125
LMBRD1	1.1785
PRPF19	-0.609
PNMT	-0.671666666666667
CTGLF1	-0.098
SLC25A16	0.3225
EIF2B3	-1.5715
RPA2	-1.9415
PAK6	0.557
CCDC26	-3.68675
SEMA3E	-1.46657142857143
MXD4	0.6804
TNFSF10	1.7776
SMARCB1	-0.627
DTX3L	1.053
PLA2G4E	0.3325
PPAP2A	-0.1485
ULK1	-0.707333333333333
TAS1R3	0.7355
SLC2A3	-3.12736363636364
ARID3A	-0.019
GNG5	0.169
ACOX1	0.9748
KIF5B	0.23375
NUP153	-0.9105
MUC7	0.324
CSDE1	-0.512571428571429
CLPTM1	-0.45475
C3orf23	-0.360125
LRRC17	-2.76766666666667
TTYH3	0.480875
ATP5B	-1.1615
ELF3	3.2264
CPSF3L	-0.385333333333333
ZNF665	0.277666666666667
TLR6	-0.9763
GPI	-0.764375
RAD9A	-0.097
NDST4	-3.4565
AGPAT3	0.67825
MAGI3	0.819666666666667
ADORA2A	-0.93275
CACNG7	0.432
CAMK2D	0.0458571428571429
CCHCR1	0.03325
RPS27A	-0.3075
OR10G7	0.2008
GCM2	0.1095
FAM135B	-0.0159
E2F1	-0.40525
PLCB3	0.94025
OR2AE1	-0.073
COIL	-0.187833333333333
CDC25C	-1.22183333333333
RAB11FIP2	0.263583333333333
TSC2	0.2805
CTGLF5	-0.3775
CCDC108	0.6124
OR13C4	0.1715
C10orf81	4.745
PTPRB	1.40625
ACP2	-0.41975
LAG3	-0.1575
MRPL54	-0.118
LOC201175	1.351
ITGB1BP3	-1.19775
SPTAN1	-0.0611666666666667
SIPA1L2	-0.60675
RCAN2	-1.0005
CDX2	6.069
ECOP	0.4025
ACTR1A	0.0731428571428571
PPARG	2.19983333333333
BBS10	-0.389166666666667
TMEM44	0.588875
BPIL2	0.6295
CITED1	-1.507
IRF6	3.39825
PRDM4	0.7235
RRP9	-0.8405
OR10H4	0.40225
IL31RA	-0.43325
GNB1L	-0.709166666666667
MYBL2	-1.0955
ZNF407	0.3715
PPIG	-0.349333333333333
TTC18	0.64975
RPSA	0.037
MAPT	-0.780625
MRE11A	-0.121285714285714
C8orf37	-0.984
RASGEF1C	-0.123
STBD1	0.38525
CTAG2	-0.552666666666667
MGAT5B	-2.78866666666667
ECM1	0.130875
RLN1	0.438
PARP14	0.52975
EPB41L1	2.7544
HOXA3	1.81708333333333
MAGEA9	-3.2705
RPS8	-0.3305
RPS19BP1	0.61275
FOXJ2	-0.1355
C10orf76	0.76625
IL17RE	1.90975
C10orf65	0.40625
ZNF343	-0.481
FBXO33	-0.524625
UHMK1	-0.3453
LY6G6C	0.581
FGF19	-1.3845
C14orf128	-0.182333333333333
IFIT2	0.466125
TIGD1	0.14075
S100G	-0.361
GUCY1B3	0.8665
NR3C1	-2.4774
CORO1B	-0.0321666666666667
PARP11	0.155916666666667
DNALI1	2.65716666666667
OR4N4	0.0451428571428572
MAP2K6	1.67083333333333
FSTL4	-0.40675
ANKRD47	1.011625
TMEM171	2.888
PNLIP	0.48825
YY1	-0.965833333333333
CCDC138	-1.8195
AASDHPPT	-1.1596
CKS1B	-0.9283
MCM3	-1.03833333333333
ANAPC7	-0.964333333333333
FAM110A	0.96
CDC37L1	0.0355
THTPA	-1.09075
NBPF20	-0.601
WDR24	-0.72075
NPTX2	4.3275
CBLB	0.721833333333333
CETN1	0.491333333333333
RPUSD1	0.75475
FAF1	-0.562
CDK6	-0.7265
HMX2	0.988
CSK	-0.951333333333333
TEAD2	-0.74625
SNAP25	-0.29475
TUFT1	1.2567
TMTC3	-0.838333333333333
LCK	-1.8775
SGOL1	-0.727333333333333
AKTIP	-0.2
FURIN	-0.038625
SOX12	-1.4805
DEFB103A	-0.00724999999999998
RAMP1	0.88275
KIR3DX1	0.0795
GAS2L3	-0.91225
PDE8A	0.0796
EDN3	4.82425
GMIP	1.5485
SF3A2	0.5605
FN3KRP	0.1335
SMAD7	-0.10025
RHBDD2	0.4145
OR11H6	0.694
PPP1R3B	0.263
C9orf23	0.56
CADPS	-0.01925
GOLGA8A	-2.767
TMEM57	0.103
RGL3	-2.4015
S100A14	1.46025
FGFR2	0.778133333333333
XRCC3	-0.888
RTN4RL2	0.45975
MGC3771	-0.9865
GH2	0.388833333333333
BTBD2	-0.068
LMO2	-1.6395
RDBP	-0.501625
ACRBP	-1.95575
AMY2A	1.97
DUOXA1	1.296
PTK7	0.257166666666667
TWF2	-1.00133333333333
FAM80A	0.18175
TNNI2	-3.51966666666667
GLT25D1	-0.231666666666667
OCC-1	-0.074
CYC1	-0.122
RPL22	0.381
MORN3	-0.707833333333333
DISP1	-0.17475
PRB2	0.368
CHUK	-0.45325
HR	0.073
CCDC134	0.016125
DENND4B	-0.939
C14orf130	-1.686625
RAB33A	-2.51
DCST2	0.2605
TNMD	-0.17875
PEX7	0.73775
FAM62A	-0.203
SRD5A2L	-1.33925
IL22	0.04725
RPS26	-0.394666666666667
HOXC5	0.0105
SPATA6	-0.351
FLJ38482	1.360875
ZNF234	1.29
C18orf22	-0.45625
SPATA22	0.282
THOC1	-1.32425
CYP7B1	1.24625
KCNC3	0.13125
C8orf42	-1.6115
ALDH1B1	1.37616666666667
CCDC100	-0.242
ARMC4	-2.785
FAM18B2	-0.10475
SLC44A1	0.926875
FBXO17	-2.279
C6orf107	-0.90925
C19orf29	-0.45075
ZC3HAV1L	0.664
PARP6	-0.5029
SULT2A1	-3.002625
C1orf159	-0.076
TMC1	-0.13025
CHST14	-1.178125
GAMT	-3.61933333333333
SMCP	0.531166666666667
TSPAN33	0.924583333333333
MIDN	0.565625
NOX4	0.73075
RNASEN	-0.5216
TBX1	-2.76316666666667
SALL2	-4.226
C10orf35	1.47675
CYP2E1	-1.291875
LRFN2	-0.894
ACO1	-1.31083333333333
IQCG	-1.6022
MEGF9	-0.39325
TM7SF4	0.00475
PLEKHA1	1.77373333333333
STK33	-3.23325
C1orf210	2.69775
SNUPN	-0.7614
KIAA0406	-0.4373
C20orf29	0.32475
TMEM55B	-0.50025
OSTM1	-1.066375
CLCN7	0.2485
OTP	0.3765
FLJ23049	-0.39375
HEATR4	0.535
MAP3K10	0.932166666666667
PCDHGA9	0.2585
AMDHD2	-0.51025
LCTL	-1.298
PDCD2L	-0.4305
CABLES2	0.5035
SLC5A9	0.1395
CLCA2	-2.08483333333333
MGC16025	0.365
STRAP	-0.907666666666667
C20orf196	-0.3675
RRBP1	1.475
NAT13	-0.8475
MAT2B	0.579
CSNK1D	-0.774333333333333
KIR3DL1	0.619
PRKAG3	-0.4025
ZNF599	0.137
PRM3	0.972
PER2	0.928333333333333
ASPHD1	-1.2365
PRMT6	-1.67075
KCNE1L	0.038
FAM118A	1.78266666666667
TAF4	1.07225
NDUFB6	-0.56025
TRIM9	-1.55209090909091
PMFBP1	0.3595
KY	-0.354
DKFZp762E1312	-1.73545454545455
CSMD1	-1.05125
TBP	-0.136833333333333
OR1Q1	0.409833333333333
RETNLB	2.22025
HPGD	1.78157142857143
DNAJC12	-2.66616666666667
FKBP1B	-0.9805
ANKRD24	-0.655166666666667
CXXC5	0.929833333333333
IL3	-0.06075
DRAM	0.5021
PTCH1	1.123375
TP53BP1	-0.649
SLC17A7	0.435428571428571
COL25A1	-0.6508
AMACR	2.67766666666667
RHCG	1.05525
VPS13A	-0.0900833333333333
FAM55D	7.725
PRPF38B	-0.221666666666667
OSBPL6	-3.30425
PFDN5	0.1652
CMTM6	0.748125
KCNK12	-1.549
RP2	0.75975
C16orf52	-1.15175
PICK1	0.368
IFNE1	-0.740666666666667
SEMA4B	0.00850000000000001
TYRO3	-2.57475
OR12D2	0.305
CSNK1A1	0.4553
FANCF	1.7915
LONP2	-0.35425
TBL1Y	-1.14825
LDOC1L	-0.133125
CCNC	-0.2405
C3orf60	-1.3
CHKA	-1.09675
UBAP1	-0.05725
MAP3K1	-0.9285
ANKRD9	-0.0275
FAM92A1	-2.50833333333333
GAB2	0.3305
AZU1	-0.194
DIS3	0.364916666666667
C21orf109	-1.56466666666667
IQCB1	0.16275
SPATS2	-1.24316666666667
EFCAB3	0.184
PRB3	0.98925
FUZ	-0.955333333333333
ZNF813	0.50425
BMPER	-0.688
HEG1	-0.816
ALS2CR11	-1.25125
SURF2	-0.17025
PSMC1	-0.728
OR2D2	0.3365
SLC7A8	2.08566666666667
C4orf40	0.1695
SPATA7	-1.19825
MAZ	-0.0853333333333333
PIN4	0.36125
PDE1A	-1.574125
TAF6L	0.0883333333333333
OR2T34	0.6595
KIAA0284	0.15325
ACADS	0.840090909090909
MKRN2	-1.431
C18orf56	-2.873
MS4A6E	0.577166666666667
GALNT4	3.201
C22orf31	0.352
FLJ36070	0.602
PSME4	-0.5605
TFG	-0.3936
EPHX2	0.6195
ANXA5	-0.764125
KRTAP1-1	-0.0655
BATF	1.60375
KARS	-1.01225
MSTP9	-0.5035
GPR26	0.00512499999999999
CCDC72	-0.6285
TEF	1.08133333333333
FOXK1	0.8247
PRLHR	0.71
EMX1	0.77875
C11orf30	-0.905625
ICK	0.195375
THSD7B	-0.19025
C21orf100	0.253
DUOX1	0.293
EFCAB4B	0.162
UBE2G2	-0.843
C3orf54	-0.1555
PARP1	-1.70775
FAM60A	-0.43175
C6orf146	0.32875
OR9K2	1.129
DDX55	-0.990333333333333
RPS15	0.677
ZNF618	-1.1803125
DKFZp686D0972	0.36525
SSPO	-0.3305
SHFM3P1	-0.2675
CPA6	-0.35075
JAG2	0.9165
DEFA3	3.6675
PPBPL2	0.2715
CD34	2.77875
SLCO4A1	0.641375
AFG3L1	-0.894666666666667
SHD	3.004
RP13-122B23.3	-0.187333333333333
PRKCSH	-0.6265
DPH5	-0.713
HLA-F	1.52475
TBC1D4	0.39675
RIG	-0.0328333333333333
GLUD1	-0.4395
HNRPCL1	-1.814875
HBXIP	0.1565
RNF207	-0.416
APIP	-0.5275
PLA2G3	-2.6725
CCDC84	-0.25
MYLIP	-0.164384615384615
PHIP	-0.6315
AARS2	-0.183833333333333
DHX32	0.862
SCAPER	-1.01116666666667
MEN1	-0.19725
NIP7	-0.3765
FLJ25404	0.181
FASTKD3	-0.5465
TMEM158	-1.60808333333333
RARA	1.4095
BDH1	1.7855
ANKRD16	0.00949999999999999
CARM1	1.508
SS18	-1.06183333333333
IKZF2	-1.4685
MYD88	0.268875
PML	-0.08425
TAF1A	-1.41975
CBFB	-0.177125
HIST1H3H	-2.10866666666667
C7orf29	0.228
COMMD4	-1.23616666666667
DPP3	0.198
DAB2	0.412125
LOC388882	0.2305
YPEL4	-0.8095
AGBL3	0.81225
LRP6	0.2746
SERPINH1	-0.646666666666667
TLE1	-0.10975
CD244	0.624333333333333
ZDHHC15	-0.947
MGLL	0.9836
PLDN	-1.14775
LOC654346	3.317
FAP	1.4145
GPR37	-0.995833333333333
SCARA5	-0.0345
EBF4	0.108636363636364
LSM6	-0.46975
MLLT1	-0.1580625
SLC5A12	-0.03125
A2BP1	-0.842333333333333
COPS5	-0.570333333333333
TPM4	-0.508642857142857
TNFSF4	0.7155
ACADSB	-0.163611111111111
HERPUD1	-0.387
BCL2L11	-0.869888888888889
CEP78	-1.84375
CDCA3	-1.01425
WBSCR19	0.3062
MYO1A	5.3215
PPEF1	-0.1645
LOC440348	0.12275
CPEB2	-0.289625
BPTF	-0.86575
RPL21	0.99075
GSX2	-0.702
ADPRH	0.181166666666667
C17orf68	0.0856666666666667
KCNS1	0.3705
MLLT6	0.699666666666667
PIWIL4	2.76925
RNF26	-0.77075
RAP1B	-0.122875
ADAMTS1	-3.3679
ZNF571	0.192
P2RY6	0.226
TRIM21	1.25766666666667
CADM3	0.3645
NLRC5	0.992
ADRA2B	0.117333333333333
LOC90835	-0.852875
PCF11	-1.29225
LOC400451	-2.20125
GLTSCR1	1.0135
C17orf88	0.270333333333333
CDH16	0.7295
FGF7	0.7555
PCSK4	0.501833333333333
NPC1L1	-0.762333333333333
TAT	0.36725
TBCA	-0.617
MGC33407	0.0835
GPR115	2.0095
CYGB	0.205
FNBP4	-0.454666666666667
C12orf43	-0.82525
CBL	-0.1678
CLECL1	-0.59375
PPAPDC1A	0.33425
WDR25	-0.294166666666667
SGCA	0.763
C22orf29	-0.3405
YIPF1	0.93175
GALK2	-0.4615
RAB3B	-2.92508333333333
LOC440087	-0.52425
UCP1	-1.1455
REEP5	0.915
FADD	-0.6092
FOXA1	-4.43025
CACNA1A	0.498
ABI1	0.9855
GRIN2D	0.80425
SLC1A4	-1.3645
LOC401127	-0.75375
HINT2	-0.47175
PLD4	-0.323166666666667
ZNF286A	-1.16025
ENY2	-0.2255
IL1F6	0.0805
PXDNL	0.2485
C20orf79	-0.56475
TNFSF13B	1.11783333333333
DENND3	0.962625
JARID1D	-2.336
HIST1H2AK	-0.273875
LOC93349	-1.0521
SSH1	-0.5394
ENSA	-0.38875
LOC219854	-0.446833333333333
CKAP2	0.0333
DKFZP564J102	-1.52983333333333
MGC87315	0.2915
HNRPAB	-0.3705
AMH	-2.5215
ZNF526	0.718
BRUNOL5	-0.4158
CACNG3	0.139666666666667
TRPM1	-1.4805
PPP2R1A	0.527625
COL2A1	-1.208
DDN	0.3915
FLJ25770	0.599
HK2	-0.859571428571429
ELOVL6	-1.37975
MDK	-0.19375
EPHX1	-0.87
RASSF2	0.249
DKFZP434B0335	-0.0055
DLX3	0.202875
PRTN3	-0.39
AVPR1A	0.00766666666666667
C21orf125	-1.7335
TNFAIP8	-1.70183333333333
GNB2L1	-0.68025
CALCRL	1.015
SCGB2A2	0.1994
UBXD7	-0.3235
ZNF674	-1.1315
TMEM35	0.300375
BRSK2	0.23125
HECTD3	0.725166666666667
TMEM188	-0.211
LGALS9	3.0575
SCARB2	-0.142833333333333
USP34	-0.601083333333333
C17orf28	0.291666666666667
ZDHHC23	1.2845
AQP12B	3.2915
SLC16A3	-0.78475
APLP2	-0.0975
ITIH2	-5.95325
MICAL3	0.8285
TNNI3K	-0.357111111111111
HDAC2	0.270625
PRR7	0.5872
THBS2	-0.822875
LOC751071	-1.12116666666667
CA2	-3.3055
RANBP17	-1.02725
RLN3	0.3875
CRYZ	-2.21
GBAS	-0.548833333333333
TAS1R1	-0.39525
MPZL3	0.4875
PCDH8	-1.487
HSP90B1	-0.659416666666667
KCNK15	-0.254
TNIP2	0.347666666666667
GPR146	-0.76575
NOL6	0.14275
SPC25	-1.61511111111111
STEAP2	2.66121428571429
VAMP3	0.162
TCIRG1	0.5765
ZP4	-0.0366666666666667
PARL	-0.58925
TRIM39	0.0735
KIAA1305	2.1495
CRNN	0.501166666666667
GRN	0.20525
HSH2D	0.054
SCAMP1	-0.275375
KIAA1913	0.40475
PTS	-0.20775
BANP	0.00699999999999998
PRKACG	0.32975
ADCY6	0.718833333333333
C16orf46	0.641
CYP51A1	0.346
DDC	4.305
ANPEP	-0.713833333333333
PROM1	5.01966666666667
SIGLEC10	0.73825
COPG	0.8555
FAM26E	0.12575
TRIP4	-0.52875
SNX3	-0.233
C1orf175	2.05266666666667
PPY2	-0.454
C14orf152	-0.017
FTSJ1	-0.328166666666667
DST	-0.4744
LOC554235	0.6285
GLRX5	-1.084
C20orf12	0.4344
CAB39	0.505666666666667
MSH2	-1.542
PIP4K2C	1.0755
CYLD	0.005
WTAP	0.458125
MGAT4A	0.333888888888889
TSC22D4	0.2868
CHRM2	0.7045
PPYR1	0.557166666666667
CCNH	-0.3305
RRM1	-1.07625
ECAT8	-3.33266666666667
LOC400120	-0.23225
GABRA4	0.645142857142857
C14orf4	0.071
C1orf59	0.98
CTDSPL	1.03783333333333
NHEDC2	-1.437
PDE11A	-0.773733333333333
KLHL29	0.507
CD5	-0.559
TSPAN9	0.364875
WDR67	-0.524
THUMPD1	-0.2876
C18orf17	-1.18325
CLYBL	0.876166666666667
FLJ13231	-1.28075
CMBL	0.471375
LECT2	-0.56275
NKAPL	0.5155
LOC654780	0.776
OR4C6	0.406
RAB30	-1.25533333333333
TSSK4	-0.173
TMEM163	-0.5395
OSBPL11	-0.101416666666667
GNB5	-3.11266666666667
CCL21	1.14025
C1orf121	-0.0495
FMO2	0.452833333333333
RPTN	-0.067
MSTN	2.0615
VCL	-0.418785714285714
FYTTD1	-0.8145
C11orf1	-0.04525
CCDC88C	-0.141625
HFE	0.294555555555556
MOGAT1	1.271
FAM125B	0.659166666666667
IRGQ	0.064
RAVER2	1.3205
AKAP5	-1.2255
SSSCA1	-0.47525
C11orf63	-1.29275
ACTG2	1.9972
PORCN	-0.7695
DTL	-2.27845454545455
TMEM151	0.9045
FAM122C	0.01075
RSAD2	0.4308
BAT4	-1.042
KRTDAP	-1.3825
MYH8	-0.551125
CRTC3	-0.31875
LRRFIP2	0.6167
INTS4	-0.565
TTN	-0.842
SLC26A5	0.709
PLLP	-1.912
RGS6	-0.384875
SRGAP3	0.80125
ZNF525	0.573
NBR2	-0.000166666666666676
C13orf1	2.2088
ZNF137	-0.1615
CEP27	-1.978
BEST2	0.4255
RNF121	0.04525
DMRTC2	0.51775
C8orf76	0.00125000000000001
BCCIP	-0.547
MEST	0.552
HTRA2	-0.4475
ANGPTL2	0.54175
ILKAP	0.204
ERAS	0.505
HBS1L	-0.500875
CPA5	0.283
TMEM30A	-0.734
CD300LF	1.26916666666667
WISP3	-0.137
CRK	-0.180214285714286
PDS5A	-0.4256
BRPF3	0.644833333333333
NEDD9	-1.2815
SMPDL3B	1.14
PSG6	1.1405
PSMD13	-0.0005
ETV5	-2.681875
OR51A4	0.324
BTBD7	-0.0706666666666667
GSTO1	-0.461375
hCG_16001	0.9165
MAD2L1BP	-0.318
COX6A2	0.9815
SCNN1A	2.92533333333333
LSM1	-0.332
UGT2B11	-2.0245
IDUA	-0.25125
PPP2R3C	-0.751666666666667
COX11	-0.296166666666667
PDZK1	-1.81775
ZNF443	0.531333333333333
MGC21874	-0.201666666666667
ZNF323	-0.151
KRTAP10-10	0.5575
CXCL6	1.4205
SLC34A2	0.374
LOC284402	0.403
NPTN	-0.14675
UPP1	-1.39766666666667
SLC6A9	-0.7655
OR7G3	-0.07525
CISD1	0.110666666666667
ZNF545	-1.4255
SYT14	-0.1785
NT5C3L	-1.039
ZNHIT3	-0.381333333333333
SNRPD3	-0.03075
KIAA0701	-0.54725
UNC93B1	1.0015
GMNN	-1.577625
SPCS2	0.155333333333333
LOC388524	0.394
NAPRT1	0.9935
PNLIPRP1	-0.330333333333333
OR6V1	0.7515
PRKAB1	1.7955
EYA4	-1.65483333333333
KIF20A	-2.0685
ALG10	-1.50225
ITPKC	1.17266666666667
LMX1B	0.21
RPUSD4	0.521666666666667
C7orf34	0.183666666666667
DLGAP2	0.05925
PFN1	0.1847
MICALL2	0.881833333333333
ZNF654	-1.086
SS18L1	-0.211375
SLC16A8	0.708
MKI67IP	0.0795
ITGB3	-1.190625
TCEA3	2.27325
CEP152	-1.4065
CLIP1	-0.37875
ZNF75	1.172125
ATP5C1	-0.438
NUDT5	-0.9225
PSCDBP	-0.08
UBP1	0.095
RBM27	-0.2565
C13orf15	3.136625
ZNF282	-0.0908333333333334
ZNF222	-0.8382
COL10A1	3.5945
PRDM15	-0.66725
TTTY5	-0.054
FAM9C	-0.58
C20orf67	0.43175
GNG13	0.776
F12	1.11075
C1orf41	-0.59525
CPXCR1	-0.4815
GSK3A	0.168
SUPT6H	-0.201666666666667
PI16	-0.716333333333333
ELL2	-1.11291666666667
C9orf167	1.7665
PVRL3	0.2645
FLJ38596	0.60675
ADAM20	-0.63875
GPR89A	-0.317
GPR87	-2.317
ZNF30	-0.19675
SMR3B	0.4475
ZNF770	-0.475875
TRPC4AP	0.5625
DKFZP686E2158	0.567
C2orf28	-0.656
FREM1	2.779
LAMA4	0.353
ADPRHL2	-0.5415
EIF4G2	-0.113333333333333
GUCA1A	-0.00850000000000001
CTNNA2	-1.063125
NUDT15	0.395
CEPT1	0.474333333333333
ZNFX1	0.5555
CCDC92	0.59075
TDRD1	-0.37
KCNK5	2.463
ETNK1	-0.457916666666667
LTA	0.33
TTPA	0.485
B3GALNT2	-0.401625
SC65	-2.05266666666667
PEX5L	-0.696375
EPS15L1	-1.02775
MGEA5	0.871625
HIST1H3A	0.04275
ING1	0.41475
BCAT1	-3.0335
ORC6L	-2.07509090909091
KLK11	-2.6845
C19orf28	-1.018875
DNER	-4.604875
MED22	-0.912642857142857
ETV6	1.05541666666667
CHAC2	-3.1455
CD300E	0.894
CEBPB	0.479916666666667
