Hybridization REF	TCGA-AV-A03E-20A-01R-A002-07
PIAS3	0.261625
MRPL24	0.27225
GREB1	-2.362875
FAM27E3	-2.581
NUP62CL	-4.20975
NEUROG3	0.832
REEP3	0.575833333333333
MARK1	0.652
LMBRD1	0.161
PRPF19	-1.485
PNMT	-1.81683333333333
CTGLF1	-1.8655
SLC25A16	-0.183
EIF2B3	-0.292
RPA2	-0.06375
PAK6	0.290833333333333
CCDC26	-4.244
SEMA3E	-0.54325
MXD4	0.2219
TNFSF10	-1.9859
SMARCB1	-0.809666666666667
DTX3L	0.780833333333333
PLA2G4E	0.1355
PPAP2A	0.5555
ULK1	-0.636916666666667
TAS1R3	0.3115
SLC2A3	-0.754363636363636
ARID3A	-2.08025
GNG5	-0.27875
ACOX1	-0.5107
KIF5B	0.72375
NUP153	-1.595
MUC7	0.283
CSDE1	0.295071428571429
CLPTM1	0.0135
C3orf23	0.855
LRRC17	-2.15183333333333
TTYH3	-0.90075
ATP5B	-0.5595
ELF3	-2.7174
CPSF3L	-0.728833333333333
ZNF665	-1.4865
TLR6	0.7383
GPI	-0.65325
RAD9A	-0.715875
NDST4	-3.6695
AGPAT3	0.2805
MAGI3	1.79983333333333
ADORA2A	1.7245
CACNG7	0.045
CAMK2D	1.61228571428571
CCHCR1	-1.20325
RPS27A	-0.209
OR10G7	0.372666666666667
GCM2	0.96
FAM135B	-0.1915
E2F1	-0.16675
PLCB3	-0.6995
OR2AE1	0.608
COIL	0.101833333333333
CDC25C	-0.438
RAB11FIP2	1.16716666666667
TSC2	-1.62125
CTGLF5	-1.9435
CCDC108	0.1958
OR13C4	0.0735
C10orf81	-0.664
PTPRB	-1.50625
ACP2	0.0395
LAG3	-2.1645
MRPL54	0.50125
LOC201175	0.6945
ITGB1BP3	-1.02725
SPTAN1	-0.4255
SIPA1L2	-0.77075
RCAN2	-2.1015
CDX2	-0.9905
ECOP	-0.52125
ACTR1A	0.350857142857143
PPARG	-2.03916666666667
BBS10	0.0521666666666667
TMEM44	0.905625
BPIL2	0.3475
CITED1	-2.0865
IRF6	-0.90825
PRDM4	0.0316666666666667
RRP9	-0.517333333333333
OR10H4	0.6665
IL31RA	2.27775
GNB1L	-0.525166666666667
MYBL2	-1.545375
ZNF407	0.00366666666666666
PPIG	0.243833333333333
TTC18	0.93675
RPSA	-0.2035
MAPT	-0.810875
MRE11A	-0.4225
C8orf37	0.9975
RASGEF1C	-0.586333333333333
STBD1	0.746
CTAG2	-0.505666666666667
MGAT5B	-1.53833333333333
ECM1	1.625875
RLN1	-0.5015
PARP14	0.44725
EPB41L1	1.4948
HOXA3	-0.5845
MAGEA9	-3.29425
RPS8	-0.496166666666667
RPS19BP1	0.00125
FOXJ2	0.515375
C10orf76	0.373625
IL17RE	-0.20725
C10orf65	0.4705
ZNF343	-1.00216666666667
FBXO33	-0.19975
UHMK1	1.0185
LY6G6C	-0.60875
FGF19	-2.32725
C14orf128	-0.225166666666667
IFIT2	0.591375
TIGD1	-0.29325
S100G	0.119
GUCY1B3	4.8965
NR3C1	0.734
CORO1B	-0.623333333333333
PARP11	0.441
DNALI1	2.7045
OR4N4	0.25525
MAP2K6	-1.5715
FSTL4	0.24625
ANKRD47	0.22625
TMEM171	3.0925
PNLIP	0.7865
YY1	0.486166666666667
CCDC138	-0.874333333333333
AASDHPPT	-1.2935
CKS1B	-0.1517
MCM3	-0.6305
ANAPC7	-0.561333333333333
FAM110A	-0.93875
CDC37L1	0.507
THTPA	-0.55825
NBPF20	-0.6015
WDR24	-0.689
NPTX2	-5.6015
CBLB	0.593666666666667
CETN1	0.191666666666667
RPUSD1	-0.85075
FAF1	-4.97925
CDK6	-2.1043
HMX2	0.1785
CSK	-1.2615
TEAD2	-1.5465
SNAP25	4.47475
TUFT1	-1.4131
TMTC3	0.0235
LCK	-4.7095
SGOL1	-0.572666666666667
AKTIP	1.05775
FURIN	0.548375
SOX12	-1.794
DEFB103A	2.1745
RAMP1	-2.873
KIR3DX1	0.5995
GAS2L3	0.4815
PDE8A	0.8325
EDN3	-1.2405
GMIP	0.066
SF3A2	0.2325
FN3KRP	-0.03075
SMAD7	-0.4555
RHBDD2	-0.05925
OR11H6	-0.4245
PPP1R3B	-0.0613
C9orf23	-0.03475
CADPS	4.7815
GOLGA8A	-4.578625
TMEM57	0.872833333333333
RGL3	-1.4595
S100A14	-4.593
FGFR2	-2.9715625
XRCC3	-0.31225
RTN4RL2	0.3275
MGC3771	-0.442
GH2	0.0515
BTBD2	0.0395
LMO2	-2.2895
RDBP	-0.346375
ACRBP	-2.22025
AMY2A	-0.2815
DUOXA1	0.3895
PTK7	-1.17
TWF2	0.619333333333333
FAM80A	-2.86625
TNNI2	-4.5095
GLT25D1	-0.632166666666667
OCC-1	0.45025
CYC1	0.0395
RPL22	-0.990545454545455
MORN3	1.62966666666667
DISP1	0.89175
PRB2	-0.0255
CHUK	0.75575
HR	-0.727
CCDC134	0.447125
DENND4B	-0.97775
C14orf130	0.4705
RAB33A	1.44875
DCST2	0.3095
TNMD	-2.95475
PEX7	0.45275
FAM62A	0.465875
SRD5A2L	1.6685
IL22	-0.026
RPS26	-0.5065
HOXC5	-0.4855
SPATA6	1.752
FLJ38482	0.000125000000000011
ZNF234	0.224
C18orf22	0.257
SPATA22	-0.25075
THOC1	-0.017
CYP7B1	-1.28975
KCNC3	1.55775
C8orf42	-1.0405
ALDH1B1	-0.553166666666667
CCDC100	0.885
ARMC4	-2.34575
FAM18B2	0.23425
SLC44A1	0.091375
FBXO17	0.242666666666667
C6orf107	-1.05275
C19orf29	-0.505
ZC3HAV1L	-0.91575
PARP6	0.0201
SULT2A1	-5.028
C1orf159	-0.6395
TMC1	0.664666666666667
CHST14	0.293
GAMT	-0.709
SMCP	0.6915
TSPAN33	-1.90166666666667
MIDN	0.00425
NOX4	-2.1495
RNASEN	-0.8516
TBX1	-3.116
SALL2	-2.95575
C10orf35	-3.824
CYP2E1	-0.099875
LRFN2	-0.5795
ACO1	0.710666666666667
IQCG	3.1877
MEGF9	0.51475
TM7SF4	2.888
PLEKHA1	0.940066666666667
STK33	1.82275
C1orf210	-0.91275
SNUPN	0.8165
KIAA0406	-0.8994
C20orf29	-0.58075
TMEM55B	-0.4615
OSTM1	0.9550625
CLCN7	-1.58875
OTP	0.454
FLJ23049	1.25725
HEATR4	0.2675
MAP3K10	0.692166666666667
PCDHGA9	1.246
AMDHD2	-0.96925
LCTL	2.953
PDCD2L	-0.24175
CABLES2	0.28575
SLC5A9	-0.44775
CLCA2	-1.698
MGC16025	-0.987
STRAP	-0.0433333333333333
C20orf196	-1.247
RRBP1	-0.470666666666667
NAT13	0.1505
MAT2B	0.2655
CSNK1D	-0.0235
KIR3DL1	0.614
PRKAG3	-0.799
ZNF599	-0.643
PRM3	0.585
PER2	0.468666666666667
ASPHD1	1.2435
PRMT6	-0.3815
KCNE1L	1.01135714285714
FAM118A	-1.17733333333333
TAF4	-0.75425
NDUFB6	0.65825
TRIM9	1.39091666666667
PMFBP1	-0.97175
KY	4.049
DKFZp762E1312	0.234545454545455
CSMD1	-0.8605
TBP	-0.0373333333333333
OR1Q1	0.694
RETNLB	0.71975
HPGD	-0.368857142857143
DNAJC12	-0.791166666666667
FKBP1B	-0.0985
ANKRD24	0.119833333333333
CXXC5	0.709166666666667
IL3	0.54775
DRAM	1.4551
PTCH1	-0.8015
TP53BP1	0.053
SLC17A7	-0.039625
COL25A1	-0.8122
AMACR	-1.02133333333333
RHCG	-0.22975
VPS13A	0.598666666666667
FAM55D	0.211
PRPF38B	-0.0800833333333333
OSBPL6	2.07025
PFDN5	0.3661
CMTM6	0.509875
KCNK12	-1.75725
RP2	0.249
C16orf52	-0.1665
PICK1	-0.011
IFNE1	-1.58833333333333
SEMA4B	0.202
TYRO3	-0.231
OR12D2	0.138
CSNK1A1	0.65335
FANCF	0.611
LONP2	-0.15
TBL1Y	0.56825
LDOC1L	0.27775
CCNC	0.20125
C3orf60	0.541
CHKA	-1.89775
UBAP1	0.7225
MAP3K1	-2.2275
ANKRD9	-0.6575
FAM92A1	1.537
GAB2	-0.437375
AZU1	0.2645
DIS3	1.21616666666667
C21orf109	-1.00875
IQCB1	-0.3885
SPATS2	-0.104333333333333
EFCAB3	0.665
PRB3	-0.053375
FUZ	-0.416833333333333
ZNF813	-3.460875
BMPER	2.71933333333333
HEG1	1.133
ALS2CR11	-1.9405
SURF2	-0.76025
PSMC1	0.505333333333333
OR2D2	0.834
SLC7A8	-0.694666666666667
C4orf40	0.16
SPATA7	1.0645
MAZ	-1.19625
PIN4	1.43475
PDE1A	-0.461875
TAF6L	-0.353
OR2T34	0.9035
KIAA0284	-1.0185
ACADS	-0.124272727272727
MKRN2	-0.0935
C18orf56	-0.59775
MS4A6E	1.09183333333333
GALNT4	-0.0806
C22orf31	-0.65
FLJ36070	0.207
PSME4	-0.748
TFG	0.6621
EPHX2	-2.685625
ANXA5	1.414
KRTAP1-1	1.5891
BATF	-4.666
KARS	-1.085
MSTP9	-1.027
GPR26	0.416125
CCDC72	-0.09525
TEF	0.518
FOXK1	-0.7446
PRLHR	0.6315
EMX1	0.34425
C11orf30	-1.13475
ICK	-1.082875
THSD7B	0.91775
C21orf100	1.4675
DUOX1	-0.2485
EFCAB4B	-0.9155
UBE2G2	-1.2065
C3orf54	1.20025
PARP1	-1.861
FAM60A	-1.41333333333333
C6orf146	0.23675
OR9K2	1.107
DDX55	-0.906
RPS15	-0.0148333333333333
ZNF618	-2.663125
DKFZp686D0972	0.21825
SSPO	-0.6355
SHFM3P1	-1.305
CPA6	-0.07475
JAG2	-3.5205
DEFA3	0.24525
PPBPL2	0.246333333333333
CD34	-0.45425
SLCO4A1	0.806375
AFG3L1	-2.587
SHD	-0.32975
RP13-122B23.3	-0.649166666666667
PRKCSH	-0.983833333333333
DPH5	0.116166666666667
HLA-F	1.085375
TBC1D4	-0.3155
RIG	-0.372
GLUD1	0.304
HNRPCL1	-1.297875
HBXIP	1.30925
RNF207	-1.0505
APIP	0.20575
PLA2G3	0.165
CCDC84	-2.09025
MYLIP	-3.25738461538462
PHIP	-1.518
AARS2	-0.696833333333333
DHX32	0.791
SCAPER	-0.522166666666667
MEN1	-0.1955
NIP7	-0.514
FLJ25404	0.6825
FASTKD3	-0.07725
TMEM158	2.42475
RARA	0.1195
BDH1	-1.5485
ANKRD16	-0.2675
CARM1	0.754
SS18	-0.220666666666667
IKZF2	0.0738333333333333
MYD88	-0.708125
PML	0.9682
TAF1A	0.08125
CBFB	-0.03025
HIST1H3H	-2.23416666666667
C7orf29	-6.89775
COMMD4	-0.338166666666667
DPP3	-0.5705
DAB2	1.855875
LOC388882	0.117
YPEL4	1.77325
AGBL3	0.46175
LRP6	-0.3823
SERPINH1	-0.467583333333333
TLE1	-0.5595
CD244	-0.467166666666667
ZDHHC15	-2.15625
MGLL	1.9125
PLDN	1.14875
LOC654346	-1.625
FAP	2.66375
GPR37	-0.0768333333333333
SCARA5	-0.832166666666667
EBF4	-1.69072727272727
LSM6	0.54475
MLLT1	-0.423625
SLC5A12	-0.08225
A2BP1	-0.775833333333333
COPS5	0.23
TPM4	1.03542857142857
TNFSF4	-1.906
ACADSB	-0.927055555555556
HERPUD1	0.2335
BCL2L11	-2.25666666666667
CEP78	-0.204125
CDCA3	-0.190625
WBSCR19	-0.589
MYO1A	-2.452
PPEF1	-0.569166666666667
LOC440348	-1.1685
CPEB2	1.664875
BPTF	-0.769916666666667
RPL21	-0.1311875
GSX2	0.403
ADPRH	1.70733333333333
C17orf68	-0.3705
KCNS1	3.3285
MLLT6	-0.5555
PIWIL4	-1.5605
RNF26	-1.0615
RAP1B	1.038125
ADAMTS1	0.7317
ZNF571	-2.877
P2RY6	-1.74575
TRIM21	0.337333333333333
CADM3	0.153
NLRC5	0.9715
ADRA2B	-0.1835
LOC90835	0.322125
PCF11	-0.19325
LOC400451	-3.477
GLTSCR1	0.3034
C17orf88	-1.11166666666667
CDH16	-0.7675
FGF7	5.182
PCSK4	-1.5675
NPC1L1	-1.25166666666667
TAT	0.289875
TBCA	0.282
MGC33407	0.174
GPR115	3.170375
CYGB	-0.8455
FNBP4	-1.12266666666667
C12orf43	0.117
CBL	-0.3587
CLECL1	-1.67725
PPAPDC1A	1.537
WDR25	0.299333333333333
SGCA	0.6265
C22orf29	-1.362
YIPF1	1.01125
GALK2	0.144
RAB3B	3.01683333333333
LOC440087	-0.579
UCP1	-0.456
REEP5	1.35825
FADD	-0.1149
FOXA1	-7.50225
CACNA1A	1.34066666666667
ABI1	0.969833333333333
GRIN2D	0.3805
SLC1A4	-0.823166666666667
LOC401127	-0.58075
HINT2	0.3345
PLD4	-1.01283333333333
ZNF286A	0.1375
ENY2	-0.21075
IL1F6	0.567
PXDNL	1.4285
C20orf79	-0.04125
TNFSF13B	2.87833333333333
DENND3	-1.387875
JARID1D	-1.833
HIST1H2AK	-1.225
LOC93349	0.4911
SSH1	0.0566
ENSA	-0.6345
LOC219854	-0.0323333333333333
CKAP2	0.0799
DKFZP564J102	-1.52666666666667
MGC87315	-0.2245
HNRPAB	-0.77525
AMH	-1.2455
ZNF526	0.425
BRUNOL5	-0.1154
CACNG3	0.356833333333333
TRPM1	-1.237
PPP2R1A	-0.12925
COL2A1	-2.03325
DDN	-0.234333333333333
FLJ25770	0.602
HK2	-0.049
ELOVL6	0.277375
MDK	-2.5975
EPHX1	-0.165
RASSF2	-2.704
DKFZP434B0335	0.46075
DLX3	-0.486
PRTN3	-0.85275
AVPR1A	-0.08125
C21orf125	-2.109
TNFAIP8	0.4395
GNB2L1	-0.38175
CALCRL	-0.31925
SCGB2A2	-0.400166666666667
UBXD7	-0.2855
ZNF674	-0.526
TMEM35	1.618625
BRSK2	-1.017125
HECTD3	0.646166666666667
TMEM188	0.836
LGALS9	-1.538125
SCARB2	1.55291666666667
USP34	0.345833333333333
C17orf28	-0.884416666666667
ZDHHC23	-1.3015
AQP12B	-0.00549999999999998
SLC16A3	0.159125
APLP2	-0.232
ITIH2	-5.581
MICAL3	-0.4915
TNNI3K	0.162
HDAC2	0.26625
PRR7	0.419
THBS2	-1.362
LOC751071	-0.379166666666667
CA2	-2.16233333333333
RANBP17	-3.94075
RLN3	0.11425
CRYZ	1.314
GBAS	-0.137666666666667
TAS1R1	-0.08825
MPZL3	-0.8745
PCDH8	-1.67325
HSP90B1	1.05283333333333
KCNK15	-0.215
TNIP2	-0.418
GPR146	0.3265
NOL6	-0.66325
SPC25	0.189333333333333
STEAP2	2.91392857142857
VAMP3	0.849666666666667
TCIRG1	0.98275
ZP4	0.6765
PARL	0.344625
TRIM39	-0.952
KIAA1305	-1.43875
CRNN	0.577666666666667
GRN	-0.01275
HSH2D	-3.9985
SCAMP1	1.5364375
KIAA1913	1.741
PTS	-0.151
BANP	-0.455642857142857
PRKACG	0.89825
ADCY6	-0.1595
C16orf46	0.229
CYP51A1	0.4345
DDC	-4.2035
ANPEP	-2.296
PROM1	-2.69933333333333
SIGLEC10	0.46525
COPG	0.807
FAM26E	2.426625
TRIP4	0.1725
SNX3	1.51933333333333
C1orf175	0.0528333333333333
PPY2	-0.00750000000000001
C14orf152	0.149
FTSJ1	0.0065
DST	0.7978
LOC554235	0.70475
GLRX5	-0.14
C20orf12	0.6244
CAB39	-0.12
MSH2	-1.23333333333333
PIP4K2C	1.104625
CYLD	2.060125
WTAP	0.6791875
MGAT4A	-4.14422222222222
TSC22D4	-0.6048
CHRM2	-1.5145
PPYR1	0.202166666666667
CCNH	0.925
RRM1	0.18525
ECAT8	-3.46725
LOC400120	-0.30475
GABRA4	0.04225
C14orf4	1.22966666666667
C1orf59	-5.76325
CTDSPL	-0.392
NHEDC2	-0.3045
PDE11A	-0.7768125
KLHL29	2.3385
CD5	-2.2945
TSPAN9	0.4314375
WDR67	-0.41125
THUMPD1	-0.3069
C18orf17	0.49075
CLYBL	-0.014
FLJ13231	-0.1605
CMBL	-0.28075
LECT2	0.3695
NKAPL	-0.0146666666666667
LOC654780	0.3635
OR4C6	-0.0145
RAB30	-1.761
TSSK4	-0.038
TMEM163	-1.4535
OSBPL11	0.373666666666667
GNB5	1.81633333333333
CCL21	0.4625
C1orf121	0.1155
FMO2	0.498
RPTN	0.82
MSTN	1.414
VCL	0.728285714285714
FYTTD1	-0.03425
C11orf1	-0.30425
CCDC88C	-2.776125
HFE	-0.0219444444444445
MOGAT1	0.6375
FAM125B	-0.713833333333333
IRGQ	0.206
RAVER2	-0.46875
AKAP5	-0.5315
SSSCA1	-0.4895
C11orf63	0.968
ACTG2	-0.575
PORCN	1.324
DTL	-0.947727272727273
TMEM151	0.62475
FAM122C	-0.4745
RSAD2	-0.6633
BAT4	-0.128
KRTDAP	-0.981166666666667
MYH8	-0.581125
CRTC3	-0.914
LRRFIP2	0.5012
INTS4	-1.23816666666667
TTN	-0.4195
SLC26A5	0.381
PLLP	-2.40825
RGS6	-0.447
SRGAP3	0.337875
ZNF525	-2.39233333333333
NBR2	-0.306833333333333
C13orf1	0.5595
ZNF137	-2.9525
CEP27	0.52225
BEST2	0.69
RNF121	0.34425
DMRTC2	-0.67775
C8orf76	0.37825
BCCIP	0.065625
MEST	-0.7825
HTRA2	-0.0155
ANGPTL2	1.88075
ILKAP	0.3415
ERAS	0.6675
HBS1L	-0.26775
CPA5	0.2195
TMEM30A	0.0181666666666667
CD300LF	-0.358333333333333
WISP3	0.778
CRK	0.438214285714286
PDS5A	0.5053
BRPF3	-0.0401666666666667
NEDD9	-4.25525
SMPDL3B	-1.7015
PSG6	1.28975
PSMD13	0.02225
ETV5	0.659125
OR51A4	0.292
BTBD7	0.108583333333333
GSTO1	1.72275
hCG_16001	-0.0085
MAD2L1BP	0.160333333333333
COX6A2	0.407
SCNN1A	-2.65416666666667
LSM1	0.0858333333333333
UGT2B11	-2.6125
IDUA	0.609
PPP2R3C	-0.187833333333333
COX11	0.426666666666667
PDZK1	-4.23525
ZNF443	-1.42616666666667
MGC21874	-0.0811666666666667
ZNF323	-1.2536
KRTAP10-10	0.0655
CXCL6	-0.2335
SLC34A2	0.5895
LOC284402	0.3565
NPTN	1.24941666666667
UPP1	1.86866666666667
SLC6A9	0.1355
OR7G3	0.23425
CISD1	0.727
ZNF545	-3.80416666666667
SYT14	0.3285
NT5C3L	0.653
ZNHIT3	0.058
SNRPD3	-0.84225
KIAA0701	0.0645
UNC93B1	-0.2585
GMNN	-1.33025
SPCS2	-0.707833333333333
LOC388524	-0.4055
NAPRT1	-2.362
PNLIPRP1	0.00425000000000002
OR6V1	0.629
PRKAB1	-0.756
EYA4	2.91216666666667
KIF20A	-0.34225
ALG10	0.132
ITPKC	-0.275333333333333
LMX1B	-0.116
RPUSD4	-1.37683333333333
C7orf34	0.183333333333333
DLGAP2	0.2125
PFN1	0.022
MICALL2	-0.742833333333333
ZNF654	1.154
SS18L1	-0.528875
SLC16A8	-0.3565
MKI67IP	-0.623
ITGB3	3.271625
TCEA3	-0.65525
CEP152	-0.482
CLIP1	1.540375
ZNF75	-0.2161875
ATP5C1	0.146166666666667
NUDT5	0.185166666666667
PSCDBP	-1.589
UBP1	-0.672
RBM27	0.6185
C13orf15	-1.405
ZNF282	-0.590666666666667
ZNF222	0.5604
COL10A1	3.98575
PRDM15	-0.93175
TTTY5	0.3025
FAM9C	-0.357166666666667
C20orf67	0.474
GNG13	-0.4295
F12	-2.89025
C1orf41	0.7815
CPXCR1	-0.3665
GSK3A	0.65025
SUPT6H	-0.343833333333333
PI16	-2.1665
ELL2	1.8625
C9orf167	-1.908
PVRL3	1.5893
FLJ38596	0.283
ADAM20	-0.000499999999999994
GPR89A	0.5635
GPR87	-3.6205
ZNF30	-1.696
SMR3B	0.333666666666667
ZNF770	0.53125
TRPC4AP	0.196833333333333
DKFZP686E2158	0.354833333333333
C2orf28	0.9265
FREM1	-4.055
LAMA4	0.380666666666667
ADPRHL2	0.097
EIF4G2	0.768666666666667
GUCA1A	-0.313
CTNNA2	2.372875
NUDT15	-1.05966666666667
CEPT1	0.716666666666667
ZNFX1	0.4449
CCDC92	1.32775
TDRD1	-0.8065
KCNK5	-3.86766666666667
ETNK1	0.221166666666667
LTA	0.7225
TTPA	0.678
B3GALNT2	-0.587375
SC65	0.2965
PEX5L	-1.09575
EPS15L1	-0.07975
MGEA5	-1.363625
HIST1H3A	-1.1415
ING1	1.155125
BCAT1	1.103125
ORC6L	-0.825090909090909
KLK11	-5.74966666666667
C19orf28	-0.34575
DNER	4.241625
MED22	-1.1525
ETV6	0.412916666666667
CHAC2	-0.4335
CD300E	0.66
CEBPB	1.11883333333333
ZNF398	-0.30425
LRCH3	0.3355
HMGA1	-0.0333333333333333
CAPN7	0.370833333333333
MGC5566	-2.749
CCL3	3.326125
NANOS1	-0.4925
ZFYVE19	0.325
APITD1	0.500166666666667
PARD3	0.128875
IRAK4	0.7395
SERPINI2	-0.41
CEP170L	1.1835
TTC9	-2.315125
MYOM3	-1.3335
MLPH	1.216875
LOC222699	0.0055
NRG1	3.00641666666667
TBC1D9	0.412636363636364
TTK	-0.610666666666667
ZNF557	0.8744
DDX41	-0.5165
FANK1	1.3765
UBE2D2	0.587
PSMB10	0.942875
MYH7B	0.092
GABARAPL2	0.698125
MARVELD2	-3.34016666666667
DGCR2	-0.578333333333333
UNC45A	-0.114833333333333
C6orf72	1.2875
ZNF683	0.476
GIT2	0.156
CASK	1.35433333333333
C14orf161	-0.743333333333333
LRRC44	1.66125
TIFA	0.376875
UTP11L	-0.826625
C6orf65	1.243
FDPS	0.27975
DUSP9	-2.1788
SLC17A8	0.498333333333333
OR51G1	0.5955
NANS	-0.3825
OLFML1	0.54175
ATP10B	-1.0515
NPAS3	-0.53875
PRKCA	0.9628
GGA2	-0.87775
LCE4A	0.76
SPANXN3	0.39475
CCDC115	-0.2025
SDCCAG3	-0.717
GLIPR1L1	0.6395
TTC1	0.63325
C17orf76	-1.309
MAD2L2	-0.57375
HIPK1	-0.3761
LRRC3B	-0.843833333333333
CLN3	-0.837909090909091
C17orf47	0.1185
FMN2	2.42825
TUBB1	-0.707875
WAPAL	0.274166666666667
C3orf21	-0.935875
SCN5A	-0.3752
SMYD1	0.35425
BEX5	0.4065
ZNF192	-0.2985
SEC22A	1.342
GRIA2	0.321428571428571
KIAA0825	-1.4615
NUSAP1	-0.255090909090909
LANCL1	0.635375
C15orf40	0.3253
ZNF645	0.225
GPR61	0.46125
NLRP14	1.2695
SNX21	0.8326
C1QTNF8	0.0775
C17orf46	0.80525
IFNA8	-0.2495
SPRR1B	-1.45266666666667
FLRT1	-0.383
SNX17	0.192833333333333
ASB2	-0.725166666666667
HBG1	-6.2015
RPRML	-1.923
JOSD2	1.42783333333333
PLSCR3	0.92925
SPOCD1	3.04783333333333
RAB39	-0.6655
GHRH	-0.029
ITIH5L	0.1405
C17orf37	0.82825
SMCR8	0.43675
DPY19L2P3	0.0276666666666667
IL11RA	0.205166666666667
GDF3	-4.13266666666667
RPS6KB1	-1.53466666666667
DNAJC19	-0.4417
TOP1	0.18975
CRCT1	-0.2815
MPST	-0.379
DPM2	0.775125
FAM38B	-5.01916666666667
SLC18A1	-2.417
FARP1	-1.00966666666667
PAX7	0.29425
TUBD1	-1.58025
GNL3	-0.39625
BTG2	-2.1774
NDUFS6	-0.34025
C1orf79	-0.8315
ERAL1	-0.63975
ECHS1	0.78625
VPS4A	0.126333333333333
CYP11A1	-0.4655
ABCC6	-1.25935714285714
PBX4	-0.3185
MOSC1	-4.291
NCF4	-2.80575
HYMAI	0.977
NAGPA	-1.58175
OTOP2	0.4115
ACOT12	0.18325
MTHFD2L	3.777375
LOC441376	3.34225
C19orf34	0.4015
RAB1B	0.92625
ALDOAP2	0.4055
NTRK1	-1.93516666666667
ARTS-1	1.2037
SLC6A11	-1.509
NAP1L2	-1.817
CNGB1	0.349
EPB41L4B	0.358
FAM134B	2.374
HS3ST3A1	4.12266666666667
CPXM2	-1.7995
SIRPB2	0.5295
CHORDC1	-1.36133333333333
TRIB3	-1.55516666666667
SLC2A5	0.335
C2orf49	0.204333333333333
DDX5	-1.20925
OR5L1	1.306
ANAPC4	-0.0795
ZSWIM1	-0.241125
LOC93622	-1.294875
KCNK3	0.0891
RP11-35N6.1	-2.114625
ZFP161	0.3945
AQP9	6.52275
SLC15A2	-1.40916666666667
MREG	-1.58716666666667
OR9I1	0.4315
PDLIM2	1.657625
ADAM7	0.783
GSTCD	0.669666666666667
WDR21A	-0.250875
SLC12A8	1.5
TMEM174	0.47525
IGSF3	-2.95125
LRRN1	-1.41425
LOC402117	0.07225
SRPK1	-1.5075
LY6K	-1.7904375
NFIA	-1.2985
PTCD3	-0.282125
LEP	0.103833333333333
PCDH21	0.2325
MAPKAPK2	-0.224928571428572
NMNAT1	0.461333333333333
LHFPL2	2.0985
C9orf43	0.643
DIP2A	-0.7265
ACTR8	0.48125
CCDC34	0.3335
PTPN22	2.033875
ITGA3	2.793
FAM129C	-0.06875
RABGGTA	-0.798
UNC45B	0.12
KIAA1033	0.875375
ZNF510	-0.590333333333333
CYP2D6	-1.05583333333333
SLC26A10	-2.265
STX8	1.0055
LUZP1	-0.09875
WDR89	-0.284833333333333
EIF4G3	0.8643
C5AR1	1.16525
ZNF623	-0.526
A2M	-8.219
TGM7	0.6625
GRPEL1	0.3055
LMNB2	-0.4035
ROCK2	-0.1685
SNX16	1.07125
CCDC66	-0.2665
ANXA3	-6.27675
KIAA1609	0.15975
EED	-1.0115
RNF32	-0.168166666666667
HES1	-3.0101
CLC	0.725833333333333
ISL1	0.9225
KIAA0528	-1.0215
MANEA	1.615125
C1orf61	-2.247
hCG_2001000	0.29175
RAPGEF6	-0.5771
KIAA0020	-0.266
NEIL1	-3.05475
C16orf45	1.935375
RBM10	-0.751666666666667
C10orf125	-1.086375
MRS2L	-1.8625
DNAH17	-1.302875
C19orf10	0.9395
C1orf160	0.299
SLFN12	1.85475
EXOC3	-0.6245
HIST3H3	-0.861
NCOR2	-0.0816666666666667
TNFRSF9	2.7105
MFSD8	0.30325
ALX1	-0.019
NOL1	-1.589
PODN	-0.1065
TIAL1	0.09325
HIST1H1E	-1.70925
NPY6R	0.5825
TM4SF4	-0.23025
CORO2A	-1.99725
ETNK2	-2.50866666666667
APOE	-2.0923
ANGPT4	0.4445
HDGF2	-0.06925
G30	0.456
ST8SIA4	-0.919625
F2RL1	0.72575
FAM19A4	-3.26
CCAR1	-0.87525
B3GNT7	0.478
OPHN1	-0.3557
DSCR6	-2.882
C21orf13	0.9635
GAS2L1	0.717166666666667
RFX3	-0.239166666666667
COPS4	0.4925
BCHE	-0.179333333333333
BCL2	-2.20925
HBZ	-3.42033333333333
ARL13B	1.399
MAPBPIP	0.529875
MYO15B	-1.85
SPZ1	-0.1785
KIAA1324	0.0435555555555556
PLCL2	1.121875
C4orf29	-0.32775
WDFY2	0.533625
ZNF284	0.214
NAALADL1	-1.2235
DUSP5	1.3185
PXDN	-2.686625
SLMO1	-0.40625
TNXB	0.4969
BIRC7	-1.25
A4GALT	0.141833333333333
TIMM22	-0.0585
FAM110C	-1.9615
TOMM34	0.951
ABHD9	-0.056
ADAM32	-0.0865
CRHBP	3.408
AQP2	0.208375
LOC130355	1.30825
ZNF187	-0.2615
ZNF816A	-3.7085
F7	-1.482875
CNOT1	0.1431
SLC13A4	-1.204
ZBTB11	0.000750000000000002
B3GALT5	0.4315
EXOC2	0.0906666666666667
IRS1	1.1132
TMEM1	-0.2895
MRPL34	-0.063
SAMM50	-0.0635
CDC42EP3	0.888875
HSF2	0.3522
MFN2	-0.433
TSPAN7	-0.800833333333333
NUCB1	0.382833333333333
RHOH	-5.14125
ARL16	0.274
TACR1	0.24875
SFRS5	-0.989
SNX25	0.771125
RHBDF1	-0.6025
