Hybridization REF	TCGA-07-0249-20A-01R-1113-07
PROM1	-2.21083333333333
SIGLEC10	-0.521333333333333
COPG	0.8215
FAM26E	1.988625
TRIP4	0.12975
SNX3	1.24216666666667
C1orf175	0.167
PPY2	0.104
C14orf152	0.44
FTSJ1	-0.404333333333333
DST	1.01455
LOC554235	0.63475
GLRX5	-0.04275
C20orf12	0.2859
CAB39	-0.0616666666666667
MSH2	-0.897333333333333
PIP4K2C	1.478625
CYLD	2.093875
WTAP	1.04975
MGAT4A	-5.183
TSC22D4	-0.9392
CHRM2	-1.8765
PPYR1	-0.1725
CCNH	0.871333333333333
RRM1	0.42075
ECAT8	-3.85725
LOC400120	0.940666666666667
GABRA4	1.45666666666667
C14orf4	1.876
C1orf59	-5.82025
CTDSPL	-0.638333333333333
NHEDC2	-0.6045
PDE11A	-1.32266666666667
KLHL29	2.6245
CD5	-1.8512
TSPAN9	0.8108125
WDR67	-0.39725
THUMPD1	-0.1607
C18orf17	0.30525
CLYBL	0.119
FLJ13231	-0.0355
CMBL	-0.205875
LECT2	0.307
NKAPL	1.632
LOC654780	0.4585
OR4C6	-1.067
RAB30	-2.33133333333333
TSSK4	0.285
TMEM163	-1.834
OSBPL11	0.286
GNB5	1.6195
CCL21	0.0305
C1orf121	0.0155
FMO2	0.7795
RPTN	
MSTN	-11.671
VCL	0.821642857142857
FYTTD1	-0.29075
C11orf1	-0.35875
CCDC88C	-2.3576875
HFE	0.164277777777778
MOGAT1	0.984
FAM125B	-0.453166666666667
IRGQ	-0.028
RAVER2	-0.93025
AKAP5	0.846
SSSCA1	-0.57625
C11orf63	0.421
ACTG2	-0.7435
PORCN	1.392
DTL	-1.08845454545455
TMEM151	0.387
FAM122C	-0.8835
RSAD2	-1.0484
BAT4	0.199
KRTDAP	-0.8945
MYH8	0.289571428571429
CRTC3	-0.62325
LRRFIP2	0.5636
INTS4	-1.327
TTN	-0.317
SLC26A5	0.615
PLLP	-1.96675
RGS6	-0.17225
SRGAP3	0.5285
ZNF525	-1.60433333333333
NBR2	-0.178166666666667
C13orf1	0.5345
ZNF137	-2.277
CEP27	0.212
BEST2	0.2795
RNF121	0.51575
DMRTC2	-0.3425
C8orf76	0.2035
BCCIP	0.1735
MEST	-0.99825
HTRA2	-0.538
ANGPTL2	1.88625
ILKAP	0.284
ERAS	0.2315
HBS1L	-1.432375
CPA5	0.1165
TMEM30A	0.3155
CD300LF	0.347166666666667
WISP3	0.569
CRK	0.561642857142857
PDS5A	0.6255
BRPF3	-0.270333333333333
NEDD9	-4.5235
SMPDL3B	-1.5225
PSG6	0.8465
PSMD13	-0.14325
ETV5	1.247375
OR51A4	-0.1485
BTBD7	0.359583333333333
GSTO1	1.6235
hCG_16001	0.1455
MAD2L1BP	0.1735
COX6A2	0.116
SCNN1A	-2.70916666666667
LSM1	0.354833333333333
UGT2B11	-2.2425
IDUA	0.56375
PPP2R3C	-0.211
COX11	0.384833333333333
PDZK1	-4.5575
ZNF443	-1.24683333333333
MGC21874	-0.339333333333333
ZNF323	-1.0973
KRTAP10-10	0.369
CXCL6	-0.18925
SLC34A2	0.467125
LOC284402	0.127
NPTN	1.825
UPP1	1.8425
SLC6A9	0.046
OR7G3	0.5965
CISD1	0.8785
ZNF545	-4.547
SYT14	0.455
NT5C3L	0.412333333333333
ZNHIT3	0.2685
SNRPD3	-0.3505
KIAA0701	0.56775
UNC93B1	-0.567666666666667
GMNN	-1.371625
SPCS2	-0.931833333333333
LOC388524	-0.2
NAPRT1	-2.6615
PNLIPRP1	0.552
OR6V1	0.504
PRKAB1	-0.66025
EYA4	4.4935
KIF20A	-0.66125
ALG10	0.23
ITPKC	-0.3555
LMX1B	-0.246666666666667
RPUSD4	-1.70733333333333
C7orf34	-0.221833333333333
DLGAP2	0.545857142857143
PFN1	-0.2757
MICALL2	-0.706083333333333
ZNF654	0.7345
SS18L1	-0.375
SLC16A8	-0.12225
MKI67IP	-0.597666666666667
ITGB3	3.460625
TCEA3	-0.606916666666667
CEP152	-0.4624375
CLIP1	1.13075
ZNF75	-0.196125
ATP5C1	-0.258666666666667
NUDT5	0.2155
PSCDBP	-1.542
UBP1	-0.34325
RBM27	1.01975
C13orf15	-0.7215
ZNF282	-0.584833333333333
ZNF222	0.8562
COL10A1	3.261
PRDM15	-0.763375
TTTY5	0.517
FAM9C	-0.735454545454545
C20orf67	0.11525
GNG13	-0.5345
F12	-3.23
C1orf41	0.92675
CPXCR1	0.31
GSK3A	0.41875
SUPT6H	-0.557
PI16	-2.10633333333333
ELL2	1.89575
C9orf167	-2.293
PVRL3	1.6285
FLJ38596	0.966
ADAM20	-0.375
GPR89A	0.3315
GPR87	-3.8255
ZNF30	-1.73225
SMR3B	-0.214
ZNF770	0.17125
TRPC4AP	-0.149833333333333
DKFZP686E2158	0.6515
C2orf28	0.896333333333333
FREM1	-4.38566666666667
LAMA4	0.302
ADPRHL2	-0.296
EIF4G2	0.4545
GUCA1A	0.205
CTNNA2	2.038
NUDT15	-1.2025
CEPT1	0.874166666666667
ZNFX1	0.3807
CCDC92	1.05525
TDRD1	0.7255
KCNK5	-2.913
ETNK1	0.454666666666667
LTA	0.798
TTPA	1.577
B3GALNT2	-0.520375
SC65	-0.5095
PEX5L	-1.055
EPS15L1	-0.639
MGEA5	-1.11725
HIST1H3A	-0.98325
ING1	0.96625
BCAT1	1.120375
ORC6L	-0.792272727272727
KLK11	-5.92566666666667
C19orf28	-0.2265
DNER	4.613875
MED22	-1.18121428571429
ETV6	0.4035
CHAC2	-0.35325
CD300E	0.7945
CEBPB	0.94725
ZNF398	-0.19075
LRCH3	0.23
HMGA1	0.0959999999999999
CAPN7	0.365166666666667
MGC5566	-2.64175
CCL3	4.4518
NANOS1	-0.575375
ZFYVE19	0.0125
APITD1	0.462333333333333
PARD3	0.037125
IRAK4	0.646
SERPINI2	0.359
CEP170L	1.1305
TTC9	-1.512125
MYOM3	-1.36975
MLPH	1.42225
LOC222699	0.049
NRG1	2.88509090909091
TBC1D9	0.384363636363636
TTK	-0.772
ZNF557	0.9876
DDX41	-1.0035
FANK1	1.725
UBE2D2	0.494625
PSMB10	1.00925
MYH7B	0.4815
GABARAPL2	0.705
MARVELD2	-2.96216666666667
DGCR2	-0.422666666666667
UNC45A	-0.403666666666667
C6orf72	0.7735
ZNF683	0.4245
GIT2	0.246
CASK	1.38833333333333
C14orf161	0.2492
LRRC44	1.37925
TIFA	0.594
UTP11L	-0.805
C6orf65	1.2905
FDPS	0.275
DUSP9	-2.12
SLC17A8	0.05775
OR51G1	0.377
NANS	-0.3925
OLFML1	0.0215
ATP10B	-0.750571428571429
NPAS3	-0.36975
PRKCA	0.8285
GGA2	-0.6215
LCE4A	0.672
SPANXN3	-0.476333333333333
CCDC115	-0.17575
SDCCAG3	-0.493
GLIPR1L1	0.5975
TTC1	0.38175
C17orf76	-1.06275
MAD2L2	-0.7745
HIPK1	0.074
LRRC3B	-0.7505
CLN3	-0.996
C17orf47	-0.086
FMN2	2.34425
TUBB1	-0.389375
WAPAL	0.213833333333333
C3orf21	-1.039625
SCN5A	-0.1265
SMYD1	0.658666666666667
BEX5	0.6055
ZNF192	-0.482
SEC22A	1.22066666666667
GRIA2	0.685
KIAA0825	-1.86625
NUSAP1	-0.414909090909091
LANCL1	0.734625
C15orf40	0.1066
ZNF645	0.0768571428571428
GPR61	0.4605
NLRP14	0.6445
SNX21	0.5677
C1QTNF8	0.2
C17orf46	0.4635
IFNA8	-0.5475
SPRR1B	-0.7508
FLRT1	-0.1125
SNX17	-0.402166666666667
ASB2	-0.5055
HBG1	-7.1715
RPRML	-1.51975
JOSD2	0.757833333333333
PLSCR3	0.99175
SPOCD1	3.368
RAB39	-0.1465
GHRH	-0.280166666666667
ITIH5L	-0.7425
C17orf37	0.692
SMCR8	0.784
DPY19L2P3	0.225333333333333
IL11RA	0.391833333333333
GDF3	-4.91783333333333
RPS6KB1	-1.17633333333333
DNAJC19	-0.1738
TOP1	0.16525
CRCT1	-0.465285714285714
MPST	-0.378375
DPM2	0.733375
FAM38B	-4.74733333333333
SLC18A1	-1.73233333333333
FARP1	-1.0005
PAX7	0.09025
TUBD1	-1.30825
GNL3	-0.185375
BTG2	-2.0348
NDUFS6	-0.29075
C1orf79	-0.6875
ERAL1	-1.256
ECHS1	0.783
VPS4A	0.0555
CYP11A1	-0.517875
ABCC6	-1.03907142857143
PBX4	0.0945
MOSC1	-4.831625
NCF4	-3.5345
HYMAI	-1.442
NAGPA	-1.584875
OTOP2	0.12775
ACOT12	-0.018
MTHFD2L	3.679875
LOC441376	2.82125
C19orf34	0.032
RAB1B	1.294
ALDOAP2	0.3075
NTRK1	-1.68866666666667
ARTS-1	1.2491
SLC6A11	-0.4935
NAP1L2	-1.41525
CNGB1	0.1795
EPB41L4B	0.247090909090909
FAM134B	2.532125
HS3ST3A1	4.87733333333333
CPXM2	-2.39075
SIRPB2	0.8045
CHORDC1	-0.946
TRIB3	-1.64166666666667
SLC2A5	0.47375
C2orf49	0.453833333333333
DDX5	-1.20525
OR5L1	0.344
ANAPC4	0.0873333333333333
ZSWIM1	-0.379
LOC93622	-1.55
KCNK3	-0.3815
RP11-35N6.1	-2.88425
ZFP161	0.357166666666667
AQP9	6.543
SLC15A2	-1.31266666666667
MREG	-1.532
OR9I1	0.458
PDLIM2	1.42416666666667
ADAM7	0.1205
GSTCD	-0.256666666666667
WDR21A	0.052125
SLC12A8	1.28016666666667
TMEM174	0.41625
IGSF3	-2.76616666666667
LRRN1	-1.1065
LOC402117	1.492
SRPK1	-1.16133333333333
LY6K	-1.9606875
NFIA	-0.794
PTCD3	-0.071875
LEP	0.0362
PCDH21	0.342
MAPKAPK2	0.0188571428571429
NMNAT1	1.06583333333333
LHFPL2	1.8515
C9orf43	0.522
DIP2A	-0.715
ACTR8	0.35775
CCDC34	0.72775
PTPN22	1.65
ITGA3	2.301125
FAM129C	0.34225
RABGGTA	-0.959
UNC45B	0.17925
KIAA1033	0.68525
ZNF510	-1.02033333333333
CYP2D6	-0.469166666666667
SLC26A10	-2.5795
STX8	0.8935
LUZP1	-0.09525
WDR89	-0.402333333333333
EIF4G3	0.6022
C5AR1	0.6645
ZNF623	-0.5855
A2M	-8.93175
TGM7	0.457
GRPEL1	-0.168333333333333
LMNB2	-0.3124
ROCK2	0.0318333333333333
SNX16	1.083125
CCDC66	-0.45075
ANXA3	-5.9255
KIAA1609	0.07925
EED	-0.70325
RNF32	0.0355
HES1	-2.7601
CLC	0.613
ISL1	1.1055
KIAA0528	-0.818125
MANEA	1.399875
C1orf61	-2.117
hCG_2001000	0.24925
RAPGEF6	-0.4332
KIAA0020	-0.0408333333333333
NEIL1	-2.33975
C16orf45	2.2845
RBM10	-0.878666666666667
C10orf125	-1.218875
MRS2L	-2.0195
DNAH17	-1.55571428571429
C19orf10	0.7965
C1orf160	0.253
SLFN12	2.043
EXOC3	-1.06783333333333
HIST3H3	-0.77425
NCOR2	-0.304666666666667
TNFRSF9	1.75525
MFSD8	0.062
ALX1	-0.115333333333333
NOL1	-2.10775
PODN	-1.107
TIAL1	0.2085
HIST1H1E	-1.707
NPY6R	0.55275
TM4SF4	0.16525
CORO2A	-1.8695
ETNK2	-1.48766666666667
APOE	-2.4774
ANGPT4	0.071
HDGF2	-1.00575
G30	-0.401
ST8SIA4	-0.879
F2RL1	0.68125
FAM19A4	-4.4165
CCAR1	-0.8805
B3GNT7	0.02225
OPHN1	-0.2034
DSCR6	-2.025
C21orf13	1.17066666666667
GAS2L1	0.342916666666667
RFX3	-0.211333333333333
COPS4	0.644625
BCHE	-0.194833333333333
BCL2	-1.89425
HBZ	-4.37883333333333
ARL13B	0.95875
MAPBPIP	0.602125
MYO15B	-1.412875
SPZ1	-0.932
KIAA1324	0.0897777777777778
PLCL2	1.05975
C4orf29	-0.635
WDFY2	0.548125
ZNF284	-0.084
NAALADL1	-1.2975
DUSP5	1.60383333333333
PXDN	-3.15528571428571
SLMO1	-0.32525
TNXB	0.081
BIRC7	-0.58625
A4GALT	-0.0291666666666667
TIMM22	0.12375
FAM110C	-1.77725
TOMM34	0.88775
ABHD9	-0.2505
ADAM32	0.0555
CRHBP	3.61575
AQP2	0.029625
LOC130355	1.50425
ZNF187	-0.220333333333333
ZNF816A	-3.8805
F7	-1.13325
CNOT1	-0.0361
SLC13A4	-1.02125
ZBTB11	-0.053
B3GALT5	0.176333333333333
EXOC2	0.1375
IRS1	1.112
TMEM1	0.03575
MRPL34	-0.1515
SAMM50	-0.48475
CDC42EP3	1.281625
HSF2	0.5492
MFN2	-0.1365
TSPAN7	-1.17883333333333
NUCB1	0.284583333333333
RHOH	-5.45925
ARL16	0.3255
TACR1	-0.1575
SFRS5	-0.867833333333333
SNX25	0.95225
RHBDF1	-0.918666666666667
PCDH18	2.24983333333333
HMG1L1	-1.446
MYO5C	-4.865625
MAPK10	1.091
LDHAL6A	0.4576
NUDT12	0.773666666666667
NCAM1	0.437125
GLIS2	-0.601
GGTL4	0.18725
DAPP1	-2.29025
ATF7	0.729333333333333
KIAA0748	-1.039
NFIL3	0.59225
TM6SF1	0.3211
SEZ6	0.160625
NANOS3	1.33183333333333
DNAJA3	-1.57516666666667
CLDN6	-1.0875
CIITA	2.8974
EPHA4	0.1315
FANCC	-0.02475
CMTM3	-0.18525
PSG3	0.7135
MRPL15	-0.4065
C21orf59	0.0265
PLCXD2	0.19325
C2orf34	-0.559625
UBE2L6	1.493
MED14	0.3695
HP1BP3	-0.1
C6orf208	-0.353
TPBG	0.92625
OSR2	-2.14075
XPC	-0.815666666666667
KLHL7	0.453833333333333
CCR3	0.3452
AGTPBP1	0.205
PCSK6	-3.94373333333333
STAT5A	-3.1155
FAM18B	0.906
LONRF2	-2.954
PTPN2	0.14525
SF3A3	-0.652
EFCBP2	2.159
HCFC1	-1.12816666666667
AHNAK	0.44425
ACTR5	-1.0195
KIF14	-0.636142857142857
TENC1	0.09325
HEATR5B	0.053
YIPF2	0.742666666666667
MYEOV2	0.5656
DUSP18	2.42525
KIAA1012	0.67075
AHR	0.748666666666667
C17orf53	-0.934
PTPRH	-1.18325
ATP6V1C1	0.3087
TAS2R3	0.501
LOC440356	2.2835
COQ10B	1.55425
PSMF1	-0.76675
SORBS2	2.51633333333333
NFE2L2	0.08425
TMCO7	0.5105
SH3PXD2A	0.0928
SH2D2A	-1.966
SPINK5	-3.254
MRPS24	0.8795
OPA3	0.126625
TRAF7	-1.9075
C4orf35	0.651166666666667
MT1G	3.3195
MGC39545	0.688
HS1BP3	0.280888888888889
OR2B2	0.513
CHRM4	0.4705
SFRP2	-2.05491666666667
RIC3	-2.05725
ART1	-0.835
C6orf1	0.38225
DUS4L	0.361
C10orf104	0.15025
TNFAIP6	3.55925
RTEL1	-1.256
CCT4	0.3834
ZNF709	-1.8935
CHMP6	0.0881666666666667
UPP2	0.793666666666667
CYP19A1	0.596125
CD151	-0.786666666666667
NDUFA13	0.318666666666667
ARFRP1	-0.507833333333333
FAM26B	2.00225
CRYBA1	-1.0165
MRPL41	0.392166666666667
NPFFR2	-1.85
HRH2	0.1475
SCAMP3	-0.210833333333333
MTMR6	0.8955
MTG1	-1.07133333333333
UBTD1	1.58125
CRABP1	-2.488
FLJ33790	-2.3121
KIAA1908	-0.6435
GPR158	-0.00524999999999999
PACSIN3	-0.543666666666667
OMD	-0.4835
CATSPER1	0.486666666666667
HOXB8	-1.876875
FBXO46	0.0835
OAS1	-2.16283333333333
SVIL	2.7535
PHB2	-0.84225
ADCY3	-0.728
NDRG2	-4.39816666666667
ERMAP	-0.1681
APBA2	-3.26216666666667
IGSF9	-3.4
WNT6	-1.10385714285714
MYCBPAP	-0.047
ATP2B2	0.041125
CPVL	-4.54433333333333
TRAM2	-0.0305833333333333
NOP5/NOP58	-0.88175
ZNRF4	0.426
TLK1	0.480125
MTMR12	0.183285714285714
ZNF384	-0.279
FAM9B	-1.56475
RPN1	0.7305
PMVK	-0.36525
EIF3D	0.4494
SIX2	-1.52575
HPS1	1.31428571428571
RNF7	0.57625
PSKH2	1.003
KCTD13	0.145
CSMD3	-0.825333333333333
FBF1	-0.2515
IL8	4.9925
SERPINB13	0.637222222222222
FBXL20	0.13975
BLR1	0.15425
SH2B1	-1.30933333333333
RFNG	-1.26475
RAB20	0.627833333333333
RBM7	-0.19725
POLR1A	-0.565666666666667
TMPRSS4	-4.0305
TAF9	0.28825
TERF2	-0.379833333333333
TNFRSF1A	0.420416666666667
ACADVL	-0.900666666666667
GTF2H5	1.105
EDG8	-0.792666666666667
C9orf140	-1.185625
UST6	-0.19725
ZBTB8OS	-0.1645
ZNF710	-0.299
GPR174	-0.9465
ATP6V0A2	-0.97025
KIAA0319L	-0.875833333333333
XKRX	-1.211
DOPEY2	0.4
SDHD	-0.489333333333333
SUMF1	1.54075
OSM	0.17125
OPN3	-0.49275
DAGLB	-0.3905
PPFIBP1	1.6765
TRIM63	-4.08225
C10orf53	
LYPD3	-3.67916666666667
BCL7A	-1.15625
AGER	-1.46266666666667
TCF19	-0.784625
SAT2	1.72975
PFTK1	1.2695
GABRE	-4.19925
C15orf38	0.4025
FIS1	-0.1955
KCNV2	-0.064
CLPS	0.272
PPCDC	-0.701
FOXN2	1.2665
NT5E	3.2262
CD83	-0.514
IL18	-3.259
VPS16	-1.0395
IGFBP2	-5.86783333333333
NOTCH2	2.08575
SIGLEC1	0.419666666666667
CD93	-1.4935
SULF2	-7.14225
CEP164	-0.507125
P53AIP1	-0.179
TOR2A	-0.552666666666667
ZNF136	-0.43025
MGP	-2.0333
CCDC144A	-2.4778
TRPC1	1.797
SMS	1.00016666666667
MAPK7	0.552833333333333
RRAGC	1.247
PARD6A	-1.1595
NUB1	0.502666666666667
SYNGR4	-0.7645
OR11H12	1.4905
WIF1	0.881375
GCH1	1.33425
OR11H4	0.66
SLC44A5	0.5175
GPRIN2	-0.581833333333333
LOC401431	1.006
CPA4	1.5791
MELK	0.347222222222222
IL15RA	0.18275
CUL3	0.801
HMBOX1	-3.09375
PODXL	-2.707
CCT6B	0.810333333333333
COMTD1	-1.33275
MUC20	-1.28133333333333
GPX2	-3.874375
ITK	0.098
FBXL5	1.52325
C13orf27	1.2995
DEFA5	1.2485
TRHDE	
MTP18	-0.371833333333333
UQCRQ	0.9197
ITGB2	-3.38541666666667
CSRP2BP	-1.0425
TAS2R44	0.563
PHPT1	0.221
FAM44C	0.3555
ERH	0.76775
MPHOSPH1	0.00849999999999999
MORC1	0.769
PARVB	0.5685
LAMA1	-1.03066666666667
PGBD3	0.9025
GIMAP6	-0.22
AREG	-7.39816666666667
LIPT1	0.365
MGC99813	-1.0925
C1orf201	0.190666666666667
GRIN2A	-0.0418
MAN2C1	-1.7955
NSUN5	-3.46325
SF3B5	0.037
MYC	-1.4248125
NRXN1	-0.141272727272727
ZNF18	0.45775
SPDYA	1.219
SLC37A1	-2.8355
DECR2	-0.971
ANKRD38	-1.9805
SPTLC3	0.513583333333333
SUPT16H	-1.31925
DTWD2	0.383
ULBP1	-0.005
ZADH1	0.543666666666667
OIP5	-1.0515
IL10RB	0.5535
OTUB2	0.3815
VWA3A	0.414333333333333
SPIC	0.426666666666667
OR6C4	0.359
PSCD4	1.37316666666667
DPY19L2P2	-0.748
TRAPPC6A	-0.0555
C21orf2	-1.42966666666667
CEMP1	-1.44325
LIN7B	0.283
E2F7	0.638666666666667
VCP	-0.00374999999999999
LAMA3	-0.56575
BGN	-1.50825
GPR160	-3.64383333333333
COCH	-5.8415
GPR81	-2.13916666666667
APOBEC3F	-0.46275
tcag7.1017	-1.13725
C1orf32	0.093
SCGB1D2	-0.36
FLJ43987	0.723
C6orf170	1.1515
KLK9	0.3215
GPD1L	-0.59025
VPS37B	-0.0855
ATG3	0.6455
ADAMTS17	2.0275
KLHDC2	-0.5135
NDUFV2	0.146
BLK	2.7695
MATN4	-1.204
GPM6A	0.735833333333333
GBP4	0.053
TMEM162	0.38025
PKP2	-2.348
HRASLS	1.65911111111111
MMP1	0.14375
SFXN3	0.419
FSD1	0.6535
ST6GALNAC3	-3.67516666666667
CA12	3.9585
NCOA6	0.2245
C19orf58	-0.0856
PPP4R1	-0.173166666666667
MAN1A2	0.839166666666667
IKBKAP	-0.662
UPF1	-0.998333333333333
KIAA1219	1.33125
WNT16	-1.8955
SNW1	0.196875
IL18RAP	-0.298
RPP30	0.851625
CDC40	0.447357142857143
SETD3	0.753
SLAMF6	0.32025
ELK4	-0.72
TRIM47	-0.575666666666667
ACOX3	1.20675
TRIM6	0.92225
KIAA0372	0.424666666666667
TP53AP1	0.17075
SMURF2	1.13225
ADAD1	0.028
EBP	1.1427
KRTAP13-2	0.227
FLJ36874	0.0186666666666667
TOR1A	0.281333333333333
P2RY4	0.2385
GPBP1	-0.0555
TRPV1	-0.389
ADAMTS12	3.2025
PES1	-0.9592
ATG4A	0.931166666666667
MAGEA10	-5.13825
WFS1	0.4075
CC2D1B	-0.150833333333333
PABPN1	-0.4775
SLC25A30	0.55375
SLCO1C1	-1.25983333333333
SLC22A5	-0.05
KIF23	-0.2085
SYN2	-0.00283333333333333
ASPN	-0.4765
CENTG2	1.2425
QSOX2	-0.149
FLJ10815	0.357
STK24	0.1641875
SPEG	1.3341
STK10	0.5435
DACT2	-3.326
AAAS	-1.32725
SSX3	-0.548625
ABCD3	-0.0134
C4orf12	1.93125
PARVG	-1.56633333333333
FIG4	1.472
C9orf46	1.301
TMCO6	-0.455
IGHMBP2	-1.896
DUS2L	-0.6975
FAM3C	1.022875
TMEM16D	-2.48185714285714
DCTN4	1.34075
KCNH3	0.20525
EIF2AK2	1.102
AP1S3	0.202
CST4	-1.18
PAM	2.0361875
NUTF2	-0.82525
CITED2	-0.0112
SLC39A4	-0.387
C2orf52	-0.604
GRM3	1.28233333333333
C12orf49	1.0245
CCDC49	-0.2382
GRAMD1B	-1.12657142857143
FNDC4	2.571
SIAH2	-0.9175
GDPD4	0.8855
C21orf87	-0.021125
ATP5A1	-0.547166666666667
C16orf63	0.00249999999999997
LOC388135	-2.87033333333333
ATP5J2	-0.188
MMP3	6.158
EMID2	0.46
CRHR1	0.21625
WDR70	0.01875
C13orf31	2.39975
ZFAND1	-0.36275
CCL18	0.5788
C3orf49	-0.756
RINT1	-0.15
KIAA0408	1.57266666666667
F13A1	-0.2795
SLC10A1	-0.147833333333333
OGN	-3.3115
GIPC2	-1.86766666666667
XPO6	-0.674666666666667
LCE1A	0.292
FMR1	0.7485
LOC374920	-0.43625
DUSP3	0.636875
ANKMY1	-0.867
C7orf50	-1.346
BBS9	0.9809
UNC119B	0.626142857142857
C9orf72	2.076
MGC35440	1.10075
ENTPD6	-0.724375
PPP1R2P9	0.737333333333333
ERCC4	0.47925
FAHD2B	-0.709
HMHA1	-4.5655
HACL1	0.063
RAD23A	0.4635
FAM83B	-1.94575
PPP5C	-1.27366666666667
RNASEH2C	0.0865
C9orf153	0.655
SCAMP4	-0.28
GHITM	0.6152
NDUFB7	0.129
ADCYAP1	0.5605
SP110	0.156833333333333
MAP3K7IP2	1.34425
DHH	0.278
AGRN	-1.28021428571429
WDR33	-0.955166666666667
CEP290	-0.943833333333333
PRPS1L1	-0.707833333333333
KLRA1	-0.8995
GPR97	0.063
CHD7	-1.60825
TLR10	0.466333333333333
SLC30A8	-0.7265
HIC1	-0.961333333333333
IAPP	0.2065
RXFP4	0.73525
GP1BB	-0.14125
SHQ1	0.6595
NKX2-3	0.0778
API5	0.2255
FTHP1	3.4
MOV10L1	0.3932
TRIM6-TRIM34	2.51916666666667
ADHFE1	-0.179
FAM117A	-0.8315
DDI1	-0.178
CDON	-0.799666666666667
TRIM73	-2.952
IGKC	0.126
MMP14	0.221333333333333
DYNC1LI1	-0.11275
C11orf66	-0.424
TRBV3-1	-2.18575
FASTKD5	-1.34675
BIVM	0.30775
LHX4	0.04275
CXCL2	5.9861
RAB2B	-1.09233333333333
IZUMO1	-0.34725
MAP3K15	-1.15775
FAM19A2	0.552666666666667
ZC3H8	-0.832333333333333
ZMAT1	-0.604
SPINK5L3	0.55975
SLC10A6	0.5055
APPL2	0.370625
CARD10	-0.719833333333333
LOC402176	0.00837499999999999
EEF1D	-0.3895
RAB6A	-0.2993
C12orf5	0.638
PAPOLG	0.35225
MSRB2	0.25375
BCR	-1.1511875
PUS3	-1.2975
TIAM2	-2.11575
ZNF317	-0.108833333333333
CHD2	0.322692307692308
FZD5	-1.34395454545455
NUDT8	-0.609
ZNF763	0.029
PRC1	-0.582222222222222
ABCB9	0.207833333333333
SPATA3	0.287
TRAK2	1.741625
STAB1	-0.180571428571429
LRRTM2	-0.7042
psiTPTE22	-0.20775
DBI	1.33425
SERPINA11	-3.48325
NAT5	-0.54875
C20orf58	-1.55675
RPS6KA4	-0.128833333333333
FLJ90650	0.05725
TGFBRAP1	-0.87825
CHRDL2	-0.76975
FAHD2A	-0.476833333333333
CNTN1	-0.2235
BBS4	-0.2454
TMEM181	0.1435
MINPP1	1.30025
MPHOSPH6	-0.0891666666666667
HOXC10	-1.6217
ITPKB	-1.84775
CLPTM1L	-0.7965
MEOX2	-1.8106
ATP6V0C	-0.316375
PRPF8	-1.16783333333333
TMC5	-2.108
FKBP3	-0.718
PLEKHB2	0.599125
OR4D6	0.457
ZNF544	-4.3831
D2HGDH	-0.342
RPL18A	-0.4236
HEL308	0.214375
MPP6	-0.87175
TCERG1	-0.894
KRT16	-2.49566666666667
KLF17	-0.14825
KLF5	-0.282875
CDR1	4.21425
VCX3A	-1.95
FBLN2	-1.75171428571429
C14orf104	-1.46975
HBE1	-5.9236
OR4S2	1.061
C1orf108	0.357833333333333
ROBO4	-0.013
CPEB4	1.297875
C11orf80	-1.35433333333333
BCKDHA	0.615
MYOC	0.05475
GIF	0.1975
CKMT1A	-2.816
RPL3	-0.2478
THBS1	-1.340375
APOO	0.736
ARMCX1	1.64375
HSZFP36	-0.24
SNAPC5	-0.20675
EIF4ENIF1	0.10025
ZNF433	-2.658
TNFRSF21	-0.957875
TMPRSS7	-1.001
SPATA18	1.7657
HPDL	-3.974
MKL2	0.4191
TBX3	-0.635846153846154
C21orf93	-0.3195
DAXX	-0.35575
ELMO1	-1.070625
RGS13	0.419666666666667
TAF11	-2.29925
UNC13A	-1.4165
LOC653314	-0.2447
ORC3L	0.29175
IMAA	-3.2785
TARBP2	-0.1435
CABIN1	-0.6267
TRIOBP	0.3794375
HIST1H2AC	-0.745125
RGS22	-3.8705
NCOA1	-0.111166666666667
IL25	0.561
SNCG	-0.8765
GPR6	0.418
AMDHD1	-0.978333333333333
CHEK2	0.285125
C6orf142	-0.41425
DRD4	0.1625
C14orf68	-0.9025
GDF11	-0.13175
SEMG2	-0.943
CD247	-4.7425
CDAN1	-0.37075
RBMX2	0.4445
TGS1	-0.611
OIT3	-0.635666666666667
SYF2	0.285
MCM4	-1.397625
PKHD1L1	-0.432571428571429
CEP192	-0.173
IFT88	-0.2965
RPL9	-0.154928571428571
RAB32	2.617875
DDX43	-4.08375
P2RX2	0.463333333333333
OR5D18	0.5455
UBE1	-0.9875
SLC24A1	0.264875
ARHGAP5	-0.376
CETP	-2.169
KIAA1731	-1.50583333333333
SLC9A4	0.2735
PTPN6	-2.02325
BAHD1	0.4895
GRIK3	-0.251
CACNB2	-1.3242
PDE10A	-0.916333333333333
DGCR14	-0.56925
PCDHB9	-0.760666666666667
RHOQ	2.78383333333333
MAP3K4	-0.0605
KTI12	0.810166666666667
RPL23AP13	-1.412
GNG11	3.613
CLCN3	1.90383333333333
GPAM	0.2635
VSTM2A	
SLAMF7	2.35283333333333
INTS2	-0.56625
PPP2CA	0.2764
LRP12	2.33706666666667
SEC14L2	1.579
DKFZP586H2123	6.07925
MC3R	-0.1395
CIRH1A	-1.142
