Hybridization REF	TCGA-07-0249-20A-01R-0821-07
ZFYVE19	0.25725
APITD1	0.295666666666667
PARD3	0.10425
IRAK4	0.564333333333333
SERPINI2	0.137
CEP170L	0.8535
TTC9	-1.19871428571429
MYOM3	-0.94825
MLPH	1.516
LOC222699	0.2145
NRG1	2.6535
TBC1D9	0.217272727272727
TTK	-0.93
ZNF557	0.7434
DDX41	-0.4475
FANK1	1.246
UBE2D2	0.546
PSMB10	1.05675
MYH7B	-1.0085
GABARAPL2	0.55675
MARVELD2	-2.46633333333333
DGCR2	-0.465666666666667
UNC45A	0.0676666666666667
C6orf72	0.7635
ZNF683	-0.4205
GIT2	0.094125
CASK	1.25166666666667
C14orf161	-0.1595
LRRC44	0.6515
TIFA	0.202125
UTP11L	-0.7515
C6orf65	1.05925
FDPS	0.4625
DUSP9	-1.5616
SLC17A8	0.1598
OR51G1	0.585
NANS	-0.442
OLFML1	0.43975
ATP10B	-1.038875
NPAS3	-0.63725
PRKCA	0.8133
GGA2	-0.8376875
LCE4A	0.648
SPANXN3	0.314
CCDC115	-0.194
SDCCAG3	-0.746
GLIPR1L1	0.0625
TTC1	0.657
C17orf76	-1.7165
MAD2L2	0.15975
HIPK1	-0.1601
LRRC3B	-0.5775
CLN3	-0.715636363636364
C17orf47	-0.2375
FMN2	2.08275
TUBB1	-0.424571428571429
WAPAL	0.052
C3orf21	-0.8895
SCN5A	0.2096
SMYD1	0.962666666666667
BEX5	0.17175
ZNF192	-0.1575
SEC22A	0.957166666666667
GRIA2	0.0577272727272727
KIAA0825	-0.37925
NUSAP1	-0.338
LANCL1	0.539125
C15orf40	-0.0129
ZNF645	0.023875
GPR61	0.6015
NLRP14	0.5105
SNX21	0.7779
C1QTNF8	0.461
C17orf46	0.43
IFNA8	0.093
SPRR1B	-1.30166666666667
FLRT1	-0.10925
SNX17	0.570833333333333
ASB2	-0.652333333333333
HBG1	-7.248
RPRML	-1.6925
JOSD2	1.70716666666667
PLSCR3	0.781
SPOCD1	3.45566666666667
RAB39	0.6525
GHRH	-0.2665
ITIH5L	-0.03175
C17orf37	1.2915
SMCR8	0.43225
DPY19L2P3	-0.117666666666667
IL11RA	0.4925
GDF3	-4.334
RPS6KB1	-1.52590909090909
DNAJC19	-0.3967
TOP1	0.18825
CRCT1	0.0612857142857143
MPST	-0.23375
DPM2	1.097625
FAM38B	-4.0725
SLC18A1	-1.66933333333333
FARP1	-0.908833333333333
PAX7	0.26675
TUBD1	-1.50875
GNL3	-0.58825
BTG2	-2.45478571428571
NDUFS6	-0.4905
C1orf79	-1.16075
ERAL1	-0.546
ECHS1	0.93
VPS4A	0.345166666666667
CYP11A1	-0.486625
ABCC6	-1.23892857142857
PBX4	-0.319
MOSC1	-4.597375
NCF4	-4.98966666666667
HYMAI	3.855
NAGPA	-1.292125
OTOP2	0.425
ACOT12	0.23075
MTHFD2L	3.19425
LOC441376	3.40325
C19orf34	-2.467
RAB1B	1.5355
ALDOAP2	0.851
NTRK1	-1.07866666666667
ARTS-1	0.4567
SLC6A11	-2.7445
NAP1L2	-2.107
CNGB1	0.116
EPB41L4B	0.1185
FAM134B	2.072125
HS3ST3A1	4.75683333333333
CPXM2	-1.9985
SIRPB2	-0.3875
CHORDC1	-1.37683333333333
TRIB3	-1.6715
SLC2A5	0.40325
C2orf49	-0.0596666666666667
DDX5	-1.578
OR5L1	1.834
ANAPC4	-0.454
ZSWIM1	-0.153875
LOC93622	-1.512875
KCNK3	-0.4318
RP11-35N6.1	-1.701875
ZFP161	0.192166666666667
AQP9	6.42725
SLC15A2	-1.28133333333333
MREG	-2.01366666666667
OR9I1	0.4905
PDLIM2	1.603
ADAM7	0.347
GSTCD	-0.142166666666667
WDR21A	-0.370375
SLC12A8	1.32233333333333
TMEM174	0.523
IGSF3	-2.67141666666667
LRRN1	-1.235
LOC402117	0.276
SRPK1	-1.688
LY6K	-1.9938125
NFIA	-1.6015
PTCD3	-0.32975
LEP	0.803
PCDH21	0.794833333333333
MAPKAPK2	0.0477857142857143
NMNAT1	0.328333333333333
LHFPL2	1.90675
C9orf43	-0.0415
DIP2A	-0.668666666666667
ACTR8	0.23375
CCDC34	-0.25325
PTPN22	1.60475
ITGA3	3.152625
FAM129C	0.09825
RABGGTA	-0.508333333333333
UNC45B	-0.181666666666667
KIAA1033	0.52875
ZNF510	-1.261
CYP2D6	-0.8025
SLC26A10	-0.419
STX8	0.918
LUZP1	0.34775
WDR89	-0.492833333333333
EIF4G3	0.5768
C5AR1	0.867875
ZNF623	-0.624
A2M	-8.47475
TGM7	0.472
GRPEL1	0.166333333333333
LMNB2	-0.3628
ROCK2	-0.159666666666667
SNX16	0.794
CCDC66	-0.50525
ANXA3	-5.631
KIAA1609	0.229125
EED	-1.11075
RNF32	-0.8025
HES1	-2.979
CLC	1.077
ISL1	0.973666666666667
KIAA0528	-1.19775
MANEA	1.1805
C1orf61	-1.914
hCG_2001000	0.06
RAPGEF6	-0.6215
KIAA0020	-0.445333333333333
NEIL1	-2.60075
C16orf45	1.991875
RBM10	-0.8215
C10orf125	-0.944
MRS2L	-2.23325
DNAH17	-0.937
C19orf10	1.03
C1orf160	0.88325
SLFN12	1.4165
EXOC3	-0.551
HIST3H3	-1.086
NCOR2	-0.200333333333333
TNFRSF9	1.90175
MFSD8	-0.20225
ALX1	-0.192666666666667
NOL1	-1.529
PODN	0.3605
TIAL1	0.33725
HIST1H1E	-1.8175
NPY6R	0.605
TM4SF4	-0.34825
CORO2A	-2.0505
ETNK2	-2.101
APOE	-2.1009
ANGPT4	0.2595
HDGF2	-0.17225
G30	0.64
ST8SIA4	-0.737
F2RL1	0.61075
FAM19A4	-3.59066666666667
CCAR1	-1.3025
B3GNT7	0.73475
OPHN1	-0.375
DSCR6	-1.3945
C21orf13	0.306833333333333
GAS2L1	0.654166666666667
RFX3	-0.346833333333333
COPS4	0.425375
BCHE	-0.300666666666667
BCL2	-2.354375
HBZ	-3.98566666666667
ARL13B	0.7025
MAPBPIP	0.67825
MYO15B	-1.217125
SPZ1	-0.12975
KIAA1324	0.104111111111111
PLCL2	0.818875
C4orf29	-0.81
WDFY2	0.60875
ZNF284	-1.204
NAALADL1	-1.5175
DUSP5	1.5255
PXDN	-2.663375
SLMO1	-0.77025
TNXB	0.6106
BIRC7	-0.6695
A4GALT	0.524
TIMM22	0.48425
FAM110C	-1.6975
TOMM34	1.16275
ABHD9	-0.0985
ADAM32	-0.158
CRHBP	3.534
AQP2	0.182375
LOC130355	1.02725
ZNF187	-0.256166666666667
ZNF816A	-3.5335
F7	-1.26275
CNOT1	0.3964
SLC13A4	-0.69475
ZBTB11	-0.1105
B3GALT5	-0.48675
EXOC2	0.106
IRS1	0.8854
TMEM1	-0.682
MRPL34	-0.0433333333333333
SAMM50	-0.099
CDC42EP3	1.128625
HSF2	0.38
MFN2	-0.44675
TSPAN7	-0.818
NUCB1	0.519083333333333
RHOH	-4.62225
ARL16	0.4575
TACR1	-0.44725
SFRS5	-1.02233333333333
SNX25	0.853625
RHBDF1	-0.821833333333333
PCDH18	1.67466666666667
HMG1L1	-1.91525
MYO5C	-4.912125
MAPK10	1.4115
LDHAL6A	0.3645
NUDT12	0.908333333333333
NCAM1	0.21775
GLIS2	-0.0675
GGTL4	0.74775
DAPP1	-2.764
ATF7	0.5695
KIAA0748	-1.16475
NFIL3	-0.033
TM6SF1	0.9086
SEZ6	-0.220875
NANOS3	1.1915
DNAJA3	-1.55766666666667
CLDN6	-1.0055
CIITA	2.0843
EPHA4	-0.389833333333333
FANCC	-0.137
CMTM3	0.097625
PSG3	0.325
MRPL15	-0.608
C21orf59	-0.037
PLCXD2	0.05075
C2orf34	-0.3975
UBE2L6	1.23025
MED14	0.315
HP1BP3	-0.7077
C6orf208	-0.108
TPBG	0.96075
OSR2	-1.965375
XPC	-0.3865
KLHL7	0.382333333333333
CCR3	-0.879
AGTPBP1	-0.149833333333333
PCSK6	-3.70966666666667
STAT5A	-3.0665
FAM18B	0.6105
LONRF2	-3.07316666666667
PTPN2	-0.0485
SF3A3	-0.716166666666667
EFCBP2	2.39775
HCFC1	-1.2645
AHNAK	0.50025
ACTR5	-0.971
KIF14	-1.34157142857143
TENC1	0.43175
HEATR5B	-0.298
YIPF2	1.19066666666667
MYEOV2	0.5784
DUSP18	2.089
KIAA1012	0.43775
AHR	0.666166666666667
C17orf53	-0.52
PTPRH	-1.00075
ATP6V1C1	0.2523
TAS2R3	0.9025
LOC440356	2.24
COQ10B	1.61575
PSMF1	-0.703083333333333
SORBS2	2.46558333333333
NFE2L2	-0.00375
TMCO7	0.3105
SH3PXD2A	-0.1904
SH2D2A	-2.49425
SPINK5	-2.3315
MRPS24	0.662
OPA3	0.402375
TRAF7	-1.25883333333333
C4orf35	-0.3255
MT1G	3.317125
MGC39545	1.14675
HS1BP3	0.825111111111111
OR2B2	0.308
CHRM4	-0.5145
SFRP2	-1.8875
RIC3	-0.871
ART1	-0.2695
C6orf1	0.51425
DUS4L	0.5005
C10orf104	-0.044
TNFAIP6	3.14125
RTEL1	-0.90275
CCT4	0.0895
ZNF709	-1.7895
CHMP6	0.5565
UPP2	0.26275
CYP19A1	0.346125
CD151	0.198833333333333
NDUFA13	0.5155
ARFRP1	-0.0926666666666667
FAM26B	2.371
CRYBA1	-1.0085
MRPL41	0.373166666666667
NPFFR2	-1.108875
HRH2	0.6285
SCAMP3	0.468166666666667
MTMR6	0.6753
MTG1	-0.695833333333333
UBTD1	1.74525
CRABP1	-2.862
FLJ33790	-1.8359
KIAA1908	-0.466333333333333
GPR158	-0.4255
PACSIN3	-0.2325
OMD	-0.2955
CATSPER1	0.410833333333333
HOXB8	-0.866875
FBXO46	0.00799999999999999
OAS1	-1.81133333333333
SVIL	2.62875
PHB2	-0.4265
ADCY3	-1.148
NDRG2	-2.5948
ERMAP	-0.1805
APBA2	-1.9295
IGSF9	-2.9375
WNT6	-0.728428571428571
MYCBPAP	-0.31125
ATP2B2	-0.382777777777778
CPVL	-4.29277777777778
TRAM2	-0.137416666666667
NOP5/NOP58	-1.37275
ZNRF4	0.5205
TLK1	0.54125
MTMR12	0.152857142857143
ZNF384	-0.505333333333333
FAM9B	-1.03166666666667
RPN1	1.0258
PMVK	-0.22675
EIF3D	0.2613
SIX2	-1.4105
HPS1	1.19992857142857
RNF7	0.351
PSKH2	0.669
KCTD13	0.2
CSMD3	-0.5504
FBF1	-0.8905
IL8	4.422875
SERPINB13	0.436833333333333
FBXL20	0.36325
BLR1	0.05475
SH2B1	-1.022
RFNG	-0.612875
RAB20	0.778666666666667
RBM7	-0.44925
POLR1A	-0.1555
TMPRSS4	-3.50175
TAF9	0.132375
TERF2	0.134333333333333
TNFRSF1A	0.45675
ACADVL	-0.515666666666667
GTF2H5	0.781
EDG8	-0.8985
C9orf140	-1.080375
UST6	-0.0395
ZBTB8OS	-0.43025
ZNF710	-0.2255
GPR174	-1.1315
ATP6V0A2	-1.05425
KIAA0319L	-0.38075
XKRX	-0.9695
DOPEY2	0.3181
SDHD	-0.83075
SUMF1	1.526
OSM	0.41475
OPN3	-0.222
DAGLB	-0.113
PPFIBP1	1.1925
TRIM63	-4.344
C10orf53	-0.036
LYPD3	-3.42416666666667
BCL7A	-1.137
AGER	-1.2955
TCF19	-0.749625
SAT2	1.41
PFTK1	0.7655
GABRE	-4.058625
C15orf38	0.1721
FIS1	0.4175
KCNV2	0.06225
CLPS	-0.0205
PPCDC	-0.673625
FOXN2	0.424333333333333
NT5E	3.0704
CD83	-0.72075
IL18	-3.113
VPS16	-0.906
IGFBP2	-5.45516666666667
NOTCH2	1.685
SIGLEC1	-0.040375
CD93	-0.46
SULF2	-6.42825
CEP164	-0.367125
P53AIP1	-0.527
TOR2A	-0.360166666666667
ZNF136	-0.68
MGP	-1.8147
CCDC144A	-1.57133333333333
TRPC1	1.31466666666667
SMS	0.740833333333333
MAPK7	0.983
RRAGC	0.80875
PARD6A	-0.902333333333333
NUB1	0.6955
SYNGR4	-0.28275
OR11H12	-0.217
WIF1	0.57075
GCH1	1.1765
OR11H4	0.476
SLC44A5	-0.9565
GPRIN2	-0.486333333333333
LOC401431	-0.124
CPA4	1.8246
MELK	0.0908888888888889
IL15RA	-0.00375000000000001
CUL3	0.73225
HMBOX1	-2.777
PODXL	-2.758
CCT6B	0.476
COMTD1	-1.2855
MUC20	-1.24883333333333
GPX2	-3.53325
ITK	-0.062375
FBXL5	1.4995
C13orf27	0.8785
DEFA5	1.7685
TRHDE	1.588
MTP18	-0.0356666666666667
UQCRQ	0.5083
ITGB2	-3.19675
CSRP2BP	-1.473
TAS2R44	0.587
PHPT1	0.291125
FAM44C	0.22625
ERH	0.407
MPHOSPH1	0.141166666666667
MORC1	0.946
PARVB	1.4155
LAMA1	-1.45833333333333
PGBD3	0.50825
GIMAP6	-0.537
AREG	-6.95516666666667
LIPT1	-0.10075
MGC99813	-1.07575
C1orf201	0.231
GRIN2A	0.00529999999999999
MAN2C1	-1.46825
NSUN5	-3.05825
SF3B5	0.032
MYC	-1.196375
NRXN1	-0.2549
ZNF18	0.39775
SPDYA	0.298125
SLC37A1	-3.429
DECR2	-1.05925
ANKRD38	-1.72
SPTLC3	0.1135
SUPT16H	-1.43125
DTWD2	0.01625
ULBP1	-0.383
ZADH1	0.228333333333333
OIP5	-1.44025
IL10RB	0.788166666666667
OTUB2	0.515625
VWA3A	0.0991666666666667
SPIC	0.0851666666666667
OR6C4	0.2305
PSCD4	1.68133333333333
DPY19L2P2	0.1695
TRAPPC6A	0.1455
C21orf2	-1.10016666666667
CEMP1	-1.7645
LIN7B	0.528
E2F7	0.256166666666667
VCP	0.406125
LAMA3	-0.041
BGN	-1.4435
GPR160	-3.3655
COCH	-5.04833333333333
GPR81	-2.23933333333333
APOBEC3F	0.3845
tcag7.1017	-0.829
C1orf32	0.441
SCGB1D2	0.146333333333333
FLJ43987	0.9755
C6orf170	0.345
KLK9	0.4625
GPD1L	-0.416
VPS37B	0.2815
ATG3	0.4005
ADAMTS17	0.962
KLHDC2	-0.707
NDUFV2	0.03325
BLK	2.8965
MATN4	-0.6965
GPM6A	1.01175
GBP4	-0.5675
TMEM162	0.611166666666667
PKP2	-2.701
HRASLS	1.44666666666667
MMP1	-0.228
SFXN3	0.245
FSD1	1.05433333333333
ST6GALNAC3	-2.58866666666667
CA12	4.1575
NCOA6	0.18925
C19orf58	0.7308
PPP4R1	0.17
MAN1A2	0.460166666666667
IKBKAP	-1.15775
UPF1	-1.093
KIAA1219	1.04
WNT16	0.6482
SNW1	0.047625
IL18RAP	0.04125
RPP30	0.690875
CDC40	0.173714285714286
SETD3	0.767166666666667
SLAMF6	-0.07
ELK4	-0.673
TRIM47	0.102166666666667
ACOX3	1.082875
TRIM6	0.38575
KIAA0372	-0.0645
TP53AP1	-0.00887499999999999
SMURF2	1.117
ADAD1	0.068
EBP	0.8131
KRTAP13-2	-0.701
FLJ36874	0.382166666666667
TOR1A	0.483166666666667
P2RY4	0.9235
GPBP1	-0.4215
TRPV1	-0.94425
ADAMTS12	2.6875
PES1	-0.4793
ATG4A	0.757
MAGEA10	-4.8255
WFS1	0.726
CC2D1B	0.100333333333333
PABPN1	-0.673
SLC25A30	0.58125
SLCO1C1	-1.0068
SLC22A5	-0.422
KIF23	-0.187833333333333
SYN2	0.1715
ASPN	-0.413166666666667
CENTG2	0.8115
QSOX2	-0.0468
FLJ10815	0.468
STK24	0.196
SPEG	1.3093
STK10	0.698
DACT2	-2.647
AAAS	-0.68275
SSX3	0.15325
ABCD3	-0.1917
C4orf12	1.602625
PARVG	-1.31083333333333
FIG4	1.8325
C9orf46	1.14125
TMCO6	-0.6115
IGHMBP2	-1.232
DUS2L	-0.1435
FAM3C	0.8588125
TMEM16D	-2.2805
DCTN4	1.13825
KCNH3	0.16275
EIF2AK2	0.245
AP1S3	-0.1625
CST4	-0.528
PAM	1.6965
NUTF2	-0.432
CITED2	0.437
SLC39A4	-0.047
C2orf52	-0.3665
GRM3	0.1145
C12orf49	1.06575
CCDC49	-0.2674
GRAMD1B	-0.878375
FNDC4	3.05875
SIAH2	-0.67025
GDPD4	0.753
C21orf87	-0.357625
ATP5A1	-0.338666666666667
C16orf63	-0.314625
LOC388135	-2.5795
ATP5J2	-0.06225
MMP3	5.48775
EMID2	0.379
CRHR1	0.3905
WDR70	-0.14175
C13orf31	1.77725
ZFAND1	-0.67975
CCL18	0.501833333333333
C3orf49	1.793
RINT1	-0.767
KIAA0408	1.456
F13A1	-0.0444
SLC10A1	0.301833333333333
OGN	-3.528
GIPC2	-2.033
XPO6	-0.6615
LCE1A	0.849
FMR1	0.0143
LOC374920	-0.77925
DUSP3	0.918625
ANKMY1	-1.20275
C7orf50	-0.7115
BBS9	0.7717
UNC119B	0.21275
C9orf72	1.579875
MGC35440	-0.66725
ENTPD6	-0.302375
PPP1R2P9	0.463333333333333
ERCC4	0.75075
FAHD2B	-0.617
HMHA1	-4.5815
HACL1	-0.158
RAD23A	0.588166666666667
FAM83B	-2.10366666666667
PPP5C	-0.374833333333333
RNASEH2C	0.156625
C9orf153	0.215
SCAMP4	0.1735
GHITM	0.3814
NDUFB7	0.6325
ADCYAP1	-0.160666666666667
SP110	0.3665
MAP3K7IP2	0.8845
DHH	0.204
AGRN	-0.792357142857143
WDR33	-1.058
CEP290	-1.44466666666667
PRPS1L1	-0.533333333333333
KLRA1	-1.305
GPR97	0.192
CHD7	-2.06508333333333
TLR10	-0.202
SLC30A8	-1.944
HIC1	-0.804666666666667
IAPP	0.3785
RXFP4	0.4125
GP1BB	0.77425
SHQ1	0.7055
NKX2-3	0.3765
API5	0.32525
FTHP1	3.0975
MOV10L1	0.6312
TRIM6-TRIM34	2.08233333333333
ADHFE1	0.0125
FAM117A	-1.136
DDI1	0.657166666666667
CDON	-0.640833333333333
TRIM73	-1.0395
IGKC	-0.3635
MMP14	0.685666666666667
DYNC1LI1	-0.38075
C11orf66	-0.04425
TRBV3-1	-1.95075
FASTKD5	-1.73775
BIVM	0.20875
LHX4	0.543
CXCL2	5.7086
RAB2B	-0.538
IZUMO1	-0.457
MAP3K15	-1.185375
FAM19A2	-0.0603333333333333
ZC3H8	-1.464
ZMAT1	-1.770375
SPINK5L3	0.31875
SLC10A6	0.362
APPL2	0.65675
CARD10	-0.794
LOC402176	-0.39
EEF1D	-0.5093
RAB6A	0.027
C12orf5	0.488
PAPOLG	-0.088
MSRB2	0.359
BCR	-0.541611111111111
PUS3	-1.6755
TIAM2	-1.86775
ZNF317	0.304333333333333
CHD2	0.165714285714286
FZD5	-1.49563636363636
NUDT8	-0.05125
ZNF763	-0.147
PRC1	-0.732222222222222
ABCB9	0.259166666666667
SPATA3	0.78175
TRAK2	1.426375
STAB1	-0.091375
LRRTM2	0.147833333333333
psiTPTE22	0.98325
DBI	0.94275
SERPINA11	-2.6655
NAT5	-0.61575
C20orf58	-1.78875
RPS6KA4	0.201333333333333
FLJ90650	-0.14975
TGFBRAP1	-0.46325
CHRDL2	-1.059875
FAHD2A	-0.253666666666667
CNTN1	0.53925
BBS4	-0.3516
TMEM181	-0.27925
MINPP1	0.93575
MPHOSPH6	-0.436916666666667
HOXC10	-1.016
ITPKB	-1.4015
CLPTM1L	-0.60025
MEOX2	-1.962
ATP6V0C	0.246
PRPF8	-0.719
TMC5	-1.1045
FKBP3	-1.137
PLEKHB2	0.4925
OR4D6	0.265
ZNF544	-4.2445
D2HGDH	-0.350375
RPL18A	-0.2901
HEL308	-0.023875
MPP6	-0.91875
TCERG1	-1.12075
KRT16	-1.85133333333333
KLF17	-1.092
KLF5	-0.28275
CDR1	4.1405
VCX3A	-2.103
FBLN2	-1.291875
C14orf104	-1.569
HBE1	-5.5963
OR4S2	0.3315
C1orf108	0.057
ROBO4	0.1285
CPEB4	0.92325
C11orf80	-0.591
BCKDHA	1.199
MYOC	0.477666666666667
GIF	0.5745
CKMT1A	-2.374
RPL3	0.0255
THBS1	-1.20775
APOO	0.3745
ARMCX1	1.57475
HSZFP36	-0.3555
SNAPC5	-0.2655
EIF4ENIF1	0.2235
ZNF433	-1.51075
TNFRSF21	-0.776625
TMPRSS7	-0.276
SPATA18	1.5699
HPDL	-3.313
MKL2	0.1326
TBX3	-0.968153846153846
C21orf93	0.885
DAXX	0.01975
ELMO1	-1.708875
RGS13	0.0486
TAF11	-2.30225
UNC13A	-1.86514285714286
LOC653314	-0.5523
ORC3L	0.11675
IMAA	-3.2445
TARBP2	0.23975
CABIN1	-0.5512
TRIOBP	0.69925
HIST1H2AC	-0.571
RGS22	-2.48933333333333
NCOA1	-0.168666666666667
IL25	0.666
SNCG	-0.524
GPR6	0.524
AMDHD1	-1.3385
CHEK2	0.078125
C6orf142	-0.898
DRD4	0.84025
C14orf68	-0.591
GDF11	-0.081
SEMG2	-0.268
CD247	-4.10775
CDAN1	-0.4775
RBMX2	0.303333333333333
TGS1	-0.55975
OIT3	-1.154
SYF2	-0.01725
MCM4	-1.577875
PKHD1L1	-0.4435
CEP192	-0.5395
IFT88	-0.32275
RPL9	-0.395142857142857
RAB32	2.481125
DDX43	-3.92775
P2RX2	0.620666666666667
OR5D18	0.882
UBE1	-0.233
SLC24A1	-0.238
ARHGAP5	-0.3585
CETP	-1.60375
KIAA1731	-1.20816666666667
SLC9A4	0.4465
PTPN6	-1.365
BAHD1	0.36525
GRIK3	0.23
CACNB2	-1.2856
PDE10A	-1.19
DGCR14	-0.07475
PCDHB9	-0.453666666666667
RHOQ	2.51616666666667
MAP3K4	-0.067
KTI12	0.523666666666667
RPL23AP13	-1.0955
GNG11	3.212
CLCN3	1.478
GPAM	-0.31575
VSTM2A	-0.011
SLAMF7	2.0765
INTS2	-0.9765
PPP2CA	0.463
LRP12	1.8496
SEC14L2	1.80555555555556
DKFZP586H2123	6.37125
MC3R	0.2585
CIRH1A	-0.618333333333333
HIST1H2AB	-1.11733333333333
POLH	-0.57125
MGC16703	-0.375
SNAPC2	0.9135
FILIP1L	-0.478
RASGRP4	0.9995
LRRC1	0.21475
GAS1	-3.41925
PRAC	-1.75475
DGKA	0.237666666666667
NT5C3	-0.97975
PEG3	-3.54366666666667
NADK	-1.1325
PRR17	-0.54975
LOC374569	0.00700000000000001
SGSH	-0.790666666666667
NLRP8	0.141
GALT	-0.6089
MCF2	-1.0665
ZNF263	-1.20975
TACSTD1	-5.70383333333333
TYR	-6.5823
ATP6AP2	0.80225
RNUXA	0.1625
ABHD10	0.6115
GDPD2	-0.787
SLC35C1	0.62975
UBE2A	1.034625
HERC5	1.17816666666667
FAM112B	-5.1564
FBXL16	-1.84875
DKFZP434A0131	-1.2155
ELA3A	-1.881
RBM41	-0.479
HAO2	-0.399666666666667
RNH1	0.36725
SHANK2	-2.35966666666667
OSBP2	0.10425
DAK	-0.558833333333333
C3orf58	1.56525
TCL1B	-1.1335
KBTBD2	-0.378625
SUGT1L1	-0.494
UBE2E2	2.06083333333333
MYL9	2.896125
CDC23	-0.306666666666667
PBXIP1	-0.126
CXorf40B	0.852
NBL1	-0.70225
RTBDN	1.4365
RAB11FIP5	1.11475
TTTY13	0.1005
SCOTIN	-0.677166666666667
SOHLH1	-0.7855
CDKN1A	2.00078571428571
NCK1	0.02375
ZNF550	-0.88075
SAPS3	0.222166666666667
SPIN3	-0.0875
MAGEE2	0.46
MIS12	-0.204
OR8H2	0.371
KIAA0774	0.715166666666667
UNC5D	-0.5895
CUL7	-0.473166666666667
LIPC	-2.04666666666667
DIO1	-1.78575
C20orf11	-0.562
CTRL	-0.6605
HS3ST2	-0.46875
PAK4	0.5675
CCRL1	-0.14575
RNF10	0.32625
ZNF567	-4.3995
ZNF660	-2.603
TCEAL3	1.58
MAGOH	0.00916666666666666
CENPB	-0.265666666666667
C19orf7	-0.096125
LOC388965	-0.10725
ZCCHC13	0.5275
JMJD1A	-0.6383
HIST1H4H	-1.5155
TBRG1	-0.204
GPC3	-6.89425
TAF1C	-1.095875
EBNA1BP2	-0.6445
CIAPIN1	-0.03175
PDGFRA	-2.42183333333333
CSTB	3.1415
CENPI	0.350333333333333
GTF2E2	0.8495
RPP21	-0.66875
CCNF	-1.53433333333333
KCNQ3	1.01
FAM79A	-0.0935
SLC22A12	0.399
NOVA1	1.01666666666667
FZD3	-2.3229
AKAP8	-0.87025
SOCS5	1.133375
CFDP1	-0.85125
DLG5	-0.183
PGM5	-0.436333333333333
C1orf144	0.273
HDAC10	-0.3885
RND2	0.6145
C20orf199	-0.32
RNMT	-0.379125
SLURP1	-0.00862499999999998
ASTN1	-0.816857142857143
SH3BGR	3.63975
MYCL1	-0.89625
ZHX1	-0.2895
CENPK	-0.35425
FOSB	-0.1104
LOC643406	-0.209375
C2orf59	-0.596375
TMEM135	-0.399
SLC27A2	-5.89525
KRT33A	-3.299
OVOL1	-2.462125
PAMCI	-2.92966666666667
S100A7	0.0955
ZNF789	-1.9835
HARS2	0.193
RPL23A	-0.736666666666667
TCF23	-0.18425
UPF3B	-1.413125
C17orf78	0.102
HLA-DOB	-0.578166666666667
C14orf142	0.712166666666667
TEKT5	0.826666666666667
DMWD	0.2535
POLD1	-1.35216666666667
GSCL	-1.241
CALD1	0.2699
SCRT1	0.878166666666667
AIG1	0.13575
UNC84B	-1.0385
ZNF404	1.75925
TMED6	-3.07925
KIAA1462	-0.1875
LRRC27	1.4215
PYGO1	2.0625
PIGU	0.859333333333333
ALAS2	-4.55433333333333
WRNIP1	-1.19275
CNNM3	-1.3385
ZNF2	-0.12625
ST3GAL5	-1.07391666666667
MRPL23	0.73925
TSSK6	-0.46975
PSMA6	-0.3255
C16orf70	0.45625
KIAA1602	0.23625
ALMS1	-0.956833333333333
DCN	-1.46975
TMEM132D	-0.691
SUCLG2	1.118
ABHD14A	-0.06775
DEXI	0.183
AMPD2	0.527
IFNAR2	-0.0828333333333333
CYB5A	0.5913
TLOC1	0.8372
NXF5	-0.2975
NRBF2	1.49425
KCTD3	-0.5215
ITGAE	-0.859166666666667
SLC30A3	-1.90383333333333
ZRF1	-1.793
IFRD2	-0.239375
XAB1	1.02075
PYCR2	-0.880166666666667
SERPINB3	1.6565
TMLHE	0.3385
GEFT	-0.118875
ABCA5	-1.978625
EMR4	0.386333333333333
TSFM	-0.32025
HIST3H2BB	-1.50875
ARHGEF19	-2.0265
TSPAN17	0.624166666666667
ABCC8	-0.21425
MAP1S	0.456
C22orf36	0.04475
BNC2	-0.232
HIST1H4A	0.22575
NDUFS3	0.111166666666667
WDR3	-0.299833333333333
XKR4	-0.20825
TTC33	0.6015
STMN2	0.9005
CPN2	0.0546666666666667
HSPC105	-2.07028571428571
PCOLCE2	0.65325
C3orf55	0.0335
KLHDC9	-2.78616666666667
TBC1D23	0.9985
ATXN2L	-0.7115
MAP2K3	1.25366666666667
SCAP	-0.355
ZNF486	-2.7318
C20orf96	-1.1335
NARS	-0.56325
ADAMTSL1	2.18364285714286
PRCC	0.333333333333333
CCDC126	-0.0230833333333333
ZNF675	-3.939
CALCOCO1	0.71125
ANKRD43	-1.6625
CWF19L2	-1.30866666666667
ZBTB32	0.3285
BRAF	-0.48975
ODF4	0.44875
MGC14376	1.22766666666667
HORMAD1	-2.1282
AAK1	0.565272727272727
PEBP1	-0.00116666666666665
TNFSF5IP1	0.6095
DKFZp564N2472	0.6085
RMND1	0.709125
IGKV1-5	-0.65825
COL1A2	1.40175
SERPINA5	-5.419375
AANAT	0.361
C19orf21	-3.66466666666667
GEMIN5	-0.906
UBR4	0.069
LTBP3	1.3535
AMHR2	-1.5295
PROCR	2.224
MYBBP1A	-1.55575
C20orf39	4.26916666666667
ZNF697	0.81875
PASK	-1.2436
ZNF776	-0.855333333333333
RFXDC2	-0.512875
KIAA0467	-0.0745
C10orf96	-0.384
ZNF503	2.28575
GULP1	0.141333333333333
