Hybridization REF	TCGA-07-0249-20A-01R-1022-07
C21orf100	1.2095
DUOX1	-0.271
EFCAB4B	-1.40175
UBE2G2	-1.27833333333333
C3orf54	0.95175
PARP1	-1.6855
FAM60A	-1.48841666666667
C6orf146	0.146
OR9K2	0.523
DDX55	-0.900166666666667
RPS15	-0.160583333333333
ZNF618	-2.54325
DKFZp686D0972	0.48475
SSPO	-1.252
SHFM3P1	-0.983
CPA6	0.40425
JAG2	-3.01525
DEFA3	0.603
PPBPL2	0.7512
CD34	-0.67875
SLCO4A1	0.83025
AFG3L1	-2.42216666666667
SHD	-0.57575
RP13-122B23.3	-0.541333333333333
PRKCSH	-0.854833333333333
DPH5	0.257333333333333
HLA-F	1.3255
TBC1D4	-0.2425
RIG	0.119
GLUD1	0.117333333333333
HNRPCL1	-0.977125
HBXIP	1.131
RNF207	-1.225
APIP	0.00949999999999999
PLA2G3	-0.00549999999999999
CCDC84	-2.13025
MYLIP	-3.27538461538462
PHIP	-1.5585
AARS2	-0.743333333333334
DHX32	0.56325
SCAPER	-0.332333333333333
MEN1	-0.491625
NIP7	-0.70525
FLJ25404	-0.172
FASTKD3	-0.143
TMEM158	2.27433333333333
RARA	0.664
BDH1	-1.5725
ANKRD16	-0.60025
CARM1	0.7845
SS18	-0.1815
IKZF2	0.164
MYD88	-0.487
PML	0.8602
TAF1A	-0.00225
CBFB	0.19525
HIST1H3H	-2.24366666666667
C7orf29	-6.7105
COMMD4	-0.169666666666667
DPP3	-0.51775
DAB2	1.767625
LOC388882	-0.0665
YPEL4	1.851125
AGBL3	0.77375
LRP6	-0.2024
SERPINH1	-0.363166666666667
TLE1	-0.69375
CD244	-0.3775
ZDHHC15	-1.96533333333333
MGLL	1.8161
PLDN	1.27125
LOC654346	-1.5915
FAP	2.637
GPR37	-0.182
SCARA5	-1.14533333333333
EBF4	-2.12427272727273
LSM6	0.413
MLLT1	-0.2401875
SLC5A12	0.117
A2BP1	-1.55933333333333
COPS5	0.2305
TPM4	1.04114285714286
TNFSF4	-1.83333333333333
ACADSB	-0.924944444444444
HERPUD1	0.23225
BCL2L11	-2.0255
CEP78	-0.280625
CDCA3	-0.159125
WBSCR19	-0.3439
MYO1A	-2.945
PPEF1	-0.6595
LOC440348	-1.07525
CPEB2	1.637625
BPTF	-0.858666666666667
RPL21	-0.1225
GSX2	0.5565
ADPRH	1.65633333333333
C17orf68	-0.231666666666667
KCNS1	3.441
MLLT6	-0.4745
PIWIL4	-1.30825
RNF26	-1.03475
RAP1B	0.84575
ADAMTS1	0.6771
ZNF571	-3.298
P2RY6	-1.80275
TRIM21	0.372833333333333
CADM3	-0.0835
NLRC5	1.296
ADRA2B	-0.544166666666667
LOC90835	0.08525
PCF11	-0.0635
LOC400451	-3.55475
GLTSCR1	0.1066
C17orf88	-1.07033333333333
CDH16	-0.75425
FGF7	5.269
PCSK4	-1.5515
NPC1L1	-1.326
TAT	0.181714285714286
TBCA	0.208
MGC33407	0.65675
GPR115	3.271375
CYGB	-1.0155
FNBP4	-1.06133333333333
C12orf43	0.21625
CBL	-0.407
CLECL1	-1.32925
PPAPDC1A	1.76775
WDR25	0.52
SGCA	0.816
C22orf29	-1.014
YIPF1	0.9915
GALK2	0.096
RAB3B	2.961
LOC440087	-0.94
UCP1	-1.509
REEP5	1.22525
FADD	0.0338
FOXA1	-7.4775
CACNA1A	1.8875
ABI1	0.819666666666667
GRIN2D	0.638
SLC1A4	-0.796333333333333
LOC401127	-0.31525
HINT2	0.2925
PLD4	-1.33083333333333
ZNF286A	0.181
ENY2	-0.433
IL1F6	0.4435
PXDNL	1.52625
C20orf79	0.557666666666667
TNFSF13B	2.864
DENND3	-1.19325
JARID1D	-1.7525
HIST1H2AK	-1.384875
LOC93349	0.601
SSH1	0.1823
ENSA	-0.565
LOC219854	0.00116666666666667
CKAP2	0.0667
DKFZP564J102	-1.31366666666667
MGC87315	-0.223333333333333
HNRPAB	-0.85625
AMH	-1.39
ZNF526	0.3165
BRUNOL5	-0.3493
CACNG3	0.306333333333333
TRPM1	-2.9125
PPP2R1A	0.328875
COL2A1	-2.04725
DDN	-0.1945
FLJ25770	0.568636363636364
HK2	-0.0823571428571429
ELOVL6	0.286
MDK	-2.57625
EPHX1	-0.19975
RASSF2	-2.5195
DKFZP434B0335	0.2555
DLX3	-0.56125
PRTN3	-1.08025
AVPR1A	0.182333333333333
C21orf125	-2.734
TNFAIP8	0.422
GNB2L1	-0.1805
CALCRL	-0.2255
SCGB2A2	-0.113
UBXD7	-0.12625
ZNF674	-0.644
TMEM35	1.946375
BRSK2	-1.107
HECTD3	0.74
TMEM188	0.771333333333333
LGALS9	-1.45375
SCARB2	1.56233333333333
USP34	0.423416666666667
C17orf28	-0.966083333333333
ZDHHC23	-1.19025
AQP12B	-0.2895
SLC16A3	0.021875
APLP2	-0.16925
ITIH2	-5.6775
MICAL3	-0.52375
TNNI3K	0.1453
HDAC2	0.22675
PRR7	0.6746
THBS2	-1.163375
LOC751071	-0.183333333333333
CA2	-2.31366666666667
RANBP17	-3.5425
RLN3	0.48825
CRYZ	1.23883333333333
GBAS	-0.0771666666666667
TAS1R1	-0.02025
MPZL3	-0.872
PCDH8	-1.7805
HSP90B1	0.89725
KCNK15	-0.669
TNIP2	-0.317833333333333
GPR146	0.295
NOL6	-0.78275
SPC25	0.169555555555556
STEAP2	2.90092857142857
VAMP3	0.96
TCIRG1	0.9155
ZP4	0.539
PARL	0.2465
TRIM39	-1.04083333333333
KIAA1305	-1.43175
CRNN	0.0772
GRN	-0.1695
HSH2D	-3.83925
SCAMP1	1.3748125
KIAA1913	1.549
PTS	-0.2625
BANP	-0.4435
PRKACG	0.416
ADCY6	0.0531666666666667
C16orf46	-0.8225
CYP51A1	0.642285714285714
DDC	-3.96175
ANPEP	-2.24716666666667
PROM1	-2.30783333333333
SIGLEC10	-0.156333333333333
COPG	0.708
FAM26E	2.513625
TRIP4	-0.045
SNX3	1.26316666666667
C1orf175	0.0731666666666667
PPY2	0.518
C14orf152	0.50425
FTSJ1	0.004
DST	0.7815
LOC554235	0.40875
GLRX5	-0.31675
C20orf12	0.612
CAB39	-0.175333333333333
MSH2	-1.082
PIP4K2C	1.18375
CYLD	2.180125
WTAP	0.7515
MGAT4A	-3.97188888888889
TSC22D4	-0.4168
CHRM2	-1.5815
PPYR1	0.246333333333333
CCNH	0.803833333333333
RRM1	0.2875
ECAT8	-2.633
LOC400120	0.1155
GABRA4	0.131714285714286
C14orf4	1.3815
C1orf59	-5.5875
CTDSPL	-0.410083333333333
NHEDC2	-0.115
PDE11A	-0.793866666666667
KLHL29	2.358
CD5	-2.2381
TSPAN9	0.7356875
WDR67	-0.407
THUMPD1	-0.2838
C18orf17	0.388
CLYBL	0.09
FLJ13231	-0.108875
CMBL	-0.232
LECT2	0.44875
NKAPL	0.2176
LOC654780	0.392
OR4C6	0.2965
RAB30	-1.62483333333333
TSSK4	-0.0915
TMEM163	-1.6905
OSBPL11	0.6545
GNB5	1.77316666666667
CCL21	0.32225
C1orf121	0.1725
FMO2	0.401666666666667
RPTN	1.1175
MSTN	0.0495
VCL	0.871285714285714
FYTTD1	-0.24375
C11orf1	-0.50375
CCDC88C	-2.84075
HFE	0.209944444444444
MOGAT1	0.834
FAM125B	-0.651833333333333
IRGQ	0.2335
RAVER2	-0.4305
AKAP5	-0.1165
SSSCA1	-0.48425
C11orf63	1.12375
ACTG2	-0.7049
PORCN	1.1195
DTL	-0.988818181818182
TMEM151	0.66225
FAM122C	-0.50975
RSAD2	-0.7685
BAT4	-0.271
KRTDAP	-0.836166666666667
MYH8	0.1985
CRTC3	-0.6555
LRRFIP2	0.6322
INTS4	-1.2615
TTN	-0.258
SLC26A5	-0.35
PLLP	-2.3145
RGS6	-0.69525
SRGAP3	0.59375
ZNF525	-2.52333333333333
NBR2	-0.163166666666667
C13orf1	0.6885
ZNF137	-2.992
CEP27	0.4295
BEST2	0.49
RNF121	0.4965
DMRTC2	-0.30725
C8orf76	0.16725
BCCIP	0.08175
MEST	-0.8375
HTRA2	0.1
ANGPTL2	1.697
ILKAP	0.315833333333333
ERAS	0.6135
HBS1L	-0.188125
CPA5	0.173
TMEM30A	-0.0103333333333333
CD300LF	-0.6915
WISP3	1.1365
CRK	0.518928571428571
PDS5A	0.5182
BRPF3	-0.00450000000000002
NEDD9	-4.043375
SMPDL3B	-1.74325
PSG6	1.3805
PSMD13	0.1915
ETV5	0.7801875
OR51A4	0.6635
BTBD7	0.189
GSTO1	1.444375
hCG_16001	-0.063
MAD2L1BP	0.0681666666666667
COX6A2	0.6465
SCNN1A	-2.55433333333333
LSM1	0.184333333333333
UGT2B11	-2.49325
IDUA	0.5355
PPP2R3C	-0.2255
COX11	0.414
PDZK1	-4.1495
ZNF443	-1.32733333333333
MGC21874	-0.0716666666666667
ZNF323	-1.2461
KRTAP10-10	0.026
CXCL6	-0.381
SLC34A2	1.0027
LOC284402	0.4695
NPTN	1.07225
UPP1	1.82075
SLC6A9	0.265
OR7G3	0.44775
CISD1	0.618333333333333
ZNF545	-3.9164
SYT14	0.584
NT5C3L	0.745333333333333
ZNHIT3	0.216833333333333
SNRPD3	-0.61775
KIAA0701	0.049625
UNC93B1	-0.418333333333333
GMNN	-1.24575
SPCS2	-0.813166666666667
LOC388524	-0.315
NAPRT1	-2.558375
PNLIPRP1	0.495
OR6V1	0.7615
PRKAB1	-0.77975
EYA4	2.85316666666667
KIF20A	-0.423
ALG10	0.19675
ITPKC	-0.448666666666667
LMX1B	-0.357333333333333
RPUSD4	-1.341
C7orf34	-0.042
DLGAP2	0.3685
PFN1	0.2098
MICALL2	-0.80675
ZNF654	0.616
SS18L1	-0.4465
SLC16A8	-0.73575
MKI67IP	-0.591666666666667
ITGB3	3.30375
TCEA3	-0.670083333333333
CEP152	-0.58775
CLIP1	1.40175
ZNF75	-0.2374375
ATP5C1	0.0458333333333333
NUDT5	0.139333333333333
PSCDBP	-1.604
UBP1	-0.40575
RBM27	0.779
C13orf15	-0.631375
ZNF282	-0.357333333333333
ZNF222	0.5398
COL10A1	4.398
PRDM15	-0.7595
TTTY5	0.223
FAM9C	-0.337416666666667
C20orf67	0.467
GNG13	-0.654
F12	-3.06025
C1orf41	0.75075
CPXCR1	0.4875
GSK3A	0.59025
SUPT6H	-0.3745
PI16	-3.45633333333333
ELL2	1.91033333333333
C9orf167	-1.549
PVRL3	1.5081
FLJ38596	0.265
ADAM20	-0.111
GPR89A	0.4075
GPR87	-3.426
ZNF30	-1.6315
SMR3B	0.25725
ZNF770	0.56925
TRPC4AP	0.353833333333333
DKFZP686E2158	0.324833333333333
C2orf28	0.612666666666667
FREM1	-3.67266666666667
LAMA4	0.364666666666667
ADPRHL2	0.144
EIF4G2	0.554833333333333
GUCA1A	-0.417
CTNNA2	2.41075
NUDT15	-1.04866666666667
CEPT1	0.770833333333333
ZNFX1	0.5545
CCDC92	1.2175
TDRD1	-0.5935
KCNK5	-4.00316666666667
ETNK1	0.222833333333333
LTA	0.63
TTPA	0.3496
B3GALNT2	-0.53725
SC65	0.2885
PEX5L	-0.752875
EPS15L1	0.18125
MGEA5	-1.1345
HIST1H3A	-1.021
ING1	1.202375
BCAT1	1.07075
ORC6L	-0.777909090909091
KLK11	-5.50083333333333
C19orf28	-0.315875
DNER	4.17425
MED22	-1.0775
ETV6	0.41125
CHAC2	-0.38425
CD300E	0.224
CEBPB	1.21658333333333
ZNF398	-0.39
LRCH3	0.497
HMGA1	0.295
CAPN7	0.413333333333333
MGC5566	-2.427
CCL3	3.011
NANOS1	-0.771125
ZFYVE19	0.374
APITD1	0.4125
PARD3	0.210375
IRAK4	0.498166666666667
SERPINI2	-0.00849999999999998
CEP170L	1.14875
TTC9	-2.65633333333333
MYOM3	-1.732
MLPH	1.272125
LOC222699	0.268
NRG1	2.65183333333333
TBC1D9	0.522090909090909
TTK	-0.876166666666667
ZNF557	0.9283
DDX41	-0.639
FANK1	1.491
UBE2D2	0.522875
PSMB10	0.8725
MYH7B	-0.281
GABARAPL2	0.747125
MARVELD2	-3.2655
DGCR2	-0.5365
UNC45A	-0.058
C6orf72	1.0515
ZNF683	-0.04825
GIT2	0.239125
CASK	1.35483333333333
C14orf161	-0.8365
LRRC44	1.483
TIFA	0.45625
UTP11L	-0.5515
C6orf65	1.26175
FDPS	0.26575
DUSP9	-2.2849
SLC17A8	-0.322
OR51G1	0.118
NANS	-0.52425
OLFML1	0.55325
ATP10B	-1.23425
NPAS3	-0.4765
PRKCA	0.9944
GGA2	-0.7339375
LCE4A	0.2185
SPANXN3	-0.187
CCDC115	-0.0475000000000001
SDCCAG3	-0.68075
GLIPR1L1	-0.316
TTC1	0.7505
C17orf76	-1.36175
MAD2L2	-0.57525
HIPK1	-0.2339
LRRC3B	-0.043
CLN3	-0.694045454545455
C17orf47	0.4155
FMN2	2.369625
TUBB1	-0.67025
WAPAL	0.180833333333333
C3orf21	-0.714125
SCN5A	-0.8424
SMYD1	0.08925
BEX5	0.5895
ZNF192	0.31
SEC22A	1.21066666666667
GRIA2	0.765857142857143
KIAA0825	-1.2875
NUSAP1	-0.324090909090909
LANCL1	0.461875
C15orf40	0.3117
ZNF645	0.217428571428571
GPR61	-0.252
NLRP14	1.319
SNX21	0.8665
C1QTNF8	0.3265
C17orf46	0.328
IFNA8	1.01
SPRR1B	-2.5776
FLRT1	-0.461
SNX17	0.3845
ASB2	-0.595333333333333
HBG1	-5.8745
RPRML	-1.86275
JOSD2	1.105
PLSCR3	0.70375
SPOCD1	2.97533333333333
RAB39	-0.2515
GHRH	0.145333333333333
ITIH5L	-0.45375
C17orf37	0.863
SMCR8	-0.04225
DPY19L2P3	0.079
IL11RA	0.387666666666667
GDF3	-3.81566666666667
RPS6KB1	-1.35441666666667
DNAJC19	-0.4555
TOP1	0.235
CRCT1	0.00724999999999997
MPST	-0.24175
DPM2	0.7035
FAM38B	-4.62266666666667
SLC18A1	-1.6525
FARP1	-0.8885
PAX7	0.52575
TUBD1	-1.61075
GNL3	-0.413875
BTG2	-2.29
NDUFS6	-0.57475
C1orf79	-0.84325
ERAL1	-0.62
ECHS1	0.81675
VPS4A	0.285666666666667
CYP11A1	-0.26525
ABCC6	-1.26821428571429
PBX4	-0.3975
MOSC1	-3.94925
NCF4	-2.918
HYMAI	1.194
NAGPA	-1.4205
OTOP2	0.39
ACOT12	-0.3505
MTHFD2L	3.721625
LOC441376	2.88925
C19orf34	0.0815
RAB1B	1.34025
ALDOAP2	0.7805
NTRK1	-1.87366666666667
ARTS-1	1.1248
SLC6A11	-0.528
NAP1L2	-1.9725
CNGB1	0.497833333333333
EPB41L4B	0.2985
FAM134B	2.36
HS3ST3A1	3.92333333333333
CPXM2	-2.069
SIRPB2	-0.2225
CHORDC1	-1.40083333333333
TRIB3	-1.608
SLC2A5	0.56275
C2orf49	0.169833333333333
DDX5	-1.2055
OR5L1	0.7745
ANAPC4	-0.1035
ZSWIM1	-0.014125
LOC93622	-1.314125
KCNK3	0.1449
RP11-35N6.1	-2.131
ZFP161	0.3355
AQP9	6.33025
SLC15A2	-1.231
MREG	-1.437
OR9I1	-0.136
PDLIM2	1.079875
ADAM7	0.594
GSTCD	0.1665
WDR21A	-0.076375
SLC12A8	1.76716666666667
TMEM174	0.3625
IGSF3	-2.82966666666667
LRRN1	-0.91975
LOC402117	-0.26475
SRPK1	-1.32816666666667
LY6K	-1.9059375
NFIA	-1.325
PTCD3	-0.176875
LEP	-0.0296
PCDH21	-0.0203333333333333
MAPKAPK2	0.135857142857143
NMNAT1	0.566333333333333
LHFPL2	1.980625
C9orf43	0.974
DIP2A	-0.560166666666667
ACTR8	0.48625
CCDC34	0.55875
PTPN22	2.050625
ITGA3	2.56125
FAM129C	-0.00649999999999999
RABGGTA	-0.696833333333333
UNC45B	-0.7655
KIAA1033	0.770625
ZNF510	-0.728
CYP2D6	-1.003
SLC26A10	-1.956
STX8	1.0805
LUZP1	0.06425
WDR89	-0.2965
EIF4G3	0.8637
C5AR1	1.03
ZNF623	-0.511
A2M	-8.055
TGM7	0.7875
GRPEL1	0.1895
LMNB2	-0.3893
ROCK2	-0.111833333333333
SNX16	0.616625
CCDC66	-0.285
ANXA3	-5.93125
KIAA1609	0.235375
EED	-0.92375
RNF32	-0.0493333333333333
HES1	-2.7623
CLC	0.0276666666666667
ISL1	0.824833333333333
KIAA0528	-1.110625
MANEA	1.465625
C1orf61	-2.4075
hCG_2001000	0.38625
RAPGEF6	-0.6844
KIAA0020	-0.187666666666667
NEIL1	-3.469
C16orf45	1.840875
RBM10	-0.665
C10orf125	-1.007875
MRS2L	-2.1285
DNAH17	-1.75525
C19orf10	0.608
C1orf160	0.3165
SLFN12	1.9245
EXOC3	-0.528833333333333
HIST3H3	-0.866
NCOR2	-0.138166666666667
TNFRSF9	2.55
MFSD8	0.37275
ALX1	0.0526666666666667
NOL1	-1.57525
PODN	-0.1095
TIAL1	0.21525
HIST1H1E	-1.60525
NPY6R	0.8395
TM4SF4	-0.3
CORO2A	-1.9985
ETNK2	-2.79416666666667
APOE	-2.131
ANGPT4	0.3445
HDGF2	0.017
G30	0.332
ST8SIA4	-0.511625
F2RL1	0.752
FAM19A4	-2.303
CCAR1	-1.1765
B3GNT7	0.196
OPHN1	-0.6195
DSCR6	-3.037
C21orf13	1.13233333333333
GAS2L1	0.863333333333333
RFX3	-0.2565
COPS4	0.430125
BCHE	-0.347
BCL2	-2.152
HBZ	-3.45166666666667
ARL13B	0.940375
MAPBPIP	0.538
MYO15B	-1.697875
SPZ1	0.4305
KIAA1324	0.368444444444444
PLCL2	1.014125
C4orf29	-0.5725
WDFY2	0.592375
ZNF284	-0.0815
NAALADL1	-1.034
DUSP5	1.46133333333333
PXDN	-2.439375
SLMO1	-0.32975
TNXB	0.5925
BIRC7	-1.437
A4GALT	0.441166666666667
TIMM22	0.09375
FAM110C	-2.32775
TOMM34	1.082125
ABHD9	0.06
ADAM32	-0.142
CRHBP	3.57425
AQP2	0.27575
LOC130355	1.031
ZNF187	-0.255
ZNF816A	-3.609
F7	-0.833
CNOT1	0.2774
SLC13A4	-1.1235
ZBTB11	-0.16325
B3GALT5	0.059
EXOC2	0.122833333333333
IRS1	1.1202
TMEM1	-0.331833333333333
MRPL34	-0.153666666666667
SAMM50	-0.12475
CDC42EP3	1.029125
HSF2	0.364
MFN2	-0.424
TSPAN7	-0.767
NUCB1	0.444166666666667
RHOH	-5.31125
ARL16	-0.0025
TACR1	0.105
SFRS5	-0.798166666666667
SNX25	0.625125
RHBDF1	-0.582
PCDH18	1.57016666666667
HMG1L1	-1.3125
MYO5C	-4.1075
MAPK10	2.0625
LDHAL6A	-0.1
NUDT12	0.729833333333333
NCAM1	0.6155
GLIS2	-0.1325
GGTL4	0.38175
DAPP1	-2.62425
ATF7	0.139625
KIAA0748	-1.13875
NFIL3	0.12
TM6SF1	0.00819999999999999
SEZ6	0.108625
NANOS3	0.952166666666667
DNAJA3	-1.44533333333333
CLDN6	-2.5525
CIITA	2.8085
EPHA4	-0.201583333333333
FANCC	-0.23
CMTM3	0.091125
PSG3	0.263375
MRPL15	-0.41475
C21orf59	-0.1795
PLCXD2	0.3865
C2orf34	-0.03125
UBE2L6	1.529125
MED14	0.0496666666666667
HP1BP3	-0.6823
C6orf208	-1.3565
TPBG	1.01325
OSR2	-1.84575
XPC	-0.138166666666667
KLHL7	0.421166666666667
CCR3	0.1895
AGTPBP1	0.1975
PCSK6	-3.77733333333333
STAT5A	-3.1459
FAM18B	0.60725
LONRF2	-3.02916666666667
PTPN2	-0.01475
SF3A3	-0.720333333333333
EFCBP2	2.7085
HCFC1	-0.928666666666667
AHNAK	0.3898
ACTR5	-0.7975
KIF14	-0.968571428571429
TENC1	0.63075
HEATR5B	0.085
YIPF2	1.18
MYEOV2	0.318166666666667
DUSP18	2.288
KIAA1012	0.19425
AHR	1.03483333333333
C17orf53	-0.666666666666667
PTPRH	-1.10925
ATP6V1C1	0.4725
TAS2R3	0.8025
LOC440356	2.3265
COQ10B	1.6705
PSMF1	-0.7015
SORBS2	2.62883333333333
NFE2L2	-0.10225
TMCO7	0.07425
SH3PXD2A	0.3856
SH2D2A	-2.829
SPINK5	-3.32
MRPS24	0.4735
OPA3	0.20175
TRAF7	-1.121
C4orf35	0.5705
MT1G	2.964625
MGC39545	-0.0115
HS1BP3	0.5571
OR2B2	0.596
CHRM4	-0.657
SFRP2	-1.93691666666667
RIC3	-1.50225
ART1	-0.8815
C6orf1	0.486625
DUS4L	0.24625
C10orf104	-0.01625
TNFAIP6	3.155
RTEL1	-1.406
CCT4	0.2576
ZNF709	-1.961
CHMP6	0.1215
UPP2	0.15425
CYP19A1	1.071625
CD151	-0.3455
NDUFA13	0.13
ARFRP1	-0.126333333333333
FAM26B	2.1295
CRYBA1	-1.9165
MRPL41	0.322333333333333
NPFFR2	-2.46971428571429
HRH2	0.921
SCAMP3	0.251166666666667
MTMR6	0.7536
MTG1	-0.721
UBTD1	1.682
CRABP1	-3.1425
FLJ33790	-2.667
KIAA1908	-0.301333333333333
GPR158	-0.08125
PACSIN3	-0.361333333333333
OMD	-0.6355
CATSPER1	0.586833333333333
HOXB8	-1.26
FBXO46	-0.0415
OAS1	-1.5444
SVIL	2.68
PHB2	-0.87975
ADCY3	-0.717
NDRG2	-2.68533333333333
ERMAP	0.2202
APBA2	-2.04633333333333
IGSF9	-3.3635
WNT6	-1.44507142857143
MYCBPAP	-0.111
ATP2B2	0.0803333333333333
CPVL	-3.8243
TRAM2	-0.0816666666666667
NOP5/NOP58	-1.0985
ZNRF4	0.17275
TLK1	0.758875
MTMR12	0.314357142857143
ZNF384	-1.1275
FAM9B	-1.90775
RPN1	0.8435
PMVK	-0.22325
EIF3D	0.2408
SIX2	-1.86875
HPS1	1.13921428571429
RNF7	0.5225
PSKH2	0.975
KCTD13	0.540333333333333
CSMD3	-0.37
FBF1	0.419
IL8	4.7855
SERPINB13	0.6308
FBXL20	0.40825
BLR1	0.089
SH2B1	-0.970333333333333
RFNG	-0.67825
RAB20	0.9235
RBM7	-0.47875
POLR1A	-0.459333333333333
TMPRSS4	-3.3905
TAF9	-0.02075
TERF2	-0.0406666666666667
TNFRSF1A	0.484333333333333
ACADVL	-0.788
GTF2H5	0.8645
EDG8	-1.25083333333333
C9orf140	-1.017875
UST6	0.736
ZBTB8OS	-0.29925
ZNF710	-0.037
GPR174	-3.336
ATP6V0A2	-1.05325
KIAA0319L	-0.55225
XKRX	-1.064
DOPEY2	0.3273
SDHD	-0.889083333333333
SUMF1	1.518
OSM	0.15475
OPN3	-0.3065
DAGLB	-0.161166666666667
PPFIBP1	1.4587
TRIM63	-3.92325
C10orf53	-0.3845
LYPD3	-3.00033333333333
BCL7A	-1.422125
AGER	-1.52066666666667
TCF19	-0.29475
SAT2	1.50875
PFTK1	0.726666666666667
GABRE	-4.00575
C15orf38	0.2922
FIS1	-0.2985
KCNV2	-0.4965
CLPS	0.37825
PPCDC	-0.647625
FOXN2	0.894
NT5E	2.9999
CD83	-0.52975
IL18	-2.843875
VPS16	-1.12825
IGFBP2	-5.16683333333333
NOTCH2	1.87825
SIGLEC1	0.0478571428571429
CD93	-1.276
SULF2	-6.078
CEP164	-0.6175
P53AIP1	0.166166666666667
TOR2A	-0.343833333333333
ZNF136	-0.34175
MGP	-1.9147
CCDC144A	-1.2745
TRPC1	1.55216666666667
SMS	0.9835
MAPK7	0.727
RRAGC	1.07725
PARD6A	-0.974
NUB1	0.783
SYNGR4	-0.08925
OR11H12	0.0745
WIF1	0.219875
GCH1	1.2055
OR11H4	0.7735
SLC44A5	-0.5005
GPRIN2	-0.776333333333333
LOC401431	0.6785
CPA4	1.6641
MELK	0.0567777777777778
IL15RA	-0.009
CUL3	1.016625
HMBOX1	-1.898
PODXL	-2.6215
CCT6B	0.815
COMTD1	-1.312
MUC20	-1.4575
GPX2	-3.850375
ITK	-0.09125
FBXL5	1.495
C13orf27	1.078
DEFA5	1.45
TRHDE	-0.4095
MTP18	-0.0548333333333333
UQCRQ	0.4116
ITGB2	-3.07375
CSRP2BP	-1.1295
TAS2R44	0.6535
PHPT1	0.280125
FAM44C	0.279
ERH	0.34475
MPHOSPH1	0.167666666666667
MORC1	1.285
PARVB	1.05375
LAMA1	-1.13691666666667
PGBD3	0.74825
GIMAP6	-0.94825
AREG	-6.89816666666667
LIPT1	-0.0215
MGC99813	-1.5215
C1orf201	0.309833333333333
GRIN2A	-0.2702
MAN2C1	-1.572875
NSUN5	-2.941
SF3B5	0.04625
MYC	-0.970125
NRXN1	-0.359166666666667
ZNF18	0.3955
SPDYA	0.60875
SLC37A1	-2.52
DECR2	-0.842
ANKRD38	-2.257
SPTLC3	0.595916666666667
SUPT16H	-1.224625
DTWD2	1.1115
ULBP1	0.1265
ZADH1	0.5555
OIP5	-1.35725
IL10RB	0.695666666666667
OTUB2	0.8695
VWA3A	-0.2935
SPIC	0.5645
OR6C4	0.2455
PSCD4	1.24033333333333
DPY19L2P2	-1.473
TRAPPC6A	0.195666666666667
C21orf2	-1.10583333333333
CEMP1	-1.45425
LIN7B	0.3895
E2F7	0.153
VCP	0.2818125
LAMA3	-0.291166666666667
BGN	-1.44225
GPR160	-4.23883333333333
COCH	-5.9995
GPR81	-2.11366666666667
APOBEC3F	0.15825
tcag7.1017	-1.118
C1orf32	0.562
SCGB1D2	-0.84525
FLJ43987	0.0135
C6orf170	1.35
KLK9	0.8545
GPD1L	-0.219
VPS37B	-0.1275
ATG3	0.564666666666667
ADAMTS17	0.1975
KLHDC2	-0.562666666666667
NDUFV2	0.16675
BLK	2.68025
MATN4	-1.3115
GPM6A	0.790875
GBP4	0.0791666666666666
TMEM162	0.166333333333333
PKP2	-3.06
HRASLS	1.52811111111111
MMP1	-0.02175
SFXN3	0.1853
FSD1	1.03866666666667
ST6GALNAC3	-4.09475
CA12	3.3939
NCOA6	0.256
C19orf58	0.4417
PPP4R1	0.415
MAN1A2	0.838166666666667
IKBKAP	-0.838
UPF1	-0.649833333333333
KIAA1219	1.17625
WNT16	0.2614
SNW1	0.10575
IL18RAP	-0.59475
RPP30	0.746875
CDC40	0.507071428571429
SETD3	0.6985
SLAMF6	-0.71725
ELK4	-0.521
TRIM47	-0.127666666666667
ACOX3	1.179625
TRIM6	0.626
KIAA0372	0.229
TP53AP1	0.000125000000000001
SMURF2	1.36975
ADAD1	0.4635
EBP	0.7839
KRTAP13-2	-0.867
FLJ36874	0.253166666666667
TOR1A	0.311
P2RY4	0.6425
GPBP1	-0.05025
TRPV1	-0.21875
ADAMTS12	2.24883333333333
PES1	-0.5743
ATG4A	0.929
MAGEA10	-4.295
WFS1	0.47625
CC2D1B	0.205833333333333
PABPN1	-0.629125
SLC25A30	1.071
SLCO1C1	-0.0966666666666667
SLC22A5	-0.6475
KIF23	-0.100166666666667
SYN2	0.0195
ASPN	0.460333333333333
CENTG2	1.09475
QSOX2	-0.1222
FLJ10815	0.432333333333333
STK24	0.2958125
SPEG	1.2824
STK10	0.776
DACT2	-1.994
AAAS	-0.9505
SSX3	-0.48875
ABCD3	-0.1376
C4orf12	2.083625
PARVG	-2.32633333333333
FIG4	1.965
C9orf46	1.06775
TMCO6	-0.732
IGHMBP2	-1.01825
DUS2L	-0.220333333333333
FAM3C	1.031
TMEM16D	-2.08175
DCTN4	1.25375
KCNH3	0.08275
EIF2AK2	0.78475
AP1S3	0.36875
CST4	0.271
PAM	1.90275
NUTF2	-0.58025
CITED2	0.1107
SLC39A4	-0.3235
C2orf52	-0.00899999999999998
GRM3	-0.1955
C12orf49	1.11825
CCDC49	-0.0568
GRAMD1B	-0.712875
FNDC4	2.48225
SIAH2	-0.619
GDPD4	0.64025
C21orf87	0.115125
ATP5A1	-0.407833333333333
