Hybridization REF	TCGA-AA-A010-01A-01R-A00A-07
C1orf32	0.175
SCGB1D2	-0.12125
FLJ43987	-0.323
C6orf170	0.2215
KLK9	1.063
GPD1L	1.133875
VPS37B	-0.47225
ATG3	0.175666666666667
ADAMTS17	-0.3575
KLHDC2	-0.260166666666667
NDUFV2	-0.38475
BLK	-3.065
MATN4	-1.387
GPM6A	-0.41875
GBP4	2.0445
TMEM162	-0.1275
PKP2	2.398
HRASLS	-3.104625
MMP1	-0.25925
SFXN3	-1.2807
FSD1	-1.8585
ST6GALNAC3	-0.9615
CA12	0.3656
NCOA6	0.47075
C19orf58	-0.5224
PPP4R1	0.195
MAN1A2	0.542666666666667
IKBKAP	-0.66975
UPF1	0.947666666666667
KIAA1219	0.2555
WNT16	0.692166666666667
SNW1	0.064125
IL18RAP	1.48875
RPP30	0.214625
CDC40	0.496857142857143
SETD3	1.14483333333333
SLAMF6	0.2475
ELK4	0.2275
TRIM47	-0.422333333333333
ACOX3	0.848625
TRIM6	-2.868
KIAA0372	-0.351666666666667
TP53AP1	-2.808875
SMURF2	-0.255
ADAD1	0.1545
EBP	0.5624
KRTAP13-2	0.099
FLJ36874	1.45083333333333
TOR1A	-0.5505
P2RY4	0.216
GPBP1	-0.30275
TRPV1	0.684875
ADAMTS12	-0.270166666666667
PES1	-0.3164
ATG4A	0.415833333333333
MAGEA10	-5.68825
WFS1	-0.549
CC2D1B	0.00766666666666667
PABPN1	0.405125
SLC25A30	0.38075
SLCO1C1	0.00983333333333333
SLC22A5	0.26175
KIF23	-1.05233333333333
SYN2	0.773166666666667
ASPN	3.24583333333333
CENTG2	0.61675
QSOX2	0.1374
FLJ10815	-0.189833333333333
STK24	-0.6035
SPEG	-1.4116
STK10	-0.247833333333333
DACT2	3.411
AAAS	-0.368
SSX3	-0.732
ABCD3	0.500222222222222
C4orf12	-0.68125
PARVG	1.06866666666667
FIG4	0.1575
C9orf46	0.74125
TMCO6	-0.1105
IGHMBP2	-1.0465
DUS2L	-0.340333333333333
FAM3C	-0.6325
TMEM16D	-1.4625
DCTN4	0.89875
KCNH3	-0.38325
EIF2AK2	0.5735
AP1S3	1.701
CST4	0.2635
PAM	-1.54853333333333
NUTF2	-0.41325
CITED2	-1.0425
SLC39A4	0.16975
C2orf52	-0.206
GRM3	-0.105
C12orf49	0.649125
CCDC49	-0.1074
GRAMD1B	-1.4825
FNDC4	-1.0565
SIAH2	-0.436125
GDPD4	0.14775
C21orf87	0.251625
ATP5A1	0.247666666666667
C16orf63	-0.36125
LOC388135	-1.967
ATP5J2	-0.329
MMP3	0.0915
EMID2	-0.11575
CRHR1	-0.06975
WDR70	-0.1095
C13orf31	0.26325
ZFAND1	0.65725
CCL18	5.28383333333333
C3orf49	-0.3415
RINT1	-0.9335
KIAA0408	-1.68633333333333
F13A1	0.8402
SLC10A1	0.174166666666667
OGN	-2.32
GIPC2	0.571333333333333
XPO6	-0.844166666666667
LCE1A	0.1665
FMR1	1.5502
LOC374920	1.15375
DUSP3	-0.2785
ANKMY1	-0.023
C7orf50	-1.5915
BBS9	-0.337
UNC119B	-0.19825
C9orf72	0.67225
MGC35440	0.06125
ENTPD6	0.435875
PPP1R2P9	0.1335
ERCC4	0.2715
FAHD2B	-0.288
HMHA1	-1.5605
HACL1	-0.6155
RAD23A	-0.394833333333333
FAM83B	1.494
PPP5C	-0.866
RNASEH2C	-0.867625
C9orf153	0.101
SCAMP4	0.1905
GHITM	0.318
NDUFB7	-0.288375
ADCYAP1	0.189166666666667
SP110	-0.109333333333333
MAP3K7IP2	0.52525
DHH	-0.343
AGRN	-0.412642857142857
WDR33	0.270666666666667
CEP290	-0.673833333333333
PRPS1L1	-1.50766666666667
KLRA1	-0.3605
GPR97	-0.162
CHD7	0.634333333333333
TLR10	-0.11625
SLC30A8	-0.605
HIC1	-0.322666666666667
IAPP	0.65
RXFP4	0.739
GP1BB	-0.08275
SHQ1	0.2155
NKX2-3	0.380666666666667
API5	0.3715
FTHP1	0.28
MOV10L1	0.0356666666666667
TRIM6-TRIM34	-0.501
ADHFE1	-1.29675
FAM117A	0.1575
DDI1	0.173666666666667
CDON	-0.818833333333333
TRIM73	0.651
IGKC	0.308
MMP14	-0.661416666666667
DYNC1LI1	-1.2325
C11orf66	0.2425
TRBV3-1	-1.941
FASTKD5	0.61175
BIVM	-0.02375
LHX4	0.75075
CXCL2	1.6831
RAB2B	0.278
IZUMO1	-0.054
MAP3K15	-0.146
FAM19A2	0.246666666666667
ZC3H8	0.487666666666667
ZMAT1	0.348875
SPINK5L3	-2.07275
SLC10A6	0.5365
APPL2	-0.119
CARD10	0.170333333333333
LOC402176	0.4165
EEF1D	0.7272
RAB6A	1.1893
C12orf5	-0.51075
PAPOLG	0.00600000000000001
MSRB2	0.3475
BCR	0.765055555555555
PUS3	-0.161
TIAM2	1.657
ZNF317	0.409833333333333
CHD2	0.100714285714286
FZD5	1.57918181818182
NUDT8	-0.09
ZNF763	0.017
PRC1	-0.647777777777778
ABCB9	-0.2295
SPATA3	0.28575
TRAK2	0.992
STAB1	1.295125
LRRTM2	0.161333333333333
psiTPTE22	-0.076
DBI	1.119
SERPINA11	-3.46175
NAT5	-0.3865
C20orf58	-2.0765
RPS6KA4	0.540666666666667
FLJ90650	-0.72
TGFBRAP1	0.5725
CHRDL2	0.407875
FAHD2A	-0.732666666666667
CNTN1	0.0915
BBS4	-2.4297
TMEM181	0.4895
MINPP1	-0.92575
MPHOSPH6	-0.2405
HOXC10	-1.3005
ITPKB	-0.85575
CLPTM1L	-0.408375
MEOX2	-1.0264
ATP6V0C	-0.19225
PRPF8	-0.785833333333333
TMC5	3.541
FKBP3	-0.04225
PLEKHB2	0.281625
OR4D6	0.148
ZNF544	-3.4127
D2HGDH	0.280375
RPL18A	0.0426
HEL308	0.148875
MPP6	-1.9
TCERG1	-0.48275
KRT16	-2.285
KLF17	-0.182666666666667
KLF5	4.105125
CDR1	-0.076375
VCX3A	-5.337
FBLN2	-1.3415
C14orf104	0.2025
HBE1	-6.6218
OR4S2	0.2425
C1orf108	-0.111166666666667
ROBO4	1.99366666666667
CPEB4	-0.222
C11orf80	-0.170833333333333
BCKDHA	0.104666666666667
MYOC	-0.27025
GIF	0.1745
CKMT1A	3.022
RPL3	0.7225
THBS1	0.1585
APOO	0.2275
ARMCX1	-2.4115
HSZFP36	0.504
SNAPC5	-0.87575
EIF4ENIF1	0.76525
ZNF433	-1.612
TNFRSF21	0.285125
TMPRSS7	0.2485
SPATA18	1.4513
HPDL	1.77
MKL2	0.1125
TBX3	1.31623076923077
C21orf93	0.0588333333333333
DAXX	0.10225
ELMO1	-0.35825
RGS13	0.56
TAF11	-1.006
UNC13A	-1.59325
LOC653314	0.1031
ORC3L	-0.48875
IMAA	-0.3275
TARBP2	-0.3845
CABIN1	0.7388
TRIOBP	-0.086625
HIST1H2AC	-0.192625
RGS22	-1.99616666666667
NCOA1	0.662166666666667
IL25	0.473
SNCG	-1.108
GPR6	0.2905
AMDHD1	-1.72416666666667
CHEK2	-0.1095
C6orf142	-0.2055
DRD4	-0.0455
C14orf68	-0.93825
GDF11	-2.186
SEMG2	0.1385
CD247	-1.05825
CDAN1	0.60525
RBMX2	-0.240833333333333
TGS1	-0.517
OIT3	1.5335
SYF2	0.24725
MCM4	-0.533875
PKHD1L1	-0.133
CEP192	0.161
IFT88	0.2935
RPL9	0.776142857142857
RAB32	0.756375
DDX43	-3.00125
P2RX2	-0.284333333333333
OR5D18	0.473
UBE1	-0.978666666666666
SLC24A1	0.950375
ARHGAP5	0.91125
CETP	-1.103
KIAA1731	0.147833333333333
SLC9A4	0.5905
PTPN6	0.43975
BAHD1	0.46225
GRIK3	0.212
CACNB2	0.492
PDE10A	-0.03625
DGCR14	-0.50775
PCDHB9	-0.647833333333333
RHOQ	-0.358333333333333
MAP3K4	0.48525
KTI12	0.153833333333333
RPL23AP13	0.4385
GNG11	-2.2025
CLCN3	1.41433333333333
GPAM	-0.2635
VSTM2A	1.607
SLAMF7	2.86116666666667
INTS2	-0.38225
PPP2CA	-0.1881
LRP12	0.692933333333334
SEC14L2	0.0536666666666667
DKFZP586H2123	1.201
MC3R	-0.1405
CIRH1A	-1.04666666666667
HIST1H2AB	-0.555166666666667
POLH	0.405125
MGC16703	-1.3555
SNAPC2	-0.8545
FILIP1L	0.0755
RASGRP4	0.169
LRRC1	1.84175
GAS1	-3.401
PRAC	3.93525
DGKA	0.816666666666667
NT5C3	0.2415
PEG3	-4.42091666666667
NADK	-0.65425
PRR17	-0.6425
LOC374569	-0.40875
SGSH	-0.772
NLRP8	0.6995
GALT	-1.5817
MCF2	-1.4775
ZNF263	-0.93325
TACSTD1	3.40233333333333
TYR	-7.0705
ATP6AP2	-1.2205
RNUXA	0.09325
ABHD10	0.1866
GDPD2	-0.69475
SLC35C1	-0.0285
UBE2A	-0.117875
HERC5	-2.73183333333333
FAM112B	-5.21716666666667
FBXL16	-1.0035
DKFZP434A0131	-0.0555
ELA3A	-1.869
RBM41	-0.136125
HAO2	-0.87325
RNH1	-0.4185
SHANK2	0.0635
OSBP2	-0.90425
DAK	-1.25066666666667
C3orf58	0.832833333333333
TCL1B	-0.2595
KBTBD2	-0.284
SUGT1L1	0.9615
UBE2E2	-0.140166666666667
MYL9	0.465125
CDC23	-0.860166666666667
PBXIP1	0.0875
CXorf40B	-0.474
NBL1	1.097
RTBDN	0.24
RAB11FIP5	-0.968875
TTTY13	0.377
SCOTIN	-1.215
SOHLH1	-1.16033333333333
CDKN1A	1.37814285714286
NCK1	-0.20525
ZNF550	-0.90175
SAPS3	0.811666666666667
SPIN3	-2.11966666666667
MAGEE2	0.01825
MIS12	-0.108333333333333
OR8H2	-0.005
KIAA0774	-1.86516666666667
UNC5D	-0.526
CUL7	-1.592
LIPC	-3.38233333333333
DIO1	-3.04275
C20orf11	-0.1997
CTRL	-0.63575
HS3ST2	2.41675
PAK4	0.453833333333333
CCRL1	-0.04275
RNF10	0.1495
ZNF567	0.09275
ZNF660	-1.474
TCEAL3	-3.186
MAGOH	0.500333333333333
CENPB	0.0238333333333333
C19orf7	0.453625
LOC388965	-0.52125
ZCCHC13	-0.2835
JMJD1A	0.1848
HIST1H4H	-0.5365
TBRG1	0.1892
GPC3	-5.950125
TAF1C	-0.709375
EBNA1BP2	-0.53
CIAPIN1	0.07
PDGFRA	-2.11972222222222
CSTB	0.773625
CENPI	-0.5055
GTF2E2	0.0806666666666667
RPP21	-0.01525
CCNF	-0.376666666666667
KCNQ3	0.104
FAM79A	0.9715
SLC22A12	0.349
NOVA1	-1.459
FZD3	1.6985
AKAP8	0.2775
SOCS5	-0.582625
CFDP1	-0.03175
DLG5	0.2395
PGM5	1.0425
C1orf144	-0.23125
HDAC10	-0.2905
RND2	-1.0495
C20orf199	0.63875
RNMT	0.06275
SLURP1	0.2835
ASTN1	-0.112
SH3BGR	0.6125
MYCL1	1.18375
ZHX1	-0.472833333333333
CENPK	-0.765
FOSB	0.2739
LOC643406	-0.00225000000000002
C2orf59	-1.20175
TMEM135	-0.275375
SLC27A2	1.34125
KRT33A	-0.981
OVOL1	1.731
PAMCI	-4.19316666666667
S100A7	1.3255
ZNF789	1.367
HARS2	0.66975
RPL23A	-0.239
TCF23	0.43
UPF3B	-0.899625
C17orf78	0.2275
HLA-DOB	-0.0161666666666667
C14orf142	-0.211166666666667
TEKT5	0.0145
DMWD	-0.2455
POLD1	-0.753166666666667
GSCL	-0.4895
CALD1	-1.0557
SCRT1	0.0731666666666667
AIG1	0.345
UNC84B	-1.94325
ZNF404	-2.744
TMED6	1.92875
KIAA1462	-0.3985
LRRC27	1.577
PYGO1	0.702
PIGU	-0.363
ALAS2	-4.8295
WRNIP1	-0.117125
CNNM3	0.4255
ZNF2	0.011
ST3GAL5	-0.902916666666667
MRPL23	0.3015
TSSK6	-0.25025
PSMA6	-0.678
C16orf70	0.00500000000000002
KIAA1602	-0.92975
ALMS1	0.777666666666667
DCN	-1.708
TMEM132D	-0.2505
SUCLG2	1.08825
ABHD14A	0.273
DEXI	-0.364166666666667
AMPD2	-2.0055
IFNAR2	0.0535
CYB5A	0.4128
TLOC1	0.14245
NXF5	0.2675
NRBF2	0.012375
KCTD3	0.15175
ITGAE	-0.152833333333333
SLC30A3	-1.78383333333333
ZRF1	-0.2635
IFRD2	-0.1025
XAB1	-0.00625
PYCR2	-1.1665
SERPINB3	-4.428
TMLHE	0.1154
GEFT	-1.7195
ABCA5	-0.161
EMR4	0.246833333333333
TSFM	0.11275
HIST3H2BB	-1.0515
ARHGEF19	-1.234
TSPAN17	-0.391833333333333
ABCC8	-0.936
MAP1S	-0.2775
C22orf36	-0.27175
BNC2	-1.86114285714286
HIST1H4A	0.081
NDUFS3	0.400666666666667
WDR3	0.132666666666667
XKR4	-0.09725
TTC33	-0.0228571428571429
STMN2	1.625
CPN2	-0.113833333333333
HSPC105	-1.8845
PCOLCE2	-2.494
C3orf55	-0.2815
KLHDC9	0.862666666666667
TBC1D23	-0.252875
ATXN2L	-0.827083333333333
MAP2K3	0.600583333333333
SCAP	0.000999999999999997
ZNF486	-1.847
C20orf96	1.1745
NARS	1.08075
ADAMTSL1	-0.494428571428571
PRCC	-0.0645
CCDC126	-0.0481666666666667
ZNF675	-2.8445
CALCOCO1	-0.321
ANKRD43	3.661
CWF19L2	0.160833333333333
ZBTB32	0.5405
BRAF	-0.40625
ODF4	0.076
MGC14376	-0.657833333333333
HORMAD1	-1.598
AAK1	-0.118166666666667
PEBP1	0.472666666666667
TNFSF5IP1	0.425333333333333
DKFZp564N2472	0.56575
RMND1	-0.216125
IGKV1-5	0.913
COL1A2	0.349333333333333
SERPINA5	-5.702375
AANAT	-0.01
C19orf21	2.40516666666667
GEMIN5	-0.083
UBR4	-0.230333333333333
LTBP3	-2.15733333333333
AMHR2	-2.07183333333333
PROCR	-0.69525
MYBBP1A	-0.19625
C20orf39	-1.94333333333333
ZNF697	-0.835875
PASK	0.0991
ZNF776	0.513166666666667
RFXDC2	-0.46975
KIAA0467	-0.2915
C10orf96	-0.7235
ZNF503	0.49875
GULP1	-2.33483333333333
KCNE4	-1.69933333333333
DKFZp434K191	-0.79925
LOC196913	-0.1255
BHLHB4	-0.0535
CH25H	-1.1565
LOC81691	-0.401833333333333
ALPL	-0.439142857142857
COL12A1	0.706875
FOLR3	-2.24383333333333
GPR123	-0.00449999999999999
TRIM62	-0.544357142857143
ABLIM1	1.88783333333333
MAST3	-1.02725
RHBDD1	0.485166666666667
LOC338809	0.4465
RYBP	0.11925
TTC26	0.043125
ZNF22	-3.29116666666667
ISCA2	0.08575
RDM1	-1.00925
PIGM	-0.03925
GNB3	-1.077
ACTR2	0.2562
HMGB1	0.73895
EDG1	1.2025
SOAT2	-4.4945
OR10AD1	0.14
RAP1GDS1	1.03266666666667
LCE1F	0.0825
ESM1	-0.278375
RCN3	0.86975
CREBL1	-0.23825
DBNL	-1.14433333333333
PTGER3	1.443
USP30	0.714833333333333
BCL2L12	0.0888333333333334
KIF26B	0.2935
ZNF416	0.37225
ZNF225	-0.4315
C17orf70	-0.4415
ZNF554	0.53075
RAE1	-0.850166666666667
TNIK	0.411833333333333
ACTN3	-0.138
MGC45922	0.214
CCNA1	-1.98416666666667
RYK	0.515166666666667
IL26	0.2485
LRP3	-0.031
QARS	-0.03475
SOX7	-0.0368571428571428
BID	0.452125
OR2S2	-0.3635
CXCL14	0.1825
C11orf47	-0.2915
MGC29891	0.816
HSPB8	-1.2927
PRDM14	-1.095
NUFIP2	1.03625
MNAT1	-0.517125
ZDHHC2	-0.502583333333333
MBNL2	-0.016125
ADD3	2.314875
CSNK2A1P	-0.70975
KLK6	-1.50716666666667
TMEM111	-0.7328
KIAA1279	0.58975
NUBP2	-0.519166666666667
RAB42	-0.67775
ID3	0.3197
TM9SF1	-0.6885
MDP-1	-0.31225
POU4F2	0.502666666666667
IQCK	-0.428
C16orf14	0.5845
CAPN3	-2.08375
FAM43B	-1.446625
RECQL	-1.01025
AP1G1	0.0580714285714286
CTNNBL1	-0.7435
ECHDC1	-2.90666666666667
SMARCC1	0.7419
FOXQ1	1.4465
GNAI3	0.724
POLG2	-1.16825
CD4	0.41375
ITLN1	4.2525
EBI2	1.65225
IRF1	-1.13175
PTPRE	2.3197
PTK2B	-0.966
NXNL2	-1.3145
SOX4	0.121666666666667
TSPAN3	0.291333333333333
SH2D1A	-3.106
C8orf58	-0.744
USP20	-1.013
DUSP22	-0.346166666666667
CALB1	4.78716666666667
L3MBTL2	-0.314583333333333
MCRS1	-0.4785
TMEM118	-0.823333333333333
C18orf8	0.741333333333333
FLJ10241	0.20275
GJA12	2.3375
PKD1	-0.407666666666667
ZFP3	-0.159
JAM3	-2.950625
LAPTM4A	0.2648
DIRC2	0.39325
KIAA2022	-0.267333333333333
MYOM1	0.341166666666667
TRPM8	-2.24333333333333
MOP-1	0.46975
PHKG2	0.26425
ZNF650	0.82775
KIAA1522	-0.323625
PSG8	-0.624333333333333
DDX19B	-0.8585
MOBKL1B	0.28175
DIAPH2	0.657083333333333
PTPN12	0.18375
CLN8	-0.3276
CRYZL1	-0.0138333333333333
CRY2	-0.101583333333333
FCGR2B	1.07
PNPLA4	-1.626625
ZNF454	-0.597
DKFZp434B1231	0.138
CLDN11	0.253
RFWD2	0.826833333333333
CIB2	-0.728833333333333
MXRA8	-0.261375
HRK	1.139125
MAML2	0.07275
C4orf31	0.818
C6orf192	-0.593
COG6	0.81975
FAM5B	0.0545
NFATC1	-1.047
SEPT10	0.80875
SCYL1	-0.9879
RPP40	-0.89475
SCOC	0.4235
KIAA1450	1.82625
CTDSPL2	0.16675
TBX5	-0.463166666666667
NAPG	1.1975
RHD	-4.2515
C14orf45	-0.183666666666667
ZBTB22	0.3635
PLCG1	-0.9065
ANKRD10	-0.377
AQP7P2	-0.21875
TAGLN2	0.124166666666667
HTR2C	-0.610666666666667
SLC16A7	-2.402
C17orf83	0.257333333333333
TSGA14	-0.442333333333333
MDH1	0.182
PPP3R2	-0.525166666666667
DCBLD2	-2.24221428571429
RBM33	0.328
DPH3	-1.41175
SYT10	-0.315333333333333
FMO4	0.411375
THYN1	-0.19
DRD5	-0.354
OTOR	0.035875
PGRMC2	-0.2495
KATNAL1	-0.73075
PAQR6	-2.08125
UBE2I	-0.696
C14orf28	0.4505
C8orf70	0.47725
FLYWCH1	-0.968375
ANGPTL3	-0.45925
GLRX2	0.403833333333333
ATP11A	0.462571428571429
ARL5B	1.51
MUC16	-2.38375
SLC25A5	-0.195
ACRC	-0.305
MYO1C	0.1025
FAM89B	-0.5925
FAS	-0.605375
KIFAP3	-0.0155
GLRA2	-0.04
BTN3A2	-0.731
CNKSR3	0.282375
CSTF3	-0.375333333333333
ARPM1	-0.184
KIAA1530	0.199
C9orf150	1.341
PRKCI	0.9955
tcag7.1015	-0.393
SOD3	-1.91375
ZNF574	0.43075
CYP21A2	-0.7365
RPL12	0.5065
COMMD2	-0.623
WIZ	-0.0795
LOC344405	-1.31125
ALDH4A1	-0.114823529411765
CRYAB	1.35675
COPA	-0.119866666666667
PCDHGA7	-0.0785
KIF11	0.102083333333333
RASD2	0.07425
SLC26A3	1.2235
ZNF175	-0.904
JAKMIP2	-1.997375
C8orf4	-0.827333333333333
PTHLH	-0.97975
SLC40A1	1.67108333333333
OR7D4	0.085
PCDHB17	-1.0065
CD36	0.427928571428571
C6orf203	1.0583
PRKG2	0.2495
LOC400566	-0.15225
ANAPC13	-0.2285
SLCO3A1	0.0545
ZNF692	-1.616
FANCL	-0.281
SH3GLB1	0.19275
C12orf61	-0.476
KBTBD6	0.62125
SUPT5H	0.889375
XRCC6	-0.3512
HUS1B	-0.1245
FAM133B	0.422714285714286
LOC728276	-0.345
KCTD18	0.77475
SOS2	1.0865
CCDC99	-0.5775
C1QTNF5	1.5185
NNAT	-0.296166666666667
USP16	0.304
LARS	-0.71125
ZBTB2	0.874625
ABO	0.8115
TRAF3	1.29925
GALNT5	-1.502
NAP5	0.066375
ALG14	1.518
KIAA0515	0.0261538461538462
WDR75	-0.213166666666667
TEX261	-0.525166666666667
LY86	-0.5685
LOC389072	-0.4165
FLJ13611	0.44675
MRGPRX2	-0.2055
SNRPA	-0.078875
OR2G2	0.2735
GPRASP2	0.1855
C7orf42	0.1404
C9orf163	-0.562
CYP11B2	0.3555
FCRL3	0.294833333333333
PRDX1	-0.5055
FGB	-6.76283333333333
COX17	0.428333333333333
C16orf33	-0.1375
PIWIL1	0.559333333333333
FOLR1	-2.95633333333333
KIAA0082	-0.50975
FREQ	-0.850833333333333
TMCC2	-1.19383333333333
TCF12	0.152083333333333
ZNF721	1.623
FAM130A2	0.84475
POU4F1	0.67975
SNRPF	-0.2395
SGIP1	0.0636666666666667
ZNF641	0.674166666666667
EMG1	-0.001625
PRRG4	2.921
HIRA	-0.07025
MYNN	0.416666666666667
AEBP2	0.301333333333333
TBXA2R	-0.133833333333333
ISL2	-1.4595
PCDHB11	-1.8965
RNF144A	-0.05525
MARCH5	0.804125
DULLARD	-0.3255
DCLRE1B	0.349333333333333
ITGA8	-0.166
TP73	0.579375
PRKCD	1.01625
NDUFB4	0.0745
ATP13A4	0.399375
ANTXR2	0.145666666666667
COL4A3	-0.493166666666667
MYO10	0.6872
SLC6A18	0.1085
PEX1	0.711
TMEM74	-0.348166666666667
RBM19	-0.2435
TAPBP	-0.35045
RUNX1	-0.52325
MID1	1.10091666666667
GPR64	-0.8405
RASEF	3.5335
GABRG1	0.402142857142857
MYO16	-0.0955
DBF4	-0.4165
TSHZ2	-0.295
RIPK2	0.110375
PPTC7	0.568333333333333
KIF4B	-0.564
LRRC31	2.228
ZNF540	0.23925
EFNB3	-0.595166666666667
LOH12CR1	0.495375
STON2	0.699166666666667
GLP1R	0.80175
CSTF2T	1.31625
IREB2	-0.013
GRSF1	0.2655
PDCD7	-0.209166666666667
LRRC43	0.054
CNR1	-0.179
IL1F7	1.7065
C12orf64	-0.146
FAM69B	-3.02775
NR2E1	-2.07783333333333
MS4A6A	1.0712
FTL	-0.7974
C7orf36	0.1415
PCLO	-0.00790000000000001
DYRK2	1.11525
ARIH2	0.156125
SAMD7	0.032
SCNN1D	-0.78375
SLC32A1	-0.41575
C22orf25	-0.9905
MRPS18A	0.6885
GPR112	-0.058
EARS2	1.018
ERN2	0.5475
ATPBD3	-0.471
PRH2	-0.7695
CDKN2D	0.0658333333333333
PGLYRP2	-0.75225
TRIM40	0.31925
SEC14L3	-0.0562
SLC22A1	-0.0275
BTN2A3	0.11475
RASA4	-0.54525
CCNL2	-0.571583333333333
MYBPC3	0.8725
GJA4	1.589
CDC42SE1	-0.665
TRPV2	-1.70225
MYPN	-3.0162
SIM1	0.0755
CDADC1	1.17816666666667
ZFHX4	-2.174
NIBP	0.169833333333333
ADAMTS19	0.80575
ABTB2	-0.60875
TSPYL2	-0.557875
EIF2S3	0.2975
SOX30	-1.12133333333333
AP2A1	-0.477
DKFZP564O0523	-0.165
LOC285398	0.07725
CDH18	-4.337
CHL1	-0.4675
GATS	-0.7254
TBC1D2B	0.134166666666667
OR1J1	-0.544
GSN	-0.925333333333333
DPCR1	-0.113125
GARNL4	-0.0105
SMARCA5	0.359
PLEKHG3	1.20733333333333
ZBTB45	0.1595
FRMD6	-2.371
PLS1	3.53333333333333
DGKZ	0.475666666666667
EFNA1	0.5421
WDR85	-0.24325
ANK2	0.10725
PAGE4	-0.493
SENP6	1.32716666666667
AKR7A2	-0.287333333333333
FKBP10	-2.44325
VEGFC	-4.06666666666667
LARP1	0.2090625
SRBD1	0.09775
ITGB6	1.00075
SLC1A2	-1.67664285714286
INVS	0.9255
MPO	0.06575
MOBKL3	0.4042
CUTL2	-1.1585
KLK2	0.264181818181818
VIM	-3.40325
REG1B	-0.324666666666667
PCDHGC4	0.90425
C3orf34	-1.41716666666667
SUMO3	-0.3655
CST9L	-0.26925
MLL4	-0.31975
SPR	0.858666666666667
SAMD9L	-1.6155
ABCE1	0.12375
SUPT3H	-1.45783333333333
ACTBL1	-0.19475
ADAMTS4	0.711666666666667
SLIT3	-0.01625
RHEBL1	-0.44375
NPM2	-0.44425
MAN1C1	-1.374
KIAA1856	0.694083333333333
HSPA6	0.959
LOC388152	1.073
C10orf140	-1.51075
ZDHHC12	-0.1565
LIN7A	0.9121
PHC2	0.2195
SPHK1	-2.5965
TRIM26	0.462
FAM83E	1.8245
C18orf24	1.4075
ZNF578	1.27633333333333
ORAI1	0.299
RUVBL1	-0.880666666666667
C7orf20	-0.552333333333333
APAF1	1.4785
SLC36A4	-1.45133333333333
MYH11	4.547
NEK1	-0.2141
MPP2	-1.4115
C12orf24	-2.21275
TNK2	-0.2426875
ZNF289	-1.0255
MATN3	-3.794
IFNGR2	0.8435
ITPR1	-2.11375
EBF3	0.5767
TBC1D20	0.0582
OR10P1	0.21475
DDAH2	0.82425
SHPRH	-0.590875
STX7	0.116
LOC554248	-0.99225
BCAR1	-0.419
ATXN3	0.565166666666667
TRIM27	-0.7705
CDC42EP2	-0.2715
CHP	0.787785714285714
SOX17	1.102375
ZNF259	0.387166666666667
CHCHD1	0.4065
ZDHHC19	-0.5625
GBP2	0.2985
GARNL3	-0.057375
MRC2	-1.66975
C1orf52	-0.60125
AOF2	-0.092
LRPPRC	0.8002
ACVR1C	1.37283333333333
TM4SF18	1.18566666666667
TMEM169	-0.1195
PPP1R16A	0.351
EBF1	-0.704666666666667
RRS1	-0.0426666666666667
SNX2	0.13575
OR2T2	-0.0725
RBX1	-0.2595
ANKRD54	-0.161
TSNAX	0.331833333333333
TMEM83	-1.64325
ZBTB7A	0.3485
ATM	-1.06781818181818
LOC338328	0.2835
TIE1	-0.217166666666667
HIST1H3G	-0.518833333333333
PASD1	-4.81233333333333
TINAG	1.0655
PCDHAC2	0.2755
LRRC15	-2.653375
WBSCR17	-1.0955
TFF2	-0.3345
PARP2	-0.6595
NDFIP2	1.143625
PCDHGB2	-0.189
WDR60	0.15275
MAP7D2	1.4382
USP45	-0.6525
GSDML	1.21825
TNS1	-0.6728
PLCD4	-1.339
IQCD	0.133833333333333
SMPX	-1.734
CD9	0.813833333333333
SRGN	0.106375
CASP7	1.470875
INOC1	0.649
DKFZp451M2119	-0.39275
VMAC	0.625
USP53	1.4139
CAMK1G	-0.076875
TMEM106A	-0.786666666666667
CDC20	-0.5379
ACSL5	3.314
CBWD5	-0.316
C1orf87	-0.693833333333333
KIAA1274	2.5725
PRUNE2	0.6725
LYPLA2	-0.643333333333333
DOK6	-2.72766666666667
GPR149	0.04025
FAM30A	0.64975
TMEM129	0.363
SLC35B3	-0.5005
ACPP	2.36766666666667
LOC200261	-0.242
SLC4A7	-0.164
CCDC40	-0.6715
GART	-0.175375
THOP1	-0.32875
SCARB1	-1.236875
CACNA1F	-0.07325
TRIAP1	-0.199666666666667
SYT14L	0.218
SFRS8	0.0511666666666667
PBOV1	0.10725
GOLSYN	2.65775
GJB7	-1.921
CAMK2N1	0.5545
GREM1	1.976
FLJ20433	0.94325
QPCT	-0.8625
PRKAG2	1.2495
H2AFX	-0.082875
C6orf154	-0.692
PLOD3	-1.95975
ZBTB39	0.140666666666667
WASF3	0.942833333333333
DRG1	0.06675
PRR4	-0.836
SPCS1	-0.294
KDELR3	-1.75266666666667
SRP19	0.144666666666667
GABRA6	0.16825
MFSD1	-0.253
MMEL1	-0.421666666666667
PDXDC2	0.3958
BUB1	-1.132
RNF138	0.39
MYLPF	-0.960833333333333
AIF1	-0.512166666666667
DYNLRB1	0.2058
HCN3	0.391666666666667
HIST1H2AI	0.051
MAP4K5	0.0188181818181818
LASP1	0.909
LOC130951	-0.754
PLAA	0.619375
KRT6A	-3.641
C6orf117	1.123125
ARHGAP23	-0.391
PTF1A	2.428
