Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_D01_433680
RPA4	2.92061199952256
TCF25	7.1011795099644
NDUFS1	7.97363089651557
UPK1A	5.08863508422234
AES	6.36539333404353
PPP1R13B	6.65478591109045
TCL6	3.47267956120339
ARL2	6.73913544893221
CD2BP2	5.97085499861241
TOP3A	4.06421960113146
CHRM5	3.72178562576418
FGFR1	5.55651342181432
UGT2B17	3.02156849144931
CEACAM6	4.45298546300922
CERK	5.45996935506307
FXYD6	7.4547186085105
AP3S2	5.35366483048984
ZNF208	3.46219632507408
CARKL	4.43805283775882
HIST1H4E	3.517054072412
GOT1	6.52688782328363
BBC3	4.88343448878328
CASP6	6.74130187360831
HOXA1	3.80372821621541
RCL1	5.9513606716241
RAB40B	6.03520317043228
PI4KB	5.84791058779116
LRRN2	4.9047881243006
B3GAT1	4.23227423438603
OAZ2	6.43213571925152
BET1L	4.34954972300104
NOC4L	4.84010126733447
FRY	3.79819045215522
C10orf12	3.05138918951728
AK3L1	5.80474412484887
FADS1	6.1808253313206
CSF3R	3.51296139732975
DKK2	4.65552548241999
POLR3K	6.25384705228406
LBX1	3.56706898678013
ATG2B	4.26467997156671
RHOT1	7.69158113511907
DARS	8.9359758462334
EPS8	7.77586151484222
OXT	3.98984297847941
C10orf56	6.06531866673737
ARL4A	6.17820072057049
CCDC64	4.15404749824460
DAD1	8.47168898068976
HERC2	6.1918660227031
HSD11B2	3.99819838918714
USE1	6.27562126718671
FAM96B	7.91510691228464
HNMT	4.42995157145277
PCGF3	4.63196400714563
BSN	3.74312437111049
CAND1	7.4170010642138
ACTR10	8.04197257375652
NASP	6.54373962862444
C20orf4	6.23039548268901
ACSBG2	3.25012967187733
COL9A2	3.82243400110447
RWDD2A	4.68653547096311
PALLD	8.2072705661194
GPC5	3.96289062320082
CENTD2	4.74829625945118
TBL3	5.18068847088218
TLR1	3.57300824197242
LMO6	3.87482201442090
CCDC106	4.45135136423721
KPNA2	9.12413030667872
PARP16	4.46410297641335
PDIA3	10.9075261951785
MACROD1	5.30223896007503
SFRS1	7.24515357423303
DCP1A	6.56523005774521
TMCO3	3.64876899585305
NTN2L	3.15871060524787
CLN5	5.31553504563715
BIRC5	6.46924110460187
PRR16	2.80938985909421
FAM63B	3.71039552135766
GLE1L	3.55889302712583
CES2	5.53667088537098
GNAS	10.6110541862479
KATNB1	4.60780990863157
CPLX3	3.84009185241845
WNT8B	3.89700739681177
TSPAN13	8.63215665547199
MRPL52	4.91868593358707
GHR	5.70198440637715
DUX4	4.08611062644045
BCLAF1	7.59520659414253
GOLGA3	5.24679118400286
CLEC4E	3.53377481137584
SCUBE3	4.28455486290538
UCRC	8.53537043029383
CDKL3	4.7445700585483
MGAT4B	6.13780761956442
BBS7	3.45604427734822
ZNF345	5.54536327794227
RTF1	5.81482397388585
SERPINB9	4.5679141935199
DHRS7	4.23058047777721
RIPK4	5.63994432578382
PLEC1	4.58642624751674
PIP3-E	3.90310780093114
KNTC1	5.53048694784814
EXOSC2	5.77378553743143
MS4A2	3.14606099742231
FGF17	3.65683136531778
WDR59	4.15327709418904
LAIR1	4.02961008769003
EVI2A	3.52859730500662
IL17RC	4.02279430928916
GTF3C3	5.46315926003710
HS3ST1	4.74879528700479
ITGB1BP2	2.90307726826137
RBPJ	9.38509694731198
LRRC8D	7.51508308006101
ALDH18A1	5.81887186240791
INE1	3.69303587037706
TPI1	9.4472946439221
FLJ20035	6.88576515894232
GATA6	6.75063533425741
CABP1	3.43666236766226
RASGRF1	3.49476673334863
C4orf15	6.2210353807023
ALDH2	7.8334046392865
DAPK3	3.74846026662501
C3	6.37855879864649
EMP2	6.80127171705539
GJB1	4.2039349176947
PIN1	6.01426196297684
SLC6A15	3.18511270908299
POLE3	6.35941633307227
RIN2	7.66794462999627
CTSL2	7.3725034974203
APOC4	4.45866868952415
CYorf15B	3.11946851513743
TRIM2	5.67236102577088
CP110	6.36629579746879
KIAA1622	3.15496192524181
DNM1	4.61584793428608
HYOU1	8.27749656021805
OTUD4	5.69533928553419
USP7	6.27050379170378
ZSCAN16	5.78819647814972
ASCC1	5.53538989119734
OTUD3	3.67511628146229
YME1L1	8.98158147865226
HNRNPR	8.67194354824355
SERPING1	8.45066821279498
TPCN1	5.2657568146953
STARD13	4.23103758656406
PCBP4	5.12354694559041
ADI1	8.3407520140219
ASIP	3.31877434091453
CDH10	3.82191564159086
WBSCR22	7.28466005074362
SCP2	7.64225556083448
KL	3.29055073681727
SLC35D2	6.74545675966145
MAFK	3.69902188462595
SON	7.55181373617993
SBNO2	3.89186267259371
RACGAP1	8.56234619973393
SC4MOL	8.0600023721798
SLC6A6	3.19529620388381
OBP2A	3.61116227835009
PSMD3	6.46041439919201
ERLIN2	6.14816451522977
PPP1R9A	5.4021024410004
RAB35	4.47204239470783
PDZRN3	5.65266447606734
AVEN	5.71946454844448
FLJ21075	4.15571645494422
BCAM	8.38920711575658
C14orf132	5.93058025528294
PCK2	7.29321595060446
FKRP	3.8011835832461
HLA-DRA	5.99381991413238
GUCY2C	3.27139349403259
RP11-125A7.3	5.32728728939618
BARX2	3.77584433869532
DAO	3.50895183466932
EDNRA	3.78561200622941
NIPBL	6.51817696721731
ZNF331	5.8558125271966
PPP2R5A	5.74207234117913
HMGN4	7.77090006492961
DDX39	9.01471554653926
EFHC1	4.85840583646379
EIF3M	8.77072397277609
SLC17A3	2.93509785991596
ZNF24	5.4951413844337
ASCIZ	7.06919570051291
FNDC8	3.37820157136691
ESRRA	4.56542287717771
PTMS	4.87920817205911
PHF7	3.73529178271711
PIP4K2B	5.31333852704324
IRF3	6.72562826699111
GPR19	5.66386382177397
HHLA2	3.35379605222646
GMFG	4.31578999687282
BDH2	6.82398271703342
APOBEC2	3.73772906388056
PRSS21	3.04131457604745
PENK	9.94237659942343
PHF16	5.67486992858938
ZMAT5	3.22473346513857
SMAD9	3.12410079705028
SLAMF1	3.04479298058136
RGL1	6.54506014682325
DLGAP4	5.15024311939986
MBD5	5.19384175273383
PHLDA1	4.11511256812041
BACE2	5.87469267803992
APPBP2	6.06811779542888
LIF	3.71064912379802
OXTR	3.91420289674047
ACTC1	6.032249240163
USP19	3.39968172833746
SUV39H2	3.46668055050693
ERO1L	4.94551769004734
ZNF395	7.1240842272082
CNTFR	3.77125077404295
HIST1H2BL	2.91057292508793
WNT3	3.29743590444051
ZNF549	3.63960026847493
ZNF467	4.10951824393106
SLC25A21	3.07369082463673
IL5	2.98017697878336
CLSTN2	5.16352914218039
LSM12	6.51830869719813
KRT37	3.11178503008317
NACAD	4.89231823777663
NAG18	3.27608733643414
PTGES	3.90380371538506
GDAP1L1	3.02185717232545
MFAP5	3.71721285657928
OPRK1	3.21714330940076
C12orf4	5.41872392008264
NTAN1	6.35959448384392
CST3	9.48432753760084
WDR6	5.32039980457924
NUP88	5.57710861303073
CD300A	3.65719958390721
FCGBP	5.29872279503356
CNIH	7.6928330958159
VASH1	4.1711421250554
DHX16	6.60554168657388
SLC35A5	6.43754229924551
CLEC3B	3.83559160552813
ARL2BP	5.12822187711241
C10orf79	3.25965420030111
ZNF79	3.90705642321527
CRP	3.32354176522305
OCRL	4.84324864793438
GLA	4.96526563486035
NEBL	4.30470711934341
HSPA8	9.02572827905097
DIDO1	6.30792049929746
PLA2R1	2.95181846148741
NGDN	7.13030928016375
CBFA2T2	5.08946066459972
SAC3D1	7.06117108722963
PNOC	3.46773874595477
PIGP	7.04385101058714
AGGF1	4.57955383943745
PRRG1	4.32352637272165
DPF2	6.70036033934928
MYH13	3.11157030723467
TMED9	7.94508067494658
TRPV5	3.75240780300593
UGT2B4	2.89479288197307
PJA2	6.49273765672825
COLEC11	8.18674386628135
SCYE1	6.7674998166243
MED12	5.44019611750534
CARS	7.41228659549842
MYH1	3.52709096755446
CYP7A1	2.76195411964685
PHF1	6.38701402823334
LOC644096	6.21280819945322
FRYL	5.41705065580866
RHOBTB2	4.72706436302219
MMP27	2.92991700087988
ZNF432	6.61700430287222
SRD5A2	3.93823480603633
UTP14C	7.64512087725685
RABEP2	4.84748006344862
VWA1	5.21175004287281
FUBP1	5.23547510041585
IGLL1	4.0473541021179
KIAA0586	4.30024390138912
IL27RA	4.56261940461257
STON1	6.30425285255691
IL5RA	3.30476504130594
PERP	7.15092298213705
SMPD2	4.17154241298618
TNFSF12	3.54673176064426
FN1	6.79029599088184
MTR	7.28476678385146
CSRP3	3.65684903672156
MMP20	3.00470584529545
PHLPPL	4.51985109613011
CBX6	5.10191782102266
DHFR	5.28577118470854
PRG3	3.29015626826217
ALPP	4.36839828686952
ASH1L	4.35304045530371
CHRNA2	4.15435937710565
PPP1R12A	6.11393384008735
RBM38	6.58654215615787
ZNF7	5.37996541394731
RDH8	3.38056503640208
GPR132	3.55180141752456
DGKD	5.30732159318779
TPMT	5.0992933869797
ATP1A1	8.68020583473323
SERTAD2	6.17014007837836
C5orf4	4.87026847664577
ZNF672	6.91052964954459
PLXNB3	3.58847858281480
FAIM3	3.95199200661429
UBQLN2	7.28224387924833
NR1I3	3.64244408545854
ACVR2A	5.90578379530351
YWHAZ	9.25804580391838
LILRP2	3.40388164713544
GNAO1	3.45851450331887
OPA1	6.06004823492195
RPS6KA6	3.639380567534
RPL10	10.7128848439587
MMP23B	3.47819884524835
PFKL	5.37107655261697
TMEM140	4.54100335664745
AURKB	6.25146695213289
IFI16	8.8967974595444
CSTA	7.71206555561986
PRPF39	5.6630894141774
DISC1	4.061786479435
USP4	7.2961188707885
OSBPL10	6.28528466613624
CAPN6	3.54719226263392
CLTCL1	3.76936541564065
NUAK1	7.7136363411779
ALG6	4.82923167167013
NPPA	3.96203919877934
LAMB3	5.90041577738677
PPL	6.79567337588279
LRTM1	3.17615244801525
RRAD	3.36475625167148
TIPIN	6.14087391464711
CARD14	3.33101545819300
RBM9	5.45851262595022
LCN1	3.37373472406154
RALGPS1	3.87440592072519
NCOA3	6.70712928570343
CCDC6	6.450788007854
RASSF4	4.00687322639554
MTHFD1	7.95712861730863
FCMD	4.97693954333288
IGHD	3.67532716143363
PLA2G6	4.05594385585936
TPT1	11.4133246105274
S100A3	3.57440816662618
SEC63	6.94577101423502
C10orf59	2.87806373259832
TOR1AIP1	5.65713643935051
PAFAH1B3	8.3273471903542
CEBPD	6.37857308589801
ZNF107	6.08629418094171
ALDH6A1	6.00585974339904
G6PC2	3.39629263513826
SNTG2	2.66114907318933
GRWD1	4.92562614981663
FLJ22222	4.62248264412259
BCKDK	5.46555507093791
CTSB	9.36107058624378
PFKFB1	3.51051887222238
ZFP36	6.73105826071779
SVEP1	3.51800895501249
PXN	4.29595105761418
TNF	3.41960148541155
SIRT2	5.68829652398782
C5orf21	5.10698698031877
VIL2	6.74118921571787
DIXDC1	3.49136406295646
GANAB	7.6548741728365
PDSS1	6.00711694512018
GRM6	2.95533312262164
NGFR	3.00504128029462
ATP8B4	2.91781774982483
MEIS1	8.51358376140919
BMP8A	3.58157804299235
NGFRAP1	10.4256255735941
EDAR	4.26251584228369
NEDD4L	4.51968879703805
CRYBB3	3.63343086001543
C6orf60	4.72722404881866
IL1A	2.90214350265602
GNRH1	3.12111499722326
PDGFD	4.36858092677278
CACNA1H	3.80483273055504
TXNDC3	3.13584202797864
ERCC1	7.17736600435134
CAV3	3.38313894168211
HARS	6.82654043817735
AQP8	3.37596013567179
CREBBP	5.50644354705014
ITGB1	5.39740776666699
SPACA1	3.23789425006946
ZNF254	4.51525624657364
PARK7	9.70044278736667
PAX1	3.09614746928217
PSMC4	7.84779515679957
KCNH4	3.82556616382151
TUBA1A	7.66643672828247
PRMT8	3.44094125697767
SELP	3.59837048611284
PSMD8	8.45471798107253
SOX10	4.10558613649222
HTR1E	3.92404634751312
RABGEF1	5.83819041390595
EPS8L3	3.92087027953375
MAP1LC3B	6.34151909470608
AGXT2L1	3.08049779437764
CYB5R4	5.84424267052811
MEMO1	8.65168305276722
LRBA	5.0590853062767
TRAPPC2	4.64206238293389
FLJ14107	3.35098543333981
FNTB	3.8779481625035
MYST3	5.37600479709303
KRT8	9.41850145356523
AURKAIP1	8.33063477335043
LMAN2L	8.49833818945658
C1GALT1C1	5.52912918113943
DSE	8.20943983006601
FHIT	3.71816304943761
OSBPL3	3.56547168813622
PPOX	5.45193222878392
SLC39A9	3.94027971905424
EPB49	5.76837738684037
LOC137886	6.32411872812933
C7orf49	5.84698764605755
RHCE	2.86446795019258
CST8	3.53752543490213
ATG7	3.73948170635497
SPP1	7.20766646599696
GLI1	4.04840372228804
HYPK	7.23351889254881
SFTPD	4.203135280789
MCFD2	7.11511764949856
ZNF157	2.95709557472329
EPS15	6.60829814376823
SFRS2B	6.57543595436898
BTNL3	4.16285811439686
GPR23	3.44683670128111
TRPA1	3.1183666996703
ASPSCR1	4.36679229861124
GNS	5.8736723055444
FDFT1	8.02877616398917
ENO2	5.53966503920645
CBX1	8.36929394686185
PTGS2	3.6224104765544
BMP7	3.76483626704398
CCDC90B	7.59123675264905
LRP5	5.23590291397791
UBE2D3	8.57095576185672
ARFGEF2	5.21080464638674
ARR3	3.66240923879169
MAP1A	3.65954705716972
NEFL	3.09033100599156
CD2	3.68271485837664
FLJ23861	3.96773514700469
NAV2	6.74994704880924
ENTPD2	3.20469426691346
COX7B	9.4037810327097
ATP6V1A	6.29359555215247
TRGV3	3.06078200547041
ANKRD17	6.81442668647813
ADH1C	3.51778614953968
ATXN7	4.12676480272648
IL21R	3.50535642976516
CHN2	4.01996665267059
HAS2	3.36163635100719
C6orf48	8.5758444645922
TGIF2	6.6818694605469
KIAA0241	4.31263095165138
IGF2AS	4.78592374797211
CYP2C9	3.42116827657114
DNMT3A	5.27506849374472
CNOT7	9.03594733508903
FCAR	3.22062158435819
SFRS10	8.257482657097
MARCH3	3.67618178204200
RUNX1T1	3.57235305213511
CTSK	5.15695549191689
LRRC61	4.79669130720076
HNF4G	3.21474139742728
LRCH4	4.61858467680243
PSIP1	8.43201309048655
AP2B1	6.27189070150163
C7orf28A	4.43678498306411
SMCHD1	6.25664623378352
EIF2C3	5.99463311423838
S100B	3.29813432491005
BMP2	4.00156625540782
POP7	7.99204394092898
UGT2A3	2.54059183530607
ESR1	4.32805320368244
ZFPL1	4.03166452490974
ARHGAP12	6.74642411051466
PGGT1B	3.33637443703394
LRRC19	2.69002494204466
ZNF767	3.96007433701924
DEPDC6	8.47078024725602
SLCO1B1	3.1001505983031
SST	4.16722027624322
NACA	10.7720478162645
KCNN3	3.57939823511349
GLOD4	7.4039088144271
SCCPDH	6.66963996208516
PRF1	4.16374686348192
LST1	3.87545305465671
CDK4	8.84988877415315
TCF15	3.83998482548259
PARC	4.77255510695671
PRMT1	8.78867144220519
ITIH3	4.0176902691132
PPM2C	4.90392090932509
TEX10	6.0842202608435
EDA2R	3.36802987272959
LOC283345	5.1156858569765
NARFL	4.93903508890987
DENND2A	4.39115625289253
C1orf103	5.37703440940428
DMXL1	6.05029639803749
KCNAB1	3.67469496772893
FLJ20254	6.61351959834503
RBM3	6.80485616093199
GPR1	5.12147660447203
DMTF1	7.14039091032818
HTR5A	3.21464476938595
MXRA5	8.20631403011474
GRM1	3.52214867332885
SCFD1	7.4958403916134
RAPSN	3.62805444008409
ACOT9	6.41505611628068
PDE4D	3.15903688102393
TRPC4	3.58596435301606
EPHB3	6.14472389374001
GEMIN4	5.71343633680539
RAMP3	3.76968149445702
CNTN5	3.20718177907391
DLEU2	4.60189351638172
TSPYL5	8.76141812916886
GRTP1	4.17199892026037
ITGB8	4.10261378919028
GAP43	3.51114675559642
FRS3	4.11143738271121
PDE3A	3.5006757259656
TNFRSF10C	3.29263224995023
JMJD5	3.7730764094751
OTOF	2.67649301464313
TEX14	3.14630638981291
XYLT2	4.75110954074438
HIPK3	3.28489115466741
XPOT	8.60594921959921
RRH	3.14792316406720
CDR2L	7.64735466700584
GAL3ST1	3.71072205383426
DHCR7	5.66712757169982
PDZD7	3.63919131085610
FGFR4	4.17746759490394
CRAT	4.28818188347381
C1orf217	3.62116596784359
SLC19A1	3.87337182665301
PPP1R14D	3.74922784260267
LIMS1	7.29275636576922
TMPRSS11D	3.191516968253
TRIM14	5.53139169391256
PIK3CD	4.05187770600468
MFAP3L	3.84475268807238
DERL2	6.49169006285245
SLC7A11	3.86745323667457
FHL5	4.88531282650066
OR10H2	3.12998980058667
ACAN	3.65115617070641
BRWD2	6.38539941178834
PPM1E	3.05400175769890
DCUN1D2	5.35945467286882
TINAGL1	4.30943971578573
C3orf36	3.12333159796604
DOCK4	5.08084663510045
ENOPH1	7.9196636072531
FAM127A	7.05274995358012
SLC5A3	6.18487609939535
ARPC1A	7.82720487224934
CHST2	5.90694186845838
SPATA2	5.55132982724369
PGLYRP4	3.56576498397629
RUFY1	7.09381937828008
NTS	3.27156917458571
FRMD4A	4.77889366479304
RPS4Y1	4.84301530363415
BCL11B	3.03282783457190
TNFRSF8	4.13695326195961
FOXE3	3.46322949569129
PTGIR	3.99258036801466
ART4	3.16080992678246
EVX1	3.97480247034192
PRM1	3.72722768491921
GLCE	4.74255039809043
GPR18	3.51544046137254
ACAA2	6.79372752365785
PIGK	6.31533823945501
HIST1H2AG	3.82085246579193
C16orf67	4.34208932116457
UQCC	7.0582604888593
PLS3	8.5964313755344
DAG1	6.23459015063076
WWOX	4.76078582235483
GTSE1	5.76255317080301
GP2	3.60372062199912
CHIT1	3.20435084039046
PLOD2	8.59360437709359
RPS24	12.0186893664415
KLF9	4.68575560660899
TTC27	6.05708048585482
PYROXD1	7.69363296421225
MIA	3.92602555968232
TSPAN2	3.13362686538852
MRPL9	6.85740415676004
PCSK2	3.13618681802009
PI3	6.18375031040175
RPL24	12.0178231143829
HIST1H2BE	4.95712383371042
CD86	3.56383922809548
CALM2	11.2120862193688
LFNG	3.38087650915835
GYG2	4.3480266490074
INTS12	5.74728129359643
RAB4B	5.37060826144182
CTSF	6.33554532882865
HUNK	3.04611833518017
GNA13	3.57871761425340
B4GALT4	6.8276047619257
TSPAN31	5.21133491124879
CHD1L	5.55288271208989
CNKSR2	3.57203205548272
C1orf156	6.48916429971793
IBSP	3.81310741225781
FUT8	8.04403985414407
TRMT11	5.96832077066821
AGA	4.37790024092682
GFRA2	3.69538134420196
WWP1	6.80110264936217
B9D2	4.06695863698194
CPZ	5.44773037446178
STAT1	7.84266425740605
PTTG1	9.51855123142613
TMEM62	4.64664011626935
COL8A1	2.79839961486495
RBPJL	3.51492024366303
CASP8AP2	7.1209804188707
SSBP2	4.9396904894535
MMP12	2.94638141688845
NME4	8.62410378694658
LOC55565	3.97786500447823
GABRA1	3.4270675223127
PEX11B	6.84982541341315
HABP2	3.46926942892725
REEP1	3.93366157306109
C9orf156	4.10182038432366
SMARCA1	5.58342599238346
WEE1	6.31323610168787
APOF	3.06450612290885
GCDH	4.83600179868396
SSR4	8.79459018115228
SPAST	5.79593798033436
RGS1	3.56730961299959
ACCN4	3.89442025808983
PLXND1	6.52631046049412
FLJ20489	4.940527243819
MLCK	3.04350979501846
INTS5	5.64995781602626
BSG	7.21391347657169
PARP8	3.98276019235551
ZNF215	3.30637603837809
TEAD4	5.47262093876529
PDE7B	3.41292719132686
MS4A3	3.16387536197598
DTX4	6.35877781229157
EFEMP1	4.97144795309628
TNRC6B	4.87990140945278
TULP2	3.57922569265044
RERE	4.75667348706109
BNC1	3.06179241123723
FGFBP1	4.0616380116626
TIMM8A	4.77218920698709
PIGB	4.3206530713979
AJAP1	3.30139836815212
COMMD8	7.38798797715021
TRIP11	4.29362151016228
SLC25A42	2.7160221931517
SYP	3.70589663396695
PCDHB6	4.24451961094896
FLJ12716	4.94883541632315
FKBP8	4.8587101121806
KIAA1109	4.53909750261353
PTPRC	3.60065238367483
POT1	5.74464560484163
CCT7	8.0856014766489
MMP11	3.79605010805189
MYO1E	4.88512492581458
EEF1A2	5.13131534352759
MIPEP	3.79055939596475
ZFX	4.97267730036311
UCHL3	7.19743193956192
LRFN4	5.1862590508184
XCL1	3.19971053149917
CARHSP1	6.02779330860901
GREM2	3.31607819642544
CCDC102B	3.73337443011654
HDDC2	6.05749585254745
SHC2	3.90412916933761
SDS	4.1330504690676
CASQ1	3.46102286234362
LYPLA3	4.74518119261706
INPPL1	5.66170210746585
SLC25A40	3.62791978366805
IHH	4.37713028544858
CHGB	3.65612116664176
COL9A3	7.57001178184876
C2orf18	5.04754198849637
DDEF2	7.02390338798033
BUB3	8.68513609649335
C6orf211	8.50388625945839
FOXD2	3.44180389605503
GGH	8.86699088200776
GGT1	3.51293066378331
ADARB1	3.92381420029149
VPS35	9.03701550922669
CNN2	6.51216982995288
DBP	5.77840213465011
WNT1	3.44669689258289
COL5A3	3.87412295348736
RHOD	5.68457271344916
ASNA1	6.25384633111153
WDTC1	5.09629950663202
COL4A2	7.79801963817295
HEBP1	8.28352248564403
SLC1A6	4.06579854644002
LUM	8.43833285253917
C1S	8.7744435434386
TCF7L1	7.66393014611484
ZCCHC6	5.61040659001522
ME2	5.86291142790441
PAGE1	3.3033755262719
DTX2	3.93247024240204
KPNA4	4.93526038702992
H3F3A	11.0425417719924
GLO1	10.0579125866279
WDR61	6.23744689491929
CD302	5.08319005553327
SIRT7	5.37834950065223
D4S234E	5.87846754697018
RABIF	6.22826926871791
DYRK3	5.18364189284295
PKIG	7.88462181252429
PFAS	5.02242775699753
ALOXE3	3.26853557551034
RPLP0	10.9755660241746
RBM34	7.01629346438302
MKNK2	8.26691547278372
ZNF528	4.13156922241602
U2AF2	5.25006936966633
SEC16A	7.04851314893442
EFNA5	3.11776927386144
ZNF44	4.78287286736106
FCGRT	6.8506231358122
NOL4	3.20314170474141
CCS	4.91585804855652
IGF2BP2	9.91739493538103
MFSD7	3.32473706849321
OR1D5	3.38290762192353
SIX6	3.36557528684801
CCR6	2.75493733805309
TSSC4	4.98467999269307
COL11A2	3.66067829422896
CHRNA6	4.06639636497283
PLD2	4.37329663828503
PALM	5.81952931227162
ORC1L	3.97795799818332
SASH1	4.70363051339269
PUM2	8.4965702668994
ZNF365	3.53957204287481
CDC14B	4.09925597971936
PHC1	5.44975004101876
KIAA0913	3.97625696845545
LDLRAP1	4.89365593000791
NAT8B	3.32581928151798
PPP3CB	6.78181162565272
ANGPTL4	3.89398673507563
HHEX	3.6770338529292
LSM14B	6.13361620508768
PLCH1	3.86499702529381
INSM1	3.11945094210721
TLN2	4.64422509354675
ZNF493	4.25373627595862
HDAC4	5.08679385575564
GLRA1	3.31949489741623
RPS6	11.2277989454452
SFXN1	5.86114598692882
FAM102A	5.62906173871944
KLHL1	3.44656388509060
SAPS2	4.19431320480518
CTNNBIP1	5.6475456005831
SCGB1A1	3.43087923684038
SCAND2	3.57811685387689
HMGN2	11.5891332369047
NEUROD2	3.18371472732465
YAF2	4.48579172820425
BRPF1	5.95806412592532
RICH2	4.1827413791661
TBCE	7.01846831017294
LIAS	3.66767734499477
MAPK1	4.58871840936807
MRM1	4.13010876903093
HDHD1A	6.76937187309839
CTA-246H3.1	4.07118098428889
ATP9A	7.33483465533547
HSD17B3	3.67952466329724
HN1L	6.37162192486232
SAG	3.49355681256212
C20orf10	3.30173284986438
CTRC	3.65406836557935
HNRNPA2B1	10.9914849108926
RNF216	4.30056482667574
GADD45A	7.1084032163776
MSH4	2.95355137555699
HOXD12	3.21880783353078
TMEM70	6.57862975023926
PPP1R14B	6.7997913814522
SBF1	4.00035544434939
HIST1H2AM	4.11878364185623
GNG3	4.03876982357838
C1orf50	5.24308011308293
FTO	7.04124889347574
CALCB	3.25972013646809
PPP3R1	4.60476088169394
USP46	5.23615305821245
CCNJ	4.17196090894724
PSD	3.27141914216228
GNAZ	4.37420770733065
FAM57A	5.66529882945466
LILRB3	4.9496135464268
DHX8	5.70980490576792
SPI1	3.67574226150525
OXSM	5.51326363591757
GYS2	2.98035996014872
UBE3B	4.68177157761075
PLAT	6.97271603469188
NUPL2	4.95844854998923
SF3A1	5.61113998501692
COPE	7.71165615697392
EIF3A	8.61886423652351
IQCE	3.93359305272738
FBXW10	2.79786166422063
KIAA0182	6.73129168188236
YRDC	6.02944512769508
GPRC5D	3.73572572015688
LRRC23	4.31765164014312
BLVRA	5.16378785528413
SLC22A7	3.55410423295813
RASL12	3.99221262789793
DAZAP2	7.37222728323691
IKBKB	4.37174354852557
PPFIA2	3.64368986608494
ZNF271	5.28477694849753
CXorf6	5.95269868510442
FRG1	6.81010882989539
BTN2A2	4.65674016870681
THBS4	6.53133850325877
ARHGAP1	4.96076681861085
ENOX1	4.33215527101243
ZNF706	8.27408975013368
DOK1	3.99102612651664
FCHO1	3.58558093242006
PGAP1	6.92764677749898
HOXD10	3.40662452023878
CXCR3	3.31185749644767
FSCN1	7.06508179055535
KIF17	3.25372242831985
TRIM66	3.52282083456028
CHI3L2	3.39012184397478
SRPX2	4.09794434654457
C13orf24	5.83391483565103
CBR3	5.39359719211817
ZNF132	3.40679589840185
AQP3	6.99111334398023
BNIP1	4.29978892542306
ST6GALNAC4	3.78637263748856
KIAA0391	4.81265628892781
KRTAP5-8	3.91286120216300
SIRPA	3.61509784095475
LYVE1	3.87197318040270
IGFBP6	5.15507020272975
APOH	3.23254594099496
TSC22D2	4.54662673807445
PLCD1	4.81860655576803
NPHS2	3.28212041148174
ARHGEF15	3.61432567498444
M-RIP	6.96864376861955
POLDIP2	6.53117058879824
NDUFV1	7.02488619143062
SRD5A1	5.46231791296827
RAB3GAP2	6.0956449080412
CLEC7A	3.81815197921361
REXO4	5.01347108573752
HSPA14	7.73295737590929
TAAR5	3.78724468550479
ZNF142	5.58703901465258
MUT	8.20036074762582
C2orf43	4.6176963568104
SELPLG	4.18471571526539
BAZ2B	5.81857778934542
SLC38A3	3.33743421125746
BRD7	7.83984886868902
POU6F2	3.54708256537453
NISCH	6.59208880126393
TCEB1	8.21010426142458
OPCML	3.37449136981285
DTYMK	5.86954188460903
TAX1BP3	5.45976316308928
F13B	3.16833378156549
RPL34	10.0922041907512
AKAP12	4.86775193478446
MARK2	4.05608927140849
AMBN	3.41974703015514
C14orf32	6.81167797892228
FLJ21865	5.15405198062844
HSD3B2	6.50957556804806
HMG20A	6.2879438402733
WDR77	6.25232573067142
ATF2	5.75801943306625
C10orf137	5.15389277018218
ARL6IP5	7.14799130523829
QTRT1	4.45815525562618
CCNT1	4.63637072069793
AP1B1	4.84696804530425
CD74	6.92233359848888
DYNLL1	10.3357617468157
PLSCR1	9.55746031261123
LIPG	3.39430476244984
PHACTR2	6.06857673739273
SLC35E1	5.51807536960924
VENTX	3.32284825253196
FEZ1	4.22518360227879
APOD	6.9071130093585
LAD1	5.85810557635289
C16orf44	5.01159308146297
C1orf166	4.7407443625955
PAOX	3.93583785325660
MAPK8	3.86968900175240
NELF	4.95023701240412
RBBP8	9.35627517749158
DNAJC8	5.34845599503226
KCNJ12	3.16814001716411
WNT11	4.76306401316669
SRP54	7.40997496001972
GPR35	4.0514008069788
NRGN	3.99215789974096
IFNW1	3.66858206017066
ACVR1	6.36797470244138
SCN1B	3.89761440819877
RNASEH2B	4.99661459414468
STAR	7.75523794749965
C14orf65	3.58416841030263
TAAR2	3.07795904499439
VAMP5	4.04609168343632
TUBA1C	10.5581457775955
PIK3R2	4.29212823563506
ARD1A	6.31284848046334
SYTL2	3.32819800882182
UBXD2	7.33284978717484
EBF2	3.30078557847563
CAMSAP1L1	6.61349576767329
CYP3A43	3.20675206790581
CCDC91	6.80088450006425
AKR1B1	7.78264874470301
KAL1	8.92711866375865
GRID2	3.5672830334932
ZNF423	6.6177194457109
PSMB4	9.8726363703187
ARPP-21	3.20987320250109
XPNPEP3	4.58582032441315
CYBB	3.78417412992611
UXS1	7.2138593523983
SART1	6.92992377124316
C7orf16	3.44287277168629
SPTA1	3.30342555810594
