Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E04_543634
KITLG	3.10696574136174
HSD11B1	4.19822439967453
HDGF	9.67865031728693
KRT6B	3.46313256210646
SUMO4	7.01184999150247
ARID4B	5.34142421603275
SATL1	4.31762528294135
SETX	6.32758032807038
DDR2	7.60388143327426
KCTD12	8.27256785320893
WWP2	3.92958006747127
CTSH	7.82180696577556
FASTKD1	8.16578659598416
PAF1	6.08791712764864
IFT57	7.719490033772
TMEM2	5.71115661518917
ZNF592	4.47459642893129
TNFSF9	3.84014555504371
PPFIA4	3.55671372350726
CFP	3.56948086196789
DCTD	7.5159323476094
CNIH3	3.86496019842981
MAP4K4	8.0251578154311
ROD1	4.14571405108494
MFNG	3.56761216701406
JMJD2B	6.2592983228214
DOCK3	3.10277779909662
STX16	5.71789183874275
ALDH3B1	4.44954087193167
THSD4	3.34680438045639
DLAT	4.92318102173942
KIF21B	4.02898940983451
FEZ2	6.64871436684988
CDC5L	7.14202258425691
KCNJ5	3.90790589900537
LMNA	6.55032429377707
TBCD	5.42603064732291
ZNF250	5.00501591542728
CASQ2	3.61174009593113
PEG10	6.45261327403814
TPSD1	3.41828693196098
PRAME	9.2766590280045
NP	4.70787346765092
ZNF12	7.79009092124297
XTP3TPA	8.97390866559768
SIGLEC7	3.88497648745537
FAM70A	2.82334712135268
PANK4	5.70412168869712
SNED1	7.40014341519704
HIP1	5.15391642100038
WNK1	5.89371276649328
AHNAK2	3.16980132150587
FLJ10490	3.54446430620925
TOE1	6.66241445458101
RECQL4	4.4196826168457
PPA1	9.15190734752625
DPAGT1	5.61491143581509
HAS1	4.11798577025574
ST7	4.93142429260613
MAGED2	9.70054248072974
ANKRD55	3.76822724091019
TRPS1	5.38683739012442
POPDC3	3.88156163700732
ACOX2	5.56327681741195
TFPI2	7.82059989018103
CYP4F11	2.80119147899169
PDHB	8.38282861654235
ERN1	3.40837341129776
LHX2	6.07511741713642
B3GALT1	3.39206175200975
ADAMTS5	4.77995815608343
NOTCH3	5.6979453492222
C1orf116	3.40158748095733
UGCGL1	5.66267554593493
NF2	3.67789713865645
POM121	3.42605202447703
CLPP	6.60527162970742
MTMR3	3.96271247197636
ATP1B3	9.14661854817851
TMEM16A	4.24015311889545
HIST1H3F	2.8127731951025
TRIM25	3.82200670114499
CRKL	5.41668930657791
HOXB2	8.2636586251222
ANP32B	10.1553463430389
NUP62	6.36051009170663
GATM	4.79477795749282
AP4E1	3.41687997627427
RASA3	3.32642646965407
EDG5	3.53254070434268
CDKN3	6.95029771538707
CDH4	3.53260538331
PGD	7.37117548478133
TMEM168	6.95361611289787
RND1	3.74352658136488
GAD1	3.05152743124247
MPG	6.38002475306183
ZNF133	5.8637421160343
LOC440350	3.93844687622394
FJX1	7.03759973579765
CLCF1	4.7844870811045
AMELY	3.33998493288859
PHTF2	5.1512150945515
IGSF2	3.69417613256175
TFF3	4.45179819420307
NDFIP1	7.6738107892447
IQCC	3.67858864192425
CUTA	11.0787627465300
HEYL	3.41255757201178
FTSJ2	6.10396871401079
APPL1	5.12243639254238
TNR	3.59184656754162
WAC	7.8637752882497
ADCY9	4.96263790487867
PYCRL	4.25226234354179
PCGF1	7.16065561460973
PTPN13	5.87706980802039
AGPAT7	4.39094667609846
SSTR5	3.43172827619561
CDKAL1	3.29963397454266
PDYN	3.4727904787495
SFRP1	10.1138337150353
VAV3	4.5184455779627
MTMR11	4.83887046674354
SUOX	6.69556369045545
IDH3B	8.69007365845735
STXBP3	6.63163247195052
EIF3G	10.1630854602083
GOLT1B	9.33807408329285
ARHGAP22	3.75778612670449
NPFFR1	4.43834465613890
NPC1	5.95922841338342
ALDH9A1	8.61958282374568
ICAM5	3.22662533216894
ADD2	3.43579779216981
RASSF1	4.57216173516124
PITPNB	9.14966898397494
PAPOLB	3.13851977082323
URM1	5.84994869711192
TMEM106B	7.58604329338143
LRIG2	5.950831293285
SLC27A5	4.10863260737922
CDKL1	3.65367540545623
PRODH2	3.48987674033659
SFRS11	9.25679262847952
IL7	3.04225669989089
SCN9A	3.89330375307001
BTG3	8.18359706979572
PAK2	6.37022896851783
ATP2B1	6.20230380982034
GATA4	3.5962639298661
PRKAG1	7.5768876024767
FAM64A	5.84805801642929
ATF7IP2	4.77657499802033
EEF1G	11.6810298959207
INCENP	3.59018257925303
SMAD5	6.12697113391034
GARS	10.3366893324044
CDK10	4.17037239270452
HLX	5.55731960420994
ELAVL3	3.74865813560696
MDM4	3.0897362379397
GNL2	7.8941729299694
CDX1	4.77411020330387
PFDN2	8.89842674264089
ZNF200	5.12048406255772
NDN	3.91894164786178
PRR3	6.81572580031042
HBA2	8.77021644103926
FBLN5	8.53242013690957
PUM1	8.74212025682093
CCDC88A	4.94399886618358
TNNT1	5.13190765811884
KLHL24	6.30233812459656
HNRPH2	8.18527093150569
RAB7A	8.0465981489127
SGPP1	3.29491769402787
PMS2	6.28590562566864
ARNT2	5.32397131468655
CBR1	6.84553197222808
ITPR3	4.29266327990603
BIRC3	3.52121929641815
NRSN2	5.02494873540264
SPOCK1	6.23692920759718
H2AFY	8.17754743275814
RXRB	5.26832154227162
ZNF638	8.01785691832388
APBA1	3.61321201754345
RAB2A	6.77515380878366
ACTN4	6.91280401889452
FXC1	5.27669792774288
C6orf162	3.19995070992344
HPSE2	4.04838709137205
PLCE1	4.26760082068987
INSL3	3.38937348505909
PTPLA	5.09189746044012
EIF2B5	6.74144003469996
DLG1	5.6260740583771
PINK1	6.09055601999379
TFIP11	6.275244437936
VPS33A	5.5261510361407
SKIP	4.35246915359530
GRAP2	3.06899552983982
GAPDHS	3.45856343919989
POLR2G	9.03089912514931
CNTNAP1	4.69672816620497
PSTPIP1	3.47972883596417
CYP26A1	6.26832011432484
APOL2	4.25688762593915
TACC2	6.08108191265326
CNBP	10.4488101162470
WASF1	7.85623040732898
HSPB1	10.8133903692430
INPP5E	5.0669742342788
COX7A2L	10.2299892018289
HSD17B1	5.36102291585051
ARRB2	4.78744129200261
CUBN	4.01099600688343
SLC7A6	4.2983635603253
IGF1	4.1762932400253
ITPK1	4.80047733142437
NAALAD2	3.70536218576019
G3BP1	7.0230084410868
HSD17B10	8.75875195692871
NUP155	6.70201464261535
CYP39A1	5.29679958863244
GLULD1	3.19345918605174
RBM15	7.67074873103804
AMZ2	8.09919400675875
GDF15	4.66420235876839
CYCS	10.8432493189605
TECTA	3.27342924910615
CCDC46	4.32756333400139
GNAL	3.34008819405482
LPO	3.24199929183030
GZMM	3.67239199718514
PAIP1	7.61850424854747
DDX11	4.81060938616274
TAF9B	3.40424920712359
CACNA2D1	4.23368856873643
IMP4	7.13065885087267
SH3BP4	8.71833584908956
PADI1	4.30029418160703
DEC1	3.27268658901858
PON3	3.45421180070789
PROP1	3.54306841105977
UBB	9.85744193638607
RPA4	2.97413551737450
TCF25	7.82086853020825
NDUFS1	8.68418658449966
UPK1A	3.79711696543977
AES	5.94492720149283
PPP1R13B	3.93710823839853
TCL6	3.40586741049181
ARL2	8.31699021861511
CD2BP2	7.39372378447853
TOP3A	3.87736914329551
CHRM5	3.5159201998347
FGFR1	6.34555914883652
UGT2B17	3.01021119217161
CEACAM6	3.84482948636229
CERK	8.15621488283563
FXYD6	6.86159488511228
AP3S2	6.21188027601389
ZNF208	3.19039951658542
CARKL	4.82847384405753
HIST1H4E	3.71936343828286
GOT1	7.51628206343838
BBC3	4.19748158418575
CASP6	6.18861042546329
HOXA1	8.16311940539387
RCL1	6.30612734672628
RAB40B	5.68909037715594
PI4KB	6.68298280010206
LRRN2	4.89621579315541
B3GAT1	3.98437377861247
OAZ2	7.34290613539319
BET1L	4.216260363432
NOC4L	5.4690907776029
FRY	3.59073848306371
C10orf12	3.29019916579163
AK3L1	5.81420037051134
FADS1	6.9559496007652
CSF3R	3.49818855062748
DKK2	3.30061481644275
POLR3K	7.57822893954742
LBX1	3.33049281126352
ATG2B	3.99036014080876
RHOT1	7.28775253212415
DARS	8.36552042308506
EPS8	7.54659235682776
OXT	3.79477904799152
C10orf56	8.7872402010096
ARL4A	7.4587275062182
CCDC64	3.97751227245928
DAD1	10.0605514744879
HERC2	6.77638614258383
HSD11B2	3.72987835177877
USE1	7.8477912388638
FAM96B	7.8284854657307
HNMT	5.01556971482387
PCGF3	5.5552396335948
BSN	3.87719836969027
CAND1	7.82075588080307
ACTR10	9.60612560072187
NASP	7.97048413564015
C20orf4	6.63341644721174
ACSBG2	3.06372422174852
COL9A2	6.53592365838494
RWDD2A	5.05739074120112
PALLD	8.23171177380639
GPC5	3.70919321977804
CENTD2	4.71289376267814
TBL3	5.47104231895877
TLR1	4.0265195589715
LMO6	3.69881147335598
CCDC106	3.86396495062817
KPNA2	9.62772834960844
PARP16	5.20760480927594
PDIA3	9.82020087862193
MACROD1	3.55368272357696
SFRS1	8.05439714379754
DCP1A	6.74762396281826
TMCO3	4.67150143866546
NTN2L	2.90305114944068
CLN5	5.96066519885597
BIRC5	7.31208580859588
PRR16	3.24463182300127
FAM63B	3.93269919908725
GLE1L	4.12352752773172
CES2	4.67218219871513
GNAS	10.5280731043318
KATNB1	4.44303521701348
CPLX3	3.44723523312444
WNT8B	3.87902704910679
TSPAN13	7.53791958971384
MRPL52	4.42144914754576
GHR	3.54948281703121
DUX4	3.90687234240104
BCLAF1	7.54462596438496
GOLGA3	5.65567701934242
CLEC4E	3.58715487407535
SCUBE3	4.39757358469387
UCRC	9.34894476436177
CDKL3	5.69749894176756
MGAT4B	5.83932634869272
BBS7	4.16839928212825
ZNF345	4.00420983450245
RTF1	6.4165605902859
SERPINB9	4.37240173346021
DHRS7	5.24729737624338
RIPK4	3.13573057571788
PLEC1	4.44649081408632
PIP3-E	3.80872423667755
KNTC1	6.22671880957699
EXOSC2	5.63218184433644
MS4A2	3.15820579535393
FGF17	3.48247895858980
WDR59	4.13272924301766
LAIR1	4.7345247133008
EVI2A	4.32677192876391
IL17RC	4.02775130141342
GTF3C3	8.04656617739603
HS3ST1	3.84714262605131
ITGB1BP2	3.22166470207943
RBPJ	9.54412760758588
LRRC8D	7.4367565219721
ALDH18A1	8.02906896858992
INE1	3.53369200807481
TPI1	8.72696908337655
FLJ20035	4.20635397918793
GATA6	5.84555120966969
CABP1	3.36256577981203
RASGRF1	3.37997757271747
C4orf15	6.28351485553446
ALDH2	8.79486380695996
DAPK3	3.59734072564151
C3	7.30770208717073
EMP2	7.75799146676992
GJB1	4.37913718695221
PIN1	7.31633291358199
SLC6A15	3.30971003833021
POLE3	9.23298955014952
RIN2	9.41223696910656
CTSL2	5.50800000688477
APOC4	4.02733538104521
CYorf15B	3.05140213468273
TRIM2	5.01293990026491
CP110	6.03092706904537
KIAA1622	3.25519991403678
DNM1	5.05006468365149
HYOU1	7.67378707148686
OTUD4	5.12107641199928
USP7	6.76605731710177
ZSCAN16	3.11996617047074
ASCC1	7.37389691480698
OTUD3	4.44543863572513
YME1L1	9.61557059561765
HNRNPR	9.43297319130124
SERPING1	8.55052733534152
TPCN1	6.44327695341383
STARD13	4.83229919012359
PCBP4	5.07652531209181
ADI1	8.35701001485386
ASIP	3.08374955413356
CDH10	3.42446874630575
WBSCR22	7.29969713056265
SCP2	8.01794524649118
KL	3.02788727208436
SLC35D2	4.96638011863873
MAFK	3.63851678543246
SON	8.55771972235935
SBNO2	4.05009790663742
RACGAP1	8.48639474016363
SC4MOL	7.78988164457768
SLC6A6	3.29386394945237
OBP2A	3.4822650018482
PSMD3	6.76170390057776
ERLIN2	5.5983786648912
PPP1R9A	3.89831777500242
RAB35	4.63046766564538
PDZRN3	6.03289356543571
AVEN	5.95913615065175
FLJ21075	3.88874213427609
BCAM	4.68891094479817
C14orf132	6.426599913954
PCK2	6.0031043841049
FKRP	4.40003302525795
HLA-DRA	8.13042036641986
GUCY2C	3.15260530257874
RP11-125A7.3	4.63406244286502
BARX2	3.27516257965677
DAO	3.4170154910354
EDNRA	8.78816440995185
NIPBL	5.49053435761132
ZNF331	7.17025226641443
PPP2R5A	5.19396564409394
HMGN4	7.80642453994835
DDX39	9.7632376989042
EFHC1	6.42227089797421
EIF3M	8.51569719181634
SLC17A3	3.09846393830958
ZNF24	5.20699629185984
ASCIZ	6.02385636167319
FNDC8	3.30190668832877
ESRRA	4.63675448493432
PTMS	4.17674520367357
PHF7	3.71060477548931
PIP4K2B	5.67265085767202
IRF3	6.15197530078097
GPR19	5.63096628543773
HHLA2	3.52414998695832
GMFG	6.17028573772185
BDH2	7.95727530661956
APOBEC2	3.90495446927564
PRSS21	3.23400285578137
PENK	5.65723655327166
PHF16	4.0938831940146
ZMAT5	4.7431302278497
SMAD9	3.54401791295617
SLAMF1	3.39724362722098
RGL1	8.59588312337848
DLGAP4	4.85792966035821
MBD5	5.81350193163025
PHLDA1	4.78923561975383
BACE2	7.38302882544196
APPBP2	6.68928439928278
LIF	3.96026483574123
OXTR	3.26041494056168
ACTC1	6.80372486642404
USP19	3.46848496257116
SUV39H2	3.71869173234165
ERO1L	4.62728995897067
ZNF395	5.26203676224254
CNTFR	4.2373122382185
HIST1H2BL	3.1675579552694
WNT3	3.37070044209801
ZNF549	3.59253402641086
ZNF467	4.23980827308997
SLC25A21	3.09390559331272
IL5	3.21965997931972
CLSTN2	3.82553093676248
LSM12	7.10394775062687
KRT37	3.06955662607879
NACAD	4.55091959787614
NAG18	2.94650412680851
PTGES	4.54693978166256
GDAP1L1	3.29956243164044
MFAP5	3.11856995819739
OPRK1	3.36713302735598
C12orf4	4.73642371266587
NTAN1	6.65517376371273
CST3	8.88837147465096
WDR6	5.25063975376651
NUP88	6.55466355607963
CD300A	4.11324283574291
FCGBP	7.23147081954388
CNIH	8.99039649883911
VASH1	4.4787519713205
DHX16	6.56097403619076
SLC35A5	7.0744379444156
CLEC3B	3.66180320956835
ARL2BP	5.17947208827176
C10orf79	3.13988526746903
ZNF79	3.52602503664153
CRP	3.42968320425998
OCRL	4.87312011215999
GLA	5.97204995739624
NEBL	3.61191712092894
HSPA8	10.9926965315869
DIDO1	5.51297429317188
PLA2R1	3.13026606891328
NGDN	7.78029295174547
CBFA2T2	4.35271712255259
SAC3D1	6.84600249813224
PNOC	3.56408155682959
PIGP	9.14965037965364
AGGF1	5.50711471385062
PRRG1	4.81782156305318
DPF2	7.7603296100246
MYH13	2.92073755681941
TMED9	8.42068423339492
TRPV5	3.46947091312371
UGT2B4	3.44203571123204
PJA2	7.99734515634656
COLEC11	5.12035559582256
SCYE1	6.85039260291492
MED12	5.65209330062735
CARS	7.24892126703642
MYH1	3.30312743193614
CYP7A1	2.82226418568048
PHF1	6.58616793932879
LOC644096	5.51041105929681
FRYL	5.38897611030393
RHOBTB2	3.60792083950832
MMP27	3.06532474840343
ZNF432	6.19935842713881
SRD5A2	3.6806561223274
UTP14C	7.99109517411013
RABEP2	5.26110811860495
VWA1	4.48571017761362
FUBP1	6.12704987849032
IGLL1	3.28427159416347
KIAA0586	4.99195712559602
IL27RA	4.6391660232237
STON1	7.65322930153477
IL5RA	3.30133877566191
PERP	3.86920919206474
SMPD2	3.56764349809647
TNFSF12	3.63911754482006
FN1	8.93368444246126
MTR	7.11224015595055
CSRP3	3.37932971117100
MMP20	3.03308586565031
PHLPPL	4.09892200067755
CBX6	7.77087264959026
DHFR	6.09274569048371
PRG3	3.42850458098102
ALPP	3.23920590586833
ASH1L	4.11960845847693
CHRNA2	4.02282698125447
PPP1R12A	6.73605090690761
RBM38	5.21836605019931
ZNF7	5.96464792623304
RDH8	3.27030274162075
GPR132	3.41499781373633
DGKD	7.39625395516177
TPMT	5.31433748491623
ATP1A1	8.640174755249
SERTAD2	7.89312105750824
C5orf4	5.38653759509441
ZNF672	5.36152471504937
PLXNB3	3.52489771746151
FAIM3	3.86449005396426
UBQLN2	7.86076712633093
NR1I3	3.65125034912103
ACVR2A	6.36523432347893
YWHAZ	9.89620747665595
LILRP2	3.72089166000413
GNAO1	3.22435620709119
OPA1	6.75062685026528
RPS6KA6	3.51459150606385
RPL10	11.9040216425467
MMP23B	3.84930916779313
PFKL	5.52402512818553
TMEM140	3.70578855810439
AURKB	5.29102522184153
IFI16	10.0051372514325
CSTA	4.87108920491738
PRPF39	5.37145615457264
DISC1	4.32379132072219
USP4	7.13407672098624
OSBPL10	7.95302679828627
CAPN6	3.79899262157566
CLTCL1	4.94960294971719
NUAK1	6.61289177604227
ALG6	7.03644949220826
NPPA	4.08361582659518
LAMB3	3.29755275112607
PPL	4.47555928898902
LRTM1	3.08672972565475
RRAD	3.24484185237637
TIPIN	4.80438718564325
CARD14	3.26275654110451
RBM9	7.39059486487694
LCN1	3.15566535210845
RALGPS1	3.44075716222193
NCOA3	5.45302101824072
CCDC6	6.08529982354236
RASSF4	4.53865074778279
MTHFD1	7.81742158704992
FCMD	5.4569198625597
IGHD	3.57201134730043
PLA2G6	4.01948960564273
TPT1	11.8300620460562
S100A3	3.75490319708742
SEC63	6.52568997969996
C10orf59	3.19456765875335
TOR1AIP1	6.25939602905494
PAFAH1B3	7.14205048272859
CEBPD	7.02816288546675
ZNF107	4.8441398789663
ALDH6A1	7.0430796983899
G6PC2	3.84673405867612
SNTG2	2.74176115925243
GRWD1	4.81985612247021
FLJ22222	5.29344119758379
BCKDK	5.47156867616866
CTSB	9.28659385740943
PFKFB1	3.46455721677215
ZFP36	7.35869975445885
SVEP1	4.90308407379192
PXN	4.58990688939096
TNF	3.3722884030044
SIRT2	4.6986652480566
C5orf21	6.62846923639232
VIL2	5.77936077899917
DIXDC1	5.07670095777878
GANAB	7.7782926378654
PDSS1	6.27761645175115
GRM6	3.26644328503132
NGFR	5.27915117615288
ATP8B4	3.16827455302909
MEIS1	9.85065088884005
BMP8A	3.52005043632609
NGFRAP1	11.2656754176981
EDAR	3.77475971802715
NEDD4L	4.78571386590072
CRYBB3	3.49368348114862
C6orf60	4.60969040434648
IL1A	3.27080773763536
GNRH1	2.78252127315454
PDGFD	5.99405928551631
CACNA1H	3.73684616447025
TXNDC3	3.07094588741607
ERCC1	8.06152166552749
CAV3	3.41489461761651
HARS	7.3968868174075
AQP8	3.72233466543858
CREBBP	5.53244617747455
ITGB1	5.3071531321017
SPACA1	3.50036269263949
ZNF254	3.3175344780042
PARK7	10.9266579436892
PAX1	3.18773022263131
PSMC4	8.4324748698996
KCNH4	3.81815110132585
TUBA1A	10.733331499068
PRMT8	3.49504156834287
SELP	3.87561053726076
PSMD8	8.72056794327604
SOX10	4.01136137965773
HTR1E	3.64078364908567
RABGEF1	6.47068605360816
EPS8L3	3.49680283248993
MAP1LC3B	8.28444175977394
AGXT2L1	3.38289364131972
CYB5R4	5.2515250289564
MEMO1	7.61921708092744
LRBA	5.89241913582744
TRAPPC2	4.76324732498171
FLJ14107	3.17449143534718
FNTB	4.55698671109723
MYST3	5.64136891136382
KRT8	6.36849607070001
AURKAIP1	8.89588679283654
LMAN2L	8.64693790705952
C1GALT1C1	5.11186269808341
DSE	6.88086144543112
FHIT	4.78567874956874
OSBPL3	4.02633685153818
PPOX	5.77154961573538
SLC39A9	4.16765656407384
EPB49	3.80876085831045
LOC137886	6.4352756437536
C7orf49	7.15689641143975
RHCE	4.2003317089944
CST8	3.33595442417692
ATG7	5.2780549286984
SPP1	8.4535134246236
GLI1	3.30804997484501
HYPK	8.09330504288917
SFTPD	3.71298200256584
MCFD2	7.95658034913011
ZNF157	3.2352734918402
EPS15	6.56345395446334
SFRS2B	6.43577274455203
BTNL3	4.23265147701569
GPR23	3.46025127395401
TRPA1	3.32557405652894
ASPSCR1	4.63360147449635
GNS	7.67104677202381
FDFT1	7.982167952289
ENO2	3.49514565513927
CBX1	9.09225436504272
PTGS2	3.3800075727229
BMP7	4.59866194007047
CCDC90B	7.41175263446088
LRP5	6.5790142165385
UBE2D3	9.35470566266028
ARFGEF2	4.95353459132774
ARR3	3.70861684497756
MAP1A	3.93958979523703
NEFL	3.01361709764769
CD2	3.66098320857448
FLJ23861	4.21471813022362
NAV2	6.04226605288635
ENTPD2	3.1900214632216
COX7B	8.97311138084662
ATP6V1A	7.35739427532122
TRGV3	3.08156779299870
ANKRD17	6.22500939129096
ADH1C	3.40649477304012
ATXN7	3.22304659328069
IL21R	3.45947376940579
CHN2	5.32775340948373
HAS2	4.05324463964815
C6orf48	9.29271607141937
TGIF2	6.73092521551417
KIAA0241	4.52044879431021
IGF2AS	4.69784643045718
CYP2C9	3.51572918969121
DNMT3A	6.10256925984513
CNOT7	8.10135330192989
FCAR	3.28289866163357
SFRS10	8.82144789794192
MARCH3	5.06595315860244
RUNX1T1	4.50522532931346
CTSK	7.49686706176671
LRRC61	5.98465583169575
HNF4G	3.34113356884729
LRCH4	4.95552486916406
PSIP1	8.01558774918817
AP2B1	7.32011425799638
C7orf28A	4.63069950252013
SMCHD1	5.35912499776706
EIF2C3	6.58498795392895
S100B	3.51831217941365
BMP2	4.71397797302749
POP7	8.70184273164566
UGT2A3	2.71198198431292
ESR1	4.1219206233581
ZFPL1	4.3171677500739
ARHGAP12	5.24965557356338
PGGT1B	3.64378024023699
LRRC19	2.94284708983711
ZNF767	5.01815483438549
DEPDC6	6.57347384023449
SLCO1B1	3.25892956586653
SST	3.09676951443175
NACA	12.2748778870116
KCNN3	4.08729546207201
GLOD4	6.60820563211804
SCCPDH	7.11871220628968
PRF1	3.63799722896295
LST1	4.60849081972157
CDK4	10.6782488429119
TCF15	3.9551282218787
PARC	5.05088307528387
PRMT1	8.89130525288067
ITIH3	4.51821815664417
PPM2C	4.95078938661875
TEX10	7.91361350826479
EDA2R	3.55058898198312
LOC283345	4.13701347759384
NARFL	4.6225535793131
DENND2A	4.89592320836209
C1orf103	7.03529916994039
DMXL1	4.58315210780632
KCNAB1	3.95499861378650
FLJ20254	7.06153056485505
RBM3	6.35825037036379
GPR1	4.97145216317551
DMTF1	7.39315920420896
HTR5A	3.0915206140571
MXRA5	8.44600345320666
GRM1	3.28713166246827
SCFD1	7.58630334211552
RAPSN	3.41594003983394
ACOT9	7.113384974094
PDE4D	3.48034227670976
TRPC4	3.26847275383593
EPHB3	7.84007907493414
GEMIN4	4.71523956898462
RAMP3	4.65611374529855
CNTN5	3.32291246285377
DLEU2	4.45250142266795
TSPYL5	3.32372412637923
GRTP1	3.80557995242029
ITGB8	3.12841730124313
GAP43	4.1418341385512
FRS3	4.43395938816983
PDE3A	5.80787028657008
TNFRSF10C	3.17788103114851
JMJD5	4.14568637883281
OTOF	2.89330430862184
TEX14	3.51723853847044
XYLT2	4.77519551318684
HIPK3	3.51531075542753
XPOT	9.00766122711603
RRH	3.30037141419523
CDR2L	5.01672889990436
GAL3ST1	3.32159041903222
DHCR7	4.48623931464275
PDZD7	3.80049777158103
FGFR4	3.66898482709291
CRAT	4.92920123941277
C1orf217	3.60595814651618
SLC19A1	3.96500364099254
PPP1R14D	3.58103147400186
LIMS1	8.33217098156335
TMPRSS11D	3.20579876681140
TRIM14	4.77745288630787
PIK3CD	4.00368346167097
MFAP3L	3.38207144910806
DERL2	6.2080126776244
SLC7A11	4.13498995087565
FHL5	3.25128736149103
OR10H2	3.02708290192749
ACAN	3.64799072134207
BRWD2	6.71721965635187
PPM1E	3.53639509326894
DCUN1D2	5.38504519148567
TINAGL1	4.33177775650634
C3orf36	3.13016817100193
DOCK4	7.0335130703725
ENOPH1	8.06722508131994
FAM127A	9.20574165309677
SLC5A3	6.26624109624781
ARPC1A	8.92468956545215
CHST2	8.32858563694986
SPATA2	5.54370034126435
PGLYRP4	3.82344246397993
RUFY1	7.47853116601241
NTS	3.33358245679074
FRMD4A	4.37252302571445
RPS4Y1	4.83681798371717
BCL11B	3.27336550179928
TNFRSF8	4.09533246905947
FOXE3	3.67870801467296
PTGIR	4.00108084994489
ART4	3.23265323344448
EVX1	3.79991121163094
PRM1	3.43478473330092
GLCE	4.51520835409286
GPR18	3.41521166419532
ACAA2	8.51909174393973
PIGK	7.68349187011883
HIST1H2AG	4.34191808692093
C16orf67	4.10172839034807
UQCC	7.06199144201779
PLS3	9.13835868068869
DAG1	5.62409329780106
WWOX	4.68091586447252
GTSE1	5.49745206248705
GP2	3.49329342356211
CHIT1	3.26874101184026
PLOD2	7.65222965922098
RPS24	12.2973617333707
KLF9	4.30145893504609
TTC27	6.80086761926394
PYROXD1	9.53975388888031
MIA	4.88016988401144
TSPAN2	3.34935817796012
MRPL9	8.16646315921631
PCSK2	3.31369834226546
PI3	3.15204712033188
RPL24	11.9760050071165
HIST1H2BE	4.92636594848659
CD86	4.19447057175634
CALM2	11.6246056146059
LFNG	3.35220834286259
GYG2	5.20169125736826
INTS12	6.8250902832457
RAB4B	4.78867691781816
CTSF	6.04075693121095
HUNK	3.4695254406913
GNA13	3.5296919552632
B4GALT4	5.63150836251448
TSPAN31	6.67168812367985
CHD1L	5.90542364062364
CNKSR2	3.74340423501657
C1orf156	6.44937915752343
IBSP	3.26687602250326
FUT8	6.51346304497116
TRMT11	6.64355467956281
AGA	4.9639895741331
GFRA2	3.47951471764884
WWP1	6.09373331925898
B9D2	4.00661851002334
CPZ	6.4699949880467
STAT1	6.35277597693181
PTTG1	10.0505675977836
TMEM62	3.80036495476248
COL8A1	2.96739206738539
RBPJL	3.27434459450698
CASP8AP2	5.55163047065906
SSBP2	6.10035627892241
MMP12	3.09987604439001
NME4	7.82232176565846
LOC55565	3.85135369220108
GABRA1	3.41214507823361
PEX11B	8.66655808587423
HABP2	3.58898872398087
REEP1	3.99469663833382
C9orf156	4.89787840707245
SMARCA1	6.25247848365475
WEE1	5.84213325874841
APOF	2.87583745071007
GCDH	5.88645050883387
SSR4	9.90314955239143
SPAST	5.7995760967969
RGS1	3.6871058859544
ACCN4	3.87428536620442
PLXND1	6.49178069363874
FLJ20489	4.3050792552716
MLCK	4.01965367197224
INTS5	5.70901090485839
BSG	7.41444356394083
PARP8	3.97407598427399
ZNF215	3.80383570098001
TEAD4	4.66959563252188
PDE7B	3.45789045659525
MS4A3	3.17833432155009
DTX4	4.68413606331137
EFEMP1	4.8263209613052
TNRC6B	5.44785457454945
TULP2	3.36071476106846
RERE	5.06556289943642
BNC1	4.20008620442212
FGFBP1	3.47699891543966
TIMM8A	5.16885617295247
PIGB	4.82884085002839
AJAP1	3.33809721244106
COMMD8	7.08890030451348
TRIP11	4.2765861946521
SLC25A42	2.8567350656726
SYP	3.74611889024902
PCDHB6	5.17294155516557
FLJ12716	5.16451568800588
FKBP8	4.52061532378820
KIAA1109	4.06551491081061
PTPRC	4.69384009186653
POT1	6.05953607319981
CCT7	9.00134341873533
MMP11	4.77330997322303
MYO1E	4.55123499774447
EEF1A2	3.84361680267322
MIPEP	4.079098005629
ZFX	4.22292959511955
UCHL3	7.96845867986444
LRFN4	4.33844220089354
XCL1	3.02266953958789
CARHSP1	6.86485632272255
GREM2	3.2904282591965
CCDC102B	3.16649058904764
HDDC2	6.22076430142686
SHC2	4.65056347218975
SDS	4.19349919187721
CASQ1	3.54845494587681
LYPLA3	5.09116126754442
INPPL1	5.92061345321515
SLC25A40	4.17391970585194
IHH	4.13644688199536
CHGB	3.53843915979634
COL9A3	7.94500501225164
C2orf18	4.57421388765999
DDEF2	6.65644243054861
BUB3	8.01285296968017
C6orf211	6.94700949241606
FOXD2	3.93979736289238
GGH	8.6798452672548
GGT1	3.50375429757124
ADARB1	3.97194755109023
VPS35	11.1330029484324
CNN2	6.29647054275992
DBP	4.75042127708563
WNT1	3.67929946782335
COL5A3	4.65979375422431
RHOD	5.98277994690937
ASNA1	8.93382183130527
WDTC1	5.04806640982592
COL4A2	9.60709446480604
HEBP1	8.32647611991982
SLC1A6	3.56582040600834
LUM	8.131812382998
C1S	6.39272710917418
TCF7L1	8.74051946559787
ZCCHC6	5.46882996658273
ME2	6.53623262870607
PAGE1	3.40599306058609
