Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_B03
Composite Element REF	Signal
MPZ	3.32776930507283
BIRC4	3.83014630510208
SSBP3	7.04701188301228
BPESC1	2.82171307184125
FOXC2	3.36467544455623
HS3ST3B1	3.3780433046395
GDNF	3.51873574624817
CTNS	4.43254534103273
KIAA0859	5.84332437605779
TRPC5	2.98270197141415
PMS2L3	5.18950366482253
TEP1	3.74225895643547
KIDINS220	6.84832369390576
CRH	3.14408763863703
CES3	4.98195098047529
ACP5	4.71789738056634
AMFR	6.6174082748987
CA4	3.05010222556939
PLCB4	5.5713901950517
MPHOSPH10	7.9008802556661
PGF	4.23826156976259
G3BP2	5.6861871708202
SR140	7.91417716109136
ISLR	6.7611533064079
HOXA2	4.4593927187642
PYGB	6.98968622601427
BAT1	9.13160156246765
TSC1	6.0030079343877
NARF	6.97337716219212
DKK3	5.6724339748003
UTP18	5.47354932255547
TSKS	3.19861964231046
DDX31	4.91770805212447
TULP1	3.60240052268821
TNRC4	3.94635928336999
ZNF430	5.88105345069356
POSTN	9.67758083257474
AASS	3.25243690410445
APOL5	4.02191154764501
PLA2G1B	3.77171049710767
FLJ11506	4.83156462015913
GTF2A2	8.70080945991555
RCHY1	4.37937479726479
CYP27B1	3.55580694050597
VPREB1	3.1762005471552
MGC4294	3.68923565621092
TACC3	6.10842140308723
PDCL	5.88271655112545
DMXL2	6.08873875234776
LOC4951	3.82992950464778
EID1	7.46555058718395
MS4A4A	3.43493307990676
RBM14	6.57686050704301
MGC29506	3.47866952812699
PPP2R5B	4.53083446315837
TNFSF11	3.28052980176081
ATG2A	5.96845393368667
RPGRIP1L	4.8930286360402
SPOP	7.40037511536572
OSGIN1	3.51935310506381
PTPRF	9.57383726771088
ICMT	7.45990296171344
SEC24B	6.64287282939991
MAML1	6.79079054426948
POLL	4.8781560884396
FXR2	4.31383463344323
TYK2	6.16562468877461
MUC6	3.23417101291272
ADAM28	4.05716710620787
MYL3	3.47358425073409
NRL	3.20685473938827
PIP4K2A	5.38022693706336
TCL1A	3.28062041738546
MED7	4.77500466799350
MYLK	7.06213872029867
RRP1	4.68315622325393
TFAP4	4.52406961933230
CYP4F2	3.64042037372089
UNC5C	3.08135177607318
ARL4D	5.40681587606035
SH3BP5	6.82656342167183
AKAP6	3.54246218242166
CTLA4	3.34784949640622
ACSBG1	3.54307419468264
MTMR4	6.96805880357888
NECAP1	6.2233035433439
SLC25A17	4.90613449936633
POLR2F	6.55592521835846
PLA2G2D	3.41551162052779
WNT2	4.7680788971377
GLMN	4.76866905138494
MCM7	6.70843445720165
TRIM52	3.93650288488424
DCLRE1A	5.15947765206377
PDX1	3.2404367393894
UBQLN3	3.16445937158804
PRPF31	5.95059567480879
TLR7	3.08647042312725
SMAD1	7.40896289887783
CLCN1	3.37455783270341
RIOK2	5.20105630261064
CEACAM21	3.39801036521000
PDLIM4	5.53373085612635
STX18	7.44290414884455
CCPG1	4.11814011900253
SLC2A6	3.75458783904784
SORCS3	3.1880010882477
NOLA3	8.69620018177683
PDGFA	7.21511777011673
TRDMT1	4.35077088262413
CFL1	11.7715259403811
IL4	2.9701870079013
NAT2	3.42791394925583
CPSF6	6.00329880850683
PRG2	3.45049051524862
PIGQ	4.33148734606497
CLSTN3	5.3474663345753
KIAA0146	4.69265338351957
GBP1	6.9300357935754
CEP55	6.4540595227714
ZNF408	4.9028531276471
KRT20	3.10115177185546
EYA3	3.77949323913148
KRT38	3.58825210054323
WDR7	6.1115311475099
BLCAP	9.55544432511629
HLA-DPB1	5.92865598587642
SFI1	5.12395008338481
GNE	4.11255754512693
MGAT4C	3.30836666862597
CTSE	3.44508647572788
SLC35A2	5.68978165516332
TUSC3	7.6568285291464
GABRD	3.19585382041462
IARS	9.16407369082935
ARFIP1	5.2643903389259
SFRS9	9.3596619046204
CEP110	4.25051962316274
MYF6	2.90511629506919
MGST2	8.19848221147408
EVI2B	3.21901086954998
TRPV4	3.21119660653285
SLC25A11	5.94312583983681
EHD4	6.87514957094508
NOX5	4.00232144490634
NCKAP1L	3.80594043320121
EMP3	5.82544699002796
SYNCRIP	7.66909872385213
BPY2C	3.31573956294033
C1orf38	7.64644554692576
ZNF426	4.77557250647827
ELOVL2	3.36057733575985
ATP5J	10.0468056135177
CBX7	4.53286276260274
OSBPL1A	6.03126605609399
MED13	7.58879788529113
ZNF589	4.51910050474435
CHRNB3	3.26615386319979
GOLGA2	6.40246811242382
NIF3L1	7.96818636463719
TRA2A	7.55652113973267
F2R	5.23450317531314
PHF2	6.15489596621279
PID1	3.50303702889491
MTAP	3.56140624070395
RFC1	6.14717215626367
C5orf3	4.77180619135543
ADORA3	3.66405703312444
ACTL7A	3.52886934683642
RAI2	7.52525339306112
MAP2K7	3.53153114645007
HYAL4	3.3518953346849
GZMB	3.12534393916285
FCGR3B	3.64652113655223
BMP1	5.42974985386449
CPNE6	3.31932137366052
SP2	4.23194756242073
DPF1	3.92917315070173
SMPD3	3.0286632067798
TMEM38B	3.81521059580785
CCDC56	9.17348302079591
NFE2L1	7.60657814958634
MRPS31	6.44760528092646
STIP1	6.73528176167241
MMP26	3.13545770048313
RASL11B	3.55573018925384
NT5DC2	7.15889963235889
HLA-G	6.76117349958709
LRP2	6.24328746258502
MTDH	8.83285564136301
HSP90AB1	9.67542074435469
PMAIP1	3.13387046314986
LMBR1L	5.59811010410118
SLC25A20	5.10660814535694
RSBN1	6.4863673638974
S100A2	8.78713555883083
C2	6.71908764727441
RHOT2	5.34924153765519
RALGPS2	3.98591974297727
EIF4EBP1	5.9893614084128
C2orf27	4.77679574983019
GCKR	3.89013668888613
FER	4.23189118169256
TRPC6	3.26900108453658
RGL2	6.60962875249198
ARPC1B	8.35572437494022
SNRK	7.27452475028065
UTP6	6.4897165453571
DNM2	4.45612576704898
GCS1	6.2366040259919
EHMT1	3.34410122523699
GLDC	5.21484231643199
FBP1	3.99438710459907
VARS	3.92937346273563
PLA2G7	3.29745731537968
RAX	3.18757876333306
TERT	3.57447238150643
CCL1	2.99607035289528
FUCA1	9.5579282679942
ALS2CR8	3.46109520102768
CXorf21	4.6408123277269
KCMF1	9.3113794201323
MFAP2	10.8262633467305
OXCT2	3.67630425986743
WWC3	7.18743619887858
SOCS1	3.76902898247374
IL17RA	5.11266682538954
C14orf115	3.99955329190474
ST5	7.30849193794145
STRA6	5.97169772987182
MPP5	4.33748144247981
SPA17	6.90405877236156
C21orf7	3.61549650989671
FLJ10986	5.22545179310682
LHFP	5.06413784481677
CAMK4	3.29401377003357
GALNT14	5.25044675929492
CXorf27	3.02098061690303
CLPX	5.78601212073574
NPLOC4	6.85870043856635
PJA1	7.10429928710068
CPLX2	3.66658452313825
ARSD	3.62204477949962
WHDC1L1	3.19084542587538
RB1	5.43293930427508
PHLDA2	6.15901685677971
C2orf56	4.10047932031354
GUCY2F	3.23572444248613
MPV17	7.5723626520161
PSMD4	6.8580258759709
SLC35D1	3.72987254469271
C20orf103	6.10396551351387
COL16A1	5.49446669825939
ERLIN1	5.42025799193427
JMJD4	4.57206502599758
SLC29A1	4.83212763393067
GLRX	4.73938641916086
HIST1H2BK	9.13934478278797
TP53I11	4.81238131646098
ST3GAL4	3.72130814798106
ALG8	8.53694129066436
PF4V1	2.82423382695708
SHOC2	7.0562894212866
REG1A	2.99681006741548
FBXW7	4.5364650541238
CYB5R3	9.8329666741489
MINA	7.72248017909498
HHLA1	4.06634758280084
MYST4	6.87805970885583
NR0B2	4.31173889286881
TFAP2A	4.85534328922369
UCHL5IP	4.58361937913219
TIMELESS	7.1150749336063
DDX10	6.74858024008988
SLC25A36	8.85623829248895
TMED10	9.94391760394565
ZNF507	3.07112188624254
LOC90379	4.72054059830417
RAB11FIP1	5.96857179248084
ATAD4	6.52469426410493
PHF15	4.56885722772186
ZNF26	6.11661270263562
KRT7	6.118197955912
RPA3	8.02556845032127
YIF1A	7.64861058798593
PPRC1	6.52696982444327
PCDH17	5.29722401696988
PHF8	4.04454037016081
RDH14	7.93977539710208
DNAJB2	7.40061863409399
HNRPK	9.7979742360344
PTPLB	7.96053431973915
RABEPK	5.51111200103183
SNF8	7.4142973540978
CBARA1	6.55188072435976
RAD51AP1	6.37595284658456
HAT1	8.71408145326809
HTR1D	3.31499307277610
H2AFV	8.9167937319298
OAZ3	3.66656415348586
CXorf48	3.60580378217144
RC3H2	5.41872173289809
SGCD	3.47621654015757
PHTF1	4.66685190233406
CA3	3.12578282899844
PKIA	3.64970109977046
STX10	6.56841449246246
PEO1	5.46897224427994
JMJD2D	3.44717872122064
KRT19	11.0521675185467
ZNF143	6.22775077380688
ENO1	8.16905748949053
TIPRL	7.77016370153858
MAN1B1	5.6288988164943
P4HA1	8.98489846621717
TPTE	3.97720007766229
AKAP8L	5.46640125452698
GPR17	3.31063399793335
LRRC20	4.76250126558321
UBE2Z	8.2559450030748
COL4A1	8.00994903689648
ISOC1	7.2892525920918
RNASE1	6.62166132933091
C20orf20	7.2084979785685
NDUFB11	9.19404743061804
STK19	6.43282209488911
OSBPL2	6.32063819888206
PTTG2	2.97049984615689
GRM7	3.31849936760477
SLC39A8	3.76516204217059
APPBP1	7.25815883832115
STS	4.57220592307584
FFAR2	3.08085265165966
TMEM123	8.23026251197876
GLI2	4.03837013076806
BTNL2	3.48779943959761
ALDH1A3	4.07469794870507
TGIF1	6.98430223527304
SCO2	4.40954528332178
TP53	4.71742844607541
CCDC69	3.86785984300287
ZFAND5	8.03307578061161
ICA1	5.01266289731229
RAPGEF2	7.14321908424094
NAV3	3.61781157346998
EPS8L2	6.19769094271782
ATP6V1G2	2.96927979722786
MNT	7.30155508325686
C6orf145	6.01448519703339
PPP6C	7.330366565419
OR51E2	3.05318695711411
OTUB1	6.60420786690605
ENTPD1	4.35807433461901
TMEM115	5.87675673631722
STK11	4.65080338504718
PRPSAP2	6.8848433083009
SH3BGRL3	9.46012476107057
MX1	9.86154178571547
PSMC5	8.31439156386547
TTTY9A	3.40872415304028
EXOSC4	7.01282194612485
SETD1A	4.41293765452892
YARS	8.14769279513795
SLN	4.04477097271949
RELB	3.96118188306757
NLRP1	4.01525918215541
LAMB2	6.90355615210681
FNTA	8.93094573165132
HNF1B	5.76611526321464
C14orf139	4.39704420596650
UMOD	3.31665359433175
ZNF512B	6.51023380844378
GPR25	3.68731833166325
C6orf49	9.79975769285772
ATP6V0A1	5.25054940376357
SNFT	3.71026318477167
ZNF768	4.28573408074767
GTF2I	7.70889906382088
KCNN2	3.08802230360558
DYNC2LI1	6.3537338747991
DGKE	3.09780630354307
DNAH3	3.45421945811866
RPS6KA1	4.55794462323974
C9orf53	3.3459587845242
PTPRM	7.00829371190365
MRPS15	7.31316190797017
TMEM59L	3.76356505081719
SSPN	10.737731745388
IGSF9B	3.24335647560573
CNOT8	5.46654377193217
GORASP2	8.82809831678474
ADAM17	5.31028950689453
CHRNA3	3.2840483007872
MYOG	3.61633951541029
UBE2D4	5.26388008325826
CPNE1	7.8919300526689
AK5	3.82801025665043
RPL37A	7.90977811325638
CPS1	3.04349494321726
NDRG4	4.31677925081113
ALG5	8.14956975815555
NCOA2	4.36463857898038
LOC130074	7.80401686020032
PIAS4	3.70082173363273
S100PBP	7.20866720004777
TEGT	11.2403327905067
USP5	5.24395783882712
CFLAR	6.13018419968619
KIAA0692	5.37613440015544
WDR48	5.48652007508974
PCDHGB6	3.18621098355113
NRXN3	3.38180036072105
ACACB	4.07276983032311
CDKN2C	5.84441595304854
KIAA0226	6.17540289886301
TRAK1	5.69039331244047
CUTC	5.5660123333637
AGPAT5	7.70772689437706
WDR68	6.5525122078296
PREPL	6.82711840552067
ABCB6	3.76794104190614
RABGAP1L	5.44838908029882
FCGR1A	3.60655589825523
EIF4H	8.58615636878896
DLC1	3.59560112299995
MAPK8IP3	3.7458026315773
SPRY4	5.54286372670036
RPL11	11.3901303741575
RAP2C	5.91852489493715
ETFB	6.35481271706697
RORC	3.83603879416485
GRAP	3.20673642066672
SEPW1	10.1075563233245
NMU	8.28685876731486
MXD1	2.89716845423434
IFIH1	6.74773192005553
AZI2	5.12114298667845
WDR37	6.69270914035136
SEMA4A	4.75334010269644
RPL8	11.9687890282045
NUAK2	7.82178964693953
AHSG	3.58679616051457
RBM39	9.2202975774905
MANSC1	7.78927114719363
IMP3	7.21848874030288
ARHGDIG	3.49918556585868
ELTD1	4.89450278389024
PRAMEF10	3.42057296272429
RGS17	3.31636260923865
KPTN	4.97831454947386
C2orf3	4.02161169560808
PCTP	6.45378216741099
MRPL42	7.95211468473386
SIRT1	7.21927001666626
MANBA	5.76291625236249
CD164	8.01084938805573
ZNF671	3.40792018422852
GFRA1	3.26476256992374
PRM2	2.75109881150214
IL1B	3.63245079404296
HAX1	7.98448791027717
REN	2.99736772739457
ZKSCAN3	4.41297317717962
CTSA	10.0848847650832
TPRKB	7.31230757481967
UBFD1	6.0425608081931
CDKL5	2.93453044549859
HIST1H2BD	6.5077983897936
COQ4	5.91789294027681
TXNDC4	6.61099664641977
C5orf22	7.54780391908799
VGF	3.96677755660082
INPP4A	3.91977315636597
RNF8	4.89314115237449
BMX	3.05098849580642
SLCO5A1	3.94532371562411
PTPRU	6.13518978479688
ATP8B3	3.16022182130338
HOXC8	3.74121956733952
ADPGK	6.534654110145
IL12B	3.04236843081866
LARP4	6.53768597683609
ZMPSTE24	8.89470204758372
PFDN4	6.46878411165388
KLHL11	3.22591317649941
PSMB3	9.67290125748772
KIAA0157	6.24009778601594
DDX25	3.20670795715856
NCAN	3.78075210534558
RPS25	10.3773943089124
SOBP	4.39040147645958
TESK2	4.9259447270366
DNM1L	8.04475930174742
LOC55908	3.32247640895447
MTIF2	8.2624040090376
ZNF207	8.33946144812687
EXOC7	6.3813159966826
CLEC11A	4.83313156620438
TXN2	6.02392081100711
TOLLIP	5.10443111119456
TRAPPC3	7.86065593965505
TAF15	5.73870882299943
HAMP	3.26064594121322
GRIA4	3.43389407856723
IDE	5.3423512892191
DLK1	2.96665488703383
PLVAP	5.77942260192085
NOD2	4.13504132148603
SCMH1	6.14502364084895
ELMO3	3.88771529440764
GPR68	3.25384661958059
HTR2A	3.29515781317242
FUT7	3.52874930665592
PRELP	4.84564921136026
COL8A2	5.41985412216625
GYG1	9.0572089267686
C16orf68	5.51801423946849
R3HDM1	5.57504279830911
ZNF91	8.6753313614877
LPIN1	6.08527031942262
KRT12	3.39584147849205
BAALC	4.51998195372079
MKRN1	7.5935263052854
KIAA1598	7.55679965879063
ANXA7	7.87967279757917
TNP1	3.3434500599408
WDR13	7.8312432550201
GAPDH	11.8532782360004
BSPRY	4.573268801323
COX7C	10.7897850527599
FAM108B1	3.77180881026666
PGAM2	3.69233923224186
PEX12	5.69438955908254
APC	4.17504602963083
PMP22	6.48775197601847
TLR2	3.40601564528985
NPBWR2	3.20696008554955
WFDC1	3.91827993615255
MTL5	4.87374664118035
COMMD9	6.52795812675965
INADL	3.78857048808975
GPX1	9.71132122260093
PSG11	3.00586265525014
SLC39A1	6.46213814900753
SNAPC3	4.37639648610597
C4orf16	4.71879215810501
GNA12	4.77102937364249
LIMK1	3.67720293759854
MECR	5.18481663830243
CDC42EP1	4.13145461348373
KIAA0101	6.98817802088415
B4GALT5	9.46893509189428
PIGC	7.14928227483355
LRAT	2.91166618535357
MMP19	4.40373709294266
IL18R1	2.86529075670195
VNN2	3.38433635810050
AKAP11	6.54460120391357
BCL10	7.31319789793662
GLB1	8.58886420717059
DTX3	3.46019376947321
ACCN3	3.35433534916222
MOCS2	6.01204051209888
HCRT	3.26424242202429
CYBRD1	6.60118352145478
REG3A	3.07831061769904
SULT2B1	3.76604012496265
SEPT6	4.19176438700345
MMP10	3.88416315786821
CDA	3.81254838219194
ME1	3.66913355088553
TCN2	7.65426278387263
MGRN1	6.01184419191336
ZFY	2.91550970052355
CHRNG	3.49092528414918
IVL	3.48409934590292
PLEKHA6	4.14856424672402
CALM1	7.55858116552764
PGDS	3.25603616794203
C8orf33	7.50746100819952
CYFIP2	5.43362606181131
TEX11	3.45453965214175
CKM	3.1669799476547
MAP3K11	5.96721816583549
CEBPE	3.09288873377470
ACOT8	7.01285467425178
ESR2	3.3888422704387
OLIG2	3.15964640923431
AGTR2	3.00797596486104
DNAI2	3.19955178815083
EPM2AIP1	7.1879779896519
C14orf106	4.47992898811568
PZP	3.5160158156913
RPS9	10.5737949784729
SIVA1	6.42030258806086
HEATR2	8.4946538308022
CD3E	3.46683623081125
APRT	5.68047842790054
AMIGO2	6.11926205809673
GPS2	5.79728343293978
NOL14	5.15227911639129
TRIM36	3.6289250632291
RALBP1	7.97543456564525
EVPL	4.55111422194445
ITIH4	4.12695160458936
ADARB2	3.3293995909217
PIM2	5.10900357571203
REGL	3.65317899685043
GJA5	3.70591940794519
SLC17A5	5.50095405583506
PIPOX	5.33143199061832
HGF	3.35569843540771
EPHB4	5.09667671530427
SOX18	3.88958120104611
SERPINA10	3.32062305079166
INSIG1	4.08092110857993
WDR23	5.59437153551375
SYNGR1	4.40701304330541
TEX15	4.1186059175587
REEP2	4.6917771649906
CDK3	5.15633494904461
HSPA12A	4.99226190740033
REPIN1	7.39991571854528
ARL8B	8.79462478380376
PDE4A	3.64980732138749
CAPZB	8.85693828493514
SATB1	7.51484802651722
PPM1D	6.23105399816497
VPS45	8.13427104029675
TP53BP2	7.25780086565984
GINS2	5.04401399805045
CYP1B1	4.66400156891831
CACNA1G	3.46032902636798
VGLL4	8.53452113338358
XYLT1	3.90902252172908
BRWD1	4.45631342659245
ROS1	3.02826255886008
BMP8B	3.22952325288091
SLC5A4	3.82508533240861
SLC6A3	3.43346688340263
C16orf53	6.49954836632869
APC2	3.81440380220732
GOLPH3L	9.03401305179664
ZBTB17	4.58446010926149
C6orf54	3.57038326321974
SLC19A2	4.56732667469541
C6orf134	3.94596680326581
C9	2.75230693360352
ZBED5	8.00984330738077
PVR	3.76077770234612
ARTN	3.67667507395847
LTA4H	9.69109642982696
MAGEA4	3.1784524090433
IFIT3	6.443334883175
PDE3B	4.03521424762462
GNRH2	3.48563132461695
STEAP1	5.47153307899013
FLJ10292	5.48705296452637
RPL39L	7.5107015200795
PGK1	8.73976825110738
CCL13	3.30561731128991
RLF	7.15013292915731
MLXIP	5.08445498890624
PLOD1	7.70356957994766
MTFR1	6.2772319122771
NPDC1	6.83055640515844
C11orf16	3.56982583149059
RRN3	5.09185711756672
GPAA1	8.67152540998438
C3orf14	5.59452986140723
TEX264	6.28593369727858
C22orf28	9.12102438356749
RYR3	2.74062167713774
VAMP2	4.32210777117189
XPNPEP2	3.32788426881795
PDE6A	3.06762063495251
SUPV3L1	6.11580934383317
FIBP	8.49948437796987
SPIB	3.49042944789916
TBCB	9.73448222993826
DHCR24	8.52905338110407
ADRA2C	4.75618461078902
MEF2D	4.023996590268
MYO1B	6.10775839723661
VAMP8	9.18055190096244
ANKRA2	6.43568284926662
TLX3	2.96725616735701
PANX1	5.53417759292992
RCBTB1	6.24614938474814
FGL2	4.08479784709805
CEP70	5.91111051318975
WASL	5.22049671379172
DCHS2	3.64219671759635
RNF25	4.72234415137484
CYBA	8.64953259804643
ARHGAP11A	3.22004776944706
PLAU	5.21832229313223
MPZL2	5.24783148961856
MATK	3.26544436253781
EHF	5.90577066863374
CTNND2	3.534821975803
PTEN	6.18960772193727
ANXA1	9.10122616650535
AFF1	4.33577455643457
ZNF189	6.15437683909228
SUSD5	3.45402487196070
SLC28A3	4.10111216796639
GUCY1A3	7.35843604332956
RASSF7	6.4996771859941
SETD2	5.96177052556328
ROGDI	5.5578037284006
C20orf195	3.05664697533994
TICAM1	4.83879065816598
PACSIN2	6.62806178461805
SERPINB5	3.19684732436714
PRKCDBP	4.43745721309187
TFDP3	3.19216320957940
PLCB2	3.87776697487894
RFX5	7.30840277841364
TXNDC15	7.18064188681792
PTPN18	5.41679701228707
HLTF	8.91534994830275
PKP1	3.32638806496160
NDUFA6	6.80993687070988
KCNF1	3.56897919376425
HMG20B	5.15344766058582
SYNE2	7.41442524013012
SLC22A4	3.26186622814173
VCPIP1	4.31056854541851
NETO2	6.4643766097837
SQRDL	5.29997766636587
BAI3	2.89704757050104
GALK1	3.8013181997962
SERPINA6	3.32636172972446
ASCL3	3.68641439302888
NOSIP	6.780281035435
HD	5.24534945434543
TRIM23	3.99339832704989
FBXL6	4.01110779586117
FABP7	2.92488225751645
ARL1	7.9183703901164
MAGEC3	3.04696643633471
CDK5RAP2	4.55174580628541
KCTD15	3.81837845640922
CD1D	2.94359850034591
EIF3B	8.02426449217102
KIAA0141	5.33471956227634
BIK	7.77422454312336
PAX4	3.19793685519749
NANOG	3.21935289255022
CEP135	5.40155532240022
ALOX5	4.29803850797882
TRIM22	7.26926282277706
LYRM2	5.93500952814922
GPR162	3.43582118650634
RNASE6	3.81002976849132
GJA1	9.87808852983337
TAS2R10	2.91267173964553
FASN	4.88352976421244
MRPS14	7.85078154025194
HMHB1	3.00886096775055
GPR116	4.80853522285371
TAF7	7.72227681030127
GK2	3.46648427729498
ZNF219	4.96896265265672
AMBP	3.33986658106762
CD33	3.15884093955019
RAB3GAP1	6.45694178923588
NXPH3	3.91595193588627
KIAA0953	3.49079519105361
CROCC	4.56141696257881
CCBP2	3.2790224825439
GPX7	8.4196497019486
TGM2	4.37999726442134
STAM	6.6436751150769
BASP1	6.86020267531977
ZNF202	4.62127386403708
ACTL6A	7.56658831065435
POU3F4	3.45628772983421
ARHGEF7	5.9693404947912
SLC23A2	3.90651291813823
TBK1	5.89569878537418
CRYM	3.84560298678296
PKD2	6.17402016740411
STX2	5.56459353582693
ACTL7B	3.05198205849838
RPL29	11.0795028504753
NR1H3	3.90580472429222
MPPE1	6.11475365051359
CLCN6	5.32023575650377
C16orf59	4.99593272984293
AADAC	5.71081357896563
SQSTM1	7.50222785381258
TCP10	3.9219846322383
BIN3	5.04241352156745
DEFA4	3.32884993139413
HPS6	5.77665230013247
ZNF197	3.57085156178421
MAN2A2	5.33932402228678
PTOV1	5.53503029675264
GABPB2	5.40612337205738
KCND1	3.90434162606633
RNF208	4.00438044853692
PTPN11	5.88882219911103
ZNF274	6.61217603573002
C7orf26	5.23151344720963
ATF3	7.60246565583384
UCHL1	9.13952699652248
APOL6	7.45201193950575
PLK1	4.59413674837235
NPHP1	3.51286280661515
DAB1	3.36017409239205
MLL	5.25695973347098
ANKRD15	6.5707948274693
C1orf218	5.65884168023664
DDX47	9.08341943237748
ATP8B2	4.77371562614253
ANXA13	3.4816167827073
RFTN1	5.50416069667536
TAPBPL	5.04110214145552
BTG1	8.52927516841333
DPP4	3.36214743700114
KLHL23	5.99243359441277
APOC3	3.38927119712822
NPPB	3.36003514157539
ZNF148	8.38500989637136
CNOT4	4.18790823870634
HIST1H3I	3.22764296925212
IKZF1	3.62162399589017
ZNF141	3.37155665591501
PSMC2	8.61907062346292
APEH	6.95597770489655
GGA3	4.57756194186889
OR2J2	3.16414675248205
KCNA2	3.20392700414796
ZNF749	3.27861733453785
LPGAT1	6.61927933204397
TMEM159	4.77347629264255
PCYT1A	3.67304655791845
BRMS1	5.98541540583083
CHST1	4.28622919189247
LGALS1	9.6746958296571
THOC2	7.13206036771614
TAF1B	5.82706974147283
GPR173	3.25790917290748
CASP10	4.05652658775584
COL15A1	6.05376053055627
ALK	3.63250959237392
GAN	3.03525989818645
EXOC6B	3.16824623878701
PCMT1	7.71712466585605
HIST1H2AE	3.88342889511831
VAMP1	4.4537727497018
HDAC5	5.07286270837405
SRI	7.66106761157452
HLA-E	9.57122132222992
SLC25A32	7.2409688869265
FLT3LG	2.88992946171017
WDR1	7.46818015696167
ATP1B1	8.04234738798692
SGPL1	6.79012423958363
AFG3L2	5.89992027346491
C5orf15	8.92278726453719
SWAP70	4.95843315021187
UBXD1	6.66148890013153
TRIM31	3.09561529282326
LILRB4	3.05138304882125
GSTA4	7.75854550519347
ARNT	4.77495682711563
CDKN1B	7.4170125283963
SEMA3A	3.52200112471233
FOXC1	7.2029937971895
HIST1H3B	3.18009551190779
BTRC	4.24617621062836
LSM14A	7.42155354517484
IQCH	3.25208761744494
STEAP3	5.04933973375626
YEATS2	6.86175748394363
CABP5	3.74690462210617
TRIM3	3.40569020968442
FGG	3.25100947930011
ABCA1	5.84860995176355
HNRPM	8.1057045770449
PLSCR2	3.90477434555739
JTB	9.6681983371363
PQBP1	5.58886615104175
CLEC2B	6.34270651842221
EDC3	4.22457303580871
REST	5.79181401155773
THBS3	7.58827829652328
EVI1	9.61053635780044
MGAT5	3.66029801283997
TSPAN8	4.26568514552462
DYNLT1	9.34184643930481
MUC1	8.69954057730038
IGSF1	3.78020873436545
TEAD3	5.2962593537857
ATP13A3	7.01072358097904
C3AR1	3.75060834885642
STOML1	4.85368162358745
EFNA4	6.35195058428366
HAO1	3.60816219472352
USP24	6.026329252299
TWF1	6.85160494402817
MRPS17	8.14420015904513
MYH9	7.14390319823995
C9orf9	4.51123568968014
LBP	3.25861376256805
FSCN3	4.06039380834195
BDKRB2	4.2453649785206
HSD17B4	8.27942567470955
SEC31B	3.8499987900321
IDH2	8.04425269057151
SFRS16	5.25082000318722
AICDA	3.09837333651904
RAP1GAP	5.57559787211723
C1orf56	5.71113602481037
DCLK1	3.58542792534662
MEF2A	8.01566600891199
ASF1B	6.47271983951068
HTN3	2.88967078038312
ADAMTS9	3.34445494023888
COPZ1	8.14171987453584
SLC4A3	4.60702705618055
TAF2	7.79197513230549
KATNA1	5.47544945000022
STIM1	4.27547947044435
TBX2	3.90225153759225
FOXD3	2.93969739342994
RPS4X	12.5312851916425
PODXL2	4.10673752261259
C1orf176	3.135339642075
RPS3	11.1280651410482
COL21A1	4.23579542479081
RAI14	8.1607531578225
LRFN3	5.64952152470008
SRPK3	3.94106614885547
FKBP14	5.73387068236241
TNNI3	6.09280439316681
CXorf9	3.10219983753464
REC8	6.78048129648781
HOXB3	3.32603085234833
SGCB	5.48621537320459
FRAT1	4.76446091204745
CLP1	6.34660097407716
MORN1	4.41665722521321
DUOX2	3.12918568130872
TSC22D3	6.60414824312181
ARHGEF2	5.77599098225837
CASP8	6.07117541837117
PRKD3	5.3706538869472
CFH	4.99407854057919
NRIP1	9.11449250566299
TRO	4.69329466974348
BNIP2	5.2783650873239
DHX30	5.94973509135288
TBC1D22B	3.02925368979695
GJA8	3.4836643784695
GPR52	3.41691553080835
FGF20	3.03846792927065
CASC3	7.16534958884197
METRN	5.06471694817304
KRT3	3.19217946727759
ARF1	9.85380971695491
MOG	3.2914932275034
ATP7A	5.59615300916109
CCNG2	4.97454220281043
PLCH2	4.06426121775766
ITSN2	4.51609723451316
GIP	3.16107451143531
LOC390688	3.0489196843618
LOC89944	4.88077234481499
PSPN	3.62383305330571
HOXB13	2.9392717059875
MTMR8	3.62983317303942
UBXD8	6.48669854501691
GYPE	3.05078511860277
SPAM1	3.36730116167322
PPP2R1B	4.16433691031826
CNN3	8.20392401789262
JAG1	6.51460222040706
HIST1H2AL	3.08316732689623
CHGA	2.99929469875658
CACNA1B	3.1683111311462
PAPPA	3.59694826417742
RAPGEFL1	4.5759676873396
RHOA	10.4575478359425
CYP4F8	3.35999574517689
TRH	3.51914838820215
DCTN3	8.16115849153418
NT5C	4.77425058760222
ZWILCH	5.90120019992093
SLC1A5	5.92007685028345
CALCA	3.23806312083617
VPS41	5.43848832232129
SYCP1	2.97785260486464
KIAA0174	7.87710220701551
CXCL11	3.47588813749093
ZNF639	4.43456752940767
CACNG4	5.97610301673894
TNNC1	3.69619200843888
GFI1B	3.10177070189465
C11orf58	8.25200775624049
PSCD1	4.03159772848348
NUDT18	3.76475913895680
CASD1	5.21019346346279
LPPR2	4.71353996078065
TTC35	6.9230440670143
SMC4	8.47514363795467
ZNF771	3.48803477210857
