Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_F07_516320
Composite Element REF	Signal
PPFIA3	3.75858494778822
ZNF334	4.55628361942033
C12orf44	7.7162919759733
RANBP6	5.45749560920093
LDHB	11.1940747919863
CRYBA4	3.68320506504877
BAMBI	7.73291919250936
RAB5B	6.6784695816761
FOXB1	4.2039305876462
MRPS12	5.39854773968895
TAF10	9.91345938961076
CRIPT	4.97260245778647
DEPDC5	3.97408307584573
RYR1	6.46459859490002
LTBP1	5.43542457577769
MAPRE1	8.97316464615993
TRIP12	7.58204858162268
FGF8	3.11958297206976
NDUFA2	7.05040219359284
C3orf52	3.65002533073373
SENP7	3.65070621966950
MOBKL2B	5.63472864151972
KIAA0355	6.20963288575408
CPEB1	3.26614914388450
ACOT7	5.48754750910636
FGF6	3.64600918112785
PPEF2	3.26190352075213
ABI2	5.78349217252446
PCDHGA1	3.04604870646228
KIAA0317	6.88388358930119
IKZF3	2.82655634240664
H3F3B	8.805378224908
SLC38A4	3.2840676514228
ATF1	7.6832702919724
FGFR3	5.09758788256903
DYNC1H1	7.5805235712328
DIP	4.6671546483642
C10orf110	4.43920314076271
TMEM33	5.77667006899356
ARIH1	6.41960019961517
CYP2B7P1	2.96876829028394
POLDIP3	5.26671878240638
C1orf129	3.18074491600639
POU6F1	3.44807760350024
BBS1	7.83195422166419
RGPD5	7.08794350326277
C7orf24	9.02544256850863
GPR171	3.28106307784257
CDC6	5.31948924685223
PLD1	4.05939298522762
KDELC1	6.74901163218088
SULT1C2	4.71886718548657
CHI3L1	7.58690539841031
PIP5K3	5.42713749060903
CSDA	6.71515094326455
ITFG2	4.21288847960207
VTCN1	8.43727546750062
WDR62	4.5336533965895
NDUFC1	8.66390930475196
NBR1	7.07107031671728
HPS4	3.77044139419903
KIF2A	6.71400082948423
RARB	3.57294430873092
CEL	4.42119807434734
IMMT	8.5377711575157
CNOT6	5.15462406577997
PICALM	6.51309637613435
MARK3	6.1944094005874
DHX15	8.82278825381728
ZNF702	3.9964183185398
HIST1H1A	3.52567564397731
HLF	3.29597543235871
ADAMTS2	3.60453705444532
ARPC3	8.52369463083262
BRD8	5.60905595183805
NPHS1	3.36631807831771
WDR12	8.02841888548987
HOXD13	3.2086054372522
KIAA0494	6.63107600530928
GABRQ	3.15123615657522
TCF4	6.50407435705488
APOBEC3B	5.90271882893892
NR2C2	3.86315027491551
NKTR	5.65795884706656
MYH2	3.12270510727595
TLE2	4.14164582412699
FXN	5.60757921732008
AURKA	7.23213982610142
KIAA0892	5.51569105680437
GPRC5C	6.07662561378008
TBC1D9B	5.37853683833588
PAEP	3.15469019173735
PNPLA6	5.27329420962186
SPG11	6.28312665578484
KCNJ13	2.8741150716425
NOC3L	7.52625158898302
AP3B1	5.0218849531186
C11orf68	6.04135886413428
NAG	5.8366529346841
AKR7A3	3.83001764120346
AHCYL1	6.8997619196113
FLJ11184	4.18328145189087
MLN	2.92853337482020
RPP14	5.83863400897631
TIAM1	5.16300205303423
ANXA2P2	6.62507637954025
PBX1	5.70555603575439
PXMP2	7.0007207711936
KRT17	9.04054408005141
LACTB2	7.86087214914547
ZNF711	3.01851313537989
GGA1	6.27422699056011
VAMP4	4.85365278673654
C20orf19	5.3531526150431
BCAP29	4.34434183131528
DDX24	7.90229524619194
PHACTR1	3.7806484931729
SLC35E2	3.1915207333115
LOXL1	6.39916173010843
IQSEC2	4.01453865910227
RGSL1	3.21224225348135
SETD8	4.66828221086961
HEXIM1	6.11064722400602
PRRX1	3.08459788341975
SULT1A2	5.36865658700528
ASTE1	6.21276872550516
KLHL9	7.01945142827799
GAA	4.84905130985914
MYOD1	4.94994859383644
ZNF747	4.25069396105243
ARHGEF16	4.31120949166512
SCN1A	3.11380892109183
GDF9	3.65043999463496
IL1RL2	3.45974315502242
HNRPH1	7.8092222308834
MED18	4.49796863008994
TRAF2	3.85832065052933
ECE1	4.79968478053726
TEX13B	2.94399529038380
SNN	4.59723989188211
HCK	3.82360125718279
C6orf62	5.98028682269215
GABBR1	3.58586352304546
YIPF6	8.46138851658323
BMP6	4.63630710044611
PROX1	3.42694996281818
LANCL2	6.56959837176737
SCN3A	3.09816689097469
IL8RA	3.83319720885047
LSM3	8.74984498448012
CDSN	3.52816195520367
EFHA1	7.14094675688526
SSRP1	8.94654651508271
ASXL2	6.53907785493856
RPE65	2.5478925042268
SNAI1	3.57936923008496
SPCS3	6.39338168463983
EFNA2	2.86534239664084
CLDN9	4.48881713919171
DEF8	5.68476499023512
CHAF1A	4.61676374956121
C1orf165	4.04769707201423
ZFPM2	4.32039002557786
C9orf7	5.75672987737333
GC	3.06438161957529
FTH1	11.3215712899579
IER3	6.18525731840398
YWHAH	6.99282417972616
ADRB1	3.1149307382801
FOXL1	3.26756138914595
MGC31957	3.45601907729359
MUC5B	3.93575001632459
ZNF193	4.74621117056909
CSRP1	8.79728353190405
MOSPD1	6.31723221371172
UMPS	5.97099477148808
RAD1	6.91020581945109
RCP9	5.3538405976101
COG4	6.65315089107825
NFRKB	5.62063497865354
FANCA	3.43017700216704
CDC2L5	4.49162303399317
GDF2	3.06121889088527
PCBP3	3.3543605060487
TIMM17A	6.64125787645483
BFSP2	3.40860716222493
OR2H1	3.39747461843219
HNRNPA0	7.07086123661296
IKBKG	4.71733629361495
TM4SF20	3.00279458942161
PCBP1	9.13787686540877
LRRC2	2.98595056896037
NSD1	4.51884726003105
AMMECR1	7.36953584615582
MAGEC1	3.20796279849119
SEC13	9.14298936467105
WDR91	5.90173227014307
HAGH	5.22008748768392
EGF	3.12265345347934
NHLH2	3.05690226961138
NCAPD3	6.83791218365479
BRCC3	5.06408273482763
CNDP2	8.68235791827396
FYN	7.88423229613785
YPEL5	8.50999578956408
KCND3	3.28915379073349
LRRC42	6.72590031500291
GTF3C5	4.91195596068873
AKR1C4	3.02009827088295
RBM26	7.66157925344049
DUSP14	5.82236329573631
AP4M1	4.95461566518808
RIMBP2	4.63437369885209
ABCC2	3.44809563090309
COL5A2	6.20825579509833
DNAJC16	5.4962378085301
TTC12	6.07765578952349
SNX13	5.17577079451894
ELA2B	3.56655184704137
CSPP1	6.35780326197454
NAIP	4.28529990760634
MYOZ2	2.96116889754743
XRCC4	3.82014175280394
CYB561	6.6281192042311
CHST10	5.4621616194626
BAI1	3.31203649179803
THY1	7.03027984378978
KIT	4.08659611212137
TBC1D8	5.12933066026635
PDE6H	2.99733361223894
EPHA7	3.06859969705861
SOLH	3.82051507172186
FLJ20309	3.92165464762432
MAP7	5.65598277413681
SPAG9	5.20157251440155
ZNF294	7.29665201733955
CENTB2	5.14054007233047
FLJ21963	4.22849754709446
ANTXR1	3.31906180711634
CREB3	7.48213449481541
ETV7	3.82536100021596
DGAT1	4.37951705382545
TAC3	3.85360605649028
CORO1C	7.0080821733544
RAD54B	4.76380309670693
HRASLS3	6.09766889023184
MED25	5.50684168528459
BARD1	6.3052688364438
ZNF177	6.03273032547237
MIP	3.58387298062275
ZNF442	3.91989360533254
F2	3.43165967778108
FDX1	7.81590224877848
GRIA1	2.68369853148069
IL13RA1	6.11852576022153
EIF2B2	7.97461930780421
NHP2L1	8.39769173473031
WNT5A	6.51758469416402
ZNF593	6.62628821855366
TRA@	3.16396900360919
WIPI2	6.16343577911694
TAS2R7	3.15308547288841
RANBP1	5.63951305451803
CSNK2B	8.93615562184305
DKFZP434O047	3.27622055257739
SLC7A4	3.13743820013331
WBP11	7.71071669454788
TEX2	6.47712581058312
C17orf80	4.32034374658771
TMEM176A	9.35879699080346
GALNT2	6.48171038856862
CTNNB1	8.66572202840989
BHLHB2	5.9530619773986
TMEM185B	6.61752093634774
DND1	3.66873179917325
ARD1B	3.10147064776317
STK3	5.14135114379254
REPS2	5.22954540242892
LOC541469	3.91082267188708
H2AFY2	6.97552754121446
CCNK	3.76015465991081
FSHR	3.09642643348061
GAS8	4.46284871009912
UPK2	4.83676993463432
C1orf66	5.37468358644201
LCE2B	3.22475039012845
CD200	7.82690124649109
IMPACT	4.98595760240225
KRT83	3.42248405810613
COL19A1	3.34366488888784
BMP15	3.68421494837441
POL3S	3.41182515928596
ITGA6	7.51131882662669
GAD2	3.43639651692923
C1GALT1	6.63621017098228
BAG3	7.01402932689529
ZNF468	5.33273794963538
RIC8A	8.09578235332279
CA5A	2.89451055513497
CCND1	6.79257366443474
DKK4	3.44001104022214
SGK2	4.31961410537619
PIK3C2G	3.10508477432521
USP11	8.94153545489957
IMPA2	7.31417205436908
PRKDC	8.679423721652
DSCR2	8.09573391098829
CCL4	3.99444002179252
MSR1	3.15007573849871
NOL11	8.39846919476424
ZCCHC10	5.45066242412632
PDCD6IP	8.12021936428748
TRPM2	4.03242800537467
PSMD2	9.58549474616188
USP18	4.6991107651623
ATXN2	5.41200755409456
SLC17A4	3.15313744050211
RS1	3.14052166195526
RRAS	5.39149153867283
LAMC3	4.65994843549232
NET1	5.62867592243357
NPY1R	3.08321586833680
TOX	3.32276836375225
MVD	3.37080671522751
C11orf61	5.93809783682078
IK	6.5147069519311
GCNT2	3.25869972770982
GABRG3	3.13311555254621
BCS1L	5.45070483187807
BCAS2	8.19929641432365
ACE2	2.8484200746821
KCTD17	3.67515817988581
TPPP3	7.36220162639138
CALB2	4.07814575738606
ICT1	7.02390981591762
CD79B	3.67411358762128
CEBPZ	7.57260193443296
FMOD	7.02667387975653
IRS2	6.64104272889
C21orf66	5.54053803685462
LUZP2	3.38149964906779
CLN6	4.15359424188431
ANAPC1	6.49753161206031
PTPN14	3.86743032984862
APTX	5.97554739505164
SNRPG	10.4223984641733
BMS1	5.76823208782854
NFATC3	4.55730417687268
ADCK2	5.64620765546947
ZKSCAN1	5.21122052483793
FASTKD2	4.23517530702846
ARS2	6.03123492108233
LRIG1	7.79699561614494
KCNMB3	4.7666887334315
ERC2	3.24725724094272
POFUT2	4.47025012623831
PRKACB	5.90898487830844
PRDM13	3.73852082022610
KLK12	3.62800558685367
ZNF354A	4.8298972865388
PCDH11X	2.97698567758778
TMC6	5.90406998464256
CAND2	5.05889330381238
RIMS1	3.76191781166707
SF3B2	8.72498413234292
RCN1	7.02309205388766
CPB1	3.19256432982811
BCAR3	4.42956240996505
BCL6	5.8386688213773
MDH2	10.0154502740036
DRP2	3.93619085523700
TPD52L1	8.92229493954571
TXNL4A	6.50879108477129
OR3A1	2.87399270986111
RAB25	7.97069222028677
C22orf9	4.74158013690422
PCTK3	4.84023672003956
POR	6.69683023859182
ARPP-19	6.11902500771372
SREBF2	4.19499290096267
ZWINT	9.18817242902936
PAK1IP1	6.05185016497797
OR10H1	3.66374310581967
ENPP2	4.23809038913224
UXT	9.62003363342317
ZXDC	6.18078345522574
TGFB1	4.54471498066478
SLC6A16	3.6889523378336
SLC31A2	4.78927114719363
LRRC8E	4.87319945250088
ZNF780B	3.13860304315156
APEX1	10.2165800978641
PPIAL4	2.97628686518026
ZIC3	3.583451128388
CEP68	5.0669395916329
PAX2	4.17460633309994
MRPL11	8.26760596385527
LPAL2	3.09531926818974
VPS53	3.63405402062364
MPDU1	6.50142004698551
PSEN2	4.73517142226849
GAST	3.82648642067497
DHRS7B	6.12284584264031
C10orf28	3.61270531057159
UBE2L3	6.32884253728565
ADRA1D	3.35997363448192
FZD10	5.77566252015712
ATP6V1E1	8.12921382912241
SAR1A	7.3753263776186
ASB1	3.71276113038777
MCTP2	4.30642582719354
TMEM5	8.2102043160011
LCMT2	6.73959367364192
KRT31	3.51040478102827
ZNF223	5.09406415106158
BIRC2	9.33995938819664
IGL@	3.34551421165632
NLGN3	3.93100030608145
MEP1A	3.14421603258722
LOH3CR2A	3.50622706093933
TMEM53	3.98726071542399
SLC9A3R2	3.7436838392229
TIMP1	10.1722329196575
PTPN9	5.74185526132968
ABCA12	3.15643710548295
TPST2	5.65214878677881
AQP6	3.84861864272199
KCNIP1	3.69705685167218
YES1	5.92180389898273
ABT1	5.15394594533389
RIPK5	4.1131151536739
SMG1	3.90362740099841
IL13	3.35750435205272
MDFI	3.48719885501625
PIP5K1C	4.68858978837416
POU2F2	3.48087350906032
TSPAN14	6.09986673656204
OR10C1	3.25465367437025
GPT	3.95398583265207
PDK4	3.76206871705309
CLIC1	9.3263805210626
LILRA5	2.95402320778603
TREML2	4.03667854124609
ELL3	4.85920812084053
NNMT	6.24617650063515
NUFIP1	4.47053413943262
ZNF74	3.31862927627129
RHBDL1	3.40988163046573
HYAL2	5.45007223555816
IGFBP5	5.21727734680604
FAM29A	4.15662704784785
NRTN	3.40573837410907
KIAA0556	4.62978927049763
JMJD2A	5.64626018176121
ERGIC3	10.0779230357241
POLD4	6.43858134235115
EPHB1	3.4511651966477
LRRC36	3.67621643850963
TARBP1	6.06580068253388
ANAPC10	4.85046633548175
C1orf9	7.1196223887452
COLEC12	4.22298367479394
TNFRSF25	3.96164539841549
MEGF6	3.72326847035381
LPHN3	3.1332856966851
BMP10	3.06742976514197
C21orf55	3.86675898891708
SLC2A1	8.60545544117274
CER1	3.79862921390235
LSAMP	3.23668693382922
RPH3A	3.2132435284256
CREM	5.05701353335441
SGK	7.97320538228458
ATP2A3	3.61845977584634
PTGER4	3.87513053662930
CCR7	3.23380923146913
METAP1	5.99330563219724
KCNQ1	3.90200278744413
RECQL5	3.94601777726314
SSFA2	6.90022881998332
NR2F2	7.73911947849522
MTERFD1	7.89025147232131
BCL2A1	3.04742333502108
ZBTB24	5.36983839615851
NLRX1	6.64269768989455
FHOD3	3.95984429065049
PRDM1	3.62520171251436
PSG7	3.60476167334062
ARHGEF5	5.85154918820087
CCDC47	6.32444784675046
FGD2	3.30129927858017
SLC26A6	3.63777429933684
BIN1	6.019723398754
SRRM1	7.18347243623354
P2RY14	3.02613030686397
PCSK1N	4.32900574657014
PPP1CA	9.3634230904169
ZNF33B	4.74387024615884
MOCS1	3.96847291830406
NAP1L1	9.23421970170979
ECT2	8.23666007688251
CACNA2D2	4.65922092990816
PTDSS1	9.60653466316236
DOCK6	4.35408658178699
SLC38A6	4.61132327552874
C10orf119	5.97159643867439
CCR4	3.31641412629995
COX6A1	11.0979563985662
B3GALT2	2.98687452164759
CD14	6.21142492846255
ABCC9	3.0514270289052
SNAP29	6.01656688087549
TRIP6	7.17845256101582
HMGCR	6.00005124991965
CDH3	8.78487812472785
KLHDC8A	4.97347088355316
IFT74	5.00347587836675
C9orf116	5.65215174160276
EI24	9.5013657397293
CENTD1	3.87229123769379
RWDD2B	7.43112276340223
INSL6	3.17005860666620
HERC1	5.16354971809568
NPAS2	3.79776946353826
NR3C2	3.35831141432951
DOCK1	6.29382817538338
FAM63A	4.66872433422979
FAM111A	8.34838318543042
INPP5F	5.05716991632307
MYBL1	5.11025022968383
HOXB1	3.59192803928656
CRADD	5.08943819618263
EMCN	3.30296545070422
DUSP12	6.54549125275316
CGREF1	4.13927310886876
BLNK	4.28217161016558
VASH2	3.98104939700101
PDZK1IP1	4.16761736634998
SKP1A	9.56623408687187
IL19	3.53215625645304
DOC2A	3.28117559698521
COPB2	9.40368600153085
CTR9	6.33338891637285
VIL1	4.11374057660576
CDC27	6.21791984327847
PTTG1IP	9.9882439105171
LECT1	3.59910457394533
COPS6	7.94793036572085
COL9A1	6.05676669149137
MCCC1	7.97685172689605
GPC4	4.46653456162583
VAC14	5.10200900170959
PSMD9	5.45912702084463
PPY	2.88563596216857
SRCAP	4.30781310357334
PPP1R13L	4.60267496819016
BPGM	5.12667533087321
TTC19	7.11407432130263
GFPT1	7.06584093909609
C1orf114	4.51325038116672
HMOX1	4.77744265220656
SLC27A6	3.33092125351753
MC4R	3.06663729514499
CALML5	2.74525691211267
MRPS10	6.50989651285588
PRR13	8.07821841553747
INS	3.16995909182278
CECR1	6.22706812043103
SERPINB8	3.09020402639159
FLT1	3.39685141894326
FEM1C	4.2620234243053
PPP2R4	6.94612329039316
PDIA2	3.8131630097094
TMED3	8.01461323027149
NUCKS1	4.70600881342077
EXT1	8.81427167267372
RCOR1	6.00882507209251
EBI3	3.11790969909028
SMAD2	3.80447108660401
ODZ3	3.25230089595473
POLS	6.84853727038016
NXN	8.87825077744951
PPIH	8.19615874384085
FOXJ3	5.3966324777778
EIF5B	6.13050426465503
EIF2B4	6.72925613477792
C20orf121	5.27091706837709
CENPE	4.95714970038582
KIAA0415	4.31385095984765
CRABP2	8.87880447143884
TSPAN12	6.99832994212017
CXorf15	3.0308738741753
LOC57228	7.50712996126308
ACTR3B	5.39866372263021
ASL	6.53913407498266
GATA3	3.13840868149158
TFAM	6.35792229866044
PCDHA5	3.14778407779307
PARP12	6.64397296814755
PIGH	5.36019298438185
ENDOGL1	3.64945354784036
GTF2H1	5.80031340471829
MPZ	3.43968202575105
BIRC4	3.80990959863085
SSBP3	6.05911700156068
BPESC1	2.90542768058334
FOXC2	3.37699401772670
HS3ST3B1	2.94769240046337
GDNF	3.4182053358867
CTNS	5.01863588819217
KIAA0859	6.00418702727855
TRPC5	2.86026984510445
PMS2L3	5.04636167614485
TEP1	3.46378539690921
KIDINS220	6.29198973778303
CRH	3.14486125315558
CES3	7.56065422874591
ACP5	4.94460447878664
AMFR	5.76547975133303
CA4	3.19575426720266
PLCB4	4.84820906021881
MPHOSPH10	7.18278047116016
PGF	4.36655780915526
G3BP2	5.67642532834186
SR140	7.02430829210644
ISLR	4.88021379956388
HOXA2	3.86506680490149
PYGB	5.4581610143086
BAT1	9.35914980311007
TSC1	5.5756904213562
NARF	8.08626323914516
DKK3	4.72139076356877
UTP18	5.94334157468475
TSKS	3.26901321631146
DDX31	4.8633795346318
TULP1	3.77660160246144
TNRC4	3.77461294925174
ZNF430	4.97344451956144
POSTN	4.44868436022225
AASS	3.03122987209821
APOL5	3.42641001273522
PLA2G1B	3.78984076046786
FLJ11506	4.34138403663090
GTF2A2	8.75951021780853
RCHY1	5.81936129873132
CYP27B1	4.10944571042405
VPREB1	3.03877852952084
MGC4294	3.28457321838256
TACC3	6.92747064049828
PDCL	6.21252666425912
DMXL2	6.69228761209084
LOC4951	3.78609171143588
EID1	7.40927853199166
MS4A4A	5.04164895926316
RBM14	6.82806198899782
MGC29506	3.36975028651602
PPP2R5B	4.20524557832736
TNFSF11	3.2632246347674
ATG2A	5.96810794801
RPGRIP1L	4.32487987266188
SPOP	7.12790492534424
OSGIN1	3.51445931582223
PTPRF	7.72580360656363
ICMT	6.96083812489565
SEC24B	6.50552858703241
MAML1	6.27246889923553
POLL	4.81884807357958
FXR2	4.69273488991653
TYK2	6.41024533569803
MUC6	3.39133144517160
ADAM28	3.48523785499907
MYL3	3.49393788406197
NRL	3.34556862336452
PIP4K2A	4.99354396601823
TCL1A	3.265154740221
MED7	4.55881819116025
MYLK	8.34493680679268
RRP1	4.57174581661234
TFAP4	4.04444881922763
CYP4F2	3.74038039274983
UNC5C	2.77901574442055
ARL4D	4.5908702603652
SH3BP5	5.38476781183151
AKAP6	3.33661088739112
CTLA4	3.14193841800089
ACSBG1	4.48832646246481
MTMR4	6.6936097827785
NECAP1	6.00253400144315
SLC25A17	4.85532845969043
POLR2F	7.14362532578161
PLA2G2D	3.11645485882547
WNT2	4.52815778112413
GLMN	5.22184374149549
MCM7	7.66649849190393
TRIM52	3.83936450857222
DCLRE1A	6.46649249218167
PDX1	3.30578094295634
UBQLN3	3.00534699469535
PRPF31	5.89628528025493
TLR7	2.88067800797678
SMAD1	5.21206528486896
CLCN1	3.98252685929587
RIOK2	4.9813144170089
CEACAM21	3.21016313538862
PDLIM4	4.30431218552476
STX18	9.47315031339306
CCPG1	4.62652440415059
SLC2A6	4.35957410954998
SORCS3	2.92290192872722
NOLA3	9.7009383287384
PDGFA	4.11726118805743
TRDMT1	4.1774510184908
CFL1	11.7293146443558
IL4	3.20983349946243
NAT2	3.11896878764708
CPSF6	6.62396228864423
PRG2	3.46244186215213
PIGQ	3.87777511757974
CLSTN3	3.90509783572277
KIAA0146	5.29313370213256
GBP1	6.33847661359175
CEP55	7.42581583414331
ZNF408	4.46969931894165
KRT20	3.03222266733744
EYA3	3.63267776455915
KRT38	3.28923190347856
WDR7	5.32684350621286
BLCAP	7.09751474674424
HLA-DPB1	7.23432482296812
SFI1	3.53350666352022
GNE	4.57343685679011
MGAT4C	3.13068869792959
CTSE	3.60097648715567
SLC35A2	4.94305418941165
TUSC3	7.36486002541054
GABRD	3.22167355133694
IARS	10.2400897771339
ARFIP1	5.21108399204118
SFRS9	9.05778239081223
CEP110	4.58325657117609
MYF6	3.03484462628146
MGST2	8.42444747382674
EVI2B	3.60246089838188
TRPV4	2.97956161107433
SLC25A11	7.61387948355165
EHD4	7.12151359809162
NOX5	4.21566274375618
NCKAP1L	3.72040814528456
EMP3	5.51136515921745
SYNCRIP	8.54738256523768
BPY2C	3.6871809771777
C1orf38	6.0945725784928
ZNF426	4.91074445913269
ELOVL2	3.60370783328171
ATP5J	10.3862653709184
CBX7	3.93832141485131
OSBPL1A	6.79157756259351
MED13	7.30699493868542
ZNF589	3.93928892603392
CHRNB3	3.21856752254295
GOLGA2	5.7161900150941
NIF3L1	8.0908092601086
TRA2A	6.0468129391703
F2R	4.92817090198957
PHF2	6.42967950141389
PID1	4.41057194509598
MTAP	3.79391739621533
RFC1	5.18520967153640
C5orf3	4.72271384581959
ADORA3	3.26204163844687
ACTL7A	3.55433438273443
RAI2	7.68646665121248
MAP2K7	3.65188545483190
HYAL4	3.14223344592563
GZMB	3.5821547332241
FCGR3B	3.17804324095897
BMP1	4.05805036990975
CPNE6	3.41949964678933
SP2	4.20768344347195
DPF1	3.76816382556157
SMPD3	3.19451175186876
TMEM38B	5.59392106595973
CCDC56	9.9793404959469
NFE2L1	7.26525562811123
MRPS31	6.79214805385226
STIP1	8.41993099724386
MMP26	3.01193664141046
RASL11B	5.28690204493859
NT5DC2	6.63083112307263
HLA-G	6.55435581466165
LRP2	5.80830356123158
MTDH	8.7486942670536
HSP90AB1	10.4803913407031
PMAIP1	4.87285182498275
LMBR1L	4.43994917347943
SLC25A20	3.86991778945887
RSBN1	6.5437487129368
S100A2	9.13813537470277
C2	5.36801134960721
RHOT2	4.77406876922389
RALGPS2	3.63552727549996
EIF4EBP1	6.47732088855217
C2orf27	4.4191125430014
GCKR	3.72198009686828
FER	4.33773758027536
TRPC6	3.22340519099917
RGL2	5.67778070909896
ARPC1B	7.8223681586649
SNRK	5.76450211678772
UTP6	6.13325606011702
DNM2	4.69809811396756
GCS1	5.34906939497729
EHMT1	3.44499589557526
GLDC	6.62830969634686
FBP1	4.00772828569609
VARS	3.85008990697993
PLA2G7	4.29907439205289
RAX	3.11542789724442
TERT	3.48306453058321
CCL1	3.06216705399286
FUCA1	7.8498144395083
ALS2CR8	3.30598448263884
CXorf21	4.1686277456271
KCMF1	9.27383087773135
MFAP2	7.63757156594356
OXCT2	3.51755874437822
WWC3	6.72654518412905
SOCS1	3.78211888906637
IL17RA	4.3288712919391
C14orf115	3.86856524136944
ST5	6.18454456876129
STRA6	5.60742423615067
MPP5	5.52378112008151
SPA17	8.54533346265883
C21orf7	3.89681916586926
FLJ10986	4.41899150352586
LHFP	4.4734388349472
CAMK4	3.03555290012189
GALNT14	4.51853118187506
CXorf27	3.07841584476797
CLPX	5.31913156245986
NPLOC4	7.38436271011954
PJA1	6.80616224546453
CPLX2	3.52840880071739
ARSD	3.88943609856733
WHDC1L1	3.74457447236718
RB1	4.18792484638021
PHLDA2	4.71801877253137
C2orf56	3.69156771765202
GUCY2F	2.93681520642406
MPV17	6.85950530799596
PSMD4	6.8791962038718
SLC35D1	3.80193614963337
C20orf103	6.12640688201584
COL16A1	4.06950893400852
ERLIN1	6.57202025532589
JMJD4	4.57266750175872
SLC29A1	5.47263990146363
GLRX	5.53528024219185
HIST1H2BK	10.8426321306361
TP53I11	4.12208229512080
ST3GAL4	4.67046283902591
ALG8	9.82010317847653
PF4V1	3.16072608024175
SHOC2	7.00557572403226
REG1A	3.05415647970146
FBXW7	4.13655139510409
CYB5R3	9.37498134562739
MINA	6.58228879015739
HHLA1	4.03253259713642
MYST4	5.99155488799082
NR0B2	3.85472849626533
TFAP2A	3.74901644175701
UCHL5IP	4.82868427868883
TIMELESS	7.5276136162715
DDX10	7.802049193084
SLC25A36	8.2616153385639
TMED10	9.85954123173744
ZNF507	3.04395744665642
LOC90379	4.54234444890156
RAB11FIP1	5.83355876906731
ATAD4	6.25487579835177
PHF15	4.15774628946084
ZNF26	5.1768786352265
KRT7	5.72039488887559
RPA3	8.94545812517
YIF1A	8.59186779171666
PPRC1	6.0491720278696
PCDH17	4.31170258935714
PHF8	4.06614373102929
RDH14	6.88161605825651
DNAJB2	5.28773618945667
HNRPK	9.79419105046643
PTPLB	8.4489553898717
RABEPK	7.18545288096607
SNF8	8.1395204391009
CBARA1	7.11406049626954
RAD51AP1	7.35293730911945
HAT1	8.85683705873111
HTR1D	3.34601656217049
H2AFV	8.52465038996717
OAZ3	4.44597403714212
CXorf48	3.17528699839058
RC3H2	5.73318417896166
SGCD	3.48735908442468
PHTF1	5.1740944038439
CA3	3.20626424128852
PKIA	4.52945176347722
STX10	6.3111338074553
PEO1	4.99530860494463
JMJD2D	4.31632517879899
KRT19	11.4228303601258
ZNF143	5.23814579905521
ENO1	8.1437532938645
TIPRL	7.56946556413012
MAN1B1	6.14566663482286
P4HA1	8.11837414612323
TPTE	2.87434972574678
AKAP8L	5.76625541644084
GPR17	3.26879083181022
LRRC20	4.80610185295416
UBE2Z	7.49518799545051
COL4A1	8.16535495639927
ISOC1	6.55517525918906
RNASE1	8.78689475333242
C20orf20	6.66296352823984
NDUFB11	9.53432568279032
STK19	5.89668698314506
OSBPL2	5.7601569954264
PTTG2	3.16355662785215
GRM7	3.39847036905540
SLC39A8	4.575661803273
APPBP1	9.0461045096495
STS	4.19591838368214
FFAR2	2.9849146288151
TMEM123	9.52743548353766
GLI2	4.22310405741671
BTNL2	3.23879976697307
ALDH1A3	5.46648303261109
TGIF1	6.16978098744828
SCO2	4.60539767760834
TP53	4.59222171016583
CCDC69	3.97296944721946
ZFAND5	8.53061208205244
ICA1	4.44195861244819
RAPGEF2	4.07403559668657
NAV3	4.90549470553659
EPS8L2	6.3102302805431
ATP6V1G2	2.96329757959696
MNT	6.73699414300378
C6orf145	4.91168017269243
PPP6C	8.11325873558295
OR51E2	3.08969745074063
OTUB1	7.12358988496782
ENTPD1	4.2156931045397
TMEM115	4.55582133091118
STK11	4.20653761144376
PRPSAP2	6.94403578579817
SH3BGRL3	6.97759969935173
MX1	7.28817371459467
PSMC5	9.14940741620064
TTTY9A	3.53485070332883
EXOSC4	6.15318956090109
SETD1A	4.11865296435639
YARS	7.28986242105583
SLN	3.43728575559825
RELB	4.46387293463489
NLRP1	4.00873943170116
LAMB2	5.43901780918198
FNTA	10.9549589572390
HNF1B	6.02698736688889
C14orf139	3.60697308184469
UMOD	3.30677332752591
ZNF512B	5.8489966010095
GPR25	3.74565370757228
C6orf49	9.39600185653268
ATP6V0A1	4.88330704106765
SNFT	3.53129007068927
ZNF768	4.00530124447603
GTF2I	7.98882438950496
KCNN2	3.00118069357778
DYNC2LI1	5.60227591195462
DGKE	3.09909189006317
DNAH3	3.40460030321929
RPS6KA1	4.37683482377638
C9orf53	3.57925631209857
PTPRM	6.45193009136955
MRPS15	7.51308757879342
TMEM59L	3.84433549277504
SSPN	5.63853181022833
IGSF9B	3.23582507274415
CNOT8	5.85546676768745
GORASP2	8.74672783130972
ADAM17	4.75256246253201
CHRNA3	3.38154057488261
MYOG	3.46845873590940
UBE2D4	5.01957121697646
CPNE1	6.73602168543683
AK5	3.30937143329057
RPL37A	7.38390662050884
CPS1	3.05206284769343
NDRG4	5.52440804201224
ALG5	8.1215950123321
NCOA2	4.63866813100502
LOC130074	6.87787048671137
PIAS4	3.62652317875907
S100PBP	5.77464361108589
