Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E05_543642
Composite Element REF	Signal
KIAA0319L	5.47155800951046
DOPEY2	4.88785062522753
SLC29A3	7.4331735671078
LGALS4	3.79366521937993
SDHD	9.0677212294285
USH2A	2.95787873725915
NF1	4.00722133450722
IMPAD1	6.04481982304934
APOBEC3A	3.69651911809159
OLR1	5.37072784242732
HCFC1R1	6.39249915604571
TAOK2	3.55403933931204
NRAP	3.65580812742376
PPFIBP1	5.72977496141065
LYPD3	4.55120295617066
BCL7A	5.14531415100372
AGER	3.36294669133820
MCM10	4.98921811895133
MAP4K3	6.3251659877109
PFTK1	6.43118947408767
CBS	6.67839210127326
CLK3	6.08552513730486
KIAA0753	5.62302423252454
GABRE	4.20026195401722
FIS1	8.67346328510003
ELF4	7.5814618497563
C11orf49	7.59926805750165
CLIP2	5.85495329784513
CLPS	3.86565068732247
PPCDC	4.11019669400081
KDELR1	6.34613941654679
NT5E	6.88827103643525
FOXN2	3.51291595965895
NCSTN	7.74915621945476
PARP4	8.92320714142929
CD83	6.4535745868449
NPY	3.58443522022442
IL18	5.86949284222726
BEGAIN	3.1769381201172
VPS16	7.15991367034826
SLC16A2	5.03233248730242
SLC35B1	8.16257895232947
C4orf20	7.22662533216894
IGFBP2	9.87599845232076
NOTCH2	7.84931947733359
SIGLEC1	4.67220734592291
SLC9A2	5.00622059688142
CD93	6.87805568510213
CEP164	3.86333378013857
P53AIP1	3.103293251809
ADD1	7.22231276660122
ZNF136	5.81179006569731
ANP32A	5.16199371971577
MGP	10.7669411215384
DNAJC1	5.84757392010526
CCDC144A	3.29253438187157
ACLY	6.72162721410896
TRPC1	4.12207028493832
CYP4F12	3.75393233836343
FKBP5	4.18081031068725
SMS	7.2928984400019
MAPK7	4.55994183983954
RRAGC	8.132259038639
PARD6A	4.46869314309123
CCDC85B	4.20388206035162
SYNGR4	3.0703270196884
WIF1	6.19018623310706
GCH1	6.98379063613252
STRN3	4.69661398936518
TMOD2	2.84326657381130
FLI1	4.07832967642155
DGKQ	3.68993603301589
MAB21L2	2.92005585464679
SCNN1B	3.27955999983297
ECHDC3	6.92652430462937
TMEM106C	8.36860796776926
CSNK2A2	6.23247787275312
GPRIN2	4.31500828009565
CPA4	3.60266839932454
RPL39	12.7151950472880
HERC3	4.05299035506072
MELK	6.44593540397458
IL15RA	5.56380886142364
HMBOX1	7.51855951529103
CUL3	6.13103990427737
PODXL	8.35019193545858
CCT6B	4.64713284929350
GPX2	3.80646092499286
ITK	4.21399562280725
CLIC5	6.73313213743521
RABAC1	8.204962861714
YPEL1	5.36879564229572
DNAJC4	3.89997262411737
NR1D2	6.28387427464975
KIAA0776	7.00368912261543
FBXL5	6.90425038010203
C13orf27	5.66132448825912
DEFA5	3.34117755658141
TRHDE	6.46151916521784
ZNF536	3.03091124545985
MEF2B	3.36695033740911
UQCRQ	9.50391779268137
ITGB2	8.91238923533777
PTPN4	6.65786259845347
STX5	4.56234841259848
CD72	3.68307588775805
ERH	9.84206101785356
XRCC1	5.24513529073218
VEGFA	6.10033381912654
MPHOSPH1	4.79115593158767
MORC1	2.85682243447094
PARVB	4.2496940510475
ELL	3.46074496810822
SETBP1	4.98093020053455
CDH11	8.73856256637898
NDC80	5.59550654152227
GIMAP6	6.11037593513034
AREG	3.66883857609318
BAT2D1	7.5697895654814
CDS2	6.30173187318463
LIPT1	6.24190854450335
SENP3	4.84017062839349
IL1F9	3.53194264323283
GRIN2A	3.62574328446503
MAN2C1	4.90999632973488
NSUN5	7.57394587373498
SF3B5	9.04105567244218
CEP72	4.44595724572909
MYC	7.69456873645097
NRXN1	3.18007775125097
DECR2	5.15318755035682
SLC37A1	4.92167934234574
SUPT16H	7.69527885060476
MUS81	5.81697883976547
PHYH	8.49096860511636
ULBP1	3.35738192472488
OIP5	5.16959888548039
IL10RB	7.60053034404148
OTUB2	3.66649654151421
NELL2	4.9074319412776
MAPK8IP2	3.73159497972946
ARHGAP10	4.90349997791932
POU3F2	3.366338491009
RPLP2	8.29205589815194
FGF22	3.48783610935566
PSCD4	4.06753020880919
TRAPPC6A	6.64495524923883
C21orf2	3.62876546235969
CEMP1	3.00924414097643
IL1RAPL1	3.29283877614384
LIN7B	3.49334082735720
VCP	7.4032666715867
NKX2-1	3.15031518019662
BGN	7.36633008581816
LAMA3	6.96839697833553
APOBEC3F	3.31139327964647
COCH	3.18572659378351
SCGB1D2	4.64476738249607
SP4	3.42408656276818
SLC11A1	3.97917474641066
ICAM2	5.19085386351938
C21orf25	7.10522723901288
SH3GL1	6.73247716420543
RALB	7.68309741810974
GSK3B	6.91998777578388
GNGT1	3.23953021026182
GPD1L	7.16201570096644
VPS37B	5.68346959603902
TNFAIP3	8.1669846964084
C6orf32	4.15266146476906
ATG3	9.3914495830439
KLHDC2	8.96411634943857
NDUFV2	8.97436977378139
PANK3	4.13914677296477
BLK	3.06605009082738
MATN4	3.24758669409269
GPM6A	3.50109405126187
WDR82	8.07089676763228
APOM	4.90768773277695
PKP2	4.46431228879186
C1orf135	4.2537508446851
TRIP10	6.1606005320902
HRASLS	3.99543343427361
TESK1	5.18272607542255
FSD1	3.50970808571742
SFXN3	6.2213205713548
MMP1	3.68264896344349
CA12	4.24487015392814
ZNF611	6.48155581246562
C19orf58	6.66611724895761
NCOA6	8.41337626569197
PDE6G	3.78121371475559
PPP4R1	8.0868681848057
HLA-DQA1	9.3541412093426
GCLC	6.33679745968434
MAN1A2	3.98265210317927
SEC61A1	8.3355228402111
IKBKAP	5.36134974779461
TWSG1	4.85150601169525
UPF1	4.97863811071929
KIAA1219	6.5709990605623
CTDP1	4.80728317893943
ZMYND10	3.35310495158541
WNT16	4.04060778820832
ADAMTS6	3.40201940375772
SNW1	7.92076917155117
IL18RAP	3.72412931534843
RPP30	8.0101644005206
KRT86	4.73822361455309
CDC40	5.37357198408798
SLIT1	3.54013016751553
KIAA0574	3.38809180170647
GTPBP2	5.91846083840932
SETD3	6.72418345247352
C15orf44	5.66220950333897
PRRX2	4.55414827463638
GPR110	3.52471877087630
C11orf10	10.5020706031707
MKKS	7.7176872991919
ELK4	3.24246413693436
ACOX3	4.35897857051243
ADCY1	3.32815006170969
KIAA0372	6.94348225005836
TP53AP1	6.04446216034454
RHBG	3.51456851209239
SMURF2	7.59312505211741
TP53I3	7.8426557223041
EBP	6.70552281521633
SLC22A3	2.79494459596118
TOR1A	6.82544883399714
P2RY4	3.53608758101447
TRPV1	3.72178948415893
ADAMTS12	3.22565183717814
PES1	5.77602814298586
UCP2	9.15178629302465
ATG4A	5.46249253720064
FOXG1	3.80391756530458
MAGEA10	3.81061987794085
WFS1	6.3448899544335
TRIM24	6.66121095483979
PABPN1	9.4221823393518
PROC	3.540109232867
SLCO1C1	3.38125301345032
SLC25A30	3.43881101141748
SLC22A5	4.60148755631126
DEPDC1	5.38959865052017
KIF23	4.94375658570587
SYN2	3.75925388445868
ASPN	5.42820169034907
CENTG2	7.14397806676321
ZDHHC17	4.93310404180773
VNN3	3.36730516145801
KCNH1	3.58517471170413
PPARD	5.27614911730517
PSMAL	2.74655747672624
FLJ10815	4.63605867799009
YBX1	10.3714601428545
STK24	8.99358482175947
SPEG	4.42948681261826
STK10	4.90380775988356
ZNF695	2.83271592101152
SCTR	3.16492702273844
AAAS	4.68085771890988
SSX3	3.19422286511332
ABCD3	8.43701620862507
MTF2	6.84093126770509
FIG4	6.69437510489661
TMCO6	5.91019666806744
C9orf46	6.47639208622201
ATP6V1F	9.46287341680044
IGHMBP2	4.70607586389165
CCDC94	4.91111279959238
EGR4	3.06424871644669
DUS2L	4.36150490344929
FAM3C	9.26130327949778
DCTN4	5.70284388340877
EIF2AK2	6.46131456870924
CST4	5.21040499891426
CCL11	6.67896896713874
LMO7	4.08984726053255
PAM	10.0941281170900
NUTF2	8.81845637897177
ADRBK1	4.90617451147514
ZNF84	5.09415727950173
SLC39A4	6.23071327261976
CITED2	6.04290875904212
C12orf49	5.54681040482714
GRM3	3.20900260770967
CCDC49	4.58514800074769
STARD8	4.32294903533564
FNDC4	5.38265924819186
SIAH2	6.68107687897553
CCDC103	2.75532118995654
ATP5A1	11.1410057142907
HTR7P	3.48427295192294
LALBA	3.06774059264985
RMND5A	4.80035488191014
ATP5J2	10.2210110343463
PSCD2	6.71747603669842
MMP3	4.20091596159266
ZNF409	4.000990795716
CRHR1	3.39816841427623
WDR70	7.17672101122668
ZFAND1	7.01319878601592
CCL18	4.75787288365078
KRTAP1-3	3.27806982124001
RINT1	5.45754758545909
NRN1	5.55058452002892
SPAG5	5.52983681351614
KIAA0408	2.82339766053312
F13A1	7.56724426599892
DNAH7	3.10547487982921
SLC10A1	3.97137006441432
BRCA2	3.43247971251075
ACADM	8.35239870162492
GIPC2	3.23218170192081
OGN	4.57630868719229
RAGE	5.21095755025659
XPO6	6.37065854252989
FMR1	7.4380727680777
DUSP3	5.49312664267647
ANKMY1	3.36244752698630
CHMP2A	9.71808171249223
FAM8A1	7.81450032442468
GPR21	3.95634362922517
BBS9	5.21138066327385
UNC119B	6.78480525509049
SLC12A3	3.17560025852851
ZDHHC7	6.98655983307684
FVT1	6.36331801000911
ENTPD6	6.95624639530785
PPP1R2P9	3.34661003600893
ERCC4	3.74976756213197
MMP8	2.96703641323566
HMHA1	5.60024584726869
RAD23A	7.88081829676331
ACY1	6.88236299944742
MT1E	7.83016371737975
PPP5C	4.71739183683557
GPR20	3.46815578962257
RFPL3	3.30037378836843
GHITM	8.15214292576167
SCAMP4	3.96826178826833
NARG1L	4.41712458920306
MYO9A	5.41268832549483
BLMH	5.78686514822646
NDUFB7	7.58003723367653
ADCYAP1	3.44242886360851
SP110	5.68851124888118
MIER2	3.83557695705719
KIAA0513	4.58619325672099
SH3BP2	4.18967723997243
PNMA2	4.3774255542291
MAP3K7IP2	6.91459270830112
AGRN	5.49397500872457
CEP290	3.94503029314486
ANXA10	3.47323802806777
RTN2	4.00525069479384
C14orf133	7.35005201984625
PRPS1L1	3.04946371387995
PRPH2	3.89394555055404
KLRA1	2.77241878633419
IRX4	3.04661280228773
GOLGB1	6.65846015163851
GPR97	3.40012556049024
NFKBIL1	4.43667914053974
CHD7	5.70905782711446
APBB3	4.7192050738305
RPS10	10.4214474781496
HIC1	3.06442520518781
TLE3	4.44224457886093
PSMB7	8.96256933504533
IAPP	3.51307745575939
SHQ1	6.9918725534456
API5	5.98373523968462
GP1BB	3.7352725670444
FTHP1	8.62454314668633
TRIM6-TRIM34	4.96953636097226
SLC6A1	3.44109593922591
OCLN	4.80446645839179
NAGLU	4.45667538887386
PTTG3	4.4481623177291
FAM117A	7.1265001516007
SPRY1	8.04776595569769
FLJ10781	7.44313717880184
CDON	3.349939888669
SH3YL1	9.00979582052101
IGKC	6.35844865319911
TREM2	4.94154208141093
MMP14	5.23952642276062
SERPINI1	4.90815042596589
HDHD3	4.37230434686573
DYNC1LI1	6.54446548540084
FASTKD5	6.78274001740977
TDRD3	5.78717861253192
THSD7A	3.84643413311143
NDST3	3.0122335654979
CXCL2	5.34661517558672
DHRS12	4.10233393627426
MAP3K15	6.71518027625694
FBXO9	7.64784957091116
APPL2	5.85914194452174
TNPO1	8.03232761032975
CARD10	4.15089695864984
MRPL13	7.15171384122631
SNX5	7.95931164823488
EEF1D	7.14289622048447
RAB6A	3.81562339949854
SOD1	10.4933266552518
C12orf5	6.24753439806638
PACS1	4.57372437810322
PAPOLG	3.41637181138883
CHML	3.49547336357928
SIRT5	5.8800395310417
MSRB2	8.07906055947332
BCR	5.63519655823684
PUS3	6.02161796433932
CAPN2	10.3125381699970
FXYD5	8.36324594662854
TWISTNB	3.08788201335269
UBE1L	5.43077461878029
UBE1C	7.62385883433646
CHD2	3.32634732743831
C15orf2	3.42882082295323
FZD5	4.99785326401183
NR4A1	4.59428815115188
LOC339047	6.23556508471498
TRIM17	3.42353976945355
ZSCAN21	3.40458497216131
RPL15	11.8161433405872
ATP5G3	10.1678433510967
PRC1	6.99339098424522
ADAMTS8	3.60961770672605
ABCB9	3.49404229474068
HOXC4	4.47217109030855
TRAK2	7.26911626092127
STAB1	6.85865349216423
CEACAM5	2.86729589809942
MYT1L	3.06387658835307
RASA2	4.97815470596041
LRRTM2	3.06755351336647
STAG1	7.14760942480972
OSBPL7	3.55413550737336
GIMAP4	7.29705031320944
FUT3	3.8773339416186
DBI	9.8476019229963
LPIN2	5.79110017525182
PAPD1	7.06277527056524
APOOL	3.96189184526495
DIABLO	8.43792436310842
ARMC9	5.00767628135431
RPS6KA4	5.42975789757405
TRHR	3.35505221581021
SLITRK3	3.47193042763577
TGFBRAP1	5.1911319768056
FAHD2A	5.27446517481518
CNTN1	4.53169580683487
ZNF211	5.37440367656364
BBS4	4.78222869585875
TMEM181	3.21634015565004
PFDN1	7.18237465074806
MINPP1	6.99819012368088
MPHOSPH6	6.89421299759722
RGS11	3.06221021238791
HOXC10	3.37398795661303
ITPKB	6.04171846648356
HS6ST1	3.57552055086936
AKR1D1	3.16603984620042
TNP2	3.0830632576349
MEOX2	2.83448088743366
EML4	4.54116705772355
SGTA	4.99906152946902
ATP6V0C	9.67265636024615
PRPF8	7.88004252134934
PSMD6	9.21748562746593
HIST1H2BI	4.97605694167973
TMC5	3.37453965852452
FKBP3	8.68020647871479
FLJ20273	7.59351103235
PLEKHB2	8.07613822898062
RPL28	8.97511562178603
NOX3	2.99884269463775
ZNF544	7.28327307320146
EPYC	3.64061035178096
ELAC1	3.25097262662797
METT11D1	6.84469714561452
BIN2	4.94434683849798
NACA2	3.14204331334044
RPL18A	12.5295257553875
UBOX5	4.53194549796099
TCERG1	7.650894738633
MPP6	4.58645625637847
KRT16	2.90062002991025
UBE2O	4.71273584072677
KLF5	7.26295850216051
C9orf31	3.35497072884182
APOLD1	4.75616730059581
UBL5	9.2271354158765
ARHGAP29	9.89006913219926
TNFSF8	3.40780170220676
PDE5A	3.07574386180949
CDR1	2.90807582580688
FBLN2	4.91762383868684
C14orf104	5.40355611979609
HBE1	3.03260119983323
ROBO4	3.28681309180223
C1orf108	7.26283838962379
FOXI1	2.94477210346607
BCKDHA	6.60874561333033
RAB4A	8.00834347111427
C11orf80	4.45005964626663
MYOC	3.61706137933197
GIF	3.86656507165021
TMEM39B	5.86901955876246
RPL3	11.9732239540715
THBS1	6.79783841675005
APOO	6.9684242257748
ATPBD1C	7.0830952422787
FARSA	5.96710309956912
ARMCX1	7.56935047746834
EIF4ENIF1	5.72490380339861
CMAS	5.36881855050210
OR7E24	3.77146498714929
TNFRSF21	6.84934439175221
PLAC1	3.42231787034143
KLHL18	4.7087131338972
LBA1	5.35241554036284
MKL2	7.26348427096584
TBX3	4.11688884810591
TAZ	4.89080225007162
CRIP2	8.32646816501982
DAXX	6.45391890562189
ELMO1	4.85468722178014
RGS13	2.84852408992105
DIO2	3.63911136066964
UNC13A	4.04155906274751
TAF11	7.55600207621596
ORC3L	6.96926987104474
PRX	3.27650157272833
TARBP2	6.0303077996833
CABIN1	4.72485250291129
TRIOBP	6.79291795368187
HIST1H2AC	10.1874763720678
RBM5	6.3379351645482
TUBGCP4	5.03880548412491
NCOA1	6.52977236768483
CDK7	7.28364583348265
SSR2	10.1694452047274
IL25	3.15612752761748
CRELD1	5.20553659175613
GPR6	3.12873241016433
SNCG	5.10686353448916
CHEK2	5.02147699601838
GAL3ST4	5.89400033959185
KBTBD10	3.02017526875443
DRD4	3.02227619893039
GDF11	4.10139017391679
SEMG2	2.77521028530075
MCM2	6.96295167839028
CD247	3.99045164010317
SOX14	3.00190293635761
RBMX2	5.7402023887679
KIAA0922	5.00673406233790
TGS1	5.51664732253677
C16orf57	5.33762557662178
SYF2	7.92290011449137
MCM4	5.04598707058271
PDZD2	5.61739549483545
CEP192	5.92414341948028
IFT88	5.95244053116912
MCC	4.06331492421672
RPL9	12.1890338062866
RAB32	7.59372449685103
P2RX2	3.64001109672926
DDX43	3.04701404710407
HHLA3	5.26594963143535
ID2	8.13851164643629
UBE1	10.4262993108023
SLC24A1	3.95431764736617
ARHGAP5	5.62908953930928
C20orf23	5.44083533884548
CETP	3.19098946174317
ZNF688	4.05795537684958
APOC2	5.42820309631747
PWP1	8.33614816570238
FAM50B	4.22988405747134
PTPN6	6.78273241990204
BAHD1	4.55214747305062
GPR56	6.2538764758158
GRIK3	2.74511008654566
DGCR14	4.45046106467413
CACNB2	3.51963625284321
PDE10A	2.97037758046965
METAP2	6.5674564298339
RHOQ	7.10312321600434
MAP3K4	6.32380423706754
PDHX	7.2222458355333
RPL23AP13	3.86763798625385
MTA1	5.83033715154058
GNG11	7.7446731125638
ZBED4	3.86814724473039
CLCN3	5.76500467940083
CDK2	5.73007038724291
HCG9	3.38490901079822
SLAMF7	4.69059291369973
CDC37	6.53128590565036
ZER1	4.0279422640263
GRK4	3.20676562870909
PRPH	3.81136479523799
PPP2CA	8.81502907725467
LRP12	4.47290609656628
POLR2A	4.22712660005796
SEC14L2	3.60390055741978
OGFOD1	5.99729760092169
DKFZP586H2123	6.07580113903328
MC3R	3.27426951111048
NOL5A	6.53654437851433
PHEX	3.84623411620163
HIST1H2AB	3.6476879883024
C20orf117	4.72513853448791
POLH	3.25412727264245
DDX17	6.86982688104097
CAMTA2	5.04481765566363
PLEKHA2	5.71298829771423
SNAPC2	3.95571667889686
FILIP1L	9.10549917799364
PDE4DIP	4.93268793681787
LRRC1	6.5556701659935
SCN7A	3.02327652653043
GAS1	6.15078836748536
DGKA	4.27452759391677
PEG3	4.92629581378394
NADK	4.77513541826622
SGSH	5.32735294729468
CXCL10	7.9720389104904
GALT	4.96839337460342
MCF2	3.14749484096709
ZMYM4	7.14115231749962
ZNF263	5.66509808370049
STK32B	3.45515273016876
KIAA0888	3.48074903828444
TACSTD1	10.7916180001003
ATP6AP2	7.35779655160962
TYR	3.48671990101197
GDPD2	3.9433787794235
ABHD10	6.66130469667768
TACR3	3.08067653496346
SLC35C1	4.69346356102242
KIF1A	5.12845222933787
VCAN	8.41941143227345
HERC5	6.92001740729928
UBE2A	8.3335219952598
SYDE1	4.28820807991215
ELA3A	3.25135729324825
TM9SF3	8.38117021998733
HAO2	3.70964601434634
RNH1	8.32711374077226
MAFG	5.27350537222217
BICD2	5.83267768143182
C14orf43	4.71771250220605
CDH7	3.13727620731717
JUP	8.24580698470331
SHANK2	3.89264416216644
OSBP2	3.51871605938918
ACOXL	2.83111923242663
DAK	4.31473300280181
CBX3	9.61941121492442
C3orf58	3.92724229949415
RBMXL2	3.09034457566949
TCL1B	3.46326255391877
FGF13	7.12034436234988
KBTBD2	8.01078640053792
KIF3A	4.06426105326743
DCXR	6.53427355024282
MYL9	9.3368024981635
PDIA6	8.86041004840046
CDC23	7.24599987570606
CASKIN2	4.43545382620493
PBXIP1	6.00949156006117
EHD1	5.47311611809207
NBL1	8.96391727724646
MARCKSL1	9.80235385335575
RAB11FIP5	5.16073884984599
CDKN1A	5.82293360548165
NCK1	7.72826349644975
SAPS3	5.65892784248939
ZNF550	3.16769790426930
TRAF3IP3	3.75107265225328
LSR	8.03193605335164
MIS12	6.52452306372956
KIAA0774	3.15583285766735
CXorf1	3.34850786456661
CUL7	6.19041850708368
DIO1	3.00182598763873
LIPC	3.35254350834860
EIF2B1	8.55401626270906
OMP	3.13741599756044
HS3ST2	4.16208056676074
C20orf11	7.30759550894495
CTRL	2.85765226918144
GSTZ1	5.06877335869673
PAK4	6.54462891203182
CCRL1	3.30351112385102
RNF10	6.60395215739969
MAGOH	7.03365185947155
CENPB	4.93215751951338
C19orf7	8.0729568884607
JMJD1A	8.0755380693179
GATA2	4.47315613642515
HIST1H4H	6.14503966086645
CELSR2	8.08342316573998
GABRA5	2.97783514043939
STAM2	5.29903035974418
GPC3	4.00567508577875
GRP	3.38881022058127
SV2A	4.27721332124027
EBNA1BP2	8.0847975227674
TAF1C	4.51113372273281
MAGEA12	3.15948288752817
GSG1	2.86589162924145
PDGFRA	7.48230304365721
CACNG1	4.09019934117984
CIAPIN1	6.54882320165749
CSTB	11.3827439348525
FRMPD1	3.79442013027403
PTPRJ	3.14684132175534
ZNF668	4.12025338382015
PLEKHJ1	5.73174888314197
ADAT1	5.53229040270764
TMEM50A	8.89110885783039
CENPI	4.14664480431434
HOOK1	4.85327147701262
RPP21	7.44259313057887
GTF2E2	7.53516073427181
IL17B	3.13746180953665
CCNF	3.96001377879224
CRYL1	5.54410425394419
FOXH1	3.00805891419199
NFYB	5.68078090309771
KCNQ3	3.75706796944467
PPM1G	6.4748990158832
NOVA1	3.39387562829254
FZD3	5.60517406220145
NMT1	6.00912246630495
AKAP8	5.98558304562533
SOCS5	6.69517688083699
HADHA	7.48370595015146
PLEKHF1	6.55035353634212
DLG5	8.42422319667977
CFDP1	5.68135209600045
SAGE1	3.15671128722799
PGM5	3.19797328866426
C1orf144	5.31892793909534
SUHW4	4.91996041608355
TFEB	5.97344592098177
RND2	3.16608399180894
ATG12	6.54981121934662
BMI1	9.17272598003798
RNMT	4.70053676600971
MASP1	3.1948632379111
MYH4	2.87672582815705
SLURP1	3.07214683687956
KIAA0984	3.68631777986846
ASTN1	3.27643895498879
MYCL1	4.78929383652932
SH3BGR	4.58462893047362
RPAP2	4.61791434165601
FOSB	4.70907876278568
KRT35	3.07463393189672
MIA3	6.01777605933732
KIR3DL3	3.18232175536253
SEMA3F	5.48040440771639
TMEM135	6.21392993584918
SLC27A2	3.29553199976553
NDUFB2	9.8081714611188
FAM46C	3.75955420543785
G6PC	2.84721585571592
KRT33A	3.25379123246449
OVOL1	3.48100178898896
PAMCI	4.64452833399627
S100A7	3.43883004312506
MAPKBP1	5.22192528997635
CPE	6.16053913875919
HARS2	6.53196893030782
GNB1	9.16527735491395
TRIM46	3.25230638273126
UPF3B	6.80063314327925
CXCR6	3.8935383620934
C16orf3	2.95839172930538
HLA-DOB	4.15071183756086
HPSE	4.57896850967944
GSCL	2.84459093865101
POLD1	4.53314410350427
DMWD	4.27757544854905
CALD1	8.03341073426476
LCAT	3.51341918939257
SCRT1	3.09707585392012
ST6GAL1	4.80371235389928
POMC	3.09180741359555
UNC84B	6.14372091371915
NSMAF	7.60292218495624
ADSS	8.46756774061066
SKIL	3.74420048162673
HMGCS1	4.95935472325958
PYGO1	3.0422892680952
POLR3F	5.9958050114941
ZNF277P	7.25124141274738
CNNM3	5.94714490460706
WRNIP1	2.99419043935593
ALAS2	3.58317759297432
MRPL23	7.74018570942098
ST3GAL5	4.80518089827191
ZBTB7B	3.48893797474768
DHRS1	8.0000885683465
NFKBIA	10.0054722434908
CNOT3	3.88505415409785
GAK	5.49339177248294
SFT2D2	6.06515132867907
HOXA6	3.49525510290837
PSMA6	10.7774451605714
CRTC1	4.01026925269434
LY6D	3.27589572789564
CPT1A	3.63963879549336
ALMS1	5.69382329309304
LMO1	3.75368817005938
EIF3I	9.17256820684186
DCN	10.5832395820442
PRB4	4.3159980700174
MCM3APAS	4.49110920573372
SUCLG2	6.44812311280404
FOXF2	3.71325214464732
MLH1	7.93999118528872
S100A12	4.10255980919580
ABHD14A	5.98385863953853
DEXI	5.85180879186543
ACTN1	9.08918229016947
AMPD2	6.95140256169948
IFNAR2	6.4666740790195
CYB5A	8.00898403179812
TLOC1	8.67993125773892
NRBF2	6.63070738898425
MKS1	4.41451156647138
P2RY11	3.07166415505970
CX3CR1	7.72923300001716
PDE1B	3.40012099903336
KCTD3	5.91307374693483
ITGAE	7.1498850865947
SLC30A3	3.99185430665661
KISS1	3.08281238901000
PLP1	3.53314933281153
C14orf2	9.18148532614576
IFRD2	6.94886116474908
ANKRD7	3.50525816612712
XAB1	8.30240660132129
NARS2	6.717331377257
TMLHE	3.52251101360478
SERPINB3	2.98465374583528
FAM127B	5.94438955831468
ZNF391	2.86115081555201
ABCA5	4.20107201157649
DNAJB14	5.52975140132241
TSFM	6.34601940363439
WRB	7.56471586284148
ABCC8	3.41211263716049
MAP1S	4.91676977332189
BPI	3.34060900680424
TTC4	7.01364418574688
BNC2	6.4263131330106
HIST1H4A	3.17266708413197
NDUFS3	8.74426146834108
WDR3	7.0909731641641
MAGED1	10.5737064674764
TTC33	4.56728872085234
CPN2	3.47893152813907
STMN2	3.03164652214715
PCOLCE2	3.62103010779148
ROR1	4.31033638691945
HSD17B14	4.18954468533494
SAMD4B	3.50091625960191
HEXA	8.40347875725051
USP39	7.43082565292808
HNRNPU	5.85549756436431
NRD1	8.24261575716317
ATXN2L	3.57650752811495
MAP2K3	5.44084471468763
FLT4	3.7849476968237
OMG	3.49671093211942
SCAP	6.69918184446353
ELA2	2.99583303978413
NARS	10.2464531405607
PRCC	6.79639733172459
ZNF675	3.24163757741203
VENTXP1	2.93519194259109
CALCOCO1	6.93514903949354
ZBTB32	3.52388578547478
RFC5	5.30004150578905
BRAF	4.41364096938583
PAX5	3.3905507840452
MGC14376	6.28838594959875
TNFSF5IP1	9.79386115130705
PEBP1	8.9991537692053
AAK1	3.88121480500482
FBXO2	5.38382226568924
RMND1	5.21962320325301
IGKV1-5	4.07510207088863
COL1A2	12.3719760006402
SERPINA5	6.45768835030682
GMEB1	4.70971289599206
AKT3	3.31673451283576
AANAT	2.91466377915938
CRB1	3.20836342067601
C19orf21	5.64633764905699
UBR4	7.76259807947657
LTBP3	7.68770906889976
AMHR2	3.8001927190586
CTTN	6.36029360350733
UTP15	3.19632491573953
C20orf39	5.10207053339801
MYBBP1A	4.57373916864679
HSBP1	8.74599184135132
PROCR	5.20828616329436
PHF11	8.74427111920103
PASK	4.43184149469702
RFXDC2	4.19408200808484
KIAA0467	4.04294882476901
NDEL1	6.70430926677615
USP8	6.99517910574707
BAIAP2	4.4198102835405
SI	2.75340866187803
ARSJ	3.09125716660953
GULP1	5.33281442068515
KCNE4	3.86658478524737
KCNS3	4.3674312823172
BAAT	3.33457391003045
DKFZp434K191	3.33795747952845
MBD1	6.2927982033109
ITGAL	3.98426024646060
WDR73	6.04426403207047
ARFGAP1	5.39501617119396
ZBTB40	4.73432262189425
CH25H	3.96706016729627
LOC81691	3.41772969594201
CYP4B1	4.02252765807817
ALPL	4.4861846784719
FOLR3	5.50348742598743
CHST3	4.08991319130405
TRIM62	4.20204518502909
MAP3K9	3.23054163370802
ABLIM1	8.26177471372795
BTAF1	6.72762012212644
MAST3	5.00324201114798
RBM35B	5.58968005984564
ANKRD25	7.38831256833124
RYBP	7.73781198203555
UQCRC2	8.81646896547844
TTC26	4.03267551574035
ZNF22	7.27283278863533
MAEA	7.58168825127172
RNPEPL1	4.01365611116389
HYAL1	3.91405495612315
PSD3	5.82842532256068
AGR2	3.65686234467288
HDLBP	7.06589581766124
GNB3	3.81722277753103
HECW1	3.5405970376873
ACTR2	8.87102093843033
HMGB1	11.0825640754219
EDG1	4.0759333085638
HOPX	10.5338268431565
ZNF304	5.25676024155213
OR12D3	3.32525041101233
METTL1	5.34849354660023
PSPH	4.77264722179786
SOAT2	3.42108941224523
RAP1GDS1	6.5819012890827
CLCA3	2.98688198447046
DARS2	5.87096470548164
CDC25A	4.01423216176709
RCN3	5.98203169571196
CREBL1	4.78226719626148
PTGER3	3.56519053762087
USP29	3.72315814592194
ARHGEF10L	4.80574770918514
ADAM30	2.79323437317937
ATOX1	8.28422498929179
KIF26B	4.13523801642422
C17orf70	5.07178737698996
STT3A	7.19043734661671
ZNF225	3.35760770914274
DNASE1	3.17676422260800
C1orf106	8.59026757205016
PTN	4.98957155209826
RAB6IP1	7.17344703107609
HECA	7.74572222272912
RAE1	8.1428086781584
TNIK	3.27252798767632
RNF122	4.1427860907531
ACTN3	3.32805402570154
SLC22A18AS	3.62059202574441
CCNA1	6.23011926520811
ELP4	6.06662350063823
FAM65A	6.74473992951056
IL26	3.1573025215903
RYK	6.87269967637853
QARS	9.47854227496827
