Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_D04_547316
Composite Element REF	Signal
NOLA1	6.40190837627798
CD320	6.3021318379969
RABL3	5.80644391264032
ANGEL2	4.9989129181611
C19orf24	5.5879111662478
SMG6	3.89639079814693
INSR	4.97271612232493
GLIPR1	4.63692537042962
GLRB	4.53279702528355
HLA-DMA	7.87297287497193
HCRP1	3.9210734733385
GPR137	4.42142988516506
URG4	5.54693189459886
CIZ1	6.27812669515098
MARK4	5.55900941794177
LRDD	3.62167172439845
METTL4	4.08297411902282
CBY1	6.94065331994266
NFX1	4.38199582928169
MBD3	5.04467660186915
MTERFD2	3.98156170768107
PGC	3.52769211654903
FGF3	3.25483472024484
SLC35A3	5.6758901827037
CLEC16A	4.17692686229536
IER3IP1	6.40763277720378
RASAL2	4.17002344859633
C1orf89	3.14388732125544
PAICS	6.90936822740814
SYNJ1	3.98347666580499
MMD	5.75526494833326
NFKBIE	4.44162117767068
KLK10	6.18246118887307
TCEB2	6.99014569635765
NIT2	8.13942878820862
SERPINB10	3.25628471776178
KLF15	3.21958583544592
HLA-B	10.5861183342814
PPP2R2B	3.18137946819866
ARHGEF17	5.2936993813895
TCF7L2	6.39328373986057
WSB2	6.22476069219899
CHD5	3.23425259861546
ME3	4.5764837701424
CACYBP	7.16615695172849
TCTN2	5.73084552758186
C2orf25	9.95064301514453
JAK1	9.08551152222032
GPD2	4.00028511905931
FBXL11	5.90747906899775
CDV3	7.70723820922073
SCUBE2	8.31617185579222
GALNT11	7.93360043615237
MYCBP	10.4061575054874
GPX5	3.25953625467356
QSER1	3.73820835572433
FLOT1	6.52551053397017
C1orf164	6.58118138440222
MMP25	3.57545188151072
ULK2	3.91072067429642
PIGO	4.7770958538653
CHST5	4.40076102594731
NRCAM	5.45292641174868
SLC35E3	7.63436993182615
LYRM4	9.25565692455918
CSRP2	8.13013957035824
HYPE	4.62718863593617
HIPK2	5.88025948900698
GPER	3.53222642315979
DAP	6.60408748542166
ZMIZ1	8.12605549142595
DDX58	5.78322357643532
TIMM13	7.05674238528646
DCC1	4.75975777044123
AKT1	7.19463513487648
GBA3	3.39711786575035
CDC34	6.56944250117414
TEX13A	3.46300605211045
MTRF1	4.98086641592429
MCM6	8.5819821754592
RNF125	4.54049334123082
ABCA7	3.76932667028720
CASC1	3.80032683555858
EIF4A2	11.2401468576498
SHROOM2	5.37994757208819
RPGR	3.69574675692698
COL6A3	7.54238566263096
TMEFF1	4.68898476866047
GPR125	6.95501591328119
PLEKHA4	3.8374086929541
USP22	5.93344546634299
PTCD1	4.58419582769826
GNPAT	9.21339750906445
CRTAC1	5.38059066477412
BXDC2	6.24725984904672
C18orf1	3.9505038372466
WDR18	5.5242999467179
HSD17B12	9.46126122895388
HIST1H2BM	3.50268894258563
FAM107A	6.16663998819058
EFNA3	5.00574669051869
P18SRP	3.99616804349833
CYP2B6	3.13193606678059
CAMKK2	4.39855948191823
NES	5.46140175684977
KIAA0649	5.32627051281718
TBC1D2	3.30574476748522
SLC25A12	5.55543870789777
ERCC6L	5.51072542073186
POLR2C	6.62233473023926
PON2	8.91360583924235
ANKRD27	7.16200847639652
HPX	3.4650925481213
EIF3K	9.14963363555933
CLEC4A	3.64500749120447
CPSF4	6.92557082844496
MLXIPL	3.63981485860045
ENC1	5.29048211688233
MAP2K1	7.32477771419567
GH1	3.83665871268214
FKSG2	3.74896230751720
HPS5	5.48292240537918
KIAA0430	7.29093736601713
POP5	8.41551174947239
PTP4A1	5.80755254115693
MARS	9.65407645320319
ARSE	3.35875849940657
PPIE	8.3185578417431
UBR2	6.45069879168096
GP5	2.77911807086240
IL8RB	3.52678242047883
MAK	2.96309636534281
OR11A1	2.87118830781514
STC2	5.02196354953809
PGLS	9.55299478260863
SAE1	7.03961405548363
COL6A1	4.0863531467166
STMN4	3.1687140412453
OAZ1	9.96344276105417
SGCE	7.19566131463901
YIPF5	6.25799848790661
PRSS8	6.23366180218084
IL11	3.72413889360310
WNT4	3.41336115674771
CSN2	2.82880483141063
TCF7	5.40725414740976
SAMD9	5.57012762665246
TDO2	3.25913651824159
MMRN1	2.83877690756759
SV2C	4.20227331543521
LCN2	8.21950430232524
AKR1C3	6.33699816818857
RNF19A	4.67947408597271
YKT6	5.73909000999904
GMDS	6.20845436770584
SPARC	8.02605548412178
CBX5	7.14886676486378
MAGEB4	3.31454963980981
UBE2V2	7.57415474404072
ASB7	3.98363626867916
BOLA1	6.16342717958353
PPP2R5E	7.41591786777653
COL5A1	4.6443804627264
DERL1	6.43363395660324
FBXL18	3.67349735994925
KIAA0460	7.60716232189943
ADAM22	3.04568634967785
SERPINC1	3.48305087240548
MOAP1	9.0038076542596
F3	5.70612477925034
MYOHD1	4.69712495595046
ZNF37A	3.85815680998779
GTF3C1	5.8874087082774
CTSZ	6.15602118170593
PLEKHM2	6.04481415449522
PRNPIP	5.37324485572058
DRD1IP	2.8824254136796
NR1I2	3.89463359426501
ZNF266	6.7765169685184
VTI1B	7.9609023593863
EFCAB1	3.34291400017024
COX4NB	7.52482037987725
TMEM48	5.48278506590662
SAPS1	4.84080048934284
SEPHS2	8.8236638367282
APOA1	6.60722678882698
PYGM	3.21384526495165
KPNB1	8.85412980548448
WNT5B	5.33240252158063
FOXO3	6.15275862174275
KHDRBS1	9.33181287512454
CRYBB2	4.40833246211503
LARS2	6.16261659703598
C3orf28	9.280824423296
ZBTB5	6.55804298444864
SLC25A38	7.69925260249521
C10orf68	3.55132701061571
FTCD	3.44187910396829
DCTN2	9.46520392590858
PSEN1	6.4578481343259
PLA2G4B	3.89332347502888
ZNF324B	3.51858724788388
MCF2L2	2.91638966187467
CDKN2A	6.3763001637903
OLA1	9.70250467732371
TSHB	3.18246649314272
RELN	4.66996601282090
SCN2B	3.45720676243094
MFHAS1	6.0497884048904
NKX3-2	3.92683010901016
MEX3C	7.45251399067008
SSBP1	10.1061397346042
KPNA6	5.94934023329261
ATP5E	11.116487380822
SUPT7L	5.39604812365619
CASP2	4.30834166901275
PDIA4	8.22663811953046
SERBP1	8.43058041734318
TESC	3.3305140107283
YTHDC1	7.88042775196328
KIAA1641	5.07355289274349
CSF1R	5.584029479841
JUN	7.3043018790341
NAGK	6.65854753517113
PCNXL2	4.45152241597933
ATAD5	4.90315332283827
MYL2	3.22392893118042
AZI1	5.22210120074886
STK38	6.4015201685015
RBP1	9.69421843773764
KIAA1026	6.3985097724935
HIST1H4C	10.2137236623253
ADAMTSL3	3.40838131591122
TOMM7	10.5255474523920
HSFX1	4.0288586003101
LOC339457	3.70146056340482
TREX1	5.70032149506896
TNFSF14	3.11280488526893
C18orf10	8.0064252173896
CRISPLD2	5.04645843482868
AOAH	3.60203402312662
CA6	3.88256917071935
TRIM15	3.6402386465574
PNN	7.23481991565791
CEP57	6.96002580223371
AR	7.1311385282509
DDX3X	6.70835888528516
PLXDC1	3.24707408229253
HNRNPL	7.76966303404924
KIF3C	5.28961888622798
EPB41L5	3.81476785377494
RUNDC3A	3.78443526012069
ARHGEF10	3.85876767832779
POLR3D	4.5760839778072
INDO	4.86969540190179
GABRA3	3.90147983976266
E2F3	6.75214172940952
SCG5	9.90328086849116
HDC	3.08835768279175
KLHL3	4.23848346195093
FGD6	3.74596241034957
ATP6V1B1	5.59641419959746
GOLGA4	7.75369102606787
NOTCH1	4.87678839307969
ATPAF2	4.40703768731651
ECD	6.81484059440561
SSX5	3.17213462316387
SNAP91	3.03583879653543
OCA2	5.75302093314435
PNPO	6.72140474099068
TMF1	5.15793004772113
DAPK1	5.69174149613814
RPS6KC1	6.68181467693982
CDH5	3.92538465780669
DAAM1	6.26135866594164
SELENBP1	8.82496553638706
NEK3	3.8157116326924
SSTR4	3.11776372630877
TNFRSF10D	2.96451194371749
FOSL1	3.19983466860737
GSTT1	4.06782280139905
INPP5A	6.57971437512532
CD40LG	3.4284843902505
CES1	3.49374125396606
DCI	6.71241889535177
TRAF3IP1	4.10265303153856
SMARCE1	8.48434548649416
B3GAT3	4.72413878949197
VRK1	8.10230109364948
STK17B	3.88071975979381
AARS	7.29888217765978
CNTN6	3.13831649116329
CYP3A4	3.88206003281637
PISD	5.08921898952414
ZAK	5.09547960228494
USP1	8.58365174162276
TRAP1	7.84101172603456
RNF44	6.19455308109171
CENPM	5.29081801409461
NPTXR	4.41988934637248
SAR1B	6.66166253439103
DPYSL3	5.49221750065048
GPC1	4.08501156513932
APP	7.54423965262899
GLS2	6.31709596704488
TOB1	9.28499857644723
MNX1	5.74475491414599
TCEAL1	8.13822257597501
ORC5L	5.49879163790497
CENPF	6.14923420029482
C6	3.76568693286518
LOC441601	3.22050483218304
PRSS1	3.83774129366636
PTGIS	4.29958632624651
C6orf124	4.23591050801976
CEACAM3	3.63819625600637
KRT23	8.02188071827616
ODZ4	6.73504330226034
UBC	11.6987225743786
ATRN	6.93102348831382
HAPLN1	3.39895057401658
RANGAP1	5.3089443167999
SNCB	3.16114449519051
S100A9	5.8867045592479
C10orf26	7.60958231462068
SRY	2.8542489166153
RNGTT	4.62375314034381
CDCA8	9.70265643171154
HIST1H2BF	5.23355443843704
CEP250	3.86551080363439
MLC1	4.04447933685088
ATPBD1B	5.3425452587312
TNIP3	3.03880196833555
KCNJ2	4.96934831238145
IFT52	7.63776910423478
UTP20	5.84082833594932
ZNF492	5.0597377255782
PDHA1	8.62076013882276
BYSL	6.86732182385068
TKT	8.33642129433102
PMPCA	5.97451568334144
RNF38	6.80414796233683
KLHL2	6.03811103316841
AHDC1	5.25211000089533
APOB48R	3.29992961031941
GLTP	5.59429669485318
MPL	3.32627037564456
DMP1	2.92750373564112
C9orf78	6.33755847913843
ADAM12	3.43564839004129
CRTAM	2.98814568184496
CSPG4	3.32815759636141
HSD17B2	3.15309196894250
UBE2G1	8.86219048666692
ADCY7	4.51670057675431
PAK1	4.64292646850473
FRAS1	3.37152900545015
PELI2	5.26184342180112
ATP13A1	7.9269431859295
OR2B6	3.23652520074243
SIDT1	3.65662267366599
C1RL	5.88083847032708
ATP9B	4.12635441522441
TPX2	8.15170223002292
DAZAP1	7.26830469240958
HMGCS2	6.57732359602775
PRKRA	8.69246524151272
TLN1	5.56695800429107
B9D1	4.2034158165229
NKX2-5	3.91210832077396
MITF	5.46002711854271
LILRB2	3.82184880255541
CSTF1	6.11131320263061
GYS1	5.44553802831800
BTN2A1	4.57254781312547
NSMCE4A	6.8914952243522
DNAI1	3.22229197997203
IGF2BP3	6.66019702285504
HOXD11	3.72364313539995
FNBP1L	7.27824639251628
DHX35	4.88025958243994
SLC33A1	6.87951136418584
HRG	3.28953277395558
ZNF131	7.74997425110912
USP47	7.33132510075802
TRIM33	6.54736867882189
FBXO42	4.66306215249462
HTN1	3.18023576787516
C13orf23	4.83366125577381
PAPOLA	8.95164960835924
C1orf27	6.49787777826695
AATK	3.77134448359574
MSH3	5.7547134197395
RNF14	4.58008313677688
NDUFAB1	9.5488869196506
SLC4A8	3.00955409159302
BAK1	5.07466871689244
COX6C	10.6569445894516
MTNR1B	3.19682166607995
SPECC1L	5.62414161418903
PGCP	5.07176512254625
SPN	4.12711854025624
GPR143	4.77769216298439
ZNF576	4.55276957768417
TMEM39A	6.11575172853027
PCSK1	3.09786721122204
ATP5D	5.88026247885874
MAGEB3	2.94717184280256
SLC13A1	3.13801956701618
RPS5	11.0578607079775
ARF6	6.58213865015017
KIAA1009	3.80978490568813
ANP32E	7.44836513262792
YEATS4	7.35122624233408
MTMR1	6.10918583517659
PCOLCE	5.38229366663585
MNS1	4.21462090778425
HMGN1	9.86298622550054
CXADR	9.5278281099595
PCYT2	5.21728785031493
TSC22D1	10.0394557577919
UTF1	2.92967703868706
BZRAP1	4.01993493359966
LAX1	3.13819647865588
PUF60	8.48208253495622
ELOVL5	10.0427042395589
SPPL2B	3.74390300610158
SHC1	6.1811079631723
B4GALNT1	4.14758411777927
ZNF673	5.62855956784201
IRX5	4.90943973922225
LIMS2	3.82209337749665
ITM2B	9.58963743247936
GINS1	9.02258302400279
BAHCC1	3.31126826201247
PAPSS2	4.78141874927036
ENTPD3	4.01748825970481
CLCC1	4.61533429378404
SMO	4.46874981270554
ACSL3	6.42078663080557
PIK3R5	3.67632998104216
GLT8D2	4.16356845113647
CDC14A	3.54118348590342
UTRN	3.72509005149708
CNN1	4.58309126301726
KRT1	3.15394068973757
HISPPD2A	4.70927421786104
SDAD1	6.10063747805662
SIGLEC9	3.41426212214966
C22orf26	3.24461469417093
RPL35	11.6201771959073
IMPDH2	10.0447409614577
FLJ22655	3.31218900823738
ENOX2	4.32550969007071
INTS6	5.89109976997126
FPRL1	3.20370436186451
CLTA	9.55675569797905
SEC14L5	3.69631587730816
SMC3	7.47638887219026
C6orf123	3.91696361710843
OGDH	4.8811481364876
GPR37L1	3.85469463986222
FLJ20160	4.24191305291876
ASB13	6.66705792818457
GSS	6.97659488775359
NT5M	4.03919601824229
SIX5	3.00483337806112
KPNA3	7.58210453046398
TAF5	5.99057013907929
KCNA1	3.6954499524275
HSPA1L	4.17073592011480
RHOC	7.43335901412987
TH1L	9.10791687616417
SSTR2	3.34180952853812
PPP3CA	6.68268046481142
CHRNA5	3.46707264358962
DLX2	3.42717279325116
SLC1A7	3.73870820460942
C6orf108	6.03650164346609
ALDH3A2	6.59521991381228
DDB2	4.73250780317396
FLJ11286	7.65498897056808
SPATA1	2.79946513213155
CLEC1B	3.35386172590634
MKNK1	5.7996375535178
DYSF	4.58586959595904
FOXJ1	5.40560595053017
LEPREL2	4.10960368531842
SLC27A3	5.97238553260053
C1orf174	7.61537336203083
MTRR	5.05530577322884
PLEKHO1	5.11307476371787
HTR7	3.21812004728272
RING1	7.6727519506357
NPC2	9.9841973044197
BHMT	3.2878587549505
YTHDF1	8.87467466944436
AVPR1B	3.95731295092783
MSMB	2.87379704081531
LMAN1L	3.31111190542308
CEP170	5.75384646600184
PF4	3.51846046596451
MSH6	7.92712318610099
IL1F5	3.83564017570972
ZNF556	3.99995468185974
PLEKHC1	5.65934300487173
BCL2L10	4.26601399330457
AIRE	3.64796481918716
IPO4	7.03620313168127
FIGF	3.00783605188432
QDPR	8.50724866774902
SLCO2A1	4.46272030330737
FOXA2	5.02487148475157
MAPK12	3.86805217292234
BOP1	5.49189577797041
PRDM16	3.09882484321867
POLR1E	5.64370450686169
INSRR	2.94406546383483
PDE6C	2.94549375722875
C1orf216	8.09671386783785
SIPA1	4.92449186400617
EP400	5.10977901560264
ULK4	3.27887974393607
PTK2	6.70980679847886
BTN3A1	5.17252395400764
NDUFA8	8.50971787003999
LAMP3	6.55686314238589
FABP5	7.39517494092595
GLTSCR2	10.8424692800638
SORT1	5.12572986661964
LLGL2	6.15206321732695
YWHAQ	9.90441118230566
LRIT1	3.36809596768834
KIAA1704	4.24177023110705
ENOSF1	4.94621621054102
MEIS2	8.32026234154742
KIR2DL4	3.14643194495084
PCDH7	3.48676163020489
NFKB2	3.74038914310217
RPLP1	12.5317184104785
FZD9	3.78320328980384
HESX1	3.38541218316364
GNAT1	3.33571704853149
NKX6-1	3.39179699131596
CTA-216E10.6	4.34696286608054
IFT140	3.72899748156545
ORAI3	4.68630559589103
DENND1A	5.24050283184272
ABHD2	4.73105463425886
ALCAM	9.36170140107112
QPRT	7.32539536047502
TRAM1	7.56615231269877
TRIM29	5.11764975900636
ATP1B4	2.72213169315447
NUP37	8.11618323186324
CDS1	4.46798470936826
RHEB	6.5219740565261
C4orf27	6.67539069940643
RAB3A	5.02285508193846
SAA3P	2.85339732226703
SLC22A6	3.21116065404878
GPD1	3.46401981649153
KIAA0265	6.73809659019353
CDH15	3.26492503296228
NPM1	10.5233625022154
ERAF	3.71237523119431
ADAM19	3.4215109138453
PRPS2	7.36170876251913
GCK	3.84954111463585
DNMT3B	5.6741543295792
SNF1LK2	3.72344274284695
ADRA2A	3.21865915876061
TSPYL4	6.42044202238742
MGC24039	4.90353077745828
TASP1	6.42327110455528
WDR19	5.13752403644392
C10orf38	8.02592069205395
CCT8	6.76059346736701
PDE4C	4.33580903282239
N-PAC	6.29098501968024
POGZ	7.19973763592885
FYB	4.11101608228916
GUCA1B	3.1831566395807
ZZEF1	4.51526539169069
PPFIA3	3.71965578186329
ZNF334	3.35069508775539
C12orf44	8.27291065132329
RANBP6	6.066285658274
LDHB	10.7673876705616
CRYBA4	3.49640325485275
BAMBI	5.12212053740422
RAB5B	7.17480761068678
FOXB1	4.08840944687331
MRPS12	4.59047671982966
TAF10	9.4172733461373
CRIPT	6.94114748228898
DEPDC5	4.22036917524831
RYR1	4.95388595373078
LTBP1	9.48496839600885
MAPRE1	8.90360809519469
TRIP12	8.5349931454197
FGF8	3.00454109878579
NDUFA2	6.87302602482267
C3orf52	4.1083786480023
SENP7	3.34265864421358
MOBKL2B	4.76264116210463
KIAA0355	5.10673209219563
CPEB1	3.20960433060849
ACOT7	5.40033094143289
FGF6	3.6920456645826
PPEF2	3.29850899893216
ABI2	6.0854217242778
PCDHGA1	3.05088257721588
KIAA0317	7.14718644412024
IKZF3	2.9292939011861
H3F3B	8.24341458927323
SLC38A4	3.09203155204461
ATF1	7.80917266494731
FGFR3	3.33982649415098
DYNC1H1	7.78243908552567
DIP	3.98870150034815
C10orf110	4.40195315274926
TMEM33	6.33252585781802
ARIH1	6.56960034177119
CYP2B7P1	3.16044527423016
POLDIP3	5.02116146171026
C1orf129	3.20999423798101
POU6F1	3.74008913015225
BBS1	6.98537032216864
RGPD5	6.64444812891607
C7orf24	10.2320976562158
GPR171	3.30134352082159
CDC6	4.57205577119228
PLD1	3.68813780766374
KDELC1	4.20985253326525
SULT1C2	3.66855068225403
CHI3L1	8.9002059669485
PIP5K3	6.15767721990172
CSDA	7.5472554642418
ITFG2	3.98136912250663
VTCN1	10.6781941366036
WDR62	3.94076415388754
NDUFC1	8.55868030068988
NBR1	6.99894329566046
HPS4	4.01971271092585
KIF2A	7.28004420327193
RARB	3.67817210302505
CEL	5.82486388641858
IMMT	8.4941607398124
CNOT6	5.75386706767576
PICALM	4.95719496595186
MARK3	7.28292495417958
DHX15	8.9064639238232
ZNF702	4.68832277934279
HIST1H1A	3.74102540882565
HLF	3.27806953757399
ADAMTS2	3.76124138312736
ARPC3	9.16080161926932
BRD8	5.14566259270875
NPHS1	3.64417084243451
WDR12	8.29231952621875
HOXD13	3.29490914263836
KIAA0494	6.39644969654965
GABRQ	3.16818914946324
TCF4	5.86236796508981
APOBEC3B	6.18848577151107
NR2C2	4.68805486690193
NKTR	6.04361875917606
MYH2	2.98875349985848
TLE2	5.63641884893750
FXN	5.64202788809413
AURKA	6.07741701857781
KIAA0892	5.08524665084644
GPRC5C	5.92632423006142
TBC1D9B	5.73897295436382
PAEP	3.22811407751929
PNPLA6	4.57160105577178
SPG11	7.01638937009766
KCNJ13	2.85424121084126
NOC3L	7.29310408592026
AP3B1	4.79554199675199
C11orf68	6.28854154998659
NAG	5.70857811712995
AKR7A3	4.25243084031991
AHCYL1	7.40835604691284
FLJ11184	5.17467596826572
MLN	3.30372027868061
RPP14	6.73510054437977
TIAM1	6.54410861803726
ANXA2P2	6.13805535742872
PBX1	6.79449737452772
PXMP2	7.11348210981099
KRT17	4.77414218316357
LACTB2	6.00247923421584
ZNF711	3.00852077778387
GGA1	6.02499927571273
VAMP4	5.35685128621838
C20orf19	6.76243698973472
BCAP29	4.92714778739499
DDX24	8.74397191251868
PHACTR1	4.79952036850376
SLC35E2	3.11793901866036
LOXL1	4.89846936787723
IQSEC2	4.07296244750977
RGSL1	3.53929609481258
SETD8	4.56606913989316
HEXIM1	6.21684412139984
PRRX1	3.14210970674612
SULT1A2	5.06472122356169
ASTE1	6.73426969097568
KLHL9	6.3558300098773
GAA	6.26196562515231
MYOD1	3.98812261924551
ZNF747	4.50246570078412
ARHGEF16	3.98490498341554
SCN1A	2.80489317621427
GDF9	3.35820233835087
IL1RL2	3.89810775149267
HNRPH1	7.48863488630434
MED18	4.74567904214863
TRAF2	3.46003499520165
ECE1	4.77782196777138
TEX13B	3.34756284417962
SNN	4.80946993689155
HCK	4.28950941581904
C6orf62	7.84112030886141
GABBR1	4.14673739610371
YIPF6	8.220803557214
BMP6	4.06520245267935
PROX1	3.04611167229036
LANCL2	6.99766077436545
SCN3A	2.74683073131276
IL8RA	3.83807756972238
LSM3	9.28034727895211
CDSN	3.96744404905991
EFHA1	7.29808998414315
SSRP1	7.94561297087712
ASXL2	6.74460475285357
RPE65	2.70889517079701
SNAI1	3.53452457668645
SPCS3	5.32501154205711
EFNA2	2.88367052167805
CLDN9	3.56756470493021
DEF8	4.5342102523853
CHAF1A	5.14197224095687
C1orf165	4.10220592591957
ZFPM2	3.79385450493845
C9orf7	5.28765419155455
GC	2.87055586931094
FTH1	11.6603819118586
IER3	8.35449327871152
YWHAH	7.32890073063342
ADRB1	3.20120979431856
FOXL1	3.35008979974812
MGC31957	3.38549591845254
MUC5B	3.32664000852953
ZNF193	4.70761958740262
CSRP1	8.26567885105613
MOSPD1	7.49687900541559
UMPS	6.15530773599504
RAD1	6.8475873959671
RCP9	5.49156089496969
COG4	5.27329719798746
NFRKB	4.6544925767698
FANCA	3.31554002072641
CDC2L5	4.61611040850536
GDF2	3.26367424003745
PCBP3	3.25524717782629
TIMM17A	6.40787844440759
BFSP2	3.61565028964573
OR2H1	3.19919619957503
HNRNPA0	7.38881862717013
IKBKG	5.02315315248546
TM4SF20	2.95689118995872
PCBP1	9.10718737763965
LRRC2	3.32479487842207
NSD1	4.94426514896651
AMMECR1	7.10013455334011
MAGEC1	3.37571626257691
SEC13	9.76997461004344
WDR91	5.89683412918814
HAGH	5.6451128492456
EGF	3.15017136496567
NHLH2	3.04520606587418
NCAPD3	6.42731898304075
BRCC3	6.43337149528478
CNDP2	9.53325486568874
FYN	7.52937526543532
YPEL5	9.78682178611614
KCND3	3.40149543005929
LRRC42	6.4143689768344
GTF3C5	4.44833664698595
AKR1C4	3.09069831152459
RBM26	6.36114182108687
DUSP14	6.4087207846666
AP4M1	5.06543174865857
RIMBP2	2.98250353261824
ABCC2	3.48646827294386
COL5A2	5.17004683645125
DNAJC16	6.07935033481384
TTC12	4.44671720858705
SNX13	4.70365596316846
ELA2B	3.67852051659496
CSPP1	4.3352348186185
NAIP	4.14637025647747
MYOZ2	2.9500321877442
XRCC4	3.91644825221449
CYB561	6.1543068353402
CHST10	5.69562443202226
BAI1	3.61509099155357
THY1	7.29915113086458
KIT	3.45282878340616
TBC1D8	5.11719934949024
PDE6H	2.88570354059858
EPHA7	2.97242716723623
SOLH	3.81996835504851
FLJ20309	4.28424490246663
MAP7	5.94544776580984
SPAG9	5.49942537478182
ZNF294	6.63167110133143
CENTB2	5.44154139731374
FLJ21963	3.65070742469171
ANTXR1	3.24302808940046
CREB3	6.24197689638591
ETV7	4.02489751716173
DGAT1	4.93625574714443
TAC3	4.04426186384962
CORO1C	7.55164912679239
RAD54B	5.21180498873317
HRASLS3	7.69600952926605
MED25	4.95503010758343
BARD1	6.34450830831642
ZNF177	4.51488497807512
MIP	3.66021813556998
ZNF442	3.66244629221946
F2	3.44518083979642
FDX1	7.43243905955993
GRIA1	2.96010465938075
IL13RA1	7.17323900510375
EIF2B2	7.44364966167215
NHP2L1	8.22344363846286
WNT5A	4.48551893322403
ZNF593	7.49088232902445
TRA@	3.34902335176775
WIPI2	6.986476940358
TAS2R7	3.33446220607012
RANBP1	5.48409799336608
CSNK2B	9.93348193662217
DKFZP434O047	3.81005654783922
SLC7A4	3.28574607262646
WBP11	7.86636631713217
TEX2	6.39655774800837
C17orf80	3.76263061965101
TMEM176A	5.92444782598919
GALNT2	6.08011551771368
CTNNB1	9.0865081633699
BHLHB2	6.31689840723014
TMEM185B	7.04475530024955
DND1	3.82308360859987
ARD1B	3.25691655574112
STK3	4.8599070532047
REPS2	5.80084155728963
LOC541469	3.66135167405474
H2AFY2	6.2879355291798
CCNK	4.18640278960003
FSHR	3.09088661222455
GAS8	4.21131767959049
UPK2	3.20901302284835
C1orf66	5.77309432307032
LCE2B	3.34772259799096
CD200	7.75166602355071
IMPACT	5.99161162836221
KRT83	3.38527919732364
COL19A1	3.57303494742426
BMP15	3.8445312716157
POL3S	3.58763446973505
ITGA6	7.03244246706677
GAD2	3.3643148961812
C1GALT1	5.75696813773595
BAG3	7.15051088845576
ZNF468	5.35183469244573
RIC8A	7.74410406807658
CA5A	3.07568658231162
CCND1	6.52362488537973
DKK4	3.64444746877346
SGK2	4.34721516307272
PIK3C2G	3.24151902239623
USP11	9.4202054258536
IMPA2	8.03308989964605
PRKDC	6.66206256385079
DSCR2	7.76021030508007
CCL4	4.86108946243202
MSR1	3.53719967537196
NOL11	8.04451435627886
ZCCHC10	5.01672039988291
PDCD6IP	8.62581238770798
TRPM2	3.77743382272749
PSMD2	9.05574398895916
USP18	5.51969491507334
ATXN2	6.13390431904251
SLC17A4	3.19364672256917
RS1	3.12691002515443
RRAS	5.90471950485521
LAMC3	4.56043756351739
NET1	7.28492023415162
NPY1R	3.10198336273151
TOX	3.91902160044119
MVD	3.43737440801688
C11orf61	4.21964580070625
IK	5.81402253988855
GCNT2	3.62371429836707
GABRG3	3.25598965009609
BCS1L	6.21505494937653
BCAS2	8.9610614754289
ACE2	3.45036591255528
KCTD17	3.41160602234325
TPPP3	4.2193709148395
CALB2	3.88965360757328
ICT1	6.43064102835084
CD79B	3.41116441523597
CEBPZ	7.79211786111822
FMOD	6.45904870317531
IRS2	5.9633203368298
C21orf66	5.72175830386285
LUZP2	3.34852191224457
CLN6	4.41851444995015
ANAPC1	6.71500678389139
PTPN14	4.26930934270683
APTX	6.44752898367707
SNRPG	9.85796495913887
BMS1	6.3689109787564
NFATC3	4.344129948342
ADCK2	6.2919949352042
ZKSCAN1	6.88570744999767
FASTKD2	5.01891972468251
ARS2	5.57242823021738
LRIG1	7.26392591769492
KCNMB3	4.01638137819828
ERC2	3.04167786531685
POFUT2	4.45929502667699
PRKACB	6.70715667536955
PRDM13	3.95071455661404
KLK12	3.67907971532166
ZNF354A	5.65214769239803
PCDH11X	3.08404796203904
TMC6	4.57358617163364
CAND2	6.43175798416222
RIMS1	3.97469912157285
SF3B2	7.94352007714157
RCN1	8.12938317616397
CPB1	3.14665257231026
BCAR3	5.76169182973215
BCL6	7.32129739985759
MDH2	10.7489016215405
DRP2	3.79292420731153
TPD52L1	8.85243787964446
TXNL4A	7.63999167277295
OR3A1	3.25341904513036
RAB25	9.09432241463568
C22orf9	4.84617384742068
PCTK3	4.77194760575923
POR	6.99353049114372
ARPP-19	7.16962885514256
SREBF2	4.37277142380452
ZWINT	7.85254379626432
PAK1IP1	7.55094119798234
OR10H1	3.75082677300742
ENPP2	5.68785352624656
UXT	9.93659355135247
ZXDC	5.9897672024806
TGFB1	4.14855555808651
SLC6A16	3.50110997002052
SLC31A2	4.76408971261447
LRRC8E	4.11022346209065
ZNF780B	3.19507072324669
APEX1	10.8237313690618
PPIAL4	2.94729109625493
ZIC3	3.64547010748856
CEP68	6.2033763834848
PAX2	3.71336847375196
MRPL11	7.9046546486711
LPAL2	2.99995330595465
VPS53	3.19676149485641
MPDU1	5.96021436265923
PSEN2	4.48895157730528
GAST	3.31396012063473
DHRS7B	6.22062261752111
C10orf28	3.3888674894981
UBE2L3	6.25741848900109
ADRA1D	3.34662843020285
FZD10	6.41058384863784
ATP6V1E1	7.51561947973691
SAR1A	7.0157522598203
ASB1	3.83280504619868
MCTP2	3.91720233346372
TMEM5	9.66396835449817
LCMT2	7.2990091119272
KRT31	3.79095923429979
ZNF223	4.04057066726209
BIRC2	8.65713633029016
IGL@	3.50018541879404
NLGN3	3.94069713486418
MEP1A	3.05172589199979
LOH3CR2A	4.04369250972421
TMEM53	4.16270478935921
SLC9A3R2	3.64576088491222
