Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_C10_433694
Composite Element REF	Signal
CD14	6.507526458413
ABCC9	3.15342833177158
SNAP29	6.30745848808072
TRIP6	7.25228862282644
HMGCR	5.11108821841467
CDH3	5.95962747240994
KLHDC8A	3.80955786033386
IFT74	4.31080343959033
C9orf116	5.66481041872861
EI24	7.93787153087803
CENTD1	6.38126265257183
RWDD2B	6.9264964352086
INSL6	3.13344233700352
HERC1	6.43086635136703
NPAS2	3.87659338387587
NR3C2	3.24558273462401
DOCK1	5.40648569029921
FAM63A	4.69673336549279
FAM111A	7.62149209156675
INPP5F	4.89739320271693
MYBL1	4.5878959481744
HOXB1	3.60057162997998
CRADD	4.88747899272173
EMCN	3.19424105375901
DUSP12	6.37968229708866
CGREF1	4.77000153818573
BLNK	3.55045652651988
VASH2	3.39283412991352
PDZK1IP1	8.00715288330272
SKP1A	9.38895089314322
IL19	3.87221983359358
DOC2A	3.40482765148210
COPB2	9.5439487892606
CTR9	7.75863241979057
VIL1	3.07042071028903
CDC27	5.34667170973405
PTTG1IP	9.44250188752163
LECT1	3.45924836730238
COPS6	7.3920148326173
COL9A1	3.7279938665726
MCCC1	6.55508407670598
GPC4	5.17106743103651
VAC14	4.54668760971058
PSMD9	5.85723821844596
PPY	2.8272895891075
SRCAP	4.58414581063498
PPP1R13L	3.89391685951834
BPGM	6.09767226545241
TTC19	8.06597566717422
GFPT1	6.79549096769479
C1orf114	4.02326501883522
HMOX1	4.95538811267303
SLC27A6	4.85105977879023
MC4R	3.20875753267615
CALML5	2.78653576290497
MRPS10	6.77041518003801
PRR13	7.9588306596336
INS	3.30516889881325
CECR1	5.84432342334697
SERPINB8	3.46069685598157
FLT1	3.31862955207343
FEM1C	5.32359440083955
PPP2R4	6.50704755071081
PDIA2	3.44417093758267
TMED3	7.87405192149756
NUCKS1	6.23850110106133
EXT1	7.58296279172236
RCOR1	7.51857824385374
EBI3	3.39454891539529
SMAD2	6.41441852994404
ODZ3	3.46912022305033
POLS	6.18904089678204
NXN	9.33674353323781
PPIH	8.5499808548024
FOXJ3	5.78616621153363
EIF5B	7.1508303487763
EIF2B4	6.93881036542347
C20orf121	4.69872691879443
CENPE	5.08480887429664
KIAA0415	4.13389052599697
CRABP2	8.99430621437119
TSPAN12	5.56177272047579
CXorf15	4.28926244370811
LOC57228	3.7606951801653
ACTR3B	7.34642770440322
ASL	4.67782016504312
GATA3	3.12786179941425
TFAM	6.59189860044742
PCDHA5	3.42253397486202
PARP12	8.69239446907945
PIGH	4.39232751239233
ENDOGL1	3.00763471074613
GTF2H1	6.6905231150112
MPZ	3.24964096342278
BIRC4	4.01569561039660
SSBP3	6.74726531062371
BPESC1	2.84442256208585
FOXC2	3.24865306154948
HS3ST3B1	3.28919362172474
GDNF	3.44258642358809
CTNS	4.70171457803906
KIAA0859	6.26654007967319
TRPC5	3.00832585894384
PMS2L3	4.99181668814053
TEP1	3.73684048856176
KIDINS220	6.8545724268531
CRH	3.30381711225299
CES3	5.18056495153566
ACP5	4.37698527708371
AMFR	5.56572722141416
CA4	3.26430915117792
PLCB4	6.08438377965946
MPHOSPH10	8.4142083046559
PGF	3.46451558818089
G3BP2	6.37588870102893
SR140	6.88462525910254
ISLR	4.07000806568749
HOXA2	3.30836750193895
PYGB	5.95657148723523
BAT1	8.86048573357086
TSC1	5.61234164482064
NARF	7.74772126808774
DKK3	3.48772339900196
UTP18	6.14822255765375
TSKS	3.30184279187363
DDX31	5.11305568145557
TULP1	3.70335623980998
TNRC4	3.72309980286863
ZNF430	5.77210965123411
POSTN	5.48734411734678
AASS	3.77117942978627
APOL5	3.94435640141203
PLA2G1B	3.63006000007904
FLJ11506	5.23269450890549
GTF2A2	8.98769563445918
RCHY1	5.93870395718263
CYP27B1	3.49447805141447
VPREB1	3.09723133049588
MGC4294	3.43634046852881
TACC3	6.72704368673074
PDCL	5.79796642157885
DMXL2	5.83335666942631
LOC4951	4.07981596977255
EID1	8.21259241513879
MS4A4A	4.02307834442856
RBM14	5.74385936024518
MGC29506	3.50838308638419
PPP2R5B	4.21772537926199
TNFSF11	3.20719742148349
ATG2A	5.83160830096125
RPGRIP1L	5.11526881231293
SPOP	8.35709622055098
OSGIN1	3.32997380591737
PTPRF	8.35741629133943
ICMT	6.62258619715921
SEC24B	7.69968406664087
MAML1	6.9447820209472
POLL	4.66384721307376
FXR2	4.92496813172524
TYK2	6.96474812031296
MUC6	3.39817180737764
ADAM28	4.67576777737955
MYL3	3.41176995801255
NRL	3.17760658595678
PIP4K2A	4.89131433944551
TCL1A	3.53225877005161
MED7	5.22057435326351
MYLK	5.97518980920692
RRP1	4.86864266626206
TFAP4	4.3073449426772
CYP4F2	3.90364155842362
UNC5C	2.88181412306939
ARL4D	5.98591991664662
SH3BP5	8.6504087674921
AKAP6	3.53466372673911
CTLA4	3.40401825833412
ACSBG1	3.57328255625428
MTMR4	7.93382246149918
NECAP1	7.2823735585257
SLC25A17	4.80747815464811
POLR2F	6.78785534354463
PLA2G2D	3.39345238930493
WNT2	4.10445142767174
GLMN	6.45210861742055
MCM7	6.70711053401676
TRIM52	4.96786722102107
DCLRE1A	5.13886110996822
PDX1	3.42646798388456
UBQLN3	3.08165734357939
PRPF31	6.34196937791524
TLR7	3.07965421080401
SMAD1	6.8398428151911
CLCN1	3.60249986371691
RIOK2	6.47578017857181
CEACAM21	3.38077057898157
PDLIM4	4.33642211159596
STX18	7.75608481976385
CCPG1	4.54021934334964
SLC2A6	3.80208628045394
SORCS3	2.95417118960549
NOLA3	8.70945954961357
PDGFA	3.76290429300715
TRDMT1	3.91257316179349
CFL1	11.3193424622525
IL4	3.02210718020763
NAT2	3.45342199043065
CPSF6	6.5427734155443
PRG2	3.56499547832637
PIGQ	3.92719499899742
CLSTN3	4.11469901097611
KIAA0146	4.64501035071009
GBP1	9.71741683581708
CEP55	7.71891660947105
ZNF408	5.43927036673159
KRT20	2.91353499015472
EYA3	3.79235998111555
KRT38	3.49432850000473
WDR7	4.84848999208769
BLCAP	8.42387043430618
HLA-DPB1	7.78664862373004
SFI1	4.03805843754114
GNE	3.67364508020952
MGAT4C	3.19744378843400
CTSE	3.68670921554035
SLC35A2	4.71256205413692
TUSC3	6.85953203761965
GABRD	3.33675864918751
IARS	9.36881908324675
ARFIP1	5.38643168507456
SFRS9	8.7869344252155
CEP110	4.71692744645192
MYF6	3.05347120360345
MGST2	8.1892160360446
EVI2B	4.21324011633708
TRPV4	3.00500031924015
SLC25A11	6.5317238828863
EHD4	7.85993206972977
NOX5	4.06093385876041
NCKAP1L	4.31443969380846
EMP3	4.59591794284639
SYNCRIP	8.52292209854349
BPY2C	3.46693030285218
C1orf38	3.60999253923407
ZNF426	6.20096803000249
ELOVL2	3.19134481928335
ATP5J	10.0646408112456
CBX7	4.17481309552699
OSBPL1A	6.36712235996587
MED13	8.5066840894288
ZNF589	4.16115310834115
CHRNB3	3.25990011680817
GOLGA2	6.66086812539402
NIF3L1	7.56969640516412
TRA2A	6.18723486300024
F2R	4.87553198558684
PHF2	5.83871392238249
PID1	3.16438110806557
MTAP	3.60163172941670
RFC1	5.9445727565731
C5orf3	4.97378204735897
ADORA3	4.02227856979369
ACTL7A	3.53697922159282
RAI2	9.20994353516452
MAP2K7	3.77413836170819
HYAL4	3.17735490195614
GZMB	3.79016929271309
FCGR3B	3.94733747489042
BMP1	4.66054882483861
CPNE6	3.25264161406618
SP2	4.03988609952232
DPF1	3.54619785581008
SMPD3	2.98836397796510
TMEM38B	5.02542871238977
CCDC56	8.85359577753649
NFE2L1	7.26534334475573
MRPS31	6.90780369498488
STIP1	7.33478447370875
MMP26	3.17336681346993
RASL11B	3.74264876563426
NT5DC2	7.3377687437797
HLA-G	7.34251880987878
LRP2	4.08811129265758
MTDH	8.59287979956784
HSP90AB1	10.3225909700940
PMAIP1	6.72066270733601
LMBR1L	4.68179205531322
SLC25A20	5.09318622484654
RSBN1	6.85270198997204
S100A2	4.70370929008083
C2	6.15590695530441
RHOT2	5.31116097660283
RALGPS2	3.74105000162478
EIF4EBP1	6.4601847685644
C2orf27	4.58257547166332
GCKR	3.75310644648995
FER	4.66023903032386
TRPC6	3.84121410018018
RGL2	6.1281798621874
ARPC1B	7.90057074293169
SNRK	6.76046484421001
UTP6	6.39122103455245
DNM2	4.46166016753353
GCS1	6.08220638976456
EHMT1	3.45471471839068
GLDC	5.21855732395879
FBP1	6.2671714445898
VARS	4.62122355075405
PLA2G7	4.38149753673616
RAX	3.44618725846446
TERT	3.68074013326782
CCL1	3.16585098584688
FUCA1	8.11991141146378
ALS2CR8	3.05856916945057
CXorf21	4.86962801066896
KCMF1	8.83728693191219
MFAP2	3.74154969000518
OXCT2	3.58962223260446
WWC3	6.81530628217934
SOCS1	3.82981272267407
IL17RA	4.39060129321904
C14orf115	3.79693206700973
ST5	6.05601896424161
STRA6	4.21283787840211
MPP5	4.64558213794275
SPA17	6.13653731443794
C21orf7	3.83175392629335
FLJ10986	4.71800267117008
LHFP	4.03951014320694
CAMK4	3.5714808157017
GALNT14	6.937419620699
CXorf27	3.29505030417075
CLPX	7.21265474954876
NPLOC4	7.02782671104818
PJA1	6.55838614479788
CPLX2	3.59778887882332
ARSD	4.08518634285606
WHDC1L1	2.82798516482511
RB1	4.65288992963466
PHLDA2	5.34940421048519
C2orf56	4.58876758203833
GUCY2F	3.22235537088391
MPV17	7.50873258186683
PSMD4	6.6317500219375
SLC35D1	3.78117418547387
C20orf103	4.2730054473877
COL16A1	3.66283361199336
ERLIN1	5.04929269829429
JMJD4	4.49424303509541
SLC29A1	3.83196929341805
GLRX	4.80855093403724
HIST1H2BK	9.25396993481865
TP53I11	4.95011479762499
ST3GAL4	4.20969490201418
ALG8	9.15003838511023
PF4V1	2.7301378839184
SHOC2	6.1490358371117
REG1A	3.08572918609512
FBXW7	4.34997200414466
CYB5R3	8.21861836658252
MINA	7.47827366113128
HHLA1	4.13382876915333
MYST4	6.71650184195968
NR0B2	4.28743776233679
TFAP2A	5.47053339471589
UCHL5IP	6.41791031599062
TIMELESS	5.83161738485575
DDX10	7.43965298773016
SLC25A36	8.38561453512626
TMED10	8.32838019331663
ZNF507	3.25861218122148
LOC90379	4.40879113022221
RAB11FIP1	5.22693014025853
ATAD4	4.99303070898903
PHF15	4.40306040755481
ZNF26	5.71090877575449
KRT7	4.94659684396366
RPA3	7.1924476928505
YIF1A	7.20498106466332
PPRC1	5.73946573975056
PCDH17	4.2619105488669
PHF8	4.01455125815488
RDH14	7.4646645232603
DNAJB2	4.6392578958204
HNRPK	9.80261279852159
PTPLB	8.55334816975336
RABEPK	5.88790062749724
SNF8	7.77670138984293
CBARA1	7.67934543332173
RAD51AP1	6.62135872179905
HAT1	7.87406205573377
HTR1D	3.36232056831089
H2AFV	6.33556045733777
OAZ3	3.48952068650165
CXorf48	3.34144864890566
RC3H2	6.19024818653977
SGCD	3.66703258274278
PHTF1	4.67774716532231
CA3	3.05720314138778
PKIA	3.75581361805957
STX10	5.4558222258976
PEO1	5.25336926861483
JMJD2D	3.21419563081429
KRT19	9.83168560887374
ZNF143	6.0198270496148
ENO1	7.93287298728222
TIPRL	7.48581506261539
MAN1B1	6.0634179589787
P4HA1	7.0383991025909
TPTE	3.02801277209975
AKAP8L	5.75706573068493
GPR17	3.00807379325822
LRRC20	4.49798823677032
UBE2Z	8.70677549089564
COL4A1	6.77440030909546
ISOC1	7.12621181565569
RNASE1	9.57984520712978
C20orf20	5.8877402051547
NDUFB11	8.8272748560982
STK19	6.09572843899444
OSBPL2	6.10823665374075
PTTG2	3.07177379527469
GRM7	3.26828455799432
SLC39A8	4.77700211569713
APPBP1	7.25727805738084
STS	4.12674590068457
FFAR2	3.02295749244959
TMEM123	10.1057950392574
GLI2	3.6940086003857
BTNL2	3.45961484669856
ALDH1A3	6.02732171185002
TGIF1	7.04326330208066
SCO2	5.00610859981224
TP53	3.78912843503338
CCDC69	4.02797734981415
ZFAND5	9.20068222908585
ICA1	4.40133735441871
RAPGEF2	4.40150610670217
NAV3	3.54338340769772
EPS8L2	6.36035161374191
ATP6V1G2	3.2631857999503
MNT	7.87861095059432
C6orf145	5.75530549957925
PPP6C	7.90736940756804
OR51E2	3.17200792681029
OTUB1	6.14030508837969
ENTPD1	3.93705470297197
TMEM115	6.39362468468151
STK11	4.2635258198834
PRPSAP2	5.97609943220458
SH3BGRL3	7.5474835319368
MX1	8.59873916663695
PSMC5	9.83992948348597
TTTY9A	3.65925806531229
EXOSC4	7.06582532954204
SETD1A	4.95335838953882
YARS	7.47844167408118
SLN	3.59385132972396
RELB	4.30073740971164
NLRP1	4.04193715846456
LAMB2	6.2961452036383
FNTA	8.13224758363395
HNF1B	5.14957177374791
C14orf139	3.53096468542909
UMOD	3.11443293132915
ZNF512B	5.6674596048167
GPR25	3.77557431484406
C6orf49	9.65579033410318
ATP6V0A1	4.71171927011008
SNFT	3.64425744516599
ZNF768	4.93915707981587
GTF2I	7.78356121202633
KCNN2	3.5427296155492
DYNC2LI1	5.22022863361104
DGKE	3.35843014079956
DNAH3	3.97385936811624
RPS6KA1	5.05641545183794
C9orf53	3.62307213806436
PTPRM	6.9048345117688
MRPS15	7.17267501843561
TMEM59L	3.92081995353506
SSPN	7.54291684826907
IGSF9B	3.3733395234634
CNOT8	5.8165989409739
GORASP2	8.45672939969612
ADAM17	4.71031227370634
CHRNA3	3.49255039769614
MYOG	3.54562416484814
UBE2D4	5.06468406014440
CPNE1	6.21727039373695
AK5	3.5625989102189
RPL37A	8.63286222113374
CPS1	3.54825960988057
NDRG4	4.00184367933698
ALG5	6.56883635797429
NCOA2	4.07654080630394
LOC130074	6.40155597339026
PIAS4	3.55221163083488
S100PBP	5.39358017264974
TEGT	9.8357160151637
USP5	5.91967433525148
CFLAR	6.05256805080415
KIAA0692	5.47490532683722
WDR48	5.86216115710686
PCDHGB6	2.97297768325599
NRXN3	3.3496645838333
ACACB	4.15379553496703
CDKN2C	4.74433004964722
KIAA0226	5.34241897804623
TRAK1	5.3243696947437
CUTC	4.54036007383687
AGPAT5	8.00507487091908
WDR68	6.85629291741374
PREPL	6.39305142177588
ABCB6	4.5478261541162
RABGAP1L	5.974609593327
FCGR1A	4.1619537529474
EIF4H	8.29122593475461
DLC1	4.051436820515
MAPK8IP3	3.85063038407716
SPRY4	5.47272070703108
RPL11	11.5766203154820
RAP2C	5.37152076338214
ETFB	7.34882268883631
RORC	4.34554195917687
GRAP	3.04255429583691
SEPW1	7.5485944050053
NMU	7.82793178269472
MXD1	2.99494854942668
IFIH1	8.2907173515588
AZI2	5.55518509110233
WDR37	4.96382593112138
SEMA4A	4.82670975103086
RPL8	12.2202405919933
NUAK2	7.48632967464512
AHSG	3.65079067833478
RBM39	8.46770118869986
MANSC1	8.68472893360253
IMP3	8.05691152814019
ARHGDIG	3.66326155274789
ELTD1	4.13851773973078
PRAMEF10	3.64336277661439
RGS17	3.15167142117697
KPTN	3.56532745860602
C2orf3	5.2816893936283
PCTP	6.96552079969213
MRPL42	7.99108548341917
SIRT1	6.58501982713248
MANBA	6.12700341970797
CD164	8.65190406257424
ZNF671	3.67943757470015
GFRA1	3.11899792733539
PRM2	2.94734719637692
IL1B	4.77317583718343
HAX1	8.31125010444846
REN	4.00916980444025
ZKSCAN3	4.12715869642598
CTSA	8.33197848136714
TPRKB	9.2966048305439
UBFD1	6.40886626533299
CDKL5	3.26484172820941
HIST1H2BD	9.06090599545612
COQ4	6.50139416928618
TXNDC4	6.46033290137867
C5orf22	6.59418687595796
VGF	3.8012027303545
INPP4A	3.85273122676533
RNF8	5.00559765273031
BMX	3.08265664990534
SLCO5A1	3.70587048562266
PTPRU	5.31229483214967
ATP8B3	3.09298790428149
HOXC8	3.80775347364842
ADPGK	7.41078774623491
IL12B	2.89337467679029
LARP4	6.0390604397229
ZMPSTE24	8.9904265368063
PFDN4	7.12398070083833
KLHL11	3.12455489445063
PSMB3	8.92448642728668
KIAA0157	6.53103050629115
DDX25	3.34699477746222
NCAN	3.36366637699868
RPS25	11.6383568058443
SOBP	5.07319051355577
TESK2	4.87800524686531
DNM1L	8.08758731085355
LOC55908	3.29534197555679
MTIF2	8.80715570325578
ZNF207	8.28842763243428
EXOC7	6.13589023780572
CLEC11A	4.51013225369439
TXN2	6.3323362735124
TOLLIP	5.51095487098872
TRAPPC3	6.94180469957712
TAF15	5.72181398993875
HAMP	3.8975772967921
GRIA4	3.38743008793904
IDE	6.74288299112322
DLK1	3.01525748042240
PLVAP	4.13270273239977
NOD2	5.21645132446262
SCMH1	7.05520563350507
ELMO3	4.77158699178048
GPR68	3.34182879824737
HTR2A	3.14157862983523
FUT7	3.60052024922291
PRELP	8.11966402044985
COL8A2	3.70640969933170
GYG1	7.856676373661
C16orf68	5.21785921472432
R3HDM1	5.88413883755437
ZNF91	9.65868993066027
LPIN1	5.21571161689901
KRT12	3.54323270413687
BAALC	3.27948065317067
MKRN1	8.78367830186247
KIAA1598	6.4037188926472
ANXA7	8.64737915271258
TNP1	3.57167847164928
WDR13	6.81753654637598
GAPDH	12.3261193406721
BSPRY	5.12858139300911
COX7C	11.0748387103698
FAM108B1	3.9049197505941
PGAM2	3.09762051120252
PEX12	5.68317925193778
APC	4.35136334797421
PMP22	5.52711937205314
TLR2	4.20090608633742
NPBWR2	2.89923686791477
WFDC1	3.73538496476883
MTL5	6.24072074079552
COMMD9	6.87927969860877
INADL	4.77974940777143
GPX1	9.12928175901417
PSG11	3.08937757820397
SLC39A1	6.96176328490913
SNAPC3	5.04116900071917
C4orf16	4.59300100582941
GNA12	3.58916570458917
LIMK1	3.74629821626099
MECR	4.80307643682055
CDC42EP1	4.60599193270178
KIAA0101	7.32891592898002
B4GALT5	8.414007600615
PIGC	6.82937260093775
LRAT	2.97151057675706
MMP19	4.26150687879001
IL18R1	2.94403721607900
VNN2	3.69719135983024
AKAP11	6.34908910804297
BCL10	8.29477343511527
GLB1	8.32854879621106
DTX3	3.53102193665636
ACCN3	3.41553792498748
MOCS2	5.08725596163888
HCRT	3.17337260880768
CYBRD1	5.61615371945545
REG3A	3.19641497381157
SULT2B1	3.82968702877798
SEPT6	3.98209499349875
MMP10	3.31628125549485
CDA	3.44513106888823
ME1	5.61924260868861
TCN2	3.81182866699372
MGRN1	6.41674805614334
ZFY	2.81497873284582
CHRNG	3.66234512650755
IVL	3.64597445080602
PLEKHA6	3.48279614215522
CALM1	8.1552723710362
PGDS	3.59541536866908
C8orf33	6.52659499216774
CYFIP2	5.83560423007784
TEX11	3.35538174734613
CKM	3.28539742097929
MAP3K11	6.60463511744846
CEBPE	3.42316760071743
ACOT8	5.20496480138346
ESR2	3.2776605750025
OLIG2	3.19152434775842
AGTR2	2.95883446429254
DNAI2	3.16687822866096
EPM2AIP1	8.58021451051108
C14orf106	6.62782573929558
PZP	3.76357315515289
RPS9	11.1164470851665
SIVA1	8.2097737197926
HEATR2	7.87979421125749
CD3E	3.36258651318886
APRT	6.88309733850277
AMIGO2	6.24501847400728
GPS2	6.32204311229931
NOL14	5.84791546091626
TRIM36	3.78464582744644
RALBP1	7.42616850520058
EVPL	5.24601017216984
ITIH4	3.72591237710622
ADARB2	3.30891044189713
PIM2	4.95589099701416
REGL	3.35072840022553
GJA5	3.70032985673262
SLC17A5	5.4954853187717
PIPOX	4.92246290784843
HGF	3.27562709220575
EPHB4	4.31696826725154
SOX18	3.92933797214381
SERPINA10	3.54671998719406
INSIG1	6.24301341198874
WDR23	5.83987855928724
SYNGR1	4.20682344696745
TEX15	3.97928998797393
REEP2	4.62597164693224
CDK3	5.37531484252483
HSPA12A	4.91817273085172
REPIN1	8.37203939017182
ARL8B	9.08510317205628
PDE4A	4.01032030987022
CAPZB	7.95428356397838
SATB1	6.73527948884847
PPM1D	6.42405618367675
VPS45	7.28425959002229
TP53BP2	6.40441567006944
GINS2	5.87202476964335
CYP1B1	5.71796795853313
CACNA1G	3.49160664325080
VGLL4	8.94247262485853
XYLT1	3.2124289971503
BRWD1	3.8893841997677
ROS1	3.02129771592471
BMP8B	3.17965644079889
SLC5A4	3.46103285754183
SLC6A3	3.45882273412165
C16orf53	6.58066548464092
APC2	4.01010189543669
GOLPH3L	7.4626595275952
ZBTB17	4.00622196682233
C6orf54	3.59566929521363
SLC19A2	5.18153537089519
C6orf134	4.40239641689794
C9	2.72113591264886
ZBED5	8.35288452127425
PVR	3.80404316038206
ARTN	3.9598556965807
LTA4H	8.4775505253907
MAGEA4	3.39908973965679
IFIT3	7.35618596685664
PDE3B	3.61028616137659
GNRH2	3.69848329342125
STEAP1	6.03190779255083
FLJ10292	7.03501853803729
RPL39L	5.65851354120889
PGK1	8.18128467476315
CCL13	3.43230562317234
RLF	7.28155243681165
MLXIP	4.29348399755073
PLOD1	7.12704657130442
MTFR1	5.45508184928388
NPDC1	5.67841026279514
C11orf16	4.06517089080956
RRN3	5.79713082196932
GPAA1	7.01115080244304
C3orf14	6.62259312277135
TEX264	6.9100072213872
C22orf28	7.29153229138094
RYR3	2.84079328754679
VAMP2	5.13130874867543
XPNPEP2	3.37022524294372
PDE6A	3.55031043564768
SUPV3L1	6.80015755832578
FIBP	7.88453750851939
SPIB	3.72104973510418
TBCB	7.92360160007612
DHCR24	8.84720925946243
ADRA2C	5.02964108930162
MEF2D	4.22576655582159
MYO1B	4.17403541133791
VAMP8	9.3496309768511
ANKRA2	5.97558841378821
TLX3	3.11610182901174
PANX1	4.94727548772498
RCBTB1	5.18714423002841
FGL2	5.19882553925905
CEP70	6.06565706425804
WASL	6.3152543398939
DCHS2	3.71590995198814
RNF25	5.03570088878937
CYBA	7.40295258189466
ARHGAP11A	3.61095779729284
PLAU	3.97145628553286
MPZL2	5.25857523472182
MATK	3.16570595129306
EHF	7.51535178612008
CTNND2	3.50655323063301
PTEN	6.53155946366354
ANXA1	9.12894648135552
AFF1	5.12393240703332
ZNF189	6.19802351436305
SUSD5	3.17193312494426
SLC28A3	4.08494703146502
GUCY1A3	3.82923544674067
RASSF7	6.79502686722705
SETD2	6.34091306690705
ROGDI	5.73170435019516
C20orf195	3.06712084062747
TICAM1	4.06330142710536
PACSIN2	6.4729700355599
SERPINB5	3.05366906576432
PRKCDBP	4.53334327918335
TFDP3	3.25582732995076
PLCB2	4.15281183871280
RFX5	7.34925341811759
TXNDC15	6.73611027733098
PTPN18	6.39163234333355
HLTF	8.68023942872104
PKP1	3.33718618793388
NDUFA6	7.1584565273524
KCNF1	3.8970672413478
HMG20B	5.41277385150063
SYNE2	6.19535508442971
SLC22A4	4.43070291275244
VCPIP1	4.14483729786834
NETO2	3.8080080134577
SQRDL	7.97213324483624
BAI3	2.89957773534941
GALK1	3.90493609970695
SERPINA6	3.67476758337108
ASCL3	3.60943465029099
NOSIP	7.19297135662634
HD	4.90714767529965
TRIM23	3.8785744696152
FBXL6	4.45927226009292
FABP7	2.95174973113508
ARL1	7.7820372786046
MAGEC3	3.1005885568746
CDK5RAP2	5.17398861194935
KCTD15	3.98606422865428
CD1D	2.96925344437928
EIF3B	8.16087253927778
KIAA0141	5.8157736760591
BIK	6.50256087715219
PAX4	3.19566822246686
NANOG	3.15076404566198
CEP135	5.56008112623866
ALOX5	3.71943321340835
TRIM22	6.86296438235565
LYRM2	7.52432924325593
GPR162	3.75498890466648
RNASE6	4.69096167178506
GJA1	9.31903037475254
TAS2R10	2.92029151540712
FASN	4.65776209191582
MRPS14	7.80729349837474
HMHB1	3.13093027927403
GPR116	4.05507122017296
TAF7	8.29184364044661
GK2	3.30998835656684
ZNF219	4.85197764259618
AMBP	3.18206270668811
CD33	3.68915043187244
RAB3GAP1	6.25450273739452
NXPH3	4.11353377508109
KIAA0953	3.53371885729853
CROCC	4.1179388601778
CCBP2	3.74279378642531
GPX7	6.94070322763132
TGM2	4.26470688454905
STAM	6.43722567715192
BASP1	4.29729357659184
ZNF202	4.59002183321729
ACTL6A	7.343258652254
POU3F4	3.45300393173707
ARHGEF7	5.11187558929361
SLC23A2	3.92764713915448
TBK1	6.51856575817228
CRYM	3.71257380847939
PKD2	5.59986665790058
STX2	3.82399000323683
ACTL7B	3.03954160214184
RPL29	12.1438277031753
NR1H3	5.01914885814298
MPPE1	4.66480879150115
CLCN6	4.44158660672434
C16orf59	4.88098537393057
AADAC	3.95386757525603
SQSTM1	8.18999794466758
TCP10	3.78599197301998
BIN3	5.27067601658545
DEFA4	3.34001088474544
HPS6	5.43379197069106
ZNF197	3.73483032923333
MAN2A2	4.91039954062162
PTOV1	5.17948514861654
GABPB2	5.26533418698671
KCND1	3.07691245442840
RNF208	3.83430987986383
PTPN11	6.2499963384342
ZNF274	6.61934829777051
C7orf26	4.59600737723609
ATF3	10.6591510125650
UCHL1	7.78365172769917
APOL6	4.84781207069289
PLK1	4.8487432710376
NPHP1	3.56530119124101
DAB1	3.48631469688385
MLL	5.43269353581928
ANKRD15	7.58292719890196
C1orf218	5.02273082537572
DDX47	8.98523445459693
ATP8B2	4.6162567179947
ANXA13	3.4423640628642
RFTN1	8.24496608480136
TAPBPL	6.01798006668637
BTG1	8.45971676896
DPP4	3.3564925381417
KLHL23	6.54537199850159
APOC3	3.54989686190009
NPPB	3.34631583228630
ZNF148	6.98526937830198
CNOT4	4.58409888938230
HIST1H3I	3.33228668791612
IKZF1	3.87559553965814
ZNF141	3.66731016688240
PSMC2	9.65052556449944
APEH	7.20049051622272
GGA3	4.79452850903946
OR2J2	3.08841704956636
KCNA2	3.17346655103555
ZNF749	3.31808708525399
LPGAT1	6.57232182316468
TMEM159	5.06152842242936
PCYT1A	3.50652926076073
BRMS1	6.60121730626975
CHST1	6.57425119771945
LGALS1	7.95843952255347
THOC2	7.8873574802883
TAF1B	5.60097444614394
GPR173	3.35702089155754
CASP10	3.86852709254032
COL15A1	5.06933241046492
ALK	3.65075299570201
GAN	3.09182355143626
EXOC6B	3.25191157033198
PCMT1	7.28299563069144
HIST1H2AE	6.12335654457161
VAMP1	4.76202794981543
HDAC5	5.47259342381862
SRI	7.14193763866076
HLA-E	9.31189989209035
SLC25A32	7.11136192070559
FLT3LG	3.1081086873891
WDR1	7.40316250283274
ATP1B1	10.0429246185254
SGPL1	6.10053883200602
AFG3L2	5.38051549573254
C5orf15	8.07237503188627
SWAP70	5.88753309825506
UBXD1	5.2207457062075
TRIM31	3.10838774154063
LILRB4	3.37839382355813
GSTA4	5.66171830602128
ARNT	4.1548978199035
CDKN1B	8.4528682376116
SEMA3A	4.31483283318445
FOXC1	4.25530351769871
HIST1H3B	3.40975088126986
BTRC	3.35906734045713
LSM14A	7.26813489764728
IQCH	3.17352953160393
STEAP3	6.0669748910034
YEATS2	5.77159313707526
CABP5	4.02234647643842
TRIM3	3.81506974252362
FGG	3.23993745429495
ABCA1	5.40085768285697
HNRPM	8.1183836521775
PLSCR2	3.29824034557213
JTB	9.3290090324735
PQBP1	6.0775389352336
CLEC2B	4.86020267531977
EDC3	4.51763671246789
REST	5.04240550553733
THBS3	5.19042996154908
EVI1	9.04710393727996
MGAT5	3.67312842454406
TSPAN8	3.8142869302919
DYNLT1	8.60760122713386
MUC1	8.96821308861255
IGSF1	3.34799070676039
TEAD3	4.48302011027036
ATP13A3	5.93608587156623
C3AR1	5.0312704317715
STOML1	4.64750497853392
EFNA4	5.86121159801464
HAO1	3.61714760647872
USP24	6.62873120426171
TWF1	6.81603872263145
MRPS17	7.88333146864171
MYH9	6.48849061197668
C9orf9	4.33979564685002
LBP	3.29219986723831
FSCN3	4.05165188725060
BDKRB2	3.94921233096636
HSD17B4	8.77303675724292
SEC31B	3.41276687524899
IDH2	8.5383552027459
SFRS16	6.03112653234128
AICDA	3.04167452360615
RAP1GAP	5.12265503313357
C1orf56	4.81468904728606
