Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_D03_433684
TNFRSF1B	4.28917926580517
CLEC1A	3.65281259460796
IQSEC1	4.57572642394487
PIGN	4.77952269532939
PATZ1	4.18568864002438
RBM22	7.21549508148451
AEBP1	7.30356533144465
BAG2	3.59022736102829
PAQR5	3.35882609337300
C9orf127	4.71557652748519
THNSL1	3.39755857046041
ANKRD2	3.60686795030152
JAM2	4.30468832205289
SNRPN	3.44359541185977
ALX4	3.59452860853671
FAM130A1	4.39984063724316
CACNA1S	3.73285151538265
TRIM38	8.0348407650683
CORIN	3.13945782983702
TMCC1	4.55248113273622
PCLKC	4.02605041697863
PLEKHG6	3.99823162293223
LRRC40	6.68953363515907
SMG5	5.32896686281203
NCAPD2	6.89944497535323
WNT2B	3.39657878247827
DCP2	5.21410578631847
ASNS	8.32506028002672
MRPL49	7.67824755319965
TMEM24	4.67282876360507
RPL18	10.8128947909715
SMU1	4.30448738460163
ISG20	5.12368254757815
CASZ1	4.21829657045314
POLR1D	7.81113515586616
GIN1	4.07269231835838
TMEM177	6.08929707359098
CDKN2AIP	5.29416890491261
KRR1	6.12963488001943
CXCL1	3.77501351235179
C1D	7.04929469276197
EPM2A	3.90595938744976
LDHC	3.88579001030901
PC	3.45307642234957
PDZRN4	2.84633608907161
FAH	5.32749508161113
UBE4B	4.27202886340915
NIT1	6.01809267453942
CDC2L6	5.24963242871774
BTN3A3	6.59502705120884
PAX8	5.27814300521052
PRO2012	2.79090118409338
BEX1	3.94309980994409
COMMD3	7.73067079975244
MRPL40	6.88201309388902
SLC2A4	3.51559626153879
SHFM1	8.27439592768617
PKMYT1	4.03505831992311
FEZF2	3.74132800486658
DUT	8.56762388723936
LRRC59	6.50007464197897
LY6H	3.14830278892431
MAP2	4.30733201711368
LYL1	4.15184357071727
EDEM1	5.04373856019065
NOS3	2.93326175017712
ZNF34	4.83733794767069
ADH1A	3.46567002464901
CYP11B1	3.23713846435637
CDC73	6.33573748999187
GPR172A	6.91633134253276
GSTM3	4.49220148346838
C19orf54	5.64142062182578
KCNA5	3.79544578317826
FLRT2	3.90043051917761
WRN	5.67703137889699
ANAPC5	6.85769421817398
SDF2	5.87459165816794
KRT8P12	4.47874691132007
DZIP3	4.40675321793186
C15orf24	8.6499730509522
NFATC2IP	6.23431064154852
RIT1	4.23350572718277
RHBDF2	6.49192512850926
SCML1	5.021107058112
MED9	3.88239807863072
RAB13	9.33290863836916
FBXW11	5.72469297067264
ETAA1	5.69865857220005
C14orf131	4.7544225900053
SLC12A5	3.38950570017504
PHF14	2.95550934946213
NRIP3	3.7121214071111
TMEM121	3.33676069187127
NOS1AP	4.49892247237081
FAM3A	6.75035574511651
RPL13	12.1053481071104
PRDX2	9.92493977930802
SAP30BP	5.34970102425464
WDR76	3.7320736213955
PRMT3	7.09133142749929
TRIM10	3.63440239440332
FAM82B	5.75427016895716
GCNT4	3.16733177266167
MAP9	5.26928636832777
GPRASP1	3.53077029996577
CXorf36	3.47253331051044
CDKN1C	4.63325878391072
DSCR3	4.42069798102299
ZFAND3	6.72771909750232
C7orf43	4.65850929190729
HSPH1	6.76168239614385
SPSB3	5.38644207907276
AQP1	4.97737889475567
COL17A1	3.69037668663695
GFAP	3.54225008982690
CDC16	7.09449171893844
KIAA1614	3.36255226951582
PRSS16	6.19610274845613
KIF13B	5.85997272065784
PCDH9	3.30745014967703
MKRN3	3.37355512498264
ADAMTS13	4.2902562667535
ITFG1	5.49915538920819
TUBG2	3.77123354291428
TTYH1	2.99045380416003
SFRS7	8.1799400607927
C3orf18	4.84811295195864
FLJ13236	4.31628084111768
C18orf25	3.68150619889396
EXTL1	3.58620620164127
RANBP10	3.88856006776387
RARG	4.08079655033648
MYO7A	3.55366983502414
SFRS18	7.92516712646247
CD96	3.3470110033178
ACVR1B	4.10872272668734
DENND1C	5.1663327454541
RBMS3	4.25309626077914
SLC41A3	5.57409767739097
PSMD1	8.25084457433914
DGCR6L	3.28058813622181
ILVBL	6.79299954652886
CSNK1G3	5.93996545735754
RNF186	3.49928327060222
IFNGR1	8.40465422047664
MAGEL2	3.68863716610941
TSPAN6	8.16243650816199
SLC29A2	4.43435983816163
MSL2L1	5.77699077437083
MATN2	8.6604216288882
ST6GALNAC2	6.46594547774328
RBMX	8.53268337467886
MPP3	4.24217931530548
FGL1	4.24858502524641
PSORS1C2	4.29993673500876
RAD51L3	3.28625782132863
ARHGEF6	5.10566206104217
TGFBR2	4.66536747353847
ORAI2	3.76756083658539
CDC123	7.90440162656131
IL33	3.09408815879514
DEAF1	4.54184069601554
AMN	3.74922661480723
MSLN	7.3497054780208
DEFA6	3.33042866388885
WWTR1	5.56432698515503
COBL	5.5974512140702
PPP1R16B	3.72432190933986
CIB1	8.41038432195168
TSSK1B	3.05238363734148
GAS7	4.02556405731546
MDN1	6.29961287534466
HAAO	4.33661551794439
HLA-DRB1	11.2730109983155
CTNNAL1	6.91831551781500
TLE6	3.60791542293927
CIT	6.11433585961142
TNFAIP2	6.6663714943585
FOXN1	3.16532888521961
HERC4	4.24373838482440
DRAP1	6.40450025863258
PEMT	5.70385035929889
SLC38A1	8.7647173342153
ARHGAP6	3.28322205491974
PHF20L1	5.66212408028021
MCM3AP	4.95027564187061
MYO1F	4.26587167821563
RAB11A	8.76675686336649
PTBP2	5.22077227073322
SNX1	5.75181892422659
CTB-1048E9.5	4.43223399320128
C19orf60	4.97505639158987
C7orf25	5.21970443427733
ELF5	3.14083725816832
HOXB9	3.63059941843463
RBM8A	6.47160514066036
PARP3	4.33192314476225
ITGA9	3.32026564742534
ZFR	6.27580112156081
VANGL1	6.57944404345492
FLJ20699	4.83008371590197
ACSL6	2.97702289846815
CHAF1B	4.25088807870526
NDUFA3	8.6002129472925
FABP4	3.40550623534278
KCNB1	4.18621113470857
CANX	8.68558923229964
SLC25A28	4.69731450653943
SHARPIN	6.9862183365498
ADIPOR2	6.76589307323778
TTC23	5.21254981840958
UGP2	8.46220855922729
ECHDC2	7.28408643682805
CIRBP	6.54166029435688
SEC14L4	3.93342529473087
SMA4	4.47890376308139
FRZB	4.06494270425186
PABPC1	11.7386384279004
APOBEC3G	6.98567015851093
CUEDC1	4.27800656233624
CLDN8	3.47284388963201
VPS52	8.43859872742138
LOC23117	8.95579816592839
FAT	7.24902445424623
M6PRBP1	6.60518627263294
PPM1F	4.38915918418143
TSR1	6.53067303788566
E2F6	5.53600075890259
TMEM126B	8.78519681127496
ZFHX3	4.81614890827702
PCSK5	4.13317937855194
HEMK1	4.73060260248566
GIMAP5	4.83037380896451
DPY19L4	5.75196537501003
FAM77C	3.80539308482371
CTPS2	5.00013087286112
NDUFA9	8.6943024066481
SCRIB	7.70449154354653
AURKC	3.62353670577917
LOC51035	5.52110413083319
RSRC2	8.14389759461831
ORM2	3.20199121181223
FAM115A	6.3451614332404
EGLN3	4.34079642078627
FZD6	6.02321881789954
PITX3	3.68993390083761
GPX3	8.5319439516506
UNC119	4.71271653213944
NOV	5.28028468629488
GRM4	3.84887142164902
CABC1	6.40037355170977
KLK1	3.61529836802567
GPM6B	4.80200796185681
RRAGD	7.91946785273233
EIF2S2	7.05080288412172
RNF130	8.25677377217911
CKAP5	6.9959117748055
UCHL5	5.62961809339837
C10orf18	7.0117304129059
TMEM93	5.71111543413769
KCNMB2	3.47904640809825
AIM2	4.00721312053416
PNO1	6.73626720998954
ANK3	6.69550294633114
OR2F2	3.14861684289467
GNAT2	3.13932510794903
KRT5	3.62771677371133
ST13	7.2188917703716
SIX1	4.60919666474461
TIMP2	5.48022713003187
CDH12	3.47646118617283
ZMAT4	3.25466203526930
QRSL1	5.04642396216912
CCL15	3.68257717204185
GTF2IRD1	6.921401956386
CCDC22	4.36575468079227
SNX24	4.94172859626568
RARS	8.86188609250675
MORC2	5.70788810310122
FAM48A	5.68616707607095
FOXD1	3.3289931505379
COX4I1	7.90332564932991
DSN1	4.96698362503399
AMT	4.77584001951509
GPRC5B	6.2336416172367
CTAGE1	2.92767815077612
DTWD1	5.18386371614046
STRN4	4.69131734186611
KITLG	3.0084245185253
HSD11B1	4.12815263838047
HDGF	8.87645933488587
KRT6B	3.49304843840540
SUMO4	6.60878474762707
ARID4B	5.04251438614023
SATL1	4.82467581023861
SETX	5.4080364530767
DDR2	4.74082402021751
KCTD12	8.80396514496157
WWP2	4.58138392264034
CTSH	6.51893440043221
FASTKD1	8.0971740939121
PAF1	4.73102458610558
IFT57	8.1110714984418
TMEM2	5.41956612559352
ZNF592	4.88042887302766
TNFSF9	3.95567837219483
PPFIA4	3.38161687862425
CFP	3.63832708392531
DCTD	5.49979748028125
CNIH3	3.55596241947658
MAP4K4	5.92858415531324
ROD1	4.13855711116712
MFNG	3.61831705066445
JMJD2B	5.16032370289456
DOCK3	3.1365194787302
STX16	5.63389221538836
ALDH3B1	5.02687916497389
THSD4	4.86326836003675
DLAT	6.08552221979756
KIF21B	3.79175837999361
FEZ2	6.53221464966252
CDC5L	6.08392042820305
KCNJ5	4.03746601806373
LMNA	6.97012002501341
TBCD	6.39341232375349
ZNF250	5.70275248525741
CASQ2	3.9259375758902
PEG10	3.90243777303634
TPSD1	3.41356543694237
PRAME	7.22525201553718
NP	5.62983995280653
ZNF12	5.770219768706
XTP3TPA	7.51519620022044
SIGLEC7	4.06041986732453
FAM70A	2.84769032446134
PANK4	4.57330775402351
SNED1	3.84498804944777
HIP1	4.78973083515729
WNK1	7.44386347964477
AHNAK2	5.13231270334192
FLJ10490	3.93645678567424
TOE1	5.76769297030451
RECQL4	5.25937720675101
PPA1	11.1567794774095
DPAGT1	6.12281125239226
HAS1	3.88606083452898
ST7	5.69232592825589
MAGED2	8.08200232952005
ANKRD55	3.76415107950291
TRPS1	6.6436309712339
POPDC3	3.14227785853401
ACOX2	3.98498092833005
TFPI2	8.64678555921471
CYP4F11	3.33175602899543
PDHB	7.53763894167696
ERN1	3.48139998791835
LHX2	3.07396485160562
B3GALT1	3.25857796620750
ADAMTS5	4.10567548728366
NOTCH3	5.47519386881591
C1orf116	3.64895700034698
UGCGL1	5.26576468235145
NF2	3.8973010545336
POM121	3.57333052410615
CLPP	6.2281027715478
MTMR3	4.19054329556818
ATP1B3	9.54914787542286
TMEM16A	3.36337255651961
HIST1H3F	2.97287893533749
TRIM25	4.59387013149197
CRKL	4.42373889544339
HOXB2	4.6922422699809
ANP32B	9.87606854519614
NUP62	5.67967767306857
GATM	3.74147789038147
AP4E1	3.30036191746339
RASA3	3.25914097313992
EDG5	3.67976549871524
CDKN3	6.72605191583171
CDH4	3.25520236372246
PGD	5.68398341863476
TMEM168	6.07482499405978
RND1	3.78454419186308
GAD1	3.79898303337596
MPG	5.43426119980059
ZNF133	5.22319570061053
LOC440350	4.22409870826303
FJX1	6.63877792946074
CLCF1	4.37540420394445
AMELY	3.15373678873609
PHTF2	4.69448669595758
IGSF2	3.51399655456938
TFF3	4.32336790286857
NDFIP1	8.40808492806723
IQCC	3.85842907674185
CUTA	9.91497557371893
HEYL	3.76072745877596
FTSJ2	4.99245641531708
APPL1	5.07631000687056
TNR	3.47753767953974
WAC	7.22652023634094
ADCY9	4.26696192553531
PYCRL	5.63274686921354
PCGF1	6.28679786631
PTPN13	4.16962289184103
AGPAT7	5.33238271577593
SSTR5	3.58348785600901
CDKAL1	3.16714583839801
PDYN	5.17364298118698
SFRP1	4.18557779723504
VAV3	5.35543901442784
MTMR11	4.54896074435958
SUOX	6.12888120952371
IDH3B	6.96116819084911
STXBP3	7.05566456396018
EIF3G	8.38898937540426
GOLT1B	5.27641737182742
ARHGAP22	3.6546917447099
NPFFR1	4.89935461781349
NPC1	5.74508330542841
ALDH9A1	8.55339856285763
ICAM5	3.47879096975266
ADD2	3.80745506162281
RASSF1	4.39081813459198
PITPNB	8.60035180278256
PAPOLB	3.20447711622942
URM1	5.75675756278488
TMEM106B	6.95282441289202
LRIG2	4.21031268824131
SLC27A5	4.44360426394978
CDKL1	4.0186129683356
PRODH2	4.21455450820677
SFRS11	9.0547367878426
IL7	2.79260990405196
SCN9A	4.85775486173317
BTG3	9.10789373581504
PAK2	5.93572349337478
ATP2B1	5.96513561291594
GATA4	3.41896063104595
PRKAG1	6.00222854889624
FAM64A	4.56684120805874
ATF7IP2	5.21366226393463
EEF1G	11.4976492837838
INCENP	3.81087322631197
SMAD5	5.26887662090694
GARS	10.0086937889369
CDK10	5.36683551093892
HLX	4.89086346553804
ELAVL3	3.99860161950178
MDM4	2.92199706759663
GNL2	8.8702203057265
CDX1	4.7175245670577
PFDN2	8.0683413797481
ZNF200	4.39880604665887
NDN	5.75287244626055
PRR3	4.95315587300051
HBA2	5.24929432698964
FBLN5	7.27234857914613
PUM1	8.66610120810325
CCDC88A	3.28401383623868
TNNT1	3.79931611183458
KLHL24	5.76582662197755
HNRPH2	8.41795549965132
RAB7A	6.67899141823336
SGPP1	3.80633003288351
PMS2	5.34336913500191
ARNT2	5.31304548812175
CBR1	5.9651164962355
ITPR3	5.52645721086165
BIRC3	5.46042714843349
NRSN2	4.5588755151573
SPOCK1	3.99663700424118
H2AFY	8.15493921837548
RXRB	4.79859203755387
ZNF638	8.24083557736058
APBA1	3.88173506841466
RAB2A	6.94397750064815
ACTN4	7.45656798779705
FXC1	4.3975459061594
C6orf162	4.23372279410044
HPSE2	3.8591207067789
PLCE1	3.49883435818399
INSL3	3.41040088552844
PTPLA	4.26581331781888
EIF2B5	5.4325891766737
DLG1	5.32931048226805
PINK1	5.93900683219191
TFIP11	5.05517203134606
VPS33A	4.64801497675192
SKIP	4.48051189790077
GRAP2	3.22583302963028
GAPDHS	3.27639919628319
POLR2G	7.6277073125726
CNTNAP1	4.44520862991183
PSTPIP1	3.38687882244882
CYP26A1	3.64023202582784
APOL2	4.93762929661041
TACC2	5.63391992305195
CNBP	9.675958001763
WASF1	6.58123748183509
HSPB1	10.4770331423955
INPP5E	4.86332697356104
COX7A2L	9.28553175567105
HSD17B1	4.25899668492423
ARRB2	4.43729934593574
CUBN	3.97539572929661
SLC7A6	3.72022170932021
IGF1	5.70892841898694
ITPK1	5.55121574941184
NAALAD2	3.54374658933644
G3BP1	7.38846853010008
HSD17B10	8.34113289001372
NUP155	5.46124886184373
CYP39A1	3.94153778313676
GLULD1	3.06232518532238
RBM15	7.18696521318017
AMZ2	6.50610306321103
GDF15	3.69155632335584
CYCS	10.8568931803275
TECTA	3.3814687559096
CCDC46	4.03441630437502
GNAL	3.11781000809478
LPO	3.45217185057550
GZMM	3.91311959477367
PAIP1	7.85394788516232
DDX11	4.7556803917908
TAF9B	3.70274339795711
CACNA2D1	4.20671093765694
IMP4	7.59981797556555
SH3BP4	7.70333627716323
PADI1	4.8183578779086
DEC1	3.42097508985171
PON3	3.27478705212471
PROP1	3.5331429150227
UBB	11.6166356623905
RPA4	3.15169619216022
TCF25	8.56400908351489
NDUFS1	8.62410813880373
UPK1A	4.14664029885754
AES	6.63530861422449
PPP1R13B	5.65762167626524
TCL6	3.59995891152578
ARL2	7.33733062382524
CD2BP2	6.5529439064856
TOP3A	4.0276591849678
CHRM5	3.65343968733585
FGFR1	4.95572439331797
UGT2B17	2.70746319346638
CEACAM6	4.39518932611746
CERK	5.02715294568355
FXYD6	4.35186164486672
AP3S2	6.11117738833083
ZNF208	3.95655261121768
CARKL	4.52570503205543
HIST1H4E	4.05147382888058
GOT1	6.13038799987891
BBC3	4.7829000556098
CASP6	6.22835456537987
HOXA1	4.04419564815136
RCL1	5.85068550784809
RAB40B	8.45207982844578
PI4KB	5.78601142255228
LRRN2	4.606132379835
B3GAT1	3.64067278974605
OAZ2	6.60806549951556
BET1L	4.32718077743097
NOC4L	5.09634181682233
FRY	4.56797254940131
C10orf12	3.04162623502243
AK3L1	7.81580562490955
FADS1	4.76860535260057
CSF3R	3.64904605810141
DKK2	3.10821367807473
POLR3K	4.84357444234452
LBX1	3.25947002275504
ATG2B	4.38404144617372
RHOT1	6.36495404304823
DARS	9.01488305035477
EPS8	7.15475801404505
OXT	3.76364902978747
C10orf56	5.37101657833813
ARL4A	5.8043485816843
CCDC64	4.38821664412681
DAD1	8.3069219525712
HERC2	6.482017274662
HSD11B2	3.78027302441466
USE1	6.38335374306737
FAM96B	6.77284200266747
HNMT	5.04027199282101
PCGF3	4.56660944519285
BSN	3.91511594137178
CAND1	5.79156414941094
ACTR10	8.31144622176492
NASP	6.65148303105278
C20orf4	5.42507090926047
ACSBG2	3.4106089492629
COL9A2	3.92468222688173
RWDD2A	4.35643665620704
PALLD	7.51920143017725
GPC5	3.52563478638623
CENTD2	5.23947485348576
TBL3	5.75579793303692
TLR1	4.1662754270985
LMO6	3.94138921616498
CCDC106	4.2103080799853
KPNA2	8.24501542648786
PARP16	5.17575572116765
PDIA3	10.4829488626466
MACROD1	6.65694807984251
SFRS1	6.78501227509238
DCP1A	5.44508344384824
TMCO3	3.35971685759459
NTN2L	3.44033668431623
CLN5	4.75351516700156
BIRC5	6.39241399189997
PRR16	2.70265400123083
FAM63B	3.99085158923144
GLE1L	3.97552727882712
CES2	5.63169907368572
GNAS	9.8191347808306
KATNB1	4.37778072354518
CPLX3	3.60854496289885
WNT8B	3.72389244153730
TSPAN13	8.31889154028679
MRPL52	4.061060473388
GHR	3.00237776341955
DUX4	4.06889879531866
BCLAF1	7.6185413267541
GOLGA3	6.66654107475558
CLEC4E	3.40527016332657
SCUBE3	3.84320330501617
UCRC	8.94543606678782
CDKL3	4.55337875740567
MGAT4B	8.05285672994123
BBS7	3.31440069208150
ZNF345	4.92675945405202
RTF1	6.40542105649551
SERPINB9	4.07772407237704
DHRS7	5.34522668885888
RIPK4	7.5410158860505
PLEC1	5.11652481987118
PIP3-E	5.07837952112088
KNTC1	5.49995035753499
EXOSC2	5.48425660040571
MS4A2	3.05140362834819
FGF17	3.49451491803315
WDR59	4.18909671435915
LAIR1	3.93392202867934
EVI2A	5.22097178420432
IL17RC	4.72252291312572
GTF3C3	6.54199154504778
HS3ST1	3.84412052689316
ITGB1BP2	3.1969295478506
RBPJ	8.56777960634472
LRRC8D	7.74918139028054
ALDH18A1	6.32263607690609
INE1	4.14880673169358
TPI1	8.31806459875344
FLJ20035	7.07295917748351
GATA6	8.3966772876537
CABP1	3.38753986876973
RASGRF1	3.51208493309941
C4orf15	5.25725891963654
ALDH2	9.1775942689097
DAPK3	3.88169745293167
C3	9.4848941722892
EMP2	9.20489631455119
GJB1	5.56263559032
PIN1	5.55241722147801
SLC6A15	2.81385574262338
POLE3	7.15892813063055
RIN2	7.58415475876908
CTSL2	6.89378061558695
APOC4	4.45523903705768
CYorf15B	2.90958458327760
TRIM2	5.81137665355574
CP110	5.34118909635131
KIAA1622	3.16506461955628
DNM1	4.50905407678886
HYOU1	7.65630930676752
OTUD4	6.07821271379691
USP7	6.50166750182225
ZSCAN16	7.09055327416222
ASCC1	5.33582742897682
OTUD3	3.89746235615487
YME1L1	8.69006044016226
HNRNPR	8.35186784385233
SERPING1	9.59731173807847
TPCN1	6.55713434838567
STARD13	3.95014079027293
PCBP4	5.06767610226844
ADI1	7.65851310538366
ASIP	3.22287197666924
CDH10	3.61598922069991
WBSCR22	7.94844868918091
SCP2	8.691161194431
KL	3.13330561086241
SLC35D2	6.01802456737101
MAFK	3.32709797505244
SON	7.98629707715936
SBNO2	4.60639583668947
RACGAP1	6.86821121916
SC4MOL	8.75102554397225
SLC6A6	3.49366210584125
OBP2A	3.39820130092299
PSMD3	5.817983414968
ERLIN2	5.18968553365752
PPP1R9A	5.92709442376209
RAB35	4.63111853617315
PDZRN3	4.544078776813
AVEN	5.71344315440091
FLJ21075	3.97102363689207
BCAM	6.2702816368666
C14orf132	5.25798669461649
PCK2	6.32961159537749
FKRP	3.17786841237619
HLA-DRA	11.2689972308926
GUCY2C	3.41503238278591
RP11-125A7.3	4.88747192724457
BARX2	4.03714625172634
DAO	3.34410393498831
EDNRA	4.99901884938642
NIPBL	6.18920185674027
ZNF331	5.92271967733981
PPP2R5A	5.8183140866626
HMGN4	8.58089672528764
DDX39	8.1754502615535
EFHC1	4.32227119387156
EIF3M	9.51212521149081
SLC17A3	3.00129273018454
ZNF24	5.03016953061056
ASCIZ	6.34730506532524
FNDC8	3.29668618129661
ESRRA	5.8610129567383
PTMS	4.28425464711160
PHF7	3.69196965509803
PIP4K2B	4.62058117545828
IRF3	5.40225392610179
GPR19	3.90411823321814
HHLA2	3.62640676181854
GMFG	4.21886103350365
BDH2	7.09978874102296
APOBEC2	3.75795719460571
PRSS21	3.38611311876257
PENK	3.21385979726280
PHF16	5.6925155782885
ZMAT5	3.81138057363934
SMAD9	3.07969636101489
SLAMF1	3.23093032043186
RGL1	7.83096116791726
DLGAP4	4.60991332087617
MBD5	4.4741422437615
PHLDA1	3.9514747769778
BACE2	8.97941193684775
APPBP2	5.27428757129951
LIF	4.41609227016602
OXTR	4.98050840296629
ACTC1	3.76835497196412
USP19	4.14568871078465
SUV39H2	3.163951043308
ERO1L	5.86393641308959
ZNF395	7.83380078811639
CNTFR	3.68843121103179
HIST1H2BL	2.76467704665961
WNT3	3.70440119962975
ZNF549	3.28323774217352
ZNF467	4.36805425892373
SLC25A21	3.05869186361524
IL5	3.17066212183413
CLSTN2	3.88001130970806
LSM12	6.66848283870136
KRT37	3.37790209383154
NACAD	4.26473222237678
NAG18	2.70900890589431
PTGES	6.45120733803665
GDAP1L1	3.18895671375693
MFAP5	3.97986788894434
OPRK1	3.42263867894975
C12orf4	5.01660513464801
NTAN1	6.79155639951528
CST3	8.39362389918697
WDR6	5.70478100703431
NUP88	6.82078324071539
CD300A	3.77163605266645
FCGBP	4.32430431301119
CNIH	8.90608769480329
VASH1	3.90797904147366
DHX16	6.68868016752665
SLC35A5	5.6666807333537
CLEC3B	3.9700906147682
ARL2BP	4.65379182900105
C10orf79	3.00266172633368
ZNF79	3.92104722416167
CRP	3.24623711077510
OCRL	4.63292554985274
GLA	6.5848413051894
NEBL	3.73582982093881
HSPA8	9.01165228059481
DIDO1	4.82498252589334
PLA2R1	3.03266559596509
NGDN	6.92478614118476
CBFA2T2	4.50262035919388
SAC3D1	6.37522414960887
PNOC	5.41900603908973
PIGP	7.90104751229089
AGGF1	4.57777939233354
PRRG1	5.7584636685353
DPF2	6.56747557875432
MYH13	3.06227362982444
TMED9	8.63018812325698
TRPV5	3.71602627638762
UGT2B4	2.67879643654273
PJA2	6.22476672623471
COLEC11	3.32751029477294
SCYE1	6.38669124947399
MED12	5.75617453017235
CARS	7.1657573129769
MYH1	3.26076724122512
CYP7A1	2.75888794887358
PHF1	6.29067390703771
LOC644096	4.79404297217125
FRYL	6.01840463560965
RHOBTB2	3.60202495858828
MMP27	2.83978122180787
ZNF432	5.02753584769667
SRD5A2	3.97643677654856
UTP14C	6.0122200935285
RABEP2	5.1176759136339
VWA1	5.1203122436285
FUBP1	5.19138789610558
IGLL1	3.85671369749818
KIAA0586	4.92248223519917
IL27RA	4.15195037979954
STON1	7.38288335361907
IL5RA	3.42163199893772
PERP	8.29480497984152
SMPD2	4.42351809857939
TNFSF12	3.92880180447284
FN1	8.36225675029995
MTR	7.03723608842222
CSRP3	3.3031656245167
MMP20	3.26596279009545
PHLPPL	4.48334000441823
CBX6	5.28181063483631
DHFR	6.41701600627636
PRG3	3.2288602225617
ALPP	3.54054938790367
ASH1L	4.66977996968767
CHRNA2	4.00119478454959
PPP1R12A	5.44485072807297
RBM38	6.47703833197135
ZNF7	6.39937833188531
RDH8	3.44605925370681
GPR132	3.5994365170077
DGKD	5.121076253861
TPMT	6.1938252130337
ATP1A1	9.03449455691393
SERTAD2	6.54529916842856
C5orf4	5.16602589713354
ZNF672	5.96662109387162
PLXNB3	3.70320973501976
FAIM3	4.65377226175692
UBQLN2	7.63537405001014
NR1I3	3.18764822819557
ACVR2A	5.45150216752992
YWHAZ	9.20539191276563
LILRP2	3.49535026813277
GNAO1	3.38499896524665
OPA1	4.62182708261193
RPS6KA6	3.58786745676328
RPL10	12.252381751602
MMP23B	3.12327207172782
PFKL	5.90645860224312
TMEM140	5.86337575332373
AURKB	5.06187726629362
IFI16	10.3039792765137
CSTA	6.58626462417271
PRPF39	4.83204146174963
DISC1	3.89111970754643
USP4	7.91981960995116
OSBPL10	6.30351502575098
CAPN6	3.10050257989259
CLTCL1	3.65936990135638
NUAK1	5.70533275793987
ALG6	5.62415333039039
NPPA	4.12031271829461
LAMB3	3.67261676282326
PPL	5.87038917913085
LRTM1	3.18477548313382
RRAD	3.36172428835904
TIPIN	5.76824632555701
CARD14	3.68998517885175
RBM9	5.78194206056404
LCN1	3.47468888247536
RALGPS1	4.00032208754871
NCOA3	5.85815927674653
CCDC6	8.50847920305992
RASSF4	4.19590517096951
MTHFD1	8.63858108162274
FCMD	4.95311634343042
IGHD	3.69907633652202
PLA2G6	4.10283577470071
TPT1	11.5251545632428
S100A3	3.80262995470883
SEC63	6.8936959194298
C10orf59	3.01399918023588
TOR1AIP1	5.49712126951904
PAFAH1B3	6.07549955136351
CEBPD	8.48769126451327
ZNF107	5.44143375015737
ALDH6A1	6.41993523939476
G6PC2	3.35241284617798
SNTG2	2.71048937942553
GRWD1	4.54925153934542
FLJ22222	5.47009270323519
BCKDK	5.32229499041421
CTSB	8.66094318068336
PFKFB1	3.37182768217479
ZFP36	7.61233241981423
SVEP1	3.93740165988921
PXN	4.61903187916977
TNF	3.12245013754401
SIRT2	5.87606966965302
C5orf21	5.08125261526128
VIL2	6.83577787870356
DIXDC1	3.37394548884700
GANAB	7.81482260512863
PDSS1	5.11513448143587
GRM6	3.09356360356135
NGFR	2.99971886696723
ATP8B4	2.95083396245817
MEIS1	9.45681899555679
BMP8A	3.70059041998966
NGFRAP1	9.09515344209863
EDAR	3.90335111953593
NEDD4L	4.30790660638103
CRYBB3	3.44586874039002
C6orf60	3.5065750210804
IL1A	3.03319007358898
GNRH1	3.21347019171016
PDGFD	4.61483069020959
CACNA1H	3.7583117755271
TXNDC3	3.40209254966738
ERCC1	4.74057021201071
CAV3	3.70780639537867
HARS	7.48997507752558
AQP8	3.54054051990423
CREBBP	4.9233776333425
ITGB1	5.00890267396485
SPACA1	3.23762471587561
ZNF254	5.02221845027115
PARK7	9.6365708572467
PAX1	3.1081251226057
PSMC4	6.33031061979508
KCNH4	4.31282577370554
TUBA1A	8.36043507472163
PRMT8	3.42775043152168
SELP	3.36540681776054
PSMD8	8.14237805459014
SOX10	4.3205119140281
HTR1E	3.81685846631862
RABGEF1	5.77982423609522
EPS8L3	4.26777424954119
MAP1LC3B	6.38798955428796
AGXT2L1	2.96051001609776
CYB5R4	5.34163988970997
MEMO1	8.12595951382431
LRBA	7.16265331888486
TRAPPC2	4.75745298444227
FLJ14107	3.51559975030744
FNTB	4.17886525934617
MYST3	5.20709253960791
KRT8	8.5733879678446
AURKAIP1	8.20396104702189
LMAN2L	5.71959875914883
C1GALT1C1	5.80482347643578
DSE	5.23075167238195
FHIT	3.36595727302313
OSBPL3	6.63339449512638
PPOX	5.59030766772021
SLC39A9	3.65945646760930
EPB49	4.1869442131237
LOC137886	5.68043196191952
C7orf49	6.92663668170144
RHCE	3.21162469907861
CST8	3.72853234938267
ATG7	4.89674665623082
SPP1	10.0953572606103
GLI1	3.58216472761543
HYPK	7.84145742998072
SFTPD	3.94720948407433
MCFD2	7.30191296621207
ZNF157	2.99197018281752
EPS15	7.15656563948573
SFRS2B	6.94298557699263
BTNL3	4.28799356496817
GPR23	3.29948795059213
TRPA1	3.28806385276058
ASPSCR1	5.27241351052366
GNS	6.14155352861244
FDFT1	8.0821336072563
ENO2	3.36268883807164
CBX1	6.5962147845136
PTGS2	3.00911426314887
BMP7	4.71735627268444
CCDC90B	7.42190289484308
LRP5	5.63769935541465
UBE2D3	7.71165920242991
