Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_E02
Composite Element REF	Signal
PIP4K2C	5.66946155433324
CYLD	4.78952090925877
ZEB2	3.17344138853861
MRP63	7.4919603483677
WTAP	6.28676431326915
NEUROD4	4.08483465815264
MGAT4A	5.50296190858693
MTMR2	6.48585706360438
CHRM2	3.12484261534811
TSC22D4	5.48097221537733
PPYR1	3.53462003601786
CCNH	6.98953474018505
USP48	5.94840181151994
NR1H4	3.49968594385405
RASL10A	3.18433919642347
RRM1	6.21872640421743
GABRA4	3.14414304397343
C1orf35	5.37314194895393
SSTR1	3.27380029358283
APOBEC3C	5.79188553470246
CTDSPL	4.98321273871881
RUSC2	4.35674774061559
PDE11A	3.58204536478555
ZCCHC8	6.46235273964548
RAD17	5.38282874844142
TEX12	3.09157420164471
LILRB5	2.91671875746997
CD5	3.87375734069141
ARHGEF1	4.5475930810498
ABCA4	3.50466347379316
TSPAN9	4.92954277605997
WDR67	5.41841176244965
THUMPD1	6.44233305366589
ARID4A	5.15718592893164
OPRM1	3.02216527204203
SYCP2	3.21269674954913
CYP26B1	3.76135624007947
FLJ13231	6.03614291872897
VN1R1	4.57234287387826
LECT2	3.12627074801504
PCCA	6.27402859216346
AQP5	3.32208328368447
RAB30	3.08437794002088
OSBPL11	6.27371280511285
YLPM1	6.49931040287515
GNB5	5.69018078613879
CCL21	3.46850683847409
PRKAR1B	4.87107970798245
C1orf121	6.08732460104262
FMO2	4.58559651874677
IL16	3.33468137771649
MSTN	2.86634160060773
VCL	6.53976524610065
TCF3	4.61934079678797
CCDC88C	3.23335753538696
HFE	4.28756852553818
SERPINE1	4.32716460118088
FAM125B	4.69073260749684
BAI2	4.14636916874773
SMC5	6.96847977379895
AKAP5	2.94938547736147
POU2F3	3.55947955526822
BACH1	4.03953323547079
PPP2R2D	5.86339683398983
C11orf63	4.48474940047101
SSSCA1	6.27481775751508
LRRC51	7.98608732418192
LRRC3	2.90693168741136
PORCN	4.41578341015305
DTL	5.82147271444741
ACTG2	3.7300507908424
FAM124B	3.23751429149513
RSAD2	5.43743041626414
CTBP2	9.2940841859431
ZMYND11	7.5057560793404
CRTC3	7.70513318139828
MYH8	3.17407291072958
LRRFIP2	5.37661904952701
TTN	3.26278893704566
RGS6	3.83845656807928
PLLP	8.25613999958081
SRGAP3	5.17805798640105
PDK1	4.72800933765104
NBR2	3.07737952876493
ZFYVE21	6.15104844593458
C13orf1	4.16672900740090
ZNF137	5.47506371036809
CEP27	7.20768135852964
WDR41	6.46824306257725
BEST2	3.18467561644683
RNF121	4.25069916484473
ZNF93	5.36780344789119
MEG3	3.5835513237251
BCCIP	5.90888659778988
OXSR1	6.74504441548797
RAD51	4.32863699328728
RPL13A	12.4277919839142
MEST	8.07185691991406
DYRK1A	5.10573062946505
HTRA2	5.84156962622931
SARDH	3.18070030633314
ILKAP	6.66735673253661
ANGPTL2	3.99878907805345
RBBP5	5.7048694279738
ORC2L	5.75823643310178
HBS1L	5.51524625907694
TMEM30A	7.4584541759842
PDS5A	6.18290213442518
WISP3	3.78104418153959
CRK	5.90702340596377
NCAPH2	4.5238880581248
RNASET2	9.99789072545407
NEDD9	5.42179775218810
WDR79	5.0607604050612
PSG6	2.87878969405876
SMPDL3B	6.71570345569499
MORC4	5.32144054488876
PSMD13	6.90549562366502
DDX23	5.49619793764038
ETV5	4.40531288769293
MYRIP	4.98068742055065
LY6E	9.59938464174911
ATP12A	3.88450490343953
BTBD7	3.15012719469489
AUP1	8.43853730769578
PIP	3.57481004006703
GSTO1	10.2213400442940
CORO7	3.59531986433331
COX6A2	4.43000991109185
MAD2L1BP	5.0385466321552
PITPNM3	2.89423668601772
ENPP1	6.69680647186192
SCNN1A	8.4490365250612
LSM1	8.04902674457389
KCNE2	3.29801584669379
IDUA	4.12483772583408
P2RX4	5.28295958610301
PPP2R3C	7.87761590540446
CCND2	6.29516341968022
COX11	6.05314717471237
CUL4A	7.10993950382866
CFB	6.634142230081
PDZK1	6.99291059724102
PCP4	8.57976857346373
UBIAD1	4.84694509774249
CDC42BPB	5.38394062465061
ZNF323	6.55686664968541
RIMS2	5.27281527962769
CXCL6	4.41560252361065
SLC34A2	9.06209374765311
RNMTL1	4.91983870003197
NPTN	9.34164273980703
SART3	6.07719923805759
UPP1	5.03888818641295
CAPN10	3.37292416075297
SLC6A9	3.38433714866807
CCR5	5.0212736520613
NDUFS5	11.3359343945606
CISD1	8.91661061611897
PDLIM3	3.71057976328267
ZNHIT3	7.06082569996588
SNRPD3	8.11115939555946
VPS24	9.51506057531193
SCN8A	3.23387050964749
KIAA0701	4.49410396065644
UNC93B1	4.67660147827836
GMNN	7.745772068538
FDXR	4.15563107668477
SPCS2	9.90953944696168
CDCP1	5.62268873750218
PAX3	3.41874257534552
PNLIPRP1	3.40894865037055
LASS4	3.54977867619295
HSD17B8	7.1077716443797
EYA4	6.04864085829292
PRKAB1	5.13840446274078
KIF20A	7.34470293607338
YAP1	7.64080405510044
SC5DL	5.97088755207372
NNT	6.11783853722317
DKFZp566H0824	3.22572566996668
ITPKC	5.08921818117837
ST8SIA2	3.01062405417599
LMX1B	3.49129640721914
RAD21	9.6880539061702
SNRPB	8.92454061234209
MIF	11.1710516974474
DLGAP2	3.17787677422561
PFN1	9.56393218569623
IRF8	5.17477302524185
PRO0132	3.10644265333833
MICALL2	6.83802071138052
ZNF654	5.45916980601837
SS18L1	6.92393866340404
ACD	6.32898123897146
BCL3	4.83934019017625
SLC16A8	3.62902871092243
ITGB3	3.41673800704518
MRLC2	10.3937371369031
CEP152	3.74831806672315
F2RL3	3.44424121892966
CLIP1	4.82260914487122
ZNF75	4.30170034002571
SF3B4	6.93707545267676
ATP5C1	11.5948736762961
MAP7D3	5.17139825492958
SEMA5A	5.61870654282828
PSCDBP	3.81274724940762
UBP1	7.501930823926
XYLB	3.16726729570115
C13orf15	8.19938179359512
ZNF282	5.18252514191003
ZNF222	3.75999014886607
COL10A1	3.97434368881388
MFSD5	6.53221167654195
C20orf67	4.56795503128326
NLGN4Y	2.77019879419343
INHBC	3.26383969045387
GNG13	3.23810438762947
NUMA1	4.18996553064750
F12	5.48717259827074
C1orf41	8.45287891770457
SUPT6H	4.52834178693335
GSK3A	5.00401827691563
GIPC1	6.73814154489813
ELL2	3.43808190800447
C9orf167	4.15445873762518
PVRL3	7.07296898754007
ADAM20	3.3934856454862
GPR87	3.15493412086657
ZNF770	4.04140849860082
SMR3B	3.44090578287123
FZD1	4.643144418807
TRPC4AP	6.16261598243642
MKL1	4.03487618711465
C2orf28	10.4100720370607
LAMA4	4.04074840439205
EIF4G2	8.62156832926518
ZZZ3	7.62791811429476
C16orf5	4.22431704785418
GALNAC4S-6ST	8.33876670857355
IGFBP4	5.71687607081754
NDUFA10	9.10457412031491
CTNNA2	5.82142658460235
NUDT15	6.64785330290433
CEPT1	7.27348175314306
CLIC2	4.64090839702142
RNF13	7.74044401174886
TDRD1	3.60383265989747
KCNK5	4.05181947104559
CCDC92	6.5290592211855
ETNK1	6.52492126455797
CD69	3.53617510949392
LTA	3.29218905249871
TTPA	2.98440994011706
MYOZ1	3.93768316986801
IFNB1	3.32750659428889
CLNS1A	8.95476811149329
SC65	4.77258359774893
CXorf45	5.83287041404388
ZXDB	3.20872672795077
PEX5L	3.30047503623612
EPS15L1	4.76184691719553
GPA33	3.61655041418787
MGEA5	7.84343959021081
HIST1H3A	2.80216074822454
BCAT1	4.48570649299014
ING1	5.27958791181765
SLC2A9	4.94281765513048
ORC6L	6.95411428897436
PRAMEF12	3.0821336072563
KLK11	8.41575478955906
C19orf28	7.02989396343769
MAGEB1	3.04787892447386
MED22	4.13113256074986
ETV6	4.01253145145923
CEBPB	9.49458925877973
KRT85	3.67184542133247
CRYGA	3.12165919197055
HMGA1	6.58664122088613
CAPN7	7.40366000011767
MGC5566	3.97376794879007
GEM	3.88324056240720
NANOS1	5.63716136928165
RANBP2	6.71054371551615
APITD1	7.05474490122756
LIG3	4.01583476326022
IRAK4	4.0294100775853
PARD3	6.39215178578823
SERPINI2	3.66869674606013
TTC9	4.73815226783176
MLPH	8.3770059367
RETSAT	6.45194190997406
NRG1	3.34058917752397
CAST	6.50381955229244
TBC1D9	5.96308463212451
TTK	5.91363688027222
ZNF557	3.21488721645127
DDX41	6.8698317748077
TGFBI	8.93344609670132
PGM3	5.23751487500152
PSMB10	7.9169607934432
UBE2D2	8.16587091546007
GABARAPL2	9.95878809985778
DGCR2	5.39335340180352
UNC45A	5.66339403658744
CISH	5.64126427194468
OGDHL	6.69469912022652
SPINT2	10.0817085360603
CASK	5.83751206145697
GIT2	4.47385658720901
CLDN18	3.41861043942489
RNF128	3.12865957782237
NCAPG	4.69227931012094
ABHD6	4.48965064959834
ATP6V0E1	7.3277539576104
C14orf161	3.13866037796447
UTP11L	8.30252332502782
GCNT1	4.1573241117894
DUSP9	3.09704867997528
TM4SF5	4.03848065598553
SUCLA2	6.86383983484749
NANS	7.83229600261006
OLFML1	3.45359957846425
ATP10B	6.60892695294942
SCNM1	7.73718863842189
NPAS3	5.35892922171572
AMD1	7.71011128230516
GGA2	5.21646287013321
PRKCA	4.218574321559
TRIB2	6.51440694202131
SDCCAG3	6.03671442118298
TTC1	8.78554685616533
GHSR	3.07618798631407
ATP8B1	5.49327094286738
HIPK1	6.14763317885772
C1orf78	6.13818866499544
CLN3	6.7850890266476
STX4	7.79135548384485
WAPAL	6.16549266575487
TUBB1	3.19761086216817
SCN5A	3.42550162186541
ZNF192	2.99060510696837
SEC22A	5.83540174210599
DPY19L1	4.22908914111314
C11orf9	5.20210065124509
GRIA2	3.29494040402937
VDAC2	10.9347229073940
C8orf44	3.91230937124466
ZPBP	3.10298806967781
NUSAP1	6.81217857883594
LANCL1	6.64807863154425
FGF23	3.98112833309994
PCNT	6.04150993477525
BCKDHB	5.46257541078403
IFNA8	3.30404544655545
BET1	8.65320928922915
SPRR1B	3.13672160384102
FLRT1	3.54706008346853
HDAC6	4.54551599795379
SNX17	7.93183030456208
N4BP3	3.22423887341646
PLSCR3	8.0842322658314
TTC30A	5.8257060931206
CRISP1	3.01262453886506
KRT32	3.68162125594393
GHRH	3.1068351069157
IL11RA	4.69791481553609
GDF3	3.38067111376786
RPS6KB1	5.01979108649366
POLR3B	6.48997507752558
TOP1	7.54027149801359
DNAJC10	6.64360829332304
CRCT1	2.87372036134271
ADIPOQ	3.11226243115341
MPST	6.43818853620514
DPM2	6.04205192090091
FAM38B	3.93494619939927
RIT2	3.06311377125591
SLC18A1	3.28426891089352
RPS17	11.9671908956082
ABCA3	6.12391441481028
CD44	5.37395982185779
FARP1	6.48563279854427
KCNMA1	4.24364687527925
PAX7	3.12650409021736
TUBD1	4.04852495587282
NARG2	5.6398958735266
GNL3	8.15858934988131
BTG2	5.98337767705878
ITGA5	4.97615958126057
NDUFS6	9.40867077634783
MEFV	3.51534155863728
TUT1	4.27118629742108
ERAL1	5.46527916956924
ECHS1	10.6635748248208
NMBR	3.36337295758925
VPS4A	7.29673028520875
ABCB7	6.84958434998545
CYP11A1	3.29035414885902
PFKP	9.69348004494337
C9orf91	4.06349893321219
ABCC6	3.25737345452985
LRRC41	7.61395466372148
ATP5F1	11.0551660722608
GFOD2	4.57153798595483
MOSC1	7.10835391966961
NCF4	3.68728169795872
HYMAI	3.89682489258988
SLC25A3	11.1238716429232
NAGPA	4.68255091907009
MTHFD2L	3.5869253214114
ZNF646	3.65829212503599
RAB1B	8.024210881946
IFT122	7.65901160338755
GALNT3	7.84907126422861
LDB3	3.62207562096051
GARNL1	6.22384779041032
ALDOAP2	2.92029269679487
LRRC6	7.04956973668684
NTRK1	3.12249942888679
ARTS-1	4.12932327015128
UBAC1	6.92463565779937
SLC6A11	3.31919580056379
NAP1L2	3.23626665289017
EPB41L4B	8.86766456562412
RPL19	11.1009806816720
CNGB1	3.48323616963168
LOC643641	6.7357664112377
FAM134B	4.5667489021602
WISP2	3.24509262832907
NTSR1	3.434781806928
HS3ST3A1	8.05398469419237
GPSM2	5.90886717903884
PRKCG	3.18770440168186
CHORDC1	7.38430631621163
MON1B	3.89569259198784
TRIB3	6.30067499735598
SLC2A5	4.51447918124935
C2orf49	6.50626653454219
DDX5	9.25606842711544
ZNF446	4.87093461337135
MLF1IP	5.84998695871832
SLC26A1	3.11327845114124
RGN	7.01538782735926
COL4A5	8.18251892858765
CCNB1	7.57938741584564
CCDC28B	3.90973572929867
RP11-35N6.1	3.35610548445736
KCNK3	3.80842661461819
ZFP161	4.84985394517511
FGR	4.4574595378295
COX15	6.63273610995843
EPN2	4.6145379916233
AQP9	9.59114702202393
XK	6.1901101066332
SLC15A2	4.05267218756097
MREG	6.36843518972043
HEPH	3.32660832942139
THRAP3	4.50104872436865
MET	6.65943991697891
PDLIM2	5.97729127976994
ING3	8.05183357374426
PHYHIP	3.50332315411383
CCT8L2	3.49949982789055
ADAM7	3.07145614303680
COPS7A	8.02069193009235
WSCD1	3.88512464645937
SLC12A8	7.55796822119584
RNF185	3.64310135998785
TNS3	9.03690218947551
IGSF3	5.64488716686981
SRPK1	6.33056598229172
MED13L	5.4977617085664
LOC93432	3.28636669261678
C7orf44	7.69089870936575
PTCD3	6.9141626503634
RPL7A	11.9110411877417
TEAD1	5.25257535358378
ARL6IP1	9.3202462252841
CTAGE5	5.33302537783352
SLC25A14	5.46971931359694
LEP	3.16988555954857
PCDH21	4.34159048713299
CACNG5	3.30550209010424
ECH1	6.8544289916888
MAPKAPK2	5.73055699765147
ATXN10	7.50850567935887
LHFPL2	5.65039890614867
CCL22	4.23762836250755
ACTR8	4.63159683875965
PTPN22	2.94696577957491
CYP2F1	2.87002497121829
ITGA3	5.04042083607782
RABGGTA	6.88999052861083
KIAA1033	5.93370154925587
ZNF510	3.43677151493877
SLC26A10	3.36972033865995
STX8	7.93314133135078
RUNX3	4.87797679854766
EFNB1	4.03801203789588
EIF4G3	6.82367773212853
ACSM3	3.26402674833018
C5AR1	4.79963281097018
SIGLEC8	3.32851852858043
ASCC3L1	8.98122738917962
ZNF623	6.54813858472727
A2M	9.34722800659465
NOL8	6.65485472949975
GRPEL1	7.27394822949367
LMNB2	4.48923156542808
ROCK2	4.04960978402693
SNX16	4.22346691267481
Magmas	6.00001960588898
ANXA3	9.620127627623
C11orf2	8.68812894806723
VKORC1	7.86928093361754
TRPM6	3.08618612476436
KIAA1609	4.0535598637898
FOXK2	6.09365789252484
FEV	3.2381415704782
EED	6.17221490931039
RNF32	4.31387586417649
PDCD5	7.33383082746545
SLC8A1	3.30380485167082
HES1	5.28016473304859
DGUOK	7.83333408346702
CLDN16	3.88927733249515
CLC	3.47579786311758
ISL1	3.65027289415994
C1QTNF3	5.3410875432082
GAGE1	2.97180813356154
KIAA0528	7.50500756961184
VGLL3	3.20557566751034
MANEA	3.91087005486171
C1orf61	3.67569833438596
SUPT4H1	6.76553569732556
CD1A	3.86708998395246
ASAHL	6.24017656192278
TRAF5	8.4750656900522
RAPGEF6	5.76127466417454
WHSC1	5.5621318851898
NEIL1	4.54086327996921
KIAA0020	6.94919977170039
C16orf45	4.27758977852031
GFPT2	4.43102722016472
RBM10	6.78382924581142
MRS2L	7.20039098310545
DNAH17	3.42661859560749
STARD5	4.06104382288014
C19orf10	7.73486732534878
SIP1	6.27927787428435
DNAJC15	6.67833836762112
C1orf160	6.9159347996256
SLFN12	4.66695502725767
STAU2	5.27622012653257
FAM98A	8.36916958658573
EXOC3	6.78476512530767
RAD23B	8.42111702809414
HIST3H3	3.68677182684574
NCOR2	4.11784297503688
TNFRSF9	2.99872625030685
KLK8	7.97469693375428
NOL1	7.19240540021046
ALX1	3.66344930698622
CCNE1	6.773712205935
PKDREJ	3.83850860043577
TIAL1	6.10402312137228
WHSC1L1	4.36630206816166
HIST1H1E	3.60161178179552
SMUG1	4.22101191967556
TM4SF4	4.02424605859598
NPY6R	3.34653875629223
UFM1	6.9258313907735
AP3M2	6.03865731128774
USP14	8.08586401425726
CORO2A	5.69972483407146
ETNK2	3.48138582121581
APOE	5.23963858685221
ANGPT4	3.6996381092469
DSTN	10.8782387077533
SFRS14	5.65313306495453
FRS2	3.19677169863212
NR2E3	3.41596272716787
ST8SIA4	3.37699626909587
GMPR	7.58677566317438
TUBB2C	8.51669492685153
LOC730092	4.30183693223172
ORM1	3.04542839615779
HSPD1	10.7855136314930
C5orf13	7.22549915898883
F2RL1	4.19909178308222
PLEKHA9	4.75809865101381
ZNF232	5.82237204899596
SLC6A7	3.57873246884624
ADH5	8.18945902352784
SHBG	3.59325763759743
DSCR6	3.2456004322102
CROCCL2	3.81841668677808
CDIPT	8.70635615593714
SLC16A5	4.41873125355959
TUBB	10.9171510596836
GAS2L1	4.99753226138783
TOR3A	5.49645433577192
PREP	5.21309516929818
RFX3	3.69378586727409
CHMP1B	7.33037504598436
COPS4	8.65707863621077
MYH6	3.07382841653797
BCHE	2.92605162792363
MAP3K13	3.56465795647915
LCMT1	8.45460302983205
EIF1AX	7.70118333819864
SLC24A5	3.05461392243608
BCL2	3.56689438286383
HBZ	3.00346867245947
HCRTR2	3.31062345916967
TJAP1	5.28947620721486
MAPBPIP	7.31526788578759
TMEM156	3.29750587365245
MYO15B	4.40564645785645
ZNF239	6.35333894520137
KIAA1324	3.10740562735560
PLCL2	4.55157614356335
C4orf29	4.58690242138652
SNX19	7.16899048908082
NAALADL1	3.53174493956632
DUSP5	5.14134412686043
GKN1	3.86050581457661
PXDN	7.58027973278094
FCN1	3.52128029090724
SLMO1	4.24182302737514
TNXB	4.10130344309241
C1QL1	3.69689559508028
BIRC7	3.84467061854825
A4GALT	4.54123182385125
TIMM22	4.91230982814563
ABHD9	3.9750024961226
TOMM34	7.242944673212
ZNF35	4.31069514897692
LIMD1	3.69404665826033
CARD8	4.76162001118458
KIAA0286	3.98309041467085
CD6	3.53985562745892
RSRC1	6.22814652663369
TOX3	3.09470497220084
C16orf35	4.51244185212755
CRHBP	3.20153467611325
PTRF	6.25933137125861
FBXO24	2.98423781715321
CHST11	3.19607017105268
THRB	4.28677545070957
RNF39	5.92565548467513
MYBPC1	3.41245962833977
PSMD11	7.39804743194567
ALAD	5.40915899585465
AQP2	3.47274797169215
EN1	3.16867471923674
GSTM4	5.61724806749936
ZNF187	6.57204697907226
CDC42BPA	6.31304964119113
F7	3.32007540937599
CNOT1	6.53136265943634
SLC13A4	3.52100202004504
ZBTB11	6.76752709407821
B3GALT5	2.92524655365663
LUC7L2	7.21269081322751
SPTBN1	5.13011489791888
EXOC2	5.33893546179776
LSM4	7.3406718882672
IRS1	5.88873154532255
TMEM1	5.10041756030113
MRPL34	7.66630983366884
SAMM50	8.10752663235549
CDC42EP3	5.83680469575414
HSF2	3.82229832543801
SRP72	8.6528613806945
MFN2	6.59257850715409
TSPAN7	4.31114489696507
SGK269	4.08958981080089
NUCB1	7.77322756103462
RHOH	3.05900045193277
MTX1	7.71326504725577
CENTA1	5.4652512650933
ATR	6.70873733665864
IGLV3-25	4.08774510798191
DDX49	6.71207951869538
TACR1	3.39167586676103
SFRS5	6.83704000939725
THAP1	5.96155664604758
RHBDF1	6.33506658631805
RASIP1	7.57029628005662
DPYD	5.73961736385836
MYO5C	8.61085329357984
DOHH	3.29317131805652
POF1B	3.57974694040084
MAPK10	4.3433329409722
ZNF552	5.96196424371956
USP32	5.16708150630207
MED27	6.29313131601475
NCAM1	3.91231768681982
LOC171220	4.51942197747723
PRDX4	10.4312783743557
AGT	3.52380839362408
SLC22A14	3.76794881870569
DAPP1	6.61255931535443
PILRA	4.35291441666867
ATF7	3.76702308510983
ABCF2	5.65496100925994
KIAA0748	3.14812168028565
C17orf85	4.94058755026202
TKTL1	3.07596708327911
FGF1	3.40063895803625
IL6R	3.90482652037072
CHRNB2	3.75479037328432
COL7A1	7.68151853070368
NFIL3	7.5829663509561
LRRC48	3.74277590371388
TM6SF1	3.8124356688073
SPG20	6.6536084986612
COX10	5.30579290848945
DNAJA3	6.82403391397694
ECEL1	4.09538430545266
GCA	7.22660137393361
GLG1	8.46173971723228
CIITA	3.57147769094646
CLDN6	3.43431185621419
EPHA4	5.71772703818414
FANCC	4.29226910774087
MUTYH	6.7568892647836
L2HGDH	4.62643405658545
GPATCH2	6.00715630594008
PSG3	3.1869162629341
ZNF227	3.7448546709025
MRPL15	9.71330197115614
NQO2	7.25410578572035
C21orf59	8.24074897775658
ZBTB20	5.62292875170399
NEU1	8.36470723368045
QRICH1	7.12083570546008
C2orf34	5.82378772456081
UBE2L6	9.31167238192213
HP1BP3	6.49633437199052
MED14	4.83566378562404
TSN	6.7912980458349
TPBG	7.4916252357205
SPRY2	5.77853538463613
LZTFL1	6.5098678880106
OSR2	4.43631632002071
KLHL7	5.46595718208965
XPC	6.55281412907904
GMFB	7.85480571632441
PBEF1	8.28317866676197
CCR3	2.81802058273553
AGTPBP1	6.86873515624668
TMEM8	5.72109814539973
PCSK6	3.66634245239361
STAT5A	4.86416951612429
FAM18B	7.13385463211262
PTPN2	6.45383754229754
SF3A3	6.89461675795113
EFCBP2	3.86329341288289
HCFC1	5.33211606219561
NFYA	4.06776651926809
PBLD	6.8507703828927
PIGF	6.6590109498753
AHNAK	7.45019711538024
ACTR5	4.69031018150686
KIF14	5.12539675804555
PTGER1	4.29678922833225
NOS2A	3.16011115927889
TENC1	5.04837944108632
YIPF2	5.25924961091846
ETV2	3.18595837734430
KIAA1012	8.66823286123765
C17orf53	3.54450923272770
AHR	9.28780888473015
PTPRH	3.43497137273709
ATP10A	4.1546021261245
ATP6V1C1	6.37909182894977
DPH4	6.05994149456141
TAS2R3	3.23115173124331
C5orf5	7.00987541991083
KCNA4	3.74813622699014
COQ10B	6.97314931506243
NMNAT2	3.92929697174728
PSMF1	8.22246401348074
SORBS2	4.35423686985752
NFE2L2	9.20489586691414
SH3PXD2A	3.63111487168332
NRF1	4.00833218567058
SPINK5	3.76321733193905
SH2D2A	4.73107763621535
PRDM12	3.35436588714394
RBBP6	6.8804022475133
OPA3	3.74417070603161
PAQR4	4.32526001985544
IFI27	9.47770935982753
SKAP2	4.78219309457207
TJP3	4.98061473546618
C9orf61	4.8831140300413
MT1G	8.22454595240034
HS1BP3	5.95738487096934
IDS	5.09782623140444
PARG	5.67276985964304
OR2B2	3.02318903189653
DYRK4	6.4337046258003
MICALL1	5.46490166596756
GALR2	3.0482166134287
CHRM4	3.39067541386996
RIC3	3.34303766137237
GPBP1L1	6.9656486734081
ART1	3.4174988349767
TBX21	3.09874518528021
DUS4L	5.98783569315296
KCNJ6	3.59609965041996
TNFAIP6	3.87495012010171
CCT4	10.2051013177220
RTEL1	3.70149662732384
CASP5	3.92249820502132
CHMP6	4.52759631700377
BRD4	5.87461576475955
NDUFA13	10.0298894151272
CYP19A1	3.23181663859432
CD151	7.44122666509897
DOK4	4.43164246391233
FAM26B	6.76655681098387
ARFRP1	4.91737890896822
MRPL41	3.12150901346376
CRYBA1	3.1885174642149
HRH2	3.68332748359713
KIF25	3.58394836396367
MTMR6	5.86606138749446
SCAMP3	6.9198397908861
MTG1	5.95930351071412
UBTD1	4.70598192910204
SOX9	7.57042669492666
CRABP1	7.57376655386232
FLJ33790	3.59677837665877
FAU	11.4658635446598
DTNB	3.93516073228812
CARD9	5.20458830743268
PACSIN3	4.47960883001615
OMD	3.09504153896558
HOXB8	2.86982151670068
NSBP1	3.39539528017673
SLC4A5	3.74688351083708
FBXO46	6.08188582677222
UGCGL2	5.63684120217479
SVIL	6.83834884263386
OAS1	5.18467909676582
PHB2	11.2184148318515
NDRG2	4.32112010055278
ERMAP	6.807240622774
GRIP1	3.01755129511304
APBA2	5.44258098204435
TCF21	3.18432073115522
JPH2	3.02096129381184
DLST	6.03394098854929
SLA	5.18157798338916
AMELX	2.74160554311533
WNT6	3.22111608962258
ATP2B2	3.96767165572427
CPVL	6.76112996720545
RGS20	2.79380500340908
TRAM2	5.25232327609637
ZNRF4	4.2363145410253
ZNF419	5.57012785833275
LXN	7.61265953400025
TLK1	5.06837451255396
UPK3B	7.15174573285081
MTMR12	4.84666434302142
KLHL21	6.99112935058097
ZNF384	5.28324396049718
PI15	3.69520726008405
RER1	6.99128663843208
ELAVL2	3.2061578007293
KLF2	4.8918445063127
RPN1	9.8941624733384
PMVK	6.9593768351957
EIF3D	8.5640681792044
SIX2	4.35347261957134
HPS1	4.60378343219556
RNF7	7.44808415894552
TFE3	5.24645227070694
C11orf17	5.04526223500499
SNRPC	8.82924599752645
KCTD13	4.52840593898241
DLGAP1	3.66825050176048
PGLYRP1	3.74795835818665
IL8	5.3555987049858
IRF7	6.65167429487094
SERPINB13	2.94227304945765
SET	9.43060389643567
NAB2	4.53414386384359
MGC40069	3.40979412043413
BLR1	3.29770344838615
LRP5L	3.78231819521304
FAM120A	6.85575617347882
ASCL2	2.97624070857309
PCDHGA10	4.44045024317145
SHH	3.11436668178103
SH2B1	5.50989288948914
ATP5H	10.5783233934745
THPO	3.29245869454380
HIST1H3E	3.74676616344353
TYRP1	2.99561785480064
EIF2S1	6.53108501749846
RFNG	6.21250692356814
RAB20	6.80576984571776
TNFRSF17	3.57957006643682
RBM7	7.64817794936036
TMPRSS4	4.56183412149392
NKX2-8	2.99787014331080
C1orf115	5.26076609287046
TAF9	7.15704110032577
TERF2	6.94622379741658
TNFRSF1A	7.87765175541638
ACADVL	8.85813147802905
ISCU	8.84914850126758
KIAA0841	4.82242836036323
GTF2H5	9.61535944128261
EDG8	2.88849392362685
RAB15	4.97018841248951
HBP1	6.20018800407091
TNNT2	6.36938328258499
CECR5	7.4469892388182
JRK	5.13340329611295
PHGDH	7.46080532468903
XPO4	4.72900142448153
ARHGAP25	4.48707014331503
CA9	6.41536203703117
TLX1	3.54294671353651
GPS1	6.68491947788869
RPS29	12.0102793276648
MKLN1	5.98635246213592
ATP6V0A2	3.94504065550312
EMR2	3.38356561218113
KIAA0319L	6.06819653780655
DOPEY2	5.11962761256113
SLC29A3	6.92174752300324
LGALS4	3.94724534048621
SDHD	8.93533116649684
USH2A	3.00010989272843
NF1	4.11019478197539
IMPAD1	6.37189054661198
APOBEC3A	3.71794924263834
OLR1	5.04677314710964
HCFC1R1	6.45994759938676
TAOK2	3.67672693298698
NRAP	3.87764108474877
PPFIBP1	6.08917485318207
LYPD3	3.94749524027823
BCL7A	3.89770265935141
AGER	3.54340134473959
MCM10	3.53508287671645
MAP4K3	6.89875710140776
PFTK1	5.99839691930608
CBS	7.652817954595
CLK3	6.35501066609945
KIAA0753	6.79440942085978
GABRE	3.18612240256804
FIS1	10.0256336679879
ELF4	6.6064712948836
C11orf49	7.0002001739179
CLIP2	5.03406529120095
CLPS	4.19056228417397
PPCDC	4.85792747787836
KDELR1	7.4314533528543
NT5E	4.03392838970981
FOXN2	3.69120774219439
NCSTN	6.52782453134978
PARP4	7.77558044317795
CD83	6.19145747902457
NPY	8.3694421266414
IL18	4.0846426465535
BEGAIN	3.19098388740072
VPS16	7.67367602407058
SLC16A2	4.99892470780479
SLC35B1	7.52446914096857
C4orf20	6.58090718830913
IGFBP2	8.64227153845298
NOTCH2	6.9266612912928
SIGLEC1	4.7850737565075
SLC9A2	6.0038428173461
CD93	5.86902888094228
CEP164	4.40898984112517
P53AIP1	3.54837862568858
ADD1	7.18059757745223
ZNF136	5.74898236505277
ANP32A	5.96012958865833
MGP	9.56842353870166
DNAJC1	6.15206662243751
CCDC144A	3.01304233527026
ACLY	6.53788914636582
TRPC1	3.60520922344207
CYP4F12	3.93243185413540
FKBP5	3.70240744467401
SMS	8.2663504876156
MAPK7	4.23385720124289
RRAGC	8.34257658982126
PARD6A	4.73040047918854
CCDC85B	4.49109219733623
SYNGR4	3.22134299471643
WIF1	3.58207741794942
GCH1	5.44187505246345
