Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_A11_297970
Composite Element REF	Signal
IL8RA	3.90475643299447
LSM3	9.93372630873092
CDSN	3.54624908815643
EFHA1	8.12368807241801
SSRP1	6.28954107585278
ASXL2	6.42264432454248
RPE65	2.61751970328497
SNAI1	3.51730498854203
SPCS3	6.06807464934518
EFNA2	3.34508209359562
CLDN9	3.9215190006977
DEF8	5.4726337045308
CHAF1A	4.50343659348442
C1orf165	4.7605562114839
ZFPM2	5.26446722681343
C9orf7	5.73285130841409
GC	3.48694117469789
FTH1	10.8369937007031
IER3	8.12472084574372
YWHAH	6.68021807033374
ADRB1	3.33959423988988
FOXL1	3.73974693215991
MGC31957	3.69194229496165
MUC5B	3.58079473559788
ZNF193	4.82572229764799
CSRP1	8.16853379381925
MOSPD1	5.86817824300416
UMPS	5.46875627488858
RAD1	6.35334473397546
RCP9	5.73342977307726
COG4	5.17409821464635
NFRKB	3.84022749813117
FANCA	3.81414383487919
CDC2L5	4.59939667425095
GDF2	3.43226700460842
PCBP3	3.63614322388602
TIMM17A	7.34372289399548
BFSP2	3.33775050844838
OR2H1	3.28473134820582
HNRNPA0	7.26806234677743
IKBKG	5.00356337579764
TM4SF20	3.32200637926604
PCBP1	8.89329171606122
LRRC2	3.75888683090537
NSD1	5.26798950660399
AMMECR1	8.29064142824016
MAGEC1	3.22456361555043
SEC13	10.0083732232245
WDR91	5.87438349928506
HAGH	5.39761040154411
EGF	3.22392893118042
NHLH2	3.22180348168513
NCAPD3	5.05596039989168
BRCC3	6.05379946761194
CNDP2	9.3617269652111
FYN	6.30851457414076
YPEL5	9.4533599424993
KCND3	3.46459198943511
LRRC42	7.08319541294557
GTF3C5	4.10830589763214
AKR1C4	3.15887329021254
RBM26	5.75078394935287
DUSP14	6.26418270683869
AP4M1	4.3899566109468
RIMBP2	3.82887841687594
ABCC2	3.90499653470685
COL5A2	7.22665678593519
DNAJC16	5.58343402677043
TTC12	5.06763589688227
SNX13	4.56388658021251
ELA2B	3.61448530855726
CSPP1	4.82174800304462
NAIP	5.42740607595244
MYOZ2	3.20667725766689
XRCC4	3.88110761098141
CYB561	5.6862572864765
CHST10	4.32101822618901
BAI1	3.61107771948898
THY1	7.16575685302964
KIT	4.10908904758435
TBC1D8	4.42198749124533
PDE6H	3.28036526321791
EPHA7	2.97907101240770
SOLH	4.50528445927303
FLJ20309	4.58501031110588
MAP7	5.39269711050447
SPAG9	5.48199363246848
ZNF294	6.2507727386771
CENTB2	6.13344500240732
FLJ21963	6.44482432092574
ANTXR1	3.27264601493094
CREB3	6.74480664073263
ETV7	4.92908933290489
DGAT1	6.62923342660036
TAC3	3.85678558827507
CORO1C	6.93589943481517
RAD54B	4.16709437295075
HRASLS3	7.56355903929445
MED25	5.71933178767477
BARD1	6.05143831414455
ZNF177	3.63344505094299
MIP	3.51089247282187
ZNF442	4.08476541367248
F2	3.70929725414756
FDX1	6.89723364782649
GRIA1	2.95821789013962
IL13RA1	6.98253138532396
EIF2B2	6.6434777232706
NHP2L1	7.97501343286564
WNT5A	7.22513843303769
ZNF593	7.14074693886947
TRA@	3.35003447884121
WIPI2	6.06680413254384
TAS2R7	3.13851477120591
RANBP1	6.10161218748234
CSNK2B	10.1172294763028
DKFZP434O047	3.59131061069365
SLC7A4	3.2165117161787
WBP11	6.99546914710489
TEX2	6.0625728895626
C17orf80	3.43137351835843
TMEM176A	4.95090691794613
GALNT2	5.08841235854772
CTNNB1	9.80047486278682
BHLHB2	6.63234717001923
TMEM185B	5.24317253041748
DND1	3.49630303834367
ARD1B	3.17154470351700
STK3	5.47897866581332
REPS2	5.09829397495694
LOC541469	3.74399265568379
H2AFY2	5.51322350979812
CCNK	3.60005944196977
FSHR	3.09729708545356
GAS8	5.06474276475026
UPK2	3.43468332465654
C1orf66	5.35009695083247
LCE2B	3.14334054828003
CD200	4.68413135361892
IMPACT	4.40301176344169
KRT83	3.41964095880282
COL19A1	3.6398177284167
BMP15	4.0117430365067
POL3S	3.57992057110447
ITGA6	5.23298369674325
GAD2	3.36106563180996
C1GALT1	5.41774295677174
BAG3	6.65794445923361
ZNF468	5.57068135214579
RIC8A	7.46099137701662
CA5A	3.56953984983878
CCND1	3.86323300169475
DKK4	3.87857016666966
SGK2	4.02431860772788
PIK3C2G	3.14494804885179
USP11	6.60974641846379
IMPA2	5.90942765296738
PRKDC	6.32563896904637
DSCR2	8.20281912723057
CCL4	4.94561341735167
MSR1	3.39200382337682
NOL11	7.24193544935423
ZCCHC10	6.3800901686336
PDCD6IP	9.18749751540231
TRPM2	4.25225584584265
PSMD2	9.38674255165856
USP18	6.7299356954986
ATXN2	6.13496865033
SLC17A4	3.43642943322884
RS1	3.25848121095694
RRAS	6.11616371463909
LAMC3	5.23253979302763
NET1	7.15522928329911
NPY1R	3.90777271152879
TOX	4.06706518778805
MVD	3.58850889213846
C11orf61	3.97002898299630
IK	6.27404452193098
GCNT2	3.23926899504885
GABRG3	3.33367089257021
BCS1L	5.77343886489883
BCAS2	8.79931462945987
ACE2	3.33517306301079
KCTD17	3.75404584113605
TPPP3	4.22847068405462
CALB2	4.07689484447977
ICT1	6.40338370615786
CD79B	3.81865911395374
CEBPZ	6.87480578939059
FMOD	5.12672920367488
IRS2	7.65687805226075
C21orf66	5.32841717532975
LUZP2	3.72272478824878
CLN6	4.01256162880369
ANAPC1	6.34787071262403
PTPN14	3.87476095858944
APTX	6.3944581152136
SNRPG	10.5270894160321
BMS1	5.23182161801759
NFATC3	4.18470376139457
ADCK2	5.77244919278857
ZKSCAN1	5.11566109484355
FASTKD2	4.64557587150327
ARS2	5.61835211710778
LRIG1	6.97472651278056
KCNMB3	3.9127149509827
ERC2	3.48153364082979
POFUT2	4.95351061351866
PRKACB	6.64773255705219
PRDM13	3.53822623804207
KLK12	3.09411103827680
ZNF354A	5.22412845032665
PCDH11X	3.05736694134243
TMC6	4.3398589714335
CAND2	5.35024886926802
RIMS1	4.12454669103987
SF3B2	7.16971845460313
RCN1	6.99554522801504
CPB1	3.29984606721914
BCAR3	5.79023682004496
BCL6	7.07835117826777
MDH2	10.4182911789489
DRP2	3.93795430138944
TPD52L1	8.61384711778791
TXNL4A	7.45680546255277
OR3A1	3.00430431773206
RAB25	3.06888453052696
C22orf9	4.72061115144987
PCTK3	4.78484358697500
POR	6.27172788136343
ARPP-19	6.16825159557813
SREBF2	4.59961710100636
ZWINT	7.6139848920128
PAK1IP1	6.53403507029008
OR10H1	4.05627751231874
ENPP2	4.98884761420617
UXT	9.9489637975066
ZXDC	5.07993426691196
TGFB1	4.56369681334559
SLC6A16	4.03060904900597
SLC31A2	4.35228783046734
LRRC8E	3.54245297192097
ZNF780B	3.01624091759122
APEX1	9.91364208414421
PPIAL4	2.85554442347875
ZIC3	3.76363606351045
CEP68	5.35619080371925
PAX2	3.68685900802821
MRPL11	6.62444865881827
LPAL2	3.28187782948386
VPS53	3.62097743761388
MPDU1	4.79869585208681
PSEN2	4.33495628399241
GAST	3.48907840579111
DHRS7B	5.642847275778
C10orf28	3.62653587822066
UBE2L3	7.18104804316966
ADRA1D	3.45931441551752
FZD10	3.89830605656979
ATP6V1E1	8.71961244062832
SAR1A	7.2760450114598
ASB1	3.5072783125949
MCTP2	3.80292847914348
TMEM5	7.75832783993478
LCMT2	6.16159108077938
KRT31	3.60439068273109
ZNF223	4.27900348934313
BIRC2	8.3735739753079
IGL@	3.63437602553967
NLGN3	3.78389836907179
MEP1A	2.91145681616687
LOH3CR2A	3.54655350032299
TMEM53	5.38060942339704
SLC9A3R2	3.35139920629689
TIMP1	9.8357109079305
PTPN9	4.74502625280838
ABCA12	3.0789018095411
TPST2	6.89266861742261
AQP6	3.35826338434893
KCNIP1	3.70637439042654
YES1	6.60427642555524
ABT1	5.20850795083313
RIPK5	3.9030845336239
SMG1	4.78781410312303
IL13	3.37856924952029
MDFI	3.61310666503622
PIP5K1C	4.80403439370809
POU2F2	3.59096891417474
TSPAN14	5.82488311017095
OR10C1	3.43658383750574
GPT	3.91467171625227
PDK4	3.62020046891603
CLIC1	10.4123668470666
LILRA5	3.33026342681173
TREML2	3.63649706773157
ELL3	5.47878640353503
NNMT	9.15764407150598
NUFIP1	5.28985243285635
ZNF74	3.75538364411752
RHBDL1	3.28469675878797
HYAL2	6.01397567562371
IGFBP5	5.15060942983354
FAM29A	4.7697499875671
NRTN	3.44750010316961
KIAA0556	5.02209278391032
JMJD2A	5.77936047839502
ERGIC3	9.27473217882741
POLD4	5.21075545812059
EPHB1	3.77743261870343
LRRC36	3.85733770778129
TARBP1	6.06198254553272
ANAPC10	5.85795831696116
C1orf9	7.15416032642873
COLEC12	4.79242343406654
TNFRSF25	3.70594597713211
MEGF6	4.46328226374677
LPHN3	3.54517412310999
BMP10	3.22010446726565
C21orf55	3.86427051259474
SLC2A1	8.67714496487121
CER1	3.86001460223423
LSAMP	5.46610833394629
RPH3A	3.73892421272912
CREM	5.34625522563042
SGK	7.89093756987725
ATP2A3	3.66656111968324
PTGER4	4.0337296494591
CCR7	3.66833112594419
METAP1	7.05256705583073
KCNQ1	3.99413190080067
RECQL5	3.65592285086597
SSFA2	6.67937679212043
NR2F2	6.02745586686745
MTERFD1	8.25746366593996
BCL2A1	3.88516869079684
ZBTB24	5.15765486409054
NLRX1	5.18282516807245
FHOD3	3.81511949726706
PRDM1	3.79613192012757
PSG7	3.87551848701654
ARHGEF5	6.23027116204484
CCDC47	6.314407469053
FGD2	3.59896026160726
SLC26A6	3.97145672408082
BIN1	7.5848125240544
SRRM1	7.45786078105124
P2RY14	3.57190201705337
PCSK1N	3.99385963940503
PPP1CA	7.78876552030266
ZNF33B	4.9892273023787
MOCS1	4.63464955137058
NAP1L1	7.72866561542908
ECT2	7.91665088537046
CACNA2D2	4.75130255129226
PTDSS1	9.05730347313305
DOCK6	3.74101707393251
SLC38A6	3.82035535408424
C10orf119	5.31350142374366
CCR4	3.60505805794776
COX6A1	10.7537644643442
B3GALT2	2.87821428736155
CD14	7.17522226674205
ABCC9	3.4072069413868
SNAP29	7.61644968021356
TRIP6	6.20044950641671
HMGCR	7.02153172453833
CDH3	6.50866198842703
KLHDC8A	3.42013023632114
IFT74	4.98226040788978
C9orf116	6.29082827677983
EI24	7.6827917855639
CENTD1	6.30604680483727
RWDD2B	6.67856532494178
INSL6	3.28418205498678
HERC1	5.29810872772509
NPAS2	3.68446998412926
NR3C2	5.17923090623643
DOCK1	4.4482458925178
FAM63A	3.99818667970596
FAM111A	7.09545368603312
INPP5F	5.05272093689904
MYBL1	4.93741441208718
HOXB1	3.38850492313298
CRADD	5.01898575279722
EMCN	4.07673732371219
DUSP12	6.34312877337075
CGREF1	3.62756271639122
BLNK	4.88101198868538
VASH2	3.68069818205595
PDZK1IP1	8.76268170928521
SKP1A	10.5033637991918
IL19	3.7113530494359
DOC2A	3.281352637642
COPB2	10.0313015660168
CTR9	5.69416008178096
VIL1	3.24970099424361
CDC27	5.54045443835706
PTTG1IP	11.1895187460288
LECT1	3.55164713212298
COPS6	7.28930367902917
COL9A1	7.18044749212646
MCCC1	8.35992659787633
GPC4	4.66337210157901
VAC14	4.25740827363728
PSMD9	5.34304715247402
PPY	2.87217558006819
SRCAP	4.32349118924459
PPP1R13L	4.59075412796575
BPGM	6.06458374702635
TTC19	7.64938776073281
GFPT1	6.53457028872158
C1orf114	3.37135165765784
HMOX1	5.68925005532038
SLC27A6	5.70442536929263
MC4R	3.14754359455445
CALML5	3.15383557379048
MRPS10	7.57285181439799
PRR13	7.4292920545839
INS	3.48280241865835
CECR1	8.3462170745993
SERPINB8	4.63003177366910
FLT1	3.9062737110229
FEM1C	6.20062476279826
PPP2R4	7.00242944402317
PDIA2	3.13642466416109
TMED3	7.01296239909238
NUCKS1	5.43703221517697
EXT1	8.42869318453668
RCOR1	5.29441041082696
EBI3	3.52142959070012
SMAD2	6.8764254225454
ODZ3	4.72016032423457
POLS	6.82491155697087
NXN	8.25959328926873
PPIH	8.50086922560746
FOXJ3	5.55096397165712
EIF5B	6.1723060271474
EIF2B4	5.84660896975111
C20orf121	4.72318314936539
CENPE	4.46664831723365
KIAA0415	4.06495026720884
CRABP2	9.21880901577371
TSPAN12	7.88841300441368
CXorf15	3.2079508868013
LOC57228	3.86390607952406
ACTR3B	5.91234235912339
ASL	7.59369030818494
GATA3	3.61399556728034
TFAM	5.61146455545404
PCDHA5	3.3442304747064
PARP12	8.17867898230207
PIGH	4.14476869643616
ENDOGL1	3.04961377208292
GTF2H1	5.68844124268564
MPZ	3.46471536954083
BIRC4	4.01205006305111
SSBP3	5.15138962130346
BPESC1	2.87562075428827
FOXC2	3.19572903995845
HS3ST3B1	3.08497232641502
GDNF	3.67715754913057
CTNS	4.39992979585443
KIAA0859	5.60644350684605
TRPC5	2.87163963822692
PMS2L3	5.17663504107341
TEP1	3.67072204585901
KIDINS220	5.48262666624825
CRH	3.33270804289013
CES3	4.08894153865475
ACP5	4.54144335718638
AMFR	4.73966361015995
CA4	5.13954947888444
PLCB4	4.44668730232003
MPHOSPH10	7.9487536241571
PGF	3.62378249436232
G3BP2	6.41726059614393
SR140	6.05518527366965
ISLR	4.32515555456968
HOXA2	3.09757036245639
PYGB	6.24095709913166
BAT1	9.85144234067139
TSC1	6.11726959155558
NARF	5.2651455812547
DKK3	3.58900221551518
UTP18	5.55508489608643
TSKS	3.2016128940889
DDX31	5.37757250405849
TULP1	3.81194319115819
TNRC4	3.77488596743824
ZNF430	5.90339957605098
POSTN	7.48823733089567
AASS	3.34828038120147
APOL5	3.40687438046892
PLA2G1B	3.83889373540117
FLJ11506	4.56940344397064
GTF2A2	8.72118870167733
RCHY1	6.71001130178132
CYP27B1	3.16154895016616
VPREB1	3.00422132371928
MGC4294	3.42007676582496
TACC3	6.4580062730261
PDCL	6.22660931106178
DMXL2	5.27424476686238
LOC4951	3.86630801564402
EID1	7.40296767016799
MS4A4A	5.42549816438146
RBM14	5.25648643500521
MGC29506	3.65813345160206
PPP2R5B	4.10697085151531
TNFSF11	3.23352006279776
ATG2A	5.23157760606396
RPGRIP1L	4.0541631055409
SPOP	5.83770838347253
OSGIN1	3.56305204783648
PTPRF	8.271163210399
ICMT	6.67994167072055
SEC24B	6.9833603663782
MAML1	7.05340690084456
POLL	4.35683261901292
FXR2	4.06992237676194
TYK2	5.22633383777708
MUC6	3.66961606753857
ADAM28	4.21955156846378
MYL3	3.87589499351195
NRL	3.44697397317393
PIP4K2A	5.26968644124715
TCL1A	4.01725750282936
MED7	5.95980803864566
MYLK	7.67348517504814
RRP1	5.10983782617097
TFAP4	4.4861302858016
CYP4F2	3.86362217935302
UNC5C	4.1486216524783
ARL4D	5.70397388912686
SH3BP5	6.73707142840752
AKAP6	3.88446810539288
CTLA4	3.37479898370912
ACSBG1	3.43399923448686
MTMR4	5.38481022565979
NECAP1	6.49572196239504
SLC25A17	5.22770583174274
POLR2F	7.35237499234875
PLA2G2D	3.46454525179108
WNT2	3.98046987729042
GLMN	5.95978098167767
MCM7	6.20257090710529
TRIM52	5.64427307051819
DCLRE1A	4.34139435307058
PDX1	3.37104118006231
UBQLN3	2.93636907628724
PRPF31	5.2009042908292
TLR7	3.96457293033228
SMAD1	7.60113771795901
CLCN1	3.71447349950891
RIOK2	6.43595442527696
CEACAM21	3.22369845590379
PDLIM4	5.10140604461235
STX18	7.36876660695331
CCPG1	4.29695568415007
SLC2A6	4.08268978038232
SORCS3	3.0082324937505
NOLA3	8.67967842465546
PDGFA	4.48291982115496
TRDMT1	3.70780113054713
CFL1	11.2764589759222
IL4	3.11685554215044
NAT2	3.45828181615192
CPSF6	6.15602720149514
PRG2	3.70061962723465
PIGQ	4.00788189283822
CLSTN3	4.78385611637403
KIAA0146	3.92547050211696
GBP1	10.2446556288345
CEP55	6.48163525802941
ZNF408	4.19002372460082
KRT20	2.93924659305136
EYA3	3.61070474564160
KRT38	3.43721157804201
WDR7	5.89368120122982
BLCAP	8.98491932114832
HLA-DPB1	9.37313331773018
SFI1	3.96080737614929
GNE	4.99215003185735
MGAT4C	3.29578700767265
CTSE	3.46048614345654
SLC35A2	4.93591157101664
TUSC3	7.426290223908
GABRD	3.27910922443139
IARS	10.3676367050585
ARFIP1	6.27693769165915
SFRS9	8.2807230610226
CEP110	4.27710645361103
MYF6	2.89393592523792
MGST2	9.10058149925568
EVI2B	4.90152099389931
TRPV4	3.34551583591613
SLC25A11	6.4684016819511
EHD4	7.23311583160643
NOX5	4.32368496258852
NCKAP1L	3.96028304451076
EMP3	5.70692300374378
SYNCRIP	8.22082510316945
BPY2C	3.37916535315728
C1orf38	4.08149286528355
ZNF426	4.15683547734273
ELOVL2	3.27599288470118
ATP5J	10.4781864990201
CBX7	4.9074620151756
OSBPL1A	6.10022167534296
MED13	6.62521765712092
ZNF589	4.36770255145324
CHRNB3	3.22737694834719
GOLGA2	6.07391158627623
NIF3L1	6.78012090672416
TRA2A	5.12591365035127
F2R	4.47966766254528
PHF2	5.07040433125226
PID1	3.61792285864718
MTAP	3.95734616567827
RFC1	5.5053873250871
C5orf3	5.09505458136033
ADORA3	4.61716386459602
ACTL7A	3.18341579482307
RAI2	8.82810616346658
MAP2K7	3.8084691358145
HYAL4	3.274101839193
GZMB	4.53562838460676
FCGR3B	3.78740691520168
BMP1	4.40387293789537
CPNE6	3.31907324942962
SP2	3.69652750182232
DPF1	3.87089398802680
SMPD3	2.94362255404345
TMEM38B	4.56641376468917
CCDC56	9.16732488096258
NFE2L1	6.54473655596923
MRPS31	7.97031613651385
STIP1	5.56825791395023
MMP26	3.23046423561441
RASL11B	3.44741888152539
NT5DC2	4.63593428470656
HLA-G	7.40592971769151
LRP2	4.56548644731516
MTDH	8.79684277673504
HSP90AB1	9.98950425054813
PMAIP1	5.39879091479857
LMBR1L	4.00424704551478
SLC25A20	5.27832523985731
RSBN1	6.2114675584175
S100A2	8.56723393556269
C2	7.60971621393831
RHOT2	4.75777331105095
RALGPS2	3.35541347305251
EIF4EBP1	7.31956476963487
C2orf27	4.36759191712948
GCKR	3.72439664970446
FER	4.81721370015379
TRPC6	3.25608484445351
RGL2	6.27431914053575
ARPC1B	9.10712334933058
SNRK	6.67436125509514
UTP6	6.86984127996101
DNM2	4.18777114260467
GCS1	4.78786112109409
EHMT1	3.73762675033532
GLDC	8.67292035125252
FBP1	4.25949214828946
VARS	4.20019743514539
PLA2G7	4.71107267603681
RAX	3.02994365700742
TERT	3.78278460197774
CCL1	2.88027499879571
FUCA1	7.93682365146469
ALS2CR8	3.25431573817121
CXorf21	4.57118161862117
KCMF1	9.56037330400996
MFAP2	5.38548749247987
OXCT2	4.00270550040801
WWC3	6.10143009078812
SOCS1	3.84162912797005
IL17RA	4.48362415857202
C14orf115	3.83333215302675
ST5	5.64307768259594
STRA6	4.31430664102717
MPP5	4.72432857159083
SPA17	6.34069198802721
C21orf7	3.46468508631016
FLJ10986	4.40594814972232
LHFP	4.70646197600442
CAMK4	3.76029234732698
GALNT14	5.11586330649290
CXorf27	3.02062292827296
CLPX	4.78382105468536
NPLOC4	6.06515412328538
PJA1	7.56022833057985
CPLX2	3.71765738964947
ARSD	3.73416744196414
WHDC1L1	3.30616893740935
RB1	4.95919816105733
PHLDA2	5.92266224841412
C2orf56	3.60919891964741
GUCY2F	3.33845757109339
MPV17	6.60967733031591
PSMD4	6.38278561680389
SLC35D1	4.14855617870521
C20orf103	4.85801420518826
COL16A1	4.80666023975166
ERLIN1	5.1894317252988
JMJD4	4.08174688860187
SLC29A1	4.21540102212052
GLRX	6.1452718533779
HIST1H2BK	10.6815857640209
TP53I11	4.25871568388655
ST3GAL4	4.27966583582013
ALG8	6.84321097410881
PF4V1	2.93312259662837
SHOC2	5.55115354267839
REG1A	3.27421547139929
FBXW7	4.04515872876617
CYB5R3	10.1200289983316
MINA	7.27147841609522
HHLA1	3.59274284590374
MYST4	5.66605416835329
NR0B2	3.88089684131844
TFAP2A	6.07777621939652
UCHL5IP	4.17200869007464
TIMELESS	4.91970251859598
DDX10	5.91463932898959
SLC25A36	8.11477286916127
TMED10	9.06736444018065
ZNF507	3.06750903744139
LOC90379	3.80441919069335
RAB11FIP1	4.62052222453948
ATAD4	3.83003321691743
PHF15	4.88736519714349
ZNF26	4.25735215978556
KRT7	4.14410522539286
RPA3	8.17980584928701
YIF1A	7.1472477871139
PPRC1	5.22225350180427
PCDH17	5.88344959157036
PHF8	4.18470981399977
RDH14	8.1452379521796
DNAJB2	4.32805238166287
HNRPK	9.85426508909364
PTPLB	6.97464652549557
RABEPK	7.87010062413687
SNF8	6.24225550587494
CBARA1	6.90233214442108
RAD51AP1	6.8457485461238
HAT1	8.80971995513447
HTR1D	3.42607173726059
H2AFV	7.84553158939081
OAZ3	4.492624228572
CXorf48	3.55042540711588
RC3H2	6.44095874032353
SGCD	4.10084854190852
PHTF1	4.47696518194136
CA3	3.1013403163536
PKIA	4.77681120821847
STX10	5.03103850257326
PEO1	4.70669898900804
JMJD2D	3.23598381767589
KRT19	10.6885823187694
ZNF143	5.42806773362117
ENO1	8.44820013497529
TIPRL	7.53079529895155
MAN1B1	5.82367015283585
P4HA1	7.68036531872003
TPTE	3.20002062966815
AKAP8L	4.29671320385354
GPR17	3.20392073300461
LRRC20	4.32096880076414
UBE2Z	7.19940126535296
COL4A1	7.67353305141248
ISOC1	8.15942791420437
RNASE1	9.89049121682835
C20orf20	5.94853611284057
NDUFB11	10.1210833700668
STK19	5.88871120316741
OSBPL2	5.77845447358407
PTTG2	3.26539871940175
GRM7	3.34584660539037
SLC39A8	4.84129799840396
APPBP1	8.31078250311454
STS	4.17576181142956
FFAR2	2.95187216313213
TMEM123	7.73522927918808
GLI2	3.50536818218128
BTNL2	3.56559045457065
ALDH1A3	4.71026591781836
TGIF1	5.72158560078949
SCO2	5.47758189843051
TP53	3.83878517717394
CCDC69	3.79231171925612
ZFAND5	8.88424273181528
ICA1	4.46675111272642
RAPGEF2	4.66303445583518
NAV3	3.86135975637282
EPS8L2	6.1221485073581
ATP6V1G2	3.35336856194054
MNT	6.8903034327168
C6orf145	6.69178291451414
PPP6C	8.98487969652138
OR51E2	3.22218715772557
OTUB1	5.44683039251623
ENTPD1	4.31046578452644
TMEM115	5.2465759296503
STK11	4.33627458777482
PRPSAP2	5.82723792598606
SH3BGRL3	8.16682047236547
MX1	10.2073180857999
PSMC5	7.79201923373838
TTTY9A	3.59734299915124
EXOSC4	7.82153528907383
SETD1A	4.38285486421902
YARS	8.17404974048882
SLN	3.72616607384212
RELB	4.62600641637715
NLRP1	3.71813513611843
LAMB2	7.28497641518429
FNTA	9.01815755169471
HNF1B	5.10972833140091
C14orf139	4.19830099857212
UMOD	3.30846110769994
ZNF512B	5.64676095358373
GPR25	4.01672413989852
C6orf49	10.6080302949834
ATP6V0A1	4.25042391629296
SNFT	4.78165776931828
ZNF768	3.9235370431916
GTF2I	7.57070937443313
KCNN2	3.909118320262
DYNC2LI1	5.56562426983959
DGKE	3.48296215262574
DNAH3	3.54209643312031
RPS6KA1	4.39458018387564
C9orf53	3.13829602098607
PTPRM	5.25140049319783
MRPS15	8.19366672302056
TMEM59L	3.78119990464862
SSPN	7.78503203726155
IGSF9B	3.26295405903476
CNOT8	6.52880831474552
GORASP2	8.8201497402883
ADAM17	4.72471024637865
CHRNA3	3.35077357987704
MYOG	3.71429950282913
UBE2D4	4.89927771724555
CPNE1	6.46389862133559
AK5	3.28975170292322
RPL37A	7.9427998508675
CPS1	3.12378751591781
NDRG4	4.35175396693238
ALG5	9.18409655605655
NCOA2	3.95379610118410
LOC130074	6.41219871426438
PIAS4	3.37136694711935
S100PBP	6.59851996868547
TEGT	9.79610042401813
USP5	5.15796935538387
CFLAR	5.08417613354303
KIAA0692	3.72052922180824
WDR48	5.45793127512266
PCDHGB6	3.09082056443441
NRXN3	3.36320596928628
ACACB	4.14833879067472
CDKN2C	6.56248746685756
KIAA0226	5.86268095884305
TRAK1	6.40702043655294
CUTC	4.85634526040116
AGPAT5	7.04244391527706
WDR68	5.38770853369693
PREPL	6.99066326950062
ABCB6	3.8876480890154
RABGAP1L	5.13593860253941
FCGR1A	4.6050132818812
EIF4H	8.64545735371553
DLC1	3.92613779459176
MAPK8IP3	3.76792902313347
SPRY4	4.59155453226882
RPL11	11.1134922840413
RAP2C	5.44578692178052
ETFB	7.63058153364375
RORC	3.49502643669451
GRAP	3.26938725309433
SEPW1	9.72646639726598
NMU	9.14780208525383
MXD1	2.85265751462587
IFIH1	8.48395744558076
AZI2	5.71719842003275
WDR37	5.2215881537365
SEMA4A	3.91509824795597
RPL8	12.4735527906394
NUAK2	8.69172957083256
AHSG	3.45912251706832
RBM39	8.7395037502797
MANSC1	7.46539588913819
IMP3	7.2043860673862
ARHGDIG	3.42463199573444
ELTD1	4.90911190946892
PRAMEF10	3.46991253958852
RGS17	2.90953752428807
KPTN	4.93920623205957
C2orf3	4.9710564497502
PCTP	5.08901252329793
MRPL42	7.68000736738714
SIRT1	5.95032779891006
MANBA	5.62823470420505
CD164	8.20141891170907
ZNF671	3.82191175002886
GFRA1	3.26509735261358
PRM2	3.02476870285549
IL1B	4.70187381669605
HAX1	8.70325272679251
REN	3.43299663148520
ZKSCAN3	4.45387357878044
CTSA	7.6820917898802
TPRKB	7.85280207829524
UBFD1	6.52217286411344
CDKL5	3.23916860473171
HIST1H2BD	7.72649300650303
COQ4	6.84141308654266
TXNDC4	6.96468722922573
C5orf22	6.56714525326924
VGF	4.46211342971115
INPP4A	3.60097467292316
RNF8	4.96069391820795
BMX	3.25901278153593
SLCO5A1	4.26410250989504
PTPRU	3.73974827104028
ATP8B3	3.23463999462572
HOXC8	4.11825309688851
ADPGK	6.21784383536888
IL12B	2.87223655750240
LARP4	5.38264632050725
ZMPSTE24	9.03658280115947
PFDN4	6.47590594437153
KLHL11	3.34126797160097
PSMB3	9.45750625509304
KIAA0157	5.76054555226677
DDX25	2.93324049522846
NCAN	4.70312638859726
RPS25	10.8508742288235
SOBP	4.63127321357318
TESK2	4.73379519021607
DNM1L	7.94830216915042
LOC55908	3.23673276463805
MTIF2	7.82073543355473
ZNF207	8.8080836495931
EXOC7	4.8298394275879
CLEC11A	4.57615227101444
TXN2	6.51855063114421
TOLLIP	4.82864002508183
TRAPPC3	7.98856819970974
TAF15	5.17583641505145
HAMP	4.16463030891042
GRIA4	3.46046102087088
IDE	5.01644803268477
DLK1	3.03431537584177
PLVAP	5.36345089667419
NOD2	3.86026956089475
SCMH1	5.66564255931343
ELMO3	4.53762697530866
GPR68	3.26812432944051
HTR2A	3.11377919958527
FUT7	3.47528875830581
PRELP	3.93329201091967
COL8A2	4.80791007350509
GYG1	9.35364908307936
C16orf68	5.10688493465242
R3HDM1	6.10389061985879
ZNF91	8.5187681569552
LPIN1	5.9064022656915
KRT12	3.63983262929392
BAALC	4.19209140255416
MKRN1	7.40997599554263
KIAA1598	7.12587913358011
ANXA7	8.79056287589122
TNP1	3.55469516963033
WDR13	6.44393466097475
GAPDH	12.1725688172163
BSPRY	4.83960421027229
COX7C	11.3065694819375
FAM108B1	3.69850586679237
PGAM2	3.52994532854962
PEX12	4.11523705673332
APC	4.30367415853603
PMP22	6.86641669224881
TLR2	4.59917326200168
NPBWR2	2.92111924930699
WFDC1	3.49508842663428
MTL5	3.78100765022715
COMMD9	6.13113617266133
INADL	3.99513855397489
GPX1	9.69058417572822
PSG11	3.28289696532382
SLC39A1	6.22128737823891
SNAPC3	5.73607269355545
C4orf16	4.58454899517462
GNA12	3.76879967052298
LIMK1	3.69658342748841
MECR	4.69652262016225
CDC42EP1	4.30601174893193
KIAA0101	7.04106085431278
B4GALT5	7.96929736552616
PIGC	6.94196342921236
LRAT	3.11228279675221
