Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_E07_491254
Composite Element REF	Signal
CENTD1	6.32031385728423
RWDD2B	7.55497778741059
INSL6	2.93261441456301
HERC1	5.54328038339493
NPAS2	4.10995177478549
NR3C2	5.90477351882861
DOCK1	5.39802237284837
FAM63A	5.45647298694862
FAM111A	6.95662997473552
INPP5F	5.92844942948071
MYBL1	3.88118492593829
HOXB1	3.72290704565087
CRADD	4.84309986414596
EMCN	3.18790657792844
DUSP12	5.66232687028515
CGREF1	4.91472371681516
BLNK	4.40508107008835
VASH2	3.46680449877902
PDZK1IP1	6.23457056336964
SKP1A	9.74238551205452
IL19	3.61737161599283
DOC2A	3.62721135072976
COPB2	9.70628490219647
CTR9	7.52348490577194
VIL1	3.15107105923632
CDC27	4.54755813449196
PTTG1IP	11.1419742671917
LECT1	3.51453371947019
COPS6	8.06874925393974
COL9A1	3.54363946143979
MCCC1	6.58962943256517
GPC4	8.34732250436155
VAC14	5.106730175573
PSMD9	5.51916614908066
PPY	2.93528080281065
SRCAP	5.03241993366953
PPP1R13L	5.26303618298676
BPGM	5.94750513905749
TTC19	7.54183975094448
GFPT1	6.76429881514968
C1orf114	4.78406636873875
HMOX1	4.93639648604349
SLC27A6	5.77071832779513
MC4R	2.96551005496565
CALML5	2.68393331854465
MRPS10	6.82819450834653
PRR13	9.06154918734435
INS	2.94280101396677
CECR1	8.75856817465162
SERPINB8	3.16685632137278
FLT1	3.46143110983757
FEM1C	4.32940889842059
PPP2R4	6.55762729837906
PDIA2	3.22803757694478
TMED3	9.03768703103987
NUCKS1	5.01748316238163
EXT1	7.83764448551379
RCOR1	7.81667051526653
EBI3	3.24516750436387
SMAD2	7.5394656694918
ODZ3	4.46570315153734
POLS	6.83564470498854
NXN	8.38066860393273
PPIH	7.45408802118403
FOXJ3	5.52223477630366
EIF5B	6.5967468759042
EIF2B4	6.75809834594662
C20orf121	6.27893233348728
CENPE	3.40419566460741
KIAA0415	4.60324306190863
CRABP2	9.1834400267147
TSPAN12	5.68595595740017
CXorf15	3.11829080703248
LOC57228	6.85105682314532
ACTR3B	5.98096583852184
ASL	5.55858513573575
GATA3	3.51407290896141
TFAM	7.24762783423267
PCDHA5	3.32822348863871
PARP12	7.48154632797422
PIGH	5.19968462457937
ENDOGL1	3.12845317332869
GTF2H1	6.29669178186812
MPZ	3.23970020055786
BIRC4	3.92318111243360
SSBP3	6.33046641407517
BPESC1	2.80593256340357
FOXC2	3.45418493668313
HS3ST3B1	3.50939543563643
GDNF	3.45388437699377
CTNS	4.88606725551721
KIAA0859	5.9321101996273
TRPC5	2.81875925198768
PMS2L3	4.62584426324966
TEP1	3.77719149263543
KIDINS220	7.83747519998203
CRH	3.2091402302604
CES3	7.00203020190512
ACP5	5.89856098019444
AMFR	8.00706200931101
CA4	3.34982801867776
PLCB4	6.88664567860525
MPHOSPH10	8.46548096266063
PGF	6.82274838892902
G3BP2	6.55657785347226
SR140	6.53359114081844
ISLR	4.07450588975752
HOXA2	3.26188516143363
PYGB	8.07383789388182
BAT1	8.58857111003785
TSC1	5.38623918521805
NARF	6.36779918292701
DKK3	7.6706674855559
UTP18	5.113797954404
TSKS	3.09722538185556
DDX31	4.44763151111485
TULP1	3.59534331413603
TNRC4	3.59024004132947
ZNF430	4.61550010201942
POSTN	4.88184314913397
AASS	3.25592023058314
APOL5	3.66812809589703
PLA2G1B	3.79328657374223
FLJ11506	4.42462328273081
GTF2A2	8.26591945188116
RCHY1	6.13304827342918
CYP27B1	4.33847770172693
VPREB1	3.25372141859100
MGC4294	3.82690114953779
TACC3	5.73351904145381
PDCL	5.59914476537028
DMXL2	5.61660829377973
LOC4951	3.73731667122578
EID1	7.87075357727435
MS4A4A	4.1603441706847
RBM14	5.94771522685841
MGC29506	3.72465748197701
PPP2R5B	4.36240618971907
TNFSF11	3.14271505495291
ATG2A	6.48589918617517
RPGRIP1L	4.88032479717093
SPOP	6.87873226660038
OSGIN1	3.25663111844081
PTPRF	8.82014964288022
ICMT	7.0561549434788
SEC24B	6.6158841830335
MAML1	6.68092948864739
POLL	5.35424978555917
FXR2	4.4460866481851
TYK2	5.65277201120277
MUC6	3.15637800377287
ADAM28	5.3593828184295
MYL3	3.70807361299119
NRL	3.54530034693797
PIP4K2A	5.14756036292346
TCL1A	3.46564387130512
MED7	5.24545144657064
MYLK	6.5996132421252
RRP1	5.00138001648012
TFAP4	4.7908956175125
CYP4F2	3.69898236863627
UNC5C	3.06629222864163
ARL4D	6.08110191028895
SH3BP5	7.41706083153552
AKAP6	3.68005599387543
CTLA4	3.46379350247732
ACSBG1	3.47013342628997
MTMR4	6.96361314981491
NECAP1	6.70263085862247
SLC25A17	5.30282241256875
POLR2F	6.8826680478438
PLA2G2D	2.88808008233868
WNT2	4.27460095779097
GLMN	5.28433062483974
MCM7	6.4189055734838
TRIM52	3.92278000700331
DCLRE1A	6.14192610437763
PDX1	3.56575324863976
UBQLN3	3.33753806346345
PRPF31	5.9680111521026
TLR7	2.86586237482885
SMAD1	6.48895231257501
CLCN1	3.35895054382141
RIOK2	5.1272664039263
CEACAM21	3.41734134419894
PDLIM4	4.43301319225514
STX18	8.6434572449391
CCPG1	4.44602718761981
SLC2A6	3.76570129688802
SORCS3	3.07550722239406
NOLA3	8.59645048494577
PDGFA	6.03801354548903
TRDMT1	5.03158409961361
CFL1	11.9832680682385
IL4	2.90798261601053
NAT2	3.62938941801435
CPSF6	6.32403121609423
PRG2	3.48023649991232
PIGQ	4.37917672527204
CLSTN3	4.75329745560949
KIAA0146	4.45762297901626
GBP1	6.98132835491226
CEP55	4.65325904608813
ZNF408	5.41432148684048
KRT20	2.93767894986879
EYA3	3.58452812181349
KRT38	3.74137841422444
WDR7	5.7216762307652
BLCAP	10.0292287470736
HLA-DPB1	7.32974064416557
SFI1	3.89635735110417
GNE	5.91492102821737
MGAT4C	3.11771918661278
CTSE	3.42702825159932
SLC35A2	5.11250504948115
TUSC3	8.95531760085685
GABRD	3.0531937531647
IARS	8.64099034315481
ARFIP1	5.65764119136977
SFRS9	8.27473175234283
CEP110	3.58423506005271
MYF6	3.16464488521346
MGST2	8.81150757858511
EVI2B	4.03254083635816
TRPV4	3.1921812736772
SLC25A11	6.97969609529878
EHD4	7.76176952769377
NOX5	4.19953112027889
NCKAP1L	3.90868488651004
EMP3	6.19853931355306
SYNCRIP	7.36827611437868
BPY2C	3.70533022648643
C1orf38	6.253059750001
ZNF426	5.96605265169736
ELOVL2	3.14165455447809
ATP5J	10.1371903562597
CBX7	5.52756028613882
OSBPL1A	7.57747723448706
MED13	7.27993343730111
ZNF589	4.20415513578139
CHRNB3	3.11133756187374
GOLGA2	5.79594293315602
NIF3L1	6.42226807444986
TRA2A	5.93001385918632
F2R	3.82014594136832
PHF2	6.29959457049245
PID1	3.19225774251914
MTAP	3.50295025791417
RFC1	6.17816940842618
C5orf3	5.2204301412596
ADORA3	3.84075526146759
ACTL7A	3.22686915440091
RAI2	9.32355358435374
MAP2K7	3.46640660696345
HYAL4	3.26449414376471
GZMB	3.49180662204703
FCGR3B	3.92685869569245
BMP1	4.22414744369994
CPNE6	3.23630213114287
SP2	3.80893335039062
DPF1	3.77162658313872
SMPD3	3.07400390070512
TMEM38B	5.26691918905889
CCDC56	8.70345457029776
NFE2L1	6.6270534532475
MRPS31	7.13129618696886
STIP1	6.13300467363131
MMP26	3.20149818291091
RASL11B	4.25147764306702
NT5DC2	7.64273018593755
HLA-G	6.4016645544193
LRP2	4.21411512684844
MTDH	8.5270366632798
HSP90AB1	9.67533405382362
PMAIP1	3.07257833222941
LMBR1L	4.66818848841675
SLC25A20	5.2299946274804
RSBN1	7.25513002419333
S100A2	7.88542780816041
C2	3.94757897645718
RHOT2	5.68345792342717
RALGPS2	3.75798841586843
EIF4EBP1	7.01299887371869
C2orf27	4.64867235157071
GCKR	3.83393721955712
FER	4.71237124257559
TRPC6	3.02496445548813
RGL2	5.59873451044637
ARPC1B	8.14797919838606
SNRK	6.68594590845016
UTP6	6.02213224635894
DNM2	4.13508846180866
GCS1	5.76547560335207
EHMT1	3.72939120117718
GLDC	4.70515923761942
FBP1	4.47917608436472
VARS	4.22706165520113
PLA2G7	3.62070287296145
RAX	3.17692336322473
TERT	3.30102667736254
CCL1	3.17470705158731
FUCA1	10.1142419591493
ALS2CR8	3.30002250791897
CXorf21	4.35136590931253
KCMF1	9.73621166603978
MFAP2	10.2555121433868
OXCT2	3.719670298275
WWC3	7.66853694067566
SOCS1	3.62509723195559
IL17RA	4.59824859410182
C14orf115	3.81585633126549
ST5	7.85622252212592
STRA6	5.66930053591239
MPP5	5.37174992850028
SPA17	6.58479073715604
C21orf7	3.92158782449400
FLJ10986	5.80289141341791
LHFP	3.80183365319422
CAMK4	3.57739448152097
GALNT14	5.69328764990468
CXorf27	3.15177266988734
CLPX	5.21275967305656
NPLOC4	6.37201493835543
PJA1	7.97187188148702
CPLX2	3.52383650397269
ARSD	3.77886219103024
WHDC1L1	3.06232304407639
RB1	5.20142190315426
PHLDA2	6.17878777344839
C2orf56	3.66666589052957
GUCY2F	3.21597846467834
MPV17	8.4746017510497
PSMD4	6.10866546569054
SLC35D1	3.71810419038425
C20orf103	8.39219490041162
COL16A1	4.93123707205632
ERLIN1	5.74723272940018
JMJD4	5.29295739950825
SLC29A1	4.63267565698156
GLRX	5.50182868300386
HIST1H2BK	11.0978435877046
TP53I11	4.84245585222334
ST3GAL4	4.09873121256743
ALG8	8.33123023279088
PF4V1	2.85646152913583
SHOC2	7.26385243865966
REG1A	3.05602392721284
FBXW7	4.6772765026038
CYB5R3	10.3825694115808
MINA	7.45070961368285
HHLA1	4.02557689837176
MYST4	7.5126738021535
NR0B2	4.10388037768922
TFAP2A	3.87361411083324
UCHL5IP	4.98723373467511
TIMELESS	6.66442721022878
DDX10	7.31694079306174
SLC25A36	8.52155814868702
TMED10	10.8934348573693
ZNF507	3.19578294764088
LOC90379	4.64618622683051
RAB11FIP1	6.84269954807801
ATAD4	7.3774076809316
PHF15	4.57329122526124
ZNF26	5.67437461801447
KRT7	6.2825504522444
RPA3	7.82880725204485
YIF1A	8.18862581781925
PPRC1	6.68026550913705
PCDH17	4.25021411965809
PHF8	4.0674100694852
RDH14	7.8015864085244
DNAJB2	5.3702344238054
HNRPK	9.96194923458237
PTPLB	7.45324073766961
RABEPK	6.03294399629323
SNF8	6.91017626027285
CBARA1	7.55068948971591
RAD51AP1	5.44722123149742
HAT1	7.88544987241878
HTR1D	3.32879255759563
H2AFV	7.86057391741564
OAZ3	3.71980824911386
CXorf48	3.54828501328827
RC3H2	5.47488342399608
SGCD	3.45884575805877
PHTF1	4.49691105778046
CA3	3.22374484845593
PKIA	5.19140657237005
STX10	6.20532240202897
PEO1	6.45995647674258
JMJD2D	3.78347208950202
KRT19	9.43460621368946
ZNF143	6.04042167223252
ENO1	7.64030396946032
TIPRL	8.29721925824138
MAN1B1	5.7840051440152
P4HA1	8.89103262931983
TPTE	3.15520827949120
AKAP8L	5.08432684217494
GPR17	3.14057189988260
LRRC20	5.84972969906686
UBE2Z	7.58414730199452
COL4A1	6.24579958761757
ISOC1	7.76036981610657
RNASE1	7.36621414255423
C20orf20	7.29303249919964
NDUFB11	9.69216797395971
STK19	5.88217891304878
OSBPL2	6.03736077784858
PTTG2	2.97166045904605
GRM7	3.19091834959732
SLC39A8	4.97429134238909
APPBP1	8.24693785745893
STS	4.07431723554366
FFAR2	3.19115683264211
TMEM123	9.58701989466369
GLI2	3.86111407973802
BTNL2	3.22403347970926
ALDH1A3	5.72688512401324
TGIF1	7.4379244900653
SCO2	5.19231840291039
TP53	5.49335292240602
CCDC69	5.65606408679914
ZFAND5	8.06743140643456
ICA1	4.64117737907229
RAPGEF2	4.91518260894295
NAV3	4.90094518964307
EPS8L2	6.28966996019648
ATP6V1G2	3.45910750437908
MNT	7.45043085833217
C6orf145	6.25658260431868
PPP6C	6.91107841171437
OR51E2	3.13168963048647
OTUB1	7.16391082370293
ENTPD1	4.39421159137729
TMEM115	6.34822917899062
STK11	4.36204266507479
PRPSAP2	6.97815261067934
SH3BGRL3	8.92184865322392
MX1	7.45068432027249
PSMC5	7.64783991158988
TTTY9A	3.66123379273969
EXOSC4	6.9634222989386
SETD1A	4.79194731989789
YARS	7.21132243317196
SLN	3.79265170258954
RELB	3.83883421688868
NLRP1	4.17060879526121
LAMB2	7.66726056739303
FNTA	8.78414327050123
HNF1B	5.01480185428757
C14orf139	4.68229918775535
UMOD	3.10914437835381
ZNF512B	7.58565129876502
GPR25	3.81738167118559
C6orf49	10.1005083546265
ATP6V0A1	5.30126899209951
SNFT	3.76282939275589
ZNF768	4.74877236111154
GTF2I	7.71330658657724
KCNN2	3.08166335675861
DYNC2LI1	5.88680631570443
DGKE	3.08006280438892
DNAH3	3.52265623549763
RPS6KA1	4.71597183229175
C9orf53	3.3483564381232
PTPRM	7.06335492101252
MRPS15	6.85242330597579
TMEM59L	3.76672269771817
SSPN	9.46554261603139
IGSF9B	3.3427644264609
CNOT8	4.93201753828848
GORASP2	9.03409552536176
ADAM17	4.90975055924839
CHRNA3	3.44108884523505
MYOG	3.34128317597262
UBE2D4	5.65478492794654
CPNE1	8.59546704537564
AK5	3.4204944513483
RPL37A	8.10265303153856
CPS1	3.56038951493605
NDRG4	5.99706023111472
ALG5	7.91682060518007
NCOA2	4.31345049455112
LOC130074	7.88654112000932
PIAS4	3.67882168359113
S100PBP	5.69933246592475
TEGT	10.7690479555976
USP5	5.0524597605036
CFLAR	4.97166142371485
KIAA0692	4.22881766318581
WDR48	5.66471581952405
PCDHGB6	3.08560455607058
NRXN3	3.83629792861893
ACACB	3.75720157640613
CDKN2C	4.46646822079046
KIAA0226	5.82977566394934
TRAK1	5.73463778943945
CUTC	5.88920899271338
AGPAT5	6.89449260719694
WDR68	5.79962332582817
PREPL	7.09070541765761
ABCB6	3.61712417204245
RABGAP1L	5.2807849268324
FCGR1A	3.77945506540885
EIF4H	9.10321672216608
DLC1	3.69548839709654
MAPK8IP3	3.89097995325126
SPRY4	5.9999545958657
RPL11	11.5999376925796
RAP2C	5.71839982048063
ETFB	7.1525237629456
RORC	4.28338994207703
GRAP	2.95670006799481
SEPW1	9.10822612327258
NMU	7.15845406185344
MXD1	2.87071003117707
IFIH1	5.90517176352479
AZI2	5.34333592328613
WDR37	6.63469164470677
SEMA4A	5.70485497289243
RPL8	12.4452292195157
NUAK2	7.4816443724345
AHSG	3.45791362062523
RBM39	8.75753681129569
MANSC1	8.79594313126854
IMP3	7.56375499100397
ARHGDIG	3.44523705106708
ELTD1	4.56359278584458
PRAMEF10	3.35166501539315
RGS17	3.16310496726774
KPTN	4.18834707001178
C2orf3	5.35575004521013
PCTP	6.56771555700392
MRPL42	6.75547737122696
SIRT1	6.79036510332441
MANBA	5.68877576906286
CD164	7.89999022751914
ZNF671	3.21184760745942
GFRA1	3.53695302565189
PRM2	3.10962504487463
IL1B	5.28684001797384
HAX1	8.5446693531386
REN	3.17108026218602
ZKSCAN3	4.36090895580223
CTSA	9.72731889610021
TPRKB	7.47915190204408
UBFD1	5.68434316753658
CDKL5	3.01865744950263
HIST1H2BD	5.74226450825516
COQ4	6.223171096016
TXNDC4	6.24913732941729
C5orf22	7.52214699672479
VGF	3.43571578185301
INPP4A	3.54414058166791
RNF8	4.96703095854431
BMX	3.32895755246091
SLCO5A1	4.50094129515967
PTPRU	6.59614459021579
ATP8B3	3.18153946538877
HOXC8	4.12811786040004
ADPGK	6.83503158116218
IL12B	3.02596697546188
LARP4	5.39219123113214
ZMPSTE24	8.47323666530994
PFDN4	6.01314169538951
KLHL11	3.12667942653698
PSMB3	9.11017438687989
KIAA0157	6.70548927751625
DDX25	4.39336256759824
NCAN	3.40917984739993
RPS25	11.5729762179
SOBP	7.98425546504834
TESK2	4.93910209548586
DNM1L	6.17596262341558
LOC55908	3.08869233711899
MTIF2	8.39835371813183
ZNF207	8.26029791865972
EXOC7	5.70992256457693
CLEC11A	6.14060091850937
TXN2	6.50460722771555
TOLLIP	5.41764420572549
TRAPPC3	7.54682747522871
TAF15	4.80522302313137
HAMP	3.48496913331142
GRIA4	3.35764542592499
IDE	4.82322329287774
DLK1	2.89511094225781
PLVAP	5.20840539694065
NOD2	4.40749015435812
SCMH1	6.12381419086529
ELMO3	5.82555898261757
GPR68	3.20939595017016
HTR2A	3.03599111726377
FUT7	3.59871474986061
PRELP	5.28788284418523
COL8A2	5.87848550828322
GYG1	8.5634945695525
C16orf68	6.12438829296365
R3HDM1	5.64749290148791
ZNF91	10.0900112739107
LPIN1	5.58255204310091
KRT12	3.67172493956134
BAALC	7.55186230585328
MKRN1	8.35214192020015
KIAA1598	7.3361942129554
ANXA7	9.02736221279249
TNP1	3.84033988612117
WDR13	7.65223348933246
GAPDH	12.101465197485
BSPRY	5.25531547703048
COX7C	10.9617928654013
FAM108B1	3.82374934476182
PGAM2	5.90607961856821
PEX12	5.87101783533144
APC	4.09189342620355
PMP22	5.31486573974689
TLR2	4.16005113042946
NPBWR2	3.07102431187080
WFDC1	6.48513894863055
MTL5	4.73787488939666
COMMD9	6.81957988792229
INADL	3.49761468978044
GPX1	10.6100698377344
PSG11	3.03121371523026
SLC39A1	6.62910799860499
SNAPC3	4.57537166694449
C4orf16	4.99807121568868
GNA12	5.77353213061657
LIMK1	3.80586704567189
MECR	5.22466826527839
CDC42EP1	4.8432816237071
KIAA0101	6.12828057007144
B4GALT5	8.80527971258956
PIGC	7.32168881278119
LRAT	3.24263189222257
MMP19	4.12791326707241
IL18R1	4.89989603299471
VNN2	3.24376772475127
AKAP11	6.53566623142852
BCL10	7.24401084554301
GLB1	9.26000496332009
DTX3	3.68512518611185
ACCN3	3.19756017218214
MOCS2	5.42530043373548
HCRT	3.26499001305542
CYBRD1	6.58676146372886
REG3A	3.07751530246228
SULT2B1	4.16437957344426
SEPT6	4.91712838206644
MMP10	3.38528801953622
CDA	6.49391272667521
ME1	3.84124395468397
TCN2	4.50420738097514
MGRN1	6.99497978713389
ZFY	2.79651764216668
CHRNG	3.13337068283222
IVL	3.52421037932629
PLEKHA6	3.73018433140922
CALM1	8.80218954797394
PGDS	3.49437306184214
C8orf33	8.21346114366198
CYFIP2	6.86595749668287
TEX11	3.72134590973316
CKM	3.56353774365141
MAP3K11	7.11856473055042
CEBPE	3.06409112484242
ACOT8	6.83083576742177
ESR2	3.07117738281517
OLIG2	3.2004728552083
AGTR2	3.03969788263889
DNAI2	3.15219523686511
EPM2AIP1	8.15683486027542
C14orf106	5.34566904953612
PZP	3.56236949287486
RPS9	11.6354598538609
SIVA1	7.91908799682652
HEATR2	8.29756436530947
CD3E	3.64943929422163
APRT	7.94085607598693
AMIGO2	5.18616276351982
GPS2	6.16126845808131
NOL14	6.52825843270515
TRIM36	3.23894288313879
RALBP1	8.08972799574715
EVPL	3.90183021081149
ITIH4	3.71698122672422
ADARB2	3.82807390461274
PIM2	4.81687203690131
REGL	3.30289407282258
GJA5	3.70263054159786
SLC17A5	5.92216906393109
PIPOX	4.85428744486813
HGF	3.43072600707576
EPHB4	5.31003191697461
SOX18	3.46671813434088
SERPINA10	3.28159078037139
INSIG1	4.99109906767298
WDR23	6.29488545081908
SYNGR1	5.1907006221872
TEX15	3.78659159621875
REEP2	5.54438541610267
CDK3	4.86470663411779
HSPA12A	3.70318279848967
REPIN1	8.46773190613017
ARL8B	9.55792780069875
PDE4A	3.83401691116211
CAPZB	8.02809356539222
SATB1	7.97509409972127
PPM1D	5.30669560262593
VPS45	6.66944717262628
TP53BP2	7.14479327510205
GINS2	5.60323977877262
CYP1B1	4.75323144196263
CACNA1G	3.52333007489975
VGLL4	9.3122279312856
XYLT1	3.52192698541759
BRWD1	3.66372454158887
ROS1	3.06157588465306
BMP8B	3.09038156854797
SLC5A4	3.72380788638889
SLC6A3	3.60800016734591
C16orf53	6.55624011072388
APC2	3.82054165714859
GOLPH3L	8.30991857393682
ZBTB17	4.20710699111471
C6orf54	3.43232843695375
SLC19A2	4.84459496105899
C6orf134	3.90386144033506
C9	2.65582810371238
ZBED5	8.03348652081529
PVR	3.69873793871738
ARTN	4.21090123477861
LTA4H	9.08500994372557
MAGEA4	3.65334324609416
IFIT3	4.94274008419712
PDE3B	3.89642988031117
GNRH2	3.84702120575342
STEAP1	6.04272561111446
FLJ10292	5.72496935714739
RPL39L	6.07597883082084
PGK1	8.36109535815766
CCL13	3.3905986694094
RLF	6.16529928619163
MLXIP	4.58972805698111
PLOD1	7.9741600302901
MTFR1	5.957937171788
NPDC1	8.11925129112146
C11orf16	3.83823995481306
RRN3	5.58999224119899
GPAA1	8.56511626010487
C3orf14	6.66654421695184
TEX264	7.3113930024575
C22orf28	8.3270753543709
RYR3	2.85052308696088
VAMP2	4.80720386424425
XPNPEP2	3.32436694767172
PDE6A	3.33972538864104
SUPV3L1	6.38086647122083
FIBP	9.1468986407725
SPIB	3.51569430475513
TBCB	9.3232411694364
DHCR24	7.78627551127397
ADRA2C	6.8305352259585
MEF2D	3.82669423636153
MYO1B	5.12442978736796
VAMP8	10.3357197740763
ANKRA2	6.20112841283475
TLX3	3.4079940685284
PANX1	5.67936347545357
RCBTB1	6.56306322312217
FGL2	4.43970548398742
CEP70	4.92587022664594
WASL	6.07300593815431
DCHS2	3.71878985915428
RNF25	3.79385390973977
CYBA	8.9372571570385
ARHGAP11A	3.03927735923861
PLAU	3.59398795032606
MPZL2	6.98922097794914
MATK	3.12543696216756
EHF	6.50174426857963
CTNND2	3.31223582658008
PTEN	6.54799002393942
ANXA1	7.47373126184694
AFF1	4.43217293922628
ZNF189	5.66734622832264
SUSD5	3.86503215158043
SLC28A3	3.75850860302665
GUCY1A3	5.09498502055918
RASSF7	6.29174304944987
SETD2	6.47375194375852
ROGDI	7.01195591519031
C20orf195	3.49751151189315
TICAM1	4.21381916573962
PACSIN2	6.89248547082965
SERPINB5	3.83060949685469
PRKCDBP	5.82037444322007
TFDP3	3.08449083551138
PLCB2	4.21997231655051
RFX5	6.61815503935303
TXNDC15	6.84797670800667
PTPN18	5.57988168148395
HLTF	8.75452902030594
PKP1	3.44182225525079
NDUFA6	7.38186727967825
KCNF1	3.78538581413348
HMG20B	5.37377003063726
SYNE2	7.80385609361083
SLC22A4	3.41708903982082
VCPIP1	3.77663282440623
NETO2	5.95661641648066
SQRDL	6.35758072962951
BAI3	2.89638414575821
GALK1	3.55429631978378
SERPINA6	3.51434264606597
ASCL3	3.91156040742675
NOSIP	7.01442917891857
HD	5.28893054793488
TRIM23	3.85668539605111
FBXL6	3.94893573458722
FABP7	2.85110792634638
ARL1	7.1245408539692
MAGEC3	3.12750556770654
CDK5RAP2	4.35612765451455
KCTD15	4.04724275665878
CD1D	3.08918940377371
EIF3B	7.8818419358375
KIAA0141	5.44644916574409
BIK	8.01015210465248
PAX4	3.40136522073972
NANOG	3.13207480601945
CEP135	4.91608865408005
ALOX5	3.74790961195734
TRIM22	6.05211311055648
LYRM2	5.98368436352193
GPR162	3.82058041451205
RNASE6	6.09175205943042
GJA1	5.14414102078228
TAS2R10	2.96362205674841
FASN	4.57529710379413
MRPS14	7.61473556406687
HMHB1	3.32355935645214
GPR116	4.10985583543193
TAF7	8.31424591951595
GK2	3.3566225627272
ZNF219	5.79675219392501
AMBP	3.10476109855148
CD33	3.44679708178025
RAB3GAP1	6.28688174549823
NXPH3	3.98359156425916
KIAA0953	3.68991609702599
CROCC	4.4421205277945
CCBP2	3.35521087359943
GPX7	6.54502832143288
TGM2	5.04892666679172
STAM	7.27504689007093
BASP1	3.98874613337513
ZNF202	5.01812137709624
ACTL6A	7.48722817857372
POU3F4	3.46410497119518
ARHGEF7	5.10089232256404
SLC23A2	4.76968946363109
TBK1	6.43775258021172
CRYM	6.49865117542096
PKD2	6.05396034107137
STX2	3.85205605808337
ACTL7B	3.09663151980691
RPL29	12.2046141264458
NR1H3	4.6154690074108
MPPE1	6.89821830370663
CLCN6	4.66042511087702
C16orf59	4.58969388775556
AADAC	4.59846737893845
SQSTM1	7.49735118780791
TCP10	3.81435519637657
BIN3	4.8715092642101
DEFA4	3.46445189660423
HPS6	6.71642459807969
ZNF197	4.16773909017495
MAN2A2	5.23510809333433
PTOV1	5.21257401113135
GABPB2	5.15271499473910
KCND1	3.49195985920888
RNF208	3.94104751676264
PTPN11	5.13117291942055
ZNF274	6.99556886231094
C7orf26	5.6467551316543
ATF3	5.87094364107035
UCHL1	8.23718690720128
APOL6	5.36286979490133
PLK1	4.13503208117579
NPHP1	3.67974026817827
DAB1	3.48165865976444
MLL	5.23135450259848
ANKRD15	5.75202889367028
C1orf218	4.97415565301429
DDX47	8.8579905786807
ATP8B2	4.7832475602622
ANXA13	4.95282263589715
RFTN1	5.69938584697219
TAPBPL	6.92651435132661
BTG1	8.59828960458595
DPP4	3.24613792922027
KLHL23	6.93713168197832
APOC3	3.47340675231879
NPPB	3.26747452165275
ZNF148	7.75098456566986
CNOT4	4.30068602792399
HIST1H3I	3.13503677964602
IKZF1	3.77207400077709
ZNF141	3.43095552669110
PSMC2	8.92714579760004
APEH	8.19790102056106
GGA3	4.26673193405305
OR2J2	3.11800241028851
KCNA2	3.20657159277235
ZNF749	3.41056107655894
LPGAT1	6.59403751340133
TMEM159	5.41363309353793
PCYT1A	3.42244132593787
BRMS1	6.59542083237314
CHST1	7.46151292033248
LGALS1	8.03212814483915
THOC2	7.10657987248598
TAF1B	5.64048800524761
GPR173	3.14649906895792
CASP10	3.80071124035557
COL15A1	4.87417981409226
ALK	3.58386953836703
GAN	3.14149303443004
EXOC6B	3.3563172281821
PCMT1	6.89575812960881
HIST1H2AE	5.53391700337418
VAMP1	4.26072920149066
HDAC5	4.89075587298896
SRI	8.31587096382779
HLA-E	9.56620620983359
SLC25A32	7.44879108973666
FLT3LG	3.28725301093188
WDR1	7.90159934002871
ATP1B1	9.59605311634602
SGPL1	6.96786678138062
AFG3L2	6.29895459307049
C5orf15	8.34261646477002
SWAP70	4.92639997390111
UBXD1	5.95927175625388
TRIM31	3.24558273462401
LILRB4	3.25550349927507
GSTA4	6.79944546786785
ARNT	3.98624412088305
CDKN1B	8.3904519908609
SEMA3A	3.54181494260766
FOXC1	6.7580413989407
HIST1H3B	3.43871458024031
BTRC	3.75907504389466
LSM14A	7.30309997168223
IQCH	2.96161758109659
STEAP3	6.69106638999402
YEATS2	6.46080519972978
CABP5	3.77834307560355
TRIM3	3.58699974398198
FGG	2.83001038537867
ABCA1	5.90499010557188
HNRPM	7.2202692326541
PLSCR2	3.2829342836775
JTB	9.76844876883297
PQBP1	5.73733173316161
CLEC2B	3.5695887534748
EDC3	3.63763269847823
REST	5.53686874498607
THBS3	7.68807899173368
EVI1	9.0268980713538
MGAT5	3.79737230011406
TSPAN8	9.98314809792883
DYNLT1	9.57309957026008
MUC1	7.48524055793508
IGSF1	6.98228321617581
TEAD3	5.18319284232127
ATP13A3	6.72028705859882
C3AR1	4.65917388309691
STOML1	5.5505735999249
EFNA4	6.4509393733091
HAO1	3.30083179105350
USP24	5.51879504528546
TWF1	6.63438300557989
MRPS17	8.28434686491315
MYH9	6.51828672302353
C9orf9	3.67129615444001
LBP	3.42397068296883
FSCN3	3.72113893815920
BDKRB2	4.89436752052094
HSD17B4	8.2870445558845
SEC31B	3.54768967975681
IDH2	7.77445430155059
SFRS16	5.33775118887533
AICDA	3.17029918716091
RAP1GAP	7.89745561637947
C1orf56	4.73915986790373
DCLK1	2.84904558128103
MEF2A	5.11615911297867
ASF1B	5.90362933156458
HTN3	2.78203747863589
ADAMTS9	3.44315438256181
COPZ1	8.2118811669641
SLC4A3	3.93963355280363
TAF2	7.86587407666508
KATNA1	5.12406907747176
STIM1	4.75109339575909
