Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_C03_443104
Composite Element REF	Signal
HNRNPA0	7.53487313889125
IKBKG	5.53258826268908
TM4SF20	3.17385476036689
PCBP1	8.19788422745443
LRRC2	2.96392142119028
NSD1	4.11854096828
AMMECR1	6.89603956551754
MAGEC1	3.4086444759406
SEC13	9.26942249688748
WDR91	5.05247468614284
HAGH	5.07332226861763
EGF	3.13050614995258
NHLH2	3.09724580005916
NCAPD3	6.13243210798936
BRCC3	5.78377410465098
CNDP2	8.84453500686367
FYN	6.1282072428392
YPEL5	9.06315887673231
KCND3	3.36853070643459
LRRC42	5.76850359022857
GTF3C5	4.51396415692646
AKR1C4	3.00886438633807
RBM26	7.9402303344849
DUSP14	5.56638635568644
AP4M1	4.71934338253259
RIMBP2	3.07360813245446
ABCC2	3.45147311491044
COL5A2	7.94458821565444
DNAJC16	5.54282831123452
TTC12	4.29745297724121
SNX13	4.33318060620845
ELA2B	3.49902481924894
CSPP1	5.46795822492832
NAIP	5.76764054254771
MYOZ2	3.13492103620840
XRCC4	4.07970759001392
CYB561	6.32727714573828
CHST10	5.15763050357083
BAI1	3.59999771756117
THY1	7.75451688927925
KIT	4.07169933902167
TBC1D8	5.18381314645838
PDE6H	3.00744155422437
EPHA7	3.08293255159399
SOLH	4.1285898881437
FLJ20309	4.3209605400823
MAP7	4.60648067040153
SPAG9	4.83696520230628
ZNF294	6.44796628244907
CENTB2	5.5326479461955
FLJ21963	3.68348726540938
ANTXR1	3.34489415225028
CREB3	6.52175365947146
ETV7	4.14645525225168
DGAT1	5.4882726408967
TAC3	3.56071730976039
CORO1C	6.13468795494006
RAD54B	4.0017028267952
HRASLS3	5.56210544309141
MED25	5.28477158383214
BARD1	6.34514396806173
ZNF177	5.25480243347321
MIP	3.45879470448485
ZNF442	4.0296006522847
F2	3.77642248988933
FDX1	5.90670777793336
GRIA1	3.04957771300920
IL13RA1	6.56069445632884
EIF2B2	7.02007079487671
NHP2L1	8.0355629678594
WNT5A	6.06958792826449
ZNF593	6.02406898280854
TRA@	3.3872490299248
WIPI2	6.15522341461886
TAS2R7	3.41462356365237
RANBP1	5.37987725979895
CSNK2B	9.87001377349652
DKFZP434O047	3.45701771560814
SLC7A4	3.33496160160331
WBP11	6.81382834885354
TEX2	6.01051086183415
C17orf80	3.97991863827964
TMEM176A	6.17312186290989
GALNT2	4.43485229269481
CTNNB1	9.01607510205927
BHLHB2	5.48663692997207
TMEM185B	5.36327482589231
DND1	3.67698609260132
ARD1B	3.42207785885678
STK3	5.23411077104571
REPS2	4.71246822586281
LOC541469	3.93433489807356
H2AFY2	5.50378777433965
CCNK	3.63963625649516
FSHR	2.92739323468622
GAS8	4.47651767508709
UPK2	3.26169266138688
C1orf66	4.85424539669894
LCE2B	3.01790176253079
CD200	6.56062740973412
IMPACT	5.34294898434864
KRT83	3.58613036337562
COL19A1	3.26383439060483
BMP15	3.71459130221428
POL3S	3.49658782032745
ITGA6	5.49894389158102
GAD2	3.32152243397649
C1GALT1	4.61303301490459
BAG3	7.08595670131001
ZNF468	5.57763696425386
RIC8A	8.15325528869
CA5A	3.03686178782604
CCND1	4.03789008514251
DKK4	3.60332264736821
SGK2	4.16763711846113
PIK3C2G	2.84954321439578
USP11	7.27205207900856
IMPA2	6.02326840346098
PRKDC	6.41005844666819
DSCR2	7.84248855838758
CCL4	5.33837554945972
MSR1	3.34872113141322
NOL11	8.79528495048842
ZCCHC10	6.27115864995588
PDCD6IP	8.7290498799649
TRPM2	4.16281724979721
PSMD2	9.30162387622979
USP18	4.3927609060548
ATXN2	6.43140285103485
SLC17A4	3.20776252013083
RS1	3.33369573003937
RRAS	6.72652948946389
LAMC3	3.76447032748496
NET1	8.20053751142832
NPY1R	5.45314199997364
TOX	3.827217570402
MVD	3.27399602093059
C11orf61	5.853926951436
IK	6.2277932178042
GCNT2	3.09422784687666
GABRG3	3.0668072523508
BCS1L	5.4625841471796
BCAS2	8.11702396723782
ACE2	2.96259413352084
KCTD17	3.99040238529117
TPPP3	4.48123995768438
CALB2	3.79496124883708
ICT1	6.53379108635822
CD79B	3.81574153108881
CEBPZ	7.22403804433156
FMOD	5.37229385051017
IRS2	8.77969320884777
C21orf66	6.35091288613396
LUZP2	3.787006390018
CLN6	4.23663424119567
ANAPC1	6.52603578584332
PTPN14	3.29662625382045
APTX	6.47172928666198
SNRPG	9.7189630016918
BMS1	5.54887245991009
NFATC3	4.47362921022984
ADCK2	4.86945622408352
ZKSCAN1	5.79498493920429
FASTKD2	4.22337042536061
ARS2	5.77971364507331
LRIG1	7.87485624582265
KCNMB3	4.45779454103171
ERC2	3.74960871569528
POFUT2	5.04435242599215
PRKACB	5.71458333721
PRDM13	4.16855383942524
KLK12	3.48187443050847
ZNF354A	4.25795246476505
PCDH11X	3.28120163790101
TMC6	4.12166361804727
CAND2	5.28726597671468
RIMS1	4.14647110100118
SF3B2	8.15082988404544
RCN1	7.94337144587303
CPB1	3.46169076409061
BCAR3	4.62234936589920
BCL6	7.44249847054053
MDH2	8.79350895079488
DRP2	4.35032967904019
TPD52L1	7.40624964873745
TXNL4A	6.72909241983999
OR3A1	3.21951922086747
RAB25	3.49036774714286
C22orf9	5.11355603031959
PCTK3	4.08043566097998
POR	4.87233633319944
ARPP-19	6.01761109974669
SREBF2	4.3367318216724
ZWINT	9.0045376699385
PAK1IP1	6.800145508664
OR10H1	3.58846691641484
ENPP2	4.80449343967533
UXT	8.19630435169136
ZXDC	5.41458330760205
TGFB1	4.16512474693264
SLC6A16	3.61315400153288
SLC31A2	4.59590451583086
LRRC8E	4.14574871838213
ZNF780B	2.84035496657839
APEX1	9.13569269251132
PPIAL4	2.70493600388763
ZIC3	4.14366549216856
CEP68	6.37434954554346
PAX2	3.66718421550126
MRPL11	6.94431752374966
LPAL2	3.28085839788344
VPS53	3.15878624987602
MPDU1	4.38714685426225
PSEN2	4.34373400685737
GAST	3.61016459598871
DHRS7B	5.94608044335215
C10orf28	3.61441768269761
UBE2L3	6.05780271402942
ADRA1D	3.41235004759085
FZD10	3.98326928616
ATP6V1E1	8.04592526547563
SAR1A	6.17846821410047
ASB1	4.15682282741011
MCTP2	3.35969192796814
TMEM5	7.59845681532394
LCMT2	6.25144369185386
KRT31	3.58211153827682
ZNF223	4.35285435592406
BIRC2	8.98406471724134
IGL@	3.74830219761423
NLGN3	3.63953347851235
MEP1A	2.92527707354774
LOH3CR2A	6.07343995527266
TMEM53	4.38949375273307
SLC9A3R2	3.62116853955658
TIMP1	9.08086940032747
PTPN9	4.30149033393273
ABCA12	3.09018318516054
TPST2	5.2015463417783
AQP6	3.41376245857591
KCNIP1	3.48806248461465
YES1	7.374771925868
ABT1	5.57690478187105
RIPK5	3.91298688777122
SMG1	4.53128138359451
IL13	3.34492204710959
MDFI	3.66578740011486
PIP5K1C	5.40467500731478
POU2F2	3.96640775626399
TSPAN14	6.84959083994816
OR10C1	3.30105682933947
GPT	4.18865464031863
PDK4	3.57628688683946
CLIC1	9.88645590473057
LILRA5	3.06344741964246
TREML2	4.0465595165742
ELL3	4.25518737734499
NNMT	7.56108582965326
NUFIP1	5.85997054126651
ZNF74	3.42462610164951
RHBDL1	3.66715399853021
HYAL2	6.05939925697015
IGFBP5	5.0620008326925
FAM29A	4.77817460867256
NRTN	3.82743749242963
KIAA0556	5.07149313241816
JMJD2A	5.72597611740862
ERGIC3	9.6693104851873
POLD4	5.76649271557086
EPHB1	3.55840693269378
LRRC36	4.07333665305712
TARBP1	5.30451384366224
ANAPC10	5.72775554947128
C1orf9	6.00830533963917
COLEC12	4.88627131638711
TNFRSF25	4.01767260078998
MEGF6	4.39198927532304
LPHN3	3.51606007346432
BMP10	3.17171098633994
C21orf55	3.63770211890274
SLC2A1	6.59261420480989
CER1	3.92400383681747
LSAMP	3.70921541580896
RPH3A	3.55684490429092
CREM	4.67174145781867
SGK	8.58441400112103
ATP2A3	3.56477004620813
PTGER4	4.71022681373427
CCR7	3.82566524137848
METAP1	6.77790712700954
KCNQ1	3.65604345891999
RECQL5	3.90064775885337
SSFA2	5.43948686379841
NR2F2	7.32241946882135
MTERFD1	7.94720680818696
BCL2A1	3.54196839304946
ZBTB24	5.35791344170297
NLRX1	4.94812158324023
FHOD3	3.85511094235452
PRDM1	3.7728746145685
PSG7	3.43081200147041
ARHGEF5	5.89069994024405
CCDC47	7.51831181918485
FGD2	3.58617401096108
SLC26A6	4.07621000950395
BIN1	4.6225177211724
SRRM1	7.88908651155358
P2RY14	3.82044456440813
PCSK1N	4.09413746201539
PPP1CA	8.43713002913557
ZNF33B	4.39841400200154
MOCS1	4.30256822697314
NAP1L1	8.3653180365149
ECT2	8.58133277349886
CACNA2D2	4.18425579813026
PTDSS1	9.0159803660677
DOCK6	4.45209152010744
SLC38A6	3.54970724315884
C10orf119	5.93022497512179
CCR4	3.64458312173468
COX6A1	10.0743144586307
B3GALT2	2.91724131124609
CD14	7.15363351324692
ABCC9	3.23818793833512
SNAP29	6.08934249943691
TRIP6	7.15174913871079
HMGCR	5.41305623218234
CDH3	5.27721786258435
KLHDC8A	3.48177861848791
IFT74	5.05752460809109
C9orf116	5.05398552252259
EI24	8.45740881093748
CENTD1	6.46917016711862
RWDD2B	5.9894158096321
INSL6	3.19564794939992
HERC1	6.11457272854565
NPAS2	3.45161988124709
NR3C2	5.19559433702786
DOCK1	5.21136610596871
FAM63A	4.43461855681109
FAM111A	8.39344217662297
INPP5F	5.76113676605557
MYBL1	5.90686472918595
HOXB1	3.6770870973768
CRADD	4.93046692166155
EMCN	3.62492861983469
DUSP12	5.5764901133287
CGREF1	4.49923472324416
BLNK	4.58017758442673
VASH2	4.06028643377118
PDZK1IP1	8.1194545833833
SKP1A	9.53492608068724
IL19	3.6945115636465
DOC2A	3.28517740679305
COPB2	9.4104578213732
CTR9	7.18342775937043
VIL1	2.91539991836437
CDC27	5.1128002728826
PTTG1IP	10.5182618665865
LECT1	3.95133870330645
COPS6	7.27604302300764
COL9A1	4.50915715754795
MCCC1	7.70654007129524
GPC4	5.01236623209726
VAC14	4.25940795450974
PSMD9	5.94433611365915
PPY	3.02987139019998
SRCAP	4.38411735420045
PPP1R13L	4.9148902884559
BPGM	4.9540444250678
TTC19	7.02480961363216
GFPT1	4.99840148190613
C1orf114	3.22171101259245
HMOX1	4.62664036603801
SLC27A6	3.83992122043627
MC4R	3.17009513957891
CALML5	2.92890632583532
MRPS10	7.5605303907102
PRR13	7.6086243692168
INS	3.33945451597961
CECR1	5.97118128971269
SERPINB8	4.03917091207032
FLT1	3.35143600733291
FEM1C	4.6740365196601
PPP2R4	6.42131032423665
PDIA2	2.980888549155
TMED3	7.12237667135955
NUCKS1	5.64967599568641
EXT1	6.99423291717436
RCOR1	5.81836421728842
EBI3	3.88115999511858
SMAD2	7.79948469731385
ODZ3	3.95418583605063
POLS	6.66019223436125
NXN	8.35986347797024
PPIH	7.71208413802896
FOXJ3	5.46049314270596
EIF5B	6.13044503363582
EIF2B4	5.97676259430016
C20orf121	4.4885872050514
CENPE	6.11999734735829
KIAA0415	4.19489974908
CRABP2	7.52103917386776
TSPAN12	5.79297741169924
CXorf15	3.02748488995939
LOC57228	4.96555866981132
ACTR3B	4.8301200895543
ASL	4.38640866012834
GATA3	3.41080973854328
TFAM	6.01357569787194
PCDHA5	2.91552793595354
PARP12	5.68308863462198
PIGH	4.61691346927226
ENDOGL1	2.99498522346135
GTF2H1	7.19954145425187
MPZ	3.35346225452942
BIRC4	3.59008341466083
SSBP3	5.06449099229786
BPESC1	2.84694433281748
FOXC2	3.13912553370428
HS3ST3B1	3.05287596211047
GDNF	3.45880896963592
CTNS	4.9256042388233
KIAA0859	5.51425390330854
TRPC5	2.89570636530337
PMS2L3	4.86396674601735
TEP1	3.66914133818171
KIDINS220	6.75250366323992
CRH	3.13921423677702
CES3	4.53626974813476
ACP5	5.86574072673202
AMFR	4.77787222135732
CA4	3.36162550904470
PLCB4	4.00038690907821
MPHOSPH10	8.21962216937414
PGF	3.60405150479515
G3BP2	5.56338470833673
SR140	7.61441903075235
ISLR	4.14878330722096
HOXA2	3.26489068106968
PYGB	5.45676812082772
BAT1	9.32973120196273
TSC1	6.4760090715659
NARF	7.3772705125523
DKK3	4.38485619451899
UTP18	5.75668824647129
TSKS	3.27439223062073
DDX31	4.81955133579794
TULP1	3.85731805728265
TNRC4	3.66276462996704
ZNF430	6.3393102925766
POSTN	9.95935286584152
AASS	3.82767928073456
APOL5	3.38888075559719
PLA2G1B	3.58095260384158
FLJ11506	4.49914516794153
GTF2A2	9.04332305169692
RCHY1	6.14377384242596
CYP27B1	3.39474514986808
VPREB1	3.15305036275649
MGC4294	3.36167342722613
TACC3	7.38842412147338
PDCL	5.77948522373544
DMXL2	5.06201846063612
LOC4951	3.43453724296311
EID1	7.26268242906988
MS4A4A	4.94439867409507
RBM14	5.59019891562291
MGC29506	3.53842566068485
PPP2R5B	4.42319094423892
TNFSF11	3.30563066967267
ATG2A	6.4934345307922
RPGRIP1L	3.66030682736312
SPOP	7.05698575955356
OSGIN1	3.72645579501136
PTPRF	7.75619184027882
ICMT	5.88351587415516
SEC24B	7.55044995039987
MAML1	5.86519615735768
POLL	4.90304434375481
FXR2	4.28669297521931
TYK2	6.52791387465036
MUC6	3.31553062332118
ADAM28	4.6341298190261
MYL3	3.59106139599474
NRL	3.27554610812419
PIP4K2A	5.18387840221299
TCL1A	3.40989133909182
MED7	4.70803423887934
MYLK	7.07578841095784
RRP1	4.89765862676281
TFAP4	4.25386580264325
CYP4F2	3.89045698330572
UNC5C	3.0121518790941
ARL4D	4.89681519409806
SH3BP5	8.90857339274259
AKAP6	3.57638365943617
CTLA4	3.35774850448496
ACSBG1	3.68660952333225
MTMR4	6.57220546038218
NECAP1	5.45750988720297
SLC25A17	5.31311179736775
POLR2F	6.1028562738043
PLA2G2D	3.27765149508677
WNT2	4.12991027327600
GLMN	5.5834346006535
MCM7	7.58052863159433
TRIM52	3.86135985103783
DCLRE1A	5.0955377109462
PDX1	3.40568514648439
UBQLN3	2.91527991435483
PRPF31	5.57681623085618
TLR7	3.87952744290180
SMAD1	6.92864640867463
CLCN1	3.05191934836587
RIOK2	5.36209766124924
CEACAM21	3.26600641305582
PDLIM4	3.97867755805806
STX18	6.39201955083751
CCPG1	4.14985346384294
SLC2A6	4.50263322641495
SORCS3	3.11002013963445
NOLA3	8.07626580008038
PDGFA	4.64705970785831
TRDMT1	3.66549358361933
CFL1	11.5047585052866
IL4	3.09420674147107
NAT2	3.34746430699336
CPSF6	6.24417348413199
PRG2	3.43306720452219
PIGQ	3.97193615267852
CLSTN3	4.30647686589958
KIAA0146	4.26892714986784
GBP1	7.3712197627056
CEP55	7.02817890788111
ZNF408	5.01935691374423
KRT20	2.79868636078264
EYA3	3.68583034049384
KRT38	3.27265014357446
WDR7	5.62518967031707
BLCAP	8.64433160906545
HLA-DPB1	8.57692438227247
SFI1	4.0868074587439
GNE	4.57921751968035
MGAT4C	3.19368702394705
CTSE	4.32231603558441
SLC35A2	4.34377628915919
TUSC3	7.04849369221949
GABRD	3.16684651660458
IARS	9.57765874421557
ARFIP1	5.28248413731656
SFRS9	8.6145703418917
CEP110	4.83926165722079
MYF6	2.99297644391247
MGST2	7.93540275185376
EVI2B	5.1741860127473
TRPV4	3.12458313275792
SLC25A11	5.65140397815378
EHD4	6.95349960135428
NOX5	4.042776200332
NCKAP1L	4.35081673523788
EMP3	4.97113663632194
SYNCRIP	7.37322215047157
BPY2C	3.36085766414735
C1orf38	5.6530988338049
ZNF426	5.84561724669666
ELOVL2	3.23502056472123
ATP5J	9.19507853529045
CBX7	5.37329876265824
OSBPL1A	6.42825255996997
MED13	7.93000636711694
ZNF589	4.29923792886308
CHRNB3	3.19091714427651
GOLGA2	6.36971328418561
NIF3L1	7.20560907494952
TRA2A	6.36683817832414
F2R	6.36670853769765
PHF2	5.48394527150618
PID1	4.38830455299124
MTAP	3.90345869631197
RFC1	6.32583561007344
C5orf3	4.95899708196266
ADORA3	3.84747021865933
ACTL7A	3.19472665090034
RAI2	7.4388168478345
MAP2K7	3.44507081094781
HYAL4	3.31408573524823
GZMB	3.2068320897039
FCGR3B	3.17246550766705
BMP1	4.36315021308279
CPNE6	3.20517889502135
SP2	4.42409104907769
DPF1	3.61506247074659
SMPD3	3.35499116824983
TMEM38B	3.68761862888938
CCDC56	8.01458786288623
NFE2L1	7.03324486377618
MRPS31	7.87161952361013
STIP1	6.87808403829032
MMP26	3.02336553883646
RASL11B	4.0942270413325
NT5DC2	6.47339609924192
HLA-G	6.86599901616083
LRP2	4.68638927850442
MTDH	8.72997489116023
HSP90AB1	9.61199521659734
PMAIP1	5.26185131082765
LMBR1L	4.42801021021655
SLC25A20	4.58848464473047
RSBN1	6.96293182691418
S100A2	7.25599209844116
C2	4.44219901032089
RHOT2	5.33952437962626
RALGPS2	3.64337279627541
EIF4EBP1	5.95530163543885
C2orf27	4.48691736762223
GCKR	3.56560486392305
FER	4.52385133644652
TRPC6	3.36765336687967
RGL2	6.22213083658002
ARPC1B	8.08123798440057
SNRK	7.12235755373899
UTP6	7.01222401576042
DNM2	4.381555624729
GCS1	6.06829856841174
EHMT1	3.41913595222749
GLDC	5.01982348727016
FBP1	3.90550875283758
VARS	4.15692572059505
PLA2G7	5.18980344962214
RAX	3.2397919607737
TERT	3.56372113189216
CCL1	2.94154834970448
FUCA1	8.28116031188093
ALS2CR8	3.18406658267412
CXorf21	5.27040284239829
KCMF1	9.3520899116807
MFAP2	9.0120637071589
OXCT2	3.58210498999373
WWC3	5.78885999044086
SOCS1	3.56713410955888
IL17RA	4.52637434471013
C14orf115	3.73095350418964
ST5	7.7835875880405
STRA6	4.60118431506689
MPP5	4.39502650352848
SPA17	5.79191334830118
C21orf7	3.88330918548957
FLJ10986	4.59946773207403
LHFP	5.24942367436433
CAMK4	3.93726497080082
GALNT14	4.82876309903812
CXorf27	2.86048298661909
CLPX	5.63243470728964
NPLOC4	6.92662021475515
PJA1	7.9391708031473
CPLX2	3.21599223517227
ARSD	3.55838509371654
WHDC1L1	3.29538037479674
RB1	5.27002236543765
PHLDA2	6.40909851171712
C2orf56	3.57218151578248
GUCY2F	3.35479523384982
MPV17	6.18146652100332
PSMD4	5.99670009541251
SLC35D1	3.48314278575734
C20orf103	4.7839232406486
COL16A1	5.30385974482991
ERLIN1	5.69745789927976
JMJD4	4.09234051232835
SLC29A1	4.39330783384541
GLRX	5.0503965469303
HIST1H2BK	10.4667914324452
TP53I11	3.92164484225005
ST3GAL4	3.83243856451053
ALG8	7.88609731280675
PF4V1	2.69622671826913
SHOC2	6.06871809753467
REG1A	3.22611536211841
FBXW7	4.5092428310267
CYB5R3	9.48907166639361
MINA	6.80795732520498
HHLA1	3.6253860124923
MYST4	6.28257222663056
NR0B2	4.13664150811333
TFAP2A	5.60442722049261
UCHL5IP	4.29958744411313
TIMELESS	6.30018887047549
DDX10	6.87699564341973
SLC25A36	9.5620805148544
TMED10	8.48629345766072
ZNF507	3.4078311291751
LOC90379	4.0791839653012
RAB11FIP1	4.59188445133424
ATAD4	4.18371397022837
PHF15	4.264247863573
ZNF26	6.32914292666977
KRT7	5.31754993456734
RPA3	7.08385341163076
YIF1A	7.34678734086299
PPRC1	5.4796791327589
PCDH17	4.81603676890932
PHF8	3.71434761605832
RDH14	7.52699429259094
DNAJB2	4.88002719595716
HNRPK	9.79141162778632
PTPLB	7.46771636095365
RABEPK	6.3169505954709
SNF8	6.6795437769837
CBARA1	6.87720782643285
RAD51AP1	7.67552142806033
HAT1	8.42640898894123
HTR1D	3.41106469548073
H2AFV	8.04291877557816
OAZ3	3.42878351639582
CXorf48	3.31721910035710
RC3H2	5.44379343277618
SGCD	3.71517828582274
PHTF1	3.89109735889698
CA3	3.09038980700748
PKIA	5.88449959339961
STX10	5.71719946616417
PEO1	6.00938836002106
JMJD2D	3.49087951425653
KRT19	8.75195506062282
ZNF143	6.01709962211242
ENO1	8.02753230433608
TIPRL	7.54656539287953
MAN1B1	5.70817372788478
P4HA1	6.80564892691781
TPTE	2.94877224609279
AKAP8L	4.87350822798307
GPR17	3.1294306589527
LRRC20	4.78822257038105
UBE2Z	7.60174687620216
COL4A1	8.4749667025189
ISOC1	7.4018382150006
RNASE1	6.98193112749212
C20orf20	5.76269285956009
NDUFB11	8.06936552051894
STK19	6.2936923661359
OSBPL2	5.54510847292544
PTTG2	3.10653243032201
GRM7	3.26265375801585
SLC39A8	4.8458733269243
APPBP1	7.62071349863482
STS	3.6537095136086
FFAR2	2.84925236854087
TMEM123	8.899769109511
GLI2	3.91811439253207
BTNL2	3.22846231677612
ALDH1A3	4.7528783656178
TGIF1	6.57199283694176
SCO2	4.76055499329164
TP53	5.77605777044765
CCDC69	3.63561229534105
ZFAND5	8.86648064913227
ICA1	4.43006773777136
RAPGEF2	5.23064130695404
NAV3	3.74278474232309
EPS8L2	7.38827709025914
ATP6V1G2	3.12562393602881
MNT	7.23159884523872
C6orf145	6.54422455654094
PPP6C	7.06726808867069
OR51E2	2.94343583675015
OTUB1	6.37885880121964
ENTPD1	4.42579278911353
TMEM115	5.96695731819238
STK11	4.66583119641604
PRPSAP2	6.776827870971
SH3BGRL3	7.47051279073388
MX1	6.59601283869858
PSMC5	8.9130082605426
TTTY9A	3.50140571104041
EXOSC4	6.01910999288184
SETD1A	4.4271020591902
YARS	8.09736331969155
SLN	4.08449732348951
RELB	4.83921541978497
NLRP1	3.66652352167129
LAMB2	6.81183944382098
FNTA	8.96628681573832
HNF1B	4.98127669688264
C14orf139	4.47936755455177
UMOD	3.29657290507092
ZNF512B	5.74902882378351
GPR25	3.79191910962245
C6orf49	9.98984774140924
ATP6V0A1	4.71036535515008
SNFT	4.18427683735584
ZNF768	3.77400329692904
GTF2I	7.1602761487874
KCNN2	3.26468755878808
DYNC2LI1	5.40051244986842
DGKE	3.37745044408193
DNAH3	3.55445453795287
RPS6KA1	4.78003738038101
C9orf53	3.40693664419565
PTPRM	6.47949276132476
MRPS15	6.1854829767947
TMEM59L	3.66145671515525
SSPN	6.91078534983846
IGSF9B	3.43195138974432
CNOT8	5.37761777747623
GORASP2	8.3950746329217
ADAM17	4.81016925107489
CHRNA3	3.49444277088729
MYOG	3.50965747192764
UBE2D4	4.87156218601385
CPNE1	6.18344820488627
AK5	3.34164260408825
RPL37A	8.10625653200874
CPS1	3.30657713014332
NDRG4	4.25885698178667
ALG5	9.04472828984861
NCOA2	4.39244163804300
LOC130074	7.15675741623286
PIAS4	3.62445713732126
S100PBP	7.14356258302475
TEGT	9.26439878677128
USP5	4.80419435250061
CFLAR	5.50719687855665
KIAA0692	4.85199679428106
WDR48	5.89790295835854
PCDHGB6	3.08449829668372
NRXN3	3.76106837019278
ACACB	4.73106271606914
CDKN2C	6.9333574836278
KIAA0226	5.60907692434349
TRAK1	5.87467082382972
CUTC	5.67685162372659
AGPAT5	7.44488800049645
WDR68	6.35626926611414
PREPL	6.09826023693808
ABCB6	3.70064322541014
RABGAP1L	4.40668394056003
FCGR1A	3.95451618484487
EIF4H	8.00280385848278
DLC1	4.28068398651264
MAPK8IP3	3.71343329509853
SPRY4	4.42487683524653
RPL11	10.8517360808644
RAP2C	5.40450870422295
ETFB	6.86385788469709
RORC	3.48026275991089
GRAP	3.36410552570706
SEPW1	7.73486019488637
NMU	9.78246728180917
MXD1	2.92832065560776
IFIH1	5.31431867437175
AZI2	5.95545604910022
WDR37	5.18081137275737
SEMA4A	4.85938871554827
RPL8	12.0744541143905
NUAK2	7.84194962739297
AHSG	3.65642584530478
RBM39	9.45506478717032
MANSC1	8.05965703500592
IMP3	6.99530377373761
ARHGDIG	3.3849298206715
ELTD1	4.93119513348689
PRAMEF10	3.11955938486942
RGS17	3.17555625088031
KPTN	3.75648811637015
C2orf3	5.09365370203509
PCTP	5.5996345793388
MRPL42	5.78135320943884
SIRT1	6.17569329450076
MANBA	5.77659417334613
CD164	6.79374776204815
ZNF671	4.04652537937969
GFRA1	2.95757439676201
PRM2	2.91029467636800
IL1B	4.40402072787519
HAX1	7.42291323446168
REN	3.06329171569102
ZKSCAN3	4.71198775886796
CTSA	8.10421961087374
TPRKB	8.86731126505549
UBFD1	4.7487929330236
CDKL5	3.33249649300357
HIST1H2BD	7.75927562833382
COQ4	6.47701744999309
TXNDC4	6.18855504180444
C5orf22	6.06284508460158
VGF	3.93739007504828
INPP4A	3.53419647612337
RNF8	4.84402165482490
BMX	3.4217094213001
SLCO5A1	3.77630661710863
PTPRU	4.10220111930202
ATP8B3	3.13742131370055
HOXC8	3.5568644283967
ADPGK	6.27647161310588
IL12B	2.73356155318863
LARP4	4.91504388950672
ZMPSTE24	7.8270457966077
PFDN4	6.1529195042535
KLHL11	3.14689600010901
PSMB3	8.66058549087886
KIAA0157	6.05008063078021
DDX25	3.32788481689491
NCAN	3.59725330647524
RPS25	10.9040925927474
SOBP	4.5056522707402
TESK2	5.01217609558758
DNM1L	6.84622579351981
LOC55908	3.18606783034714
MTIF2	7.99632633479194
ZNF207	8.75064882676862
EXOC7	6.7437778159779
CLEC11A	4.44337156238876
TXN2	5.60414190724279
TOLLIP	5.40776566307543
TRAPPC3	7.28766165891034
TAF15	6.79031160362238
HAMP	3.62812543567955
GRIA4	3.44589197198887
IDE	4.4307686221494
DLK1	2.92196248432734
PLVAP	5.26996103479804
NOD2	4.37506396456708
SCMH1	5.50342336946095
ELMO3	4.15219461780989
GPR68	3.21637583126232
HTR2A	3.23965504656307
FUT7	3.74919796595038
PRELP	5.26136899685649
COL8A2	5.16150036004801
GYG1	7.97235581788365
C16orf68	5.0191079562454
R3HDM1	5.45860849378636
ZNF91	9.50007549320537
LPIN1	5.14902606558548
KRT12	3.38757391885099
BAALC	3.24666928295657
MKRN1	6.94859305567802
KIAA1598	7.30251509750125
ANXA7	8.04029239696222
TNP1	3.56403316413729
WDR13	5.79846379157406
GAPDH	11.0570631280975
BSPRY	5.25621531244578
COX7C	10.1816751836921
FAM108B1	3.77698274505937
PGAM2	3.69710204272038
PEX12	4.87879801804463
APC	4.1809913064936
PMP22	7.15484236262614
TLR2	5.09237422774928
NPBWR2	2.99760806131170
WFDC1	4.48440572429833
MTL5	3.93963839474789
COMMD9	6.85527056601491
INADL	3.49811037673524
GPX1	8.95404415874402
PSG11	3.19071870460733
SLC39A1	6.37608748996193
SNAPC3	5.10124492489551
C4orf16	5.37861184596961
GNA12	4.44859866847499
LIMK1	3.59708788900708
MECR	4.70235724046895
CDC42EP1	4.71905264729714
KIAA0101	7.81987093143542
B4GALT5	7.86647112181165
PIGC	6.47399688420923
LRAT	3.01291535568932
MMP19	4.42316567678398
IL18R1	3.07839678718376
VNN2	3.38870657907828
AKAP11	7.08028649737225
BCL10	7.55119251022905
GLB1	7.26969714067571
DTX3	3.44464059466549
ACCN3	3.26271023944791
MOCS2	5.70595135416992
HCRT	3.17370976588263
CYBRD1	4.73223554900166
REG3A	3.10744090822565
SULT2B1	3.52828132876689
SEPT6	4.7134582578824
MMP10	4.50503350376564
CDA	3.19931753492959
ME1	3.87817901273252
TCN2	3.87946443574589
MGRN1	5.73774504971659
ZFY	2.91299446874773
CHRNG	3.7474791194516
IVL	3.62431690094062
PLEKHA6	3.21849480062794
CALM1	6.6137339442876
PGDS	4.40419501480739
C8orf33	8.0732377571391
CYFIP2	5.62486148174569
TEX11	3.75949345542596
CKM	3.39021160521673
MAP3K11	6.2619118397414
CEBPE	3.28102769265059
ACOT8	5.50210011174041
ESR2	2.99035425418433
OLIG2	3.15515283414687
AGTR2	3.05837561181578
DNAI2	3.13172385154606
EPM2AIP1	7.8035313535089
C14orf106	6.28526109799049
PZP	3.57278267101086
RPS9	10.7838006765602
