Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_B06_433720
Composite Element REF	Signal
MGC24039	3.87351874152136
TASP1	6.42202985176799
WDR19	6.6260948963773
C10orf38	7.87951575780625
CCT8	6.65618642916302
PDE4C	4.72131941402160
N-PAC	4.41901157028353
POGZ	8.02956695390479
FYB	4.62629189532384
GUCA1B	3.44787512642631
ZZEF1	4.61298679893264
PPFIA3	3.40824939390508
ZNF334	6.45508987844396
C12orf44	7.54975400399877
RANBP6	6.50528627675389
LDHB	12.2173526449183
CRYBA4	3.4738578255476
BAMBI	3.7447026725164
RAB5B	7.20778515521268
FOXB1	3.57557733045859
MRPS12	5.25464589004138
TAF10	8.70656894756569
CRIPT	4.83541619959061
DEPDC5	3.82439719493561
RYR1	6.15285205953884
LTBP1	6.57435596105601
MAPRE1	8.5629414544048
TRIP12	8.27168286397944
FGF8	2.95358583145805
NDUFA2	6.92474310870658
C3orf52	3.99930562495382
SENP7	3.8264212478543
MOBKL2B	4.8033935927568
KIAA0355	6.06572772492184
CPEB1	4.24469061108401
ACOT7	4.79404922092622
FGF6	3.85381894761265
PPEF2	3.14652641488028
ABI2	6.99037710800362
PCDHGA1	3.20177485014396
KIAA0317	6.39490643461925
IKZF3	2.87989580207243
H3F3B	7.84552488972228
SLC38A4	2.84166070128426
ATF1	8.6313824660069
FGFR3	4.44813899659981
DYNC1H1	8.82312861621492
DIP	4.43905332974119
C10orf110	4.627406193336
TMEM33	7.86445859849493
ARIH1	6.2331171485043
CYP2B7P1	3.492280222713
POLDIP3	5.51522688554284
C1orf129	2.81062713389229
POU6F1	3.62193660568611
BBS1	7.92170503530206
RGPD5	6.38036765626183
C7orf24	10.0429783725297
GPR171	3.94155542388877
CDC6	4.15004473990435
PLD1	3.38047995751106
KDELC1	4.13284751522419
SULT1C2	5.89181067563893
CHI3L1	9.08409030856766
PIP5K3	6.8757901214411
CSDA	7.33668361259969
ITFG2	5.05769960792072
VTCN1	3.32102125499007
WDR62	3.90894137191503
NDUFC1	8.40008985041374
NBR1	7.06809384376988
HPS4	3.91823106681244
KIF2A	6.73515334150527
RARB	4.95867793410813
CEL	3.57077074365699
IMMT	7.54063156210559
CNOT6	6.97110242159029
PICALM	6.10087355958864
MARK3	8.57345870025156
DHX15	8.94591770226595
ZNF702	5.98143549804807
HIST1H1A	3.46251388009969
HLF	3.28704103204471
ADAMTS2	3.62012516594825
ARPC3	10.0706824220715
BRD8	5.22900286069363
NPHS1	3.45216229663838
WDR12	8.33318811463336
HOXD13	2.99416186109546
KIAA0494	8.02306632738813
GABRQ	3.14233271011415
TCF4	7.28201673565392
APOBEC3B	6.699715833569
NR2C2	3.96190394135712
NKTR	6.62563304679528
MYH2	3.04068286323884
TLE2	4.15010844129378
FXN	5.17884125435611
AURKA	7.10157516087886
KIAA0892	5.07864272470054
GPRC5C	4.28785438785318
TBC1D9B	6.22420280280328
PAEP	3.01197228917267
PNPLA6	4.84801330214117
SPG11	7.3403585402587
KCNJ13	2.95247643554903
NOC3L	6.41904758684084
AP3B1	5.62931603855205
C11orf68	5.80701622389453
NAG	6.28269113160427
AKR7A3	4.27266025158287
AHCYL1	6.8034437518067
FLJ11184	6.32729290950025
MLN	3.31265643094201
RPP14	7.02222454701293
TIAM1	5.32005309161032
ANXA2P2	5.77032987989441
PBX1	6.52407512083039
PXMP2	7.5780794132492
KRT17	4.37613015974868
LACTB2	5.57132850494164
ZNF711	3.7206637509584
GGA1	6.38112373736416
VAMP4	4.49277823446312
C20orf19	5.52599613283507
BCAP29	4.53093576138807
DDX24	9.4002846811448
PHACTR1	6.21561475760514
SLC35E2	3.16744326046397
LOXL1	6.15937663467789
IQSEC2	3.92464163757111
RGSL1	3.57013677799551
SETD8	5.19451701201744
HEXIM1	4.87136628103275
PRRX1	4.27960278854319
SULT1A2	5.83336110935963
ASTE1	6.99251562696492
KLHL9	6.97837251128792
GAA	5.38185540080002
MYOD1	3.62634236640378
ZNF747	5.33897040661405
ARHGEF16	4.06609461175145
SCN1A	3.08037840479948
GDF9	3.65157018130632
IL1RL2	5.26106276861749
HNRPH1	8.12559398400481
MED18	5.19919470154392
TRAF2	4.25171007906186
ECE1	4.58533175754056
TEX13B	3.28179210270924
SNN	4.7805983362019
HCK	3.93512466420939
C6orf62	8.52236074803123
GABBR1	5.21815006070248
YIPF6	8.54263292028583
BMP6	6.51627436771615
PROX1	3.24546290755070
LANCL2	7.19799742720341
SCN3A	3.0066178252413
IL8RA	4.16974643418187
LSM3	9.12441416794139
CDSN	3.46307916476295
EFHA1	7.66764421509336
SSRP1	8.24455764498975
ASXL2	6.65928735913555
RPE65	2.54297610602217
SNAI1	3.35368555758863
SPCS3	5.20340446469817
EFNA2	2.88003607349076
CLDN9	3.61329903718511
DEF8	4.7303500994351
CHAF1A	5.64837327274274
C1orf165	4.07124482710345
ZFPM2	3.32242717099977
C9orf7	5.36179442024352
GC	3.01472967616906
FTH1	10.6592905171702
IER3	4.23823372148635
YWHAH	7.12027442805969
ADRB1	3.11270197783373
FOXL1	3.33106905230223
MGC31957	3.44317816389221
MUC5B	3.27322206005922
ZNF193	5.1602155111797
CSRP1	8.67691315823908
MOSPD1	7.45760895260627
UMPS	5.98818018835416
RAD1	7.67264136298496
RCP9	5.93480037078385
COG4	5.82539885189337
NFRKB	4.88504698361181
FANCA	3.99026595193545
CDC2L5	4.7134437837158
GDF2	3.27478335606144
PCBP3	3.42746554166016
TIMM17A	7.15025365754752
BFSP2	3.17381862745804
OR2H1	3.30006176059557
HNRNPA0	7.539661726463
IKBKG	5.30906509379105
TM4SF20	3.04178563133719
PCBP1	8.39214300544865
LRRC2	3.93948066453961
NSD1	5.24534974451846
AMMECR1	7.7294232542495
MAGEC1	3.22320837107636
SEC13	8.6323552693813
WDR91	4.65678816764171
HAGH	5.81885470329247
EGF	3.22505956738947
NHLH2	3.25943755220053
NCAPD3	6.87835883883469
BRCC3	7.09475876374007
CNDP2	9.13450277886605
FYN	9.26586695797717
YPEL5	8.15007821835749
KCND3	3.29178758571448
LRRC42	6.82594147753547
GTF3C5	4.89209584801072
AKR1C4	3.11784868077731
RBM26	7.12984614529527
DUSP14	5.79491793113458
AP4M1	5.81789668645312
RIMBP2	2.78767951567173
ABCC2	3.38327041078361
COL5A2	6.06899323451953
DNAJC16	5.24828432426511
TTC12	3.76177378777431
SNX13	5.57493935483757
ELA2B	3.48530493545958
CSPP1	4.5571707001426
NAIP	4.69693166719873
MYOZ2	3.03733848872871
XRCC4	4.59956965875087
CYB561	6.05910065876684
CHST10	5.50961941981854
BAI1	3.79524838158952
THY1	6.00951360017267
KIT	3.86456306957218
TBC1D8	4.72416346361775
PDE6H	2.94370687294627
EPHA7	2.8822955442591
SOLH	4.07680499778482
FLJ20309	4.356045825157
MAP7	6.00143156102493
SPAG9	5.58934037733699
ZNF294	6.67684710535475
CENTB2	4.95289353629374
FLJ21963	4.01636488413830
ANTXR1	3.02643479370505
CREB3	6.4729367033761
ETV7	4.50742834247205
DGAT1	6.32452956532278
TAC3	3.92626793994888
CORO1C	6.22411799650288
RAD54B	4.71801490403889
HRASLS3	7.62263679804323
MED25	5.20606208696624
BARD1	7.17217186672278
ZNF177	5.91393337974452
MIP	3.54660354259726
ZNF442	3.92931349847901
F2	3.39919915850720
FDX1	6.95847032180776
GRIA1	2.95619489501787
IL13RA1	7.31401241527183
EIF2B2	7.13496348176783
NHP2L1	7.68743143102162
WNT5A	7.38036250340652
ZNF593	6.7096774575188
TRA@	3.32124715808998
WIPI2	7.18066495142862
TAS2R7	3.13994598518686
RANBP1	5.86683321007833
CSNK2B	10.2145450223034
DKFZP434O047	3.29129213015913
SLC7A4	3.09734595761256
WBP11	8.08486092802257
TEX2	6.14717262217427
C17orf80	3.56990936729564
TMEM176A	4.75585507051285
GALNT2	5.65836121227267
CTNNB1	8.95279491449385
BHLHB2	4.84427581517383
TMEM185B	7.26669934062213
DND1	3.88440689744896
ARD1B	3.1862462028063
STK3	4.69377130071276
REPS2	4.39668956766826
LOC541469	3.53641916492895
H2AFY2	5.8717915227275
CCNK	3.75006925060664
FSHR	3.0258641026581
GAS8	4.94959867539213
UPK2	3.16315442492933
C1orf66	5.92104286439055
LCE2B	3.08209445264696
CD200	5.31686789418308
IMPACT	6.32048753716187
KRT83	3.41378840765079
COL19A1	3.14184567356961
BMP15	3.8502317708141
POL3S	3.1794793777811
ITGA6	7.75288755077926
GAD2	3.26289801714494
C1GALT1	4.87572010876437
BAG3	6.98516191136348
ZNF468	7.63741479834724
RIC8A	7.5855749728977
CA5A	3.22308387155793
CCND1	4.52749848275840
DKK4	3.12213633970469
SGK2	4.52030574824554
PIK3C2G	3.07950008352576
USP11	7.871661538402
IMPA2	8.00829131794646
PRKDC	8.19724774458043
DSCR2	8.51849840566159
CCL4	5.88297405758429
MSR1	3.44488016705008
NOL11	7.66022607996518
ZCCHC10	6.1493205782387
PDCD6IP	9.23927394881688
TRPM2	3.66153608896753
PSMD2	9.11728275165243
USP18	6.08648451509300
ATXN2	7.00470550245024
SLC17A4	3.42058786783847
RS1	3.08664372854516
RRAS	7.23862005009228
LAMC3	4.3622259775039
NET1	6.75076279256754
NPY1R	2.92487020935466
TOX	4.19985039088069
MVD	3.38303040801033
C11orf61	4.60305579800456
IK	6.55104226809529
GCNT2	3.64727044617791
GABRG3	2.9971293351755
BCS1L	5.82133772696749
BCAS2	8.70927968769753
ACE2	4.08364714981233
KCTD17	3.88058768167876
TPPP3	4.90746504086844
CALB2	4.26589842594184
ICT1	6.46834201526736
CD79B	3.63819404597341
CEBPZ	7.55967151119256
FMOD	6.50960335307112
IRS2	6.96071751183243
C21orf66	5.45342199043065
LUZP2	3.78349606919792
CLN6	4.50546910362813
ANAPC1	7.56667040847315
PTPN14	4.86939832974916
APTX	6.49020136230885
SNRPG	9.96105467293665
BMS1	5.79144392198405
NFATC3	4.72437791292937
ADCK2	6.77608448485766
ZKSCAN1	6.82133578040821
FASTKD2	5.95800180116186
ARS2	5.8203556462668
LRIG1	7.06690412720954
KCNMB3	4.14536499981674
ERC2	3.94776382091064
POFUT2	4.25637643709278
PRKACB	6.15454557589674
PRDM13	3.62272816556334
KLK12	3.47071807269224
ZNF354A	5.37132772600149
PCDH11X	3.06252150760461
TMC6	4.50193677483883
CAND2	5.44125250485779
RIMS1	3.76806253698592
SF3B2	8.30337650183957
RCN1	9.46410945944422
CPB1	3.36079190638184
BCAR3	4.63365490516211
BCL6	8.26759296304065
MDH2	10.6360347740635
DRP2	4.12824548046609
TPD52L1	8.49354435275611
TXNL4A	8.4508388422468
OR3A1	3.0047783552264
RAB25	3.32725206044018
C22orf9	5.37066266603344
PCTK3	4.31295702490449
POR	6.66645818331386
ARPP-19	7.2066206258226
SREBF2	4.311340058386
ZWINT	7.91695687673715
PAK1IP1	7.41971154533445
OR10H1	3.99834053126524
ENPP2	7.05302649471605
UXT	9.52999797505445
ZXDC	5.07743918600883
TGFB1	4.39570435223945
SLC6A16	3.91105746763172
SLC31A2	4.93746236652692
LRRC8E	4.10323641532822
ZNF780B	2.94423708388052
APEX1	9.37038051139495
PPIAL4	2.89963922490237
ZIC3	3.75074889228848
CEP68	5.8320600104565
PAX2	3.50895969040829
MRPL11	8.29291949724506
LPAL2	3.01515145849775
VPS53	3.42317927252539
MPDU1	6.50716783707447
PSEN2	4.72020385780444
GAST	3.36904974320076
DHRS7B	5.87348447836901
C10orf28	3.66619582489049
UBE2L3	7.30006623058354
ADRA1D	3.31135904640473
FZD10	3.85456652993248
ATP6V1E1	8.28675782813766
SAR1A	6.47177901647898
ASB1	3.95031925454128
MCTP2	4.54334481870036
TMEM5	7.37938867979588
LCMT2	6.62994409047185
KRT31	3.53898008602318
ZNF223	4.21585022989702
BIRC2	8.06768397911079
IGL@	3.70468160614287
NLGN3	3.6127135209578
MEP1A	3.03866585047464
LOH3CR2A	3.28925371799421
TMEM53	4.89525917379308
SLC9A3R2	3.16359163677634
TIMP1	8.91227190487199
PTPN9	6.32980482213868
ABCA12	3.09283938786073
TPST2	6.16027876507353
AQP6	4.22471462665548
KCNIP1	3.55788025259505
YES1	8.1032697169745
ABT1	6.59665976193326
RIPK5	4.66956362789293
SMG1	5.57315089653222
IL13	3.42394491639458
MDFI	3.5249731385313
PIP5K1C	4.85610642414769
POU2F2	3.72974136053829
TSPAN14	5.50200429776302
OR10C1	3.21860550793947
GPT	4.19065888106864
PDK4	5.46285432529567
CLIC1	10.1959527661967
LILRA5	2.95467068259251
TREML2	3.64576000552255
ELL3	4.52615545488076
NNMT	7.13245752531135
NUFIP1	5.33265314396339
ZNF74	3.87391181777076
RHBDL1	3.57529560325774
HYAL2	6.99761038692821
IGFBP5	4.74538525681451
FAM29A	6.43780349508773
NRTN	3.12638183054264
KIAA0556	5.30480124135165
JMJD2A	7.20099211848733
ERGIC3	9.57139922265142
POLD4	5.95375081764157
EPHB1	3.77745569565632
LRRC36	4.17945599047481
TARBP1	6.92382797969341
ANAPC10	6.12299540827634
C1orf9	7.2105355021548
COLEC12	4.81163986351555
TNFRSF25	3.60385993245292
MEGF6	3.73622870112161
LPHN3	3.25353417379498
BMP10	3.07006327746149
C21orf55	3.63887766870182
SLC2A1	7.33216032573009
CER1	3.8335095496996
LSAMP	3.28795370083061
RPH3A	3.46058063045881
CREM	4.64026402573926
SGK	6.83199083802354
ATP2A3	3.36758978433627
PTGER4	4.36726982964206
CCR7	3.38825580299709
METAP1	7.03681149373547
KCNQ1	4.18309892538353
RECQL5	3.72276032451781
SSFA2	7.45210245738256
NR2F2	7.67381725765643
MTERFD1	7.26547970278292
BCL2A1	3.59228114443370
ZBTB24	6.37703745528821
NLRX1	4.97645181053188
FHOD3	4.09766181831551
PRDM1	3.72806779398658
PSG7	3.60493503349939
ARHGEF5	6.44063729161876
CCDC47	7.00752436319865
FGD2	3.42127205237235
SLC26A6	3.59394043653812
BIN1	4.95296514393449
SRRM1	7.55150374336836
P2RY14	3.26969186230087
PCSK1N	6.6748995534818
PPP1CA	8.46938681987363
ZNF33B	3.81526132308121
MOCS1	4.23857092649744
NAP1L1	9.5729917097783
ECT2	7.26156024890407
CACNA2D2	6.6511537614105
PTDSS1	7.70047803007522
DOCK6	4.15933012734502
SLC38A6	6.68462022328578
C10orf119	6.58143357580255
CCR4	3.54863250110752
COX6A1	11.1403567382004
B3GALT2	2.74448260056159
CD14	7.1870294200898
ABCC9	6.72940790205777
SNAP29	6.54540558394707
TRIP6	6.61400613009889
HMGCR	6.19654479763844
CDH3	6.18019873190998
KLHDC8A	3.56833574139416
IFT74	5.2594438739587
C9orf116	5.67005216179844
EI24	8.08906685087036
CENTD1	7.30313203182604
RWDD2B	5.31437538188604
INSL6	3.03732608711442
HERC1	7.08127960068183
NPAS2	3.81137851559678
NR3C2	3.79030683031836
DOCK1	6.75839270578692
FAM63A	4.91477489448643
FAM111A	7.77777953673409
INPP5F	7.29271017459084
MYBL1	5.76560600612028
HOXB1	3.32162743788744
CRADD	5.10956463158078
EMCN	3.55176950585197
DUSP12	7.33196454494069
CGREF1	3.76655509237430
BLNK	4.64283747275982
VASH2	5.10373329851669
PDZK1IP1	7.78459920376028
SKP1A	9.68060891096735
IL19	3.74389099078577
DOC2A	3.55818794402937
COPB2	9.7414290275627
CTR9	7.35197564803814
VIL1	3.17833021794991
CDC27	6.21008344682204
PTTG1IP	9.49230650892637
LECT1	3.42755326508938
COPS6	8.2399967252269
COL9A1	3.05090034153476
MCCC1	7.00247717396608
GPC4	7.22374322842369
VAC14	4.61603848252659
PSMD9	5.67842648976035
PPY	2.83655393472278
SRCAP	4.66261796430442
PPP1R13L	3.79063088191224
BPGM	5.88562004447445
TTC19	7.81679295473185
GFPT1	6.30452749077749
C1orf114	4.59827574521757
HMOX1	5.18631648759102
SLC27A6	5.96681205003779
MC4R	3.18094260826224
CALML5	2.75507491286139
MRPS10	7.80852412672725
PRR13	8.25667991883468
INS	3.06992499829593
CECR1	7.81630997126414
SERPINB8	3.31085002562506
FLT1	3.50016851706370
FEM1C	5.00118945749106
PPP2R4	6.76281074310356
PDIA2	3.04021914140855
TMED3	8.06172716007124
NUCKS1	6.2487678474429
EXT1	8.45900754090663
RCOR1	8.28820315051116
EBI3	3.55348891445819
SMAD2	8.04433975096997
ODZ3	3.30895264657218
POLS	6.99269048163177
NXN	7.35196931476495
PPIH	8.96187877783975
FOXJ3	6.59476902585061
EIF5B	7.13212784984973
EIF2B4	5.7206199181678
C20orf121	5.73292405603381
CENPE	5.00043126802199
KIAA0415	4.46251388009969
CRABP2	6.36305754872642
TSPAN12	4.69722943990949
CXorf15	3.80690484696987
LOC57228	4.66613079683757
ACTR3B	6.42896033070772
ASL	4.44921792885411
GATA3	3.18817378759741
TFAM	6.36781157794425
PCDHA5	3.08721597444311
PARP12	7.85034032967924
PIGH	5.17815664017228
ENDOGL1	3.31906304785349
GTF2H1	7.40298392890658
MPZ	3.25784056487783
BIRC4	3.95318554167417
SSBP3	5.24931631975527
BPESC1	2.82487961496230
FOXC2	3.04904902007915
HS3ST3B1	3.28107907166455
GDNF	3.53896008163923
CTNS	4.15908031727528
KIAA0859	6.5842097082731
TRPC5	2.98920988847147
PMS2L3	5.4072966833822
TEP1	3.41813905176684
KIDINS220	6.78909638754457
CRH	3.11803790838364
CES3	5.36864806210702
ACP5	7.62491534859974
AMFR	4.54687350544286
CA4	3.35841082325981
PLCB4	5.0040777876808
MPHOSPH10	7.18831386419252
PGF	3.80364466615562
G3BP2	7.18345214250789
SR140	7.3726971745253
ISLR	3.72628708394634
HOXA2	3.23940172101449
PYGB	6.77742067874377
BAT1	9.15614913540762
TSC1	5.89846235602014
NARF	7.0759447300536
DKK3	5.67001519511322
UTP18	5.35820247252073
TSKS	2.94617684740499
DDX31	5.61832332459551
TULP1	3.48142302391155
TNRC4	3.68982099749674
ZNF430	7.04391974449552
POSTN	10.6217704179212
AASS	3.43272921242813
APOL5	3.61550111230233
PLA2G1B	3.61890858476984
FLJ11506	5.65443849186362
GTF2A2	8.92670390470267
RCHY1	7.03066343220284
CYP27B1	3.42204615381952
VPREB1	3.13112125383810
MGC4294	3.29780530354241
TACC3	6.61144935867594
PDCL	5.95571047186142
DMXL2	6.42005452871304
LOC4951	4.01121257949573
EID1	7.51593379090256
MS4A4A	6.544570311682
RBM14	5.77662770445517
MGC29506	4.78061996097808
PPP2R5B	4.00135527444446
TNFSF11	3.18975926996134
ATG2A	5.62754568447817
RPGRIP1L	4.29866379103429
SPOP	6.97931074966909
OSGIN1	3.431418664926
PTPRF	8.68134222942293
ICMT	6.4801911293988
SEC24B	7.32346548827177
MAML1	7.58884556874351
POLL	4.54252287578908
FXR2	4.18616367049453
TYK2	7.12893877471468
MUC6	3.27553815154812
ADAM28	4.16616476864389
MYL3	3.46187682713934
NRL	3.19480208338953
PIP4K2A	5.98292970721734
TCL1A	3.37516514311541
MED7	5.14572975252006
MYLK	6.4774986472139
RRP1	4.69720430080558
TFAP4	4.17840924819746
CYP4F2	3.70934343080145
UNC5C	3.05146320774275
ARL4D	4.35518156355909
SH3BP5	5.86021518107373
AKAP6	3.38863432774541
CTLA4	3.43660912519105
ACSBG1	3.65978308593931
MTMR4	6.22759537993754
NECAP1	6.68912835165448
SLC25A17	5.4569645926256
POLR2F	6.72526888947149
PLA2G2D	3.34091225218222
WNT2	3.81708036349431
GLMN	5.40498703372922
MCM7	8.45549993346512
TRIM52	5.9201923662648
DCLRE1A	6.31080662856329
PDX1	3.21628834302387
UBQLN3	2.81994643530915
PRPF31	7.85681768630265
TLR7	3.616854031846
SMAD1	7.33831066337133
CLCN1	3.46812881101705
RIOK2	6.03999182481382
CEACAM21	3.31290095385957
PDLIM4	4.31808970635701
STX18	6.8507989913331
CCPG1	4.51258447446433
SLC2A6	3.92711721660611
SORCS3	2.97368484324576
NOLA3	8.1347275876784
PDGFA	5.21045360457593
TRDMT1	4.25444607789172
CFL1	11.6629996984906
IL4	2.95997673535366
NAT2	3.55682596448672
CPSF6	6.86592805487443
PRG2	3.44900502902328
PIGQ	4.00688212696093
CLSTN3	4.66543242757075
KIAA0146	5.30320507053668
GBP1	10.1174061019051
CEP55	6.3065071823143
ZNF408	5.8031555844979
KRT20	2.71026991226191
EYA3	3.70914398755232
KRT38	3.46628274898628
WDR7	6.17784271839019
BLCAP	8.56723695345059
HLA-DPB1	10.6758800633961
SFI1	4.11853130484475
GNE	3.81374039176915
MGAT4C	3.17833933704557
CTSE	3.93816829770716
SLC35A2	5.33660176243382
TUSC3	8.1041151291529
GABRD	3.21722053777067
IARS	9.59700181894657
ARFIP1	5.9915726195966
SFRS9	9.15162977400272
CEP110	5.01786677057972
MYF6	3.03756270493427
MGST2	8.2790258842848
EVI2B	5.46304672615939
TRPV4	3.15852155336660
SLC25A11	6.3905101130356
EHD4	7.2521159216209
NOX5	3.96250605728841
NCKAP1L	4.51494178774477
EMP3	5.55834737106807
SYNCRIP	8.33401830535687
BPY2C	3.41498349571574
C1orf38	3.62306286975069
ZNF426	6.4944171339768
ELOVL2	2.90240271770698
ATP5J	9.75311318121593
CBX7	4.70450262506267
OSBPL1A	7.5129306637833
MED13	7.14966293759683
ZNF589	4.55468861280268
CHRNB3	3.15933028134529
GOLGA2	5.93952559115918
NIF3L1	8.65553792913608
TRA2A	5.8682907357042
F2R	5.89362760349675
PHF2	5.29497390763811
PID1	3.00423469911017
MTAP	3.86413984883911
RFC1	7.04136270794185
C5orf3	4.72135227280402
ADORA3	4.20571003826689
ACTL7A	3.04541089764007
RAI2	7.8981824074641
MAP2K7	3.54955849131265
HYAL4	3.29312373655553
GZMB	5.29284972640148
FCGR3B	4.21009861177644
BMP1	4.52522064971166
CPNE6	3.24432579596987
SP2	4.37713809827087
DPF1	4.85847413335729
SMPD3	2.88590411633259
TMEM38B	6.258611462427
CCDC56	8.79067224073164
NFE2L1	8.9377763658533
MRPS31	7.04094969074758
STIP1	8.55348340680532
MMP26	3.06202126131761
RASL11B	3.61734840941498
NT5DC2	7.56102917628046
HLA-G	9.42761681648677
LRP2	4.7487980503691
MTDH	7.8017871870583
HSP90AB1	11.1714599514543
PMAIP1	7.28454977980887
LMBR1L	4.87585516364115
SLC25A20	6.49799870979475
RSBN1	7.47603911803068
S100A2	3.40757624838076
C2	8.33407287949512
RHOT2	5.13113601562189
RALGPS2	3.53581013520005
EIF4EBP1	8.35375096712954
C2orf27	4.22997820382396
GCKR	3.63627523394368
FER	5.04190341289639
TRPC6	3.52810590227066
RGL2	6.38790951237032
ARPC1B	8.76563777040887
SNRK	7.75595212774053
UTP6	6.89313004004065
DNM2	4.46346462925631
GCS1	5.50083191331186
EHMT1	3.47587391656038
GLDC	4.35463061224672
FBP1	5.59099003708812
VARS	5.03778655122552
PLA2G7	4.14211453807188
RAX	3.22441008610854
TERT	3.49009765285558
CCL1	3.05930748875507
FUCA1	7.97217453608948
ALS2CR8	3.56119982908064
CXorf21	4.641439034272
KCMF1	8.52417223077804
MFAP2	4.4364872573421
OXCT2	4.12924339159803
WWC3	7.86287123796102
SOCS1	3.52566106917992
IL17RA	4.99038740941742
C14orf115	3.71821594735499
ST5	5.66816705910235
STRA6	4.19166741234258
MPP5	5.42494601313698
SPA17	6.03391595874702
C21orf7	3.95766605100538
FLJ10986	4.90550067336091
LHFP	4.40443399151541
CAMK4	3.49289910534965
GALNT14	4.90056079320652
CXorf27	3.11710420805699
CLPX	7.77338885911308
NPLOC4	7.35718644903429
PJA1	6.913060229764
CPLX2	3.39190762001043
ARSD	3.97431200107123
WHDC1L1	2.98326154364132
RB1	4.91973797427964
PHLDA2	4.654671971174
C2orf56	4.47096476955537
GUCY2F	3.06847702260445
MPV17	6.67076871758974
PSMD4	6.74546065784965
SLC35D1	3.62099275801247
C20orf103	6.51363749022798
COL16A1	3.87676488472187
ERLIN1	6.51304298870612
JMJD4	4.97525253309473
SLC29A1	4.75212559597122
GLRX	5.23607581456323
HIST1H2BK	8.58405208133102
TP53I11	4.86705189038525
ST3GAL4	3.75013878341051
ALG8	8.40106478300267
PF4V1	2.69877290522330
SHOC2	6.5345563971654
REG1A	3.02741587479002
FBXW7	4.27621302576711
CYB5R3	8.81775277780838
MINA	7.55538780085772
HHLA1	4.01751765391713
MYST4	6.4889795172916
NR0B2	3.99735514967855
TFAP2A	3.72876690599637
UCHL5IP	5.67365650902993
TIMELESS	7.67327186869435
DDX10	6.57708140646444
SLC25A36	8.67479279328826
TMED10	9.194916576962
ZNF507	3.22041508451817
LOC90379	4.17198609727872
RAB11FIP1	5.78905996003132
ATAD4	4.80903504920359
PHF15	4.52276289783195
ZNF26	6.19948289409288
KRT7	4.46546053550822
RPA3	8.52613563015737
YIF1A	7.61575164062051
PPRC1	5.44566494283083
PCDH17	4.91429159907672
PHF8	4.16525542330288
RDH14	7.31940820706057
DNAJB2	4.47713989562652
HNRPK	9.83617106451783
PTPLB	8.62823114365034
RABEPK	7.38064033496184
SNF8	6.96571744927999
CBARA1	6.60584706461666
RAD51AP1	8.7219339058377
HAT1	9.52329166374157
HTR1D	3.28623285874853
H2AFV	8.38514738440976
OAZ3	3.87865612960522
CXorf48	3.64176248167903
RC3H2	6.33368904307051
SGCD	3.51183431353076
PHTF1	6.37591335234434
CA3	3.79661121001905
PKIA	3.57631157081218
STX10	6.44503922821278
PEO1	5.70788104862213
JMJD2D	3.23130264038342
KRT19	6.97282890164719
ZNF143	6.14640630648501
ENO1	8.41980051287346
TIPRL	8.18083504154581
MAN1B1	6.43299905191728
P4HA1	7.25428228625556
TPTE	2.96062887910295
AKAP8L	5.45890281579759
GPR17	2.92435693669586
LRRC20	4.71375138094829
UBE2Z	7.55052463457128
COL4A1	8.5937382860504
ISOC1	7.75248324625853
RNASE1	7.55109649791995
C20orf20	5.72396387219755
NDUFB11	9.00658358572475
STK19	6.47575049772806
OSBPL2	6.02281682424606
PTTG2	2.94991093493445
GRM7	3.18920110251805
SLC39A8	4.40393195171708
APPBP1	8.1982245495785
STS	4.36350196253928
FFAR2	3.15239486831896
TMEM123	9.11072797954307
GLI2	3.80328301989025
BTNL2	3.2291867139416
ALDH1A3	3.30811512499092
TGIF1	6.79963241575718
SCO2	5.20081511110941
TP53	3.59451664926333
CCDC69	3.97695334881384
ZFAND5	8.08475406180128
ICA1	4.74412655488007
RAPGEF2	4.66160001976711
NAV3	3.69342017018819
EPS8L2	4.79942679150994
ATP6V1G2	3.58701268166792
MNT	6.87772373355982
C6orf145	6.706042444471
PPP6C	7.90771972644362
OR51E2	2.98748044659304
OTUB1	6.27923635140213
ENTPD1	4.67796411095927
TMEM115	6.79334512345702
STK11	4.12657183274111
PRPSAP2	6.62418658156746
SH3BGRL3	7.19062979719272
MX1	9.79722919950236
PSMC5	8.0926427937545
TTTY9A	3.48197676254145
EXOSC4	8.36042248220252
SETD1A	4.60594447362087
YARS	8.8623755329807
SLN	4.17325181695416
RELB	4.36894973293391
NLRP1	3.9904321634453
LAMB2	6.99174188059037
FNTA	9.18701884503067
HNF1B	5.33376082401484
C14orf139	3.61148099030796
UMOD	3.13016439952093
ZNF512B	3.24946056662415
GPR25	3.43839910375201
C6orf49	10.1268133168339
ATP6V0A1	4.59251509316559
SNFT	4.39697472201416
ZNF768	4.91262807021402
GTF2I	8.942180054001
KCNN2	3.46028065035856
DYNC2LI1	4.8676967052724
DGKE	3.12186167108181
DNAH3	3.64877700354514
RPS6KA1	4.35269274509279
C9orf53	3.3208205143291
PTPRM	6.05903990817263
MRPS15	8.49146278814958
TMEM59L	3.75247262931402
SSPN	8.43202418104266
IGSF9B	3.2227330050562
CNOT8	6.32185352128261
GORASP2	8.31387475732656
ADAM17	4.72311042981479
CHRNA3	3.36485054317798
MYOG	3.54732184060324
