Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D04_298068
Composite Element REF	Signal
SLC17A4	5.11685237011458
RS1	3.21094521750349
RRAS	4.67120176356762
LAMC3	4.53786509922046
NET1	5.85381609277636
NPY1R	5.357163489643
TOX	3.35449448934828
MVD	3.91504015000791
C11orf61	4.84411046754468
IK	7.25917704293916
GCNT2	3.58474498359851
GABRG3	3.28681929473448
BCS1L	6.23320991361768
BCAS2	8.97081902223469
ACE2	2.91998513982205
KCTD17	3.5963938384537
TPPP3	4.64731590627069
CALB2	3.87085298536170
ICT1	7.08519704284477
CD79B	3.46646373987359
CEBPZ	8.13786311029113
FMOD	4.11533819582229
IRS2	7.93992726801442
C21orf66	6.47325388551884
LUZP2	3.60055053346671
CLN6	4.19845957984102
ANAPC1	6.94871780521263
PTPN14	4.63863708988622
APTX	5.8044524751923
SNRPG	10.3485212368786
BMS1	5.91378029941775
NFATC3	4.48209423224414
ADCK2	5.23599798265809
ZKSCAN1	6.45419447723518
FASTKD2	5.0163531511355
ARS2	6.00805121806303
LRIG1	7.98859922917662
KCNMB3	3.66144464560403
ERC2	3.75033212834181
POFUT2	5.05446372099333
PRKACB	5.51708375681635
PRDM13	3.94871308274812
KLK12	3.33501600372738
ZNF354A	5.63515503330394
PCDH11X	2.97055794725205
TMC6	4.83022862462972
CAND2	5.55407330927424
RIMS1	3.94467158460749
SF3B2	8.50144458784901
RCN1	8.25298571542874
CPB1	3.30866232563672
BCAR3	4.73623954152351
BCL6	5.79699036998277
MDH2	10.1799730044687
DRP2	3.91667302386925
TPD52L1	6.00304998176538
TXNL4A	7.39151408931923
OR3A1	3.23266991941134
RAB25	5.40692393223642
C22orf9	5.09275826983117
PCTK3	4.12599434387272
POR	5.54964779125935
ARPP-19	7.63682615976185
SREBF2	4.63721444711698
ZWINT	8.33470906162313
PAK1IP1	7.40916210417865
OR10H1	3.41555610573079
ENPP2	5.1736538072266
UXT	9.35911158929596
ZXDC	5.40444906430361
TGFB1	3.46458924753514
SLC6A16	3.44917333586942
SLC31A2	3.53796389133726
LRRC8E	3.42442632918437
ZNF780B	3.40351139304874
APEX1	11.457076349082
PPIAL4	3.12962796307369
ZIC3	3.63025501392511
CEP68	7.12282294051406
PAX2	5.02584805451498
MRPL11	8.08268913077244
LPAL2	3.34990682787374
VPS53	3.60738991905919
MPDU1	6.49763223050556
PSEN2	4.6256016124684
GAST	3.60378965648052
DHRS7B	5.64237070592068
C10orf28	3.99818289132406
UBE2L3	6.84969343474455
ADRA1D	3.4308637997745
FZD10	5.3866112670446
ATP6V1E1	7.86680086257025
SAR1A	6.68028364709079
ASB1	4.27358874732535
MCTP2	5.63960876879381
TMEM5	7.79952441974656
LCMT2	7.14270181324374
KRT31	3.59930574691598
ZNF223	5.04213878013971
BIRC2	8.34200207836447
IGL@	3.49114420079855
NLGN3	4.110999998467
MEP1A	2.95433965912618
LOH3CR2A	3.40779210914462
TMEM53	4.3234436352128
SLC9A3R2	3.43751118623400
TIMP1	9.2551582687439
PTPN9	5.03470998135446
ABCA12	3.16298300541575
TPST2	4.47831921543679
AQP6	3.45602522063107
KCNIP1	5.45905208118168
YES1	7.48315902686535
ABT1	7.42634295269418
RIPK5	4.05647234391308
SMG1	4.92384837659282
IL13	3.45546807652881
MDFI	3.48463890694028
PIP5K1C	4.84450196394985
POU2F2	3.57713766354357
TSPAN14	6.53706396990775
OR10C1	3.12950282350998
GPT	3.87795658492843
PDK4	4.17556081921073
CLIC1	10.1807772343978
LILRA5	3.13731905274625
TREML2	3.77943913434398
ELL3	4.22141468812621
NNMT	3.97701223906533
NUFIP1	6.62387233850203
ZNF74	4.67622752409838
RHBDL1	3.59050173329048
HYAL2	7.114106579198
IGFBP5	4.78376910987656
FAM29A	4.20099645736421
NRTN	4.1127663952483
KIAA0556	5.33005261263644
JMJD2A	6.68129193027782
ERGIC3	9.51906606127442
POLD4	5.11493232641284
EPHB1	5.1286216657962
LRRC36	3.77443328796745
TARBP1	6.64621051259728
ANAPC10	5.39735801754229
C1orf9	7.04865399442164
COLEC12	4.74451452539417
TNFRSF25	3.60405512552773
MEGF6	4.29495007669923
LPHN3	4.13085253156541
BMP10	3.12152450628553
C21orf55	4.10736156496691
SLC2A1	8.83578038402467
CER1	3.90358180211314
LSAMP	3.54699063453056
RPH3A	3.42313309778792
CREM	4.42924607508067
SGK	7.02704357466533
ATP2A3	3.34445317932959
PTGER4	3.33736615202175
CCR7	3.08698768623077
METAP1	6.84604134291501
KCNQ1	4.01220986156896
RECQL5	3.86803587157679
SSFA2	5.59357907545207
NR2F2	7.65991828428747
MTERFD1	7.48020728047885
BCL2A1	3.28095139922381
ZBTB24	7.21335374937917
NLRX1	4.40036886073176
FHOD3	4.2414894912264
PRDM1	3.34212934525615
PSG7	3.65772480896855
ARHGEF5	5.85558453291136
CCDC47	7.90974973536629
FGD2	3.30877562856259
SLC26A6	3.81963172856033
BIN1	6.11072718315945
SRRM1	8.50717884870527
P2RY14	3.73608312211878
PCSK1N	3.56105901866359
PPP1CA	8.1154058296242
ZNF33B	5.91936264529814
MOCS1	3.88618627126983
NAP1L1	9.68294391360641
ECT2	7.6168884609932
CACNA2D2	5.21655064381258
PTDSS1	9.1088166680795
DOCK6	4.47728778028043
SLC38A6	3.76113280851985
C10orf119	6.12648723286255
CCR4	3.4589917763225
COX6A1	10.9195960553967
B3GALT2	2.93801615174091
CD14	5.69140957381636
ABCC9	3.15333647770696
SNAP29	6.28528565401418
TRIP6	6.40177573084219
HMGCR	7.08578736469615
CDH3	9.33903322357177
KLHDC8A	4.05159961703487
IFT74	4.61712585395247
C9orf116	5.07877935663434
EI24	7.99145247289106
CENTD1	4.08497719077763
RWDD2B	6.57939696903314
INSL6	2.99562587629978
HERC1	6.2396968504713
NPAS2	3.53361977405443
NR3C2	3.79435696341384
DOCK1	5.57609770592434
FAM63A	4.69668826900552
FAM111A	7.87777792539694
INPP5F	5.11400821419943
MYBL1	3.92913774550229
HOXB1	3.45190846558723
CRADD	4.63554565260881
EMCN	3.41379370068835
DUSP12	7.27726327523899
CGREF1	3.85330155902492
BLNK	3.91148726344315
VASH2	4.33121109440445
PDZK1IP1	6.0157816894237
SKP1A	10.2712021160933
IL19	3.66605882904213
DOC2A	3.31572049430928
COPB2	9.35647037369104
CTR9	6.18611439070922
VIL1	7.5804496189245
CDC27	5.08575787054538
PTTG1IP	9.9543600729583
LECT1	3.54967951490979
COPS6	7.13326719350235
COL9A1	5.32504353082567
MCCC1	7.24675567287067
GPC4	3.73284561676707
VAC14	4.85718647748249
PSMD9	5.97586038486164
PPY	2.84832044607668
SRCAP	4.18000761729026
PPP1R13L	4.80278937917477
BPGM	4.90872244615122
TTC19	8.45412267047806
GFPT1	5.90996466110219
C1orf114	5.71669901490003
HMOX1	4.08782068264758
SLC27A6	3.87626446857926
MC4R	3.03757024523239
CALML5	2.66608711801646
MRPS10	7.51950728352153
PRR13	7.32203389473467
INS	3.45683891891503
CECR1	4.60025015824445
SERPINB8	3.30553604512977
FLT1	3.56977264875637
FEM1C	5.00319996936671
PPP2R4	5.76241194773783
PDIA2	3.0592259487888
TMED3	7.20225149062659
NUCKS1	6.59995323804134
EXT1	8.28154776760008
RCOR1	6.80042894535833
EBI3	3.39711930233995
SMAD2	6.47561482376319
ODZ3	3.37891977295046
POLS	7.13508736553958
NXN	8.73893111703541
PPIH	9.28324014471084
FOXJ3	5.87470477743881
EIF5B	6.36819350552326
EIF2B4	7.56173543584994
C20orf121	4.78638769445796
CENPE	5.60633912748496
KIAA0415	4.23752421107165
CRABP2	8.21947727130624
TSPAN12	4.39599858902436
CXorf15	3.26258752570261
LOC57228	7.33303903095504
ACTR3B	5.64372443128911
ASL	5.52669599159511
GATA3	3.22530689092438
TFAM	6.1596076091507
PCDHA5	3.32689410192233
PARP12	5.1559569690581
PIGH	5.02811060056107
ENDOGL1	3.13429720872029
GTF2H1	6.85573697660014
MPZ	3.22674203101275
BIRC4	3.67070594808317
SSBP3	5.5086482077978
BPESC1	2.81212852666048
FOXC2	3.25190694862535
HS3ST3B1	3.06929733264804
GDNF	3.49018752664982
CTNS	4.96284562422517
KIAA0859	6.5890573236926
TRPC5	3.39918494365478
PMS2L3	5.05704742327998
TEP1	3.56217964281778
KIDINS220	7.43356302926183
CRH	3.20113260169966
CES3	4.66158208028786
ACP5	3.61072332904862
AMFR	6.11116401319476
CA4	4.12599418627258
PLCB4	4.74657172496226
MPHOSPH10	8.56711379528205
PGF	3.62437346570340
G3BP2	6.06673582350051
SR140	7.55853959445717
ISLR	4.13782606460617
HOXA2	3.84326302699772
PYGB	5.53582911566478
BAT1	10.5346510233234
TSC1	5.68809073376246
NARF	8.14555796019916
DKK3	4.15286366149182
UTP18	5.69800577857088
TSKS	3.35702559134241
DDX31	4.67458571416455
TULP1	3.67923137605241
TNRC4	3.85697759601145
ZNF430	6.15203071359439
POSTN	6.26997002061291
AASS	4.25576553691501
APOL5	3.74841767978771
PLA2G1B	4.33940639780412
FLJ11506	5.18851414405953
GTF2A2	8.79817591347804
RCHY1	6.16172761241465
CYP27B1	3.15604217368245
VPREB1	3.05144445460535
MGC4294	3.56490665832419
TACC3	6.941443486525
PDCL	5.61669690338478
DMXL2	7.21258440051925
LOC4951	3.57336704795516
EID1	8.05947666123188
MS4A4A	3.7075671420326
RBM14	5.83364398215922
MGC29506	3.73292115861696
PPP2R5B	3.95593710001350
TNFSF11	3.33194323014571
ATG2A	6.25140150455239
RPGRIP1L	4.77702780899153
SPOP	6.50384963154182
OSGIN1	3.38872116027211
PTPRF	9.09620539016186
ICMT	6.90277816107413
SEC24B	6.95006218778454
MAML1	7.517556581875
POLL	5.10654744585579
FXR2	4.19831718725101
TYK2	6.64387247987944
MUC6	3.38734291469455
ADAM28	3.74001777265886
MYL3	3.54140412541336
NRL	3.19784734190903
PIP4K2A	4.6796574874455
TCL1A	3.39673202435999
MED7	5.57727864244686
MYLK	6.01477376653386
RRP1	5.42034898199176
TFAP4	4.47976867129202
CYP4F2	3.83462535519045
UNC5C	3.15520549955253
ARL4D	4.385044401306
SH3BP5	6.47979876288471
AKAP6	3.59029875766761
CTLA4	3.11222965466419
ACSBG1	3.64998620327685
MTMR4	6.84046542372027
NECAP1	6.41933967363055
SLC25A17	5.08280410716595
POLR2F	7.13638867680218
PLA2G2D	3.27062797247345
WNT2	3.85626650770835
GLMN	5.73039218634597
MCM7	8.26776682138513
TRIM52	5.2195338438433
DCLRE1A	5.60610029175137
PDX1	3.46217772396887
UBQLN3	3.35260088820149
PRPF31	6.04729851368036
TLR7	3.25882593480776
SMAD1	7.07595713042585
CLCN1	3.45248018249548
RIOK2	5.56856061707663
CEACAM21	3.47793942878141
PDLIM4	4.10240891078192
STX18	8.57991665917823
CCPG1	3.94853379587002
SLC2A6	3.58505674413556
SORCS3	3.09777335768468
NOLA3	8.60247528396242
PDGFA	7.03654708562963
TRDMT1	4.07865917333001
CFL1	11.3110229076691
IL4	3.00834005129217
NAT2	3.70983992051827
CPSF6	7.53070613391942
PRG2	3.36190148524761
PIGQ	4.29886637999263
CLSTN3	4.55923983705578
KIAA0146	4.40836848709043
GBP1	4.61407804510566
CEP55	6.7062819507822
ZNF408	5.16422456828253
KRT20	3.09785676549672
EYA3	3.87393706184497
KRT38	3.50128968183577
WDR7	5.31545226316196
BLCAP	8.56111718622208
HLA-DPB1	6.12433527936472
SFI1	3.84591246223736
GNE	5.29777508353203
MGAT4C	3.09941090047506
CTSE	3.53649505324769
SLC35A2	4.6817010291641
TUSC3	8.84338993998187
GABRD	2.96697157145708
IARS	10.1919449171840
ARFIP1	5.3449034957341
SFRS9	9.71887941102723
CEP110	4.75718509243872
MYF6	2.94461993752807
MGST2	8.69380426133484
EVI2B	3.22497540003916
TRPV4	3.20130822387626
SLC25A11	6.11669455252546
EHD4	6.46439169239192
NOX5	4.37177451772220
NCKAP1L	3.93721790795994
EMP3	3.96615538924753
SYNCRIP	9.15559402125664
BPY2C	3.82189092999386
C1orf38	3.70333934023279
ZNF426	5.79610468296621
ELOVL2	3.40147225366014
ATP5J	10.1839911923230
CBX7	3.9198756977075
OSBPL1A	8.04413943747845
MED13	7.54617971794566
ZNF589	4.37836418690026
CHRNB3	3.21281087058363
GOLGA2	5.23501632697414
NIF3L1	8.5514367376816
TRA2A	6.02995949120902
F2R	4.25343260712964
PHF2	5.74703978839641
PID1	3.77096084046033
MTAP	3.79606932341147
RFC1	6.46950010239686
C5orf3	5.20754106477471
ADORA3	3.32158477666975
ACTL7A	3.40700850357324
RAI2	5.07085927173843
MAP2K7	4.26921715758339
HYAL4	3.19316241647760
GZMB	3.20832948152654
FCGR3B	3.32077121982672
BMP1	4.2786034401112
CPNE6	3.06368110862217
SP2	3.84132093997493
DPF1	4.41899278986485
SMPD3	3.03899348266785
TMEM38B	4.68806821033218
CCDC56	9.22270058133293
NFE2L1	6.847537601553
MRPS31	8.05267119265936
STIP1	6.96905762763749
MMP26	3.11237109739018
RASL11B	5.24794431333524
NT5DC2	8.18469649823482
HLA-G	5.14076097850988
LRP2	4.60883076008213
MTDH	7.8942635200867
HSP90AB1	10.6980790325101
PMAIP1	4.48921980334437
LMBR1L	4.41545720487811
SLC25A20	4.96182138571949
RSBN1	7.5115240542227
S100A2	4.23249499990344
C2	3.21969572062281
RHOT2	5.59453100037948
RALGPS2	3.35036057173040
EIF4EBP1	7.9592351360364
C2orf27	4.17237516297278
GCKR	3.90716133968779
FER	4.33261326582117
TRPC6	3.33209051441407
RGL2	6.36118239123934
ARPC1B	6.66466916855004
SNRK	7.48885378309179
UTP6	7.06257964154284
DNM2	4.21606138179451
GCS1	5.06674748224402
EHMT1	3.58862840760493
GLDC	4.61112838784376
FBP1	3.76574600652262
VARS	4.98847944134877
PLA2G7	3.78615474255895
RAX	3.10772264530356
TERT	3.56507871305089
CCL1	2.96844189238783
FUCA1	7.99501499346277
ALS2CR8	3.29192821013124
CXorf21	3.99892066319336
KCMF1	9.6746586585372
MFAP2	8.23564600735949
OXCT2	3.71494161409813
WWC3	5.87751190724851
SOCS1	3.5837137103234
IL17RA	4.28869868230587
C14orf115	3.76202663145269
ST5	5.7545172970465
STRA6	5.07596316741061
MPP5	5.65797105481229
SPA17	5.83881056264615
C21orf7	3.73423485061987
FLJ10986	5.08616376730338
LHFP	4.46965759007274
CAMK4	3.65840142082897
GALNT14	4.57119377290316
CXorf27	3.25264146971114
CLPX	6.42747756238712
NPLOC4	7.1190978529923
PJA1	7.39768403242609
CPLX2	3.47887525706626
ARSD	3.62685110095715
WHDC1L1	3.08003237946374
RB1	5.66123596775892
PHLDA2	4.47771355894551
C2orf56	4.13588319426264
GUCY2F	3.10022103357949
MPV17	7.02850572629871
PSMD4	6.7455581091318
SLC35D1	3.78295003267165
C20orf103	5.18261091333341
COL16A1	4.08645422529542
ERLIN1	5.84803527728501
JMJD4	4.27588336976273
SLC29A1	4.7037675778372
GLRX	5.19118198932543
HIST1H2BK	10.4769307062325
TP53I11	4.69633604346956
ST3GAL4	4.06512897163371
ALG8	8.59409391069173
PF4V1	2.66156598892882
SHOC2	6.4120027715343
REG1A	3.63730091557506
FBXW7	4.61809834230072
CYB5R3	9.45162365396379
MINA	7.28277143286757
HHLA1	3.77651686811931
MYST4	6.6968412730119
NR0B2	3.943554952297
TFAP2A	4.02265921216843
UCHL5IP	4.74921372289205
TIMELESS	6.69716006764787
DDX10	6.44721706882534
SLC25A36	8.99610872289715
TMED10	9.45555800158257
ZNF507	2.98061072635016
LOC90379	4.8458436637548
RAB11FIP1	5.88426173946234
ATAD4	4.36821908812603
PHF15	4.5410765220956
ZNF26	7.6492347941112
KRT7	4.5309946801184
RPA3	7.91726717442702
YIF1A	6.99767300489676
PPRC1	6.92566653036233
PCDH17	4.59680544173969
PHF8	4.18825665782955
RDH14	8.49578502015085
DNAJB2	3.88308857303649
HNRPK	10.1268695470534
PTPLB	7.69372791913333
RABEPK	6.0855915900401
SNF8	7.04400732543494
CBARA1	6.23629088915723
RAD51AP1	8.25043461495916
HAT1	8.29233539573717
HTR1D	3.50281068524863
H2AFV	7.9153527751225
OAZ3	3.48737012561213
CXorf48	3.62098157525581
RC3H2	5.29854325877795
SGCD	3.60376702258831
PHTF1	4.87794441918775
CA3	3.059161406803
PKIA	6.34688551861649
STX10	5.9417753331279
PEO1	6.45140419120442
JMJD2D	3.52609024723485
KRT19	10.1027223837725
ZNF143	6.1988059098856
ENO1	7.96805431983547
TIPRL	7.67365715594158
MAN1B1	4.93238481359904
P4HA1	6.78923711252101
TPTE	3.04766945106277
AKAP8L	5.64548110202999
GPR17	3.28001630011386
LRRC20	4.88001224419814
UBE2Z	7.11225765792461
COL4A1	8.1975619718571
ISOC1	6.53151175240755
RNASE1	8.11517084410175
C20orf20	6.17801146933961
NDUFB11	9.2395878955895
STK19	6.58720616065117
OSBPL2	5.75835661307864
PTTG2	3.16300819737364
GRM7	3.59208606309775
SLC39A8	4.37299348471071
APPBP1	8.96928041212192
STS	3.89170028016902
FFAR2	3.03142609627953
TMEM123	8.39956426267807
GLI2	3.91795228881054
BTNL2	3.70751037672256
ALDH1A3	3.7171125300558
TGIF1	6.26529440725288
SCO2	4.21429228894145
TP53	5.97521964057313
CCDC69	4.17141306844478
ZFAND5	8.37014820123704
ICA1	4.14889980531027
RAPGEF2	5.03173535602852
NAV3	4.69249908334402
EPS8L2	6.27105062024418
ATP6V1G2	3.18751261759438
MNT	7.19681596417638
C6orf145	4.81672538974088
PPP6C	6.9975904037307
OR51E2	3.1357333934373
OTUB1	6.89156150914454
ENTPD1	4.17668768889033
TMEM115	6.25464416018482
STK11	4.18454123945026
PRPSAP2	6.73446476074739
SH3BGRL3	6.58103963670226
MX1	5.09307852242621
PSMC5	8.90994580603696
TTTY9A	3.26038809097664
EXOSC4	6.71378283963463
SETD1A	4.69909455732015
YARS	7.56028139977678
SLN	3.69459880971201
RELB	3.87366479668132
NLRP1	3.90317373825735
LAMB2	5.57795579467685
FNTA	8.91529787911618
HNF1B	8.91271084002324
C14orf139	3.67419259148145
UMOD	3.25487565422011
ZNF512B	6.09878726320702
GPR25	3.9000989767573
C6orf49	10.6788601442029
ATP6V0A1	4.50227435786125
SNFT	3.25618550457352
ZNF768	4.45766468173335
GTF2I	8.56514485565766
KCNN2	3.29400268833242
DYNC2LI1	6.22964514452418
DGKE	3.25854245649037
DNAH3	3.6300425531113
RPS6KA1	4.16414030601447
C9orf53	3.49623256563199
PTPRM	7.34242535338333
MRPS15	6.91744264932878
TMEM59L	3.85091856847264
SSPN	5.02141938480701
IGSF9B	3.14903800855298
CNOT8	6.76206557335188
GORASP2	8.76576340446747
ADAM17	5.4495266407836
CHRNA3	3.38211235870572
MYOG	3.51897592830319
UBE2D4	5.00132950103943
CPNE1	7.22556961653863
AK5	3.29666545899296
RPL37A	8.138454461957
CPS1	6.32057416268767
NDRG4	6.163051821431
ALG5	8.8688800013548
NCOA2	4.48725382086143
LOC130074	7.99670440481809
PIAS4	3.57218070605477
S100PBP	6.75113018153839
TEGT	9.79370768182313
USP5	5.97928911562726
CFLAR	5.46900566818394
KIAA0692	5.34344274028381
WDR48	6.70439286152983
PCDHGB6	3.06547448079791
NRXN3	3.92245909679097
ACACB	4.56672440237018
CDKN2C	4.81351406596619
KIAA0226	5.17069405571498
TRAK1	5.598864196769
CUTC	5.0956194776192
AGPAT5	7.97771786134726
WDR68	6.53944460686838
PREPL	7.87721512961738
ABCB6	3.97961551092643
RABGAP1L	3.6437529414553
FCGR1A	3.41807482405436
EIF4H	8.54644069278289
DLC1	3.99123057740242
MAPK8IP3	3.86813216934132
SPRY4	4.76913797361446
RPL11	12.1662227044613
RAP2C	4.85802530666662
ETFB	6.6235418407555
RORC	3.53483574609338
GRAP	3.35751213764984
SEPW1	8.89095454192484
NMU	7.85089120201145
MXD1	3.21421505190879
IFIH1	3.7417448064622
AZI2	5.36538358830822
WDR37	5.27090880115295
SEMA4A	5.48553969251214
RPL8	12.2339880862622
NUAK2	7.64961032835273
AHSG	3.73294061258986
RBM39	8.92254910764967
MANSC1	7.64466617949852
IMP3	8.20057028743309
ARHGDIG	3.33935950142782
ELTD1	3.74058462243134
PRAMEF10	3.72079367604904
RGS17	3.05563047605711
KPTN	5.11680383709624
C2orf3	5.47981676820971
PCTP	4.88399337301846
MRPL42	7.41790787011107
SIRT1	6.27963891709512
MANBA	5.11076477198707
CD164	8.56643745679734
ZNF671	3.45157347602466
GFRA1	3.02781051602274
PRM2	3.43157169362731
IL1B	4.17771272109174
HAX1	8.6198955403606
REN	3.10374258143227
ZKSCAN3	5.5664329274538
CTSA	7.4409401167521
TPRKB	8.87449006837785
UBFD1	7.46017426743316
CDKL5	3.0979366331979
HIST1H2BD	7.8156566219325
COQ4	5.51665537691254
TXNDC4	6.26379929651852
C5orf22	6.3378791034409
VGF	3.86962377508131
INPP4A	3.73792222279924
RNF8	5.3528737480073
BMX	2.99924514268150
SLCO5A1	4.10103616393571
PTPRU	4.63760859952432
ATP8B3	3.25423066496719
HOXC8	3.97332390472461
ADPGK	6.60929768093232
IL12B	3.00275631100120
LARP4	5.72592818246825
ZMPSTE24	8.45875303442001
PFDN4	6.9270923434449
KLHL11	3.29633582232946
PSMB3	9.21351246462601
KIAA0157	6.07700930530374
DDX25	5.21119081259804
NCAN	3.5163623850889
RPS25	11.1138095568393
SOBP	6.9090098824419
TESK2	3.91498204972012
DNM1L	8.08789576790223
LOC55908	2.96086622231498
MTIF2	8.8914837284979
ZNF207	9.31000320054779
EXOC7	6.14835741191725
CLEC11A	3.99769135049931
TXN2	6.5136336353121
TOLLIP	4.85630146721477
TRAPPC3	6.36790287129585
TAF15	6.72030637051867
HAMP	3.57122734134053
GRIA4	3.36860317235858
IDE	5.32812663554115
DLK1	11.1683031728064
PLVAP	3.62221786307875
NOD2	3.61292933613393
SCMH1	5.251919225001
ELMO3	3.25050935883262
GPR68	3.19830939272459
HTR2A	3.04004619002483
FUT7	3.51729645714894
PRELP	3.8488305521985
COL8A2	3.69080623165986
GYG1	7.41329167939463
C16orf68	6.92779125165382
R3HDM1	6.00175109610528
ZNF91	10.1744065514220
LPIN1	5.49694384064134
KRT12	3.7371748130881
BAALC	3.31818640793446
MKRN1	7.35788539431225
KIAA1598	6.95440072225066
ANXA7	7.40169775202354
TNP1	3.50479814029686
WDR13	6.27432724603901
GAPDH	12.6547599121704
BSPRY	4.52396592412873
COX7C	11.0114287783506
FAM108B1	4.46654912383992
PGAM2	4.83371133843692
PEX12	4.92278363577481
APC	4.56440769985011
PMP22	5.90723341948588
TLR2	3.61887677960013
NPBWR2	3.09623515415385
WFDC1	6.90425396388927
MTL5	4.03027074958716
COMMD9	6.60782435382693
INADL	3.74008099578218
GPX1	9.52914944148065
PSG11	3.32715075526343
SLC39A1	6.5264185246628
SNAPC3	5.35303830088963
C4orf16	4.83355548782837
GNA12	4.94821820753592
LIMK1	3.57616980523527
MECR	4.80790388449838
CDC42EP1	3.82065831561054
KIAA0101	7.43697619146834
B4GALT5	7.6253838942355
PIGC	7.35977475700038
LRAT	3.06585671278967
MMP19	4.23865707389218
IL18R1	2.94540302323614
VNN2	4.00203363671707
AKAP11	6.6938059625078
BCL10	5.86423498985273
GLB1	7.82988509571534
DTX3	3.45227078038899
ACCN3	3.28824906370822
MOCS2	4.68155584719011
HCRT	3.40696401344198
CYBRD1	3.55540067407202
REG3A	3.36758565204046
SULT2B1	3.88129183411912
SEPT6	3.95428871204170
MMP10	3.31450469434378
CDA	3.43450224732994
ME1	4.53927325455042
TCN2	4.91402319391381
MGRN1	7.27594359690553
ZFY	2.85187721119083
CHRNG	3.38056133742419
IVL	3.19397752146885
PLEKHA6	3.69087740166416
CALM1	7.18745296301461
PGDS	3.29365041420741
C8orf33	8.20400031477788
CYFIP2	6.52084392582449
TEX11	4.15699528889017
CKM	3.78332260707804
MAP3K11	5.80951664688746
CEBPE	3.37903813804261
ACOT8	5.6302824582023
ESR2	3.17229702245829
OLIG2	3.2745200582688
AGTR2	3.60017063001309
DNAI2	3.09797118224186
EPM2AIP1	8.24933845687158
C14orf106	7.29633442184312
PZP	3.39529341831992
RPS9	11.5374022024056
SIVA1	6.92849424912871
HEATR2	9.10962010351288
CD3E	3.28800412948429
APRT	7.59904314929373
AMIGO2	8.65203266834925
GPS2	5.78379767975285
NOL14	5.30584369133375
TRIM36	2.82552899585268
RALBP1	7.8630494836518
EVPL	3.49926562826758
ITIH4	3.67704116743439
ADARB2	3.27849142913123
PIM2	4.49648018032123
REGL	3.66850826688197
GJA5	3.53396285344480
SLC17A5	5.32587375505426
PIPOX	3.92521929350474
HGF	3.38158796816586
EPHB4	5.06218748026442
SOX18	3.18999673857755
SERPINA10	3.4386917403332
INSIG1	5.38446429264882
WDR23	5.83832835465216
SYNGR1	4.48142721223444
TEX15	3.96195576799069
REEP2	4.59747156029651
CDK3	5.30278072529714
HSPA12A	5.63159084430461
REPIN1	7.93376673328784
ARL8B	8.53979777930986
PDE4A	3.72853297214983
CAPZB	8.06421960113146
SATB1	8.06276078043622
PPM1D	6.73938920060596
VPS45	7.57868514088991
TP53BP2	7.26730920179367
GINS2	8.6223565160913
CYP1B1	6.8296736749723
CACNA1G	3.54403690369872
VGLL4	7.846137302267
XYLT1	6.87815487203837
BRWD1	4.58193644763877
ROS1	3.18209772417801
BMP8B	3.08876220198265
SLC5A4	3.54394100379044
SLC6A3	3.56325004710899
C16orf53	5.99636030135744
APC2	3.76647603412098
GOLPH3L	7.75633703334738
ZBTB17	4.50798525242033
C6orf54	3.48683453066336
SLC19A2	5.47383033418083
C6orf134	4.64760740977718
C9	2.79696681150994
ZBED5	8.98405358805829
PVR	3.9351367169844
ARTN	3.47419189047462
LTA4H	10.7858019522563
MAGEA4	3.35419502757166
IFIT3	4.01842857757513
PDE3B	3.78754919994334
GNRH2	3.53845348766245
STEAP1	3.9157854867839
FLJ10292	7.37438603113558
RPL39L	7.0790336953281
PGK1	8.00880934609432
CCL13	3.4568494443517
RLF	7.99359345918874
MLXIP	4.83696221764432
PLOD1	6.19095963122742
MTFR1	5.31845495877477
NPDC1	5.20698526616609
C11orf16	3.98159837521469
RRN3	5.75990849567797
GPAA1	6.20137074858765
C3orf14	6.9310098676699
TEX264	5.97108698083029
C22orf28	8.33420343974348
RYR3	3.16929135466148
VAMP2	4.45077605396191
XPNPEP2	3.44712283785326
PDE6A	3.28330882732087
SUPV3L1	6.68102657057804
FIBP	8.39850885918096
SPIB	3.45652825865182
TBCB	9.27132409930705
DHCR24	7.17530436120936
ADRA2C	4.2000445842617
MEF2D	4.11254656892257
MYO1B	6.75930529701799
VAMP8	9.11099060288395
ANKRA2	5.32677741375154
TLX3	3.40665487939864
PANX1	5.0765920175685
RCBTB1	5.89338041719998
FGL2	3.98524340279097
CEP70	6.29168418079488
WASL	5.70341211262788
DCHS2	3.66723186821974
RNF25	4.59897354666652
CYBA	8.48963729860395
ARHGAP11A	3.97400103911343
PLAU	3.49003618281305
MPZL2	3.85042684658085
MATK	3.27351205948155
EHF	6.69418654952923
CTNND2	3.47745022589906
PTEN	5.64204805610378
ANXA1	6.94051218921715
AFF1	4.42392902036801
ZNF189	6.16652414774087
SUSD5	3.78255006771258
SLC28A3	3.4465646422837
GUCY1A3	4.12489986874703
RASSF7	6.95264083775649
SETD2	7.01315771507688
ROGDI	5.31661009530806
C20orf195	2.97158310804786
TICAM1	3.67061076226105
PACSIN2	6.42457036291663
SERPINB5	4.21534650932004
PRKCDBP	4.75733801979337
TFDP3	3.14519238647008
PLCB2	3.91197195605470
RFX5	6.31041169690629
TXNDC15	6.90980758905443
PTPN18	5.01328774063865
HLTF	9.20920554058558
PKP1	3.35561160850145
