Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_E01
CLEC1A	3.69216243885944
IQSEC1	4.3582912902306
PIGN	5.02383149462501
PATZ1	5.08838550621644
RBM22	7.5892664183558
AEBP1	6.55883453632026
BAG2	6.28049157158704
PAQR5	3.28647470963531
C9orf127	4.96262890361919
THNSL1	4.39652874345371
ANKRD2	3.4732940239129
JAM2	4.00216587075957
SNRPN	3.65338621900837
ALX4	3.52572151778837
FAM130A1	6.52247533443134
CACNA1S	3.41558202256452
TRIM38	6.86711374477709
CORIN	2.7924021840933
TMCC1	5.41230365417637
PCLKC	3.91158225847245
PLEKHG6	3.76625652871357
LRRC40	7.61398006002363
SMG5	5.38271702561134
NCAPD2	7.05589736611294
WNT2B	3.31009101275014
DCP2	7.12787061357775
ASNS	7.65688012477693
MRPL49	7.85120545597652
TMEM24	5.27242134196161
RPL18	11.1602053533617
SMU1	5.60005910158506
ISG20	6.72058913005438
CASZ1	4.52267910092695
POLR1D	8.51549207580095
GIN1	4.22246681419935
TMEM177	5.79145177184905
CDKN2AIP	6.04358104816303
KRR1	5.83474502680232
CXCL1	5.77230581369471
C1D	7.45229240074099
EPM2A	3.69502125682993
LDHC	4.32010819657839
PC	4.29255488276486
PDZRN4	3.20229364509692
FAH	6.88847181297218
UBE4B	4.88570586762312
NIT1	6.23395796182371
CDC2L6	5.27640274621217
BTN3A3	5.56921811066101
PAX8	7.09380020077796
PRO2012	2.98568197002266
BEX1	5.67418677142655
COMMD3	7.94252121684171
MRPL40	7.76745091797153
SLC2A4	3.40644507677249
SHFM1	8.582516210446
PKMYT1	3.91308662466221
FEZF2	3.41465452908057
DUT	7.92026561550958
LRRC59	9.33414941624613
LY6H	3.1035373830559
MAP2	3.85151554304383
LYL1	3.77956176894960
EDEM1	5.41581383502675
NOS3	3.94946937107293
ZNF34	5.09688852017461
ADH1A	3.09335969267881
CYP11B1	3.27975310570641
CDC73	6.29599224228741
GPR172A	7.23692541326141
GSTM3	5.51136093625648
C19orf54	6.88642129621511
KCNA5	3.41667423229058
FLRT2	5.75774239027529
WRN	5.24266648750745
ANAPC5	6.84315939867598
SDF2	6.73654985220257
KRT8P12	4.25317043398107
DZIP3	5.06622701641765
C15orf24	8.25658821879611
NFATC2IP	6.78131048186911
RIT1	5.0225889498933
RHBDF2	5.7427105374345
SCML1	4.8019039908031
MED9	4.202178988036
RAB13	9.08914122458656
FBXW11	5.92889638895287
ETAA1	6.04361158414775
C14orf131	4.58278390021193
SLC12A5	3.5732892602909
PHF14	3.03858564709982
NRIP3	3.82412182858815
TMEM121	3.23418124793139
NOS1AP	4.12101647634674
FAM3A	6.502932296276
RPL13	10.9770607299752
PRDX2	10.2665646704827
SAP30BP	6.4760753460635
WDR76	3.59150842203911
PRMT3	6.89351114421832
TRIM10	3.62204220934812
FAM82B	6.08875670348178
GCNT4	3.29769827148975
MAP9	5.34387521406244
GPRASP1	4.81513836256591
CXorf36	3.62811586594407
CDKN1C	5.07868604444997
DSCR3	4.60627767116887
ZFAND3	7.03464181466752
C7orf43	5.36024711325225
HSPH1	8.6034985575437
SPSB3	6.23076808723563
AQP1	4.86282206286021
COL17A1	3.70311688109482
GFAP	3.43751042427429
CDC16	9.45150631785637
KIAA1614	3.41263380324967
PRSS16	4.59239088035228
KIF13B	5.52823792134127
PCDH9	4.35725451946791
MKRN3	3.2846014571222
ADAMTS13	4.09495152712537
ITFG1	8.127363869134
TUBG2	3.80858972028901
TTYH1	3.65906627952997
SFRS7	9.2607244643969
C3orf18	4.8294290268605
FLJ13236	4.2696522025425
C18orf25	4.54113207335026
EXTL1	3.67068779735538
RANBP10	4.45494936169058
RARG	4.34753351351218
MYO7A	3.60140854968591
SFRS18	7.15381037574162
CD96	3.20202993518356
ACVR1B	4.44809437025287
DENND1C	3.93374116421199
RBMS3	3.62084715173753
SLC41A3	6.50113524524591
PSMD1	8.29599826579753
DGCR6L	3.19613727669824
ILVBL	6.59539988806188
CSNK1G3	6.40903504597715
RNF186	3.53709929011327
IFNGR1	6.3557113380314
MAGEL2	3.64514891995927
TSPAN6	8.67721681198743
SLC29A2	5.45898527025344
MSL2L1	6.58679169463845
MATN2	8.23234143383283
ST6GALNAC2	8.10860373610939
RBMX	8.7196021012016
MPP3	3.72252489345255
FGL1	4.15377002702902
PSORS1C2	3.20498986764659
RAD51L3	3.62277585755709
ARHGEF6	4.84954674580333
TGFBR2	5.01367536198621
ORAI2	4.23188239488712
CDC123	7.56616660028193
IL33	3.34108442047153
DEAF1	6.04996484397468
AMN	3.61180086983474
MSLN	8.86472372868092
DEFA6	3.36293331833924
WWTR1	4.41942262012733
COBL	6.68736318799376
PPP1R16B	3.84515770031035
CIB1	8.605761289526
TSSK1B	2.88042625720942
GAS7	3.92952932202122
MDN1	5.09035814521979
HAAO	3.87971925190234
HLA-DRB1	10.2561986085932
CTNNAL1	7.59549720823649
TLE6	3.30914782713571
CIT	5.18570572690007
TNFAIP2	6.32661340361104
FOXN1	3.09376120036544
HERC4	5.15832091865196
DRAP1	6.09214901314918
PEMT	6.1296499714223
SLC38A1	9.9579031738046
ARHGAP6	3.62438071743568
PHF20L1	5.44720798659003
MCM3AP	5.00893532020119
MYO1F	4.20057387927875
RAB11A	7.45802780759679
PTBP2	6.46626967792619
SNX1	4.98450972725975
CTB-1048E9.5	5.04821079187494
C19orf60	6.38652483367791
C7orf25	4.9968898694353
ELF5	3.2110841406149
HOXB9	3.05622921383016
RBM8A	7.86845474828664
PARP3	4.86831099099551
ITGA9	3.41708259962162
ZFR	6.9204757093363
VANGL1	6.59891064026139
FLJ20699	4.58180925233469
ACSL6	2.88456480306247
CHAF1B	4.26738336231026
NDUFA3	9.73543930096994
FABP4	3.39172069976222
KCNB1	3.72827543499817
CANX	9.35955614776274
SLC25A28	5.04096941663688
SHARPIN	6.34123036724356
ADIPOR2	7.60131502836109
TTC23	5.03662740241062
UGP2	9.76553347166747
ECHDC2	7.69015072723404
CIRBP	8.3753263776186
SEC14L4	3.56096902335082
SMA4	5.1974044918009
FRZB	4.89260525522271
PABPC1	11.9282518811327
APOBEC3G	5.48413844596524
CUEDC1	6.15123863444015
CLDN8	3.58518147534425
VPS52	8.04611933461099
LOC23117	8.67613894463648
FAT	7.57828768600955
M6PRBP1	7.55150738106614
PPM1F	4.72711766284917
TSR1	5.64103147990303
E2F6	6.23126293669329
TMEM126B	8.78058431997013
ZFHX3	4.70340968341992
PCSK5	5.49154768396617
HEMK1	5.54980475776802
GIMAP5	5.23533178591071
DPY19L4	7.11905272102492
FAM77C	3.83133353444273
CTPS2	4.86038863985965
NDUFA9	8.7359099569
SCRIB	8.12644138616297
AURKC	3.78827604802166
LOC51035	5.59216330020804
RSRC2	7.69763934703048
ORM2	3.15983870059657
FAM115A	5.49785975336456
EGLN3	4.64507930707153
FZD6	7.88278230777831
PITX3	3.64885806521343
GPX3	8.26649790259955
UNC119	4.92216425375824
NOV	6.15241142565632
GRM4	3.56656764031172
CABC1	6.49441505858793
KLK1	3.90672355638824
GPM6B	6.49397378753376
RRAGD	6.8013021135819
EIF2S2	7.54590102572408
RNF130	7.68147424293134
CKAP5	7.33125060122327
UCHL5	6.04557437552027
C10orf18	8.235930369171
TMEM93	6.42662166654107
KCNMB2	3.60756928457621
AIM2	3.98935872294916
PNO1	6.9843518726448
ANK3	6.46807597127268
OR2F2	3.26521226864843
GNAT2	3.29228034320885
KRT5	5.74735096089664
ST13	7.98188767636952
SIX1	4.00223473070191
TIMP2	5.00917664014372
CDH12	3.25165865456008
ZMAT4	3.41002246386792
QRSL1	5.20380680248781
CCL15	3.74988313161249
GTF2IRD1	6.77528243535707
CCDC22	4.69591748476569
SNX24	5.79698829130947
RARS	8.94873544749044
MORC2	6.09256924551331
FAM48A	6.74998580681814
FOXD1	3.28424024196098
COX4I1	8.29823083480183
DSN1	5.27889264343739
AMT	5.78796013274237
GPRC5B	7.09753821490737
CTAGE1	3.09945103267284
DTWD1	4.21347389991024
STRN4	5.9132509197619
KITLG	3.03605033012208
HSD11B1	4.6630656281163
HDGF	9.52228315457987
KRT6B	3.4675587855905
SUMO4	7.02132059316914
ARID4B	5.54829442184427
SATL1	5.24650199650343
SETX	6.3585720631258
DDR2	4.78702891565894
KCTD12	9.83144410453966
WWP2	4.61398163323119
CTSH	7.33420303048217
FASTKD1	7.90065153584425
PAF1	5.54233004153218
IFT57	8.63015945487836
TMEM2	5.83968378166271
ZNF592	5.29337187297627
TNFSF9	3.75975340283101
PPFIA4	3.64827638248256
CFP	3.67194549128331
DCTD	7.41119222172082
CNIH3	3.62433252062339
MAP4K4	6.1818519774385
ROD1	4.41051281408995
MFNG	3.59478929606176
JMJD2B	6.12903423979053
DOCK3	3.56731065759901
STX16	6.31940462356333
ALDH3B1	4.9644995169379
THSD4	5.27223722072593
DLAT	5.70550425356672
KIF21B	3.92460566796423
FEZ2	6.41303375742797
CDC5L	6.23442540470649
KCNJ5	3.60454960959633
LMNA	6.64146450259772
TBCD	5.63183637456007
ZNF250	6.11294213677595
CASQ2	3.69114255360117
PEG10	7.02796233724975
TPSD1	3.53829705755266
PRAME	7.68036435285392
NP	7.22868616145742
ZNF12	7.20990948447234
XTP3TPA	8.43064638751741
SIGLEC7	3.75088012193966
FAM70A	2.86739940977011
PANK4	5.91221926754376
SNED1	4.38629984583926
HIP1	4.71543471494092
WNK1	7.4531099652998
AHNAK2	6.7321042689353
FLJ10490	3.96706034325081
TOE1	5.24486870258002
RECQL4	4.89034555637817
PPA1	11.2900602012991
DPAGT1	7.69973965830607
HAS1	4.15733428991405
ST7	5.43241064004565
MAGED2	8.4350605491099
ANKRD55	3.48750997333973
TRPS1	7.26487651067568
POPDC3	3.06230410214652
ACOX2	3.81123973795321
TFPI2	6.02193085801302
CYP4F11	3.23838112169966
PDHB	8.39591846740486
ERN1	3.42720464163274
LHX2	2.93647466838867
B3GALT1	3.12202129500043
ADAMTS5	5.38685001724458
NOTCH3	5.20917876222215
C1orf116	4.30776113951221
UGCGL1	5.90272885578117
NF2	3.84969190780572
POM121	3.61660212455395
CLPP	7.15286072233922
MTMR3	4.31191873419831
ATP1B3	9.33543860700078
TMEM16A	4.1388909440143
HIST1H3F	3.03171718590687
TRIM25	4.4010629596091
CRKL	5.1034235670051
HOXB2	9.52594978998641
ANP32B	10.0525899400458
NUP62	6.57827225089629
GATM	4.72508828277347
AP4E1	3.37714948637673
RASA3	3.09824176102199
EDG5	3.56253136981545
CDKN3	7.85406368124284
CDH4	3.14224793861128
PGD	7.24272913484054
TMEM168	7.29548855985978
RND1	4.18833801395505
GAD1	3.06136179788578
MPG	5.45033771812963
ZNF133	5.71452946747403
LOC440350	4.80472758451432
FJX1	6.9401918832595
CLCF1	4.62891116141633
AMELY	2.99327029773591
PHTF2	4.49974688249085
IGSF2	3.51731928752436
TFF3	8.2933908182909
NDFIP1	8.48529191275701
IQCC	4.11867133912001
CUTA	10.4638817878698
HEYL	3.48858524383502
FTSJ2	6.48801159619696
APPL1	6.6695795221724
TNR	3.34353491103173
WAC	7.77734733110931
ADCY9	4.13398691781722
PYCRL	5.32268558275947
PCGF1	6.91289509085789
PTPN13	3.5322109629921
AGPAT7	4.70315881927309
SSTR5	3.76635319205021
CDKAL1	3.21703604091718
PDYN	6.68322209502265
SFRP1	3.46679367239657
VAV3	6.75124932015187
MTMR11	4.17140298916232
SUOX	6.67587274300171
IDH3B	7.81866593955167
STXBP3	7.4387846203675
EIF3G	8.73016681009838
GOLT1B	6.23131597237379
ARHGAP22	3.91606814717692
NPFFR1	4.44592391482648
NPC1	5.55013226461854
ALDH9A1	8.67590891400065
ICAM5	3.63192227808175
ADD2	4.00450132365619
RASSF1	5.12307326471463
PITPNB	9.1845780127777
PAPOLB	3.24653070041039
URM1	6.03631264907683
TMEM106B	7.90883823362288
LRIG2	5.31161917095698
SLC27A5	4.77464924072889
CDKL1	4.2688593493026
PRODH2	3.84817409513149
SFRS11	9.07445689103462
IL7	3.26716587114806
SCN9A	3.90467678829117
BTG3	9.7296216769992
PAK2	6.06911865202641
ATP2B1	6.59525406624975
GATA4	3.99123680651329
PRKAG1	7.33672501257904
FAM64A	5.1923451950255
ATF7IP2	6.21339024059848
EEF1G	11.9206634230073
INCENP	3.62750571991891
SMAD5	5.24488771512472
GARS	8.75420165070452
CDK10	4.29303053402388
HLX	4.7813463050695
ELAVL3	4.08547602514573
MDM4	2.94931992643817
GNL2	7.45248282182386
CDX1	4.43829845655266
PFDN2	7.75182372445305
ZNF200	4.77288679351531
NDN	4.87940002350918
PRR3	4.93674279266339
HBA2	7.61826876288908
FBLN5	5.09964926935226
PUM1	8.80203281910135
CCDC88A	3.71053352108644
TNNT1	6.96918791154226
KLHL24	7.33921214173373
HNRPH2	8.42609682586828
RAB7A	7.92563484168874
SGPP1	4.21560127972623
PMS2	7.10549901813863
ARNT2	5.8521106510396
CBR1	5.99052062863827
ITPR3	5.27231867555523
BIRC3	4.19120563922049
NRSN2	5.42717432812905
SPOCK1	3.70337662466155
H2AFY	8.77943803218833
RXRB	4.96020083804832
ZNF638	8.19422993015169
APBA1	3.47568631081535
RAB2A	6.35699537817256
ACTN4	7.28384630420531
FXC1	5.38995739844058
C6orf162	5.85164983305154
HPSE2	3.57617280448854
PLCE1	4.23373127718476
INSL3	3.17209417312754
PTPLA	7.36897769921945
EIF2B5	6.50513372155771
DLG1	5.84306094008156
PINK1	6.71037534054996
TFIP11	5.61228528136065
VPS33A	4.2779803218425
SKIP	4.66749057335081
GRAP2	2.91988678773499
GAPDHS	3.47515922702981
POLR2G	9.4933893291127
CNTNAP1	4.45156001948858
PSTPIP1	3.06748162908518
CYP26A1	3.91980488314479
APOL2	4.98904968799119
TACC2	6.15679891564914
CNBP	10.3124156059781
WASF1	6.34998401352963
HSPB1	10.6749148504608
INPP5E	5.95811812673929
COX7A2L	10.2348263462137
HSD17B1	4.00996287168793
ARRB2	4.59405722422011
CUBN	4.0179798968338
SLC7A6	4.38138755919861
IGF1	5.35343923579338
ITPK1	5.3759875688154
NAALAD2	3.38499185338611
G3BP1	7.4659438590496
HSD17B10	8.17382929971938
NUP155	6.49874416944459
CYP39A1	5.31553435465117
GLULD1	4.00671420511724
RBM15	7.31200961620414
AMZ2	8.75874728134243
GDF15	4.42008139315776
CYCS	11.1880839684002
TECTA	3.43028651354969
CCDC46	5.21705364829127
GNAL	3.12170930068867
LPO	3.38709556645290
GZMM	3.52374989841957
PAIP1	7.4575721326312
DDX11	5.25040584404147
TAF9B	3.97429633201314
CACNA2D1	4.25974211452077
IMP4	7.25466751307343
SH3BP4	7.51182502602105
PADI1	4.66928961325984
DEC1	3.24487828145065
PON3	3.6095840053461
PROP1	3.316027910717
UBB	12.2365463672046
RPA4	3.18611847222776
TCF25	7.13131754180494
NDUFS1	8.3267919488679
UPK1A	3.39286137505179
AES	7.26081073448494
PPP1R13B	5.93219564469257
TCL6	3.41006660091905
ARL2	7.82190999882253
CD2BP2	7.2057987668114
TOP3A	3.80937670863888
CHRM5	3.32795291383739
FGFR1	5.31624478984905
UGT2B17	3.09093021179835
CEACAM6	3.88314163126791
CERK	6.8415113697282
FXYD6	5.46969993989784
AP3S2	6.14957099852041
ZNF208	3.61011333040509
CARKL	4.45639001275209
HIST1H4E	4.4992292478757
GOT1	7.58812740573328
BBC3	4.89706308555745
CASP6	6.20614438329474
HOXA1	3.81330972579487
RCL1	6.28415663275655
RAB40B	7.44760048882129
PI4KB	5.66558043376513
LRRN2	5.81790575953407
B3GAT1	3.24349449174399
OAZ2	6.67624237650125
BET1L	3.99150688181805
NOC4L	4.14248650157707
FRY	4.24194533857872
C10orf12	3.17764140765682
AK3L1	8.7736061754796
FADS1	6.02306074196907
CSF3R	3.59841228827067
DKK2	2.91303821842424
POLR3K	6.2619961743728
LBX1	3.23762092336862
ATG2B	5.17661373794255
RHOT1	6.59859754358157
DARS	8.78377330548824
EPS8	7.35198036428735
OXT	3.55134602274785
C10orf56	5.12986500676198
ARL4A	7.44236899896081
CCDC64	4.08725240007126
DAD1	9.94026143530913
HERC2	5.89930925250663
HSD11B2	4.40105879184371
USE1	5.7614775807775
FAM96B	7.72540911456364
HNMT	4.28357010226792
PCGF3	6.42014013328697
BSN	3.87120598389744
CAND1	7.43643235626161
ACTR10	9.13687943572655
NASP	6.56267343389132
C20orf4	5.96256606973388
ACSBG2	3.12227934265311
COL9A2	5.48771910626817
RWDD2A	6.44313654630675
PALLD	6.85973723259812
GPC5	8.23497029547098
CENTD2	5.34180220055297
TBL3	5.01522667870795
TLR1	3.75213468381625
LMO6	3.73973096849056
CCDC106	4.62853364818938
KPNA2	9.6873716251001
PARP16	4.57496059829852
PDIA3	10.0735045154014
MACROD1	5.40961286975908
SFRS1	7.79778252236218
DCP1A	6.53550107437395
TMCO3	5.07559992438947
NTN2L	3.02216307035334
CLN5	8.01380551124932
BIRC5	6.66688515876072
PRR16	2.96873920396941
FAM63B	4.09139664478027
GLE1L	4.16002342396419
CES2	5.67741469572423
GNAS	10.3594631182115
KATNB1	5.26353083432701
CPLX3	3.40311932456501
WNT8B	3.91983806370001
TSPAN13	9.23106718592328
MRPL52	3.93571360333649
GHR	4.63109721537462
DUX4	3.91435620598757
BCLAF1	7.36206447646052
GOLGA3	5.29482432693238
CLEC4E	3.5579549035849
SCUBE3	3.92168606068945
UCRC	10.3967065504949
CDKL3	5.5308955286301
MGAT4B	7.28936714815872
BBS7	3.31700554295397
ZNF345	4.47214889795571
RTF1	5.68375484959956
SERPINB9	4.32211176066698
DHRS7	4.98860052927938
RIPK4	7.43066488924899
PLEC1	5.9098172005975
PIP3-E	4.00159460147595
KNTC1	4.69842341398865
EXOSC2	5.90525220736316
MS4A2	2.97161941617572
FGF17	3.32160679552028
WDR59	4.41949090273413
LAIR1	3.96283203602329
EVI2A	4.24784800095750
IL17RC	4.08717177677934
GTF3C3	7.13904088589807
HS3ST1	3.74516416031309
ITGB1BP2	3.1528846994619
RBPJ	9.432551967436
LRRC8D	8.34603496393265
ALDH18A1	6.97130848727731
INE1	3.93755647472641
TPI1	9.89538113205104
FLJ20035	7.74915550320532
GATA6	7.30501786571999
CABP1	3.28467784014329
RASGRF1	3.54038266039292
C4orf15	7.02261654729136
ALDH2	5.87793824269552
DAPK3	3.70259091297301
C3	10.1801970622334
EMP2	9.21093971973621
GJB1	5.20153991071821
PIN1	6.46326529834134
SLC6A15	3.71111364819815
POLE3	8.61034541938115
RIN2	8.36002589557848
CTSL2	7.61240261837961
APOC4	4.04527823530674
CYorf15B	3.08730954598129
TRIM2	5.87480879056602
CP110	6.29420957947136
KIAA1622	3.19657046085016
DNM1	4.92632377757731
HYOU1	8.98733723043027
OTUD4	5.66968439840226
USP7	6.214515526674
ZSCAN16	5.39283426090099
ASCC1	6.64765670153486
OTUD3	4.49591198108116
YME1L1	9.10057781003205
HNRNPR	8.96851167778888
SERPING1	8.80904918437846
TPCN1	5.92250646207594
STARD13	4.90792863039516
PCBP4	6.07406647509162
ADI1	9.31350529871732
ASIP	3.06504069079757
CDH10	3.60229483082262
WBSCR22	8.25323305974656
SCP2	9.09259408459303
KL	3.21733326601549
SLC35D2	6.27531776536726
MAFK	3.40584391478657
SON	8.41576175137742
SBNO2	4.64281863756041
RACGAP1	8.2576401877393
SC4MOL	8.47274004020753
SLC6A6	3.37636283364820
OBP2A	6.16020473773404
PSMD3	6.21687845274904
ERLIN2	7.02020155563302
PPP1R9A	7.78557788512327
RAB35	4.74174994886904
PDZRN3	5.55496069611025
AVEN	5.44426485595143
FLJ21075	3.86068889877963
BCAM	7.78186944258232
C14orf132	3.79768428149111
PCK2	6.80744572603957
FKRP	3.40539703411267
HLA-DRA	10.0530994343822
GUCY2C	3.10298182445859
RP11-125A7.3	5.55838159010653
BARX2	3.59368768702044
DAO	3.09931987651307
EDNRA	5.19870850828057
NIPBL	6.8536764843889
ZNF331	6.59806863404125
PPP2R5A	6.2426829127094
HMGN4	7.55212776771052
DDX39	8.11889403532035
EFHC1	7.49543408153522
EIF3M	9.21053683982622
SLC17A3	3.07267858162642
ZNF24	5.32142705682847
ASCIZ	6.3499948083971
FNDC8	3.45924498975557
ESRRA	5.43711681828697
PTMS	4.44946883317252
PHF7	4.09775744697634
PIP4K2B	5.0209367158219
IRF3	6.65278262206852
GPR19	4.64588179588866
HHLA2	3.68117416550538
GMFG	4.5245088359684
BDH2	7.07627640330852
APOBEC2	3.72602113944878
PRSS21	8.6636047911319
PENK	3.95610722506345
PHF16	6.42216283005502
ZMAT5	4.68579719718859
SMAD9	2.95475338222736
SLAMF1	3.17457494284521
RGL1	7.73561923628826
DLGAP4	4.88626936245272
MBD5	5.52492652375544
PHLDA1	3.90466126303301
BACE2	9.09504894577213
APPBP2	6.53628220012535
LIF	4.22910396087001
OXTR	5.85481009073608
ACTC1	3.59991159398261
USP19	3.74223500111667
SUV39H2	3.23320303691334
ERO1L	6.13687740232345
ZNF395	8.00718693818292
CNTFR	3.87184058101222
HIST1H2BL	2.83633491650694
WNT3	3.20014459039329
ZNF549	3.58341141559572
ZNF467	4.34227532202378
SLC25A21	3.06680265473819
IL5	3.01160212356248
CLSTN2	4.42239166263852
LSM12	5.94869374721337
KRT37	3.10954869097589
NACAD	3.94574788919786
NAG18	2.85724277535934
PTGES	4.604402107951
GDAP1L1	3.04313928869433
MFAP5	3.82218004864114
OPRK1	3.47984611887422
C12orf4	4.71586032018187
NTAN1	6.19586808464098
CST3	9.97755830106406
WDR6	5.24585455721116
NUP88	6.68627941067907
CD300A	3.50174487589529
FCGBP	3.87264538737521
CNIH	9.56364805866106
VASH1	3.77950305793094
DHX16	6.34334961473914
SLC35A5	6.27862584126364
CLEC3B	3.58197551169619
ARL2BP	5.12001459722482
C10orf79	3.46233925845081
ZNF79	3.74506452756695
CRP	3.34774435665906
OCRL	5.0417508797635
GLA	7.18504766041513
NEBL	3.9092597167974
HSPA8	10.4629699934824
DIDO1	6.08993161259872
PLA2R1	2.96541616731169
NGDN	7.23655585551789
CBFA2T2	4.49610636454476
SAC3D1	6.53486150568021
PNOC	9.70043336799847
PIGP	8.95990220354868
AGGF1	5.03737870944693
PRRG1	5.64700457477601
DPF2	7.46241889553414
MYH13	2.88235180378383
TMED9	8.85655318864883
TRPV5	3.9058514462461
UGT2B4	2.98134542866036
PJA2	6.5426901826102
COLEC11	8.40002533544337
SCYE1	6.95269877396185
MED12	5.42537817174946
CARS	8.18389884134347
MYH1	3.41270964287397
CYP7A1	2.6802278372737
PHF1	6.11574284001422
LOC644096	5.98402106948464
FRYL	7.30825541702158
RHOBTB2	3.52858669409743
MMP27	2.95311705408393
ZNF432	6.72016105502476
SRD5A2	4.44248328385998
UTP14C	8.7426518491479
RABEP2	5.06050711201107
VWA1	5.41768991272145
FUBP1	5.63202215946627
IGLL1	3.72094571007277
KIAA0586	4.77913320373579
IL27RA	4.08509895664441
STON1	4.22192897650763
IL5RA	3.44703768409066
PERP	8.89079779793638
SMPD2	3.94970535163590
TNFSF12	3.59275265317612
FN1	7.06177066117648
MTR	7.51265162143512
CSRP3	3.24781512292943
MMP20	3.00494684531852
PHLPPL	4.50833351427491
CBX6	5.70822941444533
DHFR	5.80918081154484
PRG3	3.16919102212221
ALPP	3.44343265018179
ASH1L	4.59566417387377
CHRNA2	4.31731089133647
PPP1R12A	5.19316346949328
RBM38	6.86030347619126
ZNF7	6.79046046311508
RDH8	3.14397121824478
GPR132	3.55061880626994
DGKD	4.97744405658887
TPMT	6.01782515283392
ATP1A1	9.42814672869254
SERTAD2	7.96477032597443
C5orf4	5.00436381669954
ZNF672	6.12650724110296
PLXNB3	3.30525338692824
FAIM3	3.85601217080006
UBQLN2	8.08266915512575
NR1I3	3.31859093926155
ACVR2A	6.22461969461869
YWHAZ	10.5536294110888
LILRP2	3.59089869253698
GNAO1	3.22034526051617
OPA1	6.0920760851274
RPS6KA6	3.62114572942048
RPL10	12.3497614863306
MMP23B	3.70321723490529
PFKL	6.28077997200258
TMEM140	5.89534803143557
AURKB	5.0526541134082
IFI16	8.69976242379834
CSTA	5.03364648290275
PRPF39	6.19603729265081
DISC1	3.75608298680292
USP4	8.07281414436439
OSBPL10	7.0420457403327
CAPN6	3.06022523823642
CLTCL1	3.97159450924923
NUAK1	4.92417178755204
ALG6	7.73606474301593
NPPA	3.78048069574622
LAMB3	5.45178876353383
PPL	7.28300580782396
LRTM1	3.15694145473806
RRAD	3.66076967739198
TIPIN	4.50198681011469
CARD14	3.58567238507953
RBM9	6.11566696795199
LCN1	3.26067680549722
RALGPS1	5.21518725496627
NCOA3	5.62577850524116
CCDC6	8.22548636152807
RASSF4	3.98408767091026
MTHFD1	8.01291279893868
FCMD	5.41479296222161
IGHD	3.67375904090671
PLA2G6	4.42983245935023
TPT1	11.9061752456319
S100A3	3.6959275706664
SEC63	6.63327153509937
C10orf59	3.08874295713792
TOR1AIP1	6.36243026982458
PAFAH1B3	7.12063814426676
CEBPD	6.70776511858425
ZNF107	5.58432281277296
ALDH6A1	7.99228464456815
G6PC2	3.3728616069666
SNTG2	2.75109860713485
GRWD1	5.29978180000371
FLJ22222	6.36546796016324
BCKDK	5.61829285096049
CTSB	9.46247044509538
PFKFB1	3.27017211534641
ZFP36	8.63109488339317
SVEP1	3.49613892182388
PXN	4.56767946998164
TNF	3.55745166481626
SIRT2	5.29787987150805
C5orf21	7.0980629340586
VIL2	6.86132141653169
DIXDC1	3.91957596197311
GANAB	8.41182334944163
PDSS1	5.81039649444549
GRM6	3.19069881393272
NGFR	2.95911642353024
ATP8B4	2.82913506522219
MEIS1	9.7746001816729
BMP8A	3.68600331480749
NGFRAP1	10.6408145337526
EDAR	3.7272360998596
NEDD4L	4.42591185113861
CRYBB3	3.76975371979337
C6orf60	3.78896211874209
IL1A	3.09247343362818
GNRH1	2.97666969829338
PDGFD	5.39092870720911
CACNA1H	3.62548723924435
TXNDC3	3.03879778286085
ERCC1	6.53964161321445
CAV3	3.27532799680556
HARS	7.27853268988367
AQP8	3.46528726674918
CREBBP	5.03076259628462
ITGB1	5.1698442819934
SPACA1	3.22930672680645
ZNF254	4.43494643798626
PARK7	10.8229451746505
PAX1	3.03406579510882
PSMC4	7.68846472075176
KCNH4	3.72239731316004
TUBA1A	9.28520408124311
PRMT8	3.69602184388643
SELP	3.52645613625903
PSMD8	8.52494827750494
SOX10	4.06258194708983
HTR1E	3.77032745995861
RABGEF1	6.45636544545803
EPS8L3	3.96658140349583
MAP1LC3B	7.12940738943694
AGXT2L1	3.00736164932387
CYB5R4	5.78934130385378
MEMO1	7.38213716783214
LRBA	3.71318479745212
TRAPPC2	6.02528693298978
FLJ14107	3.18877912879287
FNTB	5.12851862185319
MYST3	5.43684762090055
KRT8	8.7247029614676
AURKAIP1	9.36637171104596
LMAN2L	7.32573832208479
C1GALT1C1	7.3488225537913
DSE	5.39376449589668
FHIT	4.56985305936478
OSBPL3	6.3473692777901
PPOX	6.52342735466008
SLC39A9	4.01889782780242
EPB49	4.62895775976468
LOC137886	6.9987986310739
C7orf49	6.939370987494
RHCE	3.85996959370404
CST8	3.42607480935844
ATG7	4.5157856052682
SPP1	8.90712181348595
GLI1	3.19464505314969
HYPK	7.15432769774083
SFTPD	5.22763092519124
MCFD2	7.69628127576393
ZNF157	3.13748729475033
EPS15	7.12058435991347
SFRS2B	6.99662097243835
BTNL3	3.86892388523362
GPR23	3.17903905571391
TRPA1	3.10011898955552
ASPSCR1	4.81852122996063
GNS	7.45023185824739
FDFT1	9.07724749166656
ENO2	5.39158291905423
CBX1	7.6466227588056
PTGS2	3.12664319526169
BMP7	4.77010450595942
CCDC90B	8.0112175283717
LRP5	5.54784580065489
UBE2D3	8.34271248563432
