Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D11_297932
GDF15	3.61329825020929
CYCS	9.72214211872351
TECTA	3.26430786244668
CCDC46	4.1165644788212
GNAL	3.27497624948454
LPO	3.590276824996
GZMM	3.62457627733053
PAIP1	6.47160762120455
DDX11	4.69994728746961
TAF9B	3.75183158861933
CACNA2D1	4.29196332897538
IMP4	7.85008857127566
SH3BP4	8.2985085794188
PADI1	4.48316751646269
DEC1	3.42478958951057
PON3	3.44206837252855
PROP1	3.3449171723187
UBB	12.2217082104062
RPA4	3.37522282364676
TCF25	7.69786880174673
NDUFS1	8.16265685273733
UPK1A	3.53955429480210
AES	5.75227242403096
PPP1R13B	5.9888195365351
TCL6	3.497037066639
ARL2	8.03582973730702
CD2BP2	6.50408126926533
TOP3A	3.84175004330169
CHRM5	3.32564061583758
FGFR1	4.37834725139384
UGT2B17	2.95009984273861
CEACAM6	4.25786487291773
CERK	6.40840775069738
FXYD6	4.78693213264895
AP3S2	5.76442395839243
ZNF208	3.43838742751389
CARKL	4.73228172195813
HIST1H4E	3.44998738160815
GOT1	6.36754006270104
BBC3	4.98697812994519
CASP6	5.9776801344004
HOXA1	4.56525841857898
RCL1	5.43347707134685
RAB40B	7.23907272472858
PI4KB	6.30610689869329
LRRN2	5.61058828417374
B3GAT1	3.22643835918066
OAZ2	6.53618317418147
BET1L	4.49211369147978
NOC4L	4.26253921146956
FRY	4.22946384347355
C10orf12	3.20550437583455
AK3L1	6.95271254679721
FADS1	5.43790633511764
CSF3R	3.92854945851496
DKK2	3.01196103207976
POLR3K	6.06162631155494
LBX1	3.20203187880028
ATG2B	4.89224865199753
RHOT1	6.62175722937013
DARS	9.04385534826069
EPS8	4.76800971868637
OXT	3.12150063462349
C10orf56	4.79811914200222
ARL4A	6.97498805949484
CCDC64	3.49854210672931
DAD1	8.79145375914987
HERC2	6.5290039182419
HSD11B2	3.70115414236382
USE1	7.23369149401295
FAM96B	7.17328567629687
HNMT	4.55665455964316
PCGF3	5.44098572507190
BSN	3.82154550706764
CAND1	6.6801249054291
ACTR10	8.4434589563435
NASP	6.19753407664281
C20orf4	5.77022057541193
ACSBG2	3.18010052128428
COL9A2	6.16537105895134
RWDD2A	4.8614766629314
PALLD	7.59578196009145
GPC5	3.10410536860571
CENTD2	4.92636983973155
TBL3	5.6763624816197
TLR1	3.68047842790054
LMO6	3.89124841419172
CCDC106	4.67050649362535
KPNA2	8.58324658434576
PARP16	5.10098164381034
PDIA3	9.97136883640593
MACROD1	5.02582778292114
SFRS1	6.83992515980308
DCP1A	7.43521026651503
TMCO3	3.24140234893074
NTN2L	3.09467115014621
CLN5	6.06305779899601
BIRC5	5.4743884796333
PRR16	2.73674636842396
FAM63B	3.75018673864166
GLE1L	3.72075454321696
CES2	5.38987405296392
GNAS	10.1666268110421
KATNB1	4.88728495842756
CPLX3	3.43041949871391
WNT8B	4.25547137153924
TSPAN13	6.17534076152836
MRPL52	4.34454704634423
GHR	3.17866120419804
DUX4	4.27408519893216
BCLAF1	7.93609503996522
GOLGA3	5.83368489809540
CLEC4E	3.39390848204923
SCUBE3	3.99112623579691
UCRC	9.94342394254064
CDKL3	4.76507086493369
MGAT4B	6.62324253042605
BBS7	3.3892311466045
ZNF345	4.82587812351271
RTF1	6.11394750741259
SERPINB9	3.96019880492591
DHRS7	4.58984267225217
RIPK4	8.00606321626147
PLEC1	4.6351934577498
PIP3-E	4.53693405996794
KNTC1	5.17307045766847
EXOSC2	5.46157611732497
MS4A2	3.25051297304170
FGF17	3.69968554911307
WDR59	5.2372257186684
LAIR1	4.03390487158173
EVI2A	5.02546504217456
IL17RC	4.09330036773729
GTF3C3	6.36784289821221
HS3ST1	3.87879970154156
ITGB1BP2	3.32146807115115
RBPJ	9.7188147294268
LRRC8D	7.91992660204932
ALDH18A1	6.32411859075196
INE1	4.1102993023148
TPI1	9.03788254651587
FLJ20035	5.43163800102394
GATA6	7.98063425795888
CABP1	3.52205861298065
RASGRF1	3.41722736835902
C4orf15	5.90687160859892
ALDH2	8.68170328076356
DAPK3	3.49784623453997
C3	10.328579747973
EMP2	8.85724818667528
GJB1	4.33794809095077
PIN1	5.35462953622674
SLC6A15	5.40942602826498
POLE3	6.29365041420741
RIN2	8.6830227567592
CTSL2	4.46361467059386
APOC4	3.91598593435413
CYorf15B	3.17574308379218
TRIM2	5.16243328110855
CP110	5.92725939240882
KIAA1622	3.3525887658875
DNM1	4.53968243098477
HYOU1	7.7015800679503
OTUD4	5.7911789888365
USP7	6.95734333138274
ZSCAN16	5.95420181382121
ASCC1	5.7810496861777
OTUD3	4.0232910802488
YME1L1	7.1238495462486
HNRNPR	9.0249112093448
SERPING1	9.64204838672454
TPCN1	6.36264630390372
STARD13	4.19904354220763
PCBP4	5.50883012567902
ADI1	7.96158570090647
ASIP	3.53719481627001
CDH10	3.41362315183248
WBSCR22	8.38022971194078
SCP2	8.35114453897235
KL	3.13180626131713
SLC35D2	5.52172395120647
MAFK	3.38942140951503
SON	8.1344404215053
SBNO2	4.50209501153694
RACGAP1	7.57541552582109
SC4MOL	8.4115638718342
SLC6A6	3.26946687145113
OBP2A	3.79411656690091
PSMD3	6.08376935254574
ERLIN2	4.29431757187332
PPP1R9A	6.30129188147998
RAB35	4.4745065688052
PDZRN3	5.80951517495688
AVEN	5.74521874505877
FLJ21075	4.14893734330309
BCAM	7.51232815406191
C14orf132	4.39784629431288
PCK2	5.93860005353626
FKRP	3.48187393791795
HLA-DRA	7.77876124984024
GUCY2C	3.04619978652061
RP11-125A7.3	4.97223861847552
BARX2	3.81064066516372
DAO	3.53262939939418
EDNRA	4.22799763645341
NIPBL	5.84763709309286
ZNF331	6.2732519449312
PPP2R5A	6.25637269356076
HMGN4	8.22431248411455
DDX39	8.97636335251861
EFHC1	5.1866693712572
EIF3M	9.13186575039764
SLC17A3	3.03411215388013
ZNF24	5.11241134795977
ASCIZ	5.7843638659286
FNDC8	3.53292457434764
ESRRA	4.62979404982648
PTMS	4.43764223731878
PHF7	3.85274094048735
PIP4K2B	5.30623570255381
IRF3	6.14424124314805
GPR19	3.79353236735625
HHLA2	3.51414263601948
GMFG	5.05215242385263
BDH2	6.65635753827774
APOBEC2	3.87936861098334
PRSS21	7.14437584763753
PENK	3.90484856549943
PHF16	5.09116304351097
ZMAT5	4.78504411400944
SMAD9	3.23381157149509
SLAMF1	3.17080711736258
RGL1	5.90508754981533
DLGAP4	4.89331662329909
MBD5	5.2948332994082
PHLDA1	4.19217374699727
BACE2	8.5542651659753
APPBP2	5.42470041661033
LIF	4.53582852252904
OXTR	3.88733953611602
ACTC1	3.90790324087591
USP19	3.59396402271477
SUV39H2	2.83020734388592
ERO1L	5.02824687467097
ZNF395	7.13781121480292
CNTFR	3.35372929886525
HIST1H2BL	2.92956408555589
WNT3	3.62109127435307
ZNF549	3.40812445860513
ZNF467	4.2605883739704
SLC25A21	3.34458659598485
IL5	3.24610283703717
CLSTN2	3.4604673952997
LSM12	6.98914499599098
KRT37	3.0385039321868
NACAD	4.41372656804146
NAG18	2.75325317476413
PTGES	4.19466579113699
GDAP1L1	3.1294900888504
MFAP5	4.57583846471408
OPRK1	3.32701832126000
C12orf4	4.51528091419089
NTAN1	5.41519541370519
CST3	9.54112001772779
WDR6	5.94385940342429
NUP88	7.46150417744755
CD300A	3.70966704664461
FCGBP	5.63146917368581
CNIH	8.18040833686483
VASH1	4.02933677292028
DHX16	6.75506135977765
SLC35A5	5.81514784399602
CLEC3B	3.68167207971509
ARL2BP	5.31742503527966
C10orf79	3.30655251668166
ZNF79	3.70877584978104
CRP	3.31084364786394
OCRL	4.30788604461919
GLA	5.27653763704101
NEBL	3.76565092102427
HSPA8	8.1950726762616
DIDO1	5.95075753317918
PLA2R1	2.94567101140996
NGDN	7.10452389277589
CBFA2T2	4.80669622556966
SAC3D1	6.23248006855299
PNOC	5.9311106213111
PIGP	8.38091494324711
AGGF1	5.09535114325425
PRRG1	4.2992865670043
DPF2	7.3769474003521
MYH13	2.80371806829413
TMED9	8.27520095130347
TRPV5	3.78094999893179
UGT2B4	3.25910231566069
PJA2	6.18561983683972
COLEC11	3.67401226665285
SCYE1	6.46607546536772
MED12	5.77660852957504
CARS	7.73684121095135
MYH1	3.27964840954496
CYP7A1	2.99602128954102
PHF1	6.60259489394346
LOC644096	5.94627503009653
FRYL	6.06120207736628
RHOBTB2	3.54433883471672
MMP27	3.01580414397743
ZNF432	5.46416518737341
SRD5A2	4.07925298981517
UTP14C	6.29821530973325
RABEP2	4.87659638133495
VWA1	6.28261718828413
FUBP1	5.0083120084452
IGLL1	4.00035922703068
KIAA0586	4.43624361786135
IL27RA	5.32693208181745
STON1	7.27324767570167
IL5RA	3.32865397471400
PERP	8.26030696486305
SMPD2	4.26901464357239
TNFSF12	3.91778679862131
FN1	8.53239790098661
MTR	7.39401423726921
CSRP3	3.26372495153228
MMP20	3.07727112882526
PHLPPL	4.21884965478549
CBX6	6.48647809339876
DHFR	5.58511578644707
PRG3	3.16620875716233
ALPP	3.7592175084582
ASH1L	4.65606463250623
CHRNA2	3.79916351807386
PPP1R12A	6.42876844018454
RBM38	7.52319928131688
ZNF7	5.73816000066713
RDH8	3.15993552937803
GPR132	3.4300974799511
DGKD	5.50487534665521
TPMT	5.58735852139821
ATP1A1	7.85815206620914
SERTAD2	7.69158305188989
C5orf4	5.34218619112518
ZNF672	5.55265995194714
PLXNB3	3.54663156551266
FAIM3	3.80871903299208
UBQLN2	7.22431763672276
NR1I3	3.77500054730806
ACVR2A	6.34225415902126
YWHAZ	9.84756742106307
LILRP2	3.56708129184414
GNAO1	3.38127268775319
OPA1	5.76550312144185
RPS6KA6	3.56901605979708
RPL10	12.1842137187586
MMP23B	3.71663988677811
PFKL	5.72568141189985
TMEM140	4.4919610821056
AURKB	5.90621993672148
IFI16	8.84451431921491
CSTA	6.85005346089136
PRPF39	4.63444848336054
DISC1	3.90079984401011
USP4	8.2658673870904
OSBPL10	6.92206205648462
CAPN6	3.35361839532404
CLTCL1	3.99209236155437
NUAK1	6.6367624489799
ALG6	5.82596970944274
NPPA	3.7188808739055
LAMB3	5.59841592318367
PPL	8.03414490646184
LRTM1	3.14926878310858
RRAD	4.44462378772536
TIPIN	5.24140525860819
CARD14	3.28466866309943
RBM9	6.07213669404148
LCN1	3.66755683944941
RALGPS1	4.18396409322215
NCOA3	5.81304045755337
CCDC6	8.55143486006937
RASSF4	3.78576484291841
MTHFD1	7.87970504470272
FCMD	4.26403405254848
IGHD	3.50261040522715
PLA2G6	4.63983649245919
TPT1	11.6673329084362
S100A3	3.56980845172774
SEC63	6.22240136440657
C10orf59	2.85854622101524
TOR1AIP1	5.67578694090402
PAFAH1B3	6.53367703882162
CEBPD	7.74370828403895
ZNF107	4.23286208685617
ALDH6A1	6.87735921950545
G6PC2	3.15319806701893
SNTG2	3.02346148321372
GRWD1	5.05493778765708
FLJ22222	4.92273092697218
BCKDK	6.15457725047771
CTSB	9.48744618482967
PFKFB1	3.18995648474447
ZFP36	9.89822863870598
SVEP1	3.60705562336954
PXN	4.81969808575648
TNF	4.58948462644972
SIRT2	5.74944105389729
C5orf21	6.39334266465565
VIL2	8.60640103303895
DIXDC1	3.9239596026103
GANAB	7.56009185796604
PDSS1	4.55823840196478
GRM6	3.20207613274951
NGFR	3.20510191448634
ATP8B4	2.9170363018141
MEIS1	9.59658128662045
BMP8A	3.63044911264201
NGFRAP1	9.81382061980296
EDAR	3.73192327335738
NEDD4L	5.0741682547843
CRYBB3	3.72854013395289
C6orf60	3.72326899122347
IL1A	2.80369698403530
GNRH1	2.8378776416464
PDGFD	5.62848013876395
CACNA1H	3.85321007349003
TXNDC3	3.04548922268725
ERCC1	5.90845611801972
CAV3	3.43926884466885
HARS	7.10818735134091
AQP8	3.64465638883193
CREBBP	4.78055548615086
ITGB1	4.97094467240981
SPACA1	3.20502612343522
ZNF254	4.83261018030613
PARK7	10.4322817893953
PAX1	3.13763847691438
PSMC4	8.36438717338013
KCNH4	3.5757417709291
TUBA1A	9.77542793034506
PRMT8	3.53052433446573
SELP	3.41416842421082
PSMD8	8.59728115841009
SOX10	4.1881096315986
HTR1E	3.71959604372526
RABGEF1	6.41369248411742
EPS8L3	3.54201705906458
MAP1LC3B	5.81547398680181
AGXT2L1	2.91361579070407
CYB5R4	4.0292720594999
MEMO1	7.92188814110736
LRBA	6.3769198530136
TRAPPC2	5.59655467228418
FLJ14107	3.31183338856580
FNTB	3.78544119306831
MYST3	5.80381737692093
KRT8	8.9266403912623
AURKAIP1	8.302940636138
LMAN2L	6.90104410472277
C1GALT1C1	5.19239080068386
DSE	4.67379796014228
FHIT	4.89531123153581
OSBPL3	5.44228267811879
PPOX	6.06249663939726
SLC39A9	3.5880072766872
EPB49	4.48405667890257
LOC137886	6.5086438559928
C7orf49	6.8158823188034
RHCE	3.78268063582314
CST8	3.57911092149235
ATG7	4.72104921343266
SPP1	9.8551875715213
GLI1	3.48106832739868
HYPK	7.47562447101159
SFTPD	4.06712527306220
MCFD2	6.94475664635505
ZNF157	3.04953816331137
EPS15	7.15281957357413
SFRS2B	6.36407973643139
BTNL3	3.89679551981436
GPR23	3.51715417972099
TRPA1	3.25979569359908
ASPSCR1	6.04556671030476
GNS	6.71174226738851
FDFT1	9.70648790284503
ENO2	5.82972602505372
CBX1	7.432442118129
PTGS2	3.18222217340034
BMP7	4.39734561263769
CCDC90B	7.17726684020616
LRP5	5.35227233746427
UBE2D3	8.8864397169799
ARFGEF2	5.01500866545488
ARR3	3.71096036432574
MAP1A	3.72460107292815
NEFL	3.12618376678887
CD2	4.07503301075338
FLJ23861	3.79816355054205
NAV2	6.06341532559399
ENTPD2	3.31741109557239
COX7B	9.49324027570264
ATP6V1A	6.0306029875939
TRGV3	3.28182817647775
ANKRD17	7.04760339158232
ADH1C	4.07229291855725
ATXN7	4.47383491611167
IL21R	3.79457253248894
CHN2	3.39425032614946
HAS2	3.08514889227063
C6orf48	10.6941723059017
TGIF2	6.90867206104276
KIAA0241	4.3171360003285
IGF2AS	3.65417295473017
CYP2C9	3.40254578939877
DNMT3A	5.58815143034221
CNOT7	9.11655765755943
FCAR	3.2889088693035
SFRS10	7.66252724141233
MARCH3	3.63905768996513
RUNX1T1	3.36447734780262
CTSK	6.5008785839146
LRRC61	4.79278106188606
HNF4G	3.37440938143031
LRCH4	5.42432752192973
PSIP1	6.20689065033005
AP2B1	5.78497354844051
C7orf28A	4.31832765508078
SMCHD1	4.80686513061165
EIF2C3	6.90765097126964
S100B	3.29421112227688
BMP2	3.76765377593776
POP7	8.0126833547338
UGT2A3	2.864603306866
ESR1	4.8630071227452
ZFPL1	4.11276607714468
ARHGAP12	4.3445558502964
PGGT1B	3.86121983469340
LRRC19	2.89161017785727
ZNF767	5.26286935037507
DEPDC6	7.28690444138145
SLCO1B1	3.24492124045188
SST	9.62265880273048
NACA	12.4842092660216
KCNN3	3.85374100855378
GLOD4	6.23021838117335
SCCPDH	6.65755026399547
PRF1	4.02144276845842
LST1	3.94194400300369
CDK4	8.76483798770231
TCF15	4.56098627677321
PARC	5.01967827182986
PRMT1	8.14269480287792
ITIH3	3.26646902131584
PPM2C	7.65083296058229
TEX10	6.90686839821028
EDA2R	3.31900114755423
LOC283345	4.70281989855833
NARFL	5.24967481243372
DENND2A	3.74774124046283
C1orf103	4.15380465587783
DMXL1	5.3930599346546
KCNAB1	3.57058106958403
FLJ20254	6.98734252213441
RBM3	5.57827374833989
GPR1	4.39219555563912
DMTF1	7.15284633587433
HTR5A	3.2776358888481
MXRA5	8.89553534501883
GRM1	3.37262703931739
SCFD1	5.32199454745318
RAPSN	3.80187636914963
ACOT9	6.67352830697883
PDE4D	3.24965137858766
TRPC4	3.10103039131408
EPHB3	4.3407449522698
GEMIN4	5.22403156550851
RAMP3	3.45823925499853
CNTN5	3.53988023292144
DLEU2	3.87377179429088
TSPYL5	7.8691961991185
GRTP1	3.79847842623279
ITGB8	5.74809619050188
GAP43	3.2302811315482
FRS3	4.34393727581297
PDE3A	3.5959724461432
TNFRSF10C	3.11059386234446
JMJD5	3.84785230011698
OTOF	3.24755641767693
TEX14	3.35448413164541
XYLT2	5.2179801735544
HIPK3	3.66378772413419
XPOT	8.30466882830774
RRH	3.29352342852766
CDR2L	6.47559985803224
GAL3ST1	3.64741670397562
DHCR7	5.73224341714354
PDZD7	3.67675695012058
FGFR4	4.21635954789727
CRAT	4.48967416664575
C1orf217	3.9685762746163
SLC19A1	3.814783692773
PPP1R14D	3.46058762924985
LIMS1	7.11742417547779
TMPRSS11D	3.28967460319486
TRIM14	5.4365215694565
PIK3CD	4.42670368364026
MFAP3L	3.24490208321747
DERL2	6.98494339083993
SLC7A11	4.19531828437013
FHL5	3.13922594892304
OR10H2	3.19385739009411
ACAN	3.50099476771158
BRWD2	6.08810385014721
PPM1E	2.96510354608224
DCUN1D2	5.02216611884447
TINAGL1	4.06133707450389
C3orf36	3.21983941535548
DOCK4	4.61094394648156
ENOPH1	7.3766167975691
FAM127A	8.33308039912438
SLC5A3	7.75096310524661
ARPC1A	8.03303543975181
CHST2	4.53179181039467
SPATA2	5.06110300549608
PGLYRP4	3.44526673478703
RUFY1	7.6542860598548
NTS	6.1894858687963
FRMD4A	3.33689128144985
RPS4Y1	4.90987990290226
BCL11B	3.46464682634032
TNFRSF8	3.97844373827990
FOXE3	3.24427991535455
PTGIR	4.06976720623312
ART4	3.53856976309776
EVX1	3.57901893681172
PRM1	3.4506914930757
GLCE	4.05763450187076
GPR18	3.93695804673459
ACAA2	6.33630060646035
PIGK	5.70229879000395
HIST1H2AG	3.20485498214467
C16orf67	4.47531919090123
UQCC	6.83434537548783
PLS3	7.10811889958455
DAG1	6.57397140651746
WWOX	4.24411903128897
GTSE1	5.09867114442173
GP2	3.59571652449107
CHIT1	3.29882947149429
PLOD2	7.32750111207284
RPS24	12.182213836699
KLF9	4.63247708717773
TTC27	6.85098397888637
PYROXD1	5.65558127344086
MIA	3.96692502786815
TSPAN2	3.43423968937843
MRPL9	7.41031547754802
PCSK2	3.33252353597073
PI3	4.42836630715515
RPL24	12.0938359770887
HIST1H2BE	3.9427407105074
CD86	3.83735257827234
CALM2	10.722025556574
LFNG	3.18406506885040
GYG2	3.85384083450321
INTS12	5.6739027457737
RAB4B	5.45580755500472
CTSF	7.31841068649973
HUNK	3.58551950231629
GNA13	3.69127314086235
B4GALT4	4.76080388921024
TSPAN31	6.92235574070336
CHD1L	6.53448563126452
CNKSR2	3.54660966529751
C1orf156	4.77926829016851
IBSP	3.58264104664609
FUT8	6.89866956047275
TRMT11	6.79752716133943
AGA	4.19142374227085
GFRA2	3.66647161963568
WWP1	5.8462338292134
B9D2	3.96827919316171
CPZ	4.09313414818318
STAT1	6.02709015963122
PTTG1	9.41156697498116
TMEM62	4.49130705127963
COL8A1	2.77430539008589
RBPJL	3.30402092916761
CASP8AP2	6.20371212729774
SSBP2	5.90489623693841
MMP12	3.2778218758552
NME4	7.29230562269189
LOC55565	3.75779975592541
GABRA1	3.73353755645094
PEX11B	8.89403819093815
HABP2	3.42106141051914
REEP1	4.45979167410511
C9orf156	4.84352383833053
SMARCA1	4.86157216903199
WEE1	5.60196819062168
APOF	3.43924867718582
GCDH	6.80932489075261
SSR4	9.16626883687421
SPAST	5.18827160113532
RGS1	6.71113991179213
ACCN4	3.59611045885314
PLXND1	4.63347764520124
FLJ20489	5.97243207566147
MLCK	3.12015132281544
INTS5	5.40761605216347
BSG	6.61221991498972
PARP8	6.30075206994049
ZNF215	3.38124931623594
TEAD4	4.8393467263862
PDE7B	3.16363370778065
MS4A3	2.96893154940759
DTX4	5.95118109082982
EFEMP1	5.17997467440462
TNRC6B	5.98690680241769
TULP2	3.40631258827881
RERE	5.18504932448737
BNC1	3.55989890798694
FGFBP1	3.58732200665216
TIMM8A	4.03556665934556
PIGB	4.66298981421784
AJAP1	3.56705679769816
COMMD8	6.54432362173576
TRIP11	5.08255562973479
SLC25A42	2.75837715044872
SYP	4.05932102328325
PCDHB6	3.92645960693395
FLJ12716	5.07613659756358
FKBP8	4.26291765355358
KIAA1109	4.43988806478899
PTPRC	4.36560999277396
POT1	5.61453630669361
CCT7	8.41619460735499
MMP11	4.10390534285014
MYO1E	4.56333291704431
EEF1A2	3.64947569549159
MIPEP	4.44896912270128
ZFX	4.78587856206353
UCHL3	7.51894700294714
LRFN4	4.95727725529021
XCL1	3.26057918596845
CARHSP1	7.84230573964205
GREM2	3.07137937886069
CCDC102B	3.08334800966924
HDDC2	6.73765088543439
SHC2	3.79337826749651
SDS	3.99460903304171
CASQ1	3.20297362680295
LYPLA3	4.41483656655508
INPPL1	6.48238035531086
SLC25A40	3.96593141726012
IHH	4.34125996209075
CHGB	2.98213512999625
COL9A3	4.07968203984584
C2orf18	4.80195577997803
DDEF2	6.58420259592912
BUB3	7.11381209982634
C6orf211	6.02141480970045
FOXD2	3.44787853069666
GGH	6.79687920625065
GGT1	3.26561104072214
ADARB1	4.26726933358205
VPS35	9.65402716171076
CNN2	5.26987488224034
DBP	4.66306834343991
WNT1	3.36886623036984
COL5A3	3.86432984118158
RHOD	5.39458227713882
ASNA1	7.94277157832005
WDTC1	5.45495676425392
COL4A2	6.93196642778549
HEBP1	7.51478712058098
SLC1A6	3.89116792751942
LUM	8.47854523734205
C1S	7.67655951414854
TCF7L1	4.52916803307285
ZCCHC6	6.55360656227654
ME2	5.59335510238473
PAGE1	3.89992276200723
DTX2	4.24821858734439
KPNA4	5.0740236699299
H3F3A	10.8414143343204
GLO1	9.93392661976695
WDR61	6.05133259454539
CD302	4.74358903461066
SIRT7	6.77518043944529
D4S234E	4.71033171961044
RABIF	5.99157011123633
DYRK3	4.75333642979119
PKIG	7.22802656405206
PFAS	5.92310628779238
ALOXE3	3.51050088383959
RPLP0	12.4520749254627
RBM34	6.33681502619757
MKNK2	9.82111054576617
ZNF528	3.51086193656522
U2AF2	5.11190296283943
SEC16A	6.41238468014221
EFNA5	3.31945975330528
ZNF44	5.39198468806845
FCGRT	5.77117217424048
NOL4	3.45804270632675
CCS	4.99258002227578
IGF2BP2	9.71221515296802
MFSD7	3.87398257513776
OR1D5	3.39227889815061
SIX6	3.47521044709069
CCR6	2.98758132261219
TSSC4	5.09057427156498
COL11A2	3.74943153986148
CHRNA6	3.91075891280318
PLD2	4.34893234121847
PALM	5.07781646908827
ORC1L	3.58153598005285
SASH1	6.23483935338659
PUM2	8.82490573173328
ZNF365	3.39572265392293
CDC14B	4.43628556186195
PHC1	5.94028554470866
KIAA0913	4.28502172542843
LDLRAP1	5.71533122697508
NAT8B	3.3423758420465
PPP3CB	6.047585753023
ANGPTL4	4.30492139114649
HHEX	3.92395715518630
LSM14B	5.06715252402836
PLCH1	3.60023609080228
INSM1	3.06058132356523
TLN2	4.60546844048193
ZNF493	3.51153720420213
HDAC4	4.45260171227589
GLRA1	3.56659074927075
RPS6	11.6660022494293
SFXN1	4.88059403366121
FAM102A	5.1402835540714
KLHL1	3.73642009966888
SAPS2	4.84491116384784
CTNNBIP1	6.25823361448363
SCGB1A1	3.2398711902965
SCAND2	3.77943091825435
HMGN2	11.1111659239361
NEUROD2	2.98143401726221
YAF2	4.61369483161947
BRPF1	5.747999320131
RICH2	4.54413185366193
TBCE	6.24357961932563
LIAS	5.76468139938944
MAPK1	5.42622418222438
MRM1	4.29452666145477
HDHD1A	7.37833679891175
CTA-246H3.1	4.8317157578368
ATP9A	7.71175182322745
HSD17B3	3.66463662046549
HN1L	6.13224946665472
SAG	3.55265326861142
C20orf10	3.90074651009605
CTRC	3.55531348505687
HNRNPA2B1	9.9849740639083
RNF216	4.54747976640587
GADD45A	8.85619677616281
MSH4	3.02665345092881
HOXD12	3.15923110177095
TMEM70	6.1825719682838
PPP1R14B	6.10043247919567
SBF1	3.86118026033579
HIST1H2AM	3.25858716696329
GNG3	3.73127148047814
C1orf50	5.87437008377978
FTO	7.4624079113702
CALCB	3.20928557517566
PPP3R1	5.1376996019163
USP46	4.55708350114402
CCNJ	4.11165451296120
PSD	3.47033441745689
GNAZ	4.39690027120856
FAM57A	5.41651742459365
LILRB3	4.59394738709402
DHX8	5.27615295189272
SPI1	3.98330173469079
OXSM	6.43785275764642
GYS2	3.08966399594383
UBE3B	4.74074024580301
PLAT	6.7485460507162
NUPL2	5.22809645778491
SF3A1	6.79692721657135
COPE	6.49582600011608
EIF3A	8.20699182199415
IQCE	3.62102037904996
FBXW10	2.90229791467409
KIAA0182	6.24304378389334
YRDC	6.21758457982788
GPRC5D	3.80937405890575
LRRC23	3.96726065358168
BLVRA	4.920126020687
SLC22A7	3.37974019385053
RASL12	3.52903133160391
DAZAP2	8.62957685224298
IKBKB	4.76549310572728
PPFIA2	3.66891516500426
ZNF271	5.2727631783968
CXorf6	4.2774713036897
FRG1	7.03871607996275
BTN2A2	4.37080764624661
THBS4	4.65196929723413
ARHGAP1	5.57672121695201
ENOX1	3.28862912942979
ZNF706	9.68224291996124
DOK1	4.58459108504481
FCHO1	4.72885511432418
PGAP1	4.55068103606416
HOXD10	3.16052759836768
CXCR3	3.35816007422359
FSCN1	4.98640984150707
KIF17	3.47003397558633
TRIM66	3.77634055654713
CHI3L2	3.57318927444345
SRPX2	4.45689781025211
C13orf24	5.18681986839651
CBR3	4.77355366035718
ZNF132	2.96606145554439
AQP3	6.41909247764813
BNIP1	4.13527982630291
ST6GALNAC4	4.19289116412664
KIAA0391	4.94274822620957
KRTAP5-8	3.81237671355562
SIRPA	4.03728335100529
LYVE1	3.44276977895941
IGFBP6	5.05977881168157
APOH	3.05326983359454
TSC22D2	4.48343423663015
PLCD1	5.2222132534272
NPHS2	3.23111510043044
ARHGEF15	3.17203112986632
M-RIP	7.02623400510635
POLDIP2	6.38894892303398
NDUFV1	7.79476943174725
SRD5A1	4.40192178333229
RAB3GAP2	6.60734103837146
CLEC7A	4.5057512342977
REXO4	4.49331565955685
HSPA14	5.80443898423054
TAAR5	3.46766636653041
ZNF142	5.76495640455134
MUT	7.19728419545377
C2orf43	4.23191959199723
SELPLG	4.5996296990465
BAZ2B	5.99037762740439
SLC38A3	3.8420448998695
BRD7	7.15966134390901
POU6F2	3.10505343340396
NISCH	8.4933199356704
TCEB1	7.301751546178
OPCML	3.47926528401166
DTYMK	6.12268757362572
TAX1BP3	5.64552046180142
F13B	3.40486402387965
RPL34	10.6956774195173
AKAP12	6.24522815690745
MARK2	3.97670544167942
AMBN	3.48216823078363
C14orf32	7.35062792100296
FLJ21865	5.14859294988669
HSD3B2	3.34034210356912
HMG20A	5.47014584162681
WDR77	5.73332146439777
ATF2	5.2376764971853
C10orf137	5.04542322995083
ARL6IP5	8.75038355311752
QTRT1	4.86233892294004
CCNT1	5.49859688556272
AP1B1	5.45719799341117
CD74	8.96092276892146
DYNLL1	10.1928684446157
PLSCR1	7.49876133129899
LIPG	3.70950572107321
PHACTR2	6.8498965986298
SLC35E1	6.03526661138253
VENTX	3.64836921291908
FEZ1	4.06793256985037
APOD	4.61672023260357
LAD1	5.40846826380098
C16orf44	4.31983402854818
C1orf166	4.84262349944164
PAOX	4.34720029148342
MAPK8	3.84818555918792
NELF	4.29500951313099
RBBP8	8.11196773421948
DNAJC8	5.44725768590031
KCNJ12	3.67106059772991
WNT11	4.00384882071423
SRP54	6.01980245229393
GPR35	3.72383506536991
NRGN	3.81375017591458
IFNW1	3.88345089674207
ACVR1	6.8994226630992
SCN1B	4.43201041344300
RNASEH2B	4.5467764988788
STAR	3.29623232272647
C14orf65	3.91110530017823
TAAR2	3.12110550914911
VAMP5	4.10876435512179
TUBA1C	11.2453214523734
PIK3R2	4.21136729432566
ARD1A	5.7699034043691
SYTL2	3.17334561453613
