Hybridization REF	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_B03_464078
Composite Element REF	Signal
RBM14	5.56910172910935
MGC29506	3.70588429791197
PPP2R5B	4.18659366344788
TNFSF11	3.32123504474451
ATG2A	5.80854769361964
RPGRIP1L	4.99309525412135
SPOP	7.15718484932596
OSGIN1	3.51835252447038
PTPRF	8.55924754040256
ICMT	5.56629285919595
SEC24B	6.91328626039815
MAML1	6.74634793965264
POLL	4.49284899832425
FXR2	4.28177484356765
TYK2	6.6177314383435
MUC6	3.72244109198287
ADAM28	3.65263559446206
MYL3	3.42141010885331
NRL	3.39016659406396
PIP4K2A	4.97279244868913
TCL1A	3.62741944167775
MED7	5.380037704259
MYLK	6.87770604355571
RRP1	5.17535416392495
TFAP4	4.81588739901928
CYP4F2	3.60029859911285
UNC5C	3.25070610320527
ARL4D	5.32137805832384
SH3BP5	5.95239467180022
AKAP6	3.89506997477426
CTLA4	3.37431849889480
ACSBG1	3.51284448583785
MTMR4	6.0262976728096
NECAP1	5.23540863113632
SLC25A17	4.71149589390894
POLR2F	6.01616030811303
PLA2G2D	3.31975934661873
WNT2	4.35044960373096
GLMN	4.8978429638774
MCM7	6.2519359784745
TRIM52	4.68474797846437
DCLRE1A	5.01465698370664
PDX1	3.47447376722702
UBQLN3	3.17114090309848
PRPF31	4.82046472361893
TLR7	3.12340327882355
SMAD1	6.03331057564283
CLCN1	3.66545617464218
RIOK2	4.21269185208556
CEACAM21	3.33927630758345
PDLIM4	5.38194158644142
STX18	6.5408249781552
CCPG1	4.11730336361107
SLC2A6	3.18944032203438
SORCS3	3.08149806646538
NOLA3	6.80576640227944
PDGFA	4.63850010330666
TRDMT1	4.5073849080074
CFL1	11.3097604059782
IL4	3.23828300236305
NAT2	3.52756911497705
CPSF6	5.81138694375248
PRG2	3.87087602599355
PIGQ	4.65655797639688
CLSTN3	4.59622104153806
KIAA0146	3.84863974911736
GBP1	8.00411448762058
CEP55	6.36345570924124
ZNF408	5.238935450775
KRT20	3.04166132377320
EYA3	3.39413228653866
KRT38	3.71265325272952
WDR7	5.05349390775894
BLCAP	7.80049895650877
HLA-DPB1	8.46538741887893
SFI1	4.41125792049546
GNE	4.1625322407974
MGAT4C	3.39626192645798
CTSE	3.63388423548255
SLC35A2	4.83952338507971
TUSC3	6.3963630666212
GABRD	3.30193124167239
IARS	8.49280255611256
ARFIP1	5.2136733870253
SFRS9	7.09318670852191
CEP110	4.2256399235654
MYF6	3.03490841874232
MGST2	6.96693664190995
EVI2B	4.21571620792736
TRPV4	3.26278392002273
SLC25A11	5.27115793738534
EHD4	7.64079048789034
NOX5	4.44642190435994
NCKAP1L	3.70324723405755
EMP3	4.50100898621568
SYNCRIP	7.87043602741393
BPY2C	3.70906214051881
C1orf38	3.44685739383629
ZNF426	5.04180701650493
ELOVL2	3.63874390829752
ATP5J	8.62519145435265
CBX7	4.93201077774385
OSBPL1A	6.88868017850635
MED13	8.0181118662531
ZNF589	3.92213629998349
CHRNB3	3.24036671302419
GOLGA2	6.03090080853186
NIF3L1	5.84509681211532
TRA2A	6.91069039380288
F2R	4.22642939209981
PHF2	6.40095081647526
PID1	3.38673321216592
MTAP	3.90883896642538
RFC1	4.53533376239041
C5orf3	5.11397166329869
ADORA3	3.67194408797708
ACTL7A	3.71201012192668
RAI2	7.69258421651613
MAP2K7	3.49244025554265
HYAL4	3.42179158974349
GZMB	3.69516870169964
FCGR3B	3.6975121981356
BMP1	4.05614882303434
CPNE6	3.41825861838865
SP2	4.16460008179159
DPF1	4.87661623934407
SMPD3	3.12694593473698
TMEM38B	5.01696178100909
CCDC56	8.06627547414505
NFE2L1	7.24626379002958
MRPS31	6.18866565609562
STIP1	4.61511389762021
MMP26	3.41296284340781
RASL11B	4.00326208781129
NT5DC2	7.11158001740847
HLA-G	6.4572276825914
LRP2	4.2950840855677
MTDH	7.98675632621259
HSP90AB1	8.26802378479078
PMAIP1	5.03600654974429
LMBR1L	4.14252264876124
SLC25A20	4.34978847751068
RSBN1	4.90857403406252
S100A2	10.1524569186703
C2	5.94893154737468
RHOT2	6.05001418324756
RALGPS2	3.7457314535644
EIF4EBP1	7.2850973804836
C2orf27	4.58447559300799
GCKR	4.10325066468442
FER	4.29494951596652
TRPC6	3.42658532674131
RGL2	6.13514029872412
ARPC1B	8.57849155223409
SNRK	6.37957085910997
UTP6	4.97672125937445
DNM2	4.52668453102282
GCS1	5.72140995641193
EHMT1	3.1058496974212
GLDC	4.52666077392156
FBP1	4.59009826693466
VARS	4.4830651458134
PLA2G7	4.13761752810814
RAX	3.74631420995125
TERT	3.62870862461599
CCL1	3.01829273136785
FUCA1	6.13536234636533
ALS2CR8	3.03980613125995
CXorf21	4.62710133653819
KCMF1	8.9613081103668
MFAP2	4.62852808597147
OXCT2	3.59092072993928
WWC3	7.47652039441009
SOCS1	3.61929780532971
IL17RA	4.41852525873556
C14orf115	4.40505132720656
ST5	7.22267596829282
STRA6	5.55816072871586
MPP5	4.13373675595741
SPA17	8.33501477663441
C21orf7	4.00514016474218
FLJ10986	4.63504883477197
LHFP	3.88345304095017
CAMK4	3.65639256512851
GALNT14	7.26889931633712
CXorf27	3.55546351711454
CLPX	5.18551912120633
NPLOC4	7.15501768684607
PJA1	5.85113443065195
CPLX2	3.75102135422417
ARSD	3.83019931516011
WHDC1L1	3.12774374739129
RB1	4.32823800919327
PHLDA2	4.65095246147763
C2orf56	3.18523175567703
GUCY2F	2.95202054354273
MPV17	5.05536800532364
PSMD4	6.37885774311914
SLC35D1	3.8704248328822
C20orf103	3.72377841588069
COL16A1	4.59604003192285
ERLIN1	4.25141508553066
JMJD4	4.50138250594601
SLC29A1	4.16600642952904
GLRX	3.965292677248
HIST1H2BK	8.97484237271198
TP53I11	4.49458205680602
ST3GAL4	4.38515370538383
ALG8	6.7979559362935
PF4V1	2.87799701188368
SHOC2	6.1106773286696
REG1A	4.1937817578271
FBXW7	4.50032597515425
CYB5R3	9.4467261677278
MINA	5.41293390845295
HHLA1	4.03081444847255
MYST4	5.52592112356162
NR0B2	4.04112387105607
TFAP2A	3.71376679579031
UCHL5IP	4.25348988352891
TIMELESS	6.33610565924121
DDX10	6.10121173680849
SLC25A36	7.6641122781298
TMED10	7.27607938284243
ZNF507	3.10611017425419
LOC90379	4.08549839326711
RAB11FIP1	5.94335579487846
ATAD4	4.08257576936869
PHF15	4.84340287987798
ZNF26	4.92776295466398
KRT7	4.94724890823964
RPA3	8.2945116573767
YIF1A	6.36303267676049
PPRC1	5.77126306747095
PCDH17	4.462209183416
PHF8	3.8373560433931
RDH14	5.9387250420697
DNAJB2	6.63536939984922
HNRPK	9.81073871406353
PTPLB	7.50010467780663
RABEPK	4.99894888918126
SNF8	6.3375358857744
CBARA1	6.37631275097813
RAD51AP1	7.42730184519677
HAT1	5.24367781487018
HTR1D	3.37605170997539
H2AFV	7.0748819812075
OAZ3	4.82035136091674
CXorf48	3.41008303871324
RC3H2	4.50002514838056
SGCD	3.56603591589594
PHTF1	4.11451839987307
CA3	4.07368249026397
PKIA	5.17689232761814
STX10	5.84159678619927
PEO1	4.72472492015922
JMJD2D	3.62326095303416
KRT19	10.0038905005528
ZNF143	5.83829853594296
ENO1	5.96379727405055
TIPRL	8.23515908835848
MAN1B1	4.7773310757252
P4HA1	5.98202142153137
TPTE	3.44687644586551
AKAP8L	4.89646388000897
GPR17	3.07305416872692
LRRC20	4.72661700323303
UBE2Z	7.15494277117407
COL4A1	5.59225410841964
ISOC1	5.95612787983982
RNASE1	8.91907662779928
C20orf20	6.23375555608144
NDUFB11	8.36234398091946
STK19	5.3961563358802
OSBPL2	5.2887923058827
PTTG2	3.14649767057296
GRM7	3.4803232917018
SLC39A8	4.83118912332089
APPBP1	6.20609324681676
STS	4.78102976929667
FFAR2	2.92894408536445
TMEM123	9.55451730512083
GLI2	3.91912410426293
BTNL2	3.79887311049258
ALDH1A3	4.08057749036812
TGIF1	6.09785547986376
SCO2	5.70274920960925
TP53	4.95187278549046
CCDC69	3.74334465033442
ZFAND5	7.49830056813586
ICA1	4.151443508173
RAPGEF2	4.50676506825151
NAV3	4.09198524263461
EPS8L2	3.93423976947168
ATP6V1G2	3.14164956571250
MNT	7.02106248291833
C6orf145	5.99748789935769
PPP6C	6.7251135649107
OR51E2	3.26531444034947
OTUB1	5.65506182033735
ENTPD1	3.8620425082211
TMEM115	5.32290998799068
STK11	4.31305227146222
PRPSAP2	5.40789749969304
SH3BGRL3	7.37782532864301
MX1	4.87931036511515
PSMC5	9.14315071729041
TTTY9A	3.57681657676916
EXOSC4	5.87692990342712
SETD1A	5.2042315697264
YARS	7.36788701198953
SLN	3.77261460475619
RELB	3.98726331804189
NLRP1	3.88544996551621
LAMB2	6.79830952533047
FNTA	7.05288905973414
HNF1B	5.1472109816307
C14orf139	4.39419261619383
UMOD	3.41918727112481
ZNF512B	5.82674417360769
GPR25	3.90433473457866
C6orf49	9.85551343770335
ATP6V0A1	4.52730601627608
SNFT	4.21762525334472
ZNF768	4.95559882933563
GTF2I	7.56124283879409
KCNN2	3.10848202379693
DYNC2LI1	4.72615411782555
DGKE	3.25714264878627
DNAH3	3.89832165036865
RPS6KA1	4.39094418407607
C9orf53	3.77148634626079
PTPRM	5.6142486041787
MRPS15	6.84551732863043
TMEM59L	3.92913295850813
SSPN	9.4387640654653
IGSF9B	3.41199475747887
CNOT8	4.87819819400383
GORASP2	7.1059035544635
ADAM17	4.5449255324138
CHRNA3	3.37418422107978
MYOG	3.87540646275781
UBE2D4	4.95865935110432
CPNE1	5.80470720419846
AK5	3.57571719259753
RPL37A	8.11881040948343
CPS1	3.98073369655621
NDRG4	5.46740766124127
ALG5	6.61138598075695
NCOA2	3.68180706496289
LOC130074	5.97646876727856
PIAS4	3.38963554016943
S100PBP	6.01879088477567
TEGT	8.66520957641739
USP5	5.5412367875586
CFLAR	5.08687676721628
KIAA0692	4.45733265462482
WDR48	5.28657891160118
PCDHGB6	3.17052154323630
NRXN3	3.89510511625323
ACACB	4.4028594473351
CDKN2C	8.68799455305757
KIAA0226	4.62857992501093
TRAK1	5.72686299034746
CUTC	4.10346646918694
AGPAT5	6.91583243357366
WDR68	6.037753713674
PREPL	6.40794546086219
ABCB6	3.82722842674924
RABGAP1L	5.44321307619899
FCGR1A	4.44070140969193
EIF4H	9.00036163418633
DLC1	3.74499043984931
MAPK8IP3	4.09558825231071
SPRY4	4.160544831985
RPL11	9.34235671529427
RAP2C	4.95501680042917
ETFB	6.6583272139198
RORC	3.97410286202209
GRAP	3.33615933706447
SEPW1	7.73817876550863
NMU	9.45084576263205
MXD1	3.00881242293354
IFIH1	4.80928396508382
AZI2	5.06830250513939
WDR37	4.71718042645368
SEMA4A	4.41816144713051
RPL8	11.5905482183420
NUAK2	7.34038217616173
AHSG	3.56575104099153
RBM39	7.47516392846385
MANSC1	9.16508164567484
IMP3	6.78363794091033
ARHGDIG	3.64222580893539
ELTD1	3.74215902002761
PRAMEF10	3.80836405806285
RGS17	3.38768237417793
KPTN	4.14216814911694
C2orf3	4.29694210521073
PCTP	5.81309429564525
MRPL42	5.7268663156147
SIRT1	6.3450173730432
MANBA	4.22816781638011
CD164	7.5789318970954
ZNF671	3.47929168506241
GFRA1	3.1771150389407
PRM2	3.17006502674296
IL1B	3.9121636124465
HAX1	7.78832783081247
REN	3.00461755996328
ZKSCAN3	4.25422388773351
CTSA	6.36423833985719
TPRKB	6.51853586413049
UBFD1	5.37020395376429
CDKL5	3.56032082134511
HIST1H2BD	7.11644740245954
COQ4	5.34821864110697
TXNDC4	6.35546482420041
C5orf22	6.44950636430359
VGF	3.96051717466740
INPP4A	3.54569061630408
RNF8	4.97203680630827
BMX	3.22304526715822
SLCO5A1	3.83816482512067
PTPRU	5.46764422914283
ATP8B3	3.49651333868757
HOXC8	4.1003508244327
ADPGK	6.11725310162621
IL12B	3.15592918385343
LARP4	4.20409049219465
ZMPSTE24	7.06593557867074
PFDN4	5.46662180824915
KLHL11	3.26156756562066
PSMB3	8.84274404378183
KIAA0157	5.75159217192977
DDX25	3.64404263443751
NCAN	3.59539897743275
RPS25	10.7847815966222
SOBP	7.34530642667612
TESK2	3.71162916765193
DNM1L	5.93043263107269
LOC55908	3.2980175253197
MTIF2	7.88630927801584
ZNF207	7.7951851518755
EXOC7	6.24146679691173
CLEC11A	5.59364449410213
TXN2	5.39582762266573
TOLLIP	4.4338603404799
TRAPPC3	6.80669524236252
TAF15	6.55418587298403
HAMP	3.54999953227972
GRIA4	3.80548844050784
IDE	4.14216970754775
DLK1	3.03359674869149
PLVAP	4.36340785022159
NOD2	3.99126154966033
SCMH1	6.00402959615512
ELMO3	4.41635389866086
GPR68	3.23056772531132
HTR2A	3.15858596013124
FUT7	3.78232339500486
PRELP	9.78175360633536
COL8A2	4.27262693759709
GYG1	7.17325532494098
C16orf68	5.81299249101552
R3HDM1	5.20427112867404
ZNF91	9.3547312165696
LPIN1	4.27139349403259
KRT12	3.45539018711969
BAALC	3.25900487697227
MKRN1	6.88363677842454
KIAA1598	6.57268253441172
ANXA7	7.19054525472161
TNP1	3.39796128947511
WDR13	7.05160409741328
GAPDH	11.7773149205015
BSPRY	4.0757665445148
COX7C	10.1423994018397
FAM108B1	3.64285818018064
PGAM2	4.22532969375558
PEX12	5.20115085304052
APC	4.13367608987374
PMP22	5.44104387358863
TLR2	4.07661697016933
NPBWR2	3.20941974960134
WFDC1	3.47093052241192
MTL5	4.92786954011389
COMMD9	6.45199106930071
INADL	4.20755312878659
GPX1	9.1690264371761
PSG11	3.34061674829859
SLC39A1	6.7258741107758
SNAPC3	4.32805923181166
C4orf16	4.15407377408936
GNA12	4.90146805491671
LIMK1	3.78312873648102
MECR	4.66376221261477
CDC42EP1	3.64338832110724
KIAA0101	8.85099828105985
B4GALT5	6.23141515265447
PIGC	6.3884409391023
LRAT	3.00859959274968
MMP19	4.44080873139404
IL18R1	4.13402327858704
VNN2	3.23114308645532
AKAP11	5.51696753948893
BCL10	7.17535751450464
GLB1	5.63663855884915
DTX3	3.59353132024385
ACCN3	3.45740267348885
MOCS2	5.2383547336485
HCRT	3.32946460528372
CYBRD1	4.46369623265427
REG3A	3.11313805141445
SULT2B1	3.80859796837013
SEPT6	4.25022149414399
MMP10	3.29255825274683
CDA	3.6871199858847
ME1	4.55441027140507
TCN2	4.23761888124534
MGRN1	6.70291351117813
ZFY	2.94902090163476
CHRNG	3.56940379166554
IVL	3.07607770217310
PLEKHA6	4.13727870927501
CALM1	6.45476541461357
PGDS	3.82630534546092
C8orf33	6.19952213415526
CYFIP2	5.31240300275977
TEX11	3.99332411981014
CKM	3.4621907073159
MAP3K11	6.70621438282553
CEBPE	3.3128691100737
ACOT8	4.26312002198967
ESR2	3.2465997034258
OLIG2	3.22323061778784
AGTR2	3.13382704493955
DNAI2	3.95731658244445
EPM2AIP1	7.99831625359795
C14orf106	6.73986155641714
PZP	3.62664203689046
RPS9	10.2021006512451
SIVA1	6.73639584074047
HEATR2	8.48925778472789
CD3E	3.68893302834372
APRT	6.44760074103775
AMIGO2	4.89062266971758
GPS2	5.53830167609564
NOL14	5.49307238891375
TRIM36	6.73826196711278
RALBP1	8.41730811827377
EVPL	5.23300389089449
ITIH4	4.25996029676511
ADARB2	3.63277559714074
PIM2	4.60991703961616
REGL	3.81295352926608
GJA5	3.71145146659188
SLC17A5	4.52448396693966
PIPOX	4.04862905230303
HGF	3.42018576127738
EPHB4	5.12836884104455
SOX18	3.36068877716963
SERPINA10	3.70300584995587
INSIG1	5.20948296493398
WDR23	4.97863339791199
SYNGR1	4.27829134737366
TEX15	3.97597388045529
REEP2	4.87810134936888
CDK3	4.93676390623202
HSPA12A	3.66469867817867
REPIN1	7.54895298588947
ARL8B	7.88580853221026
PDE4A	4.05340474632106
CAPZB	7.12008865852819
SATB1	7.46855730093957
PPM1D	6.31218665342853
VPS45	6.60698437371379
TP53BP2	5.26897011236624
GINS2	6.87745499059214
CYP1B1	5.63026834724239
CACNA1G	3.47571104599467
VGLL4	8.96234860100586
XYLT1	4.0242059774411
BRWD1	4.15967135159419
ROS1	3.43958920347518
BMP8B	3.3474814737637
SLC5A4	3.54938986384029
SLC6A3	3.53911194230045
C16orf53	6.88148975673941
APC2	3.77687424460644
GOLPH3L	7.69364976520207
ZBTB17	4.1603353988102
C6orf54	3.50755500877747
SLC19A2	4.22968591945384
C6orf134	4.06632294471333
C9	2.81506397516341
ZBED5	7.97508290112156
PVR	3.92663812933608
ARTN	3.63980371041393
LTA4H	7.61433207864164
MAGEA4	3.52743846651736
IFIT3	3.82228597296944
PDE3B	3.84891085766140
GNRH2	3.93052954500199
STEAP1	4.41230985728198
FLJ10292	6.67366653612799
RPL39L	5.68019284771039
PGK1	5.82714351242535
CCL13	3.52479635298306
RLF	5.87211939210766
MLXIP	4.3683581855895
PLOD1	5.30302637004821
MTFR1	4.62231216198407
NPDC1	5.51745397938586
C11orf16	3.97602782707909
RRN3	4.53001727035115
GPAA1	7.19832887896169
C3orf14	6.91606905860103
TEX264	7.03107384977942
C22orf28	6.38255608731925
RYR3	3.12583232184501
VAMP2	4.65668420429584
XPNPEP2	3.50226343015165
PDE6A	3.48924234725391
SUPV3L1	5.60250518738737
FIBP	7.29900743445464
SPIB	3.512074441238
TBCB	9.27790500188237
DHCR24	9.12967213663406
ADRA2C	5.80118091842221
MEF2D	4.00910400913818
MYO1B	4.95319939868996
VAMP8	9.6804641555991
ANKRA2	4.66200104479819
TLX3	3.52524466954063
PANX1	4.58350713763575
RCBTB1	4.44512020495917
FGL2	3.84817791649376
CEP70	5.41871825912758
WASL	6.0697850672601
DCHS2	4.11459671511554
RNF25	4.66211114683173
CYBA	7.32821020083336
ARHGAP11A	3.20193633946370
PLAU	3.70939391838989
MPZL2	5.46853915454192
MATK	3.37703533641311
EHF	8.12063735333492
CTNND2	3.78573232158481
PTEN	6.62364420157868
ANXA1	10.0995664466517
AFF1	4.96800042590753
ZNF189	6.74046552627716
SUSD5	3.35770783765149
SLC28A3	4.08601503276565
GUCY1A3	4.85351782641999
RASSF7	5.35458743631502
SETD2	6.01725699301632
ROGDI	5.91998059504896
C20orf195	3.83306254167124
TICAM1	4.11100366113534
PACSIN2	7.01045673807377
SERPINB5	3.59578867418517
PRKCDBP	5.39044057607295
TFDP3	3.23142863009844
PLCB2	3.91158134420938
RFX5	6.26339672777815
TXNDC15	5.95548567050949
PTPN18	5.75245343694682
HLTF	7.63863477006048
PKP1	3.52011004113162
NDUFA6	7.33973748362488
KCNF1	4.03266778168414
HMG20B	4.66931892038837
SYNE2	6.7061088608566
SLC22A4	3.25191445889110
VCPIP1	3.94051989575916
NETO2	5.84794250168392
SQRDL	5.75382525208959
BAI3	3.01022007216762
GALK1	3.67779156765442
SERPINA6	3.37816677005564
ASCL3	3.62570226678123
NOSIP	5.77763317518769
HD	5.0349109368079
TRIM23	3.81274264766962
FBXL6	3.78833151528638
FABP7	3.03219878501331
ARL1	5.72585903273097
MAGEC3	3.06852950493108
CDK5RAP2	4.89961424220669
KCTD15	4.31045441242594
CD1D	3.24961868628995
EIF3B	6.91996023428979
KIAA0141	5.41583214120938
BIK	5.03348568063145
PAX4	3.26052621025342
NANOG	3.18597001845883
CEP135	4.83007607344886
ALOX5	3.74156481067387
TRIM22	5.58423471591388
LYRM2	6.03948219772667
GPR162	4.30166587600621
RNASE6	3.79996603580546
GJA1	8.93904065048441
TAS2R10	2.95320632714794
FASN	4.74572191503359
MRPS14	6.62446171122982
HMHB1	3.04003916448206
GPR116	3.96350696787753
TAF7	7.10063876121284
GK2	3.43005573860681
ZNF219	5.03828086710128
AMBP	3.37638760935278
CD33	3.72034635059063
RAB3GAP1	5.48861490694801
NXPH3	4.25662550413033
KIAA0953	3.60634579262658
CROCC	4.27152044781711
CCBP2	3.57177624809877
GPX7	5.08340774526718
TGM2	4.24728027903160
STAM	6.24341299117868
BASP1	6.81835485450226
ZNF202	4.05366475749706
ACTL6A	8.2284787576984
POU3F4	3.48332315022755
ARHGEF7	4.76221321850495
SLC23A2	3.99765009409838
TBK1	5.15898081243972
CRYM	4.51324760970342
PKD2	5.11471997755494
STX2	4.5744537872038
ACTL7B	3.24359937517935
RPL29	11.1079614003435
NR1H3	4.50853360588738
MPPE1	5.41534591719418
CLCN6	4.54206324301218
C16orf59	5.12592294924886
AADAC	3.81981841737916
SQSTM1	7.18535321240809
TCP10	3.94689271372618
BIN3	5.09062417954972
DEFA4	3.48628339040527
HPS6	5.72141527612218
ZNF197	4.16149728466901
MAN2A2	4.44632989338509
PTOV1	5.31590619546955
GABPB2	4.55933344160416
KCND1	3.63564351230636
RNF208	4.02726602119756
PTPN11	5.16886963572511
ZNF274	6.23771587890895
C7orf26	4.29882933168758
ATF3	6.80400090255298
UCHL1	7.60237265613123
APOL6	4.51314301319645
PLK1	4.3827753283329
NPHP1	3.69446809804681
DAB1	3.48723934345358
MLL	5.45055281255989
ANKRD15	6.23244713120408
C1orf218	6.32447421694687
DDX47	9.48343534376055
ATP8B2	5.90026807475463
ANXA13	3.32619149922551
RFTN1	6.7559492762047
TAPBPL	4.82192537044993
BTG1	6.66239402596513
DPP4	3.43808305049124
KLHL23	6.01396324186965
APOC3	3.60928730906031
NPPB	3.22024649733074
ZNF148	7.30580960441632
CNOT4	4.21729125284367
HIST1H3I	3.29405444896628
IKZF1	3.86861488043433
ZNF141	3.70219625815153
PSMC2	8.17607040179428
APEH	5.34920954092331
GGA3	4.94228370014276
OR2J2	3.24161968568415
KCNA2	3.16932775407124
ZNF749	3.24167394202879
LPGAT1	6.98383489958323
TMEM159	6.15081625187387
PCYT1A	3.49907349535899
BRMS1	5.4123307925665
CHST1	4.42200841493167
LGALS1	9.89496325040411
THOC2	7.3287307994775
TAF1B	4.91047612514251
GPR173	3.64859676486773
CASP10	3.96528642319038
COL15A1	4.29104054334942
ALK	4.99276161021471
GAN	3.06025492911655
EXOC6B	3.54346955066513
PCMT1	5.55176023725596
HIST1H2AE	4.77272986846913
VAMP1	4.92819819680682
HDAC5	5.01158096837294
SRI	7.67384377784135
HLA-E	8.84932720944058
SLC25A32	5.09501609790567
FLT3LG	3.24643429361234
WDR1	6.03470276188248
ATP1B1	10.3555919843590
SGPL1	5.88803454697295
AFG3L2	5.00824976505676
C5orf15	8.10283881755481
SWAP70	6.02141023457938
UBXD1	4.99331366656279
TRIM31	3.30017196969744
LILRB4	3.1263526820546
GSTA4	5.8043286884246
ARNT	4.22637235428086
CDKN1B	9.41856604830346
SEMA3A	5.35745199953265
FOXC1	4.80783236516137
HIST1H3B	3.48378146487618
BTRC	3.69000809878842
LSM14A	8.5577394683081
IQCH	3.62126055913955
STEAP3	5.12860168685875
YEATS2	5.45476516364656
CABP5	3.72396741240068
TRIM3	3.62045879647751
FGG	3.16474691521137
ABCA1	5.25736453379685
HNRPM	6.34087545329767
PLSCR2	4.12782512562012
JTB	8.86095756332642
PQBP1	5.65213488808123
CLEC2B	4.51278650868714
EDC3	3.85400421440843
REST	5.79173354378129
THBS3	5.75082176505618
EVI1	9.77113428357522
MGAT5	3.87876313180515
TSPAN8	3.34335490150305
DYNLT1	8.75260635627463
MUC1	7.92566254668162
IGSF1	5.41747256624605
TEAD3	4.94161523965534
ATP13A3	5.68890913115863
C3AR1	3.93156027380384
STOML1	5.96854366896016
EFNA4	4.71400649111939
HAO1	3.48791790776507
USP24	5.21365321709097
TWF1	5.41813235883206
MRPS17	7.39313261949668
MYH9	7.11064180828559
C9orf9	4.58856310420857
LBP	3.52929411588251
FSCN3	3.84431087486629
BDKRB2	4.17169327484839
HSD17B4	7.77983204927071
SEC31B	3.92475026577614
IDH2	8.63152656886027
SFRS16	4.84782057534398
AICDA	3.20634935826962
RAP1GAP	5.21680224196688
C1orf56	4.09379439913045
DCLK1	3.43913248669849
MEF2A	4.77894638681902
ASF1B	7.05128744975021
HTN3	2.78928060112687
ADAMTS9	3.55535187227924
COPZ1	6.37652843856364
SLC4A3	3.42758855755913
TAF2	7.52631726698449
KATNA1	4.97688108701601
STIM1	5.03963999055301
TBX2	5.40642107143475
FOXD3	3.11314107261696
RPS4X	12.2487653868071
PODXL2	3.9176760971177
C1orf176	3.73531347752385
RPS3	10.4460564763574
COL21A1	6.55421843400116
RAI14	6.7165844192573
LRFN3	5.31642779942017
SRPK3	3.79504986269375
FKBP14	4.24354068788088
TNNI3	5.60962300419577
CXorf9	3.43352673654464
REC8	6.93799595416734
HOXB3	3.47926787479036
SGCB	4.88954861692326
FRAT1	4.06463785119747
CLP1	5.61857347536436
MORN1	4.64451139118208
DUOX2	3.37733459670018
TSC22D3	5.20989937319501
ARHGEF2	5.76801254648371
CASP8	5.89543198347234
PRKD3	3.80211271448674
CFH	6.20651674531905
NRIP1	6.90976511442117
TRO	4.57074283835242
BNIP2	5.50846820134988
DHX30	5.16370848058877
TBC1D22B	2.93570775919108
GJA8	4.01674895975643
GPR52	3.24277375668803
FGF20	3.17128921055971
CASC3	6.09972133407394
METRN	8.91834108874912
KRT3	3.66802245702419
ARF1	8.60994284515389
MOG	3.59249832677106
ATP7A	6.47303855618066
CCNG2	3.70682311812106
PLCH2	3.86872592635162
ITSN2	4.30814735169403
GIP	3.17186366259577
LOC390688	3.43901806290336
LOC89944	6.82805704834813
PSPN	3.74754068478108
HOXB13	3.16582047767493
MTMR8	3.81321635384161
UBXD8	7.95363484977546
GYPE	3.42378607645387
SPAM1	3.31528488708641
PPP2R1B	4.19652828889839
CNN3	6.67191979976834
JAG1	5.7289336670831
HIST1H2AL	3.65809072884948
CHGA	3.48496237469048
CACNA1B	3.56666471867598
PAPPA	3.77257675195621
RAPGEFL1	3.74057587326456
RHOA	8.54629890545198
CYP4F8	3.45058628838771
TRH	3.56773667503557
DCTN3	8.24520102319
NT5C	4.99457122734147
ZWILCH	5.05866924111511
SLC1A5	4.48236176642214
CALCA	3.3620688922224
VPS41	4.61228831896852
SYCP1	3.96114433957758
KIAA0174	8.58659667123154
CXCL11	3.29446692466647
ZNF639	4.74687746434873
CACNG4	6.34811555492935
TNNC1	3.22774005246121
GFI1B	3.39259780914799
C11orf58	7.91696890008012
PSCD1	4.53434337655251
NUDT18	3.97980710947015
CASD1	4.96761352621547
LPPR2	3.97556208846447
TTC35	4.91334205483417
SMC4	8.60784974542135
ZNF771	3.65990250091454
TTBK2	4.66384981837271
GJB3	4.77730237750121
RGS19	6.2816560045285
SFRS3	8.77349963418466
HLA-DQB1	7.41501716218704
SCRG1	3.82215689793599
NRAS	4.89161611069284
FBXW2	4.72313793448843
SIX3	3.30473315666717
DUSP26	3.62004034749768
HDAC9	7.10862718409084
ZDHHC24	4.25781956470296
OGG1	4.96387301565716
DNAJC3	5.20072188547551
LITAF	8.10063603450451
ZNF410	6.64865545735376
APLP1	6.6527487107804
AFP	3.1889205044934
OR7A5	3.51350834493831
ZW10	4.54821679942219
DLX4	3.97801012442725
TUBA1B	11.9899565917195
MGC70863	5.88273735107164
C12orf29	6.03699589682978
CRY1	6.74588067720635
OR1D2	3.75755013768896
C1orf25	5.28445898704054
PHOX2B	3.50680295364372
CUZD1	3.57809381360561
SCAND1	7.1201353405159
MYT1	3.90331268417870
VILL	4.80225040034816
PPP3CC	3.55515290304163
GOLGA1	4.18324025290469
ZBTB43	4.84869456700043
VAPA	7.77223421950147
MEA1	9.08752030254465
STAP1	2.99419432457421
PIK3R3	4.81403300687445
TGM5	4.20155651176831
SLC34A1	3.71469882546824
USPL1	4.98793689118998
DLX6	3.13765942541645
FBXO40	3.35244598430211
NKG7	3.54272819881556
BRF1	4.22814593932589
CCL27	3.61848531701104
EMP1	8.30633473182768
ACTR6	4.486487422769
PFN2	10.3359021013284
MYBPH	3.49786645183431
