Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_D05_443142
Composite Element REF	Signal
HLA-DPB1	7.37760348076096
SFI1	4.25660103123971
GNE	4.36150356481785
MGAT4C	3.24577304482124
CTSE	3.88423565047097
SLC35A2	4.53123318711866
TUSC3	5.79166936502877
GABRD	3.09672625180310
IARS	8.5377472268731
ARFIP1	4.86208026119775
SFRS9	6.23239779696817
CEP110	3.78748951778619
MYF6	3.11548504922401
MGST2	7.75940130963901
EVI2B	3.44076007649947
TRPV4	3.43870265277838
SLC25A11	5.19503391593286
EHD4	6.88965722780425
NOX5	4.3231496175368
NCKAP1L	3.64968564272236
EMP3	4.87723769435138
SYNCRIP	7.87100965440236
BPY2C	3.564724467203
C1orf38	3.76963852068366
ZNF426	5.25776634371272
ELOVL2	3.24719160210624
ATP5J	8.7490509269716
CBX7	5.33487147226671
OSBPL1A	5.50269658973524
MED13	7.19908294403646
ZNF589	4.02196863105577
CHRNB3	3.20793525255907
GOLGA2	6.84999926709917
NIF3L1	6.14885575121347
TRA2A	6.20631566983728
F2R	3.95983058573137
PHF2	5.88738249018718
PID1	4.53050349809455
MTAP	3.73825609057703
RFC1	5.22451091984623
C5orf3	4.98647407591713
ADORA3	3.54709327652589
ACTL7A	3.41550581800888
RAI2	8.72309896937934
MAP2K7	3.89364982041529
HYAL4	3.35371826272978
GZMB	4.06484750625084
FCGR3B	3.12289559428253
BMP1	4.71460104880442
CPNE6	3.25735834680447
SP2	3.53790727030409
DPF1	3.73143556985554
SMPD3	3.15395460156844
TMEM38B	3.83938469349075
CCDC56	7.51489244048986
NFE2L1	6.76047804206267
MRPS31	6.03502088805259
STIP1	5.00513365263002
MMP26	3.2884172118383
RASL11B	3.87450488986403
NT5DC2	6.02985942960999
HLA-G	5.8266010478682
LRP2	4.08931372451195
MTDH	8.29321244180636
HSP90AB1	8.04944809230626
PMAIP1	5.03233046924677
LMBR1L	4.51404834111217
SLC25A20	3.96601144897918
RSBN1	5.65843879525713
S100A2	6.96746823617183
C2	6.28862659505115
RHOT2	5.08921640281607
RALGPS2	3.76248666690367
EIF4EBP1	6.20587362261671
C2orf27	4.25595407661358
GCKR	3.67613582326827
FER	4.73162884817467
TRPC6	3.26117685843117
RGL2	6.41849669248403
ARPC1B	8.18406476608547
SNRK	6.20347257430678
UTP6	5.41316149720483
DNM2	4.69099022236578
GCS1	5.94133512288356
EHMT1	3.12933396222043
GLDC	3.89305678909842
FBP1	4.46900094663852
VARS	4.43115822376822
PLA2G7	4.26374987686787
RAX	3.35744407937058
TERT	3.90334238431738
CCL1	3.11684681903505
FUCA1	6.01096511405052
ALS2CR8	3.50188115106331
CXorf21	5.04624642325461
KCMF1	9.3401784056562
MFAP2	5.02554209208577
OXCT2	3.89675469251044
WWC3	6.03719402006893
SOCS1	3.78805087085106
IL17RA	4.68661946080681
C14orf115	3.97518805954752
ST5	7.63989830169667
STRA6	5.30894029072605
MPP5	4.16322415427990
SPA17	5.55591574244867
C21orf7	3.81370340709995
FLJ10986	4.65210862246036
LHFP	4.18632978841229
CAMK4	3.93673623391747
GALNT14	7.27508185374951
CXorf27	3.04790903689591
CLPX	4.86673022365383
NPLOC4	6.786908409355
PJA1	5.57259603669674
CPLX2	3.54344524234869
ARSD	4.05703948814928
WHDC1L1	3.27576645942882
RB1	3.98804380479776
PHLDA2	7.0968229074116
C2orf56	3.40944454516892
GUCY2F	3.32227600823267
MPV17	5.50525331941197
PSMD4	6.36895745700982
SLC35D1	3.71639089416943
C20orf103	4.92361003215251
COL16A1	5.35141214742756
ERLIN1	4.64797667277339
JMJD4	4.10727758726781
SLC29A1	3.98481148052418
GLRX	4.33221251123929
HIST1H2BK	8.9004058265928
TP53I11	4.58885151477094
ST3GAL4	4.33504136341501
ALG8	7.27259134488196
PF4V1	3.14938012483297
SHOC2	5.76410591534688
REG1A	3.56300292211652
FBXW7	4.41408556228557
CYB5R3	9.71326808931738
MINA	5.36790300456659
HHLA1	4.16964659199629
MYST4	5.82906972152228
NR0B2	4.25919486194941
TFAP2A	5.97311549846564
UCHL5IP	4.99975731206848
TIMELESS	4.40403255561855
DDX10	5.40385265946105
SLC25A36	9.29998981982168
TMED10	7.35790270592405
ZNF507	3.20409482176325
LOC90379	4.02646637019315
RAB11FIP1	5.31461297596659
ATAD4	4.59175995597758
PHF15	4.72545769084945
ZNF26	5.19311156994869
KRT7	5.29239142918906
RPA3	7.18687546979362
YIF1A	6.68925133523427
PPRC1	5.76741020150642
PCDH17	5.42222110046129
PHF8	3.60480057658504
RDH14	6.84968990369605
DNAJB2	5.65948270868016
HNRPK	9.46611356296929
PTPLB	7.54558858142726
RABEPK	5.38743258603884
SNF8	5.26195945786031
CBARA1	6.82595467189766
RAD51AP1	4.46902529970709
HAT1	5.75564779633503
HTR1D	3.27970734634319
H2AFV	6.61963106755948
OAZ3	4.67952133448325
CXorf48	3.47064435327047
RC3H2	5.57222408368497
SGCD	4.4676436073012
PHTF1	3.90143269980125
CA3	3.78434679071017
PKIA	4.40475100664239
STX10	5.73783642341808
PEO1	4.98160638794831
JMJD2D	3.35607887993900
KRT19	9.25139745912989
ZNF143	5.10474318551854
ENO1	6.54616947112924
TIPRL	8.17850985351825
MAN1B1	5.28112775973027
P4HA1	7.71336459276987
TPTE	3.23331876601819
AKAP8L	4.72459076919206
GPR17	3.36853363711243
LRRC20	4.57795590989014
UBE2Z	6.46250888763697
COL4A1	5.53490495168323
ISOC1	6.84561944787884
RNASE1	5.88700255331879
C20orf20	5.61179006577231
NDUFB11	8.35105932525648
STK19	5.68966500790138
OSBPL2	5.32157968476273
PTTG2	3.1317905645808
GRM7	3.34761920604637
SLC39A8	4.41072047356344
APPBP1	5.8005686680444
STS	4.56522726812488
FFAR2	3.09100578127179
TMEM123	7.7446852240065
GLI2	3.78496706062655
BTNL2	3.85565324861294
ALDH1A3	4.42587933409849
TGIF1	6.28986157698531
SCO2	4.87765456347369
TP53	5.12309284660578
CCDC69	3.85068941793177
ZFAND5	8.79714170914917
ICA1	4.47916461015087
RAPGEF2	4.60709288407032
NAV3	4.57928359278875
EPS8L2	6.20917519173614
ATP6V1G2	3.12962136050364
MNT	7.45808952990499
C6orf145	6.59098467075564
PPP6C	7.14024657048756
OR51E2	3.13379992748827
OTUB1	6.1143563548388
ENTPD1	3.96340748136339
TMEM115	4.86336715081094
STK11	4.54152335361068
PRPSAP2	5.02727091531075
SH3BGRL3	6.8118818645498
MX1	5.97186372682011
PSMC5	7.63942727058437
TTTY9A	3.64965132967619
EXOSC4	5.8475776474839
SETD1A	4.80948985751593
YARS	7.78863191761883
SLN	3.48403749678518
RELB	4.30009263116749
NLRP1	3.71900887001096
LAMB2	6.57857873368381
FNTA	6.55618431942697
HNF1B	5.56014843151355
C14orf139	3.90604621184284
UMOD	3.36117301869819
ZNF512B	6.03088969817071
GPR25	4.01093080686969
C6orf49	9.84324989412554
ATP6V0A1	4.43368858228632
SNFT	3.85879944778783
ZNF768	5.3215313795616
GTF2I	7.23382268656662
KCNN2	3.27955844127983
DYNC2LI1	4.89322615889654
DGKE	3.62652117357071
DNAH3	4.00165283801382
RPS6KA1	4.16718872486833
C9orf53	3.35973803403567
PTPRM	5.93633124098128
MRPS15	6.7816770772879
TMEM59L	3.8070002010889
SSPN	6.78952578466165
IGSF9B	3.28808554409322
CNOT8	5.02838246138101
GORASP2	8.06876745552818
ADAM17	4.91213180856978
CHRNA3	3.58549440232341
MYOG	3.74144507532358
UBE2D4	4.50240244872989
CPNE1	6.1977461267268
AK5	3.57244823849306
RPL37A	8.04225920516348
CPS1	3.41032207743585
NDRG4	4.1355475687101
ALG5	6.35676157398615
NCOA2	4.25694879523496
LOC130074	6.94328039942274
PIAS4	3.87622792821635
S100PBP	5.57913970147695
TEGT	9.48361062869086
USP5	4.6080671920195
CFLAR	5.38111805898652
KIAA0692	4.09455614922909
WDR48	5.03422418142778
PCDHGB6	3.19590051646238
NRXN3	3.79191235496761
ACACB	4.54752177505345
CDKN2C	5.55380211297014
KIAA0226	4.6731101964089
TRAK1	4.94598215814458
CUTC	4.89180075800337
AGPAT5	7.27598095351607
WDR68	5.56560823383148
PREPL	5.68629907635208
ABCB6	3.7721865887663
RABGAP1L	4.10774004256022
FCGR1A	3.41695159973018
EIF4H	8.60070217197286
DLC1	4.02570361319318
MAPK8IP3	3.87525130182319
SPRY4	5.98461611291794
RPL11	9.87720398756463
RAP2C	6.35963281890644
ETFB	6.26845005169434
RORC	3.57889942855487
GRAP	3.189753992437
SEPW1	7.1857829933422
NMU	6.72962053612047
MXD1	3.29912541193619
IFIH1	5.19820806004875
AZI2	4.87290901743811
WDR37	5.20173552176695
SEMA4A	5.18493298608602
RPL8	11.5613884095834
NUAK2	8.2509516707671
AHSG	3.40487155804735
RBM39	8.14165860783743
MANSC1	7.6808607227971
IMP3	6.52885253942837
ARHGDIG	3.83381593708142
ELTD1	4.10592848463913
PRAMEF10	3.32104410846578
RGS17	3.30098786972402
KPTN	4.14647995757948
C2orf3	4.2779974845978
PCTP	4.39384696245142
MRPL42	5.63390662343984
SIRT1	6.00944115699035
MANBA	5.99821845006268
CD164	7.01037034073455
ZNF671	3.7786093736707
GFRA1	3.47678846977662
PRM2	3.43617510670442
IL1B	4.15115453952044
HAX1	7.2487137124848
REN	3.50434512116974
ZKSCAN3	4.43529891937048
CTSA	7.74414000572284
TPRKB	7.48507714406604
UBFD1	5.95068101086921
CDKL5	3.21175137941857
HIST1H2BD	8.19723919424222
COQ4	5.6696516389142
TXNDC4	6.5323342829505
C5orf22	5.87599311087912
VGF	4.29802549876611
INPP4A	3.61246966382026
RNF8	5.17417900128972
BMX	3.20441487526457
SLCO5A1	4.49663755388046
PTPRU	4.72257023177073
ATP8B3	3.38507785186702
HOXC8	3.78875725760440
ADPGK	6.01229734248096
IL12B	3.04103979240023
LARP4	5.26050496199457
ZMPSTE24	7.0717099758645
PFDN4	5.55919478332507
KLHL11	3.28385718166481
PSMB3	8.3047430423729
KIAA0157	5.89613817062937
DDX25	3.10765528880849
NCAN	3.86458517188657
RPS25	10.5317675424401
SOBP	4.94455345482862
TESK2	3.76964699448677
DNM1L	5.61863721038655
LOC55908	3.70785935851511
MTIF2	8.13555179582335
ZNF207	7.30469667643447
EXOC7	5.65553945767276
CLEC11A	4.95531148080083
TXN2	6.02504558868978
TOLLIP	5.00557692326655
TRAPPC3	6.88482039652162
TAF15	6.48415221680403
HAMP	3.75020146231602
GRIA4	3.68948991268095
IDE	4.11448329166017
DLK1	6.28582747368654
PLVAP	4.92539117780697
NOD2	3.80240631667903
SCMH1	5.92461246329872
ELMO3	4.29820551906356
GPR68	3.68958674019183
HTR2A	3.24466593489656
FUT7	3.89167182253657
PRELP	4.69994855792835
COL8A2	3.91001802143184
GYG1	6.99034966606334
C16orf68	4.50954560794535
R3HDM1	5.86411575553122
ZNF91	10.2950519862507
LPIN1	5.39368778467904
KRT12	3.71907218470258
BAALC	3.19628453787863
MKRN1	7.24332683673392
KIAA1598	7.53370887799939
ANXA7	7.59762534120687
TNP1	3.80595381175867
WDR13	6.54681440756012
GAPDH	10.4236441441339
BSPRY	5.47500481352329
COX7C	10.4857389173538
FAM108B1	3.70274751894922
PGAM2	4.00564716239307
PEX12	4.23841086235004
APC	4.07088792589359
PMP22	5.58027191086538
TLR2	3.49608258629238
NPBWR2	2.84273905726261
WFDC1	3.9961406252678
MTL5	4.37643570215299
COMMD9	6.48558022753907
INADL	4.1843643209171
GPX1	8.77129893949809
PSG11	3.55468463185707
SLC39A1	6.43172840369892
SNAPC3	5.03339443375474
C4orf16	4.80946630600919
GNA12	4.37114556649562
LIMK1	3.94270697883809
MECR	4.41846207766454
CDC42EP1	4.04775663829034
KIAA0101	7.63517009315107
B4GALT5	7.34832725867703
PIGC	5.97270735899369
LRAT	3.05947897174302
MMP19	4.364564177105
IL18R1	3.45390484315309
VNN2	4.00257262911491
AKAP11	4.3357909089742
BCL10	7.67415713189381
GLB1	6.86411660589011
DTX3	3.43996197808448
ACCN3	3.33195142818104
MOCS2	4.90294988855649
HCRT	3.25273948345984
CYBRD1	3.66850426332582
REG3A	3.45029580307663
SULT2B1	3.92197128907036
SEPT6	4.99528591538551
MMP10	3.95035218568429
CDA	3.36196117053801
ME1	4.14704682084832
TCN2	4.58376684062694
MGRN1	5.50929358019432
ZFY	2.96196397885378
CHRNG	3.54900012382969
IVL	3.23509728040418
PLEKHA6	5.03045817962293
CALM1	7.14440852428962
PGDS	3.20203427094035
C8orf33	6.45077592813094
CYFIP2	4.92371828475544
TEX11	3.61149674958109
CKM	3.27456328107351
MAP3K11	6.79448438509011
CEBPE	3.548982021162
ACOT8	4.40957558108177
ESR2	3.17368948683843
OLIG2	3.05819144371238
AGTR2	3.14506641234378
DNAI2	3.44591507695799
EPM2AIP1	8.09719788917216
C14orf106	4.35385324770999
PZP	3.53538929788099
RPS9	10.3329979346684
SIVA1	5.9322181768307
HEATR2	7.83133691739479
CD3E	3.3854132364679
APRT	6.0076201693041
AMIGO2	5.11911638044382
GPS2	5.00171364888062
NOL14	5.70619424885986
TRIM36	3.57696427403167
RALBP1	8.45635015335967
EVPL	4.64988646182179
ITIH4	4.01331551653314
ADARB2	3.34404337083202
PIM2	4.45724409280436
REGL	3.57328856677131
GJA5	4.15874604008888
SLC17A5	4.23960945416027
PIPOX	4.69016490402956
HGF	3.36391149352191
EPHB4	4.81925896071068
SOX18	3.67327197654173
SERPINA10	3.73009641168079
INSIG1	6.99584321607468
WDR23	4.36096024563362
SYNGR1	4.46663201364357
TEX15	3.74398207876063
REEP2	4.73174536198227
CDK3	5.23620752053011
HSPA12A	4.60263385565966
REPIN1	7.2599162033432
ARL8B	9.01213653040185
PDE4A	4.09146992998904
CAPZB	7.308121098098
SATB1	7.41166847006675
PPM1D	3.67662041553724
VPS45	5.96281271232097
TP53BP2	5.60559955739945
GINS2	7.04735659855436
CYP1B1	8.1620316871202
CACNA1G	3.44901750153653
VGLL4	8.99384556296615
XYLT1	3.88694573085943
BRWD1	4.0080999595197
ROS1	3.48797578929469
BMP8B	3.49355351438865
SLC5A4	3.65346319527804
SLC6A3	3.47279221370483
C16orf53	5.34458469979394
APC2	3.97594948577669
GOLPH3L	7.43483219060691
ZBTB17	4.00193024529562
C6orf54	3.53180715609641
SLC19A2	4.4683113108247
C6orf134	4.91210978306035
C9	3.17116580026651
ZBED5	7.93783750561375
PVR	3.84367238673808
ARTN	4.50030688655598
LTA4H	7.69464078371024
MAGEA4	3.58442340638374
IFIT3	3.6982593422075
PDE3B	3.86736311553983
GNRH2	3.86744984309367
STEAP1	5.25195244290546
FLJ10292	5.0426230915506
RPL39L	5.61744627810214
PGK1	7.24922212469805
CCL13	3.91666017811502
RLF	5.71415158915013
MLXIP	4.33807612411496
PLOD1	5.46613348288329
MTFR1	4.84073173472984
NPDC1	6.49702707407522
C11orf16	4.26226807695899
RRN3	4.39999366340212
GPAA1	7.74180486863092
C3orf14	5.18908751215051
TEX264	6.53944567183987
C22orf28	7.077245698487
RYR3	3.76868994720394
VAMP2	4.39563415005738
XPNPEP2	3.49643348912359
PDE6A	3.35078720092723
SUPV3L1	5.8717092852707
FIBP	6.8730146625633
SPIB	3.88212637927178
TBCB	6.62792646114187
DHCR24	9.28935715652972
ADRA2C	5.93365391983441
MEF2D	4.39201784703755
MYO1B	5.36522831517947
VAMP8	8.55277415012752
ANKRA2	5.77484013294218
TLX3	3.06594461511099
PANX1	5.27346311371728
RCBTB1	4.68176096339928
FGL2	4.21410608284416
CEP70	6.08162191406864
WASL	6.0019958533358
DCHS2	4.28438908824846
RNF25	4.39146295653309
CYBA	9.25940177627438
ARHGAP11A	3.57033264915427
PLAU	4.01358592014925
MPZL2	4.91678589759989
MATK	3.47698038064811
EHF	6.73818928196143
CTNND2	3.64373158640308
PTEN	4.60919114021786
ANXA1	8.97743366233824
AFF1	5.13148350207284
ZNF189	6.17241438425289
SUSD5	3.6472422250615
SLC28A3	6.04278788735773
GUCY1A3	4.74124847795144
RASSF7	6.27686359480974
SETD2	5.76542572547647
ROGDI	4.14250348463415
C20orf195	3.37513676609962
TICAM1	4.64568426607573
PACSIN2	8.04281493411134
SERPINB5	3.51665285241154
PRKCDBP	4.95517452666962
TFDP3	3.30228498664996
PLCB2	4.15592748585135
RFX5	5.69043306438624
TXNDC15	5.72565249964828
PTPN18	4.81311162129478
HLTF	6.6208150537539
PKP1	3.65678216786218
NDUFA6	7.7966082397043
KCNF1	3.79513470486544
HMG20B	4.90993180187273
SYNE2	6.96047148293989
SLC22A4	3.50650141646969
VCPIP1	4.0277943208155
NETO2	3.54392248363955
SQRDL	7.65187341440015
BAI3	2.87376325354506
GALK1	3.80902061940305
SERPINA6	3.40662036850914
ASCL3	3.58727324257201
NOSIP	5.47264746168562
HD	4.85559185133682
TRIM23	3.90035634801481
FBXL6	4.10760117787699
FABP7	3.19358972728082
ARL1	5.35359955164204
MAGEC3	3.11415361404842
CDK5RAP2	5.18618664699696
KCTD15	4.32142540522058
CD1D	2.94521037319229
EIF3B	7.04496703093464
KIAA0141	5.4514283400309
BIK	8.1268772647556
PAX4	3.5923031607291
NANOG	3.67951854256883
CEP135	4.29816901326655
ALOX5	4.63415486265223
TRIM22	5.57470715726966
LYRM2	5.9930377944057
GPR162	3.54935825133984
RNASE6	3.86940661395895
GJA1	7.97652470564818
TAS2R10	2.72095697894394
FASN	3.75219421289105
MRPS14	6.38224656043449
HMHB1	3.05902802188759
GPR116	3.82325109203199
TAF7	7.39199202766879
GK2	3.57254642537294
ZNF219	4.52695180129835
AMBP	3.35498982356084
CD33	3.78905846708083
RAB3GAP1	5.98700685086123
NXPH3	4.09074660023935
KIAA0953	3.59913590972875
CROCC	3.76393182771503
CCBP2	3.71241196795345
GPX7	4.86706424261749
TGM2	4.73673439656274
STAM	5.0593540337951
BASP1	4.78003327404518
ZNF202	4.24532058183708
ACTL6A	7.20130179175462
POU3F4	3.65276708860968
ARHGEF7	4.88312512654385
SLC23A2	4.23377573943152
TBK1	4.39891209567402
CRYM	4.20290474654235
PKD2	5.1486236693957
STX2	3.66042391394431
ACTL7B	3.1762446873599
RPL29	11.2006693592308
NR1H3	3.92134175068713
MPPE1	5.9150228204966
CLCN6	4.39031303919696
C16orf59	4.19853961329554
AADAC	7.47143893448347
SQSTM1	7.46819109726576
TCP10	3.71803079615799
BIN3	5.27544579522219
DEFA4	3.70380073322756
HPS6	5.45554382966583
ZNF197	3.90979065427512
MAN2A2	4.86900053756224
PTOV1	5.01720635068938
GABPB2	4.74649156399038
KCND1	3.38115094044471
RNF208	3.50458492262928
PTPN11	4.85168671534396
ZNF274	5.86482364754467
C7orf26	4.43907920845507
ATF3	5.76442335092718
UCHL1	5.32949622173567
APOL6	4.88843353658404
PLK1	3.79563295280911
NPHP1	3.48755867151523
DAB1	3.61805497763635
MLL	4.9440074480669
ANKRD15	6.60572614173789
C1orf218	4.78190295133385
DDX47	7.23111993575102
ATP8B2	4.95142426223692
ANXA13	3.26944561178227
RFTN1	7.50761041422858
TAPBPL	4.40448765512117
BTG1	7.75703214887189
DPP4	3.27451366004623
KLHL23	6.11506635851638
APOC3	3.67122195984568
NPPB	3.23886097929066
ZNF148	7.3816791859529
CNOT4	4.17906685511362
HIST1H3I	3.34661815112339
IKZF1	3.96698573659915
ZNF141	3.34607758475978
PSMC2	8.22316417129397
APEH	5.01208775458474
GGA3	4.83991487899394
OR2J2	3.22931259515017
KCNA2	3.20626796805656
ZNF749	3.52223333930035
LPGAT1	6.58389007703782
TMEM159	5.4679465368049
PCYT1A	3.50765553543658
BRMS1	5.5422269419773
CHST1	6.15340080709315
LGALS1	9.8030842236464
THOC2	8.45723970841459
TAF1B	5.3458831423749
GPR173	3.16776312750216
CASP10	4.05195501716177
COL15A1	4.3075381174082
ALK	4.31745746873074
GAN	3.20472038249146
EXOC6B	3.43484376842592
PCMT1	5.12837765211082
HIST1H2AE	5.67818865511062
VAMP1	3.78999285145239
HDAC5	4.87218366043103
SRI	6.52125189104355
HLA-E	9.37832886026717
SLC25A32	5.51975885298777
FLT3LG	3.54298283433827
WDR1	6.35634302224837
ATP1B1	10.1372120931671
SGPL1	5.89348253712267
AFG3L2	5.46423624671096
C5orf15	7.76224749111176
SWAP70	5.07355354648025
UBXD1	5.61799525104221
TRIM31	3.34300281493517
LILRB4	3.22808676683928
GSTA4	6.9978335425399
ARNT	4.19218217687615
CDKN1B	5.50807692115746
SEMA3A	3.79632712124231
FOXC1	5.22172989033686
HIST1H3B	3.5423945192959
BTRC	3.40193623157173
LSM14A	7.07943562837683
IQCH	3.45401043387727
STEAP3	6.01873316619762
YEATS2	6.30914116422321
CABP5	3.74827301847453
TRIM3	3.69473715989003
FGG	3.24152265919800
ABCA1	5.72972155224997
HNRPM	5.53507563669976
PLSCR2	3.60147440773255
JTB	8.49926039636135
PQBP1	5.18249286265093
CLEC2B	4.31769731561952
EDC3	3.70693311835794
REST	5.10437255974653
THBS3	5.65286433405933
EVI1	8.9780777023821
MGAT5	3.70250858763016
TSPAN8	4.36532110723567
DYNLT1	8.60201850006996
MUC1	8.45950466251041
IGSF1	3.99439021235087
TEAD3	5.47399490305795
ATP13A3	5.96043073919253
C3AR1	3.63899352545321
STOML1	5.49977741165845
EFNA4	5.88126494442284
HAO1	3.38580303789869
USP24	4.98259170199664
TWF1	5.40695584163607
MRPS17	6.71813409066527
MYH9	7.07062101086633
C9orf9	4.48154250952501
LBP	3.37432831713797
FSCN3	3.91005755988851
BDKRB2	4.27687338943915
HSD17B4	7.803341855171
SEC31B	4.19024713139408
IDH2	7.63594977911668
SFRS16	5.83814712434198
AICDA	3.59206221801418
RAP1GAP	4.86184010135733
C1orf56	3.72844889615114
DCLK1	3.41082370995328
MEF2A	5.27959712123726
ASF1B	5.63409025807604
HTN3	2.89078601826228
ADAMTS9	3.44070077612807
COPZ1	6.99957419411649
SLC4A3	4.30205009626932
TAF2	7.43734608555842
KATNA1	4.13034133421887
STIM1	4.84455933362668
TBX2	4.57657395609782
FOXD3	2.79238997018198
RPS4X	12.761470276275
PODXL2	4.10191477622542
C1orf176	4.08988959877612
RPS3	11.0647248411883
COL21A1	3.38367291920194
RAI14	6.5805962547222
LRFN3	5.49236311435502
SRPK3	4.33225444953436
FKBP14	4.05667012564676
TNNI3	5.25162918576099
CXorf9	3.13522110421899
REC8	4.86210978163406
HOXB3	3.89433282370055
SGCB	5.43698000267395
FRAT1	4.66481410710407
CLP1	5.36645002192128
MORN1	4.69944441557126
DUOX2	3.21628330969816
TSC22D3	5.2216073280765
ARHGEF2	5.75517793251622
CASP8	5.26064522343132
PRKD3	4.70631199168116
CFH	5.11736059989042
NRIP1	6.84982293236371
TRO	4.27977109738049
BNIP2	5.46081369693456
DHX30	5.0319671732359
TBC1D22B	3.17812365499332
GJA8	3.82523627676447
GPR52	3.19687448264183
FGF20	3.22696364464454
CASC3	5.61079101567703
METRN	4.30414239759858
KRT3	3.11725167460423
ARF1	8.35321643313934
MOG	3.50434293876919
ATP7A	5.68060783796394
CCNG2	4.22183445086974
PLCH2	4.00238531817482
ITSN2	3.96816377194292
GIP	3.38865061745276
LOC390688	3.42054842034731
LOC89944	5.3964272229201
PSPN	4.03135811081976
HOXB13	3.23954026165909
MTMR8	3.66516174839861
UBXD8	7.52569535555923
GYPE	3.43375937613165
SPAM1	3.43670353710435
PPP2R1B	3.85131012853731
CNN3	5.04949229759816
JAG1	5.75891894673815
HIST1H2AL	3.23084253797733
CHGA	4.30988486064191
CACNA1B	3.36208575227981
PAPPA	3.93798778529061
RAPGEFL1	4.3462710539536
RHOA	7.33320763635523
CYP4F8	3.20118585906456
TRH	4.06325928896959
DCTN3	6.9948062453455
NT5C	3.79253901255213
ZWILCH	4.68883348969107
SLC1A5	4.90812494870405
CALCA	3.38911755464458
VPS41	4.41217131490262
SYCP1	3.06789368422423
KIAA0174	7.63819183593706
CXCL11	3.3488970967188
ZNF639	4.30900040300497
CACNG4	5.51608136000746
TNNC1	3.02567877796509
GFI1B	3.25370944603779
C11orf58	7.66479707540924
PSCD1	4.52277259401677
NUDT18	4.38433424991818
CASD1	4.55481892416298
LPPR2	4.65039518073472
TTC35	6.4820661585938
SMC4	6.91606386347591
ZNF771	3.57291956707783
TTBK2	4.61135322127395
GJB3	3.96305357833438
RGS19	5.51950764345196
SFRS3	7.99444399266186
HLA-DQB1	7.83421042959233
SCRG1	3.29515907463857
NRAS	5.14157909755574
FBXW2	5.55130236488634
SIX3	3.7151073617174
DUSP26	4.00818426980078
HDAC9	6.39238490391688
ZDHHC24	5.16258648134936
OGG1	4.90786364333312
DNAJC3	4.97622864467098
LITAF	6.16129675580876
ZNF410	6.45907222394441
APLP1	5.36418182184914
AFP	3.08779964512972
OR7A5	3.39086850324076
ZW10	4.11604279717032
DLX4	3.32477743956639
TUBA1B	11.8771668155561
MGC70863	4.6484753132068
C12orf29	4.67960369352822
CRY1	5.02484595901017
OR1D2	3.47396555693598
C1orf25	4.23385135135588
PHOX2B	3.59817202293086
CUZD1	3.46865598351734
SCAND1	7.8659169196749
MYT1	3.84904195316980
VILL	4.65013470662241
PPP3CC	3.69048933336454
GOLGA1	4.41756617860615
ZBTB43	5.7451489747159
VAPA	8.26398678930494
MEA1	8.38441238236667
STAP1	3.19621173479047
PIK3R3	6.07943302406786
TGM5	4.14927234989871
SLC34A1	3.48139838647200
USPL1	4.65382079678022
DLX6	3.14834903238786
FBXO40	3.98639656025198
NKG7	3.67463754060478
BRF1	4.21906509631539
CCL27	3.52227333535799
EMP1	5.09135887077383
ACTR6	4.36293585921858
PFN2	8.7832660475233
MYBPH	3.73079588879061
CHCHD7	5.82781435443299
TCEA2	4.71670592174382
PPP1CC	9.0088601131024
COG2	5.26875971237451
FLJ20294	4.61955965270941
TARS	7.30407247092068
ARHGAP28	3.64126361034359
TRAPPC2L	6.73894358592276
CCDC109B	6.62681245367603
LGTN	7.3743005870628
KCNB2	3.23340639793755
USP13	5.65604214920342
RPS2	10.9073953566358
C17orf75	3.91363085471278
FBXW4	6.7973873416776
SLC2A8	4.9270969563181
WT1	7.0054787540748
SNRPE	7.999596902349
LEPROT	8.51850608952937
STK38L	6.09152077546848
CUEDC2	7.165621775505
IL13RA2	2.99227677737572
DDX42	7.22943641163764
TXNRD2	4.02519161695573
C4orf19	4.85520715599027
TNFRSF4	3.46293880017052
AOC3	3.54156447264633
MTHFD2	7.68654840101575
KSR1	3.53515954745037
SS18L2	7.1755743718392
OAS3	4.49015312058619
SLC22A11	3.33985435127892
LARGE	4.24763609109124
LIMA1	4.65020232263831
STARD3	3.72721760770378
VPS39	5.53722894815204
ZNF236	4.24743009008131
C8orf32	5.92556765939871
GABRB1	2.94172044849678
ZXDA	3.16050821030211
ODAM	3.42124970524384
MORF4L2	11.1184711049381
FBLN1	3.91545854891236
PRKAB2	3.52166740797966
AFF4	3.54140837951261
HSPB2	3.58056474365903
ZNF76	5.89831860543892
RAF1	5.83256295661097
SUB1	8.96463541249943
MRPS33	8.37745362147905
ZIC1	5.17668129821731
KLRK1	3.21338564216232
LYST	4.61433073050564
UBE2M	4.55133733822475
RAG1AP1	6.86843496602317
ZNF281	4.15223114161351
P2RX5	3.5886492217265
NCR3	3.70650919201619
ST8SIA1	3.70683154755472
HLA-DPA1	8.0370788705331
FKBPL	5.8369832064265
ANKRD46	4.49442934208623
CD248	4.81044974483637
SNX4	5.7501853071653
CCR2	3.64805624293749
ZYX	5.49645762732044
SMOX	4.07562522055442
ZSCAN5	3.87626456227131
RIMS3	3.84817762989194
NACAP1	8.72179740947795
DRD2	4.04432557482639
COPS2	8.88516673536852
CEACAM4	4.09818408250946
KRT76	3.27965251819791
