Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_E06_543758
NFATC2IP	6.04532773511658
RIT1	6.3003374770572
RHBDF2	5.2462694448082
SCML1	5.30395475800136
MED9	3.924607389452
RAB13	9.62336132420285
FBXW11	6.47588962140604
ETAA1	5.34807502099401
C14orf131	4.50974082065971
SLC12A5	3.35025817813689
PHF14	3.18064507339793
NRIP3	4.46388951881921
TMEM121	3.61489144636426
NOS1AP	4.28591888569317
FAM3A	5.13753310446262
RPL13	11.6475111268094
PRDX2	9.66951140259886
SAP30BP	5.8737443886416
WDR76	3.45583438883242
PRMT3	4.97554590820987
TRIM10	3.46712004591027
FAM82B	6.22818807805388
GCNT4	3.04243088947992
MAP9	4.45543446293568
GPRASP1	3.57828768600955
CXorf36	3.45216179379783
CDKN1C	5.8880388217827
DSCR3	4.78718100436654
ZFAND3	5.7926216196787
C7orf43	4.73791283874045
HSPH1	8.47241245658975
SPSB3	6.66453897180579
AQP1	4.58242857747932
COL17A1	3.70971857447955
GFAP	3.42928094300489
CDC16	7.21225219989828
KIAA1614	3.640089893506
PRSS16	5.24830589806425
KIF13B	6.72933393954737
PCDH9	3.32779780706991
MKRN3	3.51892755902086
ADAMTS13	4.10601717504069
ITFG1	8.83527460638593
TUBG2	3.73398050087006
TTYH1	3.00788856360191
SFRS7	9.07595370401786
C3orf18	5.01109772667464
FLJ13236	3.49536332235983
C18orf25	4.0306546771517
EXTL1	3.64862561773401
RANBP10	4.30064693185964
RARG	4.00719087412228
MYO7A	3.64513462374771
SFRS18	7.63542143650961
CD96	3.33889235749265
ACVR1B	4.4446600550884
DENND1C	3.92181243235288
RBMS3	3.69724832046743
SLC41A3	7.25816559709516
PSMD1	8.3692532047401
DGCR6L	2.86723216590875
ILVBL	5.45348416128853
CSNK1G3	5.00562643364068
RNF186	3.61480879041374
IFNGR1	6.84145906163967
MAGEL2	4.03153261160993
TSPAN6	8.9681376624353
SLC29A2	4.56416240157659
MSL2L1	7.27927461485218
MATN2	7.47658231942383
ST6GALNAC2	6.10674486961477
RBMX	8.88945410952116
MPP3	3.64832960160762
FGL1	3.90561488358004
PSORS1C2	3.42447412844951
RAD51L3	3.52077452190394
ARHGEF6	5.16283891125171
TGFBR2	5.65761622507155
ORAI2	4.70709114999457
CDC123	7.84160887845956
IL33	3.51093519835701
DEAF1	4.51319025126767
AMN	3.554157293644
MSLN	3.04709677956378
DEFA6	3.41368202638838
WWTR1	5.51562369025095
COBL	6.10601893281336
PPP1R16B	3.51570465003106
CIB1	8.10415753076354
TSSK1B	3.07118114799202
GAS7	5.73577663546592
MDN1	5.81312679330286
HAAO	3.99596161797576
HLA-DRB1	9.8710080558246
CTNNAL1	6.1867320803065
TLE6	3.14472482714371
CIT	5.89367212956007
TNFAIP2	8.04830958877516
FOXN1	3.2395433207661
HERC4	4.10671755774378
DRAP1	5.77698465202489
PEMT	6.19450679228244
SLC38A1	9.59053885292388
ARHGAP6	3.38578803229536
PHF20L1	4.04223749265652
MCM3AP	4.83266879734397
MYO1F	4.91242130765953
RAB11A	7.56676051328977
PTBP2	6.49506975671619
SNX1	5.36769682000388
CTB-1048E9.5	4.56137209333236
C19orf60	5.78369588449842
C7orf25	4.74279697240235
ELF5	3.05017132672268
HOXB9	5.82029565020767
RBM8A	6.64521819959314
PARP3	3.9927971299803
ITGA9	3.49874794263576
ZFR	6.3996233226346
VANGL1	7.73460213110202
FLJ20699	4.52492616517441
ACSL6	2.88412504654291
CHAF1B	4.38494509861523
NDUFA3	9.11784614489546
FABP4	3.47469816463242
KCNB1	3.17444510793524
CANX	9.05246954510676
SLC25A28	5.12788304775254
SHARPIN	5.27195565348966
ADIPOR2	6.62651215018858
TTC23	4.52713787048058
UGP2	9.08297980197666
ECHDC2	7.00884113978319
CIRBP	8.15730899868395
SEC14L4	3.9637582995207
SMA4	4.12355862775346
FRZB	6.83422933628228
PABPC1	11.4462892501806
APOBEC3G	6.96455777205029
CUEDC1	7.4249867496762
CLDN8	3.75601272154461
VPS52	7.86906889971678
LOC23117	7.86602741856997
FAT	5.07674400972574
M6PRBP1	6.70317403080472
PPM1F	4.3667874971616
TSR1	5.69691066060414
E2F6	6.44812613830243
TMEM126B	7.7315584174879
ZFHX3	5.58002089688241
PCSK5	4.09749272490152
HEMK1	4.78125934721244
GIMAP5	4.89886566692713
DPY19L4	5.72771348942534
FAM77C	3.68665557707336
CTPS2	6.46834760912379
NDUFA9	8.42398542483171
SCRIB	5.54432456518111
AURKC	3.80156243162793
LOC51035	5.63384234025287
RSRC2	7.96517296459282
ORM2	3.34637278398848
FAM115A	5.76701095762461
EGLN3	7.24156731837622
FZD6	7.04430772936526
PITX3	3.37318191748609
GPX3	10.4437737077735
UNC119	5.43789579752574
NOV	4.37190529875749
GRM4	3.27481605167721
CABC1	6.5268984466952
KLK1	4.01932840545216
GPM6B	4.56441281705607
RRAGD	6.20572853004394
EIF2S2	6.69574962379254
RNF130	7.90280695237824
CKAP5	6.49214267076308
UCHL5	5.16936736415017
C10orf18	7.33678765502581
TMEM93	6.67183289860617
KCNMB2	3.80561685074285
AIM2	3.69244172203660
PNO1	6.60930196494465
ANK3	6.18923639969533
OR2F2	3.2205231352977
GNAT2	3.14443015271419
KRT5	3.99048089787726
ST13	8.9221787749859
SIX1	5.82291970291234
TIMP2	6.6089864923313
CDH12	3.35144005134555
ZMAT4	3.3778500792448
QRSL1	5.35663021876825
CCL15	3.74941465996610
GTF2IRD1	7.65000636994177
CCDC22	4.68386255455582
SNX24	5.13288688485548
RARS	9.60488301633077
MORC2	5.71523548352148
FAM48A	6.35916736771666
FOXD1	3.10342196615273
COX4I1	7.9499747675297
DSN1	5.12375026487002
AMT	4.66611681542335
GPRC5B	6.39959594414742
CTAGE1	3.02100248219409
DTWD1	4.61941054322553
STRN4	5.14003744715634
KITLG	3.09552628255783
HSD11B1	3.90849542443818
HDGF	9.6914350270924
KRT6B	3.40608923781972
SUMO4	6.7684167634824
ARID4B	5.36921179571845
SATL1	4.77228144588713
SETX	5.55570772470028
DDR2	4.32750577195781
KCTD12	7.23511276917092
WWP2	4.77605475751323
CTSH	9.56732296060193
FASTKD1	7.25260538049753
PAF1	6.1369718743331
IFT57	9.56256688714593
TMEM2	5.44644134076987
ZNF592	4.85221306680667
TNFSF9	3.67017775498039
PPFIA4	3.38628221373074
CFP	3.78579486963381
DCTD	6.71701177804823
CNIH3	4.29500530780358
MAP4K4	5.82709998705022
ROD1	3.99777239565122
MFNG	3.59759647301743
JMJD2B	4.64290322880888
DOCK3	3.14183990607193
STX16	5.77796038659285
ALDH3B1	4.54144300268719
THSD4	4.77914332563537
DLAT	5.49396169768896
KIF21B	3.80445316450813
FEZ2	5.98903383159489
CDC5L	6.45494246096174
KCNJ5	3.61185815252231
LMNA	5.45805159541167
TBCD	4.82854008634061
ZNF250	4.9219619397023
CASQ2	3.42419640924974
PEG10	5.7398279836784
TPSD1	3.34190370340467
PRAME	8.54731372025489
NP	8.3520838483893
ZNF12	6.3853671536875
XTP3TPA	8.70039378481266
SIGLEC7	3.73610418552176
FAM70A	3.85151401803229
PANK4	5.11508874892172
SNED1	4.19499455360306
HIP1	4.4734377201188
WNK1	6.83678996330424
AHNAK2	3.75987355807633
FLJ10490	3.86001772909048
TOE1	5.69881867827746
RECQL4	3.7082219405706
PPA1	11.1829153152588
DPAGT1	7.64871809660665
HAS1	3.77004500539987
ST7	4.76371254260157
MAGED2	9.05945108032551
ANKRD55	3.69499809769292
TRPS1	6.04909772576932
POPDC3	3.86974537856249
ACOX2	3.66094459473105
TFPI2	5.70586268320232
CYP4F11	2.99597334553027
PDHB	8.7137602943124
ERN1	3.6962144053974
LHX2	3.20870544700753
B3GALT1	3.31286938697922
ADAMTS5	4.16361912125751
NOTCH3	5.21083436658069
C1orf116	4.05842416881617
UGCGL1	5.84762533796576
NF2	3.78607266193116
POM121	3.58422657127114
CLPP	6.43968151854173
MTMR3	4.21236962181615
ATP1B3	9.95713490683029
TMEM16A	5.13561707966623
HIST1H3F	3.18272122667786
TRIM25	5.0939750450406
CRKL	4.77839130566809
HOXB2	9.3168433175945
ANP32B	9.20349841329504
NUP62	5.94321716437137
GATM	4.51448411746457
AP4E1	3.41430264526844
RASA3	2.98585400762473
EDG5	3.49913567670051
CDKN3	5.62561732971745
CDH4	3.12621607021146
PGD	7.58886569366054
TMEM168	5.90505356906407
RND1	3.98951204625525
GAD1	2.97872154231442
MPG	6.0392159354946
ZNF133	5.53120605357944
LOC440350	3.84087961070832
FJX1	5.4820803186173
CLCF1	4.79978002028391
AMELY	3.38709767060403
PHTF2	4.53326484812883
IGSF2	3.71017709115043
TFF3	5.70132740464531
NDFIP1	8.46105109860007
IQCC	3.85310829972585
CUTA	9.9895039906905
HEYL	3.75981282151076
FTSJ2	5.37414414761081
APPL1	5.71049883846657
TNR	3.3889389411058
WAC	7.78472729048515
ADCY9	4.86880588542121
PYCRL	3.75180871092566
PCGF1	5.84500135799613
PTPN13	6.22405895306204
AGPAT7	4.13685534753649
SSTR5	3.47246067541912
CDKAL1	3.17892602968739
PDYN	3.29844341352934
SFRP1	5.90141934933699
VAV3	7.77553121484255
MTMR11	4.07863262742915
SUOX	7.65348090798609
IDH3B	7.10824383356134
STXBP3	7.04579414991892
EIF3G	8.98364453101757
GOLT1B	5.44996912602590
ARHGAP22	3.43515200959228
NPFFR1	4.4395964316537
NPC1	6.32454755652118
ALDH9A1	8.88344931189055
ICAM5	3.15609758485906
ADD2	3.68352592309532
RASSF1	4.39295070405953
PITPNB	8.47222092887353
PAPOLB	3.2908794485317
URM1	5.49213239969129
TMEM106B	7.25230306179006
LRIG2	5.18954106592488
SLC27A5	3.95824559605343
CDKL1	4.03452243125661
PRODH2	3.59759272238349
SFRS11	9.10075921242087
IL7	2.93436270647999
SCN9A	3.24456112897389
BTG3	8.01258515646484
PAK2	6.05931293559265
ATP2B1	6.22848418903334
GATA4	3.27840961308419
PRKAG1	7.30966535811834
FAM64A	5.09431838717437
ATF7IP2	5.40103235230159
EEF1G	11.9302142350398
INCENP	3.44319296377759
SMAD5	5.1599735509858
GARS	8.56608040799819
CDK10	3.97934956800342
HLX	3.80389628693777
ELAVL3	3.78732769597644
MDM4	3.27999165423606
GNL2	6.69223332911497
CDX1	4.57403356135692
PFDN2	7.78273881780594
ZNF200	6.25921483622346
NDN	4.70460309359148
PRR3	5.11440703558498
HBA2	6.95664238087015
FBLN5	6.06941321733028
PUM1	9.10894106322624
CCDC88A	3.57796282267091
TNNT1	7.31768696631804
KLHL24	7.85609749314699
HNRPH2	8.62305125635796
RAB7A	7.55071285441239
SGPP1	4.16176266574996
PMS2	5.2722971730663
ARNT2	6.03524194023337
CBR1	6.64745842645492
ITPR3	5.14963425571444
BIRC3	5.08968532952706
NRSN2	4.36931271980524
SPOCK1	5.61356040183592
H2AFY	8.11852005715827
RXRB	4.92181288625413
ZNF638	8.29640850570446
APBA1	3.7279904400697
RAB2A	7.0432676415216
ACTN4	7.17912913597731
FXC1	5.11034295643424
C6orf162	3.78974207677261
HPSE2	3.89996543523184
PLCE1	4.53058338905978
INSL3	3.12073115482804
PTPLA	6.19666605604824
EIF2B5	6.22773241528969
DLG1	6.14503670573097
PINK1	5.54274000488666
TFIP11	5.39533735448294
VPS33A	4.79442508830926
SKIP	4.84542247663057
GRAP2	3.06133196495214
GAPDHS	3.32735993783438
POLR2G	8.87609909262981
CNTNAP1	4.38002713186186
PSTPIP1	3.37541030259328
CYP26A1	5.61691290855326
APOL2	4.96648010448291
TACC2	6.37287834136627
CNBP	10.6138071091042
WASF1	7.5920279899326
HSPB1	11.2908954744764
INPP5E	4.65996606875692
COX7A2L	9.82108299737021
HSD17B1	3.95447864498446
ARRB2	4.75036627541524
CUBN	3.71959687924075
SLC7A6	4.44675657791739
IGF1	6.32467788300713
ITPK1	5.46619510837559
NAALAD2	3.059281244613
G3BP1	7.13810489989704
HSD17B10	8.81419694713642
NUP155	6.22302390168379
CYP39A1	3.39998115079915
GLULD1	3.22783477940123
RBM15	6.57594207448891
AMZ2	8.59881956872839
GDF15	4.60833232645021
CYCS	9.96600114811577
TECTA	3.34782652307969
CCDC46	4.10045397496598
GNAL	3.34417858663556
LPO	3.11763295638942
GZMM	3.51692246820248
PAIP1	8.61874417584417
DDX11	5.00563431402792
TAF9B	3.55819436817011
CACNA2D1	4.15911420280444
IMP4	7.48465009187618
SH3BP4	8.10329853508643
PADI1	4.51191005878024
DEC1	3.27226527474403
PON3	3.49279644518393
PROP1	3.43571451033853
UBB	12.3661866563636
RPA4	3.5230404702412
TCF25	7.77482606065561
NDUFS1	7.1032725988116
UPK1A	3.7667190587257
AES	5.90774502752289
PPP1R13B	6.25756494922219
TCL6	3.43752502843218
ARL2	8.01657334158382
CD2BP2	7.28223228249651
TOP3A	3.70468835971115
CHRM5	3.50218389821624
FGFR1	6.05499142702523
UGT2B17	7.68431502023263
CEACAM6	3.8887501223826
CERK	5.90519022192533
FXYD6	5.41395777522158
AP3S2	5.68356597179384
ZNF208	3.21574301331733
CARKL	4.38330429806831
HIST1H4E	4.54807742140991
GOT1	7.82765408624937
BBC3	4.49505462536349
CASP6	6.45397176421166
HOXA1	3.95301196239336
RCL1	5.95868625213705
RAB40B	6.4895527802682
PI4KB	5.87523180005394
LRRN2	6.45081581599871
B3GAT1	3.26894142326504
OAZ2	6.66230285430742
BET1L	3.89497832546902
NOC4L	4.87924547850589
FRY	4.02271931332687
C10orf12	3.35481823096074
AK3L1	5.47393856292963
FADS1	5.36031383366926
CSF3R	3.92606991161739
DKK2	2.93950415927366
POLR3K	6.67167149684476
LBX1	3.50171572445544
ATG2B	4.83300278210052
RHOT1	6.22615270821599
DARS	8.69901965989389
EPS8	5.70784493336048
OXT	3.50956469550207
C10orf56	4.87687942581566
ARL4A	5.35306900098656
CCDC64	3.79072612472248
DAD1	9.83898478724302
HERC2	5.82432901387872
HSD11B2	5.8253943873882
USE1	6.03454879384421
FAM96B	8.08714684416654
HNMT	5.03578611800355
PCGF3	4.78923343035918
BSN	3.906548607706
CAND1	7.32367671744448
ACTR10	8.95791370972367
NASP	6.54764944088652
C20orf4	5.6506177025583
ACSBG2	3.35775105451223
COL9A2	7.29413257735448
RWDD2A	6.08452538365897
PALLD	7.66107870541611
GPC5	3.17180351007984
CENTD2	4.71575623443560
TBL3	5.37263049302486
TLR1	4.03769842427105
LMO6	3.71732771612850
CCDC106	4.03848300036814
KPNA2	9.14096048263396
PARP16	4.8182135275682
PDIA3	10.3550643174427
MACROD1	4.61938725747044
SFRS1	7.53743348549776
DCP1A	6.08056675606269
TMCO3	3.56844348661844
NTN2L	3.07080294419733
CLN5	4.97095818441662
BIRC5	5.05355737806442
PRR16	2.83261568480804
FAM63B	3.77037515211167
GLE1L	3.66638341439874
CES2	5.11486260573911
GNAS	10.5955264599181
KATNB1	4.91748899590836
CPLX3	3.31602528586540
WNT8B	3.74746631435253
TSPAN13	9.15323796777504
MRPL52	4.19831403946657
GHR	3.48881174669976
DUX4	3.89513313634546
BCLAF1	7.32753277158328
GOLGA3	5.35280021831208
CLEC4E	3.42479227998656
SCUBE3	3.79713250453884
UCRC	9.74065142314393
CDKL3	4.80192302970637
MGAT4B	6.13350552142718
BBS7	3.6194361795116
ZNF345	4.29391318995532
RTF1	5.55016738378728
SERPINB9	4.1045429282592
DHRS7	4.80529378618976
RIPK4	7.58181970874027
PLEC1	3.86707716048769
PIP3-E	3.66035079035347
KNTC1	5.10204425456048
EXOSC2	4.73695524077347
MS4A2	3.27021019213023
FGF17	3.45870548152425
WDR59	4.57620960251151
LAIR1	4.1713655730282
EVI2A	4.70490878304533
IL17RC	4.18305029824419
GTF3C3	5.9095842170657
HS3ST1	3.94822872528826
ITGB1BP2	2.99319841664978
RBPJ	8.7809133651408
LRRC8D	8.487271365322
ALDH18A1	8.09270908073302
INE1	4.11855918605566
TPI1	9.0978471232216
FLJ20035	5.58208178355821
GATA6	3.23084253797733
CABP1	3.47801314681974
RASGRF1	3.41339202014909
C4orf15	4.87963279145019
ALDH2	9.82669772717668
DAPK3	3.41800209784189
C3	9.59658322012148
EMP2	6.30875521803084
GJB1	4.66085496312203
PIN1	5.52211573967803
SLC6A15	3.07523936502622
POLE3	6.8608032080698
RIN2	8.14171691259247
CTSL2	7.00037779641313
APOC4	4.3297971592472
CYorf15B	3.05880018249575
TRIM2	6.65970481314996
CP110	4.92947812329032
KIAA1622	3.08189411388935
DNM1	4.42316157238403
HYOU1	10.0439911442142
OTUD4	5.41392911838684
USP7	6.43970244077829
ZSCAN16	5.40415628619754
ASCC1	6.38378351354063
OTUD3	3.68973836669503
YME1L1	8.92885835716142
HNRNPR	8.6220603120569
SERPING1	7.32421200434418
TPCN1	6.7372800473696
STARD13	5.33105004849642
PCBP4	5.09317139205648
ADI1	8.48979946195177
ASIP	3.01779355651906
CDH10	3.48421184793718
WBSCR22	7.70464762677275
SCP2	8.43155562637635
KL	5.0572730602932
SLC35D2	6.28724469585768
MAFK	3.40482972992952
SON	7.76840182067811
SBNO2	3.9473861708531
RACGAP1	7.35076562296644
SC4MOL	7.3258339635048
SLC6A6	3.36692206507291
OBP2A	3.33436890822209
PSMD3	6.03719603133286
ERLIN2	6.31287229448392
PPP1R9A	5.31997786993139
RAB35	4.41800158295298
PDZRN3	3.81792985657957
AVEN	5.03797870293353
FLJ21075	3.87407153305692
BCAM	6.45445819830873
C14orf132	6.90989189383553
PCK2	5.96354365620796
FKRP	3.49629889298533
HLA-DRA	9.90594947481886
GUCY2C	2.92698895694659
RP11-125A7.3	5.51248320561741
BARX2	3.46992681940283
DAO	3.59668717042077
EDNRA	4.49683695845792
NIPBL	6.30438321474187
ZNF331	6.35739682597468
PPP2R5A	7.27643952296236
HMGN4	7.17937063877693
DDX39	8.08518796407158
EFHC1	5.64540314892229
EIF3M	8.43547582722245
SLC17A3	3.00606664148492
ZNF24	5.73420683298748
ASCIZ	6.79571835512854
FNDC8	3.52161577441095
ESRRA	4.70606553241841
PTMS	4.24136670490571
PHF7	3.72061344750019
PIP4K2B	4.78410272281007
IRF3	6.04689618260949
GPR19	4.11458575441454
HHLA2	3.46509852835517
GMFG	5.04899150202723
BDH2	8.31881612013574
APOBEC2	3.52972781380047
PRSS21	3.08013406453656
PENK	3.55859167487823
PHF16	5.49039590456137
ZMAT5	5.25800093284494
SMAD9	3.08002684759022
SLAMF1	3.20745631597127
RGL1	6.15052250925132
DLGAP4	4.44327442367693
MBD5	4.70096319126705
PHLDA1	3.6557199227988
BACE2	6.43717067714177
APPBP2	7.08749310987936
LIF	3.79116040392767
OXTR	3.22597111476594
ACTC1	3.42329380514761
USP19	3.41780552564437
SUV39H2	3.00358910932626
ERO1L	5.86620263302803
ZNF395	6.23902988266749
CNTFR	3.90612697402923
HIST1H2BL	3.25759170753829
WNT3	3.42828170055278
ZNF549	3.39600747662968
ZNF467	4.28059564024096
SLC25A21	3.05313756046736
IL5	3.061424758185
CLSTN2	4.35821253522475
LSM12	6.89575415491547
KRT37	3.37589705071519
NACAD	4.22241404185055
NAG18	2.96018156746865
PTGES	3.89708802011998
GDAP1L1	3.29383645259979
MFAP5	4.78776688438114
OPRK1	3.44540516653839
C12orf4	4.80686857142852
NTAN1	5.05544512967358
CST3	9.32060087920895
WDR6	5.51667064403875
NUP88	7.13842118142154
CD300A	3.92937581068293
FCGBP	5.75165621774401
CNIH	8.25498504601098
VASH1	3.56841866765683
DHX16	6.55174756616759
SLC35A5	6.60304651343008
CLEC3B	3.50834596791623
ARL2BP	5.94048906934415
C10orf79	3.33759468222499
ZNF79	3.53540567332266
CRP	3.320583940441
OCRL	5.0202987281295
GLA	7.32816321307618
NEBL	4.68460866698303
HSPA8	10.6442456710212
DIDO1	5.86284797456455
PLA2R1	3.00260284381725
NGDN	7.85180116834136
CBFA2T2	4.91075699175405
SAC3D1	5.83359563423895
PNOC	6.54675801509219
PIGP	9.02588724545541
AGGF1	5.11156314394982
PRRG1	5.34688051522864
DPF2	7.15786484088342
MYH13	2.90337741682196
TMED9	7.92786827451437
TRPV5	3.86459886759523
UGT2B4	3.06305170776612
PJA2	6.63361344668476
COLEC11	4.20529763988456
SCYE1	6.83254373834567
MED12	5.77187035331204
CARS	6.84574060342223
MYH1	3.01212646839277
CYP7A1	2.99469940018756
PHF1	6.1178621525749
LOC644096	5.37223485691387
FRYL	6.12425480857227
RHOBTB2	3.41587532740999
MMP27	3.01654749857692
ZNF432	5.52714013801343
SRD5A2	3.81801804638289
UTP14C	7.34790354984917
RABEP2	5.56263710408191
VWA1	5.10491111147146
FUBP1	5.91203337661204
IGLL1	3.59972140038425
KIAA0586	4.51919855012007
IL27RA	3.66781711015790
STON1	6.36794511750477
IL5RA	3.26140859801145
PERP	9.48557040097045
SMPD2	4.1126159244048
TNFSF12	4.15868318116479
FN1	6.75961881301141
MTR	5.99571178117154
CSRP3	3.19455773994805
MMP20	3.13287480743343
PHLPPL	4.54990214831087
CBX6	5.56026798686740
DHFR	4.85456538859022
PRG3	3.4054239131847
ALPP	8.5687539195198
ASH1L	4.62226367255852
CHRNA2	3.62095093405842
PPP1R12A	5.89539185722723
RBM38	6.69006022696296
ZNF7	4.98918502347342
RDH8	3.06072149053076
GPR132	3.58114632239896
DGKD	4.63333118698937
TPMT	6.58838845170535
ATP1A1	9.86612120860027
SERTAD2	7.19429050767758
C5orf4	4.62516670066206
ZNF672	5.86340694881891
PLXNB3	3.44792782867434
FAIM3	4.06761308598133
UBQLN2	7.82694468091208
NR1I3	3.39416657398404
ACVR2A	6.227816421953
YWHAZ	9.80858284685206
LILRP2	3.48842613127404
GNAO1	3.63925657077645
OPA1	5.16800761182854
RPS6KA6	3.68322391582557
RPL10	12.2364449113387
MMP23B	3.09456436388433
PFKL	6.28378711243635
TMEM140	4.2469793059506
AURKB	4.75530784295813
IFI16	6.67920892869170
CSTA	6.08163394069736
PRPF39	5.05831350932475
DISC1	4.21104016212516
USP4	7.41692429048656
OSBPL10	6.24608906094685
CAPN6	3.96333109787692
CLTCL1	3.58761753207931
NUAK1	7.10216266578513
ALG6	6.25965563685102
NPPA	3.88923183490279
LAMB3	5.63587916752744
PPL	8.4031293389169
LRTM1	3.24889753148687
RRAD	3.28105727473058
TIPIN	4.9872056255769
CARD14	3.23610341248553
RBM9	6.12496185127039
LCN1	3.30023244842779
RALGPS1	3.93472866555913
NCOA3	5.53071982450275
CCDC6	9.37315018176539
RASSF4	4.40718528316156
MTHFD1	7.57145928947273
FCMD	3.72781609301408
IGHD	3.82304773759452
PLA2G6	4.60480136820994
TPT1	11.8188437837491
S100A3	3.52180660574963
SEC63	6.78200207266638
C10orf59	3.02158255412145
TOR1AIP1	5.68678763951015
PAFAH1B3	6.27671326019829
CEBPD	6.39608171213546
ZNF107	5.48337051369327
ALDH6A1	8.19437934009446
G6PC2	3.54697227120166
SNTG2	2.91326114763195
GRWD1	4.33506590462377
FLJ22222	4.81929541337134
BCKDK	6.19508664775266
CTSB	9.61086365419977
PFKFB1	3.20091581196809
ZFP36	7.38782591705547
SVEP1	3.77434601296882
PXN	4.65911463678172
TNF	4.02763455210104
SIRT2	5.0661967911126
C5orf21	6.14868169335032
VIL2	8.7096982790418
DIXDC1	3.84866553479219
GANAB	7.78617967499627
PDSS1	4.70290748887863
GRM6	3.14559916112726
NGFR	3.11779938877513
ATP8B4	3.18331931756851
MEIS1	10.0790618619646
BMP8A	3.72259357784321
NGFRAP1	10.7844660134532
EDAR	3.53195525157291
NEDD4L	5.29546655915048
CRYBB3	3.51299164814197
C6orf60	3.53336526288053
IL1A	3.08152553489595
GNRH1	2.93838154433843
PDGFD	6.3763147384188
CACNA1H	3.69247226535431
TXNDC3	3.09177771949699
ERCC1	6.17942804670265
CAV3	3.06580002527457
HARS	7.23228828943116
AQP8	3.5908104253701
CREBBP	5.32142045038558
ITGB1	5.25147836542458
SPACA1	3.39389709457685
ZNF254	4.84474636783154
PARK7	10.2496087048656
PAX1	3.06210214924283
PSMC4	8.43713409398773
KCNH4	3.58084279928118
TUBA1A	9.1689917128605
PRMT8	3.53600111474158
SELP	4.03349290619645
PSMD8	8.68298762066899
SOX10	3.98266132849752
HTR1E	4.27980906332652
RABGEF1	5.85987540288853
EPS8L3	3.87617761343288
MAP1LC3B	6.82190999882253
AGXT2L1	2.88932022891093
CYB5R4	5.60661689093273
MEMO1	8.23794398004292
LRBA	7.24828475864009
TRAPPC2	4.66057363163843
FLJ14107	3.18672664059333
FNTB	4.07413590824462
MYST3	5.28061970947295
KRT8	7.7513237001637
AURKAIP1	8.18643755077211
LMAN2L	7.40710020339302
C1GALT1C1	6.55768630552268
DSE	5.29773003215613
FHIT	4.77744606358173
OSBPL3	5.97479363216767
PPOX	5.96794398018993
SLC39A9	4.29579429295058
EPB49	4.61273444036076
LOC137886	6.82956558201009
C7orf49	6.96266093725749
RHCE	3.72265329621118
CST8	3.50496927346683
ATG7	5.16452980512842
SPP1	10.0741419528551
GLI1	3.78992203017638
HYPK	7.52107608704083
SFTPD	3.61407062903636
MCFD2	6.64244210227686
ZNF157	3.31505569825375
EPS15	6.71357561913179
SFRS2B	6.58090109447068
BTNL3	4.01910456184494
GPR23	3.24720102066585
TRPA1	3.29819558845929
ASPSCR1	4.47952199523308
GNS	7.99898898978764
FDFT1	8.67465779658682
ENO2	4.06794339857234
CBX1	9.14710102548068
PTGS2	3.06504693803622
BMP7	4.04148854520336
CCDC90B	6.94327226041313
LRP5	5.0849877301737
UBE2D3	9.4685428832724
ARFGEF2	4.87367127307804
ARR3	3.59858857100311
MAP1A	3.40626210709143
NEFL	3.08126236908599
CD2	4.88707657725756
FLJ23861	4.49370803182518
NAV2	6.25290749153855
ENTPD2	3.46596726767365
COX7B	9.75965172519122
ATP6V1A	8.11107261311269
TRGV3	3.02516947704658
ANKRD17	7.3214015943301
ADH1C	4.75741442652354
ATXN7	3.70475156735671
IL21R	3.55464388507624
CHN2	3.92226589928264
HAS2	3.15316311428707
C6orf48	9.28791186343095
TGIF2	5.66923489060702
KIAA0241	4.21265979554982
IGF2AS	3.91879082649738
CYP2C9	3.45589745890150
DNMT3A	5.34557728573567
CNOT7	8.91984442700696
FCAR	3.31363081455673
SFRS10	8.02833254536785
MARCH3	3.24302707215892
RUNX1T1	3.59386238291424
CTSK	6.7278754917567
LRRC61	5.23112374538613
HNF4G	3.50005980623824
LRCH4	4.52306249181112
PSIP1	7.29964361579532
AP2B1	6.40581340874198
C7orf28A	4.63127310254008
SMCHD1	5.0979801809268
EIF2C3	5.52125991975368
S100B	3.45639477575049
BMP2	3.77214620714386
POP7	7.35006915585291
UGT2A3	2.83854072298699
ESR1	5.31435588028503
ZFPL1	4.3415785433989
ARHGAP12	6.19363905314961
PGGT1B	4.54845635699790
LRRC19	3.16205382150222
ZNF767	4.51340702043806
DEPDC6	9.57765874421557
SLCO1B1	3.07848865219469
SST	5.56373393096255
NACA	12.0681071320682
KCNN3	4.49445009563518
GLOD4	6.84493931421918
SCCPDH	7.93528925683791
PRF1	3.89029870068681
LST1	4.67382501971224
CDK4	9.11183309560923
TCF15	4.02709252259665
PARC	4.80582179144723
PRMT1	8.5533662177186
ITIH3	3.16627910535012
PPM2C	5.20187099827739
TEX10	6.13645971185649
EDA2R	3.42363388651467
LOC283345	5.27526731763144
NARFL	4.99917674217753
DENND2A	3.8894089888727
C1orf103	5.09053841427713
DMXL1	4.72018631925804
KCNAB1	3.58296807316282
FLJ20254	6.86884195502333
RBM3	8.44611883918837
GPR1	4.5319158798816
DMTF1	7.08256277608868
HTR5A	3.1605045173077
MXRA5	7.12261127607202
GRM1	3.27165109453706
SCFD1	7.15112387385493
RAPSN	3.42008344974536
ACOT9	7.3073555054173
