Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_B01_443100
Composite Element REF	Signal
ADPRH	3.27282125833712
C17orf68	3.99814225169243
KCNS1	4.7702095840048
ADAMTS1	6.52119580865803
CDK5RAP1	6.93623201969407
ZNF571	3.91294724683564
PRKG1	3.03474893230095
P2RY6	5.71654182293989
RASGRP1	6.59605300256894
TRIM21	5.73622374548219
CADM3	3.48199991246392
CFI	8.24315393117818
ADRA2B	3.26608435899593
PCF11	4.87686125718931
FOXRED2	4.19503812253054
LOC400451	4.07038844340892
CYP20A1	5.52717080902869
FABP1	3.27639025042343
GLTSCR1	5.31330226376246
C17orf88	2.90866500698715
CDH16	3.58919245558294
CYTL1	3.53922591606816
SORBS1	3.59586173060888
PEA15	9.6387830104747
FGF7	2.97579751250420
GUCY1A2	3.676680776391
NPC1L1	3.7696490120516
PH-4	7.12772643228227
TAT	3.78196666582793
TBCA	10.3190489861033
FNBP4	7.03114773947486
C12orf43	4.7340469876741
STXBP6	7.29639492161395
SNAP23	5.24190738103902
CBL	3.49246763906100
WDR25	4.27817775211380
ZBTB33	3.02751593727184
MGA	5.47879639983049
FAM128B	8.68580585728699
GPR4	3.66772942019742
GSTK1	8.48035226223057
CLCN5	5.96842299525638
SGCA	2.81195651416613
FUSIP1	7.03544147913544
C22orf29	3.84340489274028
YIPF1	6.18646913737173
MAG	3.14041962053131
FLT3	3.18458800043317
GALK2	5.73889237005309
DLK2	3.86084298216936
ZNF451	4.97084815439502
RAB3B	3.23157174692624
UCP1	3.88008588011366
REEP5	8.47647070415359
FGF9	3.39974573722916
FADD	7.31542158130522
VNN1	3.74164442300941
SRPK2	6.56130204790091
ABI1	7.5620080574397
CACNA1A	6.02685992072559
ALDH3A1	3.90931630815952
GRIN2D	2.88974559575318
SLC1A4	5.09228824380246
CDX4	2.89041207956752
SPG21	8.6927465941124
ZNF286A	3.49649785675107
IL1F6	3.06712346725711
DOK3	4.09835630788775
ZNF302	6.25905201627455
ENY2	9.1153302573747
GRIN1	3.58758079499394
OR1A1	3.40557725715257
CALU	6.88400977462225
ANKFY1	3.77564664761714
LIMCH1	4.01140454930957
DENND3	4.09565955447322
JARID1D	3.13123573222619
RWDD1	8.08125830500038
HIST1H2AK	3.63018467863695
SLC18A2	3.14753055235492
UPK3A	3.23230424759766
LOC93349	6.28332027410466
FIP1L1	6.79380708667402
SSH1	5.5476320272263
LENEP	3.84997493647751
RHOB	7.2265586008801
RIBC2	3.65411317481684
ENSA	6.94907007529736
GNAQ	4.18326312454597
CKAP2	6.56326075528979
HOOK2	5.60969570154927
INTS9	4.54014672577944
DKFZP564J102	3.6244820147464
CCNG1	9.65312879977571
HNRPAB	9.20858132672047
AMH	3.28943722834409
HADH	7.20884384193002
TRPM1	2.92996394141176
CACNG3	3.13526448049568
PPP2R1A	6.36551962213876
CCKAR	3.42756234403183
COL2A1	3.24649619766501
PTH2R	7.11318018866778
IFI30	10.6011295548071
DDN	3.92484864923505
GLUL	9.51929874872974
HK2	5.8155646720894
ELOVL6	5.55569836436639
MDK	8.95663130396933
EPHX1	8.15650654304108
RASSF2	6.120609986826
BFAR	6.66053370118557
ZNF14	6.14730415824878
PPIL2	4.04958519077137
PRTN3	3.33031048300605
CTA-126B4.3	5.18226476561354
AVPR1A	3.3499527079572
KLHL22	4.03015774091693
HSPBP1	5.56241398172892
PRKD1	5.08631232451375
TNFAIP8	7.08279273985161
KIAA0195	4.84609386781759
GNB2L1	10.9468527445167
SCGB2A2	6.31979186542482
CALCRL	3.62101981992489
ICAM1	6.43667952173924
UBXD7	6.61301221227806
TMEM35	4.04337679085817
ZNF674	2.76098566166545
BCL2L1	4.94395899551448
HECTD3	6.13395463119312
BRSK2	2.93646586185348
PCDHGB5	3.91019776623655
CD19	3.95825506728212
RAPGEF3	3.77634818779022
LGALS9	7.28081720359309
SCARB2	5.37557840302491
KIAA0974	4.83012676440687
MAPK3	5.63469984168726
USP34	6.23755528224495
MAP2K1IP1	8.2205616596432
CHIC2	7.14257484245072
SLC16A3	6.10756286802585
STK4	4.37029150350417
APLP2	6.91472608872596
DLX5	3.1233606496679
FBXO41	4.32205879578142
MICAL3	3.92962927621191
ITIH2	3.52872963675637
ADK	6.26253978494176
TNNI3K	2.95192008393855
HDAC2	8.91851124676767
PRR7	4.04873563527411
THBS2	5.05179607685319
CA2	7.8494013782876
RANBP17	4.3919469409626
CRYZ	7.26688431286912
GBAS	8.83005043707629
TGOLN2	7.09977301301656
CTBS	6.50276565501216
ETS1	3.57060110349362
FGD1	5.0374978567436
EDC4	5.23436400389764
PCDH8	2.73692572803693
KCNK15	4.77375415321432
HSP90B1	9.80948730612127
GSTA3	3.81227152826932
TNIP2	7.01316265728496
BCAS1	3.55289361472973
HOXB6	8.12318427788615
NOL6	4.95510897213172
PDHA2	3.26824357430933
SORD	6.90131272533389
SPC25	5.54052798637206
VAMP3	7.6663176362216
WDHD1	4.45216707361485
TCIRG1	6.53966752375904
STAP2	4.44916968271072
CHCHD8	7.91615992469414
TRIM44	7.30455255657124
KIAA1305	5.87289887509909
PARL	8.27860443257468
CRNN	3.37974495238516
SIDT2	6.93614825148345
RYR2	3.54898813377649
TRRAP	5.34311033450216
TRAF1	4.35405025197178
GRN	8.97639368408874
SCAMP1	5.6532022903245
TRIM32	6.32420966907809
PTS	7.56712563563817
BANP	7.55627367803276
ATP6V1G1	9.6196184191054
PRKACG	3.48067891090999
ADCY6	4.08570114932987
PRKY	3.19572648717702
CYP51A1	7.47039822226199
DDC	3.3320996679493
ANPEP	4.59326892333093
NPR2	5.06679050383434
PROM1	3.71066530743846
COPG	7.6348941186455
OR5I1	3.00243545327553
TRIP4	7.1442084070839
ZFYVE26	5.91511831263782
GDF5	3.82901444328160
SNX3	10.8185562385310
C1orf175	3.11101003097117
CSH2	3.40492715379261
PPY2	3.10167726224025
STOML2	8.0723823924146
ALPI	3.29472352293936
FTSJ1	7.7712882585945
ZNF273	4.43076849456124
DST	4.25512353939703
GLRX5	9.14506221301679
C20orf12	4.33825312043632
CAB39	7.75713197615142
RAB5C	6.49652479765168
FLAD1	6.2051384658339
TTLL3	3.51766938813381
MSH2	7.27611844023783
NPPC	2.84480640900159
PIP4K2C	6.3086378865841
CYLD	5.09731493041403
ZEB2	5.6060364524204
MRP63	7.18113056526104
WTAP	6.4642631735455
NEUROD4	3.75437712026097
MGAT4A	6.10723783186137
MTMR2	5.70558018607806
CHRM2	3.08527842501013
TSC22D4	4.78639178274703
PPYR1	3.558598797839
CCNH	6.97823126893555
USP48	5.43454436924256
NR1H4	3.2512697335297
RASL10A	3.64891762453787
RRM1	7.14786588574123
GABRA4	3.15644883294955
C1orf35	5.23551030598047
SSTR1	3.12787140055402
APOBEC3C	5.75004511785015
CTDSPL	4.43446419656915
RUSC2	4.56953533022476
PDE11A	3.43343377208706
ZCCHC8	7.30014375473424
RAD17	5.64069286639742
TEX12	3.09021953594953
LILRB5	3.62806835015464
CD5	3.9825144996853
ARHGEF1	4.15970630096562
ABCA4	3.63336511428742
TSPAN9	4.58689257426407
WDR67	5.6014637527619
THUMPD1	7.50866404342187
ARID4A	5.0689758555474
OPRM1	3.02067378988465
SYCP2	3.24621014102726
CYP26B1	3.87563153364252
FLJ13231	3.57489109407356
VN1R1	3.99433073227252
LECT2	3.24969491894884
PCCA	4.66371726781928
AQP5	4.25352421942367
RAB30	3.09343320063526
OSBPL11	6.86080046172246
YLPM1	6.82384281479144
GNB5	6.20402390477898
CCL21	3.57229996248316
PRKAR1B	4.33515629447553
C1orf121	6.76863059017326
FMO2	3.80051692779347
IL16	3.75248048994391
MSTN	2.79494935394534
VCL	6.07775470897938
TCF3	4.78805774320859
CCDC88C	4.19257727218890
HFE	3.81851313593627
SERPINE1	4.49671775781238
FAM125B	4.58236735758296
BAI2	3.61435140178581
SMC5	6.47292270115098
AKAP5	2.97957800800621
POU2F3	3.57600933609439
BACH1	5.01480304587715
PPP2R2D	5.97267537238293
C11orf63	4.14872761439806
SSSCA1	5.39708338717078
LRRC51	6.88211116931316
LRRC3	2.88639450195554
PORCN	6.01762044399676
DTL	6.80262995470883
ACTG2	3.73125718392884
FAM124B	3.26464575699730
RSAD2	6.92122696242346
CTBP2	8.65380450930803
ZMYND11	6.958079087009
CRTC3	7.42967311717417
MYH8	3.22016042464660
LRRFIP2	5.51300960549541
TTN	3.02996555532531
RGS6	3.54483888689859
PLLP	6.07629891451915
SRGAP3	4.4183928455339
PDK1	4.87831168577107
NBR2	3.53453621261463
ZFYVE21	6.14995422019664
C13orf1	3.89321152850122
ZNF137	4.15310093963576
CEP27	6.46030027596362
WDR41	5.82040434253232
BEST2	3.02910571246622
RNF121	4.17685627070736
ZNF93	5.8444533080788
MEG3	3.4739255610491
BCCIP	6.38426942180802
OXSR1	6.99387077955684
RAD51	4.87688382745875
RPL13A	11.6635610357657
MEST	9.64261903542504
DYRK1A	5.15652752795656
HTRA2	5.48889961729542
SARDH	3.30056231317803
ILKAP	6.37605833596577
ANGPTL2	4.69997142599432
RBBP5	5.38908524824557
ORC2L	5.32758156150308
HBS1L	5.48725455699693
TMEM30A	7.8875866440016
PDS5A	6.56231452045872
WISP3	6.60448411801249
CRK	5.91066761440244
NCAPH2	4.22975969274666
RNASET2	10.0297863162422
NEDD9	4.96484619273909
WDR79	4.88178929645434
PSG6	3.08722876399065
SMPDL3B	5.09603902227137
MORC4	5.24592431771663
PSMD13	6.79206224126979
DDX23	6.36967401808487
ETV5	5.31009115146976
MYRIP	4.72258690757534
LY6E	7.03666579862387
ATP12A	3.88617631489437
BTBD7	3.64237808811511
AUP1	7.78346499543225
PIP	3.9498687344295
GSTO1	10.7351892961717
CORO7	4.01505632143859
COX6A2	4.23194683021760
MAD2L1BP	7.59056272319895
PITPNM3	3.04090405269864
ENPP1	4.43725374794246
SCNN1A	7.94543061911924
LSM1	7.37335532294461
KCNE2	3.45755084174065
IDUA	3.57425812827439
P2RX4	5.64287139752789
PPP2R3C	7.1697858798793
CCND2	5.05892979119992
COX11	6.36316786276159
CUL4A	6.48026029420366
CFB	6.37078609965044
PDZK1	3.01692319673815
PCP4	4.03373200157482
UBIAD1	4.43628225722737
CDC42BPB	5.92656113125251
ZNF323	5.46076908605108
RIMS2	4.92254230258945
CXCL6	3.07637248131578
SLC34A2	8.09238632639244
RNMTL1	5.71995788109736
NPTN	9.33267458483763
SART3	6.65167265275947
UPP1	6.00588235291206
CAPN10	3.31006756894107
SLC6A9	3.67420811151308
CCR5	7.10264758572545
NDUFS5	11.6510318676892
CISD1	8.72664548044067
PDLIM3	3.68753266825251
ZNHIT3	6.94482240494107
SNRPD3	9.32763555741214
VPS24	8.82894299471173
SCN8A	3.37561233890613
KIAA0701	5.80604322849017
UNC93B1	4.68615093593667
GMNN	7.83483103765543
FDXR	3.96209702363792
SPCS2	9.98734859455787
CDCP1	6.61175607746499
PAX3	3.40684259898920
PNLIPRP1	3.25213888225365
LASS4	3.56947970304647
HSD17B8	6.38101782533927
EYA4	3.17495691278382
PRKAB1	5.90622039555505
KIF20A	6.09009157710984
YAP1	6.81720667246767
SC5DL	5.5955041512963
NNT	4.51895960535198
DKFZp566H0824	2.84241393737463
ITPKC	4.64241521887846
ST8SIA2	3.09454052514789
LMX1B	3.37461487425967
RAD21	9.508877867768
SNRPB	8.9633352435048
MIF	10.4883681452153
DLGAP2	3.22942658299197
PFN1	9.42214511743867
IRF8	6.46623046403534
PRO0132	3.03107856267481
MICALL2	4.61825867939093
ZNF654	4.79580583277348
SS18L1	6.15034369358252
ACD	6.39276012008983
BCL3	5.25741848900109
SLC16A8	3.48223668528736
ITGB3	3.49381881003054
MRLC2	10.0553612195075
CEP152	3.78905777037007
F2RL3	3.07105803798719
CLIP1	5.24708089319657
ZNF75	3.85314990502276
SF3B4	8.03802845382544
ATP5C1	10.8990470831684
MAP7D3	5.26507030379761
SEMA5A	3.54934168094209
PSCDBP	8.47537584825087
UBP1	7.47559812645005
XYLB	3.25024795522426
C13orf15	8.10274304464797
ZNF282	4.84023364607665
ZNF222	3.78550175822635
COL10A1	3.9666088612558
MFSD5	6.10655383539723
C20orf67	4.80674302545468
NLGN4Y	2.88137707487832
INHBC	3.2185920579718
GNG13	2.91303255570161
NUMA1	3.07457350526235
F12	5.07440446055807
C1orf41	7.26498199804798
SUPT6H	4.46958803927563
GSK3A	4.90760650784581
GIPC1	6.8709083763005
ELL2	3.87152966236438
C9orf167	4.70342711025599
PVRL3	6.84954350072645
ADAM20	3.44731974456425
GPR87	3.01658558284656
ZNF770	4.39766706110216
SMR3B	2.99175788021910
FZD1	4.32052513520699
TRPC4AP	5.23335651130383
MKL1	4.02036418444645
C2orf28	9.62552971223095
LAMA4	3.91807298090476
EIF4G2	9.25815078527248
ZZZ3	7.23315138742675
C16orf5	4.32028424284748
GALNAC4S-6ST	8.0640435807801
IGFBP4	4.35784768380312
NDUFA10	8.22651068179512
CTNNA2	3.68191727389324
NUDT15	6.87661436595866
CEPT1	6.60727172203952
CLIC2	5.75184169962727
RNF13	8.29211770127578
TDRD1	3.22190213834456
KCNK5	5.77144312395765
CCDC92	6.80355470649548
ETNK1	6.60642125343818
CD69	8.27935538991424
LTA	3.25469591082988
TTPA	3.00349011850626
MYOZ1	4.33245128367894
IFNB1	3.30678834366079
CLNS1A	9.18868768739727
SC65	5.65289353923055
CXorf45	5.53378823527968
ZXDB	3.24278000654345
PEX5L	3.14726642244353
EPS15L1	5.95110023214883
GPA33	3.44605748630325
MGEA5	7.23864861972237
HIST1H3A	2.992158504961
BCAT1	8.41053455180933
ING1	5.03426146602846
SLC2A9	4.65019618582111
ORC6L	6.92892105036256
PRAMEF12	3.14034207046347
KLK11	6.56870382803156
C19orf28	6.39096661212255
MAGEB1	2.99001417428213
MED22	4.73011642218427
ETV6	4.05840170727764
CEBPB	10.4410282915362
KRT85	3.52952837660941
CRYGA	3.48653689197413
HMGA1	6.90263125208828
CAPN7	5.11830570068336
MGC5566	3.7207302281493
GEM	4.93224891009976
NANOS1	6.02626491046972
RANBP2	6.3422077621217
APITD1	7.39468536659257
LIG3	4.15524472708044
IRAK4	3.76643609895738
PARD3	6.35346090841462
SERPINI2	3.71801908619247
TTC9	3.34518404288637
MLPH	3.92459805715161
RETSAT	5.56353378704922
NRG1	3.35892050504089
CAST	6.66568917882301
TBC1D9	5.91992869272496
TTK	7.81701798581873
ZNF557	3.40866390978529
DDX41	6.90270631828574
TGFBI	9.53620985848806
PGM3	5.6405683204629
PSMB10	8.11306124714148
UBE2D2	7.57220719548265
GABARAPL2	9.19050290627394
DGCR2	5.04336394037128
UNC45A	5.065260807443
CISH	6.72293278283404
OGDHL	5.09784471264275
SPINT2	10.0882315000613
CASK	4.79786987493986
GIT2	4.82687022110404
CLDN18	3.5320806152994
RNF128	3.06796981375011
NCAPG	4.99932945582137
ABHD6	4.24463283911193
ATP6V0E1	8.14568871078465
C14orf161	2.86271633071723
UTP11L	8.54458163104974
GCNT1	5.16754432712502
DUSP9	3.69527502686854
TM4SF5	3.91306872367667
SUCLA2	6.93965247216019
NANS	7.86933196021493
OLFML1	3.42690467619156
ATP10B	3.49054647621139
SCNM1	7.68887349801355
NPAS3	5.32153922410597
AMD1	7.84176712417447
GGA2	4.69581832068203
PRKCA	3.81025438571483
TRIB2	4.90613413227763
SDCCAG3	6.21372351402317
TTC1	7.27524983814528
GHSR	2.80032071269102
ATP8B1	4.40301800662816
HIPK1	6.4523350119978
C1orf78	6.36945916700595
CLN3	6.0242759918967
STX4	7.08013081072523
WAPAL	6.42659198057592
TUBB1	3.28366730877528
SCN5A	3.53265888394092
ZNF192	2.95558854253637
SEC22A	5.91765342775211
DPY19L1	4.928304569362
C11orf9	3.71551651545841
GRIA2	4.30384678800351
VDAC2	10.1255738054486
C8orf44	3.34968482862546
ZPBP	3.26874001256825
NUSAP1	7.44115395662767
LANCL1	6.34046775119225
FGF23	3.87221541769767
PCNT	6.68076588276811
BCKDHB	4.53500584582325
IFNA8	3.24794373403189
BET1	7.8203096754839
SPRR1B	3.08300302066981
FLRT1	3.51386430980021
HDAC6	4.87106861247433
SNX17	7.37223392681533
N4BP3	3.11900790437602
PLSCR3	7.24392167696371
TTC30A	5.33353618961656
CRISP1	3.03145352514959
KRT32	3.52564601636576
GHRH	3.28927609512238
IL11RA	4.19279862878003
GDF3	3.39781444386156
RPS6KB1	4.9216598226561
POLR3B	6.92282146517418
TOP1	8.17869524071823
DNAJC10	6.26014340649221
CRCT1	2.82111220060007
ADIPOQ	2.99855703210999
MPST	5.90739673201503
DPM2	5.5345986650745
FAM38B	3.71382541263115
RIT2	3.15416048098183
SLC18A1	3.19622539503134
RPS17	10.9403356443656
ABCA3	5.75515724765649
CD44	7.90782001144871
FARP1	5.90717940582779
KCNMA1	4.87250495911008
PAX7	3.38415701982698
TUBD1	4.11570950759128
NARG2	6.26470674139622
GNL3	7.66425814082581
BTG2	6.30918599947874
ITGA5	6.22622592728662
NDUFS6	8.94850091230992
MEFV	3.59982478438255
TUT1	3.61434848086202
ERAL1	5.49670252184618
ECHS1	9.93602537664962
NMBR	3.34076939664904
VPS4A	6.86538761547156
ABCB7	6.44498389359418
CYP11A1	3.15728787091404
PFKP	8.80465255990181
C9orf91	5.42252691732785
ABCC6	3.86769114450471
LRRC41	7.83170696445432
ATP5F1	10.6283761178817
GFOD2	4.01762112357622
MOSC1	5.41471465172231
NCF4	4.96314206223086
HYMAI	3.17771667439866
SLC25A3	11.0738119127389
NAGPA	5.41453917948714
MTHFD2L	4.93165855462096
ZNF646	3.69179707527995
RAB1B	7.39186816691133
IFT122	5.98380794165116
GALNT3	6.32658570106111
LDB3	3.69624593038494
GARNL1	5.04808870016376
ALDOAP2	3.03885219308483
LRRC6	4.44670925888036
NTRK1	3.22631281497671
ARTS-1	4.10565790527544
UBAC1	6.81110231925156
SLC6A11	3.2584201066014
NAP1L2	4.04333523497416
EPB41L4B	6.40744684608524
RPL19	11.4580131591156
CNGB1	3.42125972296494
LOC643641	6.05353732638975
FAM134B	3.56215960810292
WISP2	3.25956642438767
NTSR1	3.68816000978706
HS3ST3A1	5.34777368304031
GPSM2	5.81427294414807
PRKCG	3.27244412408485
CHORDC1	7.42870123413982
MON1B	4.57733362394317
TRIB3	7.0661228678614
SLC2A5	4.17641103813342
C2orf49	6.85378192946378
DDX5	10.1390283913363
ZNF446	4.45083871642130
MLF1IP	8.33337280958249
SLC26A1	3.15880134751436
RGN	5.16522812334916
COL4A5	5.16324012704877
CCNB1	8.03544852710338
CCDC28B	3.63218506226541
RP11-35N6.1	3.189387835903
KCNK3	2.96483843882772
ZFP161	4.83007491256636
FGR	6.7949725488934
COX15	6.80970778884458
EPN2	4.63534648098002
AQP9	7.10002480100845
XK	4.18880327076851
SLC15A2	3.47052731284820
MREG	7.80223817090367
HEPH	4.31054760553362
THRAP3	4.26730048518201
MET	4.29107947892631
PDLIM2	5.02526834347746
ING3	6.36936983598182
PHYHIP	3.41542522505536
CCT8L2	3.2482251032522
ADAM7	3.09758740036694
COPS7A	7.14347118856871
WSCD1	3.9162676441829
SLC12A8	6.35582382789304
RNF185	3.50925853929316
TNS3	10.4494284042511
IGSF3	6.83809681061656
SRPK1	7.02591157033125
MED13L	6.2909770072275
LOC93432	3.06236273896622
C7orf44	6.72039635021798
PTCD3	6.43105821819687
RPL7A	12.3407907172417
TEAD1	6.21904913878681
ARL6IP1	9.70029037655307
CTAGE5	4.5902636880799
SLC25A14	5.30782088412727
LEP	3.32773025094132
PCDH21	5.11833532908486
CACNG5	3.40386058888277
ECH1	7.41431709909911
MAPKAPK2	5.43038670024891
ATXN10	6.55183649608552
LHFPL2	7.30965966892372
CCL22	4.60556836169594
ACTR8	4.38852357913327
PTPN22	3.38007602854917
CYP2F1	2.96443605937324
ITGA3	4.66662645337904
RABGGTA	5.50285668503625
KIAA1033	6.60017233180431
ZNF510	3.49919359663513
SLC26A10	3.53586411024200
STX8	7.20516382744924
RUNX3	5.29760830245857
EFNB1	4.14594271550461
EIF4G3	6.19492844651071
ACSM3	3.4103405828427
C5AR1	6.59717793303264
SIGLEC8	3.44871724937945
ASCC3L1	8.8666040269676
ZNF623	7.27703605573495
A2M	9.5557752343099
NOL8	6.788192096202
GRPEL1	6.99381499157677
LMNB2	4.77821702809217
ROCK2	3.91680193060159
SNX16	5.39883683167784
Magmas	5.95463758366353
ANXA3	6.18965175544173
C11orf2	7.5769656575411
VKORC1	7.70743380847127
TRPM6	3.55255676717282
KIAA1609	4.01873061973658
FOXK2	5.76924039759823
FEV	3.35916254082318
EED	5.37547831403876
RNF32	4.33159094388501
PDCD5	7.57167870308065
SLC8A1	3.15404224301821
HES1	6.16705224956664
DGUOK	7.63560299653996
CLDN16	5.3567451888143
CLC	3.27197217589727
ISL1	3.55388810470440
C1QTNF3	4.46583527791168
GAGE1	2.91634965870502
KIAA0528	7.51357400327
VGLL3	3.11736202680466
MANEA	5.64247735843351
C1orf61	3.64940541390116
SUPT4H1	7.05352688615128
CD1A	4.1753316234593
ASAHL	4.63086633092312
TRAF5	6.2478416281824
RAPGEF6	5.48227879058096
WHSC1	5.29629352704245
NEIL1	3.25295252130702
KIAA0020	6.90447356873483
C16orf45	4.70605351408094
GFPT2	4.0368569261405
RBM10	6.85642096913005
MRS2L	6.09779039319807
DNAH17	3.71814475425194
STARD5	4.02253527736819
C19orf10	7.702956828732
SIP1	5.58159597108562
DNAJC15	7.25106425074807
C1orf160	5.50987139065929
SLFN12	4.4729759832292
STAU2	6.07459408326527
FAM98A	7.49383175599114
EXOC3	5.73971850640655
RAD23B	8.76258946279657
HIST3H3	3.81502829521904
NCOR2	4.37149271341079
TNFRSF9	3.54000774873973
KLK8	7.89596396678149
NOL1	7.11433697176301
ALX1	3.73017956231611
CCNE1	8.14047859948226
PKDREJ	3.84941235533484
TIAL1	5.83529706559552
WHSC1L1	3.35479106474368
HIST1H1E	3.76758063721019
SMUG1	4.96082504792269
TM4SF4	3.31211947049825
NPY6R	3.44141310631423
UFM1	7.36233742542736
AP3M2	6.61174549815957
USP14	7.86982838681711
CORO2A	5.44991246929969
ETNK2	3.85761174263885
APOE	6.32207626753002
ANGPT4	4.07507562271678
DSTN	10.5937136705278
SFRS14	5.44174527167964
FRS2	3.12795780793669
NR2E3	3.43100196201644
ST8SIA4	3.63807359405663
GMPR	7.1792278684222
TUBB2C	8.14005555156861
LOC730092	3.6654867524872
ORM1	3.03102082864542
HSPD1	10.3996581316752
C5orf13	6.61987326965816
F2RL1	5.22405983652285
PLEKHA9	5.12393903569051
ZNF232	6.10743244728116
SLC6A7	3.33560516047379
ADH5	8.04326380278605
SHBG	3.55430896850648
DSCR6	3.15353486897562
CROCCL2	3.42968358731248
CDIPT	8.44883040251482
SLC16A5	4.67693617921772
TUBB	10.2207898325678
GAS2L1	5.97018279412846
TOR3A	7.01635638197188
PREP	6.04877952987157
RFX3	3.67282336956939
CHMP1B	6.88236010724265
COPS4	8.54353562945536
MYH6	3.41251945488227
BCHE	2.79791112567759
MAP3K13	3.32881610988445
LCMT1	7.44615570016093
EIF1AX	7.5267586649895
SLC24A5	3.25126091946826
BCL2	3.94185761139599
HBZ	3.46152503538544
HCRTR2	3.25550882981675
TJAP1	6.34412547733022
MAPBPIP	7.739381886424
TMEM156	3.13036380305843
MYO15B	3.64370813951262
ZNF239	6.73294971861471
KIAA1324	3.29552443290828
PLCL2	4.83481493511679
C4orf29	3.74127389000376
SNX19	5.96538031928792
NAALADL1	3.11383053634838
DUSP5	4.26112117798887
GKN1	3.98010548857222
PXDN	6.67217971634896
FCN1	6.66306367308014
SLMO1	3.90546192796905
TNXB	4.00288075506423
C1QL1	3.24931443880816
BIRC7	3.68385259807311
A4GALT	4.25437716078976
TIMM22	4.77002846582541
ABHD9	3.92481168828039
TOMM34	6.78127315675041
ZNF35	3.67455748359471
LIMD1	3.37056329961971
CARD8	5.01491130619519
KIAA0286	4.45574886994129
CD6	4.09037639929445
RSRC1	7.2440709658718
TOX3	2.89635910663122
C16orf35	4.58216725492181
CRHBP	3.25620350457004
PTRF	4.52910296145195
FBXO24	2.96433460960735
CHST11	4.37685747224043
THRB	4.33434285467516
RNF39	4.23928924711075
MYBPC1	3.35966525547143
PSMD11	7.39185558363618
ALAD	5.05686953362237
AQP2	3.44076831246939
EN1	3.00231543517908
GSTM4	4.48947229951162
ZNF187	5.39326291919088
CDC42BPA	6.40798953188218
F7	3.09252392115533
CNOT1	6.19373093312204
SLC13A4	3.49166034058564
ZBTB11	7.42391427792876
B3GALT5	2.75702818006051
LUC7L2	7.18479757392175
SPTBN1	4.20435830380883
EXOC2	4.59500803679328
LSM4	7.42343025767873
IRS1	6.34261266720334
TMEM1	5.90350420714869
MRPL34	8.28883242841294
SAMM50	7.06907291278697
CDC42EP3	4.31095386824685
HSF2	4.88599960106057
SRP72	8.07200924811169
MFN2	5.82224249532936
TSPAN7	5.65545156418301
SGK269	4.30616476448523
NUCB1	5.74955020506644
RHOH	5.42418410480896
MTX1	8.00788257702053
CENTA1	5.58673466762031
ATR	6.93255386401023
IGLV3-25	10.6237439880182
DDX49	6.61643621857064
TACR1	3.41225028051983
SFRS5	6.81552343444334
THAP1	6.49189651174116
RHBDF1	5.62128079595188
RASIP1	3.96270682442575
DPYD	8.15195672617728
MYO5C	6.91023794034822
DOHH	3.41548957083177
POF1B	3.44979058684498
MAPK10	3.47850055422474
ZNF552	6.21311148954902
USP32	5.70714635163338
MED27	6.75181657517378
NCAM1	3.45456249353122
LOC171220	4.89405494146147
PRDX4	10.2989949931389
AGT	4.33500673233245
SLC22A14	3.54050954059837
DAPP1	5.78045936925778
PILRA	5.75919545887177
ATF7	3.58730529426574
ABCF2	5.4638142026446
KIAA0748	3.31403468833795
C17orf85	4.47400084650363
TKTL1	5.3466192331352
FGF1	3.419655873549
IL6R	4.99374693768334
CHRNB2	3.83706417405078
COL7A1	4.06360672722272
NFIL3	8.53252596093695
LRRC48	3.1354614581518
TM6SF1	4.37290065359722
SPG20	6.95229850459164
COX10	4.87522429930327
DNAJA3	7.31913004607522
ECEL1	4.95939275557985
GCA	6.92063335048522
GLG1	7.84244328748803
CIITA	3.73572582343519
CLDN6	4.34440902043979
EPHA4	5.02603166839422
FANCC	3.81483228416967
MUTYH	6.44770528096299
L2HGDH	4.62709176000719
GPATCH2	5.82937802101928
PSG3	3.05435739475323
ZNF227	3.3213207995357
MRPL15	10.3086437186684
NQO2	6.99676869962052
C21orf59	8.26642555532379
ZBTB20	5.23669466970482
NEU1	7.48812661372683
QRICH1	7.01901545597643
C2orf34	4.33461646164519
UBE2L6	9.74922661480723
HP1BP3	5.19224178675683
MED14	4.43727394333176
TSN	6.49706533790796
TPBG	8.25304921509879
SPRY2	5.65863393288682
LZTFL1	5.68103686838855
OSR2	3.18085279288231
KLHL7	4.82133490445568
XPC	5.93478705565398
GMFB	8.22012558072768
PBEF1	8.22720241433705
CCR3	3.11614102355062
AGTPBP1	6.21290153768815
TMEM8	6.12417890945683
PCSK6	3.37606469688791
STAT5A	5.01238345398736
FAM18B	7.33178540888509
PTPN2	6.75000850891498
SF3A3	6.92622096950847
EFCBP2	3.72657231159139
HCFC1	5.23389332376975
NFYA	4.19257140299316
PBLD	6.16966081190257
PIGF	6.61488616820462
AHNAK	6.11653037218981
ACTR5	3.88376233288926
KIF14	5.25360327543582
PTGER1	3.82759555582392
NOS2A	3.10482283283588
TENC1	4.56440549014192
YIPF2	4.48474251791758
ETV2	3.15122934242472
KIAA1012	7.76375518679774
C17orf53	3.77822825950271
AHR	7.73472677640254
PTPRH	3.82673341058037
ATP10A	4.23555997212109
ATP6V1C1	6.28990687473871
DPH4	6.84662474991514
TAS2R3	3.41219031357199
