Hybridization REF	TCGA-C8-A135-01A-11R-A115-07
OR51A4	0.537
BTBD7	0.865583333333333
GSTO1	-0.791625
hCG_16001	1.27
MAD2L1BP	-0.788
COX6A2	0.8195
SCNN1A	0.211333333333333
LSM1	0.0218333333333333
UGT2B11	5.8045
IDUA	0.4955
PPP2R3C	-0.653666666666667
COX11	0.215
PDZK1	-4.172
ZNF443	0.377166666666667
MGC21874	0.832666666666667
ZNF323	0.7203
KRTAP10-10	0.741
CXCL6	0.8935
SLC34A2	1.9712
LOC284402	0.1545
NPTN	0.884083333333333
UPP1	-2.09191666666667
SLC6A9	0.0325
OR7G3	0.0585
CISD1	0.000166666666666664
ZNF545	-0.761166666666667
SYT14	-0.8555
NT5C3L	-0.193666666666667
ZNHIT3	-0.809166666666667
SNRPD3	0.039
KIAA0701	-0.59125
UNC93B1	2.169
GMNN	-1.93025
SPCS2	-0.0873333333333333
LOC388524	-0.4095
NAPRT1	-1.711125
PNLIPRP1	0.2435
OR6V1	0.669
PRKAB1	-1.138
EYA4	-3.05666666666667
KIF20A	-0.5825
ALG10	0.46875
ITPKC	0.757166666666667
LMX1B	0.7185
RPUSD4	-0.406333333333333
C7orf34	-0.0543333333333333
DLGAP2	0.31775
PFN1	-0.084
MICALL2	-0.146
ZNF654	0.044
SS18L1	-0.480625
SLC16A8	0.457
MKI67IP	0.2885
ITGB3	-1.0285
TCEA3	-0.0633333333333333
CEP152	-1.8633125
CLIP1	0.212
ZNF75	0.0278125
ATP5C1	-0.271166666666667
NUDT5	-0.3545
PSCDBP	0.694
UBP1	-1.02725
RBM27	0.57175
C13orf15	1.951
ZNF282	-0.471333333333333
ZNF222	0.6988
COL10A1	5.34875
PRDM15	-0.175875
TTTY5	-0.2065
FAM9C	0.413
C20orf67	0.01025
GNG13	-0.462
F12	-0.378
C1orf41	0.01825
CPXCR1	-0.174
GSK3A	0.337875
SUPT6H	0.483333333333333
PI16	-0.278666666666667
ELL2	0.108416666666667
C9orf167	-1.862
PVRL3	-1.1816
FLJ38596	0.77375
ADAM20	-0.2955
GPR89A	0.871
GPR87	1.837
ZNF30	-0.062
SMR3B	2.368
ZNF770	0.930375
TRPC4AP	0.166666666666667
DKFZP686E2158	0.6825
C2orf28	-0.141666666666667
FREM1	-0.786333333333333
LAMA4	0.2785
ADPRHL2	-0.04725
EIF4G2	-0.0263333333333333
GUCA1A	0.2625
CTNNA2	1.2545
NUDT15	-0.739333333333333
CEPT1	-0.405166666666667
ZNFX1	0.935
CCDC92	0.7295
TDRD1	3.601
KCNK5	-0.856666666666667
ETNK1	0.267666666666667
LTA	0.2405
TTPA	0.271333333333333
B3GALNT2	0.90825
SC65	-1.03183333333333
PEX5L	-1.731875
EPS15L1	-0.2375
MGEA5	-0.827125
HIST1H3A	0.9515
ING1	0.07625
BCAT1	-3.490625
ORC6L	-2.12790909090909
KLK11	-5.46316666666667
C19orf28	-1.435
DNER	-4.199875
MED22	-0.966285714285714
ETV6	1.0915
CHAC2	-0.507
CD300E	0.2135
CEBPB	0.573083333333333
ZNF398	-0.55575
LRCH3	-0.0865
HMGA1	-0.383166666666667
CAPN7	-0.515666666666667
MGC5566	-2.634
CCL3	2.8965
NANOS1	2.781875
ZFYVE19	-0.18525
APITD1	-0.413333333333333
PARD3	1.117125
IRAK4	0.2815
SERPINI2	0.375
CEP170L	-0.4535
TTC9	1.511
MYOM3	-0.854
MLPH	1.306625
LOC222699	-0.202
NRG1	-1.435
TBC1D9	0.400818181818182
TTK	-1.70633333333333
ZNF557	0.818
DDX41	-0.518333333333333
FANK1	2.2465
UBE2D2	0.019875
PSMB10	0.009
MYH7B	-0.2505
GABARAPL2	-0.638375
MARVELD2	1.60433333333333
DGCR2	1.1625
UNC45A	-0.592333333333333
C6orf72	0.713
ZNF683	4.7265
GIT2	-0.35325
CASK	1.46866666666667
C14orf161	1.79316666666667
LRRC44	-1.596
TIFA	-0.16875
UTP11L	-0.468625
C6orf65	-0.179
FDPS	-0.46325
DUSP9	-1.8553
SLC17A8	-0.1848
OR51G1	0.0705
NANS	0.397
OLFML1	1.52775
ATP10B	-1.421125
NPAS3	0.0675
PRKCA	-1.7557
GGA2	-0.68875
LCE4A	0.599
SPANXN3	-0.40025
CCDC115	0.90575
SDCCAG3	-0.61425
GLIPR1L1	-0.26975
TTC1	0.31675
C17orf76	-0.3095
MAD2L2	-1.16875
HIPK1	-0.5533
LRRC3B	0.0505
CLN3	0.423772727272727
C17orf47	0.065
FMN2	-0.785875
TUBB1	-1.69375
WAPAL	0.418666666666667
C3orf21	-0.501875
SCN5A	-0.3041
SMYD1	0.048
BEX5	2.582
ZNF192	-1.0515
SEC22A	0.268666666666667
GRIA2	0.0557142857142857
KIAA0825	-1.43525
NUSAP1	-1.79972727272727
LANCL1	-0.18525
C15orf40	-0.7487
ZNF645	-0.00612500000000001
GPR61	0.077
NLRP14	0.1715
SNX21	-0.6268
C1QTNF8	-0.2595
C17orf46	0.17125
IFNA8	0.4335
SPRR1B	-2.3735
FLRT1	-0.25775
SNX17	0.0651666666666667
ASB2	0.261166666666667
HBG1	-5.3755
RPRML	-2.049
JOSD2	0.516166666666667
PLSCR3	0.35975
SPOCD1	-1.20466666666667
RAB39	-0.8575
GHRH	-0.0771666666666667
ITIH5L	-0.10075
C17orf37	2.3135
SMCR8	0.39175
DPY19L2P3	-1.30833333333333
IL11RA	0.598
GDF3	-4.06633333333333
RPS6KB1	-0.213666666666667
DNAJC19	-0.6407
TOP1	-0.019
CRCT1	-0.90175
MPST	0.024625
DPM2	0.3985
FAM38B	-2.0195
SLC18A1	-2.21266666666667
FARP1	0.3485
PAX7	0.2325
TUBD1	-0.17175
GNL3	-0.9945
BTG2	0.4022
NDUFS6	0.2575
C1orf79	-1.9645
ERAL1	0.6645
ECHS1	0.629
VPS4A	-0.524166666666667
CYP11A1	-0.5875
ABCC6	-1.42435714285714
PBX4	-2.5265
MOSC1	0.722
NCF4	0.47975
HYMAI	-0.341
NAGPA	-1.3335
OTOP2	0.40025
ACOT12	-0.05525
MTHFD2L	-0.324875
LOC441376	1.08575
C19orf34	-0.8075
RAB1B	1.84725
ALDOAP2	0.869
NTRK1	-1.49216666666667
ARTS-1	-0.712
SLC6A11	-0.166
NAP1L2	-0.6235
CNGB1	0.447666666666667
EPB41L4B	0.9945
FAM134B	-0.226625
HS3ST3A1	-1.60833333333333
CPXM2	5.24975
SIRPB2	0.552
CHORDC1	-0.363166666666667
TRIB3	-0.461333333333333
SLC2A5	1.133
C2orf49	0.0453333333333333
DDX5	-0.4945
OR5L1	0.7635
ANAPC4	-1.22466666666667
ZSWIM1	0.261875
LOC93622	-0.332625
KCNK3	-0.5973
RP11-35N6.1	-1.667375
ZFP161	0.116833333333333
AQP9	1.8275
SLC15A2	2.9015
MREG	-0.0493333333333334
OR9I1	0.279
PDLIM2	-0.0885
ADAM7	0.488
GSTCD	0.898666666666667
WDR21A	0.823875
SLC12A8	1.34866666666667
TMEM174	0.132
IGSF3	1.40533333333333
LRRN1	-1.29875
LOC402117	-0.0025
SRPK1	-0.362833333333333
LY6K	-1.753875
NFIA	2.518
PTCD3	-0.641125
LEP	2.31483333333333
PCDH21	-0.211166666666667
MAPKAPK2	1.09114285714286
NMNAT1	0.150333333333333
LHFPL2	0.689125
C9orf43	0.825
DIP2A	0.102166666666667
ACTR8	-0.566375
CCDC34	-1.3705
PTPN22	-0.591625
ITGA3	-1.0895
FAM129C	0.0435
RABGGTA	0.0205
UNC45B	1.212
KIAA1033	-0.06975
ZNF510	0.063
CYP2D6	-0.591833333333333
SLC26A10	-2.2785
STX8	-0.87875
LUZP1	0.252375
WDR89	0.452666666666667
EIF4G3	-0.3059
C5AR1	0.908375
ZNF623	1.029
A2M	0.899
TGM7	0.412
GRPEL1	-0.129333333333333
LMNB2	-1.4102
ROCK2	0.178166666666667
SNX16	1.0495
CCDC66	-0.7475
ANXA3	0.4675
KIAA1609	-0.06475
EED	-0.7925
RNF32	0.451833333333333
HES1	1.5548
CLC	-0.0911666666666667
ISL1	0.282666666666667
KIAA0528	-0.694875
MANEA	-0.0165
C1orf61	-2.2025
hCG_2001000	1.43475
RAPGEF6	-0.5863
KIAA0020	-0.513666666666667
NEIL1	-0.747
C16orf45	-1.17825
RBM10	-0.347
C10orf125	-0.445875
MRS2L	0.31925
DNAH17	-0.207625
C19orf10	-0.89475
C1orf160	0.5045
SLFN12	0.027
EXOC3	0.380166666666667
HIST3H3	0.6315
NCOR2	-0.309
TNFRSF9	0.08325
MFSD8	0.37475
ALX1	-4.34683333333333
NOL1	-0.206
PODN	3.16725
TIAL1	0.2985
HIST1H1E	0.54625
NPY6R	0.204
TM4SF4	-0.77975
CORO2A	1.196
ETNK2	2.17766666666667
APOE	1.3111
ANGPT4	-0.205
HDGF2	-0.98575
G30	1.084
ST8SIA4	0.027
F2RL1	1.00325
FAM19A4	-1.02775
CCAR1	-0.00825
B3GNT7	0.057
OPHN1	0.2258
DSCR6	2.0145
C21orf13	1.9835
GAS2L1	0.778666666666667
RFX3	0.342
COPS4	0.00987499999999999
BCHE	-3.61
BCL2	-0.298625
HBZ	-3.38533333333333
ARL13B	-0.821375
MAPBPIP	0.96625
MYO15B	-0.846375
SPZ1	0.7725
KIAA1324	1.80066666666667
PLCL2	-0.309
C4orf29	-0.2595
WDFY2	-0.19375
ZNF284	-0.1735
NAALADL1	0.102
DUSP5	1.33683333333333
PXDN	0.718
SLMO1	-1.0965
TNXB	0.4699
BIRC7	-0.833
A4GALT	0.168666666666667
TIMM22	0.24125
FAM110C	1.4655
TOMM34	-0.8955
ABHD9	0.0405
ADAM32	0.0615
CRHBP	1.34275
AQP2	0.319125
LOC130355	1.19725
ZNF187	0.0653333333333333
ZNF816A	1.105
F7	-0.92525
CNOT1	-0.5977
SLC13A4	-1.07275
ZBTB11	0.01175
B3GALT5	-0.06775
EXOC2	-0.134
IRS1	-0.9229
TMEM1	0.720333333333333
MRPL34	-1.27233333333333
SAMM50	0.00575
CDC42EP3	0.678875
HSF2	-0.3592
MFN2	-0.57975
TSPAN7	-1.49383333333333
NUCB1	0.633666666666667
RHOH	-1.201
ARL16	0.844
TACR1	-0.04575
SFRS5	-1.00133333333333
SNX25	0.05025
RHBDF1	-0.329333333333333
PCDH18	2.85833333333333
HMG1L1	-0.23675
MYO5C	-0.057625
MAPK10	1.653
LDHAL6A	-0.258666666666667
NUDT12	-0.0698333333333333
NCAM1	-0.332375
GLIS2	0.534
GGTL4	1.185
DAPP1	0.38925
ATF7	1.126625
KIAA0748	-1.156
NFIL3	-0.20775
TM6SF1	0.3981
SEZ6	0.13425
NANOS3	-0.604833333333333
DNAJA3	-1.09416666666667
CLDN6	-2.158
CIITA	2.6288
EPHA4	0.324916666666667
FANCC	-0.177
CMTM3	1.243875
PSG3	-0.620125
MRPL15	0.174
C21orf59	0.67525
PLCXD2	-0.135
C2orf34	0.28925
UBE2L6	-0.030375
MED14	0.331
HP1BP3	-0.6785
C6orf208	0.2515
TPBG	-0.4035
OSR2	-0.915625
XPC	-0.4315
KLHL7	-0.335666666666667
CCR3	-0.5098
AGTPBP1	-0.198833333333333
PCSK6	-2.35026666666667
STAT5A	-1.4613
FAM18B	0.79625
LONRF2	-3.801
PTPN2	-0.716375
SF3A3	-0.99
EFCBP2	-0.16075
HCFC1	-0.795666666666667
AHNAK	1.2818
ACTR5	-0.597
KIF14	-1.10085714285714
TENC1	0.713
HEATR5B	0.7035
YIPF2	0.426333333333333
MYEOV2	1.05416666666667
DUSP18	1.60925
KIAA1012	-0.27975
AHR	-0.1805
C17orf53	-1.44816666666667
PTPRH	-3.1085
ATP6V1C1	-0.0287
TAS2R3	-0.0465
LOC440356	-0.718
COQ10B	0.05775
PSMF1	0.0825
SORBS2	1.90183333333333
NFE2L2	0.25925
TMCO7	-0.64225
SH3PXD2A	0.163
SH2D2A	-0.70475
SPINK5	-3.76525
MRPS24	-0.331
OPA3	0.121125
TRAF7	-0.174
C4orf35	0.037
MT1G	2.4445
MGC39545	-0.06475
HS1BP3	0.002
OR2B2	0.526
CHRM4	0.55
SFRP2	3.18633333333333
RIC3	-0.2965
ART1	0.3125
C6orf1	0.33
DUS4L	-1.51425
C10orf104	0.0365
TNFAIP6	2.4635
RTEL1	-1.00625
CCT4	-0.5973
ZNF709	0.28225
CHMP6	0.813666666666667
UPP2	0.10875
CYP19A1	-1.287875
CD151	0.295333333333333
NDUFA13	-0.5505
ARFRP1	-0.359333333333333
FAM26B	1.62625
CRYBA1	-2.908
MRPL41	0.250333333333333
NPFFR2	-0.609
HRH2	0.1395
SCAMP3	0.108666666666667
MTMR6	-0.1286
MTG1	-0.505166666666667
UBTD1	1.227
CRABP1	-2.874
FLJ33790	-0.2923
KIAA1908	0.100333333333333
GPR158	-0.28325
PACSIN3	-0.672666666666667
OMD	2.095
CATSPER1	-1.04616666666667
HOXB8	-0.00249999999999997
FBXO46	1.082
OAS1	1.03033333333333
SVIL	0.285
PHB2	-0.601
ADCY3	-0.8835
NDRG2	0.758666666666667
ERMAP	0.3227
APBA2	-1.69633333333333
IGSF9	2.54925
WNT6	1.13064285714286
MYCBPAP	-0.1035
ATP2B2	0.3765
CPVL	-0.517
TRAM2	0.000750000000000038
NOP5/NOP58	0.02775
ZNRF4	0.32725
TLK1	0.17975
MTMR12	1.22085714285714
ZNF384	-0.0103333333333333
FAM9B	-2.043
RPN1	0.4959
PMVK	0.78075
EIF3D	0.2878
SIX2	1.039
HPS1	0.448642857142857
RNF7	-0.0125
PSKH2	0.22
KCTD13	1.29316666666667
CSMD3	-0.6042
FBF1	-0.416
IL8	-2.546625
SERPINB13	-0.346454545454546
FBXL20	1.45425
BLR1	0.587
SH2B1	-1.00116666666667
RFNG	0.499875
RAB20	1.11933333333333
RBM7	-0.2995
POLR1A	-0.018
TMPRSS4	-3.14075
TAF9	-0.72725
TERF2	0.6395
TNFRSF1A	0.426166666666667
ACADVL	-1.574
GTF2H5	0.56725
EDG8	0.1465
C9orf140	-0.51575
UST6	0.6895
ZBTB8OS	0.18175
ZNF710	1.3125
GPR174	-0.875
ATP6V0A2	-0.9485
KIAA0319L	0.0381666666666667
XKRX	0.241
DOPEY2	3.851
SDHD	-0.518583333333333
SUMF1	0.7425
OSM	1.84925
OPN3	1.9325
DAGLB	0.03
PPFIBP1	0.5495
TRIM63	-3.14725
C10orf53	-0.106
LYPD3	-0.0418333333333333
BCL7A	-0.2975
AGER	-1.48016666666667
TCF19	-0.931875
SAT2	-0.5035
PFTK1	0.6005
GABRE	-1.588625
C15orf38	0.2806
FIS1	0.159
KCNV2	-0.43025
CLPS	1.3755
PPCDC	-1.037375
FOXN2	-0.0896666666666667
NT5E	-3.0926
CD83	0.8815
IL18	0.699125
VPS16	-0.30925
IGFBP2	-0.952
NOTCH2	0.616
SIGLEC1	2.333125
CD93	5.3505
SULF2	-0.2455
CEP164	-0.50375
P53AIP1	0.192
TOR2A	-0.1085
ZNF136	-0.0715
MGP	2.7872
CCDC144A	-0.793166666666667
TRPC1	-1.237
SMS	-1.18066666666667
MAPK7	0.209333333333333
RRAGC	0.247
PARD6A	-1.015
NUB1	-0.450166666666667
SYNGR4	-0.01
OR11H12	-0.4875
WIF1	1.994625
GCH1	1.3425
OR11H4	-0.1945
SLC44A5	1.6875
GPRIN2	0.494666666666667
LOC401431	-0.3155
CPA4	-2.3498
MELK	-1.19322222222222
IL15RA	0.362
CUL3	0.158875
HMBOX1	-1.65925
PODXL	-1.57175
CCT6B	0.893166666666667
COMTD1	0.209
MUC20	-0.936
GPX2	-2.339625
ITK	-0.128125
FBXL5	1.25575
C13orf27	-1.61575
DEFA5	1.2485
TRHDE	-0.6075
MTP18	-1.05266666666667
UQCRQ	0.9425
ITGB2	1.4715
CSRP2BP	0.4565
TAS2R44	0.3445
PHPT1	0.568625
FAM44C	-0.19925
ERH	0.03475
MPHOSPH1	-0.581333333333333
MORC1	-0.4655
PARVB	-0.4945
LAMA1	-1.71458333333333
PGBD3	0.1475
GIMAP6	4.497
AREG	-2.42266666666667
LIPT1	0.2735
MGC99813	-1.8875
C1orf201	0.338333333333333
GRIN2A	-0.1975
MAN2C1	-2.273875
NSUN5	-0.4385
SF3B5	0.3245
MYC	0.0429375
NRXN1	-0.176583333333333
ZNF18	0.1135
SPDYA	-0.302625
SLC37A1	2.369
DECR2	-0.768
ANKRD38	1.238
SPTLC3	-0.992
SUPT16H	-0.074375
DTWD2	0.952
ULBP1	-0.722
ZADH1	-0.34
OIP5	-2.24625
IL10RB	0.7995
OTUB2	0.86225
VWA3A	-0.1142
SPIC	0.3485
OR6C4	0.193
PSCD4	1.23216666666667
DPY19L2P2	-1.09
TRAPPC6A	0.721
C21orf2	-0.405
CEMP1	-1.41275
LIN7B	0.5175
E2F7	-1.99833333333333
VCP	0.1235625
LAMA3	0.322333333333333
BGN	2.07425
GPR160	0.636166666666667
COCH	-4.309
GPR81	1.092
APOBEC3F	-1.148
tcag7.1017	-0.65525
C1orf32	0.4605
SCGB1D2	4.94975
FLJ43987	5.042
C6orf170	1.23125
KLK9	-0.0195
GPD1L	1.363875
VPS37B	0.4715
ATG3	-0.342
ADAMTS17	-0.7935
KLHDC2	-0.473166666666667
NDUFV2	-0.879
BLK	-2.8415
MATN4	-0.6085
GPM6A	0.235375
GBP4	3.87466666666667
TMEM162	0.0948333333333333
PKP2	1.0815
HRASLS	1.54555555555556
MMP1	-2.5375
SFXN3	-0.8068
FSD1	-2.1235
ST6GALNAC3	-1.28
CA12	-1.608
NCOA6	0.37775
C19orf58	-0.4302
PPP4R1	-0.207333333333333
MAN1A2	0.995
IKBKAP	-1.0485
UPF1	-0.498
KIAA1219	0.16725
WNT16	-0.3695
SNW1	-0.311
IL18RAP	2.55975
RPP30	-0.469
CDC40	-0.400285714285714
SETD3	0.56
SLAMF6	0.1045
ELK4	-0.235
TRIM47	-0.182666666666667
ACOX3	0.68875
TRIM6	-0.308625
KIAA0372	-0.414666666666667
TP53AP1	2.5325
SMURF2	-0.337
ADAD1	1.18975
EBP	-1.0707
KRTAP13-2	-0.242
FLJ36874	-1.7135
TOR1A	-0.259833333333333
P2RY4	0.7735
GPBP1	0.156
TRPV1	-0.72725
ADAMTS12	0.857
PES1	0.2544
ATG4A	0.548
MAGEA10	-4.86
WFS1	0.43775
CC2D1B	-0.229666666666667
PABPN1	0.29675
SLC25A30	0.7355
SLCO1C1	0.549166666666667
SLC22A5	1.2325
KIF23	-1.86383333333333
SYN2	-0.583
ASPN	7.01966666666667
CENTG2	0.93425
QSOX2	-1.7751
FLJ10815	0.122
STK24	0.671
SPEG	-0.7796
STK10	-0.0291666666666667
DACT2	-0.4175
AAAS	-0.89775
SSX3	-1.35425
ABCD3	-0.2888
C4orf12	0.516125
PARVG	0.995166666666667
FIG4	-0.029
C9orf46	-0.66275
TMCO6	-0.9705
IGHMBP2	-0.76975
DUS2L	-0.363833333333333
FAM3C	-0.0770625
TMEM16D	-2.120125
DCTN4	0.3535
KCNH3	-0.0765
EIF2AK2	0.84925
AP1S3	2.04375
CST4	0.26
PAM	-0.383125
NUTF2	-0.12075
CITED2	0.933
SLC39A4	1.615
C2orf52	-0.987
GRM3	-0.4815
C12orf49	1.42925
CCDC49	-0.4113
GRAMD1B	-1.1445
FNDC4	0.5275
SIAH2	-0.543375
GDPD4	-0.59925
C21orf87	1.734375
ATP5A1	-0.958333333333333
C16orf63	-1.364
LOC388135	-0.744833333333333
ATP5J2	-0.46925
MMP3	-0.14375
EMID2	-0.20525
CRHR1	0.6
WDR70	-0.01875
C13orf31	1.692
ZFAND1	-0.439
CCL18	3.46683333333333
C3orf49	-0.556
RINT1	-0.3805
KIAA0408	-1.01883333333333
F13A1	3.8165
SLC10A1	0.159166666666667
OGN	0.61
GIPC2	-1.59833333333333
XPO6	0.0838333333333333
LCE1A	0.772
FMR1	-0.1896
LOC374920	-0.625
DUSP3	-0.457375
ANKMY1	0.55125
C7orf50	0.313
BBS9	-0.5016
UNC119B	-1.395625
C9orf72	0.142875
MGC35440	-0.2105
ENTPD6	-0.092375
PPP1R2P9	0.17225
ERCC4	0.14675
FAHD2B	-0.774
HMHA1	-0.7645
HACL1	-1.54525
RAD23A	-0.390166666666667
FAM83B	0.35275
PPP5C	0.535666666666667
RNASEH2C	0.979625
C9orf153	-0.55175
SCAMP4	0.760875
GHITM	0.0862
NDUFB7	-0.12325
ADCYAP1	0.721333333333333
SP110	1.902
MAP3K7IP2	0.40275
DHH	0.1045
AGRN	0.156285714285714
WDR33	-0.176333333333333
CEP290	-0.4805
PRPS1L1	-0.879
KLRA1	0.0155
GPR97	-0.0495
CHD7	-2.42041666666667
TLR10	0.97875
SLC30A8	-1.227
HIC1	1.38466666666667
IAPP	-0.1685
RXFP4	0.444
GP1BB	0.72375
SHQ1	0.318
NKX2-3	0.2044
API5	-0.21175
FTHP1	1.2025
MOV10L1	0.332833333333333
TRIM6-TRIM34	2.2725
ADHFE1	0.71975
FAM117A	-0.768
DDI1	0.400333333333333
CDON	-0.661333333333333
TRIM73	-1.2075
IGKC	4.2215
MMP14	-0.0893333333333334
DYNC1LI1	-0.29875
C11orf66	0.214
TRBV3-1	-1.309
FASTKD5	-0.1655
BIVM	-1.74725
LHX4	0.00125
CXCL2	-0.3071
RAB2B	-0.344833333333333
IZUMO1	-0.95175
MAP3K15	-2.082875
FAM19A2	0.488333333333333
ZC3H8	0.0691666666666667
ZMAT1	0.589375
SPINK5L3	-3.01025
SLC10A6	0.488
APPL2	-0.152625
CARD10	-0.882166666666667
LOC402176	-0.719375
EEF1D	1.8027
RAB6A	0.1732
C12orf5	-0.9235
PAPOLG	0.013
MSRB2	1.695
BCR	1.01872222222222
PUS3	0.09325
TIAM2	0.9395
ZNF317	-0.417666666666667
CHD2	-0.0167142857142857
FZD5	-1.84859090909091
NUDT8	2.469
ZNF763	0.2005
PRC1	-2.22977777777778
ABCB9	0.135666666666667
SPATA3	0.12125
TRAK2	0.140375
STAB1	2.71
LRRTM2	-0.0101666666666667
psiTPTE22	0.81725
DBI	2.698
SERPINA11	-3.45975
NAT5	0.805
C20orf58	-2.27425
RPS6KA4	0.875166666666667
FLJ90650	-0.1655
TGFBRAP1	0.07625
CHRDL2	-0.1755
FAHD2A	-0.806833333333333
CNTN1	1.0995
BBS4	-0.9265
TMEM181	-0.09725
MINPP1	-0.064
MPHOSPH6	1.47808333333333
HOXC10	1.377
ITPKB	0.026375
CLPTM1L	0.40375
MEOX2	0.614166666666667
ATP6V0C	-0.06475
PRPF8	-0.8605
TMC5	2.71375
FKBP3	-0.3775
PLEKHB2	0.294625
OR4D6	-0.0615
ZNF544	-0.3657
D2HGDH	0.399875
RPL18A	-0.2239
HEL308	-0.247125
MPP6	-2.56175
TCERG1	-1.05225
KRT16	-0.755833333333333
KLF17	-0.903666666666667
KLF5	0.645375
CDR1	5.204
VCX3A	-3.498
FBLN2	1.7335
C14orf104	-0.16825
HBE1	-5.2368
OR4S2	-0.0335
C1orf108	-0.12
ROBO4	3.6475
CPEB4	0.764
C11orf80	1.73183333333333
BCKDHA	0.145
MYOC	0.04475
GIF	-0.404
CKMT1A	-2.1825
RPL3	0.4606
THBS1	1.936375
APOO	-0.85775
ARMCX1	-0.3285
HSZFP36	0.116
SNAPC5	-0.29375
EIF4ENIF1	0.4175
ZNF433	0.38125
TNFRSF21	0.770375
TMPRSS7	1.036
SPATA18	0.6182
HPDL	0.6025
MKL2	0.5556
TBX3	-0.519384615384615
C21orf93	0.4075
DAXX	-0.069
ELMO1	1.015625
RGS13	1.2265
TAF11	0.34425
UNC13A	-2.32042857142857
LOC653314	1.5593
ORC3L	-1.01675
IMAA	-2.821
TARBP2	-0.5205
CABIN1	-0.3628
TRIOBP	0.0355625
HIST1H2AC	1.026875
RGS22	-2.44016666666667
NCOA1	1.02716666666667
IL25	-0.1545
SNCG	0.919
GPR6	0.374
AMDHD1	-2.42966666666667
CHEK2	-0.187
C6orf142	-0.471
DRD4	0.5175
C14orf68	-0.9345
GDF11	-1.63375
SEMG2	-1.227
CD247	-0.076
CDAN1	-1.02825
RBMX2	-0.152166666666667
TGS1	0.7945
OIT3	0.96325
SYF2	-0.47425
MCM4	-0.222625
PKHD1L1	1.019875
CEP192	-1.19233333333333
IFT88	-0.296
RPL9	-0.246357142857143
RAB32	0.80275
DDX43	-1.88225
P2RX2	0.408666666666667
OR5D18	0.1785
UBE1	0.414166666666667
SLC24A1	-0.69125
ARHGAP5	0.86075
CETP	-0.274
KIAA1731	-0.798666666666667
SLC9A4	0.2575
PTPN6	0.42175
BAHD1	-0.268
GRIK3	0.1315
CACNB2	-1.3179
PDE10A	1.5725
DGCR14	0.25425
PCDHB9	0.263333333333333
RHOQ	0.927833333333333
MAP3K4	-0.4465
KTI12	-0.292666666666667
RPL23AP13	-2.1365
GNG11	-0.519
CLCN3	1.09033333333333
GPAM	0.0975
VSTM2A	1.0645
SLAMF7	3.2805
INTS2	-1.259
PPP2CA	0.0597
LRP12	-0.0774666666666667
SEC14L2	2.75722222222222
DKFZP586H2123	2.598
MC3R	-0.21
CIRH1A	-0.903
HIST1H2AB	0.951833333333333
POLH	-0.642875
MGC16703	-2.18966666666667
SNAPC2	-0.192
FILIP1L	1.82275
RASGRP4	0.556
LRRC1	1.93725
GAS1	0.91625
PRAC	-1.0815
DGKA	-0.471
NT5C3	-1.16575
PEG3	-3.28916666666667
NADK	-0.65625
PRR17	0.82675
LOC374569	-0.19225
SGSH	1.286
NLRP8	0.5775
GALT	-0.7194
MCF2	-1.176
ZNF263	-0.59375
TACSTD1	1.8395
TYR	-6.6299
ATP6AP2	0.504
RNUXA	0.0825
ABHD10	-0.3426
GDPD2	-1.2525
SLC35C1	0.29375
UBE2A	0.38975
HERC5	-0.775666666666667
FAM112B	-4.69633333333333
FBXL16	-0.95625
DKFZP434A0131	-0.81625
ELA3A	-2.591
RBM41	-0.7395
HAO2	0.29125
RNH1	-0.6955
SHANK2	0.277833333333333
OSBP2	-1.44925
DAK	-0.670166666666667
C3orf58	1.13508333333333
TCL1B	-1.9935
KBTBD2	-0.45675
SUGT1L1	-0.11025
UBE2E2	0.3945
MYL9	2.491625
CDC23	-1.26783333333333
PBXIP1	1.1914
CXorf40B	0.2115
NBL1	1.6685
RTBDN	0.05
RAB11FIP5	-0.445875
TTTY13	-0.2875
SCOTIN	-0.334
SOHLH1	-0.229833333333333
CDKN1A	-0.179
NCK1	0.18825
ZNF550	-0.09
SAPS3	0.0353333333333333
SPIN3	-0.217333333333333
MAGEE2	-0.15725
MIS12	-0.657
OR8H2	0.143
KIAA0774	-1.70683333333333
UNC5D	-1.7265
CUL7	-0.378166666666667
LIPC	-3.64866666666667
DIO1	1.171
C20orf11	0.1442
CTRL	-0.7885
HS3ST2	1.0815
PAK4	1.39416666666667
CCRL1	3.45725
RNF10	-0.21975
ZNF567	0.581
ZNF660	-0.1945
TCEAL3	0.0115
MAGOH	-0.240833333333333
CENPB	0.1355
C19orf7	0.176125
LOC388965	1.4375
ZCCHC13	-0.155
JMJD1A	-0.8265
HIST1H4H	2.615
TBRG1	-0.9704
GPC3	-4.182
TAF1C	-0.92875
EBNA1BP2	-0.707333333333333
CIAPIN1	-0.16675
PDGFRA	0.219944444444444
CSTB	-0.290125
CENPI	-1.1645
GTF2E2	-0.616
RPP21	0.20525
CCNF	-1.4295
KCNQ3	0.753
FAM79A	1.255
SLC22A12	0.4425
NOVA1	-0.689
FZD3	0.2947
AKAP8	-0.8265
SOCS5	0.40225
CFDP1	-0.4005
DLG5	0.60075
PGM5	0.543916666666667
C1orf144	0.690916666666667
HDAC10	-1.3885
RND2	-0.72725
C20orf199	-0.437
RNMT	-1.037625
SLURP1	1.911375
ASTN1	-0.83175
