Hybridization REF	TCGA-D8-A146-01A-31R-A115-07
NCOR2	0.536833333333333
TNFRSF9	0.0795
MFSD8	0.07625
ALX1	-3.87733333333333
NOL1	-1.42475
PODN	3.15275
TIAL1	-0.59325
HIST1H1E	-0.87725
NPY6R	0.32
TM4SF4	-0.00699999999999998
CORO2A	0.30625
ETNK2	0.6945
APOE	0.4381
ANGPT4	-0.23
HDGF2	-0.22075
G30	-0.0325
ST8SIA4	-0.26475
F2RL1	-0.28675
FAM19A4	-3.48325
CCAR1	0.119
B3GNT7	0.03525
OPHN1	-0.2798
DSCR6	0.42
C21orf13	1.48416666666667
GAS2L1	0.78875
RFX3	-0.2165
COPS4	0.156
BCHE	-3.84916666666667
BCL2	3.059875
HBZ	-3.121
ARL13B	0.388625
MAPBPIP	1.208875
MYO15B	0.857875
SPZ1	0.0295
KIAA1324	2.93055555555556
PLCL2	-0.2875
C4orf29	-0.61725
WDFY2	-0.524375
ZNF284	-0.221
NAALADL1	1.6535
DUSP5	0.5685
PXDN	1.248
SLMO1	-0.86725
TNXB	0.3644
BIRC7	-0.84225
A4GALT	1.14133333333333
TIMM22	-0.1335
FAM110C	1.5735
TOMM34	-0.941625
ABHD9	0.36
ADAM32	1.1765
CRHBP	0.4665
AQP2	0.16225
LOC130355	1.0375
ZNF187	0.472833333333333
ZNF816A	0.655
F7	1.153625
CNOT1	-0.4299
SLC13A4	-0.678
ZBTB11	0.26425
B3GALT5	1.346
EXOC2	2.3445
IRS1	0.9313
TMEM1	-0.0333333333333333
MRPL34	-0.489
SAMM50	-0.604
CDC42EP3	-0.054625
HSF2	-0.7847
MFN2	-0.15075
TSPAN7	-1.21516666666667
NUCB1	0.762333333333333
RHOH	1.39225
ARL16	-0.207
TACR1	0.1095
SFRS5	-0.00400000000000001
SNX25	1.169625
RHBDF1	1.0845
PCDH18	2.6195
HMG1L1	-0.98225
MYO5C	1.138
MAPK10	1.292
LDHAL6A	0.0345000000000001
NUDT12	1.69016666666667
NCAM1	-0.026875
GLIS2	0.293
GGTL4	-0.35775
DAPP1	0.15825
ATF7	0.914625
KIAA0748	0.08125
NFIL3	-2.0045
TM6SF1	0.6738
SEZ6	-0.243375
NANOS3	0.275166666666667
DNAJA3	-0.0255
CLDN6	-1.867
CIITA	2.4472
EPHA4	-0.479916666666667
FANCC	-0.11625
CMTM3	1.354125
PSG3	-0.68575
MRPL15	-0.90675
C21orf59	-0.11775
PLCXD2	-0.6335
C2orf34	-0.375125
UBE2L6	0.551625
MED14	-0.463
HP1BP3	-0.6335
C6orf208	0.2775
TPBG	1.73075
OSR2	-0.355125
XPC	0.248
KLHL7	-0.825333333333333
CCR3	0.651166666666667
AGTPBP1	-0.944666666666667
PCSK6	1.25873333333333
STAT5A	-1.2732
FAM18B	0.1525
LONRF2	-1.428
PTPN2	-0.90825
SF3A3	-1.2385
EFCBP2	-0.188
HCFC1	-0.283333333333333
AHNAK	0.9153
ACTR5	-0.1305
KIF14	-3.51271428571429
TENC1	1.47675
HEATR5B	0.73
YIPF2	1.16033333333333
MYEOV2	0.528833333333333
DUSP18	1.16775
KIAA1012	0.55525
AHR	0.0748333333333333
C17orf53	-2.30883333333333
PTPRH	-3.57975
ATP6V1C1	-0.0124
TAS2R3	-0.327
LOC440356	-0.9365
COQ10B	0.44775
PSMF1	0.325333333333333
SORBS2	2.97625
NFE2L2	0.433
TMCO7	-0.7795
SH3PXD2A	0.7362
SH2D2A	-1.13375
SPINK5	-2.09825
MRPS24	-0.86525
OPA3	0.081
TRAF7	0.437166666666667
C4orf35	0.401666666666667
MT1G	-1.02075
MGC39545	0.85025
HS1BP3	0.5847
OR2B2	0.1665
CHRM4	0.2005
SFRP2	4.74833333333333
RIC3	-0.29475
ART1	0.2695
C6orf1	0.9235
DUS4L	-0.5425
C10orf104	0.26925
TNFAIP6	3.35875
RTEL1	-0.62125
CCT4	-1.0643
ZNF709	0.951
CHMP6	0.397
UPP2	0.65825
CYP19A1	-1.57525
CD151	0.314
NDUFA13	0.0111666666666667
ARFRP1	-0.267833333333333
FAM26B	1.72125
CRYBA1	-1.812
MRPL41	0.577666666666667
NPFFR2	0.051875
HRH2	-0.086
SCAMP3	0.327166666666667
MTMR6	0.5256
MTG1	-0.3685
UBTD1	1.4685
CRABP1	-2.668
FLJ33790	0.6628
KIAA1908	-0.0995
GPR158	-2.741
PACSIN3	-0.758666666666667
OMD	4.2855
CATSPER1	-0.354833333333333
HOXB8	-1.21425
FBXO46	0.3695
OAS1	0.443166666666667
SVIL	0.71775
PHB2	-0.4765
ADCY3	-0.7325
NDRG2	0.7675
ERMAP	0.8373
APBA2	-0.561166666666667
IGSF9	2.28175
WNT6	-0.485
MYCBPAP	-0.20725
ATP2B2	-0.224333333333333
CPVL	-0.6454
TRAM2	-0.2505
NOP5/NOP58	-0.828
ZNRF4	0.13175
TLK1	-0.01
MTMR12	0.195357142857143
ZNF384	-0.349333333333333
FAM9B	-2.9
RPN1	0.7197
PMVK	1.10875
EIF3D	-0.2449
SIX2	0.52675
HPS1	0.316
RNF7	0.43425
PSKH2	-0.011
KCTD13	0.146
CSMD3	-0.5519
FBF1	-1.4455
IL8	-4.586375
SERPINB13	0.636636363636364
FBXL20	-0.12775
BLR1	0.36875
SH2B1	0.129666666666667
RFNG	0.403125
RAB20	0.716833333333333
RBM7	-0.2865
POLR1A	-0.352666666666667
TMPRSS4	-2.726
TAF9	-1.015
TERF2	0.329333333333333
TNFRSF1A	0.578333333333333
ACADVL	-0.469833333333333
GTF2H5	0.66075
EDG8	0.341
C9orf140	-1.803625
UST6	0.863
ZBTB8OS	-0.88475
ZNF710	0.252
GPR174	-1.0085
ATP6V0A2	0.06625
KIAA0319L	0.06975
XKRX	-1.0195
DOPEY2	1.7376
SDHD	-0.429416666666667
SUMF1	1.83575
OSM	2.927
OPN3	-0.03225
DAGLB	0.0118333333333333
PPFIBP1	0.4295
TRIM63	-3.30875
C10orf53	0.65
LYPD3	2.42166666666667
BCL7A	0.297875
AGER	-1.055
TCF19	-1.444375
SAT2	-0.2435
PFTK1	1.13066666666667
GABRE	-2.7525
C15orf38	0.7585
FIS1	0.614
KCNV2	-0.11175
CLPS	0.34225
PPCDC	-0.612875
FOXN2	-0.299666666666667
NT5E	-2.3799
CD83	0.826
IL18	0.44725
VPS16	0.476
IGFBP2	0.0621666666666667
NOTCH2	1.018
SIGLEC1	2.598
CD93	5.758
SULF2	0.84575
CEP164	-0.18225
P53AIP1	0.328833333333333
TOR2A	-0.0656666666666666
ZNF136	0.6135
MGP	3.6359
CCDC144A	0.109166666666667
TRPC1	-0.224833333333333
SMS	-1.8155
MAPK7	-0.616666666666667
RRAGC	0.4615
PARD6A	-0.576
NUB1	0.608
SYNGR4	-0.30625
OR11H12	-0.0135
WIF1	1.05825
GCH1	0.0675
OR11H4	-0.204
SLC44A5	1.357
GPRIN2	1.77833333333333
LOC401431	0.5505
CPA4	-2.838
MELK	-2.64533333333333
IL15RA	0.388
CUL3	0.584625
HMBOX1	0.9635
PODXL	-1.267
CCT6B	0.7945
COMTD1	-0.52275
MUC20	1.69633333333333
GPX2	-2.365625
ITK	-0.895625
FBXL5	2.07325
C13orf27	-1.89475
DEFA5	0.516
TRHDE	0.0875
MTP18	-1.1135
UQCRQ	0.09
ITGB2	1.7465
CSRP2BP	0.5205
TAS2R44	0.277
PHPT1	0.310125
FAM44C	0.09825
ERH	-0.164
MPHOSPH1	-1.06183333333333
MORC1	-0.365
PARVB	-0.64275
LAMA1	-1.94183333333333
PGBD3	0.2415
GIMAP6	4.2535
AREG	2.1925
LIPT1	-0.00774999999999999
MGC99813	-1.50675
C1orf201	-0.0135
GRIN2A	-0.6936
MAN2C1	-0.923375
NSUN5	-0.172
SF3B5	0.15425
MYC	-2.3003125
NRXN1	-0.678416666666667
ZNF18	0.15875
SPDYA	-0.2885
SLC37A1	1.4975
DECR2	-0.10175
ANKRD38	1.2295
SPTLC3	-0.96925
SUPT16H	-0.724875
DTWD2	0.23575
ULBP1	-0.272
ZADH1	0.8775
OIP5	-3.718
IL10RB	0.333666666666667
OTUB2	0.807625
VWA3A	0.0455
SPIC	-0.4515
OR6C4	0.02
PSCD4	1.62483333333333
DPY19L2P2	0.312
TRAPPC6A	0.839833333333333
C21orf2	-0.0768333333333334
CEMP1	0.374
LIN7B	-0.566
E2F7	-2.94616666666667
VCP	0.219375
LAMA3	3.03441666666667
BGN	2.21575
GPR160	1.62583333333333
COCH	-4.26416666666667
GPR81	1.33616666666667
APOBEC3F	-1.0085
tcag7.1017	-0.47725
C1orf32	0.233
SCGB1D2	5.778
FLJ43987	-1.433
C6orf170	1.21375
KLK9	0.1335
GPD1L	1.229875
VPS37B	0.32025
ATG3	-0.0691666666666667
ADAMTS17	-0.297
KLHDC2	0.870666666666667
NDUFV2	-0.377
BLK	-1.1195
MATN4	-1.473
GPM6A	1.153
GBP4	2.85766666666667
TMEM162	-0.025
PKP2	0.8795
HRASLS	0.0182222222222222
MMP1	-1.4545
SFXN3	0.0027
FSD1	-1.93183333333333
ST6GALNAC3	-1.86216666666667
CA12	2.4711
NCOA6	0.44575
C19orf58	-0.1128
PPP4R1	0.3195
MAN1A2	0.518333333333333
IKBKAP	-0.32475
UPF1	-0.012
KIAA1219	0.86225
WNT16	0.831666666666667
SNW1	0.257
IL18RAP	3.265
RPP30	-0.428
CDC40	0.0757142857142857
SETD3	0.852833333333333
SLAMF6	0.0785
ELK4	-1.0735
TRIM47	0.388
ACOX3	1.6925
TRIM6	1.48075
KIAA0372	-0.4445
TP53AP1	1.7565
SMURF2	-0.0645
ADAD1	0.177
EBP	-0.9887
KRTAP13-2	-0.509
FLJ36874	-0.703833333333333
TOR1A	0.123
P2RY4	0.4695
GPBP1	-0.17175
TRPV1	-0.27575
ADAMTS12	0.975666666666667
PES1	-0.5716
ATG4A	0.793666666666667
MAGEA10	-4.98725
WFS1	1.3255
CC2D1B	-0.485666666666667
PABPN1	-0.264375
SLC25A30	0.048
SLCO1C1	0.677833333333333
SLC22A5	0.60325
KIF23	-2.8335
SYN2	-0.311333333333333
ASPN	8.32116666666667
CENTG2	0.5
QSOX2	-2.0267
FLJ10815	0.541166666666667
STK24	-0.341875
SPEG	-0.4487
STK10	0.0236666666666667
DACT2	-0.7115
AAAS	-0.1585
SSX3	-1.30475
ABCD3	0.5294
C4orf12	-0.13125
PARVG	1.40983333333333
FIG4	1.49725
C9orf46	1.84525
TMCO6	-0.6285
IGHMBP2	-0.68275
DUS2L	-0.658333333333333
FAM3C	0.6069375
TMEM16D	0.61025
DCTN4	1.22975
KCNH3	-0.06375
EIF2AK2	0.27675
AP1S3	0.26275
CST4	2.7915
PAM	0.633625
NUTF2	-0.641
CITED2	1.0484
SLC39A4	-1.29675
C2orf52	-1.282
GRM3	-0.1975
C12orf49	0.167125
CCDC49	-0.4399
GRAMD1B	-1.77785714285714
FNDC4	1.36725
SIAH2	1.979375
GDPD4	0.39925
C21orf87	0.387625
ATP5A1	-0.4085
C16orf63	-0.2815
LOC388135	-0.107
ATP5J2	-0.1365
MMP3	-0.25675
EMID2	0.083
CRHR1	0.22925
WDR70	-0.16
C13orf31	1.565
ZFAND1	-0.42325
CCL18	4.132
C3orf49	-0.269
RINT1	-0.199
KIAA0408	-0.868166666666667
F13A1	5.5033
SLC10A1	-0.3636
OGN	2.593
GIPC2	-1.01366666666667
XPO6	-0.454666666666667
LCE1A	0.6255
FMR1	-0.2166
LOC374920	-0.2995
DUSP3	0.025625
ANKMY1	1.24175
C7orf50	0.36975
BBS9	-0.2619
UNC119B	-0.417875
C9orf72	-0.153125
MGC35440	-0.67625
ENTPD6	0.339875
PPP1R2P9	0.914
ERCC4	0.70675
FAHD2B	-0.5425
HMHA1	0.08
HACL1	-0.47625
RAD23A	-0.443333333333333
FAM83B	-0.842
PPP5C	0.185166666666667
RNASEH2C	-0.15775
C9orf153	-0.29225
SCAMP4	0.93675
GHITM	-0.00380000000000002
NDUFB7	0.044125
ADCYAP1	2.50333333333333
SP110	1.55666666666667
MAP3K7IP2	0.6725
DHH	0.1065
AGRN	0.644571428571429
WDR33	-0.000666666666666667
CEP290	0.0598333333333333
PRPS1L1	-2.24733333333333
KLRA1	0.1945
GPR97	-0.1965
CHD7	-0.823
TLR10	1.893
SLC30A8	3.5715
HIC1	1.68783333333333
IAPP	-0.452
RXFP4	0.134
GP1BB	0.6805
SHQ1	0.36
NKX2-3	0.295
API5	0.14875
FTHP1	0.4205
MOV10L1	1.513
TRIM6-TRIM34	2.12766666666667
ADHFE1	1.85725
FAM117A	0.214
DDI1	0.121
CDON	1.09816666666667
TRIM73	-1.1635
IGKC	4.284
MMP14	0.50625
DYNC1LI1	0.58575
C11orf66	0.48425
TRBV3-1	-1.4935
FASTKD5	0.2395
BIVM	-0.57525
LHX4	-0.40325
CXCL2	-1.1236
RAB2B	-0.297333333333333
IZUMO1	-0.729
MAP3K15	-2.46925
FAM19A2	0.483333333333333
ZC3H8	-0.710166666666667
ZMAT1	2.935375
SPINK5L3	-3.06375
SLC10A6	0.4585
APPL2	1.034625
CARD10	-0.209166666666667
LOC402176	-0.978875
EEF1D	-0.0422
RAB6A	0.479
C12orf5	-0.199
PAPOLG	6.93889390390723e-18
MSRB2	1.46575
BCR	0.681888888888889
PUS3	-0.21375
TIAM2	0.4005
ZNF317	-0.0833333333333333
CHD2	0.141384615384615
FZD5	-2.27804545454545
NUDT8	-0.56125
ZNF763	1.4315
PRC1	-2.71733333333333
ABCB9	0.028
SPATA3	0.205
TRAK2	1.3655
STAB1	2.822125
LRRTM2	0.0791666666666667
psiTPTE22	1.11975
DBI	0.78325
SERPINA11	2.46325
NAT5	0.437
C20orf58	-2.18175
RPS6KA4	-0.0678333333333333
FLJ90650	0.61325
TGFBRAP1	0.1685
CHRDL2	1.917
FAHD2A	-0.851
CNTN1	0.738
BBS4	0.1348
TMEM181	1.176
MINPP1	0.09075
MPHOSPH6	-0.924666666666667
HOXC10	0.1998
ITPKB	0.242
CLPTM1L	-0.433875
MEOX2	0.619
ATP6V0C	1.214
PRPF8	-0.5715
TMC5	3.37025
FKBP3	0.21225
PLEKHB2	0.258625
OR4D6	0.227
ZNF544	-0.9084
D2HGDH	-0.1795
RPL18A	-1.0385
HEL308	-0.21525
MPP6	-2.946
TCERG1	-1.12925
KRT16	-0.193666666666667
KLF17	-2.77425
KLF5	-0.843125
CDR1	3.060875
VCX3A	-3.801
FBLN2	2.536625
C14orf104	0.1065
HBE1	-5.0325
OR4S2	0.2455
C1orf108	-0.753833333333333
ROBO4	3.32416666666667
CPEB4	0.782375
C11orf80	0.0543333333333333
BCKDHA	0.293333333333333
MYOC	0.6285
GIF	-0.0405
CKMT1A	-1.718
RPL3	0.1202
THBS1	2.884125
APOO	-0.8595
ARMCX1	2.4435
HSZFP36	1.53875
SNAPC5	-0.5345
EIF4ENIF1	0.1785
ZNF433	1.2995
TNFRSF21	-0.97875
TMPRSS7	0.598
SPATA18	2.1678
HPDL	-4.0645
MKL2	1.1361
TBX3	1.37053846153846
C21orf93	0.120166666666667
DAXX	0.897
ELMO1	0.177875
RGS13	4.39666666666667
TAF11	-0.69975
UNC13A	-1.974
LOC653314	-0.8134
ORC3L	-0.02975
IMAA	-2.5195
TARBP2	-0.3
CABIN1	-0.3682
TRIOBP	0.108875
HIST1H2AC	1.278375
RGS22	1.12733333333333
NCOA1	1.4095
IL25	2.9615
SNCG	0.695
GPR6	0.044
AMDHD1	-1.868
CHEK2	-1.90775
C6orf142	0.351
DRD4	0.609
C14orf68	-1.34475
GDF11	-1.45525
SEMG2	-0.021
CD247	-0.9065
CDAN1	-0.35475
RBMX2	-0.29
TGS1	-0.5225
OIT3	0.46775
SYF2	-0.04825
MCM4	-2.488375
PKHD1L1	0.45925
CEP192	-0.8215
IFT88	0.8705
RPL9	-0.627857142857143
RAB32	0.240375
DDX43	-2.54525
P2RX2	0.093
OR5D18	0.3615
UBE1	0.77575
SLC24A1	0.751875
ARHGAP5	0.193
CETP	-0.26625
KIAA1731	-0.866166666666667
SLC9A4	0.296
PTPN6	1.33225
BAHD1	0.23275
GRIK3	0.4255
CACNB2	-0.5375
PDE10A	0.1775
DGCR14	-0.22225
PCDHB9	0.361166666666667
RHOQ	0.3215
MAP3K4	-0.115
KTI12	-0.55
RPL23AP13	-0.658
GNG11	-0.39275
CLCN3	0.589666666666667
GPAM	0.072625
VSTM2A	-0.145
SLAMF7	2.32266666666667
INTS2	-1.2815
PPP2CA	0.1467
LRP12	-0.1888
SEC14L2	3.53066666666667
DKFZP586H2123	3.33625
MC3R	-0.199
CIRH1A	-1.59883333333333
HIST1H2AB	0.378333333333333
POLH	-0.078875
MGC16703	-0.673166666666667
SNAPC2	0.5865
FILIP1L	1.921
RASGRP4	0.189
LRRC1	2.18775
GAS1	1.6925
PRAC	-1.24625
DGKA	0.298
NT5C3	-0.91625
PEG3	-3.45691666666667
NADK	-0.8995
PRR17	-0.21825
LOC374569	-0.2975
SGSH	0.774166666666667
NLRP8	1.246
GALT	-0.4822
MCF2	-1.15
ZNF263	0.79825
TACSTD1	1.27066666666667
TYR	-6.7889
ATP6AP2	1.36125
RNUXA	-0.202
ABHD10	0.2666
GDPD2	-1.6735
SLC35C1	-0.04775
UBE2A	0.2395
HERC5	-1.09033333333333
FAM112B	-5.004
FBXL16	1.65325
DKFZP434A0131	-0.6355
ELA3A	-2.6015
RBM41	-1.229625
HAO2	0.17775
RNH1	0.44875
SHANK2	1.58183333333333
OSBP2	-1.228
DAK	-0.279333333333333
C3orf58	-0.438166666666667
TCL1B	-0.9145
KBTBD2	-0.162625
SUGT1L1	0.4505
UBE2E2	0.165333333333333
MYL9	2.69975
CDC23	-0.5395
PBXIP1	1.7583
CXorf40B	0.7155
NBL1	1.13275
RTBDN	-0.2125
RAB11FIP5	0.51575
TTTY13	-0.7175
SCOTIN	0.2185
SOHLH1	-0.188
CDKN1A	0.712
NCK1	0.10475
ZNF550	0.31075
SAPS3	-0.0695
SPIN3	0.358333333333333
MAGEE2	0.80725
MIS12	-0.979
OR8H2	0.3655
KIAA0774	-0.447833333333333
UNC5D	-1.2885
CUL7	0.193
LIPC	-2.63666666666667
DIO1	1.28575
C20orf11	-0.0905
CTRL	-0.675
HS3ST2	3.663
PAK4	0.845333333333333
CCRL1	3.73875
RNF10	0.4385
ZNF567	0.18675
ZNF660	-0.5175
TCEAL3	1.60975
MAGOH	-1.07066666666667
CENPB	0.103833333333333
C19orf7	0.21425
LOC388965	0.24375
ZCCHC13	-0.9915
JMJD1A	-0.708
HIST1H4H	-0.3515
TBRG1	0.0033
GPC3	-3.57925
TAF1C	-0.499375
EBNA1BP2	-0.891
CIAPIN1	-0.44325
PDGFRA	0.291388888888889
CSTB	0.028
CENPI	-2.7495
GTF2E2	-0.7345
RPP21	-0.30225
CCNF	-1.06483333333333
KCNQ3	0.661
FAM79A	1.1615
SLC22A12	-0.065
NOVA1	-0.00583333333333332
FZD3	1.4858
AKAP8	-0.331
SOCS5	0.345875
CFDP1	-0.6615
DLG5	1.316
PGM5	0.513
C1orf144	-0.0299166666666667
HDAC10	-1.0335
RND2	-0.6465
C20orf199	-1.0815
RNMT	-0.370125
SLURP1	-0.0375
ASTN1	-0.17
SH3BGR	0.46825
MYCL1	-0.89475
ZHX1	0.169166666666667
CENPK	-3.683
FOSB	2.4247
LOC643406	0.085
C2orf59	-0.9535
TMEM135	0.513625
SLC27A2	-0.391
KRT33A	0.693
OVOL1	0.83425
PAMCI	-2.12983333333333
S100A7	-1.29
ZNF789	-1.05
HARS2	0.078
RPL23A	-1.624
TCF23	-0.05925
UPF3B	-1.587375
C17orf78	0.388
HLA-DOB	0.678
C14orf142	0.452666666666667
TEKT5	1.7625
DMWD	0.2075
POLD1	-1.89983333333333
GSCL	-0.134
CALD1	1.2664
SCRT1	0.317833333333333
AIG1	0.99525
UNC84B	0.50875
ZNF404	0.27875
TMED6	-3.57725
KIAA1462	0.652
LRRC27	1.5875
PYGO1	-0.516
PIGU	-0.6595
ALAS2	-4.2405
WRNIP1	0.1655
CNNM3	0.165
ZNF2	0.3805
ST3GAL5	-0.392833333333333
MRPL23	-0.40725
TSSK6	0.442
PSMA6	-0.2545
C16orf70	0.22725
KIAA1602	0.02225
ALMS1	0.0773333333333333
DCN	3.75425
TMEM132D	-1.03433333333333
SUCLG2	0.26025
ABHD14A	0.463
DEXI	0.1795
AMPD2	-0.969666666666667
IFNAR2	-0.4965
CYB5A	2.1104
TLOC1	0.9921
NXF5	-0.601166666666667
NRBF2	0.189125
KCTD3	1.42725
ITGAE	-0.866166666666667
SLC30A3	-2.19916666666667
ZRF1	-0.386
IFRD2	-0.686
XAB1	-0.488
PYCR2	0.130333333333333
SERPINB3	-4.391
TMLHE	-0.2674
GEFT	-1.07125
ABCA5	-0.670625
EMR4	-0.3344
TSFM	-0.67675
HIST3H2BB	-0.25175
ARHGEF19	0.707
TSPAN17	0.159
ABCC8	2.65
MAP1S	0.6065
C22orf36	0.762
BNC2	0.855714285714286
HIST1H4A	-0.82375
NDUFS3	-0.367666666666667
WDR3	-1.31483333333333
XKR4	-0.151
TTC33	-0.219285714285714
STMN2	4.331
CPN2	-0.6945
HSPC105	1.470375
PCOLCE2	-1.627
C3orf55	1.6165
KLHDC9	2.6655
TBC1D23	0.324125
ATXN2L	-0.892666666666667
MAP2K3	-0.392916666666667
SCAP	-0.03025
ZNF486	0.861666666666667
C20orf96	0.2985
NARS	-0.3595
ADAMTSL1	-0.800071428571429
PRCC	0.8275
CCDC126	2.67908333333333
ZNF675	0.737
CALCOCO1	1.51375
ANKRD43	3.05275
CWF19L2	0.1635
ZBTB32	1.6995
BRAF	0.046
ODF4	0.1655
MGC14376	1.12516666666667
HORMAD1	-2.2595
AAK1	0.149166666666667
PEBP1	0.3105
TNFSF5IP1	-0.2835
DKFZp564N2472	0.23325
RMND1	-0.732625
IGKV1-5	4.27275
COL1A2	3.81408333333333
SERPINA5	-0.7605
AANAT	0.116
C19orf21	-0.886333333333333
GEMIN5	-0.48875
UBR4	-0.537666666666667
LTBP3	0.970833333333333
AMHR2	-1.95366666666667
PROCR	-0.44375
MYBBP1A	-1.3325
C20orf39	2.19516666666667
ZNF697	0.137875
PASK	-0.4149
ZNF776	0.490166666666667
RFXDC2	-0.178375
KIAA0467	0.43325
C10orf96	-2.861
ZNF503	0.199
GULP1	-0.669416666666667
KCNE4	3.82816666666667
DKFZp434K191	-0.372875
LOC196913	-0.371
BHLHB4	0.828
CH25H	0.915
LOC81691	-0.910833333333333
ALPL	0.301071428571428
COL12A1	4.04125
FOLR3	-1.91216666666667
GPR123	0.097125
TRIM62	0.663357142857143
ABLIM1	0.141833333333333
MAST3	0.1055
RHBDD1	0.724666666666667
LOC338809	-1.46
RYBP	0.686
TTC26	-0.072
ZNF22	0.0956666666666667
ISCA2	0.1585
RDM1	-3.257
PIGM	0.918
GNB3	-0.929
ACTR2	-0.024
HMGB1	-0.44425
EDG1	2.96016666666667
SOAT2	-3.2635
OR10AD1	0.605
RAP1GDS1	1.00566666666667
LCE1F	0.577
ESM1	-1.865125
RCN3	2.49975
CREBL1	-0.55225
DBNL	0.268833333333333
PTGER3	3.527375
USP30	0.313666666666667
BCL2L12	-1.212
KIF26B	2.51925
ZNF416	0.6725
ZNF225	0.363
C17orf70	0.137
ZNF554	0.53875
RAE1	-0.9915
TNIK	1.185
ACTN3	1.198
MGC45922	0.4025
CCNA1	0.0518333333333333
RYK	0.217833333333333
IL26	0.2105
LRP3	0.891333333333333
QARS	-0.016
SOX7	1.45078571428571
BID	-1.299
OR2S2	0.00850000000000001
CXCL14	4.388
C11orf47	-0.401
MGC29891	0.925333333333333
HSPB8	1.7538
PRDM14	-1.2605
NUFIP2	-0.20375
MNAT1	-0.850625
ZDHHC2	-0.933833333333333
MBNL2	-0.032375
ADD3	0.291875
CSNK2A1P	-0.65875
KLK6	-0.323
TMEM111	0.3659
KIAA1279	1.72275
NUBP2	0.293666666666667
RAB42	-0.889
ID3	-0.7203
TM9SF1	1.09125
MDP-1	-0.19375
POU4F2	0.18025
IQCK	2.1345
C16orf14	-0.61575
CAPN3	-1.596625
FAM43B	-0.210375
RECQL	-0.5585
AP1G1	-0.0757857142857143
CTNNBL1	-0.402666666666667
ECHDC1	-1.4545
SMARCC1	-0.1839
FOXQ1	-1.117625
GNAI3	-0.107
POLG2	-1.50925
CD4	1.14
ITLN1	-0.313
EBI2	3.44875
IRF1	0.34
PTPRE	2.2657
PTK2B	0.10125
NXNL2	1.8515
SOX4	1.00594444444444
TSPAN3	-0.507666666666667
SH2D1A	-2.51483333333333
C8orf58	-0.220166666666667
USP20	-0.2805
DUSP22	-0.378333333333333
CALB1	-2.6995
L3MBTL2	1.04058333333333
MCRS1	-0.02175
TMEM118	-1.6785
C18orf8	0.3585
FLJ10241	-0.23925
GJA12	0.97075
PKD1	0.178166666666667
ZFP3	0.5735
JAM3	-0.309375
LAPTM4A	1.3896
DIRC2	0.50675
KIAA2022	0.596
MYOM1	0.573666666666667
TRPM8	-2.68983333333333
MOP-1	0.50275
PHKG2	0.18825
ZNF650	0.818
KIAA1522	1.44725
PSG8	-1.41216666666667
DDX19B	-0.144
MOBKL1B	-0.268
DIAPH2	-0.52225
PTPN12	0.68625
CLN8	-0.3462
CRYZL1	-0.150333333333333
CRY2	0.998
FCGR2B	3.87266666666667
PNPLA4	2.032375
ZNF454	0.651
DKFZp434B1231	-0.09825
CLDN11	0.1823
RFWD2	0.599833333333333
CIB2	-0.735666666666667
MXRA8	3.786625
HRK	-1.124375
MAML2	0.0715
C4orf31	0.71325
C6orf192	-1.15325
COG6	0.752875
FAM5B	3.99725
NFATC1	0.6405
SEPT10	-0.069
SCYL1	0.2111
RPP40	-1.498
SCOC	0.8958
KIAA1450	0.4705
CTDSPL2	-0.77925
TBX5	2.707
NAPG	-0.333875
RHD	-6.31633333333333
C14orf45	3.6175
ZBTB22	1.284
PLCG1	-0.908
ANKRD10	-0.6865
AQP7P2	1.93175
TAGLN2	0.340166666666667
HTR2C	-1.7908
SLC16A7	-0.150666666666667
C17orf83	0.5
TSGA14	0.002
MDH1	-0.5575
PPP3R2	0.124666666666667
DCBLD2	-1.92057142857143
RBM33	-0.87125
DPH3	-1.09825
SYT10	-1.4864
FMO4	3.008375
THYN1	-0.43
DRD5	-1.9405
OTOR	1.343
PGRMC2	0.4048
KATNAL1	-0.019
PAQR6	-1.53725
UBE2I	-0.08
C14orf28	0.8335
C8orf70	0.23825
FLYWCH1	0.108875
ANGPTL3	-1.114
GLRX2	-0.110333333333333
ATP11A	-1.02264285714286
ARL5B	0.100125
MUC16	-2.48325
SLC25A5	-0.9235
ACRC	-1.28825
MYO1C	0.102875
FAM89B	1.18616666666667
FAS	0.660625
KIFAP3	1.51075
GLRA2	0.159
BTN3A2	-0.302
CNKSR3	3.13825
CSTF3	-0.652
ARPM1	1.08375
KIAA1530	-0.6865
C9orf150	2.99733333333333
PRKCI	0.23025
tcag7.1015	-1.304
SOD3	1.48075
ZNF574	0.52075
CYP21A2	1.81
RPL12	0.0855
COMMD2	-0.16425
WIZ	-0.05225
LOC344405	-1.22975
ALDH4A1	-1.55988235294118
CRYAB	3.1215
COPA	0.7771
PCDHGA7	0.713666666666667
KIF11	-1.81433333333333
RASD2	0.452125
SLC26A3	2.39
ZNF175	0.151
JAKMIP2	-0.242
C8orf4	3.29133333333333
PTHLH	2.40725
SLC40A1	3.21983333333333
OR7D4	0.384833333333333
PCDHB17	0.743
CD36	4.65728571428571
C6orf203	0.4677
PRKG2	0.0825
LOC400566	1.033
ANAPC13	0.48975
SLCO3A1	-0.63925
ZNF692	-1.321
FANCL	-1.802
SH3GLB1	0.7795
