Hybridization REF	TCGA-BH-A0H5-11A-62R-A115-07
GLIS2	2.2785
GGTL4	0.28575
DAPP1	0.1625
ATF7	0.538125
KIAA0748	-1.627
NFIL3	0.26
TM6SF1	0.4482
SEZ6	0.6095
NANOS3	-0.112333333333333
DNAJA3	-0.8405
CLDN6	-2.4175
CIITA	2.1419
EPHA4	0.116166666666667
FANCC	-0.683
CMTM3	0.333
PSG3	0.384
MRPL15	-0.893
C21orf59	-0.397
PLCXD2	0.58175
C2orf34	-0.759375
UBE2L6	-0.01275
MED14	-0.694833333333333
HP1BP3	-0.6319
C6orf208	0.4255
TPBG	0.39475
OSR2	-0.504375
XPC	0.387166666666667
KLHL7	-0.515833333333333
CCR3	0.783833333333333
AGTPBP1	-0.2435
PCSK6	-0.0364
STAT5A	0.1959
FAM18B	0.5055
LONRF2	-0.143833333333333
PTPN2	-0.516125
SF3A3	-0.594666666666667
EFCBP2	0.12475
HCFC1	-0.7365
AHNAK	1.3915
ACTR5	-0.5365
KIF14	-4.39928571428571
TENC1	1.6125
HEATR5B	1.152
YIPF2	-0.0675
MYEOV2	-0.644333333333333
DUSP18	0.53075
KIAA1012	0.21075
AHR	0.877166666666667
C17orf53	-1.9515
PTPRH	-2.6005
ATP6V1C1	-0.3411
TAS2R3	-0.5335
LOC440356	-1.61125
COQ10B	0.000999999999999997
PSMF1	0.510083333333333
SORBS2	3.29683333333333
NFE2L2	0.841
TMCO7	-0.56325
SH3PXD2A	-0.6603
SH2D2A	-1.6895
SPINK5	0.499
MRPS24	-0.97425
OPA3	-0.13175
TRAF7	-0.8245
C4orf35	0.8805
MT1G	0.26375
MGC39545	2.1
HS1BP3	-0.4535
OR2B2	1.378
CHRM4	-0.308
SFRP2	1.599
RIC3	2.4815
ART1	-0.2795
C6orf1	0.004375
DUS4L	-0.89375
C10orf104	0.5945
TNFAIP6	1.06025
RTEL1	-1.65825
CCT4	-0.8257
ZNF709	0.83225
CHMP6	-0.0778333333333333
UPP2	0.8885
CYP19A1	-2.658625
CD151	-0.312166666666667
NDUFA13	-1.007
ARFRP1	-1.24766666666667
FAM26B	1.2165
CRYBA1	-1.54
MRPL41	-0.764833333333333
NPFFR2	-0.934625
HRH2	1.5865
SCAMP3	-0.863333333333333
MTMR6	0.00440000000000003
MTG1	-1.34266666666667
UBTD1	0.14825
CRABP1	0.3655
FLJ33790	-0.1286
KIAA1908	0.0803333333333333
GPR158	-2.33
PACSIN3	-0.441166666666667
OMD	2.06283333333333
CATSPER1	-1.8195
HOXB8	-2.330125
FBXO46	0.3685
OAS1	-0.0691666666666667
SVIL	1.27425
PHB2	-0.48125
ADCY3	-0.062
NDRG2	3.31916666666667
ERMAP	1.2996
APBA2	-0.878333333333333
IGSF9	1.1995
WNT6	0.381714285714286
MYCBPAP	0.9515
ATP2B2	0.9188
CPVL	-1.2801
TRAM2	-0.742833333333333
NOP5/NOP58	-0.4115
ZNRF4	1.02975
TLK1	0.40975
MTMR12	0.23
ZNF384	-0.133333333333333
FAM9B	-2.89425
RPN1	-0.3311
PMVK	0.448
EIF3D	0.4764
SIX2	-1.646
HPS1	0.219285714285714
RNF7	0.2445
PSKH2	-0.158
KCTD13	-0.5735
CSMD3	-0.6225
FBF1	-0.6425
IL8	-4.757125
SERPINB13	0.707916666666667
FBXL20	-0.63075
BLR1	0.67225
SH2B1	0.360666666666667
RFNG	0.54775
RAB20	0.0321666666666667
RBM7	0.1475
POLR1A	-0.901333333333333
TMPRSS4	-2.8275
TAF9	-0.588875
TERF2	0.0981666666666667
TNFRSF1A	0.191083333333333
ACADVL	0.0358333333333333
GTF2H5	0.1115
EDG8	-0.256166666666667
C9orf140	-1.634125
UST6	0.522
ZBTB8OS	-1.114
ZNF710	0.1245
GPR174	-1.455
ATP6V0A2	-1.14475
KIAA0319L	0.281916666666667
XKRX	-0.5865
DOPEY2	0.000800000000000007
SDHD	-0.139416666666667
SUMF1	1.447
OSM	-0.266
OPN3	-1.23575
DAGLB	-0.692333333333333
PPFIBP1	-0.0222
TRIM63	-1.67425
C10orf53	0.53
LYPD3	0.433833333333333
BCL7A	0.504375
AGER	-0.408
TCF19	-1.679
SAT2	0.7585
PFTK1	0.209666666666667
GABRE	-1.017875
C15orf38	-0.1661
FIS1	-0.2945
KCNV2	3.11475
CLPS	0.36975
PPCDC	-0.82925
FOXN2	0.127
NT5E	-2.8779
CD83	-0.15725
IL18	-0.17
VPS16	-0.5095
IGFBP2	-0.395666666666667
NOTCH2	0.96425
SIGLEC1	1.07625
CD93	4.303
SULF2	-0.98875
CEP164	-0.67475
P53AIP1	2.4405
TOR2A	0.2015
ZNF136	0.954
MGP	3.2203
CCDC144A	1.45
TRPC1	0.2355
SMS	-1.11016666666667
MAPK7	-0.266166666666667
RRAGC	0.969
PARD6A	-0.718166666666667
NUB1	0.478833333333333
SYNGR4	-1.1475
OR11H12	1.611
WIF1	3.322
GCH1	-0.467
OR11H4	0.4915
SLC44A5	0.618
GPRIN2	2.03966666666667
LOC401431	-0.25475
CPA4	-1.9126
MELK	-4.15611111111111
IL15RA	0.753
CUL3	0.895125
HMBOX1	1.429
PODXL	0.05825
CCT6B	1.656
COMTD1	-1.15475
MUC20	1.76933333333333
GPX2	-1.788
ITK	-0.969625
FBXL5	1.963
C13orf27	-1.52225
DEFA5	0.303
TRHDE	-0.488
MTP18	-1.26333333333333
UQCRQ	-1.4094
ITGB2	0.272583333333333
CSRP2BP	0.493
TAS2R44	0.3285
PHPT1	-0.6665
FAM44C	-0.11775
ERH	-1.188
MPHOSPH1	-1.79616666666667
MORC1	-0.2075
PARVB	-1.85825
LAMA1	-1.38175
PGBD3	0.5665
GIMAP6	4.09925
AREG	1.71283333333333
LIPT1	0.9555
MGC99813	-0.9235
C1orf201	-0.205333333333333
GRIN2A	-0.6091
MAN2C1	-0.756875
NSUN5	-0.80775
SF3B5	0.18175
MYC	-0.15125
NRXN1	1.13308333333333
ZNF18	0.24175
SPDYA	-0.0975
SLC37A1	0.2785
DECR2	-0.10275
ANKRD38	1.022125
SPTLC3	-0.551833333333333
SUPT16H	-0.446625
DTWD2	1.01175
ULBP1	-0.247
ZADH1	0.566166666666667
OIP5	-4.60125
IL10RB	-0.067
OTUB2	-0.60975
VWA3A	0.185833333333333
SPIC	1.0995
OR6C4	-0.2535
PSCD4	0.0811666666666667
DPY19L2P2	-0.9555
TRAPPC6A	0.5375
C21orf2	-0.187833333333333
CEMP1	0.0435
LIN7B	0.0055
E2F7	-3.6885
VCP	-0.6338125
LAMA3	3.27016666666667
BGN	-0.57375
GPR160	0.505
COCH	-4.01233333333333
GPR81	2.54866666666667
APOBEC3F	-0.25975
tcag7.1017	-0.1545
C1orf32	1.2145
SCGB1D2	5.681
FLJ43987	0.479
C6orf170	0.2725
KLK9	2.177
GPD1L	0.61275
VPS37B	0.5035
ATG3	-0.0668333333333333
ADAMTS17	0.267
KLHDC2	0.886
NDUFV2	-0.79975
BLK	-3.3175
MATN4	-0.5695
GPM6A	0.985125
GBP4	3.18116666666667
TMEM162	0.921666666666667
PKP2	0.948
HRASLS	0.282444444444444
MMP1	-4.6195
SFXN3	-0.3757
FSD1	-1.5685
ST6GALNAC3	-0.777833333333333
CA12	1.5576
NCOA6	0.24575
C19orf58	-0.6248
PPP4R1	-0.306666666666667
MAN1A2	-0.208833333333333
IKBKAP	-1.17875
UPF1	0.00066666666666664
KIAA1219	0.31025
WNT16	-0.0441666666666667
SNW1	0.25175
IL18RAP	2.247
RPP30	-0.6635
CDC40	0.0477142857142857
SETD3	0.08
SLAMF6	1.10925
ELK4	-1.1545
TRIM47	0.263333333333333
ACOX3	1.367125
TRIM6	0.858625
KIAA0372	0.330333333333333
TP53AP1	0.586125
SMURF2	-0.4565
ADAD1	0.8065
EBP	-1.4334
KRTAP13-2	0.2675
FLJ36874	-0.773166666666667
TOR1A	-0.5945
P2RY4	-0.018
GPBP1	0.476
TRPV1	1.02025
ADAMTS12	0.632
PES1	-0.7475
ATG4A	0.00683333333333334
MAGEA10	-2.9215
WFS1	0.6
CC2D1B	-0.296833333333333
PABPN1	-1.061
SLC25A30	0.79525
SLCO1C1	0.190166666666667
SLC22A5	0.4945
KIF23	-3.91516666666667
SYN2	0.847
ASPN	4.80066666666667
CENTG2	0.59575
QSOX2	-1.7877
FLJ10815	-0.386166666666667
STK24	-0.012625
SPEG	0.777
STK10	-0.493666666666667
DACT2	1.9695
AAAS	-0.638
SSX3	-0.093
ABCD3	0.1474
C4orf12	0.93025
PARVG	-0.351666666666667
FIG4	0.5715
C9orf46	1.05425
TMCO6	-0.389
IGHMBP2	-0.698
DUS2L	-0.904833333333333
FAM3C	-0.023375
TMEM16D	-0.531875
DCTN4	0.76825
KCNH3	0.66125
EIF2AK2	0.784
AP1S3	-1.0395
CST4	0.0435
PAM	0.0714375
NUTF2	-0.83775
CITED2	1.1075
SLC39A4	-0.896
C2orf52	-1.3975
GRM3	1.46175
C12orf49	-0.104375
CCDC49	0.0403
GRAMD1B	-1.4685
FNDC4	0.8815
SIAH2	-0.396125
GDPD4	0.67475
C21orf87	0.420625
ATP5A1	-0.094
C16orf63	-0.38225
LOC388135	-0.808833333333333
ATP5J2	-0.993875
MMP3	-3.413
EMID2	-0.89025
CRHR1	0.49375
WDR70	0.0015
C13orf31	0.81025
ZFAND1	0.50525
CCL18	4.30266666666667
C3orf49	-0.598
RINT1	-0.796
KIAA0408	0.591666666666667
F13A1	3.4648
SLC10A1	1.22333333333333
OGN	3.54075
GIPC2	0.3515
XPO6	-1.1105
LCE1A	0.4275
FMR1	-0.1192
LOC374920	0.648
DUSP3	-0.34025
ANKMY1	-0.44925
C7orf50	-0.739
BBS9	-0.6727
UNC119B	0.06375
C9orf72	0.54125
MGC35440	-0.852
ENTPD6	-0.464125
PPP1R2P9	-0.004
ERCC4	0.04725
FAHD2B	0.052
HMHA1	-0.9855
HACL1	-0.0435
RAD23A	-0.791666666666667
FAM83B	-0.331
PPP5C	-1.62183333333333
RNASEH2C	-0.949875
C9orf153	-0.34625
SCAMP4	0.2665
GHITM	-0.3077
NDUFB7	-0.1535
ADCYAP1	0.431333333333333
SP110	1.41833333333333
MAP3K7IP2	1.17625
DHH	0.024
AGRN	-0.0838571428571429
WDR33	-0.345333333333333
CEP290	0.1315
PRPS1L1	-2.0705
KLRA1	-0.0825
GPR97	-0.056
CHD7	-0.751916666666667
TLR10	1.65975
SLC30A8	-1.3745
HIC1	1.19216666666667
IAPP	0.194
RXFP4	-0.4685
GP1BB	-0.0375
SHQ1	-0.212
NKX2-3	1.38733333333333
API5	-0.22575
FTHP1	0.2255
MOV10L1	0.409166666666667
TRIM6-TRIM34	1.95183333333333
ADHFE1	2.05325
FAM117A	0.658
DDI1	0.766666666666667
CDON	-0.0621666666666667
TRIM73	-0.4225
IGKC	3.395
MMP14	-0.27175
DYNC1LI1	-0.276875
C11orf66	0.52625
TRBV3-1	-0.559
FASTKD5	-0.04075
BIVM	-0.6355
LHX4	-0.14175
CXCL2	3.7954
RAB2B	0.0356666666666667
IZUMO1	-1.38875
MAP3K15	-1.226875
FAM19A2	0.411666666666667
ZC3H8	0.111166666666667
ZMAT1	2.55025
SPINK5L3	-3.31025
SLC10A6	1.1615
APPL2	0.854875
CARD10	0.437833333333333
LOC402176	-0.027375
EEF1D	0.465
RAB6A	-0.1281
C12orf5	-1.627375
PAPOLG	-0.05525
MSRB2	0.107
BCR	0.509333333333333
PUS3	0.186
TIAM2	1.28825
ZNF317	0.2115
CHD2	0.299714285714286
FZD5	-1.23081818181818
NUDT8	-1.04775
ZNF763	1.046
PRC1	-3.07711111111111
ABCB9	-0.294666666666667
SPATA3	1.46825
TRAK2	0.67325
STAB1	1.922125
LRRTM2	2.147
psiTPTE22	0.26825
DBI	1.28375
SERPINA11	-0.65925
NAT5	-0.31175
C20orf58	-2.5105
RPS6KA4	-0.92
FLJ90650	1.665
TGFBRAP1	0.025
CHRDL2	1.48025
FAHD2A	-0.223166666666667
CNTN1	0.488
BBS4	0.0572
TMEM181	0.4885
MINPP1	-0.59225
MPHOSPH6	0.00791666666666668
HOXC10	-0.5259
ITPKB	0.365125
CLPTM1L	-1.243
MEOX2	1.67183333333333
ATP6V0C	-0.223125
PRPF8	-0.392
TMC5	1.96775
FKBP3	-1.05075
PLEKHB2	-1.1995
OR4D6	0.0755
ZNF544	-0.4737
D2HGDH	-0.1785
RPL18A	-0.371
HEL308	0.294375
MPP6	-1.871
TCERG1	-1.01375
KRT16	0.341166666666667
KLF17	-0.6305
KLF5	2.065125
CDR1	3.093625
VCX3A	-3.018
FBLN2	1.41975
C14orf104	0.109
HBE1	-3.4166
OR4S2	0.272
C1orf108	-0.956333333333333
ROBO4	3.47616666666667
CPEB4	0.804625
C11orf80	-0.710166666666667
BCKDHA	0.220333333333333
MYOC	2.793
GIF	1.3055
CKMT1A	0.636
RPL3	0.8565
THBS1	0.64325
APOO	-2.0185
ARMCX1	2.5625
HSZFP36	1.06975
SNAPC5	-0.3005
EIF4ENIF1	0.60975
ZNF433	0.36425
TNFRSF21	0.248
TMPRSS7	0.3275
SPATA18	1.3531
HPDL	-2.382
MKL2	1.1746
TBX3	1.02807692307692
C21orf93	1.47883333333333
DAXX	-0.2255
ELMO1	-0.375125
RGS13	0.735333333333333
TAF11	-0.342
UNC13A	-1.733875
LOC653314	0.3126
ORC3L	-0.17225
IMAA	-1.976
TARBP2	-1.09925
CABIN1	-0.4569
TRIOBP	0.9015
HIST1H2AC	0.17775
RGS22	-0.243333333333333
NCOA1	1.759
IL25	1.6215
SNCG	2.207
GPR6	-0.56
AMDHD1	-0.698333333333333
CHEK2	-1.307875
C6orf142	-0.26475
DRD4	-0.00525
C14orf68	-1.31375
GDF11	-2.52825
SEMG2	1.276
CD247	-1.022
CDAN1	-0.7195
RBMX2	0.0898333333333333
TGS1	-0.398
OIT3	0.38925
SYF2	0.82075
MCM4	-2.251
PKHD1L1	0.88225
CEP192	-0.371
IFT88	0.673
RPL9	0.573714285714286
RAB32	-0.389125
DDX43	-3.346
P2RX2	0.7115
OR5D18	0.8195
UBE1	-0.371833333333333
SLC24A1	0.863875
ARHGAP5	0.6085
CETP	-0.9455
KIAA1731	-0.3715
SLC9A4	0.332
PTPN6	0.173
BAHD1	0.09775
GRIK3	2.1875
CACNB2	0.1076
PDE10A	-1.03475
DGCR14	-0.20525
PCDHB9	2.35466666666667
RHOQ	0.642666666666667
MAP3K4	0.3435
KTI12	-0.282666666666667
RPL23AP13	-0.025
GNG11	0.449
CLCN3	0.820666666666667
GPAM	1.219125
VSTM2A	-0.5245
SLAMF7	1.77683333333333
INTS2	-1.1685
PPP2CA	-0.4042
LRP12	-0.275866666666667
SEC14L2	2.49366666666667
DKFZP586H2123	4.118
MC3R	0.6815
CIRH1A	-1.077
HIST1H2AB	-0.737166666666667
POLH	-0.198875
MGC16703	-1.10066666666667
SNAPC2	-0.305
FILIP1L	1.59025
RASGRP4	1.465
LRRC1	1.6935
GAS1	1.8185
PRAC	0.11975
DGKA	-0.58
NT5C3	-0.8125
PEG3	-1.16166666666667
NADK	-1.3505
PRR17	-0.80325
LOC374569	-0.99675
SGSH	0.265166666666667
NLRP8	0.998
GALT	0.0244
MCF2	-1.084
ZNF263	0.37075
TACSTD1	1.26483333333333
TYR	-5.1401
ATP6AP2	0.159
RNUXA	0.12025
ABHD10	-0.1424
GDPD2	-1.23075
SLC35C1	-0.54225
UBE2A	-0.508625
HERC5	-0.151
FAM112B	-3.84116666666667
FBXL16	-0.02425
DKFZP434A0131	0.849
ELA3A	-0.8025
RBM41	-0.56375
HAO2	0.69875
RNH1	-0.20925
SHANK2	2.14883333333333
OSBP2	-1.409625
DAK	-0.850833333333333
C3orf58	0.7285
TCL1B	-0.967
KBTBD2	-0.45975
SUGT1L1	0.88975
UBE2E2	0.778666666666667
MYL9	2.515125
CDC23	-0.772833333333333
PBXIP1	1.0412
CXorf40B	-0.1925
NBL1	0.03425
RTBDN	1.728
RAB11FIP5	0.175625
TTTY13	1.196
SCOTIN	0.735
SOHLH1	-1.18133333333333
CDKN1A	-0.617642857142857
NCK1	0.8465
ZNF550	1.06075
SAPS3	-0.582166666666667
SPIN3	0.381
MAGEE2	0.1405
MIS12	-0.278833333333333
OR8H2	0.396
KIAA0774	0.152166666666667
UNC5D	-0.4805
CUL7	-0.524333333333333
LIPC	-1.67083333333333
DIO1	-0.97
C20orf11	-0.00310000000000001
CTRL	-0.59875
HS3ST2	1.32025
PAK4	0.622833333333333
CCRL1	3.41725
RNF10	-0.1575
ZNF567	0.46075
ZNF660	0.3855
TCEAL3	1.462
MAGOH	-0.745166666666667
CENPB	0.293166666666667
C19orf7	0.103375
LOC388965	0.0095
ZCCHC13	0.7875
JMJD1A	-0.1375
HIST1H4H	-1.5265
TBRG1	-0.1219
GPC3	-1.839875
TAF1C	-0.016875
EBNA1BP2	-0.781666666666667
CIAPIN1	-0.45125
PDGFRA	0.875777777777778
CSTB	-0.781875
CENPI	-3.4825
GTF2E2	-0.923833333333333
RPP21	-0.82175
CCNF	-1.96633333333333
KCNQ3	-0.214
FAM79A	1.5935
SLC22A12	0.689
NOVA1	0.400333333333333
FZD3	1.0534
AKAP8	-0.857
SOCS5	0.976125
CFDP1	-0.02075
DLG5	0.32675
PGM5	1.87125
C1orf144	-0.196083333333333
HDAC10	-1.2745
RND2	-0.4775
C20orf199	-0.43125
RNMT	-0.61525
SLURP1	0.347625
ASTN1	0.856875
SH3BGR	1.57175
MYCL1	-0.8105
ZHX1	0.550666666666667
CENPK	-4.07975
FOSB	3.2921
LOC643406	-0.26875
C2orf59	-1.2905
TMEM135	-0.46275
SLC27A2	-1.37425
KRT33A	1.759
OVOL1	0.258125
PAMCI	-0.179666666666667
S100A7	-0.135
ZNF789	-0.8705
HARS2	-0.3115
RPL23A	-0.661
TCF23	3.609
UPF3B	-0.892
C17orf78	2.303
HLA-DOB	1.25433333333333
C14orf142	-0.309166666666667
TEKT5	0.311333333333333
DMWD	1.2775
POLD1	-1.86666666666667
GSCL	-0.241
CALD1	1.2107
SCRT1	1.14233333333333
AIG1	1.38975
UNC84B	0.78075
ZNF404	1.11875
TMED6	-2.0395
KIAA1462	-0.2055
LRRC27	0.870166666666667
PYGO1	0.311
PIGU	-1.22383333333333
ALAS2	-2.75883333333333
WRNIP1	0.242875
CNNM3	-0.002
ZNF2	0.337
ST3GAL5	-0.809416666666667
MRPL23	-0.73325
TSSK6	-0.06175
PSMA6	-0.92375
C16orf70	-0.50475
KIAA1602	0.0595
ALMS1	-0.28
DCN	2.665
TMEM132D	-1.05625
SUCLG2	0.43175
ABHD14A	-0.39925
DEXI	-0.29
AMPD2	-1.07516666666667
IFNAR2	-0.390333333333333
CYB5A	1.5527
TLOC1	0.7594
NXF5	-0.2105
NRBF2	0.8205
KCTD3	1.48275
ITGAE	-0.658333333333333
SLC30A3	-1.14283333333333
ZRF1	-0.763
IFRD2	-1.097125
XAB1	-0.226
PYCR2	-0.4135
SERPINB3	-2.504
TMLHE	0.048
GEFT	-1.27475
ABCA5	1.680875
EMR4	1.096
TSFM	-0.27825
HIST3H2BB	-1.00525
ARHGEF19	0.45275
TSPAN17	-1.04033333333333
ABCC8	2.4515
MAP1S	0.159
C22orf36	0.967
BNC2	-0.732428571428571
HIST1H4A	-1.39525
NDUFS3	-0.611
WDR3	-0.779166666666667
XKR4	0.89625
TTC33	0.00885714285714287
STMN2	3.074
CPN2	0.942333333333333
HSPC105	1.3745
PCOLCE2	-0.064
C3orf55	2.0285
KLHDC9	1.40183333333333
TBC1D23	0.100625
ATXN2L	-1.22983333333333
MAP2K3	-0.00108333333333333
SCAP	-0.2025
ZNF486	0.586333333333333
C20orf96	0.10525
NARS	-0.5115
ADAMTSL1	-0.912285714285714
PRCC	-0.111333333333333
CCDC126	1.41741666666667
ZNF675	0.8095
CALCOCO1	1.65875
ANKRD43	2.41775
CWF19L2	0.604
ZBTB32	0.509666666666667
BRAF	-0.20925
ODF4	0.6895
MGC14376	1.638
HORMAD1	-1.24016666666667
AAK1	-0.0676666666666667
PEBP1	0.249416666666667
TNFSF5IP1	-0.0141666666666667
DKFZp564N2472	0.31
RMND1	0.30825
IGKV1-5	4.129
COL1A2	0.706333333333333
SERPINA5	-1.086125
AANAT	0.187
C19orf21	-1.90266666666667
GEMIN5	-0.31125
UBR4	-0.5725
LTBP3	0.6525
AMHR2	-2.05483333333333
PROCR	-0.64425
MYBBP1A	-0.6325
C20orf39	-2.61116666666667
ZNF697	-1.33575
PASK	-1.3998
ZNF776	0.632
RFXDC2	-0.726125
KIAA0467	0.3245
C10orf96	-2.49075
ZNF503	0.6605
GULP1	0.508833333333333
KCNE4	-0.297
DKFZp434K191	1.55275
LOC196913	0.048
BHLHB4	-0.1415
CH25H	-0.13525
LOC81691	-1.16783333333333
ALPL	0.809142857142857
COL12A1	0.00524999999999999
FOLR3	-1.19383333333333
GPR123	-0.07825
TRIM62	-0.496142857142857
ABLIM1	1.31333333333333
MAST3	-0.6645
RHBDD1	-0.406833333333333
LOC338809	0.1675
RYBP	0.30425
TTC26	-1.511875
ZNF22	1.074
ISCA2	0.0315
RDM1	-2.57625
PIGM	0.068
GNB3	-1.6685
ACTR2	-0.5921
HMGB1	0.025
EDG1	3.96416666666667
SOAT2	-2.536
OR10AD1	0.1585
RAP1GDS1	-0.144083333333333
LCE1F	0.7625
ESM1	-2.3905
RCN3	0.86925
CREBL1	1.004
DBNL	-0.852333333333333
PTGER3	1.983125
USP30	0.501833333333333
BCL2L12	-1.68683333333333
KIF26B	0.629
ZNF416	0.174
ZNF225	0.2245
C17orf70	-1.022
ZNF554	0.8615
RAE1	-0.998666666666667
TNIK	0.3445
ACTN3	-0.055
MGC45922	1.2955
CCNA1	0.281333333333333
RYK	0.623333333333333
IL26	1.0465
LRP3	0.538166666666667
QARS	-0.08975
SOX7	1.2145
BID	-1.0795
OR2S2	0.402
CXCL14	4.63975
C11orf47	-0.7955
MGC29891	-0.185333333333333
HSPB8	0.6904
PRDM14	0.041
NUFIP2	-0.05925
MNAT1	-0.080625
ZDHHC2	-0.145916666666667
MBNL2	1.213125
ADD3	1.123125
CSNK2A1P	-0.6535
KLK6	1.54983333333333
TMEM111	0.1227
KIAA1279	0.6665
NUBP2	-0.688833333333333
RAB42	-1.6655
ID3	-1.6375
TM9SF1	-0.068
MDP-1	-0.401
POU4F2	0.49175
IQCK	0.92
C16orf14	-1.40275
CAPN3	-0.68125
FAM43B	0.243125
RECQL	-1.14225
AP1G1	-0.427928571428571
CTNNBL1	-0.569666666666667
ECHDC1	0.328333333333333
SMARCC1	-0.2507
FOXQ1	-1.277125
GNAI3	-0.5095
POLG2	-0.84425
CD4	1.27875
ITLN1	0.00625000000000001
EBI2	3.3625
IRF1	-0.04975
PTPRE	1.7331
PTK2B	-0.346
NXNL2	0.5245
SOX4	0.284722222222222
TSPAN3	0.288166666666667
SH2D1A	-3.3945
C8orf58	-0.341833333333333
USP20	-1.01225
DUSP22	-0.380833333333333
CALB1	-2.62283333333333
L3MBTL2	0.686
MCRS1	-0.91775
TMEM118	-1.4975
C18orf8	0.0101666666666667
FLJ10241	-0.40325
GJA12	1.04125
PKD1	-0.428833333333333
ZFP3	0.3545
JAM3	0.3385
LAPTM4A	0.7751
DIRC2	0.17275
KIAA2022	0.4465
MYOM1	1.81833333333333
TRPM8	-2.7165
MOP-1	0.656
PHKG2	-1.0545
ZNF650	0.596
KIAA1522	1.504875
PSG8	0.493166666666667
DDX19B	0.04
MOBKL1B	-1.2065
DIAPH2	0.305333333333333
PTPN12	0.371
CLN8	-0.1301
CRYZL1	0.282
CRY2	1.18908333333333
FCGR2B	2.5275
PNPLA4	1.4365
ZNF454	1.4525
DKFZp434B1231	0.58625
CLDN11	1.5855
RFWD2	0.0111666666666667
CIB2	0.00816666666666667
MXRA8	2.674625
HRK	-0.2925
MAML2	0.99425
C4orf31	1.071
C6orf192	0.632
COG6	0.288875
FAM5B	1.49275
NFATC1	0.3498
SEPT10	0.4555
SCYL1	-0.4388
RPP40	-1.23025
SCOC	0.3522
KIAA1450	1.01175
CTDSPL2	-0.4685
TBX5	1.11916666666667
NAPG	-0.75425
RHD	-3.8675
C14orf45	2.66366666666667
ZBTB22	1.538
PLCG1	-1.579
ANKRD10	-0.45875
AQP7P2	2.652
TAGLN2	-0.158
HTR2C	0.4875
SLC16A7	0.573666666666667
C17orf83	-0.22175
TSGA14	-0.846166666666667
MDH1	-0.33525
PPP3R2	0.705
DCBLD2	-1.46307142857143
RBM33	-1.414125
DPH3	-1.67775
SYT10	-0.706333333333333
FMO4	2.133625
THYN1	-0.0265
DRD5	2.8
OTOR	0.53075
PGRMC2	-0.1231
KATNAL1	0.1485
PAQR6	-1.23575
UBE2I	-0.821
C14orf28	0.4765
C8orf70	1.479
FLYWCH1	-0.664375
ANGPTL3	-0.98
GLRX2	-1.101
ATP11A	-1.04128571428571
ARL5B	-1.106125
MUC16	-1.51975
SLC25A5	-1.22814285714286
ACRC	-0.36725
MYO1C	0.99125
FAM89B	0.1815
FAS	0.787375
KIFAP3	0.536
GLRA2	0.76
BTN3A2	0.227
CNKSR3	1.981
CSTF3	-1.22766666666667
ARPM1	0.15725
KIAA1530	-1.286
C9orf150	2.12833333333333
PRKCI	0.131
tcag7.1015	-1.2835
SOD3	1.537
ZNF574	1.214
CYP21A2	0.5625
RPL12	0.6615
COMMD2	-0.35125
WIZ	-0.0505
LOC344405	-0.28725
ALDH4A1	-0.787117647058823
CRYAB	4.111
COPA	0.0571000000000001
PCDHGA7	0.9825
KIF11	-2.32658333333333
RASD2	0.64775
SLC26A3	2.7715
ZNF175	0.2925
JAKMIP2	-1.6425
C8orf4	3.53433333333333
PTHLH	3.091
SLC40A1	3.20408333333333
OR7D4	0.406166666666667
PCDHB17	0.2605
CD36	4.76664285714286
C6orf203	0.5989
PRKG2	0.245
LOC400566	0.4245
ANAPC13	0.164
SLCO3A1	0.22775
ZNF692	-1.061
FANCL	-0.5735
SH3GLB1	0.453
C12orf61	-0.2925
KBTBD6	0.6785
SUPT5H	0.221375
XRCC6	-0.5812
HUS1B	-0.5006
FAM133B	0.0767857142857143
LOC728276	1.9115
KCTD18	1.26575
SOS2	1.24933333333333
CCDC99	-1.67025
C1QTNF5	1.4515
NNAT	2.31233333333333
USP16	0.21225
LARS	-0.59225
ZBTB2	0.228375
ABO	-0.310666666666667
TRAF3	-1.45075
GALNT5	-2.952
NAP5	1.120125
ALG14	0.559166666666667
KIAA0515	-0.219807692307692
WDR75	-0.423166666666667
TEX261	-0.365916666666667
LY86	-0.19275
LOC389072	0.7645
FLJ13611	-0.15775
MRGPRX2	0.3035
SNRPA	-0.854375
OR2G2	0.813
GPRASP2	2.50925
C7orf42	-0.0377
C9orf163	0.1655
CYP11B2	0.1075
FCRL3	0.6675
PRDX1	-0.8405
FGB	-3.5435
COX17	-0.934333333333333
C16orf33	-1.34675
PIWIL1	0.1785
FOLR1	-0.6415
KIAA0082	-0.57125
FREQ	-1.68233333333333
TMCC2	0.584833333333333
TCF12	0.037
ZNF721	0.789
FAM130A2	2.51375
POU4F1	-2.091
SNRPF	-1.619875
SGIP1	0.572666666666667
ZNF641	0.281333333333333
EMG1	-0.763125
PRRG4	1.1815
HIRA	-2.0745
MYNN	0.3705
AEBP2	-0.2405
TBXA2R	-0.550833333333333
ISL2	-1.92133333333333
PCDHB11	0.719
RNF144A	-0.631875
MARCH5	0.704375
DULLARD	-0.029
DCLRE1B	-1.18083333333333
ITGA8	0.46875
TP73	-0.00874999999999999
PRKCD	0.75125
NDUFB4	-0.32125
ATP13A4	2.545125
ANTXR2	-0.131166666666667
COL4A3	0.661666666666667
MYO10	-1.2548
SLC6A18	1.07025
