Hybridization REF	TCGA-AO-A126-01A-11R-A10J-07
TMEM18	-0.029375
ARHGAP30	0.805
TMEM86A	2.84225
EPHA2	-0.609666666666667
C10orf46	0.58665
TCHH	-0.972
C3orf30	0.4215
LOC285636	-0.057
PAIP2	-1.099
CYP2U1	0.110625
C12orf34	2.4095
SARS2	-0.161666666666667
ZCWPW1	1.11725
SAMD12	2.1265
KIAA1430	0.6345
ACAT1	-2.012
MEOX1	1.508
ADAMDEC1	3.273
PHKA2	-0.06925
CARD11	-1.467
CALML4	-1.7205
TSSC1	-0.525
TMEM45A	-1.59855555555556
MPP7	2.434125
POU1F1	0.0825
SLC2A13	-0.7511
FBN2	-0.660428571428571
ZC3H7A	-0.3635
LAIR2	0.78325
ST3GAL1	1.1795
LCT	-3.109
GEMIN8	0.817333333333333
KLF16	1.2935
HIF3A	-0.0854
FAM44A	1.35557142857143
AQP10	-0.8109
PLA2G2A	-2.271
FOLH1	0.144333333333333
C20orf186	-0.069
MAPKAP1	-0.86975
SPRR2D	-1.63325
UBQLN4	-0.935666666666667
RSHL1	0.564166666666667
PIAS3	0.370875
MRPL24	0.57075
GREB1	-0.5115
FAM27E3	-3.534
NUP62CL	-2.7825
NEUROG3	2.5555
REEP3	0.9405
MARK1	-0.464375
LMBRD1	-0.60175
PRPF19	-1.212
PNMT	0.486333333333333
CTGLF1	-0.019
SLC25A16	-0.66
EIF2B3	-1.811
RPA2	-0.3945
PAK6	2.20216666666667
CCDC26	-4.39975
SEMA3E	2.606
MXD4	1.7604
TNFSF10	3.2965
SMARCB1	-0.476833333333333
DTX3L	0.863833333333333
PLA2G4E	0.4085
PPAP2A	0.8945
ULK1	-0.0199166666666667
TAS1R3	0.256
SLC2A3	-2.62145454545455
ARID3A	-1.22825
GNG5	-0.1925
ACOX1	-0.1509
KIF5B	-0.39375
NUP153	-1.391
MUC7	0.3555
CSDE1	-0.146928571428571
CLPTM1	-0.5225
C3orf23	-1.30975
LRRC17	0.7605
TTYH3	-0.458625
ATP5B	-2.8335
ELF3	0.7902
CPSF3L	0.0201666666666667
ZNF665	0.0821666666666667
TLR6	0.0112
GPI	-1.764375
RAD9A	-0.199625
NDST4	-3.68325
AGPAT3	0.479583333333333
MAGI3	2.22133333333333
ADORA2A	1.61925
CACNG7	0.106
CAMK2D	1.05542857142857
CCHCR1	0.0015
RPS27A	-0.434
OR10G7	0.386666666666667
GCM2	0.1665
FAM135B	0.7022
E2F1	-1.77025
PLCB3	0.536
OR2AE1	0.1265
COIL	-1.239
CDC25C	-1.6625
RAB11FIP2	0.58075
TSC2	-0.3575
CTGLF5	-0.359
CCDC108	0.0889
OR13C4	0.13525
C10orf81	2.83975
PTPRB	2.24025
ACP2	-0.365
LAG3	0.79125
MRPL54	0.01275
LOC201175	2.0735
ITGB1BP3	-0.783
SPTAN1	0.641
SIPA1L2	0.09425
RCAN2	-0.154
CDX2	-1.016
ECOP	-0.3115
ACTR1A	0.513571428571429
PPARG	-1.24933333333333
BBS10	0.444333333333333
TMEM44	-0.946875
BPIL2	0.418
CITED1	-2.07325
IRF6	3.2785
PRDM4	-0.0343333333333333
RRP9	-1.4805
OR10H4	0.16075
IL31RA	-0.65025
GNB1L	-0.528666666666667
MYBL2	-2.47675
ZNF407	1.01283333333333
PPIG	1.057
TTC18	2.854
RPSA	-0.428
MAPT	1.988375
MRE11A	-0.558
C8orf37	-0.9525
RASGEF1C	-0.396333333333333
STBD1	-0.7645
CTAG2	-0.539
MGAT5B	-2.73883333333333
ECM1	0.699875
RLN1	-0.4345
PARP14	0.7593125
EPB41L1	0.6956
HOXA3	-0.0189166666666666
MAGEA9	-4.17675
RPS8	0.4805
RPS19BP1	0.1555
FOXJ2	0.859
C10orf76	0.412625
IL17RE	0.5555
C10orf65	-1.6745
ZNF343	0.101
FBXO33	-0.344
UHMK1	-1.2205
LY6G6C	2.529
FGF19	-2.49825
C14orf128	-0.467
IFIT2	2.19325
TIGD1	-0.3455
S100G	0.2065
GUCY1B3	2.168
NR3C1	0.6544
CORO1B	0.159833333333333
PARP11	1.23516666666667
DNALI1	5.357
OR4N4	0.33825
MAP2K6	-0.591666666666667
FSTL4	1.317
ANKRD47	1.66425
TMEM171	-1.292
PNLIP	0.14875
YY1	0.400833333333333
CCDC138	-3.02866666666667
AASDHPPT	-1.4215
CKS1B	-1.8504
MCM3	-1.06833333333333
ANAPC7	-1.04533333333333
FAM110A	2.357
CDC37L1	0.986
THTPA	0.436
NBPF20	-0.1765
WDR24	0.72575
NPTX2	-2.2245
CBLB	0.6265
CETN1	0.75
RPUSD1	0.257
FAF1	-0.06
CDK6	-2.7945
HMX2	0.3815
CSK	-0.277833333333333
TEAD2	0.27
SNAP25	-0.728
TUFT1	0.0229
TMTC3	0.589833333333333
LCK	-1.902
SGOL1	-1.95683333333333
AKTIP	-0.8945
FURIN	0.765625
SOX12	0.3075
DEFB103A	-0.702
RAMP1	0.24475
KIR3DX1	0.1085
GAS2L3	-0.5605
PDE8A	-1.9257
EDN3	-0.381
GMIP	0.92925
SF3A2	2.07275
FN3KRP	0.1885
SMAD7	0.99025
RHBDD2	0.9735
OR11H6	0.0245
PPP1R3B	0.9707
C9orf23	0.5545
CADPS	1.3145
GOLGA8A	-0.877375
TMEM57	1.2215
RGL3	1.7535
S100A14	1.2815
FGFR2	2.6588125
XRCC3	-0.804
RTN4RL2	1.1115
MGC3771	0.8605
GH2	0.752333333333333
BTBD2	0.6525
LMO2	0.7115
RDBP	-0.11425
ACRBP	-1.6405
AMY2A	3.27775
DUOXA1	1.4235
PTK7	1.038
TWF2	-0.544333333333333
FAM80A	-2.15475
TNNI2	-2.8835
GLT25D1	-0.5935
OCC-1	-2.156
CYC1	-1.43916666666667
RPL22	0.369272727272727
MORN3	2.0605
DISP1	1.6365
PRB2	0.0745
CHUK	-1.71
HR	0.247375
CCDC134	-0.371
DENND4B	-0.70075
C14orf130	0.45775
RAB33A	-1.6445
DCST2	0.162
TNMD	-2.01175
PEX7	0.68325
FAM62A	-0.089875
SRD5A2L	-0.5135
IL22	0.15925
RPS26	-1.7465
HOXC5	-0.269
SPATA6	1.4055
FLJ38482	0.39175
ZNF234	1.817
C18orf22	0.85125
SPATA22	0.3475
THOC1	-0.7835
CYP7B1	2.0835
KCNC3	3.88725
C8orf42	-0.2125
ALDH1B1	0.497333333333333
CCDC100	-0.9759
ARMC4	-1.69475
FAM18B2	-1.38075
SLC44A1	1.195
FBXO17	-1.2605
C6orf107	-0.17425
C19orf29	0.41625
ZC3HAV1L	0.36475
PARP6	-0.0912
SULT2A1	-5.004
C1orf159	-0.2945
TMC1	-0.089
CHST14	0.510875
GAMT	0.816
SMCP	0.0826666666666667
TSPAN33	0.08325
MIDN	0.00912500000000002
NOX4	2.77
RNASEN	-0.3851
TBX1	0.245666666666667
SALL2	0.93625
C10orf35	1.1055
CYP2E1	0.3725
LRFN2	3.47883333333333
ACO1	-0.930333333333333
IQCG	0.6704
MEGF9	1.80225
TM7SF4	-0.23175
PLEKHA1	0.2182
STK33	-2.7125
C1orf210	2.77675
SNUPN	0.4155
KIAA0406	-1.8296
C20orf29	0.581
TMEM55B	-0.079
OSTM1	-1.09625
CLCN7	0.28275
OTP	-0.19375
FLJ23049	1.07075
HEATR4	0.182
MAP3K10	1.87433333333333
PCDHGA9	0.18
AMDHD2	-0.16425
LCTL	-1.186
PDCD2L	-1.464
CABLES2	-0.94125
SLC5A9	-0.6525
CLCA2	1.611
MGC16025	-0.996
STRAP	-1.7435
C20orf196	-1.205
RRBP1	0.7865
NAT13	-1.41175
MAT2B	-0.59825
CSNK1D	-0.753833333333333
KIR3DL1	0.4595
PRKAG3	-0.183
ZNF599	0.2
PRM3	1.6975
PER2	2.46133333333333
ASPHD1	-1.277
PRMT6	-0.1865
KCNE1L	-0.800214285714286
FAM118A	0.195166666666667
TAF4	-0.86225
NDUFB6	-0.47875
TRIM9	-1.22
PMFBP1	-0.9015
KY	1.31
DKFZp762E1312	-2.203
CSMD1	-1.079
TBP	-0.374666666666667
OR1Q1	0.526666666666667
RETNLB	0.4015
HPGD	0.0521428571428572
DNAJC12	2.723
FKBP1B	-2.01225
ANKRD24	0.0245
CXXC5	1.18166666666667
IL3	0.076625
DRAM	1.0077
PTCH1	-1.31825
TP53BP1	-0.385
SLC17A7	0.482375
COL25A1	-0.7517
AMACR	-0.237
RHCG	-0.4975
VPS13A	0.426
FAM55D	-0.4045
PRPF38B	-0.69375
OSBPL6	3.138
PFDN5	1.1085
CMTM6	-0.41425
KCNK12	-1.85125
RP2	-0.188
C16orf52	-1.58425
PICK1	0.018
IFNE1	-1.0415
SEMA4B	0.398
TYRO3	-1.84425
OR12D2	0.3495
CSNK1A1	0.89765
FANCF	2.34875
LONP2	0.80825
TBL1Y	0.0045
LDOC1L	-0.647875
CCNC	-1.81975
C3orf60	-0.39075
CHKA	-1.9185
UBAP1	0.144
MAP3K1	2.6415
ANKRD9	-0.0765
FAM92A1	-1.9125
GAB2	-0.002125
AZU1	1.042
DIS3	-1.28733333333333
C21orf109	-0.68625
IQCB1	-1.1705
SPATS2	-0.578333333333333
EFCAB3	0.0375
PRB3	0.3515
FUZ	1.063
ZNF813	-0.493125
BMPER	-0.914833333333333
HEG1	0.4675
ALS2CR11	-1.2775
SURF2	0.21025
PSMC1	-0.188916666666667
OR2D2	-0.133
SLC7A8	3.32716666666667
C4orf40	-0.1055
SPATA7	0.7725
MAZ	-0.339166666666667
PIN4	-0.4195
PDE1A	-0.656375
TAF6L	-0.276666666666667
OR2T34	0.378
KIAA0284	0.8125
ACADS	1.43736363636364
MKRN2	-1.817
C18orf56	-2.62575
MS4A6E	-0.156333333333333
GALNT4	-0.0908
C22orf31	-0.1005
FLJ36070	1.136
PSME4	-0.87375
TFG	-0.5664
EPHX2	0.749125
ANXA5	0.0245
KRTAP1-1	0.105
BATF	3.50125
KARS	-2.52475
MSTP9	0.938
GPR26	0.225625
CCDC72	-0.255
TEF	1.45616666666667
FOXK1	-0.3159
PRLHR	0.8645
EMX1	1.0605
C11orf30	0.22625
ICK	0.5445
THSD7B	0.26675
C21orf100	-0.7105
DUOX1	1.762
EFCAB4B	0.0125
UBE2G2	-0.666333333333333
C3orf54	1.12175
PARP1	-1.124
FAM60A	-1.56483333333333
C6orf146	0.684
OR9K2	0.5345
DDX55	-1.634
RPS15	0.87225
ZNF618	1.116625
DKFZp686D0972	0.52075
SSPO	-0.803
SHFM3P1	0.805
CPA6	-0.754
JAG2	0.867
DEFA3	0.19375
PPBPL2	0.0511666666666667
CD34	4.457625
SLCO4A1	-3.22525
AFG3L1	-2.1075
SHD	-0.76575
RP13-122B23.3	-0.608166666666667
PRKCSH	-0.607666666666667
DPH5	-0.389833333333333
HLA-F	1.728
TBC1D4	-1.32475
RIG	-0.0971666666666667
GLUD1	0.788
HNRPCL1	-0.055
HBXIP	-0.849
RNF207	-0.284
APIP	-0.7115
PLA2G3	-0.807666666666667
CCDC84	-1.1865
MYLIP	-0.258076923076923
PHIP	0.51975
AARS2	0.0943333333333333
DHX32	-0.50575
SCAPER	-0.203
MEN1	0.3245
NIP7	-1.87725
FLJ25404	1.4085
FASTKD3	-0.9965
TMEM158	-0.78125
RARA	1.75975
BDH1	0.4475
ANKRD16	0.86075
CARM1	0.8185
SS18	0.276166666666667
IKZF2	0.468333333333333
MYD88	-0.820375
PML	0.54335
TAF1A	-2.311
CBFB	-1.475375
HIST1H3H	-0.2735
C7orf29	-1.03175
COMMD4	-0.469666666666667
DPP3	-0.98125
DAB2	0.716875
LOC388882	-0.047
YPEL4	-0.051125
AGBL3	1.993
LRP6	1.1948
SERPINH1	0.54825
TLE1	-1.299
CD244	0.6065
ZDHHC15	-0.30675
MGLL	0.9078
PLDN	-0.54575
LOC654346	1.737
FAP	2.778
GPR37	1.64316666666667
SCARA5	-0.656666666666667
EBF4	2.03963636363636
LSM6	-0.24375
MLLT1	0.293375
SLC5A12	-0.74875
A2BP1	-1.30333333333333
COPS5	-0.2235
TPM4	0.143571428571429
TNFSF4	1.94866666666667
ACADSB	1.18127777777778
HERPUD1	-0.412
BCL2L11	-0.478722222222222
CEP78	-1.54575
CDCA3	-1.265375
WBSCR19	0.3663
MYO1A	-2.008
PPEF1	2.715
LOC440348	-0.351
CPEB2	2.922875
BPTF	-0.335916666666667
RPL21	-0.82975
GSX2	0.1965
ADPRH	1.03366666666667
C17orf68	-0.625
KCNS1	-0.644
MLLT6	0.7521
PIWIL4	0.18575
RNF26	-1.0635
RAP1B	0.566875
ADAMTS1	0.4868
ZNF571	0.235
P2RY6	-0.5475
TRIM21	1.259
CADM3	1.10775
NLRC5	0.5555
ADRA2B	0.0563333333333333
LOC90835	-0.590625
PCF11	-0.744
LOC400451	3.464
GLTSCR1	1.5841
C17orf88	-0.532833333333333
CDH16	-1.51625
FGF7	3.14525
PCSK4	0.623833333333333
NPC1L1	-1.44933333333333
TAT	-0.103125
TBCA	-1.0215
MGC33407	-0.02175
GPR115	-1.116875
CYGB	-0.4815
FNBP4	-0.2125
C12orf43	-0.061
CBL	-0.5662
CLECL1	1.1585
PPAPDC1A	2.09775
WDR25	0.456333333333333
SGCA	2.3285
C22orf29	0.723
YIPF1	1.21725
GALK2	-1.1655
RAB3B	-1.1325
LOC440087	0.4785
UCP1	-0.242
REEP5	2.15175
FADD	0.4173
FOXA1	2.966
CACNA1A	0.688166666666667
ABI1	-0.402666666666667
GRIN2D	2.4225
SLC1A4	0.2355
LOC401127	-1.27025
HINT2	0.13225
PLD4	0.607166666666667
ZNF286A	-1.0705
ENY2	-0.6225
IL1F6	-0.0505
PXDNL	2.326
C20orf79	-0.1465
TNFSF13B	3.26633333333333
DENND3	-0.127875
JARID1D	-3.64875
HIST1H2AK	0.354875
LOC93349	-0.5441
SSH1	-0.5991
ENSA	-0.2155
LOC219854	-0.412833333333333
CKAP2	-2.5543
DKFZP564J102	0.1775
MGC87315	-0.157666666666667
HNRPAB	-1.0885
AMH	-2.1
ZNF526	1.004
BRUNOL5	-0.1763
CACNG3	0.2395
TRPM1	-1.5425
PPP2R1A	0.498
COL2A1	-1.902
DDN	-0.3395
FLJ25770	1.55466666666667
HK2	0.463642857142857
ELOVL6	-1.40475
MDK	-0.71025
EPHX1	0.74625
RASSF2	0.789375
DKFZP434B0335	0.7065
DLX3	0.65325
PRTN3	-0.61225
AVPR1A	0.93775
C21orf125	-2.0585
TNFAIP8	-1.12616666666667
GNB2L1	-0.18025
CALCRL	2.63125
SCGB2A2	6.40216666666667
UBXD7	0.833
ZNF674	-0.0805
TMEM35	-0.51375
BRSK2	-0.967
HECTD3	0.153
TMEM188	-0.898583333333333
LGALS9	1.514875
SCARB2	0.74
USP34	-0.443666666666666
C17orf28	2.20408333333333
ZDHHC23	-1.911
AQP12B	-0.179
SLC16A3	-2.956375
APLP2	0.3
ITIH2	-5.39575
MICAL3	-0.477875
TNNI3K	0.7409
HDAC2	-0.4825
PRR7	0.3378
THBS2	1.317625
LOC751071	-1.13233333333333
CA2	-2.24616666666667
RANBP17	1.35575
RLN3	-0.16625
CRYZ	-1.33083333333333
GBAS	-0.473666666666667
TAS1R1	-0.254
MPZL3	0.017
PCDH8	-1.58275
HSP90B1	-0.8105
KCNK15	0.304
TNIP2	0.0948333333333333
GPR146	0.47425
NOL6	-0.10825
SPC25	-2.477
STEAP2	2.851
VAMP3	-0.990166666666667
TCIRG1	-0.25025
ZP4	0.205333333333333
PARL	-1.08825
TRIM39	0.326833333333333
KIAA1305	1.72175
CRNN	0.00550000000000001
GRN	-0.47225
HSH2D	-1.30025
SCAMP1	0.3945
KIAA1913	0.16775
PTS	-1.50575
BANP	-0.222785714285714
PRKACG	0.243
ADCY6	0.7055
C16orf46	0.717
CYP51A1	0.296375
DDC	-5.72
ANPEP	1.10416666666667
PROM1	-3.80716666666667
SIGLEC10	1.23725
COPG	1.118
FAM26E	1.584375
TRIP4	-0.099
SNX3	-0.490333333333333
C1orf175	0.671
PPY2	-0.19425
C14orf152	0.10075
FTSJ1	-0.817666666666667
DST	-0.4731
LOC554235	-0.00625
GLRX5	-0.80325
C20orf12	1.594
CAB39	-0.1775
MSH2	-2.08983333333333
PIP4K2C	0.4585
CYLD	-0.04325
WTAP	-0.3939375
MGAT4A	0.81
TSC22D4	-0.1019
CHRM2	-0.921
PPYR1	0.4885
CCNH	-0.695
RRM1	-0.51025
ECAT8	-3.1735
LOC400120	-0.16275
GABRA4	-0.212333333333333
C14orf4	2.0055
C1orf59	0.30525
CTDSPL	0.525416666666667
NHEDC2	-1.3895
PDE11A	0.6051875
KLHL29	-0.49725
CD5	-0.388
TSPAN9	1.844125
WDR67	-1.4765
THUMPD1	0.4705
C18orf17	0.5365
CLYBL	0.0206666666666667
FLJ13231	-0.057625
CMBL	2.075125
LECT2	-0.36825
NKAPL	1.192
LOC654780	0.569
OR4C6	-0.164
RAB30	-0.3305
TSSK4	0.195
TMEM163	-0.555
OSBPL11	0.33725
GNB5	-1.54283333333333
CCL21	0.45525
C1orf121	-0.483333333333333
FMO2	2.0435
RPTN	0.1805
MSTN	0.525
VCL	0.240285714285714
FYTTD1	-0.4945
C11orf1	-0.3925
CCDC88C	1.472875
HFE	-0.439388888888889
MOGAT1	0.0055
FAM125B	0.7595
IRGQ	0.1455
RAVER2	0.4325
AKAP5	-0.363
SSSCA1	-0.96225
C11orf63	1.648125
ACTG2	1.2729
PORCN	-0.0955
DTL	-2.72663636363636
TMEM151	0.784
FAM122C	-0.5835
RSAD2	2.2571
BAT4	0.3415
KRTDAP	-0.041
MYH8	0.328
CRTC3	0.773
LRRFIP2	-0.2532
INTS4	0.2605
TTN	-0.9545
SLC26A5	0.3605
PLLP	-0.658
RGS6	-0.705125
SRGAP3	1.862375
ZNF525	-0.430666666666667
NBR2	0.293166666666667
C13orf1	-0.675
ZNF137	-0.064
CEP27	-2.24875
BEST2	-0.0495
RNF121	-1.68
DMRTC2	0.11975
C8orf76	-0.924
BCCIP	-0.808375
MEST	-0.9325
HTRA2	-0.263
ANGPTL2	1.60875
ILKAP	-0.230833333333333
ERAS	0.252
HBS1L	-0.06175
CPA5	0.3345
TMEM30A	-0.558
CD300LF	1.13133333333333
WISP3	-0.5115
CRK	-0.156214285714286
PDS5A	-0.7964
BRPF3	0.272166666666667
NEDD9	-0.174125
SMPDL3B	0.96525
PSG6	-2.141
PSMD13	0.557
ETV5	-1.3440625
OR51A4	0.2385
BTBD7	1.74075
GSTO1	-1.38575
hCG_16001	0.1725
MAD2L1BP	-0.8655
COX6A2	2.5335
SCNN1A	2.29916666666667
LSM1	-0.7145
UGT2B11	-0.21925
IDUA	1.70475
PPP2R3C	-0.885166666666667
COX11	-1.75283333333333
PDZK1	-1.76375
ZNF443	0.845166666666667
MGC21874	1.65333333333333
ZNF323	1.6739
KRTAP10-10	0.311
CXCL6	-0.3725
SLC34A2	0.2456
LOC284402	0.3605
NPTN	0.291416666666667
UPP1	-2.43583333333333
SLC6A9	-0.642
OR7G3	0.31225
CISD1	-0.852333333333333
ZNF545	-0.383666666666667
SYT14	-0.9875
NT5C3L	-0.783166666666667
ZNHIT3	-0.998833333333333
SNRPD3	0.41175
KIAA0701	-0.05325
UNC93B1	0.139333333333333
GMNN	-2.407125
SPCS2	0.561666666666667
LOC388524	-1.057
NAPRT1	-1.632875
PNLIPRP1	-0.3525
OR6V1	0.8725
PRKAB1	-0.107
EYA4	-3.13016666666667
KIF20A	-1.87425
ALG10	-1.57425
ITPKC	1.03066666666667
LMX1B	2.06166666666667
RPUSD4	-0.4845
C7orf34	0.0851666666666667
DLGAP2	0.377375
PFN1	-0.6537
MICALL2	0.0284166666666667
ZNF654	0.416
SS18L1	-1.632
SLC16A8	0.3115
MKI67IP	-1.01016666666667
ITGB3	-1.25725
TCEA3	3.62141666666667
CEP152	-1.9080625
CLIP1	1.293875
ZNF75	0.3450625
ATP5C1	-1.31083333333333
NUDT5	-0.605333333333333
PSCDBP	-0.33075
UBP1	-0.5795
RBM27	-0.52575
C13orf15	2.557625
ZNF282	-0.134166666666667
ZNF222	-0.5866
COL10A1	6.60025
PRDM15	-0.398875
TTTY5	0.163
FAM9C	-0.381833333333333
C20orf67	-0.07675
GNG13	1.199
F12	0.6135
C1orf41	-0.96325
CPXCR1	0.248
GSK3A	0.236
SUPT6H	0.0306666666666667
PI16	-1.07966666666667
ELL2	-1.374
C9orf167	-1.206
PVRL3	-2.2333
FLJ38596	0.736
ADAM20	1.00525
GPR89A	-0.6735
GPR87	-3.353
ZNF30	1.00225
SMR3B	-0.00500000000000001
ZNF770	-0.18075
TRPC4AP	-1.13516666666667
DKFZP686E2158	0.218
C2orf28	-0.116166666666667
FREM1	-2.21683333333333
LAMA4	1.16583333333333
ADPRHL2	0.052
EIF4G2	0.0195
GUCA1A	-0.4025
CTNNA2	-1.1165
NUDT15	-2.03983333333333
CEPT1	-1.33516666666667
ZNFX1	0.1785
CCDC92	0.97575
TDRD1	-0.656
KCNK5	-2.87983333333333
ETNK1	-0.95675
LTA	0.2485
TTPA	-0.413333333333333
B3GALNT2	-0.342125
SC65	0.0893333333333333
PEX5L	-1.241125
EPS15L1	-0.413
MGEA5	0.601875
HIST1H3A	1.30075
ING1	1.34325
BCAT1	-2.74875
ORC6L	-3.46536363636364
KLK11	-2.24183333333333
C19orf28	-1.045
DNER	-4.987
MED22	-0.704071428571429
ETV6	1.49483333333333
CHAC2	-3.682
CD300E	0.4585
CEBPB	-0.194666666666667
ZNF398	0.188
LRCH3	-0.1335
HMGA1	-1.8315
CAPN7	-0.562166666666667
MGC5566	-3.31575
CCL3	2.6045
NANOS1	-1.888375
ZFYVE19	0.13825
APITD1	-0.484833333333333
PARD3	0.948375
IRAK4	-1.03383333333333
SERPINI2	-0.521
CEP170L	-1.01975
TTC9	1.536
MYOM3	-1.41325
MLPH	1.895
LOC222699	1.092
NRG1	-0.482333333333333
TBC1D9	2.04272727272727
TTK	-2.312
ZNF557	0.2255
DDX41	-0.00683333333333333
FANK1	1.504
UBE2D2	-0.554125
PSMB10	0.468625
MYH7B	0.9945
GABARAPL2	-0.8885
MARVELD2	2.28183333333333
DGCR2	1.36733333333333
UNC45A	0.296333333333333
C6orf72	0.501
ZNF683	4.133
GIT2	-0.108
CASK	0.721333333333333
C14orf161	2.26983333333333
LRRC44	1.101
TIFA	-0.338
UTP11L	-0.29325
C6orf65	-1.05075
FDPS	-1.78675
DUSP9	-1.931
SLC17A8	0.359166666666667
OR51G1	0.3465
NANS	-0.32525
OLFML1	2.44825
ATP10B	-1.07271428571429
NPAS3	1.4875
PRKCA	-2.1931
GGA2	-0.2415
LCE4A	0.4985
SPANXN3	0.11425
CCDC115	1.57425
SDCCAG3	-1.2025
GLIPR1L1	0.17125
TTC1	-0.463
C17orf76	0.4725
MAD2L2	-1.5535
HIPK1	0.2952
LRRC3B	-0.0528333333333333
CLN3	-0.828772727272727
C17orf47	-0.1285
FMN2	-2.625
TUBB1	-1.216625
WAPAL	0.0608333333333332
C3orf21	-0.340875
SCN5A	-0.4819
SMYD1	0.32625
BEX5	1.62525
ZNF192	0.086
SEC22A	-0.561666666666667
GRIA2	3.33557142857143
KIAA0825	-1.26225
NUSAP1	-2.58154545454545
LANCL1	-1.324875
C15orf40	-0.3652
ZNF645	-0.162
GPR61	0.296
NLRP14	0.333
SNX21	0.0107
C1QTNF8	-0.1555
C17orf46	0.682
IFNA8	0.1035
SPRR1B	-1.66083333333333
FLRT1	-0.5365
SNX17	-1.39816666666667
ASB2	0.0075
HBG1	-5.512
RPRML	-2.55875
JOSD2	0.27
PLSCR3	0.5105
SPOCD1	-0.819166666666667
RAB39	-0.5475
GHRH	2.445
ITIH5L	0.4555
C17orf37	0.693
SMCR8	0.575
DPY19L2P3	-1.06016666666667
IL11RA	0.365166666666667
GDF3	-3.68733333333333
RPS6KB1	-0.804333333333333
DNAJC19	0.055
TOP1	-0.8545
CRCT1	-0.800125
MPST	0.783875
DPM2	0.139875
FAM38B	0.1825
SLC18A1	-2.28266666666667
FARP1	0.670333333333333
PAX7	0.32275
TUBD1	-1.3735
GNL3	-1.221
BTG2	2.18606666666667
NDUFS6	-0.71675
C1orf79	-1.43925
ERAL1	-0.3505
ECHS1	0.48175
VPS4A	-0.442166666666667
CYP11A1	-0.173125
ABCC6	-1.07957142857143
PBX4	-1.5495
MOSC1	-1.783625
NCF4	0.12125
HYMAI	0.2185
NAGPA	-0.269375
OTOP2	0.3845
ACOT12	-0.00574999999999999
MTHFD2L	-0.865875
LOC441376	4.56325
C19orf34	-0.614
RAB1B	-0.961
ALDOAP2	-1.4495
NTRK1	-1.3145
ARTS-1	0.0226
SLC6A11	-0.4735
NAP1L2	0.285
CNGB1	-0.1465
EPB41L4B	0.975083333333333
FAM134B	1.7275
HS3ST3A1	0.139166666666667
CPXM2	6.451
SIRPB2	0.171
CHORDC1	-2.485
TRIB3	-1.462
SLC2A5	0.856
C2orf49	-0.661666666666667
DDX5	-0.83575
OR5L1	1.334
ANAPC4	-0.107333333333333
ZSWIM1	0.758625
LOC93622	-0.11125
KCNK3	-0.5299
RP11-35N6.1	-1.55375
ZFP161	0.2215
AQP9	0.67925
SLC15A2	-0.059
MREG	-0.338
OR9I1	-0.099
PDLIM2	0.7575
ADAM7	0.43
GSTCD	0.186666666666667
WDR21A	-0.56725
SLC12A8	1.57033333333333
TMEM174	0.46375
IGSF3	-0.584416666666667
LRRN1	0.25675
LOC402117	0.402
SRPK1	-1.9965
LY6K	-2.065375
NFIA	3.8185
PTCD3	-0.910375
LEP	0.357333333333333
PCDH21	-1.031
MAPKAPK2	0.279714285714286
NMNAT1	0.466666666666667
LHFPL2	0.1215
C9orf43	1.11025
DIP2A	-1.03266666666667
ACTR8	-0.650625
CCDC34	-0.7985
PTPN22	-1.514125
ITGA3	-0.4885
FAM129C	-0.0675
RABGGTA	-0.0388333333333333
UNC45B	0.407
KIAA1033	-0.201125
ZNF510	0.0493333333333333
CYP2D6	-0.00866666666666666
SLC26A10	-0.828
STX8	-0.02975
LUZP1	0.144375
WDR89	0.503666666666667
EIF4G3	0.54
C5AR1	0.59275
ZNF623	-0.441
A2M	0.70025
TGM7	0.3235
GRPEL1	-0.621166666666667
LMNB2	-1.0078
ROCK2	0.048
SNX16	-1.1785
CCDC66	-0.2765
ANXA3	-1.1635
KIAA1609	-0.213625
EED	-2.1955
RNF32	0.9865
HES1	1.8447
CLC	0.279
ISL1	-0.521333333333333
KIAA0528	0.87
MANEA	-0.995125
C1orf61	-2.5865
hCG_2001000	0.635
RAPGEF6	0.4617
KIAA0020	-1.0285
NEIL1	1.43675
C16orf45	0.14775
RBM10	0.275333333333333
C10orf125	-1.251875
MRS2L	-0.49625
DNAH17	-1.1445
C19orf10	-0.402
C1orf160	0.54025
SLFN12	0.0685
EXOC3	-0.315833333333333
HIST3H3	0.628
NCOR2	0.4705
TNFRSF9	1.29175
MFSD8	-0.862
ALX1	-3.909
NOL1	-1.16525
PODN	3.285
TIAL1	-1.90775
HIST1H1E	-0.383
NPY6R	0.28725
TM4SF4	0.61775
CORO2A	0.70875
ETNK2	0.147666666666667
APOE	0.6862
ANGPT4	0.4175
HDGF2	0.2925
G30	0.19
ST8SIA4	-0.811
F2RL1	-0.962
FAM19A4	-2.30675
CCAR1	-0.05525
B3GNT7	0.0655
OPHN1	0.0288
DSCR6	0.332
C21orf13	1.00766666666667
GAS2L1	0.435666666666667
RFX3	0.178666666666667
COPS4	-1.088875
BCHE	-3.3115
BCL2	4.39225
HBZ	-2.98516666666667
ARL13B	0.841375
MAPBPIP	0.452375
MYO15B	1.17775
SPZ1	-0.019
KIAA1324	3.93422222222222
PLCL2	-1.13
C4orf29	-1.66625
WDFY2	-0.5555
ZNF284	-0.484
