Hybridization REF	TCGA-AO-A0J4-01A-11R-A034-07
UBXD7	-1.1235
ZNF674	-0.065
TMEM35	0.1055
BRSK2	-1.28375
HECTD3	-0.1705
TMEM188	-0.293916666666667
LGALS9	1.95725
SCARB2	0.95925
USP34	-0.326333333333333
C17orf28	0.031
ZDHHC23	0.1295
AQP12B	-0.531
SLC16A3	-1.655375
APLP2	0.7065
ITIH2	-5.67575
MICAL3	0.41
TNNI3K	0.9086
HDAC2	0.1495
PRR7	0.2051
THBS2	-0.18
LOC751071	-0.684333333333333
CA2	-1.375
RANBP17	0.51225
RLN3	0.14475
CRYZ	-0.396833333333333
GBAS	0.4255
TAS1R1	0.7855
MPZL3	1.8405
PCDH8	2.324
HSP90B1	-0.639916666666667
KCNK15	-0.6565
TNIP2	0.101
GPR146	-0.24025
NOL6	-0.133625
SPC25	-1.61288888888889
STEAP2	0.230642857142857
VAMP3	0.218666666666667
TCIRG1	-0.1155
ZP4	0.272666666666667
PARL	0.472
TRIM39	0.559333333333333
KIAA1305	0.7785
CRNN	0.0171666666666667
GRN	0.6245
HSH2D	-0.34025
SCAMP1	-0.232
KIAA1913	0.7775
PTS	0.66825
BANP	0.572714285714286
PRKACG	0.46075
ADCY6	-0.359166666666667
C16orf46	0.4735
CYP51A1	0.132625
DDC	-3.9625
ANPEP	1.19316666666667
PROM1	5.40866666666667
SIGLEC10	3.03025
COPG	1.022
FAM26E	1.023875
TRIP4	0.60125
SNX3	0.245666666666667
C1orf175	0.3485
PPY2	-0.06425
C14orf152	0.17
FTSJ1	-1.04166666666667
DST	-0.23505
LOC554235	0.1445
GLRX5	-0.44825
C20orf12	0.1978
CAB39	-0.0331666666666667
MSH2	-0.699833333333333
PIP4K2C	0.760125
CYLD	0.99525
WTAP	0.9551875
MGAT4A	0.117333333333333
TSC22D4	-0.021
CHRM2	2.126
PPYR1	0.6125
CCNH	-0.995
RRM1	-1.19725
ECAT8	-3.1695
LOC400120	-0.12425
GABRA4	-0.30025
C14orf4	1.4725
C1orf59	0.909
CTDSPL	0.483583333333333
NHEDC2	-0.3685
PDE11A	-1.518
KLHL29	0.19775
CD5	1.4628
TSPAN9	1.412
WDR67	-0.48625
THUMPD1	-0.3712
C18orf17	-0.74225
CLYBL	0.6215
FLJ13231	-1.117125
CMBL	-2.76675
LECT2	-0.3625
NKAPL	2.81083333333333
LOC654780	0.693
OR4C6	0.4715
RAB30	-0.728333333333333
TSSK4	-0.459
TMEM163	1.333
OSBPL11	0.270583333333333
GNB5	-0.504666666666667
CCL21	2.626
C1orf121	1.71016666666667
FMO2	3.5165
RPTN	-0.7485
MSTN	0.8165
VCL	1.03664285714286
FYTTD1	-0.52275
C11orf1	-0.16
CCDC88C	-0.3279375
HFE	-1.01288888888889
MOGAT1	-0.0775
FAM125B	0.858333333333333
IRGQ	0.469
RAVER2	1.20125
AKAP5	-1.8195
SSSCA1	-0.4465
C11orf63	0.362875
ACTG2	3.5769
PORCN	-1.9595
DTL	-1.28718181818182
TMEM151	0.81425
FAM122C	-1.1785
RSAD2	3.7527
BAT4	-0.4925
KRTDAP	0.460833333333333
MYH8	-0.0139999999999999
CRTC3	0.68375
LRRFIP2	1.3631
INTS4	-0.1985
TTN	-1.21466666666667
SLC26A5	0.2905
PLLP	-1.02875
RGS6	0.142625
SRGAP3	0.639375
ZNF525	0.02
NBR2	-1.2075
C13orf1	0.1695
ZNF137	-0.449
CEP27	-0.8455
BEST2	0.299
RNF121	-0.21925
DMRTC2	0.24325
C8orf76	0.7185
BCCIP	-0.470125
MEST	-4.24725
HTRA2	-0.155
ANGPTL2	1.07075
ILKAP	-0.126
ERAS	-0.028
HBS1L	-0.446625
CPA5	0.281
TMEM30A	1.1885
CD300LF	2.04316666666667
WISP3	3.702
CRK	0.293071428571429
PDS5A	-0.2202
BRPF3	-0.200666666666667
NEDD9	-0.124625
SMPDL3B	1.69375
PSG6	-1.45425
PSMD13	-0.0285
ETV5	-0.8958125
OR51A4	0.711
BTBD7	0.264083333333333
GSTO1	-0.94125
hCG_16001	-0.0155
MAD2L1BP	-0.0861666666666667
COX6A2	1.431
SCNN1A	0.489833333333333
LSM1	-0.297333333333333
UGT2B11	-3.04275
IDUA	-0.08875
PPP2R3C	-0.450666666666667
COX11	-0.851333333333333
PDZK1	-2.30175
ZNF443	-0.218
MGC21874	0.0883333333333333
ZNF323	0.7754
KRTAP10-10	0.077
CXCL6	0.5715
SLC34A2	3.0984
LOC284402	0.255
NPTN	0.540333333333333
UPP1	-0.826916666666667
SLC6A9	1.1675
OR7G3	0.127
CISD1	-0.390166666666667
ZNF545	0.234833333333333
SYT14	-0.6745
NT5C3L	0.125166666666667
ZNHIT3	-0.710166666666667
SNRPD3	-0.274
KIAA0701	-0.524875
UNC93B1	0.620333333333333
GMNN	-1.096125
SPCS2	0.2755
LOC388524	0.93
NAPRT1	-2.27075
PNLIPRP1	-0.0303333333333333
OR6V1	0.915
PRKAB1	-0.9785
EYA4	-2.8205
KIF20A	-1.2605
ALG10	0.2425
ITPKC	1.33683333333333
LMX1B	-0.00383333333333335
RPUSD4	-0.457166666666667
C7orf34	0.0955
DLGAP2	0.333375
PFN1	-0.3274
MICALL2	-0.8485
ZNF654	-0.7615
SS18L1	-1.52875
SLC16A8	3.06725
MKI67IP	0.746
ITGB3	0.5095
TCEA3	1.91441666666667
CEP152	-1.819625
CLIP1	0.178125
ZNF75	-0.0831875
ATP5C1	-0.540166666666667
NUDT5	-0.303833333333333
PSCDBP	2.1185
UBP1	0.192
RBM27	0.05825
C13orf15	3.169
ZNF282	-0.0111666666666667
ZNF222	0.0215
COL10A1	6.272
PRDM15	-0.37275
TTTY5	-1.2235
FAM9C	-0.5322
C20orf67	-0.0305
GNG13	1.1475
F12	0.7915
C1orf41	-0.594
CPXCR1	1.7305
GSK3A	0.28425
SUPT6H	-0.560666666666667
PI16	0.0571666666666667
ELL2	-1.67566666666667
C9orf167	-0.569333333333333
PVRL3	-2.24
FLJ38596	1.4015
ADAM20	-0.113
GPR89A	0.927
GPR87	-1.202
ZNF30	0.17875
SMR3B	-0.258
ZNF770	0.212625
TRPC4AP	-0.702
DKFZP686E2158	-0.556
C2orf28	-0.2635
FREM1	-0.996
LAMA4	0.0666666666666667
ADPRHL2	0.63325
EIF4G2	0.212833333333333
GUCA1A	-0.0415
CTNNA2	-1.39375
NUDT15	-0.769
CEPT1	-0.049
ZNFX1	0.9121
CCDC92	0.85525
TDRD1	-1.2725
KCNK5	2.08683333333333
ETNK1	0.00183333333333333
LTA	0.9175
TTPA	1.75233333333333
B3GALNT2	0.79875
SC65	-0.0916666666666667
PEX5L	-1.448625
EPS15L1	-0.95625
MGEA5	-0.56275
HIST1H3A	0.8865
ING1	0.099375
BCAT1	-2.475125
ORC6L	-1.60590909090909
KLK11	3.6365
C19orf28	-1.29875
DNER	-0.9485
MED22	-0.744428571428572
ETV6	2.73325
CHAC2	-1.2295
CD300E	0.0995
CEBPB	1.58133333333333
ZNF398	-0.237
LRCH3	-0.365
HMGA1	-0.633
CAPN7	0.108166666666667
MGC5566	-2.9885
CCL3	3.3505
NANOS1	2.171375
ZFYVE19	-0.18275
APITD1	-0.706666666666667
PARD3	0.24375
IRAK4	-0.248333333333333
SERPINI2	-0.3145
CEP170L	-0.64175
TTC9	2.409125
MYOM3	-2.0655
MLPH	-3.496375
LOC222699	-0.669
NRG1	-1.65366666666667
TBC1D9	-1.02172727272727
TTK	-0.398166666666667
ZNF557	0.6779
DDX41	-0.715166666666667
FANK1	-0.5455
UBE2D2	-0.08825
PSMB10	0.712625
MYH7B	-1.012
GABARAPL2	0.543
MARVELD2	1.27216666666667
DGCR2	1.121
UNC45A	0.7625
C6orf72	0.213
ZNF683	5.07975
GIT2	0.03375
CASK	-0.158833333333333
C14orf161	1.18283333333333
LRRC44	1.14475
TIFA	0.771875
UTP11L	-0.256125
C6orf65	-0.26425
FDPS	0.601
DUSP9	-1.8221
SLC17A8	0.290166666666667
OR51G1	0.387833333333333
NANS	-0.212
OLFML1	1.60825
ATP10B	-1.070375
NPAS3	-0.2825
PRKCA	0.259
GGA2	0.05975
LCE4A	0.813
SPANXN3	0.354
CCDC115	1.73725
SDCCAG3	-1.9805
GLIPR1L1	0.531
TTC1	-0.64075
C17orf76	-0.3695
MAD2L2	-1.59025
HIPK1	-0.2739
LRRC3B	-0.058
CLN3	-0.686636363636364
C17orf47	0.0895
FMN2	-2.63325
TUBB1	-1.486875
WAPAL	0.301833333333333
C3orf21	-1.090375
SCN5A	-0.6269
SMYD1	0.4295
BEX5	0.0085
ZNF192	-1.059
SEC22A	0.4535
GRIA2	1.68964285714286
KIAA0825	-2.898
NUSAP1	-1.19854545454545
LANCL1	0.047125
C15orf40	0.183
ZNF645	0.236375
GPR61	0.3005
NLRP14	0.2645
SNX21	-0.4826
C1QTNF8	0.253
C17orf46	0.8885
IFNA8	0.488
SPRR1B	-1.17033333333333
FLRT1	-0.3135
SNX17	0.0285
ASB2	0.967333333333333
HBG1	-6.1465
RPRML	1.7915
JOSD2	0.323333333333333
PLSCR3	0.3815
SPOCD1	0.4255
RAB39	0.5675
GHRH	0.0193333333333333
ITIH5L	2.15825
C17orf37	-0.014
SMCR8	-0.132
DPY19L2P3	-0.6595
IL11RA	0.723333333333333
GDF3	-3.70483333333333
RPS6KB1	-1.12316666666667
DNAJC19	0.3203
TOP1	-0.881
CRCT1	0.56675
MPST	0.65075
DPM2	-0.13825
FAM38B	-3.07183333333333
SLC18A1	-2.76933333333333
FARP1	1.398
PAX7	0.34
TUBD1	-0.2635
GNL3	-0.559875
BTG2	0.522066666666667
NDUFS6	-0.96825
C1orf79	-0.7535
ERAL1	-1.02375
ECHS1	0.2625
VPS4A	0.195666666666667
CYP11A1	-1.0095
ABCC6	-2.32807142857143
PBX4	-1.0215
MOSC1	-0.529625
NCF4	1.18525
HYMAI	-0.294
NAGPA	-0.261
OTOP2	0.06075
ACOT12	-0.63375
MTHFD2L	0.382125
LOC441376	6.11675
C19orf34	-0.0265
RAB1B	-0.444
ALDOAP2	-0.587
NTRK1	-1.92533333333333
ARTS-1	-0.8286
SLC6A11	-0.5085
NAP1L2	-0.727
CNGB1	-0.0291666666666667
EPB41L4B	0.842666666666667
FAM134B	-0.760125
HS3ST3A1	-0.521666666666667
CPXM2	6.2975
SIRPB2	0.4355
CHORDC1	-0.656666666666667
TRIB3	-0.948666666666667
SLC2A5	1.39025
C2orf49	-0.303833333333333
DDX5	-0.329
OR5L1	1.385
ANAPC4	-0.548
ZSWIM1	0.165375
LOC93622	-0.279
KCNK3	-0.7071
RP11-35N6.1	-1.66675
ZFP161	0.0873333333333333
AQP9	4.76875
SLC15A2	0.9615
MREG	-0.430666666666667
OR9I1	-0.126
PDLIM2	0.72375
ADAM7	0.253
GSTCD	-1.15283333333333
WDR21A	0.931125
SLC12A8	1.89016666666667
TMEM174	0.38075
IGSF3	1.0095
LRRN1	-0.863
LOC402117	0.32275
SRPK1	-0.214333333333333
LY6K	0.7841875
NFIA	-0.248
PTCD3	-0.474
LEP	1.1675
PCDH21	0.7495
MAPKAPK2	0.387928571428571
NMNAT1	-0.665166666666667
LHFPL2	0.710625
C9orf43	0.3615
DIP2A	-0.425666666666667
ACTR8	-0.270125
CCDC34	-1.193
PTPN22	-0.2435
ITGA3	-1.37825
FAM129C	2.40975
RABGGTA	0.137333333333333
UNC45B	0.7285
KIAA1033	-0.25675
ZNF510	-0.0783333333333333
CYP2D6	-0.2285
SLC26A10	-1.3175
STX8	-0.10025
LUZP1	0.028125
WDR89	-0.235333333333333
EIF4G3	-0.6169
C5AR1	1.083
ZNF623	-0.0995
A2M	3.25025
TGM7	0.122
GRPEL1	-0.460666666666667
LMNB2	-0.6592
ROCK2	0.232833333333333
SNX16	1.10225
CCDC66	0.17225
ANXA3	2.2405
KIAA1609	2.080125
EED	-0.03725
RNF32	-0.019
HES1	0.3105
CLC	-0.721333333333333
ISL1	-1.03633333333333
KIAA0528	-0.559125
MANEA	-0.011
C1orf61	-2.1915
hCG_2001000	0.23775
RAPGEF6	-0.6961
KIAA0020	0.4025
NEIL1	0.511
C16orf45	-2.05975
RBM10	-0.616166666666667
C10orf125	-0.307375
MRS2L	-0.2195
DNAH17	-0.56475
C19orf10	0.1425
C1orf160	0.45075
SLFN12	0.95225
EXOC3	-0.845
HIST3H3	0.395
NCOR2	-0.071
TNFRSF9	1.921
MFSD8	0.32225
ALX1	-2.93383333333333
NOL1	-0.63875
PODN	2.62375
TIAL1	-0.88475
HIST1H1E	0.98
NPY6R	0.4205
TM4SF4	2.215
CORO2A	-0.31975
ETNK2	-0.744
APOE	0.7794
ANGPT4	-0.2585
HDGF2	0.06925
G30	0.47
ST8SIA4	0.0581249999999999
F2RL1	-0.46925
FAM19A4	-0.466
CCAR1	-0.49825
B3GNT7	1.64425
OPHN1	-0.3562
DSCR6	1.381
C21orf13	-0.287666666666667
GAS2L1	0.500333333333333
RFX3	0.990833333333333
COPS4	0.490375
BCHE	-4.381
BCL2	-0.06275
HBZ	-3.236
ARL13B	0.344625
MAPBPIP	0.539375
MYO15B	-0.309375
SPZ1	0.9865
KIAA1324	1.30955555555556
PLCL2	-0.076875
C4orf29	-1.4985
WDFY2	-0.42825
ZNF284	-0.45
NAALADL1	0.16
DUSP5	-0.519666666666667
PXDN	1.297
SLMO1	0.32075
TNXB	0.6282
BIRC7	-1.28525
A4GALT	1.738
TIMM22	-0.21875
FAM110C	-0.0215
TOMM34	-0.6845
ABHD9	1.2935
ADAM32	0.851
CRHBP	-0.94025
AQP2	0.55675
LOC130355	1.0745
ZNF187	0.065
ZNF816A	0.1915
F7	-1.164
CNOT1	0.0437
SLC13A4	-1.568
ZBTB11	-0.39825
B3GALT5	-0.426
EXOC2	-0.0466666666666667
IRS1	0.2791
TMEM1	0.0261666666666667
MRPL34	-0.3135
SAMM50	-0.10975
CDC42EP3	1.749875
HSF2	-0.6183
MFN2	-0.161
TSPAN7	-1.74716666666667
NUCB1	1.19575
RHOH	-0.9315
ARL16	0.084
TACR1	0.416
SFRS5	-0.9605
SNX25	-1.23225
RHBDF1	0.562
PCDH18	3.55833333333333
HMG1L1	-0.34275
MYO5C	0.932
MAPK10	0.2895
LDHAL6A	-0.22
NUDT12	-1.15866666666667
NCAM1	0.179
GLIS2	0.3535
GGTL4	-0.048
DAPP1	2.3485
ATF7	0.23975
KIAA0748	0.20675
NFIL3	0.21275
TM6SF1	-0.0522
SEZ6	0.110625
NANOS3	0.461833333333333
DNAJA3	-0.2645
CLDN6	-2.2185
CIITA	3.6915
EPHA4	-1.50016666666667
FANCC	0.39175
CMTM3	0.136125
PSG3	-0.20075
MRPL15	0.9915
C21orf59	-1.25475
PLCXD2	-0.27325
C2orf34	-0.313
UBE2L6	1.277875
MED14	-0.479666666666667
HP1BP3	-0.0742
C6orf208	-0.636
TPBG	-0.07075
OSR2	0.18825
XPC	-0.442666666666667
KLHL7	-0.374166666666667
CCR3	0.0928333333333333
AGTPBP1	0.292166666666667
PCSK6	-1.10546666666667
STAT5A	-1.0042
FAM18B	0.358
LONRF2	-3.312
PTPN2	-0.3955
SF3A3	-0.776333333333333
EFCBP2	-0.131
HCFC1	-0.625166666666667
AHNAK	-0.2385
ACTR5	-0.45475
KIF14	-1.62242857142857
TENC1	0.48925
HEATR5B	0.52
YIPF2	1.4125
MYEOV2	0.856833333333333
DUSP18	0.759
KIAA1012	-0.08725
AHR	-0.334333333333333
C17orf53	-0.544166666666667
PTPRH	-3.71475
ATP6V1C1	0.7592
TAS2R3	-0.761
LOC440356	1.34725
COQ10B	0.20975
PSMF1	0.318666666666667
SORBS2	4.17691666666667
NFE2L2	-0.055
TMCO7	-0.66175
SH3PXD2A	0.3451
SH2D2A	0.61225
SPINK5	-3.8785
MRPS24	-0.5205
OPA3	0.706
TRAF7	0.0221666666666667
C4orf35	0.00933333333333333
MT1G	0.883
MGC39545	1.51
HS1BP3	0.1065
OR2B2	0.2835
CHRM4	0.157
SFRP2	1.60025
RIC3	2.31225
ART1	-0.728
C6orf1	0.283
DUS4L	-0.7675
C10orf104	0.30675
TNFAIP6	2.3905
RTEL1	-1.1255
CCT4	-0.5697
ZNF709	-0.28625
CHMP6	0.104
UPP2	0.96125
CYP19A1	-1.77
CD151	-0.288833333333333
NDUFA13	-0.316333333333333
ARFRP1	-0.600833333333333
FAM26B	2.06425
CRYBA1	-1.732
MRPL41	-0.562833333333333
NPFFR2	-1.7225
HRH2	0.4825
SCAMP3	0.755666666666667
MTMR6	0.779
MTG1	-1.46316666666667
UBTD1	0.692
CRABP1	1.6965
FLJ33790	-0.0565
KIAA1908	-1.3975
GPR158	1.97175
PACSIN3	0.3775
OMD	1.16583333333333
CATSPER1	-0.00600000000000001
HOXB8	-0.413625
FBXO46	0.8475
OAS1	1.8785
SVIL	0.989
PHB2	-0.70825
ADCY3	0.522
NDRG2	2.77033333333333
ERMAP	0.3596
APBA2	-0.249666666666667
IGSF9	1.5575
WNT6	2.517
MYCBPAP	-0.09525
ATP2B2	-0.5809
CPVL	-0.2228
TRAM2	-0.46625
NOP5/NOP58	-0.26925
ZNRF4	0.16275
TLK1	0.111125
MTMR12	0.779785714285714
ZNF384	-0.0875
FAM9B	-3.4975
RPN1	0.4003
PMVK	1.0635
EIF3D	1.0947
SIX2	1.269
HPS1	1.03292857142857
RNF7	0.4555
PSKH2	0.9825
KCTD13	-0.2525
CSMD3	-0.7963
FBF1	-0.272
IL8	-2.066875
SERPINB13	0.162916666666667
FBXL20	-0.286
BLR1	0.74625
SH2B1	-0.2765
RFNG	-0.189375
RAB20	0.133833333333333
RBM7	-0.12025
POLR1A	-0.1645
TMPRSS4	-3.4945
TAF9	-0.9555
TERF2	0.521166666666667
TNFRSF1A	0.290083333333333
ACADVL	-1.31683333333333
GTF2H5	0.2215
EDG8	0.0868333333333333
C9orf140	-0.9145
UST6	-0.13775
ZBTB8OS	-0.072
ZNF710	1.0575
GPR174	-0.71
ATP6V0A2	0.413
KIAA0319L	-0.674083333333333
XKRX	-0.3335
DOPEY2	0.0213
SDHD	-0.0440833333333334
SUMF1	1.59725
OSM	3.112
OPN3	-0.58775
DAGLB	-1.077
PPFIBP1	0.0217
TRIM63	-2.883
C10orf53	-0.613
LYPD3	0.943333333333333
BCL7A	-1.26975
AGER	-0.835333333333333
TCF19	-0.577
SAT2	-0.84725
PFTK1	-0.150166666666667
GABRE	-3.167875
C15orf38	1.12
FIS1	-0.181
KCNV2	-0.26475
CLPS	0.3535
PPCDC	-1.171
FOXN2	0.766833333333333
NT5E	-0.4249
CD83	1.69
IL18	1.400875
VPS16	-0.31625
IGFBP2	0.466666666666667
NOTCH2	0.8055
SIGLEC1	3.164625
CD93	5.344
SULF2	0.08475
CEP164	-0.292625
P53AIP1	-0.3835
TOR2A	-0.304666666666667
ZNF136	-0.60525
MGP	3.3391
CCDC144A	-1.00433333333333
TRPC1	-0.687833333333333
SMS	-0.850333333333333
MAPK7	-0.4465
RRAGC	0.94025
PARD6A	0.2465
NUB1	0.706166666666667
SYNGR4	1.12425
OR11H12	-0.154
WIF1	4.7495
GCH1	0.37725
OR11H4	0.185
SLC44A5	-1.474
GPRIN2	3.7325
LOC401431	0.27125
CPA4	-2.3596
MELK	-1.21577777777778
IL15RA	1.2405
CUL3	0.135625
HMBOX1	-0.16225
PODXL	-1.89675
CCT6B	0.616
COMTD1	-0.013
MUC20	-1.6315
GPX2	-3.930125
ITK	0.404
FBXL5	0.296
C13orf27	-0.809
DEFA5	-0.2715
TRHDE	-0.0935
MTP18	-0.558333333333333
UQCRQ	-0.7579
ITGB2	2.80283333333333
CSRP2BP	-0.29425
TAS2R44	0.3
PHPT1	-0.488625
FAM44C	-0.364
ERH	-0.18725
MPHOSPH1	-1.16566666666667
MORC1	-0.2315
PARVB	-0.5755
LAMA1	-2.18358333333333
PGBD3	0.059
GIMAP6	4.34875
AREG	-2.259
LIPT1	-0.08325
MGC99813	-0.93175
C1orf201	0.644166666666667
GRIN2A	0.1649
MAN2C1	-1.052125
NSUN5	-0.467
SF3B5	0.31475
MYC	-0.530875
NRXN1	-0.658166666666667
ZNF18	0.17425
SPDYA	-0.28825
SLC37A1	0.523
DECR2	0.01175
ANKRD38	4.151625
SPTLC3	-1.76066666666667
SUPT16H	-0.618375
DTWD2	-0.815
ULBP1	-0.5475
ZADH1	-1.5095
OIP5	-0.6325
IL10RB	0.462166666666667
OTUB2	-0.36575
VWA3A	-0.0998333333333334
SPIC	1.59066666666667
OR6C4	0.171
PSCD4	1.47883333333333
DPY19L2P2	-2.221
TRAPPC6A	0.631333333333333
C21orf2	-0.6635
CEMP1	-0.277
LIN7B	0.099
E2F7	-1.43916666666667
VCP	-0.6101875
LAMA3	0.674916666666667
BGN	2.4045
GPR160	-1.21766666666667
COCH	-1.91816666666667
GPR81	-0.660166666666667
APOBEC3F	-0.49275
tcag7.1017	-0.553
C1orf32	0.5755
SCGB1D2	0.024
FLJ43987	0.594
C6orf170	-0.397
KLK9	1.5525
GPD1L	-1.559375
VPS37B	0.15825
ATG3	0.0183333333333333
ADAMTS17	0.304
KLHDC2	-0.292666666666667
NDUFV2	-0.8935
BLK	0.18925
MATN4	0.8105
GPM6A	-0.073125
GBP4	4.52416666666667
TMEM162	0.456833333333333
PKP2	-0.7745
HRASLS	1.70122222222222
MMP1	-1.05725
SFXN3	-0.6061
FSD1	-1.02316666666667
ST6GALNAC3	-0.852333333333333
CA12	-1.0975
NCOA6	0.34075
C19orf58	0.0089
PPP4R1	-0.206833333333333
MAN1A2	0.611166666666667
IKBKAP	-1.0735
UPF1	0.421333333333333
KIAA1219	-0.1345
WNT16	0.778333333333333
SNW1	-0.240625
IL18RAP	3.76925
RPP30	-0.34675
CDC40	0.167714285714286
SETD3	-0.005
SLAMF6	1.2765
ELK4	-0.16
TRIM47	1.937
ACOX3	1.365125
TRIM6	-1.21275
KIAA0372	-0.511333333333333
TP53AP1	0.35125
SMURF2	0.816
ADAD1	0.0955
EBP	-1.2581
KRTAP13-2	0.474
FLJ36874	-0.215666666666667
TOR1A	-0.264333333333333
P2RY4	1.179
GPBP1	-0.159
TRPV1	-0.3395
ADAMTS12	0.369333333333333
PES1	-0.0548
ATG4A	0.2655
MAGEA10	-4.65275
WFS1	0.288
CC2D1B	-0.0641666666666667
PABPN1	-0.47825
SLC25A30	1.078
SLCO1C1	-0.653166666666667
SLC22A5	-1.699
KIF23	-0.755333333333333
SYN2	1.6385
ASPN	6.95716666666667
CENTG2	-0.11
QSOX2	-0.9366
FLJ10815	-0.186333333333333
STK24	0.8271875
SPEG	1.909
STK10	0.5815
DACT2	-1.4095
AAAS	-1.3455
SSX3	-1.806625
ABCD3	-0.6655
C4orf12	-0.020375
PARVG	1.39583333333333
FIG4	0.508
C9orf46	0.634
TMCO6	-0.879
IGHMBP2	-0.98375
DUS2L	-0.527333333333333
FAM3C	0.9170625
TMEM16D	-1.821
DCTN4	-0.475
KCNH3	0.09525
EIF2AK2	0.86925
AP1S3	1.193875
CST4	2.9305
PAM	1.7063125
NUTF2	-0.32475
CITED2	0.139
SLC39A4	0.158
C2orf52	-0.1275
GRM3	-0.06225
C12orf49	1.42725
CCDC49	-0.0077
GRAMD1B	-1.28475
FNDC4	1.2805
SIAH2	0.33475
GDPD4	0.16375
C21orf87	0.84475
ATP5A1	-0.413333333333333
C16orf63	-0.05625
LOC388135	-1.74416666666667
ATP5J2	-0.348
MMP3	1.1305
EMID2	0.1815
CRHR1	0.5675
WDR70	-0.87925
C13orf31	1.58525
ZFAND1	1.40775
CCL18	4.76216666666667
C3orf49	0.25
RINT1	-0.857
KIAA0408	-1.26916666666667
F13A1	4.3242
SLC10A1	0.468166666666667
OGN	-0.70925
GIPC2	-1.67583333333333
XPO6	-0.0861666666666667
LCE1A	0.9205
FMR1	1.3051
LOC374920	0.27675
DUSP3	0.46975
ANKMY1	0.05675
C7orf50	-0.83575
BBS9	0.1821
UNC119B	-0.4105
C9orf72	-0.3665
MGC35440	0.2585
ENTPD6	0.265625
PPP1R2P9	0.51725
ERCC4	0.047
FAHD2B	0.195
HMHA1	0.319
HACL1	-0.01275
RAD23A	-0.158333333333333
FAM83B	-0.3515
PPP5C	-0.6495
RNASEH2C	-1.18025
C9orf153	-0.22875
SCAMP4	-0.202625
GHITM	0.5123
NDUFB7	0.340125
ADCYAP1	2.4025
SP110	1.4695
MAP3K7IP2	0.677
DHH	0.0525
AGRN	1.44257142857143
WDR33	0.987333333333333
CEP290	-1.20733333333333
PRPS1L1	-1.94133333333333
KLRA1	-0.7485
GPR97	0.1675
CHD7	0.346416666666667
TLR10	2.34575
SLC30A8	-1.146
HIC1	1.42233333333333
IAPP	0.189
RXFP4	1.05825
GP1BB	1.2575
SHQ1	-0.1825
NKX2-3	0.222166666666667
API5	-0.26125
FTHP1	0.09
MOV10L1	0.600166666666667
TRIM6-TRIM34	1.09633333333333
ADHFE1	1.9945
FAM117A	-0.2895
DDI1	0.0991666666666666
CDON	-0.831166666666667
TRIM73	-1.288
IGKC	4.8595
MMP14	0.2225
DYNC1LI1	0.14575
C11orf66	0.3355
TRBV3-1	-0.58875
FASTKD5	0.46475
BIVM	-2.2135
LHX4	-0.66275
CXCL2	-0.4437
RAB2B	-0.622333333333333
IZUMO1	0.2305
MAP3K15	-2.314
FAM19A2	0.137833333333333
ZC3H8	0.229666666666667
ZMAT1	0.77575
SPINK5L3	-3.75475
SLC10A6	0.5825
APPL2	-0.84375
CARD10	0.205
LOC402176	0.11525
EEF1D	0.422
RAB6A	0.4576
C12orf5	-0.010125
PAPOLG	0.5785
MSRB2	0.126
BCR	1.03027777777778
PUS3	-0.421
TIAM2	3.493
ZNF317	0.152833333333333
CHD2	-0.0175714285714286
FZD5	-1.41527272727273
NUDT8	-0.351
ZNF763	-0.8435
PRC1	0.0671111111111111
ABCB9	-0.2085
SPATA3	0.7445
TRAK2	-0.103
STAB1	2.798375
LRRTM2	-0.0763333333333333
psiTPTE22	1.1975
DBI	1.895
SERPINA11	-3.47775
NAT5	-0.06175
C20orf58	-1.9265
RPS6KA4	0.606333333333333
FLJ90650	-0.78125
TGFBRAP1	0.41925
CHRDL2	0.739
FAHD2A	-0.131333333333333
CNTN1	0.13075
BBS4	-0.6888
TMEM181	-0.16125
MINPP1	-0.7695
MPHOSPH6	0.443166666666667
HOXC10	0.925
ITPKB	1.3705
CLPTM1L	-0.23025
MEOX2	-0.181333333333333
ATP6V0C	-0.232625
PRPF8	-0.6175
TMC5	-0.42375
FKBP3	-0.77725
PLEKHB2	0.335375
OR4D6	0.277
ZNF544	-0.7108
D2HGDH	-1.01225
RPL18A	0.1124
HEL308	0.6355
MPP6	-1.23625
TCERG1	-1.649
KRT16	3.636
KLF17	-0.754
KLF5	1.2455
CDR1	4.171625
VCX3A	-5.561
FBLN2	3.593875
C14orf104	-0.208
HBE1	-5.0819
OR4S2	0.3935
C1orf108	-0.410666666666667
ROBO4	3.69566666666667
CPEB4	-0.301125
C11orf80	0.348666666666667
BCKDHA	0.885333333333333
MYOC	-0.4355
GIF	0.035
CKMT1A	1.089
RPL3	0.909
THBS1	3.341875
APOO	-0.96775
ARMCX1	0.94425
HSZFP36	-0.58275
SNAPC5	0.19525
EIF4ENIF1	1.23875
ZNF433	-0.7535
TNFRSF21	0.434625
TMPRSS7	0.512
SPATA18	0.4486
HPDL	0.131
MKL2	0.4309
TBX3	0.430384615384615
C21orf93	0.453
DAXX	0.21225
ELMO1	-0.130125
RGS13	4.043
TAF11	-0.08025
UNC13A	-2.175375
LOC653314	-0.5242
ORC3L	-0.24925
IMAA	-2.8345
TARBP2	-1.01625
CABIN1	-0.7522
TRIOBP	0.8129375
HIST1H2AC	1.801875
