Hybridization REF	TCGA-D8-A141-01A-11R-A115-07
C19orf52	-0.314
BNIP1	3.46944695195361e-18
AQP3	-1.338625
KRT6C	-2.20766666666667
SIRPA	0.736583333333333
IGFBP6	-0.694666666666667
PLEKHK1	-1.321875
RNASE7	-0.0005
ARHGEF15	0.33325
NPHS2	0.6935
SRD5A1	0.436
REXO4	-0.16125
EEF1DP3	0.3695
SLC37A2	0.4345
ZNF142	0.09325
ANKHD1	-1.2285
MUT	0.375
VPS37A	0.129
GPRIN1	-1.0475
SLC38A3	-1.093375
BAZ2B	1.10925
WDR87	0.114166666666667
BRD7	-0.6745
POU6F2	-0.4435
NISCH	0.468125
TCEB1	-0.398
LINGO2	-2.78625
TAX1BP3	-0.2145
RPL34	0.409333333333333
MARK2	0.162166666666667
AKAP12	-0.3357
AMBN	0.051
SLC25A27	-0.8475
FLJ21865	-0.2565
KIR2DS2	0.733833333333333
WDR77	-1.1615
ATF2	-0.197416666666667
ITFG3	0.336666666666667
SLC39A13	1.44325
ARL6IP5	1.37925
C10orf137	0.134625
QTRT1	-0.793833333333333
CCNT1	0.04925
DYNLL1	0.1567
WDR53	-0.33025
LIPG	-0.377666666666667
ASAH3	0.1745
HELB	0.35875
PHACTR2	0.723125
VENTX	-0.027
LAD1	-0.127333333333333
PAOX	1.047
MAPK8	-0.5025
CCDC38	0.25525
DNAJC8	-0.2641
RBBP8	-0.332
WNT11	0.2384
KCNJ12	-0.567
HDAC8	-0.307333333333333
STARD4	-1.2425
ACVR1	1.19216666666667
C14orf65	0.237333333333333
KLB	-1.097
C1orf65	-0.14275
ZFYVE28	0.52975
NSUN6	-0.4975
KIF27	0.787666666666667
SYTL2	-0.753833333333333
UBXD2	0.6195
OR6T1	0.4
CCDC91	0.778928571428572
GRID2	0.097
CALN1	-0.44675
ZNF423	1.89025
PSMB4	-0.131166666666667
XPNPEP3	-0.394
ARPP-21	-2.6345
SART1	-0.342
RACGAP1P	-3.1785
SPTA1	-4.5165
C6orf113	-0.451833333333333
C7orf16	-3.4575
CHST7	-0.200666666666667
C21orf29	-0.635166666666667
SEMA6D	-0.239625
PCMTD1	1.945875
KIAA1754	0.0448333333333333
MYCN	-0.990125
KCNJ3	-1.726
MAPK13	1.4785
ERO1LB	0.38025
NTF3	-1.50916666666667
NKX6-2	-0.66625
GTF2B	-0.089
GSPT1	-0.702666666666667
GUSB	-0.337833333333333
LOC221091	-0.721
LIG1	-1.52875
EXTL3	0.0816666666666667
NID2	1.49975
TTC29	1.62225
TMEM97	-1.81675
EXTL2	-0.716166666666667
SUZ12	-0.53825
IL1F8	0.4285
KRT18	-0.542545454545455
MRPS16	-0.867916666666666
PI4K2B	-0.731
LACRT	0.585
OR51F2	0.1955
JMJD2C	0.28775
KGFLP1	2.342
CDK5RAP3	-0.6575
YTHDF2	0.0356666666666667
GGCX	0.249375
ARPC4	0.29775
EGLN2	0.8065
KBTBD4	0.205928571428571
ROBO3	-0.0841
DEFB118	-0.6585
KIAA1543	0.811
RTCD1	0.0753333333333333
MZF1	0.014
C18orf26	-0.0705
CNIH4	-0.436333333333333
ZFP2	2.68866666666667
HTATSF1	0.02975
WFDC2	-0.77925
NDUFA7	-0.1015
TTC22	0.4015
FAM40B	-2.78
DCPS	-0.64225
SH2D1B	0.147666666666667
MRGPRE	0.2355
SBK1	0.16475
UNQ6411	-0.0645
OSBPL9	-0.94725
NUP107	-1.0105
MYOZ3	-0.0669
PDE4B	1.52483333333333
FAM113A	-0.45
IDH3G	-0.0671666666666667
FBXL7	0.173
ARFGAP3	0.6225
MAPRE2	-0.313615384615385
IL1RN	0.7598
KIF13A	-0.12425
RAC3	-0.6125
TCTE1	-0.2985
TMEM14B	-0.748
ADIPOR1	-0.4105
GRINA	0.797
CLIP4	0.58675
LRIT2	-0.223
TFPI	-2.58228571428571
FABP6	-2.569
SLITRK2	-0.392333333333333
HKR1	0.654
SMTN	0.03375
C1orf75	0.10475
CD209	0.387375
CYB5R2	0.885
DNTTIP2	-0.0313333333333333
CSGlcA-T	0.842625
GABRB3	-2.3995
PCBD1	0.541
TAF3	0.473916666666667
HOXD3	-0.112333333333333
GIPC3	-0.217333333333333
P11	0.1539
BFSP1	0.035
LCP2	1.9255
TAS2R8	0.1185
SEZ6L	-0.44675
NR2C1	-1.416875
EXDL2	0.8984
TNFRSF13B	-1.12416666666667
MKI67	-1.82075
GLS	0.13875
C7orf54	-0.8061
LGALS13	0.4115
IL4R	1.57175
SEC11A	-0.2575
SPP2	0.4105
C18orf32	0.7165
CLSPN	-1.71083333333333
SPAG1	-0.722
C9orf82	0.35225
TM4SF1	-2.05008333333333
EMILIN2	1.9235
SMG7	-0.148
TAS2R13	0.541
ZNF628	-0.0935
DZIP1L	0.1025
ANKRD13A	0.0917
VASP	1.460625
ZCCHC11	-0.68975
SYPL1	-0.28375
MGC34774	-0.03125
C4orf28	0.126875
KIAA1211	0.191916666666667
RPS27L	-0.591
TATDN3	-0.80275
PDCD1	2.044
OR5P2	0.44
IFIT1L	0.465
MIPOL1	0.36425
OR51D1	0.32575
C1orf92	-0.1365
LAMP2	0.299277777777778
CAT	0.454833333333333
C16orf80	-1.01525
C15orf32	-0.0005
ZNF746	0.13675
C1orf76	-1.0895
ATXN1	0.678
LAMC2	1.332
SLC2A7	-0.366
CPOX	-1.576
APH1B	0.715166666666667
LOC442245	-0.333
CTNND1	0.682277777777778
GABRG2	-1.219625
MADCAM1	0.132
F5	-1.873125
SEMA4F	-0.3305
NUDCD3	-0.008
PDZD11	-0.1885
TRIML1	-0.202
GCNT3	-2.67466666666667
TMEM120A	0.23625
CNDP1	0.5225
N4BP1	0.200875
SLC35F2	-0.665625
LCP1	0.79025
IGBP1	0.0204
DCAKD	-0.128125
ELA2A	-0.66
C12orf56	-2.818
PITRM1	0.0258571428571429
GUK1	0.711833333333333
RASSF8	-0.4843125
OR2A14	0.24825
ADM	-1.88266666666667
FGD3	2.6825
GHRHR	0.321666666666667
RHPN2	-0.236
C4orf39	0.469666666666667
VPS72	-0.06775
SERF2	0.730833333333333
CD22	1.8985
CD47	-0.4548
PPIC	1.17933333333333
IMPDH1	-0.462166666666667
ACP6	-0.033
PRKACA	0.106
PPP1R1A	1.439625
TRPV3	-0.1535
ASXL1	-0.65775
C17orf55	-0.898
FXYD1	-0.6635
LMOD2	-0.223
ANKRD33	0.0715
LCE2C	0.498625
ZNF620	-0.6655
DKFZP566E164	-1.47075
VSIG2	-0.50725
KIAA1128	0.8835
USO1	-0.0988333333333333
NUDT4	-0.694428571428571
CLDN1	1.573
OR4Q3	0.1085
FASTK	-0.414333333333333
ICOS	3.68566666666667
LDB1	0.80875
GSTA5	-1.9925
ABCC1	-1.29916666666667
FAM54A	-2.8325
PCBP2	-0.644
NUP205	-1.71975
ACTA1	0.667
GABBR2	-1.53225
PIP5K1B	-0.6125
AGXT	-2.22966666666667
RNF181	-0.32225
ATP8A2	0.45725
AFTPH	0.8874375
FGF21	0.25925
FCER1G	2.527375
SNTB1	-0.942
SLC24A3	0.780375
TXNL4B	-1.2255
RPL10L	-0.334333333333333
LOC389517	-0.54855
TSGA13	0.383
SHOX2	0.762833333333333
ITGA7	-0.7361
KCNIP2	-0.03
KLF13	1.0874
ZFAND2A	-0.75425
CEACAM1	-0.393928571428571
PFKFB4	-2.39416666666667
MED19	0.43575
LRRC57	0.115666666666667
RNF11	0.78275
ANKRD32	-2.52275
P117	0.0015
OBFC2A	0.648
POLD3	-1.23725
RAB18	1.132375
TPH2	-0.726333333333333
PHB	-0.2324
JDP2	1.82383333333333
MORF4L1	-0.0139
POU2F1	-0.3215
CNNM2	-1.16491666666667
LOXHD1	0.283833333333333
ZC3H15	-0.34775
ELK3	0.682333333333333
FAM111B	-0.7755
CBLC	2.755
SBNO1	0.21575
ANKMY2	-0.9455
PLEKHA5	0.0455
DHX58	2.38116666666667
ARCN1	-0.119166666666667
TREML1	0.6015
KNCN	-0.9905
SEC24A	-0.6645
PSCA	-0.85625
MGC24125	0.197333333333333
DNA2L	-1.8945
CIB4	0.628125
HIGD2A	-0.2365
TBX6	0.137666666666667
TTLL5	-0.420166666666667
SGK3	0.832166666666667
GCN1L1	-0.24925
AMOT	1.5278
LDOC1	-0.301666666666667
NRK	0.516333333333333
ASB9	-2.329
NAT1	5.4294
TRAFD1	0.3475
PEAR1	0.465166666666667
FAM36A	0.374875
OR1S2	0.453166666666667
LOC388323	-1.85725
PGS1	-0.678666666666667
LEPREL1	-2.17825
TFF1	-0.154166666666667
HAP1	0.13875
EPHB2	0.145
ACTG1	0.792833333333333
ZFP42	-2.368
HAVCR2	1.524
NME1	-0.5575
SNX26	-0.19675
LACTB	0.4675
ZKSCAN2	-0.808875
C5orf35	-0.521
ANKS3	0.252
RBM28	-0.93825
DKFZP586P0123	-0.508
HNRNPA1	-0.433666666666667
BCAS3	-1.48075
FLJ20184	0.8345
POLA2	-1.7195
TMC7	-1.572
HSD17B6	3.218
ZNF658B	1.31633333333333
TTTY10	-0.477
RANBP9	-0.30875
CPNE7	-1.28733333333333
EVL	1.18529411764706
LNX1	0.212666666666667
IFNA21	0.1025
CFD	1.044
PYCARD	1.18783333333333
MYBPC2	-0.844
ENPP3	-0.843666666666667
ACSL4	-1.0265
LOC440258	0.0888333333333333
TMEM176B	3.77733333333333
SOX2	-5.507625
SCO1	-0.559
COMT	-0.435
AOC2	-0.44025
PDLIM5	1.3955
SPHK2	0.332666666666667
NXPH2	0.108
GPR108	0.0571666666666667
RAD51L1	-0.528166666666667
TMEM54	-0.2025
LETMD1	-1.08622222222222
SLC6A17	0.04175
KRT75	0.3895
STT3B	-0.503166666666667
CD3EAP	0.137833333333333
TMEM63A	0.33575
DUSP13	-3.13675
CD1C	1.42066666666667
LASS2	0.299
AVP	0.6495
PITPNM1	-0.827625
FLJ22795	-0.8985
MCTP1	-1.87
TRIM68	-0.233
UCK2	-0.754666666666667
ABHD1	0.38875
FAM50A	-0.1825
RNASEH1	-0.801666666666667
PCP2	1.2585
OR52H1	0.0885
C20orf149	-0.3605
RBP5	1.49816666666667
HYAL3	-0.5595
CLPB	-1.01225
SMNDC1	0.09875
DONSON	-2.45816666666667
FLJ27523	0.068
BARHL2	0.2665
SLC30A9	0.0481666666666667
TMPRSS11B	-0.05075
E2F8	-2.207
CCDC25	0.361083333333333
C14orf48	-0.228666666666667
C20orf116	0.05925
TSPAN11	-0.092
YIF1B	-1.16833333333333
FAM12B	0.65525
OR1L6	0.087
HPN	0.3398
NBN	0.57775
C14orf94	-0.437166666666667
OCLM	-0.5035
ZSCAN18	-0.0493
L3MBTL	-0.9762
TSTA3	1.53333333333333
RAC1	0.139875
C19orf15	0.205333333333333
NFE2	-4.955
KLK14	0.061
ARSF	0.4705
MAST2	-0.187833333333333
AMICA1	3.098
GTF2A1	0.656
ATP1A3	-0.73675
TC2N	3.0074
PNKP	-0.05075
ODZ2	-0.592
MATR3	-0.2545
S100P	-4.14925
KRT82	0.0805
CA13	-0.2793
PROZ	-1.89916666666667
AASDH	0.429875
C19orf40	-0.544
DCK	-0.397538461538462
FAM5C	-1.111
SLC6A4	-0.0305
MID1IP1	-0.47825
TESSP5	0.195
TMOD4	0.279833333333333
DOCK2	0.4275
TUG1	0.8335
NUP214	-0.41475
DPYSL2	-0.239
GOLM1	2.39666666666667
MPFL	0.2835
SOX13	-0.081
SDCCAG8	1.3903
KEL	-2.05633333333333
NUP210L	-2.4255
GK	-1.080375
DNAJB1	0.10325
ALPK3	0.4345
CHID1	0.0122
CYLC2	0.623666666666667
IKZF5	0.29425
C8orf51	0.2155
PPM1J	2.169
GIMAP8	3.44016666666667
GPR101	-0.248
NR2F1	2.3995
ACAD8	0.3405
RBM35A	0.90325
GNAI2	0.758
METTL8	-0.0446666666666667
SLC39A7	-1.4265
FBXO8	0.20325
CAMK1	-0.2735
RFC3	-1.46225
FAM129A	0.688428571428571
ILF2	0.1215
FGFBP3	-1.823875
NOM1	-0.867833333333333
PSMA3	0.2005
ASCC3	0.2557
ZYG11A	-2.38275
SOX21	-1.48825
LYRM1	-0.03575
DEFB1	0.4305
LOC91431	-2.73133333333333
OR7C2	0.532
FAM46B	1.365
TMEM18	-0.82125
ARHGAP30	2.427
TMEM86A	2.01725
EPHA2	-1.346
C10orf46	0.4319
TCHH	0.069
C3orf30	-0.107333333333333
LOC285636	-0.421333333333333
PAIP2	0.081
CYP2U1	0.36475
C12orf34	-1.09525
SARS2	-0.591666666666667
ZCWPW1	0.7215
SAMD12	1.617
KIAA1430	0.1845
ACAT1	-1.023
MEOX1	1.68883333333333
ADAMDEC1	6.52675
PHKA2	-0.60825
CARD11	0.6315
CALML4	-0.4935
TSSC1	-0.4195
TMEM45A	-0.295555555555556
MPP7	1.161125
POU1F1	-0.02025
SLC2A13	-0.5815
FBN2	-0.096
ZC3H7A	0.4124
LAIR2	0.43925
ST3GAL1	0.059
LCT	-2.70125
GEMIN8	0.946833333333333
KLF16	0.1616
HIF3A	-0.2211
FAM44A	0.762571428571429
AQP10	-1.3232
PLA2G2A	-0.4215
FOLH1	1.48916666666667
C20orf186	0.3535
MAPKAP1	0.372125
SPRR2D	-1.5195
UBQLN4	0.217666666666667
RSHL1	0.0311666666666667
PIAS3	0.1135
MRPL24	0.682
GREB1	-0.075375
FAM27E3	-1.6605
NUP62CL	-4.318
NEUROG3	0.468
REEP3	1.38866666666667
MARK1	0.580875
LMBRD1	0.3925
PRPF19	-1.3185
PNMT	0.685833333333333
CTGLF1	-0.607
SLC25A16	0.265
EIF2B3	-0.5885
RPA2	-0.429
PAK6	-0.107833333333333
CCDC26	-4.54075
SEMA3E	3.827125
MXD4	1.2999
TNFSF10	3.3208
SMARCB1	-0.0518333333333333
DTX3L	1.48783333333333
PLA2G4E	0.2035
PPAP2A	0.584
ULK1	-0.170416666666667
TAS1R3	-0.2145
SLC2A3	-2.264
ARID3A	-2.0435
GNG5	-0.46125
ACOX1	0.46
KIF5B	-0.08825
NUP153	-0.8465
MUC7	0.11
CSDE1	-0.658714285714286
CLPTM1	-0.3045
C3orf23	-0.2025
LRRC17	1.9395
TTYH3	-0.384125
ATP5B	-1.4225
ELF3	0.1047
CPSF3L	-0.0711666666666667
ZNF665	0.6335
TLR6	1.0022
GPI	-0.43225
RAD9A	-0.73275
NDST4	-3.642
AGPAT3	0.269416666666667
MAGI3	1.93083333333333
ADORA2A	1.740625
CACNG7	0.183
CAMK2D	0.385928571428571
CCHCR1	-1.3525
RPS27A	-0.03175
OR10G7	0.119333333333333
GCM2	-0.0035
FAM135B	1.9298
E2F1	-1.77325
PLCB3	-0.22025
OR2AE1	0.4605
COIL	-0.708166666666667
CDC25C	-3.03233333333333
RAB11FIP2	0.712166666666667
TSC2	0.31425
CTGLF5	-0.916
CCDC108	-0.00309999999999999
OR13C4	-0.01325
C10orf81	3.9755
PTPRB	1.12875
ACP2	0.661
LAG3	2.00125
MRPL54	0.152
LOC201175	0.3975
ITGB1BP3	-1.92275
SPTAN1	0.673666666666667
SIPA1L2	-0.4995
RCAN2	0.3535
CDX2	2.643
ECOP	1.022
ACTR1A	0.207571428571429
PPARG	-1.41316666666667
BBS10	0.276833333333333
TMEM44	-1.454625
BPIL2	-0.17025
CITED1	-0.75725
IRF6	3.35175
PRDM4	0.325
RRP9	-0.706333333333333
OR10H4	0.23475
IL31RA	-1.45375
GNB1L	-1.38416666666667
MYBL2	-2.551375
ZNF407	0.828666666666667
PPIG	0.2535
TTC18	1.99825
RPSA	-0.085
MAPT	2.119625
MRE11A	-0.174357142857143
C8orf37	0.974666666666667
RASGEF1C	-0.519833333333333
STBD1	-0.42
CTAG2	-1.25366666666667
MGAT5B	-2.49933333333333
ECM1	1.14625
RLN1	1.375
PARP14	2.1084375
EPB41L1	-0.0602
HOXA3	0.20175
MAGEA9	-4.82925
RPS8	0.128
RPS19BP1	-0.064
FOXJ2	0.2175
C10orf76	0.429625
IL17RE	0.02725
C10orf65	-1.82025
ZNF343	0.281666666666667
FBXO33	0.01175
UHMK1	1.1397
LY6G6C	-0.595
FGF19	-2.02175
C14orf128	-0.487
IFIT2	3.09025
TIGD1	-0.67975
S100G	-0.1075
GUCY1B3	2.836
NR3C1	-0.0498
CORO1B	0.418666666666667
PARP11	0.60825
DNALI1	4.36483333333333
OR4N4	0.12425
MAP2K6	0.718666666666667
FSTL4	-0.28225
ANKRD47	1.012625
TMEM171	-1.262
PNLIP	1.287
YY1	0.483666666666667
CCDC138	-1.943
AASDHPPT	-0.4535
CKS1B	-1.1277
MCM3	-1.30666666666667
ANAPC7	-0.0835
FAM110A	1.12575
CDC37L1	1.382
THTPA	1.0155
NBPF20	0.459
WDR24	-0.1775
NPTX2	-0.78325
CBLB	0.8435
CETN1	-0.227333333333333
RPUSD1	-0.11275
FAF1	-1.0385
CDK6	-1.9824
HMX2	0.246
CSK	0.271333333333333
TEAD2	0.8575
SNAP25	-0.935
TUFT1	0.5811
TMTC3	0.6575
LCK	0.17925
SGOL1	-1.89933333333333
AKTIP	0.64025
FURIN	0.444125
SOX12	-0.993
DEFB103A	-0.76225
RAMP1	1.0635
KIR3DX1	-0.7765
GAS2L3	-0.47825
PDE8A	-1.1754
EDN3	0.4565
GMIP	0.94425
SF3A2	0.11
FN3KRP	-0.24325
SMAD7	1.5355
RHBDD2	-0.1425
OR11H6	0.2895
PPP1R3B	1.3534
C9orf23	0.7845
CADPS	0.161
GOLGA8A	-2.0765
TMEM57	0.574
RGL3	0.301
S100A14	2.185
FGFR2	1.6318125
XRCC3	-0.77225
RTN4RL2	0.20725
MGC3771	1.3525
GH2	-0.0403333333333333
BTBD2	-0.234
LMO2	0.57025
RDBP	-0.6565
ACRBP	-1.6435
AMY2A	2.0185
DUOXA1	0.792
PTK7	0.918666666666667
TWF2	0.324
FAM80A	-2.63875
TNNI2	-2.34666666666667
GLT25D1	0.143666666666667
OCC-1	-1.6475
CYC1	-0.891833333333333
RPL22	-0.0603181818181818
MORN3	1.21483333333333
DISP1	1.071
PRB2	0.135
CHUK	-0.25375
HR	-0.68475
CCDC134	-0.25975
DENND4B	-0.792
C14orf130	-0.027
RAB33A	0.2035
DCST2	-0.2485
TNMD	-1.44225
PEX7	0.55
FAM62A	-0.232
SRD5A2L	-0.29825
IL22	-0.26625
RPS26	-0.912666666666667
HOXC5	0.832
SPATA6	0.765
FLJ38482	0.200375
ZNF234	1.871
C18orf22	0.52675
SPATA22	3.31875
THOC1	-0.4335
CYP7B1	3.4465
KCNC3	-0.1945
C8orf42	-0.303
ALDH1B1	0.933
CCDC100	-0.1607
ARMC4	-1.485
FAM18B2	0.3415
SLC44A1	0.95175
FBXO17	-1.532
C6orf107	-0.80725
C19orf29	-0.25875
ZC3HAV1L	-0.08425
PARP6	-0.1015
SULT2A1	-4.917125
C1orf159	-0.832
TMC1	0.49575
CHST14	0.396
GAMT	-0.631833333333333
SMCP	0.255166666666667
TSPAN33	1.13975
MIDN	-0.388625
NOX4	4.4375
RNASEN	-0.6498
TBX1	-1.60066666666667
SALL2	-0.441
C10orf35	0.10925
CYP2E1	0.14925
LRFN2	1.43166666666667
ACO1	-1.046
IQCG	1.4041
MEGF9	1.39275
TM7SF4	1.5385
PLEKHA1	0.5924
STK33	-2.319
C1orf210	1.11375
SNUPN	-0.0367
KIAA0406	-0.7578
C20orf29	-0.0835
TMEM55B	-0.2355
OSTM1	-0.7933125
CLCN7	0.37975
OTP	-0.30075
FLJ23049	0.8225
HEATR4	0.735
MAP3K10	0.1335
PCDHGA9	0.459
AMDHD2	0.40425
LCTL	-1.813
PDCD2L	-0.85175
CABLES2	-1.06425
SLC5A9	-0.55125
CLCA2	-1.83533333333333
MGC16025	0.583
STRAP	-1.0415
C20orf196	-0.8475
RRBP1	0.0476666666666667
NAT13	-0.606
MAT2B	0.326625
CSNK1D	-0.893333333333334
KIR3DL1	0.22925
PRKAG3	0.0855
ZNF599	0.7965
PRM3	0.7765
PER2	0.997833333333333
ASPHD1	-3.325
PRMT6	-0.649
KCNE1L	-0.777428571428571
FAM118A	-0.356666666666667
TAF4	-0.72975
NDUFB6	-0.363
TRIM9	-1.59633333333333
PMFBP1	-0.61325
KY	0.3745
DKFZp762E1312	-2.87854545454545
CSMD1	-1.9375
TBP	-0.737833333333333
OR1Q1	0.0576666666666667
RETNLB	-0.018
HPGD	-0.393285714285714
DNAJC12	0.309166666666667
FKBP1B	-1.66525
ANKRD24	-0.140833333333333
CXXC5	0.477666666666667
IL3	-0.076
DRAM	1.0785
PTCH1	-1.01625
TP53BP1	0.11475
SLC17A7	0.40775
COL25A1	-0.9934
AMACR	0.573833333333333
RHCG	-0.43675
VPS13A	-0.0555833333333333
FAM55D	1.1335
PRPF38B	-0.426166666666667
OSBPL6	-0.1695
PFDN5	0.0553
CMTM6	0.455125
KCNK12	-1.96375
RP2	0.349
C16orf52	-1.283
PICK1	0.737
IFNE1	-1.1938
SEMA4B	0.8595
TYRO3	-2.39375
OR12D2	0.098
CSNK1A1	0.1568
FANCF	1.27375
LONP2	0.422
TBL1Y	0.3855
LDOC1L	0.265125
CCNC	-0.35625
C3orf60	-0.27575
CHKA	-2.0675
UBAP1	0.4265
MAP3K1	1.5585
ANKRD9	-1.09
FAM92A1	-0.936166666666667
GAB2	-0.02475
AZU1	-0.2055
DIS3	-0.336666666666667
C21orf109	-1.93225
IQCB1	-0.949
SPATS2	-0.794333333333333
EFCAB3	-0.53925
PRB3	-0.27175
FUZ	-0.360833333333333
ZNF813	0.692125
BMPER	-1.476
HEG1	0.347125
ALS2CR11	-1.816
SURF2	-0.21175
PSMC1	0.043
OR2D2	0.1285
SLC7A8	2.1755
C4orf40	-0.121
SPATA7	0.3115
MAZ	-0.600916666666667
PIN4	-0.20275
PDE1A	-1.194625
TAF6L	-0.280333333333333
OR2T34	-0.09
KIAA0284	0.901
ACADS	-0.54
MKRN2	-0.2775
C18orf56	-2.7725
MS4A6E	-0.224666666666667
GALNT4	0.1247
C22orf31	0.8585
FLJ36070	0.0735
PSME4	-0.46725
TFG	-0.3783
EPHX2	2.259625
ANXA5	-0.423125
KRTAP1-1	0.0661
BATF	3.4895
KARS	-1.429
MSTP9	-1.209
GPR26	0.329875
CCDC72	0.3755
TEF	0.187833333333333
FOXK1	-0.611
PRLHR	1.188
EMX1	1.03425
C11orf30	-0.1985
ICK	0.4855
THSD7B	0.056
C21orf100	-0.7395
DUOX1	2.0575
EFCAB4B	-0.6305
UBE2G2	-0.648666666666667
C3orf54	0.44575
PARP1	-0.27775
FAM60A	-1.09141666666667
C6orf146	-0.015
OR9K2	0.389
DDX55	-1.022
RPS15	-0.366083333333333
ZNF618	1.09575
DKFZp686D0972	0.67675
SSPO	-0.8955
SHFM3P1	0.557
CPA6	-0.49475
JAG2	0.4195
DEFA3	0.24625
PPBPL2	-0.2225
CD34	4.03375
SLCO4A1	-3.436
AFG3L1	-1.133
SHD	-1.1655
RP13-122B23.3	0.0278333333333333
PRKCSH	-0.882
DPH5	-0.512166666666667
HLA-F	2.41375
TBC1D4	-0.36625
RIG	0.214833333333333
GLUD1	0.1445
HNRPCL1	0.8535
HBXIP	-0.62375
RNF207	-0.3305
APIP	-0.20325
PLA2G3	-2.3895
CCDC84	-1.0865
MYLIP	-0.0302307692307692
PHIP	-0.22025
AARS2	-0.347666666666667
DHX32	0.29775
SCAPER	0.00066666666666666
MEN1	0.07275
NIP7	-1.39725
FLJ25404	0.382
FASTKD3	-0.698
TMEM158	-1.15366666666667
RARA	0.93
BDH1	0.092
ANKRD16	0.42325
CARM1	0.1625
SS18	0.448666666666667
IKZF2	0.887083333333333
MYD88	0.614375
PML	0.77535
TAF1A	-0.9325
CBFB	-0.815875
HIST1H3H	-0.487
C7orf29	-0.59975
COMMD4	-0.887333333333333
DPP3	-0.67025
DAB2	0.84425
LOC388882	0.2925
YPEL4	-0.28325
AGBL3	0.18125
LRP6	0.1995
SERPINH1	0.515
TLE1	0.187
CD244	1.50633333333333
ZDHHC15	-0.688
MGLL	-0.84
PLDN	0.597416666666667
LOC654346	1.73
FAP	4.42475
GPR37	-1.53033333333333
SCARA5	0.935333333333333
EBF4	1.22845454545455
LSM6	-0.32925
MLLT1	-0.0163125
SLC5A12	-0.275
A2BP1	-1.232
COPS5	-0.1915
TPM4	0.289571428571429
TNFSF4	2.594
ACADSB	0.675
HERPUD1	0.8335
BCL2L11	-0.259166666666667
CEP78	-0.825625
CDCA3	-2.123
WBSCR19	-0.3417
MYO1A	-2.2815
PPEF1	4.40883333333333
LOC440348	-0.256
CPEB2	1.195125
BPTF	-0.215416666666667
RPL21	-0.1224375
GSX2	0.4135
ADPRH	1.78733333333333
C17orf68	0.418166666666667
KCNS1	-0.8525
MLLT6	0.0678
PIWIL4	1.06875
RNF26	-1.04775
RAP1B	0.071
ADAMTS1	-2.1999
ZNF571	0.985
P2RY6	0.43325
TRIM21	1.32616666666667
CADM3	-0.1155
NLRC5	1.65366666666667
ADRA2B	-0.3735
LOC90835	0.45925
PCF11	-0.06675
LOC400451	1.03125
GLTSCR1	0.4991
C17orf88	-0.209333333333333
CDH16	-1.1355
FGF7	3.009625
PCSK4	-0.149333333333333
NPC1L1	-1.82766666666667
TAT	0.171375
TBCA	-0.666
MGC33407	0.175
GPR115	-1.336375
CYGB	0.318
FNBP4	-0.660166666666667
C12orf43	-0.321
CBL	0.0615
CLECL1	3.49075
PPAPDC1A	2.95075
WDR25	0.669
SGCA	0.3425
C22orf29	-0.0428333333333333
YIPF1	1.04925
GALK2	-0.83075
RAB3B	-2.38741666666667
LOC440087	-0.34075
UCP1	3.196
REEP5	1.189375
FADD	0.0633
FOXA1	2.79375
CACNA1A	0.3305
ABI1	0.187
GRIN2D	0.611
SLC1A4	-0.388666666666667
LOC401127	-0.19175
HINT2	0.075
PLD4	0.852666666666667
ZNF286A	-0.94575
ENY2	-0.44
IL1F6	0.114
PXDNL	1.36175
C20orf79	-0.1025
TNFSF13B	4.24066666666667
DENND3	0.73725
JARID1D	-3.1125
HIST1H2AK	0.106
LOC93349	0.8584
SSH1	-0.6769
ENSA	-0.0645
LOC219854	0.352
CKAP2	-0.705
DKFZP564J102	0.446833333333333
MGC87315	0.201833333333333
HNRPAB	-0.56975
AMH	-2.5565
ZNF526	0.543
BRUNOL5	-0.2567
CACNG3	0.331
TRPM1	-2.082
PPP2R1A	-0.27025
COL2A1	-2.1195
DDN	-0.409666666666667
FLJ25770	1.19583333333333
HK2	-0.482928571428571
ELOVL6	-1.499
MDK	-0.493
EPHX1	0.84
RASSF2	1.648
DKFZP434B0335	0.24375
DLX3	0.487875
PRTN3	-0.8805
AVPR1A	1.25875
C21orf125	-2.0065
TNFAIP8	0.217
GNB2L1	-0.321
CALCRL	3.485
SCGB2A2	7.54516666666667
UBXD7	-0.00175
ZNF674	-0.407
TMEM35	0.435125
BRSK2	-0.523875
HECTD3	0.3775
TMEM188	-0.466083333333333
LGALS9	2.117375
SCARB2	1.12
USP34	0.0630833333333333
C17orf28	1.07758333333333
ZDHHC23	-2.14075
AQP12B	-0.037
SLC16A3	-1.37875
APLP2	-0.329375
ITIH2	-5.61275
MICAL3	-0.282125
TNNI3K	1.3467
HDAC2	-1.195125
PRR7	-0.3789
THBS2	2.33325
LOC751071	-0.288333333333333
CA2	-0.488
RANBP17	-0.1645
RLN3	0.06775
CRYZ	-0.028
GBAS	0.0166666666666667
TAS1R1	-0.65025
MPZL3	0.269
PCDH8	-2.755
HSP90B1	-0.204416666666667
KCNK15	1.424
TNIP2	0.6115
GPR146	-0.95125
NOL6	0.241
SPC25	-3.431
STEAP2	2.13185714285714
VAMP3	-0.118
TCIRG1	0.00325
ZP4	1.17316666666667
PARL	-0.509625
TRIM39	0.142
KIAA1305	0.4155
CRNN	-0.0903333333333333
