Hybridization REF	TCGA-E2-A109-01A-11R-A10J-07
GBAS	-0.430833333333333
TAS1R1	-0.37025
MPZL3	0.7635
PCDH8	-1.2435
HSP90B1	-0.0581666666666666
KCNK15	2.2245
TNIP2	0.538333333333333
GPR146	-0.457
NOL6	-0.605
SPC25	-1.32888888888889
STEAP2	0.667714285714286
VAMP3	-0.518
TCIRG1	-0.49
ZP4	0.158666666666667
PARL	0.294375
TRIM39	0.00166666666666667
KIAA1305	-0.00375
CRNN	0.313666666666667
GRN	0.07975
HSH2D	0.6135
SCAMP1	1.32425
KIAA1913	0.8845
PTS	-0.17625
BANP	0.226071428571429
PRKACG	0.073
ADCY6	0.372
C16orf46	0.1865
CYP51A1	0.716
DDC	-3.71925
ANPEP	-0.687333333333333
PROM1	-2.96283333333333
SIGLEC10	1.5335
COPG	0.8495
FAM26E	0.884125
TRIP4	0.541
SNX3	-0.703333333333333
C1orf175	0.378333333333333
PPY2	0.2025
C14orf152	0.24625
FTSJ1	-0.659666666666667
DST	-0.34925
LOC554235	0.18675
GLRX5	-0.04775
C20orf12	1.7888
CAB39	-0.573333333333333
MSH2	-0.305166666666667
PIP4K2C	0.9555
CYLD	1.14325
WTAP	-0.209875
MGAT4A	1.027
TSC22D4	-0.1374
CHRM2	-1.6725
PPYR1	0.164333333333333
CCNH	-0.522
RRM1	-0.4685
ECAT8	-3.455
LOC400120	0.285
GABRA4	-0.132
C14orf4	1.181
C1orf59	0.0645
CTDSPL	0.199833333333333
NHEDC2	-0.664
PDE11A	-1.02775
KLHL29	-1.0735
CD5	-0.5859
TSPAN9	1.4794375
WDR67	0.17575
THUMPD1	-0.6507
C18orf17	0.0935
CLYBL	-1.74933333333333
FLJ13231	-0.434375
CMBL	1.48475
LECT2	-0.38675
NKAPL	0.859166666666667
LOC654780	0.369
OR4C6	0.0015
RAB30	0.574666666666667
TSSK4	-0.0905
TMEM163	0.182
OSBPL11	0.736333333333333
GNB5	-1.58983333333333
CCL21	0.43975
C1orf121	-0.0955
FMO2	0.538166666666667
RPTN	0.224
MSTN	0.346
VCL	-0.531357142857143
FYTTD1	0.5145
C11orf1	0.4465
CCDC88C	0.8715
HFE	-1.16544444444444
MOGAT1	-0.165
FAM125B	0.322166666666667
IRGQ	0.6255
RAVER2	-0.607
AKAP5	-0.4765
SSSCA1	0.45075
C11orf63	1.034875
ACTG2	-0.6664
PORCN	-1.478
DTL	-1.28009090909091
TMEM151	0.6615
FAM122C	1.25925
RSAD2	3.3785
BAT4	-0.178
KRTDAP	-0.3075
MYH8	0.13275
CRTC3	-0.04625
LRRFIP2	0.5381
INTS4	-0.803333333333333
TTN	-1.15466666666667
SLC26A5	0.6345
PLLP	0.21525
RGS6	-0.724125
SRGAP3	1.002875
ZNF525	-0.0793333333333334
NBR2	-0.459333333333333
C13orf1	0.1827
ZNF137	0.091
CEP27	-1.41825
BEST2	0.175
RNF121	-0.80925
DMRTC2	1.12925
C8orf76	1.12775
BCCIP	0.405375
MEST	-0.36475
HTRA2	0.504
ANGPTL2	-0.35475
ILKAP	-0.0646666666666667
ERAS	0.073
HBS1L	-0.8755
CPA5	0.3315
TMEM30A	-0.211833333333333
CD300LF	1.39333333333333
WISP3	3.206
CRK	-0.0277142857142857
PDS5A	0.2124
BRPF3	0.5665
NEDD9	-0.085625
SMPDL3B	1.23375
PSG6	-0.31775
PSMD13	0.431
ETV5	-2.1041875
OR51A4	0.24
BTBD7	1.09425
GSTO1	-0.79475
hCG_16001	2.0325
MAD2L1BP	0.0505
COX6A2	0.941
SCNN1A	-1.441
LSM1	1.13483333333333
UGT2B11	-1.50875
IDUA	1.05775
PPP2R3C	-0.526
COX11	-0.624666666666667
PDZK1	-4.113
ZNF443	0.4145
MGC21874	1.69466666666667
ZNF323	1.0786
KRTAP10-10	0.014
CXCL6	-0.496
SLC34A2	0.4615
LOC284402	0.16
NPTN	1.561
UPP1	-2.08208333333333
SLC6A9	-0.4365
OR7G3	0.312
CISD1	-0.338333333333333
ZNF545	-0.372333333333333
SYT14	-0.752
NT5C3L	0.0328333333333333
ZNHIT3	-0.303666666666667
SNRPD3	0.29725
KIAA0701	0.05125
UNC93B1	0.304
GMNN	-1.0625
SPCS2	1.44166666666667
LOC388524	0.138
NAPRT1	0.29625
PNLIPRP1	-0.299
OR6V1	0.458
PRKAB1	-0.28425
EYA4	-3.4685
KIF20A	-1.2805
ALG10	0.03
ITPKC	1.2055
LMX1B	1.66416666666667
RPUSD4	-0.926
C7orf34	0.233333333333333
DLGAP2	0.276625
PFN1	-0.6632
MICALL2	0.215166666666667
ZNF654	-0.0065
SS18L1	0.669
SLC16A8	0.064
MKI67IP	0.230166666666667
ITGB3	-0.67875
TCEA3	2.74666666666667
CEP152	-1.8756875
CLIP1	0.88625
ZNF75	0.611375
ATP5C1	-0.4225
NUDT5	-0.8135
PSCDBP	0.7095
UBP1	-0.486
RBM27	-0.20825
C13orf15	1.968125
ZNF282	0.0251666666666667
ZNF222	-0.3425
COL10A1	5.97725
PRDM15	-0.60125
TTTY5	-0.2445
FAM9C	-0.232166666666667
C20orf67	0.33975
GNG13	2.0195
F12	1.669
C1orf41	-1.033
CPXCR1	-0.4965
GSK3A	0.346375
SUPT6H	1.33833333333333
PI16	-1.01783333333333
ELL2	-0.522583333333334
C9orf167	-1.7605
PVRL3	-2.2107
FLJ38596	0.5535
ADAM20	0.011
GPR89A	0.8775
GPR87	-2.5485
ZNF30	1.10325
SMR3B	0.02525
ZNF770	-0.14225
TRPC4AP	-0.378
DKFZP686E2158	-0.134333333333333
C2orf28	0.3795
FREM1	-2.31733333333333
LAMA4	0.256833333333333
ADPRHL2	0.353
EIF4G2	0.0561666666666667
GUCA1A	0.3185
CTNNA2	1.655125
NUDT15	-1.11183333333333
CEPT1	-0.878333333333333
ZNFX1	0.976
CCDC92	0.70175
TDRD1	-1.0045
KCNK5	-2.1645
ETNK1	0.0948333333333333
LTA	0.451
TTPA	-0.121833333333333
B3GALNT2	-0.260875
SC65	0.8295
PEX5L	-0.211
EPS15L1	0.65275
MGEA5	-0.205875
HIST1H3A	0.41475
ING1	0.518875
BCAT1	-3.418625
ORC6L	-1.54690909090909
KLK11	-5.50766666666667
C19orf28	-1.16575
DNER	-4.58275
MED22	-0.786
ETV6	0.748333333333333
CHAC2	-0.862
CD300E	0.265
CEBPB	0.0335
ZNF398	-0.2165
LRCH3	0.046
HMGA1	-1.7045
CAPN7	0.2605
MGC5566	-2.39975
CCL3	2.27025
NANOS1	0.798
ZFYVE19	0.426
APITD1	-0.0908333333333333
PARD3	1.248125
IRAK4	-0.516
SERPINI2	0.239
CEP170L	-1.0445
TTC9	2.828375
MYOM3	-0.924
MLPH	1.972375
LOC222699	-0.1755
NRG1	-1.83883333333333
TBC1D9	3.37054545454545
TTK	-1.69083333333333
ZNF557	0.7623
DDX41	-0.0795
FANK1	-0.471
UBE2D2	-0.010625
PSMB10	1.305
MYH7B	0.2235
GABARAPL2	1.251125
MARVELD2	2.38183333333333
DGCR2	0.9375
UNC45A	0.064
C6orf72	0.28
ZNF683	3.45075
GIT2	-0.168125
CASK	1.62483333333333
C14orf161	2.37183333333333
LRRC44	-0.43425
TIFA	-0.513625
UTP11L	-0.342
C6orf65	-0.6385
FDPS	0.25825
DUSP9	-1.977
SLC17A8	-0.0363333333333333
OR51G1	0.531333333333333
NANS	0.02625
OLFML1	1.5835
ATP10B	-1.050375
NPAS3	0.385
PRKCA	-2.2759
GGA2	-0.2115
LCE4A	0.3555
SPANXN3	-0.03975
CCDC115	1.42725
SDCCAG3	-1.01225
GLIPR1L1	0.11375
TTC1	-0.179
C17orf76	2.3065
MAD2L2	-0.96475
HIPK1	-0.2223
LRRC3B	0.0408333333333333
CLN3	1.01381818181818
C17orf47	0.1755
FMN2	-2.91975
TUBB1	-1.315875
WAPAL	0.0916666666666667
C3orf21	0.235125
SCN5A	-0.4519
SMYD1	0.3005
BEX5	0.7115
ZNF192	0.0505
SEC22A	0.481666666666667
GRIA2	1.09757142857143
KIAA0825	-0.722
NUSAP1	-0.806363636363636
LANCL1	-0.285625
C15orf40	-0.6189
ZNF645	0.345125
GPR61	-0.034
NLRP14	0.09
SNX21	0.3017
C1QTNF8	-0.409
C17orf46	0.20775
IFNA8	0.046
SPRR1B	1.502
FLRT1	-0.82925
SNX17	0.155166666666667
ASB2	-0.733
HBG1	-5.6915
RPRML	-1.829
JOSD2	-0.2565
PLSCR3	0.19225
SPOCD1	-1.5345
RAB39	-0.224
GHRH	0.1535
ITIH5L	1.35825
C17orf37	1.3925
SMCR8	0.38075
DPY19L2P3	-0.385333333333333
IL11RA	-0.0446666666666667
GDF3	-3.74466666666667
RPS6KB1	-1.11975
DNAJC19	0.06
TOP1	0.38325
CRCT1	0.506625
MPST	0.038625
DPM2	-0.037875
FAM38B	-1.037
SLC18A1	-1.8355
FARP1	-0.721666666666667
PAX7	0.21775
TUBD1	-2.09925
GNL3	0.169875
BTG2	0.1804
NDUFS6	-0.102
C1orf79	-0.59425
ERAL1	1.31025
ECHS1	1.04575
VPS4A	0.7735
CYP11A1	-0.789375
ABCC6	-1.79385714285714
PBX4	-1.206
MOSC1	-0.663375
NCF4	0.71
HYMAI	0.356
NAGPA	-1.022125
OTOP2	0.1465
ACOT12	-0.2045
MTHFD2L	0.233875
LOC441376	0.83025
C19orf34	-0.135
RAB1B	0.5185
ALDOAP2	0.4485
NTRK1	-1.008
ARTS-1	-0.3504
SLC6A11	0.21
NAP1L2	-1.02
CNGB1	0.0941666666666667
EPB41L4B	-0.359833333333333
FAM134B	3.867125
HS3ST3A1	-0.312
CPXM2	4.1525
SIRPB2	0.1615
CHORDC1	-0.949833333333333
TRIB3	0.674333333333333
SLC2A5	0.46375
C2orf49	-1.0965
DDX5	0.69075
OR5L1	0.765
ANAPC4	-0.286833333333333
ZSWIM1	0.894
LOC93622	0.480875
KCNK3	3.0772
RP11-35N6.1	-0.545625
ZFP161	0.633666666666667
AQP9	1.2475
SLC15A2	1.87633333333333
MREG	0.179833333333333
OR9I1	0.0015
PDLIM2	0.299
ADAM7	0.177
GSTCD	0.2525
WDR21A	-0.55625
SLC12A8	1.15866666666667
TMEM174	0.1935
IGSF3	0.484166666666667
LRRN1	-0.81075
LOC402117	0.16325
SRPK1	-1.11566666666667
LY6K	-1.984125
NFIA	1.115
PTCD3	-0.4225
LEP	0.664166666666667
PCDH21	-0.710333333333333
MAPKAPK2	1.07
NMNAT1	-1.36216666666667
LHFPL2	0.686875
C9orf43	0.17725
DIP2A	-0.2655
ACTR8	0.434625
CCDC34	-0.74375
PTPN22	-1.195
ITGA3	1.02375
FAM129C	0.1745
RABGGTA	0.685666666666667
UNC45B	0.25275
KIAA1033	0.031625
ZNF510	-0.215833333333333
CYP2D6	-0.375666666666667
SLC26A10	-1.2865
STX8	-0.47625
LUZP1	-0.464625
WDR89	0.247666666666667
EIF4G3	0.0788
C5AR1	0.445
ZNF623	0.384
A2M	0.36275
TGM7	0.391
GRPEL1	0.0651666666666667
LMNB2	-1.141
ROCK2	-0.322833333333333
SNX16	0.815875
CCDC66	-0.8115
ANXA3	-1.379
KIAA1609	0.603
EED	-1.07425
RNF32	0.591333333333333
HES1	0.4802
CLC	0.260333333333333
ISL1	-0.7045
KIAA0528	0.218375
MANEA	-0.819125
C1orf61	-1.875
hCG_2001000	1.5645
RAPGEF6	0.0041
KIAA0020	-1.336
NEIL1	1.1435
C16orf45	-1.246625
RBM10	-0.1295
C10orf125	-0.392375
MRS2L	-0.61275
DNAH17	0.935
C19orf10	-0.7165
C1orf160	0.41175
SLFN12	-0.1065
EXOC3	-0.441166666666667
HIST3H3	0.22675
NCOR2	0.7795
TNFRSF9	1.0005
MFSD8	0.73775
ALX1	-3.631
NOL1	-0.84875
PODN	2.493
TIAL1	-0.7225
HIST1H1E	1.1665
NPY6R	0.54025
TM4SF4	0.7825
CORO2A	1.253
ETNK2	0.2195
APOE	0.6135
ANGPT4	0.1835
HDGF2	-0.266
G30	0.2905
ST8SIA4	-0.292625
F2RL1	-0.2695
FAM19A4	-2.6375
CCAR1	-0.0395
B3GNT7	0.30625
OPHN1	-0.3274
DSCR6	1.5045
C21orf13	0.666
GAS2L1	0.108583333333333
RFX3	-0.839
COPS4	0.4295
BCHE	-4.3425
BCL2	1.884
HBZ	-3.43933333333333
ARL13B	-0.08325
MAPBPIP	1.28175
MYO15B	0.734875
SPZ1	0.0625
KIAA1324	2.99
PLCL2	-0.816125
C4orf29	-0.2955
WDFY2	-1.088375
ZNF284	-0.433
NAALADL1	0.0245
DUSP5	0.1285
PXDN	-0.20075
SLMO1	-0.099
TNXB	0.4672
BIRC7	-0.89425
A4GALT	1.1435
TIMM22	-0.10525
FAM110C	1.17025
TOMM34	0.109625
ABHD9	0.056
ADAM32	2.691
CRHBP	0.2635
AQP2	0.44625
LOC130355	1.6465
ZNF187	0.358666666666667
ZNF816A	0.2115
F7	0.781375
CNOT1	-0.9133
SLC13A4	0.708
ZBTB11	-0.2275
B3GALT5	0.00925
EXOC2	0.846166666666667
IRS1	0.7973
TMEM1	-0.0921666666666667
MRPL34	-0.159666666666667
SAMM50	0.11025
CDC42EP3	-0.341
HSF2	-1.1789
MFN2	-0.05525
TSPAN7	-2.36
NUCB1	0.41425
RHOH	0.6805
ARL16	1.1705
TACR1	0.07225
SFRS5	-0.0136666666666667
SNX25	0.004375
RHBDF1	0.424833333333333
PCDH18	1.42333333333333
HMG1L1	0.2625
MYO5C	0.682125
MAPK10	-0.0365
LDHAL6A	-0.153166666666667
NUDT12	0.814
NCAM1	-0.0852500000000001
GLIS2	0.7855
GGTL4	1.11075
DAPP1	-0.89475
ATF7	0.86025
KIAA0748	-0.9225
NFIL3	-1.054
TM6SF1	0.7597
SEZ6	0.319875
NANOS3	-0.0381666666666667
DNAJA3	-0.0385
CLDN6	-2.6395
CIITA	1.9407
EPHA4	-1.02966666666667
FANCC	-0.09
CMTM3	0.047875
PSG3	-0.295375
MRPL15	-0.129
C21orf59	-0.43525
PLCXD2	-0.37025
C2orf34	-0.127125
UBE2L6	1.448375
MED14	-0.237
HP1BP3	-0.3553
C6orf208	0.053
TPBG	0.14075
OSR2	1.23175
XPC	-0.296666666666667
KLHL7	-2.07666666666667
CCR3	-0.574666666666667
AGTPBP1	-0.2695
PCSK6	0.748
STAT5A	-1.8929
FAM18B	-0.019
LONRF2	1.09933333333333
PTPN2	-1.2345
SF3A3	-0.893666666666667
EFCBP2	-0.495
HCFC1	-0.169833333333333
AHNAK	0.4968
ACTR5	1.19925
KIF14	-2.55128571428571
TENC1	0.721
HEATR5B	1.0855
YIPF2	0.0971666666666667
MYEOV2	0.441333333333333
DUSP18	0.91425
KIAA1012	-0.365
AHR	-0.874333333333333
C17orf53	-0.982666666666667
PTPRH	-3.76925
ATP6V1C1	1.1632
TAS2R3	-0.1315
LOC440356	0.0025
COQ10B	0.13425
PSMF1	1.47775
SORBS2	0.544166666666667
NFE2L2	-0.62175
TMCO7	0.36825
SH3PXD2A	0.0103
SH2D2A	-1.18125
SPINK5	-0.14225
MRPS24	-0.5225
OPA3	0.346
TRAF7	-0.421333333333333
C4orf35	0.271333333333333
MT1G	-1.3225
MGC39545	0.51475
HS1BP3	0.5195
OR2B2	0.2865
CHRM4	0.1315
SFRP2	2.81358333333333
RIC3	-1.09075
ART1	0.1405
C6orf1	1.010625
DUS4L	-0.79225
C10orf104	0.62775
TNFAIP6	2.59675
RTEL1	-0.374
CCT4	-0.3917
ZNF709	-0.39425
CHMP6	1.05083333333333
UPP2	0.27825
CYP19A1	-2.73725
CD151	0.211166666666667
NDUFA13	-0.0636666666666667
ARFRP1	0.0831666666666667
FAM26B	1.65575
CRYBA1	-1.0565
MRPL41	-0.1255
NPFFR2	1.55625
HRH2	0.5875
SCAMP3	0.945
MTMR6	0.1137
MTG1	-0.767833333333333
UBTD1	0.82925
CRABP1	-3.2275
FLJ33790	2.9667
KIAA1908	-0.578333333333333
GPR158	0.9485
PACSIN3	-2.11233333333333
OMD	3.119
CATSPER1	-0.4915
HOXB8	-0.691625
FBXO46	0.525
OAS1	2.39316666666667
SVIL	0.616
PHB2	-0.77725
ADCY3	-0.477
NDRG2	0.7245
ERMAP	-0.2111
APBA2	-0.385666666666667
IGSF9	1.74625
WNT6	-0.480785714285714
MYCBPAP	-0.42575
ATP2B2	-0.0675
CPVL	-1.5595
TRAM2	-0.953666666666667
NOP5/NOP58	-0.5865
ZNRF4	0.0525
TLK1	-0.34225
MTMR12	0.508
ZNF384	-0.063
FAM9B	-2.31925
RPN1	0.3084
PMVK	2.24175
EIF3D	0.0921
SIX2	1.178
HPS1	0.412857142857143
RNF7	0.4045
PSKH2	0.2645
KCTD13	1.61733333333333
CSMD3	1.7675
FBF1	0.2235
IL8	-4.951375
SERPINB13	0.266333333333333
FBXL20	-0.00850000000000001
BLR1	0.4155
SH2B1	0.302333333333333
RFNG	0.63775
RAB20	0.377333333333333
RBM7	-1.27975
POLR1A	-0.315333333333333
TMPRSS4	0.65325
TAF9	-0.619375
TERF2	1.09116666666667
TNFRSF1A	0.0566666666666667
ACADVL	-1.0955
GTF2H5	0.02275
EDG8	-0.5685
C9orf140	-0.284125
UST6	-0.63025
ZBTB8OS	-0.6695
ZNF710	0.9115
GPR174	-1.279
ATP6V0A2	-0.55175
KIAA0319L	1.32766666666667
XKRX	1.6155
DOPEY2	0.6681
SDHD	-0.76025
SUMF1	1.24075
OSM	0.975
OPN3	-2.0435
DAGLB	-0.158666666666667
PPFIBP1	0.6185
TRIM63	-2.9675
C10orf53	-0.135
LYPD3	3.085
BCL7A	0.780625
AGER	-1.22583333333333
TCF19	-0.593625
SAT2	-0.11825
PFTK1	-0.434833333333333
GABRE	-3.398125
C15orf38	0.32
FIS1	-0.416
KCNV2	0.33125
CLPS	0.42775
PPCDC	-0.42525
FOXN2	0.168666666666667
NT5E	-2.9719
CD83	-0.15325
IL18	-0.000250000000000007
VPS16	0.875
IGFBP2	1.04516666666667
NOTCH2	0.10375
SIGLEC1	2.553625
CD93	4.1815
SULF2	0.594
CEP164	-0.0935
P53AIP1	0.0215
TOR2A	0.107166666666667
ZNF136	0.2255
MGP	2.9466
CCDC144A	0.4175
TRPC1	-1.171
SMS	-1.011
MAPK7	-0.540166666666667
RRAGC	0.79025
PARD6A	0.0113333333333333
NUB1	0.339166666666667
SYNGR4	0.62
OR11H12	0.086
WIF1	0.134375
GCH1	0.92475
OR11H4	0.2265
SLC44A5	0.5735
GPRIN2	-0.171666666666667
LOC401431	0.252
CPA4	-2.7455
MELK	-1.38522222222222
IL15RA	0.369
CUL3	0.125625
HMBOX1	-0.42525
PODXL	-1.90775
CCT6B	0.874333333333333
COMTD1	0.68375
MUC20	-1.2835
GPX2	0.93
ITK	-0.916375
FBXL5	1.4085
C13orf27	-0.72575
DEFA5	0.302
TRHDE	-0.163
MTP18	-0.604833333333333
UQCRQ	0.3644
ITGB2	1.2815
CSRP2BP	1.7525
TAS2R44	0.275
PHPT1	-0.046
FAM44C	-0.2215
ERH	0.18775
MPHOSPH1	-1.08133333333333
MORC1	-0.142
PARVB	-0.2925
LAMA1	-2.56416666666667
PGBD3	0.477
GIMAP6	3.6375
AREG	3.02866666666667
LIPT1	-0.15125
MGC99813	-1.05375
C1orf201	0.191833333333333
GRIN2A	-0.7011
MAN2C1	-0.60275
NSUN5	-0.36225
SF3B5	-0.02125
MYC	-0.204625
NRXN1	-0.502916666666667
ZNF18	2.1765
SPDYA	-0.1555
SLC37A1	1.759
DECR2	0.2365
ANKRD38	1.079375
SPTLC3	-2.86183333333333
SUPT16H	-0.086625
DTWD2	0.61725
ULBP1	-0.000499999999999994
ZADH1	0.0585
OIP5	-0.91325
IL10RB	-0.249833333333333
OTUB2	0.8325
VWA3A	0.181833333333333
SPIC	0.742666666666667
OR6C4	0.3895
PSCD4	0.813666666666667
DPY19L2P2	0.0065
TRAPPC6A	1.43266666666667
C21orf2	-0.187
CEMP1	-0.608
LIN7B	1.387
E2F7	-1.38783333333333
VCP	-0.213375
LAMA3	2.39433333333333
BGN	2.019
GPR160	1.74916666666667
COCH	-3.52316666666667
GPR81	2.7715
APOBEC3F	-1.4355
tcag7.1017	-0.3595
C1orf32	0.8105
SCGB1D2	1.84225
FLJ43987	-0.196
C6orf170	-0.2925
KLK9	0.122
GPD1L	1.597375
VPS37B	-0.28725
ATG3	-0.116
ADAMTS17	0.0295
KLHDC2	0.586
NDUFV2	-0.521
BLK	-2.5835
MATN4	-1.062
GPM6A	0.992625
GBP4	3.17866666666667
TMEM162	-0.107833333333333
PKP2	-0.32
HRASLS	-0.98
MMP1	-0.1955
SFXN3	0.2291
FSD1	-1.84433333333333
ST6GALNAC3	-2.08133333333333
CA12	2.1492
NCOA6	-0.13925
C19orf58	0.6457
PPP4R1	-0.424166666666667
MAN1A2	0.374166666666667
IKBKAP	-1.228
UPF1	0.191666666666667
KIAA1219	1.61975
WNT16	0.321
SNW1	0.176125
IL18RAP	2.34275
RPP30	-0.246
CDC40	-0.577785714285714
SETD3	0.473166666666667
SLAMF6	0.47775
ELK4	-0.5555
TRIM47	0.476666666666667
ACOX3	1.382875
TRIM6	-1.479625
KIAA0372	-0.48
TP53AP1	0.6875
SMURF2	0.08475
ADAD1	-0.0815
EBP	-0.4948
KRTAP13-2	0.491
FLJ36874	-1.30166666666667
TOR1A	-0.2965
P2RY4	0.544
GPBP1	0.38175
TRPV1	0.165
ADAMTS12	0.250666666666667
PES1	-0.2431
ATG4A	-0.087
MAGEA10	-4.704
WFS1	0.70025
CC2D1B	-0.0446666666666667
PABPN1	-0.35025
SLC25A30	-0.31325
SLCO1C1	0.504166666666667
SLC22A5	2.6725
KIF23	-1.29183333333333
SYN2	-0.438333333333333
ASPN	6.61683333333333
CENTG2	-0.225
QSOX2	-1.3506
FLJ10815	0.085
STK24	-0.2728125
SPEG	0.1449
STK10	0.322333333333333
DACT2	-2.4295
AAAS	-0.73825
SSX3	-1.2735
ABCD3	-0.5314
C4orf12	0.363875
PARVG	0.370833333333333
FIG4	0.0915
C9orf46	0.58025
TMCO6	-0.416
IGHMBP2	0.58775
DUS2L	0.3275
FAM3C	0.0286875
TMEM16D	-2.550625
DCTN4	0.7465
KCNH3	0.00825
EIF2AK2	1.35525
AP1S3	-0.78725
CST4	0.357
PAM	-0.7285625
NUTF2	0.5635
CITED2	-0.2633
SLC39A4	-0.05
C2orf52	-0.3375
GRM3	-0.059
C12orf49	0.6785
CCDC49	-0.2398
GRAMD1B	-1.60775
FNDC4	0.513
SIAH2	1.025625
GDPD4	0.10275
C21orf87	1.039875
ATP5A1	-0.821
C16orf63	-0.492125
LOC388135	0.748666666666667
ATP5J2	-0.376375
MMP3	0.59925
EMID2	-0.0785
CRHR1	0.593
WDR70	-0.28
C13orf31	1.05825
ZFAND1	1.4015
CCL18	3.685
C3orf49	-0.142
RINT1	-0.516
KIAA0408	-1.438
F13A1	3.4626
SLC10A1	-0.0788333333333333
OGN	2.32475
GIPC2	-1.45866666666667
XPO6	-0.1465
LCE1A	0.155
FMR1	0.6233
LOC374920	-0.6155
DUSP3	-0.490875
ANKMY1	0.59575
C7orf50	-0.25925
BBS9	-0.4336
UNC119B	-1.0635
C9orf72	-0.1435
MGC35440	-0.27725
ENTPD6	-0.336875
PPP1R2P9	0.6595
ERCC4	0.37125
FAHD2B	0.1765
HMHA1	-0.4735
HACL1	-0.61775
RAD23A	-0.0983333333333333
FAM83B	1.30675
PPP5C	-0.691833333333333
RNASEH2C	0.851375
C9orf153	-0.135
SCAMP4	0.56775
GHITM	0.5903
NDUFB7	-0.004
ADCYAP1	-0.142166666666667
SP110	1.892
MAP3K7IP2	0.03575
DHH	-0.1195
AGRN	-0.355
WDR33	0.1565
CEP290	0.904666666666667
PRPS1L1	-1.37083333333333
KLRA1	-0.0765
GPR97	-0.208
CHD7	-0.116166666666667
TLR10	0.3105
SLC30A8	0.012
HIC1	1.4535
IAPP	-0.0375
RXFP4	0.2975
GP1BB	0.59975
SHQ1	0.152
NKX2-3	0.0235
API5	-0.544
FTHP1	-0.254
MOV10L1	1.02016666666667
TRIM6-TRIM34	1.89416666666667
ADHFE1	-0.0555
FAM117A	1.35025
DDI1	0.395333333333333
CDON	0.678666666666667
TRIM73	-0.4235
IGKC	5.0015
MMP14	-0.219416666666667
DYNC1LI1	0.469625
C11orf66	0.0835
TRBV3-1	-1.31275
FASTKD5	0.1915
BIVM	-1.569
LHX4	0.6655
CXCL2	-2.4994
RAB2B	-0.161666666666667
IZUMO1	-0.191
MAP3K15	-2.270125
FAM19A2	0.183333333333333
ZC3H8	0.8045
ZMAT1	2.636125
SPINK5L3	-2.683
SLC10A6	0.2785
APPL2	0.039625
CARD10	-0.546666666666667
LOC402176	-1.465375
EEF1D	1.0594
RAB6A	0.0868
C12orf5	-1.092125
PAPOLG	-0.12775
MSRB2	0.8795
BCR	0.6105
PUS3	-0.6475
TIAM2	-0.68875
ZNF317	-0.107
CHD2	0.0105
FZD5	-1.0495
NUDT8	-2.613
ZNF763	-0.3895
PRC1	-0.571222222222222
ABCB9	0.0215
SPATA3	0.20375
TRAK2	0.742875
STAB1	2.787625
LRRTM2	0.0695
psiTPTE22	0.89225
DBI	0.967
SERPINA11	0.78725
NAT5	1.3565
C20orf58	-2.3155
RPS6KA4	-0.320333333333333
FLJ90650	-0.84225
TGFBRAP1	0.605
CHRDL2	0.118125
FAHD2A	-0.122666666666667
CNTN1	-0.05575
BBS4	0.4034
TMEM181	-0.91525
MINPP1	-0.2275
MPHOSPH6	0.59225
HOXC10	1.063
ITPKB	-0.385875
CLPTM1L	0.020625
MEOX2	-0.8845
ATP6V0C	0.77625
PRPF8	-0.364333333333333
TMC5	0.5495
FKBP3	0.3265
PLEKHB2	-0.411875
OR4D6	0.0025
ZNF544	-0.6656
D2HGDH	-0.19625
RPL18A	-0.6837
HEL308	-0.235
MPP6	-3.6475
TCERG1	-1.43925
KRT16	-2.13266666666667
KLF17	-0.8385
KLF5	-0.8135
CDR1	1.898375
VCX3A	-0.3825
FBLN2	0.783
C14orf104	0.654
HBE1	-4.9144
OR4S2	0.416
C1orf108	-0.700166666666667
ROBO4	3.39316666666667
CPEB4	0.386625
C11orf80	1.74333333333333
BCKDHA	0.214666666666667
MYOC	-0.005
GIF	-0.0225
CKMT1A	1.854
RPL3	0.2198
THBS1	2.2315
APOO	-0.88825
ARMCX1	1.8725
HSZFP36	-0.24775
SNAPC5	-0.33925
EIF4ENIF1	0.651
ZNF433	-0.06275
TNFRSF21	-1.23925
TMPRSS7	0.03
SPATA18	0.4028
HPDL	-1.359
MKL2	1.1238
TBX3	-0.318307692307692
C21orf93	0.3095
DAXX	0.21425
ELMO1	-0.045125
RGS13	1.621
TAF11	-0.5515
UNC13A	-1.922
LOC653314	0.3699
ORC3L	-0.93275
IMAA	-1.831
TARBP2	-0.52425
CABIN1	-0.17
TRIOBP	0.220875
HIST1H2AC	0.794625
RGS22	-1.4975
NCOA1	1.24566666666667
IL25	1.405
SNCG	-0.3085
GPR6	0.3675
AMDHD1	-2.3525
CHEK2	-1.1995
C6orf142	-1.31575
DRD4	0.607
C14orf68	-0.78175
GDF11	-1.52375
SEMG2	-1.0215
CD247	-1.0645
CDAN1	0.00275
RBMX2	-0.00983333333333333
TGS1	-0.572
OIT3	1.2365
SYF2	-0.1955
MCM4	-1.154375
PKHD1L1	1.994375
CEP192	-1.07933333333333
IFT88	-0.2545
RPL9	0.114285714285714
RAB32	-1.4965
DDX43	1.75075
P2RX2	0.331333333333333
OR5D18	0.304
UBE1	0.241666666666667
SLC24A1	0.397625
ARHGAP5	-0.127
CETP	-0.2475
KIAA1731	-0.598166666666667
SLC9A4	0.572
PTPN6	1.17025
