Hybridization REF	TCGA-AO-A0J7-01A-11R-A034-07
FAM110A	1.801
CDC37L1	0.875666666666667
THTPA	1.13225
NBPF20	-1.5925
WDR24	0.474
NPTX2	-3.516
CBLB	0.591
CETN1	0.616166666666667
RPUSD1	0.87625
FAF1	-0.54175
CDK6	-3.6643
HMX2	0.4515
CSK	-1.19916666666667
TEAD2	-1.69225
SNAP25	2.8545
TUFT1	1.2573
TMTC3	1.34183333333333
LCK	-3.56325
SGOL1	-0.7295
AKTIP	0.55
FURIN	0.2645
SOX12	-0.163333333333333
DEFB103A	-1.2135
RAMP1	0.7775
KIR3DX1	-0.478
GAS2L3	-0.732
PDE8A	-2.2158
EDN3	1.7695
GMIP	0.741
SF3A2	0.8925
FN3KRP	-0.145
SMAD7	1.1665
RHBDD2	-0.1245
OR11H6	-0.4565
PPP1R3B	1.8546
C9orf23	0.9425
CADPS	-1.78825
GOLGA8A	-4.398125
TMEM57	1.15383333333333
RGL3	-1.065
S100A14	1.29175
FGFR2	2.14975
XRCC3	-0.378
RTN4RL2	0.6955
MGC3771	0.7495
GH2	0.579
BTBD2	0.67975
LMO2	-1.036
RDBP	-0.768625
ACRBP	-1.65075
AMY2A	2.36875
DUOXA1	0.883
PTK7	0.455666666666667
TWF2	0.403666666666667
FAM80A	1.95975
TNNI2	-2.76966666666667
GLT25D1	0.0446666666666667
OCC-1	-3.35225
CYC1	-0.404166666666667
RPL22	0.39
MORN3	1.28033333333333
DISP1	0.33775
PRB2	-0.244
CHUK	-0.2535
HR	1.74375
CCDC134	-0.174875
DENND4B	-1.2395
C14orf130	0.3855
RAB33A	-2.1705
DCST2	0.461
TNMD	-1.7915
PEX7	0.13175
FAM62A	0.2175
SRD5A2L	-0.15475
IL22	0.202
RPS26	0.158333333333333
HOXC5	1.699
SPATA6	0.87
FLJ38482	-0.28975
ZNF234	1.595
C18orf22	1.07075
SPATA22	0.0885
THOC1	-0.921
CYP7B1	1.69225
KCNC3	2.594
C8orf42	-1.1745
ALDH1B1	0.8345
CCDC100	0.6688
ARMC4	-0.255
FAM18B2	-0.04675
SLC44A1	1.468625
FBXO17	-2.40166666666667
C6orf107	-0.518
C19orf29	0.0545
ZC3HAV1L	0.3505
PARP6	0.5631
SULT2A1	-4.263875
C1orf159	-0.6305
TMC1	-0.152
CHST14	-0.284125
GAMT	-0.473666666666667
SMCP	0.164666666666667
TSPAN33	-0.681083333333333
MIDN	0.43375
NOX4	2.54175
RNASEN	-0.2365
TBX1	-1.27916666666667
SALL2	0.702
C10orf35	1.46425
CYP2E1	-0.171
LRFN2	1.20433333333333
ACO1	-1.84583333333333
IQCG	1.899
MEGF9	3.514
TM7SF4	1.532
PLEKHA1	0.662733333333334
STK33	-2.21375
C1orf210	2.0665
SNUPN	-0.4886
KIAA0406	-0.7061
C20orf29	0.781
TMEM55B	0.39725
OSTM1	-1.467625
CLCN7	0.45575
OTP	-0.12325
FLJ23049	1.76825
HEATR4	0.5355
MAP3K10	1.03716666666667
PCDHGA9	0.158
AMDHD2	0.82225
LCTL	-2.18
PDCD2L	-0.34
CABLES2	-0.89175
SLC5A9	-0.41025
CLCA2	-2.5282
MGC16025	-1.0545
STRAP	-0.850666666666667
C20orf196	0.803
RRBP1	0.256666666666667
NAT13	-0.4815
MAT2B	0.2465
CSNK1D	-0.666333333333333
KIR3DL1	0.71875
PRKAG3	0.569
ZNF599	0.524
PRM3	0.626
PER2	0.855
ASPHD1	1.4905
PRMT6	-1.53375
KCNE1L	-1.00857142857143
FAM118A	-0.736833333333333
TAF4	-0.10025
NDUFB6	0.18175
TRIM9	-0.489583333333333
PMFBP1	-1.61
KY	0.528
DKFZp762E1312	-1.46736363636364
CSMD1	-1.35175
TBP	-0.9695
OR1Q1	0.277666666666667
RETNLB	0.76075
HPGD	-0.651846153846154
DNAJC12	1.47983333333333
FKBP1B	-0.359
ANKRD24	0.206
CXXC5	1.6165
IL3	0.880428571428571
DRAM	-0.2876
PTCH1	-2.08025
TP53BP1	-0.1905
SLC17A7	0.71925
COL25A1	-0.9512
AMACR	-0.122333333333333
RHCG	-0.71325
VPS13A	-0.00875000000000001
FAM55D	0.7485
PRPF38B	-0.878818181818182
OSBPL6	0.641
PFDN5	0.5468
CMTM6	1.033
KCNK12	-1.52625
RP2	0.01625
C16orf52	-0.961
PICK1	0.755
IFNE1	-1.462
SEMA4B	0.748
TYRO3	-1.41075
OR12D2	0.742
CSNK1A1	0.8242
FANCF	1.168
LONP2	0.076
TBL1Y	-1.2745
LDOC1L	-0.05375
CCNC	-0.992
C3orf60	-0.23575
CHKA	-1.0985
UBAP1	0.5165
MAP3K1	-0.1575
ANKRD9	-0.59925
FAM92A1	-0.723166666666667
GAB2	0.18225
AZU1	-0.2665
DIS3	0.12325
C21orf109	-1.90225
IQCB1	-0.2295
SPATS2	-0.262
EFCAB3	0.00525
PRB3	0.952875
FUZ	0.761833333333333
ZNF813	0.175375
BMPER	1.45133333333333
HEG1	-0.961625
ALS2CR11	-1.351
SURF2	0.09325
PSMC1	-0.023
OR2D2	-0.4315
SLC7A8	1.64616666666667
C4orf40	0.6865
SPATA7	1.08925
MAZ	0.183416666666667
PIN4	1.01175
PDE1A	-2.266125
TAF6L	-0.449666666666667
OR2T34	0.716
KIAA0284	0.43075
ACADS	-1.85309090909091
MKRN2	-0.563
C18orf56	0.249
MS4A6E	-0.0598333333333333
GALNT4	0.8038
C22orf31	-0.002
FLJ36070	0.8805
PSME4	0.22025
TFG	0.3931
EPHX2	1.74075
ANXA5	-1.0315
KRTAP1-1	-0.168666666666667
BATF	3.5955
KARS	-1.81625
MSTP9	-0.819
GPR26	1.64625
CCDC72	0.122
TEF	0.453166666666667
FOXK1	-1.3592
PRLHR	-0.006
EMX1	1.86175
C11orf30	-0.67125
ICK	-0.46375
THSD7B	-0.279333333333333
C21orf100	-1.9405
DUOX1	0.4585
EFCAB4B	-0.59725
UBE2G2	-1.0025
C3orf54	-0.386
PARP1	-0.976
FAM60A	-0.534333333333333
C6orf146	0.0945
OR9K2	-0.556
DDX55	-1.02833333333333
RPS15	0.926166666666667
ZNF618	0.7218125
DKFZp686D0972	-0.53325
SSPO	-1.1835
SHFM3P1	1.17483333333333
CPA6	-1.34325
JAG2	0.8475
DEFA3	-0.27825
PPBPL2	0.244
CD34	3.695875
SLCO4A1	-2.85825
AFG3L1	-2.28666666666667
SHD	-0.6195
RP13-122B23.3	-0.141833333333333
PRKCSH	-0.3885
DPH5	-0.711166666666667
HLA-F	0.47625
TBC1D4	-0.4205
RIG	0.3515
GLUD1	0.2355
HNRPCL1	0.1875
HBXIP	-0.73925
RNF207	-0.5975
APIP	-0.98825
PLA2G3	4.0355
CCDC84	-1.79025
MYLIP	-0.812769230769231
PHIP	-0.74925
AARS2	-0.547666666666667
DHX32	0.6335
SCAPER	0.178333333333333
MEN1	-0.3205
NIP7	-1.53375
FLJ25404	1.3675
FASTKD3	0.3955
TMEM158	-2.21375
RARA	1.76625
BDH1	1.1585
ANKRD16	0.4225
CARM1	0.8165
SS18	-0.0978333333333333
IKZF2	-0.112083333333333
MYD88	0.873875
PML	-0.04255
TAF1A	-1.25725
CBFB	-1.637125
HIST1H3H	-0.882666666666667
C7orf29	-2.937
COMMD4	-0.510166666666667
DPP3	-0.27625
DAB2	-0.357
LOC388882	0.2835
YPEL4	-1.125125
AGBL3	1.43275
LRP6	1.1216
SERPINH1	-0.875333333333333
TLE1	-1.03
CD244	0.0138333333333333
ZDHHC15	-1.57475
MGLL	-1.2091
PLDN	-1.25575
LOC654346	1.208
FAP	2.28975
GPR37	-1.22633333333333
SCARA5	-1.0708
EBF4	1.48063636363636
LSM6	-0.872
MLLT1	0.4076875
SLC5A12	-0.623
A2BP1	-1.553
COPS5	0.0451666666666667
TPM4	-0.1065
TNFSF4	1.03466666666667
ACADSB	3.02122222222222
HERPUD1	0.43375
BCL2L11	-1.34622222222222
CEP78	-1.03
CDCA3	-0.612125
WBSCR19	-0.0501111111111112
MYO1A	-2.0155
PPEF1	2.85383333333333
LOC440348	-0.204
CPEB2	0.094125
BPTF	-0.190666666666667
RPL21	0.4066875
GSX2	-1.443
ADPRH	1.14683333333333
C17orf68	-0.0356666666666667
KCNS1	-1.09366666666667
MLLT6	0.4009
PIWIL4	-1.66525
RNF26	-0.93125
RAP1B	0.305
ADAMTS1	-3.9656
ZNF571	1.555
P2RY6	-1.466
TRIM21	-0.1165
CADM3	0.33925
NLRC5	-0.139833333333333
ADRA2B	-0.822333333333333
LOC90835	0.409375
PCF11	-0.41625
LOC400451	1.1895
GLTSCR1	0.9073
C17orf88	-0.609
CDH16	-1.28775
FGF7	0.144
PCSK4	0.781166666666667
NPC1L1	-0.536333333333333
TAT	-0.080625
TBCA	0.13025
MGC33407	0.475
GPR115	-1.545375
CYGB	-0.218
FNBP4	-1.37966666666667
C12orf43	0.606
CBL	-0.8992
CLECL1	0.4545
PPAPDC1A	2.135
WDR25	1.1105
SGCA	0.49
C22orf29	0.251666666666667
YIPF1	1.292
GALK2	-1.54625
RAB3B	-2.83108333333333
LOC440087	-0.59875
UCP1	-0.207
REEP5	2.115375
FADD	-0.4086
FOXA1	3.915875
CACNA1A	0.633333333333333
ABI1	0.00483333333333333
GRIN2D	1.2125
SLC1A4	0.782333333333333
LOC401127	-0.60225
HINT2	0.80925
PLD4	-0.477833333333333
ZNF286A	-0.5235
ENY2	-0.6235
IL1F6	0.3225
PXDNL	3.03575
C20orf79	-1.175
TNFSF13B	1.86016666666667
DENND3	-0.021875
JARID1D	-3.28025
HIST1H2AK	1.135875
LOC93349	-2.0822
SSH1	-0.673
ENSA	0.6365
LOC219854	0.298333333333333
CKAP2	-0.4092
DKFZP564J102	-1.5536
MGC87315	-0.555833333333333
HNRPAB	-0.29225
AMH	-0.33
ZNF526	1.3795
BRUNOL5	0.393444444444444
CACNG3	0.441166666666667
TRPM1	-0.198
PPP2R1A	0.8465
COL2A1	-1.365
DDN	-0.0343333333333333
FLJ25770	1.24681818181818
HK2	-0.487785714285714
ELOVL6	-0.783125
MDK	-1.3435
EPHX1	1.07475
RASSF2	0.071
DKFZP434B0335	-1.636
DLX3	-0.71775
PRTN3	-0.299
AVPR1A	0.28925
C21orf125	-1.754
TNFAIP8	-2.3305
GNB2L1	0.47475
CALCRL	1.2285
SCGB2A2	7.98216666666667
UBXD7	0.1735
ZNF674	-0.1325
TMEM35	-0.392625
BRSK2	0.938625
HECTD3	-0.544166666666667
TMEM188	-0.4545
LGALS9	1.193875
SCARB2	0.00974999999999996
USP34	-0.456083333333333
C17orf28	2.23825
ZDHHC23	-0.0845
AQP12B	0.486
SLC16A3	-3.128125
APLP2	0.744125
ITIH2	-5.39925
MICAL3	-0.76275
TNNI3K	2.1323
HDAC2	-0.464125
PRR7	0.7378
THBS2	0.1485
LOC751071	-0.928166666666667
CA2	-1.86583333333333
RANBP17	1.934
RLN3	0.48875
CRYZ	-0.784333333333333
GBAS	0.0111666666666667
TAS1R1	-0.23025
MPZL3	0.23
PCDH8	-1.65625
HSP90B1	-0.68875
KCNK15	1.7145
TNIP2	-0.0236666666666667
GPR146	-0.446
NOL6	0.1335
SPC25	-1.73411111111111
STEAP2	1.74392857142857
VAMP3	-0.350166666666667
TCIRG1	-2.12075
ZP4	-0.281666666666667
PARL	-0.10825
TRIM39	-0.096
KIAA1305	2.17075
CRNN	0.436833333333333
GRN	0.1715
HSH2D	0.34325
SCAMP1	1.175625
KIAA1913	0.11675
PTS	-0.184
BANP	-0.165
PRKACG	0.4085
ADCY6	0.147
C16orf46	0.387
CYP51A1	-0.2825
DDC	-5.81925
ANPEP	2.78683333333333
PROM1	-0.918833333333333
SIGLEC10	1.2135
COPG	0.93
FAM26E	0.855428571428571
TRIP4	-0.123
SNX3	-0.900666666666667
C1orf175	0.709666666666667
PPY2	0.17375
C14orf152	0.2565
FTSJ1	-0.717166666666667
DST	-1.21635
LOC554235	0.437
GLRX5	-0.06525
C20orf12	1.4845
CAB39	-0.189833333333333
MSH2	-0.908333333333333
PIP4K2C	1.424375
CYLD	1.238125
WTAP	-0.1399375
MGAT4A	-0.874222222222222
TSC22D4	-0.7694
CHRM2	-1.8645
PPYR1	0.245
CCNH	0.4285
RRM1	-0.64225
ECAT8	-2.99375
LOC400120	-0.341
GABRA4	-0.579285714285714
C14orf4	1.901
C1orf59	-1.5725
CTDSPL	0.658166666666667
NHEDC2	-1.327
PDE11A	-1.87746666666667
KLHL29	-2.50475
CD5	-1.8486
TSPAN9	1.4275
WDR67	-0.22525
THUMPD1	0.0992
C18orf17	-0.122
CLYBL	0.3645
FLJ13231	-0.12075
CMBL	0.941875
LECT2	-0.28075
NKAPL	1.16466666666667
LOC654780	0.3265
OR4C6	-1.1935
RAB30	1.365
TSSK4	0.2645
TMEM163	2.5365
OSBPL11	0.64975
GNB5	-1.60816666666667
CCL21	1.0975
C1orf121	-0.625
FMO2	1.0046
RPTN	1.161
MSTN	0.6035
VCL	-0.529714285714286
FYTTD1	-0.06575
C11orf1	0.0365
CCDC88C	1.925
HFE	-1.32272222222222
MOGAT1	-0.5295
FAM125B	1.12666666666667
IRGQ	0.7635
RAVER2	1.15125
AKAP5	-0.627
SSSCA1	-0.84125
C11orf63	-1.059625
ACTG2	-0.1864
PORCN	-0.7265
DTL	-0.314090909090909
TMEM151	2.3
FAM122C	-0.94375
RSAD2	1.6676
BAT4	-1.033
KRTDAP	-0.059
MYH8	0.11075
CRTC3	0.408
LRRFIP2	1.1839
INTS4	-0.851166666666667
TTN	-1.4782
SLC26A5	1.1175
PLLP	0.0585
RGS6	-0.201
SRGAP3	1.99075
ZNF525	0.645333333333333
NBR2	0.761333333333333
C13orf1	1.3923
ZNF137	0.243
CEP27	-1.88
BEST2	0.636
RNF121	-0.49025
DMRTC2	2.37
C8orf76	0.148
BCCIP	-0.227
MEST	-0.3825
HTRA2	-0.277
ANGPTL2	0.16475
ILKAP	-0.17
ERAS	-0.381
HBS1L	-0.839625
CPA5	-0.1175
TMEM30A	-0.602
CD300LF	1.5125
WISP3	1.477
CRK	0.818642857142857
PDS5A	-0.6497
BRPF3	-0.288833333333333
NEDD9	-1.33125
SMPDL3B	0.73075
PSG6	0.63875
PSMD13	-0.30175
ETV5	-2.6139375
OR51A4	0.262
BTBD7	0.625333333333333
GSTO1	-0.5725
hCG_16001	1.713
MAD2L1BP	-0.2805
COX6A2	1.603
SCNN1A	2.6805
LSM1	0.173833333333333
UGT2B11	-4.13675
IDUA	-0.0575
PPP2R3C	-0.9135
COX11	-0.173
PDZK1	2.1725
ZNF443	1.66916666666667
MGC21874	0.629833333333333
ZNF323	-0.0997000000000001
KRTAP10-10	0.3765
CXCL6	-2.159
SLC34A2	1.2285
LOC284402	0.7165
NPTN	0.826083333333333
UPP1	-2.92616666666667
SLC6A9	-0.023
OR7G3	0.55375
CISD1	0.1355
ZNF545	-1.982
SYT14	-0.8705
NT5C3L	0.293166666666667
ZNHIT3	0.387833333333333
SNRPD3	-0.4635
KIAA0701	-0.574
UNC93B1	-0.881
GMNN	-0.550625
SPCS2	0.125666666666667
LOC388524	1.265
NAPRT1	-0.467
PNLIPRP1	-2.589
OR6V1	0.6705
PRKAB1	0.13875
EYA4	-2.886
KIF20A	-1.569
ALG10	0.38425
ITPKC	1.428
LMX1B	2.15183333333333
RPUSD4	-1.11
C7orf34	-0.612333333333333
DLGAP2	0.560625
PFN1	-0.1089
MICALL2	-1.23558333333333
ZNF654	-0.627
SS18L1	-1.380625
SLC16A8	0.44725
MKI67IP	0.617333333333333
ITGB3	-1.284375
TCEA3	1.42783333333333
CEP152	-2.3785
CLIP1	1.0505
ZNF75	0.286
ATP5C1	-0.318833333333333
NUDT5	-0.712
PSCDBP	-1.382
UBP1	0.3885
RBM27	-0.0645
C13orf15	2.414
ZNF282	0.270166666666667
ZNF222	1.0824
COL10A1	6.45975
PRDM15	-0.9225
TTTY5	-0.0775
FAM9C	-0.695166666666667
C20orf67	0.27275
GNG13	1.1415
F12	1.4035
C1orf41	-0.589
CPXCR1	0.646
GSK3A	0.72
SUPT6H	0.600333333333333
PI16	-2.01666666666667
ELL2	-0.987833333333333
C9orf167	-2.62583333333333
PVRL3	-3.277
FLJ38596	1.10725
ADAM20	-0.652666666666667
GPR89A	0.596
GPR87	-1.3085
ZNF30	1.05125
SMR3B	0.361666666666667
ZNF770	-0.137625
TRPC4AP	-0.434166666666667
DKFZP686E2158	0.388
C2orf28	-1.14733333333333
FREM1	-2.49216666666667
LAMA4	0.0215
ADPRHL2	-0.018
EIF4G2	0.478
GUCA1A	-1.1545
CTNNA2	-1.993875
NUDT15	-1.0175
CEPT1	-0.5635
ZNFX1	0.1469
CCDC92	1.0655
TDRD1	-2.507
KCNK5	-2.225
ETNK1	-0.0663333333333333
LTA	0.8445
TTPA	0.204833333333333
B3GALNT2	-0.77625
SC65	0.210833333333333
PEX5L	2.44625
EPS15L1	1.3595
MGEA5	0.076
HIST1H3A	0.8305
ING1	0.899375
BCAT1	-3.598875
ORC6L	-2.44481818181818
KLK11	-5.324
C19orf28	-1.087
DNER	-4.128125
MED22	-0.450714285714286
ETV6	0.923583333333333
CHAC2	-1.5635
CD300E	0.248
CEBPB	0.470083333333333
ZNF398	-0.479
LRCH3	0.3045
HMGA1	-1.14133333333333
CAPN7	0.062
MGC5566	-2.047
CCL3	3.536
NANOS1	0.018
ZFYVE19	-0.295
APITD1	-0.857333333333333
PARD3	1.698
IRAK4	-0.292
SERPINI2	-0.7785
CEP170L	-1.68425
TTC9	2.949375
MYOM3	-1.356
MLPH	1.5265
LOC222699	-0.841
NRG1	-1.327
TBC1D9	4.47481818181818
TTK	-1.79633333333333
ZNF557	0.974
DDX41	-0.567833333333333
FANK1	2.3725
UBE2D2	0.470375
PSMB10	-0.436375
MYH7B	-0.3235
GABARAPL2	-0.077375
MARVELD2	2.35816666666667
DGCR2	0.522333333333333
UNC45A	-0.513333333333333
C6orf72	-0.3585
ZNF683	2.08725
GIT2	-0.246
CASK	-0.111833333333333
C14orf161	2.74616666666667
LRRC44	-0.8305
TIFA	0.637875
UTP11L	-0.862
C6orf65	-1.89625
FDPS	-0.91375
DUSP9	-1.6678
SLC17A8	0.936
OR51G1	0.2625
NANS	1.27825
OLFML1	1.70675
ATP10B	-1.21571428571429
NPAS3	-1.121
PRKCA	-2.7868
GGA2	0.6749375
LCE4A	0.562
SPANXN3	-1.14575
CCDC115	1.62025
SDCCAG3	-0.743
GLIPR1L1	0.451
TTC1	-0.51375
C17orf76	1.743
MAD2L2	-1.5605
HIPK1	-0.266
LRRC3B	-0.0944
CLN3	-0.280772727272727
C17orf47	-0.863
FMN2	-2.385
TUBB1	-0.567875
WAPAL	0.138166666666667
C3orf21	-0.48125
SCN5A	-0.4034
SMYD1	-2.46333333333333
BEX5	1.69925
ZNF192	-0.667
SEC22A	0.279333333333333
GRIA2	-0.546307692307692
KIAA0825	-1.07125
NUSAP1	-1.51181818181818
LANCL1	-0.16375
C15orf40	-1.2943
ZNF645	0.638
GPR61	0.14775
NLRP14	-1.7835
SNX21	-0.0316
C1QTNF8	0.731
C17orf46	0.11275
IFNA8	1.0395
SPRR1B	-1.41933333333333
FLRT1	-0.74925
SNX17	-0.0695
ASB2	-1.42716666666667
HBG1	-6.121
RPRML	0.309
JOSD2	0.943333333333333
PLSCR3	-0.0775
SPOCD1	-0.609
RAB39	-1.265
GHRH	0.5935
ITIH5L	1.088
C17orf37	0.97675
SMCR8	1.147
DPY19L2P3	-1.07433333333333
IL11RA	-0.967
GDF3	-3.65233333333333
RPS6KB1	-0.712333333333333
DNAJC19	1.8038
TOP1	-0.6095
CRCT1	0.143857142857143
MPST	0.632625
DPM2	0.635375
FAM38B	-2.984
SLC18A1	-3.1655
FARP1	1.1545
PAX7	0.3745
TUBD1	-0.50425
GNL3	0.307375
BTG2	2.48873333333333
NDUFS6	-0.53325
C1orf79	-0.7195
ERAL1	0.13525
ECHS1	0.82275
VPS4A	-0.4115
CYP11A1	-1.0935
ABCC6	-2.59871428571429
PBX4	-2.021
MOSC1	-1.16625
NCF4	-0.48575
HYMAI	-0.7245
NAGPA	-0.62675
OTOP2	0.294
ACOT12	-0.13525
MTHFD2L	-0.561125
LOC441376	5.91475
C19orf34	0.1855
RAB1B	-0.74475
ALDOAP2	0.3105
NTRK1	-2.08833333333333
ARTS-1	-0.0952
SLC6A11	-2.4395
NAP1L2	-2.5465
CNGB1	0.0178333333333333
EPB41L4B	0.8345
FAM134B	4.949625
HS3ST3A1	-1.18
CPXM2	1.9205
SIRPB2	0.2665
CHORDC1	-1.612
TRIB3	-0.465166666666667
SLC2A5	0.21125
C2orf49	-0.853833333333333
DDX5	-0.27575
OR5L1	0.6255
ANAPC4	-0.985166666666667
ZSWIM1	0.6755
LOC93622	0.159125
KCNK3	2.862
RP11-35N6.1	-1.771625
ZFP161	-0.2365
AQP9	4.2005
SLC15A2	-2.656
MREG	1.1245
OR9I1	0.505
PDLIM2	-0.047375
ADAM7	-0.033
GSTCD	-1.15833333333333
WDR21A	1.2815
SLC12A8	1.494
TMEM174	0.2505
IGSF3	-0.659416666666667
LRRN1	-2.43225
LOC402117	1.0955
SRPK1	-1.31533333333333
LY6K	-2.191125
NFIA	1.586
PTCD3	0.119375
LEP	0.0298333333333334
PCDH21	-0.451666666666667
MAPKAPK2	1.22264285714286
NMNAT1	-0.954333333333333
LHFPL2	-0.106625
C9orf43	1.3515
DIP2A	-0.940666666666667
ACTR8	0.742875
CCDC34	-1.07475
PTPN22	-1.8785
ITGA3	-1.0815
FAM129C	0.448
RABGGTA	0.848333333333333
UNC45B	-0.1675
KIAA1033	-0.7505
ZNF510	-0.1225
CYP2D6	-0.740666666666667
SLC26A10	-1.544
STX8	1.08525
LUZP1	-0.355875
WDR89	0.301833333333333
EIF4G3	-0.8421
C5AR1	0.80325
ZNF623	0.00949999999999998
A2M	-0.82825
TGM7	0.305
GRPEL1	-0.800333333333333
LMNB2	-0.9779
ROCK2	-0.0738333333333333
SNX16	-0.827125
CCDC66	0.70875
ANXA3	-3.01725
KIAA1609	0.022125
EED	-1.675
RNF32	-0.0973333333333333
HES1	2.1884
CLC	1.02216666666667
ISL1	-1.59833333333333
KIAA0528	-0.26625
MANEA	-0.9725
C1orf61	-2.3695
hCG_2001000	1.998
RAPGEF6	0.3573
KIAA0020	-0.237833333333333
NEIL1	0.90825
C16orf45	-0.632375
RBM10	-0.057
C10orf125	-2.155625
MRS2L	-0.74175
DNAH17	-2.126875
C19orf10	-0.32375
C1orf160	0.662
SLFN12	-0.61975
EXOC3	-0.298166666666667
HIST3H3	-0.06625
NCOR2	0.480166666666667
TNFRSF9	-0.3245
MFSD8	-0.0785
ALX1	-3.94516666666667
NOL1	-0.7535
PODN	2.40775
TIAL1	-0.9785
HIST1H1E	-0.07525
NPY6R	0.5975
TM4SF4	-0.741
CORO2A	1.39225
ETNK2	1.27616666666667
APOE	0.1012
ANGPT4	0.229
HDGF2	0.25475
G30	0.534
ST8SIA4	-1.5055
F2RL1	-1.2475
FAM19A4	-2.364
CCAR1	-0.518
B3GNT7	-0.15675
OPHN1	-0.5961
DSCR6	3.863
C21orf13	0.578666666666667
GAS2L1	0.342333333333333
RFX3	-0.642833333333333
COPS4	-0.441875
BCHE	-4.432
BCL2	2.719375
HBZ	-3.15
ARL13B	0.22075
MAPBPIP	0.880375
MYO15B	-0.468125
SPZ1	-0.835
KIAA1324	2.99511111111111
PLCL2	-0.965625
C4orf29	-2.3425
WDFY2	-0.3245
ZNF284	-0.1065
NAALADL1	-0.229
DUSP5	1.79716666666667
PXDN	-0.21975
SLMO1	0.42075
TNXB	0.6844
BIRC7	-0.678
A4GALT	1.12733333333333
TIMM22	0.56375
FAM110C	1.046
TOMM34	-0.51025
ABHD9	0.432
ADAM32	0.9665
CRHBP	-1.34075
AQP2	0.511125
LOC130355	1.109
ZNF187	-0.283666666666667
ZNF816A	0.8025
F7	1.625125
CNOT1	-0.3918
SLC13A4	-1.2165
ZBTB11	0.13875
B3GALT5	0.70875
EXOC2	1.386
IRS1	1.2389
TMEM1	-0.4265
MRPL34	0.117333333333333
SAMM50	-0.27325
CDC42EP3	-0.491625
HSF2	-1.2011
MFN2	-0.907
TSPAN7	-3.32583333333333
NUCB1	0.814416666666667
RHOH	2.00175
ARL16	-0.05
TACR1	-1.46325
SFRS5	0.309833333333333
SNX25	-0.414625
RHBDF1	0.529833333333333
PCDH18	1.03183333333333
HMG1L1	-0.726
MYO5C	1.27225
MAPK10	-0.1005
LDHAL6A	-0.67925
NUDT12	1.76383333333333
NCAM1	-0.023375
GLIS2	0.861
GGTL4	-0.9085
DAPP1	-1.18875
ATF7	0.8855
KIAA0748	-1.376
NFIL3	-2.2685
TM6SF1	0.3629
SEZ6	4.060875
NANOS3	0.2335
DNAJA3	0.2215
CLDN6	-2.706
CIITA	1.7733
EPHA4	-2.68375
FANCC	0.562
CMTM3	-0.33975
PSG3	-1.257125
MRPL15	-0.19525
C21orf59	-0.8645
PLCXD2	-0.36125
C2orf34	-0.53675
UBE2L6	0.326125
MED14	0.3315
HP1BP3	-0.1957
C6orf208	-0.3995
TPBG	1.677
OSR2	-1.33175
XPC	0.188166666666667
KLHL7	-1.2785
CCR3	-0.136333333333333
AGTPBP1	-0.441
PCSK6	2.11666666666667
STAT5A	-0.9002
FAM18B	0.516
LONRF2	1.81283333333333
PTPN2	-0.61025
SF3A3	-1.40433333333333
EFCBP2	-0.3115
HCFC1	-0.937
AHNAK	-0.0789
ACTR5	-0.25175
KIF14	-2.07642857142857
TENC1	0.87325
HEATR5B	0.9075
YIPF2	0.669
MYEOV2	0.967
DUSP18	1.737
KIAA1012	-0.32775
AHR	-0.703
C17orf53	0.0213333333333333
PTPRH	-1.46775
ATP6V1C1	0.8226
TAS2R3	-0.3
LOC440356	1.762
COQ10B	0.821
PSMF1	0.887583333333333
SORBS2	1.28441666666667
NFE2L2	-0.47775
TMCO7	-0.278
SH3PXD2A	-0.2213
SH2D2A	-1.74
SPINK5	-2.82525
MRPS24	-1.24025
OPA3	0.9505
TRAF7	0.0306666666666667
C4orf35	-0.497833333333333
MT1G	-1.56375
MGC39545	0.87725
HS1BP3	0.575
OR2B2	0.3235
CHRM4	-1.261
SFRP2	3.07491666666667
RIC3	-0.73025
ART1	0.154
C6orf1	0.7415
DUS4L	-1.82275
C10orf104	0.37325
TNFAIP6	2.28775
RTEL1	-1.322
CCT4	-0.5229
ZNF709	0.46425
CHMP6	0.5345
UPP2	-0.014
CYP19A1	-2.37475
CD151	-0.557
NDUFA13	0.442666666666667
ARFRP1	-1.1215
FAM26B	1.33825
CRYBA1	-1.2935
MRPL41	0.323
NPFFR2	-1.884875
HRH2	0.5505
SCAMP3	0.1625
MTMR6	0.5448
MTG1	-1.19733333333333
UBTD1	1.12625
CRABP1	-2.7655
FLJ33790	-1.0248
KIAA1908	-1.38966666666667
GPR158	2.22725
PACSIN3	-0.733666666666667
OMD	2.263
CATSPER1	-0.6065
HOXB8	-0.13675
FBXO46	1.344
OAS1	0.944833333333333
SVIL	0.4975
PHB2	-0.3435
ADCY3	0.267
NDRG2	1.577
ERMAP	-0.2094
APBA2	-1.62516666666667
IGSF9	2.68375
WNT6	-0.363785714285714
MYCBPAP	0.544
ATP2B2	-0.0503
CPVL	-1.844
TRAM2	-1.25441666666667
NOP5/NOP58	-0.0095
ZNRF4	0.41425
TLK1	-0.068
MTMR12	0.0918571428571428
ZNF384	-0.0406666666666667
FAM9B	-2.466
RPN1	0.6228
PMVK	0.7845
EIF3D	0.1417
SIX2	2.16
HPS1	0.635357142857143
RNF7	0.81025
PSKH2	0.4435
KCTD13	0.561833333333333
CSMD3	-0.5612
FBF1	-0.068
IL8	-4.552375
