Hybridization REF	TCGA-C8-A134-01A-11R-A115-07
ZNF443	0.265
MGC21874	0.990166666666667
ZNF323	2.4527
KRTAP10-10	0.2875
CXCL6	0.02075
SLC34A2	3.1791
LOC284402	0.5685
NPTN	1.94283333333333
UPP1	-0.481083333333333
SLC6A9	1.099
OR7G3	-0.10125
CISD1	-0.2785
ZNF545	1.03183333333333
SYT14	-1.6095
NT5C3L	0.463833333333333
ZNHIT3	-0.767
SNRPD3	-0.096
KIAA0701	0.760625
UNC93B1	0.644666666666667
GMNN	-0.548875
SPCS2	-0.0468333333333333
LOC388524	-1.323
NAPRT1	-1.86425
PNLIPRP1	-0.567
OR6V1	0.523
PRKAB1	-0.05025
EYA4	-3.63016666666667
KIF20A	-1.09525
ALG10	-1.177
ITPKC	1.278
LMX1B	0.148833333333333
RPUSD4	-1.078
C7orf34	-0.0786666666666667
DLGAP2	0.363375
PFN1	0.0103
MICALL2	0.281
ZNF654	1.162
SS18L1	0.372125
SLC16A8	0.4725
MKI67IP	0.148833333333333
ITGB3	-1.02675
TCEA3	0.07175
CEP152	-1.317625
CLIP1	1.724875
ZNF75	-0.2030625
ATP5C1	-0.941166666666667
NUDT5	-0.787166666666667
PSCDBP	0.8525
UBP1	-0.33475
RBM27	-0.01825
C13orf15	1.81925
ZNF282	0.435666666666667
ZNF222	-0.0393
COL10A1	4.2005
PRDM15	-0.808
TTTY5	-0.1165
FAM9C	-0.125333333333333
C20orf67	-0.096
GNG13	1.3065
F12	-0.43675
C1orf41	0.9115
CPXCR1	0.2135
GSK3A	0.60675
SUPT6H	-0.755
PI16	1.7915
ELL2	-0.19875
C9orf167	-1.65766666666667
PVRL3	-3.3494
FLJ38596	1.45975
ADAM20	-0.18175
GPR89A	1.027
GPR87	1.3565
ZNF30	0.7685
SMR3B	-0.22975
ZNF770	0.125375
TRPC4AP	-1.11466666666667
DKFZP686E2158	0.0423333333333333
C2orf28	1.0635
FREM1	-0.573333333333333
LAMA4	-0.0873333333333333
ADPRHL2	0.23425
EIF4G2	0.441166666666667
GUCA1A	-0.7855
CTNNA2	-1.805
NUDT15	0.245333333333333
CEPT1	-0.231333333333333
ZNFX1	1.0247
CCDC92	1.00125
TDRD1	-1.0955
KCNK5	1.8895
ETNK1	-0.425083333333333
LTA	0.2835
TTPA	1.88016666666667
B3GALNT2	1.221
SC65	-0.316166666666667
PEX5L	-1.787625
EPS15L1	-0.52725
MGEA5	-1.032875
HIST1H3A	0.48025
ING1	0.803
BCAT1	-2.962125
ORC6L	-1.43118181818182
KLK11	-4.82983333333333
C19orf28	-0.605125
DNER	-4.4445
MED22	-0.547428571428571
ETV6	1.65283333333333
CHAC2	-0.4535
CD300E	0.523
CEBPB	1.86508333333333
ZNF398	0.61775
LRCH3	0.311
HMGA1	-0.997666666666667
CAPN7	0.00166666666666667
MGC5566	-3.082
CCL3	3.0815
NANOS1	-1.000375
ZFYVE19	-0.6505
APITD1	-1.06183333333333
PARD3	0.302
IRAK4	0.156166666666667
SERPINI2	-0.5215
CEP170L	0.43925
TTC9	1.212625
MYOM3	-1.34675
MLPH	-2.224125
LOC222699	-0.4905
NRG1	-1.64333333333333
TBC1D9	-0.120545454545455
TTK	0.1685
ZNF557	0.3772
DDX41	-0.723
FANK1	0.052
UBE2D2	-0.59675
PSMB10	0.73575
MYH7B	0.0675
GABARAPL2	0.149125
MARVELD2	0.805333333333333
DGCR2	0.111166666666667
UNC45A	0.4415
C6orf72	0.1715
ZNF683	4.41575
GIT2	0.36525
CASK	1.22266666666667
C14orf161	0.00733333333333334
LRRC44	-2.08875
TIFA	2.135
UTP11L	0.141125
C6orf65	-0.24825
FDPS	-0.8775
DUSP9	-1.9151
SLC17A8	3.37766666666667
OR51G1	0.279833333333333
NANS	-0.15325
OLFML1	1.30125
ATP10B	-1.795125
NPAS3	1.37275
PRKCA	-1.9328
GGA2	0.234
LCE4A	0.413
SPANXN3	-0.11775
CCDC115	1.63475
SDCCAG3	-1.169
GLIPR1L1	0.22025
TTC1	-0.67125
C17orf76	0.302
MAD2L2	-1.2255
HIPK1	0.5553
LRRC3B	-0.104333333333333
CLN3	0.00281818181818177
C17orf47	0.0975
FMN2	-2.729
TUBB1	-0.966625
WAPAL	0.0296666666666667
C3orf21	-1.0015
SCN5A	-0.6105
SMYD1	3.97825
BEX5	-1.94025
ZNF192	0.835
SEC22A	0.869833333333333
GRIA2	0.804071428571429
KIAA0825	-2.2475
NUSAP1	-0.771636363636364
LANCL1	-0.3335
C15orf40	-0.5662
ZNF645	0.43325
GPR61	-0.051
NLRP14	-0.16
SNX21	-0.0398
C1QTNF8	0.128
C17orf46	0.46075
IFNA8	-0.1045
SPRR1B	-2.34483333333333
FLRT1	-0.521
SNX17	0.664333333333333
ASB2	0.775166666666667
HBG1	-4.5335
RPRML	2.20075
JOSD2	-1.39666666666667
PLSCR3	0.0845
SPOCD1	-1.39016666666667
RAB39	-0.1695
GHRH	-0.606666666666667
ITIH5L	0.02475
C17orf37	-0.35775
SMCR8	0.6065
DPY19L2P3	-1.20883333333333
IL11RA	0.856
GDF3	-4.112
RPS6KB1	-0.49075
DNAJC19	0.1149
TOP1	-0.02925
CRCT1	-0.992857142857143
MPST	0.664875
DPM2	-0.12275
FAM38B	-2.41116666666667
SLC18A1	-1.8075
FARP1	0.467666666666667
PAX7	0.02275
TUBD1	-0.8865
GNL3	-1.057875
BTG2	0.706133333333334
NDUFS6	-0.152
C1orf79	-1.027
ERAL1	-0.857
ECHS1	0.22675
VPS4A	0.00216666666666667
CYP11A1	1.554125
ABCC6	-1.49457142857143
PBX4	-0.0695
MOSC1	-1.84
NCF4	0.82125
HYMAI	-0.003
NAGPA	-0.075
OTOP2	0.143
ACOT12	0.094
MTHFD2L	-0.9275
LOC441376	4.16275
C19orf34	0.332
RAB1B	-0.2925
ALDOAP2	-1.699
NTRK1	-1.74183333333333
ARTS-1	-0.6257
SLC6A11	-0.1455
NAP1L2	-2.37375
CNGB1	0.111166666666667
EPB41L4B	1.11225
FAM134B	0.647125
HS3ST3A1	-1.60366666666667
CPXM2	3.9395
SIRPB2	-0.01
CHORDC1	0.1715
TRIB3	-1.784
SLC2A5	0.6695
C2orf49	-0.135333333333333
DDX5	-0.1395
OR5L1	0.7205
ANAPC4	-0.374166666666667
ZSWIM1	0.02225
LOC93622	-0.037
KCNK3	-0.6528
RP11-35N6.1	-1.873125
ZFP161	0.383833333333333
AQP9	2.6995
SLC15A2	0.660333333333333
MREG	-0.145
OR9I1	0.3685
PDLIM2	-0.374125
ADAM7	0.241
GSTCD	-0.327166666666667
WDR21A	0.5245
SLC12A8	1.99283333333333
TMEM174	0.15
IGSF3	1.49083333333333
LRRN1	-3.533
LOC402117	-0.2085
SRPK1	0.870666666666667
LY6K	-2.0456875
NFIA	3.27
PTCD3	-0.416375
LEP	2.67433333333333
PCDH21	-0.469833333333333
MAPKAPK2	0.339857142857143
NMNAT1	-1.48216666666667
LHFPL2	0.729875
C9orf43	0.6145
DIP2A	-0.100333333333333
ACTR8	-0.12075
CCDC34	0.37675
PTPN22	-0.181
ITGA3	-1.554625
FAM129C	0.854
RABGGTA	-0.312333333333333
UNC45B	1.14575
KIAA1033	-0.0665
ZNF510	0.4895
CYP2D6	-0.0246666666666667
SLC26A10	-0.935
STX8	-1.0405
LUZP1	-0.399625
WDR89	-0.618333333333333
EIF4G3	-0.9138
C5AR1	0.82225
ZNF623	0.981
A2M	1.31475
TGM7	0.6075
GRPEL1	-0.1175
LMNB2	0.5922
ROCK2	0.8015
SNX16	1.2655
CCDC66	-0.33975
ANXA3	2.2355
KIAA1609	1.7245
EED	0.36425
RNF32	1.89783333333333
HES1	0.6024
CLC	0.780666666666667
ISL1	-1.2675
KIAA0528	-0.65625
MANEA	0.6075
C1orf61	-1.3535
hCG_2001000	-1.08025
RAPGEF6	-0.8006
KIAA0020	0.710666666666667
NEIL1	0.52975
C16orf45	-2.02
RBM10	-0.0691666666666667
C10orf125	-1.052875
MRS2L	0.1275
DNAH17	-0.408125
C19orf10	-0.3335
C1orf160	-0.2935
SLFN12	1.4215
EXOC3	-0.315666666666667
HIST3H3	0.63725
NCOR2	0.543833333333333
TNFRSF9	2.97275
MFSD8	0.865
ALX1	-3.74983333333333
NOL1	-1.25175
PODN	1.359
TIAL1	-1.233
HIST1H1E	-0.447
NPY6R	0.30975
TM4SF4	-0.10825
CORO2A	0.4595
ETNK2	0.639666666666667
APOE	1.2692
ANGPT4	-0.0105
HDGF2	-0.14725
G30	0.88
ST8SIA4	-0.02225
F2RL1	0.350125
FAM19A4	-0.397
CCAR1	0.14
B3GNT7	0.76975
OPHN1	0.6292
DSCR6	2.8855
C21orf13	-0.563
GAS2L1	0.069
RFX3	0.214
COPS4	-0.148375
BCHE	-5.719
BCL2	0.206375
HBZ	-2.8345
ARL13B	0.1505
MAPBPIP	-0.353375
MYO15B	-0.3035
SPZ1	-0.05775
KIAA1324	-1.71966666666667
PLCL2	-0.91025
C4orf29	-0.68775
WDFY2	0.7195
ZNF284	-0.5275
NAALADL1	-0.223
DUSP5	-0.122833333333333
PXDN	0.6015
SLMO1	0.1565
TNXB	0.1867
BIRC7	-1.28175
A4GALT	1.28583333333333
TIMM22	-0.5335
FAM110C	-1.317
TOMM34	-1.06125
ABHD9	0.1675
ADAM32	1.142
CRHBP	0.25625
AQP2	0.229625
LOC130355	0.811
ZNF187	0.2875
ZNF816A	0.533
F7	-0.52425
CNOT1	-0.9737
SLC13A4	0.2475
ZBTB11	-0.23575
B3GALT5	0.2505
EXOC2	0.609333333333333
IRS1	-2.2577
TMEM1	0.5535
MRPL34	-0.221666666666667
SAMM50	-0.5035
CDC42EP3	3.134875
HSF2	-0.8047
MFN2	-0.09075
TSPAN7	-2.37
NUCB1	0.701333333333333
RHOH	-1.61425
ARL16	0.0405
TACR1	0.0735
SFRS5	-0.984333333333333
SNX25	-0.957125
RHBDF1	0.346666666666667
PCDH18	2.03283333333333
HMG1L1	0.57275
MYO5C	-0.247125
MAPK10	0.719
LDHAL6A	0.0646666666666667
NUDT12	-0.5855
NCAM1	-0.265
GLIS2	0.206
GGTL4	-0.0215
DAPP1	1.47025
ATF7	0.365125
KIAA0748	-0.699
NFIL3	0.73025
TM6SF1	0.2567
SEZ6	-0.047875
NANOS3	0.370666666666667
DNAJA3	0.256333333333333
CLDN6	-2.8805
CIITA	3.0778
EPHA4	-1.58658333333333
FANCC	0.56625
CMTM3	-0.411625
PSG3	-0.613
MRPL15	0.7575
C21orf59	-0.1665
PLCXD2	0.218
C2orf34	0.6385
UBE2L6	1.473375
MED14	0.525666666666667
HP1BP3	-0.7553
C6orf208	-0.461
TPBG	-2.79975
OSR2	0.101125
XPC	-0.509166666666667
KLHL7	0.125666666666667
CCR3	-0.281666666666667
AGTPBP1	-0.407833333333333
PCSK6	-1.02753333333333
STAT5A	0.6285
FAM18B	0.298
LONRF2	-1.73483333333333
PTPN2	-0.3895
SF3A3	-0.286166666666667
EFCBP2	0.83425
HCFC1	-0.134666666666667
AHNAK	-0.47615
ACTR5	-0.51275
KIF14	0.364714285714286
TENC1	0.54575
HEATR5B	1.613
YIPF2	0.202666666666667
MYEOV2	0.1885
DUSP18	1.23625
KIAA1012	0.97375
AHR	-0.3625
C17orf53	-0.0153333333333333
PTPRH	-2.81825
ATP6V1C1	1.2295
TAS2R3	-0.795
LOC440356	-0.729
COQ10B	0.46925
PSMF1	-0.439333333333333
SORBS2	2.40483333333333
NFE2L2	0.23075
TMCO7	-0.70875
SH3PXD2A	0.5704
SH2D2A	-0.4505
SPINK5	-4.0075
MRPS24	-0.2005
OPA3	0.37675
TRAF7	-0.248
C4orf35	0.347
MT1G	0.942875
MGC39545	-0.687
HS1BP3	0.5178
OR2B2	0.0485
CHRM4	0.0225
SFRP2	0.410166666666667
RIC3	-0.20825
ART1	-0.4225
C6orf1	0.26475
DUS4L	0.271
C10orf104	1.23925
TNFAIP6	2.1045
RTEL1	-0.62975
CCT4	-0.1473
ZNF709	-0.17475
CHMP6	-0.0716666666666667
UPP2	0.532
CYP19A1	-3.44271428571429
CD151	-0.453833333333333
NDUFA13	-0.110333333333333
ARFRP1	-0.611166666666667
FAM26B	0.51025
CRYBA1	-1.116
MRPL41	-1.00716666666667
NPFFR2	-2.07875
HRH2	0.2365
SCAMP3	-0.298666666666667
MTMR6	0.7318
MTG1	-1.7735
UBTD1	1.7275
CRABP1	0.942
FLJ33790	-0.1387
KIAA1908	-0.167333333333333
GPR158	-0.23425
PACSIN3	0.373833333333333
OMD	1.97233333333333
CATSPER1	-0.583333333333333
HOXB8	-0.804625
FBXO46	0.8445
OAS1	1.70066666666667
SVIL	0.975
PHB2	-1.30925
ADCY3	0.9255
NDRG2	1.33066666666667
ERMAP	1.111
APBA2	-1.4495
IGSF9	1.256
WNT6	1.3175
MYCBPAP	-0.14725
ATP2B2	0.3003
CPVL	-0.6552
TRAM2	-0.303
NOP5/NOP58	0.36775
ZNRF4	0.12275
TLK1	0.196
MTMR12	0.334642857142857
ZNF384	-0.512333333333333
FAM9B	-2.9025
RPN1	0.6547
PMVK	0.18775
EIF3D	0.2426
SIX2	2.3095
HPS1	0.5455
RNF7	0.22875
PSKH2	0.2275
KCTD13	0.259833333333333
CSMD3	-1.106
FBF1	0.081
IL8	-4.74
SERPINB13	0.156
FBXL20	-0.7735
BLR1	0.441
SH2B1	0.325833333333333
RFNG	-0.183375
RAB20	1.34516666666667
RBM7	-0.17
POLR1A	-0.24
TMPRSS4	-3.3235
TAF9	-1.0725
TERF2	0.134166666666667
TNFRSF1A	-0.0828333333333333
ACADVL	-1.08666666666667
GTF2H5	1.733
EDG8	2.50033333333333
C9orf140	-0.900625
UST6	-0.04825
ZBTB8OS	-0.83075
ZNF710	0.38
GPR174	-1.17
ATP6V0A2	0.31775
KIAA0319L	-0.921083333333333
XKRX	0.0625
DOPEY2	0.5789
SDHD	-0.0178333333333333
SUMF1	0.853
OSM	3.071
OPN3	-1.096
DAGLB	-0.585
PPFIBP1	-0.5209
TRIM63	-4.4545
C10orf53	-0.896
LYPD3	0.6075
BCL7A	0.5035
AGER	-0.912
TCF19	0.660875
SAT2	-0.07075
PFTK1	-0.0836666666666667
GABRE	-3.494875
C15orf38	0.4536
FIS1	-0.533
KCNV2	0.33825
CLPS	2.5315
PPCDC	-0.082875
FOXN2	2.0545
NT5E	-3.2568
CD83	2.05625
IL18	1.790625
VPS16	-0.94175
IGFBP2	-2.67083333333333
NOTCH2	1.271
SIGLEC1	2.905375
CD93	4.89
SULF2	-2.23125
CEP164	-0.188875
P53AIP1	0.195
TOR2A	-0.214666666666667
ZNF136	0.4305
MGP	3.5324
CCDC144A	0.286
TRPC1	0.0165
SMS	-0.379
MAPK7	-0.247833333333333
RRAGC	1.88625
PARD6A	-1.52833333333333
NUB1	1.212
SYNGR4	0.1405
OR11H12	0.1535
WIF1	1.7
GCH1	1.26225
OR11H4	0.013
SLC44A5	-0.961
GPRIN2	3.69033333333333
LOC401431	0.88775
CPA4	0.4744
MELK	0.924
IL15RA	1.10525
CUL3	-0.217125
HMBOX1	-0.0015
PODXL	-1.0905
CCT6B	-0.5855
COMTD1	-0.13925
MUC20	2.286
GPX2	-3.557
ITK	-0.233875
FBXL5	1.10525
C13orf27	1.268
DEFA5	0.748
TRHDE	-0.8835
MTP18	-0.598666666666667
UQCRQ	-0.7901
ITGB2	2.3165
CSRP2BP	-0.41125
TAS2R44	0.344
PHPT1	-1.417125
FAM44C	-0.2205
ERH	-0.48825
MPHOSPH1	-3.4565
MORC1	-0.594
PARVB	-0.79775
LAMA1	-2.60458333333333
PGBD3	1.11025
GIMAP6	4.12325
AREG	-5.38233333333333
LIPT1	0.3505
MGC99813	-0.6015
C1orf201	-0.3675
GRIN2A	-1.0295
MAN2C1	-0.861375
NSUN5	-0.15525
SF3B5	0.4395
MYC	-0.912875
NRXN1	-0.904666666666667
ZNF18	-0.0065
SPDYA	0.1305
SLC37A1	1.389
DECR2	-0.4925
ANKRD38	3.033875
SPTLC3	-1.6245
SUPT16H	-0.571125
DTWD2	-0.2195
ULBP1	-0.185
ZADH1	-1.70833333333333
OIP5	-0.97375
IL10RB	0.0118333333333333
OTUB2	-0.628125
VWA3A	-0.187166666666667
SPIC	2.6815
OR6C4	0.1285
PSCD4	1.20416666666667
DPY19L2P2	0.6255
TRAPPC6A	0.257666666666667
C21orf2	-0.168666666666667
CEMP1	0.732
LIN7B	0.1755
E2F7	-0.289666666666667
VCP	0.26
LAMA3	1.6495
BGN	1.924
GPR160	-2.26166666666667
COCH	-3.2735
GPR81	-0.145166666666667
APOBEC3F	-1.16525
tcag7.1017	-0.611
C1orf32	0.3
SCGB1D2	2.36325
FLJ43987	-0.873
C6orf170	-0.97375
KLK9	0.3935
GPD1L	-2.176125
VPS37B	1.28025
ATG3	0.280666666666667
ADAMTS17	0.1
KLHDC2	-1.17416666666667
NDUFV2	-1.24225
BLK	-2.30325
MATN4	1.056
GPM6A	-0.528625
GBP4	4.917
TMEM162	0.273166666666667
PKP2	-1.065
HRASLS	3.10755555555555
MMP1	1.4245
SFXN3	-0.5573
FSD1	-1.71483333333333
ST6GALNAC3	-2.817
CA12	-1.9039
NCOA6	0.6715
C19orf58	0.4358
PPP4R1	-0.241166666666667
MAN1A2	1.40966666666667
IKBKAP	-0.87425
UPF1	0.879666666666667
KIAA1219	0.1715
WNT16	-0.235666666666667
SNW1	-0.499125
IL18RAP	4.01
RPP30	-0.355875
CDC40	-0.135
SETD3	0.3285
SLAMF6	0.9995
ELK4	0.3
TRIM47	1.50616666666667
ACOX3	2.18175
TRIM6	1.1905
KIAA0372	-0.937
TP53AP1	-0.366375
SMURF2	1.05
ADAD1	0.4725
EBP	-0.3549
KRTAP13-2	0.099
FLJ36874	0.041
TOR1A	-0.4155
P2RY4	0.3305
GPBP1	0.7085
TRPV1	0.03075
ADAMTS12	-0.551666666666667
PES1	-0.2576
ATG4A	0.394166666666667
MAGEA10	-4.79225
WFS1	0.3205
CC2D1B	0.0328333333333333
PABPN1	-0.039
SLC25A30	0.1955
SLCO1C1	0.706166666666667
SLC22A5	0.102
KIF23	0.499666666666667
SYN2	-0.749833333333333
ASPN	5.73283333333333
CENTG2	-0.5895
QSOX2	-1.4034
FLJ10815	0.0233333333333333
STK24	1.2216875
SPEG	2.4328
STK10	-0.205666666666667
DACT2	0.4065
AAAS	-1.4455
SSX3	-1.626375
ABCD3	0.3192
C4orf12	-0.119875
PARVG	0.896
FIG4	-0.538
C9orf46	0.44675
TMCO6	-0.8005
IGHMBP2	-1.274
DUS2L	-0.685333333333333
FAM3C	0.0510625
TMEM16D	-2.32125
DCTN4	-0.084
KCNH3	0.3875
EIF2AK2	2.50275
AP1S3	0.1675
CST4	1.8365
PAM	0.0149375
NUTF2	0.3305
CITED2	-0.274
SLC39A4	0.378
C2orf52	-0.996
GRM3	-0.03475
C12orf49	1.827875
CCDC49	-0.2023
GRAMD1B	-0.83375
FNDC4	2.523
SIAH2	-0.1855
GDPD4	0.038
C21orf87	0.168375
ATP5A1	0.214666666666667
C16orf63	0.229125
LOC388135	-0.461
ATP5J2	0.1025
MMP3	-0.75575
EMID2	-0.338
CRHR1	0.2615
WDR70	-0.76425
C13orf31	2.42275
ZFAND1	0.6855
CCL18	5.7865
C3orf49	-0.00700000000000001
RINT1	0.8075
KIAA0408	-1.99266666666667
F13A1	3.5197
SLC10A1	-0.191166666666667
OGN	-0.20475
GIPC2	-2.1165
XPO6	-0.0198333333333333
LCE1A	1.0555
FMR1	1.1711
LOC374920	0.922
DUSP3	0.708
ANKMY1	-0.88625
C7orf50	0.042
BBS9	-1.2398
UNC119B	-0.312625
C9orf72	-0.192875
MGC35440	0.41925
ENTPD6	-0.63825
PPP1R2P9	0.48325
ERCC4	0.55875
FAHD2B	0.486
HMHA1	0.8085
HACL1	-0.67425
RAD23A	0.455166666666667
FAM83B	1.24125
PPP5C	-0.668166666666667
RNASEH2C	-0.83675
C9orf153	-0.87725
SCAMP4	0.26975
GHITM	0.712
NDUFB7	0.0265
ADCYAP1	0.1675
SP110	1.24583333333333
MAP3K7IP2	0.81575
DHH	-0.2855
AGRN	-0.436571428571429
WDR33	-0.0885
CEP290	0.257166666666667
PRPS1L1	-1.4945
KLRA1	-0.47
GPR97	0.027
CHD7	0.41625
TLR10	2.246
SLC30A8	-1.3965
HIC1	0.639666666666667
IAPP	-0.1915
RXFP4	0.6365
GP1BB	0.45025
SHQ1	-0.237
NKX2-3	0.123
API5	0.3665
FTHP1	0.391
MOV10L1	-0.113
TRIM6-TRIM34	2.1445
ADHFE1	3.9895
FAM117A	-0.3315
DDI1	0.0738333333333333
CDON	-0.704833333333333
TRIM73	-1.982
IGKC	4.4565
MMP14	-0.0643333333333333
DYNC1LI1	-0.591875
C11orf66	-0.27575
TRBV3-1	-0.61175
FASTKD5	-0.4465
BIVM	1.0695
LHX4	-0.41225
CXCL2	-1.0795
RAB2B	-0.720333333333333
IZUMO1	0.97525
MAP3K15	-1.998375
FAM19A2	-0.307
ZC3H8	-0.400833333333333
ZMAT1	0.237
SPINK5L3	-3.6185
SLC10A6	1.59
APPL2	-1.318375
CARD10	0.082
LOC402176	-1.664875
EEF1D	0.7129
RAB6A	0.0933
C12orf5	-0.4975
PAPOLG	0.81075
MSRB2	-0.38275
BCR	0.108
PUS3	-1.15225
TIAM2	0.6845
ZNF317	0.387
CHD2	-0.00921428571428571
FZD5	-0.701590909090909
NUDT8	-0.35575
ZNF763	-0.1
PRC1	0.485
ABCB9	1.54733333333333
SPATA3	0.71075
TRAK2	0.821875
STAB1	2.682125
LRRTM2	-0.00366666666666667
psiTPTE22	0.697
DBI	1.8
SERPINA11	-3.67175
NAT5	0.08775
C20orf58	-2.52625
RPS6KA4	1.0765
FLJ90650	-1.0775
TGFBRAP1	0.57575
CHRDL2	4.27025
FAHD2A	0.608333333333333
CNTN1	-0.138
BBS4	-0.8492
TMEM181	-0.68775
MINPP1	-2.8735
MPHOSPH6	0.148833333333333
HOXC10	0.456
ITPKB	1.247375
CLPTM1L	0.231375
MEOX2	-0.0921666666666667
ATP6V0C	0.608625
PRPF8	-0.912166666666667
TMC5	-0.47725
FKBP3	-0.97
PLEKHB2	0.027625
OR4D6	0.0615
ZNF544	-0.0337000000000001
D2HGDH	-0.9635
RPL18A	-0.7595
HEL308	-0.039
MPP6	-1.432
TCERG1	-1.141
KRT16	4.21666666666667
KLF17	1.09275
KLF5	0.6695
CDR1	0.49925
VCX3A	-4.6905
FBLN2	1.565125
C14orf104	-0.4115
HBE1	-4.689
OR4S2	1.6655
C1orf108	0.186666666666667
ROBO4	3.41433333333333
CPEB4	0.07325
C11orf80	-0.613166666666667
BCKDHA	-0.6185
MYOC	2.558
GIF	0.0985
CKMT1A	0.9995
RPL3	-0.484
THBS1	1.800375
APOO	-0.3285
ARMCX1	1.00525
HSZFP36	-0.0405
SNAPC5	0.02625
EIF4ENIF1	0.7835
ZNF433	0.86925
TNFRSF21	2.79975
TMPRSS7	-0.12
SPATA18	0.4281
HPDL	-1.5225
MKL2	0.5963
TBX3	-0.643230769230769
C21orf93	0.323833333333333
DAXX	1.1335
ELMO1	-0.0105
RGS13	1.59733333333333
TAF11	0.253
UNC13A	-1.932625
LOC653314	-1.1581
ORC3L	-0.267
IMAA	-2.256
TARBP2	-1.09825
CABIN1	-0.4682
TRIOBP	0.457875
HIST1H2AC	0.62775
RGS22	-2.72216666666667
NCOA1	1.52733333333333
IL25	0.3925
SNCG	-0.532
GPR6	0.1005
AMDHD1	-2.50666666666667
CHEK2	-0.8315
C6orf142	-1.104
DRD4	0.60525
C14orf68	-1.24
GDF11	-2.207
SEMG2	-0.6165
CD247	-0.012
CDAN1	-0.27325
RBMX2	0.291833333333333
TGS1	0.40875
OIT3	3.7435
SYF2	-0.42275
MCM4	-0.16275
PKHD1L1	0.248625
CEP192	-0.3995
IFT88	-0.88125
RPL9	-0.559357142857143
RAB32	1.079375
DDX43	-4.07975
P2RX2	0.133666666666667
OR5D18	-0.0125
UBE1	-0.455916666666667
SLC24A1	0.63575
ARHGAP5	0.68475
CETP	-0.21625
KIAA1731	0.392166666666667
SLC9A4	0.2865
PTPN6	0.63425
BAHD1	-0.21025
GRIK3	0.022
CACNB2	-0.5958
PDE10A	-0.76025
DGCR14	-0.332
PCDHB9	1.27016666666667
RHOQ	2.46866666666667
MAP3K4	-0.5265
KTI12	1.02816666666667
RPL23AP13	-0.319
GNG11	-1.42
CLCN3	0.131
GPAM	-1.091375
VSTM2A	-0.1595
SLAMF7	3.33466666666667
INTS2	-0.74525
PPP2CA	0.1576
LRP12	1.58653333333333
SEC14L2	0.404666666666667
DKFZP586H2123	2.2415
MC3R	0.055
CIRH1A	-0.0741666666666667
HIST1H2AB	-0.361333333333333
POLH	0.985125
MGC16703	-2.04033333333333
SNAPC2	0.072
FILIP1L	0.79875
RASGRP4	0.446
LRRC1	0.70475
GAS1	2.701
PRAC	-1.068
DGKA	-0.275166666666667
NT5C3	-1.007
PEG3	-4.07958333333333
NADK	-0.888
PRR17	-0.57275
LOC374569	-0.51625
SGSH	-0.422
NLRP8	0.7405
GALT	-0.027
MCF2	-1.073
ZNF263	0.16175
TACSTD1	2.67366666666667
TYR	-6.2741
ATP6AP2	0.346
RNUXA	-0.3105
ABHD10	-0.0725
GDPD2	-1.24175
SLC35C1	-0.172
UBE2A	1.175125
HERC5	1.75566666666667
FAM112B	-4.05033333333333
FBXL16	-1.3405
DKFZP434A0131	-0.65625
ELA3A	-2.371
RBM41	-0.647625
HAO2	0.57525
RNH1	0.24725
SHANK2	0.688
OSBP2	-0.3925
DAK	-0.743333333333333
C3orf58	0.209833333333333
TCL1B	-2.0425
KBTBD2	-0.6795
SUGT1L1	0.12275
UBE2E2	1.3825
MYL9	2.711
CDC23	-0.699333333333333
PBXIP1	0.3733
CXorf40B	0.507
NBL1	-0.488
RTBDN	0.3255
RAB11FIP5	0.25475
TTTY13	-0.3135
SCOTIN	-0.515666666666667
SOHLH1	-1.14616666666667
CDKN1A	-0.425357142857143
NCK1	1.0995
ZNF550	0.20375
SAPS3	-0.335916666666667
SPIN3	0.275666666666667
MAGEE2	-0.275
MIS12	-1.00083333333333
OR8H2	0.379
KIAA0774	-1.49333333333333
UNC5D	-1.928
CUL7	0.00583333333333333
LIPC	-3.4785
DIO1	0.47275
C20orf11	0.662
CTRL	-0.37125
HS3ST2	0.8095
PAK4	0.539833333333333
CCRL1	2.03625
RNF10	0.600375
ZNF567	1.07925
ZNF660	0.051
TCEAL3	0.2175
MAGOH	1.2335
CENPB	-0.189
C19orf7	0.601625
LOC388965	-0.33525
ZCCHC13	-0.279
JMJD1A	-0.6252
HIST1H4H	-0.4055
TBRG1	-0.2276
GPC3	-4.839875
TAF1C	0.31225
EBNA1BP2	0.316
CIAPIN1	-0.76475
PDGFRA	-1.37544444444444
CSTB	0.704125
CENPI	-0.263166666666667
GTF2E2	-0.553833333333333
RPP21	0.50225
CCNF	-0.590166666666667
KCNQ3	0.46
FAM79A	0.4565
SLC22A12	0.131
NOVA1	-1.70766666666667
FZD3	-0.4403
AKAP8	0.29475
SOCS5	1.338
CFDP1	0.325
DLG5	0.71125
PGM5	0.624583333333333
C1orf144	-0.0521666666666667
HDAC10	-0.5335
RND2	-0.278
C20orf199	-1.1515
RNMT	-0.91175
SLURP1	0.9875
ASTN1	-0.44325
SH3BGR	3.2025
MYCL1	0.592125
ZHX1	1.78533333333333
CENPK	-1.82125
FOSB	0.221
LOC643406	0.72575
C2orf59	-1.169375
TMEM135	-1.15475
SLC27A2	-3.079
KRT33A	0.9385
OVOL1	1.562375
PAMCI	-2.06983333333333
S100A7	-1.903
ZNF789	-1.027
HARS2	-0.2855
