Hybridization REF	TCGA-A2-A0T1-01A-21R-A084-07
UPP1	-1.22066666666667
SLC6A9	-0.4
OR7G3	-0.088
CISD1	-0.587
ZNF545	-1.18416666666667
SYT14	-0.5105
NT5C3L	0.0131666666666667
ZNHIT3	-0.976
SNRPD3	-0.14425
KIAA0701	0.267125
UNC93B1	0.848666666666667
GMNN	-1.778875
SPCS2	0.348333333333333
LOC388524	-0.046
NAPRT1	-0.07925
PNLIPRP1	-0.31125
OR6V1	0.876
PRKAB1	-0.761
EYA4	-3.28433333333333
KIF20A	-1.199
ALG10	-0.755
ITPKC	0.665666666666667
LMX1B	2.03416666666667
RPUSD4	-0.7945
C7orf34	0.144666666666667
DLGAP2	0.33975
PFN1	0.0267
MICALL2	-0.106333333333333
ZNF654	-0.5535
SS18L1	-0.775875
SLC16A8	0.333
MKI67IP	-0.2
ITGB3	-0.93
TCEA3	1.75183333333333
CEP152	-1.7834375
CLIP1	0.74825
ZNF75	-0.290875
ATP5C1	-0.0786666666666667
NUDT5	-0.8085
PSCDBP	2.4085
UBP1	-0.374
RBM27	0.46675
C13orf15	2.402625
ZNF282	-0.157
ZNF222	-0.0072
COL10A1	6.10625
PRDM15	-0.357375
TTTY5	-0.1775
FAM9C	-0.16
C20orf67	-0.411
GNG13	-0.176
F12	0.65225
C1orf41	-1.05025
CPXCR1	-0.0135
GSK3A	0.346
SUPT6H	-0.285166666666667
PI16	4.81966666666667
ELL2	-0.0548333333333333
C9orf167	-0.831666666666667
PVRL3	-0.4221
FLJ38596	0.4235
ADAM20	-0.11025
GPR89A	-0.674
GPR87	-2.0195
ZNF30	-1.186
SMR3B	-0.1985
ZNF770	0.1325
TRPC4AP	-0.612
DKFZP686E2158	-0.270833333333333
C2orf28	0.00416666666666667
FREM1	-0.658833333333333
LAMA4	1.3405
ADPRHL2	0.42575
EIF4G2	0.540166666666667
GUCA1A	-0.011
CTNNA2	-1.307
NUDT15	-0.236
CEPT1	-0.432
ZNFX1	0.6115
CCDC92	0.932
TDRD1	1.6175
KCNK5	-1.60733333333333
ETNK1	-0.262666666666667
LTA	0.7535
TTPA	-0.0506666666666667
B3GALNT2	0.255125
SC65	0.367333333333333
PEX5L	-1.001125
EPS15L1	-0.676
MGEA5	-0.366125
HIST1H3A	0.48925
ING1	0.172
BCAT1	-1.5545
ORC6L	-1.68263636363636
KLK11	-5.192
C19orf28	-1.091625
DNER	-4.2555
MED22	-0.636357142857143
ETV6	1.2415
CHAC2	-0.92
CD300E	0.1185
CEBPB	0.862416666666667
ZNF398	0.121
LRCH3	0.134
HMGA1	-1.42
CAPN7	-0.160833333333333
MGC5566	-2.01625
CCL3	2.96925
NANOS1	2.268375
ZFYVE19	0.355
APITD1	0.471166666666667
PARD3	0.211375
IRAK4	-0.374666666666667
SERPINI2	0.108
CEP170L	-0.47675
TTC9	2.54925
MYOM3	-0.65825
MLPH	0.3175
LOC222699	-0.82
NRG1	-1.44866666666667
TBC1D9	0.692636363636364
TTK	-1.40066666666667
ZNF557	0.3881
DDX41	-0.565333333333333
FANK1	1.87
UBE2D2	-0.032375
PSMB10	1.4465
MYH7B	0.274
GABARAPL2	-0.681
MARVELD2	0.630166666666667
DGCR2	1.25966666666667
UNC45A	-0.087
C6orf72	0.399
ZNF683	5.18175
GIT2	0.355125
CASK	1.71416666666667
C14orf161	1.525
LRRC44	-1.239
TIFA	-0.0125
UTP11L	-0.53375
C6orf65	-0.26225
FDPS	0.02575
DUSP9	-1.8367
SLC17A8	0.608833333333333
OR51G1	0.460833333333333
NANS	-0.05825
OLFML1	2.04825
ATP10B	-0.868125
NPAS3	-0.677
PRKCA	-1.3448
GGA2	-0.203125
LCE4A	0.3085
SPANXN3	0.10525
CCDC115	0.92475
SDCCAG3	-0.5935
GLIPR1L1	0.31725
TTC1	-0.137
C17orf76	0.16325
MAD2L2	-0.30475
HIPK1	-0.2642
LRRC3B	-0.5965
CLN3	-0.746818181818182
C17orf47	0.3185
FMN2	-2.4835
TUBB1	-1.002
WAPAL	0.291333333333333
C3orf21	-0.0825
SCN5A	-0.4006
SMYD1	-0.081
BEX5	0.806
ZNF192	-0.2885
SEC22A	0.610333333333333
GRIA2	0.039
KIAA0825	-1.048
NUSAP1	-2.01209090909091
LANCL1	-1.00525
C15orf40	-0.5082
ZNF645	0.307875
GPR61	0.01975
NLRP14	0.196
SNX21	-0.2153
C1QTNF8	-0.33
C17orf46	0.695
IFNA8	-0.1475
SPRR1B	-1.17733333333333
FLRT1	-0.734
SNX17	0.248666666666667
ASB2	1.04216666666667
HBG1	-5.5045
RPRML	-2.34275
JOSD2	0.5625
PLSCR3	0.40875
SPOCD1	0.330833333333333
RAB39	-0.2635
GHRH	-0.0481666666666667
ITIH5L	1.725
C17orf37	2.63575
SMCR8	0.22425
DPY19L2P3	-0.9205
IL11RA	0.974166666666667
GDF3	-2.982
RPS6KB1	-0.853416666666667
DNAJC19	-0.4391
TOP1	-0.08275
CRCT1	-0.99725
MPST	0.694875
DPM2	0.845875
FAM38B	-1.75683333333333
SLC18A1	-1.93783333333333
FARP1	0.219166666666667
PAX7	0.65075
TUBD1	-1.43275
GNL3	-0.58625
BTG2	0.779933333333333
NDUFS6	-0.87575
C1orf79	-1.694
ERAL1	-0.3975
ECHS1	1.01225
VPS4A	-0.615166666666667
CYP11A1	-0.1885
ABCC6	-0.906785714285714
PBX4	-1.013
MOSC1	-0.11825
NCF4	1.629
HYMAI	-0.3185
NAGPA	-0.875375
OTOP2	0.1705
ACOT12	-0.0805
MTHFD2L	-0.307875
LOC441376	5.60575
C19orf34	0.0575
RAB1B	0.42575
ALDOAP2	-1.153
NTRK1	-1.5575
ARTS-1	0.1041
SLC6A11	-0.6255
NAP1L2	-1.74825
CNGB1	0.0523333333333333
EPB41L4B	0.304583333333333
FAM134B	-0.31775
HS3ST3A1	-0.569
CPXM2	4.5745
SIRPB2	0.689
CHORDC1	-1.334
TRIB3	0.112166666666667
SLC2A5	1.101
C2orf49	-0.5295
DDX5	-0.09425
OR5L1	0.849
ANAPC4	-1.00466666666667
ZSWIM1	0.092625
LOC93622	-0.496
KCNK3	-0.1914
RP11-35N6.1	-1.6095
ZFP161	0.1725
AQP9	4.2875
SLC15A2	1.1755
MREG	-0.344666666666667
OR9I1	-0.042
PDLIM2	0.639875
ADAM7	0.2925
GSTCD	-0.496
WDR21A	0.432125
SLC12A8	2.085
TMEM174	0.582
IGSF3	0.484666666666667
LRRN1	-2.16075
LOC402117	0.27925
SRPK1	-1.27933333333333
LY6K	-1.1635
NFIA	3.3665
PTCD3	-0.52625
LEP	2.83716666666667
PCDH21	-0.212166666666667
MAPKAPK2	0.9525
NMNAT1	-0.535833333333333
LHFPL2	1.60425
C9orf43	0.3515
DIP2A	-0.3185
ACTR8	0.157
CCDC34	-0.74625
PTPN22	0.326625
ITGA3	-0.97325
FAM129C	0.50325
RABGGTA	0.0876666666666667
UNC45B	0.68275
KIAA1033	0.154375
ZNF510	-0.439833333333333
CYP2D6	0.188166666666667
SLC26A10	-1.9665
STX8	0.08225
LUZP1	0.262
WDR89	0.0253333333333333
EIF4G3	-0.3158
C5AR1	1.142
ZNF623	0.0885
A2M	1.23375
TGM7	0.3355
GRPEL1	-0.346166666666667
LMNB2	-1.0312
ROCK2	-0.11
SNX16	1.241125
CCDC66	-0.34725
ANXA3	-0.31775
KIAA1609	0.12
EED	-0.808
RNF32	0.132
HES1	0.5508
CLC	0.803166666666667
ISL1	-0.771333333333333
KIAA0528	-0.268875
MANEA	0.32975
C1orf61	-1.855
hCG_2001000	0.2345
RAPGEF6	0.0369
KIAA0020	-0.343166666666667
NEIL1	-0.0485
C16orf45	-1.37775
RBM10	-0.177666666666667
C10orf125	0.25175
MRS2L	-0.7885
DNAH17	-0.947625
C19orf10	-0.4165
C1orf160	0.43175
SLFN12	1.29675
EXOC3	-0.5365
HIST3H3	0.16025
NCOR2	0.036
TNFRSF9	1.9935
MFSD8	-0.11925
ALX1	-2.53633333333333
NOL1	-1.369
PODN	2.68475
TIAL1	-0.54075
HIST1H1E	0.1845
NPY6R	0.16025
TM4SF4	-0.21975
CORO2A	0.19725
ETNK2	0.983833333333333
APOE	1.7767
ANGPT4	0.3385
HDGF2	-0.64925
G30	0.3705
ST8SIA4	0.717625
F2RL1	0.556125
FAM19A4	-2.2115
CCAR1	-0.53775
B3GNT7	0.63475
OPHN1	-0.9046
DSCR6	-0.6045
C21orf13	0.517166666666667
GAS2L1	1.24525
RFX3	-0.447
COPS4	-0.671125
BCHE	-4.05666666666667
BCL2	0.350125
HBZ	-2.88566666666667
ARL13B	-0.2295
MAPBPIP	1.41175
MYO15B	-0.4745
SPZ1	0.376
KIAA1324	1.675
PLCL2	0.706875
C4orf29	-1.594
WDFY2	-0.14775
ZNF284	-0.4325
NAALADL1	0.39
DUSP5	0.591
PXDN	0.52725
SLMO1	-1.27925
TNXB	0.993
BIRC7	-0.75575
A4GALT	0.804666666666667
TIMM22	-0.316
FAM110C	-0.63475
TOMM34	-1.297375
ABHD9	0.1375
ADAM32	-0.125
CRHBP	0.24075
AQP2	0.599625
LOC130355	1.0555
ZNF187	-0.399666666666667
ZNF816A	0.6515
F7	-0.00837500000000001
CNOT1	-0.0448
SLC13A4	-0.62125
ZBTB11	-0.1845
B3GALT5	0.26175
EXOC2	0.2425
IRS1	-1.2271
TMEM1	0.891666666666667
MRPL34	-0.4335
SAMM50	0.17875
CDC42EP3	0.95375
HSF2	-1.0229
MFN2	0.2085
TSPAN7	-1.36866666666667
NUCB1	0.434666666666667
RHOH	-0.45525
ARL16	1.156
TACR1	-0.26375
SFRS5	-0.747166666666667
SNX25	-0.6105
RHBDF1	0.416833333333333
PCDH18	2.1345
HMG1L1	0.08775
MYO5C	0.486375
MAPK10	1.142
LDHAL6A	0.0463333333333334
NUDT12	0.5075
NCAM1	-0.20575
GLIS2	0.887
GGTL4	1.56425
DAPP1	1.01775
ATF7	0.836
KIAA0748	0.12825
NFIL3	-0.8985
TM6SF1	0.6853
SEZ6	0.12425
NANOS3	0.0203333333333333
DNAJA3	-0.486
CLDN6	-3.032
CIITA	3.4478
EPHA4	-0.367416666666667
FANCC	-0.3735
CMTM3	1.3675
PSG3	-0.24075
MRPL15	0.34975
C21orf59	0.10625
PLCXD2	0.53775
C2orf34	0.05
UBE2L6	1.683125
MED14	0.0286666666666667
HP1BP3	-0.3529
C6orf208	0.008
TPBG	-0.000749999999999999
OSR2	0.375625
XPC	-0.311666666666667
KLHL7	-0.115
CCR3	-0.572666666666667
AGTPBP1	-0.963333333333333
PCSK6	-1.9408
STAT5A	0.043
FAM18B	-0.1715
LONRF2	-3.067
PTPN2	-0.22825
SF3A3	-0.941333333333333
EFCBP2	0.0135
HCFC1	-0.8335
AHNAK	0.90125
ACTR5	-0.12775
KIF14	-2.02814285714286
TENC1	0.62275
HEATR5B	0.6625
YIPF2	0.153666666666667
MYEOV2	0.3255
DUSP18	1.834
KIAA1012	0.1355
AHR	0.8305
C17orf53	-1.20966666666667
PTPRH	-2.692
ATP6V1C1	0.0606
TAS2R3	-0.19
LOC440356	-1.60725
COQ10B	0.47
PSMF1	-0.0175833333333333
SORBS2	0.4885
NFE2L2	-0.19525
TMCO7	-0.35925
SH3PXD2A	0.6844
SH2D2A	0.59975
SPINK5	-3.61725
MRPS24	-0.4945
OPA3	0.5635
TRAF7	-0.141
C4orf35	0.204166666666667
MT1G	-0.0755
MGC39545	0.53925
HS1BP3	0.4584
OR2B2	0.373
CHRM4	0.609
SFRP2	3.44083333333333
RIC3	-0.6395
ART1	-0.113
C6orf1	0.64125
DUS4L	-1.416
C10orf104	0.2595
TNFAIP6	2.53025
RTEL1	-0.87175
CCT4	-0.7564
ZNF709	-0.70625
CHMP6	2.02466666666667
UPP2	0.1725
CYP19A1	-0.73775
CD151	-1.1255
NDUFA13	-0.268666666666667
ARFRP1	-0.208666666666667
FAM26B	2.7195
CRYBA1	-0.929
MRPL41	0.408666666666667
NPFFR2	-1.032375
HRH2	0.2255
SCAMP3	0.0498333333333333
MTMR6	0.6742
MTG1	-0.775166666666667
UBTD1	1.35825
CRABP1	-1.047
FLJ33790	-1.034
KIAA1908	-0.348166666666667
GPR158	-1.275
PACSIN3	-0.0376666666666667
OMD	3.7575
CATSPER1	-0.0396666666666667
HOXB8	-0.567
FBXO46	0.689
OAS1	2.15533333333333
SVIL	0.1105
PHB2	-0.7615
ADCY3	-0.2345
NDRG2	0.594
ERMAP	0.159
APBA2	-0.851
IGSF9	3.755
WNT6	-0.119071428571429
MYCBPAP	-0.60625
ATP2B2	0.1267
CPVL	0.0155
TRAM2	-0.465083333333333
NOP5/NOP58	-0.77975
ZNRF4	-0.271
TLK1	-0.164375
MTMR12	-0.0611428571428572
ZNF384	-0.314
FAM9B	-2.69825
RPN1	1.494
PMVK	0.20975
EIF3D	0.2894
SIX2	0.829
HPS1	0.665642857142857
RNF7	0.21
PSKH2	0.517
KCTD13	-0.353833333333333
CSMD3	-0.6833
FBF1	-0.102
IL8	-1.853375
SERPINB13	0.309
FBXL20	1.27525
BLR1	0.351
SH2B1	-0.339666666666667
RFNG	0.811375
RAB20	0.9475
RBM7	-0.8055
POLR1A	-0.610833333333333
TMPRSS4	-3.12075
TAF9	-1.501625
TERF2	-0.1345
TNFRSF1A	0.536833333333333
ACADVL	-0.395
GTF2H5	-0.09275
EDG8	1.363
C9orf140	-1.03875
UST6	0.36425
ZBTB8OS	-0.18375
ZNF710	0.372
GPR174	-0.035
ATP6V0A2	-0.3265
KIAA0319L	-0.277
XKRX	0.182
DOPEY2	2.2728
SDHD	-0.666583333333333
SUMF1	1.53725
OSM	2.27175
OPN3	-0.4985
DAGLB	-0.304833333333333
PPFIBP1	0.2419
TRIM63	-3.53975
C10orf53	-0.468
LYPD3	0.3915
BCL7A	-0.21725
AGER	-0.938
TCF19	-0.9615
SAT2	-0.167
PFTK1	1.537
GABRE	-2.418125
C15orf38	1.5106
FIS1	0.28
KCNV2	0.0715
CLPS	0.01975
PPCDC	-0.255875
FOXN2	1.0675
NT5E	-2.0111
CD83	1.56575
IL18	1.225875
VPS16	-0.06125
IGFBP2	0.6125
NOTCH2	0.1685
SIGLEC1	2.667875
CD93	5.8325
SULF2	0.079
CEP164	-0.412875
P53AIP1	-0.0701666666666667
TOR2A	0.270166666666667
ZNF136	0.25325
MGP	2.7795
CCDC144A	0.068
TRPC1	-0.795666666666667
SMS	0.1355
MAPK7	-0.223833333333333
RRAGC	1.22875
PARD6A	0.285833333333333
NUB1	1.24766666666667
SYNGR4	0.70875
OR11H12	0.287
WIF1	0.492
GCH1	1.199
OR11H4	-0.157
SLC44A5	0.9065
GPRIN2	2.923
LOC401431	1.07875
CPA4	-1.8691
MELK	-0.749111111111111
IL15RA	1.66
CUL3	0.058375
HMBOX1	-0.49725
PODXL	-1.185
CCT6B	0.279333333333333
COMTD1	1.343
MUC20	-1.32533333333333
GPX2	-2.328875
ITK	0.614
FBXL5	1.06425
C13orf27	-2.2725
DEFA5	0.9195
TRHDE	-0.118
MTP18	0.180333333333333
UQCRQ	0.401
ITGB2	2.80041666666667
CSRP2BP	0.18975
TAS2R44	0.4555
PHPT1	-0.282875
FAM44C	-0.5575
ERH	0.03175
MPHOSPH1	-1.483
MORC1	0.0055
PARVB	-0.2455
LAMA1	-1.88525
PGBD3	-0.1325
GIMAP6	4.71175
AREG	-2.0055
LIPT1	-0.28275
MGC99813	-1.4955
C1orf201	0.573666666666667
GRIN2A	-0.5552
MAN2C1	-1.017875
NSUN5	-0.5895
SF3B5	0.48325
MYC	-2.065875
NRXN1	-0.257545454545455
ZNF18	0.38075
SPDYA	-0.669
SLC37A1	2.507
DECR2	-0.504
ANKRD38	1.316625
SPTLC3	-0.2985
SUPT16H	-0.606375
DTWD2	-0.41825
ULBP1	-0.638
ZADH1	-0.650666666666667
OIP5	-1.7765
IL10RB	0.7675
OTUB2	0.253125
VWA3A	0.155666666666667
SPIC	0.798833333333333
OR6C4	-0.0215
PSCD4	2.08483333333333
DPY19L2P2	-0.8375
TRAPPC6A	0.991333333333333
C21orf2	-0.718833333333333
CEMP1	0.1235
LIN7B	0.5335
E2F7	-2.19583333333333
VCP	0.415125
LAMA3	-0.751666666666667
BGN	2.23875
GPR160	1.33933333333333
COCH	-3.03616666666667
GPR81	1.67033333333333
APOBEC3F	-0.799
tcag7.1017	-0.86
C1orf32	1.274
SCGB1D2	7.345
FLJ43987	0.282
C6orf170	-0.51275
KLK9	0.56
GPD1L	1.431125
VPS37B	1.21225
ATG3	-0.2425
ADAMTS17	-0.016
KLHDC2	-0.694666666666667
NDUFV2	-0.1515
BLK	-0.96625
MATN4	-0.9525
GPM6A	-0.261
GBP4	5.01733333333333
TMEM162	0.297166666666667
PKP2	0.376
HRASLS	1.55977777777778
MMP1	4.90425
SFXN3	0.2536
FSD1	-1.45483333333333
ST6GALNAC3	-1.12866666666667
CA12	2.2472
NCOA6	-0.33425
C19orf58	-0.0922
PPP4R1	0.442833333333333
MAN1A2	0.115666666666667
IKBKAP	-1.68125
UPF1	-0.1535
KIAA1219	-0.123
WNT16	0.299666666666667
SNW1	-0.441625
IL18RAP	4.2345
RPP30	-0.385625
CDC40	0.0433571428571429
SETD3	0.280833333333333
SLAMF6	1.41075
ELK4	-0.2235
TRIM47	1.125
ACOX3	0.535875
TRIM6	0.584375
KIAA0372	-0.668333333333333
TP53AP1	0.44425
SMURF2	0.40275
ADAD1	0.78825
EBP	-0.1266
KRTAP13-2	0.038
FLJ36874	-0.229666666666667
TOR1A	0.4785
P2RY4	0.785
GPBP1	-0.466
TRPV1	-0.4275
ADAMTS12	0.778166666666667
PES1	-0.2948
ATG4A	0.592666666666667
MAGEA10	-4.086
WFS1	1.27525
CC2D1B	0.0416666666666667
PABPN1	-0.10875
SLC25A30	0.82375
SLCO1C1	0.2685
SLC22A5	0.9125
KIF23	-1.6745
SYN2	-0.937333333333333
ASPN	7.47516666666667
CENTG2	-0.06175
QSOX2	-1.3627
FLJ10815	0.413166666666667
STK24	-0.5574375
SPEG	0.0935
STK10	0.592
DACT2	-1.4535
AAAS	-0.835
SSX3	-1.2365
ABCD3	-0.249
C4orf12	-0.715125
PARVG	2.00933333333333
FIG4	0.7225
C9orf46	1.47825
TMCO6	-0.748
IGHMBP2	-0.7785
DUS2L	-0.327166666666667
FAM3C	-0.1981875
TMEM16D	-1.219125
DCTN4	-0.151
KCNH3	0.19825
EIF2AK2	1.3675
AP1S3	0.22925
CST4	0.3655
PAM	0.430625
NUTF2	-0.084
CITED2	-0.3973
SLC39A4	0.02225
C2orf52	-0.3985
GRM3	0.301
C12orf49	1.011
CCDC49	2.0904
GRAMD1B	-1.063
FNDC4	0.8
SIAH2	-0.343875
GDPD4	0.2115
C21orf87	1.13075
ATP5A1	0.305
C16orf63	-0.9885
LOC388135	-0.383
ATP5J2	0.042125
MMP3	3.4635
EMID2	-0.266
CRHR1	0.4575
WDR70	-0.372
C13orf31	2.41175
ZFAND1	0.64125
CCL18	4.29583333333333
C3orf49	-1.402
RINT1	-0.5195
KIAA0408	-1.35816666666667
F13A1	4.6521
SLC10A1	0.135333333333333
OGN	2.07125
GIPC2	-1.0345
XPO6	-0.501833333333333
LCE1A	1.2435
FMR1	-0.3852
LOC374920	-0.31125
DUSP3	0.341125
ANKMY1	-0.12325
C7orf50	0.26275
BBS9	-0.2772
UNC119B	-0.538875
C9orf72	-0.349
MGC35440	-0.176
ENTPD6	0.28125
PPP1R2P9	0.309
ERCC4	-0.0175
FAHD2B	-0.7805
HMHA1	0.444
HACL1	-0.65975
RAD23A	-0.376
FAM83B	-0.148
PPP5C	-0.404
RNASEH2C	-0.094
C9orf153	-0.018
SCAMP4	0.2405
GHITM	0.5019
NDUFB7	0.3655
ADCYAP1	0.0748333333333333
SP110	2.46033333333333
MAP3K7IP2	0.262
DHH	-0.022
AGRN	0.548571428571429
WDR33	0.175
CEP290	-0.255833333333333
PRPS1L1	-1.909
KLRA1	0.1475
GPR97	-0.132
CHD7	-0.712666666666667
TLR10	1.4545
SLC30A8	-0.5005
HIC1	1.60033333333333
IAPP	0.651
RXFP4	0.2595
GP1BB	1.134
SHQ1	0.8755
NKX2-3	0.678666666666667
API5	0.08425
FTHP1	0.4065
MOV10L1	0.355666666666667
TRIM6-TRIM34	2.10783333333333
ADHFE1	-0.13125
FAM117A	-0.52125
DDI1	0.198166666666667
CDON	-0.7705
TRIM73	-1.393
IGKC	1.0735
MMP14	0.604833333333333
DYNC1LI1	-0.095375
C11orf66	0.11725
TRBV3-1	-0.7935
FASTKD5	0.03125
BIVM	-1.75
LHX4	0.128
CXCL2	-0.1292
RAB2B	-0.291
IZUMO1	-0.38125
MAP3K15	-1.724375
FAM19A2	-0.264166666666667
ZC3H8	0.199166666666667
ZMAT1	0.569125
SPINK5L3	-2.24025
SLC10A6	0.4635
APPL2	-0.46175
CARD10	0.00666666666666669
LOC402176	-0.6125
EEF1D	0.7151
RAB6A	0.879
C12orf5	-0.549125
PAPOLG	0.41225
MSRB2	1.30525
BCR	0.696
PUS3	-0.65925
TIAM2	0.645
ZNF317	-0.208833333333333
CHD2	-0.0927857142857143
FZD5	-1.85981818181818
NUDT8	0.88775
ZNF763	-0.0605
PRC1	-1.80077777777778
ABCB9	0.809
SPATA3	0.02825
TRAK2	0.706875
STAB1	3.26475
LRRTM2	0.0613333333333333
psiTPTE22	1.21925
DBI	1.981
SERPINA11	-3.316
NAT5	-0.36925
C20orf58	-2.3125
RPS6KA4	0.835
FLJ90650	0.06125
TGFBRAP1	0.45325
CHRDL2	0.0745
FAHD2A	-0.777333333333333
CNTN1	0.21425
BBS4	-0.641
TMEM181	-0.506
MINPP1	-0.04925
MPHOSPH6	0.07525
HOXC10	1.268
ITPKB	0.562875
CLPTM1L	-0.226875
MEOX2	1.30883333333333
ATP6V0C	0.5345
PRPF8	-0.0516666666666667
TMC5	3.34
FKBP3	-0.59525
PLEKHB2	-0.408125
OR4D6	-0.607
ZNF544	-0.9266
D2HGDH	-0.421875
RPL18A	-0.1968
HEL308	-0.637625
MPP6	-3.4175
TCERG1	-1.2635
KRT16	-1.70733333333333
KLF17	-0.53825
KLF5	-0.19625
CDR1	2.535625
VCX3A	-4.5705
FBLN2	2.46
C14orf104	-0.3345
HBE1	-4.6451
OR4S2	-0.0685
C1orf108	-0.031
ROBO4	3.962
CPEB4	0.72125
C11orf80	0.781166666666667
BCKDHA	0.275666666666667
MYOC	0.62275
GIF	-0.8715
CKMT1A	1.2635
RPL3	0.3545
THBS1	1.928875
APOO	-0.468
ARMCX1	0.9775
HSZFP36	0.0695
SNAPC5	-0.324
EIF4ENIF1	0.88725
ZNF433	-0.716
TNFRSF21	0.276375
TMPRSS7	-0.0595
SPATA18	0.6364
HPDL	-2.6875
MKL2	0.6013
TBX3	-0.0469230769230769
C21orf93	0.447166666666667
DAXX	-0.0915
ELMO1	1.60125
RGS13	0.843666666666667
TAF11	-0.76175
UNC13A	-1.19
LOC653314	1.752
ORC3L	-0.491
IMAA	-2.231
TARBP2	-0.5855
CABIN1	0.0667
TRIOBP	0.829375
HIST1H2AC	0.882125
RGS22	-2.253
NCOA1	0.866333333333333
IL25	-0.0255
SNCG	1.5005
GPR6	0.364
AMDHD1	-1.84683333333333
CHEK2	-0.788
C6orf142	-0.654
DRD4	0.83475
C14orf68	-0.58675
GDF11	-0.7595
SEMG2	-0.017
CD247	1.68125
CDAN1	-0.878
RBMX2	-0.570166666666667
TGS1	0.1365
OIT3	2.08425
SYF2	-0.24925
MCM4	-0.956875
PKHD1L1	1.215125
CEP192	-0.933833333333333
IFT88	0.0135
RPL9	-0.0703571428571429
RAB32	1.169
DDX43	-1.55
P2RX2	0.602333333333333
OR5D18	0.4945
UBE1	0.033
SLC24A1	-0.175625
ARHGAP5	-0.1255
CETP	0.20075
KIAA1731	-1.13816666666667
SLC9A4	0.554
PTPN6	1.30425
BAHD1	0.44525
GRIK3	0.221
CACNB2	-0.9035
PDE10A	-0.249
DGCR14	-0.03225
PCDHB9	-1.98233333333333
RHOQ	0.709833333333333
MAP3K4	0.00975
KTI12	0.114833333333333
RPL23AP13	-0.87525
GNG11	0.273
CLCN3	0.479833333333333
GPAM	-0.17675
VSTM2A	0.4785
SLAMF7	5.096
INTS2	-1.074
PPP2CA	0.0072
LRP12	-0.0652
SEC14L2	0.634
DKFZP586H2123	2.45225
MC3R	0.23
CIRH1A	-1.63783333333333
HIST1H2AB	0.462333333333333
POLH	-1.07675
MGC16703	-1.49016666666667
SNAPC2	0.0905
FILIP1L	1.814
RASGRP4	0.044
LRRC1	0.75
GAS1	1.4345
PRAC	-0.6555
DGKA	0.240333333333333
NT5C3	-1.21925
PEG3	-3.60141666666667
NADK	-0.67075
PRR17	0.774
LOC374569	-0.251
SGSH	0.240833333333333
NLRP8	-0.062
GALT	-0.0234
MCF2	-1.267
ZNF263	0.133
TACSTD1	1.16633333333333
TYR	-6.1867
ATP6AP2	0.60225
RNUXA	-0.163
ABHD10	-0.14
GDPD2	-0.219
SLC35C1	1.822
UBE2A	-0.140875
HERC5	-0.259
FAM112B	-3.4705
FBXL16	-0.76525
DKFZP434A0131	-0.5515
ELA3A	-1.8825
RBM41	-1.685875
HAO2	0.18175
RNH1	0.156375
SHANK2	1.75816666666667
OSBP2	-0.807625
DAK	-0.195166666666667
C3orf58	-0.21025
TCL1B	-0.563
KBTBD2	-0.096875
SUGT1L1	-0.1345
UBE2E2	0.516333333333333
MYL9	2.113625
CDC23	-1.11483333333333
PBXIP1	0.535
CXorf40B	0.031
NBL1	0.79775
RTBDN	0.2735
RAB11FIP5	-0.066375
TTTY13	-0.0775
SCOTIN	0.158166666666667
SOHLH1	-0.500666666666667
CDKN1A	-0.491785714285714
NCK1	0.42375
ZNF550	-1.0125
SAPS3	0.4275
SPIN3	0.210666666666667
MAGEE2	0.3695
MIS12	-0.93
OR8H2	0.2675
KIAA0774	0.4155
UNC5D	-1.4845
CUL7	-0.947833333333333
LIPC	-1.87333333333333
DIO1	3.25025
C20orf11	0.408
CTRL	-0.612
HS3ST2	3.315
PAK4	1.12216666666667
CCRL1	4.16475
RNF10	0.103
ZNF567	0.09175
ZNF660	-0.9575
TCEAL3	-0.15275
MAGOH	-0.288
CENPB	0.168166666666667
C19orf7	0.415625
LOC388965	-0.067
ZCCHC13	0.118
JMJD1A	-1.2959
HIST1H4H	0.3485
TBRG1	-0.6151
GPC3	-4.073
TAF1C	-0.6355
EBNA1BP2	-0.8195
CIAPIN1	0.28
PDGFRA	1.0695
CSTB	0.199875
CENPI	-1.73
GTF2E2	-0.8365
RPP21	-0.4585
CCNF	-1.0125
KCNQ3	0.981
FAM79A	1.367
SLC22A12	0.4895
NOVA1	-0.560666666666667
FZD3	-0.8203
AKAP8	-0.38325
SOCS5	0.1445
CFDP1	-1.30425
DLG5	0.46625
PGM5	0.69575
C1orf144	0.298
HDAC10	-1.2415
RND2	-0.81125
C20orf199	-1.46975
RNMT	-0.759375
SLURP1	0.879
ASTN1	-0.4915
SH3BGR	0.18575
MYCL1	0.286125
ZHX1	0.0271666666666667
CENPK	-2.7905
FOSB	0.3673
LOC643406	0.339125
C2orf59	-0.441625
TMEM135	0.485875
SLC27A2	-3.2435
KRT33A	1.477
OVOL1	0.45275
PAMCI	-2.2785
S100A7	1.3645
ZNF789	-1.5215
HARS2	-0.35075
RPL23A	-1.05616666666667
TCF23	0.1415
UPF3B	-1.891
C17orf78	-0.0385
HLA-DOB	1.686
C14orf142	0.107166666666667
TEKT5	0.919333333333333
DMWD	0.3095
POLD1	-1.49083333333333
GSCL	-0.1985
CALD1	0.4617
SCRT1	0.363166666666667
AIG1	0.02725
UNC84B	0.47975
ZNF404	-1.336
TMED6	-2.9475
