Hybridization REF	TCGA-AO-A129-01A-21R-A10J-07
CHD1L	-0.463625
MSTO1	0.902833333333333
FUT8	-0.939
AGA	0.49025
TRMT11	0.0593333333333333
WWP1	0.169
B9D2	0.172333333333333
STAT1	1.589375
PTTG1	-1.245
TMEM62	1.08675
SSBP2	-0.74725
MRFAP1	-0.702833333333334
NME4	-0.321375
LOC55565	0.323833333333333
DLL4	1.13475
MYOCD	0.345833333333333
HTR3D	-0.057
C9orf156	-0.174
CHMP4C	3.22533333333333
PROCA1	-2.0645
GCDH	-0.23325
APOF	-2.1275
WEE1	-0.573666666666667
SSR4	0.52975
RGS1	6.9315
ACCN4	-0.887333333333333
FLJ20489	-0.7065
ZNF215	-1.31933333333333
AGPAT6	-1.045625
PDE7B	-0.45425
BBX	0.056
MS4A3	-3.70966666666667
OR4A16	0.3015
EFEMP1	1.45125
TULP2	-0.499333333333333
RERE	0.454125
BNC1	-2.04275
PIGB	-0.725
COMMD8	0.125
TRIP11	0.0155
FLJ40142	-1.69125
PCDHB6	0.2305
FKBP8	0.1665
FLJ12716	-0.4136
POT1	-0.554
KIAA1109	0.380071428571429
PTPRC	1.6295
UNQ9391	0.4625
CCT7	-0.598833333333333
EEF1A2	-3.7175
MIPEP	-0.90475
ZFX	0.816
UCHL3	0.901
LOC388419	0.281
GSG1L	-0.403333333333333
RAB24	-0.975083333333333
SLA2	0.738
SDS	2.51383333333333
LYPLA3	-0.25
CASQ1	0.0785
SLC25A40	-0.932166666666667
IRAK1BP1	1.09775
ACOT6	0.04775
COL9A3	1.498
ASB11	0.146
C2orf18	0.901
FOXD2	-0.7085
C6orf211	-1.95625
OR8G1	-0.281
MDGA1	-0.13275
ADARB1	-0.66575
GGT1	1.65725
WNT1	0.0736
DBP	-0.569125
COL5A3	0.9625
RHOD	1.432
COL4A2	2.47575
LOC201164	0.5775
HEBP1	0.40325
LUM	0.9375
ZCCHC6	1.171
PAGE1	-3.02
DTX2	0.128
SLC7A13	-0.111
H3F3A	1.3155
RABIF	0.760125
D4S234E	-2.15916666666667
DYRK3	1.07866666666667
PFAS	-1.3035
ALOXE3	0.104833333333333
RPLP0	-0.110071428571429
RBM34	0.621
C12orf28	2.4375
U2AF2	-0.301166666666667
MKNK2	-0.210125
SEC16A	-0.07775
ZNF44	-0.0887
YWHAG	-0.28725
IGF2BP2	-0.0731666666666667
OR1D5	0.013
SIX6	-2.83775
CCR6	0.53625
PALM	-1.27125
PUM2	0.388571428571429
SPRYD5	-1.575
ALG10B	-0.8565
ZNF365	1.2695
PHC1	-1.49025
KIAA0913	0.079
ARX	0.29525
PPP3CB	0.482
IRX6	-0.00860000000000001
ANGPTL4	1.1754
LSM14B	0.3387
PCDHGB7	0.5915
INSM1	-0.6045
WBP2NL	0.2
ZNF493	0.00425000000000003
NGEF	-0.89625
RNASE13	-0.0905
SPPL2A	-0.876166666666667
SFXN1	-1.613375
FAM102A	0.247375
SAPS2	0.164916666666667
JTV1	-0.7775
OR51B4	-0.808
SCGB1A1	0.3745
NEUROD2	0.191125
tAKR	0.019
C1orf26	0.2565
RICH2	-1.2325
TEDDM1	0.14325
CYP2S1	-0.803
TBCE	0.546666666666667
MAPK1	-0.53875
HDHD1A	-0.43975
MRM1	-0.577
ATP9A	0.523071428571429
HSD17B3	0.5055
HN1L	0.119833333333333
RNF216	-0.084625
HOXD12	0.0005
PPP1R14B	0.024625
SBF1	-0.0495
TAS2R42	-0.269
USP46	0.325833333333333
LILRB3	3.1645
SPI1	1.55875
OXSM	-0.1065
GYS2	0.0258333333333333
NUPL2	0.0375
C8orf46	2.604125
SF3A1	-0.38805
C21orf99	0.066
HOXB4	0.3925
YRDC	-0.30675
GPRC5D	0.3045
BLVRA	-1.090125
KIF12	0.2855
LRRC23	0.3325
FAM14A	-0.172
RASL12	0.52925
DAZAP2	0.04725
IKBKB	-0.593642857142857
ZNF271	0.4665
BOK	1.38925
CXorf6	-0.2425
MYEOV	-1.55275
BTN2A2	-0.7427
FRG1	-0.54275
HSP90AB6P	0.27825
ENOX1	-0.866
ZNF706	0.3058
DOK1	-0.2194
PGAP1	-0.41725
TMEM136	0.07525
FSCN1	-0.53625
KIF17	0.27275
TRIM66	0.282
CBR3	2.4835
C13orf24	0.623166666666667
C19orf52	0.60275
BNIP1	0.15275
AQP3	-0.3345
KRT6C	1.6165
SIRPA	0.2395
IGFBP6	-1.38283333333333
PLEKHK1	0.290375
RNASE7	-0.1025
ARHGEF15	0.524
NPHS2	-0.03875
SRD5A1	-0.12875
REXO4	-1.13875
EEF1DP3	0.3945
SLC37A2	0.35475
ZNF142	1.2285
ANKHD1	-0.492
MUT	0.3485
VPS37A	-0.32625
GPRIN1	-0.40275
SLC38A3	0.418
BAZ2B	0.825
WDR87	0.1975
BRD7	0.41975
POU6F2	0.911
NISCH	-0.380125
TCEB1	0.90375
LINGO2	1.033
TAX1BP3	0.156
RPL34	-0.2885
MARK2	0.8175
AKAP12	-2.3228
AMBN	0.0635
SLC25A27	-0.134666666666667
FLJ21865	-0.324375
KIR2DS2	1.48416666666667
WDR77	-0.5845
ATF2	-0.187666666666667
ITFG3	-0.319833333333333
SLC39A13	0.79525
ARL6IP5	1.692875
C10orf137	-0.256625
QTRT1	-0.396333333333333
CCNT1	-0.07075
DYNLL1	0.2454
WDR53	0.617
LIPG	1.18333333333333
ASAH3	0.362
HELB	0.05825
PHACTR2	0.77675
VENTX	-0.408
LAD1	2.54016666666667
PAOX	1.62375
MAPK8	-0.015
CCDC38	0.24925
DNAJC8	-1.0886
RBBP8	-0.31975
WNT11	0.6386
KCNJ12	-1.45166666666667
HDAC8	-0.897
STARD4	-1.887
ACVR1	0.590666666666667
C14orf65	0.125833333333333
KLB	-1.334
C1orf65	1.38475
ZFYVE28	-0.15775
NSUN6	0.81725
KIF27	0.495166666666667
SYTL2	-1.77116666666667
UBXD2	0.7589
OR6T1	0.326
CCDC91	0.9535
GRID2	0.1405
CALN1	-0.697625
ZNF423	-0.8545
PSMB4	0.572
XPNPEP3	0.240833333333333
ARPP-21	-2.3657
SART1	0.06325
RACGAP1P	-1.64
SPTA1	-4.60075
C6orf113	0.0853333333333333
C7orf16	-1.43275
CHST7	-0.899333333333333
C21orf29	-0.282833333333333
SEMA6D	-1.7945
PCMTD1	1.5980625
KIAA1754	0.0371666666666667
MYCN	-0.0431875
KCNJ3	-0.54
MAPK13	1.927
ERO1LB	0.94275
NTF3	-1.26816666666667
NKX6-2	-0.47925
GTF2B	-0.1385
GSPT1	-1.95
GUSB	-0.3835
LOC221091	-1.501
LIG1	-1.1835
EXTL3	-0.0505
NID2	-1.516
TTC29	-0.0755
TMEM97	-0.471875
EXTL2	-1.4335
SUZ12	-0.480125
IL1F8	0.6835
KRT18	-1.59490909090909
MRPS16	-0.155583333333333
PI4K2B	0.1205
LACRT	0.356
OR51F2	0.12
JMJD2C	0.475125
KGFLP1	1.34925
CDK5RAP3	-0.8566
YTHDF2	0.2965
GGCX	0.25225
ARPC4	0.5225
EGLN2	0.390833333333333
KBTBD4	-0.0557142857142858
ROBO3	-1.0736
DEFB118	0.262
KIAA1543	1.0595
RTCD1	-0.359166666666667
MZF1	-0.6405
C18orf26	0.2095
CNIH4	0.7145
ZFP2	1.16016666666667
HTATSF1	0.69725
WFDC2	0.12325
NDUFA7	0.5345
TTC22	1.09266666666667
FAM40B	-2.702625
DCPS	0.092
SH2D1B	0.0055
MRGPRE	0.392
SBK1	-0.0375
UNQ6411	-0.1385
OSBPL9	0.1595
NUP107	-0.822
MYOZ3	-0.4089
PDE4B	1.04208333333333
FAM113A	-0.9635
IDH3G	0.313166666666667
FBXL7	-0.4545
ARFGAP3	1.308
MAPRE2	-0.152307692307692
IL1RN	0.2303
KIF13A	0.132
RAC3	-0.3055
TCTE1	-0.3055
TMEM14B	-0.512333333333333
ADIPOR1	0.512333333333333
GRINA	0.983
CLIP4	0.96625
LRIT2	-0.447
TFPI	-2.3675
FABP6	-0.734
SLITRK2	0.1382
HKR1	-0.21925
SMTN	0.7625
C1orf75	0.50625
CD209	0.52625
CYB5R2	2.727
DNTTIP2	0.3555
CSGlcA-T	1.224125
GABRB3	-1.3315
PCBD1	0.252833333333333
TAF3	1.23458333333333
HOXD3	-0.7475
GIPC3	-0.115666666666667
P11	0.00319999999999999
BFSP1	0.961
LCP2	1.29525
TAS2R8	0.0855
SEZ6L	-1.1605
NR2C1	-1.232125
EXDL2	-0.3682
TNFRSF13B	-1.0425
MKI67	-0.11425
GLS	0.75475
C7orf54	-0.1979
LGALS13	0.156333333333333
IL4R	0.35925
SEC11A	-0.378333333333333
SPP2	-0.00333333333333336
C18orf32	-0.0615
CLSPN	-0.716166666666667
SPAG1	0.181375
C9orf82	-0.65675
TM4SF1	0.3945
EMILIN2	1.6055
SMG7	0.0896666666666667
TAS2R13	0.2295
ZNF628	0.375
DZIP1L	-0.319666666666667
ANKRD13A	0.2574
VASP	1.188
ZCCHC11	-0.270375
SYPL1	-0.845
MGC34774	0.06675
C4orf28	-0.54175
KIAA1211	-0.681
RPS27L	-1.43325
TATDN3	-0.546
PDCD1	1.74575
OR5P2	0.658
IFIT1L	-0.198
MIPOL1	-0.3505
OR51D1	-0.02425
C1orf92	-0.534833333333333
LAMP2	0.685555555555556
CAT	0.384833333333333
C16orf80	-0.1095
C15orf32	0.3455
ZNF746	0.3975
C1orf76	-0.487
ATXN1	-0.24075
LAMC2	3.332375
SLC2A7	0.2245
CPOX	-2.15425
APH1B	-0.0286666666666667
LOC442245	0.2315
CTNND1	0.547166666666667
GABRG2	-0.487375
MADCAM1	0.0683333333333333
F5	-2.107375
SEMA4F	-0.718166666666667
NUDCD3	0.16575
PDZD11	0.156
TRIML1	0.313
GCNT3	-2.093
TMEM120A	0.681
CNDP1	0.4405
N4BP1	0.389375
SLC35F2	-0.9075
LCP1	0.71675
IGBP1	-0.853
DCAKD	0.119375
ELA2A	-0.6545
C12orf56	-0.41425
PITRM1	1.94614285714286
GUK1	1.09383333333333
RASSF8	-0.019375
OR2A14	0.4265
ADM	-0.0953333333333333
FGD3	1.24433333333333
GHRHR	0.987166666666667
RHPN2	-0.335
C4orf39	0.505333333333333
VPS72	0.877
SERF2	0.338166666666667
CD22	1.448
CD47	0.5391
PPIC	0.257166666666667
IMPDH1	0.0415
ACP6	-0.3515
PRKACA	0.194125
PPP1R1A	-0.66925
TRPV3	-0.2695
ASXL1	-0.64125
C17orf55	-0.203666666666667
FXYD1	-0.640166666666667
LMOD2	-0.0385
ANKRD33	0.339
LCE2C	-0.112
ZNF620	-0.55
DKFZP566E164	-0.91425
VSIG2	0.04725
KIAA1128	1.2785
USO1	-0.3565
NUDT4	-1.31128571428571
CLDN1	-0.0857142857142857
OR4Q3	0.2355
FASTK	0.333666666666667
ICOS	2.209
LDB1	0.4475
GSTA5	1.85725
ABCC1	-1.4185
FAM54A	-0.40775
PCBP2	-1.49033333333333
NUP205	-0.58925
ACTA1	-0.2025
GABBR2	2.46575
PIP5K1B	0.3695
AGXT	-1.48633333333333
RNF181	-0.31
ATP8A2	-0.83225
AFTPH	1.289375
FGF21	0.3045
FCER1G	1.655375
SNTB1	-1.33175
SLC24A3	0.553125
TXNL4B	-0.9964
RPL10L	-0.5875
LOC389517	-0.6861
TSGA13	-0.0955
SHOX2	0.604333333333333
ITGA7	-0.7849
KCNIP2	-0.517333333333333
KLF13	0.2408
ZFAND2A	-0.415
CEACAM1	1.68021428571429
PFKFB4	-2.14366666666667
MED19	-0.095
LRRC57	-0.0215
RNF11	-0.35925
ANKRD32	-2.84725
P117	0.4385
OBFC2A	0.790666666666667
POLD3	0.123333333333333
RAB18	0.57375
TPH2	0.228666666666667
PHB	-0.848
JDP2	1.2165
MORF4L1	-0.3303
POU2F1	-0.103
CNNM2	-0.649166666666667
LOXHD1	0.101166666666667
ZC3H15	-0.7775
ELK3	-0.0221666666666667
FAM111B	0.927
CBLC	3.34983333333333
SBNO1	0.098
ANKMY2	-1.21125
PLEKHA5	0.10675
DHX58	1.3115
ARCN1	0.305333333333333
TREML1	0.3416
KNCN	0.0055
SEC24A	-1.192375
PSCA	1.76925
MGC24125	0.279333333333333
DNA2L	-0.83
CIB4	0.826625
HIGD2A	-0.0913333333333333
TBX6	-0.0158333333333333
TTLL5	-0.812833333333333
SGK3	0.854333333333333
GCN1L1	-0.903
AMOT	0.9729
LDOC1	0.819833333333333
NRK	0.117833333333333
ASB9	-1.84825
NAT1	-0.5375
TRAFD1	-0.5995
PEAR1	0.216333333333333
FAM36A	0.81775
OR1S2	0.131166666666667
LOC388323	-1.484
PGS1	-0.0493333333333333
LEPREL1	0.497
TFF1	-4.46016666666667
HAP1	0.202
EPHB2	-0.09925
ACTG1	0.781833333333333
ZFP42	0.096
HAVCR2	0.8922
NME1	-0.5705
SNX26	0.28325
LACTB	-0.360666666666667
ZKSCAN2	-0.18375
C5orf35	-0.05675
ANKS3	-0.49425
RBM28	-0.70125
DKFZP586P0123	-0.37725
HNRNPA1	-1.3535
BCAS3	-1.54408333333333
FLJ20184	0.2595
POLA2	-0.9605
TMC7	-0.0118333333333333
HSD17B6	0.0225
ZNF658B	0.289166666666667
TTTY10	-0.0461666666666667
RANBP9	-0.217916666666667
CPNE7	-2.07816666666667
EVL	-0.924470588235294
LNX1	0.757666666666667
IFNA21	0.1515
CFD	-1.0565
PYCARD	0.985166666666667
MYBPC2	-0.774
ENPP3	-2.30533333333333
ACSL4	-1.757
LOC440258	-0.109
TMEM176B	3.73483333333333
SOX2	-4.7185
SCO1	-0.456833333333333
COMT	0.56475
AOC2	-0.26625
PDLIM5	1.70492857142857
SPHK2	0.178666666666667
NXPH2	0.157
GPR108	0.311
RAD51L1	-0.418833333333333
TMEM54	1.25225
LETMD1	-1.46466666666667
SLC6A17	0.64
KRT75	0.2645
STT3B	-1.05583333333333
CD3EAP	1.08483333333333
TMEM63A	1.68775
DUSP13	-2.27675
CD1C	-0.230333333333333
LASS2	0.717666666666667
AVP	1.711
PITPNM1	-1.421125
FLJ22795	0.181
MCTP1	-1.93375
TRIM68	-0.256833333333333
UCK2	0.609166666666667
ABHD1	-0.38975
FAM50A	0.475
RNASEH1	-0.108
PCP2	-0.076
OR52H1	0.279
C20orf149	0.06625
RBP5	0.763833333333333
HYAL3	0.23075
CLPB	0.291
SMNDC1	-0.05825
DONSON	-0.843833333333333
FLJ27523	-0.3085
BARHL2	0.221333333333333
SLC30A9	0.481166666666667
TMPRSS11B	-0.216
E2F8	-0.4895
CCDC25	-0.238083333333333
C14orf48	-0.251666666666667
C20orf116	0.234625
TSPAN11	0.3815
YIF1B	-0.428833333333333
FAM12B	0.2675
OR1L6	0.4905
HPN	0.9684
NBN	0.65975
C14orf94	-0.511166666666667
OCLM	0.162
ZSCAN18	0.2989
L3MBTL	-1.5219
TSTA3	1.28683333333333
RAC1	0.122875
C19orf15	-0.205333333333333
NFE2	-4.658
KLK14	0.303
ARSF	0.5965
MAST2	0.979666666666667
AMICA1	2.75966666666667
GTF2A1	-0.128125
ATP1A3	0.27925
TC2N	1.4158
PNKP	0.06425
ODZ2	0.24875
MATR3	-0.1525
S100P	0.253
KRT82	0.147
CA13	0.7532
PROZ	-1.40783333333333
AASDH	0.285875
C19orf40	0.207833333333333
DCK	-0.784692307692308
FAM5C	2.964
SLC6A4	-1.7325
MID1IP1	-0.852625
TESSP5	0.3215
TMOD4	0.143666666666667
DOCK2	-0.382833333333333
TUG1	1.245875
NUP214	-0.77025
DPYSL2	-0.294227272727273
GOLM1	1.49066666666667
MPFL	0.123
SOX13	0.04775
SDCCAG8	2.4112
KEL	-1.80066666666667
NUP210L	-2.007
GK	-0.4615
DNAJB1	0.4695
ALPK3	0.634
CHID1	-0.2044
CYLC2	0.464
IKZF5	-0.38275
C8orf51	1.75216666666667
PPM1J	0.4705
GIMAP8	3.0045
GPR101	0.1085
NR2F1	-0.775
ACAD8	-1.94575
RBM35A	1.38925
GNAI2	-0.218333333333333
METTL8	0.2815
SLC39A7	-0.9175
FBXO8	-0.11575
CAMK1	-0.562
RFC3	-1.15275
FAM129A	1.636
ILF2	0.83375
FGFBP3	-0.803375
NOM1	-0.773333333333333
PSMA3	-0.89175
ASCC3	0.5951
ZYG11A	0.247
SOX21	-0.939125
LYRM1	-0.50325
DEFB1	2.1125
LOC91431	-2.44133333333333
OR7C2	1.0275
FAM46B	0.502
TMEM18	-0.663
ARHGAP30	1.8565
TMEM86A	1.40125
EPHA2	-0.9925
C10orf46	-0.2954
TCHH	-1.07283333333333
C3orf30	0.3645
LOC285636	-0.393833333333333
PAIP2	-1.24425
CYP2U1	-0.4445
C12orf34	0.49225
SARS2	0.0846666666666667
ZCWPW1	0.33
SAMD12	1.425
KIAA1430	-0.2495
ACAT1	-1.445
MEOX1	1.74666666666667
ADAMDEC1	5.94525
PHKA2	-0.194
CARD11	0.863833333333333
CALML4	0.3565
TSSC1	-0.31675
TMEM45A	0.195444444444444
MPP7	0.146125
POU1F1	0.145
SLC2A13	-0.7084
FBN2	-0.0546428571428571
ZC3H7A	-0.4961
LAIR2	0.2525
ST3GAL1	0.6955
LCT	1.39325
GEMIN8	0.238166666666667
KLF16	0.8865
HIF3A	-0.1903
FAM44A	0.718857142857143
AQP10	-0.8758
PLA2G2A	-1.1265
FOLH1	2.1355
C20orf186	-0.00699999999999999
MAPKAP1	-1.021875
SPRR2D	-1.17925
UBQLN4	0.366333333333333
RSHL1	0.566833333333333
PIAS3	0.128125
MRPL24	0.98275
GREB1	-3.31475
FAM27E3	-1.7435
NUP62CL	-0.843
NEUROG3	1.4875
REEP3	1.206
MARK1	0.322875
LMBRD1	0.18175
PRPF19	-0.1135
PNMT	-0.677833333333333
CTGLF1	-0.9775
SLC25A16	0.51775
EIF2B3	-0.6705
RPA2	-0.91175
PAK6	1.10083333333333
CCDC26	-3.34225
SEMA3E	0.7825
MXD4	1.4289
TNFSF10	2.5068
SMARCB1	-0.105666666666667
DTX3L	1.16816666666667
PLA2G4E	-0.139
PPAP2A	0.07825
ULK1	-0.858916666666667
TAS1R3	0.1945
SLC2A3	-2.208
ARID3A	-1.6855
GNG5	0.24925
ACOX1	0.8539
KIF5B	0.72425
NUP153	-0.46725
MUC7	-0.274
CSDE1	-0.210214285714286
CLPTM1	-0.32225
C3orf23	-0.545
LRRC17	-3.0495
TTYH3	-0.233375
ATP5B	-2.193
ELF3	2.1962
CPSF3L	-0.253833333333333
ZNF665	0.125833333333333
TLR6	1.2786
GPI	0.056125
RAD9A	-0.22275
NDST4	-3.27975
AGPAT3	0.27725
MAGI3	1.39216666666667
ADORA2A	0.84675
CACNG7	-0.1255
CAMK2D	0.149785714285714
CCHCR1	-0.07575
RPS27A	-0.01975
OR10G7	0.214333333333333
GCM2	0.284
FAM135B	0.2561
E2F1	-0.5015
PLCB3	0.02175
OR2AE1	0.1405
COIL	-0.633
CDC25C	-1.27116666666667
RAB11FIP2	-0.125333333333333
TSC2	-0.7245
CTGLF5	-1.0585
CCDC108	0.3895
OR13C4	-0.19975
C10orf81	5.5995
PTPRB	1.27875
ACP2	0.2775
LAG3	2.37625
MRPL54	0.022
LOC201175	1.6225
ITGB1BP3	-0.90725
SPTAN1	0.0891666666666667
SIPA1L2	1.60375
RCAN2	0.475
CDX2	-0.353
ECOP	-0.6725
ACTR1A	-0.146714285714286
PPARG	-0.249
BBS10	-0.3865
TMEM44	-1.152375
BPIL2	-0.219
CITED1	-1.75375
IRF6	5.01025
PRDM4	-0.386
RRP9	-0.621
OR10H4	0.0265
IL31RA	-0.56875
GNB1L	-0.0488333333333333
MYBL2	-0.80325
ZNF407	0.674833333333333
PPIG	0.528333333333333
TTC18	1.28175
RPSA	-0.4455
MAPT	-0.664125
MRE11A	0.0333571428571429
C8orf37	-0.634166666666667
RASGEF1C	2.43783333333333
STBD1	-0.689
CTAG2	0.688
MGAT5B	-2.23266666666667
ECM1	-0.045125
RLN1	0.3685
PARP14	1.0156875
EPB41L1	1.4376
HOXA3	1.04141666666667
MAGEA9	-3.22175
RPS8	0.461166666666667
RPS19BP1	0.378
FOXJ2	1.305625
C10orf76	0.088375
IL17RE	0.68875
C10orf65	-2.2465
ZNF343	-0.0698333333333333
FBXO33	-0.155375
UHMK1	0.5586
LY6G6C	-0.518
FGF19	-1.923
C14orf128	0.774333333333333
IFIT2	2.3605
TIGD1	0.4115
S100G	0.2385
GUCY1B3	1.646
NR3C1	-0.4915
CORO1B	0.440666666666667
PARP11	-0.51825
DNALI1	2.711
OR4N4	0.215
MAP2K6	0.1435
FSTL4	-0.17525
ANKRD47	1.00775
TMEM171	-0.081
PNLIP	-0.00325
YY1	0.0953333333333333
CCDC138	-1.287
AASDHPPT	-0.8429
CKS1B	0.0244
MCM3	-0.458333333333333
ANAPC7	-0.891
FAM110A	1.34425
CDC37L1	1.48433333333333
THTPA	0.0325
NBPF20	0.0085
WDR24	0.0425
NPTX2	-2.235
CBLB	0.983166666666667
CETN1	0.391166666666667
RPUSD1	0.64975
FAF1	0.71525
CDK6	-0.7238
HMX2	0.048
CSK	0.338666666666667
TEAD2	0.2745
SNAP25	-0.6005
TUFT1	0.5833
TMTC3	-0.235166666666667
LCK	-0.57625
SGOL1	0.195166666666667
AKTIP	-0.0325
FURIN	1.293625
SOX12	-0.145666666666667
DEFB103A	-0.21775
RAMP1	0.16475
KIR3DX1	-0.338
GAS2L3	-0.23225
PDE8A	0.0382
EDN3	0.88725
GMIP	1.48525
SF3A2	1.257
FN3KRP	0.27475
SMAD7	0.7175
RHBDD2	-0.30175
OR11H6	-0.1655
PPP1R3B	1.4092
C9orf23	-0.38575
CADPS	-1.31925
GOLGA8A	-2.28425
TMEM57	0.188833333333333
RGL3	-2.323
S100A14	1.8975
FGFR2	-0.292125
XRCC3	-0.751
RTN4RL2	0.5815
MGC3771	-1.223
GH2	0.500833333333333
BTBD2	0.14675
LMO2	-0.15975
RDBP	0.091875
ACRBP	-1.6045
AMY2A	4.26625
DUOXA1	1.7375
PTK7	1.7255
TWF2	-0.117
FAM80A	-1.2775
TNNI2	0.8615
GLT25D1	0.259833333333333
OCC-1	-3.05175
CYC1	-0.412166666666667
RPL22	-0.0848636363636363
MORN3	2.73033333333333
DISP1	-0.171
PRB2	0.3015
CHUK	-0.7325
HR	1.275875
CCDC134	0.067625
DENND4B	-0.20025
C14orf130	-0.854
RAB33A	-0.87775
DCST2	0.3005
TNMD	-1.139
PEX7	0.03025
FAM62A	-0.40575
SRD5A2L	0.81825
IL22	-0.04475
RPS26	-1.26766666666667
HOXC5	-0.441
SPATA6	-0.0605
FLJ38482	-0.298375
ZNF234	1.3975
C18orf22	0.95775
SPATA22	0.63975
THOC1	-0.361
CYP7B1	4.8545
KCNC3	0.87725
C8orf42	-0.0715
ALDH1B1	0.794666666666667
CCDC100	-1.1351
ARMC4	-2.17525
FAM18B2	-0.67125
SLC44A1	0.115625
FBXO17	-0.800833333333333
C6orf107	-0.11075
C19orf29	0.1485
ZC3HAV1L	0.635
PARP6	0.2364
SULT2A1	-3.978125
C1orf159	-0.17675
TMC1	1.0355
CHST14	0.14175
GAMT	-3.0855
SMCP	0.181
TSPAN33	1.72075
MIDN	-0.25825
NOX4	1.436
RNASEN	-0.5081
TBX1	-1.36933333333333
SALL2	-1.3575
C10orf35	1.86
CYP2E1	-1.027375
LRFN2	-0.452833333333333
ACO1	-1.23783333333333
IQCG	1.5485
MEGF9	-0.658
TM7SF4	0.78375
PLEKHA1	0.173733333333333
STK33	-0.83875
C1orf210	1.94175
SNUPN	0.9675
KIAA0406	-1.0622
C20orf29	0.27475
TMEM55B	-0.4655
OSTM1	-1.0028125
CLCN7	-0.092
OTP	-0.14425
FLJ23049	-0.27575
HEATR4	0.302
MAP3K10	1.1265
PCDHGA9	0.3795
AMDHD2	-0.56475
LCTL	0.35
PDCD2L	0.2385
CABLES2	-0.039
SLC5A9	-0.63975
CLCA2	-1.94933333333333
MGC16025	1.436
STRAP	-1.312
C20orf196	-0.813
RRBP1	1.09833333333333
NAT13	-0.26275
MAT2B	-0.595875
CSNK1D	-0.1305
KIR3DL1	0.9825
PRKAG3	3.0025
ZNF599	-0.6545
PRM3	0.9555
PER2	1.278
ASPHD1	-0.247
PRMT6	-0.45775
KCNE1L	2.72228571428571
FAM118A	-1.0375
TAF4	-0.08875
NDUFB6	-0.29725
TRIM9	-1.04533333333333
PMFBP1	-0.32075
KY	0.664
DKFZp762E1312	-0.665272727272727
CSMD1	-1.301
TBP	-0.253666666666667
OR1Q1	0.176833333333333
RETNLB	0.0045
HPGD	-0.585214285714286
DNAJC12	-3.18883333333333
FKBP1B	-2.24725
ANKRD24	-0.347333333333333
CXXC5	-1.59033333333333
IL3	-0.023625
DRAM	1.6145
PTCH1	-0.104
TP53BP1	-0.83825
SLC17A7	0.121125
COL25A1	-0.7327
AMACR	-1.19283333333333
RHCG	3.05675
VPS13A	0.233416666666667
FAM55D	0.1855
PRPF38B	-0.42025
OSBPL6	-0.468
PFDN5	-0.4563
CMTM6	0.151
KCNK12	1.28025
RP2	0.0215
C16orf52	-0.865
PICK1	0.629
IFNE1	-0.294
SEMA4B	0.01825
TYRO3	-1.42425
OR12D2	0.0365
CSNK1A1	-0.5476
FANCF	1.49775
LONP2	0.79375
TBL1Y	0.03775
LDOC1L	-0.52725
CCNC	-0.161
C3orf60	-0.189
CHKA	0.159
UBAP1	0.64575
MAP3K1	1.1075
ANKRD9	-0.50075
FAM92A1	-0.271
GAB2	0.811625
AZU1	-0.338
DIS3	0.0356666666666667
C21orf109	-0.64
IQCB1	-0.20875
SPATS2	-1.12466666666667
EFCAB3	-0.06675
PRB3	0.321375
FUZ	0.334333333333333
ZNF813	-0.0545
BMPER	-0.703
HEG1	-0.00287500000000002
ALS2CR11	0.90125
SURF2	-0.23975
PSMC1	-0.429166666666667
OR2D2	0.4445
SLC7A8	-1.1005
C4orf40	1.7145
SPATA7	-0.71525
MAZ	-0.1705
PIN4	-0.56325
PDE1A	-1.41525
TAF6L	0.084
OR2T34	0.281
KIAA0284	0.30525
ACADS	-0.490454545454545
MKRN2	-0.88
C18orf56	-0.09625
MS4A6E	-0.0315
GALNT4	0.0502
C22orf31	0.0975
FLJ36070	0.9075
PSME4	1.161
TFG	0.4841
EPHX2	-1.15175
ANXA5	-0.185375
KRTAP1-1	0.1024
BATF	1.544
KARS	-1.22675
MSTP9	-0.927
GPR26	0.314625
CCDC72	-0.565
TEF	0.605666666666667
FOXK1	-0.249
PRLHR	0.473
EMX1	0.822
C11orf30	-0.487375
ICK	0.896125
THSD7B	-0.10475
C21orf100	-0.4405
DUOX1	1.912
EFCAB4B	-0.6445
UBE2G2	-0.2045
C3orf54	0.094
PARP1	0.26225
FAM60A	-0.52975
C6orf146	0.0635
OR9K2	-0.011
DDX55	-1.17833333333333
RPS15	-0.28825
ZNF618	1.43575
DKFZp686D0972	0.65775
SSPO	-0.6285
SHFM3P1	0.199833333333333
CPA6	-0.584
JAG2	0.57875
DEFA3	0.66225
PPBPL2	0.166166666666667
CD34	3.316875
SLCO4A1	-2.991375
AFG3L1	-0.797166666666667
SHD	-0.1375
RP13-122B23.3	-0.100666666666667
PRKCSH	-0.287333333333333
DPH5	-0.584
HLA-F	2.2815
TBC1D4	1.1605
RIG	0.195166666666667
GLUD1	-0.1985
HNRPCL1	-0.110875
HBXIP	-0.4815
RNF207	-0.4685
APIP	-0.375
PLA2G3	-2.269
CCDC84	-1.10275
MYLIP	-0.984538461538462
PHIP	0.7345
AARS2	-0.0708333333333333
DHX32	0.74475
SCAPER	-0.237833333333333
MEN1	-0.231375
NIP7	-0.36625
FLJ25404	0.425
FASTKD3	-0.72875
TMEM158	0.291583333333333
RARA	0.30875
BDH1	0.7065
ANKRD16	2.7045
CARM1	0.781
