Hybridization REF	TCGA-C8-A137-01A-11R-A115-07
ZNF770	0.58075
TRPC4AP	0.0983333333333333
DKFZP686E2158	0.094
C2orf28	0.0923333333333333
FREM1	-2.83033333333333
LAMA4	0.400666666666667
ADPRHL2	-0.196
EIF4G2	0.4325
GUCA1A	0.7715
CTNNA2	-1.5755
NUDT15	-0.463833333333333
CEPT1	-0.160833333333333
ZNFX1	0.8854
CCDC92	0.749
TDRD1	-0.1985
KCNK5	-1.73416666666667
ETNK1	-0.6755
LTA	0.6215
TTPA	0.7015
B3GALNT2	0.80325
SC65	-0.622666666666667
PEX5L	-1.04875
EPS15L1	0.68675
MGEA5	-1.373125
HIST1H3A	0.528
ING1	-0.5365
BCAT1	-3.068625
ORC6L	-1.46718181818182
KLK11	-5.59933333333333
C19orf28	-1.592625
DNER	-2.373125
MED22	0.036
ETV6	0.683833333333333
CHAC2	-0.771
CD300E	0.287
CEBPB	-0.52
ZNF398	-0.3625
LRCH3	-0.2955
HMGA1	-0.293
CAPN7	0.907166666666667
MGC5566	-2.9115
CCL3	1.453875
NANOS1	2.1075
ZFYVE19	0.10875
APITD1	-0.158
PARD3	0.946375
IRAK4	1.05483333333333
SERPINI2	-0.1405
CEP170L	-0.8325
TTC9	2.9795
MYOM3	-1.2415
MLPH	1.30275
LOC222699	-0.039
NRG1	-0.268583333333333
TBC1D9	1.10872727272727
TTK	-0.697833333333333
ZNF557	0.5209
DDX41	-0.0191666666666667
FANK1	2.4915
UBE2D2	0.3375
PSMB10	-0.35325
MYH7B	0.2375
GABARAPL2	-0.534375
MARVELD2	1.73366666666667
DGCR2	-0.157333333333333
UNC45A	0.0841666666666667
C6orf72	0.067
ZNF683	3.101
GIT2	-0.757125
CASK	0.599666666666667
C14orf161	5.17116666666667
LRRC44	0.51975
TIFA	-0.294
UTP11L	-0.719875
C6orf65	-0.2385
FDPS	-1.35225
DUSP9	-1.8351
SLC17A8	-0.3198
OR51G1	0.363666666666667
NANS	-0.36275
OLFML1	1.2505
ATP10B	-1.024625
NPAS3	-0.034
PRKCA	-2.8516
GGA2	-0.973875
LCE4A	0.6635
SPANXN3	1.67625
CCDC115	0.133125
SDCCAG3	-0.35475
GLIPR1L1	0.463
TTC1	0.4925
C17orf76	-0.21
MAD2L2	-1.22175
HIPK1	-0.6112
LRRC3B	-0.196
CLN3	-0.219681818181818
C17orf47	0.4075
FMN2	-2.387375
TUBB1	-1.29271428571429
WAPAL	0.344333333333333
C3orf21	-1.12375
SCN5A	-0.0505
SMYD1	-0.162
BEX5	-1.2525
ZNF192	0.0775
SEC22A	-0.0566666666666667
GRIA2	0.231571428571429
KIAA0825	-0.98775
NUSAP1	-1.02436363636364
LANCL1	-0.302875
C15orf40	-0.5217
ZNF645	0.6715
GPR61	0.31525
NLRP14	-0.059
SNX21	-0.1802
C1QTNF8	0.068
C17orf46	0.4345
IFNA8	1.093
SPRR1B	1.35983333333333
FLRT1	-0.7205
SNX17	0.351166666666667
ASB2	-0.989333333333333
HBG1	-6.01
RPRML	-0.48775
JOSD2	1.648
PLSCR3	-0.3865
SPOCD1	-0.346
RAB39	-1.862
GHRH	0.372333333333333
ITIH5L	0.3375
C17orf37	3.31325
SMCR8	0.03625
DPY19L2P3	-1.30366666666667
IL11RA	-0.812166666666667
GDF3	-4.62466666666667
RPS6KB1	-1.74316666666667
DNAJC19	0.0407
TOP1	-0.2785
CRCT1	0.766625
MPST	-0.110375
DPM2	0.76825
FAM38B	-2.11233333333333
SLC18A1	-2.3445
FARP1	0.172666666666667
PAX7	2.254
TUBD1	-1.50925
GNL3	-1.149875
BTG2	0.764266666666667
NDUFS6	-0.19725
C1orf79	-0.75475
ERAL1	2.43325
ECHS1	1.16775
VPS4A	-0.531166666666667
CYP11A1	-0.524125
ABCC6	-0.818
PBX4	-3.0175
MOSC1	-0.71625
NCF4	-0.97025
HYMAI	0.261
NAGPA	-1.15975
OTOP2	0.5095
ACOT12	0.34875
MTHFD2L	0.1785
LOC441376	1.55625
C19orf34	-0.97
RAB1B	0.739
ALDOAP2	0.8985
NTRK1	-1.628
ARTS-1	-0.7933
SLC6A11	1.508
NAP1L2	1.7085
CNGB1	0.3945
EPB41L4B	1.79208333333333
FAM134B	-0.50775
HS3ST3A1	-1.9375
CPXM2	3.26225
SIRPB2	0.18
CHORDC1	-0.715
TRIB3	0.245666666666667
SLC2A5	0.87175
C2orf49	0.0775
DDX5	-1.17125
OR5L1	1.4395
ANAPC4	-0.828666666666667
ZSWIM1	0.407875
LOC93622	-0.271875
KCNK3	-0.3709
RP11-35N6.1	-2.6925
ZFP161	-0.591666666666667
AQP9	2.646
SLC15A2	0.784833333333333
MREG	2.44
OR9I1	0.5345
PDLIM2	-0.4415
ADAM7	0.4935
GSTCD	0.0913333333333334
WDR21A	-0.345125
SLC12A8	1.35566666666667
TMEM174	0.403
IGSF3	1.88258333333333
LRRN1	1.67175
LOC402117	0.3295
SRPK1	-0.553166666666667
LY6K	-1.9978125
NFIA	3.5235
PTCD3	-0.955375
LEP	0.9595
PCDH21	-0.970333333333333
MAPKAPK2	0.5545
NMNAT1	0.167
LHFPL2	0.92375
C9orf43	0.247
DIP2A	-0.435666666666667
ACTR8	-1.258625
CCDC34	-0.465
PTPN22	-1.5805
ITGA3	1.452125
FAM129C	0.1135
RABGGTA	-0.137333333333333
UNC45B	0.0485
KIAA1033	0.974125
ZNF510	0.068
CYP2D6	-0.594333333333333
SLC26A10	-2.0535
STX8	-0.537
LUZP1	-0.10225
WDR89	0.2745
EIF4G3	0.4959
C5AR1	1.09675
ZNF623	0.193
A2M	-0.50325
TGM7	0.421
GRPEL1	0.685666666666667
LMNB2	-1.1177
ROCK2	-0.2865
SNX16	-0.670375
CCDC66	-0.143
ANXA3	-1.25375
KIAA1609	0.30575
EED	-1.191
RNF32	0.445833333333333
HES1	0.6295
CLC	0.103833333333333
ISL1	-1.10583333333333
KIAA0528	-0.34425
MANEA	-0.1925
C1orf61	-2.0095
hCG_2001000	1.22175
RAPGEF6	-0.3518
KIAA0020	-1.33316666666667
NEIL1	0.1325
C16orf45	0.6825
RBM10	-0.606
C10orf125	-1.146625
MRS2L	0.3295
DNAH17	-1.436
C19orf10	-1.2985
C1orf160	0.3835
SLFN12	0.587
EXOC3	0.346833333333333
HIST3H3	0.3355
NCOR2	-0.0368333333333333
TNFRSF9	-1.034
MFSD8	0.2795
ALX1	-4.50366666666667
NOL1	-0.164
PODN	3.30475
TIAL1	0.121
HIST1H1E	-1.01575
NPY6R	0.3705
TM4SF4	-1.163
CORO2A	-0.58825
ETNK2	3.13166666666667
APOE	-0.4672
ANGPT4	0.501
HDGF2	0.11825
G30	-0.6905
ST8SIA4	-0.63775
F2RL1	-0.881
FAM19A4	-5.31575
CCAR1	0.83075
B3GNT7	0.268
OPHN1	-0.7075
DSCR6	-2.194
C21orf13	0.144333333333333
GAS2L1	0.561916666666667
RFX3	-0.846666666666667
COPS4	0.340875
BCHE	-5.13616666666667
BCL2	-1.320625
HBZ	-3.49433333333333
ARL13B	0.829
MAPBPIP	0.252125
MYO15B	-1.168125
SPZ1	0.60125
KIAA1324	2.208
PLCL2	-1.10875
C4orf29	-0.8235
WDFY2	-0.065875
ZNF284	-0.4505
NAALADL1	0.055
DUSP5	1.21983333333333
PXDN	0.80225
SLMO1	-0.79
TNXB	0.3734
BIRC7	-0.991
A4GALT	-0.0406666666666667
TIMM22	-0.044
FAM110C	2.605
TOMM34	-1.082
ABHD9	-0.188
ADAM32	0.4445
CRHBP	-1.1805
AQP2	0.409
LOC130355	1.14725
ZNF187	-0.228666666666667
ZNF816A	0.642
F7	0.004875
CNOT1	-0.6263
SLC13A4	-0.16125
ZBTB11	0.83675
B3GALT5	-1.19925
EXOC2	0.315166666666667
IRS1	-0.9051
TMEM1	-0.5955
MRPL34	0.0868333333333333
SAMM50	0.33175
CDC42EP3	-0.7565
HSF2	0.0574
MFN2	-0.09725
TSPAN7	-3.0695
NUCB1	0.345583333333333
RHOH	-1.996
ARL16	0.58
TACR1	-0.28125
SFRS5	-1.46416666666667
SNX25	-0.741875
RHBDF1	0.1425
PCDH18	2.30133333333333
HMG1L1	0.1415
MYO5C	0.817125
MAPK10	1.924
LDHAL6A	-0.0193333333333333
NUDT12	2.01333333333333
NCAM1	-0.2925
GLIS2	0.632
GGTL4	1.50275
DAPP1	1.0805
ATF7	1.158375
KIAA0748	-1.73025
NFIL3	-1.54775
TM6SF1	0.1892
SEZ6	0.373
NANOS3	0.276
DNAJA3	0.539333333333333
CLDN6	-1.4165
CIITA	1.16
EPHA4	-0.771666666666667
FANCC	-1.24525
CMTM3	-0.097375
PSG3	-0.236125
MRPL15	0.4025
C21orf59	-0.41075
PLCXD2	0.30625
C2orf34	0.55825
UBE2L6	-0.18675
MED14	0.102333333333333
HP1BP3	0.0658
C6orf208	0.262
TPBG	0.439
OSR2	-0.540875
XPC	0.351
KLHL7	0.2585
CCR3	-0.7315
AGTPBP1	-1.25783333333333
PCSK6	-1.33586666666667
STAT5A	-2.5039
FAM18B	-0.2205
LONRF2	-1.255
PTPN2	-1.459625
SF3A3	-0.428666666666667
EFCBP2	-0.00600000000000001
HCFC1	-0.507833333333333
AHNAK	0.4936
ACTR5	-0.1945
KIF14	-1.07942857142857
TENC1	0.26625
HEATR5B	0.877
YIPF2	0.664833333333333
MYEOV2	0.110166666666667
DUSP18	0.774
KIAA1012	1.077
AHR	-0.398833333333333
C17orf53	-1.32183333333333
PTPRH	-3.125
ATP6V1C1	0.7473
TAS2R3	0.1865
LOC440356	-0.1825
COQ10B	0.72525
PSMF1	0.620416666666667
SORBS2	1.1125
NFE2L2	0.63725
TMCO7	-0.9335
SH3PXD2A	0.2587
SH2D2A	-2.0335
SPINK5	-2.9725
MRPS24	-0.619
OPA3	0.3985
TRAF7	1.6595
C4orf35	0.2452
MT1G	1.800625
MGC39545	-0.436
HS1BP3	0.8545
OR2B2	-0.2105
CHRM4	0.4885
SFRP2	4.0985
RIC3	-1.3685
ART1	0.6415
C6orf1	0.508875
DUS4L	-0.87025
C10orf104	-0.064
TNFAIP6	2.94525
RTEL1	-0.15925
CCT4	-0.4104
ZNF709	0.7065
CHMP6	1.06416666666667
UPP2	0.39
CYP19A1	-1.973875
CD151	1.049
NDUFA13	0.103166666666667
ARFRP1	0.02
FAM26B	1.5515
CRYBA1	-1.2995
MRPL41	0.944333333333333
NPFFR2	1.063875
HRH2	0.132
SCAMP3	-0.1055
MTMR6	0.6043
MTG1	1.00033333333333
UBTD1	1.679
CRABP1	-2.3745
FLJ33790	-0.4603
KIAA1908	-1.45166666666667
GPR158	-1.96025
PACSIN3	1.01116666666667
OMD	3.84683333333333
CATSPER1	-1.01616666666667
HOXB8	-1.39875
FBXO46	-0.0455
OAS1	0.963333333333333
SVIL	0.84875
PHB2	0.15575
ADCY3	-0.775
NDRG2	-0.366833333333333
ERMAP	0.7744
APBA2	-1.88133333333333
IGSF9	1.54575
WNT6	-0.515928571428572
MYCBPAP	-0.64675
ATP2B2	0.1784
CPVL	-2.4526
TRAM2	-0.5505
NOP5/NOP58	0.2895
ZNRF4	0.1295
TLK1	0.10325
MTMR12	0.596214285714286
ZNF384	-0.166666666666667
FAM9B	-3.5065
RPN1	-0.5735
PMVK	0.22575
EIF3D	0.1853
SIX2	0.6
HPS1	-0.0244285714285714
RNF7	-0.0425
PSKH2	0.1895
KCTD13	0.379
CSMD3	-0.0909
FBF1	0.071
IL8	-4.371
SERPINB13	0.459666666666667
FBXL20	-0.168
BLR1	0.52675
SH2B1	-0.0601666666666667
RFNG	0.88725
RAB20	1.3525
RBM7	-1.33075
POLR1A	0.568833333333333
TMPRSS4	1.12525
TAF9	-0.574
TERF2	-0.1305
TNFRSF1A	0.792
ACADVL	-1.047
GTF2H5	-0.4495
EDG8	1.59216666666667
C9orf140	0.914
UST6	-0.0483333333333333
ZBTB8OS	-0.1265
ZNF710	1.261
GPR174	-1.657
ATP6V0A2	-0.07825
KIAA0319L	-0.0258333333333334
XKRX	1.6395
DOPEY2	2.3081
SDHD	-0.849
SUMF1	2.205
OSM	2.45275
OPN3	0.4055
DAGLB	0.213833333333333
PPFIBP1	0.4288
TRIM63	-4.52075
C10orf53	0.887
LYPD3	2.53983333333333
BCL7A	0.681
AGER	-1.417
TCF19	-0.851
SAT2	-0.3115
PFTK1	0.875833333333333
GABRE	-3.3935
C15orf38	0.8177
FIS1	0.4355
KCNV2	-0.394
CLPS	0.49925
PPCDC	-0.00324999999999999
FOXN2	-0.3325
NT5E	-3.2925
CD83	-1.06325
IL18	0.735625
VPS16	-0.1345
IGFBP2	-2.46133333333333
NOTCH2	0.676
SIGLEC1	2.113875
CD93	5.457
SULF2	-0.23425
CEP164	-0.4045
P53AIP1	0.405166666666667
TOR2A	-0.0951666666666667
ZNF136	-0.3745
MGP	1.7972
CCDC144A	-0.851666666666667
TRPC1	-1.089
SMS	-0.656333333333333
MAPK7	-0.869666666666667
RRAGC	-0.03975
PARD6A	-0.043
NUB1	0.406666666666667
SYNGR4	0.81775
OR11H12	0.128
WIF1	0.6965
GCH1	-0.019
OR11H4	0.2785
SLC44A5	-0.601
GPRIN2	2.31666666666667
LOC401431	-0.0825
CPA4	-2.0373
MELK	-1.14777777777778
IL15RA	0.32175
CUL3	0.963625
HMBOX1	0.103
PODXL	-2.22475
CCT6B	0.198333333333333
COMTD1	0.25875
MUC20	-1.42916666666667
GPX2	-0.00375
ITK	-2.244125
FBXL5	1.54775
C13orf27	-0.99325
DEFA5	0.296
TRHDE	-1.14
MTP18	0.0483333333333333
UQCRQ	0.2441
ITGB2	0.17725
CSRP2BP	-0.38325
TAS2R44	0.257
PHPT1	-0.111375
FAM44C	-0.47075
ERH	0.20475
MPHOSPH1	0.744666666666667
MORC1	-0.4825
PARVB	-1.54325
LAMA1	-1.774
PGBD3	0.33075
GIMAP6	3.43325
AREG	-2.21866666666667
LIPT1	-0.1705
MGC99813	-0.8345
C1orf201	-0.1135
GRIN2A	-1.0016
MAN2C1	-0.596
NSUN5	0.0625
SF3B5	-1.01325
MYC	-1.8385
NRXN1	-1.07616666666667
ZNF18	-0.4835
SPDYA	0.2185
SLC37A1	1.037
DECR2	-0.003
ANKRD38	2.26275
SPTLC3	0.502916666666667
SUPT16H	-1.177
DTWD2	1.38875
ULBP1	-0.5075
ZADH1	1.322
OIP5	-1.18725
IL10RB	-0.397666666666667
OTUB2	0.843875
VWA3A	0.319666666666667
SPIC	-0.0186666666666667
OR6C4	0.2735
PSCD4	0.377833333333333
DPY19L2P2	-0.8835
TRAPPC6A	0.578833333333333
C21orf2	-1.56366666666667
CEMP1	-0.29375
LIN7B	0.1525
E2F7	-1.62566666666667
VCP	0.3386875
LAMA3	-0.530916666666667
BGN	2.2845
GPR160	1.868
COCH	-4.92583333333333
GPR81	1.50866666666667
APOBEC3F	-1.62525
tcag7.1017	-0.9185
C1orf32	0.4475
SCGB1D2	5.6445
FLJ43987	-0.064
C6orf170	0.003
KLK9	0.2475
GPD1L	0.150875
VPS37B	1.3465
ATG3	-0.176166666666667
ADAMTS17	0.0825
KLHDC2	-0.140333333333333
NDUFV2	-1.1265
BLK	-2.916
MATN4	-1.1995
GPM6A	-0.4335
GBP4	2.55866666666667
TMEM162	0.0325
PKP2	-0.667
HRASLS	1.903
MMP1	-3.137
SFXN3	-0.2185
FSD1	-1.91033333333333
ST6GALNAC3	-2.64116666666667
CA12	2.7565
NCOA6	0.286
C19orf58	1.2899
PPP4R1	-0.110166666666667
MAN1A2	1.57266666666667
IKBKAP	-0.371
UPF1	0.402
KIAA1219	0.86675
WNT16	-0.151333333333333
SNW1	-0.242375
IL18RAP	0.62125
RPP30	-0.042125
CDC40	0.808642857142857
SETD3	0.474166666666667
SLAMF6	-0.02775
ELK4	-0.3135
TRIM47	2.06516666666667
ACOX3	1.167125
TRIM6	0.7435
KIAA0372	0.300166666666667
TP53AP1	0.785125
SMURF2	-1.02325
ADAD1	0.17125
EBP	-1.3547
KRTAP13-2	-0.1855
FLJ36874	-0.086
TOR1A	0.115333333333333
P2RY4	0.8465
GPBP1	-0.19075
TRPV1	-0.557375
ADAMTS12	0.560333333333333
PES1	0.5937
ATG4A	0.782333333333333
MAGEA10	-4.87225
WFS1	1.86075
CC2D1B	-0.438333333333333
PABPN1	-0.4525
SLC25A30	0.80575
SLCO1C1	-0.373
SLC22A5	0.92475
KIF23	-0.499166666666667
SYN2	-0.177333333333333
ASPN	8.67983333333333
CENTG2	0.29325
QSOX2	-1.2764
FLJ10815	0.539833333333333
STK24	-0.2318125
SPEG	0.3432
STK10	-0.328833333333333
DACT2	-2.045
AAAS	-0.10225
SSX3	-0.692625
ABCD3	0.613
C4orf12	0.44575
PARVG	-0.420833333333333
FIG4	2.134
C9orf46	-0.45475
TMCO6	-0.278
IGHMBP2	-0.94675
DUS2L	-0.373333333333333
FAM3C	-0.6654375
TMEM16D	-2.54957142857143
DCTN4	1.30575
KCNH3	-0.21025
EIF2AK2	1.0095
AP1S3	0.102875
CST4	3.03
PAM	-0.647625
NUTF2	-1.2345
CITED2	-0.2457
SLC39A4	-0.58125
C2orf52	-1.2535
GRM3	-0.67475
C12orf49	0.515625
CCDC49	-0.7454
GRAMD1B	-1.186
FNDC4	-0.425
SIAH2	-0.558625
GDPD4	-0.00575
C21orf87	-0.18775
ATP5A1	0.166666666666667
C16orf63	-0.542375
LOC388135	1.367
ATP5J2	0.484625
MMP3	-0.4895
EMID2	0.04325
CRHR1	0.33425
WDR70	-0.57725
C13orf31	1.5665
ZFAND1	-1.96625
CCL18	2.10016666666667
C3orf49	-0.2145
RINT1	-0.3235
KIAA0408	-1.411
F13A1	2.7075
SLC10A1	0.266333333333333
OGN	2.7925
GIPC2	-2.452
XPO6	-0.8785
LCE1A	0.43
FMR1	-0.0128999999999999
LOC374920	-1.341
DUSP3	0.223625
ANKMY1	-0.2585
C7orf50	-1.442
BBS9	-0.7364
UNC119B	0.020125
C9orf72	-0.48525
MGC35440	-0.70725
ENTPD6	-0.157125
PPP1R2P9	0.4895
ERCC4	0.82425
FAHD2B	-0.4715
HMHA1	-0.635
HACL1	-0.0645
RAD23A	0.700166666666667
FAM83B	1.76375
PPP5C	1.08066666666667
RNASEH2C	0.638625
C9orf153	-0.5645
SCAMP4	0.760375
GHITM	0.5259
NDUFB7	0.436
ADCYAP1	-0.3295
SP110	1.52816666666667
MAP3K7IP2	-0.709
DHH	0.4335
AGRN	-0.587
WDR33	0.540166666666667
CEP290	0.947833333333333
PRPS1L1	-0.369
KLRA1	-1.418
GPR97	0.3205
CHD7	0.266916666666667
TLR10	0.548
SLC30A8	-0.53
HIC1	1.88966666666667
IAPP	0.2695
RXFP4	0.10375
GP1BB	0.99125
SHQ1	-0.0205
NKX2-3	0.181666666666667
API5	0.75675
FTHP1	0.2495
MOV10L1	-0.106166666666667
TRIM6-TRIM34	2.77233333333333
ADHFE1	0.3905
FAM117A	-1.07125
DDI1	0.376333333333333
CDON	-1.90066666666667
TRIM73	-1.9195
IGKC	3.769
MMP14	0.1835
DYNC1LI1	-0.079375
C11orf66	1.3795
TRBV3-1	-2.1775
FASTKD5	0.0975
BIVM	-0.463
LHX4	-0.02125
CXCL2	-2.6889
RAB2B	-1.20966666666667
IZUMO1	-0.6645
MAP3K15	-2.162125
FAM19A2	0.532166666666667
ZC3H8	0.123
ZMAT1	1.08975
SPINK5L3	-3.0055
SLC10A6	0.7905
APPL2	0.556875
CARD10	-0.670333333333333
LOC402176	0.049625
EEF1D	-0.9844
RAB6A	0.31
C12orf5	-0.28925
PAPOLG	0.28775
MSRB2	0.6205
BCR	0.603833333333333
PUS3	-0.73825
TIAM2	-0.76525
ZNF317	0.308
CHD2	0.302142857142857
FZD5	-2.07931818181818
NUDT8	0.80175
ZNF763	0.1955
PRC1	-0.950777777777778
ABCB9	1.33366666666667
SPATA3	-0.146
TRAK2	0.620375
STAB1	2.303
LRRTM2	-0.571333333333333
psiTPTE22	0.9335
DBI	-0.4125
SERPINA11	-3.56375
NAT5	0.4625
C20orf58	-2.113
RPS6KA4	0.138333333333333
FLJ90650	-0.07175
TGFBRAP1	0.26875
CHRDL2	0.356
FAHD2A	-0.215
CNTN1	1.006
BBS4	-0.4146
TMEM181	-0.88075
MINPP1	-0.08325
MPHOSPH6	1.33483333333333
HOXC10	2.0734
ITPKB	0.122
CLPTM1L	-0.902625
MEOX2	0.921333333333333
ATP6V0C	1.138625
PRPF8	-0.714333333333333
TMC5	2.871
FKBP3	-1.1785
PLEKHB2	0.400125
OR4D6	0.497
ZNF544	-0.0702
D2HGDH	-0.37325
RPL18A	0.5489
HEL308	-0.28925
MPP6	-3.4255
TCERG1	-1.20825
KRT16	-0.3505
KLF17	-1.5885
KLF5	-1.600375
CDR1	2.538
VCX3A	-3.5955
FBLN2	1.42775
C14orf104	0.5235
HBE1	-5.4346
OR4S2	-0.043
C1orf108	0.81
ROBO4	3.21166666666667
CPEB4	0.62725
C11orf80	1.44383333333333
BCKDHA	0.809
MYOC	-0.05875
GIF	0.292
CKMT1A	3.1335
RPL3	0.4837
THBS1	1.525625
APOO	0.30575
ARMCX1	0.5685
HSZFP36	2.30175
SNAPC5	0.3455
EIF4ENIF1	-0.16075
ZNF433	1.75825
TNFRSF21	-0.38925
TMPRSS7	0.989
SPATA18	0.0496
HPDL	-3.6215
MKL2	0.0115
TBX3	-0.997307692307692
C21orf93	0.255333333333333
DAXX	0.18425
ELMO1	-0.398875
RGS13	1.05883333333333
TAF11	-1.196
UNC13A	-1.9545
LOC653314	-0.6108
ORC3L	0.0655
IMAA	-4.0735
TARBP2	-0.1135
CABIN1	0.1086
TRIOBP	0.8846875
HIST1H2AC	0.496875
RGS22	-2.78366666666667
NCOA1	0.935
IL25	0.646
SNCG	0.426
GPR6	0.5515
AMDHD1	-1.135
CHEK2	-0.99525
C6orf142	0.68425
DRD4	0.722
C14orf68	-1.183
GDF11	-0.565
SEMG2	-0.319
CD247	-3.223
CDAN1	0.56575
RBMX2	-0.572166666666667
TGS1	-0.17525
OIT3	1.22475
SYF2	-0.43875
MCM4	-0.79675
PKHD1L1	-0.15325
CEP192	-1.3645
IFT88	1.0165
RPL9	0.0186428571428571
RAB32	-1.07425
DDX43	-2.4535
P2RX2	0.34
OR5D18	0.1175
UBE1	1.23066666666667
SLC24A1	0.540375
ARHGAP5	-0.3515
CETP	-0.73125
KIAA1731	-0.072
SLC9A4	0.5195
PTPN6	1.05025
BAHD1	0.7015
GRIK3	0.242
CACNB2	-1.8222
PDE10A	-0.03875
DGCR14	0.3335
PCDHB9	-0.424166666666667
RHOQ	0.298
MAP3K4	-0.53225
KTI12	-0.399333333333333
RPL23AP13	-2.60725
GNG11	-1.073
CLCN3	0.908
GPAM	0.2495
VSTM2A	-0.846
SLAMF7	1.89033333333333
INTS2	-2.0825
PPP2CA	-0.2455
LRP12	0.694866666666667
SEC14L2	0.0246666666666667
DKFZP586H2123	2.39175
MC3R	0.154
CIRH1A	-1.40933333333333
HIST1H2AB	-0.359
POLH	-0.624875
MGC16703	-1.92366666666667
SNAPC2	0.3425
FILIP1L	1.2225
RASGRP4	0.497
LRRC1	1.70625
GAS1	0.62375
PRAC	-1.32875
DGKA	1.00183333333333
NT5C3	-0.64175
PEG3	-2.34033333333333
NADK	0.5375
PRR17	0.7585
LOC374569	-0.093
SGSH	0.661833333333333
NLRP8	0.2165
GALT	-1.2415
MCF2	-1.1555
ZNF263	0.26175
TACSTD1	1.5295
TYR	-6.8623
ATP6AP2	0.23925
RNUXA	0.32925
ABHD10	0.126
GDPD2	-1.05875
SLC35C1	0.09925
UBE2A	0.709625
HERC5	-1.30383333333333
FAM112B	-4.94783333333333
FBXL16	-0.94825
DKFZP434A0131	-0.366
ELA3A	-1.6325
RBM41	-1.128625
HAO2	0.073
RNH1	-0.31225
SHANK2	0.983
OSBP2	-1.411375
DAK	0.869833333333333
C3orf58	-0.853916666666667
TCL1B	-1.183
KBTBD2	-0.683875
SUGT1L1	0.58025
UBE2E2	-1.077
MYL9	2.19825
CDC23	-0.372333333333333
PBXIP1	1.0032
CXorf40B	0.13
NBL1	0.8785
RTBDN	0.8565
RAB11FIP5	0.157875
TTTY13	0.1375
SCOTIN	-0.355166666666667
SOHLH1	0.699166666666667
CDKN1A	-0.374142857142857
NCK1	-0.42375
ZNF550	-0.932
SAPS3	0.403833333333333
SPIN3	-0.214
MAGEE2	0.31275
MIS12	-1.526
OR8H2	0.3225
KIAA0774	-1.55666666666667
UNC5D	-3.166
CUL7	0.148166666666667
LIPC	-3.45083333333333
DIO1	0.662
C20orf11	-0.6836
CTRL	-0.67025
HS3ST2	1.40925
PAK4	1.57183333333333
CCRL1	2.59875
RNF10	0.48325
ZNF567	0.298
ZNF660	-0.969
TCEAL3	-1.194
MAGOH	-1.19116666666667
CENPB	0.357333333333333
C19orf7	-0.79175
LOC388965	0.188
ZCCHC13	0.7255
JMJD1A	-0.3123
HIST1H4H	1.1545
TBRG1	-1.4269
GPC3	-4.929625
TAF1C	-1.6225
EBNA1BP2	-0.3205
CIAPIN1	-0.5375
PDGFRA	-0.0651111111111111
CSTB	-1.158125
CENPI	-0.722833333333333
GTF2E2	-0.4655
RPP21	0.114
CCNF	-0.480166666666667
KCNQ3	0.8795
FAM79A	1.2755
SLC22A12	0.282
NOVA1	-1.28816666666667
FZD3	0.8418
AKAP8	-0.20975
SOCS5	0.107625
CFDP1	-1.8125
DLG5	0.499
PGM5	0.0864166666666667
C1orf144	0.864416666666666
HDAC10	-1.1945
RND2	-1.05975
C20orf199	0.004
RNMT	-0.878625
SLURP1	1.62375
ASTN1	0.2355
SH3BGR	-0.43025
MYCL1	0.46925
ZHX1	0.618666666666667
CENPK	-2.23875
FOSB	-0.077
LOC643406	0.3035
C2orf59	-0.60175
TMEM135	1.348875
SLC27A2	-3.71425
KRT33A	1.844
OVOL1	0.571625
PAMCI	-3.14866666666667
S100A7	4.1455
ZNF789	-2.2895
HARS2	0.6635
RPL23A	1.39883333333333
TCF23	-0.25625
UPF3B	-0.32225
C17orf78	-0.0945
HLA-DOB	-0.342166666666667
C14orf142	-0.2145
TEKT5	1.54616666666667
DMWD	0.914
POLD1	-1.495
GSCL	0.0895
CALD1	-0.0438
SCRT1	0.603
AIG1	-0.39475
UNC84B	0.24
ZNF404	-3.3175
TMED6	-3.32725
KIAA1462	0.789
LRRC27	0.446333333333333
PYGO1	-0.0025
PIGU	-0.752666666666667
ALAS2	-4.77283333333333
WRNIP1	-0.650125
CNNM3	0.2255
ZNF2	-0.07425
ST3GAL5	-1.58633333333333
MRPL23	0.02175
TSSK6	0.232
PSMA6	-0.947
C16orf70	-0.3195
KIAA1602	-0.29925
ALMS1	-0.400833333333333
DCN	1.75275
TMEM132D	-0.77375
SUCLG2	-0.68125
ABHD14A	-1.0405
DEXI	-0.1755
AMPD2	-1.33133333333333
IFNAR2	-0.989333333333333
CYB5A	2.6381
TLOC1	0.29535
NXF5	-0.471666666666667
NRBF2	-0.086625
KCTD3	0.6585
ITGAE	-0.5995
SLC30A3	-1.829
ZRF1	-0.6355
IFRD2	-1.26675
XAB1	0.203
PYCR2	-0.114
SERPINB3	-2.6805
TMLHE	-0.3747
GEFT	-1.619375
ABCA5	-0.657
EMR4	0.3455
TSFM	-0.36325
HIST3H2BB	-0.23475
ARHGEF19	1.104
TSPAN17	0.698166666666667
ABCC8	2.06625
MAP1S	0.474166666666667
C22orf36	1.7075
BNC2	-0.00650000000000002
HIST1H4A	-0.25025
NDUFS3	-0.475166666666667
WDR3	-0.210833333333333
XKR4	-1.3875
TTC33	-1.03242857142857
STMN2	4.435
CPN2	-0.771833333333333
HSPC105	1.736875
PCOLCE2	-4.10925
C3orf55	0.1745
