Hybridization REF	TCGA-BH-A0W3-01A-11R-A109-07
DLX3	0.209375
PRTN3	-0.837
AVPR1A	-0.642
C21orf125	-0.56125
TNFAIP8	-1.07083333333333
GNB2L1	-0.30225
CALCRL	1.3175
SCGB2A2	9.1505
UBXD7	0.083
ZNF674	0.009
TMEM35	-0.65825
BRSK2	-1.28
HECTD3	-0.316333333333333
TMEM188	-1.20641666666667
LGALS9	2.5325
SCARB2	0.583166666666667
USP34	0.265916666666667
C17orf28	1.76325
ZDHHC23	-0.50425
AQP12B	-0.757
SLC16A3	-2.49625
APLP2	-0.219875
ITIH2	-5.67575
MICAL3	-1.787125
TNNI3K	0.2149
HDAC2	-0.28725
PRR7	0.0355
THBS2	-1.920125
LOC751071	-0.884333333333333
CA2	0.364666666666667
RANBP17	2.00775
RLN3	0.172
CRYZ	0.666
GBAS	0.592666666666667
TAS1R1	-0.53575
MPZL3	0.447
PCDH8	-1.09775
HSP90B1	-0.989666666666667
KCNK15	-0.1615
TNIP2	-0.0816666666666667
GPR146	-0.24025
NOL6	-0.64625
SPC25	-1.49033333333333
STEAP2	2.9275
VAMP3	0.514833333333333
TCIRG1	2.16275
ZP4	-0.2322
PARL	0.13525
TRIM39	0.0295
KIAA1305	0.38
CRNN	0.00133333333333333
GRN	0.368
HSH2D	1.036
SCAMP1	0.818375
KIAA1913	-0.931
PTS	-0.81425
BANP	-0.141
PRKACG	0.078
ADCY6	0.9515
C16orf46	0.791
CYP51A1	-0.111375
DDC	-6.425
ANPEP	1.519
PROM1	-3.24933333333333
SIGLEC10	2.815
COPG	-0.2155
FAM26E	0.123625
TRIP4	0.75925
SNX3	-0.262666666666667
C1orf175	0.256166666666667
PPY2	-0.24725
C14orf152	0.33925
FTSJ1	-0.845666666666667
DST	-0.67225
LOC554235	-0.00599999999999998
GLRX5	-0.02
C20orf12	1.774
CAB39	-0.0553333333333333
MSH2	-1.0305
PIP4K2C	1.291375
CYLD	0.778875
WTAP	-0.052875
MGAT4A	2.40733333333333
TSC22D4	-0.3559
CHRM2	-1.8975
PPYR1	0.172
CCNH	0.7235
RRM1	-0.42925
ECAT8	-3.2385
LOC400120	0.10275
GABRA4	0.198375
C14orf4	0.901
C1orf59	-0.20775
CTDSPL	1.812
NHEDC2	-2.328
PDE11A	-1.14086666666667
KLHL29	-2.93375
CD5	-1.7429
TSPAN9	2.1845625
WDR67	-0.7365
THUMPD1	0.446
C18orf17	1.69875
CLYBL	-0.951833333333333
FLJ13231	0.123375
CMBL	1.19325
LECT2	0.11675
NKAPL	1.18183333333333
LOC654780	0.807
OR4C6	0.176
RAB30	3.33683333333333
TSSK4	-0.154
TMEM163	1.1505
OSBPL11	-0.06825
GNB5	-0.483166666666667
CCL21	0.4375
C1orf121	-0.0348333333333333
FMO2	1.46233333333333
RPTN	-1.0465
MSTN	0.3375
VCL	-0.622285714285714
FYTTD1	-0.01075
C11orf1	0.63525
CCDC88C	0.438
HFE	-0.106888888888889
MOGAT1	-0.5605
FAM125B	0.9145
IRGQ	0.3205
RAVER2	1.28875
AKAP5	0.002
SSSCA1	0.312
C11orf63	0.590875
ACTG2	-1.9048
PORCN	-0.8625
DTL	-0.878636363636364
TMEM151	0.59375
FAM122C	-0.1895
RSAD2	2.6051
BAT4	-0.694
KRTDAP	-2.07733333333333
MYH8	0.276625
CRTC3	0.69625
LRRFIP2	0.7678
INTS4	1.0815
TTN	-2.033
SLC26A5	1.988
PLLP	-1.6085
RGS6	-1.278
SRGAP3	1.88575
ZNF525	0.514666666666667
NBR2	0.3475
C13orf1	0.3225
ZNF137	0.6745
CEP27	-1.0325
BEST2	0.2765
RNF121	0.24775
DMRTC2	2.133
C8orf76	-0.68075
BCCIP	0.766625
MEST	-1.1685
HTRA2	0.3505
ANGPTL2	-0.9475
ILKAP	-0.410166666666667
ERAS	-0.218
HBS1L	-0.30675
CPA5	0.247
TMEM30A	0.1435
CD300LF	2.508
WISP3	0.2955
CRK	0.596928571428571
PDS5A	-0.1079
BRPF3	0.34
NEDD9	0.397625
SMPDL3B	1.77425
PSG6	-1.5925
PSMD13	0.4915
ETV5	-1.2210625
OR51A4	-0.0745
BTBD7	1.06216666666667
GSTO1	-0.516
hCG_16001	0.799
MAD2L1BP	0.0223333333333333
COX6A2	2.308
SCNN1A	2.41783333333333
LSM1	0.166
UGT2B11	4.27525
IDUA	1.2135
PPP2R3C	-0.380333333333333
COX11	-0.575666666666667
PDZK1	0.7275
ZNF443	0.860833333333333
MGC21874	0.971333333333333
ZNF323	0.9439
KRTAP10-10	0.113
CXCL6	-0.26675
SLC34A2	0.5056
LOC284402	0.8815
NPTN	1.616
UPP1	-2.56333333333333
SLC6A9	-0.3545
OR7G3	-0.025
CISD1	-0.840666666666667
ZNF545	0.251333333333333
SYT14	-1.137
NT5C3L	0.237833333333333
ZNHIT3	0.120666666666667
SNRPD3	-0.6485
KIAA0701	0.564875
UNC93B1	1.4455
GMNN	-1.54075
SPCS2	-0.352166666666667
LOC388524	0.4525
NAPRT1	0.830375
PNLIPRP1	0.3405
OR6V1	0.247
PRKAB1	0.218
EYA4	-3.09783333333333
KIF20A	-1.777
ALG10	1.14775
ITPKC	1.14933333333333
LMX1B	1.72466666666667
RPUSD4	-1.55683333333333
C7orf34	0.0493333333333333
DLGAP2	0.009125
PFN1	-0.6638
MICALL2	0.36775
ZNF654	0.714
SS18L1	-1.27925
SLC16A8	0.34475
MKI67IP	-0.032
ITGB3	-0.554875
TCEA3	2.69775
CEP152	-1.81626666666667
CLIP1	0.805625
ZNF75	0.49375
ATP5C1	0.241666666666667
NUDT5	-0.147666666666667
PSCDBP	0.14175
UBP1	-0.01575
RBM27	-0.095
C13orf15	1.420625
ZNF282	0.0585
ZNF222	-0.1798
COL10A1	5.518
PRDM15	-0.976625
TTTY5	-0.00700000000000001
FAM9C	-0.60525
C20orf67	0.4045
GNG13	1.8355
F12	0.68575
C1orf41	0.06625
CPXCR1	-0.9245
GSK3A	0.3545
SUPT6H	0.229166666666667
PI16	0.259166666666667
ELL2	0.152833333333333
C9orf167	-2.52683333333333
PVRL3	-3.9446
FLJ38596	2.14575
ADAM20	0.3215
GPR89A	-0.155
GPR87	-1.2815
ZNF30	1.65925
SMR3B	-0.2815
ZNF770	0.56925
TRPC4AP	-0.552166666666667
DKFZP686E2158	0.1745
C2orf28	0.4235
FREM1	-2.2575
LAMA4	-0.833166666666667
ADPRHL2	-0.01275
EIF4G2	0.4265
GUCA1A	-0.468
CTNNA2	-0.963875
NUDT15	-1.505
CEPT1	0.1975
ZNFX1	0.8937
CCDC92	0.626
TDRD1	-0.639
KCNK5	-3.62816666666667
ETNK1	0.141916666666667
LTA	0.7165
TTPA	-0.057
B3GALNT2	0.24975
SC65	0.0853333333333333
PEX5L	-0.449875
EPS15L1	0.4815
MGEA5	-0.154375
HIST1H3A	1.23275
ING1	0.258
BCAT1	-3.6835
ORC6L	-2.73172727272727
KLK11	-2.367
C19orf28	-1.110875
DNER	-5.03075
MED22	-1.25421428571429
ETV6	1.26616666666667
CHAC2	-0.5135
CD300E	0.2475
CEBPB	-0.289916666666667
ZNF398	0.12825
LRCH3	0.124
HMGA1	-1.00266666666667
CAPN7	0.0666666666666667
MGC5566	-3.55025
CCL3	3.488625
NANOS1	0.737
ZFYVE19	0.69475
APITD1	0.439333333333333
PARD3	0.685125
IRAK4	0.599666666666667
SERPINI2	0.1715
CEP170L	-2.01825
TTC9	3.299125
MYOM3	-2.38
MLPH	2.41475
LOC222699	0.7275
NRG1	-2.06325
TBC1D9	3.95218181818182
TTK	-2.3065
ZNF557	0.7816
DDX41	-0.4255
FANK1	4.1915
UBE2D2	0.561625
PSMB10	0.75425
MYH7B	0.4165
GABARAPL2	0.2925
MARVELD2	2.03616666666667
DGCR2	-0.190833333333333
UNC45A	0.195833333333333
C6orf72	0.7325
ZNF683	3.69475
GIT2	-0.319125
CASK	0.308833333333333
C14orf161	4.53683333333333
LRRC44	-0.464
TIFA	1.00575
UTP11L	-1.103
C6orf65	-2.722
FDPS	-0.474
DUSP9	-2.0369
SLC17A8	0.308666666666667
OR51G1	0.346833333333333
NANS	0.568
OLFML1	1.15125
ATP10B	-1.884625
NPAS3	1.3065
PRKCA	-3.078
GGA2	0.7061875
LCE4A	0.1245
SPANXN3	-0.199
CCDC115	1.312625
SDCCAG3	-1.08475
GLIPR1L1	0.39225
TTC1	-0.3855
C17orf76	2.7025
MAD2L2	-1.4865
HIPK1	0.1409
LRRC3B	-0.293333333333333
CLN3	-0.182272727272727
C17orf47	0.065
FMN2	0.470375
TUBB1	-1.561375
WAPAL	0.1825
C3orf21	-0.46625
SCN5A	-0.9085
SMYD1	0.765
BEX5	-0.1795
ZNF192	-0.689
SEC22A	0.599
GRIA2	5.71107142857143
KIAA0825	0.2425
NUSAP1	-1.467
LANCL1	0.70175
C15orf40	-1.2198
ZNF645	0.01925
GPR61	-0.2435
NLRP14	-0.4435
SNX21	0.0326
C1QTNF8	0.079
C17orf46	0.4225
IFNA8	0.284
SPRR1B	-1.31316666666667
FLRT1	-0.53
SNX17	0.200833333333333
ASB2	-0.0563333333333333
HBG1	-5.2995
RPRML	-2.0175
JOSD2	-0.0895
PLSCR3	0.1435
SPOCD1	0.7635
RAB39	-0.7385
GHRH	3.464
ITIH5L	1.0445
C17orf37	1.27775
SMCR8	1.30425
DPY19L2P3	-0.697
IL11RA	0.1335
GDF3	-3.68316666666667
RPS6KB1	-0.951083333333333
DNAJC19	1.4335
TOP1	-1.30025
CRCT1	-0.0645
MPST	-0.308375
DPM2	0.4015
FAM38B	-1.62733333333333
SLC18A1	-2.44116666666667
FARP1	0.781833333333333
PAX7	-0.26825
TUBD1	-1.125
GNL3	-0.8385
BTG2	2.1814
NDUFS6	0.17725
C1orf79	-1.22
ERAL1	0.04525
ECHS1	1.1115
VPS4A	-0.596833333333333
CYP11A1	-1.281875
ABCC6	-0.720428571428572
PBX4	-2.302
MOSC1	-1.44475
NCF4	0.52575
HYMAI	-0.87
NAGPA	-0.23925
OTOP2	0.22125
ACOT12	-0.17875
MTHFD2L	-0.475375
LOC441376	3.058
C19orf34	0.425
RAB1B	0.62975
ALDOAP2	0.109
NTRK1	-2.15116666666667
ARTS-1	-0.8485
SLC6A11	-0.1825
NAP1L2	-1.128
CNGB1	0.2175
EPB41L4B	1.4565
FAM134B	3.505625
HS3ST3A1	-2.31216666666667
CPXM2	4.0995
SIRPB2	0.5525
CHORDC1	-2.7545
TRIB3	-1.402
SLC2A5	0.9825
C2orf49	-0.922
DDX5	0.2075
OR5L1	0.093
ANAPC4	-0.387
ZSWIM1	0.404625
LOC93622	0.07525
KCNK3	-0.9242
RP11-35N6.1	-2.278875
ZFP161	0.165833333333333
AQP9	0.74925
SLC15A2	-1.76316666666667
MREG	1.59333333333333
OR9I1	0.3885
PDLIM2	-0.000750000000000001
ADAM7	0.356
GSTCD	0.6525
WDR21A	0.517625
SLC12A8	1.3585
TMEM174	0.374
IGSF3	0.38375
LRRN1	2.74575
LOC402117	-0.43125
SRPK1	-1.37383333333333
LY6K	-2.5921875
NFIA	2.886
PTCD3	-0.172375
LEP	1.05116666666667
PCDH21	-1.218
MAPKAPK2	0.922142857142857
NMNAT1	-0.504166666666667
LHFPL2	0.105625
C9orf43	0.46375
DIP2A	-0.682833333333333
ACTR8	0.11875
CCDC34	-0.38875
PTPN22	-1.285875
ITGA3	-0.498125
FAM129C	-0.769
RABGGTA	0.652
UNC45B	-0.3355
KIAA1033	-0.03725
ZNF510	-0.101333333333333
CYP2D6	-0.433833333333333
SLC26A10	-1.0485
STX8	0.9305
LUZP1	-0.511625
WDR89	-0.298666666666667
EIF4G3	0.3404
C5AR1	0.77175
ZNF623	-0.592
A2M	0.10875
TGM7	0.178
GRPEL1	-0.453833333333333
LMNB2	-1.6603
ROCK2	-0.428333333333333
SNX16	-0.2465
CCDC66	0.3465
ANXA3	-2.01825
KIAA1609	-1.008875
EED	-1.35575
RNF32	0.721833333333333
HES1	1.0358
CLC	0.101166666666667
ISL1	-0.7215
KIAA0528	0.059125
MANEA	-0.00237500000000001
C1orf61	-2.38
hCG_2001000	1.04325
RAPGEF6	0.0909
KIAA0020	-1.16683333333333
NEIL1	1.85375
C16orf45	1.424625
RBM10	-0.292
C10orf125	-1.33075
MRS2L	-0.24275
DNAH17	-1.240125
C19orf10	-0.35025
C1orf160	1.115
SLFN12	1.2445
EXOC3	0.0886666666666667
HIST3H3	1.261
NCOR2	0.528333333333333
TNFRSF9	-0.582
MFSD8	0.99425
ALX1	-3.81616666666667
NOL1	-1.4965
PODN	2.412
TIAL1	-0.15775
HIST1H1E	-0.97525
NPY6R	0.32725
TM4SF4	0.9755
CORO2A	1.00375
ETNK2	0.838166666666667
APOE	0.6355
ANGPT4	-0.1535
HDGF2	-0.81025
G30	0.276
ST8SIA4	-0.811875
F2RL1	-2.127
FAM19A4	-2.557
CCAR1	-0.32475
B3GNT7	0.09425
OPHN1	0.0354
DSCR6	3.679
C21orf13	1.63616666666667
GAS2L1	0.108
RFX3	0.0298333333333333
COPS4	0.48025
BCHE	-5.28866666666667
BCL2	2.609625
HBZ	-2.91316666666667
ARL13B	0.226
MAPBPIP	0.672
MYO15B	1.19725
SPZ1	0.306666666666667
KIAA1324	3.45522222222222
PLCL2	-1.2435
C4orf29	-0.764
WDFY2	-0.43575
ZNF284	-1.339
NAALADL1	-0.2665
DUSP5	-0.662166666666667
PXDN	-0.05525
SLMO1	-0.77775
TNXB	0.4744
BIRC7	-0.5855
A4GALT	-0.406166666666667
TIMM22	0.625
FAM110C	1.5725
TOMM34	-0.699125
ABHD9	-0.288
ADAM32	1.4175
CRHBP	-0.01825
AQP2	0.313625
LOC130355	1.5055
ZNF187	0.282333333333333
ZNF816A	0.6445
F7	2.057625
CNOT1	-0.7316
SLC13A4	-1.0095
ZBTB11	-0.03175
B3GALT5	-0.21925
EXOC2	0.206333333333333
IRS1	1.0667
TMEM1	-0.566333333333333
MRPL34	0.234333333333333
SAMM50	-0.7015
CDC42EP3	-0.498625
HSF2	-0.464
MFN2	-0.5075
TSPAN7	-2.78183333333333
NUCB1	0.744833333333334
RHOH	-1.638
ARL16	-0.2
TACR1	-0.06875
SFRS5	0.485833333333333
SNX25	0.605125
RHBDF1	1.0705
PCDH18	0.0586666666666667
HMG1L1	-0.834
MYO5C	1.586
MAPK10	0.508
LDHAL6A	-0.176
NUDT12	1.977
NCAM1	-0.271625
GLIS2	0.375
GGTL4	-0.428
DAPP1	0.8405
ATF7	1.0725
KIAA0748	-1.533
NFIL3	-3.56375
TM6SF1	0.5002
SEZ6	0.0875
NANOS3	0.565333333333333
DNAJA3	0.190333333333333
CLDN6	-3.0595
CIITA	2.8949
EPHA4	-2.8555
FANCC	-0.4615
CMTM3	0.1365
PSG3	-0.464625
MRPL15	-1.1645
C21orf59	0.09275
PLCXD2	-0.435
C2orf34	0.07275
UBE2L6	1.713375
MED14	0.227166666666667
HP1BP3	0.8086
C6orf208	0.377
TPBG	1.0055
OSR2	-2.77775
XPC	-0.124333333333333
KLHL7	-1.00166666666667
CCR3	0.036
AGTPBP1	-1.181
PCSK6	1.04206666666667
STAT5A	-1.3739
FAM18B	0.64225
LONRF2	0.928666666666667
PTPN2	-0.869625
SF3A3	-0.685166666666667
EFCBP2	-0.36475
HCFC1	-1.09433333333333
AHNAK	0.4775
ACTR5	-0.8885
KIF14	-2.19842857142857
TENC1	1.6205
HEATR5B	1.2675
YIPF2	0.401333333333333
MYEOV2	1.092
DUSP18	0.9835
KIAA1012	0.29075
AHR	0.5105
C17orf53	-0.610333333333333
PTPRH	-4.477
ATP6V1C1	-0.2005
TAS2R3	-0.249
LOC440356	-0.185
COQ10B	0.50825
PSMF1	0.733916666666667
SORBS2	3.325
NFE2L2	-0.05775
TMCO7	-1.245
SH3PXD2A	-0.3578
SH2D2A	-2.555
SPINK5	-3.017
MRPS24	-0.191
OPA3	0.722875
TRAF7	0.257666666666667
C4orf35	0.372833333333333
MT1G	-1.637
MGC39545	0.357
HS1BP3	0.3931
OR2B2	0.157
CHRM4	-0.00149999999999999
SFRP2	1.84725
RIC3	2.56875
ART1	0.124
C6orf1	1.125375
DUS4L	-0.83975
C10orf104	0.21825
TNFAIP6	0.9715
RTEL1	-0.10325
CCT4	-0.4389
ZNF709	0.169
CHMP6	0.645
UPP2	0.52075
CYP19A1	-2.280625
CD151	1.01383333333333
NDUFA13	1.05483333333333
ARFRP1	-0.698333333333333
FAM26B	1.1345
CRYBA1	-0.966
MRPL41	0.3595
NPFFR2	1.02375
HRH2	0.1375
SCAMP3	0.398
MTMR6	0.0809
MTG1	-0.153166666666667
UBTD1	1.3635
CRABP1	-3.3795
FLJ33790	-0.579
KIAA1908	-1.33983333333333
GPR158	-2.1445
PACSIN3	0.637666666666667
OMD	2.83033333333333
CATSPER1	-0.227833333333333
HOXB8	-0.50725
FBXO46	0.694
OAS1	2.7905
SVIL	-0.41675
PHB2	-0.29075
ADCY3	0.5505
NDRG2	0.8565
ERMAP	0.0883
APBA2	-2.7405
IGSF9	1.906
WNT6	-0.525571428571429
MYCBPAP	3.04225
ATP2B2	-0.3074
CPVL	-1.3754
TRAM2	-1.17641666666667
NOP5/NOP58	-0.60425
ZNRF4	0.00974999999999999
TLK1	0.13425
MTMR12	1.33942857142857
ZNF384	0.100666666666667
FAM9B	-3.29825
RPN1	-0.2051
PMVK	0.80975
EIF3D	-0.4627
SIX2	0.43775
HPS1	0.749785714285714
RNF7	0.10925
PSKH2	0.1795
KCTD13	0.636333333333333
CSMD3	-0.5855
FBF1	-0.242
IL8	-6.240625
SERPINB13	0.515583333333333
FBXL20	-0.55025
BLR1	0.2705
SH2B1	-0.0178333333333333
RFNG	0.18175
RAB20	0.5955
RBM7	-1.57175
POLR1A	-0.935166666666667
TMPRSS4	2.59325
TAF9	-0.25175
TERF2	-0.765833333333333
TNFRSF1A	0.290416666666667
ACADVL	0.270833333333333
GTF2H5	0.941
EDG8	-1.91116666666667
C9orf140	-1.164
UST6	0.2945
ZBTB8OS	0.167
ZNF710	1.376
GPR174	-2.1925
ATP6V0A2	-0.56625
KIAA0319L	0.381083333333333
XKRX	0.9685
DOPEY2	1.6666
SDHD	-0.610583333333333
SUMF1	1.23475
OSM	2.8845
OPN3	-1.42725
DAGLB	-0.0108333333333333
PPFIBP1	-1.1255
TRIM63	-3.3715
C10orf53	0.172
LYPD3	2.30316666666667
BCL7A	0.03075
AGER	-1.226
TCF19	-0.59725
SAT2	0.4505
PFTK1	0.759166666666667
GABRE	-3.738875
C15orf38	2.2069
FIS1	0.9125
KCNV2	0.37925
CLPS	0.21875
PPCDC	-0.457125
FOXN2	-0.521333333333333
NT5E	-4.2087
CD83	1.27525
IL18	0.17725
VPS16	0.7765
IGFBP2	-0.868
NOTCH2	0.19425
SIGLEC1	3.379875
CD93	4.0185
SULF2	0.34125
CEP164	-0.919625
P53AIP1	0.2035
TOR2A	0.175833333333333
ZNF136	0.68575
MGP	3.6753
CCDC144A	-1.1306
TRPC1	-2.5325
SMS	-1.43433333333333
MAPK7	-0.204333333333333
RRAGC	0.00549999999999999
PARD6A	0.952166666666667
NUB1	0.440833333333333
SYNGR4	1.50425
OR11H12	0.6115
WIF1	0.48075
GCH1	0.85675
OR11H4	-0.0515
SLC44A5	2.4065
GPRIN2	3.62533333333333
LOC401431	-0.85175
CPA4	-2.7654
MELK	-1.31455555555556
IL15RA	-0.078
CUL3	0.61375
HMBOX1	0.5845
PODXL	-2.63875
CCT6B	1.83866666666667
COMTD1	0.2055
MUC20	1.07883333333333
GPX2	-3.68575
ITK	-2.14175
FBXL5	2.167
C13orf27	-0.9115
DEFA5	0.203
TRHDE	-1.937
MTP18	0.409333333333333
UQCRQ	1.9779
ITGB2	1.3945
CSRP2BP	0.42075
TAS2R44	0.3
PHPT1	-0.00425000000000001
FAM44C	0.0935
ERH	1.15725
MPHOSPH1	-1.03683333333333
MORC1	-0.6615
PARVB	-1.66625
LAMA1	-2.9425
PGBD3	1.093
GIMAP6	3.77525
AREG	-4.84416666666667
LIPT1	-0.2475
MGC99813	0.0455
C1orf201	-0.2945
GRIN2A	-1.0546
MAN2C1	0.042625
NSUN5	-0.3935
SF3B5	0.04675
MYC	-3.0655
NRXN1	-0.916833333333333
ZNF18	1.47525
SPDYA	-0.15275
SLC37A1	1.3035
DECR2	0.47575
ANKRD38	-0.412375
SPTLC3	0.606916666666667
SUPT16H	-0.678375
DTWD2	2.25725
ULBP1	0.463
ZADH1	1.29133333333333
OIP5	-1.028
IL10RB	-0.264166666666667
OTUB2	1.202625
VWA3A	0.602666666666667
SPIC	-0.3824
OR6C4	0.229
PSCD4	1.3675
DPY19L2P2	-0.6925
TRAPPC6A	0.6355
C21orf2	-0.0265
CEMP1	0.255
LIN7B	0.582
E2F7	-1.121
VCP	-0.1036875
LAMA3	0.987666666666667
BGN	1.37975
GPR160	2.11966666666667
COCH	-5.05233333333333
GPR81	2.13783333333333
APOBEC3F	-1.8395
tcag7.1017	-0.094
C1orf32	-0.064
SCGB1D2	6.708
FLJ43987	-0.132
C6orf170	-0.40775
KLK9	0.332
GPD1L	1.433875
VPS37B	0.23025
ATG3	-0.0536666666666667
ADAMTS17	-0.2045
KLHDC2	1.291
NDUFV2	1.04425
BLK	-3.14375
MATN4	-1.277
GPM6A	2.46975
GBP4	3.02733333333333
TMEM162	0.701333333333333
PKP2	-1.958
HRASLS	-3.54977777777778
MMP1	-5.4275
SFXN3	0.0612
FSD1	-2.04666666666667
ST6GALNAC3	-2.7775
CA12	3.6097
NCOA6	0.333
C19orf58	0.9128
PPP4R1	-0.173166666666667
MAN1A2	0.751833333333333
IKBKAP	-1.089
UPF1	-0.112833333333333
KIAA1219	-0.02025
WNT16	0.1436
SNW1	-0.102375
IL18RAP	1.43825
RPP30	0.132125
CDC40	-0.234642857142857
SETD3	-0.175833333333333
SLAMF6	-1.0625
ELK4	-0.478
TRIM47	0.0726666666666667
ACOX3	2.315875
TRIM6	0.981625
KIAA0372	-0.429166666666667
TP53AP1	1.455875
SMURF2	-0.68825
ADAD1	0.53325
EBP	-0.6203
KRTAP13-2	0.0815
FLJ36874	-0.7065
TOR1A	-0.286
P2RY4	1.2405
GPBP1	0.202
TRPV1	0.60125
ADAMTS12	-0.203833333333333
PES1	-0.9816
ATG4A	0.957833333333333
MAGEA10	-4.52875
WFS1	0.79925
CC2D1B	-0.714166666666667
PABPN1	0.040875
SLC25A30	-0.47225
SLCO1C1	-0.163333333333333
SLC22A5	1.23725
KIF23	-1.3805
SYN2	-0.898333333333333
ASPN	6.6085
CENTG2	0.9855
QSOX2	-2.226
FLJ10815	-0.141333333333333
STK24	-0.24175
SPEG	0.0166
STK10	-0.2655
DACT2	-4.3175
AAAS	-0.5605
SSX3	-1.781875
ABCD3	0.2602
C4orf12	0.307625
PARVG	1.51366666666667
FIG4	1.4005
C9orf46	1.09375
TMCO6	-0.6275
IGHMBP2	-0.108
DUS2L	-0.951
FAM3C	-0.8155
TMEM16D	-3.22825
DCTN4	0.87225
KCNH3	-0.7035
EIF2AK2	0.439
AP1S3	0.44775
CST4	0.529
PAM	1.2181875
NUTF2	-0.91925
CITED2	-0.2509
SLC39A4	-0.99
C2orf52	-0.7165
GRM3	-0.06475
C12orf49	0.77625
CCDC49	-0.2912
GRAMD1B	-1.704625
FNDC4	-1.01575
SIAH2	2.950375
GDPD4	0.27775
C21orf87	0.877625
ATP5A1	0.257833333333333
C16orf63	0.363
LOC388135	-0.111833333333333
ATP5J2	-0.13
MMP3	-3.69875
EMID2	-0.46625
CRHR1	0.25225
WDR70	-0.303
C13orf31	0.567
ZFAND1	-0.75225
CCL18	1.164
C3orf49	0.1045
RINT1	-0.106
KIAA0408	-2.44516666666667
F13A1	3.7742
SLC10A1	0.22
OGN	1.2855
GIPC2	-2.51833333333333
XPO6	0.031
LCE1A	-0.3185
FMR1	0.5523
LOC374920	-0.321
DUSP3	0.3735
ANKMY1	1.55575
C7orf50	0.09925
BBS9	0.0631
UNC119B	0.31075
C9orf72	-0.349625
MGC35440	-0.1065
ENTPD6	0.64475
PPP1R2P9	0.282
ERCC4	0.414
FAHD2B	0.889
HMHA1	0.0795
HACL1	0.22425
RAD23A	-0.0118333333333333
FAM83B	-0.85325
PPP5C	-0.0655
RNASEH2C	0.5795
C9orf153	-1.67325
SCAMP4	1.0215
GHITM	0.8012
NDUFB7	0.38675
ADCYAP1	0.430333333333333
SP110	2.46383333333333
MAP3K7IP2	-0.29575
DHH	0.3465
AGRN	-0.1525
WDR33	-0.0426666666666667
CEP290	0.5895
PRPS1L1	-1.40616666666667
KLRA1	-0.846
GPR97	-0.35
CHD7	-0.705916666666667
TLR10	3.471
SLC30A8	-0.231
HIC1	0.353833333333333
IAPP	-0.042
RXFP4	0.1405
GP1BB	2.095
SHQ1	0.8515
NKX2-3	0.2745
API5	-0.15575
FTHP1	0.886
MOV10L1	-0.169833333333333
TRIM6-TRIM34	2.5375
ADHFE1	1.004
FAM117A	-0.96525
DDI1	0.488333333333333
CDON	0.693
TRIM73	-0.35
IGKC	1.2585
MMP14	-0.54925
DYNC1LI1	0.122125
C11orf66	0.747
TRBV3-1	-1.13
FASTKD5	0.115
BIVM	-4.05075
LHX4	-0.445
CXCL2	-2.7549
RAB2B	-0.756166666666667
IZUMO1	-0.6145
MAP3K15	-2.563625
FAM19A2	-0.465
ZC3H8	-0.296333333333333
ZMAT1	2.60125
SPINK5L3	-2.118
SLC10A6	0.14
APPL2	0.445625
CARD10	-0.742166666666667
LOC402176	-0.363875
EEF1D	0.1268
RAB6A	-0.666
C12orf5	-0.666625
PAPOLG	0.2425
MSRB2	1.692
BCR	-0.183388888888889
PUS3	-0.89975
TIAM2	-1.16275
ZNF317	-0.00466666666666666
CHD2	-0.0350714285714286
FZD5	-1.86290909090909
NUDT8	1.086
ZNF763	-0.3255
PRC1	-0.828777777777778
ABCB9	1.04433333333333
SPATA3	-0.03975
TRAK2	0.499375
STAB1	2.87625
LRRTM2	-0.311166666666667
psiTPTE22	1.9735
DBI	1.157
SERPINA11	-0.14625
NAT5	0.989
C20orf58	-2.46925
RPS6KA4	0.628333333333333
FLJ90650	-1.4455
TGFBRAP1	0.309
CHRDL2	-0.3665
FAHD2A	0.4695
CNTN1	0.07775
BBS4	1.0964
TMEM181	0.686
MINPP1	-0.75325
MPHOSPH6	0.10225
HOXC10	0.3609
ITPKB	0.512125
CLPTM1L	0.05575
MEOX2	-1.58066666666667
ATP6V0C	1.50125
PRPF8	0.326333333333333
TMC5	4.051
FKBP3	0.80775
PLEKHB2	-0.420625
OR4D6	0.0015
ZNF544	-0.1793
D2HGDH	0.7715
RPL18A	-0.5073
HEL308	-0.149625
MPP6	-5.12225
TCERG1	-1.54975
KRT16	-1.673
KLF17	-1.573
KLF5	-2.48325
CDR1	1.3255
VCX3A	-3.734
FBLN2	-0.043
C14orf104	-0.4375
HBE1	-4.7919
OR4S2	0.0135
C1orf108	-0.492833333333333
ROBO4	2.95033333333333
CPEB4	0.276
C11orf80	1.51616666666667
BCKDHA	0.883833333333333
MYOC	0.4295
GIF	0.0435
CKMT1A	1.544
RPL3	0.1307
THBS1	2.3645
APOO	-0.00524999999999999
ARMCX1	1.56575
HSZFP36	1.4425
SNAPC5	-0.183
EIF4ENIF1	0.196
ZNF433	1.084
TNFRSF21	-1.91575
TMPRSS7	0.094
SPATA18	-0.0642
HPDL	-3.325
MKL2	2.1834
TBX3	-3.19261538461538
C21orf93	0.671833333333333
DAXX	-0.315
ELMO1	-0.287875
RGS13	1.3255
TAF11	-1.73175
UNC13A	-2.351875
LOC653314	0.4164
ORC3L	-0.05025
IMAA	-2.9495
TARBP2	-0.01875
CABIN1	-0.7161
