Hybridization REF	TCGA-AR-A0U2-01A-11R-A109-07
MFAP3L	0.694
PIK3CD	-0.202928571428571
DERL2	0.27625
FHL5	0.7345
ACAN	0.861
BRWD2	-0.130833333333333
TINAGL1	-0.206
DCUN1D2	0.245375
C3orf36	0.03475
MGC10850	-1.1615
hCG_31916	-0.783
FHAD1	0.595375
LCE1C	-0.01525
ARPC1A	-0.284166666666667
CHST2	-1.43525
SPATA2	0.858875
PGLYRP4	-0.524166666666667
RUFY1	0.35125
TXNDC12	-0.282
RPS4Y1	-7.082875
TNFRSF8	-1.36733333333333
PTGIR	0.509
FOXE3	-0.031
ART4	-0.555333333333333
ZC3H12C	-1.3045
KIAA1841	0.96925
EVX1	0.162
WDR38	0.081
LOC402057	-0.893
ACAA2	1.849875
GLCE	1.65125
GPR18	0.745
HIST1H2AG	0.9776
PIGK	0.01875
C16orf67	0.5985
DAG1	-0.356125
OR4D2	-0.039
C21orf81	-1.185
PLOD2	-2.61983333333333
TTC27	-0.1175
TSPAN2	-0.025
PI3	0.03075
ZFAND6	0.2435
C6orf57	-0.82025
NUF2	0.053875
ARID2	0.6865
RCC1	0.1325
CD86	0.340166666666667
FAM91A1	2.299
CALM2	1.2965
GYG2	-0.0475
PARS2	-0.173833333333333
INTS12	0.98975
CTSF	0.6145
BNIPL	1.73075
GNA13	0.56075
HUNK	-0.07375
ZBTB4	-0.0115
B4GALT4	0.531875
CHD1L	-1.05075
MSTO1	-0.146833333333333
FUT8	0.962615384615385
AGA	0.3055
TRMT11	-0.917
WWP1	1.27283333333333
B9D2	0.654666666666667
STAT1	2.264875
PTTG1	-1.2505
TMEM62	2.23425
SSBP2	0.53075
MRFAP1	1.30408333333333
NME4	-1.1425
LOC55565	0.2335
DLL4	0.8535
MYOCD	0.227166666666667
HTR3D	0.1985
C9orf156	0.42125
CHMP4C	0.878333333333333
PROCA1	-0.269
GCDH	-0.28175
APOF	1.371
WEE1	0.911166666666667
SSR4	-0.38425
RGS1	5.7295
ACCN4	-1.33316666666667
FLJ20489	0.416375
ZNF215	-0.475833333333333
AGPAT6	-0.00925
PDE7B	-0.508
BBX	-0.725625
MS4A3	-3.72466666666667
OR4A16	0.3705
EFEMP1	-0.349625
TULP2	-0.312333333333333
RERE	0.907375
BNC1	-1.07975
PIGB	0.384
COMMD8	0.3805
TRIP11	0.171666666666667
FLJ40142	-0.643
PCDHB6	2.32075
FKBP8	-0.6965
FLJ12716	0.7576
POT1	-0.4785
KIAA1109	0.625357142857143
PTPRC	0.981666666666667
UNQ9391	-0.1185
CCT7	0.3245
EEF1A2	2.2215
MIPEP	0.60025
ZFX	0.1709
UCHL3	-0.296375
LOC388419	0.1935
GSG1L	0.0146666666666667
RAB24	-0.6345
SLA2	0.41825
SDS	1.70833333333333
LYPLA3	-0.16
CASQ1	0.2195
SLC25A40	-0.179666666666667
IRAK1BP1	0.8995
ACOT6	-0.31275
COL9A3	-2.74375
ASB11	-0.583
C2orf18	0.434666666666667
FOXD2	1.00075
C6orf211	2.09825
OR8G1	0.4685
MDGA1	0.9375
ADARB1	-0.758625
GGT1	-0.28525
WNT1	0.1365
DBP	0.18275
COL5A3	0.96925
RHOD	-1.8775
COL4A2	1.93525
LOC201164	1.1985
HEBP1	0.24575
LUM	0.87775
ZCCHC6	-0.02075
PAGE1	-2.34116666666667
DTX2	-0.2795
SLC7A13	0.12525
H3F3A	0.214785714285714
RABIF	0.743875
D4S234E	-2.092
DYRK3	-1.78133333333333
PFAS	-1.766
ALOXE3	0.007
RPLP0	0.2235
RBM34	-0.780333333333333
C12orf28	1.6105
U2AF2	-0.189833333333333
MKNK2	-0.5685625
SEC16A	2.12866666666667
ZNF44	-0.1292
YWHAG	0.22425
IGF2BP2	-2.09091666666667
OR1D5	0.6915
SIX6	-2.75
CCR6	-0.52575
PALM	1.31675
PUM2	0.628071428571429
SPRYD5	-0.747
ALG10B	0.278875
ZNF365	0.239
PHC1	-2.18575
KIAA0913	-0.04875
ARX	-0.079
PPP3CB	1.09566666666667
IRX6	0.2069
ANGPTL4	-2.7311
LSM14B	0.635
PCDHGB7	0.0135
INSM1	1.03866666666667
WBP2NL	-0.344
ZNF493	-0.1590625
NGEF	-1.78025
RNASE13	0.248
SPPL2A	0.342666666666667
SFXN1	-0.556375
FAM102A	0.859875
SAPS2	0.324083333333333
JTV1	-0.5595
OR51B4	-0.3455
SCGB1A1	0.159666666666667
NEUROD2	0.28825
tAKR	0.34125
C1orf26	0.95775
RICH2	0.207
TEDDM1	0.58475
CYP2S1	-0.491
TBCE	-0.0253333333333333
MAPK1	-0.474875
HDHD1A	-0.40775
MRM1	0.132
ATP9A	0.289071428571429
HSD17B3	0.0818333333333333
HN1L	0.79075
RNF216	-0.483875
HOXD12	-0.218
PPP1R14B	-0.32275
SBF1	0.59125
TAS2R42	0.734
USP46	0.644833333333333
LILRB3	2.13583333333333
SPI1	0.69425
OXSM	0.305
GYS2	-0.098
NUPL2	-0.24525
C8orf46	-1.3655
SF3A1	-0.2647
C21orf99	0.08525
HOXB4	0.5796
YRDC	-0.42075
GPRC5D	0.241
BLVRA	1.611125
KIF12	1.685
LRRC23	-0.2875
FAM14A	-0.580666666666667
RASL12	0.493625
DAZAP2	1.1155
IKBKB	0.382928571428571
ZNF271	-0.0658333333333333
BOK	0.32625
CXorf6	-2.475
MYEOV	-1.35225
BTN2A2	-1.2746
FRG1	-0.5325
HSP90AB6P	0.0195
ENOX1	0.4745
ZNF706	1.4114
DOK1	0.5089
PGAP1	1.28175
TMEM136	-1.0535
FSCN1	-2.2725
KIF17	0.32225
TRIM66	-0.0115
CBR3	0.204833333333333
C13orf24	-0.047
C19orf52	-0.04125
BNIP1	1.212
AQP3	-1.92225
KRT6C	-2.81383333333333
SIRPA	-0.0771666666666667
IGFBP6	-1.89466666666667
PLEKHK1	0.271125
RNASE7	0.3235
ARHGEF15	0.14675
NPHS2	0.3365
SRD5A1	-0.7835
REXO4	-0.476
EEF1DP3	-0.441
SLC37A2	-0.42525
ZNF142	1.15025
ANKHD1	-0.6825
MUT	0.7535
VPS37A	0.13625
GPRIN1	0.6155
SLC38A3	-0.791125
BAZ2B	1.4105
WDR87	0.0641666666666666
BRD7	-1.071
POU6F2	2.0605
NISCH	-1.08225
TCEB1	-0.2755
LINGO2	-1.433
TAX1BP3	-0.722
RPL34	-0.867888888888889
MARK2	0.5325
AKAP12	-2.3331
AMBN	0.103
SLC25A27	-1.90583333333333
FLJ21865	-0.39475
KIR2DS2	0.481833333333333
WDR77	-0.54675
ATF2	0.39975
ITFG3	0.285
SLC39A13	0.6555
ARL6IP5	0.196375
C10orf137	-0.02475
QTRT1	-1.48333333333333
CCNT1	0.081
DYNLL1	0.6034
WDR53	0.07025
LIPG	-0.8335
ASAH3	0.2885
HELB	0.2105
PHACTR2	-0.2755
VENTX	0.218
LAD1	1.01133333333333
PAOX	1.04425
MAPK8	-0.0845
CCDC38	0.0965
DNAJC8	-0.6425
RBBP8	-1.11975
WNT11	-0.6544
KCNJ12	-0.977
HDAC8	-0.481333333333333
STARD4	-1.79925
ACVR1	0.243166666666667
C14orf65	0.296416666666667
KLB	-1.777
C1orf65	-0.191
ZFYVE28	-0.216375
NSUN6	0.0415
KIF27	-0.222833333333333
SYTL2	-0.302666666666667
UBXD2	0.7656
OR6T1	-0.0945
CCDC91	0.308571428571429
GRID2	0.3095
CALN1	-0.002
ZNF423	-0.35475
PSMB4	0.4715
XPNPEP3	0.0863333333333333
ARPP-21	-2.092
SART1	-0.878
RACGAP1P	-0.2745
SPTA1	-3.5395
C6orf113	-0.290333333333333
C7orf16	-1.37025
CHST7	-0.816166666666667
C21orf29	-0.299666666666667
SEMA6D	-0.958625
PCMTD1	0.8649375
KIAA1754	-1.14583333333333
MYCN	-0.6448125
KCNJ3	5.2105
MAPK13	2.816
ERO1LB	-0.1805
NTF3	-1.51816666666667
NKX6-2	-0.324
GTF2B	-0.6765
GSPT1	0.172666666666667
GUSB	-0.474333333333333
LOC221091	-1.685
LIG1	-0.435
EXTL3	-0.498333333333333
NID2	-1.3515
TTC29	-0.2025
TMEM97	-0.232
EXTL2	-0.163
SUZ12	0.0985
IL1F8	0.133
KRT18	0.956909090909091
MRPS16	-0.594666666666667
PI4K2B	0.285
LACRT	-0.0385
OR51F2	0.194
JMJD2C	-0.621625
KGFLP1	1.24725
CDK5RAP3	-0.4784
YTHDF2	0.269833333333333
GGCX	-0.29275
ARPC4	0.74275
EGLN2	1.114
KBTBD4	1.10235714285714
ROBO3	-1.2682
DEFB118	-1.3
KIAA1543	0.9695
RTCD1	-0.480166666666667
MZF1	0.14325
C18orf26	0.2445
CNIH4	-0.906666666666667
ZFP2	0.0005
HTATSF1	0.47475
WFDC2	0.474
NDUFA7	0.258
TTC22	0.280666666666667
FAM40B	-1.89275
DCPS	-0.76225
SH2D1B	0.289333333333333
MRGPRE	0.253
SBK1	0.71875
UNQ6411	0.379
OSBPL9	-1.2475
NUP107	-0.55475
MYOZ3	0.094
PDE4B	-1.1125
FAM113A	-0.099
IDH3G	-0.158833333333333
FBXL7	-0.5515
ARFGAP3	-1.23125
MAPRE2	0.0213846153846154
IL1RN	-0.1959
KIF13A	-0.5725
RAC3	-0.248
TCTE1	-0.382
TMEM14B	-0.0405
ADIPOR1	0.617333333333333
GRINA	0.226
CLIP4	-1.7445
LRIT2	0.852
TFPI	-3.02471428571429
FABP6	0.37875
SLITRK2	-0.3997
HKR1	-0.478
SMTN	-0.2765
C1orf75	0.1735
CD209	0.325
CYB5R2	1.82925
DNTTIP2	-0.6975
CSGlcA-T	0.279625
GABRB3	-0.15625
PCBD1	0.172
TAF3	-0.133916666666667
HOXD3	-1.14516666666667
GIPC3	-0.4195
P11	0.208
BFSP1	-0.568
LCP2	0.8555
TAS2R8	-0.133
SEZ6L	-0.52775
NR2C1	-0.492375
EXDL2	1.1374
TNFRSF13B	-1.44833333333333
MKI67	-0.5215
GLS	-0.359333333333333
C7orf54	-0.8434
LGALS13	-0.0195
IL4R	0.057
SEC11A	-0.6645
SPP2	0.177166666666667
C18orf32	2.3665
CLSPN	-0.231666666666667
SPAG1	1.0375
C9orf82	-0.38975
TM4SF1	-1.68683333333333
EMILIN2	0.39425
SMG7	0.325666666666667
TAS2R13	0.4355
ZNF628	0.1575
DZIP1L	-0.6475
ANKRD13A	-0.2703
VASP	-0.303
ZCCHC11	-1.14275
SYPL1	-1.224625
MGC34774	0.10825
C4orf28	0.494125
KIAA1211	1.59875
RPS27L	-0.77975
TATDN3	-0.023
PDCD1	1.071
OR5P2	0.2
IFIT1L	0.447
MIPOL1	1.505
OR51D1	0.38875
C1orf92	-0.371
LAMP2	0.122388888888889
CAT	0.0303333333333333
C16orf80	-0.16125
C15orf32	0.189
ZNF746	-0.097
C1orf76	-0.84
ATXN1	-0.338
LAMC2	-1.231
SLC2A7	0.0605
CPOX	-1.437
APH1B	1.15716666666667
LOC442245	-0.5315
CTNND1	-0.0120000000000001
GABRG2	2.23675
MADCAM1	0.0335
F5	-0.38775
SEMA4F	0.3205
NUDCD3	0.79325
PDZD11	0.653
TRIML1	0.409
GCNT3	-0.394333333333333
TMEM120A	0.501
CNDP1	0.077
N4BP1	-0.0545
SLC35F2	-0.244875
LCP1	0.474416666666667
IGBP1	-0.5875
DCAKD	0.2055
ELA2A	-0.451
C12orf56	3.534625
PITRM1	1.04228571428571
GUK1	1.51183333333333
RASSF8	-1.5694375
OR2A14	0.58975
ADM	-3.79066666666667
FGD3	1.56866666666667
GHRHR	0.154666666666667
RHPN2	-0.43475
C4orf39	0.981833333333333
VPS72	0.51875
SERF2	1.66211111111111
CD22	-0.0896666666666667
CD47	-1.0265
PPIC	-1.91716666666667
IMPDH1	0.312916666666667
ACP6	-0.8705
PRKACA	-0.112125
PPP1R1A	-0.9165
TRPV3	0.01425
ASXL1	0.122
C17orf55	0.614833333333333
FXYD1	-0.606666666666667
LMOD2	-0.1365
ANKRD33	-0.0245
LCE2C	0.00512499999999996
ZNF620	0.0615
DKFZP566E164	-0.31725
VSIG2	0.195
KIAA1128	0.57775
USO1	0.599833333333333
NUDT4	0.0961428571428571
CLDN1	-3.04657142857143
OR4Q3	0.0515
FASTK	-0.00166666666666666
ICOS	1.7765
LDB1	0.58725
GSTA5	-0.61175
ABCC1	-1.5195
FAM54A	-0.38275
PCBP2	0.745333333333333
NUP205	-0.42425
ACTA1	-1.58516666666667
GABBR2	-0.623
PIP5K1B	-1.38583333333333
AGXT	-1.26916666666667
RNF181	0.17375
ATP8A2	-1.1945
AFTPH	1.7653125
FGF21	0.318
FCER1G	0.9345
SNTB1	-1.4875
SLC24A3	0.0415
TXNL4B	-1.1917
RPL10L	-0.964333333333333
LOC389517	-0.62645
TSGA13	0.146
SHOX2	-0.820333333333333
ITGA7	-0.8438
KCNIP2	-0.227666666666667
KLF13	0.2354
ZFAND2A	0.64125
CEACAM1	-0.952214285714286
PFKFB4	-2.211
MED19	-0.12275
LRRC57	0.756833333333333
RNF11	-0.258
ANKRD32	-2.1765
P117	0.2195
OBFC2A	-1.00533333333333
POLD3	-0.5885
RAB18	0.866375
TPH2	0.4425
PHB	-0.0387
JDP2	-0.3855
MORF4L1	0.403
POU2F1	-0.144
CNNM2	-0.0381666666666667
LOXHD1	0.271166666666667
ZC3H15	-0.29375
ELK3	0.2945
FAM111B	-0.20425
CBLC	2.30566666666667
SBNO1	0.209
ANKMY2	-0.72975
PLEKHA5	0.2255
DHX58	1.12483333333333
ARCN1	0.186
TREML1	0.0377
KNCN	-0.1595
SEC24A	-0.736
PSCA	0.39625
MGC24125	0.326166666666667
DNA2L	0.34075
CIB4	0.16425
HIGD2A	-0.152833333333333
TBX6	0.102833333333333
TTLL5	-0.302666666666667
SGK3	-1.10983333333333
GCN1L1	0.40325
AMOT	-0.5982
LDOC1	0.0165
NRK	-0.0945
ASB9	-2.36725
NAT1	0.5329
TRAFD1	0.63325
PEAR1	0.274666666666667
FAM36A	-0.32025
OR1S2	0.112833333333333
LOC388323	-1.23325
PGS1	0.0805
LEPREL1	-3.951
TFF1	-0.0608333333333333
HAP1	0.21775
EPHB2	-0.5445
ACTG1	1.22016666666667
ZFP42	-0.282166666666667
HAVCR2	0.5018
NME1	-0.325
SNX26	-0.0245833333333334
LACTB	0.0113333333333333
ZKSCAN2	0.462375
C5orf35	-0.82775
ANKS3	-0.2945
RBM28	-1.12775
DKFZP586P0123	-0.40825
HNRNPA1	-0.438
BCAS3	-0.50675
FLJ20184	0.3835
POLA2	-0.457833333333333
TMC7	-0.758666666666667
HSD17B6	1.1855
ZNF658B	-0.288
TTTY10	0.119166666666667
RANBP9	0.726090909090909
CPNE7	-2.36166666666667
EVL	1.38747058823529
LNX1	1.03466666666667
IFNA21	0.1245
CFD	0.66125
PYCARD	0.826166666666667
MYBPC2	-1.194
ENPP3	-1.5595
ACSL4	-1.93175
LOC440258	0.663666666666667
TMEM176B	2.528
SOX2	-3.37875
SCO1	-0.00233333333333334
COMT	-0.03225
AOC2	-0.18075
PDLIM5	-0.141428571428571
SPHK2	0.2405
NXPH2	1.657
GPR108	0.178333333333333
RAD51L1	-0.0558333333333333
TMEM54	1.418
LETMD1	-0.275444444444444
SLC6A17	0.3545
KRT75	-0.2425
STT3B	0.194166666666667
CD3EAP	-0.508833333333333
TMEM63A	-0.673
DUSP13	0.01975
CD1C	-0.4055
LASS2	0.110166666666667
AVP	0.148
PITPNM1	-1.504125
FLJ22795	-0.0465
MCTP1	-2.0595
TRIM68	1.749
UCK2	0.0721666666666667
ABHD1	0.10525
FAM50A	-0.133
RNASEH1	-0.913166666666667
PCP2	0.555
OR52H1	0.605
C20orf149	1.5405
RBP5	-1.123
HYAL3	-1.43325
CLPB	0.85525
SMNDC1	-0.89725
DONSON	-1.88
FLJ27523	0.347
BARHL2	-0.1265
SLC30A9	0.943833333333333
TMPRSS11B	0.3925
E2F8	1.1755
CCDC25	-0.77125
C14orf48	0.149
C20orf116	1.306875
TSPAN11	0.055
YIF1B	-0.339333333333333
FAM12B	-0.0205
OR1L6	0.233
HPN	-1.4174
NBN	0.467875
C14orf94	-0.250166666666667
OCLM	-0.25
ZSCAN18	-0.6987
L3MBTL	-0.9364
TSTA3	0.231166666666667
RAC1	0.445
C19orf15	0.233166666666667
NFE2	-4.86475
KLK14	0.0425
ARSF	0.052
MAST2	-0.1595
AMICA1	2.07133333333333
GTF2A1	0.054375
ATP1A3	0.33925
TC2N	2.2744
PNKP	0.30475
ODZ2	-1.333
MATR3	1.49375
S100P	1.7675
KRT82	0.3015
CA13	0.2434
PROZ	-0.551666666666667
AASDH	-0.0645
C19orf40	0.613666666666667
DCK	0.650538461538462
FAM5C	1.50975
SLC6A4	-0.947
MID1IP1	-0.1305
TESSP5	-0.15
TMOD4	-0.561
DOCK2	-0.484333333333333
TUG1	0.448625
NUP214	-0.4165
DPYSL2	-0.316045454545455
GOLM1	-1.23416666666667
MPFL	0.357
SOX13	0.78475
SDCCAG8	0.7914
KEL	-1.94816666666667
NUP210L	-1.611
GK	0.014
DNAJB1	-0.27675
ALPK3	0.233
CHID1	0.0483
CYLC2	-0.216166666666667
IKZF5	0.25
C8orf51	0.479
PPM1J	0.43575
GIMAP8	2.2825
GPR101	0.284
NR2F1	-2.298
ACAD8	0.115
RBM35A	3.28325
GNAI2	-0.640833333333333
METTL8	-0.534833333333333
SLC39A7	-0.255
FBXO8	0.6725
CAMK1	-0.83275
RFC3	-0.193375
FAM129A	-0.677142857142857
ILF2	0.299
FGFBP3	-1.480875
NOM1	-0.741833333333333
PSMA3	-0.0735
ASCC3	-0.8427
ZYG11A	-1.1215
SOX21	-0.8915
LYRM1	-0.26225
DEFB1	-0.164
LOC91431	-1.23383333333333
OR7C2	0.9565
FAM46B	-1.8545
TMEM18	-0.7165
ARHGAP30	1.00683333333333
TMEM86A	2.08975
EPHA2	-2.281
C10orf46	0.36725
TCHH	-0.348333333333333
C3orf30	0.297166666666667
LOC285636	-0.4145
PAIP2	0.097
CYP2U1	0.147
C12orf34	1.25625
SARS2	0.149833333333333
ZCWPW1	-0.52375
SAMD12	1.27525
KIAA1430	0.6135
ACAT1	-0.11525
MEOX1	0.667666666666667
ADAMDEC1	3.506
PHKA2	0.17
CARD11	-0.794
CALML4	-1.578
TSSC1	-0.11125
TMEM45A	-2.46955555555556
MPP7	0.73825
POU1F1	-0.14025
SLC2A13	-0.5217
FBN2	-0.408428571428571
ZC3H7A	0.2961
LAIR2	-0.33625
ST3GAL1	0.047
LCT	-1.5345
GEMIN8	0.888666666666667
KLF16	0.1662
HIF3A	0.0242
FAM44A	0.1075
AQP10	-0.7857
PLA2G2A	-1.632
FOLH1	1.5825
C20orf186	-0.1675
MAPKAP1	-0.00837500000000002
SPRR2D	-0.58775
UBQLN4	0.426
RSHL1	0.171333333333333
PIAS3	0.204125
MRPL24	1.21825
GREB1	-1.128625
FAM27E3	-0.372
NUP62CL	0.02725
NEUROG3	0.0675
REEP3	-0.0366666666666667
MARK1	1.749375
LMBRD1	0.87975
PRPF19	0.00199999999999999
PNMT	-0.942166666666667
CTGLF1	-1.6365
SLC25A16	-0.4175
EIF2B3	-1.137
RPA2	-0.19225
PAK6	1.289
CCDC26	-2.14125
SEMA3E	0.794875
MXD4	0.7175
TNFSF10	1.0284
SMARCB1	-0.00533333333333334
DTX3L	0.675833333333333
PLA2G4E	0.159
PPAP2A	0.35425
ULK1	0.29125
TAS1R3	-0.1575
SLC2A3	-3.68872727272727
ARID3A	-0.6115
GNG5	-0.8305
ACOX1	0.4612
KIF5B	0.91225
NUP153	0.2175
MUC7	0.9675
CSDE1	0.187285714285714
CLPTM1	-0.2915
C3orf23	-0.686875
LRRC17	-0.916666666666667
TTYH3	-0.82
ATP5B	0.623
ELF3	1.6505
CPSF3L	0.181666666666667
ZNF665	0.4205
TLR6	0.0296
GPI	-0.6305
RAD9A	-0.18175
NDST4	-2.2735
AGPAT3	0.8965
MAGI3	1.82366666666667
ADORA2A	-0.594
CACNG7	0.268
CAMK2D	-0.0557857142857143
CCHCR1	0.06375
RPS27A	-0.57125
OR10G7	0.131333333333333
GCM2	0.217
FAM135B	-0.0488
E2F1	0.26025
PLCB3	0.2615
OR2AE1	0.76
COIL	0.51
CDC25C	0.726833333333333
RAB11FIP2	-0.0958333333333333
TSC2	0.59225
CTGLF5	-1.704
CCDC108	0.2482
OR13C4	0.44975
C10orf81	2.2075
PTPRB	1.02525
ACP2	1.40325
LAG3	1.5085
MRPL54	0.3765
LOC201175	0.3185
ITGB1BP3	-1.1595
SPTAN1	0.208
SIPA1L2	-1.267
RCAN2	-0.6245
CDX2	-0.923
ECOP	0.7075
ACTR1A	0.063
PPARG	-1.38533333333333
BBS10	0.886833333333333
TMEM44	-0.67925
BPIL2	0.0985
CITED1	-1.37675
IRF6	3.41425
PRDM4	0.7
RRP9	-1.51583333333333
OR10H4	-0.01275
IL31RA	-0.0575
GNB1L	-1.7625
MYBL2	0.138375
ZNF407	0.623333333333333
PPIG	-0.407166666666667
TTC18	-0.77125
RPSA	0.8035
MAPT	0.141125
MRE11A	0.121428571428571
C8orf37	0.652166666666667
RASGEF1C	-0.236666666666667
STBD1	0.1625
CTAG2	-0.202
MGAT5B	0.463333333333333
ECM1	0.79125
RLN1	0.556
PARP14	0.484375
EPB41L1	0.1991
HOXA3	-0.274583333333333
MAGEA9	-2.8985
RPS8	-1.10333333333333
RPS19BP1	0.358
FOXJ2	-0.187
C10orf76	0.57725
IL17RE	0.111
C10orf65	1.2065
ZNF343	0.8395
FBXO33	-0.418125
UHMK1	1.0589
LY6G6C	-0.1
FGF19	-1.30825
C14orf128	0.124666666666667
IFIT2	0.48175
TIGD1	-0.16
S100G	0.3715
GUCY1B3	2.6725
NR3C1	-1.6823
CORO1B	0.369833333333333
PARP11	0.0508333333333333
DNALI1	3.75233333333333
OR4N4	0.174375
MAP2K6	-1.186
FSTL4	0.37425
ANKRD47	0.82325
TMEM171	-1.0475
PNLIP	0.14225
YY1	0.203666666666667
CCDC138	-1.22883333333333
AASDHPPT	-0.1069
CKS1B	0.8367
MCM3	-0.464666666666667
ANAPC7	1.09166666666667
FAM110A	2.32925
CDC37L1	0.407666666666667
THTPA	1.4305
NBPF20	-0.353
WDR24	0.69975
NPTX2	-2.70025
CBLB	0.302166666666667
CETN1	0.069
RPUSD1	0.54725
FAF1	-0.18725
CDK6	-3.5935
HMX2	0.318
CSK	0.502166666666667
TEAD2	-1.47025
SNAP25	3.9005
TUFT1	0.7473
TMTC3	0.779833333333333
LCK	-1.163
SGOL1	0.278833333333333
AKTIP	0.6205
FURIN	0.8245
SOX12	0.619
DEFB103A	-0.38625
RAMP1	1.395
KIR3DX1	0.184
GAS2L3	0.6515
PDE8A	-0.8461
EDN3	-0.41825
GMIP	0.63625
SF3A2	0.1805
FN3KRP	0.52475
SMAD7	1.278
RHBDD2	0.763
OR11H6	0.4735
PPP1R3B	0.2919
C9orf23	-0.403
CADPS	-0.3925
GOLGA8A	-3.491625
TMEM57	0.823166666666667
RGL3	-1.0285
S100A14	2.80475
FGFR2	2.8069375
XRCC3	-0.3335
RTN4RL2	0.26475
MGC3771	0.2
GH2	0.1915
BTBD2	0.0525
LMO2	-0.88175
RDBP	0.015125
ACRBP	0.0615
AMY2A	1.6205
DUOXA1	0.7505
PTK7	-0.924166666666667
TWF2	-0.741333333333333
FAM80A	1.77475
TNNI2	-2.7605
GLT25D1	-0.763166666666667
OCC-1	-0.59375
CYC1	-0.336666666666667
RPL22	-0.41
MORN3	1.21483333333333
DISP1	0.85975
PRB2	0.2115
CHUK	0.536
HR	0.18625
CCDC134	0.00425
DENND4B	-0.53325
C14orf130	0.425375
RAB33A	-1.2685
DCST2	0.2685
TNMD	-1.3605
PEX7	0.7055
FAM62A	0.18925
SRD5A2L	1.40175
IL22	0.2995
RPS26	0.511666666666667
HOXC5	0.413
SPATA6	-0.07
FLJ38482	1.029125
ZNF234	-0.406
C18orf22	1.61725
SPATA22	-0.15675
THOC1	-0.419
CYP7B1	0.73975
KCNC3	2.48775
C8orf42	-0.544
ALDH1B1	0.765166666666667
CCDC100	0.2829
ARMC4	-1.57875
FAM18B2	0.3075
SLC44A1	0.351625
FBXO17	-1.94216666666667
C6orf107	0.324
C19orf29	-0.66075
ZC3HAV1L	-0.31
PARP6	1.3006
SULT2A1	-3.004875
C1orf159	0.1735
TMC1	0.25375
CHST14	0.87775
GAMT	1.1815
SMCP	-0.0633333333333333
TSPAN33	0.0843333333333333
MIDN	-0.1
NOX4	0.79225
RNASEN	-0.9222
TBX1	-0.0363333333333334
SALL2	-0.2445
C10orf35	1.41725
CYP2E1	-0.744
LRFN2	1.25983333333333
ACO1	-2.71933333333333
IQCG	1.1384
MEGF9	0.80925
TM7SF4	0.543
PLEKHA1	0.315333333333333
STK33	-0.867
C1orf210	1.69225
SNUPN	1.1313
KIAA0406	0.6589
C20orf29	1.495
TMEM55B	0.434
OSTM1	-1.0003125
CLCN7	0.634
OTP	0.07475
FLJ23049	0.122
HEATR4	-0.1775
MAP3K10	0.317333333333333
PCDHGA9	0.317
AMDHD2	1.20775
LCTL	-0.198
PDCD2L	-0.7405
CABLES2	1.04875
SLC5A9	-0.4335
CLCA2	-1.05766666666667
MGC16025	0.3805
STRAP	-0.597
C20orf196	1.191
RRBP1	0.468666666666667
NAT13	-0.7
MAT2B	-0.242
CSNK1D	-0.211833333333333
KIR3DL1	0.03775
PRKAG3	-0.3975
ZNF599	0.2015
PRM3	-0.0235
PER2	0.844
ASPHD1	2.0855
PRMT6	-0.2145
KCNE1L	-0.529928571428571
FAM118A	-0.9795
TAF4	0.82425
NDUFB6	-0.95775
TRIM9	-0.122416666666667
PMFBP1	-0.50725
KY	0.293
DKFZp762E1312	-0.697272727272727
CSMD1	-0.5225
TBP	-0.3865
OR1Q1	0.0913333333333333
RETNLB	0.2665
HPGD	0.584857142857143
DNAJC12	2.55883333333333
FKBP1B	0.6185
ANKRD24	-0.167166666666667
CXXC5	0.882333333333333
IL3	0.251625
DRAM	1.4871
PTCH1	-1.07825
TP53BP1	0.5885
SLC17A7	0.062375
COL25A1	-0.15
AMACR	0.380166666666667
RHCG	-0.28275
VPS13A	-0.49825
FAM55D	-0.4775
PRPF38B	-0.932416666666667
OSBPL6	-0.32275
PFDN5	0.197
CMTM6	0.80025
KCNK12	-0.0875
RP2	0.82325
C16orf52	-1.47525
PICK1	0.8455
IFNE1	-0.354
SEMA4B	0.3155
TYRO3	-0.60875
OR12D2	0.1355
CSNK1A1	0.8245
FANCF	1.809
LONP2	-0.513125
TBL1Y	0.305
LDOC1L	-0.00212499999999999
CCNC	0.1215
C3orf60	-0.56
CHKA	-1.03575
UBAP1	0.14625
MAP3K1	-1.267
ANKRD9	-0.455
FAM92A1	-0.902333333333333
GAB2	-0.3945
AZU1	-0.18525
DIS3	-0.12525
C21orf109	-0.03125
IQCB1	-0.10025
SPATS2	0.831333333333333
EFCAB3	-0.204
PRB3	0.598375
FUZ	0.437166666666667
ZNF813	0.54825
BMPER	-0.353333333333333
HEG1	-0.56125
ALS2CR11	-0.70425
SURF2	0.205
PSMC1	1.04475
OR2D2	0.1485
SLC7A8	0.696666666666667
C4orf40	-0.2025
SPATA7	-0.56275
MAZ	0.85075
PIN4	-0.69825
PDE1A	-0.016625
TAF6L	-0.0311666666666667
OR2T34	0.103
KIAA0284	0.688
ACADS	0.362636363636364
MKRN2	-0.4465
C18orf56	-1.66425
MS4A6E	-0.0571666666666667
GALNT4	-0.4579
C22orf31	0.5115
FLJ36070	0.2915
PSME4	0.42375
TFG	-0.3005
EPHX2	0.819375
ANXA5	0.04625
KRTAP1-1	0.0202
BATF	1.25266666666667
KARS	-1.28825
MSTP9	-0.0085
