Hybridization REF	TCGA-AO-A0J2-01A-11R-A034-07
GDF3	-3.51566666666667
RPS6KB1	-0.468583333333333
DNAJC19	-0.5564
TOP1	-0.446
CRCT1	-0.80625
MPST	0.422
DPM2	0.640875
FAM38B	-3.0395
SLC18A1	-2.10233333333333
FARP1	-0.5175
PAX7	0.19625
TUBD1	-0.8445
GNL3	-0.04725
BTG2	-0.294333333333333
NDUFS6	0.13575
C1orf79	-2.00025
ERAL1	-0.70825
ECHS1	1.38025
VPS4A	-0.507166666666667
CYP11A1	-0.865125
ABCC6	-0.346071428571428
PBX4	-0.226
MOSC1	1.113375
NCF4	0.1065
HYMAI	0.4805
NAGPA	-0.7945
OTOP2	0.082
ACOT12	-0.14875
MTHFD2L	-0.428125
LOC441376	3.2465
C19orf34	0.2645
RAB1B	0.06525
ALDOAP2	-0.381
NTRK1	-1.69433333333333
ARTS-1	-0.9205
SLC6A11	-0.0425
NAP1L2	-3.49125
CNGB1	0.0176666666666667
EPB41L4B	0.364583333333333
FAM134B	-1.1015
HS3ST3A1	-0.183
CPXM2	3.1955
SIRPB2	0.6125
CHORDC1	-1.0255
TRIB3	-0.479
SLC2A5	1.0955
C2orf49	-0.1495
DDX5	0.49875
OR5L1	0.941
ANAPC4	-0.756833333333333
ZSWIM1	0.658875
LOC93622	-0.5095
KCNK3	-0.6836
RP11-35N6.1	-1.769625
ZFP161	0.271
AQP9	3.0475
SLC15A2	0.125833333333333
MREG	0.684333333333333
OR9I1	0.1145
PDLIM2	-0.752
ADAM7	0.011
GSTCD	-0.06
WDR21A	-0.69025
SLC12A8	1.47233333333333
TMEM174	0.061
IGSF3	1.17458333333333
LRRN1	2.6255
LOC402117	-0.4795
SRPK1	-0.213166666666667
LY6K	-1.6438125
NFIA	2.744
PTCD3	0.071625
LEP	0.514666666666667
PCDH21	-0.5985
MAPKAPK2	0.846714285714286
NMNAT1	-0.376666666666667
LHFPL2	0.168125
C9orf43	0.4785
DIP2A	-0.549333333333333
ACTR8	0.43025
CCDC34	-0.262
PTPN22	-0.501375
ITGA3	-1.112
FAM129C	-0.00700000000000001
RABGGTA	0.140333333333333
UNC45B	0.125
KIAA1033	-0.77425
ZNF510	-0.0756666666666667
CYP2D6	-0.361
SLC26A10	-1.3575
STX8	-0.62325
LUZP1	-0.001375
WDR89	-0.678666666666667
EIF4G3	0.149
C5AR1	0.615
ZNF623	-0.558
A2M	-0.1695
TGM7	0.126
GRPEL1	-0.240666666666667
LMNB2	-0.2679
ROCK2	0.357333333333333
SNX16	0.5945
CCDC66	-0.70675
ANXA3	1.92625
KIAA1609	1.847625
EED	-1.18075
RNF32	0.502166666666667
HES1	1.2314
CLC	0.9935
ISL1	-0.737166666666667
KIAA0528	-0.61675
MANEA	-1.4655
C1orf61	-1.8625
hCG_2001000	0.3185
RAPGEF6	-0.2838
KIAA0020	1.4135
NEIL1	0.39025
C16orf45	0.009
RBM10	0.122166666666667
C10orf125	-0.869
MRS2L	0.36325
DNAH17	-1.312375
C19orf10	-0.50075
C1orf160	0.707
SLFN12	1.98075
EXOC3	-0.608666666666667
HIST3H3	0.94175
NCOR2	-0.213833333333333
TNFRSF9	0.98425
MFSD8	0.3835
ALX1	-1.66783333333333
NOL1	-0.241
PODN	1.98675
TIAL1	-0.62475
HIST1H1E	1.92875
NPY6R	0.15
TM4SF4	-0.3175
CORO2A	2.30725
ETNK2	1.07516666666667
APOE	0.6697
ANGPT4	0.152
HDGF2	-0.42775
G30	0.279
ST8SIA4	-0.4835
F2RL1	0.443375
FAM19A4	-1.5605
CCAR1	-0.873
B3GNT7	0.1485
OPHN1	-0.2618
DSCR6	2.951
C21orf13	0.659
GAS2L1	1.2265
RFX3	0.997
COPS4	-0.077
BCHE	-4.82566666666667
BCL2	-1.745625
HBZ	-3.04583333333333
ARL13B	0.2635
MAPBPIP	0.36675
MYO15B	-0.702875
SPZ1	0.268
KIAA1324	3.59611111111111
PLCL2	-0.72875
C4orf29	-1.26625
WDFY2	0.326875
ZNF284	-0.889
NAALADL1	-0.2735
DUSP5	0.856833333333333
PXDN	-0.00400000000000001
SLMO1	-0.2425
TNXB	0.5873
BIRC7	-0.71975
A4GALT	-0.0881666666666667
TIMM22	-0.08425
FAM110C	1.40225
TOMM34	-0.916625
ABHD9	-0.067
ADAM32	0.22
CRHBP	-0.44975
AQP2	0.372
LOC130355	0.9525
ZNF187	-1.87816666666667
ZNF816A	0.231
F7	-0.761
CNOT1	-0.4462
SLC13A4	-0.5285
ZBTB11	-0.017
B3GALT5	-0.09175
EXOC2	0.237333333333333
IRS1	-0.3182
TMEM1	0.705
MRPL34	-0.519166666666667
SAMM50	0.0005
CDC42EP3	0.84225
HSF2	-0.3099
MFN2	1.1255
TSPAN7	-2.55183333333333
NUCB1	0.376666666666667
RHOH	0.274
ARL16	-0.837
TACR1	0.00475000000000001
SFRS5	-0.3895
SNX25	-0.725625
RHBDF1	0.316666666666667
PCDH18	0.0701666666666667
HMG1L1	1.12075
MYO5C	0.031625
MAPK10	0.3155
LDHAL6A	0.277166666666667
NUDT12	-0.428166666666667
NCAM1	-0.3065
GLIS2	0.3855
GGTL4	2.609
DAPP1	-0.75325
ATF7	1.4435
KIAA0748	-1.30125
NFIL3	0.7665
TM6SF1	-0.1547
SEZ6	-0.000250000000000023
NANOS3	-0.377
DNAJA3	-0.195666666666667
CLDN6	-2.5625
CIITA	3.7812
EPHA4	-1.74891666666667
FANCC	1.19475
CMTM3	0.163625
PSG3	-0.026875
MRPL15	0.247
C21orf59	0.05975
PLCXD2	-0.39275
C2orf34	0.931
UBE2L6	2.56325
MED14	-0.0425
HP1BP3	-0.2775
C6orf208	-0.3435
TPBG	0.43425
OSR2	-0.010875
XPC	-0.749333333333333
KLHL7	-0.877333333333334
CCR3	-0.282666666666667
AGTPBP1	-0.619166666666667
PCSK6	-2.6004
STAT5A	-0.9854
FAM18B	-0.35475
LONRF2	-1.26616666666667
PTPN2	0.74675
SF3A3	-0.501833333333333
EFCBP2	0.12075
HCFC1	-0.9295
AHNAK	0.0507
ACTR5	0.46775
KIF14	-0.643857142857143
TENC1	1.41525
HEATR5B	1.061
YIPF2	0.415833333333333
MYEOV2	0.881833333333333
DUSP18	0.8505
KIAA1012	-0.8345
AHR	-0.500333333333333
C17orf53	-0.581166666666667
PTPRH	-2.95825
ATP6V1C1	0.03
TAS2R3	-0.1305
LOC440356	0.371
COQ10B	0.272
PSMF1	-0.15225
SORBS2	1.1855
NFE2L2	0.24375
TMCO7	-0.3155
SH3PXD2A	-1.7077
SH2D2A	-0.2995
SPINK5	-3.27175
MRPS24	-0.79625
OPA3	0.515125
TRAF7	-0.345166666666667
C4orf35	0.238
MT1G	-0.202375
MGC39545	0.83625
HS1BP3	-0.7499
OR2B2	0.545
CHRM4	-0.0925
SFRP2	1.83591666666667
RIC3	-1.29425
ART1	-0.9985
C6orf1	0.2285
DUS4L	-0.5385
C10orf104	-0.619
TNFAIP6	1.27925
RTEL1	-0.3425
CCT4	0.3418
ZNF709	-0.4955
CHMP6	-0.110166666666667
UPP2	0.0715
CYP19A1	-1.9145
CD151	-1.46716666666667
NDUFA13	0.2555
ARFRP1	-0.375166666666667
FAM26B	0.4305
CRYBA1	-1.247
MRPL41	0.1995
NPFFR2	-0.577125
HRH2	0.2685
SCAMP3	-0.262666666666667
MTMR6	-0.2574
MTG1	-0.9375
UBTD1	0.58025
CRABP1	-2.747
FLJ33790	1.3674
KIAA1908	0.586666666666667
GPR158	2.3275
PACSIN3	0.064
OMD	1.589
CATSPER1	-0.288833333333333
HOXB8	-0.24575
FBXO46	1.005
OAS1	2.37466666666667
SVIL	-0.80025
PHB2	-0.2965
ADCY3	0.405
NDRG2	0.389166666666667
ERMAP	0.0751
APBA2	-1.14366666666667
IGSF9	2.174
WNT6	0.882214285714286
MYCBPAP	-0.601
ATP2B2	-0.297
CPVL	-1.3711
TRAM2	-0.171666666666667
NOP5/NOP58	0.13325
ZNRF4	0.05675
TLK1	0.42575
MTMR12	0.252071428571429
ZNF384	-0.211833333333333
FAM9B	-2.10925
RPN1	1.3843
PMVK	0.59925
EIF3D	0.3971
SIX2	2.83175
HPS1	-0.117571428571429
RNF7	0.08675
PSKH2	0.5575
KCTD13	0.0333333333333333
CSMD3	-0.8506
FBF1	0.1285
IL8	-0.561125
SERPINB13	0.50275
FBXL20	0.10975
BLR1	0.29575
SH2B1	-0.118666666666667
RFNG	-0.102875
RAB20	1.25216666666667
RBM7	-0.31
POLR1A	-0.1495
TMPRSS4	-2.2105
TAF9	-1.222625
TERF2	-0.596166666666667
TNFRSF1A	0.830083333333333
ACADVL	-0.438666666666667
GTF2H5	-1.40625
EDG8	-1.09966666666667
C9orf140	-0.49175
UST6	0.408
ZBTB8OS	0.10325
ZNF710	2.1695
GPR174	-1.001
ATP6V0A2	-0.70675
KIAA0319L	-0.676916666666667
XKRX	0.1615
DOPEY2	1.5093
SDHD	-0.116666666666667
SUMF1	2.8025
OSM	2.36525
OPN3	0.24275
DAGLB	-0.511
PPFIBP1	-0.2968
TRIM63	-3.61325
C10orf53	0.4265
LYPD3	1.9625
BCL7A	-0.782625
AGER	-0.893333333333333
TCF19	-0.3665
SAT2	-0.4705
PFTK1	0.8675
GABRE	-0.6615
C15orf38	1.6191
FIS1	-0.4075
KCNV2	-0.3855
CLPS	0.255
PPCDC	-0.777375
FOXN2	0.313166666666667
NT5E	-3.397
CD83	0.3755
IL18	0.12725
VPS16	0.09125
IGFBP2	-1.26933333333333
NOTCH2	0.34025
SIGLEC1	2.483
CD93	4.2985
SULF2	-1.0195
CEP164	-0.064125
P53AIP1	0.150833333333333
TOR2A	0.312333333333333
ZNF136	-0.0265
MGP	3.4461
CCDC144A	0.091
TRPC1	-1.89483333333333
SMS	-0.655166666666667
MAPK7	-0.392833333333333
RRAGC	0.451
PARD6A	-0.215333333333333
NUB1	0.334833333333333
SYNGR4	0.62925
OR11H12	0.1485
WIF1	0.563375
GCH1	1.66775
OR11H4	-0.191
SLC44A5	-0.6195
GPRIN2	2.98783333333333
LOC401431	-0.19675
CPA4	-1.6582
MELK	-0.240222222222222
IL15RA	2.20725
CUL3	-0.5875
HMBOX1	-0.515
PODXL	-1.53375
CCT6B	1.4545
COMTD1	0.77075
MUC20	-0.7125
GPX2	-3.414
ITK	-0.818375
FBXL5	0.54525
C13orf27	-0.463
DEFA5	1.1095
TRHDE	0.368
MTP18	0.674833333333333
UQCRQ	0.5119
ITGB2	1.04491666666667
CSRP2BP	0.11125
TAS2R44	0.338
PHPT1	-1.083
FAM44C	-0.7055
ERH	-0.193
MPHOSPH1	-1.88566666666667
MORC1	0.026
PARVB	-1.0525
LAMA1	-2.26433333333333
PGBD3	1.051
GIMAP6	3.49475
AREG	0.329333333333333
LIPT1	0.20275
MGC99813	-0.8475
C1orf201	-0.103333333333333
GRIN2A	-0.7544
MAN2C1	-1.75775
NSUN5	-0.4965
SF3B5	0.93175
MYC	-1.1601875
NRXN1	-0.44375
ZNF18	0.06725
SPDYA	-0.397714285714286
SLC37A1	1.9645
DECR2	-0.17725
ANKRD38	-0.037625
SPTLC3	-0.456
SUPT16H	-0.142875
DTWD2	-0.08375
ULBP1	-1.197
ZADH1	0.015
OIP5	-1.11825
IL10RB	0.668833333333333
OTUB2	-0.354625
VWA3A	-0.189166666666667
SPIC	-0.0608333333333333
OR6C4	0.288
PSCD4	0.675166666666667
DPY19L2P2	-0.264
TRAPPC6A	0.562666666666667
C21orf2	-0.3785
CEMP1	-0.17775
LIN7B	0.148
E2F7	-0.838333333333333
VCP	0.3993125
LAMA3	-0.42125
BGN	1.094
GPR160	-0.370333333333333
COCH	-3.503
GPR81	1.33116666666667
APOBEC3F	-1.35725
tcag7.1017	-0.4805
C1orf32	0.239
SCGB1D2	-0.00275
FLJ43987	-0.1315
C6orf170	-0.42725
KLK9	0.2605
GPD1L	1.743125
VPS37B	0.2795
ATG3	-0.138666666666667
ADAMTS17	0.055
KLHDC2	-0.274833333333333
NDUFV2	0.089
BLK	-2.16975
MATN4	0.646
GPM6A	-0.310125
GBP4	5.41966666666667
TMEM162	-0.0271666666666667
PKP2	2.35
HRASLS	2.072
MMP1	0.8085
SFXN3	-0.8483
FSD1	-1.30316666666667
ST6GALNAC3	-1.21966666666667
CA12	0.7398
NCOA6	0.4725
C19orf58	0.6134
PPP4R1	-0.227333333333333
MAN1A2	0.859833333333333
IKBKAP	-0.9
UPF1	0.224166666666667
KIAA1219	-0.03525
WNT16	0.329
SNW1	-0.079
IL18RAP	3.94675
RPP30	0.052125
CDC40	-0.129357142857143
SETD3	0.333666666666667
SLAMF6	0.2335
ELK4	-0.4135
TRIM47	1.17766666666667
ACOX3	0.717
TRIM6	-0.4665
KIAA0372	-1.45983333333333
TP53AP1	2.244875
SMURF2	0.26875
ADAD1	0.35125
EBP	1.0083
KRTAP13-2	-0.2495
FLJ36874	0.152166666666667
TOR1A	0.8635
P2RY4	1.342
GPBP1	0.6375
TRPV1	0.051
ADAMTS12	-0.073
PES1	-0.3134
ATG4A	0.6735
MAGEA10	-4.18925
WFS1	0.52425
CC2D1B	-0.431833333333333
PABPN1	0.570125
SLC25A30	0.0215
SLCO1C1	-0.0525
SLC22A5	2.2225
KIF23	-1.39533333333333
SYN2	-0.6355
ASPN	7.40833333333333
CENTG2	-0.08875
QSOX2	-2.06
FLJ10815	-0.363166666666667
STK24	0.00312500000000001
SPEG	-0.2797
STK10	0.5555
DACT2	-0.5275
AAAS	-0.96175
SSX3	-1.58425
ABCD3	0.1409
C4orf12	0.0905
PARVG	0.5805
FIG4	1.3125
C9orf46	1.775
TMCO6	-0.5295
IGHMBP2	-0.86
DUS2L	-0.524166666666667
FAM3C	-0.9785
TMEM16D	-1.98125
DCTN4	0.2075
KCNH3	-0.15025
EIF2AK2	1.4245
AP1S3	0.88
CST4	-0.0615
PAM	-1.035125
NUTF2	-0.3355
CITED2	1.2035
SLC39A4	-0.654
C2orf52	-0.6275
GRM3	-0.0715
C12orf49	0.87575
CCDC49	-0.2163
GRAMD1B	-0.76075
FNDC4	0.60575
SIAH2	-0.860625
GDPD4	-0.48075
C21orf87	1.1845
ATP5A1	-0.4145
C16orf63	0.027875
LOC388135	-1.50266666666667
ATP5J2	0.425625
MMP3	-1.12725
EMID2	-0.457
CRHR1	0.37125
WDR70	0.37175
C13orf31	1.37225
ZFAND1	0.424
CCL18	4.39483333333333
C3orf49	0.285
RINT1	0.0655
KIAA0408	-2.14866666666667
F13A1	2.5818
SLC10A1	-0.257166666666667
OGN	-0.783
GIPC2	-1.97716666666667
XPO6	-0.554833333333333
LCE1A	0.7905
FMR1	0.6336
LOC374920	-0.162
DUSP3	0.51025
ANKMY1	0.35625
C7orf50	0.06725
BBS9	-0.056
UNC119B	-0.471375
C9orf72	-0.5515
MGC35440	0.483
ENTPD6	-0.05625
PPP1R2P9	0.80225
ERCC4	0.23725
FAHD2B	0.7375
HMHA1	-0.919
HACL1	-1.03725
RAD23A	-0.4725
FAM83B	0.81825
PPP5C	-1.0585
RNASEH2C	-0.400125
C9orf153	-0.21325
SCAMP4	0.217875
GHITM	0.1005
NDUFB7	0.54025
ADCYAP1	-0.380166666666667
SP110	2.40933333333333
MAP3K7IP2	0.743
DHH	-0.048
AGRN	0.6595
WDR33	-0.035
CEP290	-1.27
PRPS1L1	-1.93716666666667
KLRA1	-0.041
GPR97	-0.079
CHD7	-0.302333333333333
TLR10	-0.36875
SLC30A8	-1.0975
HIC1	0.709333333333333
IAPP	0.5375
RXFP4	0.56925
GP1BB	1.05725
SHQ1	-0.3455
NKX2-3	0.107333333333333
API5	-0.205
FTHP1	0.631
MOV10L1	-0.438
TRIM6-TRIM34	1.2755
ADHFE1	-0.73575
FAM117A	-0.864
DDI1	0.5775
CDON	-0.542166666666667
TRIM73	-1.373
IGKC	3.123
MMP14	-0.706333333333333
DYNC1LI1	-0.115875
C11orf66	0.3095
TRBV3-1	-1.47775
FASTKD5	-0.3935
BIVM	-2.864
LHX4	-0.40225
CXCL2	0.7017
RAB2B	-0.533833333333333
IZUMO1	-1.118
MAP3K15	-1.655125
FAM19A2	0.033
ZC3H8	0.0685
ZMAT1	0.68325
SPINK5L3	-3.20425
SLC10A6	0.486
APPL2	-0.55925
CARD10	-0.681666666666667
LOC402176	-0.025875
EEF1D	-0.1594
RAB6A	0.4556
C12orf5	0.601625
PAPOLG	1.1675
MSRB2	1.15775
BCR	1.589
PUS3	-0.28475
TIAM2	0.08825
ZNF317	-0.362333333333333
CHD2	0.389
FZD5	-0.828727272727273
NUDT8	2.405
ZNF763	-0.6535
PRC1	-0.105444444444444
ABCB9	0.1855
SPATA3	0.36575
TRAK2	-0.151375
STAB1	2.137375
LRRTM2	-0.0571666666666667
psiTPTE22	1.17025
DBI	2.49625
SERPINA11	-2.91475
NAT5	-0.14925
C20orf58	-1.76975
RPS6KA4	1.10916666666667
FLJ90650	-0.68425
TGFBRAP1	0.11825
CHRDL2	-1.056625
FAHD2A	0.3655
CNTN1	0.5835
BBS4	-1.4152
TMEM181	-1.46975
MINPP1	-3.2775
MPHOSPH6	2.02975
HOXC10	2.3631
ITPKB	0.11075
CLPTM1L	-0.081
MEOX2	-1.34183333333333
ATP6V0C	0.2385
PRPF8	-0.866666666666667
TMC5	3.96925
FKBP3	-0.0065
PLEKHB2	-0.763
OR4D6	0.064
ZNF544	-0.4427
D2HGDH	0.099
RPL18A	-0.2846
HEL308	-0.116
MPP6	-1.5905
TCERG1	-1.18775
KRT16	-0.354
KLF17	-0.65025
KLF5	-0.59025
CDR1	2.283375
VCX3A	-3.9085
FBLN2	1.3415
C14orf104	-0.042
HBE1	-4.7222
OR4S2	0.2125
C1orf108	-0.761666666666667
ROBO4	2.96666666666667
CPEB4	-0.47525
C11orf80	0.259166666666667
BCKDHA	0.335
MYOC	0.17675
GIF	0.3265
CKMT1A	2.1625
RPL3	-0.0404
THBS1	1.626875
APOO	-0.32875
ARMCX1	0.88075
HSZFP36	0.45325
SNAPC5	-0.375
EIF4ENIF1	0.52475
ZNF433	-0.16325
TNFRSF21	-0.099
TMPRSS7	0.2355
SPATA18	0.3872
HPDL	1.835
MKL2	0.4911
TBX3	0.00292307692307691
C21orf93	0.373833333333333
DAXX	0.59675
ELMO1	-0.5515
RGS13	1.0768
TAF11	-0.595
UNC13A	-2.412
LOC653314	-0.3122
ORC3L	-2.272
IMAA	-2.676
TARBP2	0.81325
CABIN1	0.6193
TRIOBP	0.2506875
HIST1H2AC	1.5755
RGS22	-2.99516666666667
NCOA1	1.27133333333333
IL25	0.8865
SNCG	-0.089
GPR6	0.2165
AMDHD1	-1.03716666666667
CHEK2	0.73575
C6orf142	0.258
DRD4	0.61375
C14orf68	-0.68625
GDF11	-0.887
SEMG2	-0.593
CD247	0.6615
CDAN1	-0.4855
RBMX2	1.58766666666667
TGS1	-0.77775
OIT3	1.06975
SYF2	-0.19875
MCM4	-0.348875
PKHD1L1	-0.39
CEP192	0.0993333333333333
IFT88	0.2805
RPL9	-0.829714285714286
RAB32	0.4095
DDX43	-2.80575
P2RX2	0.354666666666667
OR5D18	0.183
UBE1	-0.114833333333333
SLC24A1	-0.45875
ARHGAP5	-0.20375
CETP	-0.62325
KIAA1731	-1.18216666666667
SLC9A4	0.086
PTPN6	1.369
BAHD1	-0.26025
GRIK3	0.1525
CACNB2	-0.8272
PDE10A	1.23325
DGCR14	-0.373
PCDHB9	-0.368833333333333
RHOQ	1.28333333333333
MAP3K4	-1.45
KTI12	0.475833333333333
RPL23AP13	-1.429
GNG11	-1.74275
CLCN3	0.231166666666667
GPAM	-0.419
VSTM2A	1.178
SLAMF7	2.50516666666667
INTS2	-0.73675
PPP2CA	-0.9326
LRP12	1.23866666666667
SEC14L2	1.72611111111111
DKFZP586H2123	0.57
MC3R	-0.11
CIRH1A	-0.937666666666667
HIST1H2AB	1.8255
POLH	-0.5535
MGC16703	-1.81983333333333
SNAPC2	-0.3625
FILIP1L	0.648
RASGRP4	0.3505
LRRC1	2.5635
GAS1	-0.62575
PRAC	-0.991
DGKA	-0.794666666666667
NT5C3	-0.401
PEG3	-3.893
NADK	-1.093
PRR17	1.2825
LOC374569	-0.45325
SGSH	0.335166666666667
NLRP8	0.4885
GALT	-0.4905
MCF2	-1.285
ZNF263	-0.64
TACSTD1	1.69966666666667
TYR	-5.9827
ATP6AP2	-0.19125
RNUXA	0.44925
ABHD10	-0.0547
GDPD2	-1.4795
SLC35C1	1.258
UBE2A	1.615875
HERC5	0.0555
FAM112B	-4.45966666666667
FBXL16	-0.812
DKFZP434A0131	-0.3645
ELA3A	-1.9985
RBM41	-0.12925
HAO2	0.3785
RNH1	-0.44075
SHANK2	0.959
OSBP2	-1.303625
DAK	-0.1195
C3orf58	0.820416666666667
TCL1B	-1.7845
KBTBD2	-0.298125
SUGT1L1	-0.806
UBE2E2	0.858833333333333
MYL9	2.112625
CDC23	-0.198
PBXIP1	0.7721
CXorf40B	1.4775
NBL1	0.00275
RTBDN	0.338
RAB11FIP5	0.389
TTTY13	-0.0185
SCOTIN	0.207
SOHLH1	-0.0901666666666667
CDKN1A	-0.503857142857143
NCK1	-0.56175
ZNF550	-0.677
SAPS3	0.199
SPIN3	0.179
MAGEE2	-0.3965
MIS12	-0.737166666666667
OR8H2	0.3615
KIAA0774	-0.302833333333333
UNC5D	-1.5005
CUL7	-0.681666666666667
LIPC	-3.03533333333333
DIO1	1.72
C20orf11	0.8884
CTRL	-0.5695
HS3ST2	2.99075
PAK4	1.0915
CCRL1	2.12975
RNF10	-0.317125
ZNF567	-0.91175
ZNF660	-2.5105
TCEAL3	0.852
MAGOH	1.08416666666667
CENPB	-0.0958333333333333
C19orf7	0.5725
LOC388965	0.24725
ZCCHC13	0.3835
JMJD1A	-0.5388
HIST1H4H	2.5725
TBRG1	-0.3904
GPC3	-3.405125
TAF1C	-0.081
EBNA1BP2	-0.0575
CIAPIN1	-0.3445
PDGFRA	-0.731888888888889
CSTB	1.018875
CENPI	0.0691666666666667
GTF2E2	-0.584333333333333
RPP21	0.11875
CCNF	-0.6265
KCNQ3	0.5085
FAM79A	1.067
SLC22A12	0.642
NOVA1	-1.01316666666667
FZD3	0.4868
AKAP8	0.01625
SOCS5	-0.40625
CFDP1	-1.017
DLG5	-0.0615
PGM5	-0.203083333333333
C1orf144	0.903
HDAC10	-0.7295
RND2	-0.9675
C20orf199	-1.29925
RNMT	-0.26975
SLURP1	0.18925
ASTN1	-1.03575
SH3BGR	0.7005
MYCL1	-0.932625
ZHX1	-0.6385
CENPK	-1.9185
FOSB	2.4419
LOC643406	-0.05325
C2orf59	-0.691625
TMEM135	-0.838125
SLC27A2	-2.41025
KRT33A	1.6955
OVOL1	1.681125
PAMCI	-0.452
S100A7	6.382
ZNF789	-0.2995
HARS2	0.8825
RPL23A	-1.20533333333333
TCF23	0.04025
UPF3B	1.07175
C17orf78	0.5575
HLA-DOB	1.14966666666667
C14orf142	0.662666666666667
TEKT5	0.422666666666667
DMWD	0.1435
POLD1	-1.48716666666667
GSCL	0.2665
CALD1	0.0101
SCRT1	0.621333333333333
AIG1	1.18875
UNC84B	-0.46925
ZNF404	-2.21025
TMED6	-2.56925
KIAA1462	0.1725
LRRC27	2.15583333333333
PYGO1	0.6185
PIGU	-0.363166666666667
ALAS2	-3.70466666666667
WRNIP1	0.774125
CNNM3	-0.188
ZNF2	0.1925
ST3GAL5	-1.17116666666667
MRPL23	-0.8625
TSSK6	-0.8765
PSMA6	0.6265
C16orf70	0.05375
KIAA1602	-0.03325
ALMS1	0.262333333333333
DCN	0.978375
TMEM132D	-0.70425
SUCLG2	-0.3725
ABHD14A	0.333
DEXI	0.191333333333333
AMPD2	-1.05466666666667
IFNAR2	1.52483333333333
CYB5A	2.7283
TLOC1	-0.3069
NXF5	-0.3965
NRBF2	-0.12775
KCTD3	1.44925
ITGAE	-0.4205
SLC30A3	-1.5165
ZRF1	-0.097
IFRD2	-0.165625
XAB1	0.456
PYCR2	0.0975
SERPINB3	-3.9485
TMLHE	-0.3121
GEFT	-1.278375
ABCA5	0.361625
EMR4	0.0511666666666667
TSFM	0.636
HIST3H2BB	1.81075
ARHGEF19	1.02875
TSPAN17	0.496833333333333
ABCC8	0.10225
MAP1S	0.273833333333333
C22orf36	2.21775
BNC2	-0.548928571428571
HIST1H4A	1.04125
NDUFS3	0.1195
WDR3	-0.295
XKR4	-0.1825
TTC33	-0.677714285714286
STMN2	3.8105
CPN2	-0.860666666666667
HSPC105	1.945125
PCOLCE2	-4.7115
C3orf55	0.0055
KLHDC9	1.15466666666667
TBC1D23	0.506125
ATXN2L	-1.01191666666667
MAP2K3	0.28875
SCAP	-0.0935
ZNF486	0.6715
C20orf96	-0.47
NARS	-0.61775
ADAMTSL1	-0.714285714285714
PRCC	0.461666666666667
CCDC126	-0.1255
ZNF675	-1.063
CALCOCO1	0.13725
ANKRD43	3.38675
CWF19L2	-0.101833333333333
ZBTB32	1.19416666666667
BRAF	1.2195
ODF4	0.31075
MGC14376	0.18
HORMAD1	-1.70183333333333
AAK1	-0.116666666666667
PEBP1	0.496666666666667
TNFSF5IP1	0.363333333333333
DKFZp564N2472	0.098
RMND1	-0.794125
IGKV1-5	3.26275
COL1A2	2.031
SERPINA5	-4.073625
AANAT	0.6735
C19orf21	-0.9535
GEMIN5	-0.26575
UBR4	-0.159
LTBP3	-0.2165
AMHR2	-2.48933333333333
PROCR	-1.36175
MYBBP1A	-0.51525
C20orf39	0.874166666666667
ZNF697	-0.637625
PASK	-0.2887
ZNF776	-0.103333333333333
RFXDC2	0.14775
KIAA0467	-0.12925
C10orf96	-1.301
ZNF503	-0.238
GULP1	-0.317
KCNE4	-0.619166666666667
DKFZp434K191	2.354625
LOC196913	-0.3975
BHLHB4	0.952
CH25H	0.6365
LOC81691	0.785
ALPL	0.118642857142857
COL12A1	2.029
FOLR3	-1.8315
GPR123	-0.238875
TRIM62	0.672
ABLIM1	0.466333333333333
MAST3	-0.47875
RHBDD1	0.483833333333333
LOC338809	-1.4945
RYBP	0.169
TTC26	0.662625
ZNF22	-0.122833333333333
ISCA2	-0.165
RDM1	-0.17625
PIGM	0.66775
GNB3	-1.0625
ACTR2	1.1145
HMGB1	1.34745
EDG1	1.58116666666667
SOAT2	-2.8015
OR10AD1	0.161
RAP1GDS1	0.650666666666667
LCE1F	0.4895
ESM1	-1.16475
RCN3	1.0775
CREBL1	-0.49775
DBNL	-0.958666666666667
PTGER3	0.913875
USP30	0.0505
BCL2L12	-0.3955
KIF26B	1.6755
ZNF416	0.17375
ZNF225	-0.6795
C17orf70	0.3465
ZNF554	-0.27275
RAE1	0.208333333333333
TNIK	0.376333333333333
ACTN3	0.015
MGC45922	1.093
CCNA1	-0.457
RYK	0.247333333333333
IL26	0.102
LRP3	1.40416666666667
QARS	-0.344
SOX7	0.239928571428571
BID	0.348875
OR2S2	0.223
CXCL14	2.329
C11orf47	-0.07
MGC29891	0.779
HSPB8	-1.1434
PRDM14	-0.906
NUFIP2	0.4275
MNAT1	-0.816125
ZDHHC2	-2.1235
MBNL2	-0.153375
ADD3	-2.334875
CSNK2A1P	-1.59825
KLK6	-2.276
TMEM111	0.5126
KIAA1279	-0.47375
NUBP2	-0.471166666666667
RAB42	-0.71425
ID3	-0.8198
TM9SF1	0.49475
MDP-1	-0.35875
POU4F2	-0.205
IQCK	0.264
C16orf14	-0.4135
CAPN3	-1.429125
FAM43B	-0.608375
RECQL	-0.572
AP1G1	-0.169357142857143
CTNNBL1	-0.299333333333333
ECHDC1	-0.995833333333333
SMARCC1	-0.066
FOXQ1	-1.791875
GNAI3	0.323333333333333
POLG2	-1.97925
CD4	0.77675
ITLN1	-0.038
EBI2	3.41975
IRF1	2.568
PTPRE	0.9592
