Hybridization REF	TCGA-D8-A147-01A-11R-A115-07
WDR77	-0.24475
ATF2	0.529916666666667
ITFG3	-1.13933333333333
SLC39A13	0.86125
ARL6IP5	1.031
C10orf137	0.944625
QTRT1	0.414833333333333
CCNT1	-0.60225
DYNLL1	0.5879
WDR53	1.121
LIPG	-0.8845
ASAH3	0.3275
HELB	0.32075
PHACTR2	0.94575
VENTX	-0.10925
LAD1	1.82583333333333
PAOX	1.34175
MAPK8	-0.0145
CCDC38	-0.0745
DNAJC8	-0.5995
RBBP8	-0.144
WNT11	1.5289
KCNJ12	-0.742
HDAC8	0.045
STARD4	-1.969
ACVR1	1.38183333333333
C14orf65	-0.265416666666667
KLB	-1.435
C1orf65	1.20575
ZFYVE28	0.362625
NSUN6	0.3465
KIF27	0.2935
SYTL2	-2.386
UBXD2	0.2017
OR6T1	0.4375
CCDC91	0.651214285714286
GRID2	-0.002
CALN1	-0.83275
ZNF423	-0.501
PSMB4	0.876166666666667
XPNPEP3	-0.314166666666667
ARPP-21	-3.7956
SART1	-0.653
RACGAP1P	-1.7825
SPTA1	-3.81225
C6orf113	-0.137833333333333
C7orf16	-3.18825
CHST7	-0.8615
C21orf29	-0.5415
SEMA6D	-1.678
PCMTD1	1.3494375
KIAA1754	-0.9915
MYCN	-0.094125
KCNJ3	-1.699
MAPK13	2.1761
ERO1LB	0.56375
NTF3	-1.58416666666667
NKX6-2	-0.311
GTF2B	0.51975
GSPT1	-0.896
GUSB	-0.0541666666666667
LOC221091	-2.08
LIG1	-1.19075
EXTL3	0.350166666666667
NID2	-1.853
TTC29	-1.27375
TMEM97	-1.269625
EXTL2	-0.1525
SUZ12	-0.326875
IL1F8	0.497
KRT18	-1.739
MRPS16	0.427916666666667
PI4K2B	0.28575
LACRT	0.251
OR51F2	0.7135
JMJD2C	-0.9655
KGFLP1	1.51675
CDK5RAP3	0.2522
YTHDF2	0.811166666666667
GGCX	-0.84475
ARPC4	-0.10225
EGLN2	1.3075
KBTBD4	0.508571428571429
ROBO3	-0.384
DEFB118	0.539
KIAA1543	1.35525
RTCD1	-0.086
MZF1	-0.3675
C18orf26	-0.5195
CNIH4	0.413166666666667
ZFP2	2.287
HTATSF1	0.70425
WFDC2	2.6825
NDUFA7	-0.206
TTC22	0.614166666666667
FAM40B	-2.862875
DCPS	-1.12825
SH2D1B	-0.516166666666667
MRGPRE	0.5005
SBK1	0.89775
UNQ6411	0.228
OSBPL9	-0.6075
NUP107	-0.31725
MYOZ3	0.071
PDE4B	-0.012
FAM113A	0.1625
IDH3G	-0.2725
FBXL7	-1.025125
ARFGAP3	-0.00149999999999997
MAPRE2	-0.637692307692308
IL1RN	0.8953
KIF13A	1.7945
RAC3	-0.565
TCTE1	-0.405
TMEM14B	-0.626
ADIPOR1	-0.288666666666667
GRINA	0.5565
CLIP4	2.55275
LRIT2	-0.3345
TFPI	-3.79492857142857
FABP6	1.28875
SLITRK2	-0.5702
HKR1	1.078
SMTN	0.32425
C1orf75	0.5945
CD209	0.34625
CYB5R2	2.3055
DNTTIP2	1.11466666666667
CSGlcA-T	0.794
GABRB3	0.65625
PCBD1	0.819166666666667
TAF3	-0.227083333333333
HOXD3	-1.48983333333333
GIPC3	-0.622666666666667
P11	0.1629
BFSP1	0.14775
LCP2	0.9235
TAS2R8	0.5815
SEZ6L	-1.32975
NR2C1	-0.534375
EXDL2	0.5553
TNFRSF13B	-2.07483333333333
MKI67	-1.1825
GLS	0.722583333333333
C7orf54	-0.9888
LGALS13	0.026
IL4R	1.49975
SEC11A	-0.0598333333333333
SPP2	0.390333333333333
C18orf32	0.322
CLSPN	-0.6305
SPAG1	0.3225
C9orf82	0.04025
TM4SF1	1.91975
EMILIN2	2.271
SMG7	-0.423833333333333
TAS2R13	0.5085
ZNF628	0.0005
DZIP1L	0.867
ANKRD13A	-0.2076
VASP	0.254125
ZCCHC11	-0.1045
SYPL1	-0.292625
MGC34774	0.54875
C4orf28	-0.295375
KIAA1211	1.27875
RPS27L	-0.922
TATDN3	-1.01425
PDCD1	2.3945
OR5P2	0.9605
IFIT1L	0.2645
MIPOL1	0.219
OR51D1	0.71625
C1orf92	-0.206166666666667
LAMP2	1.5035
CAT	-0.287166666666667
C16orf80	-0.3575
C15orf32	0.544
ZNF746	0.2105
C1orf76	-1.167
ATXN1	0.161
LAMC2	1.77825
SLC2A7	-0.035
CPOX	-1.09725
APH1B	0.237166666666667
LOC442245	-0.46825
CTNND1	1.06255555555556
GABRG2	-1.02728571428571
MADCAM1	-0.2345
F5	-1.34975
SEMA4F	-0.389666666666667
NUDCD3	-0.099375
PDZD11	-0.121
TRIML1	0.9405
GCNT3	-2.91533333333333
TMEM120A	-0.41675
CNDP1	0.215
N4BP1	0.475375
SLC35F2	0.679875
LCP1	-0.527833333333333
IGBP1	-0.3963
DCAKD	0.41725
ELA2A	-0.2035
C12orf56	3.339375
PITRM1	0.0632142857142857
GUK1	0.178
RASSF8	-1.7308125
OR2A14	0.36
ADM	-1.67288888888889
FGD3	1.817
GHRHR	0.257666666666667
RHPN2	1.566
C4orf39	2.37216666666667
VPS72	0.8105
SERF2	0.0219444444444444
CD22	0.174333333333333
CD47	1.1405
PPIC	0.934
IMPDH1	-0.017
ACP6	-0.352166666666667
PRKACA	0.08525
PPP1R1A	1.537125
TRPV3	0.3855
ASXL1	-0.040625
C17orf55	-0.8875
FXYD1	-0.0501666666666667
LMOD2	-0.27
ANKRD33	0.3025
LCE2C	-0.185625
ZNF620	-0.1065
DKFZP566E164	-1.21725
VSIG2	0.607
KIAA1128	1.74475
USO1	-0.641833333333333
NUDT4	-1.05628571428571
CLDN1	2.42092857142857
OR4Q3	0.4645
FASTK	-0.557333333333333
ICOS	3.31383333333333
LDB1	0.2415
GSTA5	2.978
ABCC1	-1.78133333333333
FAM54A	-0.9575
PCBP2	-0.798666666666667
NUP205	-0.50525
ACTA1	2.928
GABBR2	0.91975
PIP5K1B	-1.13566666666667
AGXT	-2.09883333333333
RNF181	-1.09725
ATP8A2	0.8305
AFTPH	0.237625
FGF21	0.1695
FCER1G	2.3265
SNTB1	-1.38475
SLC24A3	1.817625
TXNL4B	-0.3333
RPL10L	-0.275666666666667
LOC389517	-0.95205
TSGA13	0.562
SHOX2	-1.65733333333333
ITGA7	-0.838
KCNIP2	-0.385
KLF13	1.0929
ZFAND2A	-0.3765
CEACAM1	1.03571428571429
PFKFB4	-2.09433333333333
MED19	0.52625
LRRC57	0.166666666666667
RNF11	0.043
ANKRD32	-2.46425
P117	-0.44475
OBFC2A	1.1195
POLD3	-0.36225
RAB18	1.197375
TPH2	-0.1365
PHB	-0.126
JDP2	1.10933333333333
MORF4L1	0.4844
POU2F1	-0.522
CNNM2	-0.4125
LOXHD1	0.6945
ZC3H15	0.30275
ELK3	0.0593333333333333
FAM111B	-0.5245
CBLC	3.33166666666667
SBNO1	-0.74475
ANKMY2	-1.45925
PLEKHA5	0.17075
DHX58	2.69783333333333
ARCN1	0.3215
TREML1	0.3303
KNCN	0.559
SEC24A	-0.934875
PSCA	0.742
MGC24125	0.0766666666666667
DNA2L	0.33975
CIB4	1.05775
HIGD2A	-0.599166666666667
TBX6	-0.1645
TTLL5	-1.265
SGK3	0.614333333333333
GCN1L1	0.16375
AMOT	-0.0367
LDOC1	0.58
NRK	-0.414666666666667
ASB9	-1.39475
NAT1	-0.5168
TRAFD1	0.1415
PEAR1	-0.0865
FAM36A	0.460625
OR1S2	0.355
LOC388323	-1.66675
PGS1	0.7185
LEPREL1	-2.39675
TFF1	-3.89075
HAP1	0.39425
EPHB2	0.8595
ACTG1	1.17266666666667
ZFP42	5.57083333333333
HAVCR2	0.8988
NME1	-0.279
SNX26	0.0863333333333334
LACTB	-0.0708333333333333
ZKSCAN2	-0.371125
C5orf35	-0.77575
ANKS3	-0.625
RBM28	-0.40725
DKFZP586P0123	-1.27575
HNRNPA1	0.248
BCAS3	-1.89041666666667
FLJ20184	0.372
POLA2	-1.51866666666667
TMC7	-0.769833333333333
HSD17B6	1.9985
ZNF658B	1.303
TTTY10	-0.00816666666666666
RANBP9	-0.47675
CPNE7	-2.61783333333333
EVL	-0.903882352941176
LNX1	0.00425000000000001
IFNA21	0.211
CFD	-0.37625
PYCARD	1.98366666666667
MYBPC2	-1.8455
ENPP3	-3.18666666666667
ACSL4	-1.126
LOC440258	-1.51466666666667
TMEM176B	2.75166666666667
SOX2	-4.753125
SCO1	-0.2545
COMT	0.83925
AOC2	-0.261
PDLIM5	0.850214285714286
SPHK2	0.191
NXPH2	0.149
GPR108	-0.164833333333333
RAD51L1	0.0988333333333333
TMEM54	1.076
LETMD1	-0.780111111111111
SLC6A17	0.298
KRT75	1.879
STT3B	-1.32866666666667
CD3EAP	0.976666666666667
TMEM63A	0.623
DUSP13	-1.99675
CD1C	-0.244666666666667
LASS2	-0.155333333333333
AVP	1.165
PITPNM1	-1.066375
FLJ22795	0.086
MCTP1	-2.66625
TRIM68	0.1135
UCK2	0.362666666666667
ABHD1	1.32475
FAM50A	0.0495
RNASEH1	-0.000833333333333331
PCP2	-0.432666666666667
OR52H1	0.642
C20orf149	-0.53075
RBP5	-0.907166666666667
HYAL3	-0.18075
CLPB	-0.53475
SMNDC1	0.759
DONSON	-0.227166666666667
FLJ27523	0.187
BARHL2	0.389
SLC30A9	-0.0633333333333334
TMPRSS11B	-0.27975
E2F8	-0.244
CCDC25	-0.424
C14orf48	-0.252166666666667
C20orf116	0.1525
TSPAN11	0.275
YIF1B	-0.514166666666667
FAM12B	0.12225
OR1L6	0.515
HPN	0.6844
NBN	0.70825
C14orf94	-0.236166666666667
OCLM	-1.1895
ZSCAN18	1.1373
L3MBTL	-1.5352
TSTA3	0.364166666666667
RAC1	-0.108375
C19orf15	0.3055
NFE2	-3.08875
KLK14	0.4385
ARSF	-0.2485
MAST2	0.570833333333333
AMICA1	2.02516666666667
GTF2A1	-0.0635
ATP1A3	-0.004
TC2N	1.1769
PNKP	0.05725
ODZ2	0.782375
MATR3	0.65275
S100P	0.821625
KRT82	1.0245
CA13	0.9207
PROZ	-2.12916666666667
AASDH	0.201
C19orf40	0.823
DCK	-0.524230769230769
FAM5C	-1.51575
SLC6A4	-1.965
MID1IP1	-0.88125
TESSP5	0.6845
TMOD4	0.646
DOCK2	-0.425833333333333
TUG1	0.611
NUP214	-1.058
DPYSL2	0.404363636363636
GOLM1	0.10075
MPFL	0.11375
SOX13	-0.7795
SDCCAG8	2.2369
KEL	-2.08416666666667
NUP210L	-2.2855
GK	-1.399
DNAJB1	0.83975
ALPK3	0.0745
CHID1	-0.0441
CYLC2	0.0938333333333333
IKZF5	1.0685
C8orf51	1.0035
PPM1J	1.00625
GIMAP8	2.5985
GPR101	-0.202
NR2F1	-3.893
ACAD8	-1.2235
RBM35A	1.3275
GNAI2	-0.529666666666667
METTL8	0.5905
SLC39A7	-0.804
FBXO8	0.153
CAMK1	-0.321
RFC3	-1.383625
FAM129A	0.320142857142857
ILF2	0.58725
FGFBP3	-0.050875
NOM1	-0.472
PSMA3	-0.65225
ASCC3	-0.1768
ZYG11A	0.031
SOX21	-1.40275
LYRM1	-1.02575
DEFB1	1.399
LOC91431	-2.41583333333333
OR7C2	0.985
FAM46B	-0.070875
TMEM18	0.745375
ARHGAP30	1.58016666666667
TMEM86A	1.96691666666667
EPHA2	-0.6065
C10orf46	1.0608
TCHH	-0.0785
C3orf30	0.2335
LOC285636	-0.732666666666667
PAIP2	0.477
CYP2U1	0.141375
C12orf34	1.243
SARS2	0.717666666666667
ZCWPW1	1.28675
SAMD12	1.223375
KIAA1430	-0.047625
ACAT1	0.09725
MEOX1	1.4005
ADAMDEC1	6.8285
PHKA2	-1.936
CARD11	0.301
CALML4	-0.229
TSSC1	-0.1645
TMEM45A	-0.962888888888889
MPP7	-0.29775
POU1F1	0.6075
SLC2A13	-1.2164
FBN2	-0.715214285714286
ZC3H7A	-0.7352
LAIR2	0.7385
ST3GAL1	-1.00383333333333
LCT	-2.43325
GEMIN8	0.362333333333333
KLF16	0.3098
HIF3A	0.3784
FAM44A	-0.726
AQP10	-1.226
PLA2G2A	-2.119
FOLH1	1.96516666666667
C20orf186	0.3395
MAPKAP1	-0.0195
SPRR2D	-1.036
UBQLN4	-0.061
RSHL1	0.115333333333333
PIAS3	-0.3045
MRPL24	0.0085
GREB1	-3.673375
FAM27E3	-0.974
NUP62CL	-2.66175
NEUROG3	1.5425
REEP3	1.49058333333333
MARK1	0.7325
LMBRD1	0.202
PRPF19	-1.0255
PNMT	-0.518833333333333
CTGLF1	-0.2175
SLC25A16	0.40725
EIF2B3	-1.0155
RPA2	-0.42575
PAK6	1.70183333333333
CCDC26	-4.3835
SEMA3E	-0.428625
MXD4	0.3204
TNFSF10	3.5362
SMARCB1	0.0908333333333333
DTX3L	2.16816666666667
PLA2G4E	-0.727
PPAP2A	-1.03275
ULK1	-0.276583333333333
TAS1R3	-0.066
SLC2A3	-2.46063636363636
ARID3A	-2.576
GNG5	-0.65575
ACOX1	0.2215
KIF5B	0.60825
NUP153	0.02875
MUC7	0.498
CSDE1	-0.159214285714286
CLPTM1	0.32525
C3orf23	-0.273
LRRC17	-3.56683333333333
TTYH3	-0.380375
ATP5B	-1.2595
ELF3	1.3851
CPSF3L	0.523166666666667
ZNF665	0.0466666666666667
TLR6	1.6493
GPI	-0.42825
RAD9A	-0.313875
NDST4	-3.22975
AGPAT3	0.401583333333333
MAGI3	0.246166666666667
ADORA2A	0.2275
CACNG7	0.081
CAMK2D	-0.311142857142857
CCHCR1	0.76025
RPS27A	-0.01175
OR10G7	-0.0635
GCM2	-0.633
FAM135B	0.3469
E2F1	-1.1575
PLCB3	-0.21625
OR2AE1	0.0695
COIL	-0.507666666666667
CDC25C	-0.446833333333333
RAB11FIP2	0.575166666666667
TSC2	-0.40875
CTGLF5	-0.4255
CCDC108	0.1541
OR13C4	0.57475
C10orf81	5.58675
PTPRB	-0.24625
ACP2	0.4665
LAG3	2.09375
MRPL54	-0.9065
LOC201175	1.255
ITGB1BP3	-1.866
SPTAN1	-0.539833333333333
SIPA1L2	1.2945
RCAN2	0.537
CDX2	-0.4745
ECOP	-0.336
ACTR1A	0.390857142857143
PPARG	-2.48
BBS10	0.2605
TMEM44	-0.351375
BPIL2	-0.308
CITED1	-1.95825
IRF6	4.096
PRDM4	-0.0663333333333333
RRP9	-0.676666666666667
OR10H4	0.56575
IL31RA	-0.348
GNB1L	0.705166666666667
MYBL2	-0.499375
ZNF407	0.767166666666667
PPIG	0.0163333333333333
TTC18	3.47625
RPSA	-0.8995
MAPT	-0.884875
MRE11A	0.146785714285714
C8orf37	-0.3875
RASGEF1C	2.21066666666667
STBD1	-0.7745
CTAG2	-1.03166666666667
MGAT5B	-1.0785
ECM1	-0.097125
RLN1	1.726
PARP14	1.84675
EPB41L1	0.9077
HOXA3	-1.16158333333333
MAGEA9	-3.5795
RPS8	-0.712
RPS19BP1	0.2435
FOXJ2	0.362125
C10orf76	0.100125
IL17RE	1.36125
C10orf65	-1.11725
ZNF343	0.0385
FBXO33	-0.122125
UHMK1	1.0962
LY6G6C	-0.07325
FGF19	-1.6185
C14orf128	1.16066666666667
IFIT2	3.616125
TIGD1	0.24
S100G	0.4895
GUCY1B3	1.131
NR3C1	-0.5893
CORO1B	-0.150666666666667
PARP11	1.23216666666667
DNALI1	2.66216666666667
OR4N4	0.319875
MAP2K6	0.634
FSTL4	-0.6545
ANKRD47	0.36375
TMEM171	0.107
PNLIP	-0.05475
YY1	-0.329666666666667
CCDC138	-0.898333333333333
AASDHPPT	0.301
CKS1B	-0.0152
MCM3	0.516333333333333
ANAPC7	-0.4815
FAM110A	1.44275
CDC37L1	0.778333333333333
THTPA	0.25175
NBPF20	-1.667
WDR24	-0.232
NPTX2	-0.36275
CBLB	0.174166666666667
CETN1	0.306333333333333
RPUSD1	0.07375
FAF1	-0.2695
CDK6	-1.9196
HMX2	0.6365
CSK	-0.3045
TEAD2	1.23825
SNAP25	-0.32825
TUFT1	0.8241
TMTC3	0.683333333333333
LCK	-0.9885
SGOL1	-0.658333333333333
AKTIP	1.0045
FURIN	0.53675
SOX12	-0.891833333333333
DEFB103A	2.5005
RAMP1	1.65
KIR3DX1	-0.1025
GAS2L3	-0.71375
PDE8A	-0.9036
EDN3	-0.203
GMIP	1.21475
SF3A2	0.54125
FN3KRP	0.5685
SMAD7	0.98025
RHBDD2	0.03925
OR11H6	0.8835
PPP1R3B	0.9217
C9orf23	0.11975
CADPS	-2.03125
GOLGA8A	-1.970875
TMEM57	0.0641666666666667
RGL3	1.3285
S100A14	1.92025
FGFR2	3.713125
XRCC3	-0.41675
RTN4RL2	0.3835
MGC3771	-0.079
GH2	0.558166666666667
BTBD2	-0.694
LMO2	-0.8385
RDBP	0.266625
ACRBP	-1.61325
AMY2A	2.372
DUOXA1	1.9
PTK7	1.36366666666667
TWF2	0.1995
FAM80A	-0.07625
TNNI2	1.4215
GLT25D1	0.2225
OCC-1	-1.39975
CYC1	-0.6805
RPL22	0.821363636363636
MORN3	2.69583333333333
DISP1	0.72175
PRB2	0.487
CHUK	0.46675
HR	-0.086625
CCDC134	-0.558125
DENND4B	0.0945
C14orf130	-0.248375
RAB33A	-0.41725
DCST2	0.4685
TNMD	-2.71625
PEX7	0.081
FAM62A	-0.24925
SRD5A2L	0.49175
IL22	0.2885
RPS26	-1.08383333333333
HOXC5	0.2295
SPATA6	0.57175
FLJ38482	0.075125
ZNF234	1.3465
C18orf22	0.646
SPATA22	0.935
THOC1	-0.30275
CYP7B1	4.1235
KCNC3	0.6875
C8orf42	0.2975
ALDH1B1	1.24333333333333
CCDC100	-0.3495
ARMC4	-1.5665
FAM18B2	0.4605
SLC44A1	0.817
FBXO17	1.21516666666667
C6orf107	0.10375
C19orf29	-0.6175
ZC3HAV1L	0.364
PARP6	0.4082
SULT2A1	-4.609625
C1orf159	0.22375
TMC1	0.08575
CHST14	0.524625
GAMT	-1.1465
SMCP	0.289166666666667
TSPAN33	1.895
MIDN	-0.827875
NOX4	1.272
RNASEN	-0.5147
TBX1	1.6935
SALL2	0.13875
C10orf35	3.277
CYP2E1	-0.3305
LRFN2	-0.680333333333333
ACO1	-2.4485
IQCG	2.4529
MEGF9	1.626
TM7SF4	0.88125
PLEKHA1	2.00913333333333
STK33	1.002
C1orf210	1.547
SNUPN	0.1187
KIAA0406	-0.484
C20orf29	0.83325
TMEM55B	-0.10925
OSTM1	-0.74225
CLCN7	-0.11375
OTP	0.07825
FLJ23049	0.996
HEATR4	2.376
MAP3K10	0.839833333333333
PCDHGA9	0.4745
AMDHD2	-0.22
LCTL	0.5985
PDCD2L	0.6085
CABLES2	0.25475
SLC5A9	-0.71175
CLCA2	-2.4195
MGC16025	-1.058
STRAP	-0.319166666666667
C20orf196	-0.375
RRBP1	0.596
NAT13	0.05225
MAT2B	0.822
CSNK1D	-0.713666666666667
KIR3DL1	0.4115
PRKAG3	0.719
ZNF599	0.769
PRM3	0.148
PER2	0.5135
ASPHD1	-0.0615
PRMT6	-0.13575
KCNE1L	0.977928571428571
FAM118A	-0.8005
TAF4	-0.1655
NDUFB6	-0.4035
TRIM9	-0.485833333333333
PMFBP1	-0.529
KY	-0.359
DKFZp762E1312	-1.02363636363636
CSMD1	-1.44125
TBP	-0.424666666666667
OR1Q1	0.0751666666666667
RETNLB	0.3515
HPGD	-0.556214285714286
DNAJC12	-0.931833333333333
FKBP1B	-0.70825
ANKRD24	-0.746333333333333
CXXC5	-0.366
IL3	0.55325
DRAM	1.1331
PTCH1	0.073625
TP53BP1	-0.41875
SLC17A7	-0.100375
COL25A1	-0.5596
AMACR	-0.7105
RHCG	2.02925
VPS13A	-0.33425
FAM55D	0.297
PRPF38B	0.0210833333333333
OSBPL6	-0.301
PFDN5	-0.2817
CMTM6	0.643
KCNK12	-0.38725
RP2	0.16975
C16orf52	-1.753
PICK1	0.703
IFNE1	-0.839166666666667
SEMA4B	0.3375
TYRO3	-1.22175
OR12D2	0.1645
CSNK1A1	0.22545
FANCF	0.514
LONP2	-0.421375
TBL1Y	-1.403
LDOC1L	0.44725
CCNC	1.0635
C3orf60	-0.78125
CHKA	-1.5855
UBAP1	-0.02775
MAP3K1	-1.437
ANKRD9	-0.85175
FAM92A1	0.0665
GAB2	-0.335875
AZU1	-0.12
DIS3	-0.77525
C21orf109	-0.62125
IQCB1	-0.0405
SPATS2	0.0258333333333333
EFCAB3	-0.2945
PRB3	0.024625
FUZ	0.67
ZNF813	0.42325
BMPER	-1.75433333333333
HEG1	-0.107875
ALS2CR11	2.0045
SURF2	-0.2135
PSMC1	-0.3645
OR2D2	0.406
SLC7A8	0.3015
C4orf40	0.512
SPATA7	0.155
MAZ	-0.4715
PIN4	0.55675
PDE1A	-2.3155
TAF6L	-0.259833333333333
OR2T34	0.23
KIAA0284	0.2925
ACADS	-0.632636363636364
MKRN2	-0.6885
C18orf56	0.2115
MS4A6E	0.0638333333333333
GALNT4	0.0623
C22orf31	0.981
FLJ36070	-0.005
PSME4	0.70825
TFG	0.4768
EPHX2	-0.56525
ANXA5	-0.0105
KRTAP1-1	0.1246
BATF	0.7795
KARS	-0.802
MSTP9	0.173
GPR26	1.770375
CCDC72	-1.0525
TEF	0.446166666666667
FOXK1	-0.2279
PRLHR	0.057
EMX1	0.4455
C11orf30	-0.691875
ICK	0.731625
THSD7B	-0.56375
C21orf100	-2.056
DUOX1	2.4165
EFCAB4B	-0.323
UBE2G2	-0.587666666666667
C3orf54	-0.49825
PARP1	0.6865
FAM60A	0.0835833333333333
C6orf146	0.58075
OR9K2	0.1095
DDX55	-0.824166666666667
RPS15	-0.548083333333333
ZNF618	1.4198125
DKFZp686D0972	0.46525
SSPO	-0.996
SHFM3P1	0.852
CPA6	-1.732
JAG2	0.359
DEFA3	1.88975
PPBPL2	0.261833333333333
CD34	2.715625
SLCO4A1	-2.9735
AFG3L1	-0.913333333333333
SHD	-0.85325
RP13-122B23.3	-0.673666666666667
PRKCSH	-1.06616666666667
DPH5	0.0346666666666667
HLA-F	2.582
TBC1D4	-1.223
RIG	-0.863333333333333
GLUD1	-0.588666666666667
HNRPCL1	0.45825
HBXIP	-0.42875
RNF207	-0.106
APIP	-0.51025
PLA2G3	-1.997
CCDC84	-0.29325
MYLIP	-1.08053846153846
PHIP	0.24425
AARS2	-0.101333333333333
DHX32	0.96275
SCAPER	-0.3325
MEN1	-0.290625
NIP7	-0.2985
FLJ25404	0.728
FASTKD3	-1.088
TMEM158	-0.242666666666667
RARA	0.84475
BDH1	1.211
ANKRD16	-0.05825
CARM1	0.8895
SS18	0.118666666666667
IKZF2	0.238416666666667
MYD88	0.702125
PML	1.51585
TAF1A	0.2325
CBFB	0.202625
HIST1H3H	-0.593333333333333
C7orf29	-1.174
COMMD4	-0.292833333333333
DPP3	-0.776
DAB2	0.173625
LOC388882	0.0925
YPEL4	0.934125
AGBL3	0.63925
LRP6	0.5524
SERPINH1	0.1545
TLE1	0.48825
CD244	1.029
ZDHHC15	0.809
MGLL	-1.529
PLDN	-0.48575
LOC654346	1.776
FAP	1.85425
GPR37	0.694833333333333
SCARA5	-1.1195
EBF4	2.03909090909091
LSM6	-0.0675
MLLT1	-0.2686875
SLC5A12	-0.212
A2BP1	-2.18433333333333
COPS5	0.0423333333333333
TPM4	-0.263857142857143
TNFSF4	0.917833333333333
ACADSB	-0.376111111111111
HERPUD1	-0.55825
BCL2L11	-0.505388888888889
CEP78	-0.70075
CDCA3	-0.033875
WBSCR19	-0.2394
MYO1A	-0.8685
PPEF1	0.452666666666667
LOC440348	-0.898
CPEB2	-0.94975
BPTF	0.474666666666667
RPL21	0.157125
GSX2	0.078
ADPRH	1.89216666666667
C17orf68	-0.0711666666666667
KCNS1	3.2355
MLLT6	0.6512
PIWIL4	2.6095
RNF26	-1.37875
RAP1B	0.6285
ADAMTS1	0.6731
ZNF571	1.23075
P2RY6	0.19525
TRIM21	1.5515
CADM3	-0.09875
NLRC5	1.323
ADRA2B	1.853
LOC90835	-0.952125
PCF11	-0.732
LOC400451	-0.37175
GLTSCR1	0.3027
C17orf88	-0.7435
CDH16	-1.17
FGF7	2.027875
PCSK4	-1.11933333333333
NPC1L1	-1.52433333333333
TAT	0.374375
TBCA	-0.785
MGC33407	0.1135
GPR115	-1.27125
CYGB	0.105
FNBP4	-0.781666666666667
C12orf43	-0.121
CBL	-1.1598
CLECL1	1.73825
PPAPDC1A	1.164
WDR25	-0.426166666666667
SGCA	0.0945
C22orf29	0.146333333333333
YIPF1	0.184
GALK2	-0.34575
RAB3B	-2.19741666666667
LOC440087	1.57525
UCP1	-0.778
REEP5	0.215375
FADD	-0.2153
FOXA1	-6.361625
CACNA1A	0.289166666666667
ABI1	0.940833333333333
GRIN2D	0.955
SLC1A4	-0.465833333333333
LOC401127	-1.219
HINT2	0.03975
PLD4	0.0623333333333333
ZNF286A	0.10775
ENY2	-0.178
IL1F6	0.2225
PXDNL	2.91375
C20orf79	0.225
TNFSF13B	3.97366666666667
DENND3	1.1355
JARID1D	-2.73425
HIST1H2AK	0.29575
LOC93349	-0.6196
SSH1	-1.1494
ENSA	-0.62225
LOC219854	-0.615166666666667
CKAP2	-0.6003
DKFZP564J102	0.417
MGC87315	-0.6965
HNRPAB	-1.2765
AMH	-1.857
ZNF526	1.2505
BRUNOL5	-0.1031
CACNG3	0.101666666666667
TRPM1	-2.767
PPP2R1A	0.00237500000000002
COL2A1	2.56425
DDN	0.0501666666666667
FLJ25770	0.937
HK2	-0.4805
ELOVL6	-0.335625
MDK	0.78925
EPHX1	0.4625
RASSF2	1.463875
DKFZP434B0335	-0.4395
DLX3	0.71
PRTN3	-0.67325
AVPR1A	0.27475
C21orf125	-1.96325
TNFAIP8	-0.262166666666667
GNB2L1	-0.1995
CALCRL	1.09075
SCGB2A2	2.0455
UBXD7	1.03025
ZNF674	-0.152
TMEM35	1.479375
BRSK2	-0.2095
HECTD3	-0.398666666666667
TMEM188	-0.592
LGALS9	1.999375
SCARB2	-0.02925
USP34	0.281583333333333
C17orf28	0.537083333333333
ZDHHC23	-0.11875
AQP12B	0.1835
SLC16A3	-0.745125
APLP2	-0.8635
ITIH2	-4.8795
MICAL3	0.747875
TNNI3K	-0.209
HDAC2	1.178
PRR7	0.2109
THBS2	-0.273
LOC751071	-0.582333333333333
CA2	-0.753
RANBP17	0.65625
RLN3	0.095
CRYZ	-0.153666666666667
GBAS	-0.133666666666667
TAS1R1	0.788
MPZL3	1.578
PCDH8	7.03725
HSP90B1	-0.065
KCNK15	-0.3235
TNIP2	0.0166666666666667
GPR146	-1.22
NOL6	0.02975
SPC25	-0.708888888888889
STEAP2	0.0105714285714286
VAMP3	-0.341333333333333
TCIRG1	-0.4575
ZP4	3.75316666666667
PARL	0.117375
TRIM39	0.923166666666667
KIAA1305	1.89275
CRNN	0.2605
GRN	0.774
HSH2D	-0.4155
SCAMP1	-0.7369375
KIAA1913	1.1295
PTS	1.69125
BANP	0.849714285714286
PRKACG	0.185
ADCY6	0.435166666666667
C16orf46	0.489
CYP51A1	-0.74075
DDC	-2.4485
ANPEP	1.596
PROM1	4.81283333333333
SIGLEC10	2.06525
COPG	0.327
FAM26E	0.8595
TRIP4	-0.199
SNX3	0.257166666666667
C1orf175	0.546333333333333
PPY2	0.1685
C14orf152	0.12675
FTSJ1	-0.971333333333333
DST	0.2166
LOC554235	-0.144
GLRX5	-0.785
C20orf12	0.737
CAB39	0.290166666666667
MSH2	0.668833333333333
PIP4K2C	0.50175
CYLD	0.809375
WTAP	0.800875
MGAT4A	0.297111111111111
TSC22D4	-0.2086
CHRM2	-0.8375
PPYR1	0.21
CCNH	-1.24683333333333
RRM1	0.2335
ECAT8	-3.43775
LOC400120	-0.18875
GABRA4	-0.77525
