Hybridization REF	TCGA-B6-A0I8-01A-11R-A034-07
C13orf24	-0.352166666666667
C19orf52	-0.393
BNIP1	0.60075
AQP3	2.6765
KRT6C	-2.4685
SIRPA	-0.3595
IGFBP6	-1.5815
PLEKHK1	-0.51975
RNASE7	0.212
ARHGEF15	0.9115
NPHS2	0.74575
SRD5A1	-1.052
REXO4	-1.042
EEF1DP3	0.371
SLC37A2	0.1145
ZNF142	1.09
ANKHD1	-0.7415
MUT	0.688
VPS37A	0.0925
GPRIN1	-0.746
SLC38A3	-1.0105
BAZ2B	0.4415
WDR87	0.0336666666666667
BRD7	0.35725
POU6F2	-1.3325
NISCH	-0.400125
TCEB1	1.195
LINGO2	-2.93525
TAX1BP3	-1.34175
RPL34	-0.102055555555556
MARK2	1.31783333333333
AKAP12	-1.3375
AMBN	-0.171
SLC25A27	-2.37816666666667
FLJ21865	-0.253625
KIR2DS2	0.371833333333333
WDR77	-1.43725
ATF2	-0.0295833333333333
ITFG3	0.2415
SLC39A13	1.48425
ARL6IP5	2.186
C10orf137	-1.10925
QTRT1	-1.6305
CCNT1	0.3855
DYNLL1	0.2369
WDR53	0.43125
LIPG	-1.79383333333333
ASAH3	0.521
HELB	-0.94675
PHACTR2	1.407625
VENTX	-0.52675
LAD1	2.11066666666667
PAOX	1.71175
MAPK8	-0.245
CCDC38	-0.08375
DNAJC8	-0.783
RBBP8	-1.30225
WNT11	-0.7818
KCNJ12	-0.8675
HDAC8	0.237333333333333
STARD4	-3.2745
ACVR1	0.856833333333333
C14orf65	-0.907
KLB	-2.1125
C1orf65	1.10275
ZFYVE28	0.6325
NSUN6	0.4265
KIF27	0.462166666666667
SYTL2	-1.12183333333333
UBXD2	0.0865
OR6T1	0.457
CCDC91	0.582714285714286
GRID2	0.2455
CALN1	-0.172625
ZNF423	0.192
PSMB4	0.2545
XPNPEP3	0.0256666666666667
ARPP-21	-3.0363
SART1	-0.7145
RACGAP1P	-2.2405
SPTA1	-5.6555
C6orf113	0.1675
C7orf16	-2.8505
CHST7	-0.592666666666667
C21orf29	-1.00216666666667
SEMA6D	-1.081125
PCMTD1	2.6899375
KIAA1754	-1.05466666666667
MYCN	-0.9270625
KCNJ3	6.17525
MAPK13	2.2317
ERO1LB	1.822
NTF3	-2.84116666666667
NKX6-2	-0.789
GTF2B	-0.326
GSPT1	-0.375
GUSB	0.0025
LOC221091	-0.9865
LIG1	-1.758
EXTL3	-0.810333333333333
NID2	-0.65675
TTC29	0.91525
TMEM97	-0.57375
EXTL2	-1.439
SUZ12	-0.248875
IL1F8	0.1245
KRT18	1.77190909090909
MRPS16	-0.301416666666667
PI4K2B	0.48225
LACRT	-0.1895
OR51F2	0.2985
JMJD2C	-0.53875
KGFLP1	0.75975
CDK5RAP3	-0.0471
YTHDF2	0.406333333333333
GGCX	1.0425
ARPC4	0.2195
EGLN2	1.1865
KBTBD4	0.817
ROBO3	-1.3393
DEFB118	-0.174
KIAA1543	1.2235
RTCD1	0.273166666666667
MZF1	-0.3405
C18orf26	0.425
CNIH4	1.6505
ZFP2	2.3025
HTATSF1	0.1745
WFDC2	3.48675
NDUFA7	0.3135
TTC22	0.9125
FAM40B	-4.127625
DCPS	-1.412
SH2D1B	-1.083
MRGPRE	0.4015
SBK1	0.7675
UNQ6411	0.4
OSBPL9	-0.96775
NUP107	-0.78675
MYOZ3	-0.0613999999999999
PDE4B	-1.53825
FAM113A	-0.792
IDH3G	0.0626666666666667
FBXL7	-0.222
ARFGAP3	0.141
MAPRE2	-1.30761538461538
IL1RN	-1.6673
KIF13A	-0.394
RAC3	0.542
TCTE1	-0.2085
TMEM14B	0.167166666666667
ADIPOR1	1.3895
GRINA	1.7145
CLIP4	1.54625
LRIT2	0.233
TFPI	-2.986
FABP6	-2.48425
SLITRK2	-0.3384
HKR1	0.849
SMTN	-0.666
C1orf75	0.6025
CD209	0.56525
CYB5R2	1.88825
DNTTIP2	-0.3275
CSGlcA-T	1.352875
GABRB3	-2.847
PCBD1	1.15733333333333
TAF3	0.818083333333333
HOXD3	-1.07266666666667
GIPC3	-0.0783333333333334
P11	0.2072
BFSP1	-0.6365
LCP2	-0.35175
TAS2R8	0.4365
SEZ6L	0.385
NR2C1	-0.757375
EXDL2	-0.0839
TNFRSF13B	-2.55833333333333
MKI67	-3.66825
GLS	0.226583333333333
C7orf54	-0.3229
LGALS13	-0.105666666666667
IL4R	0.566
SEC11A	0.363166666666667
SPP2	0.775333333333333
C18orf32	1.993
CLSPN	-2.9965
SPAG1	1.89325
C9orf82	-0.09625
TM4SF1	-2.22366666666667
EMILIN2	0.3765
SMG7	0.504166666666667
TAS2R13	0.226
ZNF628	0.063
DZIP1L	-0.9905
ANKRD13A	-0.2079
VASP	0.16575
ZCCHC11	-2.408625
SYPL1	1.878
MGC34774	0.0605
C4orf28	0.39975
KIAA1211	0.00316666666666662
RPS27L	-0.57325
TATDN3	0.09475
PDCD1	-0.0195
OR5P2	0.529
IFIT1L	0.993
MIPOL1	0.77575
OR51D1	0.1645
C1orf92	-0.628333333333333
LAMP2	1.30783333333333
CAT	0.983333333333333
C16orf80	0.2895
C15orf32	0.5495
ZNF746	0.6765
C1orf76	-1.6495
ATXN1	0.721
LAMC2	0.132625
SLC2A7	-0.159
CPOX	-1.358
APH1B	1.49116666666667
LOC442245	-0.43375
CTNND1	1.87083333333333
GABRG2	-0.735
MADCAM1	-0.153333333333333
F5	-1.824125
SEMA4F	0.574666666666667
NUDCD3	0.342125
PDZD11	0.506
TRIML1	-1.06
GCNT3	-3.74716666666667
TMEM120A	0.7655
CNDP1	1.2895
N4BP1	1.131125
SLC35F2	-1.499
LCP1	-1.95125
IGBP1	-0.1141
DCAKD	0.368
ELA2A	-0.977
C12orf56	-2.78175
PITRM1	0.716214285714286
GUK1	0.966666666666667
RASSF8	0.5715
OR2A14	0.32025
ADM	-4.00733333333333
FGD3	0.232166666666667
GHRHR	0.182166666666667
RHPN2	0.773
C4orf39	0.395166666666667
VPS72	0.1335
SERF2	0.945722222222222
CD22	1.82683333333333
CD47	-0.0355
PPIC	0.8165
IMPDH1	0.70825
ACP6	-0.238
PRKACA	-0.5675
PPP1R1A	-1.182125
TRPV3	-0.47775
ASXL1	-0.410625
C17orf55	-0.407666666666667
FXYD1	-0.6305
LMOD2	-0.502
ANKRD33	0.5285
LCE2C	-0.140375
ZNF620	-0.5685
DKFZP566E164	-1.1865
VSIG2	1.8635
KIAA1128	0.39775
USO1	0.360833333333333
NUDT4	0.783285714285714
CLDN1	1.14321428571429
OR4Q3	-0.076
FASTK	0.541166666666667
ICOS	-0.298
LDB1	0.12175
GSTA5	-0.903
ABCC1	-1.31166666666667
FAM54A	-2.3
PCBP2	-0.526833333333333
NUP205	-1.3695
ACTA1	-2.09266666666667
GABBR2	-1.618
PIP5K1B	-2.60916666666667
AGXT	-2.012
RNF181	0.9485
ATP8A2	-1.12675
AFTPH	1.78325
FGF21	0.32225
FCER1G	1.783125
SNTB1	-1.796
SLC24A3	2.3405
TXNL4B	-1.3294
RPL10L	-0.261833333333333
LOC389517	-0.27795
TSGA13	-0.1275
SHOX2	-0.399166666666667
ITGA7	-1.0222
KCNIP2	-0.442166666666667
KLF13	0.7981
ZFAND2A	1.37075
CEACAM1	0.029
PFKFB4	-2.82666666666667
MED19	1.009
LRRC57	1.16983333333333
RNF11	0.63525
ANKRD32	-2.94
P117	0.2765
OBFC2A	-1.44716666666667
POLD3	-1.37566666666667
RAB18	1.964
TPH2	0.4104
PHB	0.2958
JDP2	0.9415
MORF4L1	-0.0708
POU2F1	-0.638666666666667
CNNM2	-0.683833333333333
LOXHD1	-0.1038
ZC3H15	-0.17825
ELK3	0.518833333333333
FAM111B	-2.04925
CBLC	3.723
SBNO1	-0.166
ANKMY2	0.0875
PLEKHA5	0.575
DHX58	0.7065
ARCN1	0.1625
TREML1	0.3785
KNCN	0.1005
SEC24A	-0.579875
PSCA	3.33275
MGC24125	0.45
DNA2L	-1.29875
CIB4	-0.032625
HIGD2A	0.153333333333333
TBX6	0.0283333333333333
TTLL5	-1.28716666666667
SGK3	0.780666666666667
GCN1L1	-0.5805
AMOT	1.3925
LDOC1	0.6445
NRK	1.242
ASB9	0.39075
NAT1	5.357
TRAFD1	-0.45475
PEAR1	0.591166666666667
FAM36A	0.039375
OR1S2	0.369666666666667
LOC388323	-1.73
PGS1	0.5515
LEPREL1	-3.30525
TFF1	-1.78641666666667
HAP1	0.5125
EPHB2	0.13675
ACTG1	0.228166666666667
ZFP42	-1.17166666666667
HAVCR2	0.239
NME1	-0.019
SNX26	-0.582416666666667
LACTB	0.134666666666667
ZKSCAN2	-0.1875
C5orf35	0.243
ANKS3	-0.08475
RBM28	-0.6095
DKFZP586P0123	-1.008
HNRNPA1	-0.166166666666667
BCAS3	-1.01491666666667
FLJ20184	0.313
POLA2	-1.98483333333333
TMC7	-0.0441666666666667
HSD17B6	1.387
ZNF658B	1.23466666666667
TTTY10	-0.0103333333333333
RANBP9	-0.290833333333333
CPNE7	-1.561
EVL	1.24235294117647
LNX1	1.40475
IFNA21	0.374666666666667
CFD	1.5725
PYCARD	0.783666666666667
MYBPC2	-1.6155
ENPP3	-2.93016666666667
ACSL4	-2.29125
LOC440258	-0.813166666666667
TMEM176B	4.17566666666667
SOX2	-4.2725
SCO1	-0.472333333333333
COMT	-0.56725
AOC2	-0.56
PDLIM5	0.511142857142857
SPHK2	0.403166666666667
NXPH2	-0.22
GPR108	0.585
RAD51L1	-1.03833333333333
TMEM54	1.20025
LETMD1	-0.167555555555556
SLC6A17	0.13225
KRT75	-0.3475
STT3B	-0.079
CD3EAP	-0.42
TMEM63A	1.8385
DUSP13	-1.2605
CD1C	-2.22916666666667
LASS2	2.148
AVP	0.4375
PITPNM1	-1.0755
FLJ22795	-1.0355
MCTP1	-2.3565
TRIM68	0.626666666666667
UCK2	-0.806833333333333
ABHD1	0.81025
FAM50A	-0.0785
RNASEH1	-1.15233333333333
PCP2	1.16683333333333
OR52H1	0.5115
C20orf149	0.8085
RBP5	-1.093
HYAL3	-0.99375
CLPB	-1.07575
SMNDC1	-0.84125
DONSON	-2.13533333333333
FLJ27523	0.243
BARHL2	0.2985
SLC30A9	0.555
TMPRSS11B	-0.023
E2F8	-1.147
CCDC25	0.0115833333333333
C14orf48	0.216666666666667
C20orf116	0.772125
TSPAN11	0.0535
YIF1B	-1.21983333333333
FAM12B	1.9625
OR1L6	0.4335
HPN	0.2474
NBN	0.8385
C14orf94	-0.518833333333333
OCLM	0.366
ZSCAN18	1.039
L3MBTL	-0.00699999999999997
TSTA3	1.048
RAC1	0.4705
C19orf15	0.075
NFE2	-3.977
KLK14	0.699
ARSF	0.03
MAST2	-0.795166666666666
AMICA1	0.510166666666667
GTF2A1	-0.547
ATP1A3	-0.37325
TC2N	1.9249
PNKP	-0.27075
ODZ2	-1.237625
MATR3	0.403625
S100P	3.10125
KRT82	0.045
CA13	0.0967
PROZ	-0.519166666666667
AASDH	-0.391375
C19orf40	-0.434333333333333
DCK	-0.356461538461538
FAM5C	-1.86575
SLC6A4	4.676
MID1IP1	-0.52825
TESSP5	0.1165
TMOD4	-0.379333333333333
DOCK2	-1.6215
TUG1	0.394
NUP214	-1.2015
DPYSL2	-1.24640909090909
GOLM1	1.915
MPFL	0.3925
SOX13	1.831
SDCCAG8	0.8337
KEL	-2.8455
NUP210L	-2.72725
GK	-1.846875
DNAJB1	0.87125
ALPK3	0.023
CHID1	0.1013
CYLC2	0.6725
IKZF5	0.454
C8orf51	3.13266666666667
PPM1J	0.67525
GIMAP8	2.96933333333333
GPR101	-0.116
NR2F1	-0.887
ACAD8	0.0895
RBM35A	2.409
GNAI2	-0.734333333333333
METTL8	-1.23983333333333
SLC39A7	0.194
FBXO8	1.04925
CAMK1	-0.871
RFC3	-2.16025
FAM129A	0.878357142857143
ILF2	-0.43275
FGFBP3	-1.86325
NOM1	-0.257666666666667
PSMA3	0.23125
ASCC3	0.5804
ZYG11A	-2.19725
SOX21	-1.814125
LYRM1	0.172
DEFB1	-0.3885
LOC91431	-3.872
OR7C2	3.2805
FAM46B	-1.472125
TMEM18	-0.00175
ARHGAP30	0.319666666666667
TMEM86A	1.97191666666667
EPHA2	-1.48633333333333
C10orf46	1.1625
TCHH	-0.676166666666667
C3orf30	-0.217666666666667
LOC285636	-0.346333333333333
PAIP2	1.07075
CYP2U1	0.097
C12orf34	0.77125
SARS2	-0.438
ZCWPW1	1.69675
SAMD12	3.1205
KIAA1430	-0.58975
ACAT1	-0.936
MEOX1	1.32416666666667
ADAMDEC1	6.14725
PHKA2	-1.25225
CARD11	-1.8745
CALML4	-0.6835
TSSC1	-0.68125
TMEM45A	-1.578
MPP7	2.371125
POU1F1	-0.02125
SLC2A13	1.0904
FBN2	0.734142857142857
ZC3H7A	-0.0349
LAIR2	-1.922
ST3GAL1	2.401
LCT	-3.24533333333333
GEMIN8	-0.673
KLF16	-0.2242
HIF3A	-0.2944
FAM44A	0.574857142857143
AQP10	-1.1105
PLA2G2A	-1.978
FOLH1	0.540333333333333
C20orf186	0.0175
MAPKAP1	-0.679375
SPRR2D	-1.67925
UBQLN4	-0.5585
RSHL1	0.223
PIAS3	0.334375
MRPL24	0.41675
GREB1	-4.0205
FAM27E3	-1.9845
NUP62CL	-0.20975
NEUROG3	-0.1975
REEP3	1.233
MARK1	1.5505
LMBRD1	0.96825
PRPF19	-0.588
PNMT	1.4285
CTGLF1	-1.028
SLC25A16	1.813
EIF2B3	-1.2875
RPA2	-1.19275
PAK6	2.02866666666667
CCDC26	-4.66825
SEMA3E	3.09225
MXD4	0.5762
TNFSF10	3.3265
SMARCB1	-1.16316666666667
DTX3L	0.7375
PLA2G4E	0.0825
PPAP2A	1.103
ULK1	-0.381916666666667
TAS1R3	0.8795
SLC2A3	-4.02090909090909
ARID3A	-1.42225
GNG5	0.02
ACOX1	1.1643
KIF5B	0.9485
NUP153	-0.862
MUC7	0.2265
CSDE1	-1.013
CLPTM1	0.3415
C3orf23	-0.97375
LRRC17	1.39466666666667
TTYH3	-0.539875
ATP5B	-0.9405
ELF3	3.3211
CPSF3L	-0.218833333333333
ZNF665	0.755
TLR6	-0.6065
GPI	-0.70225
RAD9A	-0.077625
NDST4	-3.85575
AGPAT3	0.563916666666667
MAGI3	0.8325
ADORA2A	-1.14175
CACNG7	0.44
CAMK2D	-0.969642857142857
CCHCR1	-1.40475
RPS27A	-0.477
OR10G7	0.291333333333333
GCM2	-0.6965
FAM135B	3.7613
E2F1	-1.82925
PLCB3	0.4015
OR2AE1	0.589
COIL	1.4545
CDC25C	-2.3975
RAB11FIP2	-0.515666666666667
TSC2	0.571
CTGLF5	-1.229
CCDC108	0.0406
OR13C4	0.132
C10orf81	6.16225
PTPRB	1.995
ACP2	1.4095
LAG3	-0.3375
MRPL54	0.0395
LOC201175	0.0175
ITGB1BP3	-1.2715
SPTAN1	-0.3995
SIPA1L2	0.31475
RCAN2	-0.45
CDX2	-0.957
ECOP	1.0225
ACTR1A	-0.2655
PPARG	-1.3865
BBS10	0.129833333333333
TMEM44	-0.61825
BPIL2	0.9075
CITED1	0.761
IRF6	3.7665
PRDM4	0.855833333333333
RRP9	-1.0905
OR10H4	0.44225
IL31RA	-0.468333333333333
GNB1L	-1.62733333333333
MYBL2	-2.6215
ZNF407	0.938666666666667
PPIG	-0.842166666666667
TTC18	0.097
RPSA	-0.841
MAPT	1.379875
MRE11A	-0.787642857142857
C8orf37	-0.137666666666667
RASGEF1C	-0.6655
STBD1	-0.0865
CTAG2	-0.672666666666667
MGAT5B	-2.4695
ECM1	0.55375
RLN1	-1.5435
PARP14	-0.0303125
EPB41L1	2.3376
HOXA3	-0.582166666666667
MAGEA9	2.5155
RPS8	-0.916666666666667
RPS19BP1	0.4675
FOXJ2	0.3755
C10orf76	0.102875
IL17RE	0.631
C10orf65	-1.0765
ZNF343	-0.125666666666667
FBXO33	0.509
UHMK1	1.4869
LY6G6C	0.107
FGF19	-3.131
C14orf128	0.630833333333333
IFIT2	1.452125
TIGD1	-0.85525
S100G	0.544
GUCY1B3	1.9555
NR3C1	-0.3059
CORO1B	0.450166666666667
PARP11	0.9055
DNALI1	4.253
OR4N4	0.343875
MAP2K6	0.00933333333333333
FSTL4	0.56875
ANKRD47	1.34
TMEM171	-1.9525
PNLIP	0.335
YY1	-0.0763333333333334
CCDC138	-2.77516666666667
AASDHPPT	0.3533
CKS1B	-1.3436
MCM3	-1.7795
ANAPC7	-0.72
FAM110A	2.41925
CDC37L1	0.518166666666667
THTPA	1.673
NBPF20	-1.0685
WDR24	1.157
NPTX2	-3.2955
CBLB	0.299
CETN1	0.0691666666666667
RPUSD1	0.5405
FAF1	-1.2745
CDK6	-2.5658
HMX2	0.3935
CSK	-1.28216666666667
TEAD2	0.82875
SNAP25	-0.55975
TUFT1	1.9539
TMTC3	0.926333333333333
LCK	-4.1755
SGOL1	-1.18483333333333
AKTIP	2.3815
FURIN	0.338875
SOX12	-0.853333333333333
DEFB103A	-0.388
RAMP1	2.97925
KIR3DX1	-0.0565
GAS2L3	-1.18775
PDE8A	-0.5287
EDN3	-0.0735
GMIP	-0.007
SF3A2	-0.18125
FN3KRP	0.7105
SMAD7	1.308
RHBDD2	0.7125
OR11H6	0.7825
PPP1R3B	1.0815
C9orf23	-0.399
CADPS	-0.694
GOLGA8A	-3.2935
TMEM57	1.03916666666667
RGL3	0.6575
S100A14	3.13025
FGFR2	1.5463125
XRCC3	-0.79125
RTN4RL2	1.26425
MGC3771	2.1255
GH2	0.367666666666667
BTBD2	-0.4455
LMO2	-0.3825
RDBP	-0.5285
ACRBP	-1.79175
AMY2A	0.612
DUOXA1	0.6615
PTK7	-0.043
TWF2	-0.5145
FAM80A	1.38775
TNNI2	-3.27366666666667
GLT25D1	-0.801
OCC-1	-3.22675
CYC1	0.294833333333333
RPL22	-0.413090909090909
MORN3	1.34883333333333
DISP1	1.0025
PRB2	-0.138
CHUK	0.1845
HR	0.297625
CCDC134	0.463
DENND4B	-0.9315
C14orf130	-1.32725
RAB33A	-2.2375
DCST2	0.414
TNMD	-1.71525
PEX7	2.1425
FAM62A	-0.451375
SRD5A2L	1.28625
IL22	0.07325
RPS26	-0.418666666666667
HOXC5	1.0125
SPATA6	0.75
FLJ38482	0.54825
ZNF234	1.2525
C18orf22	0.16625
SPATA22	0.29875
THOC1	-0.72225
CYP7B1	2.161
KCNC3	0.51075
C8orf42	0.3755
ALDH1B1	-0.581333333333333
CCDC100	0.5608
ARMC4	-1.95075
FAM18B2	0.44825
SLC44A1	0.470625
FBXO17	-1.75883333333333
C6orf107	0.13
C19orf29	-0.9635
ZC3HAV1L	0.34475
PARP6	-0.2851
SULT2A1	-4.8135
C1orf159	-0.64275
TMC1	-0.22525
CHST14	0.31875
GAMT	0.233833333333333
SMCP	-0.103833333333333
TSPAN33	0.75475
MIDN	0.416
NOX4	2.814
RNASEN	-0.5724
TBX1	1.821
SALL2	0.437
C10orf35	2.3885
CYP2E1	-0.20825
LRFN2	3.54816666666667
ACO1	-1.68216666666667
IQCG	1.1197
MEGF9	0.883
TM7SF4	1.54175
PLEKHA1	0.948666666666667
STK33	-3.11925
C1orf210	3.436
SNUPN	-0.1885
KIAA0406	-0.0479
C20orf29	-0.02275
TMEM55B	0.664
OSTM1	-0.7275
CLCN7	0.34325
OTP	1.006
FLJ23049	0.05725
HEATR4	1.0125
MAP3K10	0.1675
PCDHGA9	0.2655
AMDHD2	-0.061
LCTL	-1.6495
PDCD2L	-0.465
CABLES2	0.65975
SLC5A9	-0.38825
CLCA2	-2.5404
MGC16025	-0.7855
STRAP	-0.329666666666667
C20orf196	-1.4755
RRBP1	0.898
NAT13	-1.1425
MAT2B	0.108625
CSNK1D	-0.212833333333333
KIR3DL1	0.5805
PRKAG3	0.7045
ZNF599	0.5705
PRM3	1.2315
PER2	0.426666666666667
ASPHD1	-3.198
PRMT6	-0.65525
KCNE1L	0.316714285714286
FAM118A	-0.959666666666667
TAF4	0.57075
NDUFB6	-0.54525
TRIM9	-0.52625
PMFBP1	-1.17
KY	0.291
DKFZp762E1312	-3.67745454545455
CSMD1	-1.31225
TBP	-0.662666666666667
OR1Q1	0.445
RETNLB	0.0795
HPGD	-1.08235714285714
DNAJC12	0.698333333333333
FKBP1B	-2.26875
ANKRD24	-0.8234
CXXC5	1.77383333333333
IL3	0.20825
DRAM	-0.0785
PTCH1	-1.930875
TP53BP1	-0.794
SLC17A7	-0.05475
COL25A1	-1.35711111111111
AMACR	0.3545
RHCG	-0.29875
VPS13A	-0.2265
FAM55D	0.8565
PRPF38B	-1.15108333333333
OSBPL6	-1.126
PFDN5	0.2212
CMTM6	1.1315
KCNK12	-2.141
RP2	0.44875
C16orf52	-0.7865
PICK1	0.505
IFNE1	-1.59166666666667
SEMA4B	0.23525
TYRO3	-2.148
OR12D2	0.2515
CSNK1A1	0.7698
FANCF	1.2215
LONP2	1.532125
TBL1Y	0.164
LDOC1L	0.298625
CCNC	0.647
C3orf60	0.0505
CHKA	-0.5255
UBAP1	-0.33175
MAP3K1	1.3295
ANKRD9	-0.74825
FAM92A1	-1.93733333333333
GAB2	0.533
AZU1	-0.20625
DIS3	-0.786
C21orf109	-1.9545
IQCB1	-0.809
SPATS2	-1.11516666666667
EFCAB3	-0.01025
PRB3	0.03375
FUZ	0.211666666666667
ZNF813	0.912875
BMPER	-0.907666666666667
HEG1	-0.23
ALS2CR11	-2.18075
SURF2	-0.31475
PSMC1	-0.8745
OR2D2	0.3655
SLC7A8	3.31933333333333
C4orf40	0.3295
SPATA7	-0.50325
MAZ	-0.82025
PIN4	0.57575
PDE1A	-0.564375
TAF6L	0.3505
OR2T34	0.5735
KIAA0284	0.79025
ACADS	0.0178181818181818
MKRN2	-0.616
C18orf56	-3.8415
MS4A6E	0.227333333333333
GALNT4	1.2941
C22orf31	0.223
FLJ36070	-0.046
PSME4	-0.19525
TFG	0.2459
EPHX2	0.434125
ANXA5	-0.653375
KRTAP1-1	-0.262
BATF	0.96475
KARS	-1.929
MSTP9	-1.455
GPR26	0.557625
CCDC72	-0.1695
TEF	0.761333333333333
FOXK1	-0.0477
PRLHR	0.2175
EMX1	3.68
C11orf30	-0.759
ICK	1.342625
THSD7B	0.5795
C21orf100	0.0065
DUOX1	2.8165
EFCAB4B	0.0755
UBE2G2	-1.37416666666667
C3orf54	0.21175
PARP1	-0.20175
FAM60A	-2.0485
C6orf146	1.222
OR9K2	0.6975
DDX55	-1.472
RPS15	-0.668333333333333
ZNF618	0.573875
DKFZp686D0972	-0.28425
SSPO	-0.995
SHFM3P1	-0.03
CPA6	1.03975
JAG2	1.70025
DEFA3	0.82925
PPBPL2	0.157666666666667
CD34	4.36975
SLCO4A1	-3.593
AFG3L1	-1.63
SHD	-0.6265
RP13-122B23.3	-0.7175
PRKCSH	-1.116
DPH5	-0.502666666666667
HLA-F	0.682375
TBC1D4	-1.222
RIG	-0.736666666666667
GLUD1	-0.124
HNRPCL1	0.564
HBXIP	-0.04825
RNF207	-0.94
APIP	0.31
PLA2G3	2.0745
CCDC84	-1.19525
MYLIP	1.38246153846154
PHIP	-0.5165
AARS2	-0.404
DHX32	0.38375
SCAPER	-0.1235
MEN1	0.359428571428571
NIP7	-1.12025
FLJ25404	0.573
FASTKD3	0.45025
TMEM158	-3.0545
RARA	1.71025
BDH1	0.5095
ANKRD16	1.827
CARM1	0.0855
SS18	0.173333333333333
IKZF2	-0.429
MYD88	0.3165
PML	-0.16415
TAF1A	-1.031
CBFB	-0.973125
HIST1H3H	0.122833333333333
C7orf29	-0.20275
COMMD4	-0.393833333333333
DPP3	-0.531
DAB2	0.072125
LOC388882	-0.3305
YPEL4	-0.415875
AGBL3	0.37925
LRP6	0.5563
SERPINH1	-0.670333333333333
TLE1	1.4595
CD244	0.142166666666667
ZDHHC15	-1.226
MGLL	-0.8924
PLDN	-0.218833333333333
LOC654346	1.0485
FAP	3.2575
GPR37	-1.37983333333333
SCARA5	-0.6585
EBF4	2.16418181818182
LSM6	-0.86025
MLLT1	-0.2919375
SLC5A12	-0.514
A2BP1	-1.948
COPS5	0.337333333333333
TPM4	-0.598142857142857
TNFSF4	1.00983333333333
ACADSB	1.35794444444444
HERPUD1	1.28325
BCL2L11	-0.558722222222222
CEP78	-1.555875
CDCA3	-2.12325
WBSCR19	0.473
MYO1A	-2.7775
PPEF1	2.61866666666667
LOC440348	-0.48125
CPEB2	0.770125
BPTF	0.491083333333333
RPL21	-0.228625
GSX2	0.549
ADPRH	0.5635
C17orf68	0.142333333333333
KCNS1	-1.00583333333333
MLLT6	0.9587
PIWIL4	-0.7835
RNF26	-0.2685
RAP1B	0.715875
ADAMTS1	-2.1651
ZNF571	1.0625
P2RY6	-1.29175
TRIM21	-0.0618333333333333
CADM3	-0.1975
NLRC5	-0.196666666666667
ADRA2B	0.0516666666666667
LOC90835	-0.98025
PCF11	-0.4815
LOC400451	3.1445
GLTSCR1	0.4637
C17orf88	-0.0203333333333333
CDH16	-2.00775
FGF7	1.1805
PCSK4	-0.234833333333333
NPC1L1	-1.00466666666667
TAT	0.148857142857143
TBCA	0.1145
MGC33407	0.25025
GPR115	-1.764
CYGB	-0.081
FNBP4	-1.33066666666667
C12orf43	-0.0575
CBL	-0.5471
CLECL1	1.503
PPAPDC1A	2.011
WDR25	0.229833333333333
SGCA	0.332
C22orf29	0.214666666666667
YIPF1	1.069
GALK2	-0.56225
RAB3B	-4.0875
LOC440087	0.62775
UCP1	-1.301
REEP5	2.21475
FADD	-0.1955
FOXA1	3.658375
CACNA1A	0.2145
ABI1	0.982666666666667
GRIN2D	-0.2505
SLC1A4	-0.284833333333333
LOC401127	-0.8505
HINT2	-0.03275
PLD4	0.432
ZNF286A	-1.14425
ENY2	0.5915
IL1F6	0.3955
PXDNL	1.95475
C20orf79	-0.11875
TNFSF13B	2.1655
DENND3	1.167875
JARID1D	-3.39325
HIST1H2AK	1.120625
LOC93349	-1.2247
SSH1	-0.6715
ENSA	0.152
LOC219854	0.608
CKAP2	-1.8089
DKFZP564J102	-0.709333333333333
MGC87315	0.501333333333333
HNRPAB	-0.6255
AMH	-1.931
ZNF526	0.5975
BRUNOL5	-0.3521
CACNG3	0.0108333333333333
TRPM1	-2.656
PPP2R1A	-0.13425
COL2A1	0.0805
DDN	-0.205166666666667
FLJ25770	0.512333333333333
HK2	-0.939
ELOVL6	-1.81275
MDK	0.381
EPHX1	2.006
RASSF2	0.206
DKFZP434B0335	-0.3725
DLX3	0.8975
PRTN3	-0.70675
AVPR1A	-0.156
C21orf125	-1.181
TNFAIP8	-2.454
GNB2L1	-0.74325
CALCRL	3.31075
SCGB2A2	9.65533333333333
UBXD7	-0.28125
ZNF674	-0.6375
TMEM35	1.384125
BRSK2	0.560375
HECTD3	-0.170666666666667
TMEM188	0.296416666666667
LGALS9	1.330625
SCARB2	1.00608333333333
USP34	-0.151333333333333
C17orf28	2.74466666666667
ZDHHC23	-1.27575
AQP12B	-0.4875
SLC16A3	-0.652375
APLP2	-0.155375
ITIH2	-5.71875
MICAL3	-1.217125
TNNI3K	-0.1087
HDAC2	0.37
PRR7	-0.6487
THBS2	0.50525
LOC751071	0.243333333333333
CA2	0.0561666666666667
RANBP17	1.7405
RLN3	0.0465
CRYZ	-0.8305
GBAS	0.3365
TAS1R1	-0.683
MPZL3	1.294
PCDH8	-1.48425
HSP90B1	0.025
KCNK15	3.1915
TNIP2	-0.38
GPR146	0.701
NOL6	-0.668
SPC25	-3.81422222222222
STEAP2	1.55371428571429
VAMP3	0.0621666666666667
TCIRG1	-0.188
ZP4	-0.191333333333333
PARL	0.527875
TRIM39	0.78
KIAA1305	1.74175
CRNN	0.260166666666667
GRN	1.16475
HSH2D	-1.26775
