Hybridization REF	TCGA-C8-A131-01A-11R-A115-07
GNB5	-0.842
CCL21	0.85275
C1orf121	0.310333333333333
FMO2	2.8275
RPTN	-0.69
MSTN	-0.4555
VCL	0.308571428571429
FYTTD1	-0.51075
C11orf1	-0.46
CCDC88C	0.4883125
HFE	-0.127055555555556
MOGAT1	1.347
FAM125B	1.05383333333333
IRGQ	0.294
RAVER2	-1.86425
AKAP5	-1.4365
SSSCA1	-0.3615
C11orf63	-0.099625
ACTG2	0.6827
PORCN	-0.8255
DTL	-1.30609090909091
TMEM151	0.4185
FAM122C	-1.04925
RSAD2	2.5678
BAT4	-0.623
KRTDAP	-1.6045
MYH8	0.30725
CRTC3	-0.03025
LRRFIP2	-0.1401
INTS4	-0.158333333333333
TTN	-1.51766666666667
SLC26A5	0.507
PLLP	-1.151
RGS6	1.9925
SRGAP3	-0.500125
ZNF525	-0.182166666666667
NBR2	-1.38766666666667
C13orf1	0.2876
ZNF137	-0.144
CEP27	-1.1835
BEST2	0.3845
RNF121	-0.08975
DMRTC2	3.96975
C8orf76	0.36175
BCCIP	-0.383875
MEST	0.3375
HTRA2	-0.051
ANGPTL2	0.8865
ILKAP	-0.0575
ERAS	-0.054
HBS1L	-0.36225
CPA5	0.603
TMEM30A	-0.341333333333333
CD300LF	2.14333333333333
WISP3	1.2755
CRK	0.192785714285714
PDS5A	-0.3921
BRPF3	0.6875
NEDD9	-0.4505
SMPDL3B	1.981
PSG6	0.0229999999999999
PSMD13	0.08875
ETV5	-1.2288125
OR51A4	0.071
BTBD7	0.987416666666667
GSTO1	-1.227375
hCG_16001	0.015
MAD2L1BP	-0.9215
COX6A2	1.1035
SCNN1A	2.00666666666667
LSM1	-0.605333333333333
UGT2B11	2.7425
IDUA	1.32575
PPP2R3C	-1.3535
COX11	-1.78
PDZK1	-3.37175
ZNF443	0.550833333333333
MGC21874	1.373
ZNF323	0.8555
KRTAP10-10	0.5585
CXCL6	0.928
SLC34A2	3.4416
LOC284402	2.6565
NPTN	0.822416666666667
UPP1	-0.624583333333333
SLC6A9	0.2465
OR7G3	-0.09125
CISD1	-0.773833333333333
ZNF545	-0.2575
SYT14	-0.7285
NT5C3L	-1.92416666666667
ZNHIT3	-1.0995
SNRPD3	0.22825
KIAA0701	-0.34125
UNC93B1	0.525
GMNN	-1.548875
SPCS2	0.535333333333333
LOC388524	-0.724
NAPRT1	1.074625
PNLIPRP1	0.10675
OR6V1	1.005
PRKAB1	-1.09775
EYA4	-2.027
KIF20A	-1.22925
ALG10	-1.548
ITPKC	1.06133333333333
LMX1B	-0.135833333333333
RPUSD4	-1.34233333333333
C7orf34	0.0166666666666667
DLGAP2	0.311625
PFN1	0.1953
MICALL2	0.156333333333333
ZNF654	1.1435
SS18L1	-0.812
SLC16A8	0.17
MKI67IP	-0.343166666666667
ITGB3	0.14525
TCEA3	0.9
CEP152	-0.973125
CLIP1	0.753875
ZNF75	-0.493875
ATP5C1	-0.4665
NUDT5	0.353
PSCDBP	0.74725
UBP1	-0.3605
RBM27	0.17075
C13orf15	2.0915
ZNF282	-0.191333333333333
ZNF222	-0.6817
COL10A1	4.4625
PRDM15	-0.747875
TTTY5	-0.6705
FAM9C	0.0349166666666667
C20orf67	-0.09925
GNG13	-0.049
F12	-0.03425
C1orf41	-0.64325
CPXCR1	-0.796
GSK3A	0.242
SUPT6H	-0.348
PI16	-1.491
ELL2	-0.70325
C9orf167	-1.58916666666667
PVRL3	0.6207
FLJ38596	0.931
ADAM20	-0.287
GPR89A	0.4555
GPR87	0.31
ZNF30	-0.609
SMR3B	2.86275
ZNF770	0.552
TRPC4AP	-0.569
DKFZP686E2158	-0.414166666666667
C2orf28	0.0485
FREM1	-2.92283333333333
LAMA4	0.749166666666667
ADPRHL2	-0.18275
EIF4G2	0.450666666666667
GUCA1A	1.368
CTNNA2	-1.4625
NUDT15	0.345
CEPT1	-0.980166666666667
ZNFX1	-0.1362
CCDC92	0.7925
TDRD1	2.454
KCNK5	-0.1125
ETNK1	-0.5065
LTA	0.5185
TTPA	-0.321333333333333
B3GALNT2	1.094125
SC65	-0.278333333333333
PEX5L	-1.623125
EPS15L1	-0.20125
MGEA5	-0.382875
HIST1H3A	1.82125
ING1	0.590375
BCAT1	-1.350125
ORC6L	-1.40681818181818
KLK11	-3.86033333333333
C19orf28	-0.363625
DNER	-3.05975
MED22	-0.581571428571429
ETV6	1.64408333333333
CHAC2	-1.27175
CD300E	0.461
CEBPB	2.05116666666667
ZNF398	-0.44975
LRCH3	-0.465
HMGA1	-0.597333333333333
CAPN7	-0.667833333333333
MGC5566	-2.39625
CCL3	2.9105
NANOS1	1.164875
ZFYVE19	0.29175
APITD1	-0.944166666666667
PARD3	0.93525
IRAK4	-1.05266666666667
SERPINI2	-0.7
CEP170L	0.48575
TTC9	2.344375
MYOM3	-1.33525
MLPH	0.379125
LOC222699	0.3815
NRG1	-0.898166666666667
TBC1D9	-0.201545454545455
TTK	-0.398833333333333
ZNF557	0.5644
DDX41	-0.4095
FANK1	2.681
UBE2D2	-1.072625
PSMB10	0.09925
MYH7B	-0.1305
GABARAPL2	-0.664125
MARVELD2	1.64016666666667
DGCR2	0.454833333333333
UNC45A	-0.118833333333333
C6orf72	0.4445
ZNF683	3.79825
GIT2	-0.41825
CASK	1.6875
C14orf161	2.4685
LRRC44	-1.04075
TIFA	0.07725
UTP11L	-0.09125
C6orf65	-0.51625
FDPS	-0.692
DUSP9	-1.3218
SLC17A8	-0.12
OR51G1	0.000833333333333329
NANS	-0.18475
OLFML1	1.284
ATP10B	-1.526
NPAS3	0.29475
PRKCA	-1.9563
GGA2	-0.4839375
LCE4A	0.376
SPANXN3	0.10975
CCDC115	1.047375
SDCCAG3	-1.11125
GLIPR1L1	0.0675
TTC1	-0.89875
C17orf76	-0.13425
MAD2L2	-1.04125
HIPK1	0.1777
LRRC3B	-0.984
CLN3	-0.134363636363636
C17orf47	0.385
FMN2	-3.3645
TUBB1	-1.86175
WAPAL	-0.2695
C3orf21	-0.663
SCN5A	-0.3903
SMYD1	-0.36575
BEX5	-0.748
ZNF192	0.0335
SEC22A	-0.165
GRIA2	0.139
KIAA0825	-1.8865
NUSAP1	-0.939272727272727
LANCL1	-1.0225
C15orf40	-1.2775
ZNF645	0.143625
GPR61	-0.195
NLRP14	0.006
SNX21	0.1413
C1QTNF8	0.3155
C17orf46	2.31625
IFNA8	-0.038
SPRR1B	-2.00966666666667
FLRT1	-0.63975
SNX17	-1.324
ASB2	-0.162666666666667
HBG1	-3.138
RPRML	-2.371
JOSD2	0.851666666666667
PLSCR3	0.74525
SPOCD1	0.444
RAB39	-0.778
GHRH	-0.288833333333333
ITIH5L	0.24175
C17orf37	0.4295
SMCR8	0.517
DPY19L2P3	-1.851
IL11RA	0.221166666666667
GDF3	-2.42433333333333
RPS6KB1	-1.27491666666667
DNAJC19	-0.9654
TOP1	0.631
CRCT1	-0.484875
MPST	0.985625
DPM2	-0.04025
FAM38B	-1.93466666666667
SLC18A1	-2.5455
FARP1	1.39016666666667
PAX7	1.36175
TUBD1	-1.2025
GNL3	-0.21275
BTG2	0.307733333333333
NDUFS6	-0.438
C1orf79	-1.57225
ERAL1	-0.1005
ECHS1	0.7665
VPS4A	-0.262166666666667
CYP11A1	-0.99475
ABCC6	-1.22985714285714
PBX4	-1.6555
MOSC1	0.315625
NCF4	-0.31625
HYMAI	0.764
NAGPA	-0.62325
OTOP2	0.4905
ACOT12	-0.094
MTHFD2L	-0.10375
LOC441376	2.26075
C19orf34	0.387
RAB1B	-0.04525
ALDOAP2	-0.762
NTRK1	-1.7005
ARTS-1	-1.3001
SLC6A11	-0.793
NAP1L2	-4.24375
CNGB1	-0.045
EPB41L4B	0.0368333333333333
FAM134B	-1.77425
HS3ST3A1	-0.8325
CPXM2	3.0535
SIRPB2	0.4745
CHORDC1	-0.628333333333333
TRIB3	0.148833333333333
SLC2A5	1.155
C2orf49	0.4985
DDX5	-0.654
OR5L1	0.7325
ANAPC4	-0.384666666666667
ZSWIM1	0.9405
LOC93622	-0.249
KCNK3	-0.6856
RP11-35N6.1	-1.75825
ZFP161	0.422
AQP9	4.0845
SLC15A2	2.407
MREG	0.378666666666667
OR9I1	0.494
PDLIM2	0.10125
ADAM7	0.4505
GSTCD	0.978666666666666
WDR21A	1.55825
SLC12A8	1.15516666666667
TMEM174	0.29975
IGSF3	1.07066666666667
LRRN1	2.01425
LOC402117	-0.255
SRPK1	-0.603
LY6K	1.697
NFIA	4.1445
PTCD3	0.2815
LEP	1.13266666666667
PCDH21	-0.876333333333333
MAPKAPK2	0.644928571428572
NMNAT1	-0.051
LHFPL2	0.733
C9orf43	0.2945
DIP2A	-0.510666666666667
ACTR8	-0.096625
CCDC34	-1.6005
PTPN22	-0.599625
ITGA3	0.464125
FAM129C	0.1805
RABGGTA	0.2685
UNC45B	0.063
KIAA1033	-0.391
ZNF510	-0.559
CYP2D6	0.770166666666667
SLC26A10	-0.8195
STX8	0.000250000000000001
LUZP1	-0.04875
WDR89	0.2305
EIF4G3	0.4465
C5AR1	1.66975
ZNF623	0.795
A2M	-0.38625
TGM7	0.3325
GRPEL1	-0.0168333333333333
LMNB2	-0.097
ROCK2	-0.135666666666667
SNX16	0.748625
CCDC66	-0.07325
ANXA3	1.89
KIAA1609	1.771125
EED	-1.50275
RNF32	-0.3935
HES1	0.9523
CLC	0.395833333333333
ISL1	-1.37066666666667
KIAA0528	0.411
MANEA	-0.311875
C1orf61	-1.4175
hCG_2001000	0.266
RAPGEF6	-0.7541
KIAA0020	-0.214666666666667
NEIL1	0.80275
C16orf45	-1.536875
RBM10	-0.279
C10orf125	-1.414125
MRS2L	-0.63275
DNAH17	-0.913875
C19orf10	0.5195
C1orf160	0.475
SLFN12	-0.445
EXOC3	0.506666666666667
HIST3H3	1.006
NCOR2	0.655
TNFRSF9	1.112
MFSD8	-0.713
ALX1	-2.99683333333333
NOL1	-0.80425
PODN	1.763
TIAL1	-1.3085
HIST1H1E	0.60875
NPY6R	0.40975
TM4SF4	0.50175
CORO2A	-0.01
ETNK2	0.820833333333333
APOE	0.3599
ANGPT4	0.341
HDGF2	0.24725
G30	-1.075
ST8SIA4	-0.10325
F2RL1	-1.492
FAM19A4	-4.35025
CCAR1	-0.06325
B3GNT7	0.0865
OPHN1	-0.018
DSCR6	1.476
C21orf13	0.206
GAS2L1	0.429083333333333
RFX3	-0.157833333333333
COPS4	-0.979875
BCHE	-4.58983333333333
BCL2	-1.604875
HBZ	-1.76216666666667
ARL13B	0.199375
MAPBPIP	0.468875
MYO15B	-0.525625
SPZ1	1.26375
KIAA1324	2.80377777777778
PLCL2	-1.208
C4orf29	-1.63175
WDFY2	0.405375
ZNF284	-0.7015
NAALADL1	-0.4075
DUSP5	0.573833333333333
PXDN	1.495625
SLMO1	-0.279
TNXB	0.3707
BIRC7	-0.9335
A4GALT	0.612333333333333
TIMM22	-0.01675
FAM110C	-0.88875
TOMM34	-0.814625
ABHD9	0.5975
ADAM32	0.2985
CRHBP	-0.978
AQP2	1.04225
LOC130355	1.0655
ZNF187	-0.693666666666667
ZNF816A	-0.041
F7	-0.821
CNOT1	-0.3443
SLC13A4	-1.162
ZBTB11	-0.89975
B3GALT5	-0.12625
EXOC2	-0.072
IRS1	-1.4903
TMEM1	0.1245
MRPL34	-0.448333333333333
SAMM50	-0.3625
CDC42EP3	1.899625
HSF2	-1.2746
MFN2	-0.524
TSPAN7	-2.1295
NUCB1	0.971833333333333
RHOH	-1.17875
ARL16	-0.6785
TACR1	0.134
SFRS5	-0.503
SNX25	0.341875
RHBDF1	0.6165
PCDH18	1.9295
HMG1L1	2.19275
MYO5C	0.19275
MAPK10	0.9735
LDHAL6A	-0.079
NUDT12	-1.22516666666667
NCAM1	-0.221625
GLIS2	0.316
GGTL4	1.623
DAPP1	0.6
ATF7	0.876125
KIAA0748	-1.16325
NFIL3	0.09575
TM6SF1	-0.669
SEZ6	0.060625
NANOS3	0.915166666666667
DNAJA3	-0.516166666666667
CLDN6	-2.309
CIITA	2.71
EPHA4	0.434083333333333
FANCC	0.5975
CMTM3	-0.203
PSG3	-0.7225
MRPL15	-0.37725
C21orf59	0.764
PLCXD2	0.03675
C2orf34	0.258
UBE2L6	0.265625
MED14	-0.377333333333333
HP1BP3	-0.7714
C6orf208	-0.5595
TPBG	0.64075
OSR2	0.07125
XPC	-0.588166666666667
KLHL7	-0.367833333333333
CCR3	0.251166666666667
AGTPBP1	-1.71033333333333
PCSK6	-2.39046666666667
STAT5A	-0.8671
FAM18B	-0.98375
LONRF2	-4.25183333333333
PTPN2	-0.3535
SF3A3	-0.3035
EFCBP2	-0.57725
HCFC1	-0.985666666666667
AHNAK	-0.22105
ACTR5	-0.02325
KIF14	0.416142857142857
TENC1	0.32875
HEATR5B	0.6015
YIPF2	1.13716666666667
MYEOV2	0.732166666666667
DUSP18	1.45875
KIAA1012	0.19975
AHR	-1.25616666666667
C17orf53	-0.816666666666667
PTPRH	-1.3215
ATP6V1C1	0.1228
TAS2R3	-0.0215
LOC440356	1.7295
COQ10B	0.3585
PSMF1	0.2735
SORBS2	2.78175
NFE2L2	-0.2135
TMCO7	-0.06725
SH3PXD2A	0.9986
SH2D2A	-0.518
SPINK5	-2.69975
MRPS24	-0.2285
OPA3	0.678
TRAF7	0.436833333333333
C4orf35	0.704
MT1G	1.805375
MGC39545	0.9915
HS1BP3	0.4119
OR2B2	0.264
CHRM4	0.3195
SFRP2	2.78025
RIC3	-2.1765
ART1	0.853
C6orf1	0.342625
DUS4L	-1.50075
C10orf104	0.4125
TNFAIP6	3.05925
RTEL1	0.0255
CCT4	-0.6509
ZNF709	-0.20275
CHMP6	0.160166666666667
UPP2	0.585
CYP19A1	-2.57525
CD151	0.773833333333333
NDUFA13	0.268166666666667
ARFRP1	-0.537833333333333
FAM26B	1.60975
CRYBA1	-1.852
MRPL41	0.058
NPFFR2	-1.838625
HRH2	0.309
SCAMP3	-0.339166666666667
MTMR6	0.5278
MTG1	-0.970333333333333
UBTD1	1.39075
CRABP1	-1.3385
FLJ33790	0.3484
KIAA1908	-1.12433333333333
GPR158	-0.2935
PACSIN3	0.272
OMD	3.04333333333333
CATSPER1	0.186
HOXB8	-0.547875
FBXO46	1.493
OAS1	0.2115
SVIL	0.85525
PHB2	-1.11125
ADCY3	-0.477
NDRG2	0.157833333333333
ERMAP	0.3311
APBA2	-0.712
IGSF9	2.2895
WNT6	1.9985
MYCBPAP	-1.7365
ATP2B2	-0.1094
CPVL	-0.3073
TRAM2	0.123916666666667
NOP5/NOP58	0.5915
ZNRF4	0.075
TLK1	0.286
MTMR12	0.628285714285714
ZNF384	-0.494333333333333
FAM9B	-2.73175
RPN1	0.9416
PMVK	1.02975
EIF3D	-0.1315
SIX2	2.39175
HPS1	0.795142857142857
RNF7	0.24625
PSKH2	0.6385
KCTD13	0.026
CSMD3	-0.8981
FBF1	-0.5525
IL8	0.860625
SERPINB13	0.132916666666667
FBXL20	-0.35875
BLR1	0.47375
SH2B1	-0.390833333333333
RFNG	-0.790875
RAB20	1.00266666666667
RBM7	-1.11725
POLR1A	0.174333333333333
TMPRSS4	1.956
TAF9	-1.8095
TERF2	-0.4685
TNFRSF1A	0.42575
ACADVL	-0.877166666666667
GTF2H5	0.1995
EDG8	-0.0591666666666667
C9orf140	-0.080625
UST6	0.50025
ZBTB8OS	-0.037
ZNF710	1.669
GPR174	-1.785
ATP6V0A2	-0.70475
KIAA0319L	0.1105
XKRX	1.9295
DOPEY2	1.846
SDHD	-1.08141666666667
SUMF1	2.28925
OSM	3.8025
OPN3	2.0045
DAGLB	-0.116333333333333
PPFIBP1	0.7621
TRIM63	-3.17825
C10orf53	0.161
LYPD3	0.592666666666667
BCL7A	-0.026875
AGER	-0.973166666666667
TCF19	-0.827625
SAT2	-0.14075
PFTK1	-0.0538333333333333
GABRE	-1.212875
C15orf38	1.4799
FIS1	-0.22
KCNV2	0.26875
CLPS	0.972
PPCDC	-0.2525
FOXN2	2.03366666666667
NT5E	-2.0923
CD83	0.02525
IL18	-0.109375
VPS16	0.359
IGFBP2	1.91033333333333
NOTCH2	0.32325
SIGLEC1	2.199375
CD93	5.3115
SULF2	0.3855
CEP164	0.219375
P53AIP1	-0.144333333333333
TOR2A	0.0245
ZNF136	0.321
MGP	2.9473
CCDC144A	0.862833333333333
TRPC1	-1.20983333333333
SMS	-0.674
MAPK7	0.0635
RRAGC	0.727
PARD6A	0.7065
NUB1	-0.292166666666667
SYNGR4	0.71
OR11H12	0.0755
WIF1	0.41075
GCH1	0.59375
OR11H4	0.108
SLC44A5	-1.1215
GPRIN2	0.7165
LOC401431	-0.93
CPA4	0.6334
MELK	-0.489666666666667
IL15RA	-0.01225
CUL3	-0.1725
HMBOX1	-0.086
PODXL	-1.744
CCT6B	1.44416666666667
COMTD1	0.40375
MUC20	1.19383333333333
GPX2	-2.574375
ITK	-1.533
FBXL5	0.8935
C13orf27	-0.8965
DEFA5	1.2605
TRHDE	-1.705
MTP18	-0.126333333333333
UQCRQ	-0.0317
ITGB2	1.34075
CSRP2BP	-0.207
TAS2R44	0.6335
PHPT1	-0.235375
FAM44C	-0.93325
ERH	0.6645
MPHOSPH1	-0.993833333333333
MORC1	-0.669
PARVB	-1.199
LAMA1	-1.76508333333333
PGBD3	0.034
GIMAP6	3.38475
AREG	-3.20716666666667
LIPT1	-0.4135
MGC99813	0.74375
C1orf201	0.186166666666667
GRIN2A	-0.7089
MAN2C1	-0.90675
NSUN5	-1.00275
SF3B5	0.3445
MYC	-1.43725
NRXN1	-0.816416666666667
ZNF18	0.4115
SPDYA	0.4565
SLC37A1	1.4315
DECR2	0.263
ANKRD38	1.071875
SPTLC3	-2.13441666666667
SUPT16H	-0.1865
DTWD2	-0.33475
ULBP1	-0.5505
ZADH1	-0.2515
OIP5	-1.37775
IL10RB	-0.377
OTUB2	0.8245
VWA3A	0.027
SPIC	0.0893333333333333
OR6C4	0.135
PSCD4	1.05716666666667
DPY19L2P2	-0.943
TRAPPC6A	0.4845
C21orf2	-0.600833333333333
CEMP1	0.083
LIN7B	0.253
E2F7	-1.69233333333333
VCP	-0.172625
LAMA3	0.369666666666667
BGN	1.947
GPR160	-1.6155
COCH	-2.67866666666667
GPR81	1.254
APOBEC3F	-1.10375
tcag7.1017	-0.47925
C1orf32	0.5315
SCGB1D2	-1.37275
FLJ43987	-0.323
C6orf170	-0.1185
KLK9	0.5625
GPD1L	0.7355
VPS37B	1.48925
ATG3	-0.976333333333333
ADAMTS17	0.6665
KLHDC2	-1.57283333333333
NDUFV2	-0.63675
BLK	-2.3085
MATN4	0.0245
GPM6A	-0.697857142857143
GBP4	3.16933333333333
TMEM162	0.5275
PKP2	0.2275
HRASLS	2.15622222222222
MMP1	3.0605
SFXN3	0.0662
FSD1	-1.409
ST6GALNAC3	-2.1815
CA12	-0.8487
NCOA6	0.769
C19orf58	0.5122
PPP4R1	-0.385833333333333
MAN1A2	0.892666666666667
IKBKAP	-2.13075
UPF1	0.154333333333333
KIAA1219	0.0465
WNT16	-0.086
SNW1	-0.704625
IL18RAP	2.454
RPP30	-0.525
CDC40	-0.154714285714286
SETD3	0.429666666666667
SLAMF6	0.0575
ELK4	0.072
TRIM47	0.267166666666667
ACOX3	1.571125
TRIM6	0.79025
KIAA0372	-1.543
TP53AP1	0.90725
SMURF2	-0.85025
ADAD1	0.44325
EBP	-0.531
KRTAP13-2	0.421
FLJ36874	-0.248
TOR1A	-0.523833333333333
P2RY4	0.3485
GPBP1	-0.90575
TRPV1	-0.069
ADAMTS12	0.653
PES1	-0.5481
ATG4A	0.239833333333333
MAGEA10	-3.36025
WFS1	1.24425
CC2D1B	-0.2445
PABPN1	0.65075
SLC25A30	0.65425
SLCO1C1	-0.266833333333333
SLC22A5	-0.19275
KIF23	-0.943666666666667
SYN2	-0.732833333333333
ASPN	8.2285
CENTG2	0.31875
QSOX2	-1.5917
FLJ10815	0.942166666666667
STK24	0.032
SPEG	1.0688
STK10	0.0808333333333333
DACT2	-0.823
AAAS	-0.4065
SSX3	-1.534125
ABCD3	-0.7223
C4orf12	-0.880375
PARVG	0.3435
FIG4	-0.0935
C9orf46	-0.02575
TMCO6	-0.835
IGHMBP2	-0.821
DUS2L	-0.383333333333333
FAM3C	0.143125
TMEM16D	-2.34125
DCTN4	-0.80475
KCNH3	-0.3015
EIF2AK2	1.72275
AP1S3	0.915375
CST4	-0.522
PAM	-0.594125
NUTF2	0.522
CITED2	0.8376
SLC39A4	1.76675
C2orf52	-0.311
GRM3	-0.15325
C12orf49	0.147125
CCDC49	-0.525
GRAMD1B	-0.835875
FNDC4	0.428
SIAH2	-1.149375
GDPD4	0.065
C21orf87	1.382875
ATP5A1	-0.978833333333334
C16orf63	-0.716625
LOC388135	-0.796166666666667
ATP5J2	-0.2675
MMP3	2.5385
EMID2	-0.0355
CRHR1	0.50125
WDR70	0.612
C13orf31	2.7425
ZFAND1	-0.9175
CCL18	3.937
C3orf49	-0.002
RINT1	-1.3555
KIAA0408	-1.73516666666667
F13A1	4.2373
SLC10A1	0.222666666666667
OGN	-0.008
GIPC2	-2.3945
XPO6	-0.603666666666667
LCE1A	1.4475
FMR1	0.0486
LOC374920	0.39675
DUSP3	0.36375
ANKMY1	-0.0635
C7orf50	0.01975
BBS9	-0.3298
UNC119B	-0.218125
C9orf72	-1.15875
MGC35440	0.6195
ENTPD6	0.12575
PPP1R2P9	0.23375
ERCC4	0.582
FAHD2B	-0.193
HMHA1	-0.3085
HACL1	-1.447
RAD23A	0.258666666666667
FAM83B	1.57375
PPP5C	-0.875666666666667
RNASEH2C	-0.32825
C9orf153	-0.785
SCAMP4	1.082625
GHITM	-0.4568
NDUFB7	0.19375
ADCYAP1	5.14816666666667
SP110	1.75733333333333
MAP3K7IP2	1.09725
DHH	0.2445
AGRN	1.37728571428571
WDR33	0.533
CEP290	0.470166666666667
PRPS1L1	-1.98616666666667
KLRA1	-0.8635
GPR97	0.0505
CHD7	1.25483333333333
TLR10	0.61075
SLC30A8	-1.686
HIC1	1.05616666666667
IAPP	0.0135
RXFP4	0.38625
GP1BB	0.90375
SHQ1	0.358
NKX2-3	0.276166666666667
API5	-0.25225
FTHP1	0.662
MOV10L1	0.381833333333333
TRIM6-TRIM34	2.78883333333333
ADHFE1	-0.46775
FAM117A	-0.8615
DDI1	0.4195
CDON	-0.439833333333333
TRIM73	-1.5685
IGKC	3.832
MMP14	0.767333333333333
DYNC1LI1	-0.542125
C11orf66	0.491
TRBV3-1	-0.494
FASTKD5	-0.00275
BIVM	-1.2035
LHX4	0.3355
CXCL2	1.8554
RAB2B	0.140166666666667
IZUMO1	-0.864
MAP3K15	-2.1595
FAM19A2	0.175
ZC3H8	-1.02283333333333
ZMAT1	1.47725
SPINK5L3	-2.828
SLC10A6	0.713
APPL2	-0.390125
CARD10	-0.949833333333333
LOC402176	-0.79125
EEF1D	1.471
RAB6A	0.8576
C12orf5	-0.538375
PAPOLG	0.11125
MSRB2	1.28975
BCR	0.378555555555556
PUS3	0.235
TIAM2	1.255
ZNF317	-0.00233333333333333
CHD2	-0.678142857142857
FZD5	-2.43031818181818
NUDT8	-1.05575
ZNF763	-0.215
PRC1	-0.801555555555555
ABCB9	0.927833333333333
SPATA3	0.2665
TRAK2	0.46025
STAB1	2.35275
LRRTM2	-0.343333333333333
psiTPTE22	0.863
DBI	1.21225
SERPINA11	-2.37075
NAT5	-0.28025
C20orf58	-1.25225
RPS6KA4	0.5135
FLJ90650	-1.5325
TGFBRAP1	0.2405
CHRDL2	-0.054375
FAHD2A	-0.0503333333333333
CNTN1	0.60375
BBS4	-1.0364
TMEM181	0.54175
MINPP1	-1.08475
MPHOSPH6	1.21433333333333
HOXC10	1.8771
ITPKB	0.129625
CLPTM1L	-0.78725
MEOX2	-0.851166666666667
ATP6V0C	0.99575
PRPF8	-0.809333333333333
TMC5	4.07275
FKBP3	-0.82325
PLEKHB2	-0.426375
OR4D6	0.213
ZNF544	-0.043
D2HGDH	-0.254625
RPL18A	0.0451
HEL308	-0.447375
MPP6	-2.802
TCERG1	-1.28425
KRT16	2.912
KLF17	-0.7315
KLF5	2.0805
CDR1	2.80125
VCX3A	-2.975
FBLN2	2.40475
C14orf104	0.089
HBE1	-3.2244
OR4S2	0.4235
C1orf108	-0.1155
ROBO4	3.24533333333333
CPEB4	0.868375
C11orf80	-0.810333333333333
BCKDHA	0.128833333333333
MYOC	0.506
GIF	0.1715
CKMT1A	-0.046
RPL3	-0.1672
THBS1	1.8355
APOO	-0.867
ARMCX1	-0.953
HSZFP36	-0.35725
SNAPC5	-0.5745
EIF4ENIF1	0.614
ZNF433	-0.04625
TNFRSF21	1.971375
TMPRSS7	1.2185
SPATA18	0.6015
HPDL	0.476
MKL2	0.588
TBX3	1.449
C21orf93	0.435833333333333
DAXX	0.33225
ELMO1	0.76425
RGS13	0.481166666666667
TAF11	-0.94475
UNC13A	-1.14725
LOC653314	-0.531
ORC3L	-1.07925
IMAA	-2.1675
TARBP2	-0.401
CABIN1	0.551
TRIOBP	0.4815625
HIST1H2AC	1.090625
RGS22	-1.738
NCOA1	1.43916666666667
IL25	0.2635
SNCG	2.325
GPR6	0.3115
AMDHD1	-3.00133333333333
CHEK2	-0.51475
C6orf142	2.55575
DRD4	0.62125
C14orf68	-1.191
GDF11	-1.149
SEMG2	0.1055
CD247	-1.23325
CDAN1	-0.23675
RBMX2	-0.392666666666667
TGS1	-0.7875
OIT3	2.31075
SYF2	-0.56
MCM4	-0.8115
PKHD1L1	-0.458625
CEP192	-1.41466666666667
IFT88	0.455
RPL9	-0.441857142857143
RAB32	-0.8235
DDX43	-1.4825
P2RX2	0.761
OR5D18	0.227
UBE1	-0.00766666666666666
SLC24A1	0.46975
ARHGAP5	0.83925
CETP	0.0225
KIAA1731	-0.0741666666666666
SLC9A4	0.4645
PTPN6	0.449
BAHD1	1.23475
GRIK3	-0.549
CACNB2	-0.9792
PDE10A	1.50125
DGCR14	0.19275
PCDHB9	-0.827666666666667
RHOQ	1.63183333333333
MAP3K4	-0.03525
KTI12	-0.324333333333333
RPL23AP13	-2.07875
GNG11	-0.59025
CLCN3	1.6775
GPAM	-0.240875
VSTM2A	0.6605
SLAMF7	2.10916666666667
INTS2	-1.79125
PPP2CA	-1.0719
LRP12	1.08273333333333
SEC14L2	0.376333333333333
DKFZP586H2123	1.9755
MC3R	-0.0595
CIRH1A	-0.8655
HIST1H2AB	0.958166666666667
POLH	-0.66775
MGC16703	-1.64166666666667
SNAPC2	0.133
FILIP1L	1.59775
RASGRP4	0.723
LRRC1	1.85
GAS1	1.3715
PRAC	-0.906
DGKA	-0.434166666666667
NT5C3	-0.74
PEG3	-1.57291666666667
NADK	-0.72675
PRR17	0.374
LOC374569	-0.456
SGSH	0.066
NLRP8	0.0585
GALT	-0.3702
MCF2	-1.062
ZNF263	-0.93925
TACSTD1	2.08333333333333
TYR	-4.7269
ATP6AP2	-0.04975
RNUXA	-0.5085
ABHD10	-0.9609
GDPD2	-0.9825
SLC35C1	0.9335
UBE2A	0.624125
HERC5	-1.71216666666667
FAM112B	-3.15216666666667
FBXL16	-1.11225
DKFZP434A0131	-0.14725
ELA3A	-1.495
RBM41	-1.09475
HAO2	0.13925
RNH1	-0.038375
SHANK2	1.4645
OSBP2	-0.60725
DAK	-0.8405
C3orf58	-0.0555
TCL1B	-0.478
KBTBD2	-0.0595
SUGT1L1	-0.53975
UBE2E2	-0.698666666666667
MYL9	2.55625
CDC23	-1.51216666666667
PBXIP1	1.7662
CXorf40B	0.097
NBL1	0.6605
RTBDN	0.348
RAB11FIP5	0.245
TTTY13	-0.6685
SCOTIN	0.5085
SOHLH1	-0.00699999999999997
CDKN1A	0.802857142857143
