Hybridization REF	TCGA-C8-A138-01A-11R-A115-07
CCAR1	0.255
B3GNT7	0.54225
OPHN1	-0.1767
DSCR6	1.872
C21orf13	2.40866666666667
GAS2L1	0.46775
RFX3	1.92766666666667
COPS4	-1.336375
BCHE	-5.08883333333333
BCL2	0.076625
HBZ	-2.70533333333333
ARL13B	0.57825
MAPBPIP	0.7855
MYO15B	0.148875
SPZ1	0.2755
KIAA1324	3.63422222222222
PLCL2	-0.495
C4orf29	-1.6845
WDFY2	-0.557375
ZNF284	-0.6215
NAALADL1	0.872
DUSP5	-0.7725
PXDN	-0.0885
SLMO1	-0.38075
TNXB	0.9991
BIRC7	-0.68075
A4GALT	1.644
TIMM22	-0.11325
FAM110C	2.02275
TOMM34	-0.136875
ABHD9	0.347
ADAM32	-0.5095
CRHBP	-0.25675
AQP2	0.504875
LOC130355	0.46575
ZNF187	0.3865
ZNF816A	0.6195
F7	0.225375
CNOT1	-0.9033
SLC13A4	1.13425
ZBTB11	-0.0805
B3GALT5	-0.19975
EXOC2	0.8265
IRS1	-0.9507
TMEM1	-0.0428333333333333
MRPL34	-0.622666666666667
SAMM50	-1.50075
CDC42EP3	0.10075
HSF2	-1.3423
MFN2	-0.80425
TSPAN7	-1.81983333333333
NUCB1	0.67225
RHOH	-0.67625
ARL16	-1.2035
TACR1	1.0515
SFRS5	0.739166666666667
SNX25	-0.19625
RHBDF1	1.45533333333333
PCDH18	2.27233333333333
HMG1L1	0.757
MYO5C	1.01475
MAPK10	1.668
LDHAL6A	-0.236
NUDT12	0.802333333333333
NCAM1	-0.164
GLIS2	0.775
GGTL4	-0.1
DAPP1	0.5495
ATF7	0.704125
KIAA0748	-0.4395
NFIL3	-1.86475
TM6SF1	0.4374
SEZ6	-0.06625
NANOS3	-0.231666666666667
DNAJA3	-0.439666666666667
CLDN6	-1.7565
CIITA	3.1022
EPHA4	-0.639666666666667
FANCC	-0.3145
CMTM3	1.298875
PSG3	-0.18325
MRPL15	-0.5875
C21orf59	1.448
PLCXD2	0.012
C2orf34	-0.0516250000000001
UBE2L6	1.141125
MED14	-0.3175
HP1BP3	-1.2521
C6orf208	-0.135
TPBG	0.369
OSR2	2.406125
XPC	-0.083
KLHL7	-0.627333333333333
CCR3	-0.606666666666667
AGTPBP1	-1.06283333333333
PCSK6	1.71966666666667
STAT5A	-1.2323
FAM18B	-0.5525
LONRF2	-0.627333333333333
PTPN2	0.44375
SF3A3	-1.04633333333333
EFCBP2	0.2135
HCFC1	-0.740166666666667
AHNAK	0.7636
ACTR5	0.494
KIF14	-1.89085714285714
TENC1	1.78675
HEATR5B	0.655
YIPF2	0.661333333333333
MYEOV2	0.28
DUSP18	1.695
KIAA1012	-0.25525
AHR	0.469166666666667
C17orf53	-0.8835
PTPRH	-1.47475
ATP6V1C1	-0.2167
TAS2R3	-0.9115
LOC440356	-1.072
COQ10B	0.42025
PSMF1	0.597583333333333
SORBS2	0.829083333333333
NFE2L2	0.034
TMCO7	-0.3855
SH3PXD2A	0.6027
SH2D2A	-0.13625
SPINK5	0.4595
MRPS24	-1.0425
OPA3	0.5425
TRAF7	0.345666666666667
C4orf35	0.449333333333333
MT1G	-0.999375
MGC39545	0.2125
HS1BP3	0.3851
OR2B2	0.128
CHRM4	-0.178
SFRP2	4.64841666666667
RIC3	-0.28925
ART1	0.5055
C6orf1	0.931625
DUS4L	-1.5385
C10orf104	0.23575
TNFAIP6	2.62
RTEL1	-0.6085
CCT4	-1.2001
ZNF709	-0.51025
CHMP6	0.322833333333333
UPP2	0.342
CYP19A1	-2.204
CD151	0.872166666666667
NDUFA13	-0.675666666666667
ARFRP1	-0.422166666666667
FAM26B	1.86975
CRYBA1	-1.9895
MRPL41	0.53
NPFFR2	-1.880625
HRH2	0.1335
SCAMP3	-0.6705
MTMR6	-0.1391
MTG1	-0.908
UBTD1	1.387
CRABP1	-0.0555
FLJ33790	0.6535
KIAA1908	-1.48766666666667
GPR158	-1.24425
PACSIN3	0.774333333333333
OMD	4.07016666666667
CATSPER1	-0.128833333333333
HOXB8	-0.195875
FBXO46	1.582
OAS1	2.4015
SVIL	0.6415
PHB2	-1.131
ADCY3	-0.6445
NDRG2	2.70866666666667
ERMAP	0.3172
APBA2	-0.0543333333333333
IGSF9	2.171
WNT6	0.776357142857143
MYCBPAP	4.42775
ATP2B2	0.3629
CPVL	-0.9754
TRAM2	-0.645333333333333
NOP5/NOP58	0.187
ZNRF4	0.4675
TLK1	0.029875
MTMR12	-0.102714285714286
ZNF384	-0.113
FAM9B	-4.04725
RPN1	1.0706
PMVK	0.64325
EIF3D	-0.4862
SIX2	1.39825
HPS1	0.952071428571429
RNF7	0.1105
PSKH2	0.41
KCTD13	0.138333333333333
CSMD3	-0.5377
FBF1	-0.9465
IL8	-5.607375
SERPINB13	0.500583333333333
FBXL20	1.94225
BLR1	0.561
SH2B1	0.00716666666666666
RFNG	0.031625
RAB20	0.94
RBM7	-2.59575
POLR1A	-0.343666666666667
TMPRSS4	-2.40475
TAF9	-1.035875
TERF2	0.473333333333333
TNFRSF1A	0.719416666666667
ACADVL	0.7115
GTF2H5	0.53025
EDG8	0.251666666666667
C9orf140	-0.515625
UST6	-0.1125
ZBTB8OS	-0.63075
ZNF710	0.6945
GPR174	-1.219
ATP6V0A2	-0.14025
KIAA0319L	0.3265
XKRX	-0.0905
DOPEY2	1.56
SDHD	-1.0945
SUMF1	1.155
OSM	2.229
OPN3	-1.12125
DAGLB	-0.0161666666666667
PPFIBP1	0.2971
TRIM63	-3.0595
C10orf53	1.04
LYPD3	1.17233333333333
BCL7A	0.90825
AGER	-0.756833333333333
TCF19	-0.671
SAT2	-0.786
PFTK1	0.450166666666667
GABRE	-2.82
C15orf38	1.0235
FIS1	-0.68
KCNV2	-0.0995
CLPS	0.38725
PPCDC	0.214875
FOXN2	0.539
NT5E	-2.9256
CD83	0.8815
IL18	1.357125
VPS16	0.78825
IGFBP2	1.5415
NOTCH2	-0.1455
SIGLEC1	2.55975
CD93	5.807
SULF2	1.067
CEP164	0.48175
P53AIP1	0.7115
TOR2A	0.0503333333333333
ZNF136	0.53675
MGP	1.5488
CCDC144A	-0.447666666666667
TRPC1	-1.416
SMS	-0.855166666666667
MAPK7	-0.517666666666667
RRAGC	-0.002
PARD6A	-0.499166666666667
NUB1	1.03483333333333
SYNGR4	1.13925
OR11H12	-0.2935
WIF1	1.328875
GCH1	0.038
OR11H4	-0.25
SLC44A5	0.0625
GPRIN2	-0.4405
LOC401431	-1.154
CPA4	-2.4487
MELK	-0.261444444444444
IL15RA	1.031
CUL3	-0.51525
HMBOX1	-1.46825
PODXL	-1.18875
CCT6B	0.926333333333333
COMTD1	0.394
MUC20	0.451833333333333
GPX2	-1.73225
ITK	0.39675
FBXL5	1.23875
C13orf27	-0.42175
DEFA5	0.7235
TRHDE	-0.2915
MTP18	-0.361333333333333
UQCRQ	0.4315
ITGB2	1.93766666666667
CSRP2BP	0.097
TAS2R44	0.4505
PHPT1	0.497625
FAM44C	-0.923
ERH	0.656
MPHOSPH1	-0.788333333333333
MORC1	-0.302
PARVB	-0.93575
LAMA1	-1.7845
PGBD3	-0.0255
GIMAP6	4.21525
AREG	-5.35483333333333
LIPT1	-0.27075
MGC99813	-0.5205
C1orf201	1.00516666666667
GRIN2A	-0.6836
MAN2C1	-0.526
NSUN5	-0.635
SF3B5	0.0235
MYC	-2.96175
NRXN1	-0.757333333333333
ZNF18	0.85
SPDYA	-0.799375
SLC37A1	1.992
DECR2	0.90575
ANKRD38	1.96675
SPTLC3	-1.67833333333333
SUPT16H	-0.395125
DTWD2	1.22
ULBP1	0.4015
ZADH1	-0.130333333333333
OIP5	-1.9095
IL10RB	0.023
OTUB2	0.09975
VWA3A	2.288
SPIC	0.4955
OR6C4	-0.394
PSCD4	1.39766666666667
DPY19L2P2	-0.421
TRAPPC6A	0.269166666666667
C21orf2	0.0943333333333333
CEMP1	0.31775
LIN7B	1.047
E2F7	0.7065
VCP	0.3573125
LAMA3	1.6255
BGN	2.46925
GPR160	1.04283333333333
COCH	-3.31916666666667
GPR81	1.84016666666667
APOBEC3F	-0.01875
tcag7.1017	-0.383
C1orf32	0.441
SCGB1D2	5.9745
FLJ43987	-0.7615
C6orf170	0.6575
KLK9	0.433
GPD1L	1.1795
VPS37B	0.84275
ATG3	-0.717666666666667
ADAMTS17	0.4555
KLHDC2	-0.202166666666667
NDUFV2	-0.06875
BLK	-1.986
MATN4	-0.7785
GPM6A	-0.259125
GBP4	4.8075
TMEM162	0.176333333333333
PKP2	0.0105
HRASLS	0.056
MMP1	-0.64
SFXN3	0.7155
FSD1	-1.543
ST6GALNAC3	-1.93616666666667
CA12	1.6216
NCOA6	0.6655
C19orf58	-0.221
PPP4R1	0.0838333333333333
MAN1A2	1.06583333333333
IKBKAP	-1.711
UPF1	-0.0351666666666667
KIAA1219	0.80125
WNT16	0.485
SNW1	0.291125
IL18RAP	3.60725
RPP30	-0.38825
CDC40	0.1815
SETD3	1.24166666666667
SLAMF6	1.043
ELK4	-0.131
TRIM47	0.774833333333333
ACOX3	1.265375
TRIM6	-0.03525
KIAA0372	-0.931833333333333
TP53AP1	1.562
SMURF2	-0.228
ADAD1	1.1335
EBP	-1.2311
KRTAP13-2	-0.396
FLJ36874	-0.769333333333333
TOR1A	-0.00899999999999999
P2RY4	0.943
GPBP1	0.256
TRPV1	0.5745
ADAMTS12	0.896666666666667
PES1	-0.5705
ATG4A	0.442
MAGEA10	-4.52875
WFS1	0.62725
CC2D1B	0.105166666666667
PABPN1	0.502125
SLC25A30	-0.54525
SLCO1C1	0.717333333333333
SLC22A5	0.8565
KIF23	-1.384
SYN2	-0.280333333333333
ASPN	8.43383333333333
CENTG2	0.58725
QSOX2	-1.2803
FLJ10815	0.195333333333333
STK24	0.1725
SPEG	0.9514
STK10	0.227
DACT2	-0.8695
AAAS	0.68375
SSX3	-0.97525
ABCD3	-0.4766
C4orf12	-0.558875
PARVG	1.595
FIG4	0.776
C9orf46	1.015
TMCO6	-0.2775
IGHMBP2	0.7
DUS2L	0.380333333333333
FAM3C	-1.274875
TMEM16D	-2.001375
DCTN4	1.179
KCNH3	2.499
EIF2AK2	1.9065
AP1S3	-0.86475
CST4	3.244
PAM	0.1896875
NUTF2	0.12175
CITED2	-0.4098
SLC39A4	0.88225
C2orf52	-1.352
GRM3	-0.09675
C12orf49	0.2185
CCDC49	0.457
GRAMD1B	-0.968125
FNDC4	0.57575
SIAH2	-1.14225
GDPD4	0.22825
C21orf87	-0.047875
ATP5A1	-1.24433333333333
C16orf63	0.128125
LOC388135	-0.391333333333333
ATP5J2	-0.24025
MMP3	0.72925
EMID2	-0.46125
CRHR1	0.15
WDR70	-0.5465
C13orf31	2.18275
ZFAND1	-1.26625
CCL18	4.13383333333333
C3orf49	-0.5465
RINT1	-1.112
KIAA0408	-1.42366666666667
F13A1	4.2751
SLC10A1	0.0623333333333333
OGN	0.99125
GIPC2	-0.942666666666667
XPO6	-0.553333333333333
LCE1A	1.43
FMR1	0.1193
LOC374920	1.139
DUSP3	-0.239
ANKMY1	0.94075
C7orf50	0.472
BBS9	0.5607
UNC119B	-0.360125
C9orf72	0.022125
MGC35440	-1.06
ENTPD6	0.267625
PPP1R2P9	1.213
ERCC4	0.45475
FAHD2B	-0.1545
HMHA1	0.009
HACL1	-1.021
RAD23A	-0.473333333333333
FAM83B	3.55025
PPP5C	0.111666666666667
RNASEH2C	0.036375
C9orf153	-0.3355
SCAMP4	0.8665
GHITM	-0.2539
NDUFB7	-0.278
ADCYAP1	-0.313166666666667
SP110	2.38216666666667
MAP3K7IP2	0.2885
DHH	-0.005
AGRN	0.970142857142857
WDR33	0.553333333333333
CEP290	0.4775
PRPS1L1	-1.82666666666667
KLRA1	-0.5235
GPR97	0.517
CHD7	0.138583333333333
TLR10	1.24825
SLC30A8	-0.738
HIC1	1.62766666666667
IAPP	0.2185
RXFP4	0.53175
GP1BB	2.0775
SHQ1	0.485
NKX2-3	0.3405
API5	-0.44875
FTHP1	-0.143
MOV10L1	0.642833333333333
TRIM6-TRIM34	1.64
ADHFE1	1.30575
FAM117A	-0.638
DDI1	0.638166666666667
CDON	0.1375
TRIM73	-2.1425
IGKC	4.6715
MMP14	1.28933333333333
DYNC1LI1	0.32575
C11orf66	3.30525
TRBV3-1	-0.99925
FASTKD5	0.27025
BIVM	0.3425
LHX4	-0.09625
CXCL2	-1.9704
RAB2B	-0.378166666666667
IZUMO1	-0.96025
MAP3K15	-2.2295
FAM19A2	-0.0146666666666666
ZC3H8	-1.384
ZMAT1	1.64175
SPINK5L3	-2.51725
SLC10A6	0.85
APPL2	0.02625
CARD10	-0.591666666666667
LOC402176	-1.893875
EEF1D	0.8915
RAB6A	0.7895
C12orf5	-1.039875
PAPOLG	-0.24575
MSRB2	0.35875
BCR	0.514611111111111
PUS3	-0.4545
TIAM2	0.7225
ZNF317	-0.2655
CHD2	-0.0015
FZD5	-0.521545454545455
NUDT8	-0.3115
ZNF763	-0.047
PRC1	-1.82144444444444
ABCB9	0.894333333333333
SPATA3	0.4665
TRAK2	1.53575
STAB1	2.573625
LRRTM2	0.691833333333333
psiTPTE22	2.44025
DBI	0.8765
SERPINA11	-2.35675
NAT5	-0.26975
C20orf58	-2.08425
RPS6KA4	0.118
FLJ90650	-0.872
TGFBRAP1	0.3815
CHRDL2	0.379
FAHD2A	-0.659666666666667
CNTN1	-0.54075
BBS4	-0.6189
TMEM181	0.24575
MINPP1	-1.86725
MPHOSPH6	-1.2325
HOXC10	2.6878
ITPKB	0.459
CLPTM1L	-0.571
MEOX2	-0.0358333333333333
ATP6V0C	1.396625
PRPF8	-0.244833333333333
TMC5	2.5895
FKBP3	-0.075
PLEKHB2	-0.00987500000000001
OR4D6	0.029
ZNF544	0.1615
D2HGDH	-0.378625
RPL18A	-1.4568
HEL308	-0.837
MPP6	-4.29775
TCERG1	-0.8775
KRT16	0.254666666666667
KLF17	-0.639
KLF5	1.51375
CDR1	2.307625
VCX3A	1.565
FBLN2	2.6245
C14orf104	0.95525
HBE1	-4.4904
OR4S2	1.0185
C1orf108	-1.0475
ROBO4	3.405
CPEB4	0.589625
C11orf80	1.55183333333333
BCKDHA	-0.139
MYOC	0.109
GIF	0.086
CKMT1A	2.802
RPL3	-0.5089
THBS1	2.006
APOO	-0.474
ARMCX1	-0.0235
HSZFP36	0.73325
SNAPC5	0.01925
EIF4ENIF1	-0.11275
ZNF433	0.0935
TNFRSF21	-1.52275
TMPRSS7	0.3135
SPATA18	1.5726
HPDL	-2.5695
MKL2	1.0441
TBX3	-0.390538461538462
C21orf93	0.552
DAXX	0.7155
ELMO1	0.108375
RGS13	2.37633333333333
TAF11	-1.05725
UNC13A	-1.48675
LOC653314	0.5443
ORC3L	-0.1645
IMAA	-1.792
TARBP2	-0.455
CABIN1	0.2115
TRIOBP	0.3493125
HIST1H2AC	0.541625
RGS22	-2.97283333333333
NCOA1	1.85633333333333
IL25	0.0595
SNCG	3.6935
GPR6	0.307
AMDHD1	-1.98333333333333
CHEK2	-1.5305
C6orf142	-0.29875
DRD4	1.39375
C14orf68	-1.05825
GDF11	-1.67225
SEMG2	-0.48
CD247	0.074
CDAN1	0.4025
RBMX2	-0.055
TGS1	-1.40275
OIT3	2.96475
SYF2	-0.36625
MCM4	-1.883375
PKHD1L1	0.769125
CEP192	-0.421333333333333
IFT88	1.7095
RPL9	-1.26892857142857
RAB32	-0.694875
DDX43	-3.3295
P2RX2	0.284
OR5D18	0.0155
UBE1	0.724083333333333
SLC24A1	-0.01075
ARHGAP5	0.0955
CETP	-0.61075
KIAA1731	-0.106
SLC9A4	0.108
PTPN6	1.81775
BAHD1	0.581
GRIK3	0.355
CACNB2	-0.5949
PDE10A	-0.05875
DGCR14	0.1525
PCDHB9	-0.992
RHOQ	0.586166666666667
MAP3K4	0.4465
KTI12	-0.211833333333333
RPL23AP13	-1.72
GNG11	-0.3535
CLCN3	-0.146166666666667
GPAM	-0.9655
VSTM2A	0.6395
SLAMF7	3.855
INTS2	-1.34175
PPP2CA	-0.494
LRP12	-0.5812
SEC14L2	0.648666666666667
DKFZP586H2123	3.28375
MC3R	-0.4195
CIRH1A	-0.936666666666667
HIST1H2AB	1.27833333333333
POLH	-0.1515
MGC16703	-1.265
SNAPC2	-0.093
FILIP1L	2.05425
RASGRP4	0.235
LRRC1	1.248
GAS1	1.2635
PRAC	-0.95975
DGKA	1.051
NT5C3	-1.53575
PEG3	-4.28133333333333
NADK	-0.19925
PRR17	1.15
LOC374569	0.3285
SGSH	0.147333333333333
NLRP8	-0.3815
GALT	0.3297
MCF2	-0.6335
ZNF263	0.1025
TACSTD1	1.63066666666667
TYR	-6.1169
ATP6AP2	0.21075
RNUXA	0.24425
ABHD10	-0.209777777777778
GDPD2	0.351
SLC35C1	0.36675
UBE2A	0.96175
HERC5	-0.5915
FAM112B	-3.859
FBXL16	1.4895
DKFZP434A0131	-0.3265
ELA3A	-1.7295
RBM41	-1.1065
HAO2	0.85275
RNH1	-0.360125
SHANK2	0.961833333333333
OSBP2	-0.85725
DAK	-0.564833333333333
C3orf58	-0.381083333333333
TCL1B	2.573
KBTBD2	-0.57425
SUGT1L1	0.44875
UBE2E2	-0.0575
MYL9	2.87125
CDC23	-1.0025
PBXIP1	1.9349
CXorf40B	-0.5275
NBL1	1.41775
RTBDN	0.3255
RAB11FIP5	0.058
TTTY13	1.327
SCOTIN	0.530583333333333
SOHLH1	2.425
CDKN1A	0.562642857142857
NCK1	-0.2705
ZNF550	-0.9025
SAPS3	-0.354583333333333
SPIN3	0.192
MAGEE2	-0.04275
MIS12	-0.580833333333333
OR8H2	0.168
KIAA0774	-1.684
UNC5D	-1.6385
CUL7	-0.517166666666667
LIPC	-2.70616666666667
DIO1	3.04975
C20orf11	-0.5021
CTRL	-0.085
HS3ST2	1.23925
PAK4	1.47333333333333
CCRL1	4.08775
RNF10	1.102
ZNF567	-1.00325
ZNF660	-0.7125
TCEAL3	0.98725
MAGOH	-2.007
CENPB	0.2935
C19orf7	0.399875
LOC388965	-0.49625
ZCCHC13	0.9715
JMJD1A	-1.2781
HIST1H4H	0.3865
TBRG1	-0.1563
GPC3	-4.28775
TAF1C	-0.575625
EBNA1BP2	-1.09366666666667
CIAPIN1	-0.0055
PDGFRA	-0.127166666666667
CSTB	-0.13975
CENPI	-1.30716666666667
GTF2E2	-0.6555
RPP21	0.39025
CCNF	-0.705333333333333
KCNQ3	0.7355
FAM79A	1.063
SLC22A12	0.517
NOVA1	-1.33083333333333
FZD3	0.7194
AKAP8	-0.948
SOCS5	-0.77675
CFDP1	-1.01675
DLG5	0.146
PGM5	0.304
C1orf144	0.0746666666666667
HDAC10	-0.6745
RND2	0.3185
C20orf199	-0.83325
RNMT	-0.526875
SLURP1	1.5195
ASTN1	-0.0335
SH3BGR	0.20675
MYCL1	0.39825
ZHX1	-0.046
CENPK	-2.42075
FOSB	1.0493
LOC643406	1.571875
C2orf59	-0.436375
TMEM135	-0.504
SLC27A2	-1.3695
KRT33A	1.1995
OVOL1	2.39325
PAMCI	-2.324
S100A7	2.859
ZNF789	-0.931
HARS2	-0.01425
RPL23A	-1.61733333333333
TCF23	0.1935
UPF3B	-1.184
C17orf78	0.0675
HLA-DOB	1.10633333333333
C14orf142	1.1865
TEKT5	2.0725
DMWD	0.3905
POLD1	-1.37416666666667
GSCL	0.4995
CALD1	1.1717
SCRT1	1.03233333333333
AIG1	2.11175
UNC84B	0.22475
ZNF404	0.157
TMED6	-2.15275
KIAA1462	0.182
LRRC27	2.43216666666667
PYGO1	-0.7725
PIGU	-0.94
ALAS2	-3.77466666666667
WRNIP1	0.7435
CNNM3	0.021
ZNF2	0.389
ST3GAL5	-0.207416666666667
MRPL23	0.183
TSSK6	0.30375
PSMA6	-0.19075
C16orf70	-0.43525
KIAA1602	0.343
ALMS1	1.06966666666667
DCN	2.4805
TMEM132D	-0.7115
SUCLG2	-0.5575
ABHD14A	0.66225
DEXI	0.448166666666667
AMPD2	-1.469
IFNAR2	-0.1905
CYB5A	0.6605
TLOC1	-0.28875
NXF5	-0.00716666666666666
NRBF2	-0.182375
KCTD3	0.3495
ITGAE	-0.803666666666667
SLC30A3	-1.05566666666667
ZRF1	-0.711
IFRD2	-0.74975
XAB1	-0.57425
PYCR2	0.7495
SERPINB3	-4.275
TMLHE	0.4361
GEFT	-0.41575
ABCA5	-1.833375
EMR4	0.101166666666667
TSFM	-0.2015
HIST3H2BB	0.315
ARHGEF19	0.644
TSPAN17	0.0873333333333333
ABCC8	1.93925
MAP1S	0.218666666666667
C22orf36	0.55725
BNC2	1.20542857142857
HIST1H4A	-0.56075
NDUFS3	-0.4085
WDR3	-1.28583333333333
XKR4	-0.19625
TTC33	-1.21771428571429
STMN2	4.314
CPN2	-0.4545
HSPC105	-0.172
PCOLCE2	-3.8585
C3orf55	0.18
KLHDC9	3.268
TBC1D23	0.08825
ATXN2L	-0.522583333333333
MAP2K3	0.48675
SCAP	-0.2435
ZNF486	0.121333333333333
C20orf96	2.12075
NARS	0.0165
ADAMTSL1	-0.6745
PRCC	0.861833333333333
CCDC126	-0.321083333333333
ZNF675	-0.12275
CALCOCO1	1.2785
ANKRD43	2.09225
CWF19L2	-0.106666666666667
ZBTB32	2.274
BRAF	0.179
ODF4	0.1555
MGC14376	0.8935
HORMAD1	-1.74466666666667
AAK1	-0.512833333333333
PEBP1	0.905083333333333
TNFSF5IP1	0.405833333333333
DKFZp564N2472	0.46
RMND1	-1.46225
IGKV1-5	5.2115
COL1A2	3.66141666666667
SERPINA5	-1.2665
AANAT	0.5025
C19orf21	2.214
GEMIN5	-0.00600000000000001
UBR4	-0.501666666666667
LTBP3	0.8235
AMHR2	-1.6615
PROCR	-0.8585
MYBBP1A	-0.333
C20orf39	2.39683333333333
ZNF697	-0.617625
PASK	0.3211
ZNF776	0.510666666666667
RFXDC2	-0.83525
KIAA0467	0.166
C10orf96	-2.47833333333333
ZNF503	-0.654
GULP1	-0.5685
KCNE4	-0.700833333333333
DKFZp434K191	-0.755375
LOC196913	0.0195
BHLHB4	2.1435
CH25H	0.51625
LOC81691	0.517333333333333
ALPL	0.0339285714285714
COL12A1	3.0835
FOLR3	-1.78466666666667
GPR123	-0.19275
TRIM62	0.2535
ABLIM1	0.252166666666667
MAST3	-0.42775
RHBDD1	0.101333333333333
LOC338809	0.1915
RYBP	0.84925
TTC26	0.989375
ZNF22	-0.261166666666667
ISCA2	0.52125
RDM1	-2.66525
PIGM	0.373
GNB3	-0.671
ACTR2	0.0873
HMGB1	0.561
EDG1	3.01666666666667
SOAT2	-2.9445
OR10AD1	-0.216
RAP1GDS1	-0.468166666666667
LCE1F	0.542
ESM1	-1.920375
RCN3	2.94175
CREBL1	-0.3395
DBNL	-0.202833333333333
PTGER3	1.260375
USP30	0.6585
BCL2L12	-0.331833333333333
KIF26B	2.3195
ZNF416	0.6445
ZNF225	0.6185
C17orf70	-0.2255
ZNF554	0.2445
RAE1	-0.0231666666666667
TNIK	0.164166666666667
ACTN3	1.0455
MGC45922	1.722
CCNA1	3.80533333333333
RYK	0.615833333333333
IL26	0.044
LRP3	1.4425
QARS	0.0425
SOX7	1.41107142857143
BID	-1.220625
OR2S2	-0.107
CXCL14	5.27925
C11orf47	-0.4385
MGC29891	1.29316666666667
HSPB8	-0.0421
PRDM14	-1.033
NUFIP2	-0.18525
MNAT1	0.246
ZDHHC2	-1.29116666666667
MBNL2	1.322125
ADD3	1.182375
CSNK2A1P	-0.6375
KLK6	0.3595
TMEM111	0.5081
KIAA1279	1.14025
NUBP2	0.4185
RAB42	-0.421
ID3	-0.7773
TM9SF1	0.91875
MDP-1	0.1195
POU4F2	0.18575
IQCK	3.161
C16orf14	-0.132
CAPN3	-1.56275
FAM43B	0.097625
RECQL	-1.2985
AP1G1	-0.274285714285714
CTNNBL1	0.0775
ECHDC1	-0.701333333333333
SMARCC1	0.2254
FOXQ1	-0.668125
GNAI3	-0.603333333333333
POLG2	-1.819
CD4	1.856375
ITLN1	2.1065
EBI2	3.41075
IRF1	2.22025
PTPRE	1.4383
PTK2B	0.667
NXNL2	-1.074
SOX4	0.337944444444444
TSPAN3	0.112333333333333
SH2D1A	-1.17183333333333
C8orf58	-0.0126666666666667
USP20	-0.712
DUSP22	-1.41433333333333
CALB1	-1.43216666666667
L3MBTL2	1.37633333333333
MCRS1	0.313
TMEM118	-1.07816666666667
C18orf8	0.448666666666667
FLJ10241	-0.406625
GJA12	1.11525
PKD1	0.604833333333333
ZFP3	0.229
JAM3	-0.451
LAPTM4A	0.5993
DIRC2	0.7805
KIAA2022	1.385
MYOM1	0.787333333333333
TRPM8	-2.41016666666667
MOP-1	1.86725
PHKG2	0.584375
ZNF650	0.025875
KIAA1522	0.808375
PSG8	-1.06516666666667
DDX19B	-0.3585
MOBKL1B	-0.4155
DIAPH2	-0.598666666666667
PTPN12	0.03575
CLN8	-0.8018
CRYZL1	-0.8245
CRY2	0.282083333333333
FCGR2B	4.23483333333333
PNPLA4	0.7455
ZNF454	0.197
DKFZp434B1231	0.94225
CLDN11	0.1836
RFWD2	0.871666666666667
CIB2	1.04516666666667
MXRA8	3.322625
HRK	1.22175
MAML2	-0.14675
C4orf31	-1.08925
C6orf192	-1.53875
COG6	0.665375
FAM5B	-0.52125
NFATC1	0.8742
SEPT10	-1.06
SCYL1	-0.0638
RPP40	-0.77325
SCOC	-1.461
KIAA1450	0.202
CTDSPL2	-0.99225
TBX5	2.19716666666667
NAPG	0.151125
RHD	-4.842
C14orf45	3.36733333333333
ZBTB22	1.7105
PLCG1	-0.098
ANKRD10	-0.6715
AQP7P2	0.508
TAGLN2	1.08833333333333
HTR2C	-1.40366666666667
SLC16A7	-0.7275
C17orf83	0.0105
TSGA14	0.543
MDH1	-0.7405
PPP3R2	-0.381833333333333
DCBLD2	-2.57771428571429
RBM33	-0.211625
DPH3	-0.92575
SYT10	-0.8495
FMO4	1.732125
THYN1	-0.8025
DRD5	-1.859
OTOR	1.196
PGRMC2	-0.9266
KATNAL1	-1.016875
PAQR6	-0.477
UBE2I	0.08
C14orf28	0.6615
C8orf70	1.78
FLYWCH1	-0.152
ANGPTL3	-0.796333333333333
GLRX2	-0.239666666666667
ATP11A	-0.327071428571429
ARL5B	-0.42125
MUC16	1.83775
SLC25A5	-1.46964285714286
ACRC	-0.2475
MYO1C	0.43825
FAM89B	0.646833333333333
FAS	-0.098625
KIFAP3	0.64125
GLRA2	0.704
BTN3A2	1.3413
CNKSR3	-1.34825
CSTF3	-0.75
ARPM1	0.52175
KIAA1530	-1.311
C9orf150	2.81783333333333
PRKCI	0.2425
tcag7.1015	-1.40225
SOD3	0.73125
ZNF574	1.02475
CYP21A2	1.6305
RPL12	-0.2945
COMMD2	-1.1085
WIZ	-0.97475
LOC344405	-0.78075
ALDH4A1	-0.138823529411765
CRYAB	2.74625
COPA	0.4885
PCDHGA7	0.978333333333333
KIF11	-0.765
RASD2	0.0555
SLC26A3	-0.4485
ZNF175	-0.3315
JAKMIP2	-0.743125
C8orf4	0.292166666666667
PTHLH	1.77925
SLC40A1	2.08125
OR7D4	0.258666666666667
PCDHB17	1.2535
CD36	1.82085714285714
C6orf203	0.9617
PRKG2	-1.4215
LOC400566	2.43925
ANAPC13	0.3205
SLCO3A1	-0.691
ZNF692	-0.902
FANCL	-1.6865
SH3GLB1	0.7085
C12orf61	-0.0305
KBTBD6	1.0145
SUPT5H	0.654375
XRCC6	-1.084
HUS1B	0.4271
FAM133B	-0.0535714285714286
LOC728276	-0.3065
KCTD18	0.90975
SOS2	0.858166666666667
CCDC99	-1.6895
C1QTNF5	3.6515
NNAT	0.302333333333333
USP16	-0.239
LARS	-0.870125
ZBTB2	0.5785
