Hybridization REF	TCGA-BH-A0E1-11A-13R-A089-07
HTRA2	-0.2
ANGPTL2	0.24275
ILKAP	-0.0583333333333333
ERAS	0.1885
HBS1L	-0.1255
CPA5	-0.4965
TMEM30A	0.534166666666667
CD300LF	0.722
WISP3	3.194
CRK	0.7925
PDS5A	-0.1553
BRPF3	0.2995
NEDD9	2.06425
SMPDL3B	1.43575
PSG6	-0.95925
PSMD13	-0.05675
ETV5	1.040125
OR51A4	0.4755
BTBD7	1.039
GSTO1	-1.293
hCG_16001	0.888
MAD2L1BP	-0.633
COX6A2	0.665
SCNN1A	1.6685
LSM1	-0.191833333333333
UGT2B11	-1.99175
IDUA	0.15025
PPP2R3C	-0.710166666666667
COX11	-0.119
PDZK1	2.3335
ZNF443	0.546833333333333
MGC21874	1.27133333333333
ZNF323	1.8361
KRTAP10-10	-0.046
CXCL6	0.337
SLC34A2	3.5695
LOC284402	0.1695
NPTN	1.01683333333333
UPP1	-2.7955
SLC6A9	-0.881
OR7G3	0.1565
CISD1	-0.974333333333333
ZNF545	0.5935
SYT14	-0.489
NT5C3L	0.108333333333333
ZNHIT3	-0.401166666666667
SNRPD3	-0.62075
KIAA0701	0.1295
UNC93B1	-0.417333333333333
GMNN	-0.951
SPCS2	0.261
LOC388524	0.802
NAPRT1	-0.500625
PNLIPRP1	0.512
OR6V1	0.322
PRKAB1	0.217
EYA4	-1.92183333333333
KIF20A	-4.4415
ALG10	-0.443
ITPKC	1.82733333333333
LMX1B	0.5705
RPUSD4	0.432166666666667
C7orf34	0.002
DLGAP2	0.267625
PFN1	-1.0279
MICALL2	-1.08591666666667
ZNF654	1.435
SS18L1	-0.74525
SLC16A8	0.68575
MKI67IP	0.6035
ITGB3	-1.241625
TCEA3	1.82891666666667
CEP152	-1.7123125
CLIP1	1.07825
ZNF75	0.51275
ATP5C1	-0.503666666666667
NUDT5	-1.5755
PSCDBP	1.136
UBP1	-0.459
RBM27	0.02675
C13orf15	3.279125
ZNF282	-0.240666666666667
ZNF222	0.1455
COL10A1	0.2055
PRDM15	-0.751
TTTY5	-0.568
FAM9C	-0.428333333333333
C20orf67	-0.195
GNG13	-0.913
F12	-1.38375
C1orf41	-1.3985
CPXCR1	-0.187
GSK3A	-0.33775
SUPT6H	-0.36
PI16	1.78283333333333
ELL2	0.821
C9orf167	-2.9045
PVRL3	-1.2733
FLJ38596	0.6
ADAM20	0.63575
GPR89A	0.208
GPR87	0.2695
ZNF30	0.31525
SMR3B	0.20525
ZNF770	0.7595
TRPC4AP	-0.904833333333333
DKFZP686E2158	0.6325
C2orf28	-0.0485
FREM1	0.476
LAMA4	-0.496
ADPRHL2	0.08275
EIF4G2	-0.229
GUCA1A	-0.2715
CTNNA2	-1.333375
NUDT15	-0.115833333333333
CEPT1	0.346166666666667
ZNFX1	-0.1881
CCDC92	0.47575
TDRD1	-0.62
KCNK5	-0.589
ETNK1	-0.00525000000000001
LTA	-0.0155
TTPA	0.0423333333333333
B3GALNT2	-0.846
SC65	-0.987666666666667
PEX5L	-1.315
EPS15L1	-0.9665
MGEA5	-0.499625
HIST1H3A	0.12175
ING1	-0.192375
BCAT1	-4.62475
ORC6L	-4.39336363636364
KLK11	-2.58016666666667
C19orf28	-2.436875
DNER	-2.512625
MED22	-0.655714285714286
ETV6	2.17283333333333
CHAC2	-2.3085
CD300E	0.178
CEBPB	1.15725
ZNF398	-0.01875
LRCH3	0.041
HMGA1	-2.001
CAPN7	0.495
MGC5566	-4.016
CCL3	2.360375
NANOS1	0.685375
ZFYVE19	-0.36375
APITD1	-0.776666666666667
PARD3	1.6675
IRAK4	-0.336666666666667
SERPINI2	-0.3285
CEP170L	-0.59575
TTC9	2.07675
MYOM3	-0.3045
MLPH	0.660625
LOC222699	-0.077
NRG1	0.829833333333334
TBC1D9	2.66627272727273
TTK	-3.72033333333333
ZNF557	-0.0954
DDX41	-0.910333333333333
FANK1	1.398
UBE2D2	-0.130625
PSMB10	0.05025
MYH7B	0.9875
GABARAPL2	0.211375
MARVELD2	1.975
DGCR2	0.752333333333333
UNC45A	-0.0731666666666667
C6orf72	0.903
ZNF683	3.72125
GIT2	0.175125
CASK	0.822333333333333
C14orf161	2.23716666666667
LRRC44	2.02975
TIFA	1.323875
UTP11L	-0.08575
C6orf65	-1.24175
FDPS	-0.7435
DUSP9	-2.2088
SLC17A8	-0.687333333333333
OR51G1	0.303833333333333
NANS	-0.64525
OLFML1	1.4435
ATP10B	-1.149375
NPAS3	2.516
PRKCA	-2.3507
GGA2	0.111125
LCE4A	0.3185
SPANXN3	-0.2865
CCDC115	1.752875
SDCCAG3	-0.993
GLIPR1L1	0.14425
TTC1	-0.214
C17orf76	-0.41875
MAD2L2	-2.189
HIPK1	0.6619
LRRC3B	3.2065
CLN3	-0.736363636363636
C17orf47	0.4635
FMN2	-0.74675
TUBB1	-1.05
WAPAL	-0.000333333333333334
C3orf21	-1.116875
SCN5A	0.1141
SMYD1	2.26625
BEX5	2.238
ZNF192	0.3125
SEC22A	-0.031
GRIA2	1.63628571428571
KIAA0825	-0.98175
NUSAP1	-4.65981818181818
LANCL1	0.279125
C15orf40	0.2363
ZNF645	-0.15925
GPR61	-0.0335
NLRP14	0.447
SNX21	-0.0409
C1QTNF8	-0.282
C17orf46	0.00174999999999999
IFNA8	-0.212
SPRR1B	-1.0805
FLRT1	-0.5075
SNX17	-0.139833333333333
ASB2	-0.266333333333333
HBG1	-5.701
RPRML	0.54575
JOSD2	-1.01083333333333
PLSCR3	0.227
SPOCD1	-2.3675
RAB39	-0.4255
GHRH	0.0473333333333333
ITIH5L	0.27925
C17orf37	-0.01425
SMCR8	0.0905
DPY19L2P3	-0.413333333333333
IL11RA	1.6775
GDF3	-4.03216666666667
RPS6KB1	-0.34925
DNAJC19	0.1082
TOP1	-0.2275
CRCT1	-1.178625
MPST	-0.0475
DPM2	-0.68525
FAM38B	-1.57316666666667
SLC18A1	-2.439
FARP1	0.4635
PAX7	0.123
TUBD1	-0.35725
GNL3	-0.1305
BTG2	1.2124
NDUFS6	-1.43325
C1orf79	-1.5705
ERAL1	-0.98075
ECHS1	0.166
VPS4A	-0.450666666666667
CYP11A1	-0.00875
ABCC6	-1.80478571428571
PBX4	-1.292
MOSC1	0.0325
NCF4	-0.64075
HYMAI	0.0649999999999999
NAGPA	-0.95175
OTOP2	-0.13025
ACOT12	0.092
MTHFD2L	0.604375
LOC441376	2.91475
C19orf34	0.2005
RAB1B	0.04575
ALDOAP2	-1.9685
NTRK1	-1.0125
ARTS-1	0.5478
SLC6A11	-0.311
NAP1L2	2.215
CNGB1	-0.213166666666667
EPB41L4B	1.12958333333333
FAM134B	2.095875
HS3ST3A1	-2.07066666666667
CPXM2	4.8005
SIRPB2	0.0255
CHORDC1	-1.16333333333333
TRIB3	-2.20916666666667
SLC2A5	-0.2605
C2orf49	-1.11366666666667
DDX5	-0.2685
OR5L1	0.342
ANAPC4	0.0578333333333333
ZSWIM1	-0.12325
LOC93622	0.05375
KCNK3	1.3431
RP11-35N6.1	0.64075
ZFP161	0.356166666666667
AQP9	0.345
SLC15A2	0.471333333333333
MREG	0.312166666666667
OR9I1	0.026
PDLIM2	-0.588625
ADAM7	0.5145
GSTCD	-0.4915
WDR21A	0.387875
SLC12A8	1.4175
TMEM174	-0.25675
IGSF3	0.187
LRRN1	1.31175
LOC402117	0.04775
SRPK1	-1.04133333333333
LY6K	-0.835875
NFIA	3.7005
PTCD3	-0.96175
LEP	1.94583333333333
PCDH21	-0.550166666666667
MAPKAPK2	-0.358428571428571
NMNAT1	-0.00833333333333333
LHFPL2	1.479625
C9orf43	0.58175
DIP2A	-0.862666666666667
ACTR8	-0.052
CCDC34	-0.15425
PTPN22	-0.594
ITGA3	-0.649875
FAM129C	-0.159
RABGGTA	0.104333333333333
UNC45B	0.3545
KIAA1033	0.7135
ZNF510	0.603333333333333
CYP2D6	-1.15383333333333
SLC26A10	-1.542
STX8	0.1895
LUZP1	-0.196
WDR89	0.5355
EIF4G3	-0.5457
C5AR1	3.46944695195361e-18
ZNF623	-0.221
A2M	1.13375
TGM7	-0.182
GRPEL1	-0.551166666666667
LMNB2	-2.1486
ROCK2	0.882166666666667
SNX16	0.8595
CCDC66	0.48625
ANXA3	1.7935
KIAA1609	-0.0195
EED	-0.45575
RNF32	0.391333333333333
HES1	1.4653
CLC	-0.272333333333333
ISL1	-1.08066666666667
KIAA0528	0.637
MANEA	1.046625
C1orf61	-1.5935
hCG_2001000	1.0815
RAPGEF6	0.7081
KIAA0020	0.297333333333333
NEIL1	1.29875
C16orf45	-0.96775
RBM10	-0.468166666666667
C10orf125	-1.0005
MRS2L	-0.7925
DNAH17	-1.5645
C19orf10	-1.195
C1orf160	0.23125
SLFN12	0.852
EXOC3	-0.1675
HIST3H3	0.32475
NCOR2	0.211166666666667
TNFRSF9	-0.93775
MFSD8	0.27
ALX1	-3.196
NOL1	-1.372
PODN	1.92125
TIAL1	-1.06425
HIST1H1E	-1.68775
NPY6R	-0.01925
TM4SF4	0.47625
CORO2A	-0.08825
ETNK2	0.122333333333333
APOE	-0.6697
ANGPT4	-0.4265
HDGF2	-0.2015
G30	0.371
ST8SIA4	-0.993875
F2RL1	1.303125
FAM19A4	-2.48175
CCAR1	-0.83775
B3GNT7	-0.07375
OPHN1	-0.2915
DSCR6	-1.362
C21orf13	1.08716666666667
GAS2L1	0.520166666666667
RFX3	0.447666666666667
COPS4	0.189125
BCHE	-4.39083333333333
BCL2	2.751
HBZ	-3.55916666666667
ARL13B	1.395125
MAPBPIP	-0.440875
MYO15B	-0.438625
SPZ1	0.621
KIAA1324	3.82544444444444
PLCL2	-0.5375
C4orf29	-1.00325
WDFY2	-0.702875
ZNF284	-0.6005
NAALADL1	0.772
DUSP5	-0.3785
PXDN	-1.1455
SLMO1	-1.328
TNXB	0.2306
BIRC7	-1.623
A4GALT	0.0361666666666667
TIMM22	0.0395
FAM110C	0.617
TOMM34	-1.121375
ABHD9	0.193
ADAM32	1.8795
CRHBP	1.77675
AQP2	0.167
LOC130355	1.2025
ZNF187	0.573
ZNF816A	0.5675
F7	-0.996875
CNOT1	-0.6826
SLC13A4	-0.733
ZBTB11	0.3465
B3GALT5	1.3395
EXOC2	0.451333333333333
IRS1	1.624
TMEM1	-0.112
MRPL34	-0.454
SAMM50	-0.2545
CDC42EP3	0.63675
HSF2	0.0706
MFN2	-0.149
TSPAN7	0.140833333333333
NUCB1	-0.111
RHOH	-0.76975
ARL16	0.1665
TACR1	0.28425
SFRS5	0.076
SNX25	-0.511125
RHBDF1	0.401666666666667
PCDH18	2.4705
HMG1L1	-0.059
MYO5C	1.015
MAPK10	1.738
LDHAL6A	0.268666666666667
NUDT12	1.2385
NCAM1	-0.325375
GLIS2	-0.6085
GGTL4	-0.12475
DAPP1	0.2885
ATF7	0.8185
KIAA0748	-1.4735
NFIL3	1.55575
TM6SF1	0.4923
SEZ6	0.014
NANOS3	-0.108333333333333
DNAJA3	-0.752833333333333
CLDN6	-2.9205
CIITA	1.9409
EPHA4	1.95375
FANCC	-0.49675
CMTM3	-0.51525
PSG3	0.180875
MRPL15	-0.799
C21orf59	-0.49225
PLCXD2	-0.22125
C2orf34	0.00762500000000001
UBE2L6	0.130625
MED14	-0.7155
HP1BP3	0.1861
C6orf208	-0.301
TPBG	0.31625
OSR2	-0.082625
XPC	0.589
KLHL7	-0.15425
CCR3	-0.396333333333333
AGTPBP1	-0.306166666666667
PCSK6	-0.0344
STAT5A	0.4642
FAM18B	0.58725
LONRF2	0.324
PTPN2	-0.325
SF3A3	-0.185833333333333
EFCBP2	-0.64425
HCFC1	-0.3375
AHNAK	0.62325
ACTR5	-0.1585
KIF14	-4.21942857142857
TENC1	1.78925
HEATR5B	1.227
YIPF2	0.2135
MYEOV2	0.323833333333333
DUSP18	0.504
KIAA1012	0.5285
AHR	0.483166666666667
C17orf53	-1.8685
PTPRH	-3.60125
ATP6V1C1	-0.0335
TAS2R3	-0.0515
LOC440356	-1.27825
COQ10B	0.628
PSMF1	0.6285
SORBS2	3.55866666666667
NFE2L2	0.6585
TMCO7	-0.04625
SH3PXD2A	-0.3985
SH2D2A	-1.568
SPINK5	-2.0345
MRPS24	-0.63275
OPA3	0.081125
TRAF7	-0.990333333333333
C4orf35	0.166666666666667
MT1G	0.551125
MGC39545	0.57725
HS1BP3	-0.1521
OR2B2	0.26
CHRM4	0.444
SFRP2	0.5095
RIC3	2.53025
ART1	-0.8095
C6orf1	-0.63275
DUS4L	-1.0015
C10orf104	1.09575
TNFAIP6	0.8785
RTEL1	-1.838
CCT4	-0.4032
ZNF709	0.69325
CHMP6	0.00933333333333333
UPP2	0.7405
CYP19A1	-2.274375
CD151	-1.65933333333333
NDUFA13	-0.8195
ARFRP1	-1.18083333333333
FAM26B	0.24075
CRYBA1	-1.921
MRPL41	-0.680666666666667
NPFFR2	-0.6365
HRH2	0.0295
SCAMP3	-0.787333333333333
MTMR6	1.0319
MTG1	-1.03483333333333
UBTD1	-0.42925
CRABP1	0.6655
FLJ33790	-0.2941
KIAA1908	-0.0386666666666667
GPR158	-2.17525
PACSIN3	0.152833333333333
OMD	2.987
CATSPER1	-1.82166666666667
HOXB8	-1.0075
FBXO46	0.89
OAS1	0.191833333333333
SVIL	1.21225
PHB2	-0.19275
ADCY3	0.097
NDRG2	3.66866666666667
ERMAP	0.8962
APBA2	-0.383666666666667
IGSF9	0.81325
WNT6	0.876214285714286
MYCBPAP	-0.377
ATP2B2	-0.2449
CPVL	-1.0336
TRAM2	-1.24075
NOP5/NOP58	-0.0635
ZNRF4	-0.5495
TLK1	0.412625
MTMR12	1.02578571428571
ZNF384	-0.276666666666667
FAM9B	-2.6745
RPN1	0.4538
PMVK	0.148
EIF3D	1.0553
SIX2	-0.99775
HPS1	0.436142857142857
RNF7	-0.114
PSKH2	0.2
KCTD13	-0.785
CSMD3	-0.2216
FBF1	-0.3825
IL8	-4.948875
SERPINB13	0.251
FBXL20	-0.49575
BLR1	0.133
SH2B1	0.126666666666667
RFNG	-0.0155
RAB20	0.404666666666667
RBM7	0.568
POLR1A	-0.595666666666667
TMPRSS4	-3.51525
TAF9	-0.75525
TERF2	0.549
TNFRSF1A	0.24975
ACADVL	-0.205833333333333
GTF2H5	-0.14225
EDG8	-0.557166666666667
C9orf140	-1.664625
UST6	0.038
ZBTB8OS	-1.0615
ZNF710	0.0495
GPR174	-1.3035
ATP6V0A2	-0.832
KIAA0319L	-0.237333333333333
XKRX	-0.736
DOPEY2	0.0391
SDHD	0.0228333333333333
SUMF1	1.29325
OSM	-0.066
OPN3	-1.24225
DAGLB	-0.691666666666667
PPFIBP1	0.5114
TRIM63	-4.1135
C10orf53	-0.6525
LYPD3	0.117333333333333
BCL7A	0.642125
AGER	-1.6955
TCF19	-1.52575
SAT2	0.83625
PFTK1	0.420666666666667
GABRE	-2.6425
C15orf38	0.5112
FIS1	-0.3035
KCNV2	-0.37825
CLPS	0.0355
PPCDC	-0.560125
FOXN2	1.368
NT5E	-3.4859
CD83	0.487
IL18	0.118875
VPS16	-0.18425
IGFBP2	-0.399333333333333
NOTCH2	0.7945
SIGLEC1	0.461625
CD93	4.9665
SULF2	-1.43675
CEP164	-0.492875
P53AIP1	1.54733333333333
TOR2A	-0.456833333333333
ZNF136	1.253
MGP	3.2998
CCDC144A	0.831833333333333
TRPC1	0.1035
SMS	-1.252
MAPK7	-0.313333333333333
RRAGC	0.58525
PARD6A	-0.325
NUB1	0.267
SYNGR4	-0.07275
OR11H12	0.2955
WIF1	4.78025
GCH1	0.41025
OR11H4	0.069
SLC44A5	0.5375
GPRIN2	2.51816666666667
LOC401431	0.398
CPA4	-2.274
MELK	-5.11288888888889
IL15RA	0.99975
CUL3	1.34425
HMBOX1	1.6775
PODXL	-0.19975
CCT6B	1.70883333333333
COMTD1	-1.43725
MUC20	0.689666666666667
GPX2	-3.345
ITK	-0.58725
FBXL5	2.00175
C13orf27	-1.38675
DEFA5	-0.171
TRHDE	0.107
MTP18	-0.8775
UQCRQ	-0.9719
ITGB2	0.43475
CSRP2BP	0.291
TAS2R44	-0.0405
PHPT1	-0.54575
FAM44C	0.0335
ERH	-0.2715
MPHOSPH1	-1.86233333333333
MORC1	-0.5055
PARVB	-1.7535
LAMA1	-1.00716666666667
PGBD3	0.4255
GIMAP6	4.013
AREG	1.10533333333333
LIPT1	0.91875
MGC99813	-1.40025
C1orf201	-0.032
GRIN2A	-0.9237
MAN2C1	-1.33125
NSUN5	-0.8385
SF3B5	0.05075
MYC	1.277375
NRXN1	1.06033333333333
ZNF18	0.02875
SPDYA	-0.46425
SLC37A1	0.765
DECR2	-0.35575
ANKRD38	1.4715
SPTLC3	-0.867166666666667
SUPT16H	-0.301125
DTWD2	0.7935
ULBP1	-0.977
ZADH1	0.169833333333333
OIP5	-4.0465
IL10RB	-0.309166666666667
OTUB2	-0.261875
VWA3A	0.034
SPIC	0.285
OR6C4	-0.1625
PSCD4	-0.00416666666666666
DPY19L2P2	-1.4385
TRAPPC6A	0.738833333333333
C21orf2	-0.144166666666667
CEMP1	-0.28575
LIN7B	0.348
E2F7	-3.95883333333333
VCP	-0.722
LAMA3	3.19558333333333
BGN	-1.16075
GPR160	-0.086
COCH	-4.3605
GPR81	2.11366666666667
APOBEC3F	-1.63625
tcag7.1017	-1.0495
C1orf32	-0.066
SCGB1D2	6.25225
FLJ43987	0.197
C6orf170	0.7625
KLK9	0.0975
GPD1L	1.429875
VPS37B	1.0105
ATG3	-0.350666666666667
ADAMTS17	0.14
KLHDC2	0.323666666666667
NDUFV2	-0.9065
BLK	-2.57375
MATN4	-0.295
GPM6A	0.45275
GBP4	2.888
TMEM162	0.438333333333333
PKP2	1.672
HRASLS	0.119666666666667
MMP1	-6.15775
SFXN3	-0.6504
FSD1	-2.2585
ST6GALNAC3	-1.40783333333333
CA12	1.7986
NCOA6	-0.04025
C19orf58	-0.8297
PPP4R1	-0.1495
MAN1A2	0.191
IKBKAP	-1.00875
UPF1	0.0405
KIAA1219	0.64275
WNT16	-0.016
SNW1	-0.0285
IL18RAP	3.1395
RPP30	-0.53975
CDC40	0.503928571428572
SETD3	0.536333333333333
SLAMF6	0.128
ELK4	-0.655
TRIM47	-0.432
ACOX3	1.42475
TRIM6	0.754125
KIAA0372	0.114333333333333
TP53AP1	0.466375
SMURF2	-0.04175
ADAD1	0.182
EBP	-1.3551
KRTAP13-2	-0.099
FLJ36874	-0.8505
TOR1A	-0.257333333333333
P2RY4	0.0585
GPBP1	0.33325
TRPV1	0.035625
ADAMTS12	0.697833333333333
PES1	-0.4133
ATG4A	0.135333333333333
MAGEA10	-4.592
WFS1	0.249
CC2D1B	-0.7795
PABPN1	-0.36725
SLC25A30	0.7545
SLCO1C1	0.0775
SLC22A5	1.098
KIF23	-4.215
SYN2	0.9335
ASPN	4.47316666666667
CENTG2	0.5585
QSOX2	-1.3544
FLJ10815	-0.601
STK24	0.248125
SPEG	0.1499
STK10	-1.115
DACT2	2.588
AAAS	-1.41325
SSX3	-1.611
ABCD3	0.7153
C4orf12	0.92425
PARVG	-0.5265
FIG4	0.53875
C9orf46	-0.01375
TMCO6	-0.3015
IGHMBP2	-0.69225
DUS2L	-0.703
FAM3C	0.0809374999999999
TMEM16D	-1.61125
DCTN4	1.01825
KCNH3	0.7185
EIF2AK2	1.22975
AP1S3	-0.265625
CST4	-0.956
PAM	0.279625
NUTF2	-0.73525
CITED2	1.4815
SLC39A4	-0.9585
C2orf52	-0.624
GRM3	-0.191
C12orf49	0.463875
CCDC49	0.4081
GRAMD1B	-2.028
FNDC4	0.4725
SIAH2	-0.3655
GDPD4	-0.4595
C21orf87	0.358125
ATP5A1	-0.144166666666667
C16orf63	-0.0855
LOC388135	-1.1695
ATP5J2	-1.286125
MMP3	-4.188
EMID2	-0.3075
CRHR1	0.0745
WDR70	0.09475
C13orf31	1.55625
ZFAND1	1.15275
CCL18	1.718
C3orf49	-0.5525
RINT1	-0.245
KIAA0408	-0.866
F13A1	3.0048
SLC10A1	0.0531666666666667
OGN	3.504
GIPC2	0.818166666666667
XPO6	-1.37683333333333
LCE1A	0.1615
FMR1	0.9262
LOC374920	-0.1315
DUSP3	-0.1325
ANKMY1	0.06225
C7orf50	-0.65075
BBS9	0.205
UNC119B	0.20525
C9orf72	0.8515
MGC35440	-0.48225
ENTPD6	-0.163625
PPP1R2P9	0.17425
ERCC4	0.01225
FAHD2B	0.091
HMHA1	-1.561
HACL1	-0.21675
RAD23A	-0.0801666666666667
FAM83B	-0.29475
PPP5C	-1.742
RNASEH2C	-0.83075
C9orf153	-0.08375
SCAMP4	0.02725
GHITM	0.2564
NDUFB7	-0.147875
ADCYAP1	-0.494166666666667
SP110	1.3105
MAP3K7IP2	0.8575
DHH	-0.26
AGRN	0.049
WDR33	0.1785
CEP290	1.01683333333333
PRPS1L1	-2.956
KLRA1	0.0565
GPR97	-0.394
CHD7	-0.689583333333333
TLR10	0.45525
SLC30A8	-1.2665
HIC1	0.434833333333333
IAPP	-0.5025
RXFP4	0.1375
GP1BB	0.6485
SHQ1	0.261
NKX2-3	-0.148166666666667
API5	-0.059
FTHP1	-0.1755
MOV10L1	0.215833333333333
TRIM6-TRIM34	1.97083333333333
ADHFE1	0.91875
FAM117A	0.37975
DDI1	0.117
CDON	-0.539333333333333
TRIM73	-0.3355
IGKC	4.474
MMP14	-1.33383333333333
DYNC1LI1	-0.18275
C11orf66	0.302
TRBV3-1	-1.39875
FASTKD5	0.1625
BIVM	-0.13725
LHX4	-0.3585
CXCL2	3.418
RAB2B	-1.75466666666667
IZUMO1	-0.3545
MAP3K15	-0.844625
FAM19A2	0.728
ZC3H8	-0.116166666666667
ZMAT1	2.1555
SPINK5L3	-2.728
SLC10A6	0.1985
APPL2	0.292875
CARD10	-0.305833333333333
LOC402176	0.814625
EEF1D	0.856
RAB6A	0.2889
C12orf5	-0.989375
PAPOLG	0.71875
MSRB2	-0.189
BCR	0.966444444444444
PUS3	0.3605
TIAM2	1.36825
ZNF317	0.236166666666667
CHD2	0.157214285714286
FZD5	-1.22945454545455
NUDT8	-1.031
ZNF763	0.214
PRC1	-3.43522222222222
ABCB9	0.206
SPATA3	-0.21175
TRAK2	0.952125
STAB1	1.678875
LRRTM2	0.701
psiTPTE22	0.4505
DBI	1.39675
SERPINA11	-2.014
NAT5	-0.09975
C20orf58	-2.14625
RPS6KA4	-0.673
FLJ90650	-0.4595
TGFBRAP1	0.7085
CHRDL2	1.813875
FAHD2A	-0.0481666666666667
CNTN1	0.918
BBS4	-0.2508
TMEM181	0.937
MINPP1	0.10175
MPHOSPH6	1.03658333333333
HOXC10	-0.5766
ITPKB	0.272375
CLPTM1L	-0.8455
MEOX2	1.62183333333333
ATP6V0C	-0.6485
PRPF8	-0.3775
TMC5	2.224
FKBP3	-1.09075
PLEKHB2	-0.63775
OR4D6	0.0455
ZNF544	-0.3631
D2HGDH	-0.72125
RPL18A	0.7076
HEL308	0.452125
MPP6	-1.453
TCERG1	-0.789
KRT16	0.655666666666667
KLF17	-1.128
KLF5	3.27225
CDR1	1.012125
VCX3A	-3.7405
FBLN2	0.74
C14orf104	0.6445
HBE1	-4.9655
OR4S2	0.01
C1orf108	-0.406333333333333
ROBO4	3.3085
CPEB4	1.4525
C11orf80	-0.541166666666667
BCKDHA	0.382666666666667
MYOC	2.17525
GIF	0.2705
CKMT1A	0.9975
RPL3	1.5683
THBS1	1.657625
APOO	-1.61525
ARMCX1	2.3915
HSZFP36	0.97575
SNAPC5	-0.20575
EIF4ENIF1	0.8695
ZNF433	0.1945
TNFRSF21	0.469
TMPRSS7	0.001
SPATA18	2.4337
HPDL	-1.4585
MKL2	1.2811
TBX3	1.30207692307692
C21orf93	0.0155
DAXX	-0.29925
ELMO1	0.3485
RGS13	0.538333333333333
TAF11	-0.6025
UNC13A	-2.433875
LOC653314	0.2771
ORC3L	-0.10825
IMAA	-3.5365
TARBP2	-1.0055
CABIN1	-0.2911
TRIOBP	0.48225
HIST1H2AC	0.847375
RGS22	-1.343
NCOA1	1.53166666666667
IL25	0.92
SNCG	1.5425
GPR6	0.3335
AMDHD1	-0.951833333333333
CHEK2	-1.532125
C6orf142	0.84575
DRD4	0.17375
C14orf68	-1.35075
GDF11	-2.72175
SEMG2	0.549
CD247	-0.948
CDAN1	-0.322
RBMX2	0.225666666666667
TGS1	0.24625
OIT3	-0.44875
SYF2	0.89275
MCM4	-2.789625
PKHD1L1	0.98225
CEP192	-0.300333333333333
IFT88	0.83575
RPL9	1.6915
RAB32	-0.440375
DDX43	-2.394
P2RX2	-0.003
OR5D18	0.207
UBE1	-1.031
SLC24A1	0.502625
ARHGAP5	1.109
CETP	-1.828
KIAA1731	-0.718333333333333
SLC9A4	0.4975
PTPN6	0.0435
BAHD1	0.0885
GRIK3	0.464
CACNB2	-0.1756
PDE10A	-0.75925
DGCR14	-0.293
PCDHB9	-0.00816666666666666
RHOQ	0.0463333333333333
MAP3K4	-0.0335
KTI12	0.0163333333333333
RPL23AP13	-0.8495
GNG11	0.2375
CLCN3	1.5955
GPAM	-0.55775
VSTM2A	1.491
SLAMF7	2.707
INTS2	-0.72125
PPP2CA	-0.2799
LRP12	0.8358
SEC14L2	2.38355555555556
DKFZP586H2123	4.63125
MC3R	0.0655
CIRH1A	-0.955166666666667
HIST1H2AB	-0.548
POLH	-0.525875
MGC16703	-1.94133333333333
SNAPC2	-0.3705
FILIP1L	1.23825
RASGRP4	-0.08
LRRC1	2.17675
GAS1	1.545
PRAC	-1.01125
DGKA	-0.869166666666667
NT5C3	-0.4625
PEG3	1.31983333333333
NADK	-1.06075
PRR17	-0.977
LOC374569	-0.46275
SGSH	0.371333333333333
NLRP8	1.01
GALT	0.3346
MCF2	-0.85
ZNF263	0.61525
TACSTD1	1.51016666666667
TYR	-6.8387
ATP6AP2	0.254
RNUXA	0.19375
ABHD10	0.198
GDPD2	-1.20725
SLC35C1	-0.4735
UBE2A	0.071375
HERC5	-0.0235
FAM112B	-4.77066666666667
FBXL16	0.39775
DKFZP434A0131	-0.8425
ELA3A	-2.2795
RBM41	-0.640625
HAO2	0.012
RNH1	-0.338875
SHANK2	2.57883333333333
OSBP2	-1.546875
DAK	-0.763166666666667
C3orf58	1.83541666666667
TCL1B	-1.427
KBTBD2	-0.52825
SUGT1L1	1.257
UBE2E2	0.479833333333333
MYL9	2.4775
CDC23	-0.3865
PBXIP1	1.188
CXorf40B	-0.1365
NBL1	0.23075
RTBDN	-0.0415
RAB11FIP5	0.209375
TTTY13	-0.3605
SCOTIN	-0.897166666666667
SOHLH1	-0.951833333333333
CDKN1A	-0.0567857142857143
NCK1	0.9755
ZNF550	1.46975
SAPS3	0.2815
SPIN3	0.452833333333333
MAGEE2	-0.01175
MIS12	-0.214833333333333
OR8H2	0.3795
KIAA0774	-0.316166666666667
UNC5D	-1.588
CUL7	-0.485833333333333
LIPC	-2.04766666666667
DIO1	-1.60675
C20orf11	0.1506
CTRL	-1.04575
HS3ST2	0.32075
PAK4	0.261666666666667
CCRL1	2.1605
RNF10	-0.42425
ZNF567	1.253
ZNF660	0.988
TCEAL3	0.000499999999999997
MAGOH	0.1315
CENPB	0.0168333333333333
C19orf7	0.67225
LOC388965	-3.46944695195361e-18
ZCCHC13	0.251
JMJD1A	-0.5422
HIST1H4H	-1.502
TBRG1	-0.7167
GPC3	-2.379875
TAF1C	-0.811875
EBNA1BP2	-0.963833333333333
CIAPIN1	-0.51575
PDGFRA	0.611833333333334
CSTB	-0.87525
CENPI	-3.21066666666667
GTF2E2	-1.0145
RPP21	-0.88025
CCNF	-2.26533333333333
KCNQ3	0.3765
FAM79A	1.70075
SLC22A12	0.2265
NOVA1	0.853333333333333
FZD3	1.4644
AKAP8	-0.539
