Hybridization REF	TCGA-AV-A03E-20A-01R-A084-07
TRPV1	1.082875
ADAMTS12	2.14366666666667
PES1	0.1039
ATG4A	0.489333333333333
MAGEA10	-4.07625
WFS1	0.63925
CC2D1B	1.313
PABPN1	0.1565
SLC25A30	0.00699999999999999
SLCO1C1	-0.525666666666667
SLC22A5	0.54775
KIF23	-1.493
SYN2	-0.0406666666666667
ASPN	0.150666666666667
CENTG2	0.32725
QSOX2	-0.2289
FLJ10815	1.5615
STK24	-0.2154375
SPEG	2.6778
STK10	0.618333333333333
DACT2	-2.5375
AAAS	0.523
SSX3	-0.39175
ABCD3	-1.4263
C4orf12	1.0905
PARVG	-2.30716666666667
FIG4	2.0385
C9orf46	-0.0475
TMCO6	-0.51
IGHMBP2	-0.4835
DUS2L	-0.682666666666667
FAM3C	-1.3060625
TMEM16D	-2.027125
DCTN4	0.37575
KCNH3	0.04425
EIF2AK2	0.7665
AP1S3	-1.13825
CST4	0.0635
PAM	1.7365625
NUTF2	0.08475
CITED2	-0.8235
SLC39A4	-0.126
C2orf52	-0.2415
GRM3	0.44975
C12orf49	0.24425
CCDC49	-0.1916
GRAMD1B	-0.480625
FNDC4	2.717
SIAH2	-1.757125
GDPD4	-0.035
C21orf87	0.4435
ATP5A1	-1.4835
C16orf63	-0.976625
LOC388135	-1.714
ATP5J2	-0.0315
MMP3	3.0395
EMID2	-0.1
CRHR1	0.2955
WDR70	0.1365
C13orf31	1.979
ZFAND1	-2.3275
CCL18	0.9495
C3orf49	0.649
RINT1	-0.6465
KIAA0408	1.3335
F13A1	0.1988
SLC10A1	0.585666666666667
OGN	-4.03675
GIPC2	-2.67933333333333
XPO6	-0.289166666666667
LCE1A	1.257
FMR1	-0.5673
LOC374920	-0.474
DUSP3	1.049125
ANKMY1	0.00900000000000001
C7orf50	-0.01325
BBS9	0.3912
UNC119B	-0.33825
C9orf72	0.566625
MGC35440	0.88725
ENTPD6	-0.353875
PPP1R2P9	-0.0045
ERCC4	0.6845
FAHD2B	-0.5655
HMHA1	-4.5985
HACL1	-0.84875
RAD23A	0.603666666666667
FAM83B	-2.52
PPP5C	-0.7225
RNASEH2C	-0.115625
C9orf153	0.359
SCAMP4	1.090875
GHITM	0.7562
NDUFB7	0.772875
ADCYAP1	-0.6934
SP110	0.766166666666667
MAP3K7IP2	0.18975
DHH	0.1515
AGRN	0.00935714285714287
WDR33	-0.02
CEP290	-0.715166666666667
PRPS1L1	-1.3695
KLRA1	0.2525
GPR97	0.207
CHD7	-1.04825
TLR10	0.34
SLC30A8	-0.64
HIC1	-0.470666666666667
IAPP	0.453
RXFP4	0.85775
GP1BB	0.85
SHQ1	0.3785
NKX2-3	0.340666666666667
API5	-0.36725
FTHP1	2.0365
MOV10L1	0.844333333333333
TRIM6-TRIM34	2.31833333333333
ADHFE1	1.89825
FAM117A	-0.871
DDI1	-0.186666666666667
CDON	-0.869
TRIM73	0.519
IGKC	0.263
MMP14	1.29391666666667
DYNC1LI1	-0.530375
C11orf66	0.1495
TRBV3-1	-1.79325
FASTKD5	-1.13
BIVM	-0.096
LHX4	-0.21575
CXCL2	3.731
RAB2B	-1.41516666666667
IZUMO1	-0.60875
MAP3K15	-1.793
FAM19A2	0.0595
ZC3H8	-1.30233333333333
ZMAT1	2.15625
SPINK5L3	0.98125
SLC10A6	0.2505
APPL2	-0.39075
CARD10	0.0525
LOC402176	-2.120375
EEF1D	0.4396
RAB6A	-0.758
C12orf5	-0.53475
PAPOLG	-0.25975
MSRB2	0.10575
BCR	-0.377
PUS3	-0.90825
TIAM2	-1.5525
ZNF317	0.2505
CHD2	0.278230769230769
FZD5	-1.1745
NUDT8	-0.705
ZNF763	-0.1295
PRC1	-0.982333333333333
ABCB9	0.3265
SPATA3	0.56675
TRAK2	1.555625
STAB1	-0.348375
LRRTM2	0.524666666666667
psiTPTE22	0.9985
DBI	1.0885
SERPINA11	-3.21875
NAT5	-0.5585
C20orf58	-2.6585
RPS6KA4	1.048
FLJ90650	-0.078
TGFBRAP1	0.2565
CHRDL2	-1.55975
FAHD2A	-0.596166666666667
CNTN1	-0.06875
BBS4	-0.6315
TMEM181	0.80475
MINPP1	-1.8315
MPHOSPH6	-0.32075
HOXC10	-1.5815
ITPKB	-1.742
CLPTM1L	-0.756375
MEOX2	-2.105
ATP6V0C	0.058875
PRPF8	-0.634
TMC5	-0.6465
FKBP3	-1.1145
PLEKHB2	-0.123
OR4D6	0.0735
ZNF544	-3.3787
D2HGDH	0.042125
RPL18A	-1.0362
HEL308	0.021125
MPP6	-1.961
TCERG1	-0.4815
KRT16	-2.22233333333333
KLF17	-0.45525
KLF5	-0.50525
CDR1	4.038375
VCX3A	-1.8955
FBLN2	-1.538375
C14orf104	-2.0225
HBE1	-4.689
OR4S2	-0.727
C1orf108	-1.38066666666667
ROBO4	1.07816666666667
CPEB4	0.991
C11orf80	-1.176
BCKDHA	0.119333333333333
MYOC	1.0435
GIF	0.8605
CKMT1A	-1.743
RPL3	0.0929
THBS1	-1.256875
APOO	-0.07925
ARMCX1	1.25825
HSZFP36	-0.6465
SNAPC5	0.08675
EIF4ENIF1	0.26
ZNF433	-1.86575
TNFRSF21	-1.815125
TMPRSS7	1.5945
SPATA18	1.4456
HPDL	-3.76
MKL2	0.00180000000000001
TBX3	0.416153846153846
C21orf93	0.825333333333333
DAXX	0.0735
ELMO1	-0.662
RGS13	-0.0294
TAF11	-2.7515
UNC13A	-1.72675
LOC653314	0.0233
ORC3L	0.6145
IMAA	-0.6555
TARBP2	0.16175
CABIN1	0.2443
TRIOBP	1.5360625
HIST1H2AC	-2.054875
RGS22	-3.15416666666667
NCOA1	0.886666666666667
IL25	0.33
SNCG	-0.456
GPR6	-0.0375
AMDHD1	-1.519
CHEK2	0.428875
C6orf142	-0.71425
DRD4	0.771
C14orf68	-0.783
GDF11	-1.0615
SEMG2	0.8955
CD247	-4.495
CDAN1	-0.4185
RBMX2	0.463333333333333
TGS1	-1.023
OIT3	0.6375
SYF2	0.0905
MCM4	-1.254375
PKHD1L1	0.1275
CEP192	-1.051
IFT88	-0.23225
RPL9	-0.609785714285714
RAB32	0.600375
DDX43	-4.27875
P2RX2	1.10566666666667
OR5D18	0.3235
UBE1	-0.76525
SLC24A1	0.715875
ARHGAP5	-1.01075
CETP	-2.2035
KIAA1731	-0.354666666666667
SLC9A4	0.7695
PTPN6	-2.329
BAHD1	0.804
GRIK3	1.1765
CACNB2	-0.2738
PDE10A	-1.65975
DGCR14	0.90925
PCDHB9	1.06583333333333
RHOQ	2.55466666666667
MAP3K4	0.38875
KTI12	0.6705
RPL23AP13	2.57625
GNG11	2.41875
CLCN3	1.27983333333333
GPAM	-0.89875
VSTM2A	0.0365
SLAMF7	3.01116666666667
INTS2	-1.078
PPP2CA	-0.7764
LRP12	0.7596
SEC14L2	1.611
DKFZP586H2123	5.61375
MC3R	0.5085
CIRH1A	-0.482333333333333
HIST1H2AB	-0.922166666666667
POLH	-0.711875
MGC16703	-0.0451666666666667
SNAPC2	1.3365
FILIP1L	-1.42075
RASGRP4	0.942
LRRC1	-0.59925
GAS1	-2.5535
PRAC	-0.60375
DGKA	0.39
NT5C3	-1.87775
PEG3	-3.96808333333333
NADK	-1.34475
PRR17	0.261
LOC374569	-0.844
SGSH	0.311666666666667
NLRP8	-0.0935
GALT	-0.0248
MCF2	0.1765
ZNF263	-1.0625
TACSTD1	-6.26816666666667
TYR	-6.0135
ATP6AP2	-0.66925
RNUXA	-0.1595
ABHD10	-0.0747777777777778
GDPD2	-0.84075
SLC35C1	0.729
UBE2A	0.4455
HERC5	0.556166666666667
FAM112B	-5.052
FBXL16	-0.671
DKFZP434A0131	-0.29925
ELA3A	-1.9885
RBM41	-1.401125
HAO2	0.04875
RNH1	0.687625
SHANK2	-2.63383333333333
OSBP2	1.153625
DAK	-1.28516666666667
C3orf58	0.387083333333333
TCL1B	-0.396
KBTBD2	-0.354
SUGT1L1	-1.36175
UBE2E2	0.193666666666667
MYL9	3.650375
CDC23	-1.28766666666667
PBXIP1	0.2771
CXorf40B	0.269
NBL1	-1.37075
RTBDN	1.3205
RAB11FIP5	1.347
TTTY13	0.011
SCOTIN	-0.356166666666667
SOHLH1	-0.3575
CDKN1A	0.885071428571429
NCK1	-1.03675
ZNF550	-1.9635
SAPS3	-0.787833333333333
SPIN3	1.36366666666667
MAGEE2	-0.3875
MIS12	-0.5005
OR8H2	0.734
KIAA0774	-0.563333333333333
UNC5D	-1.2225
CUL7	-0.8425
LIPC	-2.5775
DIO1	-2.65175
C20orf11	-0.8186
CTRL	0.06025
HS3ST2	0.81375
PAK4	0.933666666666667
CCRL1	0.3815
RNF10	1.135
ZNF567	-5.54475
ZNF660	-2.0425
TCEAL3	1.229
MAGOH	-0.504833333333333
CENPB	-0.102
C19orf7	0.427375
LOC388965	-0.648
ZCCHC13	-0.491
JMJD1A	-0.3027
HIST1H4H	-0.7465
TBRG1	0.3067
GPC3	-5.751125
TAF1C	0.212875
EBNA1BP2	-0.693
CIAPIN1	-0.71525
PDGFRA	-3.22005555555556
CSTB	2.95925
CENPI	-0.537333333333333
GTF2E2	0.143666666666667
RPP21	-0.27175
CCNF	-1.76983333333333
KCNQ3	1.103
FAM79A	-0.40925
SLC22A12	0.882
NOVA1	0.789833333333333
FZD3	-1.1509
AKAP8	-0.607
SOCS5	-0.33025
CFDP1	-0.7415
DLG5	0.2375
PGM5	0.328333333333333
C1orf144	0.0691666666666667
HDAC10	0.2645
RND2	0.291
C20orf199	-0.43525
RNMT	-0.54775
SLURP1	0.6635
ASTN1	-0.920875
SH3BGR	5.1395
MYCL1	-0.760125
ZHX1	-1.30683333333333
CENPK	-1.38675
FOSB	0.7132
LOC643406	0.00375000000000001
C2orf59	-0.159625
TMEM135	-0.971375
SLC27A2	-4.69475
KRT33A	-3.737
OVOL1	-2.065125
PAMCI	-2.79083333333333
S100A7	-0.244
ZNF789	0.4895
HARS2	0.0585
RPL23A	-1.21116666666667
TCF23	2.369
UPF3B	-0.29425
C17orf78	2.915
HLA-DOB	0.0336666666666667
C14orf142	0.0645
TEKT5	1.05983333333333
DMWD	0.5775
POLD1	-0.832833333333333
GSCL	0.0355
CALD1	1.1828
SCRT1	0.687166666666667
AIG1	1.4515
UNC84B	-0.9195
ZNF404	2.49275
TMED6	-1.69625
KIAA1462	-0.4455
LRRC27	1.629
PYGO1	0.4235
PIGU	-0.196166666666667
ALAS2	-3.50383333333333
WRNIP1	-0.162625
CNNM3	-1.9125
ZNF2	0.03725
ST3GAL5	-0.962916666666667
MRPL23	1.297
TSSK6	-0.309
PSMA6	-1.1315
C16orf70	0.41775
KIAA1602	0.65975
ALMS1	0.1165
DCN	-4.1765
TMEM132D	-1.28475
SUCLG2	0.06525
ABHD14A	0.664
DEXI	-0.0458333333333334
AMPD2	-0.193833333333333
IFNAR2	-0.6105
CYB5A	-0.1947
TLOC1	-0.18335
NXF5	0.136166666666667
NRBF2	0.701375
KCTD3	-0.8835
ITGAE	-1.94266666666667
SLC30A3	-1.359
ZRF1	-0.1835
IFRD2	-0.10325
XAB1	-0.32325
PYCR2	-0.0371666666666667
SERPINB3	-1.652
TMLHE	-0.3473
GEFT	0.159875
ABCA5	0.384
EMR4	0.164333333333333
TSFM	-0.2275
HIST3H2BB	-1.88275
ARHGEF19	-3.30625
TSPAN17	0.3405
ABCC8	-0.70275
MAP1S	0.746
C22orf36	0.5515
BNC2	0.634071428571429
HIST1H4A	-0.18275
NDUFS3	-0.0266666666666667
WDR3	0.117833333333333
XKR4	0.188
TTC33	-0.5795
STMN2	0.54425
CPN2	-0.169333333333333
HSPC105	-2.1615
PCOLCE2	-0.579
C3orf55	-0.9005
KLHDC9	-3.11066666666667
TBC1D23	0.718
ATXN2L	0.418
MAP2K3	0.763083333333333
SCAP	-0.31375
ZNF486	-2.2075
C20orf96	0.9105
NARS	1.54725
ADAMTSL1	1.76435714285714
PRCC	0.532333333333333
CCDC126	-1.47483333333333
ZNF675	-3.09075
CALCOCO1	0.7165
ANKRD43	-1.826
CWF19L2	-1.73466666666667
ZBTB32	-0.186166666666667
BRAF	0.3765
ODF4	0.4425
MGC14376	2.29166666666667
HORMAD1	-2.28916666666667
AAK1	0.729333333333333
PEBP1	1.28466666666667
TNFSF5IP1	-0.235333333333333
DKFZp564N2472	0.525
RMND1	0.57575
IGKV1-5	0.93975
COL1A2	0.0683333333333333
SERPINA5	-4.38925
AANAT	0.5
C19orf21	-3.5115
GEMIN5	-0.0852500000000001
UBR4	-0.161833333333333
LTBP3	1.4095
AMHR2	-2.5495
PROCR	2.0405
MYBBP1A	0.38025
C20orf39	2.98266666666667
ZNF697	0.60075
PASK	0.6003
ZNF776	0.1175
RFXDC2	-0.36625
KIAA0467	0.71875
C10orf96	-0.919
ZNF503	2.28625
GULP1	-1.82366666666667
KCNE4	-1.19933333333333
DKFZp434K191	0.07225
LOC196913	-0.266
BHLHB4	0.642
CH25H	3.1185
LOC81691	-0.150166666666667
ALPL	-0.626785714285714
COL12A1	-1.48525
FOLR3	-0.456333333333333
GPR123	-0.05175
TRIM62	0.492142857142857
ABLIM1	-1.7755
MAST3	-0.27975
RHBDD1	0.620833333333333
LOC338809	-0.137
RYBP	-0.776
TTC26	0.36875
ZNF22	-0.1535
ISCA2	-0.308
RDM1	0.4385
PIGM	-0.57
GNB3	-0.308
ACTR2	-0.5128
HMGB1	-1.1317
EDG1	0.665
SOAT2	-2.28625
OR10AD1	0.957
RAP1GDS1	0.603083333333333
LCE1F	0.797
ESM1	-2.554625
RCN3	1.1735
CREBL1	-0.07825
DBNL	-1.22183333333333
PTGER3	-0.7775
USP30	0.141166666666667
BCL2L12	-0.164666666666667
KIF26B	1.0345
ZNF416	-0.4825
ZNF225	0.023
C17orf70	-0.01725
ZNF554	-0.24075
RAE1	-0.804833333333333
TNIK	-0.873666666666667
ACTN3	1.033
MGC45922	1.1395
CCNA1	-1.53183333333333
RYK	0.248666666666667
IL26	0.196
LRP3	-1.00083333333333
QARS	-0.216
SOX7	-0.298714285714286
BID	0.1985
OR2S2	-0.437
CXCL14	1.81625
C11orf47	0.3925
MGC29891	0.536833333333333
HSPB8	2.1867
PRDM14	-0.948
NUFIP2	0.435
MNAT1	0.01575
ZDHHC2	0.768083333333333
MBNL2	-0.353125
ADD3	-0.228375
CSNK2A1P	-0.47275
KLK6	-2.869
TMEM111	0.1364
KIAA1279	0.35325
NUBP2	-0.850166666666667
RAB42	-2.9135
ID3	-1.0516
TM9SF1	-0.99225
MDP-1	-0.56275
POU4F2	0.2395
IQCK	1.30525
C16orf14	-0.62125
CAPN3	-1.275875
FAM43B	0.417375
RECQL	-0.025
AP1G1	-0.0854285714285714
CTNNBL1	0.215833333333333
ECHDC1	0.358
SMARCC1	-1.1842
FOXQ1	-2.4045
GNAI3	-0.748166666666667
POLG2	-1.754
CD4	0.13225
ITLN1	-0.7855
EBI2	-0.605
IRF1	0.00775
PTPRE	1.3526
PTK2B	-0.73925
NXNL2	-1.501
SOX4	-3.49527777777778
TSPAN3	0.644333333333333
SH2D1A	-4.57633333333333
C8orf58	0.723
USP20	-0.86
DUSP22	-2.68491666666667
CALB1	-1.7745
L3MBTL2	-0.386416666666667
MCRS1	0.2915
TMEM118	0.88
C18orf8	1.05866666666667
FLJ10241	-0.03925
GJA12	0.30375
PKD1	0.1195
ZFP3	-0.6215
JAM3	-0.297875
LAPTM4A	0.157
DIRC2	0.43825
KIAA2022	-1.63316666666667
MYOM1	-0.865333333333333
TRPM8	0.488
MOP-1	1.294
PHKG2	0.5635
ZNF650	-0.679
KIAA1522	-1.103125
PSG8	0.9685
DDX19B	-0.6785
MOBKL1B	-1.59025
DIAPH2	0.75825
PTPN12	-0.5575
CLN8	0.3699
CRYZL1	-0.569166666666667
CRY2	-0.404416666666667
FCGR2B	-1.59066666666667
PNPLA4	-3.95025
ZNF454	-1.5235
DKFZp434B1231	1.1595
CLDN11	0.5519
RFWD2	-0.2535
CIB2	-1.3985
MXRA8	1.483875
HRK	1.73725
MAML2	-0.3795
C4orf31	1.096
C6orf192	-0.07075
COG6	0.771625
FAM5B	0.08175
NFATC1	-3.0954
SEPT10	0.3875
SCYL1	0.4268
RPP40	-1.0705
SCOC	-0.9704
KIAA1450	1.36275
CTDSPL2	-2.07275
TBX5	0.169166666666667
NAPG	-0.2545
RHD	-3.5875
C14orf45	1.8105
ZBTB22	0.6855
PLCG1	-0.0295
ANKRD10	0.99225
AQP7P2	-0.65775
TAGLN2	0.1355
HTR2C	-1.07733333333333
SLC16A7	1.5145
C17orf83	-0.305
TSGA14	0.0108333333333333
MDH1	-0.4285
PPP3R2	0.00100000000000001
DCBLD2	2.716
RBM33	1.363625
DPH3	-0.98725
SYT10	-1.38783333333333
FMO4	1.504
THYN1	-0.488
DRD5	4.414
OTOR	0.369125
PGRMC2	-0.2003
KATNAL1	-0.329625
PAQR6	-2.185
UBE2I	-1.1055
C14orf28	-0.7195
C8orf70	1.36625
FLYWCH1	0.20475
ANGPTL3	-0.981333333333333
GLRX2	-0.14
ATP11A	-0.949214285714286
ARL5B	-0.99125
MUC16	-3.35925
SLC25A5	-1.85571428571429
ACRC	1.92525
MYO1C	-0.137375
FAM89B	0.7165
FAS	0.5065
KIFAP3	-1.0155
GLRA2	0.0245
BTN3A2	0.2938
CNKSR3	-1.42975
CSTF3	-0.000666666666666677
ARPM1	-1.71075
KIAA1530	0.9075
C9orf150	1.754
PRKCI	-1.06325
tcag7.1015	-0.85975
SOD3	-0.327
ZNF574	0.86625
CYP21A2	-0.686
RPL12	-0.221
COMMD2	-1.78425
WIZ	-0.0225
LOC344405	-0.03125
ALDH4A1	-0.754470588235294
CRYAB	0.74775
COPA	0.5557
PCDHGA7	0.790333333333333
KIF11	-0.924583333333333
RASD2	0.123875
SLC26A3	-0.145
ZNF175	0.338
JAKMIP2	2.56525
C8orf4	0.779
PTHLH	-0.4975
SLC40A1	-3.56991666666667
OR7D4	0.517
PCDHB17	1.4165
CD36	-1.18478571428571
C6orf203	0.9521
PRKG2	0.255
LOC400566	1.4605
ANAPC13	-0.58875
SLCO3A1	-0.34125
ZNF692	-0.7085
FANCL	0.5345
SH3GLB1	-1.09325
C12orf61	0.5615
KBTBD6	-0.21825
SUPT5H	0.64575
XRCC6	-0.2412
HUS1B	-0.8726
FAM133B	-0.0305714285714286
LOC728276	0.201
KCTD18	0.69475
SOS2	-1.95283333333333
CCDC99	-0.29725
C1QTNF5	-0.5685
NNAT	0.2175
USP16	0.03625
LARS	-0.060625
ZBTB2	0.287375
ABO	-0.351166666666667
TRAF3	0.98575
GALNT5	-0.485
NAP5	-2.245375
ALG14	-0.657166666666667
KIAA0515	-0.760076923076923
WDR75	0.3345
TEX261	0.0554166666666666
LY86	-2.3315
LOC389072	0.298
FLJ13611	-0.46725
MRGPRX2	0.728
SNRPA	-0.09825
OR2G2	0.3745
GPRASP2	0.681
C7orf42	-0.0436
C9orf163	0.005
CYP11B2	-0.5105
FCRL3	1.136
PRDX1	-0.35825
FGB	-6.4125
COX17	0.570666666666667
C16orf33	-1.48175
PIWIL1	0.0346
FOLR1	-1.97416666666667
KIAA0082	-0.50525
FREQ	2.245
TMCC2	1.30783333333333
TCF12	-0.39875
ZNF721	0.2595
FAM130A2	0.765
POU4F1	-2.318
SNRPF	-1.2895
SGIP1	2.944
ZNF641	-1.10716666666667
EMG1	-0.358875
PRRG4	-0.213
HIRA	-2.22925
MYNN	0.1695
AEBP2	-0.89125
TBXA2R	0.563333333333333
ISL2	-0.366333333333333
PCDHB11	0.893
RNF144A	-0.25775
MARCH5	-0.466875
DULLARD	-0.315833333333333
DCLRE1B	0.145833333333333
ITGA8	-1.577
TP73	-0.103
PRKCD	0.67125
NDUFB4	0.546
ATP13A4	-0.15025
ANTXR2	0.328166666666667
COL4A3	-0.493333333333333
MYO10	-1.2794
SLC6A18	0.6105
PEX1	-0.4415
TMEM74	0.802333333333333
RBM19	0.6145
TAPBP	-0.46795
RUNX1	1.270625
MID1	1.27633333333333
GPR64	-2.965
RASEF	0.4385
GABRG1	0.6995
MYO16	-0.7075
DBF4	-0.895833333333333
TSHZ2	3.53425
RIPK2	1.061
PPTC7	0.115
KIF4B	-0.524
LRRC31	-0.084
ZNF540	-1.3625
EFNB3	-0.339333333333333
LOH12CR1	0.32175
STON2	1.313
GLP1R	0.77725
CSTF2T	0.31075
IREB2	-0.8465
GRSF1	-1.391
PDCD7	-0.140833333333333
LRRC43	-0.2675
CNR1	-0.711
IL1F7	0.972
C12orf64	0.0505
FAM69B	-3.13075
NR2E1	-2.18316666666667
MS4A6A	-2.043
FTL	0.3917
C7orf36	0.15175
PCLO	1.3605
DYRK2	-0.066
ARIH2	0.599875
SAMD7	0.3445
SCNN1D	0.2025
SLC32A1	-0.34225
C22orf25	-0.474166666666667
MRPS18A	0.2324
GPR112	0.197
EARS2	-0.59275
ERN2	1.141
ATPBD3	0.918333333333333
PRH2	0.399
CDKN2D	0.1755
PGLYRP2	-0.912
TRIM40	0.43475
SEC14L3	0.0988333333333333
SLC22A1	0.905
BTN2A3	0.296
RASA4	-0.07025
CCNL2	0.532
MYBPC3	0.665
GJA4	0.71775
CDC42SE1	-0.61125
TRPV2	-0.801
MYPN	-1.3518
SIM1	0.5295
CDADC1	-0.0665833333333333
ZFHX4	1.56625
NIBP	0.107666666666667
ADAMTS19	-2.104
ABTB2	-0.6015
TSPYL2	-0.33875
EIF2S3	-1.2696
SOX30	0.33
AP2A1	0.461666666666667
DKFZP564O0523	-0.788
LOC285398	-0.29475
CDH18	1.17675
CHL1	-0.768285714285714
GATS	-0.9041
TBC1D2B	-0.64
OR1J1	1.271
GSN	0.154
DPCR1	0.068375
GARNL4	-1.35583333333333
SMARCA5	-0.63075
PLEKHG3	-3.32833333333333
ZBTB45	0.597
FRMD6	-1.71266666666667
PLS1	-2.20166666666667
DGKZ	1.22166666666667
EFNA1	-4.0235
WDR85	-0.174
ANK2	2.21825
PAGE4	-1.08783333333333
SENP6	-0.784166666666667
AKR7A2	-0.287166666666667
FKBP10	0.7635
VEGFC	0.6725
LARP1	0.713875
SRBD1	0.221
ITGB6	-0.1295
SLC1A2	-0.813928571428571
INVS	0.372833333333333
MPO	-0.08025
MOBKL3	-0.893
CUTL2	-1.0885
KLK2	0.474916666666667
VIM	2.1225
REG1B	0.275333333333333
PCDHGC4	0.74875
C3orf34	1.241
SUMO3	-1.57183333333333
CST9L	-0.9795
MLL4	-0.29075
SPR	0.991
SAMD9L	1.03825
ABCE1	-0.17025
SUPT3H	-0.5205
ACTBL1	-1.96575
ADAMTS4	-0.6825
SLIT3	3.969
RHEBL1	-0.37625
NPM2	-0.55925
MAN1C1	1.330125
KIAA1856	1.07741666666667
HSPA6	0.4865
LOC388152	0.3815
C10orf140	0.47375
ZDHHC12	0.1735
LIN7A	-1.8341
PHC2	1.24825
SPHK1	0.7465
TRIM26	-0.5925
FAM83E	-0.759
C18orf24	-0.181166666666667
ZNF578	-2.96216666666667
ORAI1	-0.90675
RUVBL1	-0.549916666666667
C7orf20	-0.494166666666667
APAF1	-1.6315
SLC36A4	-1.79166666666667
MYH11	-1.051
NEK1	0.0935
MPP2	0.347375
C12orf24	-0.71325
TNK2	0.7173125
ZNF289	-1.6205
MATN3	-3.80642857142857
IFNGR2	-0.659166666666667
ITPR1	1.404875
EBF3	1.295
TBC1D20	-0.2964
OR10P1	0.79775
DDAH2	-0.14425
SHPRH	0.038625
STX7	0.657
LOC554248	-0.44275
BCAR1	0.867
ATXN3	0.133083333333333
TRIM27	-2.087
CDC42EP2	1.013
CHP	0.282714285714286
SOX17	-0.36425
ZNF259	-0.752166666666667
CHCHD1	0.43925
ZDHHC19	0.065
GBP2	1.6165
GARNL3	-0.041125
MRC2	-0.21625
C1orf52	-0.6755
AOF2	-0.997833333333333
LRPPRC	-0.6283
ACVR1C	1.275
TM4SF18	-1.4376
TMEM169	0.517333333333333
PPP1R16A	0.42125
EBF1	3.92866666666667
RRS1	0.400166666666667
SNX2	0.57825
OR2T2	1.2515
RBX1	-0.33425
ANKRD54	1.28166666666667
TSNAX	-1.386
TMEM83	-1.87025
ZBTB7A	1.67975
ATM	-1.46058333333333
LOC338328	0.678333333333333
TIE1	-1.88666666666667
HIST1H3G	-0.727166666666667
PASD1	-3.56266666666667
TINAG	0.7055
PCDHAC2	2.336
LRRC15	-0.286625
WBSCR17	-1.6715
TFF2	-0.347
PARP2	-0.9295
NDFIP2	-1.01975
PCDHGB2	0.978
WDR60	1.40825
MAP7D2	-1.1008
USP45	-0.95975
GSDML	-0.14225
TNS1	-1.0025
PLCD4	2.6655
IQCD	1.21183333333333
SMPX	-2.8055
CD9	-2.23733333333333
SRGN	0.2635
CASP7	-0.368375
INOC1	0.4965
DKFZp451M2119	0.75675
VMAC	0.3105
USP53	1.4278
CAMK1G	-0.244625
TMEM106A	0.164333333333333
CDC20	-0.6766
ACSL5	-2.01833333333333
CBWD5	-1.294375
C1orf87	-0.800666666666667
KIAA1274	-2.0865
PRUNE2	0.9985
LYPLA2	-0.946333333333333
DOK6	0.647
GPR149	0.47825
FAM30A	1.939
TMEM129	0.73375
SLC35B3	-1.4805
ACPP	0.6384
LOC200261	-0.2365
SLC4A7	0.6671
CCDC40	-0.07475
GART	-1.12425
THOP1	-0.37775
SCARB1	-1.407375
CACNA1F	-0.334
TRIAP1	-0.3005
SYT14L	0.683
SFRS8	0.8405
PBOV1	0.2975
GOLSYN	0.57275
GJB7	0.3335
CAMK2N1	0.90725
GREM1	2.48883333333333
FLJ20433	-0.38
QPCT	-2.68875
PRKAG2	2.56483333333333
H2AFX	-1.458625
C6orf154	-0.641
PLOD3	-0.28075
ZBTB39	-0.655
WASF3	1.05416666666667
DRG1	-1.05725
PRR4	0.648
SPCS1	-1.5125
KDELR3	0.533
SRP19	-0.0106666666666667
GABRA6	0.62825
MFSD1	0.0835
MMEL1	-0.9865
PDXDC2	0.2191
BUB1	-1.49877777777778
RNF138	-1.806375
MYLPF	-0.0193333333333333
AIF1	-5.53733333333333
DYNLRB1	1.5377
HCN3	0.0721666666666666
HIST1H2AI	-1.62625
MAP4K5	-0.8915
LASP1	1.237625
LOC130951	-0.0505
PLAA	0.964875
KRT6A	-3.0245
C6orf117	-3.0755
ARHGAP23	0.4775
PTF1A	-0.1425
GPHA2	0.13275
LCE3B	0.4755
MCL1	-0.424571428571428
EHBP1	0.208333333333333
PRNP	0.162875
ZSCAN1	0.67175
C1orf113	-0.194833333333333
FOXA3	-3.2315
NEB	-0.78625
ASGR1	-4.22016666666667
CTGF	-0.700333333333333
RAB17	-4.20133333333333
MST101	-0.15775
JARID1B	-0.6435
USP37	-1.105
PTBP1	-0.519333333333333
PTPN7	-1.401
CDC7	-1.45883333333333
SNX7	-0.362
ZNF335	1.1575
CPT2	-1.42625
HEATR1	0.0135
HSPC152	0.793
C5orf40	0.161
PSME1	-0.563666666666667
STAG3	-1.5905
TMEM154	1.88416666666667
KLHL32	-0.282333333333333
TSGA10IP	-0.5085
SUV420H2	-0.5905
SF1	-0.5694
2'-PDE	0.180875
PNLIPRP2	-1.514
TRSPAP1	0.284333333333333
NUP210	-3.63683333333333
ANP32C	-1.19583333333333
RAB11B	0.1455
ASB15	0.916
ITGB3BP	-0.2105
UBASH3A	-2.7175
YWHAB	0.671375
TPRX1	0.08725
LY6G5C	1.04425
SLC7A2	-3.239125
CLK1	0.6304
HSD3B7	-0.426
VDR	1.5025
C16orf74	-3.194
ACE	0.37925
PSMA2	-1.4585
CCDC131	0.36075
ZNF213	0.7305
EML2	0.21675
ALS2CR13	-0.968833333333333
GLYATL1	-1.17575
DSPP	-0.933
DHFRL1	-0.251375
C10orf30	1.01433333333333
SH3RF2	2.4455
