Hybridization REF	TCGA-BH-A0B8-11A-41R-A089-07
C19orf28	-2.4765
DNER	-3.250125
MED22	-0.718714285714286
ETV6	0.092
CHAC2	-1.86825
CD300E	0.1215
CEBPB	1.90833333333333
ZNF398	-0.406
LRCH3	0.219
HMGA1	-2.63083333333333
CAPN7	0.3435
MGC5566	-2.82125
CCL3	3.609125
NANOS1	0.902875
ZFYVE19	-0.5195
APITD1	-1.56866666666667
PARD3	0.71725
IRAK4	-0.375333333333333
SERPINI2	0.355
CEP170L	-0.896
TTC9	0.306125
MYOM3	-1.03325
MLPH	-1.953875
LOC222699	-0.1355
NRG1	-1.64058333333333
TBC1D9	1.17954545454545
TTK	-5.78016666666667
ZNF557	-0.279
DDX41	-0.900833333333333
FANK1	-0.448
UBE2D2	-0.04225
PSMB10	0.110125
MYH7B	2.1195
GABARAPL2	0.36575
MARVELD2	-2.161
DGCR2	0.722833333333333
UNC45A	0.2805
C6orf72	1.026
ZNF683	1.99375
GIT2	0.507875
CASK	-0.4235
C14orf161	0.396333333333333
LRRC44	-1.8575
TIFA	-0.27925
UTP11L	-0.298
C6orf65	-1.05525
FDPS	-0.7855
DUSP9	-2.1311
SLC17A8	0.0768333333333334
OR51G1	0.126666666666667
NANS	-1.4325
OLFML1	2.223
ATP10B	-0.796375
NPAS3	0.291
PRKCA	-1.7856
GGA2	-0.6249375
LCE4A	0.2305
SPANXN3	0.11625
CCDC115	1.1815
SDCCAG3	-0.754
GLIPR1L1	0.30925
TTC1	0.45025
C17orf76	0.919
MAD2L2	-2.26775
HIPK1	0.4189
LRRC3B	1.471
CLN3	-0.8275
C17orf47	0.4595
FMN2	-1.378625
TUBB1	-0.99275
WAPAL	-0.528666666666667
C3orf21	-0.651
SCN5A	-0.0522
SMYD1	0.479
BEX5	-0.24525
ZNF192	-0.0535
SEC22A	-0.2585
GRIA2	0.3395
KIAA0825	-1.0335
NUSAP1	-4.96890909090909
LANCL1	0.024
C15orf40	0.14
ZNF645	0.18275
GPR61	-0.00125000000000001
NLRP14	0.114
SNX21	1.5313
C1QTNF8	-0.056
C17orf46	0.4725
IFNA8	0.1075
SPRR1B	-1.60233333333333
FLRT1	-0.516
SNX17	1.15816666666667
ASB2	0.709166666666667
HBG1	-5.2805
RPRML	-1.60475
JOSD2	0.150166666666667
PLSCR3	0.614
SPOCD1	-1.93483333333333
RAB39	0.0145
GHRH	-0.0868333333333333
ITIH5L	-0.0735
C17orf37	-0.06775
SMCR8	-0.05025
DPY19L2P3	-0.0691666666666667
IL11RA	2.20216666666667
GDF3	-3.5335
RPS6KB1	-0.8395
DNAJC19	0.0348
TOP1	-1.345
CRCT1	0.258
MPST	0.78025
DPM2	-0.648
FAM38B	-2.10366666666667
SLC18A1	-2.05733333333333
FARP1	-0.752333333333333
PAX7	0.211
TUBD1	-1.1625
GNL3	-1.52625
BTG2	2.3954
NDUFS6	-0.605
C1orf79	-2.712
ERAL1	-0.613
ECHS1	2.28925
VPS4A	0.495666666666667
CYP11A1	0.846125
ABCC6	1.406
PBX4	-1.735
MOSC1	3.93375
NCF4	1.42475
HYMAI	0.001
NAGPA	-0.012375
OTOP2	0.09575
ACOT12	0.0415
MTHFD2L	-0.383125
LOC441376	-1.60975
C19orf34	-0.085
RAB1B	0.29375
ALDOAP2	-0.73
NTRK1	-1.97083333333333
ARTS-1	1.4027
SLC6A11	-1.1565
NAP1L2	0.12725
CNGB1	0.813166666666667
EPB41L4B	3.40608333333333
FAM134B	2.57525
HS3ST3A1	-2.47533333333333
CPXM2	6.07125
SIRPB2	0.051
CHORDC1	-1.60783333333333
TRIB3	-3.26266666666667
SLC2A5	0.9935
C2orf49	-0.770833333333333
DDX5	-0.70175
OR5L1	0.6555
ANAPC4	-0.321666666666667
ZSWIM1	-0.116875
LOC93622	-0.63275
KCNK3	0.76
RP11-35N6.1	-1.295
ZFP161	0.704166666666667
AQP9	0.8505
SLC15A2	-1.2395
MREG	-2.63483333333333
OR9I1	-0.1585
PDLIM2	0.295
ADAM7	0.2005
GSTCD	-1.31483333333333
WDR21A	-0.878125
SLC12A8	-0.484333333333333
TMEM174	0.24075
IGSF3	-1.79025
LRRN1	-2.38775
LOC402117	-0.1195
SRPK1	-2.497
LY6K	0.519625
NFIA	3.4155
PTCD3	-0.457625
LEP	4.4555
PCDH21	-0.816
MAPKAPK2	0.454142857142857
NMNAT1	0.296833333333333
LHFPL2	0.053
C9orf43	0.3525
DIP2A	-0.303833333333333
ACTR8	-0.07975
CCDC34	-1.727
PTPN22	-1.7435
ITGA3	-1.392875
FAM129C	-0.03025
RABGGTA	0.296833333333333
UNC45B	1.92025
KIAA1033	0.535875
ZNF510	0.5885
CYP2D6	-0.319166666666667
SLC26A10	-1.3345
STX8	1.17675
LUZP1	0.747125
WDR89	-0.685
EIF4G3	-0.2396
C5AR1	1.469125
ZNF623	-0.1885
A2M	2.37025
TGM7	0.068
GRPEL1	-0.00166666666666667
LMNB2	-2.4681
ROCK2	0.951833333333333
SNX16	0.9425
CCDC66	-0.0585
ANXA3	2.122
KIAA1609	-0.917625
EED	-1.1105
RNF32	-0.420333333333333
HES1	-0.044
CLC	0.0846666666666667
ISL1	1.16266666666667
KIAA0528	-0.85425
MANEA	0.87375
C1orf61	-2.04
hCG_2001000	-0.56775
RAPGEF6	-1.2619
KIAA0020	-1.07933333333333
NEIL1	0.9385
C16orf45	0.497125
RBM10	-0.633833333333333
C10orf125	-0.065375
MRS2L	-0.65075
DNAH17	-0.035875
C19orf10	-1.20625
C1orf160	0.41325
SLFN12	0.5545
EXOC3	0.442333333333333
HIST3H3	-0.6215
NCOR2	0.42
TNFRSF9	-0.27975
MFSD8	0.572
ALX1	-2.0545
NOL1	-1.7545
PODN	3.0735
TIAL1	-0.887
HIST1H1E	-2.00275
NPY6R	0.339
TM4SF4	0.40925
CORO2A	-2.31325
ETNK2	-0.834166666666667
APOE	1.485
ANGPT4	0.3815
HDGF2	-0.41925
G30	0.7815
ST8SIA4	-0.150125
F2RL1	-2.159875
FAM19A4	-3.29725
CCAR1	-1.3585
B3GNT7	0.119
OPHN1	-0.1013
DSCR6	-3.09
C21orf13	-0.476666666666667
GAS2L1	0.979083333333333
RFX3	0.0591666666666667
COPS4	0.437625
BCHE	-1.21433333333333
BCL2	2.848375
HBZ	-2.9715
ARL13B	-0.10125
MAPBPIP	0.23725
MYO15B	0.565625
SPZ1	-0.11575
KIAA1324	-1.882
PLCL2	1.736625
C4orf29	-0.79775
WDFY2	-0.5655
ZNF284	-1.337
NAALADL1	1.0595
DUSP5	-0.4955
PXDN	1.607875
SLMO1	-1.26325
TNXB	1.6928
BIRC7	-1.601
A4GALT	1.43316666666667
TIMM22	0.33975
FAM110C	-1.48025
TOMM34	-1.875625
ABHD9	0.6835
ADAM32	1.462
CRHBP	3.9205
AQP2	0.375125
LOC130355	1.1535
ZNF187	0.503333333333333
ZNF816A	-0.179
F7	-0.866125
CNOT1	-0.3639
SLC13A4	-1.0145
ZBTB11	-0.451
B3GALT5	-0.29825
EXOC2	0.305833333333333
IRS1	1.2027
TMEM1	0.427833333333333
MRPL34	0.169833333333333
SAMM50	0.5325
CDC42EP3	0.25825
HSF2	-0.6493
MFN2	0.7545
TSPAN7	1.1335
NUCB1	0.84025
RHOH	-3.655
ARL16	0.2325
TACR1	0.444
SFRS5	-1.429
SNX25	-0.838875
RHBDF1	-0.141833333333333
PCDH18	4.888
HMG1L1	-1.119
MYO5C	-0.292625
MAPK10	2.2855
LDHAL6A	-0.181166666666667
NUDT12	0.175166666666667
NCAM1	-0.207875
GLIS2	0.74
GGTL4	-1.44275
DAPP1	-1.691
ATF7	0.832625
KIAA0748	-1.1025
NFIL3	0.502
TM6SF1	0.7377
SEZ6	-0.03625
NANOS3	0.0305
DNAJA3	-0.615166666666667
CLDN6	-2.4165
CIITA	2.3795
EPHA4	0.0215833333333333
FANCC	-0.9445
CMTM3	0.557875
PSG3	-0.580875
MRPL15	-0.399
C21orf59	-1.2445
PLCXD2	0.17925
C2orf34	-0.41125
UBE2L6	-0.204375
MED14	-0.507166666666667
HP1BP3	-0.0305
C6orf208	-0.083
TPBG	-1.6935
OSR2	1.786875
XPC	0.387
KLHL7	-0.472916666666667
CCR3	-0.628833333333333
AGTPBP1	0.229333333333333
PCSK6	-0.550666666666667
STAT5A	1.3039
FAM18B	-0.0335
LONRF2	-0.321833333333333
PTPN2	-1.1625
SF3A3	-0.474
EFCBP2	0.091
HCFC1	-0.314833333333333
AHNAK	2.0262
ACTR5	-0.63
KIF14	-5.29442857142857
TENC1	3.25675
HEATR5B	0.988
YIPF2	0.230333333333333
MYEOV2	0.415166666666667
DUSP18	0.85425
KIAA1012	0.54925
AHR	0.210166666666667
C17orf53	-0.821333333333333
PTPRH	-3.32925
ATP6V1C1	0.6652
TAS2R3	-0.0745
LOC440356	-1.8465
COQ10B	1.0925
PSMF1	0.537
SORBS2	3.10808333333333
NFE2L2	0.3285
TMCO7	-0.08075
SH3PXD2A	0.0828
SH2D2A	-2.1555
SPINK5	-0.06175
MRPS24	-0.6815
OPA3	0.129
TRAF7	-0.464
C4orf35	0.0955
MT1G	-1.71125
MGC39545	-0.0243333333333334
HS1BP3	0.2107
OR2B2	0.333
CHRM4	0.11
SFRP2	1.52883333333333
RIC3	0.782
ART1	0.2825
C6orf1	-0.146375
DUS4L	-1.5035
C10orf104	1.03425
TNFAIP6	1.841
RTEL1	-1.3045
CCT4	-0.8773
ZNF709	0.0755
CHMP6	0.287
UPP2	0.35075
CYP19A1	-1.529125
CD151	1.02016666666667
NDUFA13	-0.425666666666667
ARFRP1	-0.291166666666667
FAM26B	2.04675
CRYBA1	-1.4835
MRPL41	0.129333333333333
NPFFR2	-1.151125
HRH2	0.471
SCAMP3	-0.285166666666667
MTMR6	0.4595
MTG1	-0.808833333333333
UBTD1	2.17675
CRABP1	-2.561
FLJ33790	-1.1302
KIAA1908	0.640333333333333
GPR158	-0.58525
PACSIN3	-1.4425
OMD	3.8965
CATSPER1	-1.5085
HOXB8	1.425125
FBXO46	-0.222
OAS1	0.808166666666667
SVIL	1.7535
PHB2	-0.37425
ADCY3	0.549
NDRG2	3.159
ERMAP	1.8246
APBA2	-1.04866666666667
IGSF9	-2.223
WNT6	-0.395785714285714
MYCBPAP	1.58775
ATP2B2	-0.0524
CPVL	-0.3045
TRAM2	-0.363
NOP5/NOP58	-2.27975
ZNRF4	-0.11975
TLK1	-0.37375
MTMR12	0.857928571428571
ZNF384	-0.370166666666667
FAM9B	-2.76525
RPN1	0.0766
PMVK	0.2765
EIF3D	-0.1192
SIX2	0.30775
HPS1	0.449357142857143
RNF7	0.0305
PSKH2	0.62
KCTD13	-0.641
CSMD3	-0.977
FBF1	-0.213
IL8	-3.33
SERPINB13	0.196916666666667
FBXL20	0.20475
BLR1	0.32125
SH2B1	0.306333333333333
RFNG	0.694
RAB20	0.790833333333333
RBM7	0.0185
POLR1A	-0.118333333333333
TMPRSS4	-3.335
TAF9	-0.682625
TERF2	0.8185
TNFRSF1A	1.09825
ACADVL	0.970833333333333
GTF2H5	0.17175
EDG8	-0.496333333333333
C9orf140	-3.293
UST6	0.53825
ZBTB8OS	-0.45175
ZNF710	-0.695
GPR174	-1.684
ATP6V0A2	-0.493
KIAA0319L	-0.81425
XKRX	-0.716
DOPEY2	0.0713
SDHD	0.384666666666667
SUMF1	1.23475
OSM	2.29275
OPN3	-1.7835
DAGLB	-0.7295
PPFIBP1	0.5968
TRIM63	-2.98625
C10orf53	-0.4645
LYPD3	-1.69283333333333
BCL7A	0.033375
AGER	-0.964666666666667
TCF19	-1.862875
SAT2	1.279
PFTK1	-0.0725
GABRE	2.023125
C15orf38	1.4003
FIS1	0.757
KCNV2	0.12425
CLPS	0.289
PPCDC	-0.66675
FOXN2	1.31466666666667
NT5E	-1.8217
CD83	1.92
IL18	-0.73075
VPS16	0.15
IGFBP2	-2.15483333333333
NOTCH2	0.953
SIGLEC1	3.215
CD93	6.5895
SULF2	-1.087
CEP164	-0.45
P53AIP1	0.2345
TOR2A	-0.238
ZNF136	0.561
MGP	2.8164
CCDC144A	0.749666666666667
TRPC1	0.0888333333333333
SMS	-1.83783333333333
MAPK7	-0.135833333333333
RRAGC	2.183
PARD6A	-0.110666666666667
NUB1	0.741
SYNGR4	0.40625
OR11H12	0.2805
WIF1	0.5355
GCH1	-0.634
OR11H4	-0.174
SLC44A5	-0.6465
GPRIN2	0.2055
LOC401431	2.65525
CPA4	-2.7119
MELK	-5.31255555555556
IL15RA	1.3845
CUL3	0.88025
HMBOX1	1.701
PODXL	-0.642
CCT6B	1.264
COMTD1	-1.54275
MUC20	-0.201
GPX2	-3.260125
ITK	-1.575875
FBXL5	3.1665
C13orf27	-1.79775
DEFA5	0.4765
TRHDE	1.2095
MTP18	-2.2935
UQCRQ	-0.2216
ITGB2	1.32125
CSRP2BP	0.35125
TAS2R44	0.2215
PHPT1	0.1985
FAM44C	0.23625
ERH	-0.82175
MPHOSPH1	-2.59483333333333
MORC1	-0.4615
PARVB	0.6455
LAMA1	-2.20516666666667
PGBD3	-0.422
GIMAP6	4.81525
AREG	-4.1035
LIPT1	0.26875
MGC99813	-1.73725
C1orf201	0.2145
GRIN2A	-0.5077
MAN2C1	0.058125
NSUN5	-0.94825
SF3B5	0.056
MYC	-1.07025
NRXN1	0.328333333333333
ZNF18	0.3975
SPDYA	-0.59975
SLC37A1	-0.113
DECR2	0.21925
ANKRD38	2.520375
SPTLC3	-0.866
SUPT16H	-0.740375
DTWD2	-0.08825
ULBP1	-0.5295
ZADH1	-0.0545
OIP5	-6.23125
IL10RB	0.9695
OTUB2	-0.317625
VWA3A	0.347
SPIC	0.223833333333333
OR6C4	0.416
PSCD4	1.70816666666667
DPY19L2P2	-0.482
TRAPPC6A	-0.258666666666667
C21orf2	0.101833333333333
CEMP1	-0.22025
LIN7B	0.5
E2F7	-4.90166666666667
VCP	0.5484375
LAMA3	1.24841666666667
BGN	0.5905
GPR160	-1.10416666666667
COCH	-2.87416666666667
GPR81	2.50366666666667
APOBEC3F	-1.4465
tcag7.1017	-0.58
C1orf32	0.265
SCGB1D2	4.21325
FLJ43987	0.1945
C6orf170	-0.4095
KLK9	0.8245
GPD1L	1.60775
VPS37B	-0.03975
ATG3	-0.00383333333333333
ADAMTS17	-0.4065
KLHDC2	0.8205
NDUFV2	-0.07425
BLK	-2.81325
MATN4	0.6425
GPM6A	2.351
GBP4	3.98833333333333
TMEM162	0.286666666666667
PKP2	-0.3385
HRASLS	0.136
MMP1	-5.70775
SFXN3	0.2693
FSD1	-2.04666666666667
ST6GALNAC3	1.26016666666667
CA12	-1.9291
NCOA6	0.23025
C19orf58	-0.0258
PPP4R1	0.1375
MAN1A2	1.03966666666667
IKBKAP	-1.4455
UPF1	-0.106333333333333
KIAA1219	0.224
WNT16	0.16
SNW1	-0.189125
IL18RAP	2.84375
RPP30	0.02775
CDC40	-0.0648571428571429
SETD3	1.2615
SLAMF6	0.02625
ELK4	-0.272
TRIM47	0.152
ACOX3	1.148625
TRIM6	0.87925
KIAA0372	0.397
TP53AP1	0.264
SMURF2	-0.11725
ADAD1	0.30125
EBP	-1.7692
KRTAP13-2	-0.283
FLJ36874	-0.5205
TOR1A	-0.00733333333333332
P2RY4	0.5675
GPBP1	-0.233
TRPV1	0.5085
ADAMTS12	1.92633333333333
PES1	-0.4451
ATG4A	0.795833333333333
MAGEA10	-4.68525
WFS1	1.878
CC2D1B	0.211666666666667
PABPN1	-0.899875
SLC25A30	1.1115
SLCO1C1	2.40633333333333
SLC22A5	-0.052
KIF23	-5.4085
SYN2	1.551
ASPN	7.059
CENTG2	-0.47475
QSOX2	-1.9952
FLJ10815	0.128
STK24	0.040625
SPEG	0.5184
STK10	0.4895
DACT2	2.393
AAAS	-0.8245
SSX3	-1.340625
ABCD3	-0.2249
C4orf12	1.70775
PARVG	-0.370833333333333
FIG4	1.27425
C9orf46	0.14475
TMCO6	-0.2815
IGHMBP2	-0.2675
DUS2L	-0.431333333333333
FAM3C	-0.3186875
TMEM16D	0.370625
DCTN4	0.79775
KCNH3	-0.0405
EIF2AK2	0.187
AP1S3	-2.2515
CST4	-0.0325
PAM	1.2745
NUTF2	-0.49875
CITED2	1.6416
SLC39A4	-1.86775
C2orf52	-0.6735
GRM3	-0.107
C12orf49	0.547625
CCDC49	0.6869
GRAMD1B	-1.62675
FNDC4	2.40575
SIAH2	-0.355375
GDPD4	0.1145
C21orf87	0.17725
ATP5A1	0.732
C16orf63	-0.46375
LOC388135	0.8405
ATP5J2	-0.67925
MMP3	-4.11875
EMID2	-0.09775
CRHR1	0.178
WDR70	-0.7995
C13orf31	0.908
ZFAND1	0.57525
CCL18	3.82
C3orf49	-0.4445
RINT1	-0.633
KIAA0408	2.206
F13A1	5.535
SLC10A1	0.3
OGN	4.19225
GIPC2	0.367333333333333
XPO6	-0.851166666666667
LCE1A	0.8295
FMR1	-0.1894
LOC374920	-0.15325
DUSP3	0.868
ANKMY1	-0.8395
C7orf50	-0.4865
BBS9	0.0865
UNC119B	-0.288625
C9orf72	0.923625
MGC35440	-0.4855
ENTPD6	-0.515625
PPP1R2P9	0.3235
ERCC4	-0.0685
FAHD2B	0.279
HMHA1	-0.3285
HACL1	0.5655
RAD23A	0.0693333333333333
FAM83B	-2.7505
PPP5C	-0.844
RNASEH2C	0.039125
C9orf153	0.014
SCAMP4	0.26975
GHITM	0.7646
NDUFB7	0.702125
ADCYAP1	0.274333333333333
SP110	0.882833333333333
MAP3K7IP2	0.68675
DHH	-0.0025
AGRN	-0.736928571428571
WDR33	0.228333333333333
CEP290	-0.8765
PRPS1L1	-1.6735
KLRA1	-0.0385
GPR97	0.58
CHD7	-1.09533333333333
TLR10	0.37775
SLC30A8	-0.8125
HIC1	2.199
IAPP	0.6465
RXFP4	0.00375
GP1BB	0.8325
SHQ1	-0.4405
NKX2-3	0.145333333333333
API5	-0.08325
FTHP1	0.586
MOV10L1	2.37866666666667
TRIM6-TRIM34	1.58983333333333
ADHFE1	3.72325
FAM117A	-0.02675
DDI1	0.347166666666667
CDON	0.662166666666667
TRIM73	-0.6795
IGKC	1.579
MMP14	-0.44375
DYNC1LI1	-0.462
C11orf66	0.39625
TRBV3-1	-1.51725
FASTKD5	-0.36325
BIVM	0.0965
LHX4	-0.06125
CXCL2	2.6856
RAB2B	0.5815
IZUMO1	-0.20675
MAP3K15	-1.216125
FAM19A2	0.530166666666667
ZC3H8	-1.53166666666667
ZMAT1	1.5645
SPINK5L3	-2.68775
SLC10A6	0.877
APPL2	0.3955
CARD10	0.450666666666667
LOC402176	-0.784125
EEF1D	0.166
RAB6A	0.1962
C12orf5	-1.0395
PAPOLG	0.235
MSRB2	1.29675
BCR	1.2095
PUS3	-0.608
TIAM2	-0.833
ZNF317	-0.1675
CHD2	0.112071428571429
FZD5	0.816363636363636
NUDT8	-0.27825
ZNF763	0.138
PRC1	-3.98677777777778
ABCB9	-0.529166666666667
SPATA3	-0.024
TRAK2	1.75475
STAB1	3.406625
LRRTM2	0.645
psiTPTE22	1.1225
DBI	1.35125
SERPINA11	-3.18675
NAT5	-0.33475
C20orf58	-2.54275
RPS6KA4	0.5305
FLJ90650	5.31275
TGFBRAP1	-0.02325
CHRDL2	-0.684875
FAHD2A	0.303666666666667
CNTN1	-0.03
BBS4	-0.3307
TMEM181	-0.4125
MINPP1	-0.76675
MPHOSPH6	-1.19983333333333
HOXC10	-1.1147
ITPKB	0.95875
CLPTM1L	-0.283625
MEOX2	3.6415
ATP6V0C	0.329375
PRPF8	-0.0975
TMC5	-0.041
FKBP3	-0.808
PLEKHB2	-0.6265
OR4D6	0.011
ZNF544	-1.0113
D2HGDH	-0.244
RPL18A	-1.2018
HEL308	0.26325
MPP6	-1.6665
TCERG1	-1.43825
KRT16	-0.8565
KLF17	-0.882
KLF5	-1.163625
CDR1	4.393875
VCX3A	-4.44
FBLN2	3.391125
C14orf104	-1.122
HBE1	-4.6684
OR4S2	0.5085
C1orf108	0.168333333333333
ROBO4	4.48483333333333
CPEB4	0.788
C11orf80	-1.925
BCKDHA	0.985833333333333
MYOC	6.5325
GIF	-0.0945
CKMT1A	0.512
RPL3	0.0469
THBS1	0.923375
APOO	-1.577
ARMCX1	2.0795
HSZFP36	0.32625
SNAPC5	0.04825
EIF4ENIF1	0.77925
ZNF433	-0.0955
TNFRSF21	1.367625
TMPRSS7	1.1035
SPATA18	0.9893
HPDL	-3.7505
MKL2	1.2771
TBX3	-0.109153846153846
C21orf93	0.406166666666667
DAXX	-0.39425
ELMO1	1.068625
RGS13	1.59516666666667
TAF11	-0.256
UNC13A	-2.0435
LOC653314	-0.587
ORC3L	-0.10225
IMAA	-2.339
TARBP2	-1.229
CABIN1	-1.0736
TRIOBP	0.4365625
HIST1H2AC	-0.64375
RGS22	1.67
NCOA1	1.44616666666667
IL25	1.755
SNCG	3.7735
GPR6	0.184
AMDHD1	-1.88966666666667
CHEK2	-2.755875
C6orf142	2.0985
DRD4	0.6505
C14orf68	-1.123
GDF11	-2.78075
SEMG2	0.1005
CD247	-1.16225
CDAN1	-0.4555
RBMX2	-0.2985
TGS1	-0.388
OIT3	0.06275
SYF2	0.43925
MCM4	-3.497125
PKHD1L1	2.294375
CEP192	-1.18116666666667
IFT88	0.0825
RPL9	-0.0204285714285714
RAB32	0.574625
DDX43	-0.03225
P2RX2	0.938833333333333
OR5D18	0.549
UBE1	-0.0686666666666667
SLC24A1	0.58825
ARHGAP5	0.2235
CETP	2.993
KIAA1731	-1.24416666666667
SLC9A4	0.6525
PTPN6	0.1665
BAHD1	0.16675
GRIK3	-0.038
CACNB2	-0.3826
PDE10A	-0.453
DGCR14	0.02525
PCDHB9	0.4
RHOQ	2.7005
MAP3K4	0.13625
KTI12	-0.183
RPL23AP13	2.42925
GNG11	2.41675
CLCN3	0.0935
GPAM	5.025
VSTM2A	0.406
SLAMF7	0.2255
INTS2	-0.79525
PPP2CA	-0.5026
LRP12	-0.3794
SEC14L2	-1.27166666666667
DKFZP586H2123	4.42575
MC3R	-0.1505
CIRH1A	-0.761333333333333
HIST1H2AB	-1.017
POLH	-0.427875
MGC16703	-1.86033333333333
SNAPC2	-0.416
FILIP1L	2.695
RASGRP4	0.5855
LRRC1	-1.22525
GAS1	2.06275
PRAC	-0.504333333333333
DGKA	-0.906833333333333
NT5C3	-1.2655
PEG3	-1.53466666666667
NADK	0.244
PRR17	0.11525
LOC374569	2.967
SGSH	0.424666666666667
NLRP8	0.168
GALT	0.6568
MCF2	-1.2715
ZNF263	0.287
TACSTD1	-4.57816666666667
TYR	-6.455
ATP6AP2	0.1165
RNUXA	-0.213
ABHD10	-0.3998
GDPD2	-1.379
SLC35C1	0.929
UBE2A	-0.09575
HERC5	-0.564666666666667
FAM112B	-5.06916666666667
FBXL16	-4.473
DKFZP434A0131	-0.41625
ELA3A	-2.508
RBM41	-1.133625
HAO2	-0.11925
RNH1	0.712125
SHANK2	-0.663
OSBP2	-1.603875
DAK	-1.25566666666667
C3orf58	0.573
TCL1B	-0.897
KBTBD2	0.104375
SUGT1L1	0.624
UBE2E2	1.80016666666667
MYL9	3.725
CDC23	-1.033
PBXIP1	2.1393
CXorf40B	0.069
NBL1	1.47975
RTBDN	0.3845
RAB11FIP5	0.4945
TTTY13	-0.244
SCOTIN	0.311416666666667
SOHLH1	-0.718666666666667
CDKN1A	0.7025
NCK1	0.664
ZNF550	-0.79975
SAPS3	-0.369083333333333
SPIN3	-0.2655
MAGEE2	0.2795
MIS12	-0.4225
OR8H2	0.3215
KIAA0774	-1.56233333333333
UNC5D	-1.7215
CUL7	-0.530166666666667
LIPC	-2.99616666666667
DIO1	-2.41333333333333
C20orf11	-0.4782
CTRL	-0.6705
HS3ST2	2.61825
PAK4	0.0585
CCRL1	5.06125
RNF10	0.3365
ZNF567	-0.296
ZNF660	-0.262
TCEAL3	-0.3115
MAGOH	-0.245666666666667
CENPB	0.192833333333333
C19orf7	0.171875
LOC388965	0.841
ZCCHC13	-0.1145
JMJD1A	-1.2553
HIST1H4H	-2.1125
TBRG1	0.2292
GPC3	-0.524
TAF1C	-0.474
EBNA1BP2	-1.65883333333333
CIAPIN1	-0.54525
PDGFRA	0.433888888888889
CSTB	0.25125
CENPI	-2.94366666666667
GTF2E2	0.6225
RPP21	-0.895
CCNF	-1.32566666666667
KCNQ3	0.133
FAM79A	2.18775
SLC22A12	0.1665
NOVA1	1.663
FZD3	-2.0721
AKAP8	-1.26125
SOCS5	0.7075
CFDP1	-0.43825
DLG5	-0.342
PGM5	2.74166666666667
C1orf144	0.708833333333333
HDAC10	-1.662
RND2	-0.95975
C20orf199	-1.46425
RNMT	-0.677125
SLURP1	0.43125
ASTN1	-0.099
SH3BGR	1.6675
MYCL1	-0.99025
ZHX1	1.846
CENPK	-6.0535
FOSB	4.037
LOC643406	0.69575
C2orf59	-1.289875
TMEM135	1.911875
SLC27A2	0.28175
KRT33A	-1.2415
OVOL1	-1.09225
PAMCI	-0.0165
S100A7	-1.3355
ZNF789	-1.636
HARS2	-0.04075
RPL23A	-1.38133333333333
TCF23	-0.1215
UPF3B	-2.202
C17orf78	0.306
HLA-DOB	-0.0838333333333333
C14orf142	-0.592166666666667
TEKT5	-0.618166666666667
DMWD	-0.1415
POLD1	-2.59083333333333
GSCL	-0.0055
CALD1	1.7315
SCRT1	0.248
AIG1	2.024
UNC84B	2.3065
ZNF404	0.2585
TMED6	-2.45475
KIAA1462	1.9205
LRRC27	1.22233333333333
PYGO1	0.3225
PIGU	-1.00033333333333
ALAS2	-3.34583333333333
WRNIP1	-0.4965
CNNM3	-0.3165
ZNF2	0.4585
ST3GAL5	0.158083333333333
MRPL23	-0.53725
TSSK6	-0.299
PSMA6	-0.56775
C16orf70	-0.6455
KIAA1602	0.2835
ALMS1	-0.181
DCN	4.102
TMEM132D	-0.628
SUCLG2	0.9835
ABHD14A	1.193
DEXI	0.262333333333333
AMPD2	-1.384
IFNAR2	0.268166666666667
CYB5A	3.3269
TLOC1	1.868
NXF5	-0.9145
NRBF2	0.97775
KCTD3	-0.469
ITGAE	0.193833333333333
SLC30A3	-1.59066666666667
ZRF1	-1.9485
IFRD2	0.21875
XAB1	-0.39375
PYCR2	-0.418166666666667
SERPINB3	-4.004
TMLHE	1.0442
GEFT	0.061875
ABCA5	0.836375
EMR4	0.0558333333333333
TSFM	-0.4885
HIST3H2BB	-2.3525
ARHGEF19	-1.2525
TSPAN17	-0.304666666666667
ABCC8	0.73975
MAP1S	-0.0751666666666667
C22orf36	-0.35575
BNC2	0.684
HIST1H4A	-1.319
NDUFS3	-0.1305
WDR3	-1.319
XKR4	0.147
TTC33	0.204714285714286
STMN2	1.2045
CPN2	0.407833333333333
HSPC105	-0.922
PCOLCE2	3.838
C3orf55	4.211
KLHDC9	0.238333333333333
TBC1D23	0.702625
ATXN2L	-1.28275
MAP2K3	0.5245
SCAP	0.071
ZNF486	-0.309
C20orf96	-1.27775
NARS	-0.34675
ADAMTSL1	-0.444285714285714
PRCC	-0.169833333333333
CCDC126	1.17266666666667
ZNF675	-0.18925
CALCOCO1	1.80425
ANKRD43	1.957
CWF19L2	0.708833333333333
ZBTB32	0.461166666666667
BRAF	-0.42625
ODF4	0.0945
MGC14376	2.70683333333333
HORMAD1	-1.95666666666667
AAK1	0.24525
PEBP1	0.831416666666667
TNFSF5IP1	0.369666666666667
DKFZp564N2472	0.3955
RMND1	0.71925
IGKV1-5	1.61375
COL1A2	1.51083333333333
SERPINA5	-2.83325
AANAT	0.057
C19orf21	-3.43816666666667
GEMIN5	0.00575
UBR4	-0.0451666666666667
LTBP3	1.14533333333333
AMHR2	-2.57266666666667
PROCR	-0.01325
MYBBP1A	-0.97125
