Hybridization REF	TCGA-AV-A03E-20A-01R-A089-07
SPOCD1	3.773
RAB39	0.1655
GHRH	-0.3095
ITIH5L	0.90475
C17orf37	1.32175
SMCR8	0.33775
DPY19L2P3	0.754166666666667
IL11RA	0.583333333333333
GDF3	-3.56916666666667
RPS6KB1	-1.4505
DNAJC19	-0.3505
TOP1	-0.31525
CRCT1	0.252875
MPST	-0.17425
DPM2	0.53125
FAM38B	-4.02166666666667
SLC18A1	-2.33466666666667
FARP1	-0.446
PAX7	0.2475
TUBD1	-1.89625
GNL3	-0.5595
BTG2	-1.94213333333333
NDUFS6	-0.7265
C1orf79	-0.2405
ERAL1	-0.12325
ECHS1	0.63025
VPS4A	0.482
CYP11A1	-0.917375
ABCC6	-0.918285714285714
PBX4	-0.076
MOSC1	-3.736375
NCF4	-2.288
HYMAI	0.0525
NAGPA	-1.095625
OTOP2	0.3485
ACOT12	0.0195
MTHFD2L	1.3395
LOC441376	0.002
C19orf34	-0.0325
RAB1B	-0.1025
ALDOAP2	-0.7285
NTRK1	-2.07333333333333
ARTS-1	0.4376
SLC6A11	-0.5545
NAP1L2	-0.91
CNGB1	0.208166666666667
EPB41L4B	-0.772583333333333
FAM134B	1.032875
HS3ST3A1	2.94466666666667
CPXM2	-0.45675
SIRPB2	0.4675
CHORDC1	-1.17216666666667
TRIB3	-0.773166666666667
SLC2A5	-0.18375
C2orf49	-0.116166666666667
DDX5	-0.41325
OR5L1	1.3425
ANAPC4	0.6205
ZSWIM1	0.7925
LOC93622	-1.11325
KCNK3	0.0327
RP11-35N6.1	-2.01275
ZFP161	0.00866666666666666
AQP9	6.069
SLC15A2	-1.117
MREG	-2.02116666666667
OR9I1	-0.0405
PDLIM2	-0.13075
ADAM7	0.294
GSTCD	0.488166666666667
WDR21A	-0.46925
SLC12A8	0.708333333333333
TMEM174	0.4735
IGSF3	-2.4485
LRRN1	-2.36125
LOC402117	-0.1285
SRPK1	-2.7885
LY6K	-1.970375
NFIA	-0.7585
PTCD3	0.10775
LEP	0.908833333333333
PCDH21	-0.576833333333333
MAPKAPK2	0.0802857142857143
NMNAT1	0.904833333333333
LHFPL2	1.396875
C9orf43	1.24325
DIP2A	-0.369833333333333
ACTR8	0.32475
CCDC34	-0.62525
PTPN22	0.196125
ITGA3	3.2245
FAM129C	-0.20025
RABGGTA	-0.578166666666667
UNC45B	-0.177
KIAA1033	0.645
ZNF510	-0.477166666666667
CYP2D6	-0.349166666666667
SLC26A10	-0.447
STX8	1.08875
LUZP1	-0.2915
WDR89	-0.077
EIF4G3	1.2597
C5AR1	1.6265
ZNF623	0.0725
A2M	-7.5705
TGM7	0.97
GRPEL1	0.424833333333333
LMNB2	0.7868
ROCK2	-0.164166666666667
SNX16	0.04175
CCDC66	0.94825
ANXA3	-5.94325
KIAA1609	0.101375
EED	-2.1595
RNF32	-0.2215
HES1	-3.9801
CLC	0.075
ISL1	1.49516666666667
KIAA0528	-0.589625
MANEA	-0.246
C1orf61	-2.394
hCG_2001000	-0.5885
RAPGEF6	-0.2655
KIAA0020	-1.17216666666667
NEIL1	-2.51075
C16orf45	1.63925
RBM10	-0.318666666666667
C10orf125	-1.379625
MRS2L	-2.1165
DNAH17	-1.405125
C19orf10	0.09
C1orf160	0.90025
SLFN12	0.2165
EXOC3	-0.737666666666667
HIST3H3	-0.73925
NCOR2	-0.0436666666666667
TNFRSF9	2.83925
MFSD8	-0.51125
ALX1	-0.0121666666666667
NOL1	0.069
PODN	-0.462
TIAL1	-0.4895
HIST1H1E	-1.5995
NPY6R	0.3655
TM4SF4	-0.50425
CORO2A	-1.87025
ETNK2	-1.35116666666667
APOE	-1.996
ANGPT4	0.7325
HDGF2	0.41675
G30	0.409
ST8SIA4	-1.9265
F2RL1	-0.88225
FAM19A4	-2.02025
CCAR1	-0.131
B3GNT7	0.15075
OPHN1	0.1249
DSCR6	-3.2325
C21orf13	0.915166666666667
GAS2L1	0.424916666666667
RFX3	0.0546666666666667
COPS4	-1.54375
BCHE	-1.5185
BCL2	-1.557375
HBZ	-2.97733333333333
ARL13B	0.633625
MAPBPIP	0.368875
MYO15B	-1.38175
SPZ1	0.02775
KIAA1324	-0.755333333333333
PLCL2	-1.50325
C4orf29	-0.939
WDFY2	0.23075
ZNF284	0.2505
NAALADL1	-1.129
DUSP5	0.5715
PXDN	-2.464625
SLMO1	0.57625
TNXB	0.8396
BIRC7	-1.444
A4GALT	0.6005
TIMM22	0.57675
FAM110C	-1.61125
TOMM34	0.203125
ABHD9	0.608
ADAM32	2.12
CRHBP	2.1575
AQP2	0.446875
LOC130355	0.088
ZNF187	-0.3535
ZNF816A	-3.3145
F7	-0.051875
CNOT1	-0.1488
SLC13A4	-0.83525
ZBTB11	-0.151
B3GALT5	-0.09775
EXOC2	0.0263333333333333
IRS1	0.5199
TMEM1	-0.363333333333333
MRPL34	0.307
SAMM50	-0.79275
CDC42EP3	2.2325
HSF2	-0.1703
MFN2	0.582
TSPAN7	-2.57316666666667
NUCB1	-0.0550833333333333
RHOH	-4.93775
ARL16	-0.617
TACR1	-0.0375
SFRS5	0.3445
SNX25	0.660125
RHBDF1	0.440666666666667
PCDH18	0.519666666666667
HMG1L1	-0.54375
MYO5C	-3.94025
MAPK10	1.8825
LDHAL6A	0.669166666666667
NUDT12	0.7845
NCAM1	0.376875
GLIS2	0.9635
GGTL4	0.324
DAPP1	-2.97525
ATF7	0.478
KIAA0748	-1.32275
NFIL3	-0.8415
TM6SF1	-0.1088
SEZ6	0.517625
NANOS3	0.643
DNAJA3	-1.81416666666667
CLDN6	-2.469
CIITA	2.5887
EPHA4	-0.770666666666667
FANCC	0.194
CMTM3	0.099625
PSG3	0.181
MRPL15	-0.98225
C21orf59	0.5905
PLCXD2	0.057
C2orf34	-0.06525
UBE2L6	0.796375
MED14	-0.261666666666667
HP1BP3	-0.493
C6orf208	-0.303
TPBG	0.14325
OSR2	-1.99525
XPC	0.478333333333333
KLHL7	-0.520666666666667
CCR3	0.385833333333333
AGTPBP1	-0.160333333333333
PCSK6	-3.1262
STAT5A	-2.8011
FAM18B	-0.65425
LONRF2	-1.13433333333333
PTPN2	-0.067125
SF3A3	-0.671333333333333
EFCBP2	2.2705
HCFC1	-1.547
AHNAK	0.61725
ACTR5	0.40125
KIF14	-0.806285714285714
TENC1	1.502
HEATR5B	0.334
YIPF2	0.170666666666667
MYEOV2	0.500333333333333
DUSP18	2.094
KIAA1012	0.30525
AHR	0.9785
C17orf53	-0.943666666666667
PTPRH	-0.784
ATP6V1C1	0.0291
TAS2R3	-0.03
LOC440356	0.57025
COQ10B	1.00575
PSMF1	-0.561416666666667
SORBS2	2.426
NFE2L2	-0.62475
TMCO7	-0.12675
SH3PXD2A	-0.00610000000000006
SH2D2A	-2.9365
SPINK5	-3.3845
MRPS24	0.0535
OPA3	0.657
TRAF7	-1.1475
C4orf35	0.223333333333333
MT1G	1.807625
MGC39545	0.71525
HS1BP3	1.3564
OR2B2	0.286
CHRM4	0.349
SFRP2	-1.835
RIC3	-1.30075
ART1	-0.2325
C6orf1	1.433
DUS4L	-0.403
C10orf104	-0.322
TNFAIP6	2.2895
RTEL1	-0.22
CCT4	-1.2214
ZNF709	-1.6545
CHMP6	0.226333333333333
UPP2	0.2355
CYP19A1	-0.70475
CD151	0.479666666666667
NDUFA13	-0.320833333333333
ARFRP1	-0.546166666666667
FAM26B	1.7255
CRYBA1	-0.9525
MRPL41	0.733833333333333
NPFFR2	-1.4015
HRH2	0.508
SCAMP3	-1.09616666666667
MTMR6	-0.6132
MTG1	-0.5235
UBTD1	1.11525
CRABP1	-2.8165
FLJ33790	-2.0769
KIAA1908	-0.630833333333333
GPR158	-3.148
PACSIN3	-0.761
OMD	-0.434666666666667
CATSPER1	1.60933333333333
HOXB8	-1.16875
FBXO46	0.632
OAS1	-1.22133333333333
SVIL	1.1795
PHB2	-0.8365
ADCY3	-0.556
NDRG2	-2.164
ERMAP	-0.481
APBA2	-2.36
IGSF9	-2.74675
WNT6	-0.895857142857143
MYCBPAP	1.06475
ATP2B2	0.6439
CPVL	-3.6274
TRAM2	0.51925
NOP5/NOP58	0.63725
ZNRF4	0.4305
TLK1	0.411875
MTMR12	-0.750214285714286
ZNF384	-0.453666666666667
FAM9B	-2.9105
RPN1	0.7714
PMVK	-0.167
EIF3D	0.3443
SIX2	-1.694
HPS1	2.31964285714286
RNF7	1.03025
PSKH2	0.3075
KCTD13	0.312833333333333
CSMD3	-0.4628
FBF1	0.5685
IL8	0.02675
SERPINB13	0.151916666666667
FBXL20	0.416
BLR1	0.175
SH2B1	0.8575
RFNG	0.009125
RAB20	-0.468166666666667
RBM7	-4.2535
POLR1A	-0.257
TMPRSS4	-3.281
TAF9	0.106375
TERF2	-0.902833333333333
TNFRSF1A	0.361083333333333
ACADVL	0.439666666666667
GTF2H5	0.534
EDG8	-1.3875
C9orf140	-0.70075
UST6	0.283
ZBTB8OS	0.552
ZNF710	-0.469
GPR174	-1.339
ATP6V0A2	-1.39875
KIAA0319L	-0.211166666666667
XKRX	-0.9785
DOPEY2	0.2321
SDHD	-1.3435
SUMF1	1.25875
OSM	0.162
OPN3	-2.124
DAGLB	-0.773666666666667
PPFIBP1	1.4038
TRIM63	-3.97225
C10orf53	0.5365
LYPD3	-1.93616666666667
BCL7A	-0.92425
AGER	-0.505333333333333
TCF19	-0.897625
SAT2	1.7905
PFTK1	0.8295
GABRE	-3.716
C15orf38	-0.5581
FIS1	-1.017
KCNV2	0.9335
CLPS	0.27375
PPCDC	-0.457625
FOXN2	0.584166666666667
NT5E	1.1822
CD83	-1.3735
IL18	-3.047625
VPS16	-0.6965
IGFBP2	-4.5655
NOTCH2	0.5925
SIGLEC1	-0.185
CD93	-1.4085
SULF2	-5.69175
CEP164	0.470625
P53AIP1	0.930833333333333
TOR2A	0.0451666666666667
ZNF136	0.462
MGP	-2.047
CCDC144A	-0.383
TRPC1	1.256
SMS	0.641333333333333
MAPK7	1.02083333333333
RRAGC	1.842
PARD6A	-0.368833333333333
NUB1	-0.358
SYNGR4	0.30375
OR11H12	0.176
WIF1	1.389625
GCH1	-0.8805
OR11H4	0.246
SLC44A5	-0.3325
GPRIN2	-0.7915
LOC401431	1.29325
CPA4	1.6671
MELK	-0.599222222222222
IL15RA	-0.98575
CUL3	-0.305625
HMBOX1	-1.97125
PODXL	-3.82875
CCT6B	0.171333333333333
COMTD1	-0.9555
MUC20	-1.0635
GPX2	-3.56625
ITK	-0.100125
FBXL5	0.29525
C13orf27	-0.3645
DEFA5	0.3665
TRHDE	-0.2455
MTP18	-0.973
UQCRQ	0.533
ITGB2	-2.92941666666667
CSRP2BP	-1.231
TAS2R44	0.5375
PHPT1	0.583
FAM44C	-0.39225
ERH	0.017
MPHOSPH1	-1.2505
MORC1	3.792
PARVB	0.17175
LAMA1	-0.694166666666667
PGBD3	0.22375
GIMAP6	-0.08575
AREG	-6.9815
LIPT1	0.68375
MGC99813	0.08525
C1orf201	0.4125
GRIN2A	-0.6291
MAN2C1	-0.418125
NSUN5	-1.87375
SF3B5	-0.21625
MYC	-1.638875
NRXN1	-0.494833333333333
ZNF18	1.733
SPDYA	0.636125
SLC37A1	-2.386
DECR2	-0.15975
ANKRD38	-1.588
SPTLC3	1.21716666666667
SUPT16H	-1.07325
DTWD2	0.0815
ULBP1	0.3395
ZADH1	0.597333333333333
OIP5	-2.837
IL10RB	-0.467
OTUB2	0.561
VWA3A	0.252166666666667
SPIC	0.3195
OR6C4	-0.443
PSCD4	0.976666666666667
DPY19L2P2	-0.643
TRAPPC6A	-0.842333333333333
C21orf2	-0.321833333333333
CEMP1	1.0635
LIN7B	0.249
E2F7	0.582333333333333
VCP	-0.02725
LAMA3	0.7875
BGN	-0.961
GPR160	-4.445
COCH	-5.29383333333333
GPR81	-2.206
APOBEC3F	1.36875
tcag7.1017	-0.656
C1orf32	0.268
SCGB1D2	-0.75175
FLJ43987	0.075
C6orf170	0.983
KLK9	0.8625
GPD1L	-0.357
VPS37B	0.536
ATG3	-0.253666666666667
ADAMTS17	0.6105
KLHDC2	-2.53666666666667
NDUFV2	0.075
BLK	2.50225
MATN4	-0.8885
GPM6A	0.03375
GBP4	-1.28583333333333
TMEM162	0.450833333333333
PKP2	-2.0065
HRASLS	0.724111111111111
MMP1	-2.59175
SFXN3	1.0918
FSD1	0.9465
ST6GALNAC3	-2.985
CA12	3.0463
NCOA6	0.811
C19orf58	0.5949
PPP4R1	-0.419833333333333
MAN1A2	1.318
IKBKAP	-1.5575
UPF1	-0.664833333333333
KIAA1219	0.745
WNT16	-0.2385
SNW1	-0.130875
IL18RAP	-0.11825
RPP30	0.358875
CDC40	0.00235714285714286
SETD3	0.765166666666667
SLAMF6	-0.00275
ELK4	-0.5275
TRIM47	1.45666666666667
ACOX3	1.002
TRIM6	-0.148875
KIAA0372	0.289333333333333
TP53AP1	-0.015875
SMURF2	0.323
ADAD1	0.14125
EBP	-0.5021
KRTAP13-2	-0.4285
FLJ36874	0.174333333333333
TOR1A	-0.2645
P2RY4	0.692
GPBP1	-0.8475
TRPV1	0.98275
ADAMTS12	2.40766666666667
PES1	-0.00100000000000001
ATG4A	0.450333333333333
MAGEA10	-4.0315
WFS1	0.5105
CC2D1B	1.19166666666667
PABPN1	-0.138875
SLC25A30	0.08625
SLCO1C1	-0.3305
SLC22A5	0.22925
KIF23	-1.44683333333333
SYN2	0.0143333333333333
ASPN	0.101833333333333
CENTG2	0.6055
QSOX2	-0.2521
FLJ10815	1.44833333333333
STK24	-0.2008125
SPEG	2.294
STK10	0.5975
DACT2	-2.981
AAAS	0.44575
SSX3	-0.34125
ABCD3	-1.5626
C4orf12	1.151625
PARVG	-2.18166666666667
FIG4	1.9675
C9orf46	-0.16575
TMCO6	-0.5015
IGHMBP2	-0.779
DUS2L	-0.737333333333333
FAM3C	-1.3411875
TMEM16D	-1.575375
DCTN4	0.373
KCNH3	-0.165
EIF2AK2	1.13825
AP1S3	-1.092
CST4	-0.213
PAM	1.5251875
NUTF2	0.07075
CITED2	-0.8389
SLC39A4	-0.3175
C2orf52	-0.0405
GRM3	0.4165
C12orf49	0.131875
CCDC49	-0.226
GRAMD1B	-0.45125
FNDC4	2.37875
SIAH2	-1.774
GDPD4	0.37375
C21orf87	0.245
ATP5A1	-1.42266666666667
C16orf63	-0.62475
LOC388135	-1.44816666666667
ATP5J2	-0.111875
MMP3	2.978
EMID2	-0.39425
CRHR1	0.243
WDR70	0.095
C13orf31	2.1815
ZFAND1	-2.42775
CCL18	0.717833333333333
C3orf49	-0.355
RINT1	-0.6715
KIAA0408	1.30133333333333
F13A1	0.0842
SLC10A1	0.4415
OGN	-3.5795
GIPC2	-2.63783333333333
XPO6	-0.352833333333333
LCE1A	0.961
FMR1	-0.6018
LOC374920	-0.6505
DUSP3	0.93675
ANKMY1	-0.281
C7orf50	-0.37225
BBS9	0.502
UNC119B	-0.064
C9orf72	0.531
MGC35440	1.016
ENTPD6	-0.586375
PPP1R2P9	-0.009
ERCC4	0.51475
FAHD2B	-0.763
HMHA1	-4.625
HACL1	-0.777
RAD23A	0.620833333333333
FAM83B	-2.16125
PPP5C	-0.900333333333333
RNASEH2C	-0.38475
C9orf153	0.455
SCAMP4	1.068
GHITM	0.6281
NDUFB7	0.4635
ADCYAP1	-0.499
SP110	0.739166666666667
MAP3K7IP2	0.1165
DHH	0.1655
AGRN	-0.015
WDR33	-0.132
CEP290	0.117833333333333
PRPS1L1	-0.925
KLRA1	0.057
GPR97	0.064
CHD7	-0.915583333333334
TLR10	0.5075
SLC30A8	-0.4695
HIC1	-0.634666666666667
IAPP	0.328
RXFP4	0.49775
GP1BB	0.763
SHQ1	0.2505
NKX2-3	0.421333333333333
API5	-0.4025
FTHP1	2.0345
MOV10L1	0.602666666666667
TRIM6-TRIM34	2.48083333333333
ADHFE1	1.59225
FAM117A	-1.03325
DDI1	0.379666666666667
CDON	-0.91
TRIM73	0.7865
IGKC	-0.06
MMP14	1.71016666666667
DYNC1LI1	-0.501
C11orf66	-0.114
TRBV3-1	-1.6785
FASTKD5	-1.16525
BIVM	0.1015
LHX4	0.2575
CXCL2	3.6259
RAB2B	-0.956333333333333
IZUMO1	-0.9605
MAP3K15	-1.798125
FAM19A2	-0.1065
ZC3H8	-1.45466666666667
ZMAT1	2.149625
SPINK5L3	0.7765
SLC10A6	0.6745
APPL2	-0.25025
CARD10	-0.0131666666666667
LOC402176	-2.07375
EEF1D	0.1219
RAB6A	-0.834
C12orf5	-0.596625
PAPOLG	-0.4775
MSRB2	-0.121
BCR	-0.589333333333333
PUS3	-0.9325
TIAM2	-1.74875
ZNF317	0.229833333333333
CHD2	0.239785714285714
FZD5	-1.31004545454545
NUDT8	-0.96075
ZNF763	0.182
PRC1	-0.863333333333333
ABCB9	0.307
SPATA3	0.51875
TRAK2	1.68
STAB1	-0.235625
LRRTM2	0.544833333333333
psiTPTE22	0.997
DBI	0.928
SERPINA11	-3.12875
NAT5	-0.66575
C20orf58	-2.62975
RPS6KA4	0.8375
FLJ90650	-0.223
TGFBRAP1	0.2385
CHRDL2	-1.45525
FAHD2A	-0.689833333333333
CNTN1	-0.2585
BBS4	-0.3416
TMEM181	0.85125
MINPP1	-1.6175
MPHOSPH6	-0.561166666666667
HOXC10	-1.5678
ITPKB	-1.64325
CLPTM1L	-0.82075
MEOX2	-1.85916666666667
ATP6V0C	0.2625
PRPF8	-0.739666666666667
TMC5	-1.11025
FKBP3	-1.295
PLEKHB2	0.08675
OR4D6	-0.155
ZNF544	-3.3281
D2HGDH	-0.103375
RPL18A	-1.1543
HEL308	-0.10175
MPP6	-1.71325
TCERG1	-0.51125
KRT16	-2.173
KLF17	-0.346
KLF5	-0.346375
CDR1	3.468375
VCX3A	-2.186
FBLN2	-1.628625
C14orf104	-2.075
HBE1	-4.6202
OR4S2	-0.02
C1orf108	-0.982
ROBO4	0.872
CPEB4	0.816375
C11orf80	-1.104
BCKDHA	-0.000833333333333325
MYOC	0.43975
GIF	0.5535
CKMT1A	-1.9505
RPL3	-0.0505
THBS1	-1.403625
APOO	-0.189
ARMCX1	0.96175
HSZFP36	-0.6905
SNAPC5	0.1395
EIF4ENIF1	-0.10425
ZNF433	-2.1585
TNFRSF21	-1.689
TMPRSS7	-0.071
SPATA18	1.3492
HPDL	-3.814
MKL2	-0.2376
TBX3	0.368076923076923
C21orf93	0.615166666666667
DAXX	0.133
ELMO1	-0.55375
RGS13	-0.447666666666667
TAF11	-2.73175
UNC13A	-1.93425
LOC653314	-0.1016
ORC3L	0.66475
IMAA	-0.4795
TARBP2	-0.078
CABIN1	0.2755
TRIOBP	1.3254375
HIST1H2AC	-2.122875
RGS22	-3.07866666666667
NCOA1	0.957166666666667
IL25	-0.226
SNCG	-0.428
GPR6	-0.045
AMDHD1	-1.6995
CHEK2	0.11525
C6orf142	-0.9585
DRD4	0.721
C14orf68	-0.9315
GDF11	-1.208
SEMG2	0.066
CD247	-4.4245
CDAN1	-0.28625
RBMX2	0.201833333333333
TGS1	-0.79325
OIT3	-0.04825
SYF2	-0.11275
MCM4	-0.600375
PKHD1L1	-0.168375
CEP192	-1.137
IFT88	-0.09425
RPL9	-0.8285
RAB32	0.468125
DDX43	-4.158
P2RX2	0.749833333333333
OR5D18	0.431
UBE1	-0.49875
SLC24A1	0.5225
ARHGAP5	-1.0995
CETP	-2.0715
KIAA1731	-0.4125
SLC9A4	0.137
PTPN6	-2.13975
BAHD1	0.77175
GRIK3	0.8075
CACNB2	-0.741
PDE10A	-1.49925
DGCR14	0.751
PCDHB9	1.32783333333333
RHOQ	2.64316666666667
MAP3K4	0.23
KTI12	0.433
RPL23AP13	2.3875
GNG11	2.21075
CLCN3	1.43366666666667
GPAM	-0.868375
VSTM2A	-0.326
SLAMF7	3.0455
INTS2	-1.18325
PPP2CA	-0.9731
LRP12	0.7738
SEC14L2	1.461
DKFZP586H2123	5.16275
MC3R	0.3055
CIRH1A	-0.194166666666667
HIST1H2AB	-0.834333333333333
POLH	-0.224375
MGC16703	-0.00050000000000001
SNAPC2	1.1715
FILIP1L	-1.4535
RASGRP4	0.666
LRRC1	-0.9475
GAS1	-2.646
PRAC	-0.1845
DGKA	0.608666666666667
NT5C3	-1.8915
PEG3	-4.20825
NADK	-1.3985
PRR17	0.479
LOC374569	-0.928
SGSH	0.130833333333333
NLRP8	0.1145
GALT	-0.0377
MCF2	0.3175
ZNF263	-1.22125
TACSTD1	-6.22666666666667
TYR	-5.9762
ATP6AP2	-0.28775
RNUXA	-0.1405
ABHD10	-0.5254
GDPD2	-0.9165
SLC35C1	0.608
UBE2A	0.204
HERC5	0.518666666666667
FAM112B	-5.05316666666667
FBXL16	-0.8735
DKFZP434A0131	0.05325
ELA3A	-1.804
RBM41	-1.547875
HAO2	-0.03575
RNH1	0.3205
SHANK2	-2.48783333333333
OSBP2	1.062
DAK	-1.464
C3orf58	0.353
TCL1B	0.015
KBTBD2	-0.464375
SUGT1L1	-1.1995
UBE2E2	0.136333333333333
MYL9	3.25725
CDC23	-1.111
PBXIP1	0.1027
CXorf40B	-0.203
NBL1	-1.408
RTBDN	1.1435
RAB11FIP5	1.25175
TTTY13	-0.348
SCOTIN	-0.359083333333333
SOHLH1	-0.301166666666667
CDKN1A	0.929357142857143
NCK1	-1.25575
ZNF550	-2.24425
SAPS3	-0.83925
SPIN3	0.876333333333333
MAGEE2	-0.06125
MIS12	-0.3905
OR8H2	0.1835
KIAA0774	-0.561833333333333
UNC5D	-0.8575
CUL7	-0.806166666666667
LIPC	-2.54283333333333
DIO1	-2.23375
C20orf11	-0.9644
CTRL	-0.2705
HS3ST2	0.6255
PAK4	0.892666666666667
CCRL1	0.08025
RNF10	1.085625
ZNF567	-5.773
ZNF660	-1.874
TCEAL3	1.21925
MAGOH	-1.43216666666667
CENPB	0.0251666666666667
C19orf7	0.18925
LOC388965	-0.54575
ZCCHC13	-0.0685
JMJD1A	-0.2869
HIST1H4H	-0.5705
TBRG1	0.1773
GPC3	-5.797
TAF1C	0.142375
EBNA1BP2	-0.726
CIAPIN1	-0.859
PDGFRA	-3.47161111111111
CSTB	3.016375
CENPI	-0.613666666666667
GTF2E2	0.165333333333333
RPP21	-0.44025
CCNF	-1.8355
KCNQ3	0.7675
FAM79A	-0.41325
SLC22A12	0.532
NOVA1	0.7255
FZD3	-1.1596
AKAP8	-0.99975
SOCS5	-0.107625
CFDP1	-0.72275
DLG5	0.2135
PGM5	-0.0155000000000001
C1orf144	0.281833333333333
HDAC10	-0.0145
RND2	0.19
C20orf199	-0.114
RNMT	-0.6205
SLURP1	0.405375
ASTN1	-0.52275
SH3BGR	4.7465
MYCL1	-0.809375
ZHX1	-1.662
CENPK	-1.70325
FOSB	0.6133
LOC643406	-0.13875
C2orf59	-0.26975
TMEM135	-0.962625
SLC27A2	-4.77425
KRT33A	-4.0355
OVOL1	-2.571125
PAMCI	-3.13966666666667
S100A7	-1.183
ZNF789	0.3875
HARS2	-0.201
RPL23A	-1.28466666666667
TCF23	2.232
UPF3B	0.00725000000000001
C17orf78	2.7455
HLA-DOB	-0.210833333333333
C14orf142	0.0555
TEKT5	0.414333333333333
DMWD	0.542
POLD1	-0.9465
GSCL	0.1265
CALD1	1.3154
SCRT1	0.737166666666667
AIG1	1.2335
UNC84B	-0.58975
ZNF404	2.13375
TMED6	-1.904
KIAA1462	-0.3945
LRRC27	1.71633333333333
PYGO1	0.584
PIGU	-0.392333333333333
ALAS2	-3.51216666666667
WRNIP1	-0.32725
CNNM3	-1.7465
ZNF2	-0.33325
ST3GAL5	-0.81725
MRPL23	0.993
TSSK6	-0.22175
PSMA6	-1.172
C16orf70	0.58075
KIAA1602	0.451
ALMS1	0.105166666666667
DCN	-3.989375
TMEM132D	-0.82925
SUCLG2	0.5215
ABHD14A	0.40325
DEXI	-0.144166666666667
AMPD2	-0.266333333333333
IFNAR2	-0.1135
CYB5A	-0.3338
TLOC1	0.0604
NXF5	-0.0556666666666667
NRBF2	0.5475
KCTD3	-1.0845
ITGAE	-1.97383333333333
SLC30A3	-1.32383333333333
ZRF1	-0.24
IFRD2	-0.24625
XAB1	-0.2
PYCR2	0.0528333333333333
SERPINB3	-1.7135
TMLHE	-0.4535
GEFT	0.222875
ABCA5	0.317
EMR4	0.194333333333333
TSFM	-0.29025
HIST3H2BB	-1.5055
ARHGEF19	-2.52625
TSPAN17	0.2535
ABCC8	-0.79275
MAP1S	0.606166666666667
C22orf36	0.222
BNC2	0.628785714285714
HIST1H4A	-0.1695
NDUFS3	-0.208833333333333
WDR3	-0.0976666666666667
XKR4	0.56375
TTC33	-0.614571428571429
STMN2	0.658
CPN2	-0.29
HSPC105	-1.72125
PCOLCE2	-0.7195
C3orf55	-0.852
KLHDC9	-3.48083333333333
TBC1D23	0.63075
ATXN2L	0.453333333333333
MAP2K3	0.66825
SCAP	-0.39475
ZNF486	-1.816
C20orf96	0.725
NARS	1.41025
ADAMTSL1	1.53707142857143
PRCC	0.530833333333333
CCDC126	-1.31583333333333
ZNF675	-2.18675
CALCOCO1	0.742
ANKRD43	-2.0965
CWF19L2	-1.8955
ZBTB32	0.0948333333333333
BRAF	0.30875
ODF4	0.44425
MGC14376	2.15616666666667
HORMAD1	-1.7005
AAK1	0.535166666666667
PEBP1	1.007
TNFSF5IP1	-0.170333333333333
DKFZp564N2472	0.5965
RMND1	0.78175
IGKV1-5	0.71525
COL1A2	0.170916666666667
SERPINA5	-4.364625
AANAT	0.242
C19orf21	-3.30616666666667
GEMIN5	0.26575
UBR4	-0.373
LTBP3	1.1105
AMHR2	-2.27516666666667
PROCR	1.79925
MYBBP1A	0.15925
C20orf39	2.81166666666667
ZNF697	0.398625
PASK	0.4918
ZNF776	0.0958333333333333
RFXDC2	-0.433375
KIAA0467	0.67475
C10orf96	-1.702
ZNF503	2.3435
GULP1	-1.62708333333333
KCNE4	-0.6725
DKFZp434K191	-0.217375
LOC196913	-0.4185
BHLHB4	0.7615
CH25H	2.812
LOC81691	-0.365
ALPL	-0.303785714285714
COL12A1	-1.648125
FOLR3	-0.696166666666667
GPR123	0.266625
TRIM62	0.266428571428571
ABLIM1	-1.85516666666667
MAST3	-0.0865
RHBDD1	0.633666666666667
LOC338809	0.5515
RYBP	-0.18875
TTC26	0.2505
ZNF22	0.0576666666666667
ISCA2	-0.35275
RDM1	0.332
PIGM	-0.54225
GNB3	-0.3275
ACTR2	-0.342
HMGB1	-1.1048
EDG1	0.655333333333333
SOAT2	-2.587
OR10AD1	0.188
RAP1GDS1	0.527166666666667
LCE1F	0.576
ESM1	-2.51275
RCN3	0.6445
CREBL1	-0.1745
DBNL	-1.04266666666667
PTGER3	-0.483125
USP30	0.2205
BCL2L12	-0.341166666666667
KIF26B	0.87675
ZNF416	-0.49875
ZNF225	-0.133
C17orf70	-0.48275
ZNF554	-0.2245
RAE1	-0.637666666666667
TNIK	-0.95
ACTN3	0.5725
MGC45922	1.0185
CCNA1	-1.42116666666667
RYK	0.0248333333333333
IL26	-0.2585
LRP3	-1.03316666666667
QARS	-0.40025
SOX7	-0.350285714285714
BID	-0.034625
OR2S2	-0.1945
CXCL14	1.69925
C11orf47	0.2465
MGC29891	0.767166666666667
HSPB8	2.0494
PRDM14	-1.0925
NUFIP2	0.34525
MNAT1	-0.23925
ZDHHC2	0.648083333333333
MBNL2	-0.399
ADD3	-0.135125
CSNK2A1P	-0.4745
KLK6	-2.39616666666667
TMEM111	0.0866
KIAA1279	0.52
NUBP2	-1.1415
RAB42	-2.9745
ID3	-1.0939
TM9SF1	-0.8175
MDP-1	-0.622
POU4F2	0.4145
IQCK	1.2285
C16orf14	-0.93675
CAPN3	-1.437375
FAM43B	0.260875
RECQL	0.18425
AP1G1	-0.0518571428571429
