Hybridization REF	TCGA-A8-A086-01A-11R-A00Z-07
AVPR1A	0.838
C21orf125	-2.00525
TNFAIP8	0.0266666666666667
GNB2L1	0.366
CALCRL	1.9675
SCGB2A2	5.71933333333333
UBXD7	-0.1395
ZNF674	-0.3985
TMEM35	0.13375
BRSK2	-0.951
HECTD3	-0.522166666666667
TMEM188	-0.591583333333333
LGALS9	1.508875
SCARB2	0.827333333333333
USP34	-0.016
C17orf28	1.425
ZDHHC23	-0.95
AQP12B	-0.03
SLC16A3	-0.569375
APLP2	-0.36925
ITIH2	-5.2265
MICAL3	-0.94075
TNNI3K	0.4533
HDAC2	-0.16025
PRR7	0.183
THBS2	1.4815
LOC751071	-0.2565
CA2	2.51833333333333
RANBP17	0.99675
RLN3	0.4125
CRYZ	0.430333333333333
GBAS	-0.5015
TAS1R1	-0.3985
MPZL3	-0.339
PCDH8	0.17525
HSP90B1	-0.415333333333333
KCNK15	1.623
TNIP2	0.194166666666667
GPR146	0.261
NOL6	-0.259125
SPC25	-2.584
STEAP2	0.373857142857143
VAMP3	-0.210333333333333
TCIRG1	1.123
ZP4	0.249333333333333
PARL	-0.063375
TRIM39	0.053
KIAA1305	1.0575
CRNN	0.319666666666667
GRN	0.63825
HSH2D	0.86
SCAMP1	0.797625
KIAA1913	1.5195
PTS	-0.9705
BANP	-0.320928571428571
PRKACG	-0.0665
ADCY6	0.1905
C16orf46	0.121
CYP51A1	0.058
DDC	-4.73575
ANPEP	0.4545
PROM1	0.329
SIGLEC10	1.90325
COPG	0.5315
FAM26E	1.399125
TRIP4	-0.05825
SNX3	0.136666666666667
C1orf175	0.493166666666667
PPY2	-0.37175
C14orf152	0.268
FTSJ1	-0.789333333333333
DST	0.0201052631578948
LOC554235	0.03675
GLRX5	-0.078
C20orf12	0.7622
CAB39	0.0336666666666667
MSH2	-1.09433333333333
PIP4K2C	0.7965
CYLD	-0.051375
WTAP	0.579875
MGAT4A	1.22733333333333
TSC22D4	-0.6015
CHRM2	-1.3705
PPYR1	0.227666666666667
CCNH	-0.112333333333333
RRM1	-0.29275
ECAT8	-2.98425
LOC400120	-0.366
GABRA4	0.335
C14orf4	1.42433333333333
C1orf59	-2.45975
CTDSPL	0.248583333333333
NHEDC2	-1.283
PDE11A	-0.521266666666667
KLHL29	-2.03325
CD5	-1.6354
TSPAN9	1.4445
WDR67	-0.27225
THUMPD1	0.8316
C18orf17	1.1545
CLYBL	0.1605
FLJ13231	-0.1555
CMBL	1.140375
LECT2	-0.34625
NKAPL	1.28766666666667
LOC654780	0.419
OR4C6	-0.338
RAB30	2.4595
TSSK4	0.018
TMEM163	0.0945
OSBPL11	0.10925
GNB5	-0.503166666666667
CCL21	0.365
C1orf121	-0.424666666666667
FMO2	1.19566666666667
RPTN	0.678
MSTN	0.5385
VCL	-0.330357142857143
FYTTD1	-0.004
C11orf1	-0.24325
CCDC88C	0.89075
HFE	-0.548444444444444
MOGAT1	-0.4715
FAM125B	0.591666666666667
IRGQ	0.382
RAVER2	0.15575
AKAP5	0.043
SSSCA1	-0.51475
C11orf63	0.12325
ACTG2	0.8803
PORCN	-1.109
DTL	-1.64190909090909
TMEM151	0.41075
FAM122C	-1.5165
RSAD2	3.7901
BAT4	0.018
KRTDAP	0.1195
MYH8	0.335142857142857
CRTC3	0.80775
LRRFIP2	-0.1798
INTS4	0.995833333333333
TTN	-0.946333333333333
SLC26A5	0.4785
PLLP	-0.06375
RGS6	-0.34475
SRGAP3	0.3285
ZNF525	0.251333333333333
NBR2	-0.2205
C13orf1	-0.7567
ZNF137	-0.1385
CEP27	-1.36475
BEST2	0.329
RNF121	0.2245
DMRTC2	0.07825
C8orf76	0.2165
BCCIP	-0.32475
MEST	-1.63925
HTRA2	0.2195
ANGPTL2	1.53625
ILKAP	-0.475666666666667
ERAS	0.6565
HBS1L	-0.193
CPA5	0.282
TMEM30A	0.624833333333333
CD300LF	1.2245
WISP3	0.4525
CRK	-0.192357142857143
PDS5A	-0.2919
BRPF3	-0.0966666666666667
NEDD9	-0.06875
SMPDL3B	1.21325
PSG6	-0.91775
PSMD13	-0.596
ETV5	-0.9560625
OR51A4	0.032
BTBD7	0.281916666666667
GSTO1	-0.855875
hCG_16001	1.007
MAD2L1BP	-0.285333333333333
COX6A2	1.099
SCNN1A	2.19583333333333
LSM1	2.22083333333333
UGT2B11	-3.22125
IDUA	0.4175
PPP2R3C	-0.5055
COX11	-0.1945
PDZK1	-3.27425
ZNF443	0.475333333333333
MGC21874	0.884
ZNF323	0.2309
KRTAP10-10	0.8865
CXCL6	-0.058
SLC34A2	1.3177
LOC284402	0.976
NPTN	0.855416666666667
UPP1	-1.842
SLC6A9	-0.1765
OR7G3	0.56625
CISD1	-0.290166666666667
ZNF545	0.190833333333333
SYT14	-0.00449999999999998
NT5C3L	0.163
ZNHIT3	0.096
SNRPD3	-0.30775
KIAA0701	-0.150125
UNC93B1	1.225
GMNN	-1.920625
SPCS2	1.23433333333333
LOC388524	-0.1475
NAPRT1	2.0635
PNLIPRP1	0.0795
OR6V1	0.4655
PRKAB1	0.1875
EYA4	-1.64033333333333
KIF20A	-1.364
ALG10	0.51775
ITPKC	0.528166666666667
LMX1B	0.703666666666667
RPUSD4	-0.966166666666667
C7orf34	0.131833333333333
DLGAP2	0.394375
PFN1	-0.9474
MICALL2	-0.383
ZNF654	-0.5615
SS18L1	-0.723875
SLC16A8	0.359
MKI67IP	-0.044
ITGB3	-0.317625
TCEA3	2.60616666666667
CEP152	-1.7485625
CLIP1	0.49725
ZNF75	0.069625
ATP5C1	-0.591333333333333
NUDT5	-0.922
PSCDBP	-0.394
UBP1	-0.133
RBM27	0.097
C13orf15	2.12975
ZNF282	0.213166666666667
ZNF222	0.0411
COL10A1	6.2245
PRDM15	-0.9635
TTTY5	0.337
FAM9C	-0.363083333333333
C20orf67	0.08175
GNG13	0.9315
F12	-1.28825
C1orf41	-0.4715
CPXCR1	0.142
GSK3A	0.00625000000000001
SUPT6H	0.0958333333333333
PI16	-1.98866666666667
ELL2	-0.471416666666667
C9orf167	-1.32
PVRL3	-1.9817
FLJ38596	1.26
ADAM20	0.597
GPR89A	-0.256
GPR87	-0.3245
ZNF30	0.2835
SMR3B	-0.28825
ZNF770	0.206125
TRPC4AP	-0.3325
DKFZP686E2158	-0.0075
C2orf28	0.288166666666667
FREM1	-1.744
LAMA4	0.889666666666667
ADPRHL2	0.35475
EIF4G2	0.5025
GUCA1A	-0.5315
CTNNA2	-0.95125
NUDT15	-1.49183333333333
CEPT1	-0.193666666666667
ZNFX1	0.5179
CCDC92	0.89275
TDRD1	-0.325
KCNK5	-1.85683333333333
ETNK1	-0.26575
LTA	0.6165
TTPA	-0.101833333333333
B3GALNT2	-0.5545
SC65	0.880833333333333
PEX5L	-0.674625
EPS15L1	0.52875
MGEA5	-0.4835
HIST1H3A	0.0075
ING1	-0.038125
BCAT1	-2.296125
ORC6L	-3.30927272727273
KLK11	-4.68833333333333
C19orf28	-0.743625
DNER	-3.815125
MED22	-0.4565
ETV6	1.09508333333333
CHAC2	-2.25575
CD300E	0.75
CEBPB	0.44275
ZNF398	-0.12775
LRCH3	-0.252
HMGA1	-1.8645
CAPN7	-0.293166666666667
MGC5566	-2.636
CCL3	2.142
NANOS1	0.76975
ZFYVE19	0.0585
APITD1	-0.206333333333333
PARD3	1.190125
IRAK4	-0.535666666666667
SERPINI2	-0.3625
CEP170L	-1.07175
TTC9	1.13075
MYOM3	-1.32175
MLPH	0.96525
LOC222699	0.695
NRG1	-1.02716666666667
TBC1D9	5.01645454545455
TTK	-1.81766666666667
ZNF557	0.4333
DDX41	-0.176666666666667
FANK1	1.263
UBE2D2	0.462
PSMB10	-0.174625
MYH7B	0.672
GABARAPL2	-0.347125
MARVELD2	1.58033333333333
DGCR2	0.717833333333333
UNC45A	0.209
C6orf72	0.822
ZNF683	2.3105
GIT2	-0.432625
CASK	0.694833333333333
C14orf161	1.337
LRRC44	0.74475
TIFA	0.160875
UTP11L	-0.636
C6orf65	-0.83025
FDPS	-0.75175
DUSP9	-1.7165
SLC17A8	0.649
OR51G1	0.322666666666667
NANS	-0.21425
OLFML1	1.62075
ATP10B	-1.0485
NPAS3	-0.83925
PRKCA	-2.2074
GGA2	0.501875
LCE4A	0.205
SPANXN3	-0.0165
CCDC115	0.879875
SDCCAG3	-0.76425
GLIPR1L1	0.44825
TTC1	0.0845
C17orf76	1.0295
MAD2L2	-0.67475
HIPK1	0.3744
LRRC3B	-0.484
CLN3	0.214681818181818
C17orf47	0.9165
FMN2	0.065875
TUBB1	-1.188125
WAPAL	-0.313166666666667
C3orf21	-0.509625
SCN5A	-0.312
SMYD1	0.044
BEX5	-1.0695
ZNF192	0.277
SEC22A	0.302833333333333
GRIA2	0.404642857142857
KIAA0825	-1.40025
NUSAP1	-2.03290909090909
LANCL1	-0.2405
C15orf40	-1.3774
ZNF645	0.159
GPR61	0.06625
NLRP14	0.182
SNX21	0.2175
C1QTNF8	0.275
C17orf46	0.3765
IFNA8	0.616
SPRR1B	-0.780666666666667
FLRT1	-0.1775
SNX17	-0.125666666666667
ASB2	-1.30866666666667
HBG1	-5.1235
RPRML	-1.49325
JOSD2	0.575
PLSCR3	0.1405
SPOCD1	0.354166666666667
RAB39	0.303
GHRH	0.1235
ITIH5L	0.637
C17orf37	0.9505
SMCR8	0.36175
DPY19L2P3	-1.2235
IL11RA	0.2605
GDF3	-3.66
RPS6KB1	-0.90475
DNAJC19	-0.2407
TOP1	-0.80425
CRCT1	-0.31525
MPST	0.43975
DPM2	0.04225
FAM38B	2.70466666666667
SLC18A1	-1.64383333333333
FARP1	0.0903333333333333
PAX7	0.17075
TUBD1	-0.73375
GNL3	-0.676
BTG2	1.79386666666667
NDUFS6	-0.2495
C1orf79	-0.9605
ERAL1	-0.2775
ECHS1	0.493
VPS4A	-0.461166666666667
CYP11A1	-0.397
ABCC6	0.235357142857143
PBX4	-2.409
MOSC1	-1.038875
NCF4	-0.16575
HYMAI	0.292
NAGPA	-0.069375
OTOP2	0.18875
ACOT12	0.36775
MTHFD2L	-0.347625
LOC441376	5.06275
C19orf34	-0.3435
RAB1B	-0.22675
ALDOAP2	0.8895
NTRK1	-1.39766666666667
ARTS-1	1.2336
SLC6A11	-1.2125
NAP1L2	-1.91825
CNGB1	0.253666666666667
EPB41L4B	-0.414333333333333
FAM134B	3.769375
HS3ST3A1	-0.406333333333333
CPXM2	6.4485
SIRPB2	0.0945
CHORDC1	0.348166666666667
TRIB3	0.380833333333333
SLC2A5	1.16675
C2orf49	-0.4905
DDX5	-0.7305
OR5L1	0.9915
ANAPC4	-0.887
ZSWIM1	0.181125
LOC93622	0.183375
KCNK3	-0.317
RP11-35N6.1	-1.504125
ZFP161	0.568666666666667
AQP9	2.3785
SLC15A2	-1.19666666666667
MREG	-0.215833333333333
OR9I1	0.211
PDLIM2	0.348375
ADAM7	0.401
GSTCD	-0.322166666666667
WDR21A	0.38
SLC12A8	0.274666666666667
TMEM174	0.312
IGSF3	0.1625
LRRN1	-1.3105
LOC402117	-0.1285
SRPK1	-1.74566666666667
LY6K	-1.859375
NFIA	-0.66
PTCD3	-0.686375
LEP	0.106833333333333
PCDH21	-0.447833333333333
MAPKAPK2	0.148
NMNAT1	-0.391666666666667
LHFPL2	0.943875
C9orf43	1.483
DIP2A	-0.535
ACTR8	-0.202875
CCDC34	-0.2385
PTPN22	-1.277375
ITGA3	-0.414
FAM129C	-0.2205
RABGGTA	0.493833333333333
UNC45B	0.22075
KIAA1033	-0.62975
ZNF510	-0.252666666666667
CYP2D6	-0.324166666666667
SLC26A10	-1.8085
STX8	-0.11
LUZP1	-0.134375
WDR89	0.342166666666667
EIF4G3	-0.2868
C5AR1	0.673
ZNF623	1.3285
A2M	0.4535
TGM7	0.1425
GRPEL1	-0.155833333333333
LMNB2	-1.281
ROCK2	-0.244333333333333
SNX16	0.853125
CCDC66	-0.4175
ANXA3	-1.5155
KIAA1609	-0.595125
EED	-0.1955
RNF32	-1.00966666666667
HES1	-0.0833
CLC	0.203333333333333
ISL1	0.388833333333333
KIAA0528	-0.02
MANEA	0.78375
C1orf61	-2.1305
hCG_2001000	1.003
RAPGEF6	0.395
KIAA0020	-0.776
NEIL1	-0.15875
C16orf45	1.5915
RBM10	-0.274833333333333
C10orf125	0.266875
MRS2L	-0.9595
DNAH17	-0.7425
C19orf10	-0.741
C1orf160	1.1445
SLFN12	0.46425
EXOC3	0.121333333333333
HIST3H3	0.1615
NCOR2	0.795666666666667
TNFRSF9	-0.66925
MFSD8	0.39725
ALX1	-3.5695
NOL1	-1.2965
PODN	2.4235
TIAL1	-0.905
HIST1H1E	-1.666
NPY6R	0.29975
TM4SF4	0.0375
CORO2A	-1.798
ETNK2	0.248833333333333
APOE	0.7559
ANGPT4	0.4155
HDGF2	0.03725
G30	-0.58
ST8SIA4	-0.189625
F2RL1	-1.677
FAM19A4	-2.12775
CCAR1	-1.01475
B3GNT7	0.29825
OPHN1	-0.4119
DSCR6	1.291
C21orf13	0.588666666666667
GAS2L1	0.0314166666666667
RFX3	0.1345
COPS4	0.050875
BCHE	-3.27283333333333
BCL2	3.509375
HBZ	-2.96966666666667
ARL13B	0.174375
MAPBPIP	0.11
MYO15B	-0.518875
SPZ1	0.124
KIAA1324	1.89177777777778
PLCL2	-1.011375
C4orf29	-1.40425
WDFY2	-1.4825
ZNF284	-0.872
NAALADL1	0.5465
DUSP5	1.125
PXDN	1.08375
SLMO1	0.71275
TNXB	0.3655
BIRC7	-0.87125
A4GALT	1.28616666666667
TIMM22	-0.1765
FAM110C	0.8005
TOMM34	-0.733875
ABHD9	0.449
ADAM32	1.4015
CRHBP	-0.03
AQP2	0.56125
LOC130355	1.03075
ZNF187	0.3355
ZNF816A	0.2275
F7	-0.81
CNOT1	-0.8727
SLC13A4	-0.76025
ZBTB11	-0.67925
B3GALT5	0.152
EXOC2	0.505166666666667
IRS1	1.3007
TMEM1	-0.336333333333333
MRPL34	-0.401833333333333
SAMM50	-0.008
CDC42EP3	0.070125
HSF2	-0.4459
MFN2	-0.51625
TSPAN7	-2.78083333333333
NUCB1	0.548666666666667
RHOH	-1.1965
ARL16	0.1915
TACR1	-0.01175
SFRS5	-1.514
SNX25	-0.594375
RHBDF1	0.724666666666667
PCDH18	1.903
HMG1L1	-1.2145
MYO5C	0.672125
MAPK10	0.057
LDHAL6A	-0.142
NUDT12	1.16066666666667
NCAM1	-0.206375
GLIS2	0.752
GGTL4	-0.74275
DAPP1	-1.0625
ATF7	0.507375
KIAA0748	-1.27425
NFIL3	-0.95275
TM6SF1	0.4613
SEZ6	0.314
NANOS3	0.356666666666667
DNAJA3	0.187333333333333
CLDN6	-1.544
CIITA	1.6119
EPHA4	-1.63983333333333
FANCC	0.2745
CMTM3	0.691
PSG3	-0.27575
MRPL15	0.9365
C21orf59	-0.2585
PLCXD2	0.2045
C2orf34	-0.36525
UBE2L6	1.1
MED14	-0.588
HP1BP3	-0.1613
C6orf208	0.887
TPBG	2.03875
OSR2	2.834125
XPC	0.00133333333333334
KLHL7	-0.826833333333333
CCR3	-0.391
AGTPBP1	-0.786833333333333
PCSK6	0.271066666666667
STAT5A	-1.5672
FAM18B	-0.2445
LONRF2	1.964
PTPN2	-0.075875
SF3A3	-0.612
EFCBP2	0.40275
HCFC1	-0.594833333333333
AHNAK	0.76685
ACTR5	0.64825
KIF14	-2.495
TENC1	0.668
HEATR5B	0.0805
YIPF2	0.403666666666667
MYEOV2	0.774166666666667
DUSP18	0.947
KIAA1012	0.39175
AHR	-0.860833333333333
C17orf53	-0.7845
PTPRH	-3.665
ATP6V1C1	1.1806
TAS2R3	-0.0515
LOC440356	1.1685
COQ10B	0.06225
PSMF1	0.924833333333333
SORBS2	0.562083333333333
NFE2L2	-0.31475
TMCO7	-0.4815
SH3PXD2A	0.4945
SH2D2A	-1.7765
SPINK5	-2.9505
MRPS24	-1.015
OPA3	0.4265
TRAF7	0.279333333333333
C4orf35	0.0853333333333333
MT1G	-0.640125
MGC39545	0.123666666666667
HS1BP3	0.5879
OR2B2	0.0725
CHRM4	0.3965
SFRP2	3.68916666666667
RIC3	-0.7835
ART1	0.6605
C6orf1	0.741
DUS4L	-1.14925
C10orf104	0.13775
TNFAIP6	3.4625
RTEL1	-0.1015
CCT4	-0.6419
ZNF709	-0.19625
CHMP6	0.629
UPP2	0.396
CYP19A1	-2.570625
CD151	-1.62616666666667
NDUFA13	-0.0583333333333333
ARFRP1	-0.149333333333333
FAM26B	2.31975
CRYBA1	-0.849
MRPL41	-0.0881666666666667
NPFFR2	-0.758375
HRH2	0.394
SCAMP3	-0.0935
MTMR6	0.1146
MTG1	-0.758333333333333
UBTD1	1.43875
CRABP1	-2.418
FLJ33790	1.3341
KIAA1908	-0.414166666666667
GPR158	-2.757
PACSIN3	-0.205666666666667
OMD	2.42533333333333
CATSPER1	-0.1965
HOXB8	-1.595125
FBXO46	0.8595
OAS1	1.76933333333333
SVIL	-0.287
PHB2	-0.718
ADCY3	0.339
NDRG2	0.627666666666667
ERMAP	-0.11
APBA2	-0.838833333333333
IGSF9	0.944
WNT6	-0.250642857142857
MYCBPAP	1.8435
ATP2B2	0.1546
CPVL	-1.3204
TRAM2	-0.428666666666667
NOP5/NOP58	-0.552
ZNRF4	-0.1185
TLK1	-0.2075
MTMR12	0.00542857142857143
ZNF384	-0.166166666666667
FAM9B	-2.26933333333333
RPN1	0.644
PMVK	0.90975
EIF3D	0.2216
SIX2	-0.43125
HPS1	0.0528571428571428
RNF7	-0.00675
PSKH2	0.3765
KCTD13	-0.0715
CSMD3	1.0914
FBF1	0.3295
IL8	-3.549125
SERPINB13	0.351833333333333
FBXL20	0.05225
BLR1	0.41675
SH2B1	0.283166666666667
RFNG	0.213875
RAB20	-0.311833333333333
RBM7	-0.8225
POLR1A	-0.326333333333333
TMPRSS4	-2.589
TAF9	-0.913
TERF2	-0.577
TNFRSF1A	0.371333333333333
ACADVL	-1.1475
GTF2H5	0.5825
EDG8	-0.102166666666667
C9orf140	-0.546
UST6	-0.07975
ZBTB8OS	-0.97375
ZNF710	-0.062
GPR174	-1.2055
ATP6V0A2	-0.4925
KIAA0319L	-0.461583333333333
XKRX	0.4805
DOPEY2	0.4707
SDHD	-0.992833333333333
SUMF1	1.84925
OSM	1.26775
OPN3	-1.214
DAGLB	-0.0995
PPFIBP1	1.0048
TRIM63	-3.913
C10orf53	0.246
LYPD3	-0.358
BCL7A	0.05
AGER	-1.04483333333333
TCF19	-0.944875
SAT2	-0.82625
PFTK1	0.527666666666667
GABRE	-2.98125
C15orf38	0.9838
FIS1	0.352
KCNV2	-0.1125
CLPS	0.52175
PPCDC	-0.632
FOXN2	0.495
NT5E	-2.3004
CD83	0.312
IL18	-0.912375
VPS16	0.69625
IGFBP2	0.217666666666667
NOTCH2	0.14925
SIGLEC1	2.457375
CD93	4.5105
SULF2	1.83175
CEP164	-0.281
P53AIP1	0.012
TOR2A	-0.229333333333333
ZNF136	0.287
MGP	3.5516
CCDC144A	-1.09183333333333
TRPC1	-0.318166666666667
SMS	-0.816833333333333
MAPK7	0.161
RRAGC	0.76975
PARD6A	0.620833333333333
NUB1	0.3885
SYNGR4	0.6865
OR11H12	0.559
WIF1	0.372125
GCH1	-0.62875
OR11H4	0.149
SLC44A5	0.637
GPRIN2	-0.0635
LOC401431	-0.145
CPA4	-2.436
MELK	-1.744
IL15RA	0.5115
CUL3	0.327625
HMBOX1	-0.15575
PODXL	-0.6875
CCT6B	1.1305
COMTD1	-0.489
MUC20	0.765833333333333
GPX2	-2.30225
ITK	-1.877625
FBXL5	1.02875
C13orf27	-1.9765
DEFA5	0.114
TRHDE	-0.47
MTP18	0.055
UQCRQ	-0.0915
ITGB2	1.74483333333333
CSRP2BP	0.68625
TAS2R44	0.879
PHPT1	0.503875
FAM44C	0.99625
ERH	0.429
MPHOSPH1	-1.55916666666667
MORC1	0.155
PARVB	-0.032
LAMA1	-1.71008333333333
PGBD3	-0.66425
GIMAP6	3.017
AREG	-4.38516666666667
LIPT1	-0.4145
MGC99813	-0.59275
C1orf201	0.143833333333333
GRIN2A	-0.5122
MAN2C1	-0.93525
NSUN5	-0.42725
SF3B5	0.355
MYC	-0.463625
NRXN1	-0.133833333333333
ZNF18	-0.0665
SPDYA	-0.327875
SLC37A1	0.36
DECR2	0.7325
ANKRD38	0.68825
SPTLC3	-1.23775
SUPT16H	-0.37825
DTWD2	0.52075
ULBP1	-0.217
ZADH1	0.371666666666667
OIP5	-1.5535
IL10RB	-0.2045
OTUB2	-0.09325
VWA3A	0.4155
SPIC	0.117666666666667
OR6C4	0.197
PSCD4	0.9675
DPY19L2P2	-0.274
TRAPPC6A	1.14533333333333
C21orf2	-0.361333333333333
CEMP1	0.4705
LIN7B	0.0625
E2F7	-1.13583333333333
VCP	-0.14075
LAMA3	2.59025
BGN	1.77425
GPR160	1.468
COCH	0.0748333333333333
GPR81	1.10883333333333
APOBEC3F	-2.044
tcag7.1017	-0.45375
C1orf32	0.3725
SCGB1D2	4.86125
FLJ43987	0.2075
C6orf170	0.5495
KLK9	0.368
GPD1L	0.94975
VPS37B	-0.002
ATG3	-0.5495
ADAMTS17	-0.382
KLHDC2	-0.221833333333333
NDUFV2	0.122
BLK	-3.0315
MATN4	-0.9055
GPM6A	1.12125
GBP4	2.634
TMEM162	0.146333333333333
PKP2	-0.3305
HRASLS	-3.07422222222222
MMP1	-2.83925
SFXN3	0.0776
FSD1	-1.387
ST6GALNAC3	-1.46183333333333
CA12	3.1397
NCOA6	0.56425
C19orf58	-0.2581
PPP4R1	0.258833333333333
MAN1A2	0.333166666666667
IKBKAP	-1.35225
UPF1	-0.211333333333333
KIAA1219	0.488
WNT16	-0.135333333333333
SNW1	-0.311
IL18RAP	0.285
RPP30	-0.3225
CDC40	0.136071428571429
SETD3	0.131
SLAMF6	0.10275
ELK4	-0.4115
TRIM47	0.976
ACOX3	0.450875
TRIM6	1.45225
KIAA0372	-0.114
TP53AP1	1.0635
SMURF2	-0.195
ADAD1	0.6725
EBP	-1.0833
KRTAP13-2	0.063
FLJ36874	-0.590166666666667
TOR1A	-0.0631666666666667
P2RY4	1.2025
GPBP1	-0.203
TRPV1	-0.82375
ADAMTS12	0.711333333333333
PES1	-0.1609
ATG4A	-0.275833333333333
MAGEA10	-4.345
WFS1	1.80475
CC2D1B	-0.4835
PABPN1	-0.16375
SLC25A30	0.3145
SLCO1C1	-0.222166666666667
SLC22A5	1.279
KIF23	-2.31833333333333
SYN2	-0.0943333333333333
ASPN	7.73066666666667
CENTG2	1.103
QSOX2	-1.3032
FLJ10815	-0.0333333333333333
STK24	-0.520375
SPEG	0.4615
STK10	0.168
DACT2	0.451
AAAS	-0.5015
SSX3	-1.249375
ABCD3	0.3734
C4orf12	0.06925
PARVG	0.545
FIG4	0.74425
C9orf46	0.83325
TMCO6	-0.267
IGHMBP2	0.11175
DUS2L	-0.755666666666667
FAM3C	-0.224625
TMEM16D	-1.920125
DCTN4	0.474
KCNH3	-0.1615
EIF2AK2	0.8515
AP1S3	-0.1835
CST4	1.6725
PAM	0.5095625
NUTF2	-0.81325
CITED2	0.9954
SLC39A4	2.1125
C2orf52	-0.0175
GRM3	-0.346
C12orf49	0.069875
CCDC49	0.221
GRAMD1B	-1.1215
FNDC4	0.48075
SIAH2	0.8185
GDPD4	0.783
C21orf87	1.066375
ATP5A1	-0.0411666666666667
C16orf63	0.115
LOC388135	-0.980333333333333
ATP5J2	-0.901875
MMP3	-0.1555
EMID2	0.01925
CRHR1	0.3485
WDR70	-0.09625
C13orf31	0.8725
ZFAND1	1.1765
CCL18	2.42383333333333
C3orf49	-0.085
RINT1	-1.6295
KIAA0408	-1.31166666666667
F13A1	4.9696
SLC10A1	0.101166666666667
OGN	-0.3765
GIPC2	-2.04816666666667
XPO6	0.129166666666667
LCE1A	0.808
FMR1	0.4724
LOC374920	0.09125
DUSP3	0.120125
ANKMY1	0.052
C7orf50	0.1055
BBS9	-0.1868
UNC119B	0.178625
C9orf72	0.301875
MGC35440	-0.64475
ENTPD6	0.262
PPP1R2P9	0.28875
ERCC4	0.4095
FAHD2B	-0.203
HMHA1	-0.0465
HACL1	-0.38725
RAD23A	-0.011
FAM83B	-1.459
PPP5C	-0.679166666666667
RNASEH2C	-0.014375
C9orf153	-0.13075
SCAMP4	0.670625
GHITM	0.2719
NDUFB7	0.460625
ADCYAP1	0.0134
SP110	1.4135
MAP3K7IP2	0.33425
DHH	0.0485
AGRN	0.291642857142857
WDR33	0.209333333333333
CEP290	0.511333333333333
PRPS1L1	-3.3765
KLRA1	-0.5565
GPR97	-0.1055
CHD7	-2.46616666666667
TLR10	0.22075
SLC30A8	0.2625
HIC1	1.42266666666667
IAPP	1.305
RXFP4	0.4225
GP1BB	1.081
SHQ1	0.073
NKX2-3	0.4745
API5	-0.50575
FTHP1	0.016
MOV10L1	0.5925
TRIM6-TRIM34	2.27816666666667
ADHFE1	-0.61475
FAM117A	-1.20425
DDI1	0.379
CDON	0.967666666666667
TRIM73	-1.276
IGKC	2.6875
MMP14	0.584083333333333
DYNC1LI1	-0.3235
C11orf66	0.44725
TRBV3-1	-1.508
FASTKD5	-0.1375
BIVM	-1.49225
LHX4	0.04875
CXCL2	-1.6814
RAB2B	-0.512666666666667
IZUMO1	-0.51925
MAP3K15	-1.577125
FAM19A2	0.06
ZC3H8	-0.406
ZMAT1	1.3615
SPINK5L3	-1.73725
SLC10A6	0.6125
APPL2	-0.03675
CARD10	-0.438166666666667
LOC402176	-0.735375
EEF1D	2.6945
RAB6A	1.3143
C12orf5	-0.79225
PAPOLG	0.581
MSRB2	0.77625
BCR	0.812055555555556
PUS3	-0.81475
TIAM2	0.4435
ZNF317	0.012
CHD2	-0.164142857142857
FZD5	-1.17290909090909
NUDT8	-0.54075
ZNF763	-0.5685
PRC1	-1.58522222222222
ABCB9	0.135
SPATA3	0.55425
TRAK2	0.5715
STAB1	2.430625
LRRTM2	0.0616666666666667
psiTPTE22	1.03275
DBI	-0.4745
SERPINA11	0.759
NAT5	0.66275
C20orf58	-1.908
RPS6KA4	-0.117166666666667
FLJ90650	-0.2645
TGFBRAP1	0.161
CHRDL2	1.5835
FAHD2A	-0.374833333333333
CNTN1	0.41025
BBS4	0.1112
TMEM181	-0.03875
MINPP1	-0.26325
MPHOSPH6	-0.999666666666667
HOXC10	-1.1742
ITPKB	-0.035125
CLPTM1L	-0.025375
MEOX2	-1.56516666666667
ATP6V0C	0.846625
PRPF8	-0.446666666666667
TMC5	1.54175
FKBP3	-0.3735
PLEKHB2	-0.1635
OR4D6	0.0095
ZNF544	-0.0483
D2HGDH	-0.214625
RPL18A	-0.2196
HEL308	-0.4115
MPP6	-3.795
TCERG1	-1.403
KRT16	-0.538
KLF17	-0.24175
KLF5	-0.31325
CDR1	4.457625
VCX3A	-1.749
FBLN2	2.18525
C14orf104	-0.3415
HBE1	-4.5443
OR4S2	0.724
C1orf108	-0.864833333333333
ROBO4	3.0505
CPEB4	1.21
C11orf80	1.12033333333333
BCKDHA	0.615
MYOC	0.43325
GIF	-0.4875
CKMT1A	0.205
RPL3	0.8525
THBS1	3.2365
APOO	-1.1275
ARMCX1	1.6535
HSZFP36	0.40625
SNAPC5	-0.33125
EIF4ENIF1	0.8795
ZNF433	-0.09675
TNFRSF21	-0.8755
TMPRSS7	-0.383
SPATA18	0.3839
HPDL	-2.9665
MKL2	1.8726
TBX3	2.09653846153846
C21orf93	0.57
DAXX	-0.00775
ELMO1	-0.376375
RGS13	1.34083333333333
TAF11	-1.294
UNC13A	-1.907
LOC653314	0.4647
ORC3L	0.3635
IMAA	-2.1825
TARBP2	-0.45925
CABIN1	-0.2608
TRIOBP	-0.05525
