Hybridization REF	TCGA-A2-A0T6-01A-11R-A084-07
APOE	0.296
ANGPT4	0.077
HDGF2	-0.49175
G30	0.693
ST8SIA4	0.508375
F2RL1	1.528625
FAM19A4	-3.16825
CCAR1	-0.77625
B3GNT7	-0.1305
OPHN1	-0.4609
DSCR6	0.3205
C21orf13	0.858166666666667
GAS2L1	0.113083333333333
RFX3	0.562333333333333
COPS4	0.7035
BCHE	-3.3885
BCL2	2.14125
HBZ	-3.40166666666667
ARL13B	0.315875
MAPBPIP	1.0755
MYO15B	-0.270125
SPZ1	0.19775
KIAA1324	3.41066666666667
PLCL2	1.081625
C4orf29	-0.16525
WDFY2	-0.02625
ZNF284	0.003
NAALADL1	0.677
DUSP5	0.325833333333333
PXDN	1.6335
SLMO1	-0.60975
TNXB	-0.0365
BIRC7	-1.231
A4GALT	0.363666666666667
TIMM22	0.2425
FAM110C	1.09275
TOMM34	-1.20775
ABHD9	0.2765
ADAM32	1.7685
CRHBP	1.25125
AQP2	0.379125
LOC130355	1.17575
ZNF187	0.698166666666667
ZNF816A	1.087
F7	-0.274125
CNOT1	-0.8719
SLC13A4	-1.257
ZBTB11	-0.1575
B3GALT5	-0.03075
EXOC2	0.7535
IRS1	0.0041
TMEM1	0.312
MRPL34	-0.1295
SAMM50	-1.00775
CDC42EP3	0.855875
HSF2	-0.6108
MFN2	0.4625
TSPAN7	-0.3025
NUCB1	0.322
RHOH	-0.10325
ARL16	-0.129
TACR1	0.22975
SFRS5	-0.246333333333333
SNX25	0.211875
RHBDF1	0.442333333333333
PCDH18	3.0185
HMG1L1	-0.1565
MYO5C	1.132625
MAPK10	1.0905
LDHAL6A	0.7825
NUDT12	1.30466666666667
NCAM1	-0.11575
GLIS2	-0.326
GGTL4	-0.8105
DAPP1	0.149
ATF7	1.062375
KIAA0748	0.9855
NFIL3	1.18775
TM6SF1	1.0581
SEZ6	-0.039625
NANOS3	0.776166666666667
DNAJA3	-0.786333333333333
CLDN6	-2.8305
CIITA	3.018
EPHA4	-0.426416666666667
FANCC	-0.40675
CMTM3	1.192875
PSG3	-0.127375
MRPL15	-0.2695
C21orf59	-0.1565
PLCXD2	-0.21625
C2orf34	0.143
UBE2L6	1.322
MED14	-0.423833333333333
HP1BP3	-0.2147
C6orf208	-0.2545
TPBG	0.207
OSR2	0.398
XPC	0.0045
KLHL7	-0.34125
CCR3	-0.1814
AGTPBP1	-0.459
PCSK6	0.6566
STAT5A	-0.5168
FAM18B	0.477
LONRF2	0.9405
PTPN2	-0.317875
SF3A3	-0.964
EFCBP2	-0.581
HCFC1	-0.662833333333333
AHNAK	-0.0251
ACTR5	-0.453
KIF14	-4.08571428571428
TENC1	1.72
HEATR5B	1.428
YIPF2	0.445
MYEOV2	0.3955
DUSP18	0.77125
KIAA1012	0.406
AHR	0.917666666666667
C17orf53	-1.90866666666667
PTPRH	-4.216
ATP6V1C1	0.5317
TAS2R3	-0.2495
LOC440356	0.0985
COQ10B	1.04525
PSMF1	0.488
SORBS2	2.27466666666667
NFE2L2	0.39
TMCO7	-0.391
SH3PXD2A	0.75
SH2D2A	-0.53475
SPINK5	-2.62275
MRPS24	-0.942
OPA3	-0.145625
TRAF7	-0.522333333333333
C4orf35	0.0975
MT1G	-1.597625
MGC39545	0.105
HS1BP3	-0.1084
OR2B2	0.314
CHRM4	0.0925
SFRP2	4.70958333333333
RIC3	2.11625
ART1	-0.0595
C6orf1	0.4975
DUS4L	-0.39275
C10orf104	1.1195
TNFAIP6	3.20125
RTEL1	-1.282
CCT4	-0.6535
ZNF709	0.48525
CHMP6	0.055
UPP2	0.013
CYP19A1	-0.74025
CD151	-0.372333333333333
NDUFA13	0.260166666666667
ARFRP1	-1.07916666666667
FAM26B	1.76625
CRYBA1	-1.9085
MRPL41	-0.1825
NPFFR2	-0.40575
HRH2	0.101
SCAMP3	-0.1415
MTMR6	1.181
MTG1	-1.29816666666667
UBTD1	1.3025
CRABP1	-2.934
FLJ33790	0.2073
KIAA1908	-0.444333333333333
GPR158	-2.65525
PACSIN3	-0.5165
OMD	4.892
CATSPER1	0.984333333333333
HOXB8	-1.001375
FBXO46	1.146
OAS1	1.09916666666667
SVIL	1.3645
PHB2	-0.6605
ADCY3	-0.011
NDRG2	0.959
ERMAP	1.2092
APBA2	-0.857333333333333
IGSF9	1.77075
WNT6	-0.877428571428571
MYCBPAP	0.72425
ATP2B2	-0.1162
CPVL	0.6793
TRAM2	-0.520416666666667
NOP5/NOP58	-1.07575
ZNRF4	-0.2405
TLK1	0.544625
MTMR12	0.529428571428571
ZNF384	-0.374833333333333
FAM9B	-3.18575
RPN1	0.5516
PMVK	0.4395
EIF3D	-0.2101
SIX2	1.29225
HPS1	0.321214285714286
RNF7	0.90475
PSKH2	0.1955
KCTD13	-0.598333333333333
CSMD3	-0.4678
FBF1	-0.882
IL8	-3.008
SERPINB13	0.0300909090909091
FBXL20	-0.06
BLR1	0.45875
SH2B1	-0.609166666666667
RFNG	-0.211
RAB20	1.56483333333333
RBM7	0.4985
POLR1A	-0.564833333333333
TMPRSS4	-3.523
TAF9	-0.260875
TERF2	-0.0116666666666667
TNFRSF1A	0.63275
ACADVL	-0.575666666666667
GTF2H5	-0.20775
EDG8	-0.7815
C9orf140	-2.18975
UST6	0.653
ZBTB8OS	-0.58275
ZNF710	0.465
GPR174	-0.387
ATP6V0A2	-0.3785
KIAA0319L	-0.312083333333333
XKRX	-0.506
DOPEY2	1.4182
SDHD	0.27675
SUMF1	1.87775
OSM	4.139
OPN3	-0.35075
DAGLB	-0.670833333333333
PPFIBP1	0.2298
TRIM63	-2.2685
C10orf53	-0.054
LYPD3	1.03083333333333
BCL7A	0.13225
AGER	-1.53016666666667
TCF19	-1.8295
SAT2	0.6745
PFTK1	0.00833333333333332
GABRE	-2.449875
C15orf38	1.224
FIS1	0.143
KCNV2	-0.0325
CLPS	0.267
PPCDC	-0.588375
FOXN2	-0.0918333333333333
NT5E	-1.8751
CD83	2.134
IL18	1.61
VPS16	0.164
IGFBP2	-2.43
NOTCH2	1.0135
SIGLEC1	2.790125
CD93	5.5435
SULF2	1.0375
CEP164	-0.452625
P53AIP1	-0.0625
TOR2A	-0.315166666666667
ZNF136	1.104
MGP	2.3276
CCDC144A	-0.1705
TRPC1	0.465333333333333
SMS	0.1085
MAPK7	-0.248833333333333
RRAGC	1.28275
PARD6A	-0.1515
NUB1	0.435333333333333
SYNGR4	-0.26625
OR11H12	0.3255
WIF1	-0.154875
GCH1	0.31225
OR11H4	0.093
SLC44A5	1.061
GPRIN2	0.744666666666667
LOC401431	1.09925
CPA4	-2.2371
MELK	-3.89966666666667
IL15RA	0.58975
CUL3	1.181375
HMBOX1	0.23975
PODXL	-1.9705
CCT6B	1.41033333333333
COMTD1	-0.894
MUC20	0.4975
GPX2	-3.99275
ITK	0.200375
FBXL5	2.22875
C13orf27	-1.1845
DEFA5	0.047
TRHDE	0.6675
MTP18	-2.08216666666667
UQCRQ	-0.1699
ITGB2	2.46741666666667
CSRP2BP	0.3865
TAS2R44	0.1105
PHPT1	0.280875
FAM44C	-0.112
ERH	0.158
MPHOSPH1	-1.6355
MORC1	-0.202
PARVB	-0.99575
LAMA1	-2.10358333333333
PGBD3	0.67175
GIMAP6	4.12975
AREG	-2.11333333333333
LIPT1	0.6795
MGC99813	-0.82425
C1orf201	0.183333333333333
GRIN2A	-0.0917
MAN2C1	-1.414125
NSUN5	-1.1035
SF3B5	-0.131
MYC	-0.78375
NRXN1	-0.613909090909091
ZNF18	0.567
SPDYA	-0.677
SLC37A1	1.2685
DECR2	-0.32075
ANKRD38	1.743875
SPTLC3	-0.859166666666667
SUPT16H	-0.44825
DTWD2	1.04425
ULBP1	-0.3925
ZADH1	0.303666666666667
OIP5	-4.12125
IL10RB	0.375666666666667
OTUB2	0.096875
VWA3A	0.0316666666666667
SPIC	0.273666666666667
OR6C4	0.25
PSCD4	1.87483333333333
DPY19L2P2	-0.7825
TRAPPC6A	0.856166666666667
C21orf2	-0.418166666666667
CEMP1	-0.51625
LIN7B	-0.1045
E2F7	-2.84483333333333
VCP	-0.306875
LAMA3	-0.203666666666667
BGN	1.8965
GPR160	1.90383333333333
COCH	-3.91716666666667
GPR81	1.78766666666667
APOBEC3F	-1.39525
tcag7.1017	-0.6475
C1orf32	0.105
SCGB1D2	2.05825
FLJ43987	-0.4005
C6orf170	-0.27575
KLK9	0.2285
GPD1L	0.776875
VPS37B	-0.45725
ATG3	0.225333333333333
ADAMTS17	0.189
KLHDC2	0.625166666666667
NDUFV2	-0.23925
BLK	-1.373
MATN4	-2.1855
GPM6A	-0.260857142857143
GBP4	3.06666666666667
TMEM162	0.520333333333333
PKP2	-0.1855
HRASLS	-0.865555555555555
MMP1	1.063
SFXN3	-0.1066
FSD1	-2.06766666666667
ST6GALNAC3	-1.44266666666667
CA12	2.1819
NCOA6	0.31425
C19orf58	-0.0648
PPP4R1	0.58
MAN1A2	0.373333333333333
IKBKAP	-0.965
UPF1	0.372166666666667
KIAA1219	0.821
WNT16	1.0868
SNW1	0.256125
IL18RAP	3.59375
RPP30	-0.024875
CDC40	-0.0266428571428571
SETD3	0.2315
SLAMF6	0.4445
ELK4	-0.538
TRIM47	-0.210833333333333
ACOX3	1.61925
TRIM6	0.474125
KIAA0372	0.152
TP53AP1	1.181
SMURF2	-0.80375
ADAD1	0.199
EBP	-1.6479
KRTAP13-2	-0.1105
FLJ36874	-0.713333333333333
TOR1A	-0.302
P2RY4	0.1
GPBP1	0.70725
TRPV1	0.02425
ADAMTS12	1.3065
PES1	-1.1566
ATG4A	0.778666666666667
MAGEA10	-4.6285
WFS1	0.9455
CC2D1B	-0.6285
PABPN1	-0.775625
SLC25A30	0.83025
SLCO1C1	0.8
SLC22A5	1.6605
KIF23	-2.80433333333333
SYN2	-0.463
ASPN	8.85533333333333
CENTG2	0.386
QSOX2	-2.0991
FLJ10815	-0.484666666666667
STK24	0.0320625
SPEG	0.1462
STK10	0.148833333333333
DACT2	-1.2595
AAAS	-1.02
SSX3	-1.76125
ABCD3	0.5518
C4orf12	0.65925
PARVG	1.30133333333333
FIG4	0.59375
C9orf46	1.65
TMCO6	-0.6945
IGHMBP2	-0.594
DUS2L	-1.2405
FAM3C	0.721
TMEM16D	-1.978375
DCTN4	0.7415
KCNH3	-0.30425
EIF2AK2	0.17725
AP1S3	0.5065
CST4	2.02
PAM	1.354125
NUTF2	-0.56525
CITED2	0.5317
SLC39A4	-0.476
C2orf52	-0.7805
GRM3	-0.6315
C12orf49	0.59725
CCDC49	-0.1252
GRAMD1B	-1.396625
FNDC4	1.489
SIAH2	-0.376125
GDPD4	0.56775
C21orf87	0.01225
ATP5A1	0.0665
C16orf63	-0.570375
LOC388135	0.265333333333333
ATP5J2	-0.824875
MMP3	2.83625
EMID2	-0.37575
CRHR1	0.3135
WDR70	0.2115
C13orf31	1.635
ZFAND1	0.459
CCL18	3.9415
C3orf49	-0.1915
RINT1	-0.745
KIAA0408	-0.925166666666667
F13A1	5.4346
SLC10A1	-0.062
OGN	3.76875
GIPC2	-0.424666666666667
XPO6	-1.00483333333333
LCE1A	0.718
FMR1	-0.0688000000000001
LOC374920	0.27775
DUSP3	0.34925
ANKMY1	0.04275
C7orf50	-0.55875
BBS9	0.204
UNC119B	-0.448
C9orf72	0.61325
MGC35440	0.13925
ENTPD6	-0.622625
PPP1R2P9	0.872
ERCC4	0.1895
FAHD2B	-0.6145
HMHA1	0.9235
HACL1	-0.13375
RAD23A	-1.23233333333333
FAM83B	-2.705
PPP5C	-1.25016666666667
RNASEH2C	-0.261375
C9orf153	-0.91325
SCAMP4	0.558125
GHITM	0.5243
NDUFB7	0.298375
ADCYAP1	2.7005
SP110	1.95716666666667
MAP3K7IP2	1.0615
DHH	-0.162
AGRN	0.3645
WDR33	0.169833333333333
CEP290	-0.6395
PRPS1L1	-0.926833333333333
KLRA1	-0.092
GPR97	-0.194
CHD7	-0.885166666666667
TLR10	2.00675
SLC30A8	-0.9835
HIC1	1.45216666666667
IAPP	-0.286
RXFP4	0.104
GP1BB	-0.573
SHQ1	0.66
NKX2-3	0.149
API5	0.1335
FTHP1	0.921
MOV10L1	0.260333333333333
TRIM6-TRIM34	1.87633333333333
ADHFE1	1.32625
FAM117A	0.29875
DDI1	-0.0375
CDON	-0.328833333333333
TRIM73	-1.8595
IGKC	3.8935
MMP14	0.0515
DYNC1LI1	0.00124999999999999
C11orf66	0.22125
TRBV3-1	-0.734
FASTKD5	0.16
BIVM	-1.259
LHX4	-0.27925
CXCL2	1.2101
RAB2B	-0.165
IZUMO1	-0.78775
MAP3K15	-2.193
FAM19A2	1.11616666666667
ZC3H8	-0.194333333333333
ZMAT1	1.19575
SPINK5L3	-3.32
SLC10A6	0.413
APPL2	0.5745
CARD10	-1.10483333333333
LOC402176	-0.022
EEF1D	0.9641
RAB6A	0.6859
C12orf5	-0.051875
PAPOLG	0.227
MSRB2	0.7875
BCR	-0.488944444444444
PUS3	-0.12425
TIAM2	1.034
ZNF317	0.253
CHD2	0.212285714285714
FZD5	-1.03490909090909
NUDT8	-2.09375
ZNF763	0.63
PRC1	-3.05666666666667
ABCB9	-0.630833333333333
SPATA3	-0.097
TRAK2	0.66325
STAB1	3.034875
LRRTM2	0.0578333333333333
psiTPTE22	-0.40425
DBI	0.61325
SERPINA11	-1.44025
NAT5	0.49825
C20orf58	-2.5815
RPS6KA4	0.06
FLJ90650	1.452
TGFBRAP1	0.19225
CHRDL2	1.567
FAHD2A	-0.811166666666666
CNTN1	1.7585
BBS4	-0.1082
TMEM181	-0.8
MINPP1	0.271
MPHOSPH6	0.292416666666667
HOXC10	1.6683
ITPKB	0.37075
CLPTM1L	-0.454875
MEOX2	1.868
ATP6V0C	-0.081875
PRPF8	-0.6065
TMC5	2.95075
FKBP3	-0.04675
PLEKHB2	-0.57425
OR4D6	-0.051
ZNF544	-0.084
D2HGDH	-0.854375
RPL18A	-0.6133
HEL308	0.345
MPP6	-2.2625
TCERG1	-1.1865
KRT16	-1.27
KLF17	-0.987
KLF5	-0.1275
CDR1	3.6935
VCX3A	-4.3625
FBLN2	2.77675
C14orf104	0.09075
HBE1	-5.0464
OR4S2	0.2835
C1orf108	-0.461166666666667
ROBO4	3.48133333333333
CPEB4	1.27775
C11orf80	-0.735333333333333
BCKDHA	0.664833333333333
MYOC	1.17375
GIF	0.979
CKMT1A	0.6835
RPL3	0.3004
THBS1	2.762
APOO	-1.00875
ARMCX1	2.0475
HSZFP36	1.28025
SNAPC5	-0.04575
EIF4ENIF1	0.93825
ZNF433	0.9865
TNFRSF21	-0.937625
TMPRSS7	0.627
SPATA18	1.2531
HPDL	-3.156
MKL2	1.476
TBX3	2.14515384615385
C21orf93	-0.0625
DAXX	-0.497
ELMO1	0.5305
RGS13	5.21933333333333
TAF11	-0.16675
UNC13A	-2.150625
LOC653314	-0.6004
ORC3L	-0.747
IMAA	-3.746
TARBP2	-1.1245
CABIN1	-0.965
TRIOBP	0.0583125
HIST1H2AC	1.060375
RGS22	0.554166666666667
NCOA1	1.34533333333333
IL25	0.1695
SNCG	-0.1605
GPR6	0.221
AMDHD1	-1.42516666666667
CHEK2	-1.861375
C6orf142	0.0545
DRD4	-0.1415
C14orf68	-1.09275
GDF11	-1.89225
SEMG2	0.158
CD247	0.23875
CDAN1	-0.777
RBMX2	0.242
TGS1	-0.27425
OIT3	0.37525
SYF2	0.92175
MCM4	-2.905
PKHD1L1	0.321375
CEP192	-0.618666666666667
IFT88	1.264
RPL9	0.347071428571429
RAB32	0.871875
DDX43	-1.8475
P2RX2	0.211
OR5D18	0.636
UBE1	-0.335333333333333
SLC24A1	0.819
ARHGAP5	0.41675
CETP	-0.3575
KIAA1731	-0.887666666666667
SLC9A4	0.3975
PTPN6	0.89275
BAHD1	0.30875
GRIK3	0.02
CACNB2	-0.3244
PDE10A	1.022
DGCR14	-0.6305
PCDHB9	0.192166666666667
RHOQ	1.05183333333333
MAP3K4	-0.087
KTI12	-0.117833333333333
RPL23AP13	-1.49275
GNG11	0.3
CLCN3	0.768833333333333
GPAM	0.119125
VSTM2A	0.335
SLAMF7	2.8545
INTS2	-0.63625
PPP2CA	0.8829
LRP12	0.240066666666667
SEC14L2	0.786666666666667
DKFZP586H2123	2.69025
MC3R	0.0565
CIRH1A	-1.91283333333333
HIST1H2AB	-0.180666666666667
POLH	-0.95775
MGC16703	-2.12066666666667
SNAPC2	0.7325
FILIP1L	2.0405
RASGRP4	0.7155
LRRC1	2.33475
GAS1	2.731
PRAC	-1.419
DGKA	-0.509166666666667
NT5C3	-0.77075
PEG3	-1.54191666666667
NADK	-0.8805
PRR17	-0.75925
LOC374569	0.30775
SGSH	0.485666666666667
NLRP8	0.3575
GALT	-0.1281
MCF2	-0.423
ZNF263	0.2615
TACSTD1	0.670833333333333
TYR	-6.6036
ATP6AP2	0.963
RNUXA	0.05425
ABHD10	-0.1081
GDPD2	-1.18675
SLC35C1	-0.2755
UBE2A	0.10275
HERC5	-0.765
FAM112B	-4.40266666666667
FBXL16	0.398
DKFZP434A0131	-1.26275
ELA3A	-2.218
RBM41	-0.78375
HAO2	-0.25525
RNH1	0.31725
SHANK2	1.9955
OSBP2	-1.862625
DAK	-0.813666666666667
C3orf58	0.448083333333333
TCL1B	-1.0385
KBTBD2	0.005125
SUGT1L1	1.16425
UBE2E2	0.81
MYL9	2.626625
CDC23	-0.295166666666667
PBXIP1	1.0367
CXorf40B	0.6015
NBL1	1.4245
RTBDN	-0.0435
RAB11FIP5	0.513875
TTTY13	-0.5385
SCOTIN	0.20825
SOHLH1	-0.759333333333333
CDKN1A	0.0295
NCK1	0.7325
ZNF550	0.50875
SAPS3	0.237416666666667
SPIN3	1.176
MAGEE2	0.5965
MIS12	-0.317833333333333
OR8H2	0.321
KIAA0774	-1.20733333333333
UNC5D	-2.316
CUL7	-0.670833333333333
LIPC	-1.86016666666667
DIO1	-1.64975
C20orf11	0.2864
CTRL	-0.79275
HS3ST2	3.106
PAK4	0.355833333333333
CCRL1	5.25075
RNF10	-0.021
ZNF567	1.041
ZNF660	-0.161
TCEAL3	1.86675
MAGOH	0.370333333333333
CENPB	-0.698666666666667
C19orf7	0.881625
LOC388965	0.58375
ZCCHC13	0.3865
JMJD1A	-0.4046
HIST1H4H	-0.501
TBRG1	-0.3154
GPC3	-3.940875
TAF1C	-1.2825
EBNA1BP2	-0.812
CIAPIN1	-0.72975
PDGFRA	0.458166666666667
CSTB	-0.277625
CENPI	-2.434
GTF2E2	-0.170166666666667
RPP21	-0.79425
CCNF	-1.57716666666667
KCNQ3	0.8145
FAM79A	1.3705
SLC22A12	0.158
NOVA1	-0.2785
FZD3	0.2869
AKAP8	-0.232
SOCS5	1.19775
CFDP1	-0.546
DLG5	0.47
PGM5	1.499
C1orf144	0.268083333333333
HDAC10	-2.2215
RND2	-0.7485
C20orf199	-0.83175
RNMT	-0.424625
SLURP1	0.212125
ASTN1	-0.600875
SH3BGR	1.03975
MYCL1	0.19
ZHX1	0.3675
CENPK	-3.41225
FOSB	3.2919
LOC643406	0.41275
C2orf59	-0.86675
TMEM135	0.92075
SLC27A2	-2.845
KRT33A	0.8845
OVOL1	0.415875
PAMCI	-2.03466666666667
S100A7	-1.3585
ZNF789	-1.3845
HARS2	0.22775
RPL23A	-0.644166666666667
TCF23	-0.0785
UPF3B	-1.616375
C17orf78	-0.3
HLA-DOB	1.32383333333333
C14orf142	0.3785
TEKT5	0.399333333333333
DMWD	0.0485
POLD1	-2.09933333333333
GSCL	-0.413
CALD1	0.7822
SCRT1	-0.4035
AIG1	0.59475
UNC84B	-0.5445
ZNF404	1.42075
TMED6	-3.733
KIAA1462	1.107
LRRC27	1.40116666666667
PYGO1	0.00349999999999999
PIGU	-0.404833333333333
ALAS2	-3.827
WRNIP1	-0.0105
CNNM3	-0.4235
ZNF2	0.937
ST3GAL5	0.5945
MRPL23	-0.34125
TSSK6	0.119
PSMA6	-0.5565
C16orf70	-0.415
KIAA1602	0.213
ALMS1	0.519666666666667
DCN	4.72875
TMEM132D	-1.0875
SUCLG2	1.31275
ABHD14A	-0.14975
DEXI	-0.165666666666667
AMPD2	-1.10883333333333
IFNAR2	-0.229166666666667
CYB5A	3.1779
TLOC1	1.15905
NXF5	-0.514166666666667
NRBF2	0.729
KCTD3	0.97025
ITGAE	-0.352
SLC30A3	-2.19716666666667
ZRF1	-1.0145
IFRD2	-1.170875
XAB1	0.2455
PYCR2	-0.645666666666667
SERPINB3	-4.3695
TMLHE	0.6043
GEFT	-0.566
ABCA5	-0.0715
EMR4	0.528333333333333
TSFM	-0.2315
HIST3H2BB	-0.5695
ARHGEF19	-0.128
TSPAN17	-0.382333333333333
ABCC8	4.37825
MAP1S	0.2925
C22orf36	0.46425
BNC2	0.848071428571429
HIST1H4A	-0.75925
NDUFS3	-0.0455
WDR3	-0.7435
XKR4	0.245
TTC33	0.886928571428572
STMN2	4.359
CPN2	-0.8145
HSPC105	1.11425
PCOLCE2	-0.46175
C3orf55	2.2335
KLHDC9	2.34566666666667
TBC1D23	0.4035
ATXN2L	-1.51891666666667
MAP2K3	-0.24025
SCAP	-0.50975
ZNF486	0.718666666666667
C20orf96	-1.5735
NARS	-0.2715
ADAMTSL1	-0.100214285714286
PRCC	0.333333333333333
CCDC126	2.1425
ZNF675	0.4345
CALCOCO1	0.94325
ANKRD43	4.849
CWF19L2	0.597166666666667
ZBTB32	2.79983333333333
BRAF	0.182
ODF4	0.55275
MGC14376	0.852
HORMAD1	-1.74816666666667
AAK1	-0.140416666666667
PEBP1	1.022
TNFSF5IP1	0.476
DKFZp564N2472	0.43125
RMND1	-0.975125
IGKV1-5	3.9855
COL1A2	3.71466666666667
SERPINA5	-2.964375
AANAT	0.4285
C19orf21	0.696
GEMIN5	-0.41575
UBR4	-0.265333333333333
LTBP3	0.589166666666667
AMHR2	-0.999333333333333
PROCR	-0.02575
MYBBP1A	-1.366
C20orf39	3.06833333333333
ZNF697	-0.198875
PASK	-0.7198
ZNF776	1.0855
RFXDC2	-0.1055
KIAA0467	0.04825
C10orf96	-2.03125
ZNF503	0.08775
GULP1	-0.676833333333334
KCNE4	-0.243833333333333
DKFZp434K191	-1.144125
LOC196913	0.2745
BHLHB4	-0.6035
CH25H	3.45375
LOC81691	-1.738
ALPL	0.202571428571429
COL12A1	4.693625
FOLR3	-2.76983333333333
GPR123	0.256375
TRIM62	0.583857142857143
ABLIM1	0.554
MAST3	-0.063
RHBDD1	0.753833333333333
LOC338809	0.332
RYBP	1.0115
TTC26	-0.2795
ZNF22	0.5785
ISCA2	0.05275
RDM1	-2.6595
PIGM	0.24225
GNB3	-1.5795
ACTR2	0.527
HMGB1	0.5339
EDG1	3.65516666666667
SOAT2	-3.349
OR10AD1	0.433
RAP1GDS1	0.884833333333333
LCE1F	-0.074
ESM1	-0.029625
RCN3	1.95175
CREBL1	-0.83025
DBNL	-0.521166666666667
PTGER3	3.2175
USP30	0.431
BCL2L12	-0.975666666666667
KIF26B	2.98375
ZNF416	0.8155
ZNF225	0.808
C17orf70	-0.362
ZNF554	1.132
RAE1	-1.129
TNIK	1.47266666666667
ACTN3	-0.0105
MGC45922	-0.753
CCNA1	-0.125333333333333
RYK	0.749
IL26	-0.902
LRP3	0.0803333333333333
QARS	-0.236
SOX7	1.04285714285714
BID	-0.904875
OR2S2	0.0845
CXCL14	4.7785
C11orf47	-0.463
MGC29891	0.573166666666667
HSPB8	-0.2749
PRDM14	-1.4745
NUFIP2	0.17125
MNAT1	-0.04975
ZDHHC2	-0.169666666666667
MBNL2	0.540625
ADD3	0.39175
CSNK2A1P	-1.0115
KLK6	-2.59916666666667
TMEM111	0.5162
KIAA1279	0.98325
NUBP2	-0.648
RAB42	-1.28275
ID3	-0.566
TM9SF1	0.30825
MDP-1	-0.174
POU4F2	0.321
IQCK	1.42975
C16orf14	-1.61175
CAPN3	-1.502125
FAM43B	-0.324625
RECQL	-0.34525
AP1G1	-0.301785714285714
CTNNBL1	-0.472
ECHDC1	-0.248666666666667
SMARCC1	-0.8786
FOXQ1	-2.076875
GNAI3	0.278833333333333
POLG2	-1.70975
CD4	0.915125
ITLN1	-0.1175
EBI2	5.776
IRF1	1.01725
PTPRE	2.0124
PTK2B	-0.71275
NXNL2	-0.708
SOX4	0.651666666666667
TSPAN3	0.5695
SH2D1A	-0.798
C8orf58	0.146166666666667
USP20	-1.047
DUSP22	-0.292333333333333
CALB1	-2.454
L3MBTL2	0.117333333333333
MCRS1	-0.719
TMEM118	-1.47566666666667
C18orf8	0.375333333333333
FLJ10241	0.319625
GJA12	0.3835
PKD1	-0.777
ZFP3	1.3965
JAM3	-0.048125
LAPTM4A	1.5708
DIRC2	0.6455
KIAA2022	1.29933333333333
MYOM1	0.893666666666667
TRPM8	-1.89966666666667
MOP-1	-0.27675
PHKG2	-0.454625
ZNF650	0.50825
KIAA1522	1.7265
PSG8	-1.4965
DDX19B	-0.341
MOBKL1B	0.5065
DIAPH2	-0.0976666666666667
PTPN12	0.37425
CLN8	-0.6006
CRYZL1	0.551833333333333
CRY2	1.26366666666667
FCGR2B	4.77633333333333
PNPLA4	1.4045
ZNF454	0.589
DKFZp434B1231	-0.151
CLDN11	0.7658
RFWD2	0.429666666666667
CIB2	-0.932833333333333
MXRA8	3.73825
HRK	-1.373375
MAML2	0.72575
C4orf31	0.66475
C6orf192	0.3215
COG6	0.679875
FAM5B	-0.439
NFATC1	1.2488
SEPT10	0.51275
SCYL1	-0.2343
RPP40	-0.9075
SCOC	1.0669
KIAA1450	0.94125
CTDSPL2	0.1485
TBX5	2.58983333333333
NAPG	-0.52675
RHD	-4.213
C14orf45	2.42566666666667
ZBTB22	1.3155
PLCG1	-1.3535
ANKRD10	-0.8455
AQP7P2	3.5745
TAGLN2	0.078
HTR2C	-1.30683333333333
SLC16A7	0.4975
C17orf83	-0.24475
TSGA14	-0.35025
MDH1	-0.36725
PPP3R2	0.0386666666666667
DCBLD2	-1.389
RBM33	-0.495
DPH3	-1.1645
SYT10	-0.835333333333333
FMO4	2.2435
THYN1	-0.11125
DRD5	-1.611
OTOR	1.170875
PGRMC2	1.0646
KATNAL1	0.367375
PAQR6	-2.42175
UBE2I	-0.8375
C14orf28	0.803
C8orf70	1.02
FLYWCH1	-0.9675
ANGPTL3	-0.9685
GLRX2	-0.2445
ATP11A	-0.942
ARL5B	0.585125
MUC16	-3.38775
SLC25A5	-1.079
ACRC	-1.2625
MYO1C	-0.55425
FAM89B	1.0165
FAS	1.4165
KIFAP3	1.45225
GLRA2	0.1005
BTN3A2	0.1576
CNKSR3	-0.743625
CSTF3	-0.930166666666667
ARPM1	1.5025
KIAA1530	-0.6795
C9orf150	2.348
PRKCI	-0.1025
tcag7.1015	-1.29425
SOD3	1.173
ZNF574	0.23825
CYP21A2	2.50925
RPL12	0.5485
COMMD2	-0.29425
WIZ	0.958
LOC344405	-1.453
ALDH4A1	0.150294117647059
CRYAB	3.00325
COPA	0.515566666666667
PCDHGA7	-0.0458333333333333
KIF11	-2.30366666666667
RASD2	0.2695
SLC26A3	2.1595
ZNF175	0.19
JAKMIP2	-0.982
C8orf4	4.26916666666667
PTHLH	1.95625
SLC40A1	4.71616666666667
OR7D4	0.603333333333333
PCDHB17	0.0435
CD36	4.97007142857143
C6orf203	0.2498
PRKG2	0.396
LOC400566	1.373
ANAPC13	0.29775
SLCO3A1	-0.77475
ZNF692	-1.7845
FANCL	-1.108
SH3GLB1	1.26425
C12orf61	-0.302
KBTBD6	-0.00375
SUPT5H	0.386875
XRCC6	-0.7252
HUS1B	-0.3429
FAM133B	-0.3765
LOC728276	-0.231
KCTD18	1.18175
SOS2	1.0795
CCDC99	-1.79375
C1QTNF5	3.809
NNAT	2.98933333333333
