Hybridization REF	TCGA-E2-A105-01A-11R-A10J-07
KIAA0020	-0.9075
NEIL1	1.858
C16orf45	0.464375
RBM10	0.100333333333333
C10orf125	-2.046125
MRS2L	-0.37275
DNAH17	-1.074875
C19orf10	-0.38225
C1orf160	0.703
SLFN12	-0.94975
EXOC3	-0.507666666666667
HIST3H3	1.005
NCOR2	1.1355
TNFRSF9	0.10925
MFSD8	-0.83375
ALX1	-3.24033333333333
NOL1	-1.04275
PODN	1.966
TIAL1	-1.35525
HIST1H1E	-2.40475
NPY6R	0.30125
TM4SF4	-0.198
CORO2A	-0.26225
ETNK2	0.340333333333333
APOE	0.3942
ANGPT4	0.0655
HDGF2	0.301
G30	1.7515
ST8SIA4	-0.726375
F2RL1	-1.049375
FAM19A4	-2.7155
CCAR1	-0.41075
B3GNT7	0.08975
OPHN1	0.1932
DSCR6	0.579
C21orf13	0.7475
GAS2L1	-0.100333333333333
RFX3	0.192333333333333
COPS4	-0.208875
BCHE	-5.34883333333333
BCL2	4.932
HBZ	-3.69633333333333
ARL13B	0.399625
MAPBPIP	0.274375
MYO15B	1.547125
SPZ1	-0.388
KIAA1324	3.18955555555556
PLCL2	-2.10475
C4orf29	-1.075
WDFY2	-1.01775
ZNF284	-0.3065
NAALADL1	-0.34
DUSP5	1.6525
PXDN	0.13075
SLMO1	1.11925
TNXB	0.4234
BIRC7	-1.33975
A4GALT	1.43316666666667
TIMM22	-0.22125
FAM110C	0.11375
TOMM34	-1.167375
ABHD9	0.0035
ADAM32	0.7685
CRHBP	-0.541
AQP2	0.41225
LOC130355	0.5
ZNF187	0.593833333333333
ZNF816A	0.2335
F7	0.305875
CNOT1	0.0329
SLC13A4	-0.69225
ZBTB11	0.03925
B3GALT5	0.955
EXOC2	1.10266666666667
IRS1	1.3895
TMEM1	0.0988333333333333
MRPL34	-0.0903333333333333
SAMM50	-0.87075
CDC42EP3	0.254125
HSF2	0.00620000000000001
MFN2	0.41625
TSPAN7	-2.34683333333333
NUCB1	0.332666666666667
RHOH	-0.3585
ARL16	1.344
TACR1	0.5425
SFRS5	-0.540666666666667
SNX25	0.191
RHBDF1	-0.212166666666667
PCDH18	1.068
HMG1L1	0.3405
MYO5C	0.240375
MAPK10	0.0165
LDHAL6A	0.0675
NUDT12	0.934833333333333
NCAM1	-0.31475
GLIS2	0.6915
GGTL4	-0.48025
DAPP1	-2.14425
ATF7	0.224875
KIAA0748	-1.8175
NFIL3	-1.147
TM6SF1	0.5602
SEZ6	2.327625
NANOS3	1.244
DNAJA3	-0.367
CLDN6	-3.3835
CIITA	1.451
EPHA4	0.576416666666667
FANCC	-0.12125
CMTM3	-0.37625
PSG3	-0.589428571428571
MRPL15	-1.23275
C21orf59	-0.00874999999999999
PLCXD2	-0.253
C2orf34	0.013
UBE2L6	0.0025
MED14	-0.0278333333333333
HP1BP3	-0.4291
C6orf208	-0.017
TPBG	0.78875
OSR2	1.07975
XPC	0.1985
KLHL7	-0.722083333333333
CCR3	-0.342166666666667
AGTPBP1	0.0285
PCSK6	0.279066666666667
STAT5A	-2.0059
FAM18B	-0.467
LONRF2	0.569833333333333
PTPN2	-0.282375
SF3A3	-0.486
EFCBP2	-0.163
HCFC1	-0.302666666666667
AHNAK	0.0948
ACTR5	0.89125
KIF14	-2.538
TENC1	0.825
HEATR5B	1.119
YIPF2	-0.0463333333333333
MYEOV2	0.934666666666667
DUSP18	0.78925
KIAA1012	0.09425
AHR	-1.35083333333333
C17orf53	-1.13783333333333
PTPRH	-2.1025
ATP6V1C1	1.5347
TAS2R3	-0.3375
LOC440356	-0.4755
COQ10B	-0.05775
PSMF1	0.575833333333333
SORBS2	-0.532583333333333
NFE2L2	-0.554
TMCO7	0.02625
SH3PXD2A	-0.1932
SH2D2A	-2.47175
SPINK5	-0.18025
MRPS24	-0.71075
OPA3	0.203875
TRAF7	-0.813
C4orf35	0.7428
MT1G	-0.686875
MGC39545	-0.31425
HS1BP3	0.5515
OR2B2	0.6665
CHRM4	-0.2725
SFRP2	2.31991666666667
RIC3	-0.30225
ART1	-0.3465
C6orf1	0.687875
DUS4L	-0.641
C10orf104	0.3835
TNFAIP6	1.91125
RTEL1	1.212
CCT4	-0.2659
ZNF709	0.09525
CHMP6	1.53916666666667
UPP2	0.53575
CYP19A1	-1.018
CD151	-0.629
NDUFA13	0.290333333333333
ARFRP1	0.210333333333333
FAM26B	1.67975
CRYBA1	-1.202
MRPL41	0.417666666666667
NPFFR2	-1.4505
HRH2	0.2425
SCAMP3	-0.186666666666667
MTMR6	0.4287
MTG1	-1.00483333333333
UBTD1	1.03075
CRABP1	-3.9345
FLJ33790	3.4355
KIAA1908	-0.952833333333333
GPR158	-1.0525
PACSIN3	-2.71866666666667
OMD	0.705166666666667
CATSPER1	0.0416666666666667
HOXB8	-0.918625
FBXO46	1.0635
OAS1	1.44283333333333
SVIL	-0.603
PHB2	-0.4235
ADCY3	0.0645
NDRG2	0.3655
ERMAP	0.5993
APBA2	-2.489
IGSF9	2.08975
WNT6	0.730571428571429
MYCBPAP	-0.7585
ATP2B2	0.063
CPVL	-1.5575
TRAM2	-1.18425
NOP5/NOP58	-0.45725
ZNRF4	-0.0885
TLK1	-0.067
MTMR12	-0.384
ZNF384	-0.120333333333333
FAM9B	-2.7785
RPN1	0.2357
PMVK	0.819
EIF3D	-0.1015
SIX2	0.53275
HPS1	0.0261428571428572
RNF7	0.22325
PSKH2	0.4565
KCTD13	0.666333333333333
CSMD3	0.2304
FBF1	0.453
IL8	-6.390125
SERPINB13	-0.0313333333333333
FBXL20	0.70725
BLR1	0.00875
SH2B1	0.407833333333333
RFNG	0.56825
RAB20	-0.2765
RBM7	-1.7005
POLR1A	-0.296666666666667
TMPRSS4	0.385
TAF9	-0.94175
TERF2	-0.128833333333333
TNFRSF1A	-0.176333333333333
ACADVL	-0.3915
GTF2H5	0.208
EDG8	-0.510166666666667
C9orf140	-0.526125
UST6	0.457
ZBTB8OS	-0.71725
ZNF710	0.4695
GPR174	-1.474
ATP6V0A2	-0.51025
KIAA0319L	0.98
XKRX	0.1675
DOPEY2	0.9576
SDHD	-1.21375
SUMF1	1.49325
OSM	1.3255
OPN3	-1.248
DAGLB	-0.870833333333333
PPFIBP1	-0.4616
TRIM63	-2.9525
C10orf53	0.067
LYPD3	0.589833333333333
BCL7A	0.801125
AGER	-1.07383333333333
TCF19	-0.8375
SAT2	0.07925
PFTK1	-0.692333333333333
GABRE	-3.67325
C15orf38	-1.1611
FIS1	-0.6635
KCNV2	0.105
CLPS	0.45675
PPCDC	-0.29175
FOXN2	-0.224666666666667
NT5E	-4.0788
CD83	0.1825
IL18	-1.377625
VPS16	0.4645
IGFBP2	-0.110166666666667
NOTCH2	-0.0805
SIGLEC1	2.22175
CD93	3.825
SULF2	1.96575
CEP164	-0.121375
P53AIP1	0.296166666666667
TOR2A	0.2105
ZNF136	0.76475
MGP	3.556
CCDC144A	1.4265
TRPC1	-0.7125
SMS	-0.331
MAPK7	-0.702666666666667
RRAGC	0.707
PARD6A	1.55933333333333
NUB1	0.624666666666667
SYNGR4	1.0485
OR11H12	-0.0645
WIF1	0.3085
GCH1	0.69275
OR11H4	0.314
SLC44A5	0.14
GPRIN2	-0.347333333333333
LOC401431	1.384
CPA4	-3.2938
MELK	-1.78522222222222
IL15RA	-0.421
CUL3	1.22375
HMBOX1	-2.73425
PODXL	0.4855
CCT6B	1.96783333333333
COMTD1	-0.72175
MUC20	0.6365
GPX2	-2.21325
ITK	-1.818875
FBXL5	1.1735
C13orf27	-0.91
DEFA5	0.2375
TRHDE	0.218
MTP18	-1.63083333333333
UQCRQ	0.244
ITGB2	1.34166666666667
CSRP2BP	1.00475
TAS2R44	0.7255
PHPT1	0.49475
FAM44C	0.16
ERH	-0.10875
MPHOSPH1	-1.19866666666667
MORC1	-0.408
PARVB	-2.705
LAMA1	-2.56158333333333
PGBD3	0.20925
GIMAP6	2.9815
AREG	3.08266666666667
LIPT1	-0.469
MGC99813	0.7695
C1orf201	0.676
GRIN2A	-0.489
MAN2C1	-0.624625
NSUN5	-0.26125
SF3B5	0.42225
MYC	-0.37125
NRXN1	-0.6305
ZNF18	0.17475
SPDYA	0.2265
SLC37A1	0.9555
DECR2	-0.06925
ANKRD38	0.4145
SPTLC3	-2.96683333333333
SUPT16H	-0.024375
DTWD2	-0.1785
ULBP1	-0.4075
ZADH1	0.2835
OIP5	-1.601
IL10RB	-0.776166666666667
OTUB2	0.84425
VWA3A	0.215833333333333
SPIC	0.0658333333333333
OR6C4	0.173
PSCD4	0.558
DPY19L2P2	-0.503
TRAPPC6A	0.870833333333333
C21orf2	0.0848333333333333
CEMP1	0.4465
LIN7B	1.4675
E2F7	-1.54216666666667
VCP	0.131
LAMA3	0.786333333333333
BGN	1.0285
GPR160	0.359
COCH	-3.56083333333333
GPR81	2.12166666666667
APOBEC3F	-2.68925
tcag7.1017	-0.4405
C1orf32	0.33
SCGB1D2	4.99775
FLJ43987	0.3815
C6orf170	0.8575
KLK9	0.3255
GPD1L	0.42525
VPS37B	0.17675
ATG3	-0.514333333333333
ADAMTS17	-0.4855
KLHDC2	0.1615
NDUFV2	-0.32775
BLK	-3.49575
MATN4	-1.268
GPM6A	0.177625
GBP4	2.178
TMEM162	-0.051
PKP2	-1.016
HRASLS	1.97011111111111
MMP1	-4.09375
SFXN3	0.139
FSD1	-0.252833333333333
ST6GALNAC3	-2.53766666666667
CA12	2.8633
NCOA6	0.414
C19orf58	-0.3032
PPP4R1	-0.135
MAN1A2	0.346
IKBKAP	-0.771
UPF1	0.308166666666667
KIAA1219	1.37875
WNT16	0.704166666666667
SNW1	0.1525
IL18RAP	1.2615
RPP30	-0.3805
CDC40	0.232214285714286
SETD3	0.1435
SLAMF6	-0.09625
ELK4	-0.9295
TRIM47	-0.0065
ACOX3	1.030875
TRIM6	-2.01225
KIAA0372	-0.0116666666666667
TP53AP1	0.698625
SMURF2	-0.11325
ADAD1	0.14775
EBP	-0.7896
KRTAP13-2	-0.084
FLJ36874	-1.54966666666667
TOR1A	0.113666666666667
P2RY4	0.7825
GPBP1	0.40725
TRPV1	0.471
ADAMTS12	0.002
PES1	-1.0473
ATG4A	0.245333333333333
MAGEA10	-5.211
WFS1	1.5845
CC2D1B	0.201166666666667
PABPN1	0.0725
SLC25A30	0.4205
SLCO1C1	-0.1465
SLC22A5	1.263
KIF23	-1.7795
SYN2	-0.602833333333333
ASPN	4.96483333333333
CENTG2	0.718
QSOX2	-0.6244
FLJ10815	0.8585
STK24	0.0785625
SPEG	1.1614
STK10	0.0866666666666667
DACT2	-1.9045
AAAS	-0.5035
SSX3	-1.6435
ABCD3	0.0175
C4orf12	1.015125
PARVG	-0.191166666666667
FIG4	0.9825
C9orf46	0.69525
TMCO6	0.051
IGHMBP2	0.29525
DUS2L	-0.183333333333333
FAM3C	-0.1994375
TMEM16D	-0.781
DCTN4	0.994
KCNH3	0.50675
EIF2AK2	0.75825
AP1S3	-0.506375
CST4	1.209
PAM	-0.9268125
NUTF2	-0.3435
CITED2	0.5429
SLC39A4	-0.995
C2orf52	-0.113
GRM3	-0.12275
C12orf49	-0.19075
CCDC49	0.4111
GRAMD1B	-1.802
FNDC4	-0.25925
SIAH2	0.826
GDPD4	-0.193
C21orf87	0.315125
ATP5A1	0.0738333333333333
C16orf63	-0.800375
LOC388135	-0.0683333333333333
ATP5J2	-0.83675
MMP3	-2.0845
EMID2	-0.24425
CRHR1	0.43275
WDR70	-0.1975
C13orf31	1.4745
ZFAND1	-1.55725
CCL18	2.67033333333333
C3orf49	-0.1455
RINT1	-0.688
KIAA0408	-1.82916666666667
F13A1	3.5609
SLC10A1	0.0768333333333333
OGN	-0.27975
GIPC2	-1.46933333333333
XPO6	-0.8305
LCE1A	-0.127
FMR1	0.5998
LOC374920	0.40375
DUSP3	-0.344625
ANKMY1	0.89025
C7orf50	0.019
BBS9	0.5009
UNC119B	-0.26875
C9orf72	0.218125
MGC35440	-0.09875
ENTPD6	0.1265
PPP1R2P9	-0.205
ERCC4	0.3305
FAHD2B	-0.2335
HMHA1	-0.0255
HACL1	-0.527
RAD23A	-0.137
FAM83B	-1.62375
PPP5C	-0.528666666666667
RNASEH2C	-0.594375
C9orf153	0.0425
SCAMP4	0.89825
GHITM	0.2295
NDUFB7	0.52125
ADCYAP1	-0.2745
SP110	1.01383333333333
MAP3K7IP2	0.433
DHH	-0.1615
AGRN	-0.312857142857143
WDR33	0.515833333333333
CEP290	0.775333333333333
PRPS1L1	-2.249
KLRA1	-0.2185
GPR97	-0.2905
CHD7	-0.187416666666667
TLR10	0.179
SLC30A8	4.0105
HIC1	0.829833333333333
IAPP	-0.1785
RXFP4	0.09825
GP1BB	0.54875
SHQ1	0.1755
NKX2-3	-0.0598333333333333
API5	-0.194
FTHP1	-0.344
MOV10L1	0.1115
TRIM6-TRIM34	1.00066666666667
ADHFE1	-1.48225
FAM117A	0.63675
DDI1	-0.194166666666667
CDON	0.377166666666667
TRIM73	0.1375
IGKC	2.0595
MMP14	-0.198666666666667
DYNC1LI1	-0.035875
C11orf66	0.1555
TRBV3-1	-1.97966666666667
FASTKD5	-0.36975
BIVM	-0.145
LHX4	0.256
CXCL2	-1.8253
RAB2B	0.0595
IZUMO1	-0.1305
MAP3K15	-2.13675
FAM19A2	0.828666666666667
ZC3H8	-0.3195
ZMAT1	2.29275
SPINK5L3	-2.554
SLC10A6	0.172
APPL2	-0.016375
CARD10	-0.283666666666667
LOC402176	-0.911375
EEF1D	0.8593
RAB6A	-0.4602
C12orf5	-0.81375
PAPOLG	-0.04
MSRB2	-0.386
BCR	0.745888888888889
PUS3	-0.80125
TIAM2	-0.75425
ZNF317	0.487166666666667
CHD2	0.0912857142857143
FZD5	-2.54859090909091
NUDT8	-2.51875
ZNF763	0.1405
PRC1	-1.16777777777778
ABCB9	0.728333333333333
SPATA3	0.08275
TRAK2	1.197625
STAB1	2.277625
LRRTM2	0.2695
psiTPTE22	0.79175
DBI	-0.499
SERPINA11	-2.609
NAT5	-0.22225
C20orf58	-2.6615
RPS6KA4	-0.660833333333333
FLJ90650	-0.66675
TGFBRAP1	0.467
CHRDL2	0.45875
FAHD2A	-0.747833333333333
CNTN1	-0.00474999999999998
BBS4	0.2746
TMEM181	1.058
MINPP1	-0.23875
MPHOSPH6	-0.464666666666667
HOXC10	-0.2988
ITPKB	-0.323125
CLPTM1L	-0.14075
MEOX2	-0.131166666666667
ATP6V0C	0.488125
PRPF8	-0.7935
TMC5	0.7395
FKBP3	-0.218
PLEKHB2	-0.3925
OR4D6	-0.732
ZNF544	0.6487
D2HGDH	-0.025875
RPL18A	-0.6125
HEL308	0.1425
MPP6	-5.10725
TCERG1	-1.202
KRT16	-1.88066666666667
KLF17	-0.46175
KLF5	-0.46125
CDR1	1.038
VCX3A	0.641
FBLN2	0.790625
C14orf104	0.375
HBE1	-5.6028
OR4S2	0.0405
C1orf108	-1.102
ROBO4	2.97233333333333
CPEB4	0.903625
C11orf80	0.742
BCKDHA	0.4695
MYOC	-0.1425
GIF	0.2555
CKMT1A	1.5065
RPL3	0.1825
THBS1	1.3895
APOO	-0.90175
ARMCX1	-1.234
HSZFP36	1.22275
SNAPC5	-0.2225
EIF4ENIF1	0.36225
ZNF433	-0.1895
TNFRSF21	-0.866375
TMPRSS7	-0.0725
SPATA18	0.6814
HPDL	-4.1425
MKL2	1.53
TBX3	1.19930769230769
C21orf93	0.00916666666666664
DAXX	0.63125
ELMO1	-0.649
RGS13	0.085
TAF11	-0.38225
UNC13A	-0.796625
LOC653314	0.8367
ORC3L	-0.141
IMAA	-1.81
TARBP2	-0.45075
CABIN1	-0.5526
TRIOBP	-0.0011875
HIST1H2AC	-1.199625
RGS22	0.289
NCOA1	1.42116666666667
IL25	0.287
SNCG	0.181
GPR6	-0.0905
AMDHD1	-3.16383333333333
CHEK2	-2.15525
C6orf142	-1.37575
DRD4	0.46375
C14orf68	-1.12
GDF11	-1.04825
SEMG2	0.2045
CD247	-2.4805
CDAN1	0.375
RBMX2	0.351833333333333
TGS1	-0.645
OIT3	0.099
SYF2	0.489
MCM4	-1.96475
PKHD1L1	-0.3675
CEP192	-0.526
IFT88	0.88075
RPL9	0.132285714285714
RAB32	-1.117625
DDX43	-2.96775
P2RX2	0.6715
OR5D18	0.544
UBE1	-0.0955833333333333
SLC24A1	0.948125
ARHGAP5	0.006
CETP	-1.26425
KIAA1731	-0.706
SLC9A4	0.462
PTPN6	1.09775
BAHD1	0.66025
GRIK3	1.138
CACNB2	-0.673
PDE10A	-0.726
DGCR14	-0.392
PCDHB9	-0.261666666666667
RHOQ	0.315833333333333
MAP3K4	0.2895
KTI12	0.210166666666667
RPL23AP13	-1.4295
GNG11	-1.5395
CLCN3	1.48816666666667
GPAM	-0.46975
VSTM2A	1.3245
SLAMF7	1.34233333333333
INTS2	0.40375
PPP2CA	-0.0655
LRP12	0.863933333333333
SEC14L2	0.911555555555555
DKFZP586H2123	1.71625
MC3R	-0.029
CIRH1A	-1.22516666666667
HIST1H2AB	-0.302833333333333
POLH	-0.469875
MGC16703	-1.4165
SNAPC2	1.043
FILIP1L	0.0985
RASGRP4	0.1775
LRRC1	1.7285
GAS1	-0.557
PRAC	-0.31425
DGKA	-1.67183333333333
NT5C3	0.02025
PEG3	-0.896166666666667
NADK	-1.00375
PRR17	1.0695
LOC374569	-0.48525
SGSH	0.629166666666667
NLRP8	0.2215
GALT	0.0843
MCF2	-0.0365
ZNF263	0.80025
TACSTD1	1.79266666666667
TYR	-7.3899
ATP6AP2	-0.50825
RNUXA	-0.308
ABHD10	-0.2453
GDPD2	-0.93825
SLC35C1	0.087
UBE2A	0.30475
HERC5	-0.740333333333333
FAM112B	-6.047
FBXL16	2.197
DKFZP434A0131	-0.199
ELA3A	-2.755
RBM41	-1.176125
HAO2	-0.0125
RNH1	-0.042375
SHANK2	0.0971666666666667
OSBP2	-0.97675
DAK	-0.901833333333333
C3orf58	0.369416666666667
TCL1B	1.823
KBTBD2	0.775125
SUGT1L1	0.286
UBE2E2	-0.569
MYL9	1.716375
CDC23	-0.467666666666667
PBXIP1	0.9507
CXorf40B	2.7715
NBL1	0.60025
RTBDN	1.3955
RAB11FIP5	0.03225
TTTY13	-0.755
SCOTIN	-0.137416666666667
SOHLH1	1.41466666666667
CDKN1A	0.4045
NCK1	-0.394
ZNF550	0.371
SAPS3	0.89525
SPIN3	1.26616666666667
MAGEE2	0.14375
MIS12	-0.876
OR8H2	0.493
KIAA0774	0.5755
UNC5D	-2.747
CUL7	-0.00933333333333333
LIPC	-4.29866666666667
DIO1	-1.1395
C20orf11	1.4502
CTRL	-0.72275
HS3ST2	1.23775
PAK4	0.872666666666667
CCRL1	1.941
RNF10	0.171875
ZNF567	0.7
ZNF660	-0.4915
TCEAL3	1.19525
MAGOH	-0.633666666666667
CENPB	0.0316666666666666
C19orf7	0.932625
LOC388965	0.57075
ZCCHC13	-0.387
JMJD1A	-1.0839
HIST1H4H	-0.0625
TBRG1	-1.4487
GPC3	-5.506375
TAF1C	-0.144625
EBNA1BP2	-0.402333333333333
CIAPIN1	0.03325
PDGFRA	-1.30661111111111
CSTB	-0.631
CENPI	-1.8215
GTF2E2	-0.9035
RPP21	0.5935
CCNF	-0.849333333333333
KCNQ3	1.1765
FAM79A	1.37425
SLC22A12	0.5515
NOVA1	1.845
FZD3	1.1805
AKAP8	-0.545
SOCS5	0.08825
CFDP1	-0.09725
DLG5	1.816
PGM5	0.0505
C1orf144	0.0176666666666667
HDAC10	-0.468
RND2	-0.2075
C20orf199	0.82225
RNMT	-0.7985
SLURP1	0.096375
ASTN1	-0.018375
SH3BGR	0.93525
MYCL1	0.100875
ZHX1	-1.36283333333333
CENPK	-2.74425
FOSB	0.2582
LOC643406	-0.058875
C2orf59	-2.10575
TMEM135	-0.905125
SLC27A2	-0.40325
KRT33A	2.702
OVOL1	1.89275
PAMCI	-3.09383333333333
S100A7	-1.5905
ZNF789	-1.5995
HARS2	0.72025
RPL23A	-0.633
TCF23	0.572
UPF3B	-0.05425
C17orf78	0.391
HLA-DOB	-0.383833333333333
C14orf142	-0.00933333333333334
TEKT5	0.425
DMWD	0.011
POLD1	-1.50733333333333
GSCL	-0.363
CALD1	-0.2724
SCRT1	0.378166666666667
AIG1	1.7755
UNC84B	-0.72275
ZNF404	1.1175
TMED6	-3.22525
KIAA1462	0.4135
LRRC27	1.625
PYGO1	0.5345
PIGU	-0.6435
ALAS2	-4.34416666666667
WRNIP1	0.591125
CNNM3	1.1005
ZNF2	0.87975
ST3GAL5	-0.57875
MRPL23	-0.10325
TSSK6	0.326
PSMA6	-0.1985
C16orf70	0.184
KIAA1602	-0.0095
ALMS1	1.36583333333333
DCN	0.7505
TMEM132D	-1.07975
SUCLG2	-0.99875
ABHD14A	0.5405
DEXI	-1.88866666666667
AMPD2	-2.9405
IFNAR2	-0.270166666666667
CYB5A	0.9828
TLOC1	0.7055
NXF5	-0.768
NRBF2	-0.266375
KCTD3	0.3765
ITGAE	-0.673333333333333
SLC30A3	-2.18383333333333
ZRF1	-0.9735
IFRD2	-0.862875
XAB1	-0.137
PYCR2	-0.5555
SERPINB3	-5.686
TMLHE	-2.8425
GEFT	-1.445125
ABCA5	0.78175
EMR4	0.254
TSFM	-0.397
HIST3H2BB	-2.26625
ARHGEF19	1.07875
TSPAN17	-0.165333333333333
ABCC8	4.02575
MAP1S	0.342166666666667
C22orf36	0.93725
BNC2	-0.554928571428571
HIST1H4A	-0.101
NDUFS3	0.15
WDR3	-0.425
XKR4	-0.44325
TTC33	-0.3075
STMN2	2.53175
CPN2	-0.988
HSPC105	-1.52
PCOLCE2	-3.885
C3orf55	0.3925
KLHDC9	2.97916666666667
TBC1D23	0.188375
ATXN2L	-0.77275
MAP2K3	-1.0565
SCAP	0.33675
ZNF486	0.912166666666667
C20orf96	0.4975
NARS	0.01225
ADAMTSL1	-1.10557142857143
PRCC	0.168166666666667
CCDC126	1.52775
ZNF675	0.28525
CALCOCO1	0.638
ANKRD43	1.705
CWF19L2	-0.767833333333333
ZBTB32	0.339166666666667
BRAF	0.09225
ODF4	0.1865
MGC14376	0.045
HORMAD1	-1.91033333333333
AAK1	0.245416666666667
PEBP1	1.10475
TNFSF5IP1	-0.235833333333333
DKFZp564N2472	0.61125
RMND1	1.571375
IGKV1-5	2.91775
COL1A2	1.90108333333333
SERPINA5	0.206
AANAT	0.297
C19orf21	1.22216666666667
GEMIN5	-0.145
UBR4	-0.0395
LTBP3	0.22
AMHR2	-1.8865
PROCR	-1.663
MYBBP1A	-1.26575
C20orf39	-0.936833333333333
ZNF697	-0.21775
PASK	0.8511
ZNF776	1.04983333333333
RFXDC2	0.05775
KIAA0467	0.27725
C10orf96	-1.07075
ZNF503	-2.052
GULP1	-1.6195
KCNE4	-0.398
DKFZp434K191	0.751625
LOC196913	-0.432
BHLHB4	0.585
CH25H	-0.88425
LOC81691	-1.30383333333333
ALPL	-0.234142857142857
COL12A1	0.81875
FOLR3	-3.53116666666667
GPR123	-0.1175
TRIM62	0.3905
ABLIM1	-0.6945
MAST3	0.213
RHBDD1	0.205333333333333
LOC338809	-0.7855
RYBP	0.6995
TTC26	-0.17475
ZNF22	-0.282
ISCA2	-0.1385
RDM1	-0.75725
PIGM	0.3435
GNB3	-1.1785
ACTR2	-0.2441
HMGB1	0.6276
EDG1	1.8265
SOAT2	-2.8565
OR10AD1	0.2135
RAP1GDS1	0.540416666666667
LCE1F	-0.13
ESM1	-1.157625
RCN3	1.5725
CREBL1	-0.296
DBNL	-0.818
PTGER3	1.6195
USP30	0.146833333333333
BCL2L12	-0.601333333333333
KIF26B	1.54725
ZNF416	1.01775
ZNF225	0.095
C17orf70	1.315
ZNF554	1.42275
RAE1	0.578166666666667
TNIK	-1.74733333333333
ACTN3	-0.271
MGC45922	0.7245
CCNA1	-0.323166666666667
RYK	0.591833333333333
IL26	-0.8
LRP3	0.932166666666667
QARS	-0.16475
SOX7	0.435714285714286
BID	-0.7555
OR2S2	-0.271
CXCL14	2.83975
C11orf47	-0.2745
MGC29891	-0.0261666666666667
HSPB8	-0.4286
PRDM14	-1.013
NUFIP2	0.30225
MNAT1	0.321125
ZDHHC2	-2.50525
MBNL2	-0.13425
ADD3	-1.605375
CSNK2A1P	-1.01675
KLK6	-1.50033333333333
TMEM111	0.5324
KIAA1279	0.99075
NUBP2	0.407
RAB42	-1.42
ID3	-1.6283
TM9SF1	0.33525
MDP-1	0.554
POU4F2	0.7435
IQCK	1.415
C16orf14	-0.03375
CAPN3	-1.192
FAM43B	-0.121625
RECQL	-0.67975
AP1G1	-0.237071428571429
CTNNBL1	0.353666666666667
ECHDC1	-3.07783333333333
SMARCC1	0.4357
FOXQ1	-1.937875
GNAI3	-0.0903333333333333
POLG2	-0.028
CD4	0.58125
ITLN1	-0.40575
EBI2	2.08225
IRF1	-0.56225
PTPRE	1.7996
PTK2B	-1.4735
NXNL2	0.1745
SOX4	2.57722222222222
TSPAN3	0.604666666666667
SH2D1A	-4.3645
C8orf58	-0.662666666666667
USP20	-0.29125
DUSP22	-1.5375
CALB1	-2.12233333333333
L3MBTL2	1.46033333333333
MCRS1	-0.1185
TMEM118	0.281333333333333
C18orf8	0.518833333333333
FLJ10241	-0.102375
GJA12	0.614
PKD1	-0.0126666666666667
ZFP3	0.107
JAM3	-1.450625
LAPTM4A	0.8978
DIRC2	0.7545
KIAA2022	1.3535
MYOM1	0.214166666666667
TRPM8	-2.15183333333333
MOP-1	0.7895
PHKG2	0.113
ZNF650	0.4065
KIAA1522	1.538875
PSG8	-1.54966666666667
DDX19B	-0.1135
MOBKL1B	-1.07825
DIAPH2	-1.43458333333333
PTPN12	0.104
CLN8	-0.7675
CRYZL1	-0.817166666666667
CRY2	0.129333333333333
FCGR2B	2.9685
PNPLA4	1.218375
ZNF454	0.1305
DKFZp434B1231	0.211
CLDN11	0.1816
RFWD2	0.604
CIB2	-0.474333333333333
MXRA8	3.339375
HRK	0.0545
MAML2	-1.232
C4orf31	-1.339
C6orf192	-1.69725
COG6	0.6565
FAM5B	1.211
NFATC1	-1.1335
SEPT10	-0.148
SCYL1	-1.2718
RPP40	-1.17
SCOC	0.4145
KIAA1450	0.556
CTDSPL2	-0.44425
TBX5	1.23383333333333
NAPG	-0.223875
RHD	-5.1165
C14orf45	2.0985
ZBTB22	1.418
PLCG1	-0.2625
ANKRD10	-0.25825
AQP7P2	0.33175
TAGLN2	-0.742333333333333
HTR2C	0.972666666666667
SLC16A7	-1.12883333333333
C17orf83	-0.5565
TSGA14	-0.109
MDH1	-0.59425
PPP3R2	-0.0553333333333333
DCBLD2	-2.14107142857143
RBM33	-0.73775
DPH3	-2.0125
SYT10	-0.991666666666667
FMO4	1.00725
THYN1	-0.84325
DRD5	-1.6105
OTOR	0.361125
PGRMC2	0.2853
KATNAL1	-0.333375
PAQR6	-1.48125
UBE2I	-0.146
C14orf28	-0.02175
C8orf70	0.46425
FLYWCH1	-0.186
ANGPTL3	-1
GLRX2	-0.745166666666667
ATP11A	-0.639928571428571
ARL5B	-1.124875
MUC16	-3.01425
SLC25A5	-1.22835714285714
ACRC	-1.10825
MYO1C	-0.310875
FAM89B	0.454833333333333
FAS	-1.342125
KIFAP3	0.609
GLRA2	-0.0515
BTN3A2	-1.1018
CNKSR3	0.66175
CSTF3	-0.475333333333333
ARPM1	-0.17025
KIAA1530	-0.6205
C9orf150	2.598
PRKCI	0.31375
tcag7.1015	-1.63875
SOD3	-1.89175
ZNF574	0.70375
CYP21A2	1.969
RPL12	0.59375
COMMD2	-0.8055
WIZ	0.85175
LOC344405	-2.134
ALDH4A1	0.308882352941176
CRYAB	1.52025
COPA	0.0907333333333333
PCDHGA7	0.465333333333333
