Hybridization REF	TCGA-D8-A143-01A-11R-A115-07
MGAT5B	-0.726833333333333
ECM1	-0.093
RLN1	1.485
PARP14	1.424125
EPB41L1	0.0067
HOXA3	-0.408
MAGEA9	-4.91133333333333
RPS8	-0.6015
RPS19BP1	-0.563
FOXJ2	0.941875
C10orf76	0.1165
IL17RE	-0.21675
C10orf65	-2.027
ZNF343	-0.048
FBXO33	-0.101375
UHMK1	0.788
LY6G6C	-0.61825
FGF19	-1.1435
C14orf128	1.41983333333333
IFIT2	1.0535
TIGD1	0.04875
S100G	0.1145
GUCY1B3	2.292
NR3C1	-0.2747
CORO1B	-0.256333333333333
PARP11	0.531583333333333
DNALI1	-1.3655
OR4N4	0.20275
MAP2K6	0.482166666666667
FSTL4	1.244
ANKRD47	0.8205
TMEM171	-0.856
PNLIP	0.88225
YY1	0.3155
CCDC138	-0.340666666666667
AASDHPPT	-0.1096
CKS1B	0.0443
MCM3	0.227666666666667
ANAPC7	-0.758166666666667
FAM110A	1.9495
CDC37L1	-0.537333333333333
THTPA	0.45
NBPF20	-0.967
WDR24	-0.366
NPTX2	4.099
CBLB	1.40833333333333
CETN1	-0.4255
RPUSD1	0.01675
FAF1	0.3235
CDK6	-2.2533
HMX2	-0.179
CSK	-0.683333333333333
TEAD2	1.23
SNAP25	-0.7325
TUFT1	0.6949
TMTC3	0.955833333333333
LCK	-1.63425
SGOL1	-0.227833333333333
AKTIP	1.299
FURIN	-1.576
SOX12	-0.0185
DEFB103A	-0.53525
RAMP1	-1.264
KIR3DX1	0.1275
GAS2L3	0.38925
PDE8A	-1.7011
EDN3	1.79025
GMIP	0.8505
SF3A2	0.03175
FN3KRP	0.63975
SMAD7	0.616
RHBDD2	-0.8345
OR11H6	-0.247
PPP1R3B	1.0299
C9orf23	0.432
CADPS	-1.21175
GOLGA8A	-4.148125
TMEM57	0.688833333333334
RGL3	0.1465
S100A14	2.1465
FGFR2	0.24175
XRCC3	0.03525
RTN4RL2	0.20125
MGC3771	1.165
GH2	0.113
BTBD2	-0.09675
LMO2	-1.02775
RDBP	0.434
ACRBP	-2.07425
AMY2A	1.538
DUOXA1	0.871
PTK7	0.756333333333333
TWF2	-0.1725
FAM80A	3.25775
TNNI2	-3.04533333333333
GLT25D1	0.6685
OCC-1	-3.212
CYC1	-0.514166666666667
RPL22	-0.163090909090909
MORN3	2.0995
DISP1	1.309
PRB2	0
CHUK	0.24975
HR	-0.25275
CCDC134	0.161375
DENND4B	-0.9265
C14orf130	0.7615
RAB33A	-1.22825
DCST2	0.418
TNMD	-2.7885
PEX7	1.1775
FAM62A	-0.80275
SRD5A2L	0.36125
IL22	0.2485
RPS26	-0.453166666666667
HOXC5	-0.0195
SPATA6	2.79625
FLJ38482	0.8775
ZNF234	1.196
C18orf22	0.36025
SPATA22	0.63325
THOC1	-0.1655
CYP7B1	3.693
KCNC3	0.67225
C8orf42	-0.5055
ALDH1B1	-0.7965
CCDC100	-0.297
ARMC4	-2.7415
FAM18B2	0.194
SLC44A1	0.105375
FBXO17	-1.91416666666667
C6orf107	0.15625
C19orf29	-0.12175
ZC3HAV1L	-0.44975
PARP6	-1.0988
SULT2A1	-4.41025
C1orf159	-0.48325
TMC1	0.82925
CHST14	0.815125
GAMT	-1.90383333333333
SMCP	0.343666666666667
TSPAN33	1.70075
MIDN	0.289875
NOX4	1.424
RNASEN	-0.7511
TBX1	1.40766666666667
SALL2	0.50225
C10orf35	1.53675
CYP2E1	-1.463625
LRFN2	1.04866666666667
ACO1	-1.32733333333333
IQCG	1.4838
MEGF9	1.13
TM7SF4	0.877
PLEKHA1	0.650933333333333
STK33	-2.423
C1orf210	2.8165
SNUPN	-0.0894
KIAA0406	0.0686
C20orf29	0.70075
TMEM55B	-0.20125
OSTM1	-1.262875
CLCN7	-0.2615
OTP	-0.052
FLJ23049	-1.55825
HEATR4	0.4135
MAP3K10	-0.107666666666667
PCDHGA9	0.5865
AMDHD2	0.179
LCTL	-1.857
PDCD2L	-0.22425
CABLES2	1.348
SLC5A9	-0.532
CLCA2	6.30483333333333
MGC16025	1.8865
STRAP	0.224
C20orf196	0.1875
RRBP1	0.277
NAT13	1.17525
MAT2B	-0.257375
CSNK1D	-0.476833333333333
KIR3DL1	0.3815
PRKAG3	3.76
ZNF599	0.839
PRM3	0.5005
PER2	0.0805
ASPHD1	-3.0095
PRMT6	0.47825
KCNE1L	-0.953714285714286
FAM118A	-0.732
TAF4	0.02075
NDUFB6	0.2825
TRIM9	1.08633333333333
PMFBP1	0.37475
KY	0.1575
DKFZp762E1312	-0.840545454545454
CSMD1	-1.583
TBP	0.388333333333333
OR1Q1	-0.13
RETNLB	0.133
HPGD	0.0963571428571429
DNAJC12	-1.6665
FKBP1B	-3.1725
ANKRD24	-0.594833333333333
CXXC5	-0.897333333333333
IL3	0.1035
DRAM	-0.4049
PTCH1	-1.76575
TP53BP1	-0.245
SLC17A7	-0.012875
COL25A1	-1.3488
AMACR	0.776333333333333
RHCG	1.418
VPS13A	-0.54975
FAM55D	0.638
PRPF38B	-0.663083333333333
OSBPL6	-0.908
PFDN5	-0.9054
CMTM6	0.4445
KCNK12	-1.2065
RP2	0.46225
C16orf52	-0.389
PICK1	0.1785
IFNE1	-1.03133333333333
SEMA4B	0.438
TYRO3	-0.675
OR12D2	-0.4215
CSNK1A1	-0.38295
FANCF	0.58025
LONP2	1.33625
TBL1Y	0.23925
LDOC1L	0.6375
CCNC	0.92475
C3orf60	-0.2215
CHKA	-1.87675
UBAP1	0.309
MAP3K1	0.225
ANKRD9	-0.4215
FAM92A1	0.0668333333333333
GAB2	-0.482125
AZU1	-0.38275
DIS3	-0.65025
C21orf109	-1.001
IQCB1	0.58075
SPATS2	-0.179666666666667
EFCAB3	-0.29875
PRB3	0.146
FUZ	-1.306
ZNF813	0.257875
BMPER	-1.54466666666667
HEG1	-0.49425
ALS2CR11	1.00375
SURF2	-0.22275
PSMC1	0.494416666666667
OR2D2	1.056
SLC7A8	-0.656166666666667
C4orf40	-0.08
SPATA7	0.45725
MAZ	-0.485416666666667
PIN4	1.47925
PDE1A	-1.076875
TAF6L	0.0288333333333333
OR2T34	0.5455
KIAA0284	0.3935
ACADS	-1.04127272727273
MKRN2	0.0465
C18orf56	-0.50225
MS4A6E	-0.22
GALNT4	0.2432
C22orf31	0.018
FLJ36070	-0.0295
PSME4	2.036
TFG	0.2283
EPHX2	-0.533625
ANXA5	-0.710875
KRTAP1-1	0.4766
BATF	0.59725
KARS	-0.6065
MSTP9	-0.148
GPR26	0.138125
CCDC72	0.26275
TEF	0.333
FOXK1	-1.0607
PRLHR	0.0385
EMX1	-0.2335
C11orf30	-0.159875
ICK	0.8695
THSD7B	0.16075
C21orf100	-1.114
DUOX1	2.4535
EFCAB4B	-0.8135
UBE2G2	-1.30466666666667
C3orf54	0.0415
PARP1	1.05475
FAM60A	0.742
C6orf146	-0.2565
OR9K2	0.3985
DDX55	-1.83583333333333
RPS15	-0.32725
ZNF618	0.7768125
DKFZp686D0972	0.231
SSPO	-0.8025
SHFM3P1	0.349333333333333
CPA6	-0.86925
JAG2	-0.028
DEFA3	-0.43625
PPBPL2	-0.12
CD34	3.469625
SLCO4A1	-1.17975
AFG3L1	-1.873
SHD	-0.25
RP13-122B23.3	-1.08383333333333
PRKCSH	-0.5665
DPH5	0.049
HLA-F	1.628875
TBC1D4	0.792
RIG	-0.6508
GLUD1	-1.05416666666667
HNRPCL1	1.164625
HBXIP	0.10225
RNF207	-1.0695
APIP	0.77825
PLA2G3	-1.076
CCDC84	-3.127
MYLIP	-0.576076923076923
PHIP	0.3415
AARS2	-0.627833333333333
DHX32	0.65075
SCAPER	-0.1555
MEN1	-0.173625
NIP7	-0.14
FLJ25404	0.6345
FASTKD3	-0.45625
TMEM158	-2.83316666666667
RARA	0.31825
BDH1	1.923
ANKRD16	0.60175
CARM1	-0.595
SS18	-0.179833333333333
IKZF2	0.30175
MYD88	0.118
PML	-0.61535
TAF1A	0.112
CBFB	0.838
HIST1H3H	-0.246
C7orf29	-1.27225
COMMD4	-0.390666666666667
DPP3	-1.25575
DAB2	-0.641125
LOC388882	0.539
YPEL4	-1.298
AGBL3	0.3455
LRP6	1.3156
SERPINH1	-0.15125
TLE1	0.8715
CD244	0.475666666666667
ZDHHC15	-1.06725
MGLL	0.1424
PLDN	0.367333333333333
LOC654346	1.485
FAP	1.48875
GPR37	-2.13016666666667
SCARA5	-0.117
EBF4	1.38554545454545
LSM6	0.9245
MLLT1	0.1740625
SLC5A12	-0.48875
A2BP1	-1.7475
COPS5	-0.216166666666667
TPM4	0.3785
TNFSF4	-0.572333333333333
ACADSB	-0.959055555555556
HERPUD1	0.564
BCL2L11	-0.0776666666666667
CEP78	0.289875
CDCA3	0.2985
WBSCR19	-1.1706
MYO1A	-1.715
PPEF1	2.57333333333333
LOC440348	-1.24
CPEB2	0.04525
BPTF	0.0713333333333333
RPL21	-1.1425625
GSX2	-0.0695
ADPRH	1.88183333333333
C17orf68	-0.356333333333333
KCNS1	2.74116666666667
MLLT6	-0.2817
PIWIL4	-1.51475
RNF26	-1.20475
RAP1B	-0.887125
ADAMTS1	-2.0665
ZNF571	1.236
P2RY6	0.19525
TRIM21	0.098
CADM3	-0.20525
NLRC5	0.643166666666667
ADRA2B	0.297166666666667
LOC90835	0.441375
PCF11	-0.474
LOC400451	0.446
GLTSCR1	0.3326
C17orf88	-1.078
CDH16	-2.0265
FGF7	1.84925
PCSK4	-0.4095
NPC1L1	-1.31783333333333
TAT	0.2415
TBCA	-0.6935
MGC33407	0.03625
GPR115	0.256625
CYGB	0.0755
FNBP4	-1.188
C12orf43	-0.674
CBL	-0.858
CLECL1	1.13175
PPAPDC1A	-0.5735
WDR25	0.0461666666666667
SGCA	0.637
C22orf29	-0.31
YIPF1	1.277
GALK2	-0.89175
RAB3B	-1.97833333333333
LOC440087	-0.52875
UCP1	-0.459
REEP5	-0.40125
FADD	-0.6467
FOXA1	1.99775
CACNA1A	0.2365
ABI1	-0.1955
GRIN2D	0.1725
SLC1A4	0.660666666666667
LOC401127	0.33975
HINT2	0.60975
PLD4	-1.08016666666667
ZNF286A	0.94375
ENY2	0.3655
IL1F6	0.3555
PXDNL	1.7945
C20orf79	0.378
TNFSF13B	2.25016666666667
DENND3	-0.447375
JARID1D	-3.27225
HIST1H2AK	-0.79225
LOC93349	-0.1216
SSH1	-0.796
ENSA	-0.812
LOC219854	0.1345
CKAP2	-0.4543
DKFZP564J102	0.188666666666667
MGC87315	-0.137
HNRPAB	-0.4165
AMH	-1.578
ZNF526	0.63
BRUNOL5	-0.416
CACNG3	0.468833333333333
TRPM1	-1.993
PPP2R1A	0.16725
COL2A1	-0.87525
DDN	-0.0791666666666667
FLJ25770	0.65925
HK2	0.634142857142857
ELOVL6	-1.35325
MDK	0.9875
EPHX1	1.5505
RASSF2	0.7945
DKFZP434B0335	-0.1435
DLX3	-0.444125
PRTN3	-0.496
AVPR1A	0.669
C21orf125	-1.86475
TNFAIP8	0.502833333333333
GNB2L1	-1.0705
CALCRL	3.43725
SCGB2A2	6.34483333333333
UBXD7	0.568
ZNF674	-0.0945
TMEM35	-1.148375
BRSK2	1.037625
HECTD3	-0.0475
TMEM188	0.124416666666667
LGALS9	1.77625
SCARB2	1.57025
USP34	0.415416666666667
C17orf28	1.59733333333333
ZDHHC23	-0.29225
AQP12B	0.694
SLC16A3	-1.557375
APLP2	-0.145
ITIH2	-5.75125
MICAL3	-0.5355
TNNI3K	-0.3105
HDAC2	0.975625
PRR7	-0.2024
THBS2	-1.855375
LOC751071	-1.53933333333333
CA2	-0.244666666666667
RANBP17	1.0095
RLN3	0.268
CRYZ	-0.628166666666667
GBAS	3.69066666666667
TAS1R1	0.51225
MPZL3	0.537
PCDH8	1.127
HSP90B1	-0.1265
KCNK15	-1.4425
TNIP2	-0.6565
GPR146	-0.74675
NOL6	-0.565375
SPC25	-0.895222222222222
STEAP2	-0.116857142857143
VAMP3	-0.405333333333333
TCIRG1	-1.2695
ZP4	0.437333333333333
PARL	0.77
TRIM39	0.457166666666667
KIAA1305	1.78275
CRNN	0.200833333333333
GRN	0.57
HSH2D	-1.639
SCAMP1	-0.3145625
KIAA1913	-0.318
PTS	-0.043
BANP	0.6535
PRKACG	0.26375
ADCY6	-0.633333333333333
C16orf46	0.184
CYP51A1	-0.545125
DDC	-0.69525
ANPEP	-1.87916666666667
PROM1	3.83616666666667
SIGLEC10	1.4945
COPG	0.608
FAM26E	0.753875
TRIP4	0.4785
SNX3	0.4265
C1orf175	0.0823333333333333
PPY2	-0.017
C14orf152	2.19825
FTSJ1	-0.244
DST	0.9869
LOC554235	0.213
GLRX5	0.34225
C20orf12	1.2309
CAB39	0.244666666666667
MSH2	0.561666666666667
PIP4K2C	0.011375
CYLD	1.419375
WTAP	0.810625
MGAT4A	2.089
TSC22D4	-0.6905
CHRM2	-0.609
PPYR1	0.273166666666667
CCNH	-1.16333333333333
RRM1	0.019
ECAT8	-3.819
LOC400120	0.20675
GABRA4	-0.325875
C14orf4	-0.0985
C1orf59	1.548
CTDSPL	0.308666666666667
NHEDC2	-2.0345
PDE11A	-0.198625
KLHL29	-1.7755
CD5	-0.3282
TSPAN9	2.0955625
WDR67	-0.48125
THUMPD1	0.6509
C18orf17	-0.08775
CLYBL	1.04516666666667
FLJ13231	-0.149125
CMBL	-2.044
LECT2	-0.189
NKAPL	1.41766666666667
LOC654780	0.642
OR4C6	0.2605
RAB30	0.124666666666667
TSSK4	-0.167
TMEM163	1.1735
OSBPL11	0.629
GNB5	0.130666666666667
CCL21	0.8845
C1orf121	1.037
FMO2	1.47316666666667
RPTN	null
MSTN	-1.968
VCL	0.0592857142857143
FYTTD1	0.37
C11orf1	-0.451
CCDC88C	0.312625
HFE	0.144555555555556
MOGAT1	-0.5765
FAM125B	1.0685
IRGQ	0.693
RAVER2	1.07475
AKAP5	1.3235
SSSCA1	-0.535
C11orf63	1.563
ACTG2	1.1973
PORCN	-1.0575
DTL	0.682727272727273
TMEM151	0.38925
FAM122C	0.81725
RSAD2	1.7039
BAT4	-0.322
KRTDAP	-2.02016666666667
MYH8	0.475375
CRTC3	-0.51575
LRRFIP2	-0.3813
INTS4	-0.184166666666667
TTN	-1.87425
SLC26A5	-0.035
PLLP	-1.86125
RGS6	0.445125
SRGAP3	0.18375
ZNF525	0.433833333333333
NBR2	-0.898333333333333
C13orf1	-0.7859
ZNF137	0.2775
CEP27	-0.37475
BEST2	0.242
RNF121	-0.6805
DMRTC2	0.95825
C8orf76	0.348
BCCIP	0.17025
MEST	0.84125
HTRA2	0.129
ANGPTL2	-0.585
ILKAP	-0.246
ERAS	-0.327
HBS1L	-0.2915
CPA5	0.8705
TMEM30A	0.885666666666667
CD300LF	1.86166666666667
WISP3	4.7315
CRK	0.914785714285714
PDS5A	0.025
BRPF3	0.666666666666667
NEDD9	-0.310375
SMPDL3B	2.4145
PSG6	-1.21975
PSMD13	-0.096
ETV5	1.676875
OR51A4	0.386
BTBD7	0.888333333333333
GSTO1	-0.69275
hCG_16001	-0.3675
MAD2L1BP	0.3855
COX6A2	0.1745
SCNN1A	1.04633333333333
LSM1	-0.9905
UGT2B11	2.744
IDUA	-0.78275
PPP2R3C	-0.1315
COX11	-0.412333333333333
PDZK1	-4.77875
ZNF443	0.3545
MGC21874	0.485333333333333
ZNF323	1.6826
KRTAP10-10	0.021
CXCL6	1.1575
SLC34A2	2.7475
LOC284402	0.1175
NPTN	-0.252416666666667
UPP1	-1.02333333333333
SLC6A9	-0.436
OR7G3	0.36175
CISD1	-0.453333333333333
ZNF545	0.588333333333333
SYT14	-1.0505
NT5C3L	0.140666666666667
ZNHIT3	0.101333333333333
SNRPD3	0.0815
KIAA0701	-0.579375
UNC93B1	-1.10266666666667
GMNN	-0.353875
SPCS2	0.0125
LOC388524	-0.6245
NAPRT1	0.44475
PNLIPRP1	0.14275
OR6V1	0.8355
PRKAB1	-0.90025
EYA4	-3.9265
KIF20A	-0.72425
ALG10	1.59525
ITPKC	0.3755
LMX1B	0.136333333333333
RPUSD4	-1.24466666666667
C7orf34	0.0143333333333333
DLGAP2	0.685875
PFN1	0.0894
MICALL2	-0.922666666666667
ZNF654	1.2085
SS18L1	-0.27825
SLC16A8	0.2425
MKI67IP	-0.3105
ITGB3	-0.397
TCEA3	2.31741666666667
CEP152	-1.2525
CLIP1	0.0882500000000001
ZNF75	0.06625
ATP5C1	-0.0345
NUDT5	0.407833333333333
PSCDBP	1.3685
UBP1	-0.91175
RBM27	0.438
C13orf15	1.749625
ZNF282	-0.216833333333333
ZNF222	0.1946
COL10A1	4.67075
PRDM15	-0.578625
TTTY5	-0.103
FAM9C	-0.0945833333333333
C20orf67	0.323
GNG13	-0.906
F12	-0.12125
C1orf41	0.7435
CPXCR1	-0.193
GSK3A	0.486
SUPT6H	-0.00616666666666666
PI16	-0.0876666666666667
ELL2	-1.36841666666667
C9orf167	-2.1955
PVRL3	-2.1798
FLJ38596	0.6095
ADAM20	-0.02275
GPR89A	0.9815
GPR87	0.8365
ZNF30	0.49125
SMR3B	-0.0245
ZNF770	0.174625
TRPC4AP	-0.377666666666667
DKFZP686E2158	-0.38
C2orf28	0.780666666666667
FREM1	-1.82316666666667
LAMA4	0.0983333333333333
ADPRHL2	0.18775
EIF4G2	-0.136666666666667
GUCA1A	-0.035
CTNNA2	-2.14625
NUDT15	-1.16833333333333
CEPT1	-0.4865
ZNFX1	-0.2032
CCDC92	0.35625
TDRD1	0.8835
KCNK5	0.360833333333333
ETNK1	0.38675
LTA	0.8035
TTPA	1.00916666666667
B3GALNT2	0.490375
SC65	0.0551666666666667
PEX5L	-1.6665
EPS15L1	-0.22525
MGEA5	-1.7965
HIST1H3A	2.54175
ING1	1.764875
BCAT1	-2.989
ORC6L	-0.672909090909091
KLK11	-5.766
C19orf28	-1.75875
DNER	-4.29825
MED22	-0.647142857142857
ETV6	2.62825
CHAC2	0.9595
CD300E	0.413
CEBPB	0.849333333333333
ZNF398	-0.4
LRCH3	0.015
HMGA1	-0.685666666666667
CAPN7	0.289
MGC5566	-2.96
CCL3	3.047
NANOS1	0.965375
ZFYVE19	-0.25125
APITD1	0.421
PARD3	0.379375
IRAK4	-0.120666666666667
SERPINI2	0.104
CEP170L	0.723
TTC9	2.23425
MYOM3	-1.21725
MLPH	-1.193875
LOC222699	0.534
NRG1	-1.85991666666667
TBC1D9	0.111181818181818
TTK	0.550333333333333
ZNF557	0.3439
DDX41	-0.411666666666667
FANK1	-0.493
UBE2D2	0.202875
PSMB10	0.87675
MYH7B	-0.32
GABARAPL2	0.0825
MARVELD2	1.04566666666667
DGCR2	0.154666666666667
UNC45A	-0.6305
C6orf72	1.1625
ZNF683	4.29175
GIT2	-0.477875
CASK	1.02666666666667
C14orf161	3.51016666666667
LRRC44	1.27125
TIFA	0.323125
UTP11L	0.086125
C6orf65	-0.202
FDPS	0.3465
DUSP9	-1.0317
SLC17A8	0.257
OR51G1	0.433666666666667
NANS	0.03175
OLFML1	0.8485
ATP10B	-1.044875
NPAS3	1.09
PRKCA	-1.8783
GGA2	-0.3501875
LCE4A	0.3295
SPANXN3	0.43775
CCDC115	0.300375
SDCCAG3	-1.32525
GLIPR1L1	-0.06575
TTC1	-0.0285
C17orf76	2.2015
MAD2L2	-0.28325
HIPK1	-0.0954
LRRC3B	-0.3925
CLN3	-0.689636363636364
C17orf47	0.24
FMN2	-3.28425
TUBB1	-1.81475
WAPAL	-0.117166666666667
C3orf21	1.280625
SCN5A	-0.1818
SMYD1	0.1105
BEX5	2.52625
ZNF192	0.00999999999999998
SEC22A	1.49883333333333
GRIA2	0.0533571428571428
KIAA0825	-1.6275
NUSAP1	-0.311363636363636
LANCL1	0.17425
C15orf40	-0.6151
ZNF645	0.117375
GPR61	-0.04025
NLRP14	-0.057
SNX21	-0.2072
C1QTNF8	0.0765
C17orf46	0.3635
IFNA8	0.3595
SPRR1B	-1.69366666666667
FLRT1	-0.4585
SNX17	0.529666666666667
ASB2	1.71383333333333
HBG1	-5.409
RPRML	-0.02025
JOSD2	0.225
PLSCR3	0.33925
SPOCD1	-0.893666666666667
RAB39	1.1695
GHRH	-0.1585
ITIH5L	0.836
C17orf37	0.48325
SMCR8	0.474
DPY19L2P3	-1.09466666666667
IL11RA	1.01566666666667
GDF3	-4.39216666666667
RPS6KB1	-0.928666666666667
DNAJC19	0.4521
TOP1	0.02225
CRCT1	-0.50475
MPST	-0.098375
DPM2	-0.104125
FAM38B	-0.379666666666667
SLC18A1	-1.89816666666667
FARP1	0.864666666666667
PAX7	1.98775
TUBD1	-0.36875
GNL3	-0.828375
BTG2	1.70773333333333
NDUFS6	-0.1465
C1orf79	-2.66225
ERAL1	0.726
ECHS1	0.53
VPS4A	0.213333333333333
CYP11A1	-0.989625
ABCC6	-1.93292857142857
PBX4	-0.831
MOSC1	0.05125
NCF4	0.68
HYMAI	0.6745
NAGPA	0.173625
OTOP2	0.28425
ACOT12	0.0665
MTHFD2L	0.067625
LOC441376	1.0805
C19orf34	-0.545
RAB1B	-0.02325
ALDOAP2	-0.1435
NTRK1	-1.74433333333333
ARTS-1	-0.2546
SLC6A11	0.7385
NAP1L2	-2.12825
CNGB1	0.484833333333333
EPB41L4B	-0.350416666666667
FAM134B	0.1165
HS3ST3A1	-2.619
CPXM2	3.861
SIRPB2	0.377
CHORDC1	-0.675833333333333
TRIB3	-0.0243333333333333
SLC2A5	1.18675
C2orf49	0.00983333333333332
DDX5	-0.04025
OR5L1	0.641
ANAPC4	-0.101166666666667
ZSWIM1	0.224125
LOC93622	-0.73375
KCNK3	-0.2509
RP11-35N6.1	0.4245
ZFP161	0.324333333333333
AQP9	3.36525
SLC15A2	3.27816666666667
MREG	-0.4375
OR9I1	0.1945
PDLIM2	-0.980375
ADAM7	0.46
GSTCD	-0.567833333333333
WDR21A	-0.908125
SLC12A8	1.98583333333333
TMEM174	-0.04575
IGSF3	1.45333333333333
LRRN1	1.6945
LOC402117	0.02575
SRPK1	0.125166666666667
LY6K	-1.25475
NFIA	3.812
PTCD3	-0.084625
LEP	0.559833333333333
PCDH21	-1.06133333333333
MAPKAPK2	0.302285714285714
NMNAT1	-0.400666666666667
LHFPL2	-0.11675
C9orf43	0.427
DIP2A	-0.615666666666667
ACTR8	-0.174875
CCDC34	0.827
PTPN22	-0.32725
ITGA3	-0.711
FAM129C	0.618
RABGGTA	0.377166666666667
UNC45B	0.85525
KIAA1033	-0.468125
ZNF510	0.0841666666666667
CYP2D6	-0.439833333333333
SLC26A10	-2.495
STX8	0.7855
LUZP1	-0.008125
WDR89	-0.163666666666667
EIF4G3	-0.277
C5AR1	0.969375
ZNF623	0.334
A2M	0.384
TGM7	-0.0805
GRPEL1	-0.143
LMNB2	-0.5385
ROCK2	0.465
SNX16	0.671
CCDC66	0.48175
ANXA3	1.47975
KIAA1609	0.765875
EED	-0.25875
RNF32	0.244333333333333
HES1	1.2888
CLC	0.2255
ISL1	-0.349
KIAA0528	0.42725
MANEA	1.769875
C1orf61	-1.01
hCG_2001000	-0.08575
RAPGEF6	-0.6637
KIAA0020	-1.33466666666667
NEIL1	0.11575
C16orf45	-1.671125
RBM10	-0.484166666666667
C10orf125	-0.90675
MRS2L	0.67925
DNAH17	-0.840125
C19orf10	-0.2465
C1orf160	-0.30675
SLFN12	-0.471
EXOC3	-0.542833333333333
HIST3H3	1.84275
NCOR2	-0.1325
TNFRSF9	0.485
MFSD8	-0.052
ALX1	-4.11516666666667
NOL1	-0.5935
PODN	1.888
TIAL1	-0.838
HIST1H1E	-1.185
NPY6R	0.401
TM4SF4	0.37075
CORO2A	0.22875
ETNK2	0.888333333333333
APOE	-0.8616
ANGPT4	0.1055
HDGF2	-0.12475
G30	1.489
ST8SIA4	-0.192625
F2RL1	-0.057875
FAM19A4	1.48525
CCAR1	0.01575
B3GNT7	0.5945
OPHN1	-0.0236000000000001
DSCR6	2.358
C21orf13	-0.583833333333333
GAS2L1	-0.212166666666667
RFX3	-0.169166666666667
COPS4	0.70975
BCHE	-5.48333333333333
BCL2	-0.48425
HBZ	-3.45866666666667
ARL13B	1.091
MAPBPIP	0.765
MYO15B	-1.251625
SPZ1	1.011
KIAA1324	2.75344444444444
PLCL2	-0.257125
C4orf29	-1.503
WDFY2	-1.1735
ZNF284	-0.1395
NAALADL1	-0.401
DUSP5	0.0973333333333333
PXDN	2.143
SLMO1	-0.223
TNXB	0.2157
BIRC7	-1.18175
A4GALT	-0.446166666666667
TIMM22	0.37225
FAM110C	2.8425
TOMM34	-0.093875
ABHD9	-0.1015
ADAM32	2.5715
CRHBP	-0.6345
AQP2	0.508375
LOC130355	0.78775
ZNF187	-0.1365
ZNF816A	0.3045
F7	-1.13175
CNOT1	0.3253
SLC13A4	-0.734
ZBTB11	0.3765
B3GALT5	-0.14475
EXOC2	0.848333333333333
IRS1	-3.1893
TMEM1	-0.564333333333333
MRPL34	0.433
SAMM50	-0.1075
CDC42EP3	0.389875
HSF2	0.2965
MFN2	0.18075
TSPAN7	-2.039
NUCB1	0.583333333333333
RHOH	0.3085
ARL16	-0.559
TACR1	0.3245
SFRS5	-1.24083333333333
SNX25	-0.748875
RHBDF1	-0.306166666666667
PCDH18	2.17933333333333
HMG1L1	0.3625
MYO5C	0.0775
MAPK10	0.2415
LDHAL6A	-0.06
NUDT12	-2.73816666666667
NCAM1	-0.324
GLIS2	0.1255
GGTL4	0.36675
DAPP1	0.2795
ATF7	0.21125
KIAA0748	-1.07
NFIL3	0.9925
TM6SF1	0.2029
SEZ6	0.1875
NANOS3	0.9245
DNAJA3	0.0438333333333333
CLDN6	-2.1145
CIITA	2.7297
EPHA4	0.22125
FANCC	0.434
CMTM3	0.6615
PSG3	-0.35375
MRPL15	-0.30125
C21orf59	-0.113
PLCXD2	0.3045
C2orf34	0.409875
UBE2L6	0.5065
MED14	0.133333333333333
HP1BP3	0.3737
C6orf208	0.3095
TPBG	0.6065
OSR2	-2.82725
XPC	-0.9325
KLHL7	-0.09825
CCR3	-0.278333333333333
AGTPBP1	0.261666666666667
PCSK6	-1.4702
STAT5A	-0.735
FAM18B	0.0515
LONRF2	-1.065
PTPN2	-0.0045
SF3A3	0.142666666666667
EFCBP2	-0.067
HCFC1	0.0176666666666667
AHNAK	-2.5947
ACTR5	-0.01025
KIF14	0.803428571428571
TENC1	-0.3605
HEATR5B	1.494
YIPF2	-0.186166666666667
MYEOV2	0.3385
DUSP18	0.961
KIAA1012	0.05975
AHR	-1.25033333333333
C17orf53	-0.300666666666667
PTPRH	-3.736
ATP6V1C1	-0.1788
TAS2R3	-0.501
LOC440356	-0.147
COQ10B	-0.60125
PSMF1	0.46875
SORBS2	2.90558333333333
NFE2L2	0.36125
TMCO7	0.364
SH3PXD2A	-0.5535
SH2D2A	-0.313
SPINK5	-2.9515
MRPS24	-0.3445
OPA3	0.021875
TRAF7	-0.162
C4orf35	0.207
MT1G	0.322
MGC39545	-0.01225
HS1BP3	0.6785
OR2B2	0.2525
CHRM4	0.2035
SFRP2	1.54108333333333
RIC3	-0.7665
ART1	-0.1255
C6orf1	-0.618875
DUS4L	-0.59025
C10orf104	0.258
TNFAIP6	1.362
RTEL1	-1.19775
CCT4	0.7598
ZNF709	0.82725
CHMP6	0.6555
UPP2	0.2185
CYP19A1	-0.788875
CD151	-0.943
NDUFA13	1.0155
ARFRP1	-0.763666666666667
FAM26B	-0.02575
CRYBA1	-2.338
MRPL41	-0.0275
NPFFR2	-1.880125
HRH2	0.094
SCAMP3	0.166333333333333
MTMR6	0.0446
MTG1	-0.4175
UBTD1	0.555
CRABP1	0.275
FLJ33790	-0.6118
KIAA1908	-0.5625
GPR158	0.93125
PACSIN3	0.367166666666667
OMD	1.85916666666667
