Hybridization REF	TCGA-B6-A0X5-01A-21R-A109-07
C21orf81	0.37825
PLOD2	-1.3215
TTC27	-0.22225
TSPAN2	-0.595666666666667
PI3	-0.74125
ZFAND6	-4.22375
C6orf57	-0.362
NUF2	-1.218125
ARID2	-1.798
RCC1	0.2995
CD86	0.1415
FAM91A1	-0.13475
CALM2	1.238
GYG2	-3.04575
PARS2	-0.137666666666667
INTS12	0.596
CTSF	3.41375
BNIPL	2.9395
GNA13	-0.148375
HUNK	-0.063
ZBTB4	1.01975
B4GALT4	0.41725
CHD1L	-0.957625
MSTO1	-0.413333333333333
FUT8	0.430153846153846
AGA	1.78275
TRMT11	-0.4545
WWP1	2.23633333333333
B9D2	0.854
STAT1	0.5475
PTTG1	-0.527166666666667
TMEM62	1.98
SSBP2	-3.59175
MRFAP1	0.814416666666666
NME4	-0.34725
LOC55565	0.815166666666667
DLL4	1.1435
MYOCD	0.4475
HTR3D	-0.5185
C9orf156	0.591
CHMP4C	1.50783333333333
PROCA1	-1.17175
GCDH	-0.06625
APOF	-1.35683333333333
WEE1	0.375333333333333
SSR4	0.021
RGS1	3.9415
ACCN4	-1.53466666666667
FLJ20489	0.733375
ZNF215	-2.76383333333333
AGPAT6	0.486375
PDE7B	-0.732
BBX	-0.114375
MS4A3	-3.855
OR4A16	0.8465
EFEMP1	0.279125
TULP2	-0.526333333333333
RERE	0.793375
BNC1	-1.68525
PIGB	0.489
COMMD8	0.15175
TRIP11	0.467833333333333
FLJ40142	-0.897
PCDHB6	-0.2955
FKBP8	-0.557666666666667
FLJ12716	0.2336
POT1	0.152166666666667
KIAA1109	0.9735
PTPRC	-0.993583333333333
UNQ9391	0.177
CCT7	-0.678333333333333
EEF1A2	0.78775
MIPEP	-0.82025
ZFX	-0.0496
UCHL3	-0.954
LOC388419	-0.058
GSG1L	-0.0886666666666667
RAB24	-0.7425
SLA2	-0.7005
SDS	2.86833333333333
LYPLA3	0.195
CASQ1	0.2135
SLC25A40	-0.360333333333333
IRAK1BP1	0.3
ACOT6	1.57775
COL9A3	-4.442
ASB11	0.491
C2orf18	0.661166666666667
FOXD2	2.4325
C6orf211	1.99875
OR8G1	0.163333333333333
MDGA1	1.2995
ADARB1	-0.7185
GGT1	-1.929
WNT1	0.505
DBP	0.98675
COL5A3	0.8015
RHOD	0.76325
COL4A2	0.13425
LOC201164	0.33925
HEBP1	1.09825
LUM	1.25583333333333
ZCCHC6	-0.02625
PAGE1	-2.40133333333333
DTX2	0.3965
SLC7A13	1.64325
H3F3A	0.870785714285714
RABIF	0.400875
D4S234E	-3.19216666666667
DYRK3	-2.361
PFAS	-0.815333333333333
ALOXE3	0.507666666666667
RPLP0	0.247142857142857
RBM34	-0.607166666666667
C12orf28	-0.393
U2AF2	-0.250333333333333
MKNK2	0.83725
SEC16A	1.16333333333333
ZNF44	0.2044
YWHAG	-0.737125
IGF2BP2	-2.79566666666667
OR1D5	-0.097
SIX6	-3.23
CCR6	-1.66075
PALM	-0.63025
PUM2	0.5725
SPRYD5	-1.2425
ALG10B	-0.155625
ZNF365	-0.3825
PHC1	-1.94975
KIAA0913	-0.117
ARX	-0.03875
PPP3CB	0.7465
IRX6	0.2193
ANGPTL4	-2.1514
LSM14B	-0.3649
PCDHGB7	0.0815
INSM1	-0.828083333333333
WBP2NL	-0.257
ZNF493	-0.00325
NGEF	-2.993
RNASE13	0.669
SPPL2A	0.645166666666667
SFXN1	-3.55
FAM102A	1.006875
SAPS2	-0.05825
JTV1	-0.7765
OR51B4	-0.175
SCGB1A1	0.146166666666667
NEUROD2	-0.01525
tAKR	-0.10475
C1orf26	0.95375
RICH2	-2.38975
TEDDM1	0.07125
CYP2S1	-1
TBCE	-0.718
MAPK1	-0.571375
HDHD1A	-0.59475
MRM1	-0.1095
ATP9A	-0.460285714285714
HSD17B3	-0.264
HN1L	0.638833333333333
RNF216	-0.679
HOXD12	-0.0495
PPP1R14B	-0.14725
SBF1	-0.77375
TAS2R42	0.505
USP46	0.6105
LILRB3	1.34483333333333
SPI1	0.4485
OXSM	-1.17925
GYS2	0.0415
NUPL2	-1.1495
C8orf46	-1.31625
SF3A1	-0.2019
C21orf99	0.0165
HOXB4	-0.7216
YRDC	-1.1345
GPRC5D	0.2385
BLVRA	1.065875
KIF12	0.8
LRRC23	0.819
FAM14A	-1.226
RASL12	0.074625
DAZAP2	1.221
IKBKB	1.10442857142857
ZNF271	0.9865
BOK	1.69075
CXorf6	0.061
MYEOV	-2.09525
BTN2A2	-0.4207
FRG1	-0.517
HSP90AB6P	-0.49675
ENOX1	-0.192666666666667
ZNF706	0.1006
DOK1	0.9605
PGAP1	0.202625
TMEM136	-3.42325
FSCN1	-1.48325
KIF17	-0.627
TRIM66	0.0955
CBR3	0.872166666666667
C13orf24	-0.875666666666667
C19orf52	-0.4355
BNIP1	0.8705
AQP3	2.15725
KRT6C	-2.61383333333333
SIRPA	-0.643583333333334
IGFBP6	0.4385
PLEKHK1	0.41075
RNASE7	-0.1345
ARHGEF15	0.294
NPHS2	0.27625
SRD5A1	-0.118
REXO4	-0.508
EEF1DP3	0.821
SLC37A2	-0.02025
ZNF142	0.3765
ANKHD1	-0.9685
MUT	0.654
VPS37A	-0.9175
GPRIN1	0.74125
SLC38A3	-0.173
BAZ2B	0.90775
WDR87	-0.0968333333333333
BRD7	-0.07025
POU6F2	0.441
NISCH	0.857875
TCEB1	-0.01425
LINGO2	-2.10125
TAX1BP3	-0.1775
RPL34	-0.906333333333333
MARK2	0.470166666666667
AKAP12	-3.0048
AMBN	0.273
SLC25A27	-2.3875
FLJ21865	-0.490875
KIR2DS2	0.0851666666666667
WDR77	-0.67
ATF2	0.267416666666667
ITFG3	0.761166666666667
SLC39A13	1.12325
ARL6IP5	1.087
C10orf137	-0.208125
QTRT1	-0.658333333333333
CCNT1	-0.11275
DYNLL1	0.8614
WDR53	-0.17475
LIPG	-1.45483333333333
ASAH3	0.3955
HELB	-0.905
PHACTR2	0.62025
VENTX	0.0395
LAD1	2.04016666666667
PAOX	1.4095
MAPK8	-0.27
CCDC38	-0.1375
DNAJC8	-0.2288
RBBP8	0.24475
WNT11	-0.4582
KCNJ12	-1.376
HDAC8	-0.1375
STARD4	-2.85925
ACVR1	0.275166666666667
C14orf65	0.0904166666666666
KLB	-1.4585
C1orf65	1.33725
ZFYVE28	0.676125
NSUN6	0.31325
KIF27	-0.0848333333333334
SYTL2	1.14
UBXD2	0.2718
OR6T1	-0.1585
CCDC91	0.108642857142857
GRID2	0.3155
CALN1	-0.4735
ZNF423	-0.4075
PSMB4	-0.661333333333333
XPNPEP3	-0.0195
ARPP-21	-2.4254
SART1	-0.70425
RACGAP1P	-1.432
SPTA1	-4.656
C6orf113	-0.737666666666667
C7orf16	-1.84275
CHST7	0.684666666666667
C21orf29	1.98
SEMA6D	-1.62925
PCMTD1	2.18825
KIAA1754	-1.918
MYCN	-1.5434375
KCNJ3	4.45575
MAPK13	2.6811
ERO1LB	-1.5
NTF3	-1.92433333333333
NKX6-2	-0.258
GTF2B	-0.20475
GSPT1	-0.792666666666667
GUSB	1.00333333333333
LOC221091	-2.7265
LIG1	0.1485
EXTL3	-0.759166666666667
NID2	-1.89875
TTC29	-1.00025
TMEM97	-0.6045
EXTL2	0.295833333333333
SUZ12	-0.2085
IL1F8	0.172
KRT18	0.752272727272727
MRPS16	-0.250583333333333
PI4K2B	0.4115
LACRT	0.263
OR51F2	0.4955
JMJD2C	-0.2945
KGFLP1	0.6855
CDK5RAP3	-0.1773
YTHDF2	0.344666666666667
GGCX	0.93275
ARPC4	0.22075
EGLN2	0.431
KBTBD4	0.899285714285714
ROBO3	-1.4123
DEFB118	0.0905
KIAA1543	1.01375
RTCD1	-0.862833333333333
MZF1	0.661
C18orf26	-0.37
CNIH4	-3.0705
ZFP2	0.0683333333333333
HTATSF1	0.3365
WFDC2	-1.08725
NDUFA7	0.6285
TTC22	1.35766666666667
FAM40B	-1.39325
DCPS	-0.22875
SH2D1B	-0.207833333333333
MRGPRE	0.6225
SBK1	0.60525
UNQ6411	0.439
OSBPL9	-0.2385
NUP107	-1.27125
MYOZ3	-0.1387
PDE4B	0.877083333333333
FAM113A	-0.403
IDH3G	0.3155
FBXL7	2.180375
ARFGAP3	0.3395
MAPRE2	-0.04
IL1RN	0.1825
KIF13A	0.6745
RAC3	-0.446
TCTE1	-0.1055
TMEM14B	-0.0206666666666667
ADIPOR1	0.344833333333333
GRINA	0.972
CLIP4	-3.22125
LRIT2	-0.046
TFPI	-3.51371428571429
FABP6	-1.30425
SLITRK2	-0.2061
HKR1	0.73625
SMTN	-0.2795
C1orf75	0.36175
CD209	0.05325
CYB5R2	-0.3725
DNTTIP2	-0.9635
CSGlcA-T	0.572375
GABRB3	-1.64125
PCBD1	1.04483333333333
TAF3	0.982166666666667
HOXD3	-1.46533333333333
GIPC3	-0.0686666666666667
P11	0.4229
BFSP1	0.5125
LCP2	-0.653
TAS2R8	-0.1525
SEZ6L	-0.55625
NR2C1	-0.02125
EXDL2	0.7021
TNFRSF13B	-1.534
MKI67	-1.05475
GLS	-2.32008333333333
C7orf54	-0.602
LGALS13	0.0445
IL4R	-0.13725
SEC11A	0.129333333333333
SPP2	0.223833333333333
C18orf32	1.32325
CLSPN	-0.381333333333333
SPAG1	1.170125
C9orf82	0.055
TM4SF1	-0.505166666666667
EMILIN2	-0.81675
SMG7	0.165
TAS2R13	0.2765
ZNF628	0.2665
DZIP1L	0.431833333333333
ANKRD13A	-0.8082
VASP	0.0195
ZCCHC11	-4.056125
SYPL1	0.395875
MGC34774	0.127
C4orf28	-0.2495
KIAA1211	-1.2165
RPS27L	-0.09925
TATDN3	0.0485
PDCD1	1.1865
OR5P2	0.3115
IFIT1L	0.925
MIPOL1	1.00075
OR51D1	0.64475
C1orf92	-0.216333333333333
LAMP2	0.614555555555556
CAT	0.762333333333333
C16orf80	-0.65325
C15orf32	0.633
ZNF746	-0.0675
C1orf76	-1.5295
ATXN1	0.49725
LAMC2	-1.8755
SLC2A7	0.246
CPOX	-1.61475
APH1B	-1.209
LOC442245	0.0172500000000001
CTNND1	0.535111111111111
GABRG2	2.240625
MADCAM1	-0.125
F5	1.343125
SEMA4F	1.4595
NUDCD3	0.082375
PDZD11	0.976
TRIML1	0.11
GCNT3	-1.95883333333333
TMEM120A	0.84025
CNDP1	0.4215
N4BP1	0.407875
SLC35F2	-2.35775
LCP1	-1.83925
IGBP1	0.3861
DCAKD	0.52875
ELA2A	-0.12
C12orf56	1.07325
PITRM1	0.100928571428571
GUK1	0.0531666666666667
RASSF8	1.3675625
OR2A14	0.349
ADM	-1.23366666666667
FGD3	1.3695
GHRHR	0.529166666666667
RHPN2	0.34425
C4orf39	-0.9535
VPS72	-0.03425
SERF2	1.70627777777778
CD22	-0.0276666666666667
CD47	-3.6404
PPIC	1.39516666666667
IMPDH1	0.8455
ACP6	-0.092
PRKACA	0.11925
PPP1R1A	-1.872625
TRPV3	0.13525
ASXL1	-0.774
C17orf55	-0.333333333333333
FXYD1	-0.716
LMOD2	0.172
ANKRD33	-0.002
LCE2C	-0.26875
ZNF620	0.5245
DKFZP566E164	-0.43825
VSIG2	2.68175
KIAA1128	1.41975
USO1	0.7385
NUDT4	-0.681142857142857
CLDN1	-1.29685714285714
OR4Q3	0.2265
FASTK	0.4555
ICOS	0.099
LDB1	-0.029
GSTA5	3.08075
ABCC1	-1.91733333333333
FAM54A	-1.04075
PCBP2	0.334833333333333
NUP205	-0.814
ACTA1	-1.69433333333333
GABBR2	-1.21375
PIP5K1B	-2.3775
AGXT	-1.41383333333333
RNF181	-0.67575
ATP8A2	-0.919
AFTPH	1.3665
FGF21	0.25125
FCER1G	0.93575
SNTB1	-2.747
SLC24A3	1.581375
TXNL4B	-0.3399
RPL10L	0.0146666666666667
LOC389517	-0.54325
TSGA13	0.8475
SHOX2	-2.16266666666667
ITGA7	-1.1203
KCNIP2	0.121666666666667
KLF13	0.977
ZFAND2A	-1.15175
CEACAM1	0.726785714285714
PFKFB4	-1.91916666666667
MED19	-0.043
LRRC57	0.864833333333333
RNF11	0.77075
ANKRD32	-1.773
P117	0.72275
OBFC2A	-2.31483333333333
POLD3	-0.22525
RAB18	0.52625
TPH2	0.226333333333333
PHB	-0.3144
JDP2	0.890166666666667
MORF4L1	-0.2692
POU2F1	-0.42575
CNNM2	0.931333333333333
LOXHD1	-0.123166666666667
ZC3H15	-3.2425
ELK3	-0.164166666666667
FAM111B	0.68
CBLC	2.967
SBNO1	-0.52025
ANKMY2	0.4745
PLEKHA5	0.28275
DHX58	1.072
ARCN1	0.027
TREML1	0.0416
KNCN	0.1025
SEC24A	-0.98025
PSCA	3.11125
MGC24125	0.7345
DNA2L	-0.71125
CIB4	0.1255
HIGD2A	0.676666666666667
TBX6	0.229833333333333
TTLL5	-0.3465
SGK3	2.01933333333333
GCN1L1	-0.2685
AMOT	0.5068
LDOC1	1.17866666666667
NRK	0.118833333333333
ASB9	-4.06525
NAT1	1.5498
TRAFD1	-0.01
PEAR1	0.499
FAM36A	0.693875
OR1S2	0.075
LOC388323	-1.31175
PGS1	-0.514833333333333
LEPREL1	-3.9355
TFF1	2.04016666666667
HAP1	0.1045
EPHB2	-1.139
ACTG1	0.550666666666667
ZFP42	-0.416666666666667
HAVCR2	-0.0124
NME1	-0.5155
SNX26	0.093
LACTB	-0.5265
ZKSCAN2	-0.41475
C5orf35	0.087
ANKS3	-0.483
RBM28	-0.67375
DKFZP586P0123	0.02475
HNRNPA1	-0.242833333333333
BCAS3	-1.07958333333333
FLJ20184	0.0555
POLA2	-0.544666666666667
TMC7	0.117666666666667
HSD17B6	0.716
ZNF658B	1.0405
TTTY10	-0.270666666666667
RANBP9	-0.472916666666667
CPNE7	-0.588833333333333
EVL	1.11711764705882
LNX1	0.950083333333334
IFNA21	0.112
CFD	2.18625
PYCARD	1.392
MYBPC2	-1.2475
ENPP3	-1.678
ACSL4	-2.43275
LOC440258	0.197333333333333
TMEM176B	1.77933333333333
SOX2	-1.817625
SCO1	0.392166666666667
COMT	0.58875
AOC2	-0.3915
PDLIM5	-1.16485714285714
SPHK2	0.532666666666667
NXPH2	0.1645
GPR108	1.0925
RAD51L1	-0.148833333333333
TMEM54	2.25225
LETMD1	0.241222222222222
SLC6A17	1.0295
KRT75	-0.1465
STT3B	-0.254833333333333
CD3EAP	-0.641833333333333
TMEM63A	0.03
DUSP13	-1.496
CD1C	-2.166
LASS2	0.437166666666667
AVP	-0.0615
PITPNM1	-0.792625
FLJ22795	-4.775
MCTP1	-2.26
TRIM68	0.922666666666667
UCK2	-1.19233333333333
ABHD1	1.84925
FAM50A	0.0765
RNASEH1	-1.3295
PCP2	1.14983333333333
OR52H1	0.391
C20orf149	1.29325
RBP5	-1.1255
HYAL3	0.5705
CLPB	-0.117
SMNDC1	-0.87525
DONSON	-1.65816666666667
FLJ27523	-0.192
BARHL2	0.315166666666667
SLC30A9	0.422666666666667
TMPRSS11B	0.46025
E2F8	0.571166666666667
CCDC25	-0.927416666666667
C14orf48	-0.3106
C20orf116	0.912375
TSPAN11	0.547
YIF1B	-0.816833333333333
FAM12B	0.2955
OR1L6	0.31
HPN	-1.0969
NBN	1.311375
C14orf94	0.412333333333333
OCLM	0.455
ZSCAN18	1.0375
L3MBTL	-2.3045
TSTA3	1.006
RAC1	-0.091125
C19orf15	0.431
NFE2	-4.94775
KLK14	0.1815
ARSF	0.7025
MAST2	0.818333333333333
AMICA1	0.505
GTF2A1	-0.46275
ATP1A3	0.86125
TC2N	3.0859
PNKP	0.113
ODZ2	-1.8385
MATR3	0.787625
S100P	-3.419
KRT82	-0.083
CA13	1.858
PROZ	1.789
AASDH	0.194625
C19orf40	0.115333333333333
DCK	0.316692307692308
FAM5C	3.03425
SLC6A4	-2.2645
MID1IP1	-0.074875
TESSP5	1.611
TMOD4	-0.2135
DOCK2	-1.46866666666667
TUG1	0.287
NUP214	-0.397
DPYSL2	-0.0746363636363636
GOLM1	2.80675
MPFL	0.302
SOX13	0.453
SDCCAG8	0.00439999999999998
KEL	-2.44833333333333
NUP210L	-1.9675
GK	-1.095125
DNAJB1	1.008
ALPK3	-0.0015
CHID1	0.9208
CYLC2	-0.285333333333333
IKZF5	0.34925
C8orf51	-0.5355
PPM1J	1.389
GIMAP8	1.26083333333333
GPR101	0.038
NR2F1	-3.4655
ACAD8	0.19675
RBM35A	1.4625
GNAI2	-0.501333333333333
METTL8	0.351166666666667
SLC39A7	-0.062
FBXO8	1.01175
CAMK1	-0.047
RFC3	-1.157875
FAM129A	-1.90378571428571
ILF2	-0.385
FGFBP3	0.249125
NOM1	-0.721333333333333
PSMA3	-1.1265
ASCC3	-0.5074
ZYG11A	0.09875
SOX21	-1.2425
LYRM1	-0.04675
DEFB1	-0.5505
LOC91431	-1.3855
OR7C2	0.5415
FAM46B	-0.515
TMEM18	-0.3015
ARHGAP30	-0.384333333333333
TMEM86A	0.930833333333333
EPHA2	-0.601
C10orf46	0.64955
TCHH	-0.852
C3orf30	0.231
LOC285636	-0.235666666666667
PAIP2	0.05875
CYP2U1	0.8005
C12orf34	1.571
SARS2	0.0795
ZCWPW1	0.86
SAMD12	1.366125
KIAA1430	-0.4835
ACAT1	-0.0985
MEOX1	-0.591166666666667
ADAMDEC1	0.93325
PHKA2	-0.3115
CARD11	-1.4185
CALML4	-1.22
TSSC1	-0.877
TMEM45A	1.29322222222222
MPP7	0.227875
POU1F1	-0.45475
SLC2A13	-0.1614
FBN2	-1.692
ZC3H7A	-0.3735
LAIR2	-0.8225
ST3GAL1	1.91766666666667
LCT	-1.797
GEMIN8	0.672833333333334
KLF16	0.3526
HIF3A	-0.2288
FAM44A	-0.189857142857143
AQP10	-0.7982
PLA2G2A	-1.2685
FOLH1	0.407666666666667
C20orf186	0.124
MAPKAP1	-0.008375
SPRR2D	-0.3115
UBQLN4	0.0418333333333333
RSHL1	0.124833333333333
PIAS3	0.201875
MRPL24	0.39025
GREB1	0.221375
FAM27E3	-2
NUP62CL	-0.89525
NEUROG3	0.222
REEP3	1.71616666666667
MARK1	-1.854125
LMBRD1	1.456
PRPF19	-1.641
PNMT	1.89466666666667
CTGLF1	-0.79
SLC25A16	-0.369
EIF2B3	-1.384
RPA2	-0.182
PAK6	1.83466666666667
CCDC26	-3.335
SEMA3E	5.361125
MXD4	1.3381
TNFSF10	2.097
SMARCB1	0.0195
DTX3L	0.765833333333333
PLA2G4E	0.5165
PPAP2A	0.64975
ULK1	-0.696833333333333
TAS1R3	0.2015
SLC2A3	-4.16981818181818
ARID3A	-2.1895
GNG5	-0.04525
ACOX1	0.2328
KIF5B	0.25475
NUP153	-0.84675
MUC7	-0.022
CSDE1	-0.510428571428571
CLPTM1	-0.10075
C3orf23	0.125375
LRRC17	-1.60983333333333
TTYH3	-0.897375
ATP5B	0.195
ELF3	1.5024
CPSF3L	0.656833333333333
ZNF665	0.4735
TLR6	0.3584
GPI	-0.3235
RAD9A	-0.138125
NDST4	-1.64375
AGPAT3	0.63425
MAGI3	1.7675
ADORA2A	-1.05675
CACNG7	0.435
CAMK2D	-1.51257142857143
CCHCR1	-0.10825
RPS27A	-0.54525
OR10G7	0.209166666666667
GCM2	0.0975
FAM135B	2.2927
E2F1	-1.02025
PLCB3	0.517
OR2AE1	-0.101
COIL	-0.247166666666667
CDC25C	0.2985
RAB11FIP2	-0.347416666666667
TSC2	-0.138
CTGLF5	-1.116
CCDC108	0.1403
OR13C4	0.07975
C10orf81	2.05725
PTPRB	0.339
ACP2	0.87625
LAG3	0.28725
MRPL54	0.7595
LOC201175	0.3615
ITGB1BP3	-1.334
SPTAN1	-0.122833333333333
SIPA1L2	1.1335
RCAN2	-1.279
CDX2	-1.0495
ECOP	0.1695
ACTR1A	0.178071428571429
PPARG	-2.53166666666667
BBS10	-0.3935
TMEM44	0.3085
BPIL2	0.51475
CITED1	-1.61575
IRF6	2.28975
PRDM4	-0.431333333333333
RRP9	-0.9255
OR10H4	0.201
IL31RA	-0.3545
GNB1L	-1.4845
MYBL2	-1.434125
ZNF407	0.883
PPIG	-0.610833333333333
TTC18	1.17425
RPSA	0.3035
MAPT	1.550375
MRE11A	-0.183785714285714
C8orf37	0.13
RASGEF1C	0.548666666666667
STBD1	-1.03975
CTAG2	-0.457666666666667
MGAT5B	-1.836
ECM1	0.72275
RLN1	2.725
PARP14	0.7310625
EPB41L1	0.4651
HOXA3	-1.36725
MAGEA9	-3.24625
RPS8	-0.587
RPS19BP1	0.11925
FOXJ2	0.3425
C10orf76	0.71625
IL17RE	0.15375
C10orf65	-1.22325
ZNF343	-0.0756666666666667
FBXO33	-0.015
UHMK1	0.4222
LY6G6C	-0.4925
FGF19	-1.49475
C14orf128	-2.03533333333333
IFIT2	0.119875
TIGD1	0.107
S100G	-0.3135
GUCY1B3	1.071
NR3C1	0.3884
CORO1B	0.6225
PARP11	-0.4005
DNALI1	3.02316666666667
OR4N4	0.227875
MAP2K6	-1.85
FSTL4	-0.21525
ANKRD47	1.734625
TMEM171	-0.3785
PNLIP	-0.272
YY1	0.210166666666667
CCDC138	-0.752
AASDHPPT	-0.5956
CKS1B	-0.3732
MCM3	-0.411333333333333
ANAPC7	-0.0363333333333333
FAM110A	1.63625
CDC37L1	0.605333333333333
THTPA	0.86475
NBPF20	-0.8895
WDR24	0.60175
NPTX2	-3.45975
CBLB	0.801166666666667
CETN1	0.0163333333333333
RPUSD1	0.25425
FAF1	-0.38
CDK6	-3.0161
HMX2	1.532
CSK	-0.674833333333333
TEAD2	-1.85525
SNAP25	-0.878
TUFT1	0.517
TMTC3	0.9475
LCK	-3.6695
SGOL1	0.486333333333333
AKTIP	0.92975
FURIN	0.961
SOX12	-0.3975
DEFB103A	-0.80025
RAMP1	-1.5985
KIR3DX1	-0.646
GAS2L3	-0.04725
PDE8A	-0.0854
EDN3	-0.39375
GMIP	1.114
SF3A2	0.55525
FN3KRP	0.8835
SMAD7	0.3795
RHBDD2	0.6025
OR11H6	-0.202
PPP1R3B	0.7236
C9orf23	0.82775
CADPS	-0.80525
GOLGA8A	-5.4895
TMEM57	1.0635
RGL3	1.0765
S100A14	3.242
FGFR2	1.968875
XRCC3	-0.32125
RTN4RL2	0.067
MGC3771	1.6435
GH2	0.0588333333333333
BTBD2	0.26175
LMO2	-1.68925
RDBP	-0.12425
ACRBP	-1.862
AMY2A	-0.9625
DUOXA1	0.461
PTK7	0.601333333333333
TWF2	-0.086
FAM80A	-3.3925
TNNI2	-3.27616666666667
GLT25D1	-0.126
OCC-1	-4.6075
CYC1	0.471666666666667
RPL22	0.243227272727273
MORN3	1.17083333333333
DISP1	1.58175
PRB2	0.1805
CHUK	-0.155
HR	0.6295
CCDC134	0.221625
DENND4B	-0.887
C14orf130	-0.22075
RAB33A	-2.83975
DCST2	-0.003
TNMD	-1.89725
PEX7	1.48375
FAM62A	0.794875
SRD5A2L	1.8045
IL22	-0.10225
RPS26	-0.0125
HOXC5	-0.695
SPATA6	2.0075
FLJ38482	-0.097875
ZNF234	0.8795
C18orf22	1.32375
SPATA22	0.07625
THOC1	-0.514
CYP7B1	3.648
KCNC3	0.91025
C8orf42	-0.927
ALDH1B1	0.0175
CCDC100	0.7573
ARMC4	-2.42675
FAM18B2	0.154
SLC44A1	1.291875
FBXO17	-1.77466666666667
C6orf107	0.48525
C19orf29	0.3675
ZC3HAV1L	-0.2915
PARP6	-0.0645
SULT2A1	-3.61075
C1orf159	-0.29125
TMC1	0.108
CHST14	0.528125
GAMT	0.9185
SMCP	0.1705
TSPAN33	-1.12883333333333
MIDN	-0.113125
NOX4	1.24675
RNASEN	-0.7835
TBX1	2.67883333333333
SALL2	-1.8785
C10orf35	1.21575
CYP2E1	-0.996875
LRFN2	2.28516666666667
ACO1	-1.16983333333333
IQCG	1.2292
MEGF9	2.56625
TM7SF4	0.26275
PLEKHA1	-2.85986666666667
STK33	-2.236
C1orf210	2.18125
SNUPN	0.4031
KIAA0406	-0.559
C20orf29	0.68725
TMEM55B	-0.1315
OSTM1	-1.22575
CLCN7	0.02875
OTP	1.16625
FLJ23049	-0.25475
HEATR4	0.527
MAP3K10	0.588333333333333
PCDHGA9	0.1915
AMDHD2	-0.242
LCTL	-0.53
PDCD2L	-0.5005
CABLES2	-1.025
SLC5A9	-0.4095
CLCA2	-0.941
MGC16025	-0.686
STRAP	-0.806
C20orf196	0.571
RRBP1	0.818166666666667
NAT13	-0.28225
MAT2B	-3.1035
CSNK1D	-0.7095
KIR3DL1	0.28325
PRKAG3	0.4825
ZNF599	0.5585
PRM3	-0.2765
PER2	0.422666666666667
ASPHD1	-1.045
PRMT6	-3.68725
KCNE1L	-0.731142857142857
FAM118A	-0.219333333333333
TAF4	-0.30825
NDUFB6	4.33680868994202e-18
TRIM9	-0.787416666666667
PMFBP1	-0.169
KY	0.2755
DKFZp762E1312	-1.27363636363636
CSMD1	-0.5345
TBP	-0.823833333333333
OR1Q1	0.2585
RETNLB	0.26675
HPGD	0.292357142857143
DNAJC12	1.9775
FKBP1B	-1.2925
ANKRD24	0.287
CXXC5	1.6185
IL3	0.319875
DRAM	1.618
PTCH1	-1.97375
TP53BP1	-0.3665
SLC17A7	-0.039
COL25A1	-0.3215
AMACR	0.3835
RHCG	-0.06275
VPS13A	-2.20025
FAM55D	0.283
PRPF38B	-0.7665
OSBPL6	-3.10175
PFDN5	0.0184
CMTM6	1.273375
KCNK12	-0.71275
RP2	-2.25525
C16orf52	-1.262
PICK1	0.8065
IFNE1	-0.19
SEMA4B	-0.0565
TYRO3	-0.05925
OR12D2	0.6045
CSNK1A1	0.28145
FANCF	1.486
LONP2	1.213625
TBL1Y	-0.46775
LDOC1L	0.667625
CCNC	-0.2425
C3orf60	0.533
CHKA	-0.482
UBAP1	0.3105
MAP3K1	0.827
ANKRD9	0.00875
FAM92A1	-3.73533333333333
GAB2	0.64075
AZU1	0.019
DIS3	-0.778
C21orf109	-0.7655
IQCB1	-0.80975
SPATS2	0.392666666666667
EFCAB3	0.587
PRB3	0.376
FUZ	-0.062
ZNF813	0.641
BMPER	-0.879833333333333
HEG1	-0.824375
ALS2CR11	-1.08325
SURF2	-0.04125
PSMC1	-1.03558333333333
OR2D2	-0.246
SLC7A8	1.954
C4orf40	0.048
SPATA7	-0.037
MAZ	-0.405416666666667
PIN4	0.5155
PDE1A	-1.300125
TAF6L	0.129333333333333
OR2T34	0.333
KIAA0284	0.06775
ACADS	1.43945454545455
MKRN2	-0.59
C18orf56	0.56225
MS4A6E	0.123166666666667
GALNT4	1.6678
C22orf31	0.7405
FLJ36070	0.3915
PSME4	0.51375
TFG	-0.0851
EPHX2	-3.58075
ANXA5	-0.1
KRTAP1-1	0.3657
BATF	2.399
KARS	-0.97825
MSTP9	-0.0585
GPR26	4.384875
CCDC72	0.4935
TEF	1.42183333333333
FOXK1	-0.8205
PRLHR	0.1075
EMX1	0.22725
C11orf30	0.498625
ICK	0.729125
THSD7B	-0.3045
C21orf100	-0.7245
DUOX1	1.843
EFCAB4B	0.0705
UBE2G2	-0.8825
C3orf54	0.36725
PARP1	-1.14625
FAM60A	-3.00991666666667
C6orf146	0.1355
OR9K2	0.483
DDX55	-0.960833333333333
RPS15	0.286416666666667
ZNF618	-1.17025
DKFZp686D0972	-0.17275
SSPO	0.745
SHFM3P1	0.755666666666667
CPA6	4.99075
JAG2	1.08025
DEFA3	0.11
PPBPL2	0.0783333333333333
CD34	2.472625
SLCO4A1	-3.641125
AFG3L1	-0.632666666666667
SHD	-0.39875
RP13-122B23.3	-0.291833333333333
PRKCSH	-0.276666666666667
DPH5	-0.116333333333333
HLA-F	2.39025
TBC1D4	0.27675
RIG	0.268166666666667
GLUD1	0.938333333333333
HNRPCL1	-0.03475
HBXIP	-0.414
