Hybridization REF	TCGA-AO-A0J6-01A-11R-A034-07
ADARB1	-0.453125
GGT1	-0.89625
WNT1	0.1125
DBP	0.26275
COL5A3	1.07225
RHOD	0.50375
COL4A2	0.8255
LOC201164	0.09925
HEBP1	0.45425
LUM	0.445083333333333
ZCCHC6	0.576
PAGE1	-3.00583333333333
DTX2	0.4285
SLC7A13	0.18575
H3F3A	-0.111357142857143
RABIF	0.316875
D4S234E	-3.50283333333333
DYRK3	0.526333333333333
PFAS	-1.583
ALOXE3	0.835333333333333
RPLP0	0.179714285714286
RBM34	-0.211833333333333
C12orf28	3.6735
U2AF2	-0.633833333333333
MKNK2	0.4235
SEC16A	0.358083333333333
ZNF44	-0.726555555555556
YWHAG	0.367875
IGF2BP2	0.562083333333333
OR1D5	0.374
SIX6	-3.02975
CCR6	-1.45975
PALM	-0.288
PUM2	0.584357142857143
SPRYD5	-0.72
ALG10B	-0.7945
ZNF365	1.79875
PHC1	-1.3775
KIAA0913	0.054
ARX	0.5165
PPP3CB	-0.236166666666667
IRX6	-0.527
ANGPTL4	3.0735
LSM14B	-0.3408
PCDHGB7	0.2635
INSM1	-1.36045454545455
WBP2NL	-0.4305
ZNF493	-1.039
NGEF	-0.774
RNASE13	0.134
SPPL2A	-0.392166666666667
SFXN1	-0.607
FAM102A	0.895625
SAPS2	-0.220666666666667
JTV1	0.4045
OR51B4	-1.019
SCGB1A1	0.222666666666667
NEUROD2	-0.216125
tAKR	0.605
C1orf26	-0.149
RICH2	2.38125
TEDDM1	0.604
CYP2S1	-0.2575
TBCE	-0.910833333333333
MAPK1	-1.101875
HDHD1A	0.837
MRM1	-0.27075
ATP9A	0.061
HSD17B3	0.152833333333333
HN1L	0.56475
RNF216	0.433375
HOXD12	0.3355
PPP1R14B	0.332875
SBF1	-0.18
TAS2R42	0.7815
USP46	1.49883333333333
LILRB3	2.90616666666667
SPI1	1.97275
OXSM	0.9075
GYS2	0.282666666666667
NUPL2	0.52825
C8orf46	3.539875
SF3A1	0.02805
C21orf99	-0.33175
HOXB4	0.222
YRDC	0.34475
GPRC5D	-0.086
BLVRA	-0.180125
KIF12	0.2745
LRRC23	0.33325
FAM14A	-0.609333333333333
RASL12	-0.307875
DAZAP2	-0.36475
IKBKB	0.681714285714286
ZNF271	0.914833333333333
BOK	-1.15525
CXorf6	-0.48225
MYEOV	3.98225
BTN2A2	0.2943
FRG1	-1.09125
HSP90AB6P	-0.18
ENOX1	-1.58716666666667
ZNF706	0.0844
DOK1	-0.5387
PGAP1	-0.323571428571428
TMEM136	-0.584
FSCN1	-0.75625
KIF17	-0.56
TRIM66	-0.4645
CBR3	0.555666666666667
C13orf24	-1.01066666666667
C19orf52	0.5475
BNIP1	0.9635
AQP3	-2.14525
KRT6C	2.83083333333333
SIRPA	0.847833333333333
IGFBP6	-1.999
PLEKHK1	-0.06925
RNASE7	-1.306
ARHGEF15	0.84675
NPHS2	-0.19975
SRD5A1	2.40225
REXO4	-0.5105
EEF1DP3	-0.043
SLC37A2	0.56975
ZNF142	-0.273
ANKHD1	0.539
MUT	0.387
VPS37A	-0.1465
GPRIN1	0.88875
SLC38A3	-0.108375
BAZ2B	-0.8065
WDR87	0.120666666666667
BRD7	0.4385
POU6F2	-1.1925
NISCH	-1.170125
TCEB1	0.93575
LINGO2	-2.0495
TAX1BP3	1.07925
RPL34	0.501666666666667
MARK2	0.829166666666667
AKAP12	-3.9548
AMBN	0.447
SLC25A27	-0.668666666666667
FLJ21865	0.165125
KIR2DS2	2.21566666666667
WDR77	-0.024
ATF2	-1.15875
ITFG3	-0.1255
SLC39A13	1.304
ARL6IP5	1.71525
C10orf137	-0.460125
QTRT1	-0.8495
CCNT1	-0.04875
DYNLL1	0.9115
WDR53	1.11525
LIPG	0.356
ASAH3	0.252
HELB	-0.36875
PHACTR2	0.62625
VENTX	0.08275
LAD1	2.59
PAOX	1.175
MAPK8	-1.7305
CCDC38	0.550666666666667
DNAJC8	-1.0483
RBBP8	-0.62125
WNT11	0.694
KCNJ12	-1.95716666666667
HDAC8	-0.193833333333333
STARD4	-2.7415
ACVR1	-0.375666666666667
C14orf65	0.0474166666666667
KLB	-1.229
C1orf65	0.881
ZFYVE28	-1.066125
NSUN6	0.8975
KIF27	0.474166666666667
SYTL2	-2.0365
UBXD2	-0.5689
OR6T1	0.7465
CCDC91	-0.5155
GRID2	0.0645
CALN1	-0.778
ZNF423	-1.19825
PSMB4	0.768666666666667
XPNPEP3	-0.0171666666666667
ARPP-21	-2.6416
SART1	-0.42675
RACGAP1P	-1.45
SPTA1	-5.14
C6orf113	-0.9815
C7orf16	-1.797
CHST7	-1.37866666666667
C21orf29	0.416166666666667
SEMA6D	-3.2785
PCMTD1	1.07175
KIAA1754	-0.0921666666666667
MYCN	0.5809375
KCNJ3	-0.94825
MAPK13	1.9095
ERO1LB	0.2545
NTF3	-1.80633333333333
NKX6-2	-0.0713333333333333
GTF2B	0.6805
GSPT1	-0.7355
GUSB	-0.1435
LOC221091	-2.7175
LIG1	-0.73575
EXTL3	-0.0845
NID2	-2.36475
TTC29	2.46325
TMEM97	-1.111875
EXTL2	-1.62
SUZ12	0.124375
IL1F8	-1.1435
KRT18	-2.32363636363636
MRPS16	-0.292833333333333
PI4K2B	1.61125
LACRT	-0.525
OR51F2	1.145
JMJD2C	-0.58625
KGFLP1	1.35975
CDK5RAP3	-0.8453
YTHDF2	0.218
GGCX	0.968375
ARPC4	0.99475
EGLN2	0.521833333333333
KBTBD4	0.217642857142857
ROBO3	-0.6538
DEFB118	1.545
KIAA1543	1.41575
RTCD1	0.081
MZF1	-0.59975
C18orf26	0.8855
CNIH4	0.331666666666667
ZFP2	1.95816666666667
HTATSF1	0.884
WFDC2	3.242125
NDUFA7	-0.464
TTC22	2.649
FAM40B	-2.992375
DCPS	-0.481
SH2D1B	1.43316666666667
MRGPRE	0.8425
SBK1	-0.60875
UNQ6411	0.6205
OSBPL9	-0.09675
NUP107	-1.32675
MYOZ3	-0.7679
PDE4B	2.60341666666667
FAM113A	-0.754
IDH3G	0.6
FBXL7	-1.57475
ARFGAP3	0.42575
MAPRE2	0.0178461538461538
IL1RN	1.4752
KIF13A	-0.942
RAC3	-0.055
TCTE1	-0.0705
TMEM14B	-1.631
ADIPOR1	-0.0276666666666667
GRINA	0.798
CLIP4	1.982
LRIT2	-1.617
TFPI	-2.19407142857143
FABP6	-0.48575
SLITRK2	-0.440111111111111
HKR1	0.30375
SMTN	-0.518
C1orf75	0.4195
CD209	0.828375
CYB5R2	2.52
DNTTIP2	0.0218333333333333
CSGlcA-T	0.73375
GABRB3	-2.68475
PCBD1	0.678833333333333
TAF3	0.705166666666667
HOXD3	-2.24733333333333
GIPC3	0.146833333333333
P11	0.0491
BFSP1	-0.63075
LCP2	1.112
TAS2R8	0.284
SEZ6L	-0.884857142857143
NR2C1	-0.684125
EXDL2	0.5834
TNFRSF13B	-1.93416666666667
MKI67	-0.74075
GLS	0.2095
C7orf54	-0.7394
LGALS13	0.722833333333333
IL4R	0.96125
SEC11A	-1.1515
SPP2	0.608666666666667
C18orf32	0.39125
CLSPN	-0.578333333333333
SPAG1	1.2865
C9orf82	-1.1745
TM4SF1	1.94216666666667
EMILIN2	0.97025
SMG7	0.730833333333333
TAS2R13	0.058
ZNF628	0.4585
DZIP1L	-0.855666666666667
ANKRD13A	-0.1603
VASP	0.775875
ZCCHC11	-0.294375
SYPL1	-0.406375
MGC34774	0.31225
C4orf28	0.500625
KIAA1211	1.57925
RPS27L	-1.84625
TATDN3	-0.45
PDCD1	1.9165
OR5P2	0.403
IFIT1L	-0.147
MIPOL1	0.28325
OR51D1	0.4445
C1orf92	-1.1635
LAMP2	0.657166666666667
CAT	-0.0451666666666667
C16orf80	-0.12425
C15orf32	1.383
ZNF746	0.0555
C1orf76	-1.259
ATXN1	-0.332
LAMC2	3.01125
SLC2A7	-0.497
CPOX	-1.43825
APH1B	0.152
LOC442245	-1.25025
CTNND1	0.866333333333333
GABRG2	-0.855333333333333
MADCAM1	-0.0223333333333333
F5	-2.9325
SEMA4F	0.756833333333333
NUDCD3	0.47475
PDZD11	0.524
TRIML1	-0.3
GCNT3	-1.8355
TMEM120A	0.38575
CNDP1	2.1375
N4BP1	0.93725
SLC35F2	0.4545
LCP1	-0.483416666666667
IGBP1	-1.1647
DCAKD	0.03125
ELA2A	-0.5655
C12orf56	-1.165125
PITRM1	0.706928571428571
GUK1	0.489166666666667
RASSF8	-1.432125
OR2A14	0.6555
ADM	1.27177777777778
FGD3	0.617333333333333
GHRHR	1.06733333333333
RHPN2	1.025
C4orf39	4.30116666666667
VPS72	0.374
SERF2	-0.0263888888888889
CD22	-0.3595
CD47	0.5769
PPIC	0.00783333333333334
IMPDH1	-0.1065
ACP6	0.781333333333333
PRKACA	0.585
PPP1R1A	0.357625
TRPV3	-0.08825
ASXL1	-0.48975
C17orf55	-0.671166666666667
FXYD1	-2.38033333333333
LMOD2	0.314
ANKRD33	0.528
LCE2C	-0.854857142857143
ZNF620	-2.912
DKFZP566E164	-0.68675
VSIG2	-1.15725
KIAA1128	1.5165
USO1	0.535666666666667
NUDT4	-0.229142857142857
CLDN1	1.16578571428571
OR4Q3	0.129
FASTK	0.0581666666666667
ICOS	2.6465
LDB1	0.3255
GSTA5	-0.5725
ABCC1	-0.926833333333333
FAM54A	-0.59975
PCBP2	-1.79483333333333
NUP205	-0.5765
ACTA1	-2.9605
GABBR2	1.213
PIP5K1B	-1.055
AGXT	-2.04233333333333
RNF181	0.31325
ATP8A2	-2.21125
AFTPH	1.1558125
FGF21	1.6335
FCER1G	2.205
SNTB1	-0.875
SLC24A3	1.709375
TXNL4B	-0.1816
RPL10L	-0.0303333333333333
LOC389517	-1.7904
TSGA13	0.967
SHOX2	-0.650166666666667
ITGA7	-0.812
KCNIP2	-0.738166666666667
KLF13	0.4207
ZFAND2A	0.3055
CEACAM1	1.6015
PFKFB4	-1.5105
MED19	0.45675
LRRC57	0.2295
RNF11	0.704
ANKRD32	-2.656
P117	0.57475
OBFC2A	0.795166666666667
POLD3	0.48425
RAB18	1.194375
TPH2	0.131
PHB	-0.1186
JDP2	1.45016666666667
MORF4L1	-0.6828
POU2F1	-0.648
CNNM2	-0.0526666666666666
LOXHD1	0.326
ZC3H15	-0.21875
ELK3	0.514
FAM111B	-1.00825
CBLC	3.8245
SBNO1	-0.88675
ANKMY2	-0.47425
PLEKHA5	-0.1395
DHX58	2.04666666666667
ARCN1	-0.331166666666667
TREML1	0.5347
KNCN	0.0535
SEC24A	-0.422875
PSCA	2.012
MGC24125	0.290333333333333
DNA2L	-1.47475
CIB4	2.34325
HIGD2A	-0.045
TBX6	-0.0208333333333333
TTLL5	-1.3355
SGK3	1.3775
GCN1L1	-0.248
AMOT	0.5094
LDOC1	2.39216666666667
NRK	0.3945
ASB9	-0.91825
NAT1	0.1721
TRAFD1	0.46325
PEAR1	-0.141
FAM36A	-0.0225
OR1S2	0.7125
LOC388323	-2.05425
PGS1	0.220333333333333
LEPREL1	-1.96425
TFF1	-4.80175
HAP1	0.21575
EPHB2	1.5895
ACTG1	0.354833333333333
ZFP42	-1.39633333333333
HAVCR2	0.9275
NME1	-0.113
SNX26	0.402416666666667
LACTB	0.504
ZKSCAN2	-0.434375
C5orf35	-1.219
ANKS3	-0.64825
RBM28	-0.281
DKFZP586P0123	-0.755
HNRNPA1	-0.975666666666667
BCAS3	-1.26925
FLJ20184	-0.2095
POLA2	-0.765166666666667
TMC7	-0.141833333333333
HSD17B6	0.09
ZNF658B	1.83716666666667
TTTY10	-0.6805
RANBP9	-1.44716666666667
CPNE7	-2.65283333333333
EVL	-1.02276470588235
LNX1	-0.00508333333333334
IFNA21	0.429166666666667
CFD	-0.50875
PYCARD	2.17933333333333
MYBPC2	0.6515
ENPP3	-3.48683333333333
ACSL4	-1.0955
LOC440258	-2.43333333333333
TMEM176B	3.38
SOX2	-2.169125
SCO1	0.333666666666667
COMT	-0.56425
AOC2	0.12675
PDLIM5	2.36335714285714
SPHK2	0.213333333333333
NXPH2	0.616
GPR108	0.7325
RAD51L1	-0.000833333333333366
TMEM54	0.73775
LETMD1	-1.81411111111111
SLC6A17	0.9975
KRT75	0.8025
STT3B	-0.466333333333333
CD3EAP	-0.0335
TMEM63A	0.90025
DUSP13	-2.00975
CD1C	-1.74833333333333
LASS2	-0.350833333333333
AVP	0.4735
PITPNM1	-0.6785
FLJ22795	-1.091
MCTP1	-2.9505
TRIM68	1.37683333333333
UCK2	0.993666666666667
ABHD1	0.95575
FAM50A	1.0895
RNASEH1	1.07766666666667
PCP2	-0.768666666666666
OR52H1	-0.4435
C20orf149	-0.33925
RBP5	-0.16
HYAL3	-0.21
CLPB	0.49825
SMNDC1	-0.38975
DONSON	-0.779166666666666
FLJ27523	0.98875
BARHL2	0.546166666666667
SLC30A9	-0.248666666666667
TMPRSS11B	-0.71575
E2F8	-0.611
CCDC25	-0.434833333333333
C14orf48	-0.8334
C20orf116	0.102875
TSPAN11	1.0485
YIF1B	-0.472333333333333
FAM12B	0.06525
OR1L6	0.389
HPN	0.5436
NBN	1.257
C14orf94	-1.124
OCLM	0.314
ZSCAN18	0.5801
L3MBTL	-1.4454
TSTA3	0.921
RAC1	0.858125
C19orf15	-0.0163333333333333
NFE2	-5.8955
KLK14	0.4195
ARSF	-0.482
MAST2	1.29533333333333
AMICA1	1.83083333333333
GTF2A1	-0.576
ATP1A3	0.75225
TC2N	1.7067
PNKP	0.09425
ODZ2	-3.33125
MATR3	0.0855
S100P	0.223625
KRT82	-0.8375
CA13	1.664
PROZ	-1.885
AASDH	0.507142857142857
C19orf40	-0.584166666666667
DCK	-0.852230769230769
FAM5C	-1.64125
SLC6A4	-3.0595
MID1IP1	0.227125
TESSP5	0.17
TMOD4	0.707833333333333
DOCK2	-1.074
TUG1	0.27325
NUP214	-0.59025
DPYSL2	-0.545818181818182
GOLM1	1.56475
MPFL	0.19
SOX13	-0.52775
SDCCAG8	1.0871
KEL	-2.145
NUP210L	-1.92525
GK	-0.13625
DNAJB1	1.43525
ALPK3	-0.2605
CHID1	0.1938
CYLC2	-0.0968
IKZF5	0.1765
C8orf51	0.7435
PPM1J	1.56425
GIMAP8	3.34333333333333
GPR101	0.187
NR2F1	-2.39
ACAD8	-0.8835
RBM35A	0.9775
GNAI2	-0.982166666666667
METTL8	-0.649666666666667
SLC39A7	-0.0595
FBXO8	-0.44125
CAMK1	-1.149
RFC3	-1.201125
FAM129A	-0.149214285714286
ILF2	-0.02475
FGFBP3	-0.41575
NOM1	-0.710833333333333
PSMA3	-0.825
ASCC3	-0.7003
ZYG11A	0.49225
SOX21	-0.977125
LYRM1	-0.50625
DEFB1	4.3925
LOC91431	-1.46283333333333
OR7C2	2.745
FAM46B	0.043125
TMEM18	0.412875
ARHGAP30	1.44583333333333
TMEM86A	1.78916666666667
EPHA2	-0.356666666666667
C10orf46	1.58585
TCHH	1.49283333333333
C3orf30	0.7555
LOC285636	0.256166666666667
PAIP2	0.347
CYP2U1	0.700375
C12orf34	1.87825
SARS2	-0.5485
ZCWPW1	-0.46275
SAMD12	1.673375
KIAA1430	-0.21275
ACAT1	-0.379
MEOX1	-0.6258
ADAMDEC1	7.4405
PHKA2	0.08475
CARD11	-0.259
CALML4	-0.314
TSSC1	0.78775
TMEM45A	1.96111111111111
MPP7	1.157125
POU1F1	-0.24225
SLC2A13	-0.6513
FBN2	-2.17615384615385
ZC3H7A	-0.4415
LAIR2	-0.7315
ST3GAL1	0.730666666666667
LCT	-2.183
GEMIN8	1.42066666666667
KLF16	0.8303
HIF3A	-0.2294
FAM44A	-0.105071428571429
AQP10	-1.1411
PLA2G2A	-0.3325
FOLH1	2.85916666666667
C20orf186	-0.0045
MAPKAP1	-0.018875
SPRR2D	1.0765
UBQLN4	0.866
RSHL1	0.624166666666667
PIAS3	0.406875
MRPL24	1.61825
GREB1	-1.295375
FAM27E3	0.927
NUP62CL	-0.1565
NEUROG3	2.177
REEP3	0.732166666666667
MARK1	1.1415
LMBRD1	0.341
PRPF19	-0.619
PNMT	-1.83883333333333
CTGLF1	-1.3525
SLC25A16	0.3555
EIF2B3	0.3335
RPA2	-1.0595
PAK6	0.709
CCDC26	-4.42225
SEMA3E	4.686625
MXD4	0.2804
TNFSF10	4.8694
SMARCB1	-0.848833333333333
DTX3L	2.38966666666667
PLA2G4E	-0.1155
PPAP2A	-0.30725
ULK1	0.348583333333333
TAS1R3	0.3195
SLC2A3	-3.03309090909091
ARID3A	-2.203
GNG5	0.2605
ACOX1	0.6768
KIF5B	-0.04425
NUP153	-1.33925
MUC7	0.7465
CSDE1	-0.204285714285714
CLPTM1	0.06475
C3orf23	-0.507875
LRRC17	-3.46916666666667
TTYH3	0.624125
ATP5B	-0.4475
ELF3	2.5732
CPSF3L	-0.533166666666667
ZNF665	-0.173333333333333
TLR6	2.1351
GPI	-0.7165
RAD9A	-0.131125
NDST4	-4.053
AGPAT3	0.348833333333333
MAGI3	0.770833333333333
ADORA2A	0.921
CACNG7	-0.404
CAMK2D	0.473
CCHCR1	-0.54675
RPS27A	-0.32725
OR10G7	0.110166666666667
GCM2	0.5385
FAM135B	0.795888888888889
E2F1	-0.49325
PLCB3	0.6935
OR2AE1	-0.8105
COIL	0.0845
CDC25C	-0.169833333333333
RAB11FIP2	-0.388333333333333
TSC2	0.23225
CTGLF5	-2.1915
CCDC108	-0.125625
OR13C4	0.17075
C10orf81	5.932
PTPRB	-0.3265
ACP2	0.851
LAG3	3.35925
MRPL54	-0.17475
LOC201175	2.128
ITGB1BP3	-1.085
SPTAN1	-0.196166666666667
SIPA1L2	-0.7895
RCAN2	-1.413
CDX2	0.211
ECOP	0.11875
ACTR1A	0.647
PPARG	-0.675333333333333
BBS10	0.552
TMEM44	-0.783125
BPIL2	0.0705
CITED1	-1.4955
IRF6	4.61575
PRDM4	0.2385
RRP9	-0.933
OR10H4	0.51875
IL31RA	-0.62275
GNB1L	-1.9375
MYBL2	-1.1815
ZNF407	0.0395
PPIG	-1.005
TTC18	1.28075
RPSA	0.1065
MAPT	0.761875
MRE11A	0.244428571428571
C8orf37	-0.303666666666667
RASGEF1C	2.426
STBD1	1.29675
CTAG2	-0.7942
MGAT5B	-2.095
ECM1	-0.3815
RLN1	1.628
PARP14	2.5078125
EPB41L1	0.173
HOXA3	-1.40336363636364
MAGEA9	-3.283
RPS8	-0.362166666666667
RPS19BP1	0.66825
FOXJ2	0.58125
C10orf76	0.6515
IL17RE	0.527
C10orf65	-1.823
ZNF343	0.287
FBXO33	-0.103625
UHMK1	0.4544
LY6G6C	0.446
FGF19	-2.419
C14orf128	-0.168166666666667
IFIT2	2.99375
TIGD1	0.6295
S100G	0.742
GUCY1B3	4.9875
NR3C1	-0.2586
CORO1B	0.197
PARP11	-0.0535
DNALI1	3.45083333333333
OR4N4	0.773285714285714
MAP2K6	-0.236333333333333
FSTL4	-1.1925
ANKRD47	0.50825
TMEM171	0.443
PNLIP	0.0733333333333334
YY1	-0.5125
CCDC138	-1.33166666666667
AASDHPPT	-0.4738
CKS1B	0.0954
MCM3	-0.726
ANAPC7	-0.206333333333333
FAM110A	1.50625
CDC37L1	0.5705
THTPA	-0.2435
NBPF20	-1.6815
WDR24	0.168
NPTX2	-2.49025
CBLB	0.210666666666667
CETN1	1.2132
RPUSD1	0.49025
FAF1	0.58125
CDK6	-1.7233
HMX2	0.29
CSK	-0.764166666666667
TEAD2	1.1255
SNAP25	-1.6805
TUFT1	0.0192
TMTC3	1.35383333333333
LCK	-0.9495
SGOL1	0.699666666666667
AKTIP	1.3455
FURIN	-0.074625
SOX12	-1.83066666666667
DEFB103A	-0.3215
RAMP1	-1.14075
KIR3DX1	0.4425
GAS2L3	0.02975
PDE8A	-1.7285
EDN3	6.34075
GMIP	1.7065
SF3A2	0.83625
FN3KRP	0.4075
SMAD7	-0.2925
RHBDD2	0.0785
OR11H6	0.9295
PPP1R3B	0.2664
C9orf23	0.81425
CADPS	-3.06875
GOLGA8A	-3.78225
TMEM57	0.858
RGL3	-2.5205
S100A14	2.325
FGFR2	1.226125
XRCC3	-0.9565
RTN4RL2	0.50025
MGC3771	0.1995
GH2	0.484833333333333
BTBD2	0.3315
LMO2	-0.143
RDBP	0.050375
ACRBP	-1.9205
AMY2A	4.606
DUOXA1	0.331
PTK7	0.2265
TWF2	0.380833333333333
FAM80A	-1.9485
TNNI2	1.25633333333333
GLT25D1	0.601166666666667
OCC-1	-1.981
CYC1	-0.809
RPL22	-0.7025
MORN3	0.954
DISP1	0.43
PRB2	0.5085
CHUK	-0.248
HR	0.4115
CCDC134	0.347875
DENND4B	-0.3
C14orf130	-0.781375
RAB33A	-1.05425
DCST2	0.258
TNMD	-2.52975
PEX7	-0.04475
FAM62A	0.207125
SRD5A2L	1.127
IL22	-0.1455
RPS26	-0.639666666666667
HOXC5	-0.229
SPATA6	1.241
FLJ38482	1.82075
ZNF234	0.155
C18orf22	0.33175
SPATA22	0.2665
THOC1	-0.28375
CYP7B1	5.0585
KCNC3	0.3555
C8orf42	0.723
ALDH1B1	1.28183333333333
CCDC100	-0.9399
ARMC4	-1.4055
FAM18B2	-0.501
SLC44A1	0.52925
FBXO17	0.0533333333333333
C6orf107	-0.18875
C19orf29	-0.15625
ZC3HAV1L	0.6405
PARP6	0.1625
SULT2A1	-5.22042857142857
C1orf159	-0.425
TMC1	2.171
CHST14	-0.344375
GAMT	-3.62766666666667
SMCP	0.136333333333333
TSPAN33	2.50116666666667
MIDN	0.0695
NOX4	0.30525
RNASEN	-1.0279
TBX1	0.872
SALL2	-1.95225
C10orf35	2.6135
CYP2E1	-1.883125
LRFN2	-0.749166666666667
ACO1	-1.57983333333333
IQCG	3.5094
MEGF9	0.35525
TM7SF4	1.34066666666667
PLEKHA1	0.958
STK33	-2.034
C1orf210	3.22275
SNUPN	-0.8046
KIAA0406	-0.6823
C20orf29	0.2525
TMEM55B	-0.608
OSTM1	-1.168875
CLCN7	0.128
OTP	-0.1005
FLJ23049	-0.95275
HEATR4	-0.1715
MAP3K10	1.31583333333333
PCDHGA9	0.409
AMDHD2	-0.05
LCTL	-2.0025
PDCD2L	-0.04225
CABLES2	0.3315
SLC5A9	-0.5175
CLCA2	1.32633333333333
MGC16025	-0.841
STRAP	-0.343
C20orf196	-0.2855
RRBP1	0.682666666666667
NAT13	-0.54
MAT2B	0.1595
CSNK1D	-0.457166666666667
KIR3DL1	1.65
PRKAG3	0.279
ZNF599	0.0975
PRM3	0.483
PER2	0.017
ASPHD1	0.5745
PRMT6	-4.267
KCNE1L	-0.2095
FAM118A	-0.430166666666667
TAF4	-0.45875
NDUFB6	-1.0095
TRIM9	-0.909833333333333
PMFBP1	0.155
KY	0.3335
DKFZp762E1312	-1.199
CSMD1	-1.05775
TBP	-0.776666666666667
OR1Q1	0.0336666666666667
RETNLB	0.48725
HPGD	-0.676785714285714
DNAJC12	-0.611833333333333
FKBP1B	-2.596
ANKRD24	0.148166666666667
CXXC5	-0.0581666666666667
IL3	0.1765
DRAM	3.073
PTCH1	-0.75625
TP53BP1	-0.2465
SLC17A7	0.258875
COL25A1	-1.2931
AMACR	-0.968666666666667
RHCG	3.86675
VPS13A	-0.425583333333333
FAM55D	0.473
PRPF38B	-0.649666666666667
OSBPL6	-0.3085
PFDN5	-0.9148
CMTM6	1.617125
KCNK12	-0.09475
RP2	-0.31825
C16orf52	-1.233
PICK1	0.699
IFNE1	-3.0216
SEMA4B	0.69875
TYRO3	-1.1485
OR12D2	0.864
CSNK1A1	0.36015
FANCF	1.1935
LONP2	0.98925
TBL1Y	1.16175
LDOC1L	0.1735
CCNC	-1.09325
C3orf60	-0.7265
CHKA	-0.3725
UBAP1	1.1845
MAP3K1	-0.602
ANKRD9	-0.8365
FAM92A1	0.6635
GAB2	0.8905
AZU1	0.2685
DIS3	-1.20008333333333
C21orf109	-2.1865
IQCB1	-0.80775
SPATS2	0.564666666666667
EFCAB3	-0.741
PRB3	0.49725
FUZ	-0.161666666666667
ZNF813	-0.165125
BMPER	-1.69866666666667
HEG1	-0.832125
ALS2CR11	-1.406
SURF2	0.66475
PSMC1	-0.07725
OR2D2	0.0475
SLC7A8	-1.25583333333333
C4orf40	6.175
SPATA7	-0.0565
MAZ	-0.157416666666667
PIN4	0.2165
PDE1A	-2.545625
TAF6L	0.129666666666667
OR2T34	0.417
KIAA0284	0.20575
ACADS	0.381909090909091
MKRN2	0.1345
C18orf56	-0.9995
MS4A6E	0.508333333333333
GALNT4	0.9465
C22orf31	-0.6365
FLJ36070	0.4125
PSME4	1.4475
TFG	0.7392
EPHX2	0.191625
ANXA5	1.010875
KRTAP1-1	0.2136
BATF	0.397
KARS	-0.718
MSTP9	-0.247
GPR26	4.571
CCDC72	-0.83775
TEF	1.05833333333333
FOXK1	0.6276
PRLHR	0.7735
EMX1	0.877
C11orf30	0.061625
ICK	0.062375
THSD7B	-0.86025
C21orf100	-1.543
DUOX1	-0.196
EFCAB4B	-0.13275
UBE2G2	-0.444833333333333
C3orf54	-0.4105
PARP1	-0.53
FAM60A	-0.69575
C6orf146	1.0585
OR9K2	0.351
DDX55	-0.952
RPS15	-0.16175
ZNF618	1.3039375
DKFZp686D0972	0.67075
SSPO	-0.152
SHFM3P1	0.5285
CPA6	-1.4995
JAG2	0.19875
DEFA3	0.2355
PPBPL2	0.336333333333333
CD34	2.997
SLCO4A1	-1.79275
AFG3L1	-2.15566666666667
SHD	-0.46425
RP13-122B23.3	-0.303833333333333
PRKCSH	-0.615666666666667
DPH5	0.352
HLA-F	3.129375
TBC1D4	-0.7435
RIG	0.798666666666667
GLUD1	-1.15716666666667
HNRPCL1	-0.278875
HBXIP	-0.231
RNF207	0.4075
APIP	-0.4345
PLA2G3	-2.90133333333333
CCDC84	-1.2895
MYLIP	-1.74269230769231
PHIP	-0.934
AARS2	-0.1515
DHX32	0.78925
SCAPER	-0.942166666666667
MEN1	-0.279875
NIP7	-0.259
FLJ25404	-0.091
FASTKD3	-0.5305
TMEM158	-0.98675
RARA	0.89175
BDH1	0.8325
ANKRD16	1.7455
CARM1	0.755
SS18	0.337166666666667
IKZF2	0.294083333333333
MYD88	1.268125
PML	1.41725
TAF1A	-0.9015
CBFB	-0.62725
HIST1H3H	-0.785166666666667
C7orf29	-1.43725
COMMD4	-0.821833333333333
DPP3	-0.90575
DAB2	0.422125
LOC388882	0.1005
YPEL4	-1.16875
AGBL3	1.52925
LRP6	1.0342
SERPINH1	-0.248833333333333
TLE1	-0.1165
CD244	2.53533333333333
ZDHHC15	-1.77825
MGLL	-0.294
PLDN	-1.58925
LOC654346	2.4235
FAP	0.62875
GPR37	1.45883333333333
SCARA5	0.469833333333333
EBF4	0.0794545454545455
LSM6	1.4255
MLLT1	-0.0494375
SLC5A12	-0.69875
A2BP1	-0.9582
COPS5	0.862166666666667
TPM4	0.0415714285714286
TNFSF4	0.9395
ACADSB	0.299944444444445
HERPUD1	0.4685
BCL2L11	-1.6845
CEP78	-0.54575
CDCA3	0.003125
WBSCR19	-0.366555555555556
MYO1A	-2.88
PPEF1	1.181
LOC440348	-0.89575
CPEB2	-0.414125
BPTF	-0.586666666666667
RPL21	-0.592875
GSX2	-2.505
ADPRH	1.4215
C17orf68	0.792833333333333
KCNS1	1.26983333333333
MLLT6	0.047
PIWIL4	2.88275
RNF26	-1.10025
RAP1B	0.58775
ADAMTS1	-0.5557
ZNF571	0.73575
P2RY6	2.20575
TRIM21	1.94216666666667
CADM3	0.35175
NLRC5	1.9755
ADRA2B	0.056
LOC90835	-0.314125
PCF11	-0.94125
LOC400451	-0.63
GLTSCR1	0.7438
C17orf88	-1.372
CDH16	-2.14033333333333
FGF7	0.5815
PCSK4	-1.77083333333333
