Hybridization REF	TCGA-AV-A03E-20A-01R-A115-07
TBCE	0.676166666666667
MAPK1	-1.412375
HDHD1A	-1.22275
MRM1	1.11475
ATP9A	-0.504642857142857
HSD17B3	-0.0305
HN1L	-1.17191666666667
RNF216	-0.589
HOXD12	-0.00549999999999995
PPP1R14B	0.7525
SBF1	1.11575
TAS2R42	2.4225
USP46	0.388166666666667
LILRB3	-1.431
SPI1	-0.978
OXSM	0.4245
GYS2	0.0351666666666667
NUPL2	-1.01125
C8orf46	-0.537875
SF3A1	-0.9377
C21orf99	-0.08975
HOXB4	0.7375
YRDC	-0.1725
GPRC5D	0.296
BLVRA	0.2885
KIF12	-0.3645
LRRC23	1.576
FAM14A	2.6945
RASL12	-0.448
DAZAP2	-1.32775
IKBKB	0.408071428571429
ZNF271	0.236666666666667
BOK	-2.78925
CXorf6	1.206
MYEOV	-1.814
BTN2A2	-0.7451
FRG1	0.7935
HSP90AB6P	-0.10825
ENOX1	1.64566666666667
ZNF706	0.5561
DOK1	1.4657
PGAP1	0.518
TMEM136	-0.6955
FSCN1	-1.215
KIF17	-0.02225
TRIM66	0.18
CBR3	1.14433333333333
C13orf24	1.39666666666667
C19orf52	-0.367
BNIP1	1.82075
AQP3	-3.01025
KRT6C	-1.839
SIRPA	0.203
IGFBP6	3.62466666666667
PLEKHK1	-0.532125
RNASE7	1.042
ARHGEF15	0.60725
NPHS2	0.6915
SRD5A1	-1.1815
REXO4	0.11075
EEF1DP3	1.00475
SLC37A2	-0.2515
ZNF142	0.68125
ANKHD1	-1.375
MUT	0.54
VPS37A	1.2205
GPRIN1	1.475
SLC38A3	-0.70175
BAZ2B	0.77575
WDR87	-0.0491666666666667
BRD7	0.051
POU6F2	-0.295
NISCH	0.622375
TCEB1	0.08875
LINGO2	2.731
TAX1BP3	0.44
RPL34	-0.255444444444444
MARK2	0.4605
AKAP12	-1.3572
AMBN	-0.47
SLC25A27	1.396
FLJ21865	0.473875
KIR2DS2	0.152333333333333
WDR77	0.80625
ATF2	0.175083333333333
ITFG3	-0.223166666666667
SLC39A13	2.0095
ARL6IP5	1.127125
C10orf137	0.157125
QTRT1	0.890833333333333
CCNT1	0.30125
DYNLL1	1.4996
WDR53	0.51925
LIPG	-1.5715
ASAH3	0.1515
HELB	-0.89025
PHACTR2	-0.21075
VENTX	-1.029
LAD1	-1.83216666666667
PAOX	-1.08075
MAPK8	-0.626
CCDC38	-0.41775
DNAJC8	0.4586
RBBP8	-0.134
WNT11	-1.1239
KCNJ12	-2.8385
HDAC8	0.0741666666666666
STARD4	-1.6335
ACVR1	0.425166666666667
C14orf65	-1.82083333333333
KLB	-2.436
C1orf65	1.14525
ZFYVE28	1.239125
NSUN6	1.70025
KIF27	-0.0228333333333333
SYTL2	-0.778166666666667
UBXD2	0.3084
OR6T1	0.642
CCDC91	0.321285714285714
GRID2	0.7705
CALN1	-0.333625
ZNF423	-2.72425
PSMB4	0.2715
XPNPEP3	-0.495833333333333
ARPP-21	-2.6211
SART1	1.49325
RACGAP1P	-2.075
SPTA1	-4.76875
C6orf113	0.230333333333333
C7orf16	-2.53275
CHST7	0.0188333333333334
C21orf29	-0.5494
SEMA6D	-0.5995
PCMTD1	0.3105
KIAA1754	0.392666666666667
MYCN	-1.091625
KCNJ3	0.7195
MAPK13	-2.1789
ERO1LB	-0.30975
NTF3	-1.802
NKX6-2	-0.83675
GTF2B	-0.69675
GSPT1	-1.919
GUSB	0.103
LOC221091	2.9035
LIG1	-0.7525
EXTL3	0.4665
NID2	-1.6355
TTC29	3.778
TMEM97	-1.327375
EXTL2	0.934833333333333
SUZ12	-0.682375
IL1F8	7.1365
KRT18	-4.444
MRPS16	-0.38425
PI4K2B	-0.4135
LACRT	-0.6515
OR51F2	0.48
JMJD2C	-0.30425
KGFLP1	-0.1705
CDK5RAP3	0.9238
YTHDF2	1.8985
GGCX	0.1695
ARPC4	1.15275
EGLN2	1.0545
KBTBD4	0.3165
ROBO3	1.8211
DEFB118	0.535
KIAA1543	-1.91975
RTCD1	0.188666666666667
MZF1	1.71825
C18orf26	-0.3095
CNIH4	-0.7735
ZFP2	-2.04266666666667
HTATSF1	-0.085
WFDC2	-1.751125
NDUFA7	0.208
TTC22	0.0183333333333333
FAM40B	2.56675
DCPS	-0.931
SH2D1B	-1.13866666666667
MRGPRE	0.6435
SBK1	0.132
UNQ6411	0.9845
OSBPL9	-0.0235
NUP107	-1.212
MYOZ3	0.2827
PDE4B	-1.2565
FAM113A	-0.2275
IDH3G	0.276
FBXL7	0.84375
ARFGAP3	0.4375
MAPRE2	-0.133692307692308
IL1RN	1.3439
KIF13A	0.51675
RAC3	0.0345
TCTE1	0.382
TMEM14B	-1.4515
ADIPOR1	0.644
GRINA	1.09
CLIP4	1.39625
LRIT2	0.909
TFPI	0.702142857142857
FABP6	-0.6
SLITRK2	-0.2215
HKR1	-1.4865
SMTN	1.2375
C1orf75	0.56
CD209	0.413625
CYB5R2	-1.0475
DNTTIP2	0.0573333333333333
CSGlcA-T	2.317625
GABRB3	-3.277
PCBD1	0.0691666666666667
TAF3	0.393916666666667
HOXD3	0.0328333333333333
GIPC3	0.462666666666667
P11	0.6907
BFSP1	0.31825
LCP2	-3.45175
TAS2R8	-0.7315
SEZ6L	-0.403375
NR2C1	-1.17
EXDL2	-2.5755
TNFRSF13B	-1.4545
MKI67	-1.18125
GLS	-0.605083333333333
C7orf54	0.9338
LGALS13	0.603333333333333
IL4R	-2.66525
SEC11A	-0.4915
SPP2	0.298666666666667
C18orf32	-0.099
CLSPN	-1.324
SPAG1	0.862625
C9orf82	-1.24125
TM4SF1	-0.30825
EMILIN2	-1.5015
SMG7	-0.253833333333333
TAS2R13	1.431
ZNF628	1.0285
DZIP1L	0.6665
ANKRD13A	-0.3012
VASP	-0.011
ZCCHC11	-1.383
SYPL1	-2.407375
MGC34774	0.64625
C4orf28	0.31925
KIAA1211	1.14908333333333
RPS27L	1.455
TATDN3	0.88175
PDCD1	-0.66125
OR5P2	0.4585
IFIT1L	0.8295
MIPOL1	-3.12025
OR51D1	0.13125
C1orf92	-0.290333333333333
LAMP2	-0.933833333333333
CAT	0.292333333333333
C16orf80	-1.2885
C15orf32	1.5985
ZNF746	0.4945
C1orf76	-0.8315
ATXN1	-0.51275
LAMC2	-0.189375
SLC2A7	-0.128
CPOX	-1.4925
APH1B	1.748
LOC442245	-0.11075
CTNND1	-0.463611111111111
GABRG2	-0.265142857142857
MADCAM1	0.572166666666667
F5	-3.90675
SEMA4F	0.125833333333333
NUDCD3	-0.116
PDZD11	1.626
TRIML1	1.2655
GCNT3	2.766
TMEM120A	1.562
CNDP1	0.7735
N4BP1	-0.653875
SLC35F2	-0.664875
LCP1	-2.70436363636364
IGBP1	-0.5486
DCAKD	1.9265
ELA2A	0.2135
C12orf56	-2.00875
PITRM1	1.49114285714286
GUK1	0.639333333333333
RASSF8	0.229875
OR2A14	0.545
ADM	1.92611111111111
FGD3	-1.43483333333333
GHRHR	0.5454
RHPN2	-1.9555
C4orf39	-1.8864
VPS72	-0.5405
SERF2	1.39555555555556
CD22	1.07583333333333
CD47	0.9375
PPIC	-0.696166666666667
IMPDH1	-0.10975
ACP6	-0.706833333333333
PRKACA	0.66
PPP1R1A	-2.21475
TRPV3	0.32425
ASXL1	0.22325
C17orf55	-0.9285
FXYD1	-1.1615
LMOD2	-0.257
ANKRD33	0.763
LCE2C	1.007875
ZNF620	-4.2
DKFZP566E164	1.25575
VSIG2	0.059
KIAA1128	1.10525
USO1	0.0266666666666667
NUDT4	-0.860071428571429
CLDN1	-2.33728571428571
OR4Q3	0.1005
FASTK	1.30583333333333
ICOS	-0.172833333333333
LDB1	1.24325
GSTA5	-1.4065
ABCC1	-0.625166666666667
FAM54A	-1.519
PCBP2	-0.403666666666667
NUP205	-0.94
ACTA1	-1.891
GABBR2	-1.534
PIP5K1B	-2.62433333333333
AGXT	-1.6006
RNF181	0.37
ATP8A2	-2.49525
AFTPH	0.5535625
FGF21	0.5315
FCER1G	0.72075
SNTB1	0.63725
SLC24A3	-2.66175
TXNL4B	0.5123
RPL10L	-1.00716666666667
LOC389517	0.10925
TSGA13	0.4335
SHOX2	1.85916666666667
ITGA7	2.416
KCNIP2	-0.110166666666667
KLF13	-0.7647
ZFAND2A	0
CEACAM1	-2.41085714285714
PFKFB4	0.0755
MED19	-0.271
LRRC57	-1.09133333333333
RNF11	-0.176
ANKRD32	-2.2015
P117	1.2585
OBFC2A	1.3245
POLD3	-0.485333333333333
RAB18	0.059875
TPH2	0.417166666666667
PHB	-0.2626
JDP2	1.92683333333333
MORF4L1	-1.547
POU2F1	-1.22033333333333
CNNM2	0.153833333333333
LOXHD1	0.6544
ZC3H15	0.62525
ELK3	-0.759166666666667
FAM111B	-2.3215
CBLC	-0.539833333333333
SBNO1	-0.50325
ANKMY2	-0.25325
PLEKHA5	0.01425
DHX58	1.3745
ARCN1	-1.363
TREML1	0.7913
KNCN	0.2425
SEC24A	-1.39275
PSCA	0.3885
MGC24125	1.0705
DNA2L	-0.224
CIB4	0.035625
HIGD2A	0.504333333333333
TBX6	0.803
TTLL5	1.05083333333333
SGK3	-0.795833333333333
GCN1L1	-0.432
AMOT	-1.72377777777778
LDOC1	-0.3525
NRK	-0.04
ASB9	-4.1955
NAT1	0.5834
TRAFD1	-0.6275
PEAR1	0.197
FAM36A	0.649375
OR1S2	0.375666666666667
LOC388323	-1.018
PGS1	0.1515
LEPREL1	-2.924
TFF1	-3.68691666666667
HAP1	0.41475
EPHB2	0.877
ACTG1	0.483333333333333
ZFP42	-1.11366666666667
HAVCR2	-2.8899
NME1	-0.0175
SNX26	0.1085
LACTB	0.982333333333333
ZKSCAN2	0.069375
C5orf35	-0.2405
ANKS3	0.311
RBM28	0.7995
DKFZP586P0123	-0.1845
HNRNPA1	-0.714833333333333
BCAS3	-1.01525
FLJ20184	0.829
POLA2	-0.907666666666667
TMC7	0.867666666666667
HSD17B6	-1.3975
ZNF658B	0.212833333333333
TTTY10	-0.198333333333333
RANBP9	-1.20466666666667
CPNE7	2.41
EVL	-1.36088235294118
LNX1	0.578
IFNA21	0.1634
CFD	-3.99325
PYCARD	-1.612
MYBPC2	-0.831
ENPP3	-3.85133333333333
ACSL4	0.3575
LOC440258	0.140333333333333
TMEM176B	-0.283
SOX2	-4.0435
SCO1	-0.307166666666667
COMT	1.61025
AOC2	0.5665
PDLIM5	0.764642857142857
SPHK2	0.326
NXPH2	-0.198
GPR108	1.154
RAD51L1	-0.693166666666667
TMEM54	0.90325
LETMD1	0.0522222222222222
SLC6A17	0.52425
KRT75	1.29
STT3B	-1.01733333333333
CD3EAP	0.0225
TMEM63A	-0.1465
DUSP13	-2.23475
CD1C	-3.19316666666667
LASS2	1.18233333333333
AVP	-1.0945
PITPNM1	-0.669
FLJ22795	0.649
MCTP1	0.49175
TRIM68	0.270333333333333
UCK2	-0.958
ABHD1	0.99025
FAM50A	1.919
RNASEH1	-0.455166666666667
PCP2	-0.897666666666667
OR52H1	0.6715
C20orf149	-0.122
RBP5	-1.9685
HYAL3	0.1555
CLPB	0.5565
SMNDC1	-0.88625
DONSON	-0.775166666666667
FLJ27523	0.112
BARHL2	0.3965
SLC30A9	-0.0198333333333333
TMPRSS11B	0.3155
E2F8	-0.871333333333333
CCDC25	0.223583333333333
C14orf48	0.190166666666667
C20orf116	-1.1285
TSPAN11	0.9585
YIF1B	-0.241
FAM12B	0.97675
OR1L6	0.2645
HPN	-2.634
NBN	0.533125
C14orf94	-1.493
OCLM	-1.292
ZSCAN18	-3.0811
L3MBTL	1.0456
TSTA3	0.826833333333333
RAC1	-0.278625
C19orf15	0.421833333333333
NFE2	-3.944
KLK14	0.9545
ARSF	-0.4195
MAST2	1.9505
AMICA1	-1.85083333333333
GTF2A1	-1.49175
ATP1A3	0.318
TC2N	-3.3549
PNKP	0.7005
ODZ2	-0.01075
MATR3	0.713375
S100P	-3.869875
KRT82	0.8405
CA13	1.9161
PROZ	-1.41566666666667
AASDH	-0.173625
C19orf40	0.751666666666667
DCK	-1.99907692307692
FAM5C	-1.7645
SLC6A4	-2.4435
MID1IP1	0.39275
TESSP5	0.5385
TMOD4	0.422833333333333
DOCK2	-1.74716666666667
TUG1	-0.486125
NUP214	-0.3045
DPYSL2	0.3675
GOLM1	0.639166666666667
MPFL	0.74025
SOX13	-0.898
SDCCAG8	0.5823
KEL	-1.47716666666667
NUP210L	-1.76025
GK	-0.30575
DNAJB1	1
ALPK3	0.313
CHID1	0.5598
CYLC2	-0.108666666666667
IKZF5	0.36775
C8orf51	-1.966
PPM1J	0.68325
GIMAP8	-1.37383333333333
GPR101	0.1985
NR2F1	1.5935
ACAD8	-0.4195
RBM35A	-2.33775
GNAI2	-0.4335
METTL8	-0.215166666666667
SLC39A7	-0.305
FBXO8	0.4545
CAMK1	1.50125
RFC3	-1.518
FAM129A	2.16385714285714
ILF2	-1.89775
FGFBP3	-0.747375
NOM1	-0.3215
PSMA3	-0.046
ASCC3	-1.0701
ZYG11A	-5.157
SOX21	-1.29725
LYRM1	0.68125
DEFB1	-2.1665
LOC91431	0.247
OR7C2	0.196
FAM46B	-1.209125
TMEM18	-0.296125
ARHGAP30	-2.864
TMEM86A	0.83325
EPHA2	-0.6815
C10orf46	-1.35665
TCHH	-1.15866666666667
C3orf30	0.617166666666667
LOC285636	0.331833333333333
PAIP2	-2.11425
CYP2U1	-0.037
C12orf34	-1.571
SARS2	-0.138333333333333
ZCWPW1	1.757
SAMD12	0.500875
KIAA1430	-0.92825
ACAT1	-1.76375
MEOX1	-1.66016666666667
ADAMDEC1	1.01875
PHKA2	-0.6145
CARD11	-1.86466666666667
CALML4	0.2305
TSSC1	0.066
TMEM45A	-2.557
MPP7	-2.01575
POU1F1	0.11525
SLC2A13	-0.4181
FBN2	0.846384615384615
ZC3H7A	-0.3381
LAIR2	-3.59525
ST3GAL1	-0.191333333333333
LCT	-2.04566666666667
GEMIN8	0.977833333333333
KLF16	-0.4221
HIF3A	0.604
FAM44A	0.225142857142857
AQP10	-0.7896
PLA2G2A	-2.703
FOLH1	-0.798666666666667
C20orf186	0.521
MAPKAP1	1.024625
SPRR2D	4.86425
UBQLN4	-0.168333333333333
RSHL1	0.100666666666667
PIAS3	0.737125
MRPL24	1.17025
GREB1	-2.1825
FAM27E3	-0.4435
NUP62CL	-4.183
NEUROG3	-0.428
REEP3	-1.26008333333333
MARK1	0.8815
LMBRD1	-1.78025
PRPF19	-0.341
PNMT	-1.25
CTGLF1	0.6355
SLC25A16	1.22825
EIF2B3	-2.763
RPA2	-0.14175
PAK6	1.11883333333333
CCDC26	-4.60171428571429
SEMA3E	0.995625
MXD4	-0.1174
TNFSF10	-2.1028
SMARCB1	-0.082
DTX3L	0.4985
PLA2G4E	0.335
PPAP2A	-0.286
ULK1	0.0229166666666667
TAS1R3	0.788
SLC2A3	-1.05827272727273
ARID3A	-1.2425
GNG5	-2.299
ACOX1	-1.2904
KIF5B	0.93775
NUP153	-1.7805
MUC7	0.574
CSDE1	0.147928571428571
CLPTM1	-0.10825
C3orf23	-0.0547499999999999
LRRC17	-4.23883333333333
TTYH3	-0.0795
ATP5B	-1.9505
ELF3	-2.2696
CPSF3L	0.1845
ZNF665	-1.55833333333333
TLR6	1.1325
GPI	-0.570875
RAD9A	-0.02925
NDST4	-3.13625
AGPAT3	0.273583333333333
MAGI3	0.4535
ADORA2A	1.71225
CACNG7	0.4485
CAMK2D	0.948428571428572
CCHCR1	-0.2075
RPS27A	-1.5465
OR10G7	0.404666666666667
GCM2	0.81
FAM135B	0.942888888888889
E2F1	0.08575
PLCB3	2.902
OR2AE1	-2.3925
COIL	0.113833333333333
CDC25C	-0.676833333333333
RAB11FIP2	-0.0980833333333333
TSC2	-0.733
CTGLF5	-0.5365
CCDC108	0.5888
OR13C4	0.501
C10orf81	-1.8735
PTPRB	0.23675
ACP2	-0.322
LAG3	-1.3035
MRPL54	0.5985
LOC201175	0.0405
ITGB1BP3	-1.78025
SPTAN1	0.0346666666666667
SIPA1L2	0.1975
RCAN2	-2.572
CDX2	-1.602
ECOP	-0.30575
ACTR1A	0.847642857142857
PPARG	-1.28816666666667
BBS10	-0.615166666666667
TMEM44	0.96475
BPIL2	0.14075
CITED1	-1.101
IRF6	-0.65825
PRDM4	0.863333333333333
RRP9	0.903666666666667
OR10H4	-0.39875
IL31RA	1.467
GNB1L	0.102833333333333
MYBL2	-1.700125
ZNF407	0.337333333333333
PPIG	0.23
TTC18	3.30175
RPSA	0.305
MAPT	-0.444
MRE11A	-0.265153846153846
C8orf37	-0.593833333333333
RASGEF1C	-0.00566666666666663
STBD1	0.52075
CTAG2	-0.5204
MGAT5B	-0.578666666666667
ECM1	2.235375
RLN1	-1.303
PARP14	-0.248625
EPB41L1	0.7559
HOXA3	-1.1735
MAGEA9	-1.31425
RPS8	-0.426833333333333
RPS19BP1	1.3265
FOXJ2	0.488125
C10orf76	0.777125
IL17RE	0.47275
C10orf65	0.90025
ZNF343	-0.388166666666667
FBXO33	0.00837499999999995
UHMK1	-1.2297
LY6G6C	-0.184
FGF19	-1.97925
C14orf128	0.213166666666667
IFIT2	1
TIGD1	1.03175
S100G	0.979
GUCY1B3	2.146
NR3C1	0.196
CORO1B	0.748
PARP11	0.0774166666666666
DNALI1	2.98883333333333
OR4N4	0.629142857142857
MAP2K6	-0.966833333333333
FSTL4	-0.1985
ANKRD47	0.50875
TMEM171	1.834
PNLIP	0.88525
YY1	-0.4955
CCDC138	-1.332
AASDHPPT	-1.6624
CKS1B	-1.4375
MCM3	-0.472
ANAPC7	-0.152333333333333
FAM110A	-1.47675
CDC37L1	0.692666666666667
THTPA	-0.502
NBPF20	-0.616
WDR24	0.07225
NPTX2	-4.88025
CBLB	2.09966666666667
CETN1	0.888166666666667
RPUSD1	-0.339
FAF1	-3.686
CDK6	-2.8566
HMX2	0.905
CSK	-0.259833333333333
TEAD2	-2.94475
SNAP25	4.0725
TUFT1	-1.202
TMTC3	-1.621
LCK	-3.8895
SGOL1	-0.242
AKTIP	-0.43575
FURIN	0.221875
SOX12	-0.6195
DEFB103A	3.504
RAMP1	-3.349
KIR3DX1	0.232
GAS2L3	-0.9335
PDE8A	0.1651
EDN3	-0.45025
GMIP	0.74375
SF3A2	0.496
FN3KRP	0.03825
SMAD7	-0.72525
RHBDD2	-0.05975
OR11H6	0.297
PPP1R3B	-0.09
C9orf23	-0.5205
CADPS	4.8275
GOLGA8A	-1.949
TMEM57	1.3485
RGL3	0.4
S100A14	-3.59725
FGFR2	-3.1013125
XRCC3	0.41075
RTN4RL2	0.66925
MGC3771	-0.602
GH2	0.0483333333333333
BTBD2	0.6045
LMO2	-0.6665
RDBP	-0.953375
ACRBP	-2.417
AMY2A	4.48075
DUOXA1	1.213
PTK7	0.391666666666667
TWF2	0.589166666666667
FAM80A	-2.02075
TNNI2	-3.46833333333333
GLT25D1	0.533
OCC-1	-0.96875
CYC1	-0.1385
RPL22	-0.533545454545455
MORN3	2.8685
DISP1	2.19
PRB2	1.1605
CHUK	-1.03275
HR	-1.089375
CCDC134	-0.154375
DENND4B	0.6045
C14orf130	-0.26525
RAB33A	1.27175
DCST2	0.251
TNMD	-2.45666666666667
PEX7	-1.6275
FAM62A	0.366875
SRD5A2L	0.4795
IL22	0.496
RPS26	-1.84875
HOXC5	-0.573
SPATA6	1.7565
FLJ38482	-0.42575
ZNF234	-1.079
C18orf22	1.567
SPATA22	0.525
THOC1	0.69425
CYP7B1	-1.172
KCNC3	0.76525
C8orf42	-2.1895
ALDH1B1	-0.271833333333333
CCDC100	0.8001
ARMC4	-2.0055
FAM18B2	-0.729666666666667
SLC44A1	-0.966875
FBXO17	1.062
C6orf107	-1.269
C19orf29	0.61425
ZC3HAV1L	-1.5695
PARP6	0.922
SULT2A1	-4.329875
C1orf159	0.37525
TMC1	-0.14825
CHST14	0.65925
GAMT	-0.0233333333333333
SMCP	0.9725
TSPAN33	-1.45141666666667
MIDN	0.398875
NOX4	-3.89975
RNASEN	-0.0751
TBX1	-2.55533333333333
SALL2	-3.65425
C10orf35	-2.539
CYP2E1	1.45825
LRFN2	-0.3755
ACO1	0.281333333333333
IQCG	2.8315
MEGF9	-0.11075
TM7SF4	1.61
PLEKHA1	-1.40546666666667
STK33	3.33275
C1orf210	-0.0545
SNUPN	0.3394
KIAA0406	-0.5065
C20orf29	-0.15275
TMEM55B	-0.117
OSTM1	0.99425
CLCN7	0.033
OTP	-0.0385
FLJ23049	2.478
HEATR4	0.591
MAP3K10	-0.321
PCDHGA9	0.2435
AMDHD2	-0.98575
LCTL	-0.528
PDCD2L	-0.238
CABLES2	0.273
SLC5A9	-0.2045
CLCA2	-2.52116666666667
MGC16025	-0.914
STRAP	-1.10266666666667
C20orf196	-1.0385
RRBP1	0.512333333333333
NAT13	-1.47625
MAT2B	-0.896
CSNK1D	-0.1145
KIR3DL1	1.0715
PRKAG3	0.895
ZNF599	-0.183
PRM3	1.319
PER2	-0.623
ASPHD1	1.3065
PRMT6	-0.1875
KCNE1L	0.522357142857143
FAM118A	0.905833333333333
TAF4	-1.433
NDUFB6	-0.3595
TRIM9	0.907583333333334
PMFBP1	-0.0605
KY	3.2365
DKFZp762E1312	0.179727272727273
CSMD1	-0.32475
TBP	-0.708
OR1Q1	0.584333333333333
RETNLB	0.72175
HPGD	-0.562307692307692
DNAJC12	-0.835333333333333
FKBP1B	-1.632
ANKRD24	0.282166666666667
CXXC5	1.25216666666667
IL3	0.236375
DRAM	1.7494
PTCH1	-1.026375
TP53BP1	0.5675
SLC17A7	1.00175
COL25A1	-0.826666666666667
AMACR	-0.858
RHCG	0.0865
VPS13A	0.78425
FAM55D	-0.6795
PRPF38B	1.03608333333333
OSBPL6	2.8225
PFDN5	0.5422
CMTM6	-0.95975
KCNK12	-1.8435
RP2	-1.23075
C16orf52	-0.78175
PICK1	0.1555
IFNE1	-1.0042
SEMA4B	0.05
TYRO3	0.976
OR12D2	-0.2265
CSNK1A1	0.427
FANCF	0.83475
LONP2	-0.00975000000000001
TBL1Y	-1.47675
LDOC1L	-0.85
CCNC	-1.476
C3orf60	0.602
CHKA	-0.218
UBAP1	1.4075
MAP3K1	-3.1905
ANKRD9	0.6275
FAM92A1	1.094
GAB2	-0.0715
AZU1	0.0515
DIS3	0.543666666666667
C21orf109	-1.7025
IQCB1	0.078
SPATS2	-0.136
EFCAB3	-1.53375
PRB3	0.878875
FUZ	0.616166666666667
ZNF813	-2.85725
BMPER	0.171666666666667
HEG1	1.236125
ALS2CR11	-1.9455
SURF2	1.0405
PSMC1	0.239833333333333
OR2D2	-0.563
SLC7A8	0.981166666666667
C4orf40	-0.256
SPATA7	0.5995
MAZ	-0.01375
PIN4	2.0555
PDE1A	-2.2945
TAF6L	0.933333333333333
OR2T34	0.9625
KIAA0284	-0.0865
ACADS	0.466545454545454
MKRN2	-0.5795
C18orf56	-1.79225
MS4A6E	1.33983333333333
GALNT4	-1.3007
C22orf31	0.887
FLJ36070	1.1525
PSME4	-0.57575
TFG	0.1063
EPHX2	-3.937875
ANXA5	2.8285
KRTAP1-1	1.5243
BATF	-4.411
KARS	-0.9155
MSTP9	1.2995
GPR26	0.10375
CCDC72	0.68175
TEF	1.024
FOXK1	-0.723
PRLHR	1.5415
EMX1	0.91475
C11orf30	-1.142
ICK	-1.109625
THSD7B	-0.731
C21orf100	0.986
DUOX1	-0.8885
EFCAB4B	-0.66675
UBE2G2	-0.652
C3orf54	1.6505
PARP1	-1.61225
FAM60A	-2.24066666666667
C6orf146	-0.03125
OR9K2	0.307
DDX55	0.336
RPS15	0.763416666666667
ZNF618	-1.0584375
DKFZp686D0972	0.6045
SSPO	-0.821
SHFM3P1	0.195333333333333
CPA6	-1.3195
JAG2	-2.117
DEFA3	0.31325
PPBPL2	1.0962
CD34	-0.995
SLCO4A1	-0.883875
AFG3L1	-0.493666666666667
SHD	-0.05975
RP13-122B23.3	-0.478666666666667
PRKCSH	0.0991666666666667
DPH5	0.41
HLA-F	1.17575
TBC1D4	0.3675
RIG	0.4325
GLUD1	-0.397333333333333
HNRPCL1	-0.27425
HBXIP	0.44025
RNF207	-1.008
APIP	-1.3155
PLA2G3	-1.51616666666667
CCDC84	0.2345
MYLIP	-3.37523076923077
PHIP	-0.088
AARS2	-0.119333333333333
DHX32	0.472
SCAPER	-1.17516666666667
MEN1	0.0545
NIP7	-0.83225
FLJ25404	0.6275
FASTKD3	-0.33925
TMEM158	0.964916666666667
RARA	1.438
BDH1	-1.8055
ANKRD16	0.82675
CARM1	1.8375
SS18	0.2285
IKZF2	-1.47675
MYD88	-0.246125
PML	1.339
TAF1A	-0.49925
CBFB	-0.73975
HIST1H3H	-2.111
C7orf29	-6.22375
COMMD4	0.4355
DPP3	-0.7245
DAB2	2.509375
LOC388882	0.304
YPEL4	1.860375
AGBL3	0.49325
LRP6	-0.945
SERPINH1	-0.157083333333333
TLE1	-0.6395
CD244	-0.2152
ZDHHC15	-0.85175
MGLL	2.0071
PLDN	-0.813916666666667
LOC654346	-1.5725
FAP	3.58825
GPR37	-1.75066666666667
SCARA5	-1.60066666666667
EBF4	-1.41063636363636
LSM6	-0.94075
MLLT1	-0.0136875
SLC5A12	0.012
A2BP1	-0.261833333333333
COPS5	-0.5185
TPM4	0.0139285714285714
TNFSF4	-2.2715
ACADSB	-0.710388888888889
HERPUD1	-0.668
BCL2L11	-1.60172222222222
CEP78	-0.516875
CDCA3	-0.32875
WBSCR19	0.2453
MYO1A	-2.382
PPEF1	-1.97566666666667
LOC440348	0.642
CPEB2	2.25125
BPTF	-0.8955
RPL21	-1.1190625
GSX2	-0.609
ADPRH	0.2035
C17orf68	0.0815
KCNS1	3.29866666666667
MLLT6	0.1984
PIWIL4	-0.47125
RNF26	-0.76875
RAP1B	0.99775
ADAMTS1	0.4587
ZNF571	-3.765
P2RY6	-1.012
TRIM21	0.903333333333333
CADM3	-0.00025
NLRC5	1.85983333333333
ADRA2B	-0.291666666666667
LOC90835	1.17275
PCF11	0.74625
LOC400451	-2.963
GLTSCR1	-0.2855
C17orf88	0.152833333333333
CDH16	1.109
FGF7	0.69725
PCSK4	-0.066
NPC1L1	-0.798
TAT	0.304
TBCA	0.0425
MGC33407	0.07775
GPR115	3.916375
CYGB	0.2065
FNBP4	0.0651666666666667
C12orf43	0.46775
CBL	-0.8621
CLECL1	-0.747
PPAPDC1A	1.337
WDR25	0.403166666666667
SGCA	0.668
C22orf29	-0.8355
YIPF1	0.56025
GALK2	0.03025
RAB3B	0.076
LOC440087	-0.52775
UCP1	-0.693
REEP5	1.228
FADD	-0.3426
FOXA1	-6.69775
CACNA1A	2.09516666666667
ABI1	0.278
GRIN2D	-1.99125
SLC1A4	-0.501833333333333
LOC401127	-0.83025
HINT2	1.10325
PLD4	-0.847166666666667
ZNF286A	-0.138
ENY2	-1.1065
IL1F6	0.74
PXDNL	1.85525
C20orf79	-0.486666666666667
TNFSF13B	2.63683333333333
DENND3	-0.3595
JARID1D	-2.16075
HIST1H2AK	-1.432625
LOC93349	0.107
SSH1	-0.0845
ENSA	-0.22
LOC219854	-0.544333333333333
CKAP2	-2.0296
DKFZP564J102	-0.331666666666667
MGC87315	-1.24033333333333
HNRPAB	-1.43375
AMH	0.4825
ZNF526	0.888
BRUNOL5	-0.168777777777778
CACNG3	0.410666666666667
TRPM1	-1.1035
PPP2R1A	0.8855
COL2A1	-1.775
DDN	0.544
FLJ25770	0.157083333333333
HK2	-0.0867857142857143
ELOVL6	0.40475
MDK	-2.23675
EPHX1	0.501
RASSF2	-2.25375
DKFZP434B0335	0.90525
DLX3	0.59775
PRTN3	-0.801
AVPR1A	0.16725
C21orf125	-1.77325
TNFAIP8	-0.0756666666666667
