Hybridization REF	TCGA-AR-A0U3-01A-11R-A109-07
GREB1	0.354375
FAM27E3	-2.878
NUP62CL	-2.204
NEUROG3	0.2905
REEP3	1.64216666666667
MARK1	1.54325
LMBRD1	0.76525
PRPF19	-0.957
PNMT	-0.3995
CTGLF1	-0.9935
SLC25A16	1.14575
EIF2B3	-1.3645
RPA2	-0.811
PAK6	1.2195
CCDC26	-4.19025
SEMA3E	2.79225
MXD4	0.3445
TNFSF10	4.271
SMARCB1	-0.0966666666666667
DTX3L	1.74266666666667
PLA2G4E	-0.1995
PPAP2A	0.884
ULK1	-0.197083333333333
TAS1R3	0.1315
SLC2A3	-4.053
ARID3A	-2.43725
GNG5	0.0895
ACOX1	0.0231
KIF5B	0.67875
NUP153	-0.03975
MUC7	0.805
CSDE1	0.0846428571428571
CLPTM1	-0.36625
C3orf23	0.583
LRRC17	-1.235
TTYH3	0.15125
ATP5B	0.009
ELF3	2.4614
CPSF3L	0.3915
ZNF665	0.353666666666667
TLR6	-0.1449
GPI	1.021625
RAD9A	0.844625
NDST4	-3.00825
AGPAT3	0.858333333333333
MAGI3	1.8375
ADORA2A	-0.864375
CACNG7	0.376
CAMK2D	-0.740428571428571
CCHCR1	-0.2175
RPS27A	-0.221
OR10G7	0.2005
GCM2	0.372
FAM135B	0.3809
E2F1	-1.23475
PLCB3	-0.15175
OR2AE1	-0.224
COIL	-0.115666666666667
CDC25C	-0.445166666666667
RAB11FIP2	0.259333333333333
TSC2	0.427
CTGLF5	-1.017
CCDC108	0.2121
OR13C4	0.2925
C10orf81	5.87525
PTPRB	0.92275
ACP2	0.996
LAG3	0.8805
MRPL54	0.30425
LOC201175	0.266
ITGB1BP3	-2.26075
SPTAN1	-0.1265
SIPA1L2	-0.17575
RCAN2	-0.7665
CDX2	-0.229
ECOP	0.97775
ACTR1A	0.762714285714286
PPARG	-1.91166666666667
BBS10	-0.2615
TMEM44	0.082125
BPIL2	0.471
CITED1	-1.26475
IRF6	3.65
PRDM4	0.337333333333333
RRP9	-0.2625
OR10H4	0.16825
IL31RA	-0.566333333333333
GNB1L	-0.663166666666667
MYBL2	-0.756
ZNF407	0.937
PPIG	-0.906
TTC18	1.4375
RPSA	0.713
MAPT	1.515
MRE11A	-0.185357142857143
C8orf37	0.828166666666667
RASGEF1C	0.4205
STBD1	-0.603
CTAG2	0.367166666666667
MGAT5B	-2.07533333333333
ECM1	-0.94975
RLN1	0.8045
PARP14	1.119
EPB41L1	1.0508
HOXA3	-1.48766666666667
MAGEA9	-4.6615
RPS8	-1.10166666666667
RPS19BP1	0.19575
FOXJ2	0.359
C10orf76	1.19775
IL17RE	0.1485
C10orf65	-0.58475
ZNF343	-0.1145
FBXO33	0.313
UHMK1	0.7985
LY6G6C	0.79325
FGF19	-2.44875
C14orf128	-0.320333333333333
IFIT2	1.567125
TIGD1	-1.2945
S100G	0.189
GUCY1B3	2.1315
NR3C1	-0.7247
CORO1B	2.55433333333333
PARP11	0.539833333333333
DNALI1	4.6085
OR4N4	0.187875
MAP2K6	0.379
FSTL4	1.225
ANKRD47	1.33575
TMEM171	-1.4805
PNLIP	-0.32
YY1	0.368
CCDC138	-0.685
AASDHPPT	-0.9576
CKS1B	-0.7787
MCM3	-0.885833333333333
ANAPC7	0.651666666666667
FAM110A	1.18875
CDC37L1	0.443
THTPA	0.8745
NBPF20	-0.575
WDR24	0.687
NPTX2	-3.994
CBLB	0.874666666666667
CETN1	0.174833333333333
RPUSD1	0.21725
FAF1	-0.79875
CDK6	-3.912
HMX2	0.32
CSK	-0.183333333333333
TEAD2	1.263
SNAP25	0.68625
TUFT1	0.9859
TMTC3	0.330333333333333
LCK	-2.14225
SGOL1	-0.6305
AKTIP	0.219
FURIN	1.68425
SOX12	-0.816
DEFB103A	-0.6505
RAMP1	0.9475
KIR3DX1	-0.517
GAS2L3	0.09275
PDE8A	-0.5564
EDN3	0.49825
GMIP	0.844
SF3A2	0.37875
FN3KRP	0.135
SMAD7	0.6635
RHBDD2	1.17675
OR11H6	0.299
PPP1R3B	1.7611
C9orf23	-0.68725
CADPS	-2.40425
GOLGA8A	-2.13575
TMEM57	0.236166666666667
RGL3	0.3755
S100A14	1.7945
FGFR2	2.006875
XRCC3	-0.1315
RTN4RL2	0.4385
MGC3771	0.5765
GH2	0.329833333333333
BTBD2	0.326
LMO2	-0.89075
RDBP	0.002625
ACRBP	-0.34875
AMY2A	0.43925
DUOXA1	-0.039
PTK7	-1.16766666666667
TWF2	0.3775
FAM80A	-0.792
TNNI2	-2.8815
GLT25D1	-0.992
OCC-1	-1.4095
CYC1	0.0535
RPL22	-0.150727272727273
MORN3	1.843
DISP1	0.188
PRB2	0.505
CHUK	0.77275
HR	-0.688875
CCDC134	0.5215
DENND4B	-1.45775
C14orf130	0.742375
RAB33A	-1.8555
DCST2	-0.011
TNMD	-1.2055
PEX7	1.2155
FAM62A	0.246875
SRD5A2L	0.26875
IL22	-0.075
RPS26	-0.121333333333333
HOXC5	0.35
SPATA6	0.75275
FLJ38482	0.22125
ZNF234	-0.1825
C18orf22	0.28125
SPATA22	-0.4045
THOC1	0.21175
CYP7B1	1.3965
KCNC3	0.8955
C8orf42	-1.571
ALDH1B1	-0.733333333333333
CCDC100	0.7472
ARMC4	-1.2265
FAM18B2	-0.0735
SLC44A1	0.752875
FBXO17	-1.604
C6orf107	0.264
C19orf29	-0.08325
ZC3HAV1L	-0.62625
PARP6	0.4779
SULT2A1	-4.368625
C1orf159	-0.6735
TMC1	0.574
CHST14	-0.176875
GAMT	0.103833333333333
SMCP	0.549666666666667
TSPAN33	0.68575
MIDN	-0.126
NOX4	0.9805
RNASEN	-0.6516
TBX1	-1.54716666666667
SALL2	0.07225
C10orf35	1.46925
CYP2E1	0.05
LRFN2	2.85566666666667
ACO1	-1.6095
IQCG	0.7048
MEGF9	2.6745
TM7SF4	1.88725
PLEKHA1	0.592866666666667
STK33	-2.33975
C1orf210	2.522
SNUPN	0.6729
KIAA0406	-0.3311
C20orf29	-0.3835
TMEM55B	0.28025
OSTM1	-1.364625
CLCN7	1.29725
OTP	0.36075
FLJ23049	1.739
HEATR4	1.0725
MAP3K10	0.737333333333333
PCDHGA9	0.8995
AMDHD2	1.8005
LCTL	-1.844
PDCD2L	0.7375
CABLES2	0.79375
SLC5A9	-0.4935
CLCA2	1.7245
MGC16025	-1.1805
STRAP	-0.0723333333333333
C20orf196	1.0635
RRBP1	-0.526
NAT13	0.13775
MAT2B	0.426875
CSNK1D	-1.03
KIR3DL1	0.14325
PRKAG3	-0.1185
ZNF599	1.2595
PRM3	0.3455
PER2	0.265166666666667
ASPHD1	0.004
PRMT6	-1.1295
KCNE1L	-1.07728571428571
FAM118A	0.298166666666667
TAF4	0.0485
NDUFB6	-0.56625
TRIM9	-0.823166666666667
PMFBP1	-0.95875
KY	0.572
DKFZp762E1312	-2.52381818181818
CSMD1	-1.379
TBP	-1.153
OR1Q1	0.366833333333333
RETNLB	0.16125
HPGD	2.65992857142857
DNAJC12	1.51316666666667
FKBP1B	0.677
ANKRD24	0.412666666666667
CXXC5	1.394
IL3	0.615875
DRAM	1.2266
PTCH1	-0.993875
TP53BP1	0.4895
SLC17A7	-0.0615
COL25A1	-1.0885
AMACR	-0.221666666666667
RHCG	-0.07525
VPS13A	-1.08858333333333
FAM55D	0.0455
PRPF38B	-0.579416666666667
OSBPL6	-0.009
PFDN5	0.3483
CMTM6	0.9155
KCNK12	-2.1185
RP2	0.38175
C16orf52	-1.61825
PICK1	1.1055
IFNE1	-0.787333333333333
SEMA4B	0.9225
TYRO3	-1.96125
OR12D2	0.318
CSNK1A1	0.3776
FANCF	1.12825
LONP2	0.604
TBL1Y	0.24775
LDOC1L	-0.187375
CCNC	-0.4125
C3orf60	0.78825
CHKA	1.26
UBAP1	-0.01225
MAP3K1	1.163
ANKRD9	-0.25175
FAM92A1	-1.57916666666667
GAB2	-0.52575
AZU1	-0.0695
DIS3	0.28425
C21orf109	-1.5785
IQCB1	0.20625
SPATS2	0.729333333333333
EFCAB3	0.304
PRB3	0.00375
FUZ	0.145
ZNF813	0.40425
BMPER	0.813166666666667
HEG1	-0.43325
ALS2CR11	-1.4065
SURF2	-0.64925
PSMC1	0.474166666666667
OR2D2	0.4145
SLC7A8	2.195
C4orf40	-0.0745
SPATA7	0.24175
MAZ	0.0377499999999999
PIN4	0.27525
PDE1A	-0.43475
TAF6L	-0.158333333333333
OR2T34	0.278
KIAA0284	0.6395
ACADS	0.645636363636364
MKRN2	0.2645
C18orf56	-3.07425
MS4A6E	0.0163333333333333
GALNT4	0.683
C22orf31	-0.466
FLJ36070	0.0565
PSME4	0.836
TFG	0.7551
EPHX2	1.1755
ANXA5	-0.241125
KRTAP1-1	-0.1585
BATF	2.93325
KARS	-0.65325
MSTP9	-0.3235
GPR26	5.036
CCDC72	0.46525
TEF	0.367166666666667
FOXK1	-0.4277
PRLHR	-0.1935
EMX1	2.5925
C11orf30	-0.266625
ICK	1.20675
THSD7B	0.68475
C21orf100	0.2895
DUOX1	0.561
EFCAB4B	1.1815
UBE2G2	-0.708833333333333
C3orf54	-0.3315
PARP1	-0.5425
FAM60A	-0.666333333333333
C6orf146	0.7565
OR9K2	0.4775
DDX55	-0.676333333333333
RPS15	-0.402666666666667
ZNF618	0.87725
DKFZp686D0972	-0.00775
SSPO	0.1845
SHFM3P1	1.13266666666667
CPA6	1.4165
JAG2	-0.181
DEFA3	0.238
PPBPL2	0.1545
CD34	3.88425
SLCO4A1	-3.395375
AFG3L1	-1.55933333333333
SHD	-0.32775
RP13-122B23.3	-0.366833333333333
PRKCSH	-0.65
DPH5	-0.741333333333333
HLA-F	1.772125
TBC1D4	-0.5705
RIG	0.797333333333333
GLUD1	0.841333333333333
HNRPCL1	0.27325
HBXIP	0.343
RNF207	-0.708
APIP	-0.57875
PLA2G3	-1.96083333333333
CCDC84	-1.65675
MYLIP	-0.0734615384615385
PHIP	-0.7915
AARS2	-0.368333333333333
DHX32	1.7645
SCAPER	-0.338
MEN1	-0.308875
NIP7	-1.40225
FLJ25404	-0.1575
FASTKD3	-0.83475
TMEM158	-2.83016666666667
RARA	1.6085
BDH1	1.4345
ANKRD16	1.007
CARM1	-0.3065
SS18	0.912833333333333
IKZF2	0.05775
MYD88	1.109
PML	0.6774
TAF1A	-0.955
CBFB	-0.210375
HIST1H3H	1.182
C7orf29	-1.73425
COMMD4	0.787833333333333
DPP3	-1.091
DAB2	-0.031
LOC388882	0.208
YPEL4	-1.380125
AGBL3	0.65625
LRP6	-0.2979
SERPINH1	-1.15591666666667
TLE1	-0.87775
CD244	0.5755
ZDHHC15	-0.734
MGLL	-0.3593
PLDN	0.273666666666667
LOC654346	1.325
FAP	1.7025
GPR37	0.39
SCARA5	-0.3465
EBF4	2.51763636363636
LSM6	-1.06375
MLLT1	0.7003125
SLC5A12	-0.3515
A2BP1	-1.1085
COPS5	0.349
TPM4	-0.586428571428572
TNFSF4	0.0383333333333333
ACADSB	3.03044444444444
HERPUD1	0.07775
BCL2L11	-0.143333333333333
CEP78	-1.434875
CDCA3	-0.17725
WBSCR19	-0.0804
MYO1A	-2.379
PPEF1	2.0095
LOC440348	-0.831
CPEB2	0.5005
BPTF	0.1175
RPL21	0.349375
GSX2	0.001
ADPRH	0.959166666666667
C17orf68	0.456
KCNS1	0.329166666666667
MLLT6	0.2115
PIWIL4	-0.43725
RNF26	-1.17175
RAP1B	0.336375
ADAMTS1	-3.1971
ZNF571	0.56725
P2RY6	-0.289
TRIM21	0.783166666666667
CADM3	0.09825
NLRC5	0.665833333333333
ADRA2B	-0.344
LOC90835	0.324
PCF11	-0.078
LOC400451	1.714
GLTSCR1	0.3954
C17orf88	-0.859333333333333
CDH16	-1.819
FGF7	1.349375
PCSK4	-0.407
NPC1L1	0.197
TAT	0.525
TBCA	-0.23025
MGC33407	-0.087
GPR115	-0.889125
CYGB	-0.015
FNBP4	-1.40183333333333
C12orf43	0.61575
CBL	-0.5958
CLECL1	0.7805
PPAPDC1A	-0.1095
WDR25	0.771666666666667
SGCA	0.1035
C22orf29	-0.497166666666667
YIPF1	1.398
GALK2	-0.493
RAB3B	-2.60991666666667
LOC440087	1.1645
UCP1	2.22
REEP5	1.562
FADD	1.2919
FOXA1	4.12675
CACNA1A	0.324833333333333
ABI1	0.498833333333333
GRIN2D	0.41925
SLC1A4	1.78983333333333
LOC401127	0.1775
HINT2	0.603
PLD4	0.0911666666666667
ZNF286A	-0.64425
ENY2	0.35325
IL1F6	0.2435
PXDNL	1.103
C20orf79	-0.0985
TNFSF13B	1.86
DENND3	-0.84975
JARID1D	-3.78025
HIST1H2AK	0.67525
LOC93349	-0.1333
SSH1	-0.3607
ENSA	-0.61025
LOC219854	0.5355
CKAP2	0.0844
DKFZP564J102	-0.158
MGC87315	0.0475
HNRPAB	-0.096
AMH	-0.716
ZNF526	0.084
BRUNOL5	-0.3133
CACNG3	-0.166833333333333
TRPM1	-2.046
PPP2R1A	-0.1425
COL2A1	-1.7665
DDN	-0.497166666666667
FLJ25770	1.01425
HK2	-0.9525
ELOVL6	-2.20175
MDK	-1.152
EPHX1	1.353
RASSF2	0.504875
DKFZP434B0335	-0.09925
DLX3	-0.49225
PRTN3	0.134
AVPR1A	0.487
C21orf125	-2.6705
TNFAIP8	-0.496333333333333
GNB2L1	-0.39075
CALCRL	3.008
SCGB2A2	6.08083333333333
UBXD7	-0.08975
ZNF674	-0.168
TMEM35	-0.3885
BRSK2	-0.22375
HECTD3	-0.136666666666667
TMEM188	-0.492916666666667
LGALS9	1.77175
SCARB2	0.989833333333333
USP34	0.164833333333333
C17orf28	1.521
ZDHHC23	-0.3855
AQP12B	-0.1245
SLC16A3	-2.831375
APLP2	0.051375
ITIH2	-5.7525
MICAL3	-0.46575
TNNI3K	0.7974
HDAC2	0.5565
PRR7	-0.3775
THBS2	-1.426625
LOC751071	-0.312666666666667
CA2	-1.16516666666667
RANBP17	-0.369
RLN3	0.1215
CRYZ	-0.858833333333333
GBAS	1.02366666666667
TAS1R1	-0.50425
MPZL3	0.9485
PCDH8	-1.36225
HSP90B1	0.167166666666667
KCNK15	2.9435
TNIP2	-0.145
GPR146	-0.2195
NOL6	-0.470375
SPC25	-2.55522222222222
STEAP2	0.855928571428571
VAMP3	0.212
TCIRG1	1.342
ZP4	0.0535
PARL	0.39675
TRIM39	0.447666666666667
KIAA1305	0.6865
CRNN	0.2835
GRN	0.8285
HSH2D	-1.22075
SCAMP1	0.9889375
KIAA1913	0.026
PTS	-1.22675
BANP	0.321571428571429
PRKACG	0.09125
ADCY6	0.790166666666667
C16orf46	1.548
CYP51A1	0.07775
DDC	-3.7665
ANPEP	-1.64533333333333
PROM1	-1.3925
SIGLEC10	1.89625
COPG	0.9385
FAM26E	0.5475
TRIP4	0.9425
SNX3	0.0176666666666667
C1orf175	0.4085
PPY2	-0.00850000000000001
C14orf152	-0.00850000000000001
FTSJ1	-0.398
DST	-0.0707
LOC554235	0.37775
GLRX5	0.00475
C20orf12	0.5509
CAB39	0.0376666666666667
MSH2	-0.568
PIP4K2C	0.877375
CYLD	0.55275
WTAP	-0.388625
MGAT4A	3.45122222222222
TSC22D4	0.1593
CHRM2	-2.484
PPYR1	0.123666666666667
CCNH	-0.251166666666667
RRM1	-0.19475
ECAT8	-3.66225
LOC400120	-0.02575
GABRA4	-0.553125
C14orf4	1.00716666666667
C1orf59	0.18425
CTDSPL	1.49416666666667
NHEDC2	-1.291
PDE11A	-0.59075
KLHL29	-2.616
CD5	-0.3972
TSPAN9	1.5020625
WDR67	-0.45725
THUMPD1	-0.0135
C18orf17	0.23225
CLYBL	-0.187666666666667
FLJ13231	-1.377375
CMBL	1.0665
LECT2	-0.828
NKAPL	0.719666666666667
LOC654780	0.713
OR4C6	-0.243
RAB30	0.394666666666667
TSSK4	0.929
TMEM163	0.4795
OSBPL11	-0.271666666666667
GNB5	-1.30116666666667
CCL21	0.7585
C1orf121	0.559166666666667
FMO2	1.98933333333333
RPTN	0.023
MSTN	-0.476
VCL	-0.00121428571428571
FYTTD1	1.17375
C11orf1	-0.181
CCDC88C	0.6653125
HFE	-1.13572222222222
MOGAT1	-0.3515
FAM125B	0.122833333333333
IRGQ	0.234
RAVER2	0.012
AKAP5	0.334
SSSCA1	-0.3285
C11orf63	0.606
ACTG2	0.4335
PORCN	-1.0045
DTL	-1.14254545454545
TMEM151	0.73075
FAM122C	0.02775
RSAD2	2.3486
BAT4	-0.6715
KRTDAP	-0.5075
MYH8	0.2085
CRTC3	0.24125
LRRFIP2	0.4372
INTS4	-0.365
TTN	-0.921166666666667
SLC26A5	0.3945
PLLP	0.85125
RGS6	-0.753875
SRGAP3	1.0045
ZNF525	0.241333333333333
NBR2	-0.629333333333333
C13orf1	-0.1238
ZNF137	0.4935
CEP27	-1.10375
BEST2	0.355
RNF121	-0.55875
DMRTC2	0.44725
C8orf76	0.035
BCCIP	0.81025
MEST	-0.43875
HTRA2	-0.1415
ANGPTL2	-1.224
ILKAP	-0.367666666666667
ERAS	-0.217
HBS1L	-0.516
CPA5	-0.017
TMEM30A	0.671
CD300LF	2.27533333333333
WISP3	0.7325
CRK	0.234857142857143
PDS5A	-0.2366
BRPF3	0.959166666666667
NEDD9	0.91575
SMPDL3B	1.77025
PSG6	-0.98625
PSMD13	1.26925
ETV5	-3.085375
OR51A4	0.007
BTBD7	0.622916666666667
GSTO1	-0.385
hCG_16001	-0.2675
MAD2L1BP	0.338166666666667
COX6A2	0.479
SCNN1A	1.76083333333333
LSM1	2.972
UGT2B11	-3.53375
IDUA	0.71475
PPP2R3C	-0.488333333333333
COX11	-1.40216666666667
PDZK1	4.32325
ZNF443	0.411166666666667
MGC21874	0.720666666666667
ZNF323	1.8397
KRTAP10-10	0.3615
CXCL6	0.607
SLC34A2	0.3453
LOC284402	0.493
NPTN	0.8525
UPP1	-1.72433333333333
SLC6A9	0.1365
OR7G3	0.06975
CISD1	-0.604166666666667
ZNF545	-0.0338333333333333
SYT14	-0.9745
NT5C3L	-0.390666666666667
ZNHIT3	-0.750666666666667
SNRPD3	-0.6245
KIAA0701	0.456375
UNC93B1	1.33066666666667
GMNN	-0.8185
SPCS2	0.0393333333333333
LOC388524	0.114
NAPRT1	0.919125
PNLIPRP1	-0.0845
OR6V1	0.2645
PRKAB1	0.18325
EYA4	-3.18466666666667
KIF20A	-1.081
ALG10	1.11075
ITPKC	2.6765
LMX1B	1.57066666666667
RPUSD4	-0.578166666666667
C7orf34	0.661
DLGAP2	-0.05825
PFN1	-0.7361
MICALL2	0.63475
ZNF654	0.13
SS18L1	-0.487875
SLC16A8	0.403
MKI67IP	0.023
ITGB3	-1.09
TCEA3	2.19775
CEP152	-1.5908125
CLIP1	0.542
ZNF75	0.303375
ATP5C1	0.205833333333333
NUDT5	-0.2665
PSCDBP	0.1455
UBP1	0.1465
RBM27	-0.03225
C13orf15	1.3685
ZNF282	0.2285
ZNF222	-0.6662
COL10A1	5.16525
PRDM15	-0.7405
TTTY5	-0.3085
FAM9C	-0.13225
C20orf67	0.34
GNG13	0.5165
F12	-0.6515
C1orf41	-1.69325
CPXCR1	-0.159
GSK3A	0.045
SUPT6H	-0.72
PI16	-0.1475
ELL2	-0.406
C9orf167	-2.11066666666667
PVRL3	-3.6935
FLJ38596	1.128
ADAM20	0.098
GPR89A	1.578
GPR87	-1.122
ZNF30	1.8385
SMR3B	0.39825
ZNF770	0.80425
TRPC4AP	-0.0733333333333333
DKFZP686E2158	0.838666666666667
C2orf28	1.04866666666667
FREM1	-1.6715
LAMA4	-0.552666666666667
ADPRHL2	-0.31975
EIF4G2	0.9145
GUCA1A	-0.684
CTNNA2	-1.253375
NUDT15	0.000666666666666667
CEPT1	1.06966666666667
ZNFX1	0.8264
CCDC92	0.816
TDRD1	-1.1455
KCNK5	-2.464
ETNK1	0.282916666666667
LTA	0.2435
TTPA	0.794333333333333
B3GALNT2	0.078
SC65	-0.575
PEX5L	-1.11725
EPS15L1	1.19575
MGEA5	-0.532375
HIST1H3A	0.61625
ING1	0.814375
BCAT1	-3.544125
ORC6L	-2.46890909090909
KLK11	-4.90966666666667
C19orf28	-1.574125
DNER	-5.102
MED22	-1.09664285714286
ETV6	1.29308333333333
CHAC2	-0.98575
CD300E	0.2275
CEBPB	-0.852166666666667
ZNF398	-0.47925
LRCH3	-0.23
HMGA1	-2.03333333333333
CAPN7	0.2125
MGC5566	-2.904
CCL3	1.84675
NANOS1	0.8375
ZFYVE19	0.8765
APITD1	-0.401666666666667
PARD3	0.994125
IRAK4	0.7435
SERPINI2	0.6005
CEP170L	-0.52325
TTC9	2.68775
MYOM3	-0.982
MLPH	2.3355
LOC222699	1.103
NRG1	-1.93241666666667
TBC1D9	2.48690909090909
TTK	-1.70816666666667
ZNF557	1.6354
DDX41	0.270833333333333
FANK1	2.727
UBE2D2	0.311375
PSMB10	0.916
MYH7B	-0.0505
GABARAPL2	-0.36475
MARVELD2	2.18116666666667
DGCR2	-0.0458333333333333
UNC45A	0.293833333333333
C6orf72	0.613
ZNF683	3.31825
GIT2	-0.09725
CASK	0.812333333333333
C14orf161	4.43183333333333
LRRC44	-0.799
TIFA	0.727125
UTP11L	-0.742125
C6orf65	-0.779
FDPS	-0.383
DUSP9	-1.2614
SLC17A8	-0.266166666666667
OR51G1	0.487166666666667
NANS	0.01675
OLFML1	1.51075
ATP10B	-1.35875
NPAS3	0.035
PRKCA	-2.6539
GGA2	-0.6725625
LCE4A	1.1405
SPANXN3	0.93575
CCDC115	1.273125
SDCCAG3	-1.99975
GLIPR1L1	-0.28375
TTC1	0.58675
C17orf76	0.82775
MAD2L2	-0.89075
HIPK1	-0.1489
LRRC3B	0.00749999999999998
CLN3	0.527409090909091
C17orf47	0.4745
FMN2	-3.147
TUBB1	-1.364375
WAPAL	0.3265
C3orf21	-0.7875
SCN5A	-0.5491
SMYD1	0.00899999999999998
BEX5	1.3415
ZNF192	0.0025
SEC22A	-0.047
GRIA2	0.715642857142857
KIAA0825	-0.138
NUSAP1	-0.309272727272727
LANCL1	-0.225375
C15orf40	-0.2695
ZNF645	0.46175
GPR61	0.04525
NLRP14	0.0085
SNX21	0.2604
C1QTNF8	0.0805
C17orf46	0.08925
IFNA8	0.3905
SPRR1B	-1.06533333333333
FLRT1	-0.756
SNX17	0.9055
ASB2	-0.8655
HBG1	-5.5505
RPRML	-1.66275
JOSD2	0.0898333333333333
PLSCR3	0.1145
SPOCD1	-0.7815
RAB39	-0.6405
GHRH	2.78766666666667
ITIH5L	1.19825
C17orf37	0.8535
SMCR8	0.4465
DPY19L2P3	0.630333333333333
IL11RA	0.261
GDF3	-4.09166666666667
RPS6KB1	-1.98633333333333
DNAJC19	0.5239
TOP1	0.08675
CRCT1	-0.774125
MPST	-0.028875
DPM2	0.29625
FAM38B	-1.9435
SLC18A1	-2.68716666666667
FARP1	-0.121
PAX7	0.49
TUBD1	-1.2065
GNL3	-0.401125
BTG2	1.34686666666667
NDUFS6	-0.18275
C1orf79	-1.885
ERAL1	-0.5175
ECHS1	1.93325
VPS4A	-0.64
CYP11A1	-1.475
ABCC6	0.441642857142857
PBX4	-2.59
MOSC1	0.5455
NCF4	0.25875
HYMAI	0.5525
NAGPA	0.345375
OTOP2	0.40475
ACOT12	0.052
MTHFD2L	-0.748125
LOC441376	0.94325
C19orf34	-0.034
RAB1B	0.761
ALDOAP2	-0.3145
NTRK1	-1.13016666666667
ARTS-1	0.2813
SLC6A11	-0.6435
NAP1L2	-1.99525
CNGB1	-0.1385
EPB41L4B	0.0579166666666667
FAM134B	1.40525
HS3ST3A1	-2.159
CPXM2	4.238
SIRPB2	-0.003
CHORDC1	-1.565
TRIB3	-1.42683333333333
SLC2A5	0.41475
C2orf49	-0.0226666666666667
DDX5	-0.5395
OR5L1	0.5275
ANAPC4	-1.15116666666667
ZSWIM1	0.247125
LOC93622	-0.311625
KCNK3	0.4176
RP11-35N6.1	-1.606875
ZFP161	0.211
AQP9	2.67325
SLC15A2	-0.0426666666666667
MREG	0.467
OR9I1	0.3445
PDLIM2	-1.01925
ADAM7	0.4255
GSTCD	-0.0555
WDR21A	-0.746625
SLC12A8	2.00333333333333
TMEM174	0.0155
IGSF3	1.00391666666667
LRRN1	2.16025
LOC402117	-0.10625
SRPK1	-0.901666666666667
LY6K	-1.8156875
NFIA	1.6985
PTCD3	0.0155
LEP	1.88233333333333
PCDH21	-0.770833333333333
MAPKAPK2	0.814857142857143
NMNAT1	-1.3295
LHFPL2	0.179125
C9orf43	0.4545
DIP2A	-0.0655
ACTR8	0.035625
CCDC34	0.9545
PTPN22	-0.521875
ITGA3	-0.600625
FAM129C	-0.14075
RABGGTA	0.580666666666667
UNC45B	0.5225
KIAA1033	0.196625
ZNF510	0.000333333333333338
CYP2D6	-1.05316666666667
SLC26A10	-1.778
STX8	-0.05025
LUZP1	-0.171125
WDR89	-0.0996666666666667
EIF4G3	-1.0257
C5AR1	0.278125
ZNF623	0.7135
A2M	0.57425
TGM7	0.563
GRPEL1	-0.674
LMNB2	-1.5391
ROCK2	0.067
SNX16	0.885625
CCDC66	0.7625
ANXA3	-1.523
KIAA1609	-0.127375
EED	-1.233
RNF32	0.2985
HES1	1.1769
CLC	1.7035
ISL1	-0.5405
KIAA0528	-0.19625
MANEA	0.473125
C1orf61	-2.2945
hCG_2001000	-0.21275
RAPGEF6	-0.1427
KIAA0020	-1.192
NEIL1	1.2015
C16orf45	-0.01275
RBM10	-0.2705
C10orf125	-0.082875
MRS2L	-0.017
DNAH17	-1.1165
C19orf10	1.0245
C1orf160	0.53175
SLFN12	-0.605
EXOC3	0.355333333333333
HIST3H3	0.0845
NCOR2	0.415166666666667
TNFRSF9	0.474
MFSD8	0.2235
ALX1	-3.1255
NOL1	-0.8485
PODN	1.70175
TIAL1	0.031
HIST1H1E	0.55675
NPY6R	0.33
TM4SF4	0.1495
CORO2A	0.72825
ETNK2	2.95683333333333
APOE	0.1802
ANGPT4	-0.2175
HDGF2	-0.099
G30	0.098
ST8SIA4	0.156875
F2RL1	-1.172625
FAM19A4	-2.4865
CCAR1	-0.64025
B3GNT7	0.338
OPHN1	-0.4618
DSCR6	0.19
C21orf13	0.395666666666667
GAS2L1	0.152
RFX3	0.313666666666667
COPS4	-0.390375
BCHE	-5.07633333333333
BCL2	2.5715
HBZ	-3.47683333333333
ARL13B	-0.415875
MAPBPIP	1.192875
MYO15B	-0.415
SPZ1	0.42475
KIAA1324	4.26088888888889
PLCL2	0.98375
C4orf29	-0.67075
WDFY2	-0.00637500000000001
ZNF284	-0.3155
NAALADL1	-0.2345
DUSP5	1.88716666666667
PXDN	0.3995
SLMO1	-0.0075
TNXB	0.2378
BIRC7	-1.30075
A4GALT	-0.250166666666667
TIMM22	-0.082
FAM110C	2.05675
TOMM34	0.186
ABHD9	-0.1545
ADAM32	0.722
CRHBP	-0.28025
AQP2	0.141
LOC130355	1.56925
ZNF187	0.3345
ZNF816A	0.705
F7	1.331
CNOT1	0.0356
SLC13A4	0.29575
ZBTB11	-0.08625
B3GALT5	0.76125
EXOC2	1.13066666666667
IRS1	-0.9169
TMEM1	0.382166666666667
MRPL34	-0.701333333333333
SAMM50	-0.121
CDC42EP3	-0.542875
HSF2	-0.3479
MFN2	-0.87
TSPAN7	-2.12166666666667
NUCB1	0.370666666666667
RHOH	-0.69275
ARL16	0.0135
TACR1	0.43825
SFRS5	-0.331833333333333
SNX25	-0.97375
RHBDF1	0.593666666666667
PCDH18	0.719166666666667
HMG1L1	0.077
MYO5C	1.76575
MAPK10	1.1135
LDHAL6A	0.311
NUDT12	1.64783333333333
NCAM1	-0.294
GLIS2	0.201
GGTL4	1.58025
DAPP1	-0.15925
ATF7	0.639375
KIAA0748	-0.7575
