Hybridization REF	TCGA-AR-A0U0-01A-11R-A109-07
F5	-2.433125
SEMA4F	0.0861666666666667
NUDCD3	0.22825
PDZD11	0.5565
TRIML1	-0.237
GCNT3	-2.23266666666667
TMEM120A	0.76875
CNDP1	3.2975
N4BP1	1.35075
SLC35F2	0.334
LCP1	0.401083333333333
IGBP1	-1.0589
DCAKD	0.337
ELA2A	-0.516
C12orf56	-2.008125
PITRM1	0.179714285714286
GUK1	1.79166666666667
RASSF8	-2.4654375
OR2A14	0.45075
ADM	-1.23766666666667
FGD3	1.44366666666667
GHRHR	0.357
RHPN2	0.905
C4orf39	1.4715
VPS72	0.41075
SERF2	1.60494444444444
CD22	-0.1505
CD47	0.5244
PPIC	0.486666666666667
IMPDH1	-1.47933333333333
ACP6	0.309666666666667
PRKACA	0.03525
PPP1R1A	3.051875
TRPV3	0.1115
ASXL1	-0.658625
C17orf55	-0.3535
FXYD1	-0.749166666666667
LMOD2	-0.1355
ANKRD33	0.385
LCE2C	-0.271
ZNF620	-0.32
DKFZP566E164	1.43675
VSIG2	-0.33325
KIAA1128	2.29125
USO1	0.604166666666667
NUDT4	-0.910571428571428
CLDN1	1.03142857142857
OR4Q3	1.06
FASTK	-0.274333333333333
ICOS	3.71233333333333
LDB1	0.539
GSTA5	-0.92975
ABCC1	-1.53183333333333
FAM54A	-0.37575
PCBP2	-0.784
NUP205	-0.7655
ACTA1	-2.4245
GABBR2	0.3905
PIP5K1B	-0.521666666666667
AGXT	-1.58383333333333
RNF181	1.13625
ATP8A2	-1.0015
AFTPH	1.6083125
FGF21	1.766
FCER1G	2.036875
SNTB1	1.8185
SLC24A3	1.126875
TXNL4B	0.2364
RPL10L	-1.003
LOC389517	-0.6337
TSGA13	0.361
SHOX2	-1.63883333333333
ITGA7	-0.5887
KCNIP2	-0.553666666666667
KLF13	0.5692
ZFAND2A	0.8915
CEACAM1	2.40092857142857
PFKFB4	-1.48366666666667
MED19	-0.1725
LRRC57	1.13583333333333
RNF11	0.6
ANKRD32	-2.97175
P117	1.09925
OBFC2A	0.354166666666667
POLD3	-0.615833333333333
RAB18	0.910375
TPH2	0.0716666666666667
PHB	0.3282
JDP2	0.770166666666667
MORF4L1	-0.5629
POU2F1	-0.34875
CNNM2	0.337583333333333
LOXHD1	0.179333333333333
ZC3H15	0.32325
ELK3	0.541333333333333
FAM111B	-1.2025
CBLC	3.33816666666667
SBNO1	-1.22075
ANKMY2	-0.52975
PLEKHA5	0.2955
DHX58	3.01833333333333
ARCN1	0.1045
TREML1	0.3814
KNCN	-0.41
SEC24A	-1.397625
PSCA	-0.67175
MGC24125	0.783333333333333
DNA2L	-0.2835
CIB4	1.755125
HIGD2A	1.648
TBX6	-0.0946666666666667
TTLL5	-1.11883333333333
SGK3	1.51583333333333
GCN1L1	-0.64575
AMOT	0.446
LDOC1	0.213666666666667
NRK	0.0193333333333333
ASB9	-3.53875
NAT1	-1.0319
TRAFD1	0.52125
PEAR1	0.01
FAM36A	0.755375
OR1S2	0.734333333333333
LOC388323	-1.844
PGS1	0.125333333333333
LEPREL1	-2.11175
TFF1	-4.99391666666667
HAP1	0.73925
EPHB2	0.2795
ACTG1	0.0303333333333333
ZFP42	-0.906166666666667
HAVCR2	1.5136
NME1	0.299
SNX26	0.23875
LACTB	0.8985
ZKSCAN2	-0.765875
C5orf35	-0.4745
ANKS3	0.107
RBM28	-0.2155
DKFZP586P0123	-0.4115
HNRNPA1	-1.2565
BCAS3	-1.18691666666667
FLJ20184	0.072
POLA2	-1.149
TMC7	-0.851333333333333
HSD17B6	1.335
ZNF658B	1.29033333333333
TTTY10	0.209333333333333
RANBP9	0.371416666666667
CPNE7	-2.237
EVL	-0.691588235294118
LNX1	-0.000999999999999982
IFNA21	0.000500000000000007
CFD	-1.14825
PYCARD	1.43833333333333
MYBPC2	-0.8305
ENPP3	-2.61166666666667
ACSL4	-0.4645
LOC440258	-2.79983333333333
TMEM176B	2.95633333333333
SOX2	-5.319
SCO1	0.558666666666667
COMT	-0.2165
AOC2	-0.06325
PDLIM5	1.06757142857143
SPHK2	0.210333333333333
NXPH2	0.703
GPR108	1.667
RAD51L1	0.743333333333333
TMEM54	2.0895
LETMD1	-1.23111111111111
SLC6A17	0.848
KRT75	3.5315
STT3B	0.142
CD3EAP	-0.446166666666667
TMEM63A	0.8765
DUSP13	-2.99725
CD1C	-1.54083333333333
LASS2	-0.767333333333333
AVP	-0.0435
PITPNM1	-0.918625
FLJ22795	-1.189
MCTP1	-2.2605
TRIM68	-1.579
UCK2	0.409833333333333
ABHD1	0.67825
FAM50A	-0.06575
RNASEH1	0.3255
PCP2	0.0428333333333333
OR52H1	0.263
C20orf149	0.38175
RBP5	-0.626166666666667
HYAL3	-0.099
CLPB	0.07225
SMNDC1	-0.543
DONSON	-0.765333333333333
FLJ27523	0.12825
BARHL2	0.370666666666667
SLC30A9	0.790666666666667
TMPRSS11B	-0.24625
E2F8	-0.476
CCDC25	0.00358333333333332
C14orf48	-0.045
C20orf116	1.413125
TSPAN11	0.9495
YIF1B	0.6415
FAM12B	0.40525
OR1L6	0.8725
HPN	-1.9492
NBN	2.19525
C14orf94	-1.50733333333333
OCLM	0.02
ZSCAN18	-0.0213
L3MBTL	-3.0206
TSTA3	2.05116666666667
RAC1	-0.08325
C19orf15	0.272
NFE2	-5.442
KLK14	0.336
ARSF	1.6375
MAST2	-0.628
AMICA1	2.357
GTF2A1	-0.314625
ATP1A3	0.71075
TC2N	1.8971
PNKP	-0.21625
ODZ2	-1.64725
MATR3	0.619125
S100P	-0.587125
KRT82	-0.3975
CA13	1.8151
PROZ	-1.72916666666667
AASDH	-0.51075
C19orf40	0.9465
DCK	-0.425769230769231
FAM5C	-1.86825
SLC6A4	-1.9425
MID1IP1	-0.472375
TESSP5	-0.229
TMOD4	-0.312166666666667
DOCK2	0.0131666666666667
TUG1	-0.410125
NUP214	-1.127
DPYSL2	-0.448409090909091
GOLM1	-0.116833333333333
MPFL	0.47675
SOX13	-0.52325
SDCCAG8	0.9923
KEL	-2.407
NUP210L	-2.42
GK	-0.42275
DNAJB1	0.751
ALPK3	0.12
CHID1	0.1995
CYLC2	-0.142166666666667
IKZF5	0.37475
C8orf51	1.18633333333333
PPM1J	-0.99275
GIMAP8	3.41366666666667
GPR101	0.5255
NR2F1	-3.4495
ACAD8	0.291
RBM35A	2.59875
GNAI2	-0.712
METTL8	0.676666666666667
SLC39A7	-0.711
FBXO8	0.675
CAMK1	-0.4595
RFC3	-0.908625
FAM129A	0.225857142857143
ILF2	1.03575
FGFBP3	-0.118375
NOM1	-0.819
PSMA3	-0.41775
ASCC3	0.3505
ZYG11A	-0.61325
SOX21	-1.510375
LYRM1	0.19
DEFB1	3.367
LOC91431	-2.77033333333333
OR7C2	1.709
FAM46B	1.663
TMEM18	-0.00337499999999999
ARHGAP30	1.9475
TMEM86A	2.25483333333333
EPHA2	-0.388666666666667
C10orf46	1.0908
TCHH	0.576833333333333
C3orf30	0.045
LOC285636	-0.410833333333333
PAIP2	-0.1225
CYP2U1	-0.905875
C12orf34	-1.16175
SARS2	1.32466666666667
ZCWPW1	2.05525
SAMD12	1.65575
KIAA1430	0.04925
ACAT1	-0.7225
MEOX1	-0.5095
ADAMDEC1	7.5145
PHKA2	-1.05275
CARD11	0.1335
CALML4	-0.7245
TSSC1	0.41
TMEM45A	0.803555555555556
MPP7	0.89975
POU1F1	-0.0545
SLC2A13	-0.9105
FBN2	-0.746214285714286
ZC3H7A	-0.3037
LAIR2	0.04375
ST3GAL1	-0.620166666666667
LCT	3.3615
GEMIN8	-0.373
KLF16	0.07
HIF3A	-0.3928
FAM44A	-1.05628571428571
AQP10	-1.2837
PLA2G2A	-1.899
FOLH1	3.21066666666667
C20orf186	0.092
MAPKAP1	-0.564875
SPRR2D	1.35775
UBQLN4	0.624
RSHL1	0.550333333333333
PIAS3	-0.233875
MRPL24	0.91525
GREB1	-1.898625
FAM27E3	-1.404
NUP62CL	-1.25
NEUROG3	0.26
REEP3	0.6075
MARK1	0.011625
LMBRD1	1.1835
PRPF19	-0.4815
PNMT	-1.07283333333333
CTGLF1	-1.882
SLC25A16	-0.07575
EIF2B3	-0.3005
RPA2	0.047
PAK6	1.86066666666667
CCDC26	-4.382375
SEMA3E	-0.096625
MXD4	0.0621
TNFSF10	3.9948
SMARCB1	0.237
DTX3L	1.9675
PLA2G4E	0.727
PPAP2A	0.331
ULK1	-1.34258333333333
TAS1R3	0.3485
SLC2A3	-3.02045454545455
ARID3A	-1.491
GNG5	0.98925
ACOX1	0.6423
KIF5B	1.23325
NUP153	0.28175
MUC7	-0.093
CSDE1	-0.291857142857143
CLPTM1	-0.20575
C3orf23	0.934
LRRC17	-4.14466666666667
TTYH3	-0.233125
ATP5B	0.467
ELF3	2.3971
CPSF3L	0.962833333333333
ZNF665	0.209
TLR6	1.7694
GPI	1.04725
RAD9A	-0.059875
NDST4	-3.76525
AGPAT3	1.39408333333333
MAGI3	-0.4385
ADORA2A	-0.06925
CACNG7	0.1215
CAMK2D	0.0767857142857143
CCHCR1	0.9955
RPS27A	0.20825
OR10G7	0.361
GCM2	0.2565
FAM135B	0.3243
E2F1	-1.34
PLCB3	0.7125
OR2AE1	0.471
COIL	0.203166666666667
CDC25C	-0.5245
RAB11FIP2	-0.272333333333333
TSC2	0.20875
CTGLF5	-1.8745
CCDC108	0.0293
OR13C4	0.20575
C10orf81	4.76925
PTPRB	0.49425
ACP2	1.00925
LAG3	4.10475
MRPL54	1.45375
LOC201175	1.2925
ITGB1BP3	-1.994
SPTAN1	0.1345
SIPA1L2	-0.1585
RCAN2	-0.517
CDX2	-0.3505
ECOP	0.22375
ACTR1A	0.733928571428572
PPARG	-1.4825
BBS10	-0.551166666666667
TMEM44	-2.579625
BPIL2	-0.00775000000000001
CITED1	-1.52925
IRF6	3.436
PRDM4	0.0856666666666667
RRP9	0.253666666666667
OR10H4	0.39925
IL31RA	-0.4575
GNB1L	-1.07783333333333
MYBL2	-1.4985
ZNF407	0.3565
PPIG	-0.955
TTC18	1.08525
RPSA	0.332
MAPT	-0.07675
MRE11A	-0.457857142857143
C8orf37	0.978333333333333
RASGEF1C	0.536666666666667
STBD1	-1.89925
CTAG2	-0.510833333333333
MGAT5B	-2.35033333333333
ECM1	-0.34275
RLN1	0.575
PARP14	2.31775
EPB41L1	-0.258
HOXA3	-0.504333333333333
MAGEA9	-4.024
RPS8	-0.609
RPS19BP1	0.94275
FOXJ2	-0.302875
C10orf76	1.41075
IL17RE	0.25275
C10orf65	-1.99
ZNF343	0.672666666666667
FBXO33	-0.221625
UHMK1	1.2444
LY6G6C	-0.48675
FGF19	-2.70325
C14orf128	-0.185
IFIT2	6.163375
TIGD1	-0.22975
S100G	0.0665
GUCY1B3	2.789
NR3C1	-0.0018
CORO1B	0.444
PARP11	-0.157416666666667
DNALI1	-0.840333333333333
OR4N4	3.281875
MAP2K6	0.414333333333333
FSTL4	-0.58625
ANKRD47	0.821
TMEM171	-0.81
PNLIP	0.0855
YY1	-0.647666666666667
CCDC138	-0.34
AASDHPPT	-0.583
CKS1B	0.000199999999999995
MCM3	-0.400666666666667
ANAPC7	0.012
FAM110A	1.76625
CDC37L1	1.75733333333333
THTPA	-0.4545
NBPF20	-2.054
WDR24	0.42375
NPTX2	-1.2445
CBLB	0.189
CETN1	-0.079
RPUSD1	0.45375
FAF1	0.36025
CDK6	-0.8438
HMX2	0.161
CSK	-0.017
TEAD2	0.08975
SNAP25	0.53725
TUFT1	-0.333
TMTC3	-0.262166666666667
LCK	-0.34975
SGOL1	-0.189166666666667
AKTIP	1.24925
FURIN	-0.51475
SOX12	-0.378833333333333
DEFB103A	2.18625
RAMP1	-0.707
KIR3DX1	-0.377
GAS2L3	-0.474
PDE8A	-1.6091
EDN3	-0.67325
GMIP	1.62025
SF3A2	0.14275
FN3KRP	-0.541
SMAD7	0.92575
RHBDD2	0.71275
OR11H6	0.7445
PPP1R3B	0.7778
C9orf23	-0.45675
CADPS	-1.0635
GOLGA8A	-2.862
TMEM57	0.421666666666667
RGL3	-2.3645
S100A14	2.50725
FGFR2	-0.85175
XRCC3	-0.38325
RTN4RL2	0.223
MGC3771	0.448
GH2	0.228333333333333
BTBD2	-0.19325
LMO2	0.28025
RDBP	0.975125
ACRBP	-0.349
AMY2A	2.7925
DUOXA1	2.194
PTK7	0.608833333333333
TWF2	0.460333333333333
FAM80A	-3.492
TNNI2	-0.0528333333333333
GLT25D1	0.248333333333333
OCC-1	-2.71875
CYC1	1.976
RPL22	-0.190136363636364
MORN3	0.880666666666667
DISP1	1.45575
PRB2	0.041
CHUK	0.5435
HR	1.4965
CCDC134	0.121625
DENND4B	-1.305
C14orf130	-0.367625
RAB33A	-0.78675
DCST2	0.2725
TNMD	-2.29475
PEX7	1.60025
FAM62A	-0.21975
SRD5A2L	2.2105
IL22	0.3075
RPS26	-0.53
HOXC5	0.1745
SPATA6	0.80875
FLJ38482	-0.93825
ZNF234	0.5545
C18orf22	0.72
SPATA22	-0.116
THOC1	0.35125
CYP7B1	1.75
KCNC3	-0.0595
C8orf42	-0.7255
ALDH1B1	-0.0106666666666667
CCDC100	-0.0501
ARMC4	-3.10925
FAM18B2	0.065
SLC44A1	-0.10425
FBXO17	-2.646
C6orf107	0.50125
C19orf29	0.2875
ZC3HAV1L	-0.6755
PARP6	0.0687
SULT2A1	-4.62925
C1orf159	0.08275
TMC1	0.2205
CHST14	-0.688875
GAMT	-3.55816666666667
SMCP	0.219666666666667
TSPAN33	1.53708333333333
MIDN	-0.16
NOX4	1.0605
RNASEN	-1.4767
TBX1	1.73283333333333
SALL2	-4.05325
C10orf35	1.65725
CYP2E1	-1.26675
LRFN2	-0.459166666666667
ACO1	-2.09783333333333
IQCG	1.0053
MEGF9	0.23825
TM7SF4	0.99575
PLEKHA1	0.488333333333333
STK33	-2.954
C1orf210	1.716
SNUPN	0.6334
KIAA0406	-0.7135
C20orf29	1.38875
TMEM55B	-0.3435
OSTM1	-0.6459375
CLCN7	0.22
OTP	0.3265
FLJ23049	-0.68675
HEATR4	0.4425
MAP3K10	0.497833333333333
PCDHGA9	0.597
AMDHD2	0.49825
LCTL	-1.7275
PDCD2L	1.18275
CABLES2	-0.1275
SLC5A9	-0.76175
CLCA2	3.62333333333333
MGC16025	1.687
STRAP	-1.153
C20orf196	-0.0395
RRBP1	0.800833333333333
NAT13	-0.05425
MAT2B	1.567875
CSNK1D	-0.5935
KIR3DL1	1.074
PRKAG3	0.5865
ZNF599	0.395
PRM3	0.381
PER2	-1
ASPHD1	-2.476
PRMT6	-1.05575
KCNE1L	-0.420785714285714
FAM118A	-0.864666666666667
TAF4	-0.48325
NDUFB6	0.234
TRIM9	-1.28891666666667
PMFBP1	-0.16975
KY	0.4505
DKFZp762E1312	-2.15790909090909
CSMD1	-1.542
TBP	0.0411666666666667
OR1Q1	0.206833333333333
RETNLB	1.7375
HPGD	-0.768571428571429
DNAJC12	-1.638
FKBP1B	-2.74
ANKRD24	0.545666666666667
CXXC5	-1.703
IL3	0.272375
DRAM	0.5708
PTCH1	-1.1405
TP53BP1	0.177
SLC17A7	-0.21275
COL25A1	-1.0227
AMACR	-0.846333333333333
RHCG	3.2235
VPS13A	-1.37116666666667
FAM55D	0.791
PRPF38B	-0.835
OSBPL6	-2.30025
PFDN5	-0.591
CMTM6	0.24725
KCNK12	-1.585
RP2	-0.25425
C16orf52	-1.10525
PICK1	1.334
IFNE1	0.222333333333333
SEMA4B	-0.30125
TYRO3	-1.1875
OR12D2	0.653
CSNK1A1	0.6326
FANCF	0.5505
LONP2	0.744
TBL1Y	-0.98425
LDOC1L	-0.5115
CCNC	0.42475
C3orf60	-0.03475
CHKA	-0.51825
UBAP1	1.3835
MAP3K1	-0.552
ANKRD9	-0.818
FAM92A1	-2.79433333333333
GAB2	-0.34075
AZU1	0.0415
DIS3	-0.496
C21orf109	-1.00475
IQCB1	-0.15225
SPATS2	0.309666666666667
EFCAB3	-0.34425
PRB3	0.17225
FUZ	-0.384166666666667
ZNF813	0.761875
BMPER	-1.40816666666667
HEG1	-0.65375
ALS2CR11	-2.09125
SURF2	0.5865
PSMC1	0.117833333333333
OR2D2	0.338
SLC7A8	-0.241166666666667
C4orf40	0.324
SPATA7	-0.94825
MAZ	-0.438333333333333
PIN4	0.0165
PDE1A	-1.679625
TAF6L	0.631
OR2T34	0.324
KIAA0284	-0.393
ACADS	-1.418
MKRN2	0.56
C18orf56	-0.25225
MS4A6E	0.635333333333333
GALNT4	-0.0548
C22orf31	-0.3355
FLJ36070	-0.0235
PSME4	1.123
TFG	-0.2038
EPHX2	2.01725
ANXA5	-0.434
KRTAP1-1	0.2163
BATF	1.3905
KARS	0.29775
MSTP9	0.412
GPR26	0.26675
CCDC72	0.00850000000000001
TEF	0.237833333333333
FOXK1	-0.5386
PRLHR	0.4265
EMX1	0.86675
C11orf30	-0.401375
ICK	1.01875
THSD7B	-0.4055
C21orf100	-0.2305
DUOX1	2.2935
EFCAB4B	-0.41
UBE2G2	-0.253
C3orf54	1.1125
PARP1	-0.7385
FAM60A	-1.02508333333333
C6orf146	-0.06775
OR9K2	0.6465
DDX55	-1.05016666666667
RPS15	0.0856666666666667
ZNF618	1.209875
DKFZp686D0972	-0.25125
SSPO	-0.9885
SHFM3P1	0.428666666666667
CPA6	-0.76925
JAG2	0.503
DEFA3	1.1825
PPBPL2	-0.1295
CD34	4.01875
SLCO4A1	-2.301375
AFG3L1	-0.189166666666667
SHD	-0.4945
RP13-122B23.3	-0.6305
PRKCSH	-0.910833333333333
DPH5	-0.176666666666667
HLA-F	3.459625
TBC1D4	0.61375
RIG	-0.338166666666667
GLUD1	-0.2425
HNRPCL1	0.385
HBXIP	-0.34125
RNF207	-0.714
APIP	-0.92825
PLA2G3	-1.9695
CCDC84	-1.57575
MYLIP	-1.10215384615385
PHIP	-0.0425
AARS2	0.191333333333333
DHX32	0.24525
SCAPER	0.517166666666667
MEN1	-0.369875
NIP7	-0.28375
FLJ25404	0.584
FASTKD3	-1.08975
TMEM158	-2.999
RARA	0.626
BDH1	-0.003
ANKRD16	0.9355
CARM1	0.6525
SS18	0.768333333333333
IKZF2	-0.47925
MYD88	1.649375
PML	1.91255
TAF1A	-1.48775
CBFB	0.5155
HIST1H3H	1.64
C7orf29	-0.42775
COMMD4	-0.3915
DPP3	-0.20225
DAB2	0.224125
LOC388882	0.208
YPEL4	-1.3025
AGBL3	0.51975
LRP6	-1.3793
SERPINH1	-1.11958333333333
TLE1	-0.21775
CD244	1.86016666666667
ZDHHC15	-1.71675
MGLL	-0.9278
PLDN	0.423416666666667
LOC654346	1.9735
FAP	0.8775
GPR37	0.102833333333333
SCARA5	-0.641333333333333
EBF4	-0.325
LSM6	-1.2475
MLLT1	0.09725
SLC5A12	-0.3395
A2BP1	-1.8495
COPS5	1.52716666666667
TPM4	-0.837214285714286
TNFSF4	1.433
ACADSB	0.135555555555556
HERPUD1	0.53625
BCL2L11	-1.15116666666667
CEP78	-1.487
CDCA3	-1.11975
WBSCR19	-0.5109
MYO1A	-1.655
PPEF1	0.671833333333333
LOC440348	-0.8045
CPEB2	0.48875
BPTF	-0.668833333333333
RPL21	-0.598375
GSX2	-0.012
ADPRH	1.08566666666667
C17orf68	0.690333333333333
KCNS1	-0.3005
MLLT6	0.3359
PIWIL4	0.003
RNF26	-0.8485
RAP1B	0.012625
ADAMTS1	-0.8262
ZNF571	1.884
P2RY6	1.38325
TRIM21	1.614
CADM3	0.23575
NLRC5	2.087
ADRA2B	-0.264833333333333
LOC90835	-0.945
PCF11	-0.36025
LOC400451	-1.734
GLTSCR1	0.1688
C17orf88	-0.926166666666667
CDH16	-1.2865
FGF7	1.46225
PCSK4	-1.392
NPC1L1	-1.37333333333333
TAT	0.22875
TBCA	-1.963
MGC33407	-0.0235
GPR115	0.272625
CYGB	-0.3405
FNBP4	-1.41433333333333
C12orf43	-0.206
CBL	-0.5969
CLECL1	1.165
PPAPDC1A	-0.28525
WDR25	0.315666666666667
SGCA	-0.1925
C22orf29	-0.360333333333333
YIPF1	1.39225
GALK2	0.85075
RAB3B	-3.02208333333333
LOC440087	-0.9245
UCP1	-0.517
REEP5	0.20775
FADD	-0.778
FOXA1	-5.053875
CACNA1A	0.103166666666667
ABI1	1.04433333333333
GRIN2D	-0.088
SLC1A4	-0.555166666666667
LOC401127	0.12175
HINT2	1.1615
PLD4	0.185833333333333
ZNF286A	0.14625
ENY2	0.6885
IL1F6	0.646
PXDNL	2.09325
C20orf79	0.0505
TNFSF13B	4.151
DENND3	0.446625
JARID1D	-3.34075
HIST1H2AK	1.0075
LOC93349	0.7256
SSH1	-0.8437
ENSA	0.22525
LOC219854	-0.479833333333333
CKAP2	-0.4504
DKFZP564J102	-0.755333333333333
MGC87315	-0.416
HNRPAB	0.14825
AMH	-1.4145
ZNF526	0.732
BRUNOL5	-0.1101
CACNG3	0.107
TRPM1	-1.6015
PPP2R1A	-0.104
COL2A1	-2.01775
DDN	-0.0418333333333333
FLJ25770	0.0869166666666667
HK2	-0.954071428571429
ELOVL6	-1.03525
MDK	-0.42475
EPHX1	0.90325
RASSF2	0.4525
DKFZP434B0335	1.24575
DLX3	0.166625
PRTN3	-0.521
AVPR1A	0.6275
C21orf125	-0.93125
TNFAIP8	-0.6645
GNB2L1	-0.93375
CALCRL	2.94
SCGB2A2	4.99216666666667
UBXD7	-1.18825
ZNF674	-0.169
TMEM35	-1.232125
BRSK2	-0.829
HECTD3	0.467166666666667
TMEM188	-0.0468333333333333
LGALS9	3.080625
SCARB2	1.32966666666667
USP34	-0.0581666666666667
C17orf28	0.258666666666667
ZDHHC23	0.01725
AQP12B	0.291
SLC16A3	-1.717625
APLP2	-0.430125
ITIH2	-6.0045
MICAL3	-0.715375
TNNI3K	0.535
HDAC2	0.557125
PRR7	0.7104
THBS2	-1.423625
LOC751071	-0.796333333333333
CA2	1.444
RANBP17	-3.095
RLN3	0.1405
CRYZ	-1.05683333333333
GBAS	0.406166666666667
TAS1R1	-0.1485
MPZL3	1.19
PCDH8	-2.418
HSP90B1	-0.466416666666667
KCNK15	-0.544
TNIP2	-0.124833333333333
GPR146	-1.04625
NOL6	0.548125
SPC25	-2.10411111111111
STEAP2	1.56428571428571
VAMP3	0.460666666666667
TCIRG1	0.77825
ZP4	-0.159333333333333
PARL	0.029
TRIM39	1.07783333333333
KIAA1305	-0.6655
CRNN	0.103833333333333
GRN	1.16975
HSH2D	-0.25325
SCAMP1	-0.8445625
KIAA1913	0.4205
PTS	0.0075
BANP	0.801357142857143
PRKACG	0.25625
ADCY6	-0.346833333333333
C16orf46	0.1055
CYP51A1	0.33575
DDC	-4.16375
ANPEP	-0.672166666666667
PROM1	-0.975166666666667
SIGLEC10	3.27725
COPG	0.5795
FAM26E	1.53675
TRIP4	0.60175
SNX3	1.486
C1orf175	0.465333333333333
PPY2	0.099
C14orf152	-0.0945
FTSJ1	-0.403166666666667
DST	-0.6506
LOC554235	0.176
GLRX5	-0.493
C20orf12	3.1252
CAB39	0.592833333333333
MSH2	-0.1225
PIP4K2C	0.818375
CYLD	2.015875
WTAP	1.4380625
MGAT4A	1.70588888888889
TSC22D4	0.3861
CHRM2	-0.955
PPYR1	0.37
CCNH	-1.45183333333333
RRM1	-1.1315
ECAT8	-3.4695
LOC400120	0.1135
GABRA4	0.091
C14orf4	0.3395
C1orf59	0.002
CTDSPL	-0.845416666666667
NHEDC2	-1.043
PDE11A	-1.929875
KLHL29	-1.07425
CD5	0.8934
TSPAN9	0.7021875
WDR67	0.40925
THUMPD1	-0.3418
C18orf17	0.16175
CLYBL	1.63466666666667
FLJ13231	-1.578875
CMBL	-3.077625
LECT2	-0.212
NKAPL	1.34733333333333
LOC654780	0.6865
OR4C6	0.6965
RAB30	-0.294666666666667
TSSK4	-0.213
TMEM163	0.3655
OSBPL11	0.597416666666667
GNB5	-0.589166666666667
CCL21	1.74375
C1orf121	0.507666666666667
FMO2	3.04666666666667
RPTN	0.4345
MSTN	0.2865
VCL	-0.345357142857143
FYTTD1	0.77075
C11orf1	-0.31025
CCDC88C	0.1138125
HFE	-0.868888888888889
MOGAT1	-0.347
FAM125B	0.328166666666667
IRGQ	0.4865
RAVER2	1.17725
AKAP5	-0.8185
SSSCA1	0.2285
C11orf63	0.407625
ACTG2	-0.3419
PORCN	-1.381
DTL	-1.27309090909091
TMEM151	1.5305
FAM122C	-1.45375
RSAD2	6.4014
BAT4	-0.2515
KRTDAP	1.36983333333333
MYH8	-0.361375
CRTC3	-0.31225
LRRFIP2	1.3545
INTS4	0.346
TTN	-1.08866666666667
SLC26A5	0.927
PLLP	-0.35325
RGS6	0.75775
SRGAP3	0.219125
ZNF525	0.0765
NBR2	0.803666666666667
C13orf1	0.8064
ZNF137	0.3805
CEP27	-0.168
BEST2	0.469
RNF121	-0.591
DMRTC2	0.5515
C8orf76	0.63425
BCCIP	-0.14025
MEST	0.172
HTRA2	0.076
ANGPTL2	-0.325
ILKAP	0.236
ERAS	0.606
HBS1L	-0.392
CPA5	0.4505
TMEM30A	1.36066666666667
CD300LF	2.81766666666667
WISP3	0.6475
CRK	0.894428571428571
PDS5A	-0.1465
BRPF3	0.312
NEDD9	-1.18375
SMPDL3B	1.6425
PSG6	-0.481
PSMD13	0.9215
ETV5	-1.3905
OR51A4	0.088
BTBD7	-0.549833333333333
GSTO1	-1.75575
hCG_16001	0.013
MAD2L1BP	0.49
COX6A2	-0.082
SCNN1A	1.31983333333333
LSM1	-0.198666666666667
UGT2B11	-3.81275
IDUA	0.04425
PPP2R3C	-0.699833333333333
COX11	-0.533666666666667
PDZK1	-4.1415
ZNF443	0.550333333333333
MGC21874	0.6
ZNF323	4.0924
KRTAP10-10	0.079
CXCL6	0.1595
SLC34A2	4.3149
LOC284402	0.662
NPTN	-0.326083333333333
UPP1	-0.497583333333333
SLC6A9	1.4825
OR7G3	0.089
CISD1	0.582833333333333
ZNF545	1.00133333333333
SYT14	-0.7285
NT5C3L	0.339333333333333
ZNHIT3	-0.7565
SNRPD3	-0.5905
KIAA0701	0.031125
UNC93B1	1.17666666666667
GMNN	-1.02625
SPCS2	-0.136166666666667
LOC388524	-0.0445
NAPRT1	2.7925
PNLIPRP1	0.01375
OR6V1	1.0755
PRKAB1	-1.21025
EYA4	-3.4315
KIF20A	-0.268
ALG10	-0.6315
ITPKC	1.7875
LMX1B	0.2215
RPUSD4	-0.858833333333333
C7orf34	0.172
DLGAP2	0.613125
PFN1	0.128
MICALL2	0.76325
ZNF654	-0.898
SS18L1	-0.734
SLC16A8	0.575
MKI67IP	0.299166666666667
ITGB3	-1.74125
TCEA3	2.00658333333333
CEP152	-1.367375
CLIP1	0.065625
ZNF75	-0.05825
ATP5C1	0.533
NUDT5	0.567166666666667
PSCDBP	1.62
UBP1	-0.277
RBM27	0.587
C13orf15	1.801125
ZNF282	-0.304166666666667
ZNF222	0.9019
COL10A1	4.35975
PRDM15	-0.381875
TTTY5	-0.4205
FAM9C	-0.46275
C20orf67	0.0385
GNG13	-0.4455
F12	3.536
C1orf41	-0.9085
CPXCR1	0.1565
GSK3A	0.792625
SUPT6H	-0.275666666666667
PI16	-0.964166666666667
ELL2	-0.168333333333333
C9orf167	-1.54783333333333
PVRL3	-3.2293
FLJ38596	1.352
ADAM20	-0.56775
GPR89A	0.623
GPR87	-0.029
ZNF30	1.26325
SMR3B	-0.2945
ZNF770	1.4045
TRPC4AP	-0.207
DKFZP686E2158	-0.9125
C2orf28	0.4935
FREM1	-2.44766666666667
LAMA4	-0.509666666666667
ADPRHL2	0.7085
EIF4G2	0.014
GUCA1A	-0.2805
CTNNA2	-1.283875
NUDT15	-0.264833333333333
CEPT1	1.05466666666667
ZNFX1	2.0786
