Hybridization REF	TCGA-AO-A0J8-01A-21R-A034-07
SLC2A13	-0.6761
FBN2	-1.04942857142857
ZC3H7A	-0.3048
LAIR2	0.0985
ST3GAL1	0.306833333333333
LCT	-2.37775
GEMIN8	1.22466666666667
KLF16	1.0007
HIF3A	-0.6084
FAM44A	-0.209857142857143
AQP10	-0.5293
PLA2G2A	4.116
FOLH1	0.469833333333333
C20orf186	-0.6175
MAPKAP1	-0.50925
SPRR2D	-1.0075
UBQLN4	-0.340833333333333
RSHL1	0.567
PIAS3	0.883375
MRPL24	1.304
GREB1	-2.517625
FAM27E3	-3.0755
NUP62CL	-2.95225
NEUROG3	2.3365
REEP3	1.26125
MARK1	-0.01325
LMBRD1	-0.12
PRPF19	-0.633
PNMT	-0.237666666666667
CTGLF1	-1.147
SLC25A16	0.9195
EIF2B3	-1.333
RPA2	0.168
PAK6	1.51783333333333
CCDC26	-4.226875
SEMA3E	4.675
MXD4	1.268
TNFSF10	4.4638
SMARCB1	-1.0455
DTX3L	1.99016666666667
PLA2G4E	0.072
PPAP2A	0.39225
ULK1	-0.410166666666667
TAS1R3	0.2055
SLC2A3	-3.224
ARID3A	-2.1425
GNG5	-0.208
ACOX1	0.4257
KIF5B	-0.291
NUP153	-1.64025
MUC7	0.184
CSDE1	-0.098
CLPTM1	-0.0125
C3orf23	-0.0435
LRRC17	0.935166666666666
TTYH3	-0.519625
ATP5B	-0.933
ELF3	1.4385
CPSF3L	0.0445
ZNF665	0.338666666666667
TLR6	1.9719
GPI	-0.8095
RAD9A	-0.28125
NDST4	-3.16675
AGPAT3	0.18975
MAGI3	2.7625
ADORA2A	0.443625
CACNG7	0.1825
CAMK2D	-0.824571428571429
CCHCR1	-1.12675
RPS27A	-0.33225
OR10G7	0.369333333333333
GCM2	0.0385
FAM135B	1.8018
E2F1	-2.17875
PLCB3	0.3225
OR2AE1	-0.392
COIL	-0.147
CDC25C	-2.387
RAB11FIP2	0.1515
TSC2	0.05425
CTGLF5	-2.2985
CCDC108	1.2788
OR13C4	0.3655
C10orf81	3.1095
PTPRB	1.16375
ACP2	0.52475
LAG3	1.004
MRPL54	0.13875
LOC201175	2.112
ITGB1BP3	-0.89325
SPTAN1	0.2835
SIPA1L2	0.39625
RCAN2	-0.652
CDX2	0.0695
ECOP	0.314
ACTR1A	0.247785714285714
PPARG	-0.573833333333333
BBS10	0.491166666666667
TMEM44	-1.898125
BPIL2	0.028
CITED1	-1.186
IRF6	4.915
PRDM4	-0.0223333333333333
RRP9	-0.993333333333333
OR10H4	0.51975
IL31RA	-0.98375
GNB1L	-1.26183333333333
MYBL2	-2.8445
ZNF407	0.9095
PPIG	0.005
TTC18	3.22425
RPSA	-0.4735
MAPT	2.459125
MRE11A	-0.0814285714285714
C8orf37	0.331
RASGEF1C	-0.783666666666667
STBD1	0.28875
CTAG2	-0.329166666666667
MGAT5B	-2.30866666666667
ECM1	0.434375
RLN1	1.312
PARP14	1.50025
EPB41L1	0.9953
HOXA3	-0.718416666666666
MAGEA9	-5.13375
RPS8	-0.578666666666667
RPS19BP1	-0.1975
FOXJ2	0.2965
C10orf76	0.809375
IL17RE	0.9155
C10orf65	-0.50925
ZNF343	0.183
FBXO33	-0.301625
UHMK1	1.0371
LY6G6C	0.12425
FGF19	-3.00975
C14orf128	-0.309666666666667
IFIT2	3.446125
TIGD1	-0.69275
S100G	-0.2995
GUCY1B3	2.813
NR3C1	-0.5089
CORO1B	0.113333333333333
PARP11	0.649333333333333
DNALI1	5.07766666666667
OR4N4	0.357125
MAP2K6	0.4325
FSTL4	0.661
ANKRD47	1.139
TMEM171	-1.237
PNLIP	-0.28825
YY1	-0.0971666666666667
CCDC138	-1.68383333333333
AASDHPPT	-0.4215
CKS1B	0.3354
MCM3	-1.7175
ANAPC7	-0.493
FAM110A	1.8685
CDC37L1	1.58266666666667
THTPA	1.11975
NBPF20	-1.083
WDR24	1.4815
NPTX2	-0.742
CBLB	0.887833333333333
CETN1	0.8384
RPUSD1	0.601
FAF1	-0.29525
CDK6	-3.2274
HMX2	0.4665
CSK	-0.622166666666667
TEAD2	0.81275
SNAP25	-1.322
TUFT1	1.7854
TMTC3	1.01783333333333
LCK	-1.48575
SGOL1	-1.7915
AKTIP	0.2305
FURIN	0.016125
SOX12	-0.618333333333333
DEFB103A	-0.25575
RAMP1	1.87875
KIR3DX1	1.1
GAS2L3	-1.239
PDE8A	-1.7952
EDN3	-0.459333333333333
GMIP	1.3655
SF3A2	1.409
FN3KRP	0.32425
SMAD7	0.646
RHBDD2	0.8945
OR11H6	0.0335
PPP1R3B	1.8176
C9orf23	0.2645
CADPS	-1.20125
GOLGA8A	-3.69075
TMEM57	1.94966666666667
RGL3	0.496
S100A14	1.32325
FGFR2	1.881875
XRCC3	-0.64625
RTN4RL2	0.90075
MGC3771	2.5795
GH2	0.729166666666667
BTBD2	0.02325
LMO2	0.04725
RDBP	-1.31025
ACRBP	-1.22025
AMY2A	1.68075
DUOXA1	2.1295
PTK7	0.490333333333333
TWF2	0.507833333333333
FAM80A	0.96975
TNNI2	-2.083
GLT25D1	-0.765833333333333
OCC-1	-2.53925
CYC1	-0.8025
RPL22	0.280545454545455
MORN3	2.48316666666667
DISP1	1.6235
PRB2	0.03
CHUK	-0.5985
HR	0.076625
CCDC134	-0.264571428571429
DENND4B	-1.0795
C14orf130	0.398125
RAB33A	-1.17725
DCST2	0.444
TNMD	-0.43925
PEX7	0.34025
FAM62A	0.00987500000000002
SRD5A2L	0.14875
IL22	0.541
RPS26	-1.108
HOXC5	-0.2885
SPATA6	2.0905
FLJ38482	0.29525
ZNF234	1.557
C18orf22	1.15725
SPATA22	0.6975
THOC1	-0.42775
CYP7B1	2.34525
KCNC3	0.6055
C8orf42	-1.368
ALDH1B1	0.310166666666667
CCDC100	-0.2461
ARMC4	-2.3255
FAM18B2	-0.1535
SLC44A1	1.18825
FBXO17	-1.90083333333333
C6orf107	-0.99575
C19orf29	-0.0485
ZC3HAV1L	0.063
PARP6	0.1749
SULT2A1	-4.512
C1orf159	-0.42425
TMC1	0.679
CHST14	0.15375
GAMT	0.572166666666667
SMCP	0.0415
TSPAN33	0.56225
MIDN	0.63775
NOX4	2.888
RNASEN	-0.5982
TBX1	-0.3195
SALL2	0.88625
C10orf35	1.039
CYP2E1	-0.24975
LRFN2	2.01966666666667
ACO1	-1.17166666666667
IQCG	1.8086
MEGF9	3.23
TM7SF4	3.70525
PLEKHA1	0.632266666666667
STK33	-2.66525
C1orf210	3.12375
SNUPN	0.3941
KIAA0406	-1.097
C20orf29	0.5985
TMEM55B	-0.14025
OSTM1	-1.0125
CLCN7	0.7315
OTP	0.40325
FLJ23049	-0.02125
HEATR4	0.5855
MAP3K10	1.247
PCDHGA9	0.305
AMDHD2	0.68475
LCTL	-2.119
PDCD2L	-0.47025
CABLES2	-0.41375
SLC5A9	-0.6215
CLCA2	3.3875
MGC16025	-0.8295
STRAP	-1.10883333333333
C20orf196	-0.408
RRBP1	0.443166666666667
NAT13	-0.77625
MAT2B	0.53125
CSNK1D	-0.344833333333333
KIR3DL1	0.665
PRKAG3	0.4655
ZNF599	1.2485
PRM3	1.1025
PER2	1.197
ASPHD1	-0.2555
PRMT6	-0.251
KCNE1L	-0.504357142857143
FAM118A	-1.219
TAF4	-0.6055
NDUFB6	-0.43225
TRIM9	-1.64366666666667
PMFBP1	-0.28225
KY	-1.069
DKFZp762E1312	-2.814
CSMD1	-1.16775
TBP	-1.19533333333333
OR1Q1	0.634166666666667
RETNLB	0.61825
HPGD	-0.0451538461538461
DNAJC12	1.22733333333333
FKBP1B	-2.038
ANKRD24	0.916166666666667
CXXC5	0.750666666666667
IL3	-0.04225
DRAM	0.3271
PTCH1	-2.21425
TP53BP1	0.95425
SLC17A7	-0.037
COL25A1	-1.8352
AMACR	0.735166666666667
RHCG	0.13375
VPS13A	-0.53975
FAM55D	-0.35
PRPF38B	-0.658727272727273
OSBPL6	1.82275
PFDN5	0.7105
CMTM6	0.251875
KCNK12	-1.15125
RP2	0.2725
C16orf52	-0.791
PICK1	-0.346
IFNE1	-1.418
SEMA4B	1.00225
TYRO3	-2.21825
OR12D2	-0.1855
CSNK1A1	0.18945
FANCF	1.37325
LONP2	0.453875
TBL1Y	-1.30525
LDOC1L	-0.520625
CCNC	-1.29375
C3orf60	-0.10225
CHKA	-0.79
UBAP1	0.2985
MAP3K1	1.1005
ANKRD9	-0.772
FAM92A1	-1.452
GAB2	-0.321625
AZU1	0.014
DIS3	-0.624083333333333
C21orf109	-0.72875
IQCB1	-1.026
SPATS2	-0.205666666666667
EFCAB3	-0.645
PRB3	0.133625
FUZ	0.353
ZNF813	0.20925
BMPER	-1.64566666666667
HEG1	-0.3505
ALS2CR11	-1.76775
SURF2	0.162
PSMC1	-0.0433333333333333
OR2D2	0.6855
SLC7A8	2.02733333333333
C4orf40	0.148
SPATA7	0.59125
MAZ	-0.2875
PIN4	-0.077
PDE1A	-0.925875
TAF6L	-0.0971666666666667
OR2T34	0.2205
KIAA0284	0.114
ACADS	-1.39972727272727
MKRN2	-0.5115
C18orf56	-2.10925
MS4A6E	0.489833333333333
GALNT4	0.2835
C22orf31	0.212
FLJ36070	0.815
PSME4	0.0195
TFG	0.1116
EPHX2	2.8585
ANXA5	0.3175
KRTAP1-1	0.076
BATF	2.86675
KARS	-2.03025
MSTP9	-1.09
GPR26	1.412375
CCDC72	0.051
TEF	0.423
FOXK1	-1.6696
PRLHR	0.375
EMX1	1.28975
C11orf30	-0.4605
ICK	0.10875
THSD7B	-0.34425
C21orf100	-1.5895
DUOX1	2.0655
EFCAB4B	-0.4265
UBE2G2	-1.24
C3orf54	0.31
PARP1	0.16325
FAM60A	-1.67191666666667
C6orf146	-0.8525
OR9K2	0.547
DDX55	-1.30383333333333
RPS15	0.499666666666667
ZNF618	0.6380625
DKFZp686D0972	0.297
SSPO	0.8875
SHFM3P1	0.995666666666667
CPA6	-0.599
JAG2	0.075
DEFA3	0.51575
PPBPL2	0.174833333333333
CD34	3.87575
SLCO4A1	-2.939
AFG3L1	-2.54916666666667
SHD	-0.5275
RP13-122B23.3	-0.628666666666667
PRKCSH	-0.851166666666667
DPH5	0.036
HLA-F	2.65225
TBC1D4	-0.30725
RIG	-0.187166666666667
GLUD1	-0.362
HNRPCL1	0.65775
HBXIP	-0.311
RNF207	-0.84
APIP	-0.49425
PLA2G3	1.7175
CCDC84	-1.3265
MYLIP	-0.861153846153846
PHIP	-0.48125
AARS2	-0.579333333333333
DHX32	0.76425
SCAPER	-0.0236666666666666
MEN1	0.000714285714285715
NIP7	-1.55675
FLJ25404	0.841
FASTKD3	-0.4375
TMEM158	-1.63683333333333
RARA	1.83025
BDH1	0.4635
ANKRD16	0.5785
CARM1	0.584
SS18	0.670333333333333
IKZF2	1.25741666666667
MYD88	0.70925
PML	0.86995
TAF1A	-0.87575
CBFB	-1.11175
HIST1H3H	1.67666666666667
C7orf29	-1.86675
COMMD4	-0.320833333333333
DPP3	-0.595
DAB2	0.55725
LOC388882	-0.048
YPEL4	-0.88525
AGBL3	1.84325
LRP6	0.459
SERPINH1	-0.316833333333333
TLE1	-0.8475
CD244	0.771
ZDHHC15	0.41675
MGLL	-1.357
PLDN	-0.557166666666667
LOC654346	2.1445
FAP	2.74875
GPR37	0.2055
SCARA5	-0.783666666666667
EBF4	1.22827272727273
LSM6	-0.28875
MLLT1	-0.017375
SLC5A12	-0.2745
A2BP1	-0.464333333333333
COPS5	-0.2785
TPM4	-0.279571428571429
TNFSF4	1.21666666666667
ACADSB	1.8935
HERPUD1	0.07675
BCL2L11	-0.699333333333333
CEP78	-1.19775
CDCA3	-1.98175
WBSCR19	0.1658
MYO1A	-1.764
PPEF1	3.00083333333333
LOC440348	-1.3245
CPEB2	1.2905
BPTF	-0.267583333333333
RPL21	0.3266875
GSX2	1.9475
ADPRH	1.1205
C17orf68	0.9695
KCNS1	-0.313666666666667
MLLT6	0.0433
PIWIL4	-0.56425
RNF26	-0.573
RAP1B	1.027375
ADAMTS1	-3.3529
ZNF571	1.4345
P2RY6	-0.04875
TRIM21	1.597
CADM3	0.7315
NLRC5	0.367
ADRA2B	-0.701666666666667
LOC90835	0.771875
PCF11	0.131
LOC400451	1.78225
GLTSCR1	1.0614
C17orf88	-0.789333333333333
CDH16	-1.03475
FGF7	1.568375
PCSK4	0.813
NPC1L1	-1.24433333333333
TAT	0.015625
TBCA	-0.60275
MGC33407	-0.00875000000000004
GPR115	-1.51225
CYGB	-0.2855
FNBP4	-1.28183333333333
C12orf43	0.00775
CBL	-0.1709
CLECL1	2.6495
PPAPDC1A	2.67875
WDR25	0.959333333333333
SGCA	0.8025
C22orf29	-0.6835
YIPF1	1.461
GALK2	-0.74325
RAB3B	-3.26283333333333
LOC440087	-0.084
UCP1	0.6055
REEP5	1.287125
FADD	0.0235
FOXA1	3.78425
CACNA1A	0.491
ABI1	0.225333333333333
GRIN2D	1.76925
SLC1A4	-0.954
LOC401127	-0.738
HINT2	0.86
PLD4	1.36283333333333
ZNF286A	-0.7165
ENY2	-1.01
IL1F6	0.5665
PXDNL	0.10875
C20orf79	-0.0315000000000001
TNFSF13B	3.16783333333333
DENND3	-0.11125
JARID1D	-3.29325
HIST1H2AK	1.655625
LOC93349	-0.0504
SSH1	-1.2405
ENSA	0.7135
LOC219854	1.09066666666667
CKAP2	-0.84
DKFZP564J102	-0.378833333333333
MGC87315	0.146333333333333
HNRPAB	-1.35225
AMH	-1.2595
ZNF526	0.987
BRUNOL5	-0.1938
CACNG3	-0.146666666666667
TRPM1	-2.6095
PPP2R1A	0.229375
COL2A1	-2.02275
DDN	-0.262666666666667
FLJ25770	1.65833333333333
HK2	-0.404571428571429
ELOVL6	-1.33725
MDK	-1.07725
EPHX1	1.5915
RASSF2	0.58525
DKFZP434B0335	-1.098
DLX3	0.127875
PRTN3	-0.5955
AVPR1A	0.5785
C21orf125	-1.574
TNFAIP8	-0.840833333333333
GNB2L1	-0.598
CALCRL	2.537
SCGB2A2	8.33583333333333
UBXD7	-0.3075
ZNF674	-0.339
TMEM35	0.17
BRSK2	-0.974625
HECTD3	0.155333333333333
TMEM188	-0.638
LGALS9	2.604
SCARB2	0.73825
USP34	-0.2755
C17orf28	1.75808333333333
ZDHHC23	-1.02975
AQP12B	0.3225
SLC16A3	-2.11525
APLP2	0.523625
ITIH2	-4.7065
MICAL3	-1.430875
TNNI3K	1.9394
HDAC2	-0.797375
PRR7	0.3856
THBS2	0.727
LOC751071	0.013
CA2	3.46916666666667
RANBP17	-0.20575
RLN3	0.561
CRYZ	-0.186666666666667
GBAS	0.621
TAS1R1	-0.3075
MPZL3	0.8165
PCDH8	-1.5025
HSP90B1	-1.11958333333333
KCNK15	1.0175
TNIP2	0.231166666666667
GPR146	-0.363
NOL6	-0.067375
SPC25	-2.90533333333333
STEAP2	3.45778571428571
VAMP3	0.213666666666667
TCIRG1	0.35275
ZP4	-0.415833333333333
PARL	0.031375
TRIM39	-0.0256666666666667
KIAA1305	1.916
CRNN	-0.193166666666667
GRN	0.54425
HSH2D	-0.31075
SCAMP1	0.033625
KIAA1913	1.01425
PTS	-0.30825
BANP	0.3745
PRKACG	0.3955
ADCY6	-0.00716666666666665
C16orf46	0.43
CYP51A1	0.294
DDC	-5.797
ANPEP	-0.104166666666667
PROM1	3.46083333333333
SIGLEC10	2.48075
COPG	0.9305
FAM26E	1.582625
TRIP4	1.05825
SNX3	-0.369166666666667
C1orf175	0.284
PPY2	0.696
C14orf152	0.421
FTSJ1	-0.924166666666667
DST	-0.79485
LOC554235	0.0695
GLRX5	-0.452
C20orf12	1.8201
CAB39	0.496
MSH2	-1.18183333333333
PIP4K2C	1.589875
CYLD	1.056
WTAP	0.1635625
MGAT4A	0.785777777777778
TSC22D4	-0.3135
CHRM2	-1.912
PPYR1	0.857333333333334
CCNH	-0.244833333333333
RRM1	-0.48075
ECAT8	-3.72225
LOC400120	-1.19575
GABRA4	0.0865
C14orf4	1.5315
C1orf59	0.3605
CTDSPL	1.23658333333333
NHEDC2	0.304
PDE11A	-0.3626
KLHL29	-2.41675
CD5	-0.1265
TSPAN9	2.171
WDR67	-1.1125
THUMPD1	0.8714
C18orf17	0.78975
CLYBL	1.293
FLJ13231	-0.38775
CMBL	0.987375
LECT2	-0.375
NKAPL	1.308
LOC654780	0.358
OR4C6	0.469
RAB30	1.70783333333333
TSSK4	0.091
TMEM163	0.311
OSBPL11	0.170083333333333
GNB5	-1.204
CCL21	0.5815
C1orf121	0.357666666666667
FMO2	1.04933333333333
RPTN	0.483
MSTN	-0.188
VCL	-0.0973571428571429
FYTTD1	-0.06175
C11orf1	0.9615
CCDC88C	0.7336875
HFE	-1.01227777777778
MOGAT1	-0.149
FAM125B	-0.000666666666666686
IRGQ	0.205
RAVER2	0.18175
AKAP5	-2.845
SSSCA1	-0.422
C11orf63	-0.286
ACTG2	-0.0489
PORCN	-1.05
DTL	-2.16363636363636
TMEM151	0.86375
FAM122C	0.34375
RSAD2	4.7646
BAT4	-0.948
KRTDAP	-0.590166666666667
MYH8	-0.019875
CRTC3	0.5815
LRRFIP2	0.0038
INTS4	-0.209333333333333
TTN	-1.862
SLC26A5	0.8385
PLLP	-1.76175
RGS6	-0.835
SRGAP3	1.0715
ZNF525	0.251166666666667
NBR2	-0.588333333333333
C13orf1	-0.0248
ZNF137	0.335
CEP27	-1.60375
BEST2	0.258
RNF121	-0.10075
DMRTC2	0.03375
C8orf76	-0.32775
BCCIP	-0.11925
MEST	-1.12125
HTRA2	0.02
ANGPTL2	0.31025
ILKAP	-0.461
ERAS	0.512
HBS1L	-1.578875
CPA5	0.141
TMEM30A	0.456333333333333
CD300LF	2.47983333333333
WISP3	0.5035
CRK	0.739785714285714
PDS5A	-0.2149
BRPF3	-0.154
NEDD9	-0.33675
SMPDL3B	1.076
PSG6	-2.692
PSMD13	-0.103
ETV5	-1.5915625
OR51A4	-0.2055
BTBD7	0.55325
GSTO1	-0.825375
hCG_16001	0.5835
MAD2L1BP	-0.601
COX6A2	2.1415
SCNN1A	1.88283333333333
LSM1	0.2425
UGT2B11	-3.59525
IDUA	1.27625
PPP2R3C	-0.763166666666667
COX11	-1.16316666666667
PDZK1	1.88225
ZNF443	0.2225
MGC21874	1.559
ZNF323	0.1102
KRTAP10-10	0.2785
CXCL6	0.05775
SLC34A2	2.3866
LOC284402	0.705
NPTN	0.92975
UPP1	-1.50591666666667
SLC6A9	0.0675
OR7G3	-0.0635
CISD1	-0.629166666666667
ZNF545	-0.345166666666667
SYT14	-0.5135
NT5C3L	-0.783833333333333
ZNHIT3	0.0358333333333333
SNRPD3	-0.7005
KIAA0701	0.389875
UNC93B1	0.278
GMNN	-2.40925
SPCS2	0.5495
LOC388524	-0.349
NAPRT1	0.27725
PNLIPRP1	0.117
OR6V1	0.8105
PRKAB1	0.181
EYA4	-2.78466666666667
KIF20A	-2.41375
ALG10	0.3835
ITPKC	0.905
LMX1B	1.61766666666667
RPUSD4	-0.5385
C7orf34	-0.216666666666667
DLGAP2	0.244125
PFN1	-0.3456
MICALL2	0.0191666666666667
ZNF654	-0.5685
SS18L1	-1.837125
SLC16A8	0.3495
MKI67IP	0.0763333333333333
ITGB3	0.1545
TCEA3	3.41241666666667
CEP152	-2.719
CLIP1	0.152
ZNF75	0.351933333333333
ATP5C1	-0.930333333333333
NUDT5	-0.603
PSCDBP	0.764
UBP1	0.05325
RBM27	0.414
C13orf15	3.139875
ZNF282	0.206166666666667
ZNF222	0.273
COL10A1	6.223
PRDM15	-0.88325
TTTY5	-0.6715
FAM9C	-0.320166666666667
C20orf67	-0.1195
GNG13	0.12
F12	0.94625
C1orf41	-0.63475
CPXCR1	0.8385
GSK3A	0.159625
SUPT6H	0.415
PI16	-1.5335
ELL2	-0.555666666666667
C9orf167	-1.80333333333333
PVRL3	-2.227
FLJ38596	1.31875
ADAM20	-0.13025
GPR89A	0.507
GPR87	-2.341
ZNF30	1.47075
SMR3B	-0.61525
ZNF770	-0.10675
TRPC4AP	-0.875666666666667
DKFZP686E2158	0.266833333333333
C2orf28	0.235
FREM1	-1.49933333333333
LAMA4	0.267666666666667
ADPRHL2	0.592
EIF4G2	0.770833333333333
GUCA1A	0.027
CTNNA2	-1.1605
NUDT15	-1.54466666666667
CEPT1	0.441
ZNFX1	1.0887
CCDC92	1.05325
TDRD1	-1.543
KCNK5	-2.44
ETNK1	0.302333333333333
LTA	0.456
TTPA	-1.1105
B3GALNT2	-0.27575
SC65	-0.0418333333333333
PEX5L	-1.23925
EPS15L1	0.539
MGEA5	0.03175
HIST1H3A	1.306
ING1	0.1535
BCAT1	-2.343625
ORC6L	-4.00072727272727
KLK11	-4.3415
C19orf28	-1.55075
DNER	-4.76525
MED22	-0.784785714285714
ETV6	1.58475
CHAC2	-1.988
CD300E	0.175
CEBPB	0.844333333333333
ZNF398	-0.43725
LRCH3	-0.059
HMGA1	-1.79316666666667
CAPN7	0.00516666666666667
MGC5566	-2.34275
CCL3	3.19325
NANOS1	0.535125
ZFYVE19	0.1245
APITD1	-0.284166666666667
PARD3	0.065375
IRAK4	0.0393333333333333
SERPINI2	-0.8575
CEP170L	-1.09375
TTC9	2.9455
MYOM3	-1.4905
MLPH	1.91025
LOC222699	-0.457
NRG1	-1.65475
TBC1D9	4.13909090909091
TTK	-3.3455
ZNF557	0.9467
DDX41	-0.309333333333333
FANK1	3.328
UBE2D2	-0.011375
PSMB10	0.814
MYH7B	0.3545
GABARAPL2	-0.538
MARVELD2	2.203
DGCR2	0.338333333333333
UNC45A	0.0833333333333333
C6orf72	-0.304
ZNF683	4.55325
GIT2	0.08825
CASK	-0.07
C14orf161	4.61133333333333
LRRC44	-0.63475
TIFA	0.9385
UTP11L	-0.476375
C6orf65	-1.4195
FDPS	-0.57475
DUSP9	-1.8802
SLC17A8	-0.0236666666666667
OR51G1	0.437
NANS	0.42
OLFML1	1.9925
ATP10B	-1.799125
NPAS3	1.397
PRKCA	-2.4356
GGA2	-0.0535
LCE4A	0.5895
SPANXN3	0.2295
CCDC115	1.73225
SDCCAG3	-0.95625
GLIPR1L1	-0.5365
TTC1	-0.12275
C17orf76	1.41275
MAD2L2	-1.4715
HIPK1	-0.232
LRRC3B	-0.593166666666667
CLN3	-0.600272727272727
C17orf47	0.8245
FMN2	-2.64175
TUBB1	-2.056875
WAPAL	0.4575
C3orf21	-0.674375
SCN5A	-0.384
SMYD1	0.205
BEX5	1.39625
ZNF192	-0.4925
SEC22A	0.535833333333333
GRIA2	1.49357142857143
KIAA0825	-1.00875
NUSAP1	-2.70972727272727
LANCL1	0.157375
C15orf40	-0.327
ZNF645	0.195285714285714
GPR61	0.7025
NLRP14	-0.7395
SNX21	0.2435
C1QTNF8	0.454
C17orf46	0.9215
IFNA8	-2.0265
SPRR1B	-1.33566666666667
FLRT1	-1.03025
SNX17	-0.346166666666667
ASB2	-0.0416666666666667
HBG1	-5.393
RPRML	-1.76925
JOSD2	0.669166666666667
PLSCR3	0.39925
SPOCD1	-0.0976666666666667
RAB39	0.266
GHRH	0.5765
ITIH5L	0.27025
C17orf37	0.0615
SMCR8	0.1615
DPY19L2P3	-1.54883333333333
IL11RA	0.590666666666667
GDF3	-3.61066666666667
RPS6KB1	-1.40983333333333
DNAJC19	0.5214
TOP1	-0.21925
CRCT1	0.66325
MPST	-0.148875
DPM2	0.245625
FAM38B	-2.68116666666667
SLC18A1	-3.118
FARP1	0.548166666666667
PAX7	-0.19
TUBD1	-1.302
GNL3	-0.65025
BTG2	3.14173333333333
NDUFS6	-0.61625
C1orf79	-1.551
ERAL1	-0.276
ECHS1	1.08275
VPS4A	-0.650666666666667
CYP11A1	-0.71575
ABCC6	-0.864142857142857
PBX4	-1.5335
MOSC1	-1.3295
NCF4	0.46575
HYMAI	-0.891
NAGPA	-0.176875
OTOP2	0.58625
ACOT12	-0.22725
MTHFD2L	-0.613375
LOC441376	5.2025
C19orf34	0.1455
RAB1B	0.0265
ALDOAP2	-0.3155
NTRK1	-1.23683333333333
ARTS-1	0.467
SLC6A11	-0.084
NAP1L2	2.0515
CNGB1	0.035
EPB41L4B	0.540416666666667
FAM134B	2.361
HS3ST3A1	-0.625666666666667
CPXM2	3.62175
SIRPB2	0.097
CHORDC1	-1.2595
TRIB3	-1.79
SLC2A5	0.8045
C2orf49	-0.432
DDX5	-0.14975
OR5L1	0.6835
ANAPC4	-0.326
ZSWIM1	0.98225
LOC93622	0.14875
KCNK3	0.709
RP11-35N6.1	-0.985125
ZFP161	0.516666666666667
AQP9	5.46575
SLC15A2	1.26316666666667
MREG	0.381
OR9I1	0.148
PDLIM2	0.246125
ADAM7	0.758
GSTCD	-0.103833333333333
WDR21A	0.306375
SLC12A8	1.83616666666667
TMEM174	0.0815
IGSF3	1.28616666666667
LRRN1	4.00325
LOC402117	-0.0507499999999999
SRPK1	-2.04533333333333
LY6K	-0.70775
NFIA	3.506
PTCD3	-0.22125
LEP	0.674
PCDH21	-0.870166666666667
MAPKAPK2	1.12278571428571
NMNAT1	-0.468333333333333
LHFPL2	0.4345
C9orf43	0.53475
DIP2A	-0.740333333333333
ACTR8	0.368125
CCDC34	-0.7015
PTPN22	-0.624375
ITGA3	-1.0475
FAM129C	0.651
RABGGTA	0.201833333333333
UNC45B	0.433
KIAA1033	-0.312625
ZNF510	0.00566666666666666
CYP2D6	-0.9685
SLC26A10	-2.1025
STX8	0.67425
LUZP1	-0.038
WDR89	0.315166666666667
EIF4G3	0.2987
C5AR1	1.304875
ZNF623	0.429
A2M	0.0725
TGM7	-0.0505
GRPEL1	-0.3795
LMNB2	-1.6644
ROCK2	-1.0465
SNX16	0.399
CCDC66	0.02375
ANXA3	0.313
KIAA1609	-0.302625
EED	-0.511
RNF32	1.11716666666667
HES1	0.8902
CLC	0.642
ISL1	-0.8705
KIAA0528	-0.03775
MANEA	-0.4685
C1orf61	-2.1355
hCG_2001000	0.66075
RAPGEF6	-0.1873
KIAA0020	-0.733166666666667
NEIL1	1.02875
C16orf45	-1.0925
RBM10	0.149166666666667
C10orf125	-1.057375
MRS2L	-1.11975
DNAH17	-0.502
C19orf10	-0.3745
C1orf160	0.97325
SLFN12	2.9865
EXOC3	-0.3905
HIST3H3	0.6275
NCOR2	0.3485
TNFRSF9	0.3445
MFSD8	0.13425
ALX1	-3.17716666666667
NOL1	-1.17325
PODN	3.2775
TIAL1	-0.90675
HIST1H1E	1.41275
NPY6R	0.348
TM4SF4	-0.42875
CORO2A	0.04925
ETNK2	1.46683333333333
APOE	1.4034
ANGPT4	0.4455
HDGF2	-0.05375
G30	1.034
ST8SIA4	-0.45025
F2RL1	0.022375
FAM19A4	-3.19125
CCAR1	-0.51
B3GNT7	0.12525
OPHN1	-0.496
DSCR6	1.834
C21orf13	1.9755
GAS2L1	0.214333333333333
RFX3	0.0921666666666667
COPS4	0.08825
BCHE	-4.53283333333333
BCL2	2.046375
HBZ	-2.89233333333333
ARL13B	0.606625
MAPBPIP	1.569
MYO15B	-0.7385
SPZ1	0.67225
KIAA1324	3.69766666666667
PLCL2	0.05675
C4orf29	-0.599
WDFY2	-0.534125
ZNF284	0.3015
NAALADL1	-0.0475
DUSP5	0.451333333333333
PXDN	0.6205
SLMO1	-1.13125
TNXB	0.5775
BIRC7	-0.825
A4GALT	0.527166666666667
TIMM22	0.35725
FAM110C	1.38
TOMM34	-0.84675
ABHD9	0.246
ADAM32	1.3905
CRHBP	-0.74775
AQP2	0.543875
LOC130355	0.36325
ZNF187	-0.594166666666667
ZNF816A	0.638
F7	1.601
CNOT1	-0.7357
SLC13A4	-1.14225
ZBTB11	-0.14275
B3GALT5	1.25275
EXOC2	-0.287
IRS1	0.4325
TMEM1	0.0115
MRPL34	-0.0695
SAMM50	-0.96175
