Hybridization REF	TCGA-A8-A085-01A-11R-A00Z-07
CCDC66	0.0615
ANXA3	-5.352
KIAA1609	-1.012125
EED	-1.6235
RNF32	0.401
HES1	1.9931
CLC	0.302833333333333
ISL1	-0.338833333333333
KIAA0528	0.012375
MANEA	0.744375
C1orf61	-2.2185
hCG_2001000	1.032
RAPGEF6	-0.5048
KIAA0020	-0.4945
NEIL1	0.89275
C16orf45	-1.062
RBM10	-0.309166666666667
C10orf125	-2.362875
MRS2L	-0.6215
DNAH17	-1.31957142857143
C19orf10	-1.3305
C1orf160	0.88225
SLFN12	-0.45375
EXOC3	-0.368
HIST3H3	0.767
NCOR2	0.500666666666667
TNFRSF9	-1.12175
MFSD8	-0.25075
ALX1	-3.29666666666667
NOL1	-1.44925
PODN	2.41375
TIAL1	-0.6865
HIST1H1E	1.21925
NPY6R	0.40675
TM4SF4	0.4665
CORO2A	1.045
ETNK2	0.897333333333333
APOE	-0.1692
ANGPT4	0.1445
HDGF2	-0.89825
G30	0.0115
ST8SIA4	-0.309
F2RL1	0.326
FAM19A4	-4.03925
CCAR1	-0.74125
B3GNT7	0.1265
OPHN1	-0.232
DSCR6	2.6845
C21orf13	0.2925
GAS2L1	0.286083333333333
RFX3	-0.163333333333333
COPS4	-0.234875
BCHE	-4.077
BCL2	3.8245
HBZ	-3.12766666666667
ARL13B	-0.36775
MAPBPIP	0.47275
MYO15B	0.565375
SPZ1	-0.144333333333333
KIAA1324	2.14088888888889
PLCL2	-1.259
C4orf29	-1.17825
WDFY2	-1.212375
ZNF284	-0.282
NAALADL1	-0.0955
DUSP5	3.08766666666667
PXDN	1.715875
SLMO1	-0.37175
TNXB	0.3781
BIRC7	0.84175
A4GALT	0.486166666666667
TIMM22	-0.40075
FAM110C	0.35725
TOMM34	-1.145875
ABHD9	-0.063
ADAM32	0.0655
CRHBP	-1.11575
AQP2	0.495875
LOC130355	0.98325
ZNF187	0.147833333333333
ZNF816A	1.12
F7	-0.881875
CNOT1	0.1692
SLC13A4	-0.495
ZBTB11	0.1235
B3GALT5	-0.5555
EXOC2	3.48016666666667
IRS1	0.3975
TMEM1	0.5075
MRPL34	1.29716666666667
SAMM50	-0.90325
CDC42EP3	-1.817375
HSF2	-1.1459
MFN2	0.14375
TSPAN7	-2.093
NUCB1	0.66225
RHOH	0.704
ARL16	-0.019
TACR1	0.22675
SFRS5	-1.32883333333333
SNX25	-1.210875
RHBDF1	0.197666666666667
PCDH18	2.1985
HMG1L1	-1.24725
MYO5C	1.645625
MAPK10	2.8145
LDHAL6A	3.03283333333333
NUDT12	1.73533333333333
NCAM1	0.00025
GLIS2	1.111
GGTL4	-0.044
DAPP1	0.17975
ATF7	0.391625
KIAA0748	-1.369
NFIL3	-2.268
TM6SF1	0.536
SEZ6	0.26175
NANOS3	0.475
DNAJA3	0.308
CLDN6	-2.086
CIITA	1.0951
EPHA4	-2.054
FANCC	0.5415
CMTM3	0.79475
PSG3	-0.381375
MRPL15	-0.43625
C21orf59	-0.03625
PLCXD2	-0.678
C2orf34	-0.332125
UBE2L6	0.088625
MED14	-0.270333333333333
HP1BP3	-0.2968
C6orf208	0.543
TPBG	1.5805
OSR2	-0.83875
XPC	0.150833333333333
KLHL7	-1.03908333333333
CCR3	0.1664
AGTPBP1	-1.46866666666667
PCSK6	1.66046666666667
STAT5A	-1.8293
FAM18B	-0.37925
LONRF2	-0.459833333333333
PTPN2	-0.50975
SF3A3	-0.739833333333333
EFCBP2	-0.32475
HCFC1	-0.0806666666666667
AHNAK	0.47475
ACTR5	-0.0025
KIF14	-2.93785714285714
TENC1	0.513
HEATR5B	0.9605
YIPF2	0.648666666666667
MYEOV2	1.22233333333333
DUSP18	0.8245
KIAA1012	0.23325
AHR	-0.9745
C17orf53	-0.671666666666667
PTPRH	-3.71675
ATP6V1C1	1.0725
TAS2R3	0.268
LOC440356	-0.99825
COQ10B	0.9755
PSMF1	0.522666666666667
SORBS2	-0.0284166666666667
NFE2L2	-0.65725
TMCO7	-0.45175
SH3PXD2A	0.4237
SH2D2A	-2.57275
SPINK5	-3.64175
MRPS24	-0.27525
OPA3	0.497375
TRAF7	0.331
C4orf35	0.00983333333333333
MT1G	-0.9965
MGC39545	0.484333333333333
HS1BP3	0.804
OR2B2	0.485
CHRM4	0.304
SFRP2	3.62891666666667
RIC3	-1.323
ART1	-0.3445
C6orf1	0.541875
DUS4L	-0.6985
C10orf104	0.246
TNFAIP6	3.042
RTEL1	-0.453
CCT4	-0.8954
ZNF709	0.5925
CHMP6	0.785833333333333
UPP2	0.18225
CYP19A1	-2.906625
CD151	-0.8825
NDUFA13	1.6005
ARFRP1	-0.531
FAM26B	1.72775
CRYBA1	-1.465
MRPL41	1.051
NPFFR2	-1.3105
HRH2	0.198
SCAMP3	0.0806666666666667
MTMR6	0.1814
MTG1	-0.740666666666667
UBTD1	0.89175
CRABP1	-2.6185
FLJ33790	0.2013
KIAA1908	-0.3645
GPR158	-1.78025
PACSIN3	-0.56
OMD	3.365
CATSPER1	-0.66
HOXB8	-1.707125
FBXO46	0.428
OAS1	0.5525
SVIL	0.38975
PHB2	-1.27025
ADCY3	0.467
NDRG2	-0.837333333333333
ERMAP	-0.0127
APBA2	-1.79316666666667
IGSF9	1.67975
WNT6	-0.736071428571428
MYCBPAP	1.55625
ATP2B2	1.8972
CPVL	-1.9467
TRAM2	-0.856666666666667
NOP5/NOP58	-0.67125
ZNRF4	-0.29625
TLK1	0.1285
MTMR12	0.0825
ZNF384	-0.6365
FAM9B	-3.44675
RPN1	0.6453
PMVK	0.5445
EIF3D	-0.5853
SIX2	-0.57275
HPS1	0.869714285714286
RNF7	1.014
PSKH2	0.8015
KCTD13	0.3235
CSMD3	-0.5737
FBF1	-0.3785
IL8	-5.317
SERPINB13	0.387727272727273
FBXL20	-0.42025
BLR1	0.44625
SH2B1	-0.119
RFNG	0.0555
RAB20	-0.0923333333333333
RBM7	-1.10875
POLR1A	0.0583333333333333
TMPRSS4	-2.10475
TAF9	0.0105
TERF2	0.286833333333333
TNFRSF1A	-0.478083333333333
ACADVL	-1.0935
GTF2H5	0.63325
EDG8	1.36283333333333
C9orf140	-0.76625
UST6	0.2665
ZBTB8OS	-0.2825
ZNF710	0.354
GPR174	-1.839
ATP6V0A2	0.2685
KIAA0319L	0.304416666666667
XKRX	-0.6285
DOPEY2	0.8455
SDHD	-0.757083333333333
SUMF1	1.714
OSM	0.853
OPN3	-2.5295
DAGLB	0.1305
PPFIBP1	0.1672
TRIM63	-3.74975
C10orf53	-0.158
LYPD3	2.20683333333333
BCL7A	-1.58525
AGER	-1.25566666666667
TCF19	-0.293375
SAT2	-0.44025
PFTK1	0.648333333333333
GABRE	-3.102875
C15orf38	0.2748
FIS1	0.338
KCNV2	-0.28125
CLPS	0.18525
PPCDC	-0.748875
FOXN2	-0.0183333333333333
NT5E	-3.1126
CD83	-0.58225
IL18	-1.828
VPS16	0.88525
IGFBP2	-0.323
NOTCH2	0.114
SIGLEC1	2.14875
CD93	5.856
SULF2	-0.80275
CEP164	-0.71825
P53AIP1	0.232
TOR2A	0.164
ZNF136	0.39125
MGP	3.3689
CCDC144A	-1.49716666666667
TRPC1	-1.12916666666667
SMS	-0.809
MAPK7	-0.746833333333333
RRAGC	0.1715
PARD6A	0.739833333333333
NUB1	0.810666666666667
SYNGR4	0.412
OR11H12	0.2995
WIF1	0.4435
GCH1	1.23375
OR11H4	0.4025
SLC44A5	-0.825
GPRIN2	-1.00083333333333
LOC401431	-0.5545
CPA4	-2.0755
MELK	-1.53777777777778
IL15RA	-1.17125
CUL3	0.9815
HMBOX1	0.11675
PODXL	-1.43425
CCT6B	0.5685
COMTD1	-0.543
MUC20	0.693
GPX2	-2.717125
ITK	-2.699875
FBXL5	0.776
C13orf27	-1.62525
DEFA5	0.3975
TRHDE	-0.124
MTP18	-0.646166666666667
UQCRQ	0.6302
ITGB2	-0.00683333333333337
CSRP2BP	0.2865
TAS2R44	0.3815
PHPT1	0.273375
FAM44C	0.69975
ERH	-0.79
MPHOSPH1	-0.833833333333333
MORC1	-0.5605
PARVB	-1.0745
LAMA1	-2.37383333333333
PGBD3	-0.1555
GIMAP6	3.2845
AREG	-4.289
LIPT1	-0.14975
MGC99813	-1.18325
C1orf201	0.177666666666667
GRIN2A	-0.5534
MAN2C1	-0.38475
NSUN5	-0.204
SF3B5	0.54175
MYC	-0.527625
NRXN1	-0.647272727272727
ZNF18	-0.34375
SPDYA	-0.74025
SLC37A1	0.5815
DECR2	-0.04375
ANKRD38	0.8325
SPTLC3	-1.55391666666667
SUPT16H	-0.15275
DTWD2	0.87375
ULBP1	-0.624
ZADH1	0.147333333333333
OIP5	-1.8245
IL10RB	0.229333333333333
OTUB2	0.200375
VWA3A	0.211666666666667
SPIC	0.239833333333333
OR6C4	0.414
PSCD4	0.0606666666666667
DPY19L2P2	-0.556
TRAPPC6A	1.2105
C21orf2	-0.318166666666667
CEMP1	0.5545
LIN7B	-0.037
E2F7	-0.936
VCP	0.126375
LAMA3	2.93733333333333
BGN	1.91825
GPR160	1.95716666666667
COCH	-4.94366666666667
GPR81	2.81633333333333
APOBEC3F	-2.90075
tcag7.1017	-0.20625
C1orf32	0.222
SCGB1D2	2.36
FLJ43987	0.0785
C6orf170	-0.3995
KLK9	0.2615
GPD1L	0.84575
VPS37B	-0.19225
ATG3	-0.381666666666667
ADAMTS17	-0.4475
KLHDC2	0.3705
NDUFV2	0.04375
BLK	-2.90175
MATN4	-0.092
GPM6A	0.00700000000000001
GBP4	1.99183333333333
TMEM162	0.7396
PKP2	0.86
HRASLS	-3.55777777777778
MMP1	-2.62375
SFXN3	-0.0542
FSD1	-1.437
ST6GALNAC3	-1.85033333333333
CA12	3.3047
NCOA6	0.53075
C19orf58	1.3909
PPP4R1	-0.0285
MAN1A2	0.542333333333333
IKBKAP	-0.88575
UPF1	1.02383333333333
KIAA1219	0.255
WNT16	0.0688333333333333
SNW1	-1.02075
IL18RAP	-0.411666666666667
RPP30	-0.762875
CDC40	-0.361357142857143
SETD3	0.3075
SLAMF6	-0.4665
ELK4	-0.2735
TRIM47	0.3025
ACOX3	1.024625
TRIM6	0.043625
KIAA0372	-0.290666666666667
TP53AP1	1.691875
SMURF2	-0.11225
ADAD1	0.696
EBP	-0.428
KRTAP13-2	-0.167
FLJ36874	-0.890166666666667
TOR1A	0.194166666666667
P2RY4	0.9375
GPBP1	-0.2825
TRPV1	-0.294625
ADAMTS12	0.147166666666667
PES1	-0.726
ATG4A	-1.23433333333333
MAGEA10	-4.16
WFS1	1.30125
CC2D1B	-0.293333333333333
PABPN1	-0.449
SLC25A30	-0.04875
SLCO1C1	0.251833333333333
SLC22A5	2.19875
KIF23	-1.9035
SYN2	-0.888166666666667
ASPN	8.2425
CENTG2	0.43175
QSOX2	-1.0534
FLJ10815	0.824
STK24	-0.7455625
SPEG	-0.3372
STK10	0.8845
DACT2	-2.768
AAAS	-0.61575
SSX3	-1.543375
ABCD3	2.0295
C4orf12	-0.04425
PARVG	-0.532166666666667
FIG4	0.70275
C9orf46	1.0605
TMCO6	0.2435
IGHMBP2	-0.101
DUS2L	-0.0165
FAM3C	-0.533625
TMEM16D	-1.867
DCTN4	0.4845
KCNH3	-0.43025
EIF2AK2	-0.02825
AP1S3	0.369125
CST4	2.62
PAM	-0.2204375
NUTF2	0.2025
CITED2	0.9613
SLC39A4	-0.36225
C2orf52	-0.113
GRM3	0.1655
C12orf49	0.904375
CCDC49	0.0728
GRAMD1B	-1.81975
FNDC4	-0.14325
SIAH2	-0.098875
GDPD4	0.14625
C21orf87	0.455625
ATP5A1	-0.0768333333333333
C16orf63	0.066125
LOC388135	-0.0868333333333334
ATP5J2	-0.45425
MMP3	-5.06925
EMID2	-0.0105
CRHR1	0.65175
WDR70	-0.7805
C13orf31	0.68275
ZFAND1	-0.27775
CCL18	2.403
C3orf49	0.419
RINT1	-2.039
KIAA0408	-2.28883333333333
F13A1	4.3844
SLC10A1	0.2775
OGN	2.21625
GIPC2	-2.027
XPO6	0.350666666666667
LCE1A	0.2535
FMR1	0.5513
LOC374920	-0.2795
DUSP3	0.271125
ANKMY1	0.48975
C7orf50	0.272
BBS9	0.0531
UNC119B	-0.453375
C9orf72	-0.952375
MGC35440	-0.13625
ENTPD6	0.15375
PPP1R2P9	0.5115
ERCC4	0.68775
FAHD2B	-0.307
HMHA1	-2.0985
HACL1	0.1715
RAD23A	-0.0736666666666667
FAM83B	0.4305
PPP5C	-0.421666666666667
RNASEH2C	0.29725
C9orf153	0.15725
SCAMP4	0.07925
GHITM	0.5024
NDUFB7	0.72425
ADCYAP1	-0.2025
SP110	1.5135
MAP3K7IP2	-0.438
DHH	1.1835
AGRN	-0.186642857142857
WDR33	-0.3135
CEP290	0.299666666666667
PRPS1L1	-3.6295
KLRA1	-0.518
GPR97	0.00499999999999999
CHD7	-2.90358333333333
TLR10	0.0255
SLC30A8	-1.4955
HIC1	1.136
IAPP	0.069
RXFP4	0.42475
GP1BB	0.81325
SHQ1	0.3145
NKX2-3	0.212833333333333
API5	-0.4145
FTHP1	0.1795
MOV10L1	0.352166666666667
TRIM6-TRIM34	1.1035
ADHFE1	-0.63025
FAM117A	-0.38775
DDI1	0.734833333333333
CDON	-0.207333333333333
TRIM73	-0.7605
IGKC	-0.3705
MMP14	-0.423416666666667
DYNC1LI1	-0.289125
C11orf66	-0.0225
TRBV3-1	-1.2895
FASTKD5	0.146
BIVM	-1.2345
LHX4	-0.47575
CXCL2	-3.0974
RAB2B	-0.0691666666666666
IZUMO1	-0.5105
MAP3K15	-2.28225
FAM19A2	-0.0686666666666667
ZC3H8	-0.183333333333333
ZMAT1	-1.61075
SPINK5L3	-3.72425
SLC10A6	1.2345
APPL2	0.090625
CARD10	-0.950833333333333
LOC402176	-1.092375
EEF1D	0.4804
RAB6A	0.0801
C12orf5	-0.78225
PAPOLG	0.37175
MSRB2	0.63975
BCR	0.406722222222222
PUS3	-0.84425
TIAM2	0.0275
ZNF317	0.0261666666666667
CHD2	-0.104785714285714
FZD5	-0.502454545454545
NUDT8	-1.3305
ZNF763	-0.3505
PRC1	-1.09011111111111
ABCB9	0.6655
SPATA3	-0.02975
TRAK2	1.04075
STAB1	2.8175
LRRTM2	0.121166666666667
psiTPTE22	0.721
DBI	1.96625
SERPINA11	-2.63
NAT5	0.80375
C20orf58	-1.915
RPS6KA4	0.180333333333333
FLJ90650	-0.70225
TGFBRAP1	0.362
CHRDL2	-1.437125
FAHD2A	-0.519333333333333
CNTN1	0.1915
BBS4	-0.6677
TMEM181	0.66725
MINPP1	0.42525
MPHOSPH6	0.200166666666667
HOXC10	-1.8307
ITPKB	0.09675
CLPTM1L	0.10525
MEOX2	-0.475666666666667
ATP6V0C	1.172
PRPF8	-0.609833333333333
TMC5	2.744
FKBP3	-0.2035
PLEKHB2	-0.244875
OR4D6	0.0405
ZNF544	-0.1289
D2HGDH	-0.260125
RPL18A	1.3795
HEL308	-0.197875
MPP6	-4.0785
TCERG1	-1.293
KRT16	-2.13333333333333
KLF17	-0.94925
KLF5	-1.21275
CDR1	4.87775
VCX3A	-3.7335
FBLN2	1.934625
C14orf104	-0.41825
HBE1	-4.471
OR4S2	0.4095
C1orf108	-0.593666666666667
ROBO4	3.64683333333333
CPEB4	1.74075
C11orf80	-0.0255
BCKDHA	0.308333333333333
MYOC	0.23575
GIF	-0.0055
CKMT1A	2.336
RPL3	-0.1412
THBS1	2.471625
APOO	-0.4535
ARMCX1	-0.64775
HSZFP36	1.54675
SNAPC5	-0.0145
EIF4ENIF1	-0.07025
ZNF433	-0.392
TNFRSF21	-1.995125
TMPRSS7	-0.534
SPATA18	0.3569
HPDL	-0.1285
MKL2	1.9848
TBX3	3.17438461538462
C21orf93	0.804833333333333
DAXX	0.4545
ELMO1	-0.52825
RGS13	1.45383333333333
TAF11	-0.696
UNC13A	-1.797375
LOC653314	0.1068
ORC3L	-0.428
IMAA	-2.4705
TARBP2	-0.35475
CABIN1	-0.9749
TRIOBP	-0.39925
HIST1H2AC	2.172375
RGS22	-2.79716666666667
NCOA1	-0.621166666666667
IL25	0.6395
SNCG	-0.766
GPR6	0.6895
AMDHD1	-2.47583333333333
CHEK2	-1.4115
C6orf142	-1.7025
DRD4	0.47875
C14orf68	-0.86275
GDF11	-1.26875
SEMG2	0.5655
CD247	-3.57
CDAN1	0.16625
RBMX2	0.537833333333333
TGS1	-0.6125
OIT3	0.6295
SYF2	0.2995
MCM4	-1.47025
PKHD1L1	-0.102857142857143
CEP192	-0.161666666666667
IFT88	-0.75275
RPL9	-0.669857142857143
RAB32	0.05625
DDX43	1.3845
P2RX2	0.000333333333333338
OR5D18	0.372
UBE1	-0.283583333333333
SLC24A1	0.5705
ARHGAP5	-0.952
CETP	-0.19075
KIAA1731	-1.05833333333333
SLC9A4	0.3505
PTPN6	0.4835
BAHD1	0.38575
GRIK3	0.325
CACNB2	-0.6392
PDE10A	0.08525
DGCR14	0.248
PCDHB9	-0.343166666666667
RHOQ	0.152666666666667
MAP3K4	-0.1775
KTI12	0.0765
RPL23AP13	-0.407
GNG11	-0.54275
CLCN3	1.07633333333333
GPAM	-0.574
VSTM2A	1.829
SLAMF7	-0.174166666666667
INTS2	0.34675
PPP2CA	-0.1019
LRP12	-0.827333333333333
SEC14L2	3.62655555555556
DKFZP586H2123	1.1395
MC3R	-0.123
CIRH1A	-0.6615
HIST1H2AB	1.90266666666667
POLH	-0.47075
MGC16703	-1.884
SNAPC2	1.696
FILIP1L	1.14325
RASGRP4	0.311
LRRC1	1.85025
GAS1	0.11575
PRAC	-0.80975
DGKA	-0.6345
NT5C3	-0.30525
PEG3	-3.67758333333333
NADK	-0.27325
PRR17	-0.193
LOC374569	-0.62425
SGSH	0.493666666666667
NLRP8	-0.4255
GALT	-1.4161
MCF2	-0.616
ZNF263	1.0385
TACSTD1	1.02483333333333
TYR	-5.8443
ATP6AP2	0.285
RNUXA	-0.10175
ABHD10	-0.641
GDPD2	0.34675
SLC35C1	-0.26225
UBE2A	0.838125
HERC5	-2.544
FAM112B	-4.16016666666667
FBXL16	1.7495
DKFZP434A0131	-0.469
ELA3A	-1.9885
RBM41	-3.705375
HAO2	0.00375
RNH1	-0.2265
SHANK2	1.1915
OSBP2	-1.931125
DAK	0.0531666666666667
C3orf58	-1.42425
TCL1B	1.2295
KBTBD2	-0.306
SUGT1L1	0.8215
UBE2E2	-0.735166666666667
MYL9	2.38675
CDC23	-0.172666666666667
PBXIP1	1.3425
CXorf40B	1.6565
NBL1	1.21125
RTBDN	0.7195
RAB11FIP5	0.439
TTTY13	-0.215
SCOTIN	0.245833333333333
SOHLH1	0.136666666666667
CDKN1A	0.212428571428571
NCK1	-0.9145
ZNF550	-0.3805
SAPS3	0.811583333333333
SPIN3	0.0875
MAGEE2	-0.35625
MIS12	-0.824833333333333
OR8H2	0.1615
KIAA0774	-2.0165
UNC5D	-2.2605
CUL7	-0.1685
LIPC	-3.0275
DIO1	-0.802
C20orf11	0.1211
CTRL	-0.3585
HS3ST2	3.1795
PAK4	0.731166666666667
CCRL1	3.06825
RNF10	-0.103125
ZNF567	-0.15175
ZNF660	-1.344
TCEAL3	-1.47575
MAGOH	-0.423
CENPB	0.102166666666667
C19orf7	0.295
LOC388965	0.97175
ZCCHC13	0.1805
JMJD1A	-0.42
HIST1H4H	1.3
TBRG1	-0.6305
GPC3	-5.175875
TAF1C	-1.006375
EBNA1BP2	-0.2615
CIAPIN1	0.12375
PDGFRA	-1.20022222222222
CSTB	-0.586375
CENPI	-0.856
GTF2E2	-0.927833333333333
RPP21	0.16675
CCNF	-0.558166666666667
KCNQ3	1.045
FAM79A	1.117
SLC22A12	0.8375
NOVA1	3.437
FZD3	-2.0226
AKAP8	0.458
SOCS5	-0.100875
CFDP1	-0.7055
DLG5	0.5505
PGM5	-0.26425
C1orf144	0.149333333333333
HDAC10	-1.5665
RND2	0.3925
C20orf199	-0.36875
RNMT	-0.265375
SLURP1	0.3775
ASTN1	-0.969625
SH3BGR	-1.04375
MYCL1	0.691875
ZHX1	0.0993333333333333
CENPK	-1.42475
FOSB	-0.3041
LOC643406	1.304875
C2orf59	-0.588125
TMEM135	-0.05725
SLC27A2	1.6605
KRT33A	2.713
OVOL1	1.995875
PAMCI	-3.885
S100A7	-0.469
ZNF789	-0.5065
HARS2	0.1735
RPL23A	0.316166666666667
TCF23	0.08325
UPF3B	-1.4235
C17orf78	-0.253
HLA-DOB	-0.510833333333333
C14orf142	0.868333333333333
TEKT5	1.166
DMWD	0.0645
POLD1	-1.32683333333333
GSCL	-0.2415
CALD1	0.6229
SCRT1	0.516333333333333
AIG1	1.9355
UNC84B	-0.457
ZNF404	-0.19725
TMED6	-3.098
KIAA1462	0.779
LRRC27	1.73983333333333
PYGO1	-0.0225
PIGU	0.0616666666666667
ALAS2	-3.60266666666667
WRNIP1	0.107125
CNNM3	0.918
ZNF2	0.4535
ST3GAL5	-0.46175
MRPL23	-0.7765
TSSK6	0.25
PSMA6	-0.43
C16orf70	0.512
KIAA1602	-0.1485
ALMS1	0.231833333333333
DCN	2.244625
TMEM132D	-1.0465
SUCLG2	0.316
ABHD14A	0.40875
DEXI	0.454
AMPD2	-0.322
IFNAR2	-0.2085
CYB5A	1.9637
TLOC1	0.69185
NXF5	-1.00416666666667
NRBF2	-0.012375
KCTD3	1.536
ITGAE	-1.17766666666667
SLC30A3	-2.04916666666667
ZRF1	-1.1
IFRD2	-0.365625
XAB1	-0.4615
PYCR2	-0.0605
SERPINB3	-3.9095
TMLHE	0.2007
GEFT	-1.6255
ABCA5	-1.101625
EMR4	0.367333333333333
TSFM	-0.24525
HIST3H2BB	1.36325
ARHGEF19	0.416
TSPAN17	0.507333333333333
ABCC8	-0.49025
MAP1S	1.24833333333333
C22orf36	-0.8945
BNC2	-0.141142857142857
HIST1H4A	-0.2815
NDUFS3	0.295333333333333
WDR3	-0.277166666666667
XKR4	-0.88575
TTC33	-0.412785714285714
STMN2	4.1465
CPN2	-0.824666666666667
HSPC105	2.01125
PCOLCE2	-5.41725
C3orf55	0.372
KLHDC9	2.36983333333333
TBC1D23	-0.02175
ATXN2L	-0.966833333333333
MAP2K3	-1.06183333333333
SCAP	0.115
ZNF486	2.46033333333333
C20orf96	0.42025
NARS	-0.07775
ADAMTSL1	-0.911428571428571
PRCC	0.200666666666667
CCDC126	2.06375
ZNF675	0.8935
CALCOCO1	0.52425
ANKRD43	1.25525
CWF19L2	-0.636333333333333
ZBTB32	0.241833333333333
BRAF	-0.18075
ODF4	0.54825
MGC14376	0.242333333333333
HORMAD1	-3.0395
AAK1	0.268333333333333
PEBP1	2.09616666666667
TNFSF5IP1	0.0846666666666667
DKFZp564N2472	0.4745
RMND1	0.727375
IGKV1-5	-0.23125
COL1A2	3.00058333333333
SERPINA5	-1.577625
AANAT	0.6815
C19orf21	0.941666666666667
GEMIN5	0.22025
UBR4	-0.376833333333333
LTBP3	0.749
AMHR2	-2.33483333333333
PROCR	0.47775
MYBBP1A	-0.5585
C20orf39	1.737
ZNF697	0.652375
PASK	0.3542
ZNF776	1.00883333333333
RFXDC2	-0.082125
KIAA0467	0.218
C10orf96	-1.39225
ZNF503	-1.65675
GULP1	-1.349
KCNE4	-0.555833333333333
DKFZp434K191	-1.931375
LOC196913	-0.0225
BHLHB4	0.9195
CH25H	-1.5565
LOC81691	-0.797
ALPL	0.0277857142857143
COL12A1	2.57275
FOLR3	-2.638
GPR123	0.00614285714285716
TRIM62	0.563714285714286
ABLIM1	0.339666666666667
MAST3	0.91375
RHBDD1	0.870666666666667
LOC338809	0.3585
RYBP	0.66125
TTC26	-0.310375
ZNF22	-0.499333333333333
ISCA2	-0.6285
RDM1	-0.795
PIGM	0.85025
GNB3	-0.814
ACTR2	0.2301
HMGB1	-0.59255
EDG1	2.47466666666667
SOAT2	-3.4355
OR10AD1	0.6285
RAP1GDS1	1.24016666666667
LCE1F	0.413
ESM1	1.628375
RCN3	2.20375
CREBL1	-0.28125
DBNL	0.367333333333333
PTGER3	1.59725
USP30	0.226166666666667
BCL2L12	-0.208333333333333
KIF26B	2.31775
ZNF416	0.8985
ZNF225	-0.0415
C17orf70	1.56775
ZNF554	0.42425
RAE1	-0.426666666666667
TNIK	-1.17066666666667
ACTN3	0.2535
MGC45922	0.702
CCNA1	-1.17383333333333
RYK	0.176333333333333
IL26	0.325
LRP3	0.212333333333333
QARS	0.4305
SOX7	0.849214285714286
BID	0.278625
OR2S2	0.6005
CXCL14	0.883
C11orf47	-0.782
MGC29891	-0.988333333333333
HSPB8	1.3604
PRDM14	-1.773
NUFIP2	0.1115
MNAT1	-0.0795
ZDHHC2	-2.075
MBNL2	-0.3735
ADD3	-1.579125
CSNK2A1P	-0.954
KLK6	-2.78566666666667
TMEM111	0.2214
KIAA1279	1.23675
NUBP2	0.765166666666667
RAB42	-0.3315
ID3	-0.7518
TM9SF1	0.48525
MDP-1	-0.2095
POU4F2	-0.25075
IQCK	1.04
C16orf14	0.471
CAPN3	-1.520375
FAM43B	-0.486625
RECQL	-0.6525
AP1G1	-0.137
CTNNBL1	-0.2965
ECHDC1	-0.415666666666667
SMARCC1	-0.2051
FOXQ1	-1.71475
GNAI3	0.444666666666667
POLG2	0.1465
CD4	0.534875
ITLN1	-0.76425
EBI2	-0.131
IRF1	0.08525
PTPRE	0.8797
PTK2B	-0.5165
NXNL2	1.222
SOX4	0.954222222222222
TSPAN3	0.1605
SH2D1A	-4.80316666666667
C8orf58	-0.811166666666667
USP20	-0.60525
DUSP22	-1.9205
CALB1	-2.19533333333333
L3MBTL2	0.09275
MCRS1	-0.0735
TMEM118	-0.383833333333333
C18orf8	0.705333333333333
FLJ10241	0.26375
GJA12	0.869
PKD1	-0.230333333333333
ZFP3	-0.343
JAM3	-1.03125
LAPTM4A	1.0394
DIRC2	0.8805
KIAA2022	0.3355
MYOM1	0.0538333333333333
TRPM8	-2.49983333333333
MOP-1	1.037
PHKG2	-0.347875
ZNF650	0.587
KIAA1522	1.796875
PSG8	-1.67683333333333
DDX19B	0.696
MOBKL1B	0.093
DIAPH2	-1.29683333333333
PTPN12	-0.0375
CLN8	-0.7111
CRYZL1	-0.346
CRY2	-0.04375
FCGR2B	2.42983333333333
PNPLA4	1.25675
ZNF454	-0.4175
DKFZp434B1231	-0.22075
CLDN11	0.0678
RFWD2	-0.0646666666666667
CIB2	-0.2035
MXRA8	2.582375
HRK	-0.989125
MAML2	-1.23075
C4orf31	-0.8685
C6orf192	-0.241
COG6	-0.046
FAM5B	-0.935
NFATC1	-0.0488
SEPT10	-1.96825
SCYL1	0.6356
RPP40	-0.2895
SCOC	0.4792
KIAA1450	-0.22775
CTDSPL2	-0.25475
TBX5	1.65333333333333
NAPG	-0.06875
RHD	-4.16375
C14orf45	0.449166666666667
ZBTB22	0.428
PLCG1	-1.583
ANKRD10	-1.83775
AQP7P2	0.0245
TAGLN2	0.7
HTR2C	-1.50216666666667
SLC16A7	-0.334
C17orf83	0.00449999999999999
TSGA14	-0.545083333333333
MDH1	-0.28575
PPP3R2	0.1535
DCBLD2	-2.68507142857143
RBM33	-0.9305
DPH3	-1.3455
SYT10	-1.04883333333333
FMO4	1.6025
THYN1	-0.5585
DRD5	-2.379
OTOR	1.505375
PGRMC2	0.0911
KATNAL1	-0.50025
PAQR6	-3.22475
UBE2I	-0.2415
C14orf28	0.42075
C8orf70	-0.184
FLYWCH1	-0.034
ANGPTL3	-1.3795
GLRX2	-0.1715
ATP11A	-0.722571428571429
ARL5B	-0.156875
MUC16	-2.82975
SLC25A5	1.10328571428571
ACRC	-1.96675
MYO1C	-0.12325
FAM89B	1.90616666666667
FAS	-1.134
KIFAP3	1.15375
GLRA2	-0.216
BTN3A2	-0.4633
