Hybridization REF	TCGA-E2-A106-01A-11R-A10J-07
GIPC3	-0.166333333333333
P11	0.0836
BFSP1	-1.88775
LCP2	-0.60125
TAS2R8	0.1655
SEZ6L	0.529125
NR2C1	-1.433125
EXDL2	1.1954
TNFRSF13B	-1.9905
MKI67	-2.415
GLS	-1.60141666666667
C7orf54	-0.3407
LGALS13	0.463833333333333
IL4R	-0.07825
SEC11A	-0.256833333333333
SPP2	0.265
C18orf32	1.2985
CLSPN	-1.89466666666667
SPAG1	1.474375
C9orf82	-0.77275
TM4SF1	2.39666666666667
EMILIN2	-0.6465
SMG7	0.822333333333333
TAS2R13	0.2565
ZNF628	0.4
DZIP1L	-0.0415
ANKRD13A	-0.3174
VASP	0.907
ZCCHC11	-1.63175
SYPL1	-0.1165
MGC34774	0.14825
C4orf28	0.138875
KIAA1211	0.713
RPS27L	-0.359
TATDN3	-0.26225
PDCD1	-0.60375
OR5P2	0.635
IFIT1L	0.632
MIPOL1	-0.25825
OR51D1	0.3145
C1orf92	-0.500166666666667
LAMP2	0.406444444444444
CAT	-0.275166666666667
C16orf80	-0.15875
C15orf32	0.093
ZNF746	0.03
C1orf76	-0.664
ATXN1	0.4185
LAMC2	0.94625
SLC2A7	0.419
CPOX	-2.01825
APH1B	1.76766666666667
LOC442245	-0.7
CTNND1	1.34422222222222
GABRG2	0.00149999999999999
MADCAM1	-0.346
F5	2.960125
SEMA4F	0.191833333333333
NUDCD3	0.286625
PDZD11	0.4465
TRIML1	-0.5505
GCNT3	-1.8865
TMEM120A	1.17625
CNDP1	0.1315
N4BP1	-0.055375
SLC35F2	-1.33975
LCP1	-2.39775
IGBP1	0.3652
DCAKD	0.47125
ELA2A	-0.431
C12orf56	-1.439125
PITRM1	0.333642857142857
GUK1	0.865833333333333
RASSF8	-1.214625
OR2A14	0.21075
ADM	-3.86
FGD3	1.64283333333333
GHRHR	0.2595
RHPN2	-0.67075
C4orf39	-0.024
VPS72	0.02
SERF2	1.42022222222222
CD22	1.197
CD47	1.6287
PPIC	1.14383333333333
IMPDH1	0.3995
ACP6	0.0525
PRKACA	0.228125
PPP1R1A	-1.106125
TRPV3	-0.2355
ASXL1	-1.313375
C17orf55	-1.163
FXYD1	-0.5335
LMOD2	0.1295
ANKRD33	0.3925
LCE2C	-0.150125
ZNF620	-0.2695
DKFZP566E164	0.799
VSIG2	2.48725
KIAA1128	0.73
USO1	-0.093
NUDT4	-0.287142857142857
CLDN1	-1.93678571428571
OR4Q3	0.2145
FASTK	-0.0753333333333333
ICOS	0.340333333333333
LDB1	0.85525
GSTA5	4.612
ABCC1	-1.55683333333333
FAM54A	-2.828
PCBP2	-0.3705
NUP205	-1.597
ACTA1	1.45216666666667
GABBR2	-1.177
PIP5K1B	-0.482833333333333
AGXT	-1.34466666666667
RNF181	0.7125
ATP8A2	-1.97075
AFTPH	1.594
FGF21	0.317
FCER1G	0.795
SNTB1	0.3405
SLC24A3	-0.329375
TXNL4B	-0.8754
RPL10L	-1.46283333333333
LOC389517	-0.37895
TSGA13	-0.1505
SHOX2	-1.05766666666667
ITGA7	0.00319999999999999
KCNIP2	-0.194166666666667
KLF13	0.6601
ZFAND2A	-1.14675
CEACAM1	2.07142857142857
PFKFB4	-2.0905
MED19	0.12575
LRRC57	1.05616666666667
RNF11	0.07425
ANKRD32	-1.7115
P117	-0.05025
OBFC2A	-2.25616666666667
POLD3	-0.36825
RAB18	0.88
TPH2	0.0385
PHB	0.1092
JDP2	0.0816666666666667
MORF4L1	0.1121
POU2F1	0.00150000000000003
CNNM2	0.0699166666666667
LOXHD1	-0.0583333333333333
ZC3H15	-0.297
ELK3	0.731833333333333
FAM111B	-0.95125
CBLC	3.37016666666667
SBNO1	0.006
ANKMY2	-0.976
PLEKHA5	0.3385
DHX58	1.79383333333333
ARCN1	-0.0941666666666667
TREML1	0.4494
KNCN	-0.083
SEC24A	-0.6035
PSCA	-0.822
MGC24125	0.343
DNA2L	-2.4005
CIB4	-0.00900000000000001
HIGD2A	-0.141166666666667
TBX6	0.0083333333333333
TTLL5	-0.0668333333333333
SGK3	1.92483333333333
GCN1L1	-0.84225
AMOT	0.2282
LDOC1	0.683333333333333
NRK	-0.0321666666666667
ASB9	-3.10575
NAT1	4.1288
TRAFD1	-0.182
PEAR1	0.539166666666667
FAM36A	-0.499
OR1S2	0.375666666666667
LOC388323	-1.70775
PGS1	0.216833333333333
LEPREL1	-3.40675
TFF1	0.440583333333333
HAP1	0.4025
EPHB2	-1.281
ACTG1	0.9165
ZFP42	-1.0096
HAVCR2	-0.7405
NME1	-0.388
SNX26	0.0754166666666667
LACTB	-1.08766666666667
ZKSCAN2	0.395125
C5orf35	0.8595
ANKS3	-0.39125
RBM28	-2.06325
DKFZP586P0123	-0.10325
HNRNPA1	-0.525333333333333
BCAS3	-1.06458333333333
FLJ20184	0.1445
POLA2	-2.229
TMC7	0.0368333333333333
HSD17B6	0.6265
ZNF658B	0.5885
TTTY10	0.203833333333333
RANBP9	0.115
CPNE7	-2.70316666666667
EVL	2.16035294117647
LNX1	0.770166666666667
IFNA21	0.052
CFD	-0.673
PYCARD	1.76783333333333
MYBPC2	-1.4455
ENPP3	-2.34683333333333
ACSL4	-2.8545
LOC440258	-0.110666666666667
TMEM176B	2.2695
SOX2	-5.44275
SCO1	-0.7345
COMT	-0.16875
AOC2	-0.57075
PDLIM5	2.53514285714286
SPHK2	0.623
NXPH2	0.411
GPR108	0.833166666666667
RAD51L1	-0.389
TMEM54	2.0605
LETMD1	-0.901333333333333
SLC6A17	0.53725
KRT75	0.044
STT3B	-1.03066666666667
CD3EAP	-0.111666666666667
TMEM63A	0.71375
DUSP13	1.20475
CD1C	-1.67283333333333
LASS2	1.63133333333333
AVP	1.009
PITPNM1	-1.177875
FLJ22795	-1.43
MCTP1	-2.5245
TRIM68	1.283
UCK2	-1.06633333333333
ABHD1	0.715
FAM50A	0.25625
RNASEH1	-1.696
PCP2	1.74733333333333
OR52H1	0.3885
C20orf149	1.87375
RBP5	-1.5855
HYAL3	1.253
CLPB	-2.334
SMNDC1	-0.85075
DONSON	-2.714
FLJ27523	-0.46
BARHL2	0.194666666666667
SLC30A9	0.124166666666667
TMPRSS11B	-0.06075
E2F8	-2.43983333333333
CCDC25	-1.3285
C14orf48	0.208
C20orf116	0.391875
TSPAN11	0.2095
YIF1B	-0.890166666666667
FAM12B	0.58425
OR1L6	0.0675
HPN	3.1147
NBN	0.276375
C14orf94	-0.936166666666667
OCLM	0.113
ZSCAN18	2.1552
L3MBTL	-0.6468
TSTA3	1.77816666666667
RAC1	0.223625
C19orf15	-0.035
NFE2	-3.115
KLK14	0.548
ARSF	0.2805
MAST2	0.079
AMICA1	0.562166666666667
GTF2A1	-0.038875
ATP1A3	0.732
TC2N	1.8229
PNKP	0.7915
ODZ2	1.446875
MATR3	0.688625
S100P	3.424875
KRT82	-0.0735
CA13	0.5983
PROZ	-1.22733333333333
AASDH	-0.0935714285714286
C19orf40	-0.715166666666667
DCK	-1.37323076923077
FAM5C	-1.8445
SLC6A4	-2.1175
MID1IP1	-0.18425
TESSP5	0.7345
TMOD4	-0.298833333333333
DOCK2	-1.8385
TUG1	-0.033625
NUP214	-0.83475
DPYSL2	-1.12018181818182
GOLM1	-1.28416666666667
MPFL	0.305
SOX13	0.71075
SDCCAG8	0.5782
KEL	-3.0875
NUP210L	-2.26225
GK	-0.3825
DNAJB1	1.2505
ALPK3	0.2705
CHID1	0.3663
CYLC2	0.252166666666667
IKZF5	0.40375
C8orf51	1.793
PPM1J	2.9045
GIMAP8	2.55483333333333
GPR101	-0.469
NR2F1	-0.523
ACAD8	-0.4825
RBM35A	2.13125
GNAI2	0.245833333333333
METTL8	-1.20983333333333
SLC39A7	0.70975
FBXO8	-0.19275
CAMK1	-0.65625
RFC3	-2.44975
FAM129A	3.52535714285714
ILF2	-0.198
FGFBP3	-1.664
NOM1	-0.652666666666667
PSMA3	-0.691
ASCC3	-0.5226
ZYG11A	-1.3815
SOX21	-1.15125
LYRM1	1.265
DEFB1	0.3405
LOC91431	-3.60283333333333
OR7C2	1.2145
FAM46B	-1.8505
TMEM18	-1.130375
ARHGAP30	-0.454
TMEM86A	2.43075
EPHA2	-1.18233333333333
C10orf46	0.64605
TCHH	-0.133333333333333
C3orf30	-0.0625
LOC285636	0.03
PAIP2	0.38725
CYP2U1	-0.652
C12orf34	1.57125
SARS2	-0.9665
ZCWPW1	0.226
SAMD12	2.036625
KIAA1430	0.242125
ACAT1	-1.3745
MEOX1	0.776
ADAMDEC1	2.49875
PHKA2	-0.08275
CARD11	-1.87133333333333
CALML4	-1.9205
TSSC1	-0.5895
TMEM45A	-3.22833333333333
MPP7	2.788125
POU1F1	-0.36825
SLC2A13	-1.33
FBN2	-1.77007142857143
ZC3H7A	0.5181
LAIR2	-1.091
ST3GAL1	0.8165
LCT	-2.6825
GEMIN8	0.644333333333333
KLF16	0.5586
HIF3A	-0.2073
FAM44A	0.298
AQP10	-0.9534
PLA2G2A	-2.366
FOLH1	0.763166666666667
C20orf186	-0.078
MAPKAP1	-0.29475
SPRR2D	-1.11575
UBQLN4	0.311333333333333
RSHL1	0.263833333333333
PIAS3	1.262125
MRPL24	1.143
GREB1	0.6055
FAM27E3	-2.827
NUP62CL	0.597
NEUROG3	1.421
REEP3	1.21483333333333
MARK1	-0.378
LMBRD1	0.369
PRPF19	0.2285
PNMT	-1.62516666666667
CTGLF1	-0.987
SLC25A16	1.108
EIF2B3	-2.119
RPA2	-1.139
PAK6	0.554833333333333
CCDC26	-3.53275
SEMA3E	1.574625
MXD4	1.3693
TNFSF10	3.1322
SMARCB1	-1.3215
DTX3L	0.818666666666667
PLA2G4E	0.159
PPAP2A	1.54025
ULK1	-0.37075
TAS1R3	0.876
SLC2A3	-3.48772727272727
ARID3A	-1.2105
GNG5	-1.5355
ACOX1	0.4297
KIF5B	0.5505
NUP153	-0.662
MUC7	-0.099
CSDE1	0.343357142857143
CLPTM1	0.4155
C3orf23	-0.27975
LRRC17	-0.673166666666667
TTYH3	-1.114875
ATP5B	-0.313
ELF3	1.6549
CPSF3L	0.385
ZNF665	0.579
TLR6	-0.5479
GPI	-0.33375
RAD9A	-0.42
NDST4	-3.31025
AGPAT3	0.55425
MAGI3	3.1
ADORA2A	-0.837125
CACNG7	0.213
CAMK2D	-1.41071428571429
CCHCR1	-0.507
RPS27A	-1.2055
OR10G7	0.486166666666667
GCM2	-0.0255
FAM135B	2.5049
E2F1	-2.25525
PLCB3	1.40525
OR2AE1	0.922
COIL	0.328833333333333
CDC25C	-1.9615
RAB11FIP2	0.0240833333333333
TSC2	0.73175
CTGLF5	-1.1035
CCDC108	0.2275
OR13C4	0.0315
C10orf81	0.41425
PTPRB	1.64225
ACP2	1.95225
LAG3	-1.00125
MRPL54	-0.1545
LOC201175	0.903
ITGB1BP3	-1.5825
SPTAN1	-0.0516666666666667
SIPA1L2	-0.54625
RCAN2	-0.576
CDX2	-0.075
ECOP	0.05825
ACTR1A	-0.217214285714286
PPARG	-2.12466666666667
BBS10	1.02516666666667
TMEM44	-0.462125
BPIL2	0.482
CITED1	2.07525
IRF6	4.59725
PRDM4	0.565333333333333
RRP9	-0.602166666666667
OR10H4	0.5625
IL31RA	-0.341
GNB1L	-1.85783333333333
MYBL2	-2.2925
ZNF407	2.7575
PPIG	0.260166666666667
TTC18	2.36375
RPSA	-0.6945
MAPT	1.59175
MRE11A	-0.544642857142857
C8orf37	-0.0936666666666667
RASGEF1C	-0.4315
STBD1	1.44475
CTAG2	-0.2166
MGAT5B	-1.949
ECM1	3.40525
RLN1	0.789
PARP14	0.4808125
EPB41L1	3.0935
HOXA3	-1.01583333333333
MAGEA9	-4.04875
RPS8	-1.53816666666667
RPS19BP1	-0.18125
FOXJ2	0.365625
C10orf76	0.56
IL17RE	-0.24025
C10orf65	0.9505
ZNF343	-0.176666666666667
FBXO33	0.1805
UHMK1	1.9238
LY6G6C	-0.56725
FGF19	-1.7255
C14orf128	0.198
IFIT2	1.221875
TIGD1	-0.244
S100G	0.3595
GUCY1B3	2.2455
NR3C1	-0.7691
CORO1B	0.4435
PARP11	-0.141583333333333
DNALI1	3.9985
OR4N4	0.0735
MAP2K6	-0.251666666666667
FSTL4	1.42325
ANKRD47	1.12375
TMEM171	-1.1125
PNLIP	-0.29425
YY1	0.221833333333333
CCDC138	-2.8745
AASDHPPT	-1.3114
CKS1B	-0.6269
MCM3	-0.8145
ANAPC7	-0.473666666666667
FAM110A	2.10075
CDC37L1	0.746333333333333
THTPA	0.4225
NBPF20	-0.464
WDR24	1.25025
NPTX2	-1.5475
CBLB	0.699833333333333
CETN1	0.538333333333333
RPUSD1	0.72675
FAF1	-1.1025
CDK6	-3.8092
HMX2	0.5395
CSK	-0.774333333333333
TEAD2	-0.7075
SNAP25	-0.994
TUFT1	1.7401
TMTC3	0.608833333333333
LCK	-3.27975
SGOL1	-2.24
AKTIP	1.17475
FURIN	1.665875
SOX12	-0.0323333333333333
DEFB103A	-0.125
RAMP1	3.54925
KIR3DX1	0.7675
GAS2L3	-0.6335
PDE8A	-0.8712
EDN3	-0.51525
GMIP	1.286
SF3A2	0.9015
FN3KRP	0.894
SMAD7	1.1425
RHBDD2	1.1345
OR11H6	0.2385
PPP1R3B	1.3635
C9orf23	0.1115
CADPS	-1.76875
GOLGA8A	-2.08875
TMEM57	1.03466666666667
RGL3	0.3625
S100A14	1.992
FGFR2	2.707375
XRCC3	-1.02575
RTN4RL2	0.77675
MGC3771	1.2385
GH2	0.283833333333333
BTBD2	-0.3815
LMO2	-0.1975
RDBP	-0.056375
ACRBP	-1.94025
AMY2A	0.95525
DUOXA1	0.521
PTK7	-0.0613333333333333
TWF2	0.568333333333333
FAM80A	1.898
TNNI2	-3.56933333333333
GLT25D1	-0.7985
OCC-1	-4.4175
CYC1	0.193
RPL22	-0.194136363636364
MORN3	0.893166666666667
DISP1	0.4195
PRB2	0.336
CHUK	-0.5225
HR	0.955625
CCDC134	-0.288
DENND4B	-0.64775
C14orf130	-0.495625
RAB33A	-1.99325
DCST2	0.3295
TNMD	-1.737
PEX7	0.906
FAM62A	0.21175
SRD5A2L	0.543
IL22	-0.00999999999999999
RPS26	-0.7465
HOXC5	0.03
SPATA6	0.01625
FLJ38482	1.063875
ZNF234	0.692
C18orf22	0.8545
SPATA22	0.13375
THOC1	-0.8655
CYP7B1	1.32625
KCNC3	0.76925
C8orf42	-1.364
ALDH1B1	0.415666666666667
CCDC100	0.29
ARMC4	0.3725
FAM18B2	0.00725
SLC44A1	-0.17975
FBXO17	-2.42616666666667
C6orf107	0.191
C19orf29	-0.23125
ZC3HAV1L	-0.10975
PARP6	0.116
SULT2A1	-4.179875
C1orf159	-0.486
TMC1	-0.064
CHST14	1.005
GAMT	-0.219666666666667
SMCP	0.0416666666666667
TSPAN33	0.187583333333333
MIDN	-0.4225
NOX4	1.5325
RNASEN	-0.0661
TBX1	-1.446
SALL2	-0.42975
C10orf35	1.63875
CYP2E1	-0.895
LRFN2	2.55866666666667
ACO1	-1.5755
IQCG	1.0695
MEGF9	3.074
TM7SF4	0.68725
PLEKHA1	0.360066666666667
STK33	-2.7725
C1orf210	2.49225
SNUPN	0.0695
KIAA0406	-1.0124
C20orf29	-0.48025
TMEM55B	0.4585
OSTM1	-0.475875
CLCN7	0.40925
OTP	0.42925
FLJ23049	-0.2385
HEATR4	0.061
MAP3K10	1.148
PCDHGA9	0.3645
AMDHD2	0.36025
LCTL	-1.837
PDCD2L	-0.262
CABLES2	0.128
SLC5A9	-0.384
CLCA2	-1.78533333333333
MGC16025	-0.514
STRAP	-0.299333333333333
C20orf196	-1.2195
RRBP1	0.751333333333333
NAT13	-0.57475
MAT2B	0.45725
CSNK1D	-0.4545
KIR3DL1	0.4815
PRKAG3	0.1555
ZNF599	1.0125
PRM3	0.972
PER2	1.55266666666667
ASPHD1	0.0015
PRMT6	0.25
KCNE1L	-0.818
FAM118A	-1.25733333333333
TAF4	-0.3655
NDUFB6	-0.457
TRIM9	-0.927
PMFBP1	-0.8825
KY	0.2625
DKFZp762E1312	-3.19163636363636
CSMD1	-1.252
TBP	-0.702333333333333
OR1Q1	0.127166666666667
RETNLB	0.20325
HPGD	0.294
DNAJC12	4.68666666666667
FKBP1B	0.732
ANKRD24	-0.1085
CXXC5	1.88183333333333
IL3	0.208875
DRAM	1.7819
PTCH1	-1.186375
TP53BP1	0.5545
SLC17A7	0.11925
COL25A1	-0.4683
AMACR	0.629333333333333
RHCG	-0.00325
VPS13A	-0.718583333333333
FAM55D	-0.152
PRPF38B	-0.213833333333333
OSBPL6	-0.03025
PFDN5	0.6124
CMTM6	2.472875
KCNK12	-1.36025
RP2	0.249
C16orf52	-1.696
PICK1	0.1175
IFNE1	-0.828
SEMA4B	0.6
TYRO3	-1.5895
OR12D2	0.425
CSNK1A1	1.04405
FANCF	1.54975
LONP2	0.5665
TBL1Y	-1.1975
LDOC1L	-0.186625
CCNC	-0.76175
C3orf60	0.3205
CHKA	-1.795
UBAP1	-0.13
MAP3K1	0.059
ANKRD9	0.02925
FAM92A1	-1.896
GAB2	0.257375
AZU1	-0.2145
DIS3	-0.6245
C21orf109	-0.34
IQCB1	-1.0625
SPATS2	-0.223833333333333
EFCAB3	-0.5135
PRB3	0.51975
FUZ	0.164833333333333
ZNF813	0.441125
BMPER	2.40833333333333
HEG1	-0.489625
ALS2CR11	-1.2455
SURF2	-0.453
PSMC1	-0.292
OR2D2	0.5
SLC7A8	-1.00333333333333
C4orf40	0.1345
SPATA7	-0.25175
MAZ	0.0576666666666667
PIN4	0.35525
PDE1A	-0.879375
TAF6L	0.0681666666666667
OR2T34	0.3885
KIAA0284	0.54625
ACADS	0.459545454545455
MKRN2	-1.0155
C18orf56	-2.39125
MS4A6E	0.417833333333333
GALNT4	0.8456
C22orf31	0.2365
FLJ36070	0.2355
PSME4	0.75325
TFG	-0.1736
EPHX2	0.105
ANXA5	0.277875
KRTAP1-1	-0.1501
BATF	2.43875
KARS	-1.09525
MSTP9	0.0375
GPR26	0.880125
CCDC72	1.08875
TEF	1.17316666666667
FOXK1	-0.5082
PRLHR	0.431
EMX1	0.837
C11orf30	-0.3375
ICK	2.30925
THSD7B	0.1445
C21orf100	-0.563
DUOX1	0.5115
EFCAB4B	0.28775
UBE2G2	-0.913833333333333
C3orf54	0.1055
PARP1	-0.3645
FAM60A	-1.00125
C6orf146	0.34225
OR9K2	0.037
DDX55	-2.0065
RPS15	-1.02225
ZNF618	0.2045
DKFZp686D0972	0.3245
SSPO	-0.208
SHFM3P1	1.09933333333333
CPA6	6.06
JAG2	0.8115
DEFA3	0.3245
PPBPL2	-0.21
CD34	3.76075
SLCO4A1	-3.4495
AFG3L1	-1.49683333333333
SHD	-0.642
RP13-122B23.3	-0.495666666666667
PRKCSH	-0.5925
DPH5	-1.35033333333333
HLA-F	1.92775
TBC1D4	-1.19925
RIG	0.112166666666667
GLUD1	-0.068
HNRPCL1	0.362875
HBXIP	0.54575
RNF207	-0.022
APIP	-0.5975
PLA2G3	-2.345
CCDC84	-1.82975
MYLIP	0.638538461538461
PHIP	-0.53125
AARS2	0.0226666666666667
DHX32	0.39575
SCAPER	0.065
MEN1	-0.161125
NIP7	-1.13575
FLJ25404	0.728
FASTKD3	-0.785
TMEM158	-3.20741666666667
RARA	1.5545
BDH1	1.0465
ANKRD16	0.349
CARM1	0.0295
SS18	0.559833333333333
IKZF2	-0.391916666666667
MYD88	0.75225
PML	0.0659
TAF1A	-2.1315
CBFB	-1.138
HIST1H3H	0.677
C7orf29	-3.3115
COMMD4	-0.151166666666667
DPP3	0.31025
DAB2	-0.2515
LOC388882	0.1655
YPEL4	-0.82725
AGBL3	0.943
LRP6	-0.5694
SERPINH1	-0.784583333333333
TLE1	0.09475
CD244	0.321333333333333
ZDHHC15	0.496
MGLL	0.3739
PLDN	0.08775
LOC654346	1.239
FAP	1.537
GPR37	-0.974166666666667
SCARA5	-0.499
EBF4	1.812
LSM6	-1.74175
MLLT1	-0.09825
SLC5A12	0.1285
A2BP1	-1.04533333333333
COPS5	0.163333333333333
TPM4	-0.531285714285714
TNFSF4	-0.51
ACADSB	1.8185
HERPUD1	0.8715
BCL2L11	-1.39994444444444
CEP78	-2.495375
CDCA3	-2.00175
WBSCR19	0.2136
MYO1A	-2.2825
PPEF1	1.33283333333333
LOC440348	-0.48
CPEB2	0.28575
BPTF	0.1735
RPL21	-0.6271875
GSX2	0.2945
ADPRH	0.973
C17orf68	-0.1625
KCNS1	-0.756
MLLT6	0.9308
PIWIL4	-1.23675
RNF26	-0.9945
RAP1B	0.41825
ADAMTS1	-2.34
ZNF571	0.931
P2RY6	-1.473
TRIM21	0.907166666666667
CADM3	0.304
NLRC5	0.160166666666667
ADRA2B	0.177166666666667
LOC90835	0.337
PCF11	-1.087
LOC400451	2.866
GLTSCR1	0.9794
C17orf88	-0.489333333333333
CDH16	-1.4965
FGF7	0.73225
PCSK4	0.317
NPC1L1	0.4505
TAT	0.3285
TBCA	0.1175
MGC33407	-0.25375
GPR115	0.7175
CYGB	0.1705
FNBP4	-0.878
C12orf43	-0.68725
CBL	-0.8049
CLECL1	-0.48
PPAPDC1A	-0.18
WDR25	0.630333333333333
SGCA	0.7255
C22orf29	-0.895166666666667
YIPF1	0.55725
GALK2	-0.2605
RAB3B	-2.88233333333333
LOC440087	2.76025
UCP1	-0.406
REEP5	2.40175
FADD	-0.3172
FOXA1	3.927375
CACNA1A	0.292333333333333
ABI1	0.647666666666667
GRIN2D	1.24175
SLC1A4	0.405166666666667
LOC401127	-0.83175
HINT2	0.409
PLD4	-0.153
ZNF286A	-1.45075
ENY2	-0.247
IL1F6	0.4925
PXDNL	0.71875
C20orf79	0.06375
TNFSF13B	1.18483333333333
DENND3	-0.095
JARID1D	-3.3035
HIST1H2AK	2.0625
LOC93349	-1.3069
SSH1	-0.8039
ENSA	0.38225
LOC219854	-0.361166666666667
CKAP2	-1.5635
DKFZP564J102	-0.339333333333333
MGC87315	-0.290833333333333
HNRPAB	-0.14675
AMH	-1.4045
ZNF526	1.045
BRUNOL5	-0.2283
CACNG3	0.557666666666667
TRPM1	-1.1005
PPP2R1A	0.545625
COL2A1	2.904
DDN	-0.0881666666666667
FLJ25770	0.64225
HK2	1.01942857142857
ELOVL6	-1.096625
MDK	0.48625
EPHX1	1.70625
RASSF2	-0.21775
DKFZP434B0335	-0.19425
DLX3	-0.0715
PRTN3	-0.5185
AVPR1A	0.02675
C21orf125	-1.46175
TNFAIP8	-2.621
GNB2L1	-0.89125
CALCRL	2.734
SCGB2A2	7.79383333333333
UBXD7	0.016
ZNF674	-0.3555
TMEM35	-0.705875
BRSK2	-0.602625
HECTD3	-0.3055
TMEM188	-0.144833333333333
LGALS9	1.353
SCARB2	0.315583333333333
USP34	-0.099
C17orf28	2.2765
ZDHHC23	0.0965
AQP12B	0.5455
SLC16A3	-2.519375
APLP2	1.014
ITIH2	-6.25925
MICAL3	-0.815375
TNNI3K	0.1917
HDAC2	-0.112375
PRR7	0.3573
THBS2	-1.798625
LOC751071	-1.0305
CA2	1.2405
RANBP17	0.30175
RLN3	-0.18425
CRYZ	0.174166666666667
GBAS	-0.6825
TAS1R1	-0.57225
MPZL3	-0.023
PCDH8	1.46
HSP90B1	0.565916666666667
KCNK15	2.203
TNIP2	0.514833333333333
GPR146	-0.517
NOL6	-0.311875
SPC25	-3.22033333333333
STEAP2	-0.172428571428571
VAMP3	-0.0328333333333333
TCIRG1	-0.77225
ZP4	0.128166666666667
PARL	-0.009
TRIM39	1.02066666666667
KIAA1305	0.929
CRNN	0.345166666666667
GRN	1.82
HSH2D	1.18825
SCAMP1	1.627125
KIAA1913	-0.365
PTS	-0.75425
BANP	0.2325
PRKACG	0.30525
ADCY6	1.33883333333333
C16orf46	-0.214
CYP51A1	-0.037875
DDC	-5.2135
ANPEP	-1.64833333333333
PROM1	-1.955
SIGLEC10	0.6625
COPG	1.5085
FAM26E	0.452375
TRIP4	0.66975
SNX3	-0.232333333333333
C1orf175	0.390333333333333
PPY2	0.019
C14orf152	0.289
FTSJ1	-0.6445
DST	1.30165
LOC554235	0.11875
GLRX5	-0.57175
C20orf12	1.229
CAB39	-0.0725
MSH2	-1.04733333333333
PIP4K2C	1.704625
CYLD	0.984375
WTAP	-0.0225625
MGAT4A	-0.0654444444444444
TSC22D4	-0.3853
CHRM2	-0.6345
PPYR1	0.158666666666667
CCNH	0.1035
RRM1	-1.0255
ECAT8	-3.688
LOC400120	0.2585
GABRA4	-0.00750000000000001
C14orf4	1.15616666666667
C1orf59	0.80575
CTDSPL	0.675083333333333
NHEDC2	-1.8445
PDE11A	-0.028125
KLHL29	-0.9575
CD5	-1.5035
TSPAN9	0.5405
WDR67	-0.48625
THUMPD1	0.4166
C18orf17	1.08825
CLYBL	-0.812666666666667
FLJ13231	-0.611875
CMBL	1.873625
LECT2	-0.47025
NKAPL	1.006
LOC654780	0.4225
OR4C6	0.217
RAB30	-1.369
TSSK4	-0.1735
TMEM163	0.611
OSBPL11	-0.229916666666667
GNB5	-0.3395
CCL21	0.635
C1orf121	-0.699
FMO2	1.5168
RPTN	0.009
MSTN	0.3255
VCL	0.0292142857142857
FYTTD1	-0.08825
C11orf1	-0.608
CCDC88C	0.3475
HFE	-0.976777777777778
MOGAT1	-0.3275
FAM125B	0.1195
IRGQ	0.118
RAVER2	-0.186
AKAP5	0.588
SSSCA1	-1.434
C11orf63	1.231875
ACTG2	1.9874
PORCN	-0.9665
DTL	-1.42618181818182
TMEM151	0.70475
FAM122C	0.4445
RSAD2	0.4714
BAT4	0.575
KRTDAP	-1.028
MYH8	0.254625
CRTC3	0.294
LRRFIP2	1.4092
INTS4	-1.18983333333333
TTN	-1.25083333333333
SLC26A5	0.362
PLLP	-1.116
RGS6	-0.61525
SRGAP3	0.868125
ZNF525	-0.043
NBR2	-0.024
C13orf1	-0.3096
ZNF137	0.383
CEP27	-1.925
BEST2	0.1525
RNF121	-1.34
DMRTC2	-0.106
C8orf76	-0.08575
BCCIP	-0.57025
MEST	-2.38025
HTRA2	-0.15
ANGPTL2	-0.38475
ILKAP	-0.218333333333333
ERAS	0.4415
HBS1L	-0.09725
CPA5	-0.057
TMEM30A	-0.0915
CD300LF	0.835833333333333
WISP3	0.092
CRK	-0.0430714285714286
PDS5A	-0.3354
BRPF3	0.631833333333333
NEDD9	-0.59625
SMPDL3B	1.7795
PSG6	1.03275
PSMD13	0.34925
ETV5	-2.625125
OR51A4	0.28
BTBD7	0.445833333333333
GSTO1	-1.147375
hCG_16001	0.0505
MAD2L1BP	0.729833333333333
COX6A2	1.253
SCNN1A	2.54783333333333
LSM1	-0.253
UGT2B11	5.32025
IDUA	0.8015
PPP2R3C	-1.53183333333333
COX11	-0.7695
PDZK1	3.5185
ZNF443	0.133333333333333
MGC21874	1.42266666666667
ZNF323	1.3278
KRTAP10-10	0.3295
CXCL6	-0.29425
SLC34A2	2.4717
LOC284402	0.163
NPTN	2.17341666666667
UPP1	-2.62891666666667
SLC6A9	-0.239
OR7G3	0.1445
CISD1	-0.883
ZNF545	0.134666666666667
SYT14	-0.3405
NT5C3L	-0.026
ZNHIT3	0.0865
SNRPD3	-0.4635
KIAA0701	0.00737500000000003
UNC93B1	0.0773333333333333
GMNN	-1.69925
SPCS2	0.872166666666667
LOC388524	-0.7705
NAPRT1	-2.536875
PNLIPRP1	-0.21775
OR6V1	0.2235
PRKAB1	-0.513
EYA4	-2.95316666666667
KIF20A	-2.59525
ALG10	0.134
ITPKC	0.9495
LMX1B	1.1695
RPUSD4	-1.56133333333333
C7orf34	-0.138833333333333
DLGAP2	0.225375
PFN1	-0.7698
MICALL2	0.4815
ZNF654	0.1815
