Hybridization REF	TCGA-B6-A0X0-01A-21R-A115-07
IGSF3	1.0345
LRRN1	0.16375
LOC402117	-0.339666666666667
SRPK1	-0.975666666666667
LY6K	-1.175
NFIA	3.186
PTCD3	-0.613375
LEP	0.672333333333333
PCDH21	-0.5526
MAPKAPK2	0.8515
NMNAT1	-0.105166666666667
LHFPL2	-0.439125
C9orf43	0.8585
DIP2A	-0.313666666666667
ACTR8	0.065375
CCDC34	0.39
PTPN22	-2.244875
ITGA3	0.026875
FAM129C	0.00724999999999999
RABGGTA	0.764333333333333
UNC45B	-0.345
KIAA1033	-0.276625
ZNF510	-0.33
CYP2D6	-0.0263333333333333
SLC26A10	-1.5085
STX8	0.37
LUZP1	-0.02625
WDR89	0.194333333333333
EIF4G3	-0.3289
C5AR1	0.437125
ZNF623	0.634
A2M	0.18875
TGM7	0.0745
GRPEL1	-0.372666666666667
LMNB2	-1.3306
ROCK2	-0.7035
SNX16	-0.118625
CCDC66	0.81075
ANXA3	0.16525
KIAA1609	-0.735125
EED	-0.543
RNF32	0.2225
HES1	1.0975
CLC	0.5012
ISL1	-1.2976
KIAA0528	0.18625
MANEA	-0.148375
C1orf61	-2.2625
hCG_2001000	0.8385
RAPGEF6	-0.6113
KIAA0020	-0.669
NEIL1	1.309
C16orf45	0.638375
RBM10	-0.0863333333333333
C10orf125	-2.2875
MRS2L	-0.25425
DNAH17	-0.919571428571428
C19orf10	-0.50175
C1orf160	0.3995
SLFN12	1.27925
EXOC3	0.307666666666667
HIST3H3	0.42725
NCOR2	-0.107833333333333
TNFRSF9	-0.92275
MFSD8	-0.4945
ALX1	-4.24366666666667
NOL1	-0.3675
PODN	2.2355
TIAL1	-0.89225
HIST1H1E	-1.68375
NPY6R	0.17
TM4SF4	-0.9785
CORO2A	0.02925
ETNK2	1.509
APOE	-0.0476
ANGPT4	-0.178
HDGF2	0.148
G30	1.863
ST8SIA4	-1.127375
F2RL1	-1.3805
FAM19A4	-2.78125
CCAR1	0.055
B3GNT7	0.69775
OPHN1	-0.3319
DSCR6	-0.2695
C21orf13	1.37616666666667
GAS2L1	1.19558333333333
RFX3	0.294166666666667
COPS4	-0.348375
BCHE	-5.48416666666667
BCL2	3.422875
HBZ	-2.96516666666667
ARL13B	-0.18325
MAPBPIP	1.285125
MYO15B	-0.018
SPZ1	0.27875
KIAA1324	3.38166666666667
PLCL2	-2.09275
C4orf29	-1.13425
WDFY2	-0.842375
ZNF284	-0.223
NAALADL1	-0.1195
DUSP5	0.628833333333333
PXDN	-0.010125
SLMO1	-0.51375
TNXB	0.8441
BIRC7	-1.45925
A4GALT	1.74183333333333
TIMM22	0.661
FAM110C	1.86725
TOMM34	-0.9055
ABHD9	-0.202
ADAM32	4.1035
CRHBP	-1.217
AQP2	0.62875
LOC130355	0.60575
ZNF187	-0.0726666666666667
ZNF816A	0.637
F7	-0.208428571428571
CNOT1	-0.9735
SLC13A4	-0.757666666666667
ZBTB11	0.0775
B3GALT5	1.87325
EXOC2	0.627166666666667
IRS1	0.7211
TMEM1	-0.0995
MRPL34	-0.228
SAMM50	-0.09525
CDC42EP3	-1.786
HSF2	-1.1549
MFN2	-0.442
TSPAN7	-3.14016666666667
NUCB1	0.720666666666667
RHOH	2.94675
ARL16	-0.3615
TACR1	0.42575
SFRS5	-1.06133333333333
SNX25	0.1635
RHBDF1	0.851333333333333
PCDH18	0.635
HMG1L1	-0.72075
MYO5C	1.360125
MAPK10	1.058
LDHAL6A	-0.0891666666666667
NUDT12	0.4565
NCAM1	-0.327875
GLIS2	1.6265
GGTL4	0.32825
DAPP1	1.195
ATF7	0.756375
KIAA0748	-1.6895
NFIL3	-1.92925
TM6SF1	0.0763
SEZ6	-0.088875
NANOS3	0.2495
DNAJA3	-0.178666666666667
CLDN6	-1.403
CIITA	1.986
EPHA4	-2.46491666666667
FANCC	-0.21475
CMTM3	-0.344875
PSG3	-0.609625
MRPL15	-0.86075
C21orf59	-0.10925
PLCXD2	-0.05425
C2orf34	0.221
UBE2L6	1.205625
MED14	-0.205
HP1BP3	-1.2743
C6orf208	0.199
TPBG	0.89275
OSR2	-2.3675
XPC	0.307833333333333
KLHL7	-1.347
CCR3	0.138166666666667
AGTPBP1	-1.50516666666667
PCSK6	1.8418
STAT5A	0.00219999999999999
FAM18B	0.142
LONRF2	1.8985
PTPN2	-0.374875
SF3A3	-0.721
EFCBP2	-0.15925
HCFC1	-0.643333333333333
AHNAK	1.14245
ACTR5	-0.3715
KIF14	-2.38057142857143
TENC1	1.08075
HEATR5B	1.0515
YIPF2	0.909166666666667
MYEOV2	1.107
DUSP18	0.97725
KIAA1012	0.05425
AHR	-0.473666666666667
C17orf53	-1.13733333333333
PTPRH	-3.75375
ATP6V1C1	-0.4833
TAS2R3	-0.423
LOC440356	-1.3205
COQ10B	-0.264
PSMF1	0.394083333333333
SORBS2	4.15308333333333
NFE2L2	0.22375
TMCO7	-1.1935
SH3PXD2A	-0.5264
SH2D2A	-1.53475
SPINK5	-4.43025
MRPS24	-1.149
OPA3	1.13025
TRAF7	1.669
C4orf35	0.479833333333333
MT1G	-1.382
MGC39545	0.04025
HS1BP3	0.2818
OR2B2	0.481
CHRM4	0.405
SFRP2	2.00683333333333
RIC3	1.92275
ART1	0.094
C6orf1	0.693875
DUS4L	-1.11975
C10orf104	0.24975
TNFAIP6	1.94275
RTEL1	-0.67625
CCT4	-0.809
ZNF709	-0.04025
CHMP6	0.340666666666667
UPP2	-0.2685
CYP19A1	-2.555375
CD151	1.23083333333333
NDUFA13	-0.491333333333333
ARFRP1	-1.11583333333333
FAM26B	2.0425
CRYBA1	-2.408
MRPL41	-0.424333333333333
NPFFR2	3.401625
HRH2	0.196
SCAMP3	0.6795
MTMR6	-0.0422
MTG1	-0.813166666666667
UBTD1	1.2825
CRABP1	-1.648
FLJ33790	1.4393
KIAA1908	-0.2275
GPR158	-4.02275
PACSIN3	-0.013
OMD	2.83866666666667
CATSPER1	-1.46
HOXB8	2.752625
FBXO46	1.0975
OAS1	1.54083333333333
SVIL	0.8115
PHB2	-0.55425
ADCY3	-0.413
NDRG2	0.419
ERMAP	0.8449
APBA2	-1.63416666666667
IGSF9	2.71025
WNT6	-0.126642857142857
MYCBPAP	2.71175
ATP2B2	-0.2317
CPVL	-1.7304
TRAM2	-0.900083333333333
NOP5/NOP58	-0.351
ZNRF4	0.1325
TLK1	-0.3375
MTMR12	-0.163428571428571
ZNF384	-0.0486666666666667
FAM9B	-3.48775
RPN1	-0.2353
PMVK	1.51275
EIF3D	0.7937
SIX2	2.30525
HPS1	0.554642857142857
RNF7	-0.04475
PSKH2	0.2465
KCTD13	0.297666666666667
CSMD3	-0.531
FBF1	0.5995
IL8	-3.873875
SERPINB13	0.0425454545454546
FBXL20	0.494
BLR1	0.28225
SH2B1	0.231833333333333
RFNG	0.588625
RAB20	-0.124333333333333
RBM7	-0.364
POLR1A	-0.203
TMPRSS4	-1.85875
TAF9	-0.68325
TERF2	-0.113333333333333
TNFRSF1A	0.0668333333333333
ACADVL	-0.0591666666666667
GTF2H5	0.54125
EDG8	-0.317333333333333
C9orf140	-1.04725
UST6	0.5545
ZBTB8OS	-0.513
ZNF710	1.3215
GPR174	-1.8105
ATP6V0A2	-0.47325
KIAA0319L	0.322166666666667
XKRX	0.1645
DOPEY2	1.8282
SDHD	0.00733333333333334
SUMF1	1.644
OSM	0.67
OPN3	0.72875
DAGLB	0.00483333333333332
PPFIBP1	-0.3574
TRIM63	-4.41225
C10orf53	0.7115
LYPD3	1.046
BCL7A	0.50525
AGER	-1.5255
TCF19	-1.306
SAT2	0.0305
PFTK1	1.652
GABRE	-3.058125
C15orf38	0.8434
FIS1	0.126
KCNV2	0.1485
CLPS	0.62175
PPCDC	-0.39125
FOXN2	-0.968166666666667
NT5E	-3.7214
CD83	-0.5015
IL18	3.4835
VPS16	0.2625
IGFBP2	-1.11283333333333
NOTCH2	0.624
SIGLEC1	1.34857142857143
CD93	4.0285
SULF2	0.69525
CEP164	0.446
P53AIP1	0.7625
TOR2A	0.0401666666666667
ZNF136	0.2605
MGP	3.7995
CCDC144A	0.6024
TRPC1	-2.12216666666667
SMS	-1.98116666666667
MAPK7	-0.431166666666667
RRAGC	0.442
PARD6A	-0.0561666666666667
NUB1	0.812166666666667
SYNGR4	1.41325
OR11H12	-0.1835
WIF1	2.153875
GCH1	-0.7345
OR11H4	0.101
SLC44A5	-0.2365
GPRIN2	0.870666666666667
LOC401431	-0.484
CPA4	-2.584
MELK	-2.38733333333333
IL15RA	0.054
CUL3	0.2575
HMBOX1	0.899
PODXL	-1.848
CCT6B	0.883333333333333
COMTD1	-0.85025
MUC20	-0.068
GPX2	-2.776125
ITK	-1.395125
FBXL5	1.04525
C13orf27	-1.71325
DEFA5	-0.105
TRHDE	0.9775
MTP18	0.0366666666666667
UQCRQ	-0.081
ITGB2	0.0985833333333333
CSRP2BP	0.21275
TAS2R44	0.278
PHPT1	-0.443
FAM44C	-0.28375
ERH	-0.189
MPHOSPH1	-1.49966666666667
MORC1	-0.472
PARVB	0.476
LAMA1	-1.87458333333333
PGBD3	-0.08725
GIMAP6	3.2955
AREG	3.654
LIPT1	0.02275
MGC99813	-0.4905
C1orf201	0.464166666666667
GRIN2A	-0.819
MAN2C1	-0.078875
NSUN5	-0.4165
SF3B5	0.1305
MYC	0.1280625
NRXN1	-0.712
ZNF18	0.32575
SPDYA	-0.487571428571429
SLC37A1	1.534
DECR2	1.146
ANKRD38	-0.495
SPTLC3	-0.452416666666667
SUPT16H	-0.52025
DTWD2	1.67025
ULBP1	-0.593
ZADH1	0.391166666666667
OIP5	-2.389
IL10RB	-0.17
OTUB2	0.094875
VWA3A	0.822
SPIC	-0.243333333333333
OR6C4	0.241
PSCD4	0.182
DPY19L2P2	-0.365
TRAPPC6A	0.639166666666667
C21orf2	0.311333333333333
CEMP1	-0.3875
LIN7B	-0.598
E2F7	-2.62083333333333
VCP	-0.00212500000000001
LAMA3	0.80825
BGN	1.288
GPR160	1.98333333333333
COCH	-4.95516666666667
GPR81	3.09566666666667
APOBEC3F	-1.3855
tcag7.1017	-0.77625
C1orf32	0.2765
SCGB1D2	5.8745
FLJ43987	-0.5245
C6orf170	0.64175
KLK9	0.2615
GPD1L	1.047625
VPS37B	0.077
ATG3	-0.562333333333333
ADAMTS17	-0.187
KLHDC2	0.252666666666667
NDUFV2	-0.2405
BLK	-3.02025
MATN4	-1.0595
GPM6A	1.83525
GBP4	2.95316666666667
TMEM162	0.4415
PKP2	0.486
HRASLS	-2.07888888888889
MMP1	-2.32125
SFXN3	-0.5269
FSD1	-1.9855
ST6GALNAC3	-2.71183333333333
CA12	2.4485
NCOA6	0.5335
C19orf58	0.0234
PPP4R1	0.180833333333333
MAN1A2	1.37016666666667
IKBKAP	-0.972
UPF1	0.0498333333333333
KIAA1219	0.00225
WNT16	0.355
SNW1	-0.14675
IL18RAP	1.41975
RPP30	-0.334
CDC40	0.00257142857142854
SETD3	-0.017
SLAMF6	0.186
ELK4	-0.476
TRIM47	0.671
ACOX3	2.0485
TRIM6	1.05575
KIAA0372	-0.416333333333333
TP53AP1	1.081875
SMURF2	-0.74875
ADAD1	0.05125
EBP	-1.5247
KRTAP13-2	0.4365
FLJ36874	-0.473833333333333
TOR1A	-0.323666666666667
P2RY4	1.695
GPBP1	-0.1415
TRPV1	0.1175
ADAMTS12	-0.666666666666667
PES1	0.4367
ATG4A	0.221
MAGEA10	-4.68275
WFS1	1.4335
CC2D1B	-0.5585
PABPN1	-0.336
SLC25A30	0.3155
SLCO1C1	-0.1716
SLC22A5	0.87225
KIF23	-2.699
SYN2	-0.336333333333333
ASPN	6.12916666666667
CENTG2	0.58275
QSOX2	-2.6548
FLJ10815	-0.176166666666667
STK24	0.0284375
SPEG	-0.7577
STK10	-0.287666666666667
DACT2	-3.0365
AAAS	-0.135
SSX3	-1.5095
ABCD3	-0.1477
C4orf12	-0.358
PARVG	0.217666666666667
FIG4	1.199
C9orf46	1.14525
TMCO6	-0.2015
IGHMBP2	-0.22425
DUS2L	-0.813833333333333
FAM3C	-1.1725
TMEM16D	-2.540375
DCTN4	0.64325
KCNH3	-0.172
EIF2AK2	-0.259
AP1S3	-0.5325
CST4	1.727
PAM	-0.8436875
NUTF2	-1.1295
CITED2	0.7401
SLC39A4	-0.27375
C2orf52	-0.9235
GRM3	-0.20275
C12orf49	0.24825
CCDC49	-0.3146
GRAMD1B	-1.703375
FNDC4	-0.23175
SIAH2	1.102375
GDPD4	0.70775
C21orf87	0.800375
ATP5A1	-0.3785
C16orf63	-0.0945
LOC388135	0.1805
ATP5J2	-0.861
MMP3	-1.344
EMID2	0.179333333333333
CRHR1	0.33575
WDR70	-0.3695
C13orf31	1.51875
ZFAND1	-0.6425
CCL18	2.4305
C3orf49	-0.5915
RINT1	-0.71
KIAA0408	-2.488
F13A1	3.1312
SLC10A1	0.077
OGN	0.39625
GIPC2	-2.41416666666667
XPO6	0.124
LCE1A	0.814
FMR1	-0.2953
LOC374920	0.04125
DUSP3	-0.0465
ANKMY1	1.562
C7orf50	-0.46325
BBS9	-0.3831
UNC119B	0.16675
C9orf72	-0.768125
MGC35440	0.6205
ENTPD6	-0.145625
PPP1R2P9	0.682
ERCC4	0.66525
FAHD2B	0.0155
HMHA1	-1.333
HACL1	-0.41975
RAD23A	-0.194833333333333
FAM83B	-0.3375
PPP5C	0.131166666666667
RNASEH2C	0.316
C9orf153	-0.35075
SCAMP4	0.85825
GHITM	-0.1461
NDUFB7	-0.1335
ADCYAP1	-1.118
SP110	1.6095
MAP3K7IP2	-0.057
DHH	0.654
AGRN	1.22464285714286
WDR33	0.0916666666666667
CEP290	0.313
PRPS1L1	-2.37833333333333
KLRA1	-0.72
GPR97	-0.0205
CHD7	-1.14791666666667
TLR10	0.679
SLC30A8	-1.63
HIC1	1.25483333333333
IAPP	-0.324
RXFP4	0.60825
GP1BB	2.3995
SHQ1	0.3615
NKX2-3	0.836
API5	0.0895
FTHP1	0.301
MOV10L1	0.847666666666667
TRIM6-TRIM34	2.5225
ADHFE1	0.58775
FAM117A	-1.10775
DDI1	0.5596
CDON	1.827
TRIM73	-1.4455
IGKC	0.349
MMP14	0.00233333333333338
DYNC1LI1	-0.2025
C11orf66	1.05275
TRBV3-1	-1.441
FASTKD5	-0.379
BIVM	-0.142
LHX4	0.206
CXCL2	-0.8336
RAB2B	-0.827666666666667
IZUMO1	-1.18475
MAP3K15	-2.015875
FAM19A2	0.327333333333333
ZC3H8	0.100666666666667
ZMAT1	0.987625
SPINK5L3	-1.9435
SLC10A6	2.6655
APPL2	0.388625
CARD10	0.168666666666667
LOC402176	0.047125
EEF1D	1.0159
RAB6A	0.6179
C12orf5	-0.491625
PAPOLG	0.537
MSRB2	0.8495
BCR	1.02911111111111
PUS3	0.9685
TIAM2	-0.45925
ZNF317	0.140833333333333
CHD2	-0.497571428571429
FZD5	-2.43913636363636
NUDT8	-0.57225
ZNF763	-0.1055
PRC1	-2.36744444444444
ABCB9	-0.325833333333333
SPATA3	0.60475
TRAK2	0.358875
STAB1	2.232375
LRRTM2	-0.1045
psiTPTE22	2.56875
DBI	0.64725
SERPINA11	0.3075
NAT5	-0.3025
C20orf58	-1.8945
RPS6KA4	0.0266666666666667
FLJ90650	-2.09275
TGFBRAP1	0.0705
CHRDL2	1.02475
FAHD2A	-0.477666666666667
CNTN1	0.38275
BBS4	0.1755
TMEM181	0.26725
MINPP1	-0.974
MPHOSPH6	-1.94933333333333
HOXC10	-1.4215
ITPKB	0.443
CLPTM1L	-0.425875
MEOX2	-0.744666666666666
ATP6V0C	0.40425
PRPF8	0.167166666666667
TMC5	4.0605
FKBP3	-0.5625
PLEKHB2	-0.313
OR4D6	0.728
ZNF544	-0.6751
D2HGDH	-0.447
RPL18A	0.6731
HEL308	-0.307625
MPP6	-2.74825
TCERG1	-1.8055
KRT16	-0.266
KLF17	-0.33425
KLF5	-0.17725
CDR1	0.615625
VCX3A	-3.8625
FBLN2	0.840125
C14orf104	0.302
HBE1	-4.9219
OR4S2	1.3495
C1orf108	-0.390333333333333
ROBO4	2.8115
CPEB4	0.390375
C11orf80	-0.836
BCKDHA	1.02116666666667
MYOC	0.50625
GIF	0.521
CKMT1A	0.071
RPL3	1.8568
THBS1	2.187875
APOO	-0.6655
ARMCX1	1.97325
HSZFP36	0.54375
SNAPC5	-0.12375
EIF4ENIF1	0.46625
ZNF433	-0.23275
TNFRSF21	-0.522125
TMPRSS7	-0.261
SPATA18	1.765
HPDL	-2.623
MKL2	2.0544
TBX3	1.77084615384615
C21orf93	0.5212
DAXX	0.868
ELMO1	0.205375
RGS13	0.6048
TAF11	-1.02475
UNC13A	-1.944625
LOC653314	0.2435
ORC3L	0.01575
IMAA	-2.7985
TARBP2	-0.1245
CABIN1	0.3836
TRIOBP	0.194
HIST1H2AC	1.03975
RGS22	0.454666666666667
NCOA1	0.800166666666667
IL25	1.547
SNCG	0.637
GPR6	0.758
AMDHD1	-1.55516666666667
CHEK2	-0.919125
C6orf142	0.09675
DRD4	1.42825
C14orf68	-1.27625
GDF11	-2.649
SEMG2	-0.369
CD247	-1.8745
CDAN1	-0.0085
RBMX2	-0.191833333333333
TGS1	-0.78675
OIT3	0.00925000000000003
SYF2	0.291
MCM4	-2.24025
PKHD1L1	-0.3405
CEP192	-0.777666666666667
IFT88	1.43925
RPL9	0.996142857142857
RAB32	0.049875
DDX43	-4.53475
P2RX2	0.156166666666667
OR5D18	0.097
UBE1	0.817
SLC24A1	1.3295
ARHGAP5	0.116
CETP	-1.08775
KIAA1731	0.1115
SLC9A4	0.16
PTPN6	1.10175
BAHD1	0.08225
GRIK3	0.439
CACNB2	-0.7264
PDE10A	-1.671
DGCR14	0.24525
PCDHB9	-1.27116666666667
RHOQ	-0.0393333333333333
MAP3K4	0.12525
KTI12	0.0923333333333333
RPL23AP13	-2.434
GNG11	-1.3555
CLCN3	0.582166666666667
GPAM	-1.23875
VSTM2A	-0.71
SLAMF7	1.11933333333333
INTS2	-1.47125
PPP2CA	-0.5474
LRP12	-1.54313333333333
SEC14L2	2.77366666666667
DKFZP586H2123	2.52825
MC3R	0.6045
CIRH1A	-1.693
HIST1H2AB	0.268
POLH	-0.776625
MGC16703	-0.3125
SNAPC2	0.393
FILIP1L	1.19975
RASGRP4	-0.021
LRRC1	1.36
GAS1	-1.02975
PRAC	-1.003
DGKA	-0.447666666666667
NT5C3	-1.01425
PEG3	-3.62075
NADK	-0.00174999999999999
PRR17	2.509
LOC374569	-0.18575
SGSH	0.673333333333333
NLRP8	0.8135
GALT	-1.7875
MCF2	-0.003
ZNF263	0.696
TACSTD1	1.88866666666667
TYR	-6.2188
ATP6AP2	-0.3045
RNUXA	-0.315
ABHD10	-0.387
GDPD2	-1.3275
SLC35C1	1.20825
UBE2A	0.197125
HERC5	-2.458
FAM112B	-4.98216666666667
FBXL16	0.999
DKFZP434A0131	-1.021
ELA3A	-1.971
RBM41	-1.349125
HAO2	0.8105
RNH1	0.420625
SHANK2	1.372
OSBP2	-1.500625
DAK	1.245
C3orf58	-0.55
TCL1B	-1.569
KBTBD2	-0.705625
SUGT1L1	0.43675
UBE2E2	-1.57583333333333
MYL9	2.328
CDC23	-0.918666666666667
PBXIP1	1.7774
CXorf40B	0.277
NBL1	0.00625
RTBDN	0.298
RAB11FIP5	0.32075
TTTY13	0.1655
SCOTIN	0.0163333333333333
SOHLH1	-1.097
CDKN1A	-0.681928571428571
NCK1	-0.41675
ZNF550	-0.9465
SAPS3	0.232666666666667
SPIN3	0.1835
MAGEE2	0.3545
MIS12	-0.310666666666667
OR8H2	0.4725
KIAA0774	-2.4244
UNC5D	-1.2455
CUL7	-0.1075
LIPC	-3.81716666666667
DIO1	3.5335
C20orf11	-0.1189
CTRL	-1.25775
HS3ST2	-0.32125
PAK4	1.64016666666667
CCRL1	1.08225
RNF10	0.241
ZNF567	0.01975
ZNF660	-1.61
TCEAL3	0.2975
MAGOH	-0.819166666666667
CENPB	0.320166666666667
C19orf7	0.269125
LOC388965	-0.1825
ZCCHC13	0.6415
JMJD1A	-0.8008
HIST1H4H	-0.6695
TBRG1	-0.2237
GPC3	-4.411875
TAF1C	-0.64375
EBNA1BP2	-0.7165
CIAPIN1	-0.98275
PDGFRA	-0.899555555555556
CSTB	-0.64775
CENPI	-2.32716666666667
GTF2E2	-1.28683333333333
RPP21	-0.21825
CCNF	-0.929166666666667
KCNQ3	0.7345
FAM79A	0.8865
SLC22A12	0.6255
NOVA1	-0.7225
FZD3	0.6162
AKAP8	-0.89675
SOCS5	-0.140125
CFDP1	-1.793
DLG5	1.1615
PGM5	0.0656666666666667
C1orf144	0.208916666666667
HDAC10	-1.046
RND2	-0.12025
C20orf199	-0.229
RNMT	-0.606125
SLURP1	0.3735
ASTN1	0.177375
SH3BGR	0.75825
MYCL1	-0.369375
ZHX1	0.747833333333333
CENPK	-2.804
FOSB	1.1326
LOC643406	-0.60575
C2orf59	-0.634125
TMEM135	0.6455
SLC27A2	-1.18475
KRT33A	1.4525
OVOL1	1.517625
PAMCI	-3.11233333333333
S100A7	-1.383
ZNF789	-1.3955
HARS2	0.055
RPL23A	0.643666666666667
TCF23	-0.4965
UPF3B	-1.304375
C17orf78	0.0975
HLA-DOB	-0.1025
C14orf142	0.309
TEKT5	2.3715
DMWD	0.377
POLD1	-1.602
GSCL	0.1055
CALD1	-0.6871
SCRT1	1.03983333333333
AIG1	1.17675
UNC84B	1.199
ZNF404	-1.36525
TMED6	-3.54575
KIAA1462	0.625
LRRC27	2.21966666666667
PYGO1	-2.159
PIGU	-0.864
ALAS2	-4.10716666666667
WRNIP1	0.21275
CNNM3	0.936
ZNF2	0.34425
ST3GAL5	-2.02925
MRPL23	0.5875
TSSK6	-0.3695
PSMA6	-0.9895
C16orf70	-0.7965
KIAA1602	-0.03525
ALMS1	0.583666666666667
DCN	0.4625
TMEM132D	-0.9795
SUCLG2	-0.11975
ABHD14A	0.58675
DEXI	0.8725
AMPD2	-0.995833333333333
IFNAR2	-0.452166666666667
CYB5A	2.5376
TLOC1	0.27745
NXF5	-0.117166666666667
NRBF2	-0.45
KCTD3	2.11175
ITGAE	-0.791666666666667
SLC30A3	-2.092
ZRF1	-1.014
IFRD2	-0.1055
XAB1	-0.425
PYCR2	0.424666666666667
SERPINB3	-5.266
TMLHE	-0.1665
GEFT	-0.82725
ABCA5	-0.9985
EMR4	-0.401833333333333
TSFM	-0.41375
HIST3H2BB	-0.474
ARHGEF19	1.18625
TSPAN17	0.408333333333333
ABCC8	3.17475
MAP1S	0.648
C22orf36	0.86925
BNC2	-1.30321428571429
HIST1H4A	-0.75175
NDUFS3	-0.2485
WDR3	-0.5405
XKR4	-0.458333333333333
TTC33	-0.980428571428571
STMN2	4.211
CPN2	-1.13466666666667
HSPC105	-1.289875
PCOLCE2	-5.88125
C3orf55	0.004
KLHDC9	3.22683333333333
TBC1D23	-0.10825
ATXN2L	-0.698083333333333
MAP2K3	-0.0191666666666667
SCAP	0.13
ZNF486	0.0245
C20orf96	0.538
NARS	-0.30625
ADAMTSL1	-1.25421428571429
PRCC	1.14616666666667
CCDC126	0.8285
ZNF675	-0.049
CALCOCO1	1.58775
ANKRD43	-1.06825
CWF19L2	0.470833333333333
ZBTB32	0.3835
BRAF	0.317
ODF4	0.2905
MGC14376	0.200833333333333
HORMAD1	-2.5172
AAK1	-0.2485
PEBP1	0.270833333333333
TNFSF5IP1	0.236833333333333
DKFZp564N2472	-0.1525
RMND1	0.888625
IGKV1-5	2.75525
COL1A2	1.47441666666667
SERPINA5	-2.18425
AANAT	0.564
C19orf21	1.17633333333333
GEMIN5	-0.08925
UBR4	-0.417333333333333
LTBP3	1.53183333333333
AMHR2	-2.362
PROCR	-2.2
MYBBP1A	-0.28575
C20orf39	-0.662833333333333
ZNF697	-0.281375
PASK	-0.1668
ZNF776	0.315333333333333
RFXDC2	-0.51425
KIAA0467	0.1955
C10orf96	-1.39133333333333
ZNF503	-1.93675
GULP1	0.721083333333333
KCNE4	3.483
DKFZp434K191	0.424375
LOC196913	-0.5705
BHLHB4	2.447
CH25H	-0.627
LOC81691	-0.897
ALPL	-0.1035
COL12A1	1.028375
FOLR3	-2.53283333333333
GPR123	0.0705
TRIM62	0.215785714285714
ABLIM1	0.612666666666667
MAST3	0.2575
RHBDD1	0.583333333333333
LOC338809	0.73
RYBP	0.35975
TTC26	-0.355375
ZNF22	0.735333333333333
ISCA2	-0.3305
RDM1	-2.01425
PIGM	1.223
GNB3	-1.5455
ACTR2	-0.1566
HMGB1	-0.215
EDG1	1.4775
SOAT2	-3.768
OR10AD1	-0.6535
RAP1GDS1	0.166416666666667
LCE1F	0.4275
ESM1	-2.229125
RCN3	1.2635
CREBL1	-0.47475
DBNL	0.208833333333333
PTGER3	2.78175
USP30	0.157833333333333
BCL2L12	-0.883
KIF26B	1.0755
ZNF416	0.2365
ZNF225	-0.0115
C17orf70	0.501
ZNF554	0.901
RAE1	-0.985333333333334
TNIK	0.623333333333333
ACTN3	0.5865
MGC45922	2.2265
CCNA1	-0.754
RYK	0.0706666666666667
IL26	0.574
LRP3	1.76333333333333
QARS	1.02075
SOX7	0.807428571428572
BID	-0.469125
OR2S2	-0.0215
CXCL14	2.58075
C11orf47	-0.025
MGC29891	1.25283333333333
HSPB8	-0.2851
PRDM14	-1.18
NUFIP2	-0.05575
MNAT1	-0.844375
ZDHHC2	-0.95975
MBNL2	0.455125
ADD3	-1.068
CSNK2A1P	-0.8685
KLK6	-0.0438333333333333
TMEM111	-0.3913
KIAA1279	0.728
NUBP2	0.613333333333333
RAB42	-1.8325
ID3	-1.2313
TM9SF1	0.04225
MDP-1	-0.59175
POU4F2	0.744333333333333
IQCK	2
C16orf14	-0.108
CAPN3	-1.686125
FAM43B	-0.0715
RECQL	-1.1655
AP1G1	-0.806142857142857
CTNNBL1	-0.836666666666667
ECHDC1	-0.542666666666667
SMARCC1	0.2675
FOXQ1	-1.034125
GNAI3	0.0513333333333333
POLG2	-1.761
CD4	1.240375
ITLN1	-1.34966666666667
EBI2	1.83175
IRF1	0.5415
PTPRE	1.7078
PTK2B	0.01125
NXNL2	0.9155
SOX4	0.834388888888889
TSPAN3	0.313
SH2D1A	-3.62483333333333
C8orf58	-1.03383333333333
USP20	-0.17975
DUSP22	-0.563083333333333
CALB1	-3.131
L3MBTL2	1.426
MCRS1	0.27025
TMEM118	-0.963333333333333
C18orf8	0.470666666666667
FLJ10241	0.076125
GJA12	0.39275
PKD1	0.304
ZFP3	0.91
JAM3	-1.87275
LAPTM4A	0.989
DIRC2	0.1205
KIAA2022	-0.390666666666667
MYOM1	-0.1965
TRPM8	-2.8725
MOP-1	1.93325
PHKG2	0.037125
ZNF650	0.619375
KIAA1522	1.648
PSG8	-1.191
DDX19B	-0.6905
MOBKL1B	-0.488
DIAPH2	-0.439833333333333
PTPN12	-0.09875
CLN8	0.2608
CRYZL1	-0.217166666666667
CRY2	1.38
FCGR2B	2.89816666666667
PNPLA4	1.758625
ZNF454	-0.704
DKFZp434B1231	0.16975
CLDN11	0.4379
RFWD2	0.810833333333333
CIB2	-1.15366666666667
MXRA8	1.9075
HRK	0.3215
MAML2	-1.25175
C4orf31	-1.0705
C6orf192	-0.16225
COG6	0.314125
FAM5B	-0.9425
NFATC1	0.088
SEPT10	-0.458
SCYL1	0.4968
RPP40	-0.31125
SCOC	0.0053
KIAA1450	0.53425
CTDSPL2	-0.44325
TBX5	1.514
NAPG	-0.31
RHD	-5.3435
C14orf45	2.139
ZBTB22	0.9755
PLCG1	-1.307
ANKRD10	-1.50975
AQP7P2	-0.727
TAGLN2	1.08366666666667
HTR2C	-0.8142
SLC16A7	-2.18583333333333
C17orf83	0.0393333333333333
