Hybridization REF	TCGA-D8-A142-01A-11R-A115-07
MYD88	0.938375
PML	0.0688
TAF1A	-0.77775
CBFB	-0.69175
HIST1H3H	-2.05183333333333
C7orf29	-0.2345
COMMD4	-1.49116666666667
DPP3	-0.37825
DAB2	0.384625
LOC388882	0.371
YPEL4	-0.424625
AGBL3	0.34925
LRP6	0.5231
SERPINH1	0.750416666666667
TLE1	1.02175
CD244	0.812
ZDHHC15	1.00725
MGLL	1.2612
PLDN	-0.189416666666667
LOC654346	1.17
FAP	4.137
GPR37	0.837666666666667
SCARA5	0.429333333333333
EBF4	0.664636363636364
LSM6	-0.615
MLLT1	0.363375
SLC5A12	0.0385
A2BP1	-1.18983333333333
COPS5	0.302
TPM4	0.711857142857143
TNFSF4	1.16033333333333
ACADSB	-1.13933333333333
HERPUD1	1.182
BCL2L11	-0.226166666666667
CEP78	-1.109375
CDCA3	-1.195625
WBSCR19	-0.1909
MYO1A	-2.2865
PPEF1	3.23116666666667
LOC440348	-0.4535
CPEB2	0.75775
BPTF	-0.2915
RPL21	0.62425
GSX2	-0.1575
ADPRH	1.99633333333333
C17orf68	0.507166666666667
KCNS1	1.81416666666667
MLLT6	0.1937
PIWIL4	1.885
RNF26	-0.5235
RAP1B	-0.096375
ADAMTS1	-0.7878
ZNF571	1.0415
P2RY6	0.121
TRIM21	-0.0461666666666667
CADM3	0.12025
NLRC5	0.861666666666667
ADRA2B	-0.3085
LOC90835	-0.4715
PCF11	-0.58975
LOC400451	0.7755
GLTSCR1	0.4815
C17orf88	-0.547166666666667
CDH16	-0.91625
FGF7	3.03025
PCSK4	-0.549666666666667
NPC1L1	-1.84216666666667
TAT	0.012125
TBCA	-0.66975
MGC33407	0.29175
GPR115	0.89775
CYGB	0.505
FNBP4	-1.003
C12orf43	-0.4845
CBL	0.1792
CLECL1	2.03575
PPAPDC1A	2.70275
WDR25	-0.303166666666667
SGCA	0.9795
C22orf29	0.772833333333333
YIPF1	0.92625
GALK2	-0.8515
RAB3B	-2.01083333333333
LOC440087	-0.21375
UCP1	-0.2915
REEP5	0.60725
FADD	-0.2929
FOXA1	1.554125
CACNA1A	0.425333333333333
ABI1	1.9065
GRIN2D	0.213
SLC1A4	1.06966666666667
LOC401127	0.16125
HINT2	-0.407
PLD4	0.459833333333333
ZNF286A	0.659
ENY2	-0.096
IL1F6	0.332
PXDNL	4.554
C20orf79	0.00266666666666667
TNFSF13B	3.74
DENND3	0.28475
JARID1D	-3.36925
HIST1H2AK	-0.799375
LOC93349	-0.2267
SSH1	-0.4805
ENSA	0.158
LOC219854	0.353166666666667
CKAP2	-1.3786
DKFZP564J102	0.251833333333333
MGC87315	0.190666666666667
HNRPAB	0.11875
AMH	-2.8365
ZNF526	0.617
BRUNOL5	0.1698
CACNG3	0.274166666666667
TRPM1	-1.824
PPP2R1A	0.481125
COL2A1	0.71525
DDN	-0.212
FLJ25770	1.11283333333333
HK2	-1.06228571428571
ELOVL6	-1.27
MDK	0.33675
EPHX1	1.95575
RASSF2	1.10975
DKFZP434B0335	0.67725
DLX3	0.47475
PRTN3	-0.64175
AVPR1A	0.8595
C21orf125	-2.0315
TNFAIP8	-0.9955
GNB2L1	-1.06425
CALCRL	3.84775
SCGB2A2	4.52916666666667
UBXD7	-0.32325
ZNF674	-0.2175
TMEM35	0.235
BRSK2	-1.30675
HECTD3	0.1895
TMEM188	-0.13125
LGALS9	1.3065
SCARB2	1.60316666666667
USP34	0.66225
C17orf28	1.74725
ZDHHC23	0.49125
AQP12B	0.074
SLC16A3	-1.111625
APLP2	1.240375
ITIH2	-5.44525
MICAL3	0.5725
TNNI3K	-0.00789999999999998
HDAC2	0.365125
PRR7	-0.5846
THBS2	1.650875
LOC751071	-0.895833333333333
CA2	1.38383333333333
RANBP17	0.728
RLN3	0.2
CRYZ	-0.23
GBAS	-0.122333333333333
TAS1R1	-0.4715
MPZL3	0.6885
PCDH8	-0.744
HSP90B1	-0.0975833333333333
KCNK15	-1.1785
TNIP2	0.279166666666667
GPR146	-0.46675
NOL6	0.02875
SPC25	-2.49255555555556
STEAP2	1.83878571428571
VAMP3	-0.434833333333333
TCIRG1	0.20975
ZP4	0.171666666666667
PARL	-0.48375
TRIM39	0.776
KIAA1305	2.53975
CRNN	0.126666666666667
GRN	1.39875
HSH2D	-1.2305
SCAMP1	0.592625
KIAA1913	2.0585
PTS	0.83025
BANP	-0.00464285714285714
PRKACG	0.18325
ADCY6	0.2525
C16orf46	0.3595
CYP51A1	-0.0495
DDC	-4.71975
ANPEP	-0.583
PROM1	4.35966666666667
SIGLEC10	2.63625
COPG	0.8855
FAM26E	2.350125
TRIP4	0.40425
SNX3	0.531833333333333
C1orf175	0.556
PPY2	0.317
C14orf152	-0.026
FTSJ1	-0.154
DST	2.55655
LOC554235	0.13725
GLRX5	-0.7705
C20orf12	1.1291
CAB39	0.315166666666667
MSH2	-0.748166666666667
PIP4K2C	0.603625
CYLD	1.38975
WTAP	0.0689375
MGAT4A	1.74322222222222
TSC22D4	0.1571
CHRM2	1.4305
PPYR1	0.510666666666667
CCNH	-1.13533333333333
RRM1	-1.434
ECAT8	-3.4275
LOC400120	-0.4015
GABRA4	-0.4115
C14orf4	0.151666666666667
C1orf59	0.02475
CTDSPL	-0.231
NHEDC2	-0.554
PDE11A	-1.4405625
KLHL29	1.75325
CD5	-0.4039
TSPAN9	0.748375
WDR67	-0.3635
THUMPD1	0.1563
C18orf17	-1.997
CLYBL	-0.963833333333333
FLJ13231	0.04375
CMBL	-2.14325
LECT2	-0.45
NKAPL	2.11733333333333
LOC654780	0.553
OR4C6	0.5615
RAB30	0.5585
TSSK4	-0.095
TMEM163	0.6805
OSBPL11	0.341333333333333
GNB5	-1.20583333333333
CCL21	1.03125
C1orf121	0.745
FMO2	3.964
RPTN	0.749
MSTN	1.1905
VCL	1.03092857142857
FYTTD1	0.48625
C11orf1	-0.792
CCDC88C	-0.28775
HFE	-0.362888888888889
MOGAT1	0.45
FAM125B	1.04233333333333
IRGQ	0.4655
RAVER2	-2.1665
AKAP5	-0.035
SSSCA1	-0.5035
C11orf63	-0.00224999999999999
ACTG2	3.6898
PORCN	-1.173
DTL	-1.28090909090909
TMEM151	0.202
FAM122C	-0.01575
RSAD2	2.4296
BAT4	-0.634
KRTDAP	-2.36166666666667
MYH8	0.55525
CRTC3	0.38425
LRRFIP2	0.7431
INTS4	-0.300833333333333
TTN	-0.7115
SLC26A5	0.405
PLLP	-2.01925
RGS6	1.6135
SRGAP3	0.1385
ZNF525	0.206666666666667
NBR2	-0.708666666666667
C13orf1	-0.248
ZNF137	0.6045
CEP27	-1.30925
BEST2	0.0165
RNF121	0.41225
DMRTC2	-0.07125
C8orf76	0.403
BCCIP	-0.58575
MEST	-2.55775
HTRA2	0.9915
ANGPTL2	1.30375
ILKAP	-0.504
ERAS	-0.0025
HBS1L	-0.707625
CPA5	0.421
TMEM30A	0.4885
CD300LF	2.50733333333333
WISP3	3.584
CRK	0.801428571428571
PDS5A	-0.274
BRPF3	1.06033333333333
NEDD9	1.064875
SMPDL3B	2.089
PSG6	0.8805
PSMD13	0.01525
ETV5	-1.7860625
OR51A4	0.3175
BTBD7	0.00591666666666667
GSTO1	-0.93225
hCG_16001	-0.6245
MAD2L1BP	0.9545
COX6A2	0.323
SCNN1A	1.74166666666667
LSM1	-0.292666666666667
UGT2B11	0.727
IDUA	-0.382
PPP2R3C	-0.744333333333333
COX11	-1.02866666666667
PDZK1	-3.2295
ZNF443	0.936666666666667
MGC21874	0.5965
ZNF323	1.7583
KRTAP10-10	0.257
CXCL6	0.18525
SLC34A2	0.7821
LOC284402	-0.2025
NPTN	0.53975
UPP1	-1.73391666666667
SLC6A9	0.635
OR7G3	0.037
CISD1	-0.741166666666667
ZNF545	0.600666666666667
SYT14	-0.3985
NT5C3L	0.242333333333333
ZNHIT3	-0.494333333333333
SNRPD3	-0.17225
KIAA0701	-0.25975
UNC93B1	0.222166666666667
GMNN	-1.484375
SPCS2	0.420666666666667
LOC388524	-0.864
NAPRT1	-1.829375
PNLIPRP1	0.65225
OR6V1	1.35
PRKAB1	0.0555
EYA4	-2.11983333333333
KIF20A	-1.74675
ALG10	-0.03875
ITPKC	0.8195
LMX1B	-0.142333333333333
RPUSD4	-0.181333333333333
C7orf34	0.407833333333333
DLGAP2	0.05225
PFN1	0.502
MICALL2	-0.5505
ZNF654	-0.164
SS18L1	-0.270375
SLC16A8	0.05
MKI67IP	0.61
ITGB3	3.0805
TCEA3	1.06275
CEP152	-1.59225
CLIP1	0.86575
ZNF75	0.4019375
ATP5C1	1.14683333333333
NUDT5	0.951166666666667
PSCDBP	1.7745
UBP1	-0.1065
RBM27	-0.4045
C13orf15	3.32775
ZNF282	-0.409
ZNF222	0.2151
COL10A1	5.626
PRDM15	-0.7635
TTTY5	0.005
FAM9C	-0.369833333333333
C20orf67	0.3825
GNG13	1.205
F12	-1.4005
C1orf41	-0.64425
CPXCR1	-0.4675
GSK3A	0.344375
SUPT6H	-0.2805
PI16	0.960833333333333
ELL2	-0.674833333333333
C9orf167	-0.813166666666667
PVRL3	-1.6903
FLJ38596	0.61425
ADAM20	-0.30875
GPR89A	0.993
GPR87	-1.165
ZNF30	-0.1595
SMR3B	5.55175
ZNF770	-0.427375
TRPC4AP	0.0183333333333333
DKFZP686E2158	-0.475833333333333
C2orf28	-0.209833333333333
FREM1	-1.55983333333333
LAMA4	0.858666666666667
ADPRHL2	-0.2375
EIF4G2	0.4
GUCA1A	-0.462
CTNNA2	-1.489
NUDT15	-0.763166666666667
CEPT1	-0.616666666666667
ZNFX1	0.2511
CCDC92	1.563
TDRD1	-0.2305
KCNK5	2.24233333333333
ETNK1	-0.657083333333333
LTA	0.2815
TTPA	-0.521
B3GALNT2	0.49075
SC65	0.657
PEX5L	-1.31325
EPS15L1	-0.39075
MGEA5	-0.759625
HIST1H3A	0.999
ING1	0.37625
BCAT1	-0.34275
ORC6L	-1.501
KLK11	-3.0465
C19orf28	-0.51025
DNER	-4.620375
MED22	-0.296071428571429
ETV6	1.5595
CHAC2	-0.7385
CD300E	0.198
CEBPB	1.05316666666667
ZNF398	-0.3675
LRCH3	0.1605
HMGA1	-0.0811666666666667
CAPN7	-0.308333333333333
MGC5566	-2.7475
CCL3	2.70675
NANOS1	2.029875
ZFYVE19	-0.78075
APITD1	-0.928833333333333
PARD3	2.20475
IRAK4	0.113666666666667
SERPINI2	0.344
CEP170L	-0.324
TTC9	2.20625
MYOM3	-0.8825
MLPH	0.30025
LOC222699	-0.5635
NRG1	-0.168083333333333
TBC1D9	0.00427272727272727
TTK	-0.556166666666667
ZNF557	0.27
DDX41	-0.708166666666667
FANK1	0.5795
UBE2D2	-0.404875
PSMB10	-0.315125
MYH7B	-0.3655
GABARAPL2	0.592125
MARVELD2	0.213833333333333
DGCR2	0.914333333333333
UNC45A	-0.379166666666667
C6orf72	0.3425
ZNF683	4.0765
GIT2	-0.02175
CASK	1.5405
C14orf161	2.5315
LRRC44	-1.40275
TIFA	1.304625
UTP11L	-0.7215
C6orf65	0.05975
FDPS	-0.08775
DUSP9	-1.8477
SLC17A8	-0.0396666666666666
OR51G1	0.284
NANS	-0.9455
OLFML1	1.67375
ATP10B	-1.106
NPAS3	0.508
PRKCA	-2.0353
GGA2	-0.15825
LCE4A	0.1775
SPANXN3	2.40825
CCDC115	1.77725
SDCCAG3	-1.18375
GLIPR1L1	0.39625
TTC1	-0.53725
C17orf76	0.5175
MAD2L2	-1.2975
HIPK1	-0.2472
LRRC3B	-0.265833333333333
CLN3	-0.341454545454545
C17orf47	0.019
FMN2	-2.36125
TUBB1	-1.3515
WAPAL	-0.394833333333333
C3orf21	-0.08725
SCN5A	-0.5169
SMYD1	2.27675
BEX5	1.61075
ZNF192	-0.24
SEC22A	0.277
GRIA2	1.59721428571429
KIAA0825	-1.7435
NUSAP1	-2.37109090909091
LANCL1	-0.43375
C15orf40	-1.162
ZNF645	0.351875
GPR61	0.101
NLRP14	-0.2455
SNX21	0.1828
C1QTNF8	-0.115
C17orf46	0.417
IFNA8	0.6375
SPRR1B	-1.69916666666667
FLRT1	-0.931
SNX17	0.6295
ASB2	-0.716
HBG1	-4.788
RPRML	-1.75975
JOSD2	0.619166666666667
PLSCR3	0.82275
SPOCD1	1.0385
RAB39	-0.2815
GHRH	0.3125
ITIH5L	0.87675
C17orf37	0.79675
SMCR8	0.3655
DPY19L2P3	-1.83483333333333
IL11RA	1.022
GDF3	-3.939
RPS6KB1	-1.22333333333333
DNAJC19	-0.3468
TOP1	-0.23875
CRCT1	-0.250125
MPST	0.228125
DPM2	-0.018
FAM38B	-1.28383333333333
SLC18A1	-2.1335
FARP1	0.660166666666667
PAX7	0.075
TUBD1	-0.76525
GNL3	-0.340875
BTG2	0.384066666666667
NDUFS6	-0.44175
C1orf79	-1.32625
ERAL1	-0.15875
ECHS1	-0.287
VPS4A	-0.269
CYP11A1	-0.838375
ABCC6	-2.77721428571429
PBX4	-1.2025
MOSC1	0.863125
NCF4	1.06375
HYMAI	-0.0345
NAGPA	-0.618
OTOP2	0.168
ACOT12	0.33975
MTHFD2L	-0.355875
LOC441376	4.0735
C19orf34	-0.0645
RAB1B	0.38175
ALDOAP2	-0.843
NTRK1	-2.01933333333333
ARTS-1	0.1535
SLC6A11	-0.6785
NAP1L2	-1.8235
CNGB1	0.155333333333333
EPB41L4B	0.1285
FAM134B	-0.744125
HS3ST3A1	-0.521666666666667
CPXM2	4.75975
SIRPB2	0.2605
CHORDC1	-0.3985
TRIB3	0.106
SLC2A5	1.34775
C2orf49	0.0518333333333333
DDX5	0.1165
OR5L1	0.206
ANAPC4	-0.249333333333333
ZSWIM1	-0.013375
LOC93622	-0.448625
KCNK3	-0.4019
RP11-35N6.1	-2.463625
ZFP161	0.240166666666667
AQP9	4.40575
SLC15A2	2.3425
MREG	-0.785666666666667
OR9I1	-0.086
PDLIM2	0.054625
ADAM7	0.12
GSTCD	-0.2785
WDR21A	0.552125
SLC12A8	2.82816666666667
TMEM174	0.236
IGSF3	1.74308333333333
LRRN1	1.7015
LOC402117	0.0315
SRPK1	1.12866666666667
LY6K	2.2111875
NFIA	1.6575
PTCD3	-0.378125
LEP	1.1925
PCDH21	-0.877333333333333
MAPKAPK2	0.870928571428571
NMNAT1	-0.499333333333333
LHFPL2	0.916125
C9orf43	-0.33575
DIP2A	0.512333333333333
ACTR8	-0.03075
CCDC34	-1.27825
PTPN22	-0.34925
ITGA3	-1.703
FAM129C	0.21125
RABGGTA	-0.138666666666667
UNC45B	0.43375
KIAA1033	0.272
ZNF510	0.158666666666667
CYP2D6	0.723333333333333
SLC26A10	-1.3865
STX8	0.28775
LUZP1	0.351375
WDR89	-0.364833333333333
EIF4G3	-0.5366
C5AR1	1.645125
ZNF623	1.179
A2M	1.63825
TGM7	0.4915
GRPEL1	-0.774833333333333
LMNB2	-0.587
ROCK2	0.793166666666667
SNX16	0.967125
CCDC66	-0.23575
ANXA3	3.3335
KIAA1609	1.021125
EED	-0.53925
RNF32	-1.66133333333333
HES1	0.5223
CLC	0.0121666666666667
ISL1	0.306166666666667
KIAA0528	-0.42875
MANEA	0.887875
C1orf61	-2.137
hCG_2001000	-0.4075
RAPGEF6	-0.8955
KIAA0020	0.100333333333333
NEIL1	0.3135
C16orf45	-1.287125
RBM10	-0.355833333333333
C10orf125	-0.14
MRS2L	0.65
DNAH17	0.212125
C19orf10	-0.09975
C1orf160	-0.5155
SLFN12	0.1285
EXOC3	0.0201666666666667
HIST3H3	0.98625
NCOR2	0.221666666666667
TNFRSF9	0.58325
MFSD8	0.348
ALX1	-3.87633333333333
NOL1	-1.3865
PODN	3.361
TIAL1	-1.052
HIST1H1E	-1.87175
NPY6R	0.339
TM4SF4	0.07
CORO2A	-1.777
ETNK2	1.14383333333333
APOE	0.5444
ANGPT4	0.3025
HDGF2	0.025
G30	0.292
ST8SIA4	0.479375
F2RL1	-0.872875
FAM19A4	0.02125
CCAR1	-0.52575
B3GNT7	0.5695
OPHN1	0.9018
DSCR6	-1.505
C21orf13	-0.8345
GAS2L1	1.23558333333333
RFX3	0.513166666666667
COPS4	0.235375
BCHE	-4.37583333333333
BCL2	-0.3025
HBZ	-3.14783333333333
ARL13B	-0.078625
MAPBPIP	1.140875
MYO15B	0.410625
SPZ1	0.22525
KIAA1324	1.38666666666667
PLCL2	-0.059375
C4orf29	-0.8805
WDFY2	-0.295
ZNF284	-0.041
NAALADL1	0.8695
DUSP5	-0.908666666666667
PXDN	2.103125
SLMO1	0.44775
TNXB	0.2523
BIRC7	-0.7755
A4GALT	0.755666666666667
TIMM22	0.20425
FAM110C	-1.219
TOMM34	0.181625
ABHD9	0.5325
ADAM32	0.45
CRHBP	-0.60675
AQP2	0.35675
LOC130355	1.949
ZNF187	0.305166666666667
ZNF816A	0.55
F7	-0.409125
CNOT1	-0.6325
SLC13A4	-1.128
ZBTB11	-0.1415
B3GALT5	-0.187
EXOC2	1.07566666666667
IRS1	-0.3681
TMEM1	-0.0246666666666667
MRPL34	-0.935
SAMM50	-0.57925
CDC42EP3	0.576375
HSF2	-0.4363
MFN2	-0.471
TSPAN7	-2.17916666666667
NUCB1	0.576916666666667
RHOH	-1.87075
ARL16	0.19
TACR1	0.14925
SFRS5	-1.08033333333333
SNX25	0.31575
RHBDF1	0.914166666666667
PCDH18	3.39066666666667
HMG1L1	0.01175
MYO5C	0.607875
MAPK10	0.7825
LDHAL6A	1.36683333333333
NUDT12	-0.501833333333333
NCAM1	-0.18175
GLIS2	0.5815
GGTL4	0.55075
DAPP1	2.414
ATF7	0.484125
KIAA0748	-1.20725
NFIL3	0.12475
TM6SF1	-0.1325
SEZ6	0.08475
NANOS3	-0.112
DNAJA3	-0.3675
CLDN6	-1.079
CIITA	2.528
EPHA4	-1.34266666666667
FANCC	0.288
CMTM3	1.609
PSG3	-0.092125
MRPL15	0.46725
C21orf59	-0.2285
PLCXD2	0.17125
C2orf34	0.599875
UBE2L6	-0.29625
MED14	-0.0503333333333333
HP1BP3	-0.4753
C6orf208	-0.2415
TPBG	-0.79325
OSR2	0.739625
XPC	-0.3435
KLHL7	0.0565
CCR3	0.171333333333333
AGTPBP1	0.529333333333333
PCSK6	-2.67786666666667
STAT5A	-1.3385
FAM18B	0.3785
LONRF2	-3.26483333333333
PTPN2	-0.54775
SF3A3	-0.847166666666667
EFCBP2	-0.0545
HCFC1	0.2265
AHNAK	1.07195
ACTR5	0.4355
KIF14	-1.68071428571429
TENC1	1.00075
HEATR5B	1.2005
YIPF2	1.12783333333333
MYEOV2	-0.115833333333333
DUSP18	0.95325
KIAA1012	-0.46475
AHR	0.193833333333333
C17orf53	-1.0545
PTPRH	-3.45675
ATP6V1C1	0.4772
TAS2R3	0.0745
LOC440356	0.58775
COQ10B	0.28175
PSMF1	0.556083333333333
SORBS2	3.3035
NFE2L2	0.09075
TMCO7	-0.505
SH3PXD2A	0.9827
SH2D2A	-1.30675
SPINK5	-2.38625
MRPS24	-0.98325
OPA3	-0.10825
TRAF7	1.05083333333333
C4orf35	0.364833333333333
MT1G	-2.319
MGC39545	0.47575
HS1BP3	0.7376
OR2B2	0.3565
CHRM4	0.247
SFRP2	3.7815
RIC3	-0.68
ART1	0.5615
C6orf1	1.74125
DUS4L	-1.29325
C10orf104	-0.34675
TNFAIP6	3.2815
RTEL1	-1.155
CCT4	0.5006
ZNF709	0.24025
CHMP6	0.610833333333333
UPP2	0.46775
CYP19A1	-1.85825
CD151	-0.437833333333333
NDUFA13	-0.892166666666667
ARFRP1	-0.251166666666667
FAM26B	1.06
CRYBA1	-1.701
MRPL41	-0.680166666666667
NPFFR2	0.848875
HRH2	0.2465
SCAMP3	0.758
MTMR6	0.484
MTG1	-1.50216666666667
UBTD1	1.25025
CRABP1	-3.0375
FLJ33790	-0.1454
KIAA1908	-0.986666666666667
GPR158	1.646
PACSIN3	1.458
OMD	2.99516666666667
CATSPER1	-0.263666666666667
HOXB8	-1.8415
FBXO46	0.7535
OAS1	0.305166666666667
SVIL	3.13125
PHB2	-1.24925
ADCY3	-0.0035
NDRG2	2.67
ERMAP	0.3027
APBA2	-0.606
IGSF9	2.1015
WNT6	-0.487357142857143
MYCBPAP	-0.827
ATP2B2	-0.0963
CPVL	0.7108
TRAM2	0.899166666666667
NOP5/NOP58	-0.387
ZNRF4	0.2965
TLK1	-0.05975
MTMR12	1.36207142857143
ZNF384	-0.314666666666667
FAM9B	-3.2975
RPN1	0.5535
PMVK	1.71525
EIF3D	0.1731
SIX2	1.1465
HPS1	0.354928571428571
RNF7	-0.08525
PSKH2	0.17
KCTD13	0.104
CSMD3	-0.6808
FBF1	0.299
IL8	-3.720375
SERPINB13	0.465333333333333
FBXL20	0.832
BLR1	0.54325
SH2B1	0.217
RFNG	0.4855
RAB20	0.729333333333333
RBM7	0.13775
POLR1A	0.280833333333333
TMPRSS4	-3.414
TAF9	-1.397625
TERF2	0.1095
TNFRSF1A	0.357
ACADVL	-0.368333333333333
GTF2H5	0.47625
EDG8	-0.0491666666666667
C9orf140	-0.25675
UST6	-0.14275
ZBTB8OS	-0.9425
ZNF710	0.514
GPR174	-1.132
ATP6V0A2	0.061
KIAA0319L	-0.60775
XKRX	0.81
DOPEY2	1.5042
SDHD	-0.45425
SUMF1	1.11775
OSM	3.436
OPN3	0.9285
DAGLB	0.0388333333333333
PPFIBP1	0.7204
TRIM63	-3.5595
C10orf53	-0.018
LYPD3	0.0335
BCL7A	0.71075
AGER	-1.2405
TCF19	0.069875
SAT2	-0.199
PFTK1	0.1335
GABRE	-1.9905
C15orf38	1.0353
FIS1	0.023
KCNV2	0.35475
CLPS	1.106
PPCDC	-0.8755
FOXN2	0.763333333333333
NT5E	-1.6862
CD83	0.96625
IL18	0.826375
VPS16	0.1485
IGFBP2	-0.198
NOTCH2	0.6855
SIGLEC1	2.644625
CD93	5.1835
SULF2	-0.22275
CEP164	-0.05525
P53AIP1	0.470666666666667
TOR2A	-0.304
ZNF136	-0.01325
MGP	3.3402
CCDC144A	0.580333333333333
TRPC1	-0.717333333333333
SMS	-0.0955
MAPK7	-0.2135
RRAGC	1.131
PARD6A	-0.319666666666667
NUB1	0.5445
SYNGR4	-0.2795
OR11H12	-0.131
WIF1	3.736125
GCH1	0.797
OR11H4	0.275
SLC44A5	-0.4395
GPRIN2	1.585
LOC401431	0.5585
CPA4	-0.1098
MELK	-0.758111111111111
IL15RA	0.656
CUL3	-0.00225
HMBOX1	0.7525
PODXL	-1.4265
CCT6B	-0.139
COMTD1	-0.476
MUC20	-1.476
GPX2	-3.79125
ITK	-0.622625
FBXL5	1.35825
C13orf27	-0.944
DEFA5	1.228
TRHDE	-0.503
MTP18	-0.265
UQCRQ	-1.1443
ITGB2	2.25966666666667
CSRP2BP	0.31625
TAS2R44	0.762
PHPT1	-0.671625
FAM44C	-0.67175
ERH	-1.09325
MPHOSPH1	-1.636
MORC1	-0.82
PARVB	0.442
LAMA1	-1.63716666666667
PGBD3	-0.786
GIMAP6	3.87425
AREG	-3.06883333333333
LIPT1	0.422
MGC99813	-0.69975
C1orf201	1.019
GRIN2A	-0.7439
MAN2C1	-1.2725
NSUN5	-0.239
SF3B5	0.28475
MYC	-1.9735625
NRXN1	-0.116666666666667
ZNF18	0.2545
SPDYA	-0.485625
SLC37A1	1.7695
DECR2	-0.745
ANKRD38	3.157625
SPTLC3	0.202
SUPT16H	-0.82675
DTWD2	-0.7795
ULBP1	0.00650000000000001
ZADH1	-0.440333333333333
OIP5	-2.326
IL10RB	0.376666666666667
OTUB2	-0.40325
VWA3A	-0.228833333333333
SPIC	0.8505
OR6C4	0.071
PSCD4	1.54516666666667
DPY19L2P2	-0.587
TRAPPC6A	0.335166666666667
C21orf2	-0.3555
CEMP1	0.72625
LIN7B	0.647
E2F7	-1.70816666666667
VCP	0.221
LAMA3	0.148416666666667
BGN	2.27875
GPR160	-2.34866666666667
COCH	-3.322
GPR81	1.29166666666667
APOBEC3F	-1.198
tcag7.1017	-0.898
C1orf32	0.8965
SCGB1D2	1.92525
FLJ43987	-0.467
C6orf170	0.401
KLK9	0.329
GPD1L	-0.392
VPS37B	1.4775
ATG3	-0.0548333333333333
ADAMTS17	0.114
KLHDC2	-0.690166666666667
NDUFV2	-0.112
BLK	-2.0205
MATN4	-1.028
GPM6A	-0.412375
GBP4	3.55816666666667
TMEM162	0.0715
PKP2	0.5475
HRASLS	2.17222222222222
MMP1	0.48425
SFXN3	0.0303
FSD1	-2.07716666666667
ST6GALNAC3	-1.95733333333333
CA12	-1.6315
NCOA6	0.63425
C19orf58	0.3128
PPP4R1	1.1735
MAN1A2	1.1065
IKBKAP	-0.5995
UPF1	-0.163833333333333
KIAA1219	1
WNT16	0.282166666666667
SNW1	-0.592375
IL18RAP	2.69725
RPP30	-0.554375
CDC40	0.0422857142857143
SETD3	0.267666666666667
SLAMF6	1.134
ELK4	-0.1985
TRIM47	1.397
ACOX3	2.0645
TRIM6	0.57425
KIAA0372	-0.437166666666667
TP53AP1	-0.42975
SMURF2	0.689
ADAD1	0.51625
EBP	-0.3566
KRTAP13-2	0.1315
FLJ36874	-0.507833333333333
TOR1A	-0.285833333333333
P2RY4	0.245
GPBP1	-0.25675
TRPV1	-0.516875
ADAMTS12	1.56366666666667
PES1	-0.1661
ATG4A	0.5125
MAGEA10	-1.0365
WFS1	0.16975
CC2D1B	-0.177333333333333
PABPN1	-0.800875
SLC25A30	0.36175
SLCO1C1	-0.106
SLC22A5	-1.04725
KIF23	-1.86533333333333
SYN2	-0.796666666666667
ASPN	8.32
CENTG2	0.95725
QSOX2	-1.1248
FLJ10815	0.458
STK24	0.03475
SPEG	1.2968
STK10	0.2305
DACT2	-1.768
AAAS	-0.8955
SSX3	-1.27475
ABCD3	-0.2499
C4orf12	-0.36675
PARVG	1.31083333333333
FIG4	1.5895
C9orf46	0.26075
TMCO6	-1.095
IGHMBP2	-0.10425
DUS2L	-0.307166666666667
FAM3C	1.030125
TMEM16D	-1.13425
DCTN4	-0.07625
KCNH3	-0.36475
EIF2AK2	0.91525
AP1S3	1.184375
CST4	1.7755
PAM	0.9648125
NUTF2	0.15475
CITED2	0.7098
SLC39A4	0.6045
C2orf52	-1.0485
GRM3	0.05675
C12orf49	1.7695
CCDC49	0.3029
GRAMD1B	-1.479375
FNDC4	1.66
SIAH2	-0.134375
GDPD4	-0.16075
C21orf87	0.10025
ATP5A1	-0.864666666666667
C16orf63	-0.577375
LOC388135	-0.958833333333333
ATP5J2	-0.0315
MMP3	-0.5405
EMID2	-0.11675
CRHR1	0.41225
WDR70	0.151
C13orf31	1.74425
ZFAND1	-0.01775
CCL18	4.22533333333333
C3orf49	-0.391
RINT1	0.0945
KIAA0408	-1.64866666666667
F13A1	4.8566
SLC10A1	-0.0238333333333333
OGN	1.14525
GIPC2	-2.21416666666667
XPO6	-0.3955
LCE1A	1.473
FMR1	0.3319
LOC374920	0.168
DUSP3	0.699375
ANKMY1	0.11725
C7orf50	0.00625
BBS9	-0.1065
UNC119B	-0.382875
C9orf72	0.4345
MGC35440	0.71625
ENTPD6	0.39325
PPP1R2P9	0.31425
ERCC4	0.29225
FAHD2B	0.9135
HMHA1	0.5675
HACL1	-1.497
RAD23A	-0.114
FAM83B	2.89875
PPP5C	-0.297333333333333
RNASEH2C	-0.4615
C9orf153	-0.1455
SCAMP4	0.738
GHITM	-0.6009
NDUFB7	-0.232125
ADCYAP1	-0.374666666666667
SP110	0.6905
MAP3K7IP2	0.4695
DHH	-0.198
AGRN	0.905214285714286
WDR33	-0.224333333333333
CEP290	0.113
PRPS1L1	-2.4105
KLRA1	-0.4635
GPR97	-0.023
CHD7	1.341
TLR10	1.81575
SLC30A8	-1.102
HIC1	1.726
IAPP	-0.0355
