Hybridization REF	TCGA-AO-A0J9-01A-11R-A034-07
ACSL4	-0.75425
LOC440258	-0.4915
TMEM176B	3.94066666666667
SOX2	-1.2055
SCO1	-0.8808
COMT	-0.9055
AOC2	0.612
PDLIM5	1.31828571428571
SPHK2	1.2675
NXPH2	-0.027
GPR108	-0.3235
RAD51L1	-1.09983333333333
TMEM54	0.219
LETMD1	-0.400222222222222
SLC6A17	2.35125
KRT75	0.6615
STT3B	-1.83966666666667
CD3EAP	0.173833333333333
TMEM63A	0.09325
DUSP13	-2.45225
CD1C	-0.483833333333333
LASS2	0.6475
AVP	3.765
PITPNM1	-1.5075
FLJ22795	-0.185
MCTP1	-1.29575
TRIM68	-0.395833333333333
UCK2	-0.998166666666667
ABHD1	1.59825
FAM50A	-0.3515
RNASEH1	-2.19383333333333
PCP2	1.78866666666667
OR52H1	-0.4605
C20orf149	1.05975
RBP5	-1.17516666666667
HYAL3	-0.77175
CLPB	-0.927
SMNDC1	-0.74275
DONSON	-2.28933333333333
FLJ27523	3.547
BARHL2	0.6036
SLC30A9	-0.836166666666667
TMPRSS11B	-0.88375
E2F8	-1.5214
CCDC25	-0.377166666666667
C14orf48	1.0328
C20orf116	0.18375
TSPAN11	0.136
YIF1B	-0.575666666666667
FAM12B	1.19
OR1L6	-0.507
HPN	-0.55
NBN	-0.629875
C14orf94	-1.101
OCLM	-0.411
ZSCAN18	0.6893
L3MBTL	-0.8014
TSTA3	-0.2195
RAC1	-0.328375
C19orf15	-0.1604
NFE2	-4.02925
KLK14	0.257
ARSF	-0.1315
MAST2	0.124
AMICA1	3.057
GTF2A1	0.436428571428571
ATP1A3	-1.4345
TC2N	1.8108
PNKP	-0.203
ODZ2	-1.408125
MATR3	0.389125
S100P	-2.138
KRT82	-1.0485
CA13	-0.576666666666667
PROZ	-1.5485
AASDH	-0.0047142857142857
C19orf40	-0.733166666666667
DCK	-0.681307692307692
FAM5C	-1.77625
SLC6A4	1.7695
MID1IP1	-0.510875
TESSP5	0.2315
TMOD4	0.903
DOCK2	-0.988666666666667
TUG1	-0.350875
NUP214	-1.33125
DPYSL2	0.394409090909091
GOLM1	0.226833333333333
MPFL	-0.0577500000000001
SOX13	1.06225
SDCCAG8	0.6126
KEL	-1.24533333333333
NUP210L	-2.36425
GK	-1.22183333333333
DNAJB1	0.24
ALPK3	-0.1565
CHID1	-0.789
CYLC2	1.0916
IKZF5	0.6335
C8orf51	-0.608166666666667
PPM1J	-0.6365
GIMAP8	4.101
GPR101	-0.1305
NR2F1	1.7105
ACAD8	-0.60225
RBM35A	0.39825
GNAI2	-0.787833333333333
METTL8	-0.412666666666667
SLC39A7	-1.4615
FBXO8	-0.019
CAMK1	-0.5115
RFC3	-1.678
FAM129A	1.4455
ILF2	-1.3575
FGFBP3	-0.829
NOM1	-1.306
PSMA3	-1.06025
ASCC3	0.4357
ZYG11A	-0.06125
SOX21	-0.322857142857143
LYRM1	-0.3645
DEFB1	2.369
LOC91431	-1.01916666666667
OR7C2	1.181
FAM46B	0.67125
TMEM18	-0.152375
ARHGAP30	0.829333333333333
TMEM86A	2.499
EPHA2	-0.9725
C10orf46	0.16135
TCHH	0.202
C3orf30	0.9018
LOC285636	-0.0596666666666667
PAIP2	-1.35025
CYP2U1	-0.829625
C12orf34	1.717
SARS2	-0.3585
ZCWPW1	1.5425
SAMD12	0.47225
KIAA1430	-0.583
ACAT1	-1.679
MEOX1	1.26716666666667
ADAMDEC1	2.8055
PHKA2	-0.9375
CARD11	-1.43416666666667
CALML4	0.919
TSSC1	-1.89825
TMEM45A	-2.47866666666667
MPP7	2.0735
POU1F1	0.362666666666667
SLC2A13	-0.351
FBN2	0.0733076923076923
ZC3H7A	-0.504
LAIR2	0.58325
ST3GAL1	-0.8765
LCT	-0.786
GEMIN8	0.0336666666666667
KLF16	1.6348
HIF3A	-0.162625
FAM44A	0.528071428571429
AQP10	-0.4044
PLA2G2A	2.0905
FOLH1	-0.0456666666666666
C20orf186	-0.16
MAPKAP1	-1.028
SPRR2D	-2.01325
UBQLN4	-1.2212
RSHL1	1.0405
PIAS3	0.46325
MRPL24	0.5285
GREB1	-0.666375
FAM27E3	-1.455
NUP62CL	-0.722333333333333
NEUROG3	4.092
REEP3	1.7505
MARK1	1.875
LMBRD1	0.13025
PRPF19	-1.436
PNMT	-0.453666666666667
CTGLF1	-0.6565
SLC25A16	0.9355
EIF2B3	-2.7795
RPA2	-0.96625
PAK6	1.30083333333333
CCDC26	-3.38285714285714
SEMA3E	-0.568
MXD4	0.9121
TNFSF10	2.23077777777778
SMARCB1	-1.53116666666667
DTX3L	0.306
PLA2G4E	-1.9235
PPAP2A	1.654
ULK1	-0.30475
TAS1R3	0.748
SLC2A3	-3.05281818181818
ARID3A	-1.1265
GNG5	0.066
ACOX1	0.0188
KIF5B	-0.3585
NUP153	-0.928333333333333
MUC7	-0.846
CSDE1	-0.635357142857143
CLPTM1	-0.594
C3orf23	-0.0634285714285714
LRRC17	-0.215833333333333
TTYH3	-0.461125
ATP5B	-2.6225
ELF3	0.5652
CPSF3L	-1.803
ZNF665	-0.893833333333333
TLR6	-0.312
GPI	-0.805
RAD9A	-0.565142857142857
NDST4	-2.28933333333333
AGPAT3	0.237666666666667
MAGI3	0.156333333333333
ADORA2A	0.518375
CACNG7	-0.8395
CAMK2D	-0.844642857142857
CCHCR1	-0.82975
RPS27A	-1.37375
OR10G7	0.639666666666667
GCM2	1.143
FAM135B	0.873625
E2F1	-0.77475
PLCB3	-0.423333333333333
OR2AE1	0.242
COIL	-1.341
CDC25C	-1.03333333333333
RAB11FIP2	-0.138083333333333
TSC2	-0.535
CTGLF5	-1.421
CCDC108	0.375444444444444
OR13C4	-0.407
C10orf81	1.7785
PTPRB	3.157
ACP2	-1.48775
LAG3	2.10725
MRPL54	0.06525
LOC201175	3.982
ITGB1BP3	0.61925
SPTAN1	0.0811666666666667
SIPA1L2	-0.27125
RCAN2	-0.7865
CDX2	-1.0295
ECOP	-0.68725
ACTR1A	0.458357142857143
PPARG	0.847
BBS10	0.847166666666667
TMEM44	-0.52375
BPIL2	0.811333333333333
CITED1	-1.23975
IRF6	2.87825
PRDM4	-0.2825
RRP9	-1.26833333333333
OR10H4	0.45975
IL31RA	-1.6575
GNB1L	-1.073
MYBL2	-1.865125
ZNF407	0.296833333333333
PPIG	-0.000999999999999959
TTC18	1.84175
RPSA	-0.3295
MAPT	2.1154
MRE11A	-0.468909090909091
C8orf37	-1.72133333333333
RASGEF1C	0.234666666666667
STBD1	-0.0985
CTAG2	-0.2245
MGAT5B	-1.7948
ECM1	1.429375
RLN1	0.355
PARP14	0.22075
EPB41L1	1.5048
HOXA3	0.540083333333333
MAGEA9	-1.243
RPS8	-1.13866666666667
RPS19BP1	-0.47325
FOXJ2	0.071
C10orf76	0.370625
IL17RE	0.04825
C10orf65	0.4275
ZNF343	-0.9602
FBXO33	0.189625
UHMK1	-0.0685
LY6G6C	-0.502333333333333
FGF19	-2.49875
C14orf128	0.0643333333333333
IFIT2	2.12725
TIGD1	-0.358
S100G	-2.049
GUCY1B3	-0.3245
NR3C1	0.300444444444444
CORO1B	-0.721666666666667
PARP11	-0.00533333333333333
DNALI1	4.92133333333333
OR4N4	1.04028571428571
MAP2K6	0.1038
FSTL4	0.45925
ANKRD47	1.9915
TMEM171	-0.8335
PNLIP	1.10166666666667
YY1	-0.8285
CCDC138	-2.94966666666667
AASDHPPT	-1.1536
CKS1B	-0.9537
MCM3	-1.12233333333333
ANAPC7	-1.004
FAM110A	1.7385
CDC37L1	0.735666666666667
THTPA	0.5285
NBPF20	-0.682
WDR24	0.16875
NPTX2	-4.33025
CBLB	-0.557333333333334
CETN1	2.23966666666667
RPUSD1	0.33775
FAF1	-0.85275
CDK6	-2.3335
HMX2	-0.2455
CSK	-0.190333333333333
TEAD2	-2.35833333333333
SNAP25	0.9675
TUFT1	0.9382
TMTC3	0.909833333333333
LCK	-1.9635
SGOL1	-1.279
AKTIP	-1.21275
FURIN	-0.24475
SOX12	-1.88866666666667
DEFB103A	-0.702
RAMP1	1.79825
KIR3DX1	0.0455
GAS2L3	-0.961
PDE8A	-1.465
EDN3	2.97766666666667
GMIP	1.7755
SF3A2	2.575
FN3KRP	-0.2055
SMAD7	-0.22225
RHBDD2	-0.55
OR11H6	-0.754
PPP1R3B	0.676777777777778
C9orf23	0.53125
CADPS	-0.516
GOLGA8A	-1.7155
TMEM57	0.841666666666667
RGL3	0.4315
S100A14	3.79875
FGFR2	1.1745
XRCC3	-0.57375
RTN4RL2	1.18675
MGC3771	-1.264
GH2	0.7418
BTBD2	-0.177
LMO2	1.37125
RDBP	-0.788375
ACRBP	-0.99725
AMY2A	0.9255
DUOXA1	1.5415
PTK7	-0.324166666666667
TWF2	-0.589833333333333
FAM80A	-0.67325
TNNI2	-0.968
GLT25D1	-1.20016666666667
OCC-1	-2.169
CYC1	-1.96633333333333
RPL22	0.0347727272727273
MORN3	1.498
DISP1	2.3055
PRB2	-0.557
CHUK	-1.58066666666667
HR	0.614875
CCDC134	-1.18214285714286
DENND4B	-0.722
C14orf130	-0.221
RAB33A	-1.20775
DCST2	1.048
TNMD	3.1015
PEX7	-1.02075
FAM62A	0.201125
SRD5A2L	0.30975
IL22	0.403666666666667
RPS26	-2.683
HOXC5	0.0890000000000001
SPATA6	0.556
FLJ38482	-0.891
ZNF234	1.585
C18orf22	0.875
SPATA22	0.37325
THOC1	-1.0095
CYP7B1	3.6425
KCNC3	-0.04575
C8orf42	-0.572
ALDH1B1	-0.285666666666667
CCDC100	-0.5564
ARMC4	-0.861
FAM18B2	-1.17125
SLC44A1	-0.0515
FBXO17	-1.04383333333333
C6orf107	-0.898
C19orf29	0.12875
ZC3HAV1L	1.12
PARP6	-0.861
SULT2A1	-4.07266666666667
C1orf159	-0.24775
TMC1	0.544
CHST14	-0.81025
GAMT	-0.903666666666667
SMCP	0.21075
TSPAN33	-0.798083333333333
MIDN	0.334875
NOX4	3.0465
RNASEN	0.0339
TBX1	-1.06233333333333
SALL2	-0.89475
C10orf35	1.792
CYP2E1	-0.282142857142857
LRFN2	0.552666666666667
ACO1	0.303333333333333
IQCG	0.4949
MEGF9	1.45575
TM7SF4	2.00666666666667
PLEKHA1	0.704333333333333
STK33	-1.425
C1orf210	1.169
SNUPN	-0.7374
KIAA0406	-2.7527
C20orf29	1.6345
TMEM55B	-0.7305
OSTM1	-0.685066666666667
CLCN7	-0.22325
OTP	-1.64075
FLJ23049	1.27725
HEATR4	-0.681
MAP3K10	2.23316666666667
PCDHGA9	1.562
AMDHD2	-0.4465
LCTL	-0.69
PDCD2L	-0.1755
CABLES2	-0.05775
SLC5A9	-0.313333333333333
CLCA2	-0.895
MGC16025	-1.4965
STRAP	-1.07833333333333
C20orf196	-1.458
RRBP1	0.635833333333333
NAT13	-1.09725
MAT2B	-0.777875
CSNK1D	-0.459833333333333
KIR3DL1	1.19925
PRKAG3	-0.34
ZNF599	-4.1415
PRM3	2.78
PER2	0.506333333333333
ASPHD1	-0.62
PRMT6	-0.09575
KCNE1L	0.549153846153846
FAM118A	-1.8435
TAF4	-0.2665
NDUFB6	-0.10975
TRIM9	-0.0659166666666667
PMFBP1	-0.00949999999999998
KY	0.225
DKFZp762E1312	-0.862272727272727
CSMD1	-0.401333333333333
TBP	-1.214
OR1Q1	-0.016
RETNLB	-0.4545
HPGD	-0.12525
DNAJC12	0.558333333333333
FKBP1B	-1.50125
ANKRD24	0.142
CXXC5	1.635
IL3	0.154625
DRAM	1.7796
PTCH1	-0.351
TP53BP1	-0.63775
SLC17A7	0.0405
COL25A1	-0.651444444444445
AMACR	-0.00766666666666666
RHCG	-0.2235
VPS13A	-0.932166666666667
FAM55D	0.464
PRPF38B	-0.506833333333333
OSBPL6	-0.7515
PFDN5	0.6148
CMTM6	-0.0649999999999999
KCNK12	-1.602
RP2	0.4275
C16orf52	-1.5385
PICK1	-2.118
IFNE1	-0.8638
SEMA4B	-0.47875
TYRO3	-0.79925
OR12D2	0.818
CSNK1A1	0.42085
FANCF	1.43325
LONP2	0.273625
TBL1Y	-1.0565
LDOC1L	-0.785375
CCNC	-1.3755
C3orf60	0.139
CHKA	-2.0735
UBAP1	0.28325
MAP3K1	2.0115
ANKRD9	-0.3375
FAM92A1	-0.734666666666667
GAB2	0.645375
AZU1	-0.727
DIS3	-1.89558333333333
C21orf109	-0.175333333333333
IQCB1	-1.314
SPATS2	-1.206
EFCAB3	-1.48175
PRB3	1.21075
FUZ	-0.239
ZNF813	-0.836714285714286
BMPER	-1.73875
HEG1	0.505
ALS2CR11	-0.944
SURF2	-0.01675
PSMC1	-0.5315
OR2D2	-4.248
SLC7A8	3.21066666666667
C4orf40	-1.0985
SPATA7	0.541
MAZ	-0.293333333333333
PIN4	-0.774
PDE1A	-0.96575
TAF6L	0.188333333333333
OR2T34	0.106
KIAA0284	0.1615
ACADS	0.764545454545455
MKRN2	-2.286
C18orf56	-1.6055
MS4A6E	1.044
GALNT4	0.384
C22orf31	0.077
FLJ36070	1.941
PSME4	-0.99625
TFG	-0.4541
EPHX2	-0.217375
ANXA5	0.68925
KRTAP1-1	0.219
BATF	2.816
KARS	-2.3405
MSTP9	1.348
GPR26	0.885375
CCDC72	0.277
TEF	0.3195
FOXK1	-0.6761
PRLHR	-0.358
EMX1	1.84825
C11orf30	-0.385
ICK	-0.0255
THSD7B	0.3415
C21orf100	2.235
DUOX1	2.462
EFCAB4B	-1.203
UBE2G2	-1.22033333333333
C3orf54	1.6155
PARP1	-0.04925
FAM60A	-0.254727272727273
C6orf146	0.50075
OR9K2	0.512
DDX55	-1.5115
RPS15	0.989333333333334
ZNF618	1.501375
DKFZp686D0972	-0.0625
SSPO	-2.021
SHFM3P1	0.00199999999999996
CPA6	-0.0986666666666667
JAG2	0.357
DEFA3	-0.19975
PPBPL2	0.839
CD34	4.5855
SLCO4A1	-2.32525
AFG3L1	-2.1805
SHD	0.14225
RP13-122B23.3	-1.54283333333333
PRKCSH	-1.34033333333333
DPH5	-1.1295
HLA-F	1.988375
TBC1D4	-0.3735
RIG	0.351
GLUD1	-0.0418333333333333
HNRPCL1	-1.501625
HBXIP	-1.10825
RNF207	-0.8955
APIP	-1.31675
PLA2G3	-0.473
CCDC84	-0.79375
MYLIP	-0.368384615384615
PHIP	0.58325
AARS2	-0.687
DHX32	-0.809
SCAPER	-0.390666666666667
MEN1	-0.173857142857143
NIP7	-1.5735
FLJ25404	0.7635
FASTKD3	-0.0355
TMEM158	-0.712333333333333
RARA	2.844
BDH1	-0.2195
ANKRD16	-0.26675
CARM1	0.432
SS18	-0.878
IKZF2	0.427727272727273
MYD88	-0.455125
PML	1.2809
TAF1A	-1.63075
CBFB	-1.059375
HIST1H3H	-0.851166666666667
C7orf29	-0.61775
COMMD4	-0.9845
DPP3	-2.1625
DAB2	0.81475
LOC388882	-3.461
YPEL4	0.27025
AGBL3	3.2825
LRP6	1.49
SERPINH1	-0.0986666666666666
TLE1	-0.55975
CD244	-0.6425
ZDHHC15	0.17725
MGLL	1.603
PLDN	-1.28383333333333
LOC654346	2.2035
FAP	3.8325
GPR37	-0.391333333333333
SCARA5	1.04883333333333
EBF4	2.81836363636364
LSM6	-0.052
MLLT1	-0.1973125
SLC5A12	-1.656
A2BP1	-1.7192
COPS5	-1.47883333333333
TPM4	0.344357142857143
TNFSF4	2.00866666666667
ACADSB	0.494111111111111
HERPUD1	-0.16325
BCL2L11	-1.088
CEP78	-0.852625
CDCA3	-1.045875
WBSCR19	0.453222222222222
MYO1A	-1.5455
PPEF1	1.9655
LOC440348	-0.504
CPEB2	-0.945875
BPTF	-0.209083333333333
RPL21	-0.7155
GSX2	0.499
ADPRH	-0.6215
C17orf68	-0.591666666666667
KCNS1	-0.4585
MLLT6	0.0383
PIWIL4	-0.63675
RNF26	-0.75475
RAP1B	0.49775
ADAMTS1	-1.8757
ZNF571	0.11925
P2RY6	-0.24425
TRIM21	0.656666666666667
CADM3	1.245
NLRC5	-0.1515
ADRA2B	0.313
LOC90835	0.103125
PCF11	-0.226
LOC400451	1.29375
GLTSCR1	1.9085
C17orf88	-1.0825
CDH16	-0.7735
FGF7	1.96633333333333
PCSK4	1.62433333333333
NPC1L1	-0.309166666666667
TAT	0.271571428571429
TBCA	-0.247
MGC33407	-0.1835
GPR115	-0.579714285714286
CYGB	-1.9375
FNBP4	-1.036
C12orf43	-0.696
CBL	-0.448222222222222
CLECL1	1.4515
PPAPDC1A	1.6155
WDR25	-0.7938
SGCA	2.9095
C22orf29	-0.424
YIPF1	-0.381
GALK2	-0.92775
RAB3B	-2.56790909090909
LOC440087	-0.38675
UCP1	0.4695
REEP5	1.531875
FADD	-1.1905
FOXA1	3.25175
CACNA1A	1.6082
ABI1	-0.658833333333333
GRIN2D	2.813
SLC1A4	-0.835333333333333
LOC401127	-1.40125
HINT2	0.0645
PLD4	-0.305
ZNF286A	-0.74625
ENY2	-1.02175
IL1F6	-0.366
PXDNL	0.468
C20orf79	0.271666666666667
TNFSF13B	4.28166666666667
DENND3	-0.5645
JARID1D	-1.821
HIST1H2AK	0.026375
LOC93349	-0.9845
SSH1	0.1965
ENSA	-0.914
LOC219854	-0.8225
CKAP2	-0.8058
DKFZP564J102	0.00283333333333335
MGC87315	-1.1435
HNRPAB	-2.04475
AMH	0.298
ZNF526	0.5685
BRUNOL5	0.1913
CACNG3	-0.00883333333333329
TRPM1	-0.055
PPP2R1A	0.0345
COL2A1	-1.778
DDN	0.747333333333333
FLJ25770	0.800454545454545
HK2	-0.0514285714285715
ELOVL6	-1.460375
MDK	-0.8645
EPHX1	0.593
RASSF2	1.410375
DKFZP434B0335	0.08625
DLX3	-0.432625
PRTN3	0.1365
AVPR1A	1.00375
C21orf125	-2.0655
TNFAIP8	0.2005
GNB2L1	-1.2
CALCRL	1.29575
SCGB2A2	5.55266666666667
UBXD7	-0.0653333333333332
ZNF674	-1.7205
TMEM35	0.128625
BRSK2	-0.951375
HECTD3	-0.743833333333333
TMEM188	-2.10572727272727
LGALS9	2.58
SCARB2	0.0619166666666666
USP34	-0.794
C17orf28	0.742833333333333
ZDHHC23	-1.136
AQP12B	1.807
SLC16A3	-1.856875
APLP2	-0.530375
ITIH2	-4.634
MICAL3	-0.43475
TNNI3K	0.00320000000000005
HDAC2	0.374
PRR7	1.1691
THBS2	0.68275
LOC751071	-0.6654
CA2	-0.646666666666667
RANBP17	2.31275
RLN3	0.398666666666667
CRYZ	-0.289166666666667
GBAS	-0.614333333333333
TAS1R1	0.287
MPZL3	0.3805
PCDH8	-1.8025
HSP90B1	-1.12975
KCNK15	1.4335
TNIP2	-0.939666666666667
GPR146	1.61525
NOL6	-0.064
SPC25	-2.07844444444444
STEAP2	1.64771428571429
VAMP3	-0.950833333333333
TCIRG1	0.38825
ZP4	-1.00316666666667
PARL	-1.218
TRIM39	-0.301666666666667
KIAA1305	1.6325
CRNN	1.02216666666667
GRN	-0.144
HSH2D	-0.123
SCAMP1	-0.5480625
KIAA1913	1.246
PTS	-0.9045
BANP	-0.5525
PRKACG	0.652333333333333
ADCY6	0.652166666666667
C16orf46	0.44
CYP51A1	0.378125
DDC	-3.392
ANPEP	-0.355833333333333
PROM1	-0.9622
SIGLEC10	0.963666666666667
COPG	0.502
FAM26E	0.479857142857143
TRIP4	-0.02725
SNX3	-0.173333333333333
C1orf175	0.658666666666667
PPY2	1.32033333333333
C14orf152	0.77775
FTSJ1	-1.6635
DST	0.423444444444444
LOC554235	0.281
GLRX5	-0.843
C20orf12	1.0549
CAB39	-0.455666666666667
MSH2	-1.59283333333333
PIP4K2C	-0.00749999999999999
CYLD	-0.283375
WTAP	0.054875
MGAT4A	0.318666666666667
TSC22D4	-0.8813
CHRM2	-3.5425
PPYR1	0.6325
CCNH	0.140833333333333
RRM1	-1.49775
ECAT8	-2.28533333333333
LOC400120	0.929666666666667
GABRA4	-0.0647142857142858
C14orf4	2.50133333333333
C1orf59	-0.12425
CTDSPL	-0.0240833333333333
NHEDC2	-2.8955
PDE11A	-1.23253846153846
KLHL29	-0.248
CD5	0.2557
TSPAN9	2.05446666666667
WDR67	-1.714
THUMPD1	0.7782
C18orf17	0.12325
CLYBL	-0.00366666666666667
FLJ13231	0.263625
CMBL	1.527875
LECT2	0.656666666666667
NKAPL	1.5392
LOC654780	-1.999
OR4C6	-1.3655
RAB30	-0.482666666666667
TSSK4	-1.7565
TMEM163	-0.233
OSBPL11	0.367666666666667
GNB5	-3.455
CCL21	1.01675
C1orf121	-0.277833333333333
FMO2	3.18
RPTN	1.489
MSTN	1.1035
VCL	0.466142857142857
FYTTD1	-1.658
C11orf1	-0.06875
CCDC88C	0.00466666666666657
HFE	-0.278722222222222
MOGAT1	0.5455
FAM125B	-0.0228333333333333
IRGQ	0.709
RAVER2	0.0815
AKAP5	-0.626
SSSCA1	-0.2665
C11orf63	1.1215
ACTG2	2.09
PORCN	-0.377
DTL	-1.166
TMEM151	1.07225
FAM122C	0.126
RSAD2	1.2664
BAT4	-0.461
KRTDAP	-1.62433333333333
MYH8	-0.0992500000000001
CRTC3	-0.0605
LRRFIP2	0.8255
INTS4	-0.4725
TTN	0.16275
SLC26A5	0.181
PLLP	-0.91575
RGS6	0.186625
SRGAP3	0.964714285714286
ZNF525	0.156333333333333
NBR2	-0.663
C13orf1	-0.108
ZNF137	-0.8285
CEP27	-1.67
BEST2	0.767
RNF121	-2.6485
DMRTC2	-0.3515
C8orf76	-1.37325
BCCIP	-1.059875
MEST	0.99
HTRA2	-1.2255
ANGPTL2	2.276
ILKAP	-0.6575
ERAS	-2.324
HBS1L	-0.695857142857143
CPA5	0.495
TMEM30A	-0.574333333333333
CD300LF	1.8035
WISP3	0.397
CRK	-0.664071428571429
PDS5A	-0.5213
BRPF3	-0.652833333333333
NEDD9	0.307
SMPDL3B	-1.47875
PSG6	-2.34333333333333
PSMD13	-1.248
ETV5	-1.3948
OR51A4	-0.528
BTBD7	0.898916666666667
GSTO1	-0.7675
hCG_16001	0.2235
MAD2L1BP	-1.21716666666667
COX6A2	3.515
SCNN1A	-0.175166666666667
LSM1	-0.523666666666667
UGT2B11	-2.93433333333333
IDUA	0.9365
PPP2R3C	-1.47033333333333
COX11	-0.628166666666667
PDZK1	-2.71425
ZNF443	0.0226666666666666
MGC21874	-0.3195
ZNF323	-0.842
KRTAP10-10	0.4455
CXCL6	0.323333333333333
SLC34A2	-0.13375
LOC284402	-0.032
NPTN	-0.473333333333333
UPP1	-1.70690909090909
SLC6A9	-0.1925
OR7G3	-0.489
CISD1	-0.290333333333333
ZNF545	-2.14866666666667
SYT14	0.109
NT5C3L	-1.4685
ZNHIT3	-0.486333333333333
SNRPD3	-0.012
KIAA0701	-0.289166666666667
UNC93B1	0.759166666666667
GMNN	-2.176875
SPCS2	-0.346
LOC388524	-0.8825
NAPRT1	0.2555
PNLIPRP1	-1.528
OR6V1	0.8155
PRKAB1	-1.03725
EYA4	-2.06933333333333
KIF20A	-1.34425
ALG10	-0.02725
ITPKC	0.573166666666667
LMX1B	0.703833333333333
RPUSD4	-1.40816666666667
C7orf34	0.151
DLGAP2	0.327428571428571
PFN1	-0.5221
MICALL2	-0.0225833333333333
ZNF654	-1.046
SS18L1	-2.489875
SLC16A8	0.6075
MKI67IP	-0.651333333333333
ITGB3	-0.582
TCEA3	2.1185
CEP152	-2.1404
CLIP1	0.7725
ZNF75	0.2418125
ATP5C1	-1.758
NUDT5	-0.1345
PSCDBP	1.54675
UBP1	0.2015
RBM27	0.42125
C13orf15	2.520375
ZNF282	-1.75866666666667
ZNF222	-0.2014
COL10A1	7.91925
PRDM15	-1.08457142857143
TTTY5	-1.001
FAM9C	0.212909090909091
C20orf67	0.2
GNG13	0.712
F12	0.96975
C1orf41	-1.1235
CPXCR1	0.8
GSK3A	-1.076875
SUPT6H	-0.425
PI16	0.9725
ELL2	-0.4206
C9orf167	-1.0515
PVRL3	-1.27611111111111
FLJ38596	-0.2925
ADAM20	1.03075
GPR89A	-0.656
GPR87	-2.072
ZNF30	0.69375
SMR3B	0.204
ZNF770	-0.411142857142857
TRPC4AP	-1.70816666666667
DKFZP686E2158	0.846
C2orf28	-0.905
FREM1	0.759833333333333
LAMA4	0.820166666666667
ADPRHL2	-1.1675
EIF4G2	0.133833333333333
GUCA1A	-2.755
CTNNA2	-0.509285714285714
NUDT15	-1.5215
CEPT1	-0.785833333333333
ZNFX1	-0.1573
CCDC92	1.5825
TDRD1	-4.004
KCNK5	-1.99166666666667
ETNK1	-1.48166666666667
LTA	-0.899
TTPA	1.17075
B3GALNT2	-1.3905
SC65	-1.777
PEX5L	-1.43825
EPS15L1	-0.03075
MGEA5	1.190625
HIST1H3A	1.92675
ING1	-0.000499999999999997
BCAT1	-1.52114285714286
ORC6L	-3.427
KLK11	-3.9754
C19orf28	-0.657375
DNER	-2.40171428571429
MED22	-0.712428571428571
ETV6	0.334833333333333
CHAC2	-2.077
CD300E	1.2605
CEBPB	1.20475
ZNF398	-0.29375
LRCH3	-1.264
HMGA1	-1.0205
CAPN7	-1.13016666666667
MGC5566	-2.19675
CCL3	3.523875
NANOS1	0.605571428571429
ZFYVE19	-1.56675
APITD1	-1.42166666666667
PARD3	-0.893
IRAK4	-1.05783333333333
SERPINI2	-1.765
CEP170L	-1.552
TTC9	1.724
MYOM3	-1.21025
MLPH	0.8615
LOC222699	-0.0335
NRG1	-1.85611111111111
TBC1D9	2.28445454545455
TTK	-1.807
ZNF557	0.0965999999999999
DDX41	-0.158333333333333
FANK1	3.842
UBE2D2	-0.25325
PSMB10	1.295375
MYH7B	0.882
GABARAPL2	-1.225375
MARVELD2	2.63566666666667
DGCR2	0.912166666666667
UNC45A	-1.0275
C6orf72	0.218
ZNF683	5.4855
GIT2	0.06175
CASK	-1.11616666666667
C14orf161	1.79375
LRRC44	-2.134
TIFA	-0.8325
UTP11L	-1.56125
C6orf65	-2.304
FDPS	-1.8275
DUSP9	-1.238
SLC17A8	1.2305
OR51G1	0.5378
NANS	-0.436
OLFML1	1.857
ATP10B	-0.965571428571429
NPAS3	-0.847
PRKCA	-1.81966666666667
GGA2	0.4363125
LCE4A	-0.35
SPANXN3	1.975
CCDC115	1.122625
SDCCAG3	-1.52725
GLIPR1L1	0.822666666666667
TTC1	-0.40925
C17orf76	1.4805
MAD2L2	-2.599
HIPK1	0.7792
LRRC3B	-0.7402
CLN3	-1.07059090909091
C17orf47	0.581
FMN2	-0.895428571428572
TUBB1	0.87975
WAPAL	-0.166166666666667
C3orf21	-0.237875
SCN5A	-1.09525
SMYD1	-0.6835
BEX5	1.6755
ZNF192	0.5505
SEC22A	-0.995
GRIA2	1.61877777777778
KIAA0825	-1.7765
NUSAP1	-2.41209090909091
LANCL1	-1.28225
C15orf40	-1.6865
ZNF645	0.588
GPR61	0.8475
NLRP14	0.2345
SNX21	0.3329
C1QTNF8	0.95
C17orf46	-0.47025
IFNA8	-0.915
SPRR1B	-1.62883333333333
FLRT1	-0.413
SNX17	-1.764
ASB2	1.42466666666667
HBG1	-5.701
RPRML	-1.607
JOSD2	0.560666666666667
PLSCR3	1.20025
SPOCD1	2.215
RAB39	-0.292
GHRH	0.3372
ITIH5L	0.523
C17orf37	0.3355
SMCR8	0.52125
DPY19L2P3	-0.419166666666667
IL11RA	-0.0808333333333334
GDF3	-2.69383333333333
RPS6KB1	-0.848090909090909
DNAJC19	0.0997
TOP1	-0.72325
CRCT1	-0.35125
MPST	0.61725
DPM2	-0.39025
FAM38B	-1.50483333333333
SLC18A1	-1.53375
FARP1	0.400833333333333
PAX7	-0.2795
TUBD1	-1.644
GNL3	-0.459375
BTG2	1.87313333333333
NDUFS6	-0.73075
C1orf79	-1.177
ERAL1	-1.07575
ECHS1	0.2795
